County,State,State_FIPS,County_FIPS,housing_cost_burden
Hendricks County,Indiana,18,063,1184.0
Henry County,Indiana,18,065,491.0
Howard County,Indiana,18,067,665.0
Huntington County,Indiana,18,069,348.0
Jackson County,Indiana,18,071,221.0
Jasper County,Indiana,18,073,142.0
Jay County,Indiana,18,075,192.0
Jefferson County,Indiana,18,077,194.0
Jennings County,Indiana,18,079,152.0
Johnson County,Indiana,18,081,1172.0
Knox County,Indiana,18,083,411.0
Kosciusko County,Indiana,18,085,633.0
LaGrange County,Indiana,18,087,118.0
Lake County,Indiana,18,089,4273.0
LaPorte County,Indiana,18,091,728.0
Lawrence County,Indiana,18,093,401.0
Madison County,Indiana,18,095,1243.0
Marion County,Indiana,18,097,15280.0
Marshall County,Indiana,18,099,217.0
Martin County,Indiana,18,101,40.0
Miami County,Indiana,18,103,370.0
Monroe County,Indiana,18,105,2055.0
Montgomery County,Indiana,18,107,329.0
Morgan County,Indiana,18,109,423.0
Newton County,Indiana,18,111,52.0
Noble County,Indiana,18,113,343.0
Ohio County,Indiana,18,115,7.0
Orange County,Indiana,18,117,226.0
Owen County,Indiana,18,119,132.0
Parke County,Indiana,18,121,85.0
Perry County,Indiana,18,123,75.0
Pike County,Indiana,18,125,16.0
Porter County,Indiana,18,127,1146.0
Posey County,Indiana,18,129,85.0
Pulaski County,Indiana,18,131,117.0
Putnam County,Indiana,18,133,334.0
Randolph County,Indiana,18,135,222.0
Ripley County,Indiana,18,137,200.0
Rush County,Indiana,18,139,134.0
Saint Joseph County,Indiana,18,141,2349.0
Scott County,Indiana,18,143,327.0
Shelby County,Indiana,18,145,411.0
Spencer County,Indiana,18,147,143.0
Starke County,Indiana,18,149,132.0
Steuben County,Indiana,18,151,313.0
Sullivan County,Indiana,18,153,134.0
Switzerland County,Indiana,18,155,67.0
Tippecanoe County,Indiana,18,157,2759.0
Tipton County,Indiana,18,159,245.0
Union County,Indiana,18,161,129.0
Vanderburgh County,Indiana,18,163,2105.0
Vermillion County,Indiana,18,165,94.0
Vigo County,Indiana,18,167,1263.0
Wabash County,Indiana,18,169,230.0
Warren County,Indiana,18,171,32.0
Warrick County,Indiana,18,173,379.0
Washington County,Indiana,18,175,200.0
Wayne County,Indiana,18,177,793.0
Wells County,Indiana,18,179,91.0
White County,Indiana,18,181,199.0
Whitley County,Indiana,18,183,260.0
Adair County,Iowa,19,001,48.0
Adams County,Iowa,19,003,31.0
Allamakee County,Iowa,19,005,68.0
Appanoose County,Iowa,19,007,128.0
Audubon County,Iowa,19,009,61.0
Benton County,Iowa,19,011,76.0
Black Hawk County,Iowa,19,013,1375.0
Boone County,Iowa,19,015,187.0
Bremer County,Iowa,19,017,140.0
Buchanan County,Iowa,19,019,110.0
Buena Vista County,Iowa,19,021,172.0
Butler County,Iowa,19,023,86.0
Calhoun County,Iowa,19,025,59.0
Carroll County,Iowa,19,027,228.0
Cass County,Iowa,19,029,236.0
Cedar County,Iowa,19,031,72.0
Cerro Gordo County,Iowa,19,033,538.0
Cherokee County,Iowa,19,035,55.0
Chickasaw County,Iowa,19,037,84.0
Clarke County,Iowa,19,039,40.0
Clay County,Iowa,19,041,156.0
Clayton County,Iowa,19,043,140.0
Clinton County,Iowa,19,045,451.0
Crawford County,Iowa,19,047,51.0
Dallas County,Iowa,19,049,720.0
Davis County,Iowa,19,051,27.0
Decatur County,Iowa,19,053,155.0
Delaware County,Iowa,19,055,68.0
Des Moines County,Iowa,19,057,436.0
Dickinson County,Iowa,19,059,136.0
Dubuque County,Iowa,19,061,727.0
Emmet County,Iowa,19,063,63.0
Fayette County,Iowa,19,065,155.0
Floyd County,Iowa,19,067,219.0
Franklin County,Iowa,19,069,19.0
Fremont County,Iowa,19,071,63.0
Greene County,Iowa,19,073,31.0
Grundy County,Iowa,19,075,48.0
Guthrie County,Iowa,19,077,69.0
Hamilton County,Iowa,19,079,58.0
Hancock County,Iowa,19,081,32.0
Hardin County,Iowa,19,083,176.0
Harrison County,Iowa,19,085,112.0
Henry County,Iowa,19,087,145.0
Howard County,Iowa,19,089,7.0
Humboldt County,Iowa,19,091,40.0
Ida County,Iowa,19,093,41.0
Iowa County,Iowa,19,095,45.0
Jackson County,Iowa,19,097,188.0
Jasper County,Iowa,19,099,257.0
Jefferson County,Iowa,19,101,141.0
Johnson County,Iowa,19,103,1612.0
Jones County,Iowa,19,105,161.0
Keokuk County,Iowa,19,107,32.0
Kossuth County,Iowa,19,109,50.0
Lee County,Iowa,19,111,293.0
Linn County,Iowa,19,113,1777.0
Louisa County,Iowa,19,115,55.0
Lucas County,Iowa,19,117,108.0
Lyon County,Iowa,19,119,28.0
Madison County,Iowa,19,121,90.0
Mahaska County,Iowa,19,123,142.0
Marion County,Iowa,19,125,212.0
Marshall County,Iowa,19,127,481.0
Mills County,Iowa,19,129,147.0
Mitchell County,Iowa,19,131,24.0
Monona County,Iowa,19,133,119.0
Monroe County,Iowa,19,135,81.0
Montgomery County,Iowa,19,137,63.0
Muscatine County,Iowa,19,139,294.0
O'Brien County,Iowa,19,141,99.0
Osceola County,Iowa,19,143,18.0
Page County,Iowa,19,145,166.0
Palo Alto County,Iowa,19,147,33.0
Plymouth County,Iowa,19,149,98.0
Pocahontas County,Iowa,19,151,40.0
Polk County,Iowa,19,153,4957.0
Pottawattamie County,Iowa,19,155,889.0
Poweshiek County,Iowa,19,157,131.0
Ringgold County,Iowa,19,159,41.0
Sac County,Iowa,19,161,69.0
Scott County,Iowa,19,163,1494.0
Shelby County,Iowa,19,165,171.0
Sioux County,Iowa,19,167,228.0
Story County,Iowa,19,169,1129.0
Tama County,Iowa,19,171,84.0
Taylor County,Iowa,19,173,21.0
Union County,Iowa,19,175,120.0
Van Buren County,Iowa,19,177,45.0
Wapello County,Iowa,19,179,419.0
Warren County,Iowa,19,181,327.0
Washington County,Iowa,19,183,200.0
Wayne County,Iowa,19,185,24.0
Webster County,Iowa,19,187,310.0
Winnebago County,Iowa,19,189,75.0
Winneshiek County,Iowa,19,191,46.0
Woodbury County,Iowa,19,193,1179.0
Worth County,Iowa,19,195,42.0
Wright County,Iowa,19,197,175.0
Allen County,Kansas,20,001,83.0
Anderson County,Kansas,20,003,37.0
Atchison County,Kansas,20,005,132.0
Barber County,Kansas,20,007,23.0
Barton County,Kansas,20,009,333.0
Bourbon County,Kansas,20,011,74.0
Brown County,Kansas,20,013,97.0
Butler County,Kansas,20,015,588.0
Chase County,Kansas,20,017,35.0
Chautauqua County,Kansas,20,019,13.0
Cherokee County,Kansas,20,021,139.0
Cheyenne County,Kansas,20,023,10.0
Clark County,Kansas,20,025,2.0
Clay County,Kansas,20,027,177.0
Cloud County,Kansas,20,029,54.0
Coffey County,Kansas,20,031,50.0
Comanche County,Kansas,20,033,2.0
Cowley County,Kansas,20,035,299.0
Crawford County,Kansas,20,037,543.0
Decatur County,Kansas,20,039,28.0
Dickinson County,Kansas,20,041,156.0
Doniphan County,Kansas,20,043,17.0
Douglas County,Kansas,20,045,1749.0
Edwards County,Kansas,20,047,23.0
Elk County,Kansas,20,049,23.0
Ellis County,Kansas,20,051,562.0
Ellsworth County,Kansas,20,053,24.0
Finney County,Kansas,20,055,347.0
Ford County,Kansas,20,057,294.0
Franklin County,Kansas,20,059,174.0
Geary County,Kansas,20,061,671.0
Gove County,Kansas,20,063,34.0
Graham County,Kansas,20,065,22.0
Grant County,Kansas,20,067,104.0
Gray County,Kansas,20,069,29.0
Greeley County,Kansas,20,071,3.0
Greenwood County,Kansas,20,073,48.0
Hamilton County,Kansas,20,075,13.0
Harper County,Kansas,20,077,33.0
Harvey County,Kansas,20,079,205.0
Haskell County,Kansas,20,081,0.0
Hodgeman County,Kansas,20,083,2.0
Jackson County,Kansas,20,085,72.0
Jefferson County,Kansas,20,087,62.0
Jewell County,Kansas,20,089,15.0
Johnson County,Kansas,20,091,6170.0
Kearny County,Kansas,20,093,20.0
Kingman County,Kansas,20,095,54.0
Kiowa County,Kansas,20,097,39.0
Labette County,Kansas,20,099,199.0
Lane County,Kansas,20,101,6.0
Leavenworth County,Kansas,20,103,747.0
Lincoln County,Kansas,20,105,31.0
Linn County,Kansas,20,107,121.0
Logan County,Kansas,20,109,4.0
Lyon County,Kansas,20,111,429.0
McPherson County,Kansas,20,113,274.0
Marion County,Kansas,20,115,38.0
Marshall County,Kansas,20,117,82.0
Meade County,Kansas,20,119,0.0
Miami County,Kansas,20,121,228.0
Mitchell County,Kansas,20,123,11.0
Montgomery County,Kansas,20,125,415.0
Morris County,Kansas,20,127,31.0
Morton County,Kansas,20,129,38.0
Nemaha County,Kansas,20,131,57.0
Neosho County,Kansas,20,133,109.0
Ness County,Kansas,20,135,7.0
Norton County,Kansas,20,137,46.0
Osage County,Kansas,20,139,174.0
Osborne County,Kansas,20,141,33.0
Ottawa County,Kansas,20,143,41.0
Pawnee County,Kansas,20,145,114.0
Phillips County,Kansas,20,147,52.0
Pottawatomie County,Kansas,20,149,141.0
Pratt County,Kansas,20,151,55.0
Rawlins County,Kansas,20,153,8.0
Reno County,Kansas,20,155,680.0
Republic County,Kansas,20,157,28.0
Rice County,Kansas,20,159,71.0
Riley County,Kansas,20,161,1408.0
Rooks County,Kansas,20,163,36.0
Rush County,Kansas,20,165,39.0
Russell County,Kansas,20,167,48.0
Saline County,Kansas,20,169,676.0
Scott County,Kansas,20,171,68.0
Sedgwick County,Kansas,20,173,5899.0
Seward County,Kansas,20,175,189.0
Shawnee County,Kansas,20,177,2177.0
Sheridan County,Kansas,20,179,14.0
Sherman County,Kansas,20,181,68.0
Smith County,Kansas,20,183,5.0
Stafford County,Kansas,20,185,23.0
Stanton County,Kansas,20,187,18.0
Stevens County,Kansas,20,189,12.0
Sumner County,Kansas,20,191,105.0
Thomas County,Kansas,20,193,89.0
Trego County,Kansas,20,195,44.0
Wabaunsee County,Kansas,20,197,18.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,4.0
Wichita County,Kansas,20,203,27.0
Wilson County,Kansas,20,205,56.0
Woodson County,Kansas,20,207,17.0
Wyandotte County,Kansas,20,209,1978.0
Adair County,Kentucky,21,001,183.0
Allen County,Kentucky,21,003,26.0
Anderson County,Kentucky,21,005,280.0
Ballard County,Kentucky,21,007,25.0
Barren County,Kentucky,21,009,277.0
Bath County,Kentucky,21,011,196.0
Bell County,Kentucky,21,013,282.0
Boone County,Kentucky,21,015,1113.0
Bourbon County,Kentucky,21,017,200.0
Boyd County,Kentucky,21,019,479.0
Boyle County,Kentucky,21,021,282.0
Bracken County,Kentucky,21,023,65.0
Breathitt County,Kentucky,21,025,94.0
Breckinridge County,Kentucky,21,027,73.0
Bullitt County,Kentucky,21,029,477.0
Butler County,Kentucky,21,031,125.0
Caldwell County,Kentucky,21,033,211.0
Calloway County,Kentucky,21,035,363.0
Campbell County,Kentucky,21,037,867.0
Carlisle County,Kentucky,21,039,36.0
Carroll County,Kentucky,21,041,72.0
Carter County,Kentucky,21,043,82.0
Casey County,Kentucky,21,045,181.0
Christian County,Kentucky,21,047,1407.0
Clark County,Kentucky,21,049,454.0
Clay County,Kentucky,21,051,86.0
Clinton County,Kentucky,21,053,87.0
Crittenden County,Kentucky,21,055,71.0
Cumberland County,Kentucky,21,057,55.0
Daviess County,Kentucky,21,059,1269.0
Edmonson County,Kentucky,21,061,59.0
Elliott County,Kentucky,21,063,20.0
Estill County,Kentucky,21,065,76.0
Fayette County,Kentucky,21,067,4793.0
Fleming County,Kentucky,21,069,79.0
Floyd County,Kentucky,21,071,236.0
Franklin County,Kentucky,21,073,502.0
Fulton County,Kentucky,21,075,77.0
Gallatin County,Kentucky,21,077,44.0
Garrard County,Kentucky,21,079,96.0
Grant County,Kentucky,21,081,183.0
Graves County,Kentucky,21,083,257.0
Grayson County,Kentucky,21,085,229.0
Green County,Kentucky,21,087,99.0
Greenup County,Kentucky,21,089,229.0
Hancock County,Kentucky,21,091,33.0
Hardin County,Kentucky,21,093,1269.0
Harlan County,Kentucky,21,095,241.0
Harrison County,Kentucky,21,097,242.0
Hart County,Kentucky,21,099,110.0
Henderson County,Kentucky,21,101,475.0
Henry County,Kentucky,21,103,181.0
Hickman County,Kentucky,21,105,8.0
Hopkins County,Kentucky,21,107,392.0
Jackson County,Kentucky,21,109,116.0
Jefferson County,Kentucky,21,111,9274.0
Jessamine County,Kentucky,21,113,217.0
Johnson County,Kentucky,21,115,256.0
Kenton County,Kentucky,21,117,1719.0
Knott County,Kentucky,21,119,36.0
Knox County,Kentucky,21,121,338.0
Larue County,Kentucky,21,123,135.0
Laurel County,Kentucky,21,125,543.0
Lawrence County,Kentucky,21,127,46.0
Lee County,Kentucky,21,129,40.0
Leslie County,Kentucky,21,131,50.0
Letcher County,Kentucky,21,133,162.0
Lewis County,Kentucky,21,135,58.0
Lincoln County,Kentucky,21,137,257.0
Livingston County,Kentucky,21,139,4.0
Logan County,Kentucky,21,141,290.0
Lyon County,Kentucky,21,143,35.0
McCracken County,Kentucky,21,145,888.0
McCreary County,Kentucky,21,147,133.0
McLean County,Kentucky,21,149,31.0
Madison County,Kentucky,21,151,790.0
Magoffin County,Kentucky,21,153,65.0
Marion County,Kentucky,21,155,179.0
Marshall County,Kentucky,21,157,46.0
Martin County,Kentucky,21,159,54.0
Mason County,Kentucky,21,161,200.0
Meade County,Kentucky,21,163,184.0
Menifee County,Kentucky,21,165,43.0
Mercer County,Kentucky,21,167,163.0
Metcalfe County,Kentucky,21,169,44.0
Monroe County,Kentucky,21,171,64.0
Montgomery County,Kentucky,21,173,234.0
Morgan County,Kentucky,21,175,65.0
Muhlenberg County,Kentucky,21,177,117.0
Nelson County,Kentucky,21,179,245.0
Nicholas County,Kentucky,21,181,14.0
Ohio County,Kentucky,21,183,154.0
Oldham County,Kentucky,21,185,283.0
Owen County,Kentucky,21,187,105.0
Owsley County,Kentucky,21,189,20.0
Pendleton County,Kentucky,21,191,89.0
Perry County,Kentucky,21,193,97.0
Pike County,Kentucky,21,195,364.0
Powell County,Kentucky,21,197,178.0
Pulaski County,Kentucky,21,199,494.0
Robertson County,Kentucky,21,201,34.0
Rockcastle County,Kentucky,21,203,60.0
Rowan County,Kentucky,21,205,210.0
Russell County,Kentucky,21,207,227.0
Scott County,Kentucky,21,209,558.0
Shelby County,Kentucky,21,211,418.0
Simpson County,Kentucky,21,213,220.0
Spencer County,Kentucky,21,215,31.0
Taylor County,Kentucky,21,217,427.0
Todd County,Kentucky,21,219,73.0
Trigg County,Kentucky,21,221,132.0
Trimble County,Kentucky,21,223,34.0
Union County,Kentucky,21,225,124.0
Warren County,Kentucky,21,227,1391.0
Washington County,Kentucky,21,229,61.0
Wayne County,Kentucky,21,231,138.0
Webster County,Kentucky,21,233,64.0
Whitley County,Kentucky,21,235,249.0
Wolfe County,Kentucky,21,237,102.0
Woodford County,Kentucky,21,239,275.0
Acadia Parish,Louisiana,22,001,364.0
Allen Parish,Louisiana,22,003,153.0
Ascension Parish,Louisiana,22,005,853.0
Assumption Parish,Louisiana,22,007,96.0
Avoyelles Parish,Louisiana,22,009,429.0
Beauregard Parish,Louisiana,22,011,188.0
Bienville Parish,Louisiana,22,013,110.0
Bossier Parish,Louisiana,22,015,1367.0
Caddo Parish,Louisiana,22,017,2841.0
Calcasieu Parish,Louisiana,22,019,1971.0
Caldwell Parish,Louisiana,22,021,76.0
Cameron Parish,Louisiana,22,023,16.0
Catahoula Parish,Louisiana,22,025,71.0
Claiborne Parish,Louisiana,22,027,109.0
Concordia Parish,Louisiana,22,029,233.0
De Soto Parish,Louisiana,22,031,241.0
East Baton Rouge Parish,Louisiana,22,033,4739.0
East Carroll Parish,Louisiana,22,035,126.0
East Feliciana Parish,Louisiana,22,037,98.0
Evangeline Parish,Louisiana,22,039,399.0
Franklin Parish,Louisiana,22,041,129.0
Grant Parish,Louisiana,22,043,156.0
Iberia Parish,Louisiana,22,045,748.0
Iberville Parish,Louisiana,22,047,209.0
Jackson Parish,Louisiana,22,049,99.0
Jefferson Parish,Louisiana,22,051,5883.0
Jefferson Davis Parish,Louisiana,22,053,397.0
Lafayette Parish,Louisiana,22,055,2036.0
Lafourche Parish,Louisiana,22,057,607.0
LaSalle Parish,Louisiana,22,059,66.0
Lincoln Parish,Louisiana,22,061,917.0
Livingston Parish,Louisiana,22,063,599.0
Madison Parish,Louisiana,22,065,136.0
Morehouse Parish,Louisiana,22,067,169.0
Natchitoches Parish,Louisiana,22,069,704.0
Orleans Parish,Louisiana,22,071,6285.0
Ouachita Parish,Louisiana,22,073,2314.0
Plaquemines Parish,Louisiana,22,075,181.0
Pointe Coupee Parish,Louisiana,22,077,50.0
Rapides Parish,Louisiana,22,079,1541.0
Red River Parish,Louisiana,22,081,55.0
Richland Parish,Louisiana,22,083,206.0
Sabine Parish,Louisiana,22,085,218.0
Saint Bernard Parish,Louisiana,22,087,299.0
Saint Charles Parish,Louisiana,22,089,253.0
Saint Helena Parish,Louisiana,22,091,16.0
Saint James Parish,Louisiana,22,093,165.0
Saint John the Baptist Parish,Louisiana,22,095,158.0
Saint Landry Parish,Louisiana,22,097,556.0
Saint Martin Parish,Louisiana,22,099,323.0
Saint Mary Parish,Louisiana,22,101,486.0
Saint Tammany Parish,Louisiana,22,103,1690.0
Tangipahoa Parish,Louisiana,22,105,978.0
Tensas Parish,Louisiana,22,107,16.0
Terrebonne Parish,Louisiana,22,109,779.0
Union Parish,Louisiana,22,111,106.0
Vermilion Parish,Louisiana,22,113,240.0
Vernon Parish,Louisiana,22,115,638.0
Washington Parish,Louisiana,22,117,731.0
Webster Parish,Louisiana,22,119,206.0
West Baton Rouge Parish,Louisiana,22,121,131.0
West Carroll Parish,Louisiana,22,123,54.0
West Feliciana Parish,Louisiana,22,125,97.0
Winn Parish,Louisiana,22,127,102.0
Androscoggin County,Maine,23,001,1633.0
Aroostook County,Maine,23,003,831.0
Cumberland County,Maine,23,005,3764.0
Franklin County,Maine,23,007,298.0
Hancock County,Maine,23,009,440.0
Kennebec County,Maine,23,011,1476.0
Knox County,Maine,23,013,336.0
Lincoln County,Maine,23,015,160.0
Oxford County,Maine,23,017,494.0
Penobscot County,Maine,23,019,1307.0
Piscataquis County,Maine,23,021,122.0
Sagadahoc County,Maine,23,023,223.0
Somerset County,Maine,23,025,338.0
Waldo County,Maine,23,027,324.0
Washington County,Maine,23,029,409.0
York County,Maine,23,031,2069.0
Allegany County,Maryland,24,001,655.0
Anne Arundel County,Maryland,24,003,5527.0
Baltimore County,Maryland,24,005,8564.0
Calvert County,Maryland,24,009,485.0
Caroline County,Maryland,24,011,322.0
Carroll County,Maryland,24,013,721.0
Cecil County,Maryland,24,015,754.0
Charles County,Maryland,24,017,1168.0
Dorchester County,Maryland,24,019,495.0
Frederick County,Maryland,24,021,2107.0
Garrett County,Maryland,24,023,165.0
Harford County,Maryland,24,025,1475.0
Howard County,Maryland,24,027,2287.0
Kent County,Maryland,24,029,220.0
Queen Anne's County,Maryland,24,035,126.0
Saint Mary's County,Maryland,24,037,810.0
Somerset County,Maryland,24,039,232.0
Talbot County,Maryland,24,041,171.0
Washington County,Maryland,24,043,1630.0
Wicomico County,Maryland,24,045,1261.0
Worcester County,Maryland,24,047,421.0
Baltimore City,Maryland,24,510,10454.0
Montgomery County,Maryland,24,031,11685.0
Prince George's County,Maryland,24,033,11490.0
Barnstable County,Massachusetts,25,001,1657.0
Berkshire County,Massachusetts,25,003,1858.0
Bristol County,Massachusetts,25,005,6975.0
Dukes County,Massachusetts,25,007,129.0
Essex County,Massachusetts,25,009,10269.0
Franklin County,Massachusetts,25,011,842.0
Hampden County,Massachusetts,25,013,7087.0
Hampshire County,Massachusetts,25,015,1817.0
Middlesex County,Massachusetts,25,017,21127.0
Nantucket County,Massachusetts,25,019,96.0
Norfolk County,Massachusetts,25,021,8480.0
Plymouth County,Massachusetts,25,023,3394.0
Suffolk County,Massachusetts,25,025,19073.0
Worcester County,Massachusetts,25,027,9991.0
Alcona County,Michigan,26,001,43.0
Alger County,Michigan,26,003,56.0
Allegan County,Michigan,26,005,411.0
Alpena County,Michigan,26,007,235.0
Antrim County,Michigan,26,009,62.0
Arenac County,Michigan,26,011,81.0
Baraga County,Michigan,26,013,33.0
Barry County,Michigan,26,015,196.0
Bay County,Michigan,26,017,678.0
Benzie County,Michigan,26,019,45.0
Berrien County,Michigan,26,021,1621.0
Branch County,Michigan,26,023,259.0
Calhoun County,Michigan,26,025,1269.0
Cass County,Michigan,26,027,324.0
Charlevoix County,Michigan,26,029,257.0
Cheboygan County,Michigan,26,031,136.0
Chippewa County,Michigan,26,033,297.0
Clare County,Michigan,26,035,232.0
Clinton County,Michigan,26,037,343.0
Crawford County,Michigan,26,039,54.0
Delta County,Michigan,26,041,325.0
Dickinson County,Michigan,26,043,233.0
Eaton County,Michigan,26,045,1031.0
Emmet County,Michigan,26,047,297.0
Genesee County,Michigan,26,049,3605.0
Gladwin County,Michigan,26,051,123.0
Gogebic County,Michigan,26,053,124.0
Grand Traverse County,Michigan,26,055,808.0
Gratiot County,Michigan,26,057,280.0
Hillsdale County,Michigan,26,059,402.0
Houghton County,Michigan,26,061,259.0
Huron County,Michigan,26,063,189.0
Ingham County,Michigan,26,065,3628.0
Ionia County,Michigan,26,067,479.0
Iosco County,Michigan,26,069,247.0
Iron County,Michigan,26,071,141.0
Isabella County,Michigan,26,073,745.0
Jackson County,Michigan,26,075,1354.0
Kalamazoo County,Michigan,26,077,3396.0
Kalkaska County,Michigan,26,079,107.0
Kent County,Michigan,26,081,6269.0
Keweenaw County,Michigan,26,083,6.0
Lake County,Michigan,26,085,65.0
Lapeer County,Michigan,26,087,589.0
Leelanau County,Michigan,26,089,92.0
Lenawee County,Michigan,26,091,627.0
Livingston County,Michigan,26,093,1131.0
Luce County,Michigan,26,095,36.0
Mackinac County,Michigan,26,097,44.0
Macomb County,Michigan,26,099,8606.0
Manistee County,Michigan,26,101,118.0
Marquette County,Michigan,26,103,748.0
Mason County,Michigan,26,105,300.0
Mecosta County,Michigan,26,107,336.0
Menominee County,Michigan,26,109,241.0
Midland County,Michigan,26,111,656.0
Missaukee County,Michigan,26,113,115.0
Monroe County,Michigan,26,115,1254.0
Montcalm County,Michigan,26,117,422.0
Montmorency County,Michigan,26,119,44.0
Muskegon County,Michigan,26,121,1254.0
Newaygo County,Michigan,26,123,266.0
Oakland County,Michigan,26,125,10457.0
Oceana County,Michigan,26,127,109.0
Ogemaw County,Michigan,26,129,89.0
Ontonagon County,Michigan,26,131,24.0
Osceola County,Michigan,26,133,97.0
Oscoda County,Michigan,26,135,62.0
Otsego County,Michigan,26,137,193.0
Ottawa County,Michigan,26,139,1863.0
Presque Isle County,Michigan,26,141,31.0
Roscommon County,Michigan,26,143,261.0
Saginaw County,Michigan,26,145,2066.0
Saint Clair County,Michigan,26,147,1339.0
Saint Joseph County,Michigan,26,149,518.0
Sanilac County,Michigan,26,151,351.0
Schoolcraft County,Michigan,26,153,61.0
Shiawassee County,Michigan,26,155,494.0
Tuscola County,Michigan,26,157,215.0
Van Buren County,Michigan,26,159,738.0
Washtenaw County,Michigan,26,161,4313.0
Wayne County,Michigan,26,163,20886.0
Wexford County,Michigan,26,165,243.0
Aitkin County,Minnesota,27,001,75.0
Anoka County,Minnesota,27,003,2240.0
Becker County,Minnesota,27,005,185.0
Beltrami County,Minnesota,27,007,395.0
Benton County,Minnesota,27,009,594.0
Big Stone County,Minnesota,27,011,37.0
Blue Earth County,Minnesota,27,013,1047.0
Brown County,Minnesota,27,015,129.0
Carlton County,Minnesota,27,017,226.0
Carver County,Minnesota,27,019,440.0
Cass County,Minnesota,27,021,224.0
Chippewa County,Minnesota,27,023,55.0
Chisago County,Minnesota,27,025,271.0
Clay County,Minnesota,27,027,816.0
Clearwater County,Minnesota,27,029,35.0
Cook County,Minnesota,27,031,27.0
Cottonwood County,Minnesota,27,033,32.0
Crow Wing County,Minnesota,27,035,780.0
Dakota County,Minnesota,27,037,3953.0
Dodge County,Minnesota,27,039,98.0
Douglas County,Minnesota,27,041,517.0
Faribault County,Minnesota,27,043,67.0
Fillmore County,Minnesota,27,045,125.0
Freeborn County,Minnesota,27,047,372.0
Goodhue County,Minnesota,27,049,467.0
Grant County,Minnesota,27,051,32.0
Hennepin County,Minnesota,27,053,17499.0
Houston County,Minnesota,27,055,179.0
Hubbard County,Minnesota,27,057,93.0
Isanti County,Minnesota,27,059,275.0
Itasca County,Minnesota,27,061,272.0
Jackson County,Minnesota,27,063,41.0
Kanabec County,Minnesota,27,065,137.0
Kandiyohi County,Minnesota,27,067,218.0
Kittson County,Minnesota,27,069,31.0
Koochiching County,Minnesota,27,071,135.0
Lac qui Parle County,Minnesota,27,073,15.0
Lake County,Minnesota,27,075,93.0
Lake of the Woods County,Minnesota,27,077,42.0
Le Sueur County,Minnesota,27,079,218.0
Lincoln County,Minnesota,27,081,24.0
Lyon County,Minnesota,27,083,329.0
McLeod County,Minnesota,27,085,222.0
Mahnomen County,Minnesota,27,087,44.0
Marshall County,Minnesota,27,089,55.0
Martin County,Minnesota,27,091,215.0
Meeker County,Minnesota,27,093,112.0
Mille Lacs County,Minnesota,27,095,222.0
Morrison County,Minnesota,27,097,293.0
Mower County,Minnesota,27,099,257.0
Murray County,Minnesota,27,101,28.0
Nicollet County,Minnesota,27,103,196.0
Nobles County,Minnesota,27,105,130.0
Norman County,Minnesota,27,107,26.0
Olmsted County,Minnesota,27,109,1419.0
Otter Tail County,Minnesota,27,111,462.0
Pennington County,Minnesota,27,113,136.0
Pine County,Minnesota,27,115,198.0
Pipestone County,Minnesota,27,117,56.0
Polk County,Minnesota,27,119,272.0
Pope County,Minnesota,27,121,99.0
Ramsey County,Minnesota,27,123,7066.0
Red Lake County,Minnesota,27,125,38.0
Redwood County,Minnesota,27,127,38.0
Renville County,Minnesota,27,129,83.0
Rice County,Minnesota,27,131,426.0
Rock County,Minnesota,27,133,92.0
Roseau County,Minnesota,27,135,35.0
Saint Louis County,Minnesota,27,137,2422.0
Scott County,Minnesota,27,139,743.0
Sherburne County,Minnesota,27,141,350.0
Sibley County,Minnesota,27,143,82.0
Stearns County,Minnesota,27,145,1501.0
Steele County,Minnesota,27,147,330.0
Stevens County,Minnesota,27,149,42.0
Swift County,Minnesota,27,151,98.0
Todd County,Minnesota,27,153,112.0
Traverse County,Minnesota,27,155,28.0
Wabasha County,Minnesota,27,157,151.0
Wadena County,Minnesota,27,159,138.0
Waseca County,Minnesota,27,161,214.0
Washington County,Minnesota,27,163,1503.0
Watonwan County,Minnesota,27,165,62.0
Wilkin County,Minnesota,27,167,131.0
Winona County,Minnesota,27,169,434.0
Wright County,Minnesota,27,171,856.0
Yellow Medicine County,Minnesota,27,173,103.0
Adams County,Mississippi,28,001,231.0
Alcorn County,Mississippi,28,003,300.0
Amite County,Mississippi,28,005,31.0
Attala County,Mississippi,28,007,72.0
Benton County,Mississippi,28,009,30.0
Bolivar County,Mississippi,28,011,425.0
Calhoun County,Mississippi,28,013,120.0
Carroll County,Mississippi,28,015,77.0
Chickasaw County,Mississippi,28,017,24.0
Choctaw County,Mississippi,28,019,56.0
Claiborne County,Mississippi,28,021,30.0
Clarke County,Mississippi,28,023,65.0
Clay County,Mississippi,28,025,103.0
Coahoma County,Mississippi,28,027,402.0
Copiah County,Mississippi,28,029,79.0
Covington County,Mississippi,28,031,93.0
DeSoto County,Mississippi,28,033,1511.0
Forrest County,Mississippi,28,035,1204.0
Franklin County,Mississippi,28,037,77.0
George County,Mississippi,28,039,143.0
Greene County,Mississippi,28,041,53.0
Grenada County,Mississippi,28,043,248.0
Hancock County,Mississippi,28,045,214.0
Harrison County,Mississippi,28,047,2603.0
Hinds County,Mississippi,28,049,3136.0
Holmes County,Mississippi,28,051,145.0
