County,State,State_FIPS,County_FIPS,median_gross_rent
Dubuque County,Iowa,19,061,612
Emmet County,Iowa,19,063,600
Fayette County,Iowa,19,065,490
Floyd County,Iowa,19,067,475
Franklin County,Iowa,19,069,497
Fremont County,Iowa,19,071,523
Greene County,Iowa,19,073,556
Grundy County,Iowa,19,075,498
Guthrie County,Iowa,19,077,526
Hamilton County,Iowa,19,079,593
Hancock County,Iowa,19,081,496
Hardin County,Iowa,19,083,543
Harrison County,Iowa,19,085,546
Henry County,Iowa,19,087,580
Howard County,Iowa,19,089,535
Humboldt County,Iowa,19,091,483
Ida County,Iowa,19,093,408
Iowa County,Iowa,19,095,537
Jackson County,Iowa,19,097,531
Jasper County,Iowa,19,099,615
Jefferson County,Iowa,19,101,594
Johnson County,Iowa,19,103,771
Jones County,Iowa,19,105,571
Keokuk County,Iowa,19,107,510
Kossuth County,Iowa,19,109,466
Lee County,Iowa,19,111,528
Linn County,Iowa,19,113,627
Louisa County,Iowa,19,115,581
Lucas County,Iowa,19,117,446
Lyon County,Iowa,19,119,569
Madison County,Iowa,19,121,669
Mahaska County,Iowa,19,123,530
Marion County,Iowa,19,125,672
Marshall County,Iowa,19,127,578
Mills County,Iowa,19,129,724
Mitchell County,Iowa,19,131,488
Monona County,Iowa,19,133,478
Monroe County,Iowa,19,135,518
Montgomery County,Iowa,19,137,557
Muscatine County,Iowa,19,139,661
O'Brien County,Iowa,19,141,522
Osceola County,Iowa,19,143,574
Page County,Iowa,19,145,510
Palo Alto County,Iowa,19,147,430
Plymouth County,Iowa,19,149,563
Pocahontas County,Iowa,19,151,442
Polk County,Iowa,19,153,735
Pottawattamie County,Iowa,19,155,708
Poweshiek County,Iowa,19,157,605
Ringgold County,Iowa,19,159,457
Sac County,Iowa,19,161,502
Scott County,Iowa,19,163,649
Shelby County,Iowa,19,165,581
Sioux County,Iowa,19,167,565
Story County,Iowa,19,169,714
Tama County,Iowa,19,171,595
Taylor County,Iowa,19,173,515
Union County,Iowa,19,175,566
Van Buren County,Iowa,19,177,493
Wapello County,Iowa,19,179,570
Warren County,Iowa,19,181,691
Washington County,Iowa,19,183,616
Wayne County,Iowa,19,185,446
Webster County,Iowa,19,187,530
Winnebago County,Iowa,19,189,474
Winneshiek County,Iowa,19,191,542
Woodbury County,Iowa,19,193,611
Worth County,Iowa,19,195,516
Wright County,Iowa,19,197,479
Allen County,Kansas,20,001,473
Anderson County,Kansas,20,003,552
Atchison County,Kansas,20,005,544
Barber County,Kansas,20,007,513
Barton County,Kansas,20,009,531
Bourbon County,Kansas,20,011,574
Brown County,Kansas,20,013,479
Butler County,Kansas,20,015,690
Chase County,Kansas,20,017,457
Chautauqua County,Kansas,20,019,559
Cherokee County,Kansas,20,021,568
Cheyenne County,Kansas,20,023,559
Clark County,Kansas,20,025,565
Clay County,Kansas,20,027,623
Cloud County,Kansas,20,029,484
Coffey County,Kansas,20,031,515
Comanche County,Kansas,20,033,426
Cowley County,Kansas,20,035,594
Crawford County,Kansas,20,037,651
Decatur County,Kansas,20,039,458
Dickinson County,Kansas,20,041,577
Doniphan County,Kansas,20,043,490
Douglas County,Kansas,20,045,811
Edwards County,Kansas,20,047,516
Elk County,Kansas,20,049,421
Ellis County,Kansas,20,051,579
Ellsworth County,Kansas,20,053,497
Finney County,Kansas,20,055,637
Ford County,Kansas,20,057,598
Franklin County,Kansas,20,059,699
Geary County,Kansas,20,061,861
Gove County,Kansas,20,063,484
Graham County,Kansas,20,065,506
Grant County,Kansas,20,067,477
Gray County,Kansas,20,069,548
Greeley County,Kansas,20,071,506
Greenwood County,Kansas,20,073,454
Hamilton County,Kansas,20,075,505
Harper County,Kansas,20,077,520
Harvey County,Kansas,20,079,622
Haskell County,Kansas,20,081,588
Hodgeman County,Kansas,20,083,506
Jackson County,Kansas,20,085,621
Jefferson County,Kansas,20,087,697
Jewell County,Kansas,20,089,424
Johnson County,Kansas,20,091,880
Kearny County,Kansas,20,093,567
Kingman County,Kansas,20,095,575
Kiowa County,Kansas,20,097,500
Labette County,Kansas,20,099,534
Lane County,Kansas,20,101,546
Leavenworth County,Kansas,20,103,822
Lincoln County,Kansas,20,105,483
Linn County,Kansas,20,107,542
Logan County,Kansas,20,109,503
Lyon County,Kansas,20,111,581
McPherson County,Kansas,20,113,586
Marion County,Kansas,20,115,539
Marshall County,Kansas,20,117,508
Meade County,Kansas,20,119,578
Miami County,Kansas,20,121,690
Mitchell County,Kansas,20,123,514
Montgomery County,Kansas,20,125,547
Morris County,Kansas,20,127,500
Morton County,Kansas,20,129,529
Nemaha County,Kansas,20,131,436
Neosho County,Kansas,20,133,470
Ness County,Kansas,20,135,459
Norton County,Kansas,20,137,475
Osage County,Kansas,20,139,624
Osborne County,Kansas,20,141,496
Ottawa County,Kansas,20,143,586
Pawnee County,Kansas,20,145,551
Phillips County,Kansas,20,147,468
Pottawatomie County,Kansas,20,149,664
Pratt County,Kansas,20,151,584
Rawlins County,Kansas,20,153,482
Reno County,Kansas,20,155,601
Republic County,Kansas,20,157,381
Rice County,Kansas,20,159,577
Riley County,Kansas,20,161,793
Rooks County,Kansas,20,163,488
Rush County,Kansas,20,165,521
Russell County,Kansas,20,167,531
Saline County,Kansas,20,169,629
Scott County,Kansas,20,171,546
Sedgwick County,Kansas,20,173,662
Seward County,Kansas,20,175,656
Shawnee County,Kansas,20,177,678
Sheridan County,Kansas,20,179,548
Sherman County,Kansas,20,181,594
Smith County,Kansas,20,183,430
Stafford County,Kansas,20,185,467
Stanton County,Kansas,20,187,506
Stevens County,Kansas,20,189,618
Sumner County,Kansas,20,191,559
Thomas County,Kansas,20,193,476
Trego County,Kansas,20,195,497
Wabaunsee County,Kansas,20,197,657
Wallace County,Kansas,20,199,411
Washington County,Kansas,20,201,404
Wichita County,Kansas,20,203,628
Wilson County,Kansas,20,205,512
Woodson County,Kansas,20,207,484
Wyandotte County,Kansas,20,209,714
Adair County,Kentucky,21,001,465
Allen County,Kentucky,21,003,523
Anderson County,Kentucky,21,005,650
Ballard County,Kentucky,21,007,583
Barren County,Kentucky,21,009,532
Bath County,Kentucky,21,011,514
Bell County,Kentucky,21,013,431
Boone County,Kentucky,21,015,829
Bourbon County,Kentucky,21,017,617
Boyd County,Kentucky,21,019,569
Boyle County,Kentucky,21,021,599
Bracken County,Kentucky,21,023,528
Breathitt County,Kentucky,21,025,421
Breckinridge County,Kentucky,21,027,495
Bullitt County,Kentucky,21,029,723
Butler County,Kentucky,21,031,455
Caldwell County,Kentucky,21,033,509
Calloway County,Kentucky,21,035,548
Campbell County,Kentucky,21,037,688
Carlisle County,Kentucky,21,039,510
Carroll County,Kentucky,21,041,597
Carter County,Kentucky,21,043,554
Casey County,Kentucky,21,045,465
Christian County,Kentucky,21,047,703
Clark County,Kentucky,21,049,652
Clay County,Kentucky,21,051,425
Clinton County,Kentucky,21,053,448
Crittenden County,Kentucky,21,055,414
Cumberland County,Kentucky,21,057,415
Daviess County,Kentucky,21,059,589
Edmonson County,Kentucky,21,061,550
Elliott County,Kentucky,21,063,409
Estill County,Kentucky,21,065,490
Fayette County,Kentucky,21,067,722
Fleming County,Kentucky,21,069,536
Floyd County,Kentucky,21,071,538
Franklin County,Kentucky,21,073,628
Fulton County,Kentucky,21,075,492
Gallatin County,Kentucky,21,077,609
Garrard County,Kentucky,21,079,584
Grant County,Kentucky,21,081,690
Graves County,Kentucky,21,083,553
Grayson County,Kentucky,21,085,521
Green County,Kentucky,21,087,541
Greenup County,Kentucky,21,089,577
Hancock County,Kentucky,21,091,549
Hardin County,Kentucky,21,093,675
Harlan County,Kentucky,21,095,450
Harrison County,Kentucky,21,097,517
Hart County,Kentucky,21,099,488
Henderson County,Kentucky,21,101,558
Henry County,Kentucky,21,103,660
Hickman County,Kentucky,21,105,523
Hopkins County,Kentucky,21,107,561
Jackson County,Kentucky,21,109,525
Jefferson County,Kentucky,21,111,689
Jessamine County,Kentucky,21,113,680
Johnson County,Kentucky,21,115,510
Kenton County,Kentucky,21,117,698
Knott County,Kentucky,21,119,487
Knox County,Kentucky,21,121,489
Larue County,Kentucky,21,123,527
Laurel County,Kentucky,21,125,547
Lawrence County,Kentucky,21,127,480
Lee County,Kentucky,21,129,335
Leslie County,Kentucky,21,131,445
Letcher County,Kentucky,21,133,478
Lewis County,Kentucky,21,135,411
Lincoln County,Kentucky,21,137,527
Livingston County,Kentucky,21,139,521
Logan County,Kentucky,21,141,556
Lyon County,Kentucky,21,143,488
McCracken County,Kentucky,21,145,564
McCreary County,Kentucky,21,147,423
McLean County,Kentucky,21,149,472
Madison County,Kentucky,21,151,577
Magoffin County,Kentucky,21,153,469
Marion County,Kentucky,21,155,528
Marshall County,Kentucky,21,157,578
Martin County,Kentucky,21,159,443
Mason County,Kentucky,21,161,528
Meade County,Kentucky,21,163,745
Menifee County,Kentucky,21,165,494
Mercer County,Kentucky,21,167,535
Metcalfe County,Kentucky,21,169,531
Monroe County,Kentucky,21,171,454
Montgomery County,Kentucky,21,173,582
Morgan County,Kentucky,21,175,417
Muhlenberg County,Kentucky,21,177,506
Nelson County,Kentucky,21,179,629
Nicholas County,Kentucky,21,181,413
Ohio County,Kentucky,21,183,500
Oldham County,Kentucky,21,185,717
Owen County,Kentucky,21,187,564
Owsley County,Kentucky,21,189,340
Pendleton County,Kentucky,21,191,627
Perry County,Kentucky,21,193,500
Pike County,Kentucky,21,195,543
Powell County,Kentucky,21,197,579
Pulaski County,Kentucky,21,199,545
Robertson County,Kentucky,21,201,560
Rockcastle County,Kentucky,21,203,505
Rowan County,Kentucky,21,205,544
Russell County,Kentucky,21,207,472
Scott County,Kentucky,21,209,710
Shelby County,Kentucky,21,211,701
Simpson County,Kentucky,21,213,675
Spencer County,Kentucky,21,215,614
Taylor County,Kentucky,21,217,513
Todd County,Kentucky,21,219,552
Trigg County,Kentucky,21,221,550
Trimble County,Kentucky,21,223,625
Union County,Kentucky,21,225,489
Warren County,Kentucky,21,227,635
Washington County,Kentucky,21,229,553
Wayne County,Kentucky,21,231,436
Webster County,Kentucky,21,233,551
Whitley County,Kentucky,21,235,541
Wolfe County,Kentucky,21,237,505
Woodford County,Kentucky,21,239,701
Acadia Parish,Louisiana,22,001,523
Allen Parish,Louisiana,22,003,549
Ascension Parish,Louisiana,22,005,818
Assumption Parish,Louisiana,22,007,568
Avoyelles Parish,Louisiana,22,009,566
Beauregard Parish,Louisiana,22,011,604
Bienville Parish,Louisiana,22,013,453
Bossier Parish,Louisiana,22,015,756
Caddo Parish,Louisiana,22,017,698
Calcasieu Parish,Louisiana,22,019,711
Caldwell Parish,Louisiana,22,021,456
Cameron Parish,Louisiana,22,023,682
Catahoula Parish,Louisiana,22,025,394
Claiborne Parish,Louisiana,22,027,581
Concordia Parish,Louisiana,22,029,429
De Soto Parish,Louisiana,22,031,537
East Baton Rouge Parish,Louisiana,22,033,787
East Carroll Parish,Louisiana,22,035,429
East Feliciana Parish,Louisiana,22,037,581
Evangeline Parish,Louisiana,22,039,479
Franklin Parish,Louisiana,22,041,523
Grant Parish,Louisiana,22,043,682
Iberia Parish,Louisiana,22,045,655
Iberville Parish,Louisiana,22,047,547
Jackson Parish,Louisiana,22,049,545
Jefferson Parish,Louisiana,22,051,889
Jefferson Davis Parish,Louisiana,22,053,579
Lafayette Parish,Louisiana,22,055,725
Lafourche Parish,Louisiana,22,057,636
LaSalle Parish,Louisiana,22,059,484
Lincoln Parish,Louisiana,22,061,633
Livingston Parish,Louisiana,22,063,722
Madison Parish,Louisiana,22,065,551
Morehouse Parish,Louisiana,22,067,566
Natchitoches Parish,Louisiana,22,069,608
Orleans Parish,Louisiana,22,071,924
Ouachita Parish,Louisiana,22,073,646
Plaquemines Parish,Louisiana,22,075,1138
Pointe Coupee Parish,Louisiana,22,077,541
Rapides Parish,Louisiana,22,079,687
Red River Parish,Louisiana,22,081,430
Richland Parish,Louisiana,22,083,530
Sabine Parish,Louisiana,22,085,474
Saint Bernard Parish,Louisiana,22,087,837
Saint Charles Parish,Louisiana,22,089,864
Saint Helena Parish,Louisiana,22,091,505
Saint James Parish,Louisiana,22,093,606
Saint John the Baptist Parish,Louisiana,22,095,836
Saint Landry Parish,Louisiana,22,097,510
Saint Martin Parish,Louisiana,22,099,574
Saint Mary Parish,Louisiana,22,101,620
Saint Tammany Parish,Louisiana,22,103,985
Tangipahoa Parish,Louisiana,22,105,717
Tensas Parish,Louisiana,22,107,472
Terrebonne Parish,Louisiana,22,109,752
Union Parish,Louisiana,22,111,512
Vermilion Parish,Louisiana,22,113,587
Vernon Parish,Louisiana,22,115,801
Washington Parish,Louisiana,22,117,525
Webster Parish,Louisiana,22,119,540
West Baton Rouge Parish,Louisiana,22,121,677
West Carroll Parish,Louisiana,22,123,481
West Feliciana Parish,Louisiana,22,125,683
Winn Parish,Louisiana,22,127,425
Androscoggin County,Maine,23,001,682
Aroostook County,Maine,23,003,515
Cumberland County,Maine,23,005,899
Franklin County,Maine,23,007,579
Hancock County,Maine,23,009,746
Kennebec County,Maine,23,011,664
Knox County,Maine,23,013,758
Lincoln County,Maine,23,015,804
Oxford County,Maine,23,017,600
Penobscot County,Maine,23,019,695
Piscataquis County,Maine,23,021,554
Sagadahoc County,Maine,23,023,793
Somerset County,Maine,23,025,625
Waldo County,Maine,23,027,698
Washington County,Maine,23,029,529
York County,Maine,23,031,848
Allegany County,Maryland,24,001,568
Anne Arundel County,Maryland,24,003,1369
Baltimore County,Maryland,24,005,1082
Calvert County,Maryland,24,009,1321
Caroline County,Maryland,24,011,893
Carroll County,Maryland,24,013,975
Cecil County,Maryland,24,015,968
Charles County,Maryland,24,017,1370
Dorchester County,Maryland,24,019,753
Frederick County,Maryland,24,021,1184
Garrett County,Maryland,24,023,582
Harford County,Maryland,24,025,1044
Howard County,Maryland,24,027,1388
Kent County,Maryland,24,029,844
Queen Anne's County,Maryland,24,035,1168
Saint Mary's County,Maryland,24,037,1222
Somerset County,Maryland,24,039,686
Talbot County,Maryland,24,041,925
Washington County,Maryland,24,043,802
Wicomico County,Maryland,24,045,969
Worcester County,Maryland,24,047,856
Baltimore City,Maryland,24,510,889
Montgomery County,Maryland,24,031,1473
Prince George's County,Maryland,24,033,1180
Barnstable County,Massachusetts,25,001,1099
Berkshire County,Massachusetts,25,003,750
Bristol County,Massachusetts,25,005,797
Dukes County,Massachusetts,25,007,1208
Essex County,Massachusetts,25,009,1001
Franklin County,Massachusetts,25,011,839
Hampden County,Massachusetts,25,013,762
Hampshire County,Massachusetts,25,015,879
Middlesex County,Massachusetts,25,017,1243
Nantucket County,Massachusetts,25,019,1882
Norfolk County,Massachusetts,25,021,1228
Plymouth County,Massachusetts,25,023,1088
Suffolk County,Massachusetts,25,025,1221
Worcester County,Massachusetts,25,027,883
Alcona County,Michigan,26,001,582
Alger County,Michigan,26,003,564
Allegan County,Michigan,26,005,686
Alpena County,Michigan,26,007,505
Antrim County,Michigan,26,009,702
Arenac County,Michigan,26,011,528
Baraga County,Michigan,26,013,483
Barry County,Michigan,26,015,659
Bay County,Michigan,26,017,579
Benzie County,Michigan,26,019,732
Berrien County,Michigan,26,021,619
Branch County,Michigan,26,023,647
Calhoun County,Michigan,26,025,647
Cass County,Michigan,26,027,680
Charlevoix County,Michigan,26,029,622
Cheboygan County,Michigan,26,031,581
Chippewa County,Michigan,26,033,562
Clare County,Michigan,26,035,590
Clinton County,Michigan,26,037,771
Crawford County,Michigan,26,039,628
Delta County,Michigan,26,041,523
Dickinson County,Michigan,26,043,541
Eaton County,Michigan,26,045,727
Emmet County,Michigan,26,047,739
Genesee County,Michigan,26,049,685
Gladwin County,Michigan,26,051,563
Gogebic County,Michigan,26,053,553
Grand Traverse County,Michigan,26,055,830
Gratiot County,Michigan,26,057,592
Hillsdale County,Michigan,26,059,629
Houghton County,Michigan,26,061,577
Huron County,Michigan,26,063,544
Ingham County,Michigan,26,065,737
Ionia County,Michigan,26,067,640
Iosco County,Michigan,26,069,552
Iron County,Michigan,26,071,485
Isabella County,Michigan,26,073,672
Jackson County,Michigan,26,075,708
Kalamazoo County,Michigan,26,077,698
Kalkaska County,Michigan,26,079,684
Kent County,Michigan,26,081,720
Keweenaw County,Michigan,26,083,417
Lake County,Michigan,26,085,520
Lapeer County,Michigan,26,087,687
Leelanau County,Michigan,26,089,771
Lenawee County,Michigan,26,091,663
Livingston County,Michigan,26,093,887
Luce County,Michigan,26,095,550
Mackinac County,Michigan,26,097,575
Macomb County,Michigan,26,099,779
Manistee County,Michigan,26,101,657
Marquette County,Michigan,26,103,572
Mason County,Michigan,26,105,657
Mecosta County,Michigan,26,107,672
Menominee County,Michigan,26,109,487
Midland County,Michigan,26,111,662
Missaukee County,Michigan,26,113,698
Monroe County,Michigan,26,115,755
Montcalm County,Michigan,26,117,659
Montmorency County,Michigan,26,119,622
Muskegon County,Michigan,26,121,642
Newaygo County,Michigan,26,123,637
Oakland County,Michigan,26,125,894
Oceana County,Michigan,26,127,644
Ogemaw County,Michigan,26,129,610
Ontonagon County,Michigan,26,131,444
Osceola County,Michigan,26,133,534
Oscoda County,Michigan,26,135,578
Otsego County,Michigan,26,137,651
Ottawa County,Michigan,26,139,747
Presque Isle County,Michigan,26,141,520
Roscommon County,Michigan,26,143,593
Saginaw County,Michigan,26,145,697
Saint Clair County,Michigan,26,147,723
Saint Joseph County,Michigan,26,149,615
Sanilac County,Michigan,26,151,607
Schoolcraft County,Michigan,26,153,489
Shiawassee County,Michigan,26,155,646
Tuscola County,Michigan,26,157,610
Van Buren County,Michigan,26,159,602
Washtenaw County,Michigan,26,161,879
Wayne County,Michigan,26,163,775
Wexford County,Michigan,26,165,673
Aitkin County,Minnesota,27,001,592
Anoka County,Minnesota,27,003,899
Becker County,Minnesota,27,005,586
Beltrami County,Minnesota,27,007,627
Benton County,Minnesota,27,009,645
Big Stone County,Minnesota,27,011,504
Blue Earth County,Minnesota,27,013,688
Brown County,Minnesota,27,015,540
Carlton County,Minnesota,27,017,633
Carver County,Minnesota,27,019,884
Cass County,Minnesota,27,021,637
Chippewa County,Minnesota,27,023,623
Chisago County,Minnesota,27,025,776
Clay County,Minnesota,27,027,641
Clearwater County,Minnesota,27,029,525
Cook County,Minnesota,27,031,613
Cottonwood County,Minnesota,27,033,487
Crow Wing County,Minnesota,27,035,661
Dakota County,Minnesota,27,037,906
Dodge County,Minnesota,27,039,661
Douglas County,Minnesota,27,041,592
Faribault County,Minnesota,27,043,474
Fillmore County,Minnesota,27,045,552
Freeborn County,Minnesota,27,047,559
Goodhue County,Minnesota,27,049,668
Grant County,Minnesota,27,051,546
Hennepin County,Minnesota,27,053,877
Houston County,Minnesota,27,055,567
Hubbard County,Minnesota,27,057,662
Isanti County,Minnesota,27,059,820
Itasca County,Minnesota,27,061,598
Jackson County,Minnesota,27,063,493
Kanabec County,Minnesota,27,065,729
Kandiyohi County,Minnesota,27,067,590
Kittson County,Minnesota,27,069,487
Koochiching County,Minnesota,27,071,508
Lac qui Parle County,Minnesota,27,073,489
Lake County,Minnesota,27,075,563
Lake of the Woods County,Minnesota,27,077,575
Le Sueur County,Minnesota,27,079,614
Lincoln County,Minnesota,27,081,482
Lyon County,Minnesota,27,083,568
McLeod County,Minnesota,27,085,657
Mahnomen County,Minnesota,27,087,450
Marshall County,Minnesota,27,089,507
Martin County,Minnesota,27,091,540
Meeker County,Minnesota,27,093,693
Mille Lacs County,Minnesota,27,095,624
Morrison County,Minnesota,27,097,586
Mower County,Minnesota,27,099,645
Murray County,Minnesota,27,101,545
Nicollet County,Minnesota,27,103,696
Nobles County,Minnesota,27,105,571
Norman County,Minnesota,27,107,469
Olmsted County,Minnesota,27,109,769
Otter Tail County,Minnesota,27,111,554
Pennington County,Minnesota,27,113,508
Pine County,Minnesota,27,115,642
Pipestone County,Minnesota,27,117,601
Polk County,Minnesota,27,119,574
Pope County,Minnesota,27,121,570
Ramsey County,Minnesota,27,123,809
Red Lake County,Minnesota,27,125,463
Redwood County,Minnesota,27,127,546
Renville County,Minnesota,27,129,545
Rice County,Minnesota,27,131,762
Rock County,Minnesota,27,133,559
Roseau County,Minnesota,27,135,560
Saint Louis County,Minnesota,27,137,639
Scott County,Minnesota,27,139,922
Sherburne County,Minnesota,27,141,813
Sibley County,Minnesota,27,143,593
Stearns County,Minnesota,27,145,703
Steele County,Minnesota,27,147,674
Stevens County,Minnesota,27,149,551
Swift County,Minnesota,27,151,464
Todd County,Minnesota,27,153,589
Traverse County,Minnesota,27,155,457
Wabasha County,Minnesota,27,157,585
Wadena County,Minnesota,27,159,529
Waseca County,Minnesota,27,161,557
Washington County,Minnesota,27,163,1048
Watonwan County,Minnesota,27,165,546
Wilkin County,Minnesota,27,167,523
Winona County,Minnesota,27,169,580
Wright County,Minnesota,27,171,807
Yellow Medicine County,Minnesota,27,173,540
Adams County,Mississippi,28,001,578
Alcorn County,Mississippi,28,003,522
Amite County,Mississippi,28,005,563
Attala County,Mississippi,28,007,529
Benton County,Mississippi,28,009,579
Bolivar County,Mississippi,28,011,565
Calhoun County,Mississippi,28,013,486
Carroll County,Mississippi,28,015,508
Chickasaw County,Mississippi,28,017,488
Choctaw County,Mississippi,28,019,445
Claiborne County,Mississippi,28,021,538
Clarke County,Mississippi,28,023,620
Clay County,Mississippi,28,025,578
Coahoma County,Mississippi,28,027,561
Copiah County,Mississippi,28,029,564
Covington County,Mississippi,28,031,505
DeSoto County,Mississippi,28,033,909
Forrest County,Mississippi,28,035,659
Franklin County,Mississippi,28,037,516
George County,Mississippi,28,039,565
Greene County,Mississippi,28,041,511
Grenada County,Mississippi,28,043,519
Hancock County,Mississippi,28,045,774
Harrison County,Mississippi,28,047,855
Hinds County,Mississippi,28,049,770
Holmes County,Mississippi,28,051,487
Humphreys County,Mississippi,28,053,521
Issaquena County,Mississippi,28,055,508
Itawamba County,Mississippi,28,057,575
Jackson County,Mississippi,28,059,851
Jasper County,Mississippi,28,061,523
Jefferson County,Mississippi,28,063,395
Jefferson Davis County,Mississippi,28,065,561
Jones County,Mississippi,28,067,639
Kemper County,Mississippi,28,069,426
Lafayette County,Mississippi,28,071,760
Lamar County,Mississippi,28,073,805
Lauderdale County,Mississippi,28,075,608
Lawrence County,Mississippi,28,077,582
Leake County,Mississippi,28,079,587
Lee County,Mississippi,28,081,613
Leflore County,Mississippi,28,083,515
Lincoln County,Mississippi,28,085,550
Lowndes County,Mississippi,28,087,631
Madison County,Mississippi,28,089,834
Marion County,Mississippi,28,091,564
Marshall County,Mississippi,28,093,609
Monroe County,Mississippi,28,095,529
Montgomery County,Mississippi,28,097,613
Neshoba County,Mississippi,28,099,576
Newton County,Mississippi,28,101,595
Noxubee County,Mississippi,28,103,480
Oktibbeha County,Mississippi,28,105,673
Panola County,Mississippi,28,107,640
Pearl River County,Mississippi,28,109,753
Perry County,Mississippi,28,111,697
Pike County,Mississippi,28,113,594
Pontotoc County,Mississippi,28,115,583
Prentiss County,Mississippi,28,117,457
Quitman County,Mississippi,28,119,434
Rankin County,Mississippi,28,121,836
Scott County,Mississippi,28,123,600
Sharkey County,Mississippi,28,125,465
Simpson County,Mississippi,28,127,590
Smith County,Mississippi,28,129,622
Stone County,Mississippi,28,131,689
Sunflower County,Mississippi,28,133,521
Tallahatchie County,Mississippi,28,135,458
Tate County,Mississippi,28,137,695
Tippah County,Mississippi,28,139,548
Tishomingo County,Mississippi,28,141,456
Tunica County,Mississippi,28,143,666
Union County,Mississippi,28,145,555
Walthall County,Mississippi,28,147,627
Warren County,Mississippi,28,149,656
Washington County,Mississippi,28,151,590
Wayne County,Mississippi,28,153,556
Webster County,Mississippi,28,155,467
Wilkinson County,Mississippi,28,157,511
Winston County,Mississippi,28,159,601
Yalobusha County,Mississippi,28,161,473
Yazoo County,Mississippi,28,163,560
Adair County,Missouri,29,001,509
Andrew County,Missouri,29,003,623
Atchison County,Missouri,29,005,478
Audrain County,Missouri,29,007,595
Barry County,Missouri,29,009,560
Barton County,Missouri,29,011,498
Bates County,Missouri,29,013,580
Benton County,Missouri,29,015,560
Bollinger County,Missouri,29,017,566
Boone County,Missouri,29,019,760
Buchanan County,Missouri,29,021,641
Butler County,Missouri,29,023,554
Caldwell County,Missouri,29,025,604
Callaway County,Missouri,29,027,597
Camden County,Missouri,29,029,604
Cape Girardeau County,Missouri,29,031,626
Carroll County,Missouri,29,033,529
Carter County,Missouri,29,035,359
Cass County,Missouri,29,037,880
Cedar County,Missouri,29,039,603
Chariton County,Missouri,29,041,430
Christian County,Missouri,29,043,700
Clark County,Missouri,29,045,447
Clay County,Missouri,29,047,766
Clinton County,Missouri,29,049,708
Cole County,Missouri,29,051,578
Cooper County,Missouri,29,053,587
Crawford County,Missouri,29,055,561
Dade County,Missouri,29,057,503
Dallas County,Missouri,29,059,517
Daviess County,Missouri,29,061,554
DeKalb County,Missouri,29,063,506
Dent County,Missouri,29,065,504
Douglas County,Missouri,29,067,491
Dunklin County,Missouri,29,069,492
Franklin County,Missouri,29,071,644
Gasconade County,Missouri,29,073,499
Gentry County,Missouri,29,075,431
Greene County,Missouri,29,077,656
Grundy County,Missouri,29,079,454
Harrison County,Missouri,29,081,527
Henry County,Missouri,29,083,565
Hickory County,Missouri,29,085,469
Holt County,Missouri,29,087,452
Howard County,Missouri,29,089,499
Howell County,Missouri,29,091,521
Iron County,Missouri,29,093,505
Jackson County,Missouri,29,095,753
Jasper County,Missouri,29,097,637
Jefferson County,Missouri,29,099,702
Johnson County,Missouri,29,101,679
Knox County,Missouri,29,103,432
Laclede County,Missouri,29,105,579
Lafayette County,Missouri,29,107,604
Lawrence County,Missouri,29,109,578
Lewis County,Missouri,29,111,448
Lincoln County,Missouri,29,113,693
Linn County,Missouri,29,115,513
Livingston County,Missouri,29,117,600
McDonald County,Missouri,29,119,548
Macon County,Missouri,29,121,527
Madison County,Missouri,29,123,554
Maries County,Missouri,29,125,528
Marion County,Missouri,29,127,553
Mercer County,Missouri,29,129,464
Miller County,Missouri,29,131,557
Mississippi County,Missouri,29,133,511
Moniteau County,Missouri,29,135,574
Monroe County,Missouri,29,137,515
Montgomery County,Missouri,29,139,567
Morgan County,Missouri,29,141,513
New Madrid County,Missouri,29,143,473
Newton County,Missouri,29,145,578
Nodaway County,Missouri,29,147,529
Oregon County,Missouri,29,149,518
Osage County,Missouri,29,151,494
Ozark County,Missouri,29,153,494
Pemiscot County,Missouri,29,155,482
Perry County,Missouri,29,157,590
Pettis County,Missouri,29,159,620
Phelps County,Missouri,29,161,597
Pike County,Missouri,29,163,542
Platte County,Missouri,29,165,827
Polk County,Missouri,29,167,577
Pulaski County,Missouri,29,169,908
Putnam County,Missouri,29,171,541
Ralls County,Missouri,29,173,607
Randolph County,Missouri,29,175,588
Ray County,Missouri,29,177,652
Reynolds County,Missouri,29,179,405
Ripley County,Missouri,29,181,546
Saint Charles County,Missouri,29,183,841
Saint Clair County,Missouri,29,185,434
Sainte Genevieve County,Missouri,29,186,619
Saint Francois County,Missouri,29,187,546
Saint Louis County,Missouri,29,189,821
Saline County,Missouri,29,195,518
Schuyler County,Missouri,29,197,433
Scotland County,Missouri,29,199,408
Scott County,Missouri,29,201,559
Shannon County,Missouri,29,203,418
Shelby County,Missouri,29,205,390
Stoddard County,Missouri,29,207,521
Stone County,Missouri,29,209,652
Sullivan County,Missouri,29,211,516
Taney County,Missouri,29,213,665
Texas County,Missouri,29,215,497
Vernon County,Missouri,29,217,553
Warren County,Missouri,29,219,685
Washington County,Missouri,29,221,509
Wayne County,Missouri,29,223,456
Webster County,Missouri,29,225,607
Worth County,Missouri,29,227,290
Wright County,Missouri,29,229,461
Saint Louis City,Missouri,29,510,690
Beaverhead County,Montana,30,001,529
Big Horn County,Montana,30,003,541
Blaine County,Montana,30,005,342
Broadwater County,Montana,30,007,623
