County,State,mean_life_expectancy,State_FIPS,County_FIPS,gini_index
Pulaski County,Georgia,77.6666373683592,13,235,0.4506
Putnam County,Georgia,77.4061176357782,13,237,0.4674
Quitman County,Georgia,75.3250351764225,13,239,0.465
Rabun County,Georgia,76.9944546576478,13,241,0.5296
Randolph County,Georgia,75.026721238403,13,243,0.5454
Richmond County,Georgia,73.6808084874035,13,245,0.4836
Rockdale County,Georgia,77.6033875048851,13,247,0.4159
Schley County,Georgia,76.9446934911318,13,249,0.4537
Screven County,Georgia,74.5319377680867,13,251,0.4627
Seminole County,Georgia,73.47471546866,13,253,0.5185
Spalding County,Georgia,74.2476675171375,13,255,0.4537
Stephens County,Georgia,73.3838160708526,13,257,0.4894
Stewart County,Georgia,74.2587420264588,13,259,0.5026
Sumter County,Georgia,74.3351110608217,13,261,0.484
Talbot County,Georgia,74.577238903621,13,263,0.4716
Taliaferro County,Georgia,74.243707404434,13,265,0.4836
Tattnall County,Georgia,74.8428091996403,13,267,0.4549
Taylor County,Georgia,74.7072893839871,13,269,0.4679
Telfair County,Georgia,77.1154103933062,13,271,0.424
Terrell County,Georgia,73.8546304959187,13,273,0.4696
Thomas County,Georgia,75.1690114260441,13,275,0.4909
Tift County,Georgia,74.5509325356242,13,277,0.4839
Toombs County,Georgia,74.0099217198226,13,279,0.5175
Towns County,Georgia,77.7915154476499,13,281,0.4341
Treutlen County,Georgia,74.9031831148421,13,283,0.4641
Troup County,Georgia,75.0199708516939,13,285,0.4759
Turner County,Georgia,72.8469366146032,13,287,0.4423
Twiggs County,Georgia,73.9903104118999,13,289,0.5002
Union County,Georgia,78.3191047382087,13,291,0.474
Upson County,Georgia,73.0634454812341,13,293,0.4731
Walker County,Georgia,74.8726755445435,13,295,0.4503
Walton County,Georgia,76.3500790906022,13,297,0.4263
Ware County,Georgia,73.6841856458992,13,299,0.4546
Warren County,Georgia,74.1341486349798,13,301,0.5095
Washington County,Georgia,75.2417260624277,13,303,0.476
Wayne County,Georgia,73.9333969783465,13,305,0.4533
Webster County,Georgia,78.3816983844406,13,307,0.4707
Wheeler County,Georgia,77.2642870472334,13,309,0.4412
White County,Georgia,78.6709389268035,13,311,0.4346
Whitfield County,Georgia,77.0741142029924,13,313,0.4734
Wilcox County,Georgia,75.185232662392,13,315,0.4646
Wilkes County,Georgia,74.4532028572855,13,317,0.505
Wilkinson County,Georgia,73.899468948531,13,319,0.4458
Worth County,Georgia,75.3756021723824,13,321,0.4472
Hawaii County,Hawaii,79.9425284447821,15,001,0.4712
Honolulu County,Hawaii,81.4815425146768,15,003,0.4299
Kauai County,Hawaii,81.4003396135632,15,007,0.4277
Kalawao County,Hawaii,81.6543838489769,15,005,0.3801
Maui County,Hawaii,81.6543838489769,15,009,0.4454
Ada County,Idaho,80.5623842009789,16,001,0.4641
Adams County,Idaho,80.3383008383321,16,003,0.4248
Bannock County,Idaho,77.0815703316482,16,005,0.4519
Bear Lake County,Idaho,78.6908575063961,16,007,0.4065
Benewah County,Idaho,75.8859597671621,16,009,0.4259
Bingham County,Idaho,77.6665768597815,16,011,0.3974
Blaine County,Idaho,83.4393094989314,16,013,0.4691
Boise County,Idaho,81.5021931629867,16,015,0.4249
Bonner County,Idaho,79.1268722534252,16,017,0.4565
Bonneville County,Idaho,78.0782835953423,16,019,0.4506
Boundary County,Idaho,78.778005160812,16,021,0.4976
Butte County,Idaho,78.5234579408874,16,023,0.475
Camas County,Idaho,80.4593265207532,16,025,0.5489
Canyon County,Idaho,78.7489164303773,16,027,0.4121
Caribou County,Idaho,77.8388667927639,16,029,0.3927
Cassia County,Idaho,77.8325520962545,16,031,0.4024
Clearwater County,Idaho,78.379963737021,16,035,0.4175
Custer County,Idaho,79.951099479515,16,037,0.437
Elmore County,Idaho,77.918383848112,16,039,0.4263
Franklin County,Idaho,79.1447410708704,16,041,0.3778
Fremont County,Idaho,79.4389751618535,16,043,0.3874
Gem County,Idaho,77.6719700457143,16,045,0.4084
Gooding County,Idaho,78.253717162963,16,047,0.4048
Idaho County,Idaho,79.4547826542974,16,049,0.3865
Jefferson County,Idaho,79.4779359870935,16,051,0.3705
Jerome County,Idaho,78.1575616125321,16,053,0.4047
Kootenai County,Idaho,79.1120709346287,16,055,0.4392
Latah County,Idaho,81.4221459137631,16,057,0.4697
Lemhi County,Idaho,78.4546129208234,16,059,0.4174
Lewis County,Idaho,78.3617255307179,16,061,0.444
Lincoln County,Idaho,77.8110567313034,16,063,0.3854
Madison County,Idaho,80.621725401297,16,065,0.5036
Minidoka County,Idaho,78.141432021773,16,067,0.4268
Nez Perce County,Idaho,77.2504514902428,16,069,0.4099
Oneida County,Idaho,79.3973376463542,16,071,0.3919
Owyhee County,Idaho,78.6823500532035,16,073,0.482
Payette County,Idaho,77.8043755447408,16,075,0.4265
Power County,Idaho,77.8037327635134,16,077,0.3976
Shoshone County,Idaho,75.3537133511927,16,079,0.4403
Teton County,Idaho,82.5671260543516,16,081,0.4077
Twin Falls County,Idaho,77.9385535745854,16,083,0.4183
Valley County,Idaho,81.8419253340933,16,085,0.4569
Washington County,Idaho,78.2033448393429,16,087,0.4421
Adams County,Illinois,78.0555591364872,17,001,0.447
Alexander County,Illinois,73.7122376024094,17,003,0.475
Bond County,Illinois,78.328040242306,17,005,0.4079
Boone County,Illinois,79.5933283432418,17,007,0.4374
Brown County,Illinois,77.9649694032623,17,009,0.4305
Bureau County,Illinois,78.3903488313218,17,011,0.4149
Calhoun County,Illinois,78.6746694724148,17,013,0.4062
Carroll County,Illinois,78.4788340806577,17,015,0.423
Cass County,Illinois,76.6722980559395,17,017,0.4186
Champaign County,Illinois,80.3599077395168,17,019,0.5093
Christian County,Illinois,76.8474772233345,17,021,0.4218
Clark County,Illinois,76.5964413369319,17,023,0.4321
Clay County,Illinois,76.6791255779274,17,025,0.4249
Clinton County,Illinois,79.2137711947773,17,027,0.4151
Coles County,Illinois,78.0090220455468,17,029,0.5086
Cook County,Illinois,79.157632730843,17,031,0.5063
Crawford County,Illinois,77.1073405440888,17,033,0.4443
Cumberland County,Illinois,78.5009331229403,17,035,0.4007
DeKalb County,Illinois,79.5236808933938,17,037,0.4338
De Witt County,Illinois,76.730836168955,17,039,0.4034
Douglas County,Illinois,78.4747837060648,17,041,0.432
DuPage County,Illinois,82.0870228400336,17,043,0.4549
Edgar County,Illinois,76.3416636689184,17,045,0.4282
Edwards County,Illinois,76.7425461064023,17,047,0.4127
Effingham County,Illinois,78.0519293404532,17,049,0.4396
Fayette County,Illinois,77.8973824818473,17,051,0.4355
Ford County,Illinois,76.3079639701953,17,053,0.4138
Franklin County,Illinois,74.7216371828841,17,055,0.4496
Fulton County,Illinois,76.4723359464906,17,057,0.4248
Gallatin County,Illinois,73.8309404493299,17,059,0.4362
Greene County,Illinois,76.6305162217468,17,061,0.4334
Grundy County,Illinois,78.1831270801367,17,063,0.4039
Hamilton County,Illinois,76.9686648400877,17,065,0.4382
Hancock County,Illinois,79.3939483977973,17,067,0.3998
Hardin County,Illinois,74.1872829546433,17,069,0.4357
Henderson County,Illinois,78.2607824961669,17,071,0.4325
Henry County,Illinois,78.8633621086305,17,073,0.4249
Iroquois County,Illinois,76.0686838560546,17,075,0.4356
Jackson County,Illinois,78.2238529306992,17,077,0.5384
Jasper County,Illinois,78.6303660077961,17,079,0.4067
Jefferson County,Illinois,76.4793684714383,17,081,0.4601
Jersey County,Illinois,76.8398555245152,17,083,0.4036
Jo Daviess County,Illinois,80.5985064595928,17,085,0.4441
Johnson County,Illinois,77.830301599502,17,087,0.432
Kane County,Illinois,81.1764982165447,17,089,0.442
Kankakee County,Illinois,76.9224743640989,17,091,0.4264
Kendall County,Illinois,81.0822192454337,17,093,0.358
Knox County,Illinois,76.4530799533177,17,095,0.4438
Lake County,Illinois,81.233286165799,17,097,0.4857
LaSalle County,Illinois,76.9203147479907,17,099,0.4293
Lawrence County,Illinois,75.580987197963,17,101,0.4011
Lee County,Illinois,77.9323802056279,17,103,0.4343
Livingston County,Illinois,76.7108390543287,17,105,0.4354
Logan County,Illinois,77.2926126571723,17,107,0.3988
McDonough County,Illinois,78.4557472154314,17,109,0.4661
McHenry County,Illinois,80.3407060287473,17,111,0.4028
McLean County,Illinois,79.766908163326,17,113,0.4588
Macon County,Illinois,77.0148354880899,17,115,0.471
Macoupin County,Illinois,77.05419840319,17,117,0.4174
Madison County,Illinois,76.5154934783538,17,119,0.4452
Marion County,Illinois,74.8214776499557,17,121,0.4269
Marshall County,Illinois,76.6665442819204,17,123,0.4138
Mason County,Illinois,76.3193685040813,17,125,0.4191
Massac County,Illinois,74.8928782075179,17,127,0.4352
Menard County,Illinois,78.2678365504556,17,129,0.4238
Mercer County,Illinois,78.2412765472682,17,131,0.3947
Monroe County,Illinois,80.5116511678593,17,133,0.4193
Montgomery County,Illinois,77.1523427111279,17,135,0.4398
Morgan County,Illinois,77.1896118620297,17,137,0.4371
Moultrie County,Illinois,77.4457908520439,17,139,0.3902
Ogle County,Illinois,78.6258891413636,17,141,0.4184
Peoria County,Illinois,77.2546679931588,17,143,0.4678
Perry County,Illinois,76.8164588050926,17,145,0.4704
Piatt County,Illinois,79.0007582016943,17,147,0.4043
Pike County,Illinois,77.4125154218844,17,149,0.4333
Pope County,Illinois,77.7451228473583,17,151,0.4016
Pulaski County,Illinois,74.3189868611745,17,153,0.4584
Putnam County,Illinois,78.7812364234101,17,155,0.4169
Randolph County,Illinois,77.2678606216655,17,157,0.4333
Richland County,Illinois,77.2531551916998,17,159,0.4429
Rock Island County,Illinois,77.9320956932001,17,161,0.4382
Saint Clair County,Illinois,76.2552331300372,17,163,0.4812
Saline County,Illinois,73.7482085471059,17,165,0.4697
Sangamon County,Illinois,77.7491183874606,17,167,0.4611
Schuyler County,Illinois,77.6095741823402,17,169,0.3982
Scott County,Illinois,77.2843042095723,17,171,0.4495
Shelby County,Illinois,79.2089117617502,17,173,0.3968
Stark County,Illinois,76.6097376551672,17,175,0.4614
Stephenson County,Illinois,78.7432526017161,17,177,0.4396
Tazewell County,Illinois,78.2725743150662,17,179,0.4219
Union County,Illinois,75.8723955567275,17,181,0.4544
Vermilion County,Illinois,75.1124484854821,17,183,0.4384
Wabash County,Illinois,77.7827054848031,17,185,0.4187
Warren County,Illinois,78.0481878343776,17,187,0.4223
Washington County,Illinois,78.4912721636025,17,189,0.4224
Wayne County,Illinois,76.9666743433746,17,191,0.4261
White County,Illinois,75.2679042005485,17,193,0.4499
Whiteside County,Illinois,77.9074910103982,17,195,0.4309
Will County,Illinois,79.623864604701,17,197,0.4113
Williamson County,Illinois,76.6567810997299,17,199,0.4398
Winnebago County,Illinois,76.7404079763326,17,201,0.4504
Woodford County,Illinois,79.7338721243492,17,203,0.4267
Adams County,Indiana,78.4062056414824,18,001,0.43
Allen County,Indiana,77.1184562486351,18,003,0.449
Bartholomew County,Indiana,77.6368890844439,18,005,0.4324
Benton County,Indiana,77.5239716021756,18,007,0.3811
Blackford County,Indiana,75.3967305759086,18,009,0.4173
Boone County,Indiana,78.4355457877624,18,011,0.4845
Brown County,Indiana,78.8505089127972,18,013,0.4381
Carroll County,Indiana,79.0461140279017,18,015,0.3857
Cass County,Indiana,76.4155522812518,18,017,0.4285
Clark County,Indiana,75.0518938479591,18,019,0.4138
Clay County,Indiana,75.9323336532673,18,021,0.3939
Clinton County,Indiana,76.3473297229287,18,023,0.3945
Crawford County,Indiana,74.7835221852556,18,025,0.3975
Daviess County,Indiana,76.1257190897335,18,027,0.4232
Dearborn County,Indiana,77.1523365765038,18,029,0.4242
Decatur County,Indiana,76.6065089899634,18,031,0.3962
DeKalb County,Indiana,76.8812411864026,18,033,0.4183
Delaware County,Indiana,75.2689645261902,18,035,0.473
Dubois County,Indiana,78.5848466105183,18,037,0.4207
Elkhart County,Indiana,78.2422213348993,18,039,0.4164
Fayette County,Indiana,73.2087453450096,18,041,0.4407
Floyd County,Indiana,76.2710399606671,18,043,0.4465
Fountain County,Indiana,76.0967879709921,18,045,0.4404
Franklin County,Indiana,77.8939739279784,18,047,0.4027
Fulton County,Indiana,75.6887770465186,18,049,0.4122
Gibson County,Indiana,77.1347614661409,18,051,0.4294
Grant County,Indiana,74.7686510123943,18,053,0.4079
Greene County,Indiana,76.185370389545,18,055,0.4139
Hamilton County,Indiana,81.5537810038123,18,057,0.436
Hancock County,Indiana,78.1833909979154,18,059,0.3781
Harrison County,Indiana,76.7637183012055,18,061,0.4048
Hendricks County,Indiana,79.2969869671896,18,063,0.3802
Henry County,Indiana,75.1557046187798,18,065,0.4365
Howard County,Indiana,75.0396098594706,18,067,0.4411
Huntington County,Indiana,76.843281137231,18,069,0.3851
Jackson County,Indiana,75.3484149574253,18,071,0.4003
Jasper County,Indiana,77.0111364633553,18,073,0.3719
Jay County,Indiana,75.3225726610201,18,075,0.3915
Jefferson County,Indiana,75.1494097616655,18,077,0.4177
Jennings County,Indiana,73.9693600436412,18,079,0.3887
Johnson County,Indiana,77.9319760567759,18,081,0.4157
Knox County,Indiana,75.359604783233,18,083,0.4257
Kosciusko County,Indiana,77.9759814704766,18,085,0.4202
LaGrange County,Indiana,78.8489190816116,18,087,0.4022
Lake County,Indiana,76.141144551419,18,089,0.447
LaPorte County,Indiana,75.7697358625553,18,091,0.4376
Lawrence County,Indiana,75.7738528069243,18,093,0.4082
Madison County,Indiana,75.2533570590286,18,095,0.4343
Marion County,Indiana,75.7615013990357,18,097,0.4845
Marshall County,Indiana,78.289885730806,18,099,0.4176
Martin County,Indiana,77.00069914002,18,101,0.4165
Miami County,Indiana,76.4386080008385,18,103,0.4251
Monroe County,Indiana,79.8990716368073,18,105,0.5107
Montgomery County,Indiana,76.9734069831095,18,107,0.3891
Morgan County,Indiana,76.3880453658001,18,109,0.391
Newton County,Indiana,76.283509979691,18,111,0.3818
Noble County,Indiana,76.8636950036273,18,113,0.4133
Ohio County,Indiana,77.1749458140659,18,115,0.3391
Orange County,Indiana,75.6359814286848,18,117,0.4344
Owen County,Indiana,75.9317282037022,18,119,0.4006
Parke County,Indiana,77.8551585647584,18,121,0.4309
Perry County,Indiana,76.872187854762,18,123,0.4018
Pike County,Indiana,76.2656911941059,18,125,0.382
Porter County,Indiana,78.1023092322929,18,127,0.4291
Posey County,Indiana,78.1948673386215,18,129,0.421
Pulaski County,Indiana,75.5337366344658,18,131,0.4086
Putnam County,Indiana,77.513462153906,18,133,0.3937
Randolph County,Indiana,75.9955099292241,18,135,0.4196
Ripley County,Indiana,76.6786184213122,18,137,0.3905
Rush County,Indiana,75.7747683197417,18,139,0.4345
Saint Joseph County,Indiana,76.9280841152533,18,141,0.4689
Scott County,Indiana,71.7793997176809,18,143,0.4204
Shelby County,Indiana,76.7670703382821,18,145,0.3949
Spencer County,Indiana,78.1060419523875,18,147,0.4297
Starke County,Indiana,73.7937843200375,18,149,0.4183
Steuben County,Indiana,78.6949100917122,18,151,0.396
Sullivan County,Indiana,75.1200188595805,18,153,0.4608
Switzerland County,Indiana,75.4004572635387,18,155,0.4307
Tippecanoe County,Indiana,79.1435463009051,18,157,0.4716
Tipton County,Indiana,77.7473377077031,18,159,0.3915
Union County,Indiana,75.9632359500566,18,161,0.3747
Vanderburgh County,Indiana,76.1675819006606,18,163,0.4752
Vermillion County,Indiana,74.8502861663619,18,165,0.404
Vigo County,Indiana,75.7145644381981,18,167,0.4634
Wabash County,Indiana,75.8889509245659,18,169,0.4038
Warren County,Indiana,78.4461994137781,18,171,0.3764
Warrick County,Indiana,78.5857950061115,18,173,0.4281
Washington County,Indiana,74.6414175232495,18,175,0.4269
Wayne County,Indiana,74.3338733785861,18,177,0.4753
Wells County,Indiana,77.9214866340531,18,179,0.3892
White County,Indiana,76.9014590005706,18,181,0.3976
Whitley County,Indiana,78.6749626069212,18,183,0.3916
Adair County,Iowa,78.0811397489124,19,001,0.4354
Adams County,Iowa,78.262211852725,19,003,0.4157
Allamakee County,Iowa,79.1578888531795,19,005,0.4464
Appanoose County,Iowa,76.6869177760963,19,007,0.4947
Audubon County,Iowa,78.4300927064988,19,009,0.464
Benton County,Iowa,80.3309943339669,19,011,0.4394
Black Hawk County,Iowa,78.5930977209139,19,013,0.4547
Boone County,Iowa,78.5035645066814,19,015,0.4107
Bremer County,Iowa,81.5256046873392,19,017,0.4232
Buchanan County,Iowa,78.9216697892563,19,019,0.459
Buena Vista County,Iowa,79.973713676688,19,021,0.4385
Butler County,Iowa,78.9178811329782,19,023,0.4161
Calhoun County,Iowa,78.4819058192929,19,025,0.4609
Carroll County,Iowa,79.5282919123936,19,027,0.4416
Cass County,Iowa,77.136387620242,19,029,0.4211
Cedar County,Iowa,80.9365180717705,19,031,0.373
Cerro Gordo County,Iowa,78.6051535674251,19,033,0.4632
Cherokee County,Iowa,79.3259095082494,19,035,0.4397
Chickasaw County,Iowa,79.6161742574868,19,037,0.4193
Clarke County,Iowa,77.2379717359897,19,039,0.4076
Clay County,Iowa,79.5487789169896,19,041,0.4373
Clayton County,Iowa,80.3298395563518,19,043,0.4155
Clinton County,Iowa,77.7074693155132,19,045,0.435
Crawford County,Iowa,79.0264001299655,19,047,0.484
Dallas County,Iowa,82.1243909626283,19,049,0.4332
Davis County,Iowa,78.9421565557115,19,051,0.425
Decatur County,Iowa,78.1202832968409,19,053,0.4364
Delaware County,Iowa,80.1949593435348,19,055,0.4282
Des Moines County,Iowa,78.026963716468,19,057,0.4447
Dickinson County,Iowa,80.579010326073,19,059,0.4328
Dubuque County,Iowa,80.1141040504058,19,061,0.4366
Emmet County,Iowa,78.5303208873619,19,063,0.477
Fayette County,Iowa,78.475251602752,19,065,0.438
Floyd County,Iowa,79.408582140531,19,067,0.4509
Franklin County,Iowa,79.5748805197427,19,069,0.4237
Fremont County,Iowa,77.8324153664602,19,071,0.4309
Greene County,Iowa,78.5988168813813,19,073,0.4124
Grundy County,Iowa,80.4356536862476,19,075,0.4401
Guthrie County,Iowa,79.2599230077317,19,077,0.4439
Hamilton County,Iowa,79.8534043611743,19,079,0.4039
Hancock County,Iowa,80.4966677270879,19,081,0.406
Hardin County,Iowa,79.0417825551162,19,083,0.4125
Harrison County,Iowa,77.1904751293824,19,085,0.4074
Henry County,Iowa,78.5868703249332,19,087,0.4214
Howard County,Iowa,79.0974009142343,19,089,0.4196
Humboldt County,Iowa,79.57982460758,19,091,0.449
Ida County,Iowa,78.1415939399116,19,093,0.4446
Iowa County,Iowa,79.4406230461752,19,095,0.4084
Jackson County,Iowa,78.8871755150653,19,097,0.4149
Jasper County,Iowa,79.0375990221708,19,099,0.4027
Jefferson County,Iowa,79.9189156141171,19,101,0.4924
Johnson County,Iowa,82.2822944126182,19,103,0.4857
Jones County,Iowa,80.5144603092609,19,105,0.4352
Keokuk County,Iowa,79.5160124468944,19,107,0.4245
Kossuth County,Iowa,80.4770560979845,19,109,0.4214
Lee County,Iowa,76.2751575520909,19,111,0.4048
Linn County,Iowa,80.2303424015715,19,113,0.4248
Louisa County,Iowa,78.5788470550303,19,115,0.4231
Lucas County,Iowa,78.1114617832566,19,117,0.4273
Lyon County,Iowa,80.8927150722829,19,119,0.3838
Madison County,Iowa,79.2701308214249,19,121,0.4372
Mahaska County,Iowa,78.6642596738887,19,123,0.4602
Marion County,Iowa,78.7389493680463,19,125,0.396
Marshall County,Iowa,77.161211336891,19,127,0.3982
Mills County,Iowa,78.141341612534,19,129,0.4011
Mitchell County,Iowa,80.1010721303503,19,131,0.4038
Monona County,Iowa,76.6889621347075,19,133,0.4627
Monroe County,Iowa,76.7435432105546,19,135,0.3887
Montgomery County,Iowa,77.1130147460912,19,137,0.427
Muscatine County,Iowa,78.6192649746483,19,139,0.4256
O'Brien County,Iowa,79.0116316231126,19,141,0.4508
Osceola County,Iowa,79.744479354224,19,143,0.3974
Page County,Iowa,78.0318646885175,19,145,0.4329
Palo Alto County,Iowa,78.7354521514244,19,147,0.4046
Plymouth County,Iowa,80.0398072711535,19,149,0.4048
Pocahontas County,Iowa,77.6099766517486,19,151,0.4273
Polk County,Iowa,78.8638020999168,19,153,0.4496
Pottawattamie County,Iowa,77.7078560944376,19,155,0.4261
Poweshiek County,Iowa,79.0642909922253,19,157,0.4266
Ringgold County,Iowa,77.8449231237129,19,159,0.4606
Sac County,Iowa,78.782643173981,19,161,0.4092
Scott County,Iowa,78.8689353561669,19,163,0.4497
Shelby County,Iowa,79.8301050047321,19,165,0.4331
Sioux County,Iowa,82.8281480858219,19,167,0.3821
Story County,Iowa,82.0258731485556,19,169,0.4677
Tama County,Iowa,78.2155150089854,19,171,0.3994
Taylor County,Iowa,78.647341651423,19,173,0.4453
Union County,Iowa,77.5095653038828,19,175,0.4062
Van Buren County,Iowa,77.3457206170292,19,177,0.4248
Wapello County,Iowa,76.667273184577,19,179,0.4391
Warren County,Iowa,79.6052568343068,19,181,0.395
Washington County,Iowa,79.3371274203564,19,183,0.3923
Wayne County,Iowa,77.1368005099372,19,185,0.4227
Webster County,Iowa,76.9181760396132,19,187,0.4571
Winnebago County,Iowa,79.5818527265812,19,189,0.4098
Winneshiek County,Iowa,81.9956172344947,19,191,0.402
Woodbury County,Iowa,77.4667437631092,19,193,0.4374
Worth County,Iowa,78.7732666745037,19,195,0.4068
Wright County,Iowa,79.2401867184599,19,197,0.4421
Allen County,Kansas,75.7961296328286,20,001,0.4249
Anderson County,Kansas,77.3096567417183,20,003,0.4133
Atchison County,Kansas,76.8634036874542,20,005,0.4919
Barber County,Kansas,75.9842631826887,20,007,0.464
Barton County,Kansas,77.4904112152262,20,009,0.4494
Bourbon County,Kansas,75.5172458415005,20,011,0.4414
Brown County,Kansas,76.122641688442,20,013,0.4225
Butler County,Kansas,77.3048957452463,20,015,0.4174
Chase County,Kansas,77.3094374993631,20,017,0.4174
Chautauqua County,Kansas,75.6653212051809,20,019,0.4493
Cherokee County,Kansas,74.1451587888701,20,021,0.4075
Cheyenne County,Kansas,79.7416802282723,20,023,0.4174
Clark County,Kansas,78.1679514583678,20,025,0.3946
Clay County,Kansas,78.9384258226644,20,027,0.4591
Cloud County,Kansas,76.8230472290077,20,029,0.4108
Coffey County,Kansas,76.9577152690927,20,031,0.4171
Comanche County,Kansas,74.8230473772719,20,033,0.4141
Cowley County,Kansas,75.1769842432043,20,035,0.4282
Crawford County,Kansas,75.6698696426118,20,037,0.4647
Decatur County,Kansas,78.342794934689,20,039,0.4913
Dickinson County,Kansas,77.4518075646912,20,041,0.4012
Doniphan County,Kansas,78.0990196970415,20,043,0.4175
Douglas County,Kansas,80.3148330549871,20,045,0.4753
Edwards County,Kansas,75.8254643685623,20,047,0.4231
Elk County,Kansas,75.4228928636308,20,049,0.3794
Ellis County,Kansas,79.1267364203483,20,051,0.495
Ellsworth County,Kansas,77.285408902692,20,053,0.4112
Finney County,Kansas,78.6832438085302,20,055,0.4086
Ford County,Kansas,77.7764202200801,20,057,0.4294
Franklin County,Kansas,76.8980145266538,20,059,0.4082
Geary County,Kansas,75.7325989254904,20,061,0.383
Gove County,Kansas,78.9994965148148,20,063,0.4353
Graham County,Kansas,78.8256740777329,20,065,0.4311
Grant County,Kansas,77.6012127288512,20,067,0.4185
Gray County,Kansas,78.5625442438442,20,069,0.3719
Greeley County,Kansas,77.4297545273833,20,071,0.3994
Greenwood County,Kansas,75.6273086774015,20,073,0.4425
Hamilton County,Kansas,76.5859680636821,20,075,0.3769
Harper County,Kansas,74.8164897442563,20,077,0.4398
Harvey County,Kansas,78.2910352438524,20,079,0.4027
Haskell County,Kansas,78.4665451968959,20,081,0.4284
Hodgeman County,Kansas,79.1754577514837,20,083,0.3856
Jackson County,Kansas,77.6656400541727,20,085,0.3948
Jefferson County,Kansas,78.3531580202094,20,087,0.3542
Jewell County,Kansas,78.6304726992006,20,089,0.4297
Johnson County,Kansas,81.4004138800271,20,091,0.4503
Kearny County,Kansas,77.1268834305723,20,093,0.4453
Kingman County,Kansas,74.6581381530606,20,095,0.4198
Kiowa County,Kansas,78.626574001732,20,097,0.4117
Labette County,Kansas,74.857804407408,20,099,0.4111
Lane County,Kansas,76.0885101218879,20,101,0.4473
Leavenworth County,Kansas,78.751027029372,20,103,0.405
Lincoln County,Kansas,78.421504967925,20,105,0.4138
Linn County,Kansas,77.0689639336192,20,107,0.4512
Logan County,Kansas,77.9291998338467,20,109,0.4528
Lyon County,Kansas,78.3682767829173,20,111,0.4618
McPherson County,Kansas,77.9462276566495,20,113,0.4042
Marion County,Kansas,78.1109903362761,20,115,0.4237
Marshall County,Kansas,78.5009900629576,20,117,0.4318
Meade County,Kansas,78.0559289657112,20,119,0.3867
Miami County,Kansas,79.0578424360307,20,121,0.4206
Mitchell County,Kansas,77.8753455212892,20,123,0.434
Montgomery County,Kansas,74.9343686956559,20,125,0.4322
Morris County,Kansas,78.2783422056036,20,127,0.416
Morton County,Kansas,76.3487361461559,20,129,0.4192
Nemaha County,Kansas,79.1440100364849,20,131,0.4263
Neosho County,Kansas,76.3360708324616,20,133,0.464
Ness County,Kansas,77.5690539442575,20,135,0.4652
Norton County,Kansas,78.3331397161034,20,137,0.362
Osage County,Kansas,76.8977431330722,20,139,0.428
Osborne County,Kansas,77.7845505183051,20,141,0.4629
Ottawa County,Kansas,76.7996231440693,20,143,0.4305
Pawnee County,Kansas,76.5005682858623,20,145,0.4045
Phillips County,Kansas,77.6002187894733,20,147,0.3691
Pottawatomie County,Kansas,79.6350783270286,20,149,0.3932
Pratt County,Kansas,77.1617135972764,20,151,0.433
Rawlins County,Kansas,78.3916947397136,20,153,0.3957
Reno County,Kansas,77.2667460843186,20,155,0.4303
Republic County,Kansas,77.8788687159204,20,157,0.4274
Rice County,Kansas,76.2753845880505,20,159,0.3993
Riley County,Kansas,80.6584894992662,20,161,0.4853
Rooks County,Kansas,77.7052623173995,20,163,0.4237
Rush County,Kansas,76.9861392214814,20,165,0.4146
Russell County,Kansas,78.0304497540558,20,167,0.3868
Saline County,Kansas,77.6883743496995,20,169,0.4498
Scott County,Kansas,78.5341272727461,20,171,0.3598
Sedgwick County,Kansas,77.1677455537699,20,173,0.4542
Seward County,Kansas,77.7503279510539,20,175,0.4224
Shawnee County,Kansas,77.0170216775851,20,177,0.4327
Sheridan County,Kansas,78.9827922588643,20,179,0.3909
Sherman County,Kansas,77.2907845533393,20,181,0.3834
Smith County,Kansas,78.1551531740322,20,183,0.4722
Stafford County,Kansas,76.6114095777914,20,185,0.4187
Stanton County,Kansas,78.4005274424325,20,187,0.4123
Stevens County,Kansas,77.7152052385473,20,189,0.4308
Sumner County,Kansas,76.4535211929398,20,191,0.4282
Thomas County,Kansas,78.0514779900795,20,193,0.4564
Trego County,Kansas,77.6721084114231,20,195,0.3653
Wabaunsee County,Kansas,78.6127190158048,20,197,0.3461
Wallace County,Kansas,79.8595374958064,20,199,0.4577
Washington County,Kansas,79.0774692134267,20,201,0.427
Wichita County,Kansas,78.668692510767,20,203,0.3885
Wilson County,Kansas,75.3833763134334,20,205,0.4431
Woodson County,Kansas,75.1480269593545,20,207,0.4292
Wyandotte County,Kansas,75.5376909913176,20,209,0.4284
Adair County,Kentucky,76.3245577659512,21,001,0.4436
Allen County,Kentucky,74.843909575268,21,003,0.4495
Anderson County,Kentucky,75.7682796961294,21,005,0.3976
Ballard County,Kentucky,74.6553719541995,21,007,0.4534
Barren County,Kentucky,75.456625574196,21,009,0.4378
Bath County,Kentucky,72.9701367501876,21,011,0.475
Bell County,Kentucky,70.8267217044899,21,013,0.5006
Boone County,Kentucky,78.6495245947593,21,015,0.4162
Bourbon County,Kentucky,75.6521564610924,21,017,0.4538
Boyd County,Kentucky,74.0563147645224,21,019,0.5131
Boyle County,Kentucky,76.59368285758,21,021,0.4685
Bracken County,Kentucky,73.718323270875,21,023,0.4565
Breathitt County,Kentucky,69.2609605128975,21,025,0.5221
