County,State,State_FIPS,County_FIPS,housing_cost_burden
Dallas County,Iowa,19,049,382
Davis County,Iowa,19,051,31
Decatur County,Iowa,19,053,52
Delaware County,Iowa,19,055,60
Des Moines County,Iowa,19,057,306
Dickinson County,Iowa,19,059,80
Dubuque County,Iowa,19,061,733
Emmet County,Iowa,19,063,62
Fayette County,Iowa,19,065,129
Floyd County,Iowa,19,067,104
Franklin County,Iowa,19,069,54
Fremont County,Iowa,19,071,48
Greene County,Iowa,19,073,51
Grundy County,Iowa,19,075,28
Guthrie County,Iowa,19,077,62
Hamilton County,Iowa,19,079,178
Hancock County,Iowa,19,081,49
Hardin County,Iowa,19,083,129
Harrison County,Iowa,19,085,143
Henry County,Iowa,19,087,257
Howard County,Iowa,19,089,15
Humboldt County,Iowa,19,091,94
Ida County,Iowa,19,093,23
Iowa County,Iowa,19,095,142
Jackson County,Iowa,19,097,98
Jasper County,Iowa,19,099,193
Jefferson County,Iowa,19,101,159
Johnson County,Iowa,19,103,1348
Jones County,Iowa,19,105,119
Keokuk County,Iowa,19,107,25
Kossuth County,Iowa,19,109,117
Lee County,Iowa,19,111,347
Linn County,Iowa,19,113,2062
Louisa County,Iowa,19,115,44
Lucas County,Iowa,19,117,86
Lyon County,Iowa,19,119,31
Madison County,Iowa,19,121,85
Mahaska County,Iowa,19,123,226
Marion County,Iowa,19,125,195
Marshall County,Iowa,19,127,309
Mills County,Iowa,19,129,56
Mitchell County,Iowa,19,131,29
Monona County,Iowa,19,133,102
Monroe County,Iowa,19,135,73
Montgomery County,Iowa,19,137,20
Muscatine County,Iowa,19,139,369
O'Brien County,Iowa,19,141,52
Osceola County,Iowa,19,143,28
Page County,Iowa,19,145,75
Palo Alto County,Iowa,19,147,44
Plymouth County,Iowa,19,149,143
Pocahontas County,Iowa,19,151,39
Polk County,Iowa,19,153,4048
Pottawattamie County,Iowa,19,155,833
Poweshiek County,Iowa,19,157,100
Ringgold County,Iowa,19,159,31
Sac County,Iowa,19,161,23
Scott County,Iowa,19,163,1447
Shelby County,Iowa,19,165,83
Sioux County,Iowa,19,167,100
Story County,Iowa,19,169,1029
Tama County,Iowa,19,171,134
Taylor County,Iowa,19,173,18
Union County,Iowa,19,175,100
Van Buren County,Iowa,19,177,8
Wapello County,Iowa,19,179,359
Warren County,Iowa,19,181,284
Washington County,Iowa,19,183,115
Wayne County,Iowa,19,185,30
Webster County,Iowa,19,187,318
Winnebago County,Iowa,19,189,34
Winneshiek County,Iowa,19,191,122
Woodbury County,Iowa,19,193,1336
Worth County,Iowa,19,195,25
Wright County,Iowa,19,197,85
Allen County,Kansas,20,001,104
Anderson County,Kansas,20,003,9
Atchison County,Kansas,20,005,140
Barber County,Kansas,20,007,30
Barton County,Kansas,20,009,129
Bourbon County,Kansas,20,011,44
Brown County,Kansas,20,013,110
Butler County,Kansas,20,015,405
Chase County,Kansas,20,017,20
Chautauqua County,Kansas,20,019,27
Cherokee County,Kansas,20,021,108
Cheyenne County,Kansas,20,023,31
Clark County,Kansas,20,025,4
Clay County,Kansas,20,027,109
Cloud County,Kansas,20,029,61
Coffey County,Kansas,20,031,78
Comanche County,Kansas,20,033,35
Cowley County,Kansas,20,035,250
Crawford County,Kansas,20,037,615
Decatur County,Kansas,20,039,0
Dickinson County,Kansas,20,041,211
Doniphan County,Kansas,20,043,80
Douglas County,Kansas,20,045,1432
Edwards County,Kansas,20,047,54
Elk County,Kansas,20,049,32
Ellis County,Kansas,20,051,338
Ellsworth County,Kansas,20,053,60
Finney County,Kansas,20,055,193
Ford County,Kansas,20,057,109
Franklin County,Kansas,20,059,314
Geary County,Kansas,20,061,431
Gove County,Kansas,20,063,9
Graham County,Kansas,20,065,10
Grant County,Kansas,20,067,136
Gray County,Kansas,20,069,14
Greeley County,Kansas,20,071,0
Greenwood County,Kansas,20,073,46
Hamilton County,Kansas,20,075,23
Harper County,Kansas,20,077,46
Harvey County,Kansas,20,079,281
Haskell County,Kansas,20,081,17
Hodgeman County,Kansas,20,083,16
Jackson County,Kansas,20,085,86
Jefferson County,Kansas,20,087,67
Jewell County,Kansas,20,089,7
Johnson County,Kansas,20,091,5074
Kearny County,Kansas,20,093,16
Kingman County,Kansas,20,095,15
Kiowa County,Kansas,20,097,14
Labette County,Kansas,20,099,157
Lane County,Kansas,20,101,6
Leavenworth County,Kansas,20,103,605
Lincoln County,Kansas,20,105,13
Linn County,Kansas,20,107,89
Logan County,Kansas,20,109,21
Lyon County,Kansas,20,111,446
McPherson County,Kansas,20,113,218
Marion County,Kansas,20,115,65
Marshall County,Kansas,20,117,49
Meade County,Kansas,20,119,29
Miami County,Kansas,20,121,181
Mitchell County,Kansas,20,123,37
Montgomery County,Kansas,20,125,297
Morris County,Kansas,20,127,49
Morton County,Kansas,20,129,42
Nemaha County,Kansas,20,131,59
Neosho County,Kansas,20,133,246
Ness County,Kansas,20,135,17
Norton County,Kansas,20,137,44
Osage County,Kansas,20,139,118
Osborne County,Kansas,20,141,25
Ottawa County,Kansas,20,143,37
Pawnee County,Kansas,20,145,86
Phillips County,Kansas,20,147,12
Pottawatomie County,Kansas,20,149,75
Pratt County,Kansas,20,151,65
Rawlins County,Kansas,20,153,8
Reno County,Kansas,20,155,599
Republic County,Kansas,20,157,20
Rice County,Kansas,20,159,44
Riley County,Kansas,20,161,847
Rooks County,Kansas,20,163,51
Rush County,Kansas,20,165,21
Russell County,Kansas,20,167,24
Saline County,Kansas,20,169,536
Scott County,Kansas,20,171,0
Sedgwick County,Kansas,20,173,5522
Seward County,Kansas,20,175,151
Shawnee County,Kansas,20,177,2267
Sheridan County,Kansas,20,179,27
Sherman County,Kansas,20,181,33
Smith County,Kansas,20,183,6
Stafford County,Kansas,20,185,17
Stanton County,Kansas,20,187,10
Stevens County,Kansas,20,189,12
Sumner County,Kansas,20,191,201
Thomas County,Kansas,20,193,43
Trego County,Kansas,20,195,6
Wabaunsee County,Kansas,20,197,26
Wallace County,Kansas,20,199,3
Washington County,Kansas,20,201,17
Wichita County,Kansas,20,203,3
Wilson County,Kansas,20,205,35
Woodson County,Kansas,20,207,10
Wyandotte County,Kansas,20,209,1678
Adair County,Kentucky,21,001,104
Allen County,Kentucky,21,003,54
Anderson County,Kentucky,21,005,178
Ballard County,Kentucky,21,007,55
Barren County,Kentucky,21,009,293
Bath County,Kentucky,21,011,37
Bell County,Kentucky,21,013,298
Boone County,Kentucky,21,015,727
Bourbon County,Kentucky,21,017,245
Boyd County,Kentucky,21,019,532
Boyle County,Kentucky,21,021,474
Bracken County,Kentucky,21,023,60
Breathitt County,Kentucky,21,025,83
Breckinridge County,Kentucky,21,027,255
Bullitt County,Kentucky,21,029,480
Butler County,Kentucky,21,031,73
Caldwell County,Kentucky,21,033,16
Calloway County,Kentucky,21,035,456
Campbell County,Kentucky,21,037,828
Carlisle County,Kentucky,21,039,21
Carroll County,Kentucky,21,041,124
Carter County,Kentucky,21,043,158
Casey County,Kentucky,21,045,68
Christian County,Kentucky,21,047,1013
Clark County,Kentucky,21,049,311
Clay County,Kentucky,21,051,114
Clinton County,Kentucky,21,053,110
Crittenden County,Kentucky,21,055,0
Cumberland County,Kentucky,21,057,95
Daviess County,Kentucky,21,059,841
Edmonson County,Kentucky,21,061,76
Elliott County,Kentucky,21,063,32
Estill County,Kentucky,21,065,14
Fayette County,Kentucky,21,067,3914
Fleming County,Kentucky,21,069,132
Floyd County,Kentucky,21,071,231
Franklin County,Kentucky,21,073,489
Fulton County,Kentucky,21,075,62
Gallatin County,Kentucky,21,077,38
Garrard County,Kentucky,21,079,159
Grant County,Kentucky,21,081,187
Graves County,Kentucky,21,083,235
Grayson County,Kentucky,21,085,200
Green County,Kentucky,21,087,127
Greenup County,Kentucky,21,089,174
Hancock County,Kentucky,21,091,12
Hardin County,Kentucky,21,093,1214
Harlan County,Kentucky,21,095,157
Harrison County,Kentucky,21,097,229
Hart County,Kentucky,21,099,132
Henderson County,Kentucky,21,101,548
Henry County,Kentucky,21,103,189
Hickman County,Kentucky,21,105,40
Hopkins County,Kentucky,21,107,378
Jackson County,Kentucky,21,109,139
Jefferson County,Kentucky,21,111,8540
Jessamine County,Kentucky,21,113,430
Johnson County,Kentucky,21,115,191
Kenton County,Kentucky,21,117,1405
Knott County,Kentucky,21,119,102
Knox County,Kentucky,21,121,338
Larue County,Kentucky,21,123,228
Laurel County,Kentucky,21,125,401
Lawrence County,Kentucky,21,127,62
Lee County,Kentucky,21,129,17
Leslie County,Kentucky,21,131,22
Letcher County,Kentucky,21,133,81
Lewis County,Kentucky,21,135,61
Lincoln County,Kentucky,21,137,243
Livingston County,Kentucky,21,139,23
Logan County,Kentucky,21,141,225
Lyon County,Kentucky,21,143,22
McCracken County,Kentucky,21,145,946
McCreary County,Kentucky,21,147,126
McLean County,Kentucky,21,149,56
Madison County,Kentucky,21,151,1140
Magoffin County,Kentucky,21,153,30
Marion County,Kentucky,21,155,144
Marshall County,Kentucky,21,157,96
Martin County,Kentucky,21,159,30
Mason County,Kentucky,21,161,221
Meade County,Kentucky,21,163,229
Menifee County,Kentucky,21,165,29
Mercer County,Kentucky,21,167,167
Metcalfe County,Kentucky,21,169,43
Monroe County,Kentucky,21,171,154
Montgomery County,Kentucky,21,173,139
Morgan County,Kentucky,21,175,39
Muhlenberg County,Kentucky,21,177,171
Nelson County,Kentucky,21,179,260
Nicholas County,Kentucky,21,181,57
Ohio County,Kentucky,21,183,101
Oldham County,Kentucky,21,185,298
Owen County,Kentucky,21,187,34
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,67
Perry County,Kentucky,21,193,79
Pike County,Kentucky,21,195,530
Powell County,Kentucky,21,197,119
Pulaski County,Kentucky,21,199,444
Robertson County,Kentucky,21,201,36
Rockcastle County,Kentucky,21,203,80
Rowan County,Kentucky,21,205,206
Russell County,Kentucky,21,207,97
Scott County,Kentucky,21,209,270
Shelby County,Kentucky,21,211,197
Simpson County,Kentucky,21,213,103
Spencer County,Kentucky,21,215,44
Taylor County,Kentucky,21,217,240
Todd County,Kentucky,21,219,76
Trigg County,Kentucky,21,221,73
Trimble County,Kentucky,21,223,68
Union County,Kentucky,21,225,117
Warren County,Kentucky,21,227,1414
Washington County,Kentucky,21,229,52
Wayne County,Kentucky,21,231,131
Webster County,Kentucky,21,233,121
Whitley County,Kentucky,21,235,298
Wolfe County,Kentucky,21,237,56
Woodford County,Kentucky,21,239,102
Acadia Parish,Louisiana,22,001,283
Allen Parish,Louisiana,22,003,96
Ascension Parish,Louisiana,22,005,447
Assumption Parish,Louisiana,22,007,91
Avoyelles Parish,Louisiana,22,009,308
Beauregard Parish,Louisiana,22,011,162
Bienville Parish,Louisiana,22,013,74
Bossier Parish,Louisiana,22,015,1099
Caddo Parish,Louisiana,22,017,3471
Calcasieu Parish,Louisiana,22,019,1219
Caldwell Parish,Louisiana,22,021,121
Cameron Parish,Louisiana,22,023,10
Catahoula Parish,Louisiana,22,025,66
Claiborne Parish,Louisiana,22,027,26
Concordia Parish,Louisiana,22,029,93
De Soto Parish,Louisiana,22,031,223
East Baton Rouge Parish,Louisiana,22,033,4871
East Carroll Parish,Louisiana,22,035,110
East Feliciana Parish,Louisiana,22,037,177
Evangeline Parish,Louisiana,22,039,303
Franklin Parish,Louisiana,22,041,119
Grant Parish,Louisiana,22,043,90
Iberia Parish,Louisiana,22,045,399
Iberville Parish,Louisiana,22,047,109
Jackson Parish,Louisiana,22,049,192
Jefferson Parish,Louisiana,22,051,5433
Jefferson Davis Parish,Louisiana,22,053,94
Lafayette Parish,Louisiana,22,055,2363
Lafourche Parish,Louisiana,22,057,369
LaSalle Parish,Louisiana,22,059,35
Lincoln Parish,Louisiana,22,061,370
Livingston Parish,Louisiana,22,063,446
Madison Parish,Louisiana,22,065,88
Morehouse Parish,Louisiana,22,067,88
Natchitoches Parish,Louisiana,22,069,382
Orleans Parish,Louisiana,22,071,5015
Ouachita Parish,Louisiana,22,073,1810
Plaquemines Parish,Louisiana,22,075,217
Pointe Coupee Parish,Louisiana,22,077,44
Rapides Parish,Louisiana,22,079,1077
Red River Parish,Louisiana,22,081,26
Richland Parish,Louisiana,22,083,88
Sabine Parish,Louisiana,22,085,80
Saint Bernard Parish,Louisiana,22,087,201
Saint Charles Parish,Louisiana,22,089,276
Saint Helena Parish,Louisiana,22,091,34
Saint James Parish,Louisiana,22,093,57
Saint John the Baptist Parish,Louisiana,22,095,158
Saint Landry Parish,Louisiana,22,097,648
Saint Martin Parish,Louisiana,22,099,163
Saint Mary Parish,Louisiana,22,101,256
Saint Tammany Parish,Louisiana,22,103,1440
Tangipahoa Parish,Louisiana,22,105,899
Tensas Parish,Louisiana,22,107,37
Terrebonne Parish,Louisiana,22,109,844
Union Parish,Louisiana,22,111,100
Vermilion Parish,Louisiana,22,113,317
Vernon Parish,Louisiana,22,115,527
Washington Parish,Louisiana,22,117,217
Webster Parish,Louisiana,22,119,379
West Baton Rouge Parish,Louisiana,22,121,263
West Carroll Parish,Louisiana,22,123,74
West Feliciana Parish,Louisiana,22,125,65
Winn Parish,Louisiana,22,127,46
Androscoggin County,Maine,23,001,1308
Aroostook County,Maine,23,003,899
Cumberland County,Maine,23,005,3706
Franklin County,Maine,23,007,288
Hancock County,Maine,23,009,689
Kennebec County,Maine,23,011,1048
Knox County,Maine,23,013,335
Lincoln County,Maine,23,015,264
Oxford County,Maine,23,017,472
Penobscot County,Maine,23,019,1648
Piscataquis County,Maine,23,021,124
Sagadahoc County,Maine,23,023,255
Somerset County,Maine,23,025,279
Waldo County,Maine,23,027,338
Washington County,Maine,23,029,396
York County,Maine,23,031,1691
Allegany County,Maryland,24,001,506
Anne Arundel County,Maryland,24,003,4865
Baltimore County,Maryland,24,005,9896
Calvert County,Maryland,24,009,436
Caroline County,Maryland,24,011,187
Carroll County,Maryland,24,013,913
Cecil County,Maryland,24,015,800
Charles County,Maryland,24,017,993
Dorchester County,Maryland,24,019,472
Frederick County,Maryland,24,021,1829
Garrett County,Maryland,24,023,214
Harford County,Maryland,24,025,1401
Howard County,Maryland,24,027,2828
Kent County,Maryland,24,029,135
Queen Anne's County,Maryland,24,035,195
Saint Mary's County,Maryland,24,037,761
Somerset County,Maryland,24,039,161
Talbot County,Maryland,24,041,368
Washington County,Maryland,24,043,1632
Wicomico County,Maryland,24,045,1047
Worcester County,Maryland,24,047,305
Baltimore City,Maryland,24,510,10813
Montgomery County,Maryland,24,031,11296
Prince George's County,Maryland,24,033,11273
Barnstable County,Massachusetts,25,001,2004
Berkshire County,Massachusetts,25,003,1688
Bristol County,Massachusetts,25,005,7636
Dukes County,Massachusetts,25,007,62
Essex County,Massachusetts,25,009,9644
Franklin County,Massachusetts,25,011,728
Hampden County,Massachusetts,25,013,6795
Hampshire County,Massachusetts,25,015,1902
Middlesex County,Massachusetts,25,017,18775
Nantucket County,Massachusetts,25,019,77
Norfolk County,Massachusetts,25,021,7116
Plymouth County,Massachusetts,25,023,3402
Suffolk County,Massachusetts,25,025,17456
Worcester County,Massachusetts,25,027,9412
Alcona County,Michigan,26,001,12
Alger County,Michigan,26,003,63
Allegan County,Michigan,26,005,533
Alpena County,Michigan,26,007,307
Antrim County,Michigan,26,009,97
Arenac County,Michigan,26,011,138
Baraga County,Michigan,26,013,81
Barry County,Michigan,26,015,279
Bay County,Michigan,26,017,673
Benzie County,Michigan,26,019,50
Berrien County,Michigan,26,021,1425
Branch County,Michigan,26,023,189
Calhoun County,Michigan,26,025,1334
Cass County,Michigan,26,027,280
Charlevoix County,Michigan,26,029,217
Cheboygan County,Michigan,26,031,123
Chippewa County,Michigan,26,033,323
Clare County,Michigan,26,035,227
Clinton County,Michigan,26,037,440
Crawford County,Michigan,26,039,103
Delta County,Michigan,26,041,307
Dickinson County,Michigan,26,043,231
Eaton County,Michigan,26,045,1057
Emmet County,Michigan,26,047,366
Genesee County,Michigan,26,049,3624
Gladwin County,Michigan,26,051,163
Gogebic County,Michigan,26,053,112
Grand Traverse County,Michigan,26,055,798
Gratiot County,Michigan,26,057,269
Hillsdale County,Michigan,26,059,217
Houghton County,Michigan,26,061,378
Huron County,Michigan,26,063,163
Ingham County,Michigan,26,065,3365
Ionia County,Michigan,26,067,435
Iosco County,Michigan,26,069,70
Iron County,Michigan,26,071,67
Isabella County,Michigan,26,073,802
Jackson County,Michigan,26,075,1014
Kalamazoo County,Michigan,26,077,2726
Kalkaska County,Michigan,26,079,71
Kent County,Michigan,26,081,5565
Keweenaw County,Michigan,26,083,4
Lake County,Michigan,26,085,74
Lapeer County,Michigan,26,087,553
Leelanau County,Michigan,26,089,70
Lenawee County,Michigan,26,091,429
Livingston County,Michigan,26,093,1155
Luce County,Michigan,26,095,45
Mackinac County,Michigan,26,097,114
Macomb County,Michigan,26,099,6550
Manistee County,Michigan,26,101,224
Marquette County,Michigan,26,103,618
Mason County,Michigan,26,105,229
Mecosta County,Michigan,26,107,393
Menominee County,Michigan,26,109,87
Midland County,Michigan,26,111,678
Missaukee County,Michigan,26,113,45
Monroe County,Michigan,26,115,856
Montcalm County,Michigan,26,117,414
Montmorency County,Michigan,26,119,49
Muskegon County,Michigan,26,121,1714
Newaygo County,Michigan,26,123,250
Oakland County,Michigan,26,125,11539
Oceana County,Michigan,26,127,129
Ogemaw County,Michigan,26,129,102
Ontonagon County,Michigan,26,131,50
Osceola County,Michigan,26,133,222
Oscoda County,Michigan,26,135,47
Otsego County,Michigan,26,137,244
Ottawa County,Michigan,26,139,1267
Presque Isle County,Michigan,26,141,37
Roscommon County,Michigan,26,143,252
Saginaw County,Michigan,26,145,1460
Saint Clair County,Michigan,26,147,1470
Saint Joseph County,Michigan,26,149,459
Sanilac County,Michigan,26,151,358
Schoolcraft County,Michigan,26,153,33
Shiawassee County,Michigan,26,155,466
Tuscola County,Michigan,26,157,251
Van Buren County,Michigan,26,159,508
Washtenaw County,Michigan,26,161,4202
Wayne County,Michigan,26,163,17437
Wexford County,Michigan,26,165,226
Aitkin County,Minnesota,27,001,143
Anoka County,Minnesota,27,003,1777
Becker County,Minnesota,27,005,216
Beltrami County,Minnesota,27,007,353
Benton County,Minnesota,27,009,357
Big Stone County,Minnesota,27,011,23
Blue Earth County,Minnesota,27,013,649
Brown County,Minnesota,27,015,163
Carlton County,Minnesota,27,017,344
Carver County,Minnesota,27,019,734
Cass County,Minnesota,27,021,133
Chippewa County,Minnesota,27,023,82
Chisago County,Minnesota,27,025,296
Clay County,Minnesota,27,027,462
Clearwater County,Minnesota,27,029,88
Cook County,Minnesota,27,031,33
Cottonwood County,Minnesota,27,033,84
Crow Wing County,Minnesota,27,035,560
Dakota County,Minnesota,27,037,2939
Dodge County,Minnesota,27,039,69
Douglas County,Minnesota,27,041,342
Faribault County,Minnesota,27,043,83
Fillmore County,Minnesota,27,045,156
Freeborn County,Minnesota,27,047,275
Goodhue County,Minnesota,27,049,454
Grant County,Minnesota,27,051,61
Hennepin County,Minnesota,27,053,15660
Houston County,Minnesota,27,055,89
Hubbard County,Minnesota,27,057,98
Isanti County,Minnesota,27,059,178
Itasca County,Minnesota,27,061,305
Jackson County,Minnesota,27,063,24
Kanabec County,Minnesota,27,065,124
Kandiyohi County,Minnesota,27,067,387
Kittson County,Minnesota,27,069,16
Koochiching County,Minnesota,27,071,191
Lac qui Parle County,Minnesota,27,073,40
Lake County,Minnesota,27,075,97
Lake of the Woods County,Minnesota,27,077,0
Le Sueur County,Minnesota,27,079,151
Lincoln County,Minnesota,27,081,31
Lyon County,Minnesota,27,083,218
McLeod County,Minnesota,27,085,279
Mahnomen County,Minnesota,27,087,23
Marshall County,Minnesota,27,089,56
Martin County,Minnesota,27,091,148
Meeker County,Minnesota,27,093,172
Mille Lacs County,Minnesota,27,095,206
Morrison County,Minnesota,27,097,129
Mower County,Minnesota,27,099,307
Murray County,Minnesota,27,101,30
Nicollet County,Minnesota,27,103,183
Nobles County,Minnesota,27,105,215
Norman County,Minnesota,27,107,39
Olmsted County,Minnesota,27,109,1131
Otter Tail County,Minnesota,27,111,563
Pennington County,Minnesota,27,113,164
Pine County,Minnesota,27,115,192
Pipestone County,Minnesota,27,117,35
Polk County,Minnesota,27,119,376
Pope County,Minnesota,27,121,65
Ramsey County,Minnesota,27,123,7870
Red Lake County,Minnesota,27,125,23
Redwood County,Minnesota,27,127,78
Renville County,Minnesota,27,129,107
Rice County,Minnesota,27,131,491
Rock County,Minnesota,27,133,82
Roseau County,Minnesota,27,135,111
Saint Louis County,Minnesota,27,137,2087
Scott County,Minnesota,27,139,412
Sherburne County,Minnesota,27,141,434
Sibley County,Minnesota,27,143,97
Stearns County,Minnesota,27,145,1349
Steele County,Minnesota,27,147,424
Stevens County,Minnesota,27,149,104
Swift County,Minnesota,27,151,79
Todd County,Minnesota,27,153,140
Traverse County,Minnesota,27,155,35
Wabasha County,Minnesota,27,157,163
Wadena County,Minnesota,27,159,129
Waseca County,Minnesota,27,161,120
Washington County,Minnesota,27,163,1161
Watonwan County,Minnesota,27,165,54
Wilkin County,Minnesota,27,167,22
Winona County,Minnesota,27,169,399
Wright County,Minnesota,27,171,732
Yellow Medicine County,Minnesota,27,173,44
Adams County,Mississippi,28,001,302
Alcorn County,Mississippi,28,003,262
Amite County,Mississippi,28,005,64
Attala County,Mississippi,28,007,91
Benton County,Mississippi,28,009,16
Bolivar County,Mississippi,28,011,374
Calhoun County,Mississippi,28,013,174
Carroll County,Mississippi,28,015,11
Chickasaw County,Mississippi,28,017,141
Choctaw County,Mississippi,28,019,50
Claiborne County,Mississippi,28,021,14
Clarke County,Mississippi,28,023,61
Clay County,Mississippi,28,025,178
Coahoma County,Mississippi,28,027,440
Copiah County,Mississippi,28,029,114
Covington County,Mississippi,28,031,165
DeSoto County,Mississippi,28,033,989
Forrest County,Mississippi,28,035,1171
Franklin County,Mississippi,28,037,38
George County,Mississippi,28,039,73
Greene County,Mississippi,28,041,9
Grenada County,Mississippi,28,043,189
Hancock County,Mississippi,28,045,298
Harrison County,Mississippi,28,047,2174
Hinds County,Mississippi,28,049,2474
Holmes County,Mississippi,28,051,80
Humphreys County,Mississippi,28,053,81
Issaquena County,Mississippi,28,055,21
Itawamba County,Mississippi,28,057,127
Jackson County,Mississippi,28,059,1554
Jasper County,Mississippi,28,061,38
Jefferson County,Mississippi,28,063,39
Jefferson Davis County,Mississippi,28,065,12
Jones County,Mississippi,28,067,443
Kemper County,Mississippi,28,069,114
Lafayette County,Mississippi,28,071,390
Lamar County,Mississippi,28,073,471
Lauderdale County,Mississippi,28,075,676
Lawrence County,Mississippi,28,077,113
Leake County,Mississippi,28,079,42
Lee County,Mississippi,28,081,1056
Leflore County,Mississippi,28,083,332
Lincoln County,Mississippi,28,085,186
Lowndes County,Mississippi,28,087,690
Madison County,Mississippi,28,089,646
Marion County,Mississippi,28,091,90
Marshall County,Mississippi,28,093,173
Monroe County,Mississippi,28,095,171
Montgomery County,Mississippi,28,097,110
Neshoba County,Mississippi,28,099,157
Newton County,Mississippi,28,101,100
Noxubee County,Mississippi,28,103,114
Oktibbeha County,Mississippi,28,105,529
Panola County,Mississippi,28,107,247
Pearl River County,Mississippi,28,109,199
Perry County,Mississippi,28,111,25
Pike County,Mississippi,28,113,281
Pontotoc County,Mississippi,28,115,69
Prentiss County,Mississippi,28,117,178
Quitman County,Mississippi,28,119,94
Rankin County,Mississippi,28,121,1113
Scott County,Mississippi,28,123,43
Sharkey County,Mississippi,28,125,43
Simpson County,Mississippi,28,127,124
Smith County,Mississippi,28,129,0
Stone County,Mississippi,28,131,46
Sunflower County,Mississippi,28,133,285
Tallahatchie County,Mississippi,28,135,57
Tate County,Mississippi,28,137,261
Tippah County,Mississippi,28,139,76
Tishomingo County,Mississippi,28,141,170
Tunica County,Mississippi,28,143,197
Union County,Mississippi,28,145,132
Walthall County,Mississippi,28,147,6
Warren County,Mississippi,28,149,478
Washington County,Mississippi,28,151,627
Wayne County,Mississippi,28,153,102
Webster County,Mississippi,28,155,58
Wilkinson County,Mississippi,28,157,38
Winston County,Mississippi,28,159,132
Yalobusha County,Mississippi,28,161,56
Yazoo County,Mississippi,28,163,191
Adair County,Missouri,29,001,270
Andrew County,Missouri,29,003,71
Atchison County,Missouri,29,005,13
Audrain County,Missouri,29,007,102
Barry County,Missouri,29,009,161
Barton County,Missouri,29,011,81
Bates County,Missouri,29,013,219
Benton County,Missouri,29,015,140
Bollinger County,Missouri,29,017,24
Boone County,Missouri,29,019,2037
Buchanan County,Missouri,29,021,859
Butler County,Missouri,29,023,445
Caldwell County,Missouri,29,025,61
Callaway County,Missouri,29,027,316
Camden County,Missouri,29,029,150
Cape Girardeau County,Missouri,29,031,564
Carroll County,Missouri,29,033,42
Carter County,Missouri,29,035,83
Cass County,Missouri,29,037,786
Cedar County,Missouri,29,039,197
Chariton County,Missouri,29,041,34
Christian County,Missouri,29,043,767
Clark County,Missouri,29,045,37
Clay County,Missouri,29,047,1963
Clinton County,Missouri,29,049,115
Cole County,Missouri,29,051,552
Cooper County,Missouri,29,053,167
Crawford County,Missouri,29,055,163
Dade County,Missouri,29,057,65
Dallas County,Missouri,29,059,71
Daviess County,Missouri,29,061,42
DeKalb County,Missouri,29,063,135
Dent County,Missouri,29,065,122
Douglas County,Missouri,29,067,78
Dunklin County,Missouri,29,069,465
Franklin County,Missouri,29,071,602
Gasconade County,Missouri,29,073,54
Gentry County,Missouri,29,075,40
Greene County,Missouri,29,077,3855
Grundy County,Missouri,29,079,107
Harrison County,Missouri,29,081,83
Henry County,Missouri,29,083,279
Hickory County,Missouri,29,085,67
Holt County,Missouri,29,087,43
Howard County,Missouri,29,089,44
Howell County,Missouri,29,091,227
Iron County,Missouri,29,093,69
Jackson County,Missouri,29,095,8365
Jasper County,Missouri,29,097,1443
Jefferson County,Missouri,29,099,1128
Johnson County,Missouri,29,101,640
Knox County,Missouri,29,103,41
Laclede County,Missouri,29,105,321
Lafayette County,Missouri,29,107,163
Lawrence County,Missouri,29,109,438
Lewis County,Missouri,29,111,76
Lincoln County,Missouri,29,113,189
Linn County,Missouri,29,115,54
Livingston County,Missouri,29,117,167
McDonald County,Missouri,29,119,158
Macon County,Missouri,29,121,157
Madison County,Missouri,29,123,117
Maries County,Missouri,29,125,72
Marion County,Missouri,29,127,313
Mercer County,Missouri,29,129,22
Miller County,Missouri,29,131,174
Mississippi County,Missouri,29,133,94
Moniteau County,Missouri,29,135,19
Monroe County,Missouri,29,137,36
Montgomery County,Missouri,29,139,47
Morgan County,Missouri,29,141,46
New Madrid County,Missouri,29,143,282
Newton County,Missouri,29,145,368
Nodaway County,Missouri,29,147,278
Oregon County,Missouri,29,149,58
Osage County,Missouri,29,151,55
Ozark County,Missouri,29,153,41
Pemiscot County,Missouri,29,155,310
Perry County,Missouri,29,157,182
Pettis County,Missouri,29,159,348
Phelps County,Missouri,29,161,612
Pike County,Missouri,29,163,121
Platte County,Missouri,29,165,928
Polk County,Missouri,29,167,251
Pulaski County,Missouri,29,169,472
Putnam County,Missouri,29,171,45
Ralls County,Missouri,29,173,49
Randolph County,Missouri,29,175,198
Ray County,Missouri,29,177,150
Reynolds County,Missouri,29,179,75
Ripley County,Missouri,29,181,123
Saint Charles County,Missouri,29,183,2099
Saint Clair County,Missouri,29,185,58
Sainte Genevieve County,Missouri,29,186,75
Saint Francois County,Missouri,29,187,426
Saint Louis County,Missouri,29,189,9141
Saline County,Missouri,29,195,223
Schuyler County,Missouri,29,197,26
Scotland County,Missouri,29,199,21
Scott County,Missouri,29,201,332
Shannon County,Missouri,29,203,51
Shelby County,Missouri,29,205,82
Stoddard County,Missouri,29,207,375
Stone County,Missouri,29,209,125
Sullivan County,Missouri,29,211,76
Taney County,Missouri,29,213,674
Texas County,Missouri,29,215,188
Vernon County,Missouri,29,217,236
