County,State,State_FIPS,County_FIPS,housing_cost_burden
Hendricks County,Indiana,18,063,1086.0
Henry County,Indiana,18,065,477.0
Howard County,Indiana,18,067,791.0
Huntington County,Indiana,18,069,474.0
Jackson County,Indiana,18,071,227.0
Jasper County,Indiana,18,073,179.0
Jay County,Indiana,18,075,222.0
Jefferson County,Indiana,18,077,236.0
Jennings County,Indiana,18,079,130.0
Johnson County,Indiana,18,081,1339.0
Knox County,Indiana,18,083,313.0
Kosciusko County,Indiana,18,085,606.0
LaGrange County,Indiana,18,087,105.0
Lake County,Indiana,18,089,4234.0
LaPorte County,Indiana,18,091,792.0
Lawrence County,Indiana,18,093,417.0
Madison County,Indiana,18,095,1313.0
Marion County,Indiana,18,097,14471.0
Marshall County,Indiana,18,099,190.0
Martin County,Indiana,18,101,67.0
Miami County,Indiana,18,103,381.0
Monroe County,Indiana,18,105,1817.0
Montgomery County,Indiana,18,107,407.0
Morgan County,Indiana,18,109,481.0
Newton County,Indiana,18,111,76.0
Noble County,Indiana,18,113,377.0
Ohio County,Indiana,18,115,5.0
Orange County,Indiana,18,117,168.0
Owen County,Indiana,18,119,120.0
Parke County,Indiana,18,121,72.0
Perry County,Indiana,18,123,68.0
Pike County,Indiana,18,125,50.0
Porter County,Indiana,18,127,952.0
Posey County,Indiana,18,129,55.0
Pulaski County,Indiana,18,131,102.0
Putnam County,Indiana,18,133,234.0
Randolph County,Indiana,18,135,226.0
Ripley County,Indiana,18,137,167.0
Rush County,Indiana,18,139,157.0
Saint Joseph County,Indiana,18,141,2391.0
Scott County,Indiana,18,143,320.0
Shelby County,Indiana,18,145,509.0
Spencer County,Indiana,18,147,115.0
Starke County,Indiana,18,149,167.0
Steuben County,Indiana,18,151,436.0
Sullivan County,Indiana,18,153,242.0
Switzerland County,Indiana,18,155,54.0
Tippecanoe County,Indiana,18,157,2762.0
Tipton County,Indiana,18,159,178.0
Union County,Indiana,18,161,103.0
Vanderburgh County,Indiana,18,163,2291.0
Vermillion County,Indiana,18,165,116.0
Vigo County,Indiana,18,167,1354.0
Wabash County,Indiana,18,169,267.0
Warren County,Indiana,18,171,32.0
Warrick County,Indiana,18,173,457.0
Washington County,Indiana,18,175,188.0
Wayne County,Indiana,18,177,1049.0
Wells County,Indiana,18,179,86.0
White County,Indiana,18,181,183.0
Whitley County,Indiana,18,183,258.0
Adair County,Iowa,19,001,74.0
Adams County,Iowa,19,003,27.0
Allamakee County,Iowa,19,005,82.0
Appanoose County,Iowa,19,007,121.0
Audubon County,Iowa,19,009,55.0
Benton County,Iowa,19,011,100.0
Black Hawk County,Iowa,19,013,1404.0
Boone County,Iowa,19,015,224.0
Bremer County,Iowa,19,017,144.0
Buchanan County,Iowa,19,019,92.0
Buena Vista County,Iowa,19,021,160.0
Butler County,Iowa,19,023,73.0
Calhoun County,Iowa,19,025,71.0
Carroll County,Iowa,19,027,196.0
Cass County,Iowa,19,029,177.0
Cedar County,Iowa,19,031,72.0
Cerro Gordo County,Iowa,19,033,499.0
Cherokee County,Iowa,19,035,58.0
Chickasaw County,Iowa,19,037,92.0
Clarke County,Iowa,19,039,25.0
Clay County,Iowa,19,041,134.0
Clayton County,Iowa,19,043,145.0
Clinton County,Iowa,19,045,457.0
Crawford County,Iowa,19,047,44.0
Dallas County,Iowa,19,049,636.0
Davis County,Iowa,19,051,51.0
Decatur County,Iowa,19,053,138.0
Delaware County,Iowa,19,055,87.0
Des Moines County,Iowa,19,057,378.0
Dickinson County,Iowa,19,059,112.0
Dubuque County,Iowa,19,061,828.0
Emmet County,Iowa,19,063,83.0
Fayette County,Iowa,19,065,180.0
Floyd County,Iowa,19,067,237.0
Franklin County,Iowa,19,069,39.0
Fremont County,Iowa,19,071,67.0
Greene County,Iowa,19,073,15.0
Grundy County,Iowa,19,075,56.0
Guthrie County,Iowa,19,077,76.0
Hamilton County,Iowa,19,079,62.0
Hancock County,Iowa,19,081,45.0
Hardin County,Iowa,19,083,118.0
Harrison County,Iowa,19,085,131.0
Henry County,Iowa,19,087,117.0
Howard County,Iowa,19,089,54.0
Humboldt County,Iowa,19,091,33.0
Ida County,Iowa,19,093,72.0
Iowa County,Iowa,19,095,113.0
Jackson County,Iowa,19,097,219.0
Jasper County,Iowa,19,099,221.0
Jefferson County,Iowa,19,101,81.0
Johnson County,Iowa,19,103,1499.0
Jones County,Iowa,19,105,215.0
Keokuk County,Iowa,19,107,38.0
Kossuth County,Iowa,19,109,61.0
Lee County,Iowa,19,111,363.0
Linn County,Iowa,19,113,1983.0
Louisa County,Iowa,19,115,72.0
Lucas County,Iowa,19,117,87.0
Lyon County,Iowa,19,119,35.0
Madison County,Iowa,19,121,94.0
Mahaska County,Iowa,19,123,156.0
Marion County,Iowa,19,125,158.0
Marshall County,Iowa,19,127,433.0
Mills County,Iowa,19,129,115.0
Mitchell County,Iowa,19,131,25.0
Monona County,Iowa,19,133,141.0
Monroe County,Iowa,19,135,35.0
Montgomery County,Iowa,19,137,42.0
Muscatine County,Iowa,19,139,278.0
O'Brien County,Iowa,19,141,75.0
Osceola County,Iowa,19,143,22.0
Page County,Iowa,19,145,160.0
Palo Alto County,Iowa,19,147,44.0
Plymouth County,Iowa,19,149,88.0
Pocahontas County,Iowa,19,151,39.0
Polk County,Iowa,19,153,4973.0
Pottawattamie County,Iowa,19,155,845.0
Poweshiek County,Iowa,19,157,204.0
Ringgold County,Iowa,19,159,25.0
Sac County,Iowa,19,161,59.0
Scott County,Iowa,19,163,1640.0
Shelby County,Iowa,19,165,183.0
Sioux County,Iowa,19,167,128.0
Story County,Iowa,19,169,1065.0
Tama County,Iowa,19,171,57.0
Taylor County,Iowa,19,173,59.0
Union County,Iowa,19,175,114.0
Van Buren County,Iowa,19,177,30.0
Wapello County,Iowa,19,179,340.0
Warren County,Iowa,19,181,459.0
Washington County,Iowa,19,183,280.0
Wayne County,Iowa,19,185,18.0
Webster County,Iowa,19,187,352.0
Winnebago County,Iowa,19,189,58.0
Winneshiek County,Iowa,19,191,35.0
Woodbury County,Iowa,19,193,1360.0
Worth County,Iowa,19,195,56.0
Wright County,Iowa,19,197,148.0
Allen County,Kansas,20,001,82.0
Anderson County,Kansas,20,003,65.0
Atchison County,Kansas,20,005,136.0
Barber County,Kansas,20,007,38.0
Barton County,Kansas,20,009,270.0
Bourbon County,Kansas,20,011,93.0
Brown County,Kansas,20,013,95.0
Butler County,Kansas,20,015,647.0
Chase County,Kansas,20,017,33.0
Chautauqua County,Kansas,20,019,19.0
Cherokee County,Kansas,20,021,124.0
Cheyenne County,Kansas,20,023,10.0
Clark County,Kansas,20,025,2.0
Clay County,Kansas,20,027,84.0
Cloud County,Kansas,20,029,75.0
Coffey County,Kansas,20,031,57.0
Comanche County,Kansas,20,033,4.0
Cowley County,Kansas,20,035,353.0
Crawford County,Kansas,20,037,497.0
Decatur County,Kansas,20,039,35.0
Dickinson County,Kansas,20,041,185.0
Doniphan County,Kansas,20,043,22.0
Douglas County,Kansas,20,045,1774.0
Edwards County,Kansas,20,047,17.0
Elk County,Kansas,20,049,19.0
Ellis County,Kansas,20,051,522.0
Ellsworth County,Kansas,20,053,14.0
Finney County,Kansas,20,055,358.0
Ford County,Kansas,20,057,243.0
Franklin County,Kansas,20,059,214.0
Geary County,Kansas,20,061,667.0
Gove County,Kansas,20,063,27.0
Graham County,Kansas,20,065,25.0
Grant County,Kansas,20,067,119.0
Gray County,Kansas,20,069,47.0
Greeley County,Kansas,20,071,4.0
Greenwood County,Kansas,20,073,63.0
Hamilton County,Kansas,20,075,11.0
Harper County,Kansas,20,077,28.0
Harvey County,Kansas,20,079,322.0
Haskell County,Kansas,20,081,0.0
Hodgeman County,Kansas,20,083,1.0
Jackson County,Kansas,20,085,83.0
Jefferson County,Kansas,20,087,53.0
Jewell County,Kansas,20,089,19.0
Johnson County,Kansas,20,091,6618.0
Kearny County,Kansas,20,093,19.0
Kingman County,Kansas,20,095,50.0
Kiowa County,Kansas,20,097,36.0
Labette County,Kansas,20,099,238.0
Lane County,Kansas,20,101,6.0
Leavenworth County,Kansas,20,103,808.0
Lincoln County,Kansas,20,105,25.0
Linn County,Kansas,20,107,101.0
Logan County,Kansas,20,109,14.0
Lyon County,Kansas,20,111,345.0
McPherson County,Kansas,20,113,312.0
Marion County,Kansas,20,115,38.0
Marshall County,Kansas,20,117,127.0
Meade County,Kansas,20,119,8.0
Miami County,Kansas,20,121,241.0
Mitchell County,Kansas,20,123,18.0
Montgomery County,Kansas,20,125,422.0
Morris County,Kansas,20,127,39.0
Morton County,Kansas,20,129,28.0
Nemaha County,Kansas,20,131,74.0
Neosho County,Kansas,20,133,98.0
Ness County,Kansas,20,135,13.0
Norton County,Kansas,20,137,48.0
Osage County,Kansas,20,139,120.0
Osborne County,Kansas,20,141,18.0
Ottawa County,Kansas,20,143,36.0
Pawnee County,Kansas,20,145,79.0
Phillips County,Kansas,20,147,24.0
Pottawatomie County,Kansas,20,149,104.0
Pratt County,Kansas,20,151,35.0
Rawlins County,Kansas,20,153,7.0
Reno County,Kansas,20,155,637.0
Republic County,Kansas,20,157,31.0
Rice County,Kansas,20,159,57.0
Riley County,Kansas,20,161,1481.0
Rooks County,Kansas,20,163,19.0
Rush County,Kansas,20,165,33.0
Russell County,Kansas,20,167,18.0
Saline County,Kansas,20,169,589.0
Scott County,Kansas,20,171,63.0
Sedgwick County,Kansas,20,173,5732.0
Seward County,Kansas,20,175,252.0
Shawnee County,Kansas,20,177,2090.0
Sheridan County,Kansas,20,179,14.0
Sherman County,Kansas,20,181,52.0
Smith County,Kansas,20,183,12.0
Stafford County,Kansas,20,185,15.0
Stanton County,Kansas,20,187,10.0
Stevens County,Kansas,20,189,7.0
Sumner County,Kansas,20,191,100.0
Thomas County,Kansas,20,193,44.0
Trego County,Kansas,20,195,39.0
Wabaunsee County,Kansas,20,197,20.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,15.0
Wichita County,Kansas,20,203,27.0
Wilson County,Kansas,20,205,125.0
Woodson County,Kansas,20,207,23.0
Wyandotte County,Kansas,20,209,2018.0
Adair County,Kentucky,21,001,147.0
Allen County,Kentucky,21,003,73.0
Anderson County,Kentucky,21,005,249.0
Ballard County,Kentucky,21,007,32.0
Barren County,Kentucky,21,009,359.0
Bath County,Kentucky,21,011,174.0
Bell County,Kentucky,21,013,285.0
Boone County,Kentucky,21,015,1128.0
Bourbon County,Kentucky,21,017,179.0
Boyd County,Kentucky,21,019,439.0
Boyle County,Kentucky,21,021,312.0
Bracken County,Kentucky,21,023,54.0
Breathitt County,Kentucky,21,025,104.0
Breckinridge County,Kentucky,21,027,95.0
Bullitt County,Kentucky,21,029,483.0
Butler County,Kentucky,21,031,117.0
Caldwell County,Kentucky,21,033,128.0
Calloway County,Kentucky,21,035,297.0
Campbell County,Kentucky,21,037,907.0
Carlisle County,Kentucky,21,039,32.0
Carroll County,Kentucky,21,041,138.0
Carter County,Kentucky,21,043,127.0
Casey County,Kentucky,21,045,117.0
Christian County,Kentucky,21,047,1467.0
Clark County,Kentucky,21,049,545.0
Clay County,Kentucky,21,051,51.0
Clinton County,Kentucky,21,053,100.0
Crittenden County,Kentucky,21,055,28.0
Cumberland County,Kentucky,21,057,66.0
Daviess County,Kentucky,21,059,1212.0
Edmonson County,Kentucky,21,061,58.0
Elliott County,Kentucky,21,063,26.0
Estill County,Kentucky,21,065,88.0
Fayette County,Kentucky,21,067,4711.0
Fleming County,Kentucky,21,069,86.0
Floyd County,Kentucky,21,071,290.0
Franklin County,Kentucky,21,073,527.0
Fulton County,Kentucky,21,075,23.0
Gallatin County,Kentucky,21,077,41.0
Garrard County,Kentucky,21,079,84.0
Grant County,Kentucky,21,081,176.0
Graves County,Kentucky,21,083,236.0
Grayson County,Kentucky,21,085,252.0
Green County,Kentucky,21,087,71.0
Greenup County,Kentucky,21,089,248.0
Hancock County,Kentucky,21,091,22.0
Hardin County,Kentucky,21,093,1306.0
Harlan County,Kentucky,21,095,229.0
Harrison County,Kentucky,21,097,223.0
Hart County,Kentucky,21,099,99.0
Henderson County,Kentucky,21,101,537.0
Henry County,Kentucky,21,103,222.0
Hickman County,Kentucky,21,105,7.0
Hopkins County,Kentucky,21,107,307.0
Jackson County,Kentucky,21,109,140.0
Jefferson County,Kentucky,21,111,9097.0
Jessamine County,Kentucky,21,113,294.0
Johnson County,Kentucky,21,115,229.0
Kenton County,Kentucky,21,117,1670.0
Knott County,Kentucky,21,119,31.0
Knox County,Kentucky,21,121,462.0
Larue County,Kentucky,21,123,126.0
Laurel County,Kentucky,21,125,638.0
Lawrence County,Kentucky,21,127,68.0
Lee County,Kentucky,21,129,35.0
Leslie County,Kentucky,21,131,23.0
Letcher County,Kentucky,21,133,140.0
Lewis County,Kentucky,21,135,61.0
Lincoln County,Kentucky,21,137,217.0
Livingston County,Kentucky,21,139,54.0
Logan County,Kentucky,21,141,327.0
Lyon County,Kentucky,21,143,50.0
McCracken County,Kentucky,21,145,838.0
McCreary County,Kentucky,21,147,135.0
McLean County,Kentucky,21,149,40.0
Madison County,Kentucky,21,151,894.0
Magoffin County,Kentucky,21,153,72.0
Marion County,Kentucky,21,155,199.0
Marshall County,Kentucky,21,157,54.0
Martin County,Kentucky,21,159,65.0
Mason County,Kentucky,21,161,290.0
Meade County,Kentucky,21,163,213.0
Menifee County,Kentucky,21,165,47.0
Mercer County,Kentucky,21,167,209.0
Metcalfe County,Kentucky,21,169,56.0
Monroe County,Kentucky,21,171,43.0
Montgomery County,Kentucky,21,173,335.0
Morgan County,Kentucky,21,175,94.0
Muhlenberg County,Kentucky,21,177,85.0
Nelson County,Kentucky,21,179,220.0
Nicholas County,Kentucky,21,181,49.0
Ohio County,Kentucky,21,183,160.0
Oldham County,Kentucky,21,185,292.0
Owen County,Kentucky,21,187,112.0
Owsley County,Kentucky,21,189,16.0
Pendleton County,Kentucky,21,191,112.0
Perry County,Kentucky,21,193,117.0
Pike County,Kentucky,21,195,389.0
Powell County,Kentucky,21,197,123.0
Pulaski County,Kentucky,21,199,409.0
Robertson County,Kentucky,21,201,13.0
Rockcastle County,Kentucky,21,203,70.0
Rowan County,Kentucky,21,205,288.0
Russell County,Kentucky,21,207,220.0
Scott County,Kentucky,21,209,595.0
Shelby County,Kentucky,21,211,479.0
Simpson County,Kentucky,21,213,171.0
Spencer County,Kentucky,21,215,16.0
Taylor County,Kentucky,21,217,405.0
Todd County,Kentucky,21,219,123.0
Trigg County,Kentucky,21,221,115.0
Trimble County,Kentucky,21,223,38.0
Union County,Kentucky,21,225,168.0
Warren County,Kentucky,21,227,1395.0
Washington County,Kentucky,21,229,83.0
Wayne County,Kentucky,21,231,169.0
Webster County,Kentucky,21,233,61.0
Whitley County,Kentucky,21,235,289.0
Wolfe County,Kentucky,21,237,80.0
Woodford County,Kentucky,21,239,269.0
Acadia Parish,Louisiana,22,001,470.0
Allen Parish,Louisiana,22,003,191.0
Ascension Parish,Louisiana,22,005,567.0
Assumption Parish,Louisiana,22,007,88.0
Avoyelles Parish,Louisiana,22,009,482.0
Beauregard Parish,Louisiana,22,011,251.0
Bienville Parish,Louisiana,22,013,56.0
Bossier Parish,Louisiana,22,015,1458.0
Caddo Parish,Louisiana,22,017,2791.0
Calcasieu Parish,Louisiana,22,019,2113.0
Caldwell Parish,Louisiana,22,021,71.0
Cameron Parish,Louisiana,22,023,11.0
Catahoula Parish,Louisiana,22,025,74.0
Claiborne Parish,Louisiana,22,027,134.0
Concordia Parish,Louisiana,22,029,204.0
De Soto Parish,Louisiana,22,031,205.0
East Baton Rouge Parish,Louisiana,22,033,5260.0
East Carroll Parish,Louisiana,22,035,123.0
East Feliciana Parish,Louisiana,22,037,80.0
Evangeline Parish,Louisiana,22,039,344.0
Franklin Parish,Louisiana,22,041,166.0
Grant Parish,Louisiana,22,043,138.0
Iberia Parish,Louisiana,22,045,747.0
Iberville Parish,Louisiana,22,047,220.0
Jackson Parish,Louisiana,22,049,148.0
Jefferson Parish,Louisiana,22,051,5491.0
Jefferson Davis Parish,Louisiana,22,053,318.0
Lafayette Parish,Louisiana,22,055,2009.0
Lafourche Parish,Louisiana,22,057,685.0
LaSalle Parish,Louisiana,22,059,27.0
Lincoln Parish,Louisiana,22,061,887.0
Livingston Parish,Louisiana,22,063,610.0
Madison Parish,Louisiana,22,065,113.0
Morehouse Parish,Louisiana,22,067,202.0
Natchitoches Parish,Louisiana,22,069,700.0
Orleans Parish,Louisiana,22,071,6548.0
Ouachita Parish,Louisiana,22,073,2088.0
Plaquemines Parish,Louisiana,22,075,216.0
Pointe Coupee Parish,Louisiana,22,077,89.0
Rapides Parish,Louisiana,22,079,1458.0
Red River Parish,Louisiana,22,081,52.0
Richland Parish,Louisiana,22,083,242.0
Sabine Parish,Louisiana,22,085,168.0
Saint Bernard Parish,Louisiana,22,087,304.0
Saint Charles Parish,Louisiana,22,089,198.0
Saint Helena Parish,Louisiana,22,091,24.0
Saint James Parish,Louisiana,22,093,136.0
Saint John the Baptist Parish,Louisiana,22,095,233.0
Saint Landry Parish,Louisiana,22,097,592.0
Saint Martin Parish,Louisiana,22,099,328.0
Saint Mary Parish,Louisiana,22,101,377.0
Saint Tammany Parish,Louisiana,22,103,1859.0
Tangipahoa Parish,Louisiana,22,105,947.0
Tensas Parish,Louisiana,22,107,18.0
Terrebonne Parish,Louisiana,22,109,919.0
Union Parish,Louisiana,22,111,102.0
Vermilion Parish,Louisiana,22,113,204.0
Vernon Parish,Louisiana,22,115,699.0
Washington Parish,Louisiana,22,117,543.0
Webster Parish,Louisiana,22,119,316.0
West Baton Rouge Parish,Louisiana,22,121,68.0
West Carroll Parish,Louisiana,22,123,33.0
West Feliciana Parish,Louisiana,22,125,86.0
Winn Parish,Louisiana,22,127,156.0
Androscoggin County,Maine,23,001,1600.0
Aroostook County,Maine,23,003,823.0
Cumberland County,Maine,23,005,3822.0
Franklin County,Maine,23,007,301.0
Hancock County,Maine,23,009,422.0
Kennebec County,Maine,23,011,1488.0
Knox County,Maine,23,013,250.0
Lincoln County,Maine,23,015,204.0
Oxford County,Maine,23,017,465.0
Penobscot County,Maine,23,019,1259.0
Piscataquis County,Maine,23,021,155.0
Sagadahoc County,Maine,23,023,243.0
Somerset County,Maine,23,025,321.0
Waldo County,Maine,23,027,277.0
Washington County,Maine,23,029,398.0
York County,Maine,23,031,2163.0
Allegany County,Maryland,24,001,609.0
Anne Arundel County,Maryland,24,003,5129.0
Baltimore County,Maryland,24,005,8910.0
Calvert County,Maryland,24,009,513.0
Caroline County,Maryland,24,011,340.0
Carroll County,Maryland,24,013,690.0
Cecil County,Maryland,24,015,779.0
Charles County,Maryland,24,017,1163.0
Dorchester County,Maryland,24,019,447.0
Frederick County,Maryland,24,021,2212.0
Garrett County,Maryland,24,023,180.0
Harford County,Maryland,24,025,1504.0
Howard County,Maryland,24,027,2080.0
Kent County,Maryland,24,029,276.0
Queen Anne's County,Maryland,24,035,157.0
Saint Mary's County,Maryland,24,037,853.0
Somerset County,Maryland,24,039,203.0
Talbot County,Maryland,24,041,356.0
Washington County,Maryland,24,043,1422.0
Wicomico County,Maryland,24,045,1356.0
Worcester County,Maryland,24,047,396.0
Baltimore City,Maryland,24,510,10458.0
Montgomery County,Maryland,24,031,11640.0
Prince George's County,Maryland,24,033,11705.0
Barnstable County,Massachusetts,25,001,1878.0
Berkshire County,Massachusetts,25,003,1982.0
Bristol County,Massachusetts,25,005,7303.0
Dukes County,Massachusetts,25,007,186.0
Essex County,Massachusetts,25,009,10641.0
Franklin County,Massachusetts,25,011,835.0
Hampden County,Massachusetts,25,013,7291.0
Hampshire County,Massachusetts,25,015,1931.0
Middlesex County,Massachusetts,25,017,21004.0
Nantucket County,Massachusetts,25,019,99.0
Norfolk County,Massachusetts,25,021,8654.0
Plymouth County,Massachusetts,25,023,3731.0
Suffolk County,Massachusetts,25,025,19756.0
Worcester County,Massachusetts,25,027,10351.0
Alcona County,Michigan,26,001,39.0
Alger County,Michigan,26,003,38.0
Allegan County,Michigan,26,005,392.0
Alpena County,Michigan,26,007,271.0
Antrim County,Michigan,26,009,68.0
Arenac County,Michigan,26,011,91.0
Baraga County,Michigan,26,013,26.0
Barry County,Michigan,26,015,256.0
Bay County,Michigan,26,017,729.0
Benzie County,Michigan,26,019,61.0
Berrien County,Michigan,26,021,1621.0
Branch County,Michigan,26,023,307.0
Calhoun County,Michigan,26,025,1302.0
Cass County,Michigan,26,027,281.0
Charlevoix County,Michigan,26,029,262.0
Cheboygan County,Michigan,26,031,147.0
Chippewa County,Michigan,26,033,244.0
Clare County,Michigan,26,035,221.0
Clinton County,Michigan,26,037,418.0
Crawford County,Michigan,26,039,50.0
Delta County,Michigan,26,041,392.0
Dickinson County,Michigan,26,043,235.0
Eaton County,Michigan,26,045,962.0
Emmet County,Michigan,26,047,216.0
Genesee County,Michigan,26,049,3634.0
Gladwin County,Michigan,26,051,130.0
Gogebic County,Michigan,26,053,110.0
Grand Traverse County,Michigan,26,055,789.0
Gratiot County,Michigan,26,057,323.0
Hillsdale County,Michigan,26,059,377.0
Houghton County,Michigan,26,061,253.0
Huron County,Michigan,26,063,167.0
Ingham County,Michigan,26,065,3419.0
Ionia County,Michigan,26,067,451.0
Iosco County,Michigan,26,069,232.0
Iron County,Michigan,26,071,129.0
Isabella County,Michigan,26,073,869.0
Jackson County,Michigan,26,075,1561.0
Kalamazoo County,Michigan,26,077,3489.0
Kalkaska County,Michigan,26,079,117.0
Kent County,Michigan,26,081,6267.0
Keweenaw County,Michigan,26,083,3.0
Lake County,Michigan,26,085,46.0
Lapeer County,Michigan,26,087,602.0
Leelanau County,Michigan,26,089,95.0
Lenawee County,Michigan,26,091,617.0
Livingston County,Michigan,26,093,962.0
Luce County,Michigan,26,095,39.0
Mackinac County,Michigan,26,097,46.0
Macomb County,Michigan,26,099,8314.0
Manistee County,Michigan,26,101,87.0
Marquette County,Michigan,26,103,856.0
Mason County,Michigan,26,105,225.0
Mecosta County,Michigan,26,107,325.0
Menominee County,Michigan,26,109,250.0
Midland County,Michigan,26,111,652.0
Missaukee County,Michigan,26,113,61.0
Monroe County,Michigan,26,115,1134.0
Montcalm County,Michigan,26,117,365.0
Montmorency County,Michigan,26,119,54.0
Muskegon County,Michigan,26,121,1379.0
Newaygo County,Michigan,26,123,330.0
Oakland County,Michigan,26,125,10608.0
Oceana County,Michigan,26,127,94.0
Ogemaw County,Michigan,26,129,105.0
Ontonagon County,Michigan,26,131,24.0
Osceola County,Michigan,26,133,95.0
Oscoda County,Michigan,26,135,70.0
Otsego County,Michigan,26,137,178.0
Ottawa County,Michigan,26,139,1663.0
Presque Isle County,Michigan,26,141,32.0
Roscommon County,Michigan,26,143,214.0
Saginaw County,Michigan,26,145,1836.0
Saint Clair County,Michigan,26,147,1428.0
Saint Joseph County,Michigan,26,149,503.0
Sanilac County,Michigan,26,151,313.0
Schoolcraft County,Michigan,26,153,62.0
Shiawassee County,Michigan,26,155,498.0
Tuscola County,Michigan,26,157,249.0
Van Buren County,Michigan,26,159,586.0
Washtenaw County,Michigan,26,161,4229.0
Wayne County,Michigan,26,163,20154.0
Wexford County,Michigan,26,165,270.0
Aitkin County,Minnesota,27,001,93.0
Anoka County,Minnesota,27,003,2155.0
Becker County,Minnesota,27,005,133.0
Beltrami County,Minnesota,27,007,412.0
Benton County,Minnesota,27,009,608.0
Big Stone County,Minnesota,27,011,16.0
Blue Earth County,Minnesota,27,013,947.0
Brown County,Minnesota,27,015,165.0
Carlton County,Minnesota,27,017,190.0
Carver County,Minnesota,27,019,430.0
Cass County,Minnesota,27,021,239.0
Chippewa County,Minnesota,27,023,60.0
Chisago County,Minnesota,27,025,290.0
Clay County,Minnesota,27,027,740.0
Clearwater County,Minnesota,27,029,27.0
Cook County,Minnesota,27,031,27.0
Cottonwood County,Minnesota,27,033,78.0
Crow Wing County,Minnesota,27,035,662.0
Dakota County,Minnesota,27,037,3622.0
Dodge County,Minnesota,27,039,83.0
Douglas County,Minnesota,27,041,398.0
Faribault County,Minnesota,27,043,50.0
Fillmore County,Minnesota,27,045,126.0
Freeborn County,Minnesota,27,047,331.0
Goodhue County,Minnesota,27,049,467.0
Grant County,Minnesota,27,051,24.0
Hennepin County,Minnesota,27,053,17663.0
Houston County,Minnesota,27,055,196.0
Hubbard County,Minnesota,27,057,83.0
Isanti County,Minnesota,27,059,224.0
Itasca County,Minnesota,27,061,293.0
Jackson County,Minnesota,27,063,57.0
Kanabec County,Minnesota,27,065,164.0
Kandiyohi County,Minnesota,27,067,288.0
Kittson County,Minnesota,27,069,47.0
Koochiching County,Minnesota,27,071,159.0
Lac qui Parle County,Minnesota,27,073,22.0
Lake County,Minnesota,27,075,113.0
Lake of the Woods County,Minnesota,27,077,32.0
Le Sueur County,Minnesota,27,079,210.0
Lincoln County,Minnesota,27,081,19.0
Lyon County,Minnesota,27,083,303.0
McLeod County,Minnesota,27,085,243.0
Mahnomen County,Minnesota,27,087,39.0
Marshall County,Minnesota,27,089,45.0
Martin County,Minnesota,27,091,259.0
Meeker County,Minnesota,27,093,130.0
Mille Lacs County,Minnesota,27,095,219.0
Morrison County,Minnesota,27,097,228.0
Mower County,Minnesota,27,099,209.0
Murray County,Minnesota,27,101,23.0
Nicollet County,Minnesota,27,103,241.0
Nobles County,Minnesota,27,105,205.0
Norman County,Minnesota,27,107,21.0
Olmsted County,Minnesota,27,109,1236.0
Otter Tail County,Minnesota,27,111,436.0
Pennington County,Minnesota,27,113,95.0
Pine County,Minnesota,27,115,191.0
Pipestone County,Minnesota,27,117,62.0
Polk County,Minnesota,27,119,251.0
Pope County,Minnesota,27,121,99.0
Ramsey County,Minnesota,27,123,7455.0
Red Lake County,Minnesota,27,125,27.0
Redwood County,Minnesota,27,127,80.0
Renville County,Minnesota,27,129,95.0
Rice County,Minnesota,27,131,379.0
Rock County,Minnesota,27,133,94.0
Roseau County,Minnesota,27,135,62.0
Saint Louis County,Minnesota,27,137,2559.0
Scott County,Minnesota,27,139,776.0
Sherburne County,Minnesota,27,141,370.0
Sibley County,Minnesota,27,143,88.0
Stearns County,Minnesota,27,145,1519.0
Steele County,Minnesota,27,147,242.0
Stevens County,Minnesota,27,149,27.0
Swift County,Minnesota,27,151,82.0
Todd County,Minnesota,27,153,171.0
Traverse County,Minnesota,27,155,14.0
Wabasha County,Minnesota,27,157,160.0
Wadena County,Minnesota,27,159,87.0
Waseca County,Minnesota,27,161,228.0
Washington County,Minnesota,27,163,1469.0
Watonwan County,Minnesota,27,165,84.0
Wilkin County,Minnesota,27,167,106.0
Winona County,Minnesota,27,169,494.0
Wright County,Minnesota,27,171,898.0
Yellow Medicine County,Minnesota,27,173,85.0
Adams County,Mississippi,28,001,184.0
Alcorn County,Mississippi,28,003,307.0
Amite County,Mississippi,28,005,30.0
Attala County,Mississippi,28,007,74.0
Benton County,Mississippi,28,009,7.0
Bolivar County,Mississippi,28,011,386.0
Calhoun County,Mississippi,28,013,137.0
Carroll County,Mississippi,28,015,50.0
Chickasaw County,Mississippi,28,017,54.0
Choctaw County,Mississippi,28,019,44.0
Claiborne County,Mississippi,28,021,33.0
Clarke County,Mississippi,28,023,77.0
Clay County,Mississippi,28,025,78.0
Coahoma County,Mississippi,28,027,343.0
Copiah County,Mississippi,28,029,66.0
Covington County,Mississippi,28,031,108.0
DeSoto County,Mississippi,28,033,1629.0
Forrest County,Mississippi,28,035,1122.0
Franklin County,Mississippi,28,037,109.0
George County,Mississippi,28,039,69.0
Greene County,Mississippi,28,041,58.0
Grenada County,Mississippi,28,043,288.0
Hancock County,Mississippi,28,045,368.0
Harrison County,Mississippi,28,047,3089.0
Hinds County,Mississippi,28,049,2935.0
Holmes County,Mississippi,28,051,147.0
