County,State,State_FIPS,County_FIPS,housing_cost_burden
Hendricks County,Indiana,18,063,1206.0
Henry County,Indiana,18,065,344.0
Howard County,Indiana,18,067,752.0
Huntington County,Indiana,18,069,424.0
Jackson County,Indiana,18,071,286.0
Jasper County,Indiana,18,073,280.0
Jay County,Indiana,18,075,122.0
Jefferson County,Indiana,18,077,306.0
Jennings County,Indiana,18,079,164.0
Johnson County,Indiana,18,081,1282.0
Knox County,Indiana,18,083,422.0
Kosciusko County,Indiana,18,085,415.0
LaGrange County,Indiana,18,087,142.0
Lake County,Indiana,18,089,4570.0
LaPorte County,Indiana,18,091,1079.0
Lawrence County,Indiana,18,093,395.0
Madison County,Indiana,18,095,1316.0
Marion County,Indiana,18,097,13491.0
Marshall County,Indiana,18,099,226.0
Martin County,Indiana,18,101,90.0
Miami County,Indiana,18,103,232.0
Monroe County,Indiana,18,105,2090.0
Montgomery County,Indiana,18,107,382.0
Morgan County,Indiana,18,109,467.0
Newton County,Indiana,18,111,156.0
Noble County,Indiana,18,113,482.0
Ohio County,Indiana,18,115,40.0
Orange County,Indiana,18,117,148.0
Owen County,Indiana,18,119,156.0
Parke County,Indiana,18,121,98.0
Perry County,Indiana,18,123,106.0
Pike County,Indiana,18,125,71.0
Porter County,Indiana,18,127,632.0
Posey County,Indiana,18,129,83.0
Pulaski County,Indiana,18,131,70.0
Putnam County,Indiana,18,133,133.0
Randolph County,Indiana,18,135,176.0
Ripley County,Indiana,18,137,184.0
Rush County,Indiana,18,139,115.0
Saint Joseph County,Indiana,18,141,2670.0
Scott County,Indiana,18,143,239.0
Shelby County,Indiana,18,145,418.0
Spencer County,Indiana,18,147,98.0
Starke County,Indiana,18,149,118.0
Steuben County,Indiana,18,151,315.0
Sullivan County,Indiana,18,153,156.0
Switzerland County,Indiana,18,155,120.0
Tippecanoe County,Indiana,18,157,2774.0
Tipton County,Indiana,18,159,135.0
Union County,Indiana,18,161,50.0
Vanderburgh County,Indiana,18,163,2219.0
Vermillion County,Indiana,18,165,101.0
Vigo County,Indiana,18,167,1452.0
Wabash County,Indiana,18,169,216.0
Warren County,Indiana,18,171,43.0
Warrick County,Indiana,18,173,372.0
Washington County,Indiana,18,175,200.0
Wayne County,Indiana,18,177,1168.0
Wells County,Indiana,18,179,346.0
White County,Indiana,18,181,101.0
Whitley County,Indiana,18,183,234.0
Adair County,Iowa,19,001,38.0
Adams County,Iowa,19,003,23.0
Allamakee County,Iowa,19,005,43.0
Appanoose County,Iowa,19,007,126.0
Audubon County,Iowa,19,009,20.0
Benton County,Iowa,19,011,168.0
Black Hawk County,Iowa,19,013,1515.0
Boone County,Iowa,19,015,232.0
Bremer County,Iowa,19,017,99.0
Buchanan County,Iowa,19,019,79.0
Buena Vista County,Iowa,19,021,209.0
Butler County,Iowa,19,023,60.0
Calhoun County,Iowa,19,025,59.0
Carroll County,Iowa,19,027,247.0
Cass County,Iowa,19,029,160.0
Cedar County,Iowa,19,031,66.0
Cerro Gordo County,Iowa,19,033,461.0
Cherokee County,Iowa,19,035,130.0
Chickasaw County,Iowa,19,037,99.0
Clarke County,Iowa,19,039,133.0
Clay County,Iowa,19,041,138.0
Clayton County,Iowa,19,043,82.0
Clinton County,Iowa,19,045,495.0
Crawford County,Iowa,19,047,132.0
Dallas County,Iowa,19,049,533.0
Davis County,Iowa,19,051,50.0
Decatur County,Iowa,19,053,51.0
Delaware County,Iowa,19,055,106.0
Des Moines County,Iowa,19,057,387.0
Dickinson County,Iowa,19,059,70.0
Dubuque County,Iowa,19,061,940.0
Emmet County,Iowa,19,063,85.0
Fayette County,Iowa,19,065,153.0
Floyd County,Iowa,19,067,103.0
Franklin County,Iowa,19,069,40.0
Fremont County,Iowa,19,071,86.0
Greene County,Iowa,19,073,46.0
Grundy County,Iowa,19,075,62.0
Guthrie County,Iowa,19,077,51.0
Hamilton County,Iowa,19,079,140.0
Hancock County,Iowa,19,081,50.0
Hardin County,Iowa,19,083,146.0
Harrison County,Iowa,19,085,132.0
Henry County,Iowa,19,087,148.0
Howard County,Iowa,19,089,75.0
Humboldt County,Iowa,19,091,128.0
Ida County,Iowa,19,093,38.0
Iowa County,Iowa,19,095,125.0
Jackson County,Iowa,19,097,212.0
Jasper County,Iowa,19,099,256.0
Jefferson County,Iowa,19,101,145.0
Johnson County,Iowa,19,103,1475.0
Jones County,Iowa,19,105,113.0
Keokuk County,Iowa,19,107,102.0
Kossuth County,Iowa,19,109,85.0
Lee County,Iowa,19,111,302.0
Linn County,Iowa,19,113,2109.0
Louisa County,Iowa,19,115,81.0
Lucas County,Iowa,19,117,12.0
Lyon County,Iowa,19,119,25.0
Madison County,Iowa,19,121,159.0
Mahaska County,Iowa,19,123,179.0
Marion County,Iowa,19,125,140.0
Marshall County,Iowa,19,127,239.0
Mills County,Iowa,19,129,42.0
Mitchell County,Iowa,19,131,32.0
Monona County,Iowa,19,133,60.0
Monroe County,Iowa,19,135,45.0
Montgomery County,Iowa,19,137,40.0
Muscatine County,Iowa,19,139,381.0
O'Brien County,Iowa,19,141,66.0
Osceola County,Iowa,19,143,22.0
Page County,Iowa,19,145,122.0
Palo Alto County,Iowa,19,147,98.0
Plymouth County,Iowa,19,149,172.0
Pocahontas County,Iowa,19,151,11.0
Polk County,Iowa,19,153,4477.0
Pottawattamie County,Iowa,19,155,733.0
Poweshiek County,Iowa,19,157,176.0
Ringgold County,Iowa,19,159,51.0
Sac County,Iowa,19,161,28.0
Scott County,Iowa,19,163,1779.0
Shelby County,Iowa,19,165,118.0
Sioux County,Iowa,19,167,88.0
Story County,Iowa,19,169,1111.0
Tama County,Iowa,19,171,66.0
Taylor County,Iowa,19,173,97.0
Union County,Iowa,19,175,121.0
Van Buren County,Iowa,19,177,8.0
Wapello County,Iowa,19,179,392.0
Warren County,Iowa,19,181,412.0
Washington County,Iowa,19,183,88.0
Wayne County,Iowa,19,185,21.0
Webster County,Iowa,19,187,359.0
Winnebago County,Iowa,19,189,38.0
Winneshiek County,Iowa,19,191,47.0
Woodbury County,Iowa,19,193,1069.0
Worth County,Iowa,19,195,34.0
Wright County,Iowa,19,197,72.0
Allen County,Kansas,20,001,148.0
Anderson County,Kansas,20,003,85.0
Atchison County,Kansas,20,005,82.0
Barber County,Kansas,20,007,33.0
Barton County,Kansas,20,009,161.0
Bourbon County,Kansas,20,011,110.0
Brown County,Kansas,20,013,116.0
Butler County,Kansas,20,015,601.0
Chase County,Kansas,20,017,16.0
Chautauqua County,Kansas,20,019,28.0
Cherokee County,Kansas,20,021,135.0
Cheyenne County,Kansas,20,023,0.0
Clark County,Kansas,20,025,0.0
Clay County,Kansas,20,027,62.0
Cloud County,Kansas,20,029,65.0
Coffey County,Kansas,20,031,147.0
Comanche County,Kansas,20,033,16.0
Cowley County,Kansas,20,035,485.0
Crawford County,Kansas,20,037,663.0
Decatur County,Kansas,20,039,42.0
Dickinson County,Kansas,20,041,321.0
Doniphan County,Kansas,20,043,79.0
Douglas County,Kansas,20,045,1555.0
Edwards County,Kansas,20,047,6.0
Elk County,Kansas,20,049,13.0
Ellis County,Kansas,20,051,319.0
Ellsworth County,Kansas,20,053,72.0
Finney County,Kansas,20,055,248.0
Ford County,Kansas,20,057,91.0
Franklin County,Kansas,20,059,333.0
Geary County,Kansas,20,061,508.0
Gove County,Kansas,20,063,19.0
Graham County,Kansas,20,065,19.0
Grant County,Kansas,20,067,95.0
Gray County,Kansas,20,069,53.0
Greeley County,Kansas,20,071,0.0
Greenwood County,Kansas,20,073,53.0
Hamilton County,Kansas,20,075,14.0
Harper County,Kansas,20,077,37.0
Harvey County,Kansas,20,079,491.0
Haskell County,Kansas,20,081,20.0
Hodgeman County,Kansas,20,083,16.0
Jackson County,Kansas,20,085,102.0
Jefferson County,Kansas,20,087,38.0
Jewell County,Kansas,20,089,4.0
Johnson County,Kansas,20,091,5946.0
Kearny County,Kansas,20,093,15.0
Kingman County,Kansas,20,095,28.0
Kiowa County,Kansas,20,097,37.0
Labette County,Kansas,20,099,315.0
Lane County,Kansas,20,101,10.0
Leavenworth County,Kansas,20,103,542.0
Lincoln County,Kansas,20,105,29.0
Linn County,Kansas,20,107,51.0
Logan County,Kansas,20,109,53.0
Lyon County,Kansas,20,111,305.0
McPherson County,Kansas,20,113,227.0
Marion County,Kansas,20,115,74.0
Marshall County,Kansas,20,117,126.0
Meade County,Kansas,20,119,35.0
Miami County,Kansas,20,121,190.0
Mitchell County,Kansas,20,123,66.0
Montgomery County,Kansas,20,125,339.0
Morris County,Kansas,20,127,37.0
Morton County,Kansas,20,129,16.0
Nemaha County,Kansas,20,131,77.0
Neosho County,Kansas,20,133,140.0
Ness County,Kansas,20,135,13.0
Norton County,Kansas,20,137,24.0
Osage County,Kansas,20,139,124.0
Osborne County,Kansas,20,141,9.0
Ottawa County,Kansas,20,143,29.0
Pawnee County,Kansas,20,145,88.0
Phillips County,Kansas,20,147,54.0
Pottawatomie County,Kansas,20,149,116.0
Pratt County,Kansas,20,151,9.0
Rawlins County,Kansas,20,153,19.0
Reno County,Kansas,20,155,519.0
Republic County,Kansas,20,157,37.0
Rice County,Kansas,20,159,50.0
Riley County,Kansas,20,161,1287.0
Rooks County,Kansas,20,163,33.0
Rush County,Kansas,20,165,33.0
Russell County,Kansas,20,167,16.0
Saline County,Kansas,20,169,533.0
Scott County,Kansas,20,171,0.0
Sedgwick County,Kansas,20,173,5394.0
Seward County,Kansas,20,175,233.0
Shawnee County,Kansas,20,177,2135.0
Sheridan County,Kansas,20,179,30.0
Sherman County,Kansas,20,181,29.0
Smith County,Kansas,20,183,16.0
Stafford County,Kansas,20,185,15.0
Stanton County,Kansas,20,187,10.0
Stevens County,Kansas,20,189,17.0
Sumner County,Kansas,20,191,148.0
Thomas County,Kansas,20,193,87.0
Trego County,Kansas,20,195,10.0
Wabaunsee County,Kansas,20,197,32.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,23.0
Wichita County,Kansas,20,203,4.0
Wilson County,Kansas,20,205,115.0
Woodson County,Kansas,20,207,19.0
Wyandotte County,Kansas,20,209,1908.0
Adair County,Kentucky,21,001,121.0
Allen County,Kentucky,21,003,83.0
Anderson County,Kentucky,21,005,155.0
Ballard County,Kentucky,21,007,55.0
Barren County,Kentucky,21,009,558.0
Bath County,Kentucky,21,011,55.0
Bell County,Kentucky,21,013,270.0
Boone County,Kentucky,21,015,737.0
Bourbon County,Kentucky,21,017,225.0
Boyd County,Kentucky,21,019,528.0
Boyle County,Kentucky,21,021,366.0
Bracken County,Kentucky,21,023,77.0
Breathitt County,Kentucky,21,025,48.0
Breckinridge County,Kentucky,21,027,108.0
Bullitt County,Kentucky,21,029,380.0
Butler County,Kentucky,21,031,104.0
Caldwell County,Kentucky,21,033,118.0
Calloway County,Kentucky,21,035,581.0
Campbell County,Kentucky,21,037,1011.0
Carlisle County,Kentucky,21,039,26.0
Carroll County,Kentucky,21,041,115.0
Carter County,Kentucky,21,043,191.0
Casey County,Kentucky,21,045,71.0
Christian County,Kentucky,21,047,1176.0
Clark County,Kentucky,21,049,473.0
Clay County,Kentucky,21,051,84.0
Clinton County,Kentucky,21,053,58.0
Crittenden County,Kentucky,21,055,26.0
Cumberland County,Kentucky,21,057,67.0
Daviess County,Kentucky,21,059,905.0
Edmonson County,Kentucky,21,061,17.0
Elliott County,Kentucky,21,063,44.0
Estill County,Kentucky,21,065,171.0
Fayette County,Kentucky,21,067,4235.0
Fleming County,Kentucky,21,069,125.0
Floyd County,Kentucky,21,071,350.0
Franklin County,Kentucky,21,073,532.0
Fulton County,Kentucky,21,075,75.0
Gallatin County,Kentucky,21,077,69.0
Garrard County,Kentucky,21,079,104.0
Grant County,Kentucky,21,081,156.0
Graves County,Kentucky,21,083,188.0
Grayson County,Kentucky,21,085,205.0
Green County,Kentucky,21,087,80.0
Greenup County,Kentucky,21,089,195.0
Hancock County,Kentucky,21,091,20.0
Hardin County,Kentucky,21,093,1448.0
Harlan County,Kentucky,21,095,248.0
Harrison County,Kentucky,21,097,135.0
Hart County,Kentucky,21,099,102.0
Henderson County,Kentucky,21,101,574.0
Henry County,Kentucky,21,103,135.0
Hickman County,Kentucky,21,105,34.0
Hopkins County,Kentucky,21,107,350.0
Jackson County,Kentucky,21,109,92.0
Jefferson County,Kentucky,21,111,9417.0
Jessamine County,Kentucky,21,113,442.0
Johnson County,Kentucky,21,115,214.0
Kenton County,Kentucky,21,117,1491.0
Knott County,Kentucky,21,119,70.0
Knox County,Kentucky,21,121,327.0
Larue County,Kentucky,21,123,164.0
Laurel County,Kentucky,21,125,561.0
Lawrence County,Kentucky,21,127,146.0
Lee County,Kentucky,21,129,33.0
Leslie County,Kentucky,21,131,73.0
Letcher County,Kentucky,21,133,52.0
Lewis County,Kentucky,21,135,31.0
Lincoln County,Kentucky,21,137,174.0
Livingston County,Kentucky,21,139,102.0
Logan County,Kentucky,21,141,250.0
Lyon County,Kentucky,21,143,69.0
McCracken County,Kentucky,21,145,734.0
McCreary County,Kentucky,21,147,78.0
McLean County,Kentucky,21,149,44.0
Madison County,Kentucky,21,151,1124.0
Magoffin County,Kentucky,21,153,67.0
Marion County,Kentucky,21,155,269.0
Marshall County,Kentucky,21,157,171.0
Martin County,Kentucky,21,159,152.0
Mason County,Kentucky,21,161,185.0
Meade County,Kentucky,21,163,283.0
Menifee County,Kentucky,21,165,34.0
Mercer County,Kentucky,21,167,207.0
Metcalfe County,Kentucky,21,169,50.0
Monroe County,Kentucky,21,171,131.0
Montgomery County,Kentucky,21,173,250.0
Morgan County,Kentucky,21,175,75.0
Muhlenberg County,Kentucky,21,177,172.0
Nelson County,Kentucky,21,179,467.0
Nicholas County,Kentucky,21,181,85.0
Ohio County,Kentucky,21,183,108.0
Oldham County,Kentucky,21,185,138.0
Owen County,Kentucky,21,187,80.0
Owsley County,Kentucky,21,189,23.0
Pendleton County,Kentucky,21,191,60.0
Perry County,Kentucky,21,193,112.0
Pike County,Kentucky,21,195,753.0
Powell County,Kentucky,21,197,64.0
Pulaski County,Kentucky,21,199,482.0
Robertson County,Kentucky,21,201,28.0
Rockcastle County,Kentucky,21,203,118.0
Rowan County,Kentucky,21,205,112.0
Russell County,Kentucky,21,207,151.0
Scott County,Kentucky,21,209,305.0
Shelby County,Kentucky,21,211,425.0
Simpson County,Kentucky,21,213,141.0
Spencer County,Kentucky,21,215,76.0
Taylor County,Kentucky,21,217,166.0
Todd County,Kentucky,21,219,81.0
Trigg County,Kentucky,21,221,146.0
Trimble County,Kentucky,21,223,49.0
Union County,Kentucky,21,225,147.0
Warren County,Kentucky,21,227,1329.0
Washington County,Kentucky,21,229,59.0
Wayne County,Kentucky,21,231,193.0
Webster County,Kentucky,21,233,140.0
Whitley County,Kentucky,21,235,453.0
Wolfe County,Kentucky,21,237,38.0
Woodford County,Kentucky,21,239,111.0
Acadia Parish,Louisiana,22,001,465.0
Allen Parish,Louisiana,22,003,191.0
Ascension Parish,Louisiana,22,005,629.0
Assumption Parish,Louisiana,22,007,118.0
Avoyelles Parish,Louisiana,22,009,493.0
Beauregard Parish,Louisiana,22,011,271.0
Bienville Parish,Louisiana,22,013,87.0
Bossier Parish,Louisiana,22,015,1592.0
Caddo Parish,Louisiana,22,017,3200.0
Calcasieu Parish,Louisiana,22,019,1548.0
Caldwell Parish,Louisiana,22,021,125.0
Cameron Parish,Louisiana,22,023,15.0
Catahoula Parish,Louisiana,22,025,84.0
Claiborne Parish,Louisiana,22,027,93.0
Concordia Parish,Louisiana,22,029,90.0
De Soto Parish,Louisiana,22,031,215.0
East Baton Rouge Parish,Louisiana,22,033,5455.0
East Carroll Parish,Louisiana,22,035,73.0
East Feliciana Parish,Louisiana,22,037,148.0
Evangeline Parish,Louisiana,22,039,302.0
Franklin Parish,Louisiana,22,041,175.0
Grant Parish,Louisiana,22,043,157.0
Iberia Parish,Louisiana,22,045,479.0
Iberville Parish,Louisiana,22,047,151.0
Jackson Parish,Louisiana,22,049,172.0
Jefferson Parish,Louisiana,22,051,4947.0
Jefferson Davis Parish,Louisiana,22,053,131.0
Lafayette Parish,Louisiana,22,055,1880.0
Lafourche Parish,Louisiana,22,057,554.0
LaSalle Parish,Louisiana,22,059,10.0
Lincoln Parish,Louisiana,22,061,609.0
Livingston Parish,Louisiana,22,063,452.0
Madison Parish,Louisiana,22,065,126.0
Morehouse Parish,Louisiana,22,067,202.0
Natchitoches Parish,Louisiana,22,069,354.0
Orleans Parish,Louisiana,22,071,5802.0
Ouachita Parish,Louisiana,22,073,2007.0
Plaquemines Parish,Louisiana,22,075,352.0
Pointe Coupee Parish,Louisiana,22,077,173.0
Rapides Parish,Louisiana,22,079,1172.0
Red River Parish,Louisiana,22,081,52.0
Richland Parish,Louisiana,22,083,119.0
Sabine Parish,Louisiana,22,085,92.0
Saint Bernard Parish,Louisiana,22,087,289.0
Saint Charles Parish,Louisiana,22,089,310.0
Saint Helena Parish,Louisiana,22,091,39.0
Saint James Parish,Louisiana,22,093,69.0
Saint John the Baptist Parish,Louisiana,22,095,270.0
Saint Landry Parish,Louisiana,22,097,622.0
Saint Martin Parish,Louisiana,22,099,185.0
Saint Mary Parish,Louisiana,22,101,214.0
Saint Tammany Parish,Louisiana,22,103,1986.0
Tangipahoa Parish,Louisiana,22,105,949.0
Tensas Parish,Louisiana,22,107,36.0
Terrebonne Parish,Louisiana,22,109,743.0
Union Parish,Louisiana,22,111,87.0
Vermilion Parish,Louisiana,22,113,334.0
Vernon Parish,Louisiana,22,115,705.0
Washington Parish,Louisiana,22,117,259.0
Webster Parish,Louisiana,22,119,304.0
West Baton Rouge Parish,Louisiana,22,121,108.0
West Carroll Parish,Louisiana,22,123,52.0
West Feliciana Parish,Louisiana,22,125,87.0
Winn Parish,Louisiana,22,127,140.0
Androscoggin County,Maine,23,001,1460.0
Aroostook County,Maine,23,003,800.0
Cumberland County,Maine,23,005,3615.0
Franklin County,Maine,23,007,245.0
Hancock County,Maine,23,009,716.0
Kennebec County,Maine,23,011,1286.0
Knox County,Maine,23,013,429.0
Lincoln County,Maine,23,015,277.0
Oxford County,Maine,23,017,409.0
Penobscot County,Maine,23,019,1695.0
Piscataquis County,Maine,23,021,129.0
Sagadahoc County,Maine,23,023,281.0
Somerset County,Maine,23,025,263.0
Waldo County,Maine,23,027,266.0
Washington County,Maine,23,029,401.0
York County,Maine,23,031,1960.0
Allegany County,Maryland,24,001,605.0
Anne Arundel County,Maryland,24,003,4836.0
Baltimore County,Maryland,24,005,9569.0
Calvert County,Maryland,24,009,462.0
Caroline County,Maryland,24,011,161.0
Carroll County,Maryland,24,013,896.0
Cecil County,Maryland,24,015,638.0
Charles County,Maryland,24,017,1029.0
Dorchester County,Maryland,24,019,399.0
Frederick County,Maryland,24,021,2022.0
Garrett County,Maryland,24,023,163.0
Harford County,Maryland,24,025,1583.0
Howard County,Maryland,24,027,2760.0
Kent County,Maryland,24,029,190.0
Queen Anne's County,Maryland,24,035,207.0
Saint Mary's County,Maryland,24,037,604.0
Somerset County,Maryland,24,039,144.0
Talbot County,Maryland,24,041,413.0
Washington County,Maryland,24,043,1734.0
Wicomico County,Maryland,24,045,1162.0
Worcester County,Maryland,24,047,402.0
Baltimore City,Maryland,24,510,10733.0
Montgomery County,Maryland,24,031,12345.0
Prince George's County,Maryland,24,033,11763.0
Barnstable County,Massachusetts,25,001,2195.0
Berkshire County,Massachusetts,25,003,1904.0
Bristol County,Massachusetts,25,005,7298.0
Dukes County,Massachusetts,25,007,70.0
Essex County,Massachusetts,25,009,10378.0
Franklin County,Massachusetts,25,011,868.0
Hampden County,Massachusetts,25,013,6866.0
Hampshire County,Massachusetts,25,015,1799.0
Middlesex County,Massachusetts,25,017,19972.0
Nantucket County,Massachusetts,25,019,78.0
Norfolk County,Massachusetts,25,021,7059.0
Plymouth County,Massachusetts,25,023,3876.0
Suffolk County,Massachusetts,25,025,18388.0
Worcester County,Massachusetts,25,027,9948.0
Alcona County,Michigan,26,001,8.0
Alger County,Michigan,26,003,49.0
Allegan County,Michigan,26,005,471.0
Alpena County,Michigan,26,007,247.0
Antrim County,Michigan,26,009,72.0
Arenac County,Michigan,26,011,75.0
Baraga County,Michigan,26,013,29.0
Barry County,Michigan,26,015,321.0
Bay County,Michigan,26,017,780.0
Benzie County,Michigan,26,019,78.0
Berrien County,Michigan,26,021,1356.0
Branch County,Michigan,26,023,291.0
Calhoun County,Michigan,26,025,1369.0
Cass County,Michigan,26,027,292.0
Charlevoix County,Michigan,26,029,236.0
Cheboygan County,Michigan,26,031,146.0
Chippewa County,Michigan,26,033,333.0
Clare County,Michigan,26,035,220.0
Clinton County,Michigan,26,037,646.0
Crawford County,Michigan,26,039,119.0
Delta County,Michigan,26,041,240.0
Dickinson County,Michigan,26,043,178.0
Eaton County,Michigan,26,045,1033.0
Emmet County,Michigan,26,047,218.0
Genesee County,Michigan,26,049,4083.0
Gladwin County,Michigan,26,051,186.0
Gogebic County,Michigan,26,053,115.0
Grand Traverse County,Michigan,26,055,584.0
Gratiot County,Michigan,26,057,401.0
Hillsdale County,Michigan,26,059,244.0
Houghton County,Michigan,26,061,307.0
Huron County,Michigan,26,063,137.0
Ingham County,Michigan,26,065,4075.0
Ionia County,Michigan,26,067,391.0
Iosco County,Michigan,26,069,116.0
Iron County,Michigan,26,071,40.0
Isabella County,Michigan,26,073,780.0
Jackson County,Michigan,26,075,1517.0
Kalamazoo County,Michigan,26,077,3053.0
Kalkaska County,Michigan,26,079,122.0
Kent County,Michigan,26,081,6270.0
Keweenaw County,Michigan,26,083,15.0
Lake County,Michigan,26,085,58.0
Lapeer County,Michigan,26,087,402.0
Leelanau County,Michigan,26,089,83.0
Lenawee County,Michigan,26,091,604.0
Livingston County,Michigan,26,093,728.0
Luce County,Michigan,26,095,56.0
Mackinac County,Michigan,26,097,125.0
Macomb County,Michigan,26,099,6926.0
Manistee County,Michigan,26,101,159.0
Marquette County,Michigan,26,103,775.0
Mason County,Michigan,26,105,224.0
Mecosta County,Michigan,26,107,351.0
Menominee County,Michigan,26,109,161.0
Midland County,Michigan,26,111,726.0
Missaukee County,Michigan,26,113,34.0
Monroe County,Michigan,26,115,1170.0
Montcalm County,Michigan,26,117,348.0
Montmorency County,Michigan,26,119,48.0
Muskegon County,Michigan,26,121,1453.0
Newaygo County,Michigan,26,123,249.0
Oakland County,Michigan,26,125,11303.0
Oceana County,Michigan,26,127,183.0
Ogemaw County,Michigan,26,129,152.0
Ontonagon County,Michigan,26,131,28.0
Osceola County,Michigan,26,133,126.0
Oscoda County,Michigan,26,135,29.0
Otsego County,Michigan,26,137,360.0
Ottawa County,Michigan,26,139,1451.0
Presque Isle County,Michigan,26,141,52.0
Roscommon County,Michigan,26,143,304.0
Saginaw County,Michigan,26,145,1400.0
Saint Clair County,Michigan,26,147,1669.0
Saint Joseph County,Michigan,26,149,526.0
Sanilac County,Michigan,26,151,263.0
Schoolcraft County,Michigan,26,153,61.0
Shiawassee County,Michigan,26,155,442.0
Tuscola County,Michigan,26,157,290.0
Van Buren County,Michigan,26,159,445.0
Washtenaw County,Michigan,26,161,4113.0
Wayne County,Michigan,26,163,17232.0
Wexford County,Michigan,26,165,334.0
Aitkin County,Minnesota,27,001,88.0
Anoka County,Minnesota,27,003,2160.0
Becker County,Minnesota,27,005,151.0
Beltrami County,Minnesota,27,007,452.0
Benton County,Minnesota,27,009,385.0
Big Stone County,Minnesota,27,011,12.0
Blue Earth County,Minnesota,27,013,638.0
Brown County,Minnesota,27,015,148.0
Carlton County,Minnesota,27,017,173.0
Carver County,Minnesota,27,019,797.0
Cass County,Minnesota,27,021,253.0
Chippewa County,Minnesota,27,023,92.0
Chisago County,Minnesota,27,025,321.0
Clay County,Minnesota,27,027,424.0
Clearwater County,Minnesota,27,029,76.0
Cook County,Minnesota,27,031,102.0
Cottonwood County,Minnesota,27,033,145.0
Crow Wing County,Minnesota,27,035,537.0
Dakota County,Minnesota,27,037,3159.0
Dodge County,Minnesota,27,039,62.0
Douglas County,Minnesota,27,041,326.0
Faribault County,Minnesota,27,043,81.0
Fillmore County,Minnesota,27,045,177.0
Freeborn County,Minnesota,27,047,365.0
Goodhue County,Minnesota,27,049,446.0
Grant County,Minnesota,27,051,47.0
Hennepin County,Minnesota,27,053,16323.0
Houston County,Minnesota,27,055,155.0
Hubbard County,Minnesota,27,057,100.0
Isanti County,Minnesota,27,059,237.0
Itasca County,Minnesota,27,061,352.0
Jackson County,Minnesota,27,063,69.0
Kanabec County,Minnesota,27,065,113.0
Kandiyohi County,Minnesota,27,067,402.0
Kittson County,Minnesota,27,069,23.0
Koochiching County,Minnesota,27,071,134.0
Lac qui Parle County,Minnesota,27,073,37.0
Lake County,Minnesota,27,075,92.0
Lake of the Woods County,Minnesota,27,077,24.0
Le Sueur County,Minnesota,27,079,156.0
Lincoln County,Minnesota,27,081,39.0
Lyon County,Minnesota,27,083,317.0
McLeod County,Minnesota,27,085,356.0
Mahnomen County,Minnesota,27,087,34.0
Marshall County,Minnesota,27,089,55.0
Martin County,Minnesota,27,091,169.0
Meeker County,Minnesota,27,093,198.0
Mille Lacs County,Minnesota,27,095,182.0
Morrison County,Minnesota,27,097,256.0
Mower County,Minnesota,27,099,444.0
Murray County,Minnesota,27,101,18.0
Nicollet County,Minnesota,27,103,318.0
Nobles County,Minnesota,27,105,198.0
Norman County,Minnesota,27,107,52.0
Olmsted County,Minnesota,27,109,1253.0
Otter Tail County,Minnesota,27,111,404.0
Pennington County,Minnesota,27,113,141.0
Pine County,Minnesota,27,115,197.0
Pipestone County,Minnesota,27,117,68.0
Polk County,Minnesota,27,119,308.0
Pope County,Minnesota,27,121,52.0
Ramsey County,Minnesota,27,123,7688.0
Red Lake County,Minnesota,27,125,35.0
Redwood County,Minnesota,27,127,116.0
Renville County,Minnesota,27,129,55.0
Rice County,Minnesota,27,131,454.0
Rock County,Minnesota,27,133,58.0
Roseau County,Minnesota,27,135,124.0
Saint Louis County,Minnesota,27,137,2371.0
Scott County,Minnesota,27,139,610.0
Sherburne County,Minnesota,27,141,505.0
Sibley County,Minnesota,27,143,116.0
Stearns County,Minnesota,27,145,1367.0
Steele County,Minnesota,27,147,214.0
Stevens County,Minnesota,27,149,78.0
Swift County,Minnesota,27,151,36.0
Todd County,Minnesota,27,153,172.0
Traverse County,Minnesota,27,155,16.0
Wabasha County,Minnesota,27,157,120.0
Wadena County,Minnesota,27,159,109.0
Waseca County,Minnesota,27,161,225.0
Washington County,Minnesota,27,163,1156.0
Watonwan County,Minnesota,27,165,71.0
Wilkin County,Minnesota,27,167,15.0
Winona County,Minnesota,27,169,356.0
Wright County,Minnesota,27,171,692.0
Yellow Medicine County,Minnesota,27,173,29.0
Adams County,Mississippi,28,001,271.0
Alcorn County,Mississippi,28,003,355.0
Amite County,Mississippi,28,005,49.0
Attala County,Mississippi,28,007,58.0
Benton County,Mississippi,28,009,51.0
Bolivar County,Mississippi,28,011,350.0
Calhoun County,Mississippi,28,013,133.0
Carroll County,Mississippi,28,015,32.0
Chickasaw County,Mississippi,28,017,84.0
Choctaw County,Mississippi,28,019,53.0
Claiborne County,Mississippi,28,021,49.0
Clarke County,Mississippi,28,023,61.0
Clay County,Mississippi,28,025,56.0
Coahoma County,Mississippi,28,027,333.0
Copiah County,Mississippi,28,029,77.0
Covington County,Mississippi,28,031,103.0
DeSoto County,Mississippi,28,033,1163.0
Forrest County,Mississippi,28,035,1073.0
Franklin County,Mississippi,28,037,18.0
George County,Mississippi,28,039,72.0
Greene County,Mississippi,28,041,25.0
Grenada County,Mississippi,28,043,229.0
Hancock County,Mississippi,28,045,639.0
Harrison County,Mississippi,28,047,2866.0
Hinds County,Mississippi,28,049,2766.0
Holmes County,Mississippi,28,051,105.0
