County,State,State_FIPS,County_FIPS,total_population_for_poverty
Union County,Indiana,18,161,7450
Vanderburgh County,Indiana,18,163,171475
Vermillion County,Indiana,18,165,15852
Vigo County,Indiana,18,167,97999
Wabash County,Indiana,18,169,30914
Warren County,Indiana,18,171,8338
Warrick County,Indiana,18,173,57406
Washington County,Indiana,18,175,27799
Wayne County,Indiana,18,177,67266
Wells County,Indiana,18,179,26931
White County,Indiana,18,181,24084
Whitley County,Indiana,18,183,32441
Adair County,Iowa,19,001,7693
Adams County,Iowa,19,003,4069
Allamakee County,Iowa,19,005,13899
Appanoose County,Iowa,19,007,12908
Audubon County,Iowa,19,009,5950
Benton County,Iowa,19,011,25821
Black Hawk County,Iowa,19,013,123090
Boone County,Iowa,19,015,25899
Bremer County,Iowa,19,017,23030
Buchanan County,Iowa,19,019,20311
Buena Vista County,Iowa,19,021,18908
Butler County,Iowa,19,023,14514
Calhoun County,Iowa,19,025,9078
Carroll County,Iowa,19,027,20345
Cass County,Iowa,19,029,13541
Cedar County,Iowa,19,031,18232
Cerro Gordo County,Iowa,19,033,43075
Cherokee County,Iowa,19,035,11855
Chickasaw County,Iowa,19,037,12376
Clarke County,Iowa,19,039,8972
Clay County,Iowa,19,041,16265
Clayton County,Iowa,19,043,17717
Clinton County,Iowa,19,045,48678
Crawford County,Iowa,19,047,16685
Dallas County,Iowa,19,049,61206
Davis County,Iowa,19,051,8598
Decatur County,Iowa,19,053,7675
Delaware County,Iowa,19,055,17656
Des Moines County,Iowa,19,057,39675
Dickinson County,Iowa,19,059,16301
Dubuque County,Iowa,19,061,88191
Emmet County,Iowa,19,063,9834
Fayette County,Iowa,19,065,20202
Floyd County,Iowa,19,067,16048
Franklin County,Iowa,19,069,10404
Fremont County,Iowa,19,071,7373
Greene County,Iowa,19,073,9375
Grundy County,Iowa,19,075,12242
Guthrie County,Iowa,19,077,10772
Hamilton County,Iowa,19,079,15491
Hancock County,Iowa,19,081,11300
Hardin County,Iowa,19,083,16638
Harrison County,Iowa,19,085,14725
Henry County,Iowa,19,087,19777
Howard County,Iowa,19,089,9245
Humboldt County,Iowa,19,091,9697
Ida County,Iowa,19,093,7036
Iowa County,Iowa,19,095,15855
Jackson County,Iowa,19,097,19633
Jasper County,Iowa,19,099,34772
Jefferson County,Iowa,19,101,15694
Johnson County,Iowa,19,103,118453
Jones County,Iowa,19,105,19078
Keokuk County,Iowa,19,107,10342
Kossuth County,Iowa,19,109,15525
Lee County,Iowa,19,111,33490
Linn County,Iowa,19,113,202349
Louisa County,Iowa,19,115,11405
Lucas County,Iowa,19,117,9015
Lyon County,Iowa,19,119,11137
Madison County,Iowa,19,121,15201
Mahaska County,Iowa,19,123,21514
Marion County,Iowa,19,125,31952
Marshall County,Iowa,19,127,38747
Mills County,Iowa,19,129,14967
Mitchell County,Iowa,19,131,10494
Monona County,Iowa,19,133,9102
Monroe County,Iowa,19,135,7844
Montgomery County,Iowa,19,137,10609
Muscatine County,Iowa,19,139,41977
O'Brien County,Iowa,19,141,14062
Osceola County,Iowa,19,143,6451
Page County,Iowa,19,145,13945
Palo Alto County,Iowa,19,147,9091
Plymouth County,Iowa,19,149,24790
Pocahontas County,Iowa,19,151,7178
Polk County,Iowa,19,153,411095
Pottawattamie County,Iowa,19,155,89370
Poweshiek County,Iowa,19,157,17119
Ringgold County,Iowa,19,159,5032
Sac County,Iowa,19,161,10281
Scott County,Iowa,19,163,158970
Shelby County,Iowa,19,165,12049
Sioux County,Iowa,19,167,31136
Story County,Iowa,19,169,79959
Tama County,Iowa,19,171,17348
Taylor County,Iowa,19,173,6348
Union County,Iowa,19,175,12069
Van Buren County,Iowa,19,177,7392
Wapello County,Iowa,19,179,34892
Warren County,Iowa,19,181,43592
Washington County,Iowa,19,183,21326
Wayne County,Iowa,19,185,6364
Webster County,Iowa,19,187,37144
Winnebago County,Iowa,19,189,10596
Winneshiek County,Iowa,19,191,18813
Woodbury County,Iowa,19,193,97648
Worth County,Iowa,19,195,7516
Wright County,Iowa,19,197,13149
Allen County,Kansas,20,001,13098
Anderson County,Kansas,20,003,7925
Atchison County,Kansas,20,005,15657
Barber County,Kansas,20,007,4789
Barton County,Kansas,20,009,27180
Bourbon County,Kansas,20,011,14859
Brown County,Kansas,20,013,9877
Butler County,Kansas,20,015,63003
Chase County,Kansas,20,017,2811
Chautauqua County,Kansas,20,019,3577
Cherokee County,Kansas,20,021,21435
Cheyenne County,Kansas,20,023,2773
Clark County,Kansas,20,025,2221
Clay County,Kansas,20,027,8232
Cloud County,Kansas,20,029,9033
Coffey County,Kansas,20,031,8267
Comanche County,Kansas,20,033,1789
Cowley County,Kansas,20,035,34394
Crawford County,Kansas,20,037,37558
Decatur County,Kansas,20,039,2884
Dickinson County,Kansas,20,041,19494
Doniphan County,Kansas,20,043,7670
Douglas County,Kansas,20,045,98994
Edwards County,Kansas,20,047,2964
Elk County,Kansas,20,049,2804
Ellis County,Kansas,20,051,26301
Ellsworth County,Kansas,20,053,5805
Finney County,Kansas,20,055,35450
Ford County,Kansas,20,057,32302
Franklin County,Kansas,20,059,25275
Geary County,Kansas,20,061,30150
Gove County,Kansas,20,063,2702
Graham County,Kansas,20,065,2663
Grant County,Kansas,20,067,7593
Gray County,Kansas,20,069,5833
Greeley County,Kansas,20,071,1284
Greenwood County,Kansas,20,073,6769
Hamilton County,Kansas,20,075,2550
Harper County,Kansas,20,077,5785
Harvey County,Kansas,20,079,32595
Haskell County,Kansas,20,081,4175
Hodgeman County,Kansas,20,083,1945
Jackson County,Kansas,20,085,12952
Jefferson County,Kansas,20,087,18873
Jewell County,Kansas,20,089,3151
Johnson County,Kansas,20,091,525955
Kearny County,Kansas,20,093,3929
Kingman County,Kansas,20,095,7653
Kiowa County,Kansas,20,097,2421
Labette County,Kansas,20,099,21174
Lane County,Kansas,20,101,1647
Leavenworth County,Kansas,20,103,67966
Lincoln County,Kansas,20,105,3131
Linn County,Kansas,20,107,9707
Logan County,Kansas,20,109,2764
Lyon County,Kansas,20,111,32882
McPherson County,Kansas,20,113,27327
Marion County,Kansas,20,115,11508
Marshall County,Kansas,20,117,9864
Meade County,Kansas,20,119,4513
Miami County,Kansas,20,121,31322
Mitchell County,Kansas,20,123,6307
Montgomery County,Kansas,20,125,34744
Morris County,Kansas,20,127,5838
Morton County,Kansas,20,129,3120
Nemaha County,Kansas,20,131,9516
Neosho County,Kansas,20,133,14918
Ness County,Kansas,20,135,3039
Norton County,Kansas,20,137,4775
Osage County,Kansas,20,139,16263
Osborne County,Kansas,20,141,3822
Ottawa County,Kansas,20,143,6000
Pawnee County,Kansas,20,145,5320
Phillips County,Kansas,20,147,5312
Pottawatomie County,Kansas,20,149,20587
Pratt County,Kansas,20,151,8981
Rawlins County,Kansas,20,153,2592
Reno County,Kansas,20,155,59583
Republic County,Kansas,20,157,4834
Rice County,Kansas,20,159,9658
Riley County,Kansas,20,161,61080
Rooks County,Kansas,20,163,5183
Rush County,Kansas,20,165,3253
Russell County,Kansas,20,167,6907
Saline County,Kansas,20,169,53718
Scott County,Kansas,20,171,4822
Sedgwick County,Kansas,20,173,480145
Seward County,Kansas,20,175,21888
Shawnee County,Kansas,20,177,172015
Sheridan County,Kansas,20,179,2454
Sherman County,Kansas,20,181,5818
Smith County,Kansas,20,183,3847
Stafford County,Kansas,20,185,4319
Stanton County,Kansas,20,187,2029
Stevens County,Kansas,20,189,5288
Sumner County,Kansas,20,191,23976
Thomas County,Kansas,20,193,7107
Trego County,Kansas,20,195,2908
Wabaunsee County,Kansas,20,197,6962
Wallace County,Kansas,20,199,1364
Washington County,Kansas,20,201,5669
Wichita County,Kansas,20,203,2230
Wilson County,Kansas,20,205,9146
Woodson County,Kansas,20,207,3291
Wyandotte County,Kansas,20,209,153343
Adair County,Kentucky,21,001,17473
Allen County,Kentucky,21,003,19265
Anderson County,Kentucky,21,005,20780
Ballard County,Kentucky,21,007,8155
Barren County,Kentucky,21,009,40980
Bath County,Kentucky,21,011,11286
Bell County,Kentucky,21,013,27547
Boone County,Kentucky,21,015,113592
Bourbon County,Kentucky,21,017,19451
Boyd County,Kentucky,21,019,46775
Boyle County,Kentucky,21,021,25505
Bracken County,Kentucky,21,023,8444
Breathitt County,Kentucky,21,025,14012
Breckinridge County,Kentucky,21,027,19297
Bullitt County,Kentucky,21,029,72116
Butler County,Kentucky,21,031,12541
Caldwell County,Kentucky,21,033,12766
Calloway County,Kentucky,21,035,33643
Campbell County,Kentucky,21,037,85121
Carlisle County,Kentucky,21,039,5038
Carroll County,Kentucky,21,041,10544
Carter County,Kentucky,21,043,26616
Casey County,Kentucky,21,045,15577
Christian County,Kentucky,21,047,67028
Clark County,Kentucky,21,049,34974
Clay County,Kentucky,21,051,20951
Clinton County,Kentucky,21,053,10132
Crittenden County,Kentucky,21,055,9056
Cumberland County,Kentucky,21,057,6865
Daviess County,Kentucky,21,059,91823
Edmonson County,Kentucky,21,061,11841
Elliott County,Kentucky,21,063,6460
Estill County,Kentucky,21,065,14577
Fayette County,Kentucky,21,067,276431
Fleming County,Kentucky,21,069,14186
Floyd County,Kentucky,21,071,38544
Franklin County,Kentucky,21,073,47388
Fulton County,Kentucky,21,075,6498
Gallatin County,Kentucky,21,077,8099
Garrard County,Kentucky,21,079,16685
Grant County,Kentucky,21,081,24326
Graves County,Kentucky,21,083,36063
Grayson County,Kentucky,21,085,25148
Green County,Kentucky,21,087,11212
Greenup County,Kentucky,21,089,36397
Hancock County,Kentucky,21,091,8433
Hardin County,Kentucky,21,093,96318
Harlan County,Kentucky,21,095,29369
Harrison County,Kentucky,21,097,18645
Hart County,Kentucky,21,099,17684
Henderson County,Kentucky,21,101,44864
Henry County,Kentucky,21,103,15096
Hickman County,Kentucky,21,105,4785
Hopkins County,Kentucky,21,107,46352
Jackson County,Kentucky,21,109,13428
Jefferson County,Kentucky,21,111,715618
Jessamine County,Kentucky,21,113,45471
Johnson County,Kentucky,21,115,22877
Kenton County,Kentucky,21,117,156192
Knott County,Kentucky,21,119,15911
Knox County,Kentucky,21,121,30791
Larue County,Kentucky,21,123,13886
Laurel County,Kentucky,21,125,57164
Lawrence County,Kentucky,21,127,15606
Lee County,Kentucky,21,129,6860
Leslie County,Kentucky,21,131,11395
Letcher County,Kentucky,21,133,24208
Lewis County,Kentucky,21,135,13764
Lincoln County,Kentucky,21,137,24522
Livingston County,Kentucky,21,139,9463
Logan County,Kentucky,21,141,26352
Lyon County,Kentucky,21,143,6606
McCracken County,Kentucky,21,145,63929
McCreary County,Kentucky,21,147,16941
McLean County,Kentucky,21,149,9343
Madison County,Kentucky,21,151,74897
Magoffin County,Kentucky,21,153,13137
Marion County,Kentucky,21,155,18109
Marshall County,Kentucky,21,157,30918
Martin County,Kentucky,21,159,12810
Mason County,Kentucky,21,161,16366
Meade County,Kentucky,21,163,28771
Menifee County,Kentucky,21,165,6341
Mercer County,Kentucky,21,167,21130
Metcalfe County,Kentucky,21,169,9842
Monroe County,Kentucky,21,171,10911
Montgomery County,Kentucky,21,173,25565
Morgan County,Kentucky,21,175,11889
Muhlenberg County,Kentucky,21,177,30056
Nelson County,Kentucky,21,179,42016
Nicholas County,Kentucky,21,181,6967
Ohio County,Kentucky,21,183,23221
Oldham County,Kentucky,21,185,54025
Owen County,Kentucky,21,187,10886
Owsley County,Kentucky,21,189,4671
Pendleton County,Kentucky,21,191,14874
Perry County,Kentucky,21,193,28431
Pike County,Kentucky,21,195,64067
Powell County,Kentucky,21,197,12570
Pulaski County,Kentucky,21,199,61031
Robertson County,Kentucky,21,201,2278
Rockcastle County,Kentucky,21,203,16683
Rowan County,Kentucky,21,205,20581
Russell County,Kentucky,21,207,17356
Scott County,Kentucky,21,209,42782
Shelby County,Kentucky,21,211,39265
Simpson County,Kentucky,21,213,16750
Spencer County,Kentucky,21,215,16299
Taylor County,Kentucky,21,217,23366
Todd County,Kentucky,21,219,12162
Trigg County,Kentucky,21,221,14082
Trimble County,Kentucky,21,223,8783
Union County,Kentucky,21,225,14797
Warren County,Kentucky,21,227,103968
Washington County,Kentucky,21,229,11466
Wayne County,Kentucky,21,231,20563
Webster County,Kentucky,21,233,13411
Whitley County,Kentucky,21,235,34248
Wolfe County,Kentucky,21,237,7196
Woodford County,Kentucky,21,239,24459
Acadia Parish,Louisiana,22,001,60344
Allen Parish,Louisiana,22,003,21378
Ascension Parish,Louisiana,22,005,101163
Assumption Parish,Louisiana,22,007,23369
Avoyelles Parish,Louisiana,22,009,38707
Beauregard Parish,Louisiana,22,011,33643
Bienville Parish,Louisiana,22,013,14153
Bossier Parish,Louisiana,22,015,111283
Caddo Parish,Louisiana,22,017,245573
Calcasieu Parish,Louisiana,22,019,185734
Caldwell Parish,Louisiana,22,021,9850
Cameron Parish,Louisiana,22,023,7208
Catahoula Parish,Louisiana,22,025,9732
Claiborne Parish,Louisiana,22,027,15608
Concordia Parish,Louisiana,22,029,19700
De Soto Parish,Louisiana,22,031,26064
East Baton Rouge Parish,Louisiana,22,033,424327
East Carroll Parish,Louisiana,22,035,6427
East Feliciana Parish,Louisiana,22,037,18526
Evangeline Parish,Louisiana,22,039,32462
Franklin Parish,Louisiana,22,041,19495
Grant Parish,Louisiana,22,043,19759
Iberia Parish,Louisiana,22,045,71287
Iberville Parish,Louisiana,22,047,29119
Jackson Parish,Louisiana,22,049,15854
Jefferson Parish,Louisiana,22,051,426832
Jefferson Davis Parish,Louisiana,22,053,31228
Lafayette Parish,Louisiana,22,055,210579
Lafourche Parish,Louisiana,22,057,93322
LaSalle Parish,Louisiana,22,059,13941
Lincoln Parish,Louisiana,22,061,41709
Livingston Parish,Louisiana,22,063,121998
Madison Parish,Louisiana,22,065,10386
Morehouse Parish,Louisiana,22,067,27467
Natchitoches Parish,Louisiana,22,069,38269
Orleans Parish,Louisiana,22,071,285497
Ouachita Parish,Louisiana,22,073,147311
Plaquemines Parish,Louisiana,22,075,22585
Pointe Coupee Parish,Louisiana,22,077,22510
Rapides Parish,Louisiana,22,079,126063
Red River Parish,Louisiana,22,081,8843
Richland Parish,Louisiana,22,083,19558
Sabine Parish,Louisiana,22,085,23770
Saint Bernard Parish,Louisiana,22,087,27517
Saint Charles Parish,Louisiana,22,089,51656
Saint Helena Parish,Louisiana,22,091,11062
Saint James Parish,Louisiana,22,093,21959
Saint John the Baptist Parish,Louisiana,22,095,45832
Saint Landry Parish,Louisiana,22,097,82913
Saint Martin Parish,Louisiana,22,099,49790
Saint Mary Parish,Louisiana,22,101,53861
Saint Tammany Parish,Louisiana,22,103,226151
Tangipahoa Parish,Louisiana,22,105,115772
Tensas Parish,Louisiana,22,107,4917
Terrebonne Parish,Louisiana,22,109,109612
Union Parish,Louisiana,22,111,22482
Vermilion Parish,Louisiana,22,113,56291
Vernon Parish,Louisiana,22,115,48111
Washington Parish,Louisiana,22,117,44790
Webster Parish,Louisiana,22,119,39950
West Baton Rouge Parish,Louisiana,22,121,22747
West Carroll Parish,Louisiana,22,123,10113
West Feliciana Parish,Louisiana,22,125,10381
Winn Parish,Louisiana,22,127,13935
Androscoggin County,Maine,23,001,103361
Aroostook County,Maine,23,003,70791
Cumberland County,Maine,23,005,271624
Franklin County,Maine,23,007,29051
Hancock County,Maine,23,009,52606
Kennebec County,Maine,23,011,118549
Knox County,Maine,23,013,39372
Lincoln County,Maine,23,015,34373
Oxford County,Maine,23,017,56820
Penobscot County,Maine,23,019,145391
Piscataquis County,Maine,23,021,17469
Sagadahoc County,Maine,23,023,35492
Somerset County,Maine,23,025,51554
Waldo County,Maine,23,027,38171
Washington County,Maine,23,029,32376
York County,Maine,23,031,194988
Allegany County,Maryland,24,001,67120
Anne Arundel County,Maryland,24,003,508855
Baltimore County,Maryland,24,005,780921
Calvert County,Maryland,24,009,86888
Caroline County,Maryland,24,011,32064
Carroll County,Maryland,24,013,163350
Cecil County,Maryland,24,015,98732
Charles County,Maryland,24,017,142618
Dorchester County,Maryland,24,019,31677
Frederick County,Maryland,24,021,223952
Garrett County,Maryland,24,023,29674
Harford County,Maryland,24,025,239632
Howard County,Maryland,24,027,276530
Kent County,Maryland,24,029,19001
Queen Anne's County,Maryland,24,035,46366
Saint Mary's County,Maryland,24,037,99086
Somerset County,Maryland,24,039,19619
Talbot County,Maryland,24,041,36963
Washington County,Maryland,24,043,140050
Wicomico County,Maryland,24,045,93380
Worcester County,Maryland,24,047,50697
Baltimore City,Maryland,24,510,599294
Montgomery County,Maryland,24,031,939129
Prince George's County,Maryland,24,033,831517
Barnstable County,Massachusetts,25,001,213500
Berkshire County,Massachusetts,25,003,126219
Bristol County,Massachusetts,25,005,531848
Dukes County,Massachusetts,25,007,16145
Essex County,Massachusetts,25,009,722167
Franklin County,Massachusetts,25,011,70464
Hampden County,Massachusetts,25,013,446866
Hampshire County,Massachusetts,25,015,134316
Middlesex County,Massachusetts,25,017,1428271
Nantucket County,Massachusetts,25,019,9967
Norfolk County,Massachusetts,25,021,644183
Plymouth County,Massachusetts,25,023,477030
Suffolk County,Massachusetts,25,025,667668
Worcester County,Massachusetts,25,027,764818
Alcona County,Michigan,26,001,11141
Alger County,Michigan,26,003,8236
Allegan County,Michigan,26,005,110345
Alpena County,Michigan,26,007,29472
Antrim County,Michigan,26,009,23542
Arenac County,Michigan,26,011,15768
Baraga County,Michigan,26,013,7958
Barry County,Michigan,26,015,59187
Bay County,Michigan,26,017,107011
Benzie County,Michigan,26,019,17284
Berrien County,Michigan,26,021,154526
Branch County,Michigan,26,023,42637
Calhoun County,Michigan,26,025,134241
Cass County,Michigan,26,027,51965
Charlevoix County,Michigan,26,029,25742
Cheboygan County,Michigan,26,031,26333
Chippewa County,Michigan,26,033,34093
Clare County,Michigan,26,035,30727
Clinton County,Michigan,26,037,73727
Crawford County,Michigan,26,039,13402
Delta County,Michigan,26,041,36918
Dickinson County,Michigan,26,043,26002
Eaton County,Michigan,26,045,106567
Emmet County,Michigan,26,047,32055
Genesee County,Michigan,26,049,428197
Gladwin County,Michigan,26,051,25780
Gogebic County,Michigan,26,053,15210
Grand Traverse County,Michigan,26,055,83398
Gratiot County,Michigan,26,057,38206
Hillsdale County,Michigan,26,059,45486
Houghton County,Michigan,26,061,33065
Huron County,Michigan,26,063,33376
Ingham County,Michigan,26,065,260537
Ionia County,Michigan,26,067,59267
Iosco County,Michigan,26,069,25969
Iron County,Michigan,26,071,11745
Isabella County,Michigan,26,073,63345
Jackson County,Michigan,26,075,152883
Kalamazoo County,Michigan,26,077,239493
Kalkaska County,Michigan,26,079,16743
Kent County,Michigan,26,081,588922
Keweenaw County,Michigan,26,083,2113
Lake County,Michigan,26,085,11236
Lapeer County,Michigan,26,087,88049
Leelanau County,Michigan,26,089,21582
Lenawee County,Michigan,26,091,97662
Livingston County,Michigan,26,093,180049
Luce County,Michigan,26,095,5467
Mackinac County,Michigan,26,097,11206
Macomb County,Michigan,26,099,827795
Manistee County,Michigan,26,101,23573
Marquette County,Michigan,26,103,62740
Mason County,Michigan,26,105,28578
Mecosta County,Michigan,26,107,37488
Menominee County,Michigan,26,109,23714
Midland County,Michigan,26,111,81567
Missaukee County,Michigan,26,113,14799
Monroe County,Michigan,26,115,151109
Montcalm County,Michigan,26,117,61738
Montmorency County,Michigan,26,119,9716
Muskegon County,Michigan,26,121,167996
Newaygo County,Michigan,26,123,47813
Oakland County,Michigan,26,125,1190507
Oceana County,Michigan,26,127,26673
Ogemaw County,Michigan,26,129,21586
Ontonagon County,Michigan,26,131,6943
Osceola County,Michigan,26,133,23348
Oscoda County,Michigan,26,135,8724
Otsego County,Michigan,26,137,23926
Ottawa County,Michigan,26,139,253079
Presque Isle County,Michigan,26,141,13624
Roscommon County,Michigan,26,143,24666
Saginaw County,Michigan,26,145,197688
Saint Clair County,Michigan,26,147,163683
Saint Joseph County,Michigan,26,149,61029
Sanilac County,Michigan,26,151,43341
Schoolcraft County,Michigan,26,153,8390
Shiawassee County,Michigan,26,155,70871
Tuscola County,Michigan,26,157,55445
Van Buren County,Michigan,26,159,75368
Washtenaw County,Michigan,26,161,320889
Wayne County,Michigan,26,163,1848131
Wexford County,Michigan,26,165,32383
Aitkin County,Minnesota,27,001,16129
Anoka County,Minnesota,27,003,323359
Becker County,Minnesota,27,005,31644
Beltrami County,Minnesota,27,007,42043
Benton County,Minnesota,27,009,37411
Big Stone County,Minnesota,27,011,5320
Blue Earth County,Minnesota,27,013,59729
Brown County,Minnesota,27,015,24833
Carlton County,Minnesota,27,017,33658
Carver County,Minnesota,27,019,88071
Cass County,Minnesota,27,021,28338
Chippewa County,Minnesota,27,023,12171
Chisago County,Minnesota,27,025,50585
Clay County,Minnesota,27,027,53020
Clearwater County,Minnesota,27,029,8341
Cook County,Minnesota,27,031,5203
Cottonwood County,Minnesota,27,033,11609
Crow Wing County,Minnesota,27,035,61064
Dakota County,Minnesota,27,037,391308
Dodge County,Minnesota,27,039,19682
Douglas County,Minnesota,27,041,35366
Faribault County,Minnesota,27,043,14484
Fillmore County,Minnesota,27,045,20344
Freeborn County,Minnesota,27,047,30658
Goodhue County,Minnesota,27,049,45357
Grant County,Minnesota,27,051,5931
Hennepin County,Minnesota,27,053,1114933
Houston County,Minnesota,27,055,18893
Hubbard County,Minnesota,27,057,20020
Isanti County,Minnesota,27,059,37138
Itasca County,Minnesota,27,061,43690
Jackson County,Minnesota,27,063,10253
Kanabec County,Minnesota,27,065,16334
Kandiyohi County,Minnesota,27,067,40693
Kittson County,Minnesota,27,069,4453
Koochiching County,Minnesota,27,071,13416
Lac qui Parle County,Minnesota,27,073,7071
Lake County,Minnesota,27,075,10793
Lake of the Woods County,Minnesota,27,077,4137
Le Sueur County,Minnesota,27,079,27351
Lincoln County,Minnesota,27,081,5906
Lyon County,Minnesota,27,083,24273
McLeod County,Minnesota,27,085,36094
Mahnomen County,Minnesota,27,087,5254
Marshall County,Minnesota,27,089,9445
Martin County,Minnesota,27,091,20621
Meeker County,Minnesota,27,093,22933
Mille Lacs County,Minnesota,27,095,24938
Morrison County,Minnesota,27,097,32664
Mower County,Minnesota,27,099,38332
Murray County,Minnesota,27,101,8445
Nicollet County,Minnesota,27,103,30186
Nobles County,Minnesota,27,105,20746
Norman County,Minnesota,27,107,6732
Olmsted County,Minnesota,27,109,138904
Otter Tail County,Minnesota,27,111,56491
Pennington County,Minnesota,27,113,13803
Pine County,Minnesota,27,115,28109
Pipestone County,Minnesota,27,117,9538
Polk County,Minnesota,27,119,29677
Pope County,Minnesota,27,121,10855
Ramsey County,Minnesota,27,123,488851
Red Lake County,Minnesota,27,125,3943
Redwood County,Minnesota,27,127,15614
Renville County,Minnesota,27,129,15748
Rice County,Minnesota,27,131,56067
Rock County,Minnesota,27,133,9445
Roseau County,Minnesota,27,135,15514
Saint Louis County,Minnesota,27,137,190964
Scott County,Minnesota,27,139,125317
Sherburne County,Minnesota,27,141,84440
Sibley County,Minnesota,27,143,15048
Stearns County,Minnesota,27,145,138838
Steele County,Minnesota,27,147,36197
Stevens County,Minnesota,27,149,8653
Swift County,Minnesota,27,151,8959
Todd County,Minnesota,27,153,24444
Traverse County,Minnesota,27,155,3485
Wabasha County,Minnesota,27,157,21685
Wadena County,Minnesota,27,159,13469
Waseca County,Minnesota,27,161,18248
Washington County,Minnesota,27,163,230531
Watonwan County,Minnesota,27,165,11107
Wilkin County,Minnesota,27,167,6342
Winona County,Minnesota,27,169,47343
Wright County,Minnesota,27,171,119692
Yellow Medicine County,Minnesota,27,173,10381
Adams County,Mississippi,28,001,32258
Alcorn County,Mississippi,28,003,36294
Amite County,Mississippi,28,005,13302
Attala County,Mississippi,28,007,19260
Benton County,Mississippi,28,009,8652
Bolivar County,Mississippi,28,011,33815
Calhoun County,Mississippi,28,013,14668
Carroll County,Mississippi,28,015,10185
Chickasaw County,Mississippi,28,017,17443
Choctaw County,Mississippi,28,019,8582
Claiborne County,Mississippi,28,021,9103
Clarke County,Mississippi,28,023,16715
Clay County,Mississippi,28,025,20617
Coahoma County,Mississippi,28,027,26254
Copiah County,Mississippi,28,029,28518
Covington County,Mississippi,28,031,19420
DeSoto County,Mississippi,28,033,153575
Forrest County,Mississippi,28,035,70759
Franklin County,Mississippi,28,037,8120
George County,Mississippi,28,039,21190
Greene County,Mississippi,28,041,11066
Grenada County,Mississippi,28,043,21028
Hancock County,Mississippi,28,045,41879
Harrison County,Mississippi,28,047,177261
Hinds County,Mississippi,28,049,237186
Holmes County,Mississippi,28,051,18474
Humphreys County,Mississippi,28,053,9493
Issaquena County,Mississippi,28,055,1737
Itawamba County,Mississippi,28,057,22238
Jackson County,Mississippi,28,059,135500
Jasper County,Mississippi,28,061,17193
Jefferson County,Mississippi,28,063,7312
Jefferson Davis County,Mississippi,28,065,12361
Jones County,Mississippi,28,067,65460
Kemper County,Mississippi,28,069,8987
Lafayette County,Mississippi,28,071,40753
Lamar County,Mississippi,28,073,52067
Lauderdale County,Mississippi,28,075,72655
Lawrence County,Mississippi,28,077,12696
Leake County,Mississippi,28,079,22323
Lee County,Mississippi,28,081,79600
Leflore County,Mississippi,28,083,32083
Lincoln County,Mississippi,28,085,33860
Lowndes County,Mississippi,28,087,57318
Madison County,Mississippi,28,089,90578
Marion County,Mississippi,28,091,26059
Marshall County,Mississippi,28,093,35180
Monroe County,Mississippi,28,095,36645
Montgomery County,Mississippi,28,097,11071
Neshoba County,Mississippi,28,099,28788
Newton County,Mississippi,28,101,20721
Noxubee County,Mississippi,28,103,11602
Oktibbeha County,Mississippi,28,105,43036
Panola County,Mississippi,28,107,34707
Pearl River County,Mississippi,28,109,54398
Perry County,Mississippi,28,111,12243
Pike County,Mississippi,28,113,38684
Pontotoc County,Mississippi,28,115,29245
Prentiss County,Mississippi,28,117,24636
Quitman County,Mississippi,28,119,8233
Rankin County,Mississippi,28,121,134163
Scott County,Mississippi,28,123,27522
Sharkey County,Mississippi,28,125,4793
Simpson County,Mississippi,28,127,27069
Smith County,Mississippi,28,129,16360
Stone County,Mississippi,28,131,14839
Sunflower County,Mississippi,28,133,25909
Tallahatchie County,Mississippi,28,135,14043
Tate County,Mississippi,28,137,27067
Tippah County,Mississippi,28,139,21146
Tishomingo County,Mississippi,28,141,19340
Tunica County,Mississippi,28,143,10388
Union County,Mississippi,28,145,26878
Walthall County,Mississippi,28,147,15371
Warren County,Mississippi,28,149,48138
Washington County,Mississippi,28,151,51863
Wayne County,Mississippi,28,153,20321
Webster County,Mississippi,28,155,9782
Wilkinson County,Mississippi,28,157,8617
Winston County,Mississippi,28,159,18861
Yalobusha County,Mississippi,28,161,12528
Yazoo County,Mississippi,28,163,25281
Adair County,Missouri,29,001,22439
Andrew County,Missouri,29,003,16696
Atchison County,Missouri,29,005,5708
Audrain County,Missouri,29,007,23466
Barry County,Missouri,29,009,35215
Barton County,Missouri,29,011,12503
Bates County,Missouri,29,013,16780
Benton County,Missouri,29,015,18703
Bollinger County,Missouri,29,017,12335
Boone County,Missouri,29,019,148510
Buchanan County,Missouri,29,021,83391
Butler County,Missouri,29,023,40943
Caldwell County,Missouri,29,025,9141
Callaway County,Missouri,29,027,39994
Camden County,Missouri,29,029,42267
Cape Girardeau County,Missouri,29,031,70501
Carroll County,Missouri,29,033,9465
Carter County,Missouri,29,035,6125
Cass County,Missouri,29,037,96563
Cedar County,Missouri,29,039,13892
Chariton County,Missouri,29,041,7616
Christian County,Missouri,29,043,73610
Clark County,Missouri,29,045,7050
Clay County,Missouri,29,047,211853
Clinton County,Missouri,29,049,20224
Cole County,Missouri,29,051,69862
Cooper County,Missouri,29,053,15778
Crawford County,Missouri,29,055,24190
Dade County,Missouri,29,057,7892
Dallas County,Missouri,29,059,16553
Daviess County,Missouri,29,061,8286
DeKalb County,Missouri,29,063,9787
Dent County,Missouri,29,065,15345
Douglas County,Missouri,29,067,13476
