County,State,State_FIPS,County_FIPS,age_15_to_44_percentage
Johnson County,Indiana,18,081,39.9
Knox County,Indiana,18,083,39.7
Kosciusko County,Indiana,18,085,38.0
LaGrange County,Indiana,18,087,37.4
Lake County,Indiana,18,089,38.1
LaPorte County,Indiana,18,091,37.9
Lawrence County,Indiana,18,093,34.8
Madison County,Indiana,18,095,37.7
Marion County,Indiana,18,097,42.9
Marshall County,Indiana,18,099,35.9
Martin County,Indiana,18,101,34.4
Miami County,Indiana,18,103,38.7
Monroe County,Indiana,18,105,54.8
Montgomery County,Indiana,18,107,36.5
Morgan County,Indiana,18,109,35.6
Newton County,Indiana,18,111,35.7
Noble County,Indiana,18,113,37.6
Ohio County,Indiana,18,115,32.0
Orange County,Indiana,18,117,34.8
Owen County,Indiana,18,119,33.0
Parke County,Indiana,18,121,36.2
Perry County,Indiana,18,123,36.8
Pike County,Indiana,18,125,33.3
Porter County,Indiana,18,127,38.9
Posey County,Indiana,18,129,35.1
Pulaski County,Indiana,18,131,34.6
Putnam County,Indiana,18,133,41.4
Randolph County,Indiana,18,135,34.7
Ripley County,Indiana,18,137,35.7
Rush County,Indiana,18,139,35.2
Saint Joseph County,Indiana,18,141,40.1
Scott County,Indiana,18,143,36.9
Shelby County,Indiana,18,145,35.7
Spencer County,Indiana,18,147,33.9
Starke County,Indiana,18,149,35.0
Steuben County,Indiana,18,151,36.0
Sullivan County,Indiana,18,153,38.7
Switzerland County,Indiana,18,155,34.5
Tippecanoe County,Indiana,18,157,52.2
Tipton County,Indiana,18,159,33.9
Union County,Indiana,18,161,35.5
Vanderburgh County,Indiana,18,163,39.7
Vermillion County,Indiana,18,165,34.7
Vigo County,Indiana,18,167,43.2
Wabash County,Indiana,18,169,36.2
Warren County,Indiana,18,171,32.5
Warrick County,Indiana,18,173,35.8
Washington County,Indiana,18,175,35.7
Wayne County,Indiana,18,177,36.2
Wells County,Indiana,18,179,34.8
White County,Indiana,18,181,33.8
Whitley County,Indiana,18,183,35.3
Adair County,Iowa,19,001,31.4
Adams County,Iowa,19,003,30.7
Allamakee County,Iowa,19,005,30.9
Appanoose County,Iowa,19,007,31.5
Audubon County,Iowa,19,009,29.7
Benton County,Iowa,19,011,33.7
Black Hawk County,Iowa,19,013,43.0
Boone County,Iowa,19,015,36.4
Bremer County,Iowa,19,017,38.2
Buchanan County,Iowa,19,019,34.4
Buena Vista County,Iowa,19,021,38.9
Butler County,Iowa,19,023,32.0
Calhoun County,Iowa,19,025,32.3
Carroll County,Iowa,19,027,32.7
Cass County,Iowa,19,029,31.7
Cedar County,Iowa,19,031,33.7
Cerro Gordo County,Iowa,19,033,33.6
Cherokee County,Iowa,19,035,30.8
Chickasaw County,Iowa,19,037,31.7
Clarke County,Iowa,19,039,33.6
Clay County,Iowa,19,041,33.4
Clayton County,Iowa,19,043,30.3
Clinton County,Iowa,19,045,34.1
Crawford County,Iowa,19,047,36.3
Dallas County,Iowa,19,049,41.3
Davis County,Iowa,19,051,33.4
Decatur County,Iowa,19,053,40.2
Delaware County,Iowa,19,055,32.5
Des Moines County,Iowa,19,057,34.3
Dickinson County,Iowa,19,059,30.6
Dubuque County,Iowa,19,061,37.8
Emmet County,Iowa,19,063,34.9
Fayette County,Iowa,19,065,33.6
Floyd County,Iowa,19,067,31.9
Franklin County,Iowa,19,069,32.7
Fremont County,Iowa,19,071,31.0
Greene County,Iowa,19,073,31.5
Grundy County,Iowa,19,075,33.1
Guthrie County,Iowa,19,077,31.0
Hamilton County,Iowa,19,079,33.7
Hancock County,Iowa,19,081,32.0
Hardin County,Iowa,19,083,33.9
Harrison County,Iowa,19,085,32.9
Henry County,Iowa,19,087,37.1
Howard County,Iowa,19,089,32.2
Humboldt County,Iowa,19,091,32.6
Ida County,Iowa,19,093,30.9
Iowa County,Iowa,19,095,33.9
Jackson County,Iowa,19,097,32.4
Jasper County,Iowa,19,099,34.7
Jefferson County,Iowa,19,101,38.8
Johnson County,Iowa,19,103,52.0
Jones County,Iowa,19,105,34.5
Keokuk County,Iowa,19,107,32.4
Kossuth County,Iowa,19,109,30.9
Lee County,Iowa,19,111,34.3
Linn County,Iowa,19,113,39.9
Louisa County,Iowa,19,115,36.2
Lucas County,Iowa,19,117,31.6
Lyon County,Iowa,19,119,34.1
Madison County,Iowa,19,121,34.1
Mahaska County,Iowa,19,123,36.2
Marion County,Iowa,19,125,36.9
Marshall County,Iowa,19,127,35.6
Mills County,Iowa,19,129,33.6
Mitchell County,Iowa,19,131,31.5
Monona County,Iowa,19,133,31.6
Monroe County,Iowa,19,135,33.7
Montgomery County,Iowa,19,137,32.1
Muscatine County,Iowa,19,139,37.3
O'Brien County,Iowa,19,141,32.6
Osceola County,Iowa,19,143,31.2
Page County,Iowa,19,145,34.8
Palo Alto County,Iowa,19,147,34.0
Plymouth County,Iowa,19,149,34.0
Pocahontas County,Iowa,19,151,29.7
Polk County,Iowa,19,153,41.9
Pottawattamie County,Iowa,19,155,36.9
Poweshiek County,Iowa,19,157,38.5
Ringgold County,Iowa,19,159,30.6
Sac County,Iowa,19,161,30.3
Scott County,Iowa,19,163,38.6
Shelby County,Iowa,19,165,29.8
Sioux County,Iowa,19,167,40.4
Story County,Iowa,19,169,56.6
Tama County,Iowa,19,171,32.9
Taylor County,Iowa,19,173,32.7
Union County,Iowa,19,175,35.5
Van Buren County,Iowa,19,177,31.0
Wapello County,Iowa,19,179,37.5
Warren County,Iowa,19,181,37.7
Washington County,Iowa,19,183,34.1
Wayne County,Iowa,19,185,31.0
Webster County,Iowa,19,187,38.1
Winnebago County,Iowa,19,189,35.2
Winneshiek County,Iowa,19,191,38.6
Woodbury County,Iowa,19,193,39.4
Worth County,Iowa,19,195,33.0
Wright County,Iowa,19,197,31.7
Allen County,Kansas,20,001,34.9
Anderson County,Kansas,20,003,32.6
Atchison County,Kansas,20,005,39.5
Barber County,Kansas,20,007,30.4
Barton County,Kansas,20,009,35.8
Bourbon County,Kansas,20,011,35.1
Brown County,Kansas,20,013,31.5
Butler County,Kansas,20,015,37.9
Chase County,Kansas,20,017,31.0
Chautauqua County,Kansas,20,019,29.8
Cherokee County,Kansas,20,021,34.4
Cheyenne County,Kansas,20,023,29.7
Clark County,Kansas,20,025,31.1
Clay County,Kansas,20,027,32.1
Cloud County,Kansas,20,029,34.3
Coffey County,Kansas,20,031,33.7
Comanche County,Kansas,20,033,31.8
Cowley County,Kansas,20,035,38.0
Crawford County,Kansas,20,037,44.8
Decatur County,Kansas,20,039,27.2
Dickinson County,Kansas,20,041,34.5
Doniphan County,Kansas,20,043,39.1
Douglas County,Kansas,20,045,53.5
Edwards County,Kansas,20,047,31.3
Elk County,Kansas,20,049,25.8
Ellis County,Kansas,20,051,45.4
Ellsworth County,Kansas,20,053,36.6
Finney County,Kansas,20,055,40.8
Ford County,Kansas,20,057,41.0
Franklin County,Kansas,20,059,35.9
Geary County,Kansas,20,061,51.8
Gove County,Kansas,20,063,27.7
Graham County,Kansas,20,065,27.3
Grant County,Kansas,20,067,39.1
Gray County,Kansas,20,069,37.0
Greeley County,Kansas,20,071,28.8
Greenwood County,Kansas,20,073,29.1
Hamilton County,Kansas,20,075,37.4
Harper County,Kansas,20,077,31.6
Harvey County,Kansas,20,079,36.0
Haskell County,Kansas,20,081,38.6
Hodgeman County,Kansas,20,083,31.7
Jackson County,Kansas,20,085,33.4
Jefferson County,Kansas,20,087,32.3
Jewell County,Kansas,20,089,26.4
Johnson County,Kansas,20,091,39.8
Kearny County,Kansas,20,093,38.0
Kingman County,Kansas,20,095,31.5
Kiowa County,Kansas,20,097,35.6
Labette County,Kansas,20,099,34.2
Lane County,Kansas,20,101,35.5
Leavenworth County,Kansas,20,103,40.8
Lincoln County,Kansas,20,105,29.6
Linn County,Kansas,20,107,32.5
Logan County,Kansas,20,109,33.9
Lyon County,Kansas,20,111,44.0
McPherson County,Kansas,20,113,35.8
Marion County,Kansas,20,115,32.2
Marshall County,Kansas,20,117,30.9
Meade County,Kansas,20,119,34.9
Miami County,Kansas,20,121,33.7
Mitchell County,Kansas,20,123,33.7
Montgomery County,Kansas,20,125,34.8
Morris County,Kansas,20,127,29.7
Morton County,Kansas,20,129,35.5
Nemaha County,Kansas,20,131,33.1
Neosho County,Kansas,20,133,34.1
Ness County,Kansas,20,135,27.7
Norton County,Kansas,20,137,37.3
Osage County,Kansas,20,139,32.8
Osborne County,Kansas,20,141,29.8
Ottawa County,Kansas,20,143,33.3
Pawnee County,Kansas,20,145,35.1
Phillips County,Kansas,20,147,31.5
Pottawatomie County,Kansas,20,149,38.1
Pratt County,Kansas,20,151,35.6
Rawlins County,Kansas,20,153,28.2
Reno County,Kansas,20,155,36.3
Republic County,Kansas,20,157,27.0
Rice County,Kansas,20,159,36.2
Riley County,Kansas,20,161,62.5
Rooks County,Kansas,20,163,32.6
Rush County,Kansas,20,165,28.2
Russell County,Kansas,20,167,30.7
Saline County,Kansas,20,169,37.7
Scott County,Kansas,20,171,37.2
Sedgwick County,Kansas,20,173,40.0
Seward County,Kansas,20,175,42.8
Shawnee County,Kansas,20,177,36.8
Sheridan County,Kansas,20,179,30.6
Sherman County,Kansas,20,181,37.8
Smith County,Kansas,20,183,26.7
Stafford County,Kansas,20,185,32.0
Stanton County,Kansas,20,187,29.2
Stevens County,Kansas,20,189,36.5
Sumner County,Kansas,20,191,34.0
Thomas County,Kansas,20,193,39.9
Trego County,Kansas,20,195,32.0
Wabaunsee County,Kansas,20,197,32.3
Wallace County,Kansas,20,199,33.1
Washington County,Kansas,20,201,30.1
Wichita County,Kansas,20,203,32.6
Wilson County,Kansas,20,205,31.5
Woodson County,Kansas,20,207,29.2
Wyandotte County,Kansas,20,209,40.8
Adair County,Kentucky,21,001,39.2
Allen County,Kentucky,21,003,36.3
Anderson County,Kentucky,21,005,36.8
Ballard County,Kentucky,21,007,34.1
Barren County,Kentucky,21,009,36.3
Bath County,Kentucky,21,011,35.7
Bell County,Kentucky,21,013,36.4
Boone County,Kentucky,21,015,39.3
Bourbon County,Kentucky,21,017,35.2
Boyd County,Kentucky,21,019,36.2
Boyle County,Kentucky,21,021,39.2
Bracken County,Kentucky,21,023,35.5
Breathitt County,Kentucky,21,025,38.1
Breckinridge County,Kentucky,21,027,33.5
Bullitt County,Kentucky,21,029,38.5
Butler County,Kentucky,21,031,36.4
Caldwell County,Kentucky,21,033,34.8
Calloway County,Kentucky,21,035,45.4
Campbell County,Kentucky,21,037,40.6
Carlisle County,Kentucky,21,039,34.6
Carroll County,Kentucky,21,041,37.5
Carter County,Kentucky,21,043,36.8
Casey County,Kentucky,21,045,35.5
Christian County,Kentucky,21,047,46.3
Clark County,Kentucky,21,049,36.2
Clay County,Kentucky,21,051,40.7
Clinton County,Kentucky,21,053,35.2
Crittenden County,Kentucky,21,055,33.6
Cumberland County,Kentucky,21,057,31.9
Daviess County,Kentucky,21,059,37.1
Edmonson County,Kentucky,21,061,36.7
Elliott County,Kentucky,21,063,39.1
Estill County,Kentucky,21,065,35.1
Fayette County,Kentucky,21,067,46.3
Fleming County,Kentucky,21,069,35.3
Floyd County,Kentucky,21,071,36.7
Franklin County,Kentucky,21,073,37.7
Fulton County,Kentucky,21,075,35.2
Gallatin County,Kentucky,21,077,36.8
Garrard County,Kentucky,21,079,34.0
Grant County,Kentucky,21,081,38.2
Graves County,Kentucky,21,083,35.9
Grayson County,Kentucky,21,085,36.4
Green County,Kentucky,21,087,34.0
Greenup County,Kentucky,21,089,34.1
Hancock County,Kentucky,21,091,35.2
Hardin County,Kentucky,21,093,40.5
Harlan County,Kentucky,21,095,35.7
Harrison County,Kentucky,21,097,35.6
Hart County,Kentucky,21,099,34.6
Henderson County,Kentucky,21,101,36.5
Henry County,Kentucky,21,103,34.9
Hickman County,Kentucky,21,105,29.6
Hopkins County,Kentucky,21,107,35.6
Jackson County,Kentucky,21,109,36.8
Jefferson County,Kentucky,21,111,39.6
Jessamine County,Kentucky,21,113,39.4
Johnson County,Kentucky,21,115,36.3
Kenton County,Kentucky,21,117,39.9
Knott County,Kentucky,21,119,36.9
Knox County,Kentucky,21,121,37.6
Larue County,Kentucky,21,123,35.6
Laurel County,Kentucky,21,125,38.2
Lawrence County,Kentucky,21,127,35.4
Lee County,Kentucky,21,129,34.6
Leslie County,Kentucky,21,131,35.9
Letcher County,Kentucky,21,133,35.5
Lewis County,Kentucky,21,135,35.3
Lincoln County,Kentucky,21,137,35.4
Livingston County,Kentucky,21,139,31.9
Logan County,Kentucky,21,141,36.3
Lyon County,Kentucky,21,143,32.4
McCracken County,Kentucky,21,145,35.2
McCreary County,Kentucky,21,147,40.1
McLean County,Kentucky,21,149,33.4
Madison County,Kentucky,21,151,46.0
Magoffin County,Kentucky,21,153,36.2
Marion County,Kentucky,21,155,36.7
Marshall County,Kentucky,21,157,33.2
Martin County,Kentucky,21,159,42.4
Mason County,Kentucky,21,161,35.8
Meade County,Kentucky,21,163,39.7
Menifee County,Kentucky,21,165,32.6
Mercer County,Kentucky,21,167,34.0
Metcalfe County,Kentucky,21,169,34.1
Monroe County,Kentucky,21,171,34.5
Montgomery County,Kentucky,21,173,38.1
Morgan County,Kentucky,21,175,40.2
Muhlenberg County,Kentucky,21,177,37.5
Nelson County,Kentucky,21,179,37.7
Nicholas County,Kentucky,21,181,35.2
Ohio County,Kentucky,21,183,35.6
Oldham County,Kentucky,21,185,38.3
Owen County,Kentucky,21,187,34.5
Owsley County,Kentucky,21,189,38.8
Pendleton County,Kentucky,21,191,36.1
Perry County,Kentucky,21,193,36.7
Pike County,Kentucky,21,195,36.8
Powell County,Kentucky,21,197,38.1
Pulaski County,Kentucky,21,199,35.5
Robertson County,Kentucky,21,201,31.7
Rockcastle County,Kentucky,21,203,35.6
Rowan County,Kentucky,21,205,48.4
Russell County,Kentucky,21,207,33.5
Scott County,Kentucky,21,209,41.8
Shelby County,Kentucky,21,211,38.5
Simpson County,Kentucky,21,213,37.3
Spencer County,Kentucky,21,215,37.5
Taylor County,Kentucky,21,217,38.9
Todd County,Kentucky,21,219,36.1
Trigg County,Kentucky,21,221,31.6
Trimble County,Kentucky,21,223,35.1
Union County,Kentucky,21,225,41.8
Warren County,Kentucky,21,227,46.0
Washington County,Kentucky,21,229,35.8
Wayne County,Kentucky,21,231,34.6
Webster County,Kentucky,21,233,36.6
Whitley County,Kentucky,21,235,38.4
Wolfe County,Kentucky,21,237,33.9
Woodford County,Kentucky,21,239,35.1
Acadia Parish,Louisiana,22,001,38.1
Allen Parish,Louisiana,22,003,40.7
Ascension Parish,Louisiana,22,005,41.4
Assumption Parish,Louisiana,22,007,37.7
Avoyelles Parish,Louisiana,22,009,37.9
Beauregard Parish,Louisiana,22,011,39.3
Bienville Parish,Louisiana,22,013,34.1
Bossier Parish,Louisiana,22,015,41.9
Caddo Parish,Louisiana,22,017,39.0
Calcasieu Parish,Louisiana,22,019,39.8
Caldwell Parish,Louisiana,22,021,36.9
Cameron Parish,Louisiana,22,023,34.4
Catahoula Parish,Louisiana,22,025,39.9
Claiborne Parish,Louisiana,22,027,39.6
Concordia Parish,Louisiana,22,029,38.0
De Soto Parish,Louisiana,22,031,36.2
East Baton Rouge Parish,Louisiana,22,033,44.7
East Carroll Parish,Louisiana,22,035,46.2
East Feliciana Parish,Louisiana,22,037,37.1
Evangeline Parish,Louisiana,22,039,39.3
Franklin Parish,Louisiana,22,041,35.8
Grant Parish,Louisiana,22,043,42.5
Iberia Parish,Louisiana,22,045,38.2
Iberville Parish,Louisiana,22,047,40.5
Jackson Parish,Louisiana,22,049,35.9
Jefferson Parish,Louisiana,22,051,38.9
Jefferson Davis Parish,Louisiana,22,053,37.1
Lafayette Parish,Louisiana,22,055,43.6
Lafourche Parish,Louisiana,22,057,39.3
LaSalle Parish,Louisiana,22,059,40.0
Lincoln Parish,Louisiana,22,061,51.4
Livingston Parish,Louisiana,22,063,41.2
Madison Parish,Louisiana,22,065,41.8
Morehouse Parish,Louisiana,22,067,35.5
Natchitoches Parish,Louisiana,22,069,42.0
Orleans Parish,Louisiana,22,071,44.2
Ouachita Parish,Louisiana,22,073,41.1
Plaquemines Parish,Louisiana,22,075,38.9
Pointe Coupee Parish,Louisiana,22,077,34.3
Rapides Parish,Louisiana,22,079,38.5
Red River Parish,Louisiana,22,081,35.4
Richland Parish,Louisiana,22,083,38.0
Sabine Parish,Louisiana,22,085,34.4
Saint Bernard Parish,Louisiana,22,087,42.6
Saint Charles Parish,Louisiana,22,089,39.2
Saint Helena Parish,Louisiana,22,091,37.5
Saint James Parish,Louisiana,22,093,36.9
Saint John the Baptist Parish,Louisiana,22,095,39.0
Saint Landry Parish,Louisiana,22,097,36.6
Saint Martin Parish,Louisiana,22,099,38.9
Saint Mary Parish,Louisiana,22,101,38.4
Saint Tammany Parish,Louisiana,22,103,36.5
Tangipahoa Parish,Louisiana,22,105,41.4
Tensas Parish,Louisiana,22,107,30.7
Terrebonne Parish,Louisiana,22,109,39.7
Union Parish,Louisiana,22,111,34.6
Vermilion Parish,Louisiana,22,113,37.7
Vernon Parish,Louisiana,22,115,48.1
Washington Parish,Louisiana,22,117,36.7
Webster Parish,Louisiana,22,119,35.8
West Baton Rouge Parish,Louisiana,22,121,40.5
West Carroll Parish,Louisiana,22,123,36.1
West Feliciana Parish,Louisiana,22,125,43.0
Winn Parish,Louisiana,22,127,38.6
Androscoggin County,Maine,23,001,36.9
Aroostook County,Maine,23,003,31.9
Cumberland County,Maine,23,005,37.9
Franklin County,Maine,23,007,34.7
Hancock County,Maine,23,009,31.7
Kennebec County,Maine,23,011,35.1
Knox County,Maine,23,013,31.6
Lincoln County,Maine,23,015,29.5
Oxford County,Maine,23,017,32.4
Penobscot County,Maine,23,019,38.9
Piscataquis County,Maine,23,021,28.9
Sagadahoc County,Maine,23,023,32.8
Somerset County,Maine,23,025,32.9
Waldo County,Maine,23,027,33.3
Washington County,Maine,23,029,30.9
York County,Maine,23,031,34.5
Allegany County,Maryland,24,001,39.7
Anne Arundel County,Maryland,24,003,39.9
Baltimore County,Maryland,24,005,38.9
Calvert County,Maryland,24,009,36.0
Caroline County,Maryland,24,011,36.3
Carroll County,Maryland,24,013,35.5
Cecil County,Maryland,24,015,37.2
Charles County,Maryland,24,017,39.9
Dorchester County,Maryland,24,019,33.3
Frederick County,Maryland,24,021,38.5
Garrett County,Maryland,24,023,34.0
Harford County,Maryland,24,025,37.2
Howard County,Maryland,24,027,38.9
Kent County,Maryland,24,029,34.7
Queen Anne's County,Maryland,24,035,33.2
Saint Mary's County,Maryland,24,037,40.1
Somerset County,Maryland,24,039,45.0
Talbot County,Maryland,24,041,29.4
Washington County,Maryland,24,043,37.7
Wicomico County,Maryland,24,045,41.9
Worcester County,Maryland,24,047,29.4
Baltimore City,Maryland,24,510,44.3
Montgomery County,Maryland,24,031,38.9
Prince George's County,Maryland,24,033,42.5
Barnstable County,Massachusetts,25,001,27.9
Berkshire County,Massachusetts,25,003,34.1
Bristol County,Massachusetts,25,005,38.2
Dukes County,Massachusetts,25,007,33.3
Essex County,Massachusetts,25,009,37.4
Franklin County,Massachusetts,25,011,34.2
Hampden County,Massachusetts,25,013,39.1
Hampshire County,Massachusetts,25,015,46.8
Middlesex County,Massachusetts,25,017,41.8
Nantucket County,Massachusetts,25,019,39.8
Norfolk County,Massachusetts,25,021,37.7
Plymouth County,Massachusetts,25,023,35.3
Suffolk County,Massachusetts,25,025,52.7
Worcester County,Massachusetts,25,027,38.8
Alcona County,Michigan,26,001,21.4
Alger County,Michigan,26,003,32.0
Allegan County,Michigan,26,005,35.9
Alpena County,Michigan,26,007,31.9
Antrim County,Michigan,26,009,28.3
Arenac County,Michigan,26,011,30.4
Baraga County,Michigan,26,013,37.4
Barry County,Michigan,26,015,34.2
Bay County,Michigan,26,017,35.5
Benzie County,Michigan,26,019,29.5
Berrien County,Michigan,26,021,35.2
Branch County,Michigan,26,023,35.2
Calhoun County,Michigan,26,025,37.0
Cass County,Michigan,26,027,33.1
Charlevoix County,Michigan,26,029,30.3
Cheboygan County,Michigan,26,031,29.4
Chippewa County,Michigan,26,033,40.8
Clare County,Michigan,26,035,31.4
Clinton County,Michigan,26,037,36.9
Crawford County,Michigan,26,039,28.5
Delta County,Michigan,26,041,31.1
Dickinson County,Michigan,26,043,31.9
Eaton County,Michigan,26,045,37.1
Emmet County,Michigan,26,047,33.7
Genesee County,Michigan,26,049,37.0
Gladwin County,Michigan,26,051,29.0
Gogebic County,Michigan,26,053,33.2
Grand Traverse County,Michigan,26,055,35.8
Gratiot County,Michigan,26,057,40.9
Hillsdale County,Michigan,26,059,35.4
Houghton County,Michigan,26,061,44.4
Huron County,Michigan,26,063,30.0
Ingham County,Michigan,26,065,48.1
Ionia County,Michigan,26,067,39.6
Iosco County,Michigan,26,069,27.0
Iron County,Michigan,26,071,25.6
Isabella County,Michigan,26,073,53.5
Jackson County,Michigan,26,075,37.1
Kalamazoo County,Michigan,26,077,44.3
Kalkaska County,Michigan,26,079,32.8
Kent County,Michigan,26,081,41.5
Keweenaw County,Michigan,26,083,24.2
Lake County,Michigan,26,085,27.6
Lapeer County,Michigan,26,087,34.4
Leelanau County,Michigan,26,089,27.0
Lenawee County,Michigan,26,091,36.9
Livingston County,Michigan,26,093,35.0
Luce County,Michigan,26,095,37.4
Mackinac County,Michigan,26,097,28.7
Macomb County,Michigan,26,099,37.7
Manistee County,Michigan,26,101,31.0
Marquette County,Michigan,26,103,41.0
Mason County,Michigan,26,105,31.9
Mecosta County,Michigan,26,107,42.9
Menominee County,Michigan,26,109,30.9
Midland County,Michigan,26,111,36.7
Missaukee County,Michigan,26,113,32.5
Monroe County,Michigan,26,115,35.7
Montcalm County,Michigan,26,117,36.4
Montmorency County,Michigan,26,119,24.1
Muskegon County,Michigan,26,121,37.6
Newaygo County,Michigan,26,123,33.9
Oakland County,Michigan,26,125,37.6
Oceana County,Michigan,26,127,32.9
Ogemaw County,Michigan,26,129,29.6
Ontonagon County,Michigan,26,131,21.6
Osceola County,Michigan,26,133,33.3
Oscoda County,Michigan,26,135,26.9
Otsego County,Michigan,26,137,32.8
Ottawa County,Michigan,26,139,41.4
Presque Isle County,Michigan,26,141,25.8
Roscommon County,Michigan,26,143,24.5
Saginaw County,Michigan,26,145,36.9
Saint Clair County,Michigan,26,147,34.8
Saint Joseph County,Michigan,26,149,35.7
Sanilac County,Michigan,26,151,32.4
Schoolcraft County,Michigan,26,153,28.1
Shiawassee County,Michigan,26,155,35.8
Tuscola County,Michigan,26,157,34.2
Van Buren County,Michigan,26,159,35.0
Washtenaw County,Michigan,26,161,47.8
Wayne County,Michigan,26,163,39.0
Wexford County,Michigan,26,165,33.8
Aitkin County,Minnesota,27,001,24.3
Anoka County,Minnesota,27,003,38.8
Becker County,Minnesota,27,005,32.8
Beltrami County,Minnesota,27,007,41.0
Benton County,Minnesota,27,009,40.9
Big Stone County,Minnesota,27,011,28.5
Blue Earth County,Minnesota,27,013,49.4
Brown County,Minnesota,27,015,34.7
Carlton County,Minnesota,27,017,36.1
Carver County,Minnesota,27,019,38.2
Cass County,Minnesota,27,021,28.2
Chippewa County,Minnesota,27,023,32.8
Chisago County,Minnesota,27,025,37.0
Clay County,Minnesota,27,027,45.1
Clearwater County,Minnesota,27,029,32.5
Cook County,Minnesota,27,031,29.0
Cottonwood County,Minnesota,27,033,31.2
Crow Wing County,Minnesota,27,035,32.8
Dakota County,Minnesota,27,037,38.8
Dodge County,Minnesota,27,039,37.1
Douglas County,Minnesota,27,041,32.8
Faribault County,Minnesota,27,043,30.7
Fillmore County,Minnesota,27,045,32.2
Freeborn County,Minnesota,27,047,32.4
Goodhue County,Minnesota,27,049,33.9
Grant County,Minnesota,27,051,30.9
Hennepin County,Minnesota,27,053,42.5
Houston County,Minnesota,27,055,31.7
Hubbard County,Minnesota,27,057,28.6
Isanti County,Minnesota,27,059,36.8
Itasca County,Minnesota,27,061,31.6
Jackson County,Minnesota,27,063,33.2
Kanabec County,Minnesota,27,065,33.0
Kandiyohi County,Minnesota,27,067,35.5
Kittson County,Minnesota,27,069,29.5
Koochiching County,Minnesota,27,071,30.0
Lac qui Parle County,Minnesota,27,073,28.0
Lake County,Minnesota,27,075,28.7
Lake of the Woods County,Minnesota,27,077,26.2
Le Sueur County,Minnesota,27,079,34.7
Lincoln County,Minnesota,27,081,29.4
Lyon County,Minnesota,27,083,39.5
McLeod County,Minnesota,27,085,35.9
Mahnomen County,Minnesota,27,087,32.4
Marshall County,Minnesota,27,089,32.4
Martin County,Minnesota,27,091,31.7
Meeker County,Minnesota,27,093,33.0
Mille Lacs County,Minnesota,27,095,34.9
Morrison County,Minnesota,27,097,33.9
Mower County,Minnesota,27,099,35.8
Murray County,Minnesota,27,101,29.2
Nicollet County,Minnesota,27,103,42.0
Nobles County,Minnesota,27,105,37.7
Norman County,Minnesota,27,107,31.9
Olmsted County,Minnesota,27,109,39.1
Otter Tail County,Minnesota,27,111,30.4
Pennington County,Minnesota,27,113,37.4
Pine County,Minnesota,27,115,34.0
Pipestone County,Minnesota,27,117,32.0
Polk County,Minnesota,27,119,35.7
Pope County,Minnesota,27,121,31.1
Ramsey County,Minnesota,27,123,42.5
Red Lake County,Minnesota,27,125,32.4
Redwood County,Minnesota,27,127,32.1
Renville County,Minnesota,27,129,31.8
Rice County,Minnesota,27,131,41.4
Rock County,Minnesota,27,133,33.1
Roseau County,Minnesota,27,135,34.5
Saint Louis County,Minnesota,27,137,38.5
Scott County,Minnesota,27,139,40.0
Sherburne County,Minnesota,27,141,40.7
Sibley County,Minnesota,27,143,34.2
Stearns County,Minnesota,27,145,42.8
Steele County,Minnesota,27,147,35.5
Stevens County,Minnesota,27,149,44.8
Swift County,Minnesota,27,151,32.4
Todd County,Minnesota,27,153,31.7
Traverse County,Minnesota,27,155,29.8
Wabasha County,Minnesota,27,157,31.9
Wadena County,Minnesota,27,159,32.1
Waseca County,Minnesota,27,161,37.9
Washington County,Minnesota,27,163,37.3
Watonwan County,Minnesota,27,165,34.2
Wilkin County,Minnesota,27,167,32.3
Winona County,Minnesota,27,169,45.2
Wright County,Minnesota,27,171,38.7
Yellow Medicine County,Minnesota,27,173,33.7
Adams County,Mississippi,28,001,35.6
Alcorn County,Mississippi,28,003,37.2
Amite County,Mississippi,28,005,31.2
Attala County,Mississippi,28,007,34.4
Benton County,Mississippi,28,009,36.1
Bolivar County,Mississippi,28,011,40.6
Calhoun County,Mississippi,28,013,35.1
Carroll County,Mississippi,28,015,31.8
Chickasaw County,Mississippi,28,017,38.0
Choctaw County,Mississippi,28,019,32.6
Claiborne County,Mississippi,28,021,43.9
Clarke County,Mississippi,28,023,35.0
Clay County,Mississippi,28,025,37.4
Coahoma County,Mississippi,28,027,38.7
Copiah County,Mississippi,28,029,37.9
Covington County,Mississippi,28,031,37.2
DeSoto County,Mississippi,28,033,41.2
Forrest County,Mississippi,28,035,45.6
Franklin County,Mississippi,28,037,32.6
George County,Mississippi,28,039,39.4
Greene County,Mississippi,28,041,42.1
Grenada County,Mississippi,28,043,37.6
Hancock County,Mississippi,28,045,35.0
Harrison County,Mississippi,28,047,40.6
Hinds County,Mississippi,28,049,42.3
Holmes County,Mississippi,28,051,39.7
Humphreys County,Mississippi,28,053,35.6
Issaquena County,Mississippi,28,055,44.3
Itawamba County,Mississippi,28,057,38.9
Jackson County,Mississippi,28,059,38.7
Jasper County,Mississippi,28,061,34.9
Jefferson County,Mississippi,28,063,38.0
Jefferson Davis County,Mississippi,28,065,35.2
Jones County,Mississippi,28,067,37.5
Kemper County,Mississippi,28,069,37.8
Lafayette County,Mississippi,28,071,53.5
Lamar County,Mississippi,28,073,43.2
Lauderdale County,Mississippi,28,075,38.6
Lawrence County,Mississippi,28,077,35.4
