County,State,State_FIPS,County_FIPS,age_60_and_over
Johnson County,Indiana,18,081,20.1
Knox County,Indiana,18,083,23.4
Kosciusko County,Indiana,18,085,22.2
LaGrange County,Indiana,18,087,19.5
Lake County,Indiana,18,089,22.2
LaPorte County,Indiana,18,091,23.6
Lawrence County,Indiana,18,093,26.1
Madison County,Indiana,18,095,24.1
Marion County,Indiana,18,097,17.6
Marshall County,Indiana,18,099,23.8
Martin County,Indiana,18,101,25.0
Miami County,Indiana,18,103,22.5
Monroe County,Indiana,18,105,17.2
Montgomery County,Indiana,18,107,23.8
Morgan County,Indiana,18,109,22.8
Newton County,Indiana,18,111,25.7
Noble County,Indiana,18,113,21.7
Ohio County,Indiana,18,115,27.5
Orange County,Indiana,18,117,24.9
Owen County,Indiana,18,119,26.1
Parke County,Indiana,18,121,25.5
Perry County,Indiana,18,123,25.2
Pike County,Indiana,18,125,27.0
Porter County,Indiana,18,127,22.2
Posey County,Indiana,18,129,24.4
Pulaski County,Indiana,18,131,26.2
Putnam County,Indiana,18,133,21.9
Randolph County,Indiana,18,135,26.4
Ripley County,Indiana,18,137,23.1
Rush County,Indiana,18,139,24.0
Saint Joseph County,Indiana,18,141,21.7
Scott County,Indiana,18,143,22.5
Shelby County,Indiana,18,145,23.1
Spencer County,Indiana,18,147,25.9
Starke County,Indiana,18,149,25.2
Steuben County,Indiana,18,151,26.4
Sullivan County,Indiana,18,153,22.0
Switzerland County,Indiana,18,155,24.6
Tippecanoe County,Indiana,18,157,15.6
Tipton County,Indiana,18,159,26.4
Union County,Indiana,18,161,25.8
Vanderburgh County,Indiana,18,163,22.9
Vermillion County,Indiana,18,165,27.0
Vigo County,Indiana,18,167,21.4
Wabash County,Indiana,18,169,27.0
Warren County,Indiana,18,171,26.6
Warrick County,Indiana,18,173,23.1
Washington County,Indiana,18,175,24.2
Wayne County,Indiana,18,177,25.8
Wells County,Indiana,18,179,23.9
White County,Indiana,18,181,26.9
Whitley County,Indiana,18,183,24.4
Adair County,Iowa,19,001,30.9
Adams County,Iowa,19,003,31.1
Allamakee County,Iowa,19,005,29.4
Appanoose County,Iowa,19,007,31.2
Audubon County,Iowa,19,009,32.4
Benton County,Iowa,19,011,24.3
Black Hawk County,Iowa,19,013,21.6
Boone County,Iowa,19,015,25.5
Bremer County,Iowa,19,017,25.3
Buchanan County,Iowa,19,019,23.6
Buena Vista County,Iowa,19,021,21.1
Butler County,Iowa,19,023,29.3
Calhoun County,Iowa,19,025,30.9
Carroll County,Iowa,19,027,26.6
Cass County,Iowa,19,029,29.6
Cedar County,Iowa,19,031,26.5
Cerro Gordo County,Iowa,19,033,28.6
Cherokee County,Iowa,19,035,32.4
Chickasaw County,Iowa,19,037,27.6
Clarke County,Iowa,19,039,24.7
Clay County,Iowa,19,041,28.5
Clayton County,Iowa,19,043,30.9
Clinton County,Iowa,19,045,25.8
Crawford County,Iowa,19,047,22.6
Dallas County,Iowa,19,049,15.9
Davis County,Iowa,19,051,23.5
Decatur County,Iowa,19,053,26.4
Delaware County,Iowa,19,055,27.1
Des Moines County,Iowa,19,057,27.2
Dickinson County,Iowa,19,059,33.4
Dubuque County,Iowa,19,061,23.6
Emmet County,Iowa,19,063,27.5
Fayette County,Iowa,19,065,28.2
Floyd County,Iowa,19,067,28.1
Franklin County,Iowa,19,069,28.4
Fremont County,Iowa,19,071,30.2
Greene County,Iowa,19,073,29.7
Grundy County,Iowa,19,075,27.0
Guthrie County,Iowa,19,077,29.3
Hamilton County,Iowa,19,079,26.9
Hancock County,Iowa,19,081,28.5
Hardin County,Iowa,19,083,29.1
Harrison County,Iowa,19,085,27.0
Henry County,Iowa,19,087,24.5
Howard County,Iowa,19,089,27.0
Humboldt County,Iowa,19,091,28.1
Ida County,Iowa,19,093,29.6
Iowa County,Iowa,19,095,25.9
Jackson County,Iowa,19,097,27.5
Jasper County,Iowa,19,099,25.5
Jefferson County,Iowa,19,101,29.6
Johnson County,Iowa,19,103,15.7
Jones County,Iowa,19,105,26.4
Keokuk County,Iowa,19,107,29.0
Kossuth County,Iowa,19,109,30.7
Lee County,Iowa,19,111,27.0
Linn County,Iowa,19,113,21.0
Louisa County,Iowa,19,115,24.1
Lucas County,Iowa,19,117,29.0
Lyon County,Iowa,19,119,23.8
Madison County,Iowa,19,121,22.6
Mahaska County,Iowa,19,123,24.9
Marion County,Iowa,19,125,24.1
Marshall County,Iowa,19,127,23.8
Mills County,Iowa,19,129,24.8
Mitchell County,Iowa,19,131,28.5
Monona County,Iowa,19,133,31.6
Monroe County,Iowa,19,135,26.8
Montgomery County,Iowa,19,137,28.4
Muscatine County,Iowa,19,139,22.9
O'Brien County,Iowa,19,141,27.5
Osceola County,Iowa,19,143,27.5
Page County,Iowa,19,145,30.1
Palo Alto County,Iowa,19,147,28.1
Plymouth County,Iowa,19,149,24.5
Pocahontas County,Iowa,19,151,31.3
Polk County,Iowa,19,153,17.8
Pottawattamie County,Iowa,19,155,23.4
Poweshiek County,Iowa,19,157,25.4
Ringgold County,Iowa,19,159,31.0
Sac County,Iowa,19,161,30.8
Scott County,Iowa,19,163,21.9
Shelby County,Iowa,19,165,28.9
Sioux County,Iowa,19,167,20.3
Story County,Iowa,19,169,15.8
Tama County,Iowa,19,171,26.2
Taylor County,Iowa,19,173,29.1
Union County,Iowa,19,175,26.5
Van Buren County,Iowa,19,177,28.7
Wapello County,Iowa,19,179,24.2
Warren County,Iowa,19,181,21.1
Washington County,Iowa,19,183,25.0
Wayne County,Iowa,19,185,28.3
Webster County,Iowa,19,187,24.1
Winnebago County,Iowa,19,189,29.6
Winneshiek County,Iowa,19,191,26.4
Woodbury County,Iowa,19,193,20.5
Worth County,Iowa,19,195,27.1
Wright County,Iowa,19,197,29.6
Allen County,Kansas,20,001,27.0
Anderson County,Kansas,20,003,27.2
Atchison County,Kansas,20,005,21.8
Barber County,Kansas,20,007,28.3
Barton County,Kansas,20,009,25.1
Bourbon County,Kansas,20,011,25.1
Brown County,Kansas,20,013,26.6
Butler County,Kansas,20,015,20.8
Chase County,Kansas,20,017,30.1
Chautauqua County,Kansas,20,019,33.9
Cherokee County,Kansas,20,021,25.8
Cheyenne County,Kansas,20,023,34.4
Clark County,Kansas,20,025,29.1
Clay County,Kansas,20,027,30.6
Cloud County,Kansas,20,029,27.2
Coffey County,Kansas,20,031,27.5
Comanche County,Kansas,20,033,34.3
Cowley County,Kansas,20,035,23.5
Crawford County,Kansas,20,037,20.5
Decatur County,Kansas,20,039,37.0
Dickinson County,Kansas,20,041,25.5
Doniphan County,Kansas,20,043,27.2
Douglas County,Kansas,20,045,16.2
Edwards County,Kansas,20,047,28.0
Elk County,Kansas,20,049,37.4
Ellis County,Kansas,20,051,21.2
Ellsworth County,Kansas,20,053,29.1
Finney County,Kansas,20,055,15.4
Ford County,Kansas,20,057,14.9
Franklin County,Kansas,20,059,22.0
Geary County,Kansas,20,061,11.4
Gove County,Kansas,20,063,34.4
Graham County,Kansas,20,065,34.3
Grant County,Kansas,20,067,18.6
Gray County,Kansas,20,069,20.8
Greeley County,Kansas,20,071,28.0
Greenwood County,Kansas,20,073,32.5
Hamilton County,Kansas,20,075,17.5
Harper County,Kansas,20,077,29.1
Harvey County,Kansas,20,079,25.1
Haskell County,Kansas,20,081,20.1
Hodgeman County,Kansas,20,083,31.0
Jackson County,Kansas,20,085,26.7
Jefferson County,Kansas,20,087,25.6
Jewell County,Kansas,20,089,38.3
Johnson County,Kansas,20,091,19.5
Kearny County,Kansas,20,093,20.2
Kingman County,Kansas,20,095,28.5
Kiowa County,Kansas,20,097,29.1
Labette County,Kansas,20,099,25.5
Lane County,Kansas,20,101,24.9
Leavenworth County,Kansas,20,103,19.3
Lincoln County,Kansas,20,105,30.3
Linn County,Kansas,20,107,28.6
Logan County,Kansas,20,109,29.2
Lyon County,Kansas,20,111,20.1
McPherson County,Kansas,20,113,26.2
Marion County,Kansas,20,115,29.0
Marshall County,Kansas,20,117,29.2
Meade County,Kansas,20,119,23.5
Miami County,Kansas,20,121,23.2
Mitchell County,Kansas,20,123,30.0
Montgomery County,Kansas,20,125,26.3
Morris County,Kansas,20,127,32.7
Morton County,Kansas,20,129,24.5
Nemaha County,Kansas,20,131,26.0
Neosho County,Kansas,20,133,25.7
Ness County,Kansas,20,135,32.8
Norton County,Kansas,20,137,26.3
Osage County,Kansas,20,139,26.5
Osborne County,Kansas,20,141,32.1
Ottawa County,Kansas,20,143,25.7
Pawnee County,Kansas,20,145,31.0
Phillips County,Kansas,20,147,30.3
Pottawatomie County,Kansas,20,149,19.8
Pratt County,Kansas,20,151,26.4
Rawlins County,Kansas,20,153,33.3
Reno County,Kansas,20,155,25.9
Republic County,Kansas,20,157,36.7
Rice County,Kansas,20,159,24.8
Riley County,Kansas,20,161,11.9
Rooks County,Kansas,20,163,27.5
Rush County,Kansas,20,165,31.5
Russell County,Kansas,20,167,32.3
Saline County,Kansas,20,169,23.1
Scott County,Kansas,20,171,24.2
Sedgwick County,Kansas,20,173,19.6
Seward County,Kansas,20,175,14.9
Shawnee County,Kansas,20,177,23.8
Sheridan County,Kansas,20,179,29.2
Sherman County,Kansas,20,181,25.8
Smith County,Kansas,20,183,36.1
Stafford County,Kansas,20,185,27.4
Stanton County,Kansas,20,187,23.9
Stevens County,Kansas,20,189,19.3
Sumner County,Kansas,20,191,24.1
Thomas County,Kansas,20,193,22.8
Trego County,Kansas,20,195,34.1
Wabaunsee County,Kansas,20,197,26.3
Wallace County,Kansas,20,199,28.2
Washington County,Kansas,20,201,30.7
Wichita County,Kansas,20,203,27.3
Wilson County,Kansas,20,205,28.6
Woodson County,Kansas,20,207,32.3
Wyandotte County,Kansas,20,209,17.3
Adair County,Kentucky,21,001,24.9
Allen County,Kentucky,21,003,23.6
Anderson County,Kentucky,21,005,22.0
Ballard County,Kentucky,21,007,26.9
Barren County,Kentucky,21,009,23.3
Bath County,Kentucky,21,011,22.3
Bell County,Kentucky,21,013,24.6
Boone County,Kentucky,21,015,18.2
Bourbon County,Kentucky,21,017,25.0
Boyd County,Kentucky,21,019,26.2
Boyle County,Kentucky,21,021,24.9
Bracken County,Kentucky,21,023,21.7
Breathitt County,Kentucky,21,025,22.7
Breckinridge County,Kentucky,21,027,26.4
Bullitt County,Kentucky,21,029,21.4
Butler County,Kentucky,21,031,24.9
Caldwell County,Kentucky,21,033,26.2
Calloway County,Kentucky,21,035,22.1
Campbell County,Kentucky,21,037,21.7
Carlisle County,Kentucky,21,039,27.7
Carroll County,Kentucky,21,041,20.8
Carter County,Kentucky,21,043,25.1
Casey County,Kentucky,21,045,26.5
Christian County,Kentucky,21,047,16.1
Clark County,Kentucky,21,049,23.8
Clay County,Kentucky,21,051,20.9
Clinton County,Kentucky,21,053,26.0
Crittenden County,Kentucky,21,055,27.2
Cumberland County,Kentucky,21,057,27.0
Daviess County,Kentucky,21,059,22.7
Edmonson County,Kentucky,21,061,26.6
Elliott County,Kentucky,21,063,25.0
Estill County,Kentucky,21,065,25.1
Fayette County,Kentucky,21,067,17.9
Fleming County,Kentucky,21,069,23.7
Floyd County,Kentucky,21,071,24.0
Franklin County,Kentucky,21,073,23.7
Fulton County,Kentucky,21,075,28.2
Gallatin County,Kentucky,21,077,19.2
Garrard County,Kentucky,21,079,24.7
Grant County,Kentucky,21,081,18.7
Graves County,Kentucky,21,083,24.0
Grayson County,Kentucky,21,085,24.2
Green County,Kentucky,21,087,27.5
Greenup County,Kentucky,21,089,26.9
Hancock County,Kentucky,21,091,22.9
Hardin County,Kentucky,21,093,18.8
Harlan County,Kentucky,21,095,24.7
Harrison County,Kentucky,21,097,24.6
Hart County,Kentucky,21,099,22.5
Henderson County,Kentucky,21,101,24.2
Henry County,Kentucky,21,103,23.7
Hickman County,Kentucky,21,105,33.0
Hopkins County,Kentucky,21,107,24.2
Jackson County,Kentucky,21,109,22.2
Jefferson County,Kentucky,21,111,21.6
Jessamine County,Kentucky,21,113,20.2
Johnson County,Kentucky,21,115,24.3
Kenton County,Kentucky,21,117,19.5
Knott County,Kentucky,21,119,24.3
Knox County,Kentucky,21,121,23.3
Larue County,Kentucky,21,123,23.2
Laurel County,Kentucky,21,125,22.1
Lawrence County,Kentucky,21,127,23.4
Lee County,Kentucky,21,129,24.8
Leslie County,Kentucky,21,131,23.7
Letcher County,Kentucky,21,133,25.5
Lewis County,Kentucky,21,135,24.2
Lincoln County,Kentucky,21,137,23.6
Livingston County,Kentucky,21,139,28.6
Logan County,Kentucky,21,141,24.0
Lyon County,Kentucky,21,143,33.9
McCracken County,Kentucky,21,145,26.1
McCreary County,Kentucky,21,147,21.0
McLean County,Kentucky,21,149,25.3
Madison County,Kentucky,21,151,18.5
Magoffin County,Kentucky,21,153,23.3
Marion County,Kentucky,21,155,22.0
Marshall County,Kentucky,21,157,29.0
Martin County,Kentucky,21,159,21.8
Mason County,Kentucky,21,161,23.8
Meade County,Kentucky,21,163,19.1
Menifee County,Kentucky,21,165,27.1
Mercer County,Kentucky,21,167,24.9
Metcalfe County,Kentucky,21,169,24.1
Monroe County,Kentucky,21,171,24.1
Montgomery County,Kentucky,21,173,21.6
Morgan County,Kentucky,21,175,23.6
Muhlenberg County,Kentucky,21,177,24.8
Nelson County,Kentucky,21,179,21.1
Nicholas County,Kentucky,21,181,24.4
Ohio County,Kentucky,21,183,24.6
Oldham County,Kentucky,21,185,17.9
Owen County,Kentucky,21,187,25.2
Owsley County,Kentucky,21,189,26.2
Pendleton County,Kentucky,21,191,21.4
Perry County,Kentucky,21,193,23.1
Pike County,Kentucky,21,195,23.9
Powell County,Kentucky,21,197,21.3
Pulaski County,Kentucky,21,199,25.4
Robertson County,Kentucky,21,201,26.5
Rockcastle County,Kentucky,21,203,24.0
Rowan County,Kentucky,21,205,18.7
Russell County,Kentucky,21,207,26.4
Scott County,Kentucky,21,209,16.5
Shelby County,Kentucky,21,211,21.0
Simpson County,Kentucky,21,213,22.7
Spencer County,Kentucky,21,215,17.9
Taylor County,Kentucky,21,217,23.1
Todd County,Kentucky,21,219,22.0
Trigg County,Kentucky,21,221,30.4
Trimble County,Kentucky,21,223,23.2
Union County,Kentucky,21,225,21.9
Warren County,Kentucky,21,227,17.5
Washington County,Kentucky,21,229,24.0
Wayne County,Kentucky,21,231,26.6
Webster County,Kentucky,21,233,24.0
Whitley County,Kentucky,21,235,22.2
Wolfe County,Kentucky,21,237,25.6
Woodford County,Kentucky,21,239,24.8
Acadia Parish,Louisiana,22,001,20.0
Allen Parish,Louisiana,22,003,19.6
Ascension Parish,Louisiana,22,005,16.3
Assumption Parish,Louisiana,22,007,23.5
Avoyelles Parish,Louisiana,22,009,22.5
Beauregard Parish,Louisiana,22,011,21.2
Bienville Parish,Louisiana,22,013,26.7
Bossier Parish,Louisiana,22,015,19.3
Caddo Parish,Louisiana,22,017,22.4
Calcasieu Parish,Louisiana,22,019,20.3
Caldwell Parish,Louisiana,22,021,23.4
Cameron Parish,Louisiana,22,023,25.1
Catahoula Parish,Louisiana,22,025,24.1
Claiborne Parish,Louisiana,22,027,25.1
Concordia Parish,Louisiana,22,029,23.0
De Soto Parish,Louisiana,22,031,23.7
East Baton Rouge Parish,Louisiana,22,033,18.9
East Carroll Parish,Louisiana,22,035,18.7
East Feliciana Parish,Louisiana,22,037,24.7
Evangeline Parish,Louisiana,22,039,20.9
Franklin Parish,Louisiana,22,041,23.4
Grant Parish,Louisiana,22,043,20.0
Iberia Parish,Louisiana,22,045,20.6
Iberville Parish,Louisiana,22,047,21.2
Jackson Parish,Louisiana,22,049,25.7
Jefferson Parish,Louisiana,22,051,22.7
Jefferson Davis Parish,Louisiana,22,053,22.5
Lafayette Parish,Louisiana,22,055,18.0
Lafourche Parish,Louisiana,22,057,20.9
LaSalle Parish,Louisiana,22,059,23.5
Lincoln Parish,Louisiana,22,061,17.8
Livingston Parish,Louisiana,22,063,18.3
Madison Parish,Louisiana,22,065,20.1
Morehouse Parish,Louisiana,22,067,24.2
Natchitoches Parish,Louisiana,22,069,21.3
Orleans Parish,Louisiana,22,071,19.8
Ouachita Parish,Louisiana,22,073,20.2
Plaquemines Parish,Louisiana,22,075,18.1
Pointe Coupee Parish,Louisiana,22,077,27.4
Rapides Parish,Louisiana,22,079,21.5
Red River Parish,Louisiana,22,081,23.9
Richland Parish,Louisiana,22,083,22.4
Sabine Parish,Louisiana,22,085,26.6
Saint Bernard Parish,Louisiana,22,087,15.8
Saint Charles Parish,Louisiana,22,089,18.7
Saint Helena Parish,Louisiana,22,091,26.3
Saint James Parish,Louisiana,22,093,24.0
Saint John the Baptist Parish,Louisiana,22,095,19.6
Saint Landry Parish,Louisiana,22,097,21.7
Saint Martin Parish,Louisiana,22,099,20.0
Saint Mary Parish,Louisiana,22,101,22.1
Saint Tammany Parish,Louisiana,22,103,22.7
Tangipahoa Parish,Louisiana,22,105,19.8
Tensas Parish,Louisiana,22,107,29.8
Terrebonne Parish,Louisiana,22,109,19.3
Union Parish,Louisiana,22,111,27.4
Vermilion Parish,Louisiana,22,113,20.3
Vernon Parish,Louisiana,22,115,15.7
Washington Parish,Louisiana,22,117,24.6
Webster Parish,Louisiana,22,119,26.0
West Baton Rouge Parish,Louisiana,22,121,19.3
West Carroll Parish,Louisiana,22,123,24.7
West Feliciana Parish,Louisiana,22,125,19.9
Winn Parish,Louisiana,22,127,23.8
Androscoggin County,Maine,23,001,23.2
Aroostook County,Maine,23,003,30.8
Cumberland County,Maine,23,005,24.1
Franklin County,Maine,23,007,29.5
Hancock County,Maine,23,009,31.9
Kennebec County,Maine,23,011,26.4
Knox County,Maine,23,013,31.7
Lincoln County,Maine,23,015,36.3
Oxford County,Maine,23,017,29.2
Penobscot County,Maine,23,019,24.7
Piscataquis County,Maine,23,021,34.5
Sagadahoc County,Maine,23,023,28.2
Somerset County,Maine,23,025,27.7
Waldo County,Maine,23,027,29.6
Washington County,Maine,23,029,32.1
York County,Maine,23,031,27.0
Allegany County,Maryland,24,001,25.6
Anne Arundel County,Maryland,24,003,20.1
Baltimore County,Maryland,24,005,23.0
Calvert County,Maryland,24,009,20.5
Caroline County,Maryland,24,011,21.6
Carroll County,Maryland,24,013,22.8
Cecil County,Maryland,24,015,21.6
Charles County,Maryland,24,017,17.5
Dorchester County,Maryland,24,019,27.8
Frederick County,Maryland,24,021,19.8
Garrett County,Maryland,24,023,28.6
Harford County,Maryland,24,025,22.1
Howard County,Maryland,24,027,18.8
Kent County,Maryland,24,029,32.8
Queen Anne's County,Maryland,24,035,24.9
Saint Mary's County,Maryland,24,037,17.9
Somerset County,Maryland,24,039,22.6
Talbot County,Maryland,24,041,35.6
Washington County,Maryland,24,043,22.8
Wicomico County,Maryland,24,045,21.4
Worcester County,Maryland,24,047,35.1
Baltimore City,Maryland,24,510,19.2
Montgomery County,Maryland,24,031,20.7
Prince George's County,Maryland,24,033,18.1
Barnstable County,Massachusetts,25,001,38.4
Berkshire County,Massachusetts,25,003,30.0
Bristol County,Massachusetts,25,005,22.8
Dukes County,Massachusetts,25,007,30.8
Essex County,Massachusetts,25,009,22.8
Franklin County,Massachusetts,25,011,29.0
Hampden County,Massachusetts,25,013,22.5
Hampshire County,Massachusetts,25,015,22.5
Middlesex County,Massachusetts,25,017,20.6
Nantucket County,Massachusetts,25,019,21.1
Norfolk County,Massachusetts,25,021,22.7
Plymouth County,Massachusetts,25,023,24.2
Suffolk County,Massachusetts,25,025,16.4
Worcester County,Massachusetts,25,027,21.3
Alcona County,Michigan,26,001,46.2
Alger County,Michigan,26,003,34.0
Allegan County,Michigan,26,005,22.1
Alpena County,Michigan,26,007,30.3
Antrim County,Michigan,26,009,35.5
Arenac County,Michigan,26,011,33.1
Baraga County,Michigan,26,013,28.0
Barry County,Michigan,26,015,25.5
Bay County,Michigan,26,017,26.8
Benzie County,Michigan,26,019,33.8
Berrien County,Michigan,26,021,25.9
Branch County,Michigan,26,023,24.2
Calhoun County,Michigan,26,025,24.1
Cass County,Michigan,26,027,27.7
Charlevoix County,Michigan,26,029,31.9
Cheboygan County,Michigan,26,031,35.4
Chippewa County,Michigan,26,033,23.4
Clare County,Michigan,26,035,31.4
Clinton County,Michigan,26,037,22.7
Crawford County,Michigan,26,039,33.0
Delta County,Michigan,26,041,31.2
Dickinson County,Michigan,26,043,29.8
Eaton County,Michigan,26,045,24.7
Emmet County,Michigan,26,047,28.5
Genesee County,Michigan,26,049,23.2
Gladwin County,Michigan,26,051,34.5
Gogebic County,Michigan,26,053,32.8
Grand Traverse County,Michigan,26,055,25.9
Gratiot County,Michigan,26,057,22.8
Hillsdale County,Michigan,26,059,25.9
Houghton County,Michigan,26,061,22.7
Huron County,Michigan,26,063,32.8
Ingham County,Michigan,26,065,18.3
Ionia County,Michigan,26,067,20.6
Iosco County,Michigan,26,069,37.8
Iron County,Michigan,26,071,39.0
Isabella County,Michigan,26,073,17.2
Jackson County,Michigan,26,075,23.4
Kalamazoo County,Michigan,26,077,20.2
Kalkaska County,Michigan,26,079,27.6
Kent County,Michigan,26,081,18.7
Keweenaw County,Michigan,26,083,44.6
Lake County,Michigan,26,085,36.8
Lapeer County,Michigan,26,087,24.7
Leelanau County,Michigan,26,089,39.3
Lenawee County,Michigan,26,091,24.9
Livingston County,Michigan,26,093,23.1
Luce County,Michigan,26,095,29.1
Mackinac County,Michigan,26,097,36.8
Macomb County,Michigan,26,099,22.9
Manistee County,Michigan,26,101,33.4
Marquette County,Michigan,26,103,25.3
Mason County,Michigan,26,105,31.0
Mecosta County,Michigan,26,107,24.7
Menominee County,Michigan,26,109,30.9
Midland County,Michigan,26,111,23.9
Missaukee County,Michigan,26,113,27.3
Monroe County,Michigan,26,115,23.9
Montcalm County,Michigan,26,117,23.4
Montmorency County,Michigan,26,119,41.2
Muskegon County,Michigan,26,121,22.6
Newaygo County,Michigan,26,123,25.9
Oakland County,Michigan,26,125,22.6
Oceana County,Michigan,26,127,27.7
Ogemaw County,Michigan,26,129,33.3
Ontonagon County,Michigan,26,131,45.9
Osceola County,Michigan,26,133,27.5
Oscoda County,Michigan,26,135,36.1
Otsego County,Michigan,26,137,27.1
Ottawa County,Michigan,26,139,19.8
Presque Isle County,Michigan,26,141,40.6
Roscommon County,Michigan,26,143,42.7
Saginaw County,Michigan,26,145,25.0
Saint Clair County,Michigan,26,147,25.1
Saint Joseph County,Michigan,26,149,23.6
Sanilac County,Michigan,26,151,28.1
Schoolcraft County,Michigan,26,153,36.0
Shiawassee County,Michigan,26,155,24.5
Tuscola County,Michigan,26,157,27.0
Van Buren County,Michigan,26,159,24.9
Washtenaw County,Michigan,26,161,18.6
Wayne County,Michigan,26,163,21.0
Wexford County,Michigan,26,165,25.7
Aitkin County,Minnesota,27,001,41.3
Anoka County,Minnesota,27,003,19.0
Becker County,Minnesota,27,005,27.7
Beltrami County,Minnesota,27,007,21.5
Benton County,Minnesota,27,009,19.0
Big Stone County,Minnesota,27,011,34.5
Blue Earth County,Minnesota,27,013,18.5
Brown County,Minnesota,27,015,27.5
Carlton County,Minnesota,27,017,23.6
Carver County,Minnesota,27,019,16.4
Cass County,Minnesota,27,021,33.5
Chippewa County,Minnesota,27,023,27.6
Chisago County,Minnesota,27,025,20.6
Clay County,Minnesota,27,027,17.9
Clearwater County,Minnesota,27,029,26.7
Cook County,Minnesota,27,031,36.2
Cottonwood County,Minnesota,27,033,29.4
Crow Wing County,Minnesota,27,035,28.9
Dakota County,Minnesota,27,037,18.9
Dodge County,Minnesota,27,039,20.1
Douglas County,Minnesota,27,041,29.2
Faribault County,Minnesota,27,043,30.8
Fillmore County,Minnesota,27,045,27.9
Freeborn County,Minnesota,27,047,28.7
Goodhue County,Minnesota,27,049,25.9
Grant County,Minnesota,27,051,29.7
Hennepin County,Minnesota,27,053,19.2
Houston County,Minnesota,27,055,28.4
Hubbard County,Minnesota,27,057,33.6
Isanti County,Minnesota,27,059,21.5
Itasca County,Minnesota,27,061,30.6
Jackson County,Minnesota,27,063,27.8
Kanabec County,Minnesota,27,065,27.7
Kandiyohi County,Minnesota,27,067,24.9
Kittson County,Minnesota,27,069,31.5
Koochiching County,Minnesota,27,071,32.2
Lac qui Parle County,Minnesota,27,073,34.6
Lake County,Minnesota,27,075,35.0
Lake of the Woods County,Minnesota,27,077,32.0
Le Sueur County,Minnesota,27,079,23.0
Lincoln County,Minnesota,27,081,31.4
Lyon County,Minnesota,27,083,20.8
McLeod County,Minnesota,27,085,24.2
Mahnomen County,Minnesota,27,087,23.6
Marshall County,Minnesota,27,089,27.9
Martin County,Minnesota,27,091,30.0
Meeker County,Minnesota,27,093,26.7
Mille Lacs County,Minnesota,27,095,24.4
Morrison County,Minnesota,27,097,25.8
Mower County,Minnesota,27,099,24.4
Murray County,Minnesota,27,101,32.4
Nicollet County,Minnesota,27,103,21.2
Nobles County,Minnesota,27,105,21.6
Norman County,Minnesota,27,107,28.5
Olmsted County,Minnesota,27,109,20.3
Otter Tail County,Minnesota,27,111,31.3
Pennington County,Minnesota,27,113,24.6
Pine County,Minnesota,27,115,26.6
Pipestone County,Minnesota,27,117,27.1
Polk County,Minnesota,27,119,24.4
Pope County,Minnesota,27,121,31.2
Ramsey County,Minnesota,27,123,19.6
Red Lake County,Minnesota,27,125,26.6
Redwood County,Minnesota,27,127,27.9
Renville County,Minnesota,27,129,27.7
Rice County,Minnesota,27,131,20.9
Rock County,Minnesota,27,133,27.0
Roseau County,Minnesota,27,135,23.4
Saint Louis County,Minnesota,27,137,25.7
Scott County,Minnesota,27,139,14.8
Sherburne County,Minnesota,27,141,15.3
Sibley County,Minnesota,27,143,24.4
Stearns County,Minnesota,27,145,19.9
Steele County,Minnesota,27,147,23.3
Stevens County,Minnesota,27,149,21.8
Swift County,Minnesota,27,151,28.8
Todd County,Minnesota,27,153,28.7
Traverse County,Minnesota,27,155,32.7
Wabasha County,Minnesota,27,157,28.2
Wadena County,Minnesota,27,159,27.9
Waseca County,Minnesota,27,161,24.1
Washington County,Minnesota,27,163,20.0
Watonwan County,Minnesota,27,165,26.4
Wilkin County,Minnesota,27,167,26.8
Winona County,Minnesota,27,169,22.1
Wright County,Minnesota,27,171,17.1
Yellow Medicine County,Minnesota,27,173,27.3
Adams County,Mississippi,28,001,24.3
Alcorn County,Mississippi,28,003,23.8
Amite County,Mississippi,28,005,30.5
Attala County,Mississippi,28,007,25.3
Benton County,Mississippi,28,009,24.9
Bolivar County,Mississippi,28,011,20.7
Calhoun County,Mississippi,28,013,25.4
Carroll County,Mississippi,28,015,28.4
Chickasaw County,Mississippi,28,017,22.7
Choctaw County,Mississippi,28,019,28.7
Claiborne County,Mississippi,28,021,20.4
Clarke County,Mississippi,28,023,26.4
Clay County,Mississippi,28,025,24.1
Coahoma County,Mississippi,28,027,20.5
Copiah County,Mississippi,28,029,23.1
Covington County,Mississippi,28,031,21.9
DeSoto County,Mississippi,28,033,17.7
Forrest County,Mississippi,28,035,19.0
Franklin County,Mississippi,28,037,27.6
George County,Mississippi,28,039,20.5
Greene County,Mississippi,28,041,18.9
Grenada County,Mississippi,28,043,22.8
Hancock County,Mississippi,28,045,26.0
Harrison County,Mississippi,28,047,20.0
Hinds County,Mississippi,28,049,18.8
Holmes County,Mississippi,28,051,19.8
Humphreys County,Mississippi,28,053,23.2
Issaquena County,Mississippi,28,055,21.7
Itawamba County,Mississippi,28,057,23.2
Jackson County,Mississippi,28,059,21.3
Jasper County,Mississippi,28,061,27.2
Jefferson County,Mississippi,28,063,22.4
Jefferson Davis County,Mississippi,28,065,28.7
Jones County,Mississippi,28,067,22.5
Kemper County,Mississippi,28,069,23.2
Lafayette County,Mississippi,28,071,16.4
Lamar County,Mississippi,28,073,18.0
Lauderdale County,Mississippi,28,075,22.8
Lawrence County,Mississippi,28,077,25.0
