County,State,State_FIPS,County_FIPS,age_60_and_over
Johnson County,Indiana,18,081,11.6
Knox County,Indiana,18,083,13.2
Kosciusko County,Indiana,18,085,12.7
LaGrange County,Indiana,18,087,10.9
Lake County,Indiana,18,089,12.1
LaPorte County,Indiana,18,091,12.5
Lawrence County,Indiana,18,093,15.2
Madison County,Indiana,18,095,14.1
Marion County,Indiana,18,097,9.3
Marshall County,Indiana,18,099,13.1
Martin County,Indiana,18,101,14.6
Miami County,Indiana,18,103,12.5
Monroe County,Indiana,18,105,9.2
Montgomery County,Indiana,18,107,13.9
Morgan County,Indiana,18,109,13.0
Newton County,Indiana,18,111,15.0
Noble County,Indiana,18,113,11.9
Ohio County,Indiana,18,115,16.4
Orange County,Indiana,18,117,14.9
Owen County,Indiana,18,119,14.9
Parke County,Indiana,18,121,16.6
Perry County,Indiana,18,123,13.2
Pike County,Indiana,18,125,16.2
Porter County,Indiana,18,127,12.0
Posey County,Indiana,18,129,13.6
Pulaski County,Indiana,18,131,16.0
Putnam County,Indiana,18,133,11.9
Randolph County,Indiana,18,135,16.1
Ripley County,Indiana,18,137,14.4
Rush County,Indiana,18,139,14.7
Saint Joseph County,Indiana,18,141,12.0
Scott County,Indiana,18,143,13.4
Shelby County,Indiana,18,145,13.1
Spencer County,Indiana,18,147,15.3
Starke County,Indiana,18,149,15.3
Steuben County,Indiana,18,151,14.6
Sullivan County,Indiana,18,153,12.6
Switzerland County,Indiana,18,155,13.8
Tippecanoe County,Indiana,18,157,8.3
Tipton County,Indiana,18,159,16.3
Union County,Indiana,18,161,14.2
Vanderburgh County,Indiana,18,163,12.5
Vermillion County,Indiana,18,165,15.5
Vigo County,Indiana,18,167,11.2
Wabash County,Indiana,18,169,16.4
Warren County,Indiana,18,171,16.2
Warrick County,Indiana,18,173,13.3
Washington County,Indiana,18,175,13.3
Wayne County,Indiana,18,177,14.7
Wells County,Indiana,18,179,14.7
White County,Indiana,18,181,16.0
Whitley County,Indiana,18,183,12.8
Adair County,Iowa,19,001,19.3
Adams County,Iowa,19,003,20.2
Allamakee County,Iowa,19,005,19.0
Appanoose County,Iowa,19,007,19.1
Audubon County,Iowa,19,009,20.4
Benton County,Iowa,19,011,14.3
Black Hawk County,Iowa,19,013,12.6
Boone County,Iowa,19,015,14.2
Bremer County,Iowa,19,017,15.6
Buchanan County,Iowa,19,019,14.2
Buena Vista County,Iowa,19,021,12.5
Butler County,Iowa,19,023,18.4
Calhoun County,Iowa,19,025,19.4
Carroll County,Iowa,19,027,15.5
Cass County,Iowa,19,029,18.5
Cedar County,Iowa,19,031,15.6
Cerro Gordo County,Iowa,19,033,16.1
Cherokee County,Iowa,19,035,18.8
Chickasaw County,Iowa,19,037,16.8
Clarke County,Iowa,19,039,14.3
Clay County,Iowa,19,041,16.3
Clayton County,Iowa,19,043,18.3
Clinton County,Iowa,19,045,15.4
Crawford County,Iowa,19,047,14.0
Dallas County,Iowa,19,049,9.4
Davis County,Iowa,19,051,15.4
Decatur County,Iowa,19,053,16.0
Delaware County,Iowa,19,055,15.5
Des Moines County,Iowa,19,057,15.9
Dickinson County,Iowa,19,059,20.8
Dubuque County,Iowa,19,061,13.5
Emmet County,Iowa,19,063,16.3
Fayette County,Iowa,19,065,17.1
Floyd County,Iowa,19,067,18.0
Franklin County,Iowa,19,069,16.6
Fremont County,Iowa,19,071,18.6
Greene County,Iowa,19,073,17.8
Grundy County,Iowa,19,075,17.1
Guthrie County,Iowa,19,077,18.2
Hamilton County,Iowa,19,079,16.4
Hancock County,Iowa,19,081,17.0
Hardin County,Iowa,19,083,17.8
Harrison County,Iowa,19,085,16.0
Henry County,Iowa,19,087,14.0
Howard County,Iowa,19,089,17.1
Humboldt County,Iowa,19,091,18.2
Ida County,Iowa,19,093,18.0
Iowa County,Iowa,19,095,15.0
Jackson County,Iowa,19,097,17.0
Jasper County,Iowa,19,099,14.6
Jefferson County,Iowa,19,101,13.9
Johnson County,Iowa,19,103,8.0
Jones County,Iowa,19,105,15.2
Keokuk County,Iowa,19,107,17.3
Kossuth County,Iowa,19,109,19.6
Lee County,Iowa,19,111,15.0
Linn County,Iowa,19,113,11.8
Louisa County,Iowa,19,115,13.7
Lucas County,Iowa,19,117,18.6
Lyon County,Iowa,19,119,14.1
Madison County,Iowa,19,121,13.8
Mahaska County,Iowa,19,123,14.3
Marion County,Iowa,19,125,14.3
Marshall County,Iowa,19,127,14.9
Mills County,Iowa,19,129,13.6
Mitchell County,Iowa,19,131,18.5
Monona County,Iowa,19,133,20.5
Monroe County,Iowa,19,135,16.8
Montgomery County,Iowa,19,137,17.5
Muscatine County,Iowa,19,139,12.9
O'Brien County,Iowa,19,141,17.4
Osceola County,Iowa,19,143,17.4
Page County,Iowa,19,145,16.6
Palo Alto County,Iowa,19,147,17.2
Plymouth County,Iowa,19,149,15.2
Pocahontas County,Iowa,19,151,19.8
Polk County,Iowa,19,153,9.7
Pottawattamie County,Iowa,19,155,12.9
Poweshiek County,Iowa,19,157,16.9
Ringgold County,Iowa,19,159,21.0
Sac County,Iowa,19,161,19.1
Scott County,Iowa,19,163,12.1
Shelby County,Iowa,19,165,19.5
Sioux County,Iowa,19,167,12.2
Story County,Iowa,19,169,8.6
Tama County,Iowa,19,171,17.0
Taylor County,Iowa,19,173,18.7
Union County,Iowa,19,175,16.3
Van Buren County,Iowa,19,177,18.4
Wapello County,Iowa,19,179,14.3
Warren County,Iowa,19,181,12.6
Washington County,Iowa,19,183,16.0
Wayne County,Iowa,19,185,19.6
Webster County,Iowa,19,187,14.0
Winnebago County,Iowa,19,189,16.9
Winneshiek County,Iowa,19,191,15.6
Woodbury County,Iowa,19,193,11.5
Worth County,Iowa,19,195,17.3
Wright County,Iowa,19,197,18.2
Allen County,Kansas,20,001,16.9
Anderson County,Kansas,20,003,18.0
Atchison County,Kansas,20,005,13.3
Barber County,Kansas,20,007,17.6
Barton County,Kansas,20,009,15.2
Bourbon County,Kansas,20,011,15.4
Brown County,Kansas,20,013,16.7
Butler County,Kansas,20,015,11.5
Chase County,Kansas,20,017,19.8
Chautauqua County,Kansas,20,019,24.1
Cherokee County,Kansas,20,021,15.2
Cheyenne County,Kansas,20,023,23.8
Clark County,Kansas,20,025,19.6
Clay County,Kansas,20,027,20.0
Cloud County,Kansas,20,029,16.9
Coffey County,Kansas,20,031,17.1
Comanche County,Kansas,20,033,24.9
Cowley County,Kansas,20,035,14.5
Crawford County,Kansas,20,037,11.7
Decatur County,Kansas,20,039,23.9
Dickinson County,Kansas,20,041,16.0
Doniphan County,Kansas,20,043,14.8
Douglas County,Kansas,20,045,8.4
Edwards County,Kansas,20,047,18.6
Elk County,Kansas,20,049,24.4
Ellis County,Kansas,20,051,12.0
Ellsworth County,Kansas,20,053,15.2
Finney County,Kansas,20,055,8.0
Ford County,Kansas,20,057,8.5
Franklin County,Kansas,20,059,13.3
Geary County,Kansas,20,061,6.1
Gove County,Kansas,20,063,22.8
Graham County,Kansas,20,065,23.2
Grant County,Kansas,20,067,7.3
Gray County,Kansas,20,069,13.2
Greeley County,Kansas,20,071,18.3
Greenwood County,Kansas,20,073,21.4
Hamilton County,Kansas,20,075,13.1
Harper County,Kansas,20,077,18.1
Harvey County,Kansas,20,079,15.7
Haskell County,Kansas,20,081,11.1
Hodgeman County,Kansas,20,083,19.9
Jackson County,Kansas,20,085,15.0
Jefferson County,Kansas,20,087,15.5
Jewell County,Kansas,20,089,24.7
Johnson County,Kansas,20,091,10.4
Kearny County,Kansas,20,093,11.0
Kingman County,Kansas,20,095,18.4
Kiowa County,Kansas,20,097,17.6
Labette County,Kansas,20,099,14.7
Lane County,Kansas,20,101,15.1
Leavenworth County,Kansas,20,103,9.6
Lincoln County,Kansas,20,105,18.8
Linn County,Kansas,20,107,19.4
Logan County,Kansas,20,109,16.4
Lyon County,Kansas,20,111,11.5
McPherson County,Kansas,20,113,15.9
Marion County,Kansas,20,115,19.7
Marshall County,Kansas,20,117,18.9
Meade County,Kansas,20,119,14.4
Miami County,Kansas,20,121,12.8
Mitchell County,Kansas,20,123,19.3
Montgomery County,Kansas,20,125,15.1
Morris County,Kansas,20,127,22.0
Morton County,Kansas,20,129,14.3
Nemaha County,Kansas,20,131,17.4
Neosho County,Kansas,20,133,15.9
Ness County,Kansas,20,135,20.9
Norton County,Kansas,20,137,15.3
Osage County,Kansas,20,139,16.5
Osborne County,Kansas,20,141,21.3
Ottawa County,Kansas,20,143,16.1
Pawnee County,Kansas,20,145,13.8
Phillips County,Kansas,20,147,18.4
Pottawatomie County,Kansas,20,149,11.3
Pratt County,Kansas,20,151,15.2
Rawlins County,Kansas,20,153,24.1
Reno County,Kansas,20,155,15.0
Republic County,Kansas,20,157,24.0
Rice County,Kansas,20,159,15.3
Riley County,Kansas,20,161,6.1
Rooks County,Kansas,20,163,17.5
Rush County,Kansas,20,165,22.2
Russell County,Kansas,20,167,20.9
Saline County,Kansas,20,169,13.3
Scott County,Kansas,20,171,15.9
Sedgwick County,Kansas,20,173,10.6
Seward County,Kansas,20,175,7.9
Shawnee County,Kansas,20,177,13.5
Sheridan County,Kansas,20,179,18.9
Sherman County,Kansas,20,181,16.2
Smith County,Kansas,20,183,23.9
Stafford County,Kansas,20,185,18.7
Stanton County,Kansas,20,187,14.3
Stevens County,Kansas,20,189,11.1
Sumner County,Kansas,20,191,14.6
Thomas County,Kansas,20,193,13.2
Trego County,Kansas,20,195,22.2
Wabaunsee County,Kansas,20,197,15.5
Wallace County,Kansas,20,199,19.2
Washington County,Kansas,20,201,20.7
Wichita County,Kansas,20,203,14.4
Wilson County,Kansas,20,205,17.8
Woodson County,Kansas,20,207,20.8
Wyandotte County,Kansas,20,209,9.4
Adair County,Kentucky,21,001,14.6
Allen County,Kentucky,21,003,14.2
Anderson County,Kentucky,21,005,11.4
Ballard County,Kentucky,21,007,16.2
Barren County,Kentucky,21,009,14.1
Bath County,Kentucky,21,011,13.9
Bell County,Kentucky,21,013,14.2
Boone County,Kentucky,21,015,9.4
Bourbon County,Kentucky,21,017,14.3
Boyd County,Kentucky,21,019,15.0
Boyle County,Kentucky,21,021,14.5
Bracken County,Kentucky,21,023,13.2
Breathitt County,Kentucky,21,025,12.7
Breckinridge County,Kentucky,21,027,15.2
Bullitt County,Kentucky,21,029,11.5
Butler County,Kentucky,21,031,15.4
Caldwell County,Kentucky,21,033,16.6
Calloway County,Kentucky,21,035,14.5
Campbell County,Kentucky,21,037,11.4
Carlisle County,Kentucky,21,039,17.4
Carroll County,Kentucky,21,041,12.2
Carter County,Kentucky,21,043,14.3
Casey County,Kentucky,21,045,15.7
Christian County,Kentucky,21,047,8.6
Clark County,Kentucky,21,049,14.0
Clay County,Kentucky,21,051,10.6
Clinton County,Kentucky,21,053,15.8
Crittenden County,Kentucky,21,055,17.4
Cumberland County,Kentucky,21,057,18.4
Daviess County,Kentucky,21,059,13.2
Edmonson County,Kentucky,21,061,16.7
Elliott County,Kentucky,21,063,13.8
Estill County,Kentucky,21,065,14.6
Fayette County,Kentucky,21,067,9.3
Fleming County,Kentucky,21,069,14.1
Floyd County,Kentucky,21,071,12.8
Franklin County,Kentucky,21,073,13.2
Fulton County,Kentucky,21,075,15.4
Gallatin County,Kentucky,21,077,11.1
Garrard County,Kentucky,21,079,13.9
Grant County,Kentucky,21,081,10.7
Graves County,Kentucky,21,083,15.3
Grayson County,Kentucky,21,085,14.3
Green County,Kentucky,21,087,16.4
Greenup County,Kentucky,21,089,16.3
Hancock County,Kentucky,21,091,13.8
Hardin County,Kentucky,21,093,9.7
Harlan County,Kentucky,21,095,13.5
Harrison County,Kentucky,21,097,14.2
Hart County,Kentucky,21,099,13.8
Henderson County,Kentucky,21,101,13.1
Henry County,Kentucky,21,103,13.2
Hickman County,Kentucky,21,105,18.9
Hopkins County,Kentucky,21,107,14.4
Jackson County,Kentucky,21,109,14.2
Jefferson County,Kentucky,21,111,11.8
Jessamine County,Kentucky,21,113,11.6
Johnson County,Kentucky,21,115,14.0
Kenton County,Kentucky,21,117,10.2
Knott County,Kentucky,21,119,13.0
Knox County,Kentucky,21,121,14.1
Larue County,Kentucky,21,123,13.8
Laurel County,Kentucky,21,125,12.6
Lawrence County,Kentucky,21,127,13.8
Lee County,Kentucky,21,129,11.9
Leslie County,Kentucky,21,131,13.2
Letcher County,Kentucky,21,133,13.9
Lewis County,Kentucky,21,135,14.8
Lincoln County,Kentucky,21,137,14.5
Livingston County,Kentucky,21,139,18.5
Logan County,Kentucky,21,141,14.8
Lyon County,Kentucky,21,143,18.7
McCracken County,Kentucky,21,145,14.8
McCreary County,Kentucky,21,147,11.2
McLean County,Kentucky,21,149,16.4
Madison County,Kentucky,21,151,10.8
Magoffin County,Kentucky,21,153,12.5
Marion County,Kentucky,21,155,11.4
Marshall County,Kentucky,21,157,18.5
Martin County,Kentucky,21,159,9.8
Mason County,Kentucky,21,161,13.3
Meade County,Kentucky,21,163,10.6
Menifee County,Kentucky,21,165,13.5
Mercer County,Kentucky,21,167,14.7
Metcalfe County,Kentucky,21,169,15.6
Monroe County,Kentucky,21,171,15.7
Montgomery County,Kentucky,21,173,12.2
Morgan County,Kentucky,21,175,12.6
Muhlenberg County,Kentucky,21,177,14.1
Nelson County,Kentucky,21,179,10.9
Nicholas County,Kentucky,21,181,15.2
Ohio County,Kentucky,21,183,15.0
Oldham County,Kentucky,21,185,9.9
Owen County,Kentucky,21,187,15.0
Owsley County,Kentucky,21,189,17.7
Pendleton County,Kentucky,21,191,12.1
Perry County,Kentucky,21,193,13.1
Pike County,Kentucky,21,195,13.0
Powell County,Kentucky,21,197,12.4
Pulaski County,Kentucky,21,199,15.5
Robertson County,Kentucky,21,201,21.4
Rockcastle County,Kentucky,21,203,14.6
Rowan County,Kentucky,21,205,11.7
Russell County,Kentucky,21,207,16.4
Scott County,Kentucky,21,209,9.0
Shelby County,Kentucky,21,211,12.2
Simpson County,Kentucky,21,213,12.2
Spencer County,Kentucky,21,215,11.4
Taylor County,Kentucky,21,217,14.8
Todd County,Kentucky,21,219,13.8
Trigg County,Kentucky,21,221,20.2
Trimble County,Kentucky,21,223,13.4
Union County,Kentucky,21,225,11.9
Warren County,Kentucky,21,227,10.2
Washington County,Kentucky,21,229,13.6
Wayne County,Kentucky,21,231,15.9
Webster County,Kentucky,21,233,13.8
Whitley County,Kentucky,21,235,12.9
Wolfe County,Kentucky,21,237,15.5
Woodford County,Kentucky,21,239,13.3
Acadia Parish,Louisiana,22,001,11.4
Allen Parish,Louisiana,22,003,10.0
Ascension Parish,Louisiana,22,005,8.8
Assumption Parish,Louisiana,22,007,13.7
Avoyelles Parish,Louisiana,22,009,12.7
Beauregard Parish,Louisiana,22,011,12.2
Bienville Parish,Louisiana,22,013,16.3
Bossier Parish,Louisiana,22,015,10.8
Caddo Parish,Louisiana,22,017,12.2
Calcasieu Parish,Louisiana,22,019,11.7
Caldwell Parish,Louisiana,22,021,13.0
Cameron Parish,Louisiana,22,023,13.7
Catahoula Parish,Louisiana,22,025,12.5
Claiborne Parish,Louisiana,22,027,13.3
Concordia Parish,Louisiana,22,029,12.7
De Soto Parish,Louisiana,22,031,14.1
East Baton Rouge Parish,Louisiana,22,033,10.0
East Carroll Parish,Louisiana,22,035,9.2
East Feliciana Parish,Louisiana,22,037,12.9
Evangeline Parish,Louisiana,22,039,11.8
Franklin Parish,Louisiana,22,041,14.2
Grant Parish,Louisiana,22,043,10.4
Iberia Parish,Louisiana,22,045,11.4
Iberville Parish,Louisiana,22,047,11.0
Jackson Parish,Louisiana,22,049,15.1
Jefferson Parish,Louisiana,22,051,12.5
Jefferson Davis Parish,Louisiana,22,053,13.3
Lafayette Parish,Louisiana,22,055,9.3
Lafourche Parish,Louisiana,22,057,11.4
LaSalle Parish,Louisiana,22,059,12.9
Lincoln Parish,Louisiana,22,061,10.0
Livingston Parish,Louisiana,22,063,9.8
Madison Parish,Louisiana,22,065,10.7
Morehouse Parish,Louisiana,22,067,14.3
Natchitoches Parish,Louisiana,22,069,12.9
Orleans Parish,Louisiana,22,071,9.9
Ouachita Parish,Louisiana,22,073,11.1
Plaquemines Parish,Louisiana,22,075,10.6
Pointe Coupee Parish,Louisiana,22,077,15.5
Rapides Parish,Louisiana,22,079,12.5
Red River Parish,Louisiana,22,081,13.3
Richland Parish,Louisiana,22,083,12.9
Sabine Parish,Louisiana,22,085,17.0
Saint Bernard Parish,Louisiana,22,087,8.5
Saint Charles Parish,Louisiana,22,089,9.9
Saint Helena Parish,Louisiana,22,091,14.1
Saint James Parish,Louisiana,22,093,12.2
Saint John the Baptist Parish,Louisiana,22,095,10.7
Saint Landry Parish,Louisiana,22,097,12.6
Saint Martin Parish,Louisiana,22,099,11.3
Saint Mary Parish,Louisiana,22,101,12.3
Saint Tammany Parish,Louisiana,22,103,12.6
Tangipahoa Parish,Louisiana,22,105,10.9
Tensas Parish,Louisiana,22,107,15.9
Terrebonne Parish,Louisiana,22,109,10.8
Union Parish,Louisiana,22,111,16.1
Vermilion Parish,Louisiana,22,113,11.9
Vernon Parish,Louisiana,22,115,8.6
Washington Parish,Louisiana,22,117,13.5
Webster Parish,Louisiana,22,119,15.1
West Baton Rouge Parish,Louisiana,22,121,10.3
West Carroll Parish,Louisiana,22,123,14.4
West Feliciana Parish,Louisiana,22,125,10.1
Winn Parish,Louisiana,22,127,12.4
Androscoggin County,Maine,23,001,13.4
Aroostook County,Maine,23,003,18.2
Cumberland County,Maine,23,005,13.5
Franklin County,Maine,23,007,17.6
Hancock County,Maine,23,009,18.3
Kennebec County,Maine,23,011,15.3
Knox County,Maine,23,013,18.9
Lincoln County,Maine,23,015,21.8
Oxford County,Maine,23,017,16.9
Penobscot County,Maine,23,019,13.9
Piscataquis County,Maine,23,021,21.6
Sagadahoc County,Maine,23,023,16.8
Somerset County,Maine,23,025,16.6
Waldo County,Maine,23,027,17.0
Washington County,Maine,23,029,19.1
York County,Maine,23,031,15.2
Allegany County,Maryland,24,001,15.1
Anne Arundel County,Maryland,24,003,11.3
Baltimore County,Maryland,24,005,13.2
Calvert County,Maryland,24,009,11.0
Caroline County,Maryland,24,011,13.1
Carroll County,Maryland,24,013,12.6
Cecil County,Maryland,24,015,11.8
Charles County,Maryland,24,017,9.3
Dorchester County,Maryland,24,019,17.2
Frederick County,Maryland,24,021,10.7
Garrett County,Maryland,24,023,17.3
Harford County,Maryland,24,025,12.0
Howard County,Maryland,24,027,10.1
Kent County,Maryland,24,029,21.4
Queen Anne's County,Maryland,24,035,15.5
Saint Mary's County,Maryland,24,037,10.5
Somerset County,Maryland,24,039,12.2
Talbot County,Maryland,24,041,24.0
Washington County,Maryland,24,043,12.7
Wicomico County,Maryland,24,045,12.3
Worcester County,Maryland,24,047,22.6
Baltimore City,Maryland,24,510,10.0
Montgomery County,Maryland,24,031,11.4
Prince George's County,Maryland,24,033,8.9
Barnstable County,Massachusetts,25,001,24.0
Berkshire County,Massachusetts,25,003,17.6
Bristol County,Massachusetts,25,005,13.0
Dukes County,Massachusetts,25,007,16.5
Essex County,Massachusetts,25,009,12.9
Franklin County,Massachusetts,25,011,15.1
Hampden County,Massachusetts,25,013,12.7
Hampshire County,Massachusetts,25,015,12.6
Middlesex County,Massachusetts,25,017,11.7
Nantucket County,Massachusetts,25,019,11.7
Norfolk County,Massachusetts,25,021,13.1
Plymouth County,Massachusetts,25,023,13.4
Suffolk County,Massachusetts,25,025,9.1
Worcester County,Massachusetts,25,027,11.7
Alcona County,Michigan,26,001,33.0
Alger County,Michigan,26,003,19.7
Allegan County,Michigan,26,005,13.0
Alpena County,Michigan,26,007,18.5
Antrim County,Michigan,26,009,22.9
Arenac County,Michigan,26,011,20.4
Baraga County,Michigan,26,013,13.6
Barry County,Michigan,26,015,14.5
Bay County,Michigan,26,017,15.1
Benzie County,Michigan,26,019,21.5
Berrien County,Michigan,26,021,15.1
Branch County,Michigan,26,023,13.9
Calhoun County,Michigan,26,025,13.8
Cass County,Michigan,26,027,16.5
Charlevoix County,Michigan,26,029,19.0
Cheboygan County,Michigan,26,031,22.2
Chippewa County,Michigan,26,033,13.2
Clare County,Michigan,26,035,20.3
Clinton County,Michigan,26,037,13.1
Crawford County,Michigan,26,039,21.3
Delta County,Michigan,26,041,18.5
Dickinson County,Michigan,26,043,17.6
Eaton County,Michigan,26,045,14.0
Emmet County,Michigan,26,047,16.8
Genesee County,Michigan,26,049,13.0
Gladwin County,Michigan,26,051,22.7
Gogebic County,Michigan,26,053,19.5
Grand Traverse County,Michigan,26,055,13.8
Gratiot County,Michigan,26,057,12.8
Hillsdale County,Michigan,26,059,15.1
Houghton County,Michigan,26,061,13.0
Huron County,Michigan,26,063,20.4
Ingham County,Michigan,26,065,9.8
Ionia County,Michigan,26,067,10.3
Iosco County,Michigan,26,069,26.0
Iron County,Michigan,26,071,24.7
Isabella County,Michigan,26,073,9.2
Jackson County,Michigan,26,075,13.0
Kalamazoo County,Michigan,26,077,11.2
Kalkaska County,Michigan,26,079,17.0
Kent County,Michigan,26,081,10.1
Keweenaw County,Michigan,26,083,26.5
Lake County,Michigan,26,085,25.1
Lapeer County,Michigan,26,087,13.5
Leelanau County,Michigan,26,089,25.2
Lenawee County,Michigan,26,091,13.5
Livingston County,Michigan,26,093,12.4
Luce County,Michigan,26,095,14.9
Mackinac County,Michigan,26,097,23.2
Macomb County,Michigan,26,099,12.9
Manistee County,Michigan,26,101,19.9
Marquette County,Michigan,26,103,14.3
Mason County,Michigan,26,105,18.5
Mecosta County,Michigan,26,107,14.5
Menominee County,Michigan,26,109,18.9
Midland County,Michigan,26,111,13.7
Missaukee County,Michigan,26,113,17.2
Monroe County,Michigan,26,115,12.9
Montcalm County,Michigan,26,117,13.4
Montmorency County,Michigan,26,119,27.0
Muskegon County,Michigan,26,121,12.6
Newaygo County,Michigan,26,123,15.7
Oakland County,Michigan,26,125,12.6
Oceana County,Michigan,26,127,17.1
Ogemaw County,Michigan,26,129,22.6
Ontonagon County,Michigan,26,131,28.4
Osceola County,Michigan,26,133,16.8
Oscoda County,Michigan,26,135,24.5
Otsego County,Michigan,26,137,17.0
Ottawa County,Michigan,26,139,11.3
Presque Isle County,Michigan,26,141,26.9
Roscommon County,Michigan,26,143,28.1
Saginaw County,Michigan,26,145,14.3
Saint Clair County,Michigan,26,147,14.1
Saint Joseph County,Michigan,26,149,14.0
Sanilac County,Michigan,26,151,17.1
Schoolcraft County,Michigan,26,153,21.7
Shiawassee County,Michigan,26,155,13.7
Tuscola County,Michigan,26,157,15.5
Van Buren County,Michigan,26,159,13.7
Washtenaw County,Michigan,26,161,9.9
Wayne County,Michigan,26,163,11.3
Wexford County,Michigan,26,165,15.5
Aitkin County,Minnesota,27,001,28.2
Anoka County,Minnesota,27,003,9.7
Becker County,Minnesota,27,005,17.2
Beltrami County,Minnesota,27,007,12.5
Benton County,Minnesota,27,009,10.9
Big Stone County,Minnesota,27,011,23.5
Blue Earth County,Minnesota,27,013,10.6
Brown County,Minnesota,27,015,16.9
Carlton County,Minnesota,27,017,13.6
Carver County,Minnesota,27,019,8.1
Cass County,Minnesota,27,021,22.1
Chippewa County,Minnesota,27,023,16.8
Chisago County,Minnesota,27,025,11.6
Clay County,Minnesota,27,027,10.8
Clearwater County,Minnesota,27,029,17.4
Cook County,Minnesota,27,031,21.9
Cottonwood County,Minnesota,27,033,19.7
Crow Wing County,Minnesota,27,035,18.3
Dakota County,Minnesota,27,037,9.9
Dodge County,Minnesota,27,039,11.4
Douglas County,Minnesota,27,041,18.7
Faribault County,Minnesota,27,043,18.6
Fillmore County,Minnesota,27,045,17.8
Freeborn County,Minnesota,27,047,18.5
Goodhue County,Minnesota,27,049,15.4
Grant County,Minnesota,27,051,21.3
Hennepin County,Minnesota,27,053,10.3
Houston County,Minnesota,27,055,17.0
Hubbard County,Minnesota,27,057,21.6
Isanti County,Minnesota,27,059,12.1
Itasca County,Minnesota,27,061,18.8
Jackson County,Minnesota,27,063,17.7
Kanabec County,Minnesota,27,065,16.2
Kandiyohi County,Minnesota,27,067,15.0
Kittson County,Minnesota,27,069,20.6
Koochiching County,Minnesota,27,071,18.8
Lac qui Parle County,Minnesota,27,073,21.5
Lake County,Minnesota,27,075,22.9
Lake of the Woods County,Minnesota,27,077,19.5
Le Sueur County,Minnesota,27,079,13.8
Lincoln County,Minnesota,27,081,21.9
Lyon County,Minnesota,27,083,11.9
McLeod County,Minnesota,27,085,14.2
Mahnomen County,Minnesota,27,087,14.8
Marshall County,Minnesota,27,089,17.3
Martin County,Minnesota,27,091,18.7
Meeker County,Minnesota,27,093,15.8
Mille Lacs County,Minnesota,27,095,14.9
Morrison County,Minnesota,27,097,14.8
Mower County,Minnesota,27,099,14.8
Murray County,Minnesota,27,101,21.5
Nicollet County,Minnesota,27,103,11.5
Nobles County,Minnesota,27,105,13.4
Norman County,Minnesota,27,107,19.2
Olmsted County,Minnesota,27,109,11.8
Otter Tail County,Minnesota,27,111,19.8
Pennington County,Minnesota,27,113,13.3
Pine County,Minnesota,27,115,15.4
Pipestone County,Minnesota,27,117,16.6
Polk County,Minnesota,27,119,14.2
Pope County,Minnesota,27,121,19.4
Ramsey County,Minnesota,27,123,10.7
Red Lake County,Minnesota,27,125,16.0
Redwood County,Minnesota,27,127,17.9
Renville County,Minnesota,27,129,17.4
Rice County,Minnesota,27,131,11.4
Rock County,Minnesota,27,133,17.5
Roseau County,Minnesota,27,135,13.7
Saint Louis County,Minnesota,27,137,14.5
Scott County,Minnesota,27,139,7.9
Sherburne County,Minnesota,27,141,8.1
Sibley County,Minnesota,27,143,14.6
Stearns County,Minnesota,27,145,11.6
Steele County,Minnesota,27,147,13.2
Stevens County,Minnesota,27,149,14.1
Swift County,Minnesota,27,151,17.6
Todd County,Minnesota,27,153,17.0
Traverse County,Minnesota,27,155,23.6
Wabasha County,Minnesota,27,157,16.8
Wadena County,Minnesota,27,159,19.3
Waseca County,Minnesota,27,161,14.4
Washington County,Minnesota,27,163,10.7
Watonwan County,Minnesota,27,165,16.6
Wilkin County,Minnesota,27,167,16.0
Winona County,Minnesota,27,169,12.9
Wright County,Minnesota,27,171,9.4
Yellow Medicine County,Minnesota,27,173,17.2
Adams County,Mississippi,28,001,13.1
Alcorn County,Mississippi,28,003,14.2
Amite County,Mississippi,28,005,17.4
Attala County,Mississippi,28,007,16.4
Benton County,Mississippi,28,009,16.8
Bolivar County,Mississippi,28,011,11.1
Calhoun County,Mississippi,28,013,14.9
Carroll County,Mississippi,28,015,17.6
Chickasaw County,Mississippi,28,017,12.8
Choctaw County,Mississippi,28,019,15.9
Claiborne County,Mississippi,28,021,11.4
Clarke County,Mississippi,28,023,15.9
Clay County,Mississippi,28,025,13.8
Coahoma County,Mississippi,28,027,10.9
Copiah County,Mississippi,28,029,12.7
Covington County,Mississippi,28,031,16.9
DeSoto County,Mississippi,28,033,9.8
Forrest County,Mississippi,28,035,10.5
Franklin County,Mississippi,28,037,15.1
George County,Mississippi,28,039,11.8
Greene County,Mississippi,28,041,9.2
Grenada County,Mississippi,28,043,14.1
Hancock County,Mississippi,28,045,15.8
Harrison County,Mississippi,28,047,11.3
Hinds County,Mississippi,28,049,9.7
Holmes County,Mississippi,28,051,11.4
Humphreys County,Mississippi,28,053,11.0
Issaquena County,Mississippi,28,055,14.5
Itawamba County,Mississippi,28,057,14.5
Jackson County,Mississippi,28,059,12.2
Jasper County,Mississippi,28,061,16.0
Jefferson County,Mississippi,28,063,10.5
Jefferson Davis County,Mississippi,28,065,15.8
Jones County,Mississippi,28,067,13.0
Kemper County,Mississippi,28,069,14.2
Lafayette County,Mississippi,28,071,9.5
Lamar County,Mississippi,28,073,9.9
Lauderdale County,Mississippi,28,075,12.3
Lawrence County,Mississippi,28,077,14.0
