County,State,State_FIPS,County_FIPS,professional_degree
Hendricks County,Indiana,18,063,1660.0
Henry County,Indiana,18,065,213.0
Howard County,Indiana,18,067,519.0
Huntington County,Indiana,18,069,210.0
Jackson County,Indiana,18,071,233.0
Jasper County,Indiana,18,073,116.0
Jay County,Indiana,18,075,27.0
Jefferson County,Indiana,18,077,114.0
Jennings County,Indiana,18,079,0.0
Johnson County,Indiana,18,081,1500.0
Knox County,Indiana,18,083,203.0
Kosciusko County,Indiana,18,085,589.0
LaGrange County,Indiana,18,087,51.0
Lake County,Indiana,18,089,3908.0
LaPorte County,Indiana,18,091,945.0
Lawrence County,Indiana,18,093,164.0
Madison County,Indiana,18,095,746.0
Marion County,Indiana,18,097,13039.0
Marshall County,Indiana,18,099,368.0
Martin County,Indiana,18,101,33.0
Miami County,Indiana,18,103,113.0
Monroe County,Indiana,18,105,1955.0
Montgomery County,Indiana,18,107,161.0
Morgan County,Indiana,18,109,368.0
Newton County,Indiana,18,111,73.0
Noble County,Indiana,18,113,198.0
Ohio County,Indiana,18,115,40.0
Orange County,Indiana,18,117,67.0
Owen County,Indiana,18,119,91.0
Parke County,Indiana,18,121,49.0
Perry County,Indiana,18,123,239.0
Pike County,Indiana,18,125,55.0
Porter County,Indiana,18,127,2231.0
Posey County,Indiana,18,129,129.0
Pulaski County,Indiana,18,131,55.0
Putnam County,Indiana,18,133,255.0
Randolph County,Indiana,18,135,76.0
Ripley County,Indiana,18,137,204.0
Rush County,Indiana,18,139,56.0
Saint Joseph County,Indiana,18,141,3287.0
Scott County,Indiana,18,143,65.0
Shelby County,Indiana,18,145,203.0
Spencer County,Indiana,18,147,109.0
Starke County,Indiana,18,149,59.0
Steuben County,Indiana,18,151,183.0
Sullivan County,Indiana,18,153,47.0
Switzerland County,Indiana,18,155,40.0
Tippecanoe County,Indiana,18,157,1962.0
Tipton County,Indiana,18,159,54.0
Union County,Indiana,18,161,41.0
Vanderburgh County,Indiana,18,163,1976.0
Vermillion County,Indiana,18,165,33.0
Vigo County,Indiana,18,167,876.0
Wabash County,Indiana,18,169,109.0
Warren County,Indiana,18,171,35.0
Warrick County,Indiana,18,173,1025.0
Washington County,Indiana,18,175,138.0
Wayne County,Indiana,18,177,511.0
Wells County,Indiana,18,179,160.0
White County,Indiana,18,181,117.0
Whitley County,Indiana,18,183,281.0
Adair County,Iowa,19,001,60.0
Adams County,Iowa,19,003,25.0
Allamakee County,Iowa,19,005,70.0
Appanoose County,Iowa,19,007,82.0
Audubon County,Iowa,19,009,21.0
Benton County,Iowa,19,011,164.0
Black Hawk County,Iowa,19,013,1309.0
Boone County,Iowa,19,015,178.0
Bremer County,Iowa,19,017,215.0
Buchanan County,Iowa,19,019,125.0
Buena Vista County,Iowa,19,021,174.0
Butler County,Iowa,19,023,81.0
Calhoun County,Iowa,19,025,87.0
Carroll County,Iowa,19,027,135.0
Cass County,Iowa,19,029,122.0
Cedar County,Iowa,19,031,100.0
Cerro Gordo County,Iowa,19,033,482.0
Cherokee County,Iowa,19,035,159.0
Chickasaw County,Iowa,19,037,53.0
Clarke County,Iowa,19,039,50.0
Clay County,Iowa,19,041,169.0
Clayton County,Iowa,19,043,117.0
Clinton County,Iowa,19,045,381.0
Crawford County,Iowa,19,047,127.0
Dallas County,Iowa,19,049,1514.0
Davis County,Iowa,19,051,29.0
Decatur County,Iowa,19,053,57.0
Delaware County,Iowa,19,055,51.0
Des Moines County,Iowa,19,057,229.0
Dickinson County,Iowa,19,059,322.0
Dubuque County,Iowa,19,061,1161.0
Emmet County,Iowa,19,063,21.0
Fayette County,Iowa,19,065,115.0
Floyd County,Iowa,19,067,39.0
Franklin County,Iowa,19,069,69.0
Fremont County,Iowa,19,071,35.0
Greene County,Iowa,19,073,92.0
Grundy County,Iowa,19,075,70.0
Guthrie County,Iowa,19,077,108.0
Hamilton County,Iowa,19,079,131.0
Hancock County,Iowa,19,081,75.0
Hardin County,Iowa,19,083,104.0
Harrison County,Iowa,19,085,77.0
Henry County,Iowa,19,087,69.0
Howard County,Iowa,19,089,36.0
Humboldt County,Iowa,19,091,21.0
Ida County,Iowa,19,093,34.0
Iowa County,Iowa,19,095,127.0
Jackson County,Iowa,19,097,111.0
Jasper County,Iowa,19,099,287.0
Jefferson County,Iowa,19,101,289.0
Johnson County,Iowa,19,103,4818.0
Jones County,Iowa,19,105,72.0
Keokuk County,Iowa,19,107,70.0
Kossuth County,Iowa,19,109,102.0
Lee County,Iowa,19,111,181.0
Linn County,Iowa,19,113,2244.0
Louisa County,Iowa,19,115,44.0
Lucas County,Iowa,19,117,63.0
Lyon County,Iowa,19,119,61.0
Madison County,Iowa,19,121,70.0
Mahaska County,Iowa,19,123,88.0
Marion County,Iowa,19,125,266.0
Marshall County,Iowa,19,127,213.0
Mills County,Iowa,19,129,75.0
Mitchell County,Iowa,19,131,28.0
Monona County,Iowa,19,133,42.0
Monroe County,Iowa,19,135,22.0
Montgomery County,Iowa,19,137,21.0
Muscatine County,Iowa,19,139,296.0
O'Brien County,Iowa,19,141,119.0
Osceola County,Iowa,19,143,37.0
Page County,Iowa,19,145,114.0
Palo Alto County,Iowa,19,147,95.0
Plymouth County,Iowa,19,149,224.0
Pocahontas County,Iowa,19,151,33.0
Polk County,Iowa,19,153,7429.0
Pottawattamie County,Iowa,19,155,638.0
Poweshiek County,Iowa,19,157,272.0
Ringgold County,Iowa,19,159,52.0
Sac County,Iowa,19,161,50.0
Scott County,Iowa,19,163,2353.0
Shelby County,Iowa,19,165,71.0
Sioux County,Iowa,19,167,286.0
Story County,Iowa,19,169,790.0
Tama County,Iowa,19,171,60.0
Taylor County,Iowa,19,173,12.0
Union County,Iowa,19,175,128.0
Van Buren County,Iowa,19,177,9.0
Wapello County,Iowa,19,179,338.0
Warren County,Iowa,19,181,538.0
Washington County,Iowa,19,183,191.0
Wayne County,Iowa,19,185,33.0
Webster County,Iowa,19,187,208.0
Winnebago County,Iowa,19,189,57.0
Winneshiek County,Iowa,19,191,276.0
Woodbury County,Iowa,19,193,973.0
Worth County,Iowa,19,195,55.0
Wright County,Iowa,19,197,57.0
Allen County,Kansas,20,001,37.0
Anderson County,Kansas,20,003,100.0
Atchison County,Kansas,20,005,90.0
Barber County,Kansas,20,007,47.0
Barton County,Kansas,20,009,234.0
Bourbon County,Kansas,20,011,162.0
Brown County,Kansas,20,013,46.0
Butler County,Kansas,20,015,483.0
Chase County,Kansas,20,017,21.0
Chautauqua County,Kansas,20,019,20.0
Cherokee County,Kansas,20,021,145.0
Cheyenne County,Kansas,20,023,16.0
Clark County,Kansas,20,025,15.0
Clay County,Kansas,20,027,2.0
Cloud County,Kansas,20,029,65.0
Coffey County,Kansas,20,031,67.0
Comanche County,Kansas,20,033,3.0
Cowley County,Kansas,20,035,208.0
Crawford County,Kansas,20,037,390.0
Decatur County,Kansas,20,039,17.0
Dickinson County,Kansas,20,041,74.0
Doniphan County,Kansas,20,043,43.0
Douglas County,Kansas,20,045,2245.0
Edwards County,Kansas,20,047,21.0
Elk County,Kansas,20,049,8.0
Ellis County,Kansas,20,051,316.0
Ellsworth County,Kansas,20,053,36.0
Finney County,Kansas,20,055,220.0
Ford County,Kansas,20,057,251.0
Franklin County,Kansas,20,059,146.0
Geary County,Kansas,20,061,159.0
Gove County,Kansas,20,063,17.0
Graham County,Kansas,20,065,14.0
Grant County,Kansas,20,067,39.0
Gray County,Kansas,20,069,16.0
Greeley County,Kansas,20,071,10.0
Greenwood County,Kansas,20,073,24.0
Hamilton County,Kansas,20,075,8.0
Harper County,Kansas,20,077,44.0
Harvey County,Kansas,20,079,392.0
Haskell County,Kansas,20,081,7.0
Hodgeman County,Kansas,20,083,14.0
Jackson County,Kansas,20,085,101.0
Jefferson County,Kansas,20,087,102.0
Jewell County,Kansas,20,089,26.0
Johnson County,Kansas,20,091,15235.0
Kearny County,Kansas,20,093,24.0
Kingman County,Kansas,20,095,29.0
Kiowa County,Kansas,20,097,14.0
Labette County,Kansas,20,099,217.0
Lane County,Kansas,20,101,0.0
Leavenworth County,Kansas,20,103,599.0
Lincoln County,Kansas,20,105,15.0
Linn County,Kansas,20,107,54.0
Logan County,Kansas,20,109,39.0
Lyon County,Kansas,20,111,347.0
McPherson County,Kansas,20,113,238.0
Marion County,Kansas,20,115,113.0
Marshall County,Kansas,20,117,60.0
Meade County,Kansas,20,119,9.0
Miami County,Kansas,20,121,381.0
Mitchell County,Kansas,20,123,105.0
Montgomery County,Kansas,20,125,249.0
Morris County,Kansas,20,127,37.0
Morton County,Kansas,20,129,1.0
Nemaha County,Kansas,20,131,92.0
Neosho County,Kansas,20,133,140.0
Ness County,Kansas,20,135,14.0
Norton County,Kansas,20,137,1.0
Osage County,Kansas,20,139,36.0
Osborne County,Kansas,20,141,22.0
Ottawa County,Kansas,20,143,17.0
Pawnee County,Kansas,20,145,78.0
Phillips County,Kansas,20,147,5.0
Pottawatomie County,Kansas,20,149,204.0
Pratt County,Kansas,20,151,102.0
Rawlins County,Kansas,20,153,16.0
Reno County,Kansas,20,155,588.0
Republic County,Kansas,20,157,35.0
Rice County,Kansas,20,159,40.0
Riley County,Kansas,20,161,754.0
Rooks County,Kansas,20,163,25.0
Rush County,Kansas,20,165,13.0
Russell County,Kansas,20,167,55.0
Saline County,Kansas,20,169,685.0
Scott County,Kansas,20,171,38.0
Sedgwick County,Kansas,20,173,5964.0
Seward County,Kansas,20,175,94.0
Shawnee County,Kansas,20,177,2395.0
Sheridan County,Kansas,20,179,25.0
Sherman County,Kansas,20,181,7.0
Smith County,Kansas,20,183,17.0
Stafford County,Kansas,20,185,18.0
Stanton County,Kansas,20,187,0.0
Stevens County,Kansas,20,189,17.0
Sumner County,Kansas,20,191,128.0
Thomas County,Kansas,20,193,45.0
Trego County,Kansas,20,195,18.0
Wabaunsee County,Kansas,20,197,59.0
Wallace County,Kansas,20,199,10.0
Washington County,Kansas,20,201,18.0
Wichita County,Kansas,20,203,4.0
Wilson County,Kansas,20,205,29.0
Woodson County,Kansas,20,207,6.0
Wyandotte County,Kansas,20,209,1137.0
Adair County,Kentucky,21,001,234.0
Allen County,Kentucky,21,003,102.0
Anderson County,Kentucky,21,005,191.0
Ballard County,Kentucky,21,007,31.0
Barren County,Kentucky,21,009,366.0
Bath County,Kentucky,21,011,96.0
Bell County,Kentucky,21,013,145.0
Boone County,Kentucky,21,015,1593.0
Bourbon County,Kentucky,21,017,128.0
Boyd County,Kentucky,21,019,562.0
Boyle County,Kentucky,21,021,371.0
Bracken County,Kentucky,21,023,90.0
Breathitt County,Kentucky,21,025,186.0
Breckinridge County,Kentucky,21,027,109.0
Bullitt County,Kentucky,21,029,322.0
Butler County,Kentucky,21,031,58.0
Caldwell County,Kentucky,21,033,54.0
Calloway County,Kentucky,21,035,349.0
Campbell County,Kentucky,21,037,1259.0
Carlisle County,Kentucky,21,039,15.0
Carroll County,Kentucky,21,041,19.0
Carter County,Kentucky,21,043,126.0
Casey County,Kentucky,21,045,83.0
Christian County,Kentucky,21,047,528.0
Clark County,Kentucky,21,049,223.0
Clay County,Kentucky,21,051,229.0
Clinton County,Kentucky,21,053,58.0
Crittenden County,Kentucky,21,055,106.0
Cumberland County,Kentucky,21,057,60.0
Daviess County,Kentucky,21,059,696.0
Edmonson County,Kentucky,21,061,99.0
Elliott County,Kentucky,21,063,16.0
Estill County,Kentucky,21,065,94.0
Fayette County,Kentucky,21,067,8457.0
Fleming County,Kentucky,21,069,36.0
Floyd County,Kentucky,21,071,234.0
Franklin County,Kentucky,21,073,540.0
Fulton County,Kentucky,21,075,30.0
Gallatin County,Kentucky,21,077,28.0
Garrard County,Kentucky,21,079,162.0
Grant County,Kentucky,21,081,90.0
Graves County,Kentucky,21,083,345.0
Grayson County,Kentucky,21,085,167.0
Green County,Kentucky,21,087,69.0
Greenup County,Kentucky,21,089,424.0
Hancock County,Kentucky,21,091,28.0
Hardin County,Kentucky,21,093,814.0
Harlan County,Kentucky,21,095,182.0
Harrison County,Kentucky,21,097,205.0
Hart County,Kentucky,21,099,94.0
Henderson County,Kentucky,21,101,358.0
Henry County,Kentucky,21,103,149.0
Hickman County,Kentucky,21,105,38.0
Hopkins County,Kentucky,21,107,642.0
Jackson County,Kentucky,21,109,185.0
Jefferson County,Kentucky,21,111,14118.0
Jessamine County,Kentucky,21,113,933.0
Johnson County,Kentucky,21,115,177.0
Kenton County,Kentucky,21,117,2415.0
Knott County,Kentucky,21,119,229.0
Knox County,Kentucky,21,121,297.0
Larue County,Kentucky,21,123,96.0
Laurel County,Kentucky,21,125,467.0
Lawrence County,Kentucky,21,127,88.0
Lee County,Kentucky,21,129,42.0
Leslie County,Kentucky,21,131,74.0
Letcher County,Kentucky,21,133,303.0
Lewis County,Kentucky,21,135,68.0
Lincoln County,Kentucky,21,137,135.0
Livingston County,Kentucky,21,139,66.0
Logan County,Kentucky,21,141,211.0
Lyon County,Kentucky,21,143,150.0
McCracken County,Kentucky,21,145,877.0
McCreary County,Kentucky,21,147,30.0
McLean County,Kentucky,21,149,43.0
Madison County,Kentucky,21,151,872.0
Magoffin County,Kentucky,21,153,80.0
Marion County,Kentucky,21,155,207.0
Marshall County,Kentucky,21,157,241.0
Martin County,Kentucky,21,159,41.0
Mason County,Kentucky,21,161,188.0
Meade County,Kentucky,21,163,255.0
Menifee County,Kentucky,21,165,18.0
Mercer County,Kentucky,21,167,125.0
Metcalfe County,Kentucky,21,169,83.0
Monroe County,Kentucky,21,171,111.0
Montgomery County,Kentucky,21,173,235.0
Morgan County,Kentucky,21,175,56.0
Muhlenberg County,Kentucky,21,177,209.0
Nelson County,Kentucky,21,179,412.0
Nicholas County,Kentucky,21,181,27.0
Ohio County,Kentucky,21,183,155.0
Oldham County,Kentucky,21,185,1485.0
Owen County,Kentucky,21,187,32.0
Owsley County,Kentucky,21,189,41.0
Pendleton County,Kentucky,21,191,113.0
Perry County,Kentucky,21,193,262.0
Pike County,Kentucky,21,195,738.0
Powell County,Kentucky,21,197,117.0
Pulaski County,Kentucky,21,199,753.0
Robertson County,Kentucky,21,201,4.0
Rockcastle County,Kentucky,21,203,84.0
Rowan County,Kentucky,21,205,413.0
Russell County,Kentucky,21,207,171.0
Scott County,Kentucky,21,209,605.0
Shelby County,Kentucky,21,211,504.0
Simpson County,Kentucky,21,213,160.0
Spencer County,Kentucky,21,215,115.0
Taylor County,Kentucky,21,217,340.0
Todd County,Kentucky,21,219,50.0
Trigg County,Kentucky,21,221,151.0
Trimble County,Kentucky,21,223,30.0
Union County,Kentucky,21,225,55.0
Warren County,Kentucky,21,227,1916.0
Washington County,Kentucky,21,229,80.0
Wayne County,Kentucky,21,231,131.0
Webster County,Kentucky,21,233,28.0
Whitley County,Kentucky,21,235,374.0
Wolfe County,Kentucky,21,237,9.0
Woodford County,Kentucky,21,239,488.0
Acadia Parish,Louisiana,22,001,129.0
Allen Parish,Louisiana,22,003,196.0
Ascension Parish,Louisiana,22,005,1149.0
Assumption Parish,Louisiana,22,007,63.0
Avoyelles Parish,Louisiana,22,009,259.0
Beauregard Parish,Louisiana,22,011,181.0
Bienville Parish,Louisiana,22,013,84.0
Bossier Parish,Louisiana,22,015,746.0
Caddo Parish,Louisiana,22,017,3276.0
Calcasieu Parish,Louisiana,22,019,1769.0
Caldwell Parish,Louisiana,22,021,43.0
Cameron Parish,Louisiana,22,023,38.0
Catahoula Parish,Louisiana,22,025,17.0
Claiborne Parish,Louisiana,22,027,121.0
Concordia Parish,Louisiana,22,029,115.0
De Soto Parish,Louisiana,22,031,155.0
East Baton Rouge Parish,Louisiana,22,033,7257.0
East Carroll Parish,Louisiana,22,035,0.0
East Feliciana Parish,Louisiana,22,037,67.0
Evangeline Parish,Louisiana,22,039,72.0
Franklin Parish,Louisiana,22,041,43.0
Grant Parish,Louisiana,22,043,58.0
Iberia Parish,Louisiana,22,045,350.0
Iberville Parish,Louisiana,22,047,95.0
Jackson Parish,Louisiana,22,049,48.0
Jefferson Parish,Louisiana,22,051,6947.0
Jefferson Davis Parish,Louisiana,22,053,143.0
Lafayette Parish,Louisiana,22,055,3357.0
Lafourche Parish,Louisiana,22,057,631.0
LaSalle Parish,Louisiana,22,059,61.0
Lincoln Parish,Louisiana,22,061,387.0
Livingston Parish,Louisiana,22,063,507.0
Madison Parish,Louisiana,22,065,36.0
Morehouse Parish,Louisiana,22,067,116.0
Natchitoches Parish,Louisiana,22,069,176.0
Orleans Parish,Louisiana,22,071,12347.0
Ouachita Parish,Louisiana,22,073,1483.0
Plaquemines Parish,Louisiana,22,075,125.0
Pointe Coupee Parish,Louisiana,22,077,135.0
Rapides Parish,Louisiana,22,079,1340.0
Red River Parish,Louisiana,22,081,0.0
Richland Parish,Louisiana,22,083,158.0
Sabine Parish,Louisiana,22,085,64.0
Saint Bernard Parish,Louisiana,22,087,138.0
Saint Charles Parish,Louisiana,22,089,202.0
Saint Helena Parish,Louisiana,22,091,13.0
Saint James Parish,Louisiana,22,093,42.0
Saint John the Baptist Parish,Louisiana,22,095,168.0
Saint Landry Parish,Louisiana,22,097,497.0
Saint Martin Parish,Louisiana,22,099,153.0
Saint Mary Parish,Louisiana,22,101,210.0
Saint Tammany Parish,Louisiana,22,103,4546.0
Tangipahoa Parish,Louisiana,22,105,889.0
Tensas Parish,Louisiana,22,107,7.0
Terrebonne Parish,Louisiana,22,109,561.0
Union Parish,Louisiana,22,111,91.0
Vermilion Parish,Louisiana,22,113,282.0
Vernon Parish,Louisiana,22,115,210.0
Washington Parish,Louisiana,22,117,92.0
Webster Parish,Louisiana,22,119,177.0
West Baton Rouge Parish,Louisiana,22,121,243.0
West Carroll Parish,Louisiana,22,123,28.0
West Feliciana Parish,Louisiana,22,125,76.0
Winn Parish,Louisiana,22,127,106.0
Androscoggin County,Maine,23,001,1136.0
Aroostook County,Maine,23,003,510.0
Cumberland County,Maine,23,005,7612.0
Franklin County,Maine,23,007,296.0
Hancock County,Maine,23,009,987.0
Kennebec County,Maine,23,011,1303.0
Knox County,Maine,23,013,642.0
Lincoln County,Maine,23,015,641.0
Oxford County,Maine,23,017,424.0
Penobscot County,Maine,23,019,1663.0
Piscataquis County,Maine,23,021,100.0
Sagadahoc County,Maine,23,023,597.0
Somerset County,Maine,23,025,350.0
Waldo County,Maine,23,027,468.0
Washington County,Maine,23,029,284.0
York County,Maine,23,031,2758.0
Allegany County,Maryland,24,001,471.0
Anne Arundel County,Maryland,24,003,9937.0
Baltimore County,Maryland,24,005,18291.0
Calvert County,Maryland,24,009,1203.0
Caroline County,Maryland,24,011,180.0
Carroll County,Maryland,24,013,2076.0
Cecil County,Maryland,24,015,716.0
Charles County,Maryland,24,017,1248.0
Dorchester County,Maryland,24,019,352.0
Frederick County,Maryland,24,021,3497.0
Garrett County,Maryland,24,023,281.0
Harford County,Maryland,24,025,2883.0
Howard County,Maryland,24,027,10521.0
Kent County,Maryland,24,029,384.0
Queen Anne's County,Maryland,24,035,767.0
Saint Mary's County,Maryland,24,037,932.0
Somerset County,Maryland,24,039,88.0
Talbot County,Maryland,24,041,1301.0
Washington County,Maryland,24,043,1147.0
Wicomico County,Maryland,24,045,1063.0
Worcester County,Maryland,24,047,631.0
Baltimore City,Maryland,24,510,12349.0
Montgomery County,Maryland,24,031,45964.0
Prince George's County,Maryland,24,033,10115.0
Barnstable County,Massachusetts,25,001,4590.0
Berkshire County,Massachusetts,25,003,2178.0
Bristol County,Massachusetts,25,005,5482.0
Dukes County,Massachusetts,25,007,701.0
Essex County,Massachusetts,25,009,12877.0
Franklin County,Massachusetts,25,011,1184.0
Hampden County,Massachusetts,25,013,4589.0
Hampshire County,Massachusetts,25,015,2752.0
Middlesex County,Massachusetts,25,017,46031.0
Nantucket County,Massachusetts,25,019,268.0
Norfolk County,Massachusetts,25,021,22131.0
Plymouth County,Massachusetts,25,023,8142.0
Suffolk County,Massachusetts,25,025,23611.0
Worcester County,Massachusetts,25,027,10781.0
Alcona County,Michigan,26,001,93.0
Alger County,Michigan,26,003,50.0
Allegan County,Michigan,26,005,719.0
Alpena County,Michigan,26,007,271.0
Antrim County,Michigan,26,009,286.0
Arenac County,Michigan,26,011,44.0
Baraga County,Michigan,26,013,87.0
Barry County,Michigan,26,015,366.0
Bay County,Michigan,26,017,779.0
Benzie County,Michigan,26,019,255.0
Berrien County,Michigan,26,021,1737.0
Branch County,Michigan,26,023,113.0
Calhoun County,Michigan,26,025,843.0
Cass County,Michigan,26,027,351.0
Charlevoix County,Michigan,26,029,526.0
Cheboygan County,Michigan,26,031,222.0
Chippewa County,Michigan,26,033,271.0
Clare County,Michigan,26,035,121.0
Clinton County,Michigan,26,037,1272.0
Crawford County,Michigan,26,039,114.0
Delta County,Michigan,26,041,352.0
Dickinson County,Michigan,26,043,279.0
Eaton County,Michigan,26,045,1049.0
Emmet County,Michigan,26,047,591.0
Genesee County,Michigan,26,049,3389.0
Gladwin County,Michigan,26,051,99.0
Gogebic County,Michigan,26,053,135.0
Grand Traverse County,Michigan,26,055,1592.0
Gratiot County,Michigan,26,057,177.0
Hillsdale County,Michigan,26,059,357.0
Houghton County,Michigan,26,061,252.0
Huron County,Michigan,26,063,217.0
Ingham County,Michigan,26,065,4604.0
Ionia County,Michigan,26,067,237.0
Iosco County,Michigan,26,069,138.0
Iron County,Michigan,26,071,83.0
Isabella County,Michigan,26,073,438.0
Jackson County,Michigan,26,075,1083.0
Kalamazoo County,Michigan,26,077,3436.0
Kalkaska County,Michigan,26,079,89.0
Kent County,Michigan,26,081,8591.0
Keweenaw County,Michigan,26,083,28.0
Lake County,Michigan,26,085,47.0
Lapeer County,Michigan,26,087,386.0
Leelanau County,Michigan,26,089,595.0
Lenawee County,Michigan,26,091,619.0
Livingston County,Michigan,26,093,2126.0
Luce County,Michigan,26,095,43.0
Mackinac County,Michigan,26,097,124.0
Macomb County,Michigan,26,099,7033.0
Manistee County,Michigan,26,101,277.0
Marquette County,Michigan,26,103,766.0
Mason County,Michigan,26,105,224.0
Mecosta County,Michigan,26,107,336.0
Menominee County,Michigan,26,109,141.0
Midland County,Michigan,26,111,1167.0
Missaukee County,Michigan,26,113,70.0
Monroe County,Michigan,26,115,964.0
Montcalm County,Michigan,26,117,380.0
Montmorency County,Michigan,26,119,39.0
Muskegon County,Michigan,26,121,1183.0
Newaygo County,Michigan,26,123,239.0
Oakland County,Michigan,26,125,31949.0
Oceana County,Michigan,26,127,138.0
Ogemaw County,Michigan,26,129,117.0
Ontonagon County,Michigan,26,131,47.0
Osceola County,Michigan,26,133,71.0
Oscoda County,Michigan,26,135,11.0
Otsego County,Michigan,26,137,309.0
Ottawa County,Michigan,26,139,2490.0
Presque Isle County,Michigan,26,141,137.0
Roscommon County,Michigan,26,143,202.0
Saginaw County,Michigan,26,145,2044.0
Saint Clair County,Michigan,26,147,1223.0
Saint Joseph County,Michigan,26,149,237.0
Sanilac County,Michigan,26,151,191.0
Schoolcraft County,Michigan,26,153,36.0
Shiawassee County,Michigan,26,155,396.0
Tuscola County,Michigan,26,157,202.0
Van Buren County,Michigan,26,159,459.0
Washtenaw County,Michigan,26,161,10866.0
Wayne County,Michigan,26,163,17084.0
Wexford County,Michigan,26,165,202.0
Aitkin County,Minnesota,27,001,149.0
Anoka County,Minnesota,27,003,2586.0
Becker County,Minnesota,27,005,380.0
Beltrami County,Minnesota,27,007,554.0
Benton County,Minnesota,27,009,223.0
Big Stone County,Minnesota,27,011,17.0
Blue Earth County,Minnesota,27,013,686.0
Brown County,Minnesota,27,015,241.0
Carlton County,Minnesota,27,017,255.0
Carver County,Minnesota,27,019,1461.0
Cass County,Minnesota,27,021,289.0
Chippewa County,Minnesota,27,023,55.0
Chisago County,Minnesota,27,025,369.0
Clay County,Minnesota,27,027,400.0
Clearwater County,Minnesota,27,029,27.0
Cook County,Minnesota,27,031,93.0
Cottonwood County,Minnesota,27,033,67.0
Crow Wing County,Minnesota,27,035,842.0
Dakota County,Minnesota,27,037,6618.0
Dodge County,Minnesota,27,039,147.0
Douglas County,Minnesota,27,041,371.0
Faribault County,Minnesota,27,043,61.0
Fillmore County,Minnesota,27,045,164.0
Freeborn County,Minnesota,27,047,238.0
Goodhue County,Minnesota,27,049,440.0
Grant County,Minnesota,27,051,30.0
Hennepin County,Minnesota,27,053,29892.0
Houston County,Minnesota,27,055,135.0
Hubbard County,Minnesota,27,057,232.0
Isanti County,Minnesota,27,059,200.0
Itasca County,Minnesota,27,061,429.0
Jackson County,Minnesota,27,063,50.0
Kanabec County,Minnesota,27,065,130.0
Kandiyohi County,Minnesota,27,067,522.0
Kittson County,Minnesota,27,069,73.0
Koochiching County,Minnesota,27,071,84.0
Lac qui Parle County,Minnesota,27,073,64.0
Lake County,Minnesota,27,075,124.0
Lake of the Woods County,Minnesota,27,077,16.0
Le Sueur County,Minnesota,27,079,177.0
Lincoln County,Minnesota,27,081,36.0
Lyon County,Minnesota,27,083,185.0
McLeod County,Minnesota,27,085,198.0
Mahnomen County,Minnesota,27,087,25.0
Marshall County,Minnesota,27,089,44.0
Martin County,Minnesota,27,091,152.0
Meeker County,Minnesota,27,093,165.0
Mille Lacs County,Minnesota,27,095,108.0
Morrison County,Minnesota,27,097,151.0
Mower County,Minnesota,27,099,300.0
Murray County,Minnesota,27,101,57.0
Nicollet County,Minnesota,27,103,382.0
Nobles County,Minnesota,27,105,117.0
Norman County,Minnesota,27,107,26.0
Olmsted County,Minnesota,27,109,5025.0
Otter Tail County,Minnesota,27,111,632.0
Pennington County,Minnesota,27,113,92.0
Pine County,Minnesota,27,115,102.0
Pipestone County,Minnesota,27,117,57.0
Polk County,Minnesota,27,119,273.0
Pope County,Minnesota,27,121,106.0
Ramsey County,Minnesota,27,123,10924.0
Red Lake County,Minnesota,27,125,6.0
Redwood County,Minnesota,27,127,90.0
Renville County,Minnesota,27,129,59.0
Rice County,Minnesota,27,131,736.0
Rock County,Minnesota,27,133,119.0
Roseau County,Minnesota,27,135,110.0
Saint Louis County,Minnesota,27,137,2555.0
Scott County,Minnesota,27,139,1421.0
Sherburne County,Minnesota,27,141,667.0
Sibley County,Minnesota,27,143,67.0
Stearns County,Minnesota,27,145,1460.0
Steele County,Minnesota,27,147,333.0
Stevens County,Minnesota,27,149,133.0
Swift County,Minnesota,27,151,47.0
Todd County,Minnesota,27,153,117.0
Traverse County,Minnesota,27,155,55.0
Wabasha County,Minnesota,27,157,239.0
Wadena County,Minnesota,27,159,83.0
Waseca County,Minnesota,27,161,98.0
Washington County,Minnesota,27,163,5235.0
Watonwan County,Minnesota,27,165,41.0
Wilkin County,Minnesota,27,167,40.0
Winona County,Minnesota,27,169,392.0
Wright County,Minnesota,27,171,1181.0
Yellow Medicine County,Minnesota,27,173,41.0
Adams County,Mississippi,28,001,266.0
Alcorn County,Mississippi,28,003,361.0
Amite County,Mississippi,28,005,63.0
Attala County,Mississippi,28,007,52.0
Benton County,Mississippi,28,009,91.0
Bolivar County,Mississippi,28,011,324.0
Calhoun County,Mississippi,28,013,24.0
Carroll County,Mississippi,28,015,48.0
Chickasaw County,Mississippi,28,017,78.0
Choctaw County,Mississippi,28,019,54.0
Claiborne County,Mississippi,28,021,191.0
Clarke County,Mississippi,28,023,107.0
Clay County,Mississippi,28,025,184.0
Coahoma County,Mississippi,28,027,120.0
Copiah County,Mississippi,28,029,137.0
Covington County,Mississippi,28,031,61.0
DeSoto County,Mississippi,28,033,1533.0
Forrest County,Mississippi,28,035,813.0
Franklin County,Mississippi,28,037,46.0
George County,Mississippi,28,039,105.0
Greene County,Mississippi,28,041,57.0
Grenada County,Mississippi,28,043,147.0
Hancock County,Mississippi,28,045,491.0
Harrison County,Mississippi,28,047,1944.0
Hinds County,Mississippi,28,049,3618.0
Holmes County,Mississippi,28,051,66.0
