County,State,State_FIPS,County_FIPS,population_aged_25_plus
Benton County,Indiana,18,007,5825.0
Blackford County,Indiana,18,009,8635.0
Boone County,Indiana,18,011,42286.0
Brown County,Indiana,18,013,11289.0
Carroll County,Indiana,18,015,13949.0
Cass County,Indiana,18,017,25948.0
Clark County,Indiana,18,019,79800.0
Clay County,Indiana,18,021,18193.0
Clinton County,Indiana,18,023,21208.0
Crawford County,Indiana,18,025,7464.0
Daviess County,Indiana,18,027,20396.0
Dearborn County,Indiana,18,029,34175.0
Decatur County,Indiana,18,031,17800.0
DeKalb County,Indiana,18,033,28705.0
Delaware County,Indiana,18,035,71116.0
Dubois County,Indiana,18,037,28437.0
Elkhart County,Indiana,18,039,128815.0
Fayette County,Indiana,18,041,16262.0
Floyd County,Indiana,18,043,52497.0
Fountain County,Indiana,18,045,11530.0
Franklin County,Indiana,18,047,15588.0
Fulton County,Indiana,18,049,13899.0
Gibson County,Indiana,18,051,22862.0
Grant County,Indiana,18,053,44364.0
Greene County,Indiana,18,055,22800.0
Hamilton County,Indiana,18,057,204605.0
Hancock County,Indiana,18,059,50430.0
Harrison County,Indiana,18,061,27814.0
Hendricks County,Indiana,18,063,106864.0
Henry County,Indiana,18,065,34427.0
Howard County,Indiana,18,067,57038.0
Huntington County,Indiana,18,069,24902.0
Jackson County,Indiana,18,071,29782.0
Jasper County,Indiana,18,073,22363.0
Jay County,Indiana,18,075,13782.0
Jefferson County,Indiana,18,077,22146.0
Jennings County,Indiana,18,079,18797.0
Johnson County,Indiana,18,081,100767.0
Knox County,Indiana,18,083,24571.0
Kosciusko County,Indiana,18,085,52331.0
LaGrange County,Indiana,18,087,22476.0
Lake County,Indiana,18,089,327083.0
LaPorte County,Indiana,18,091,77246.0
Lawrence County,Indiana,18,093,32142.0
Madison County,Indiana,18,095,90049.0
Marion County,Indiana,18,097,621033.0
Marshall County,Indiana,18,099,30762.0
Martin County,Indiana,18,101,7089.0
Miami County,Indiana,18,103,24972.0
Monroe County,Indiana,18,105,83259.0
Montgomery County,Indiana,18,107,25905.0
Morgan County,Indiana,18,109,47887.0
Newton County,Indiana,18,111,9935.0
Noble County,Indiana,18,113,31431.0
Ohio County,Indiana,18,115,4393.0
Orange County,Indiana,18,117,13515.0
Owen County,Indiana,18,119,14931.0
Parke County,Indiana,18,121,12017.0
Perry County,Indiana,18,123,13582.0
Pike County,Indiana,18,125,8753.0
Porter County,Indiana,18,127,114687.0
Posey County,Indiana,18,129,17941.0
Pulaski County,Indiana,18,131,8821.0
Putnam County,Indiana,18,133,24785.0
Randolph County,Indiana,18,135,17359.0
Ripley County,Indiana,18,137,19227.0
Rush County,Indiana,18,139,11525.0
Saint Joseph County,Indiana,18,141,175332.0
Scott County,Indiana,18,143,16354.0
Shelby County,Indiana,18,145,30745.0
Spencer County,Indiana,18,147,14395.0
Starke County,Indiana,18,149,15775.0
Steuben County,Indiana,18,151,23651.0
Sullivan County,Indiana,18,153,14876.0
Switzerland County,Indiana,18,155,7188.0
Tippecanoe County,Indiana,18,157,104357.0
Tipton County,Indiana,18,159,10905.0
Union County,Indiana,18,161,5023.0
Vanderburgh County,Indiana,18,163,123744.0
Vermillion County,Indiana,18,165,10980.0
Vigo County,Indiana,18,167,69096.0
Wabash County,Indiana,18,169,21712.0
Warren County,Indiana,18,171,5879.0
Warrick County,Indiana,18,173,42415.0
Washington County,Indiana,18,175,19216.0
Wayne County,Indiana,18,177,45691.0
Wells County,Indiana,18,179,18826.0
White County,Indiana,18,181,16694.0
Whitley County,Indiana,18,183,23262.0
Adair County,Iowa,19,001,5114.0
Adams County,Iowa,19,003,2700.0
Allamakee County,Iowa,19,005,9688.0
Appanoose County,Iowa,19,007,8917.0
Audubon County,Iowa,19,009,4137.0
Benton County,Iowa,19,011,17671.0
Black Hawk County,Iowa,19,013,83685.0
Boone County,Iowa,19,015,18468.0
Bremer County,Iowa,19,017,16326.0
Buchanan County,Iowa,19,019,13964.0
Buena Vista County,Iowa,19,021,12766.0
Butler County,Iowa,19,023,10404.0
Calhoun County,Iowa,19,025,7023.0
Carroll County,Iowa,19,027,13798.0
Cass County,Iowa,19,029,9417.0
Cedar County,Iowa,19,031,12983.0
Cerro Gordo County,Iowa,19,033,30647.0
Cherokee County,Iowa,19,035,8256.0
Chickasaw County,Iowa,19,037,8334.0
Clarke County,Iowa,19,039,6287.0
Clay County,Iowa,19,041,11445.0
Clayton County,Iowa,19,043,12629.0
Clinton County,Iowa,19,045,32718.0
Crawford County,Iowa,19,047,11164.0
Dallas County,Iowa,19,049,54781.0
Davis County,Iowa,19,051,5584.0
Decatur County,Iowa,19,053,4863.0
Delaware County,Iowa,19,055,11838.0
Des Moines County,Iowa,19,057,27507.0
Dickinson County,Iowa,19,059,12674.0
Dubuque County,Iowa,19,061,64565.0
Emmet County,Iowa,19,063,6465.0
Fayette County,Iowa,19,065,13830.0
Floyd County,Iowa,19,067,10879.0
Franklin County,Iowa,19,069,7131.0
Fremont County,Iowa,19,071,4987.0
Greene County,Iowa,19,073,6286.0
Grundy County,Iowa,19,075,8624.0
Guthrie County,Iowa,19,077,7523.0
Hamilton County,Iowa,19,079,10555.0
Hancock County,Iowa,19,081,7737.0
Hardin County,Iowa,19,083,12129.0
Harrison County,Iowa,19,085,9897.0
Henry County,Iowa,19,087,13675.0
Howard County,Iowa,19,089,6316.0
Humboldt County,Iowa,19,091,6682.0
Ida County,Iowa,19,093,4820.0
Iowa County,Iowa,19,095,11205.0
Jackson County,Iowa,19,097,13632.0
Jasper County,Iowa,19,099,25949.0
Jefferson County,Iowa,19,101,12768.0
Johnson County,Iowa,19,103,86316.0
Jones County,Iowa,19,105,14623.0
Keokuk County,Iowa,19,107,7162.0
Kossuth County,Iowa,19,109,10618.0
Lee County,Iowa,19,111,24431.0
Linn County,Iowa,19,113,148927.0
Louisa County,Iowa,19,115,7703.0
Lucas County,Iowa,19,117,5930.0
Lyon County,Iowa,19,119,7611.0
Madison County,Iowa,19,121,10767.0
Mahaska County,Iowa,19,123,14928.0
Marion County,Iowa,19,125,21612.0
Marshall County,Iowa,19,127,26676.0
Mills County,Iowa,19,129,10300.0
Mitchell County,Iowa,19,131,7296.0
Monona County,Iowa,19,133,6398.0
Monroe County,Iowa,19,135,5341.0
Montgomery County,Iowa,19,137,7058.0
Muscatine County,Iowa,19,139,28552.0
O'Brien County,Iowa,19,141,9612.0
Osceola County,Iowa,19,143,4275.0
Page County,Iowa,19,145,11130.0
Palo Alto County,Iowa,19,147,6268.0
Plymouth County,Iowa,19,149,16763.0
Pocahontas County,Iowa,19,151,4964.0
Polk County,Iowa,19,153,313476.0
Pottawattamie County,Iowa,19,155,63090.0
Poweshiek County,Iowa,19,157,12081.0
Ringgold County,Iowa,19,159,3474.0
Sac County,Iowa,19,161,7001.0
Scott County,Iowa,19,163,116340.0
Shelby County,Iowa,19,165,8255.0
Sioux County,Iowa,19,167,20569.0
Story County,Iowa,19,169,50291.0
Tama County,Iowa,19,171,11627.0
Taylor County,Iowa,19,173,4314.0
Union County,Iowa,19,175,8490.0
Van Buren County,Iowa,19,177,5021.0
Wapello County,Iowa,19,179,24075.0
Warren County,Iowa,19,181,32305.0
Washington County,Iowa,19,183,14975.0
Wayne County,Iowa,19,185,4362.0
Webster County,Iowa,19,187,24745.0
Winnebago County,Iowa,19,189,7205.0
Winneshiek County,Iowa,19,191,13434.0
Woodbury County,Iowa,19,193,65382.0
Worth County,Iowa,19,195,5268.0
Wright County,Iowa,19,197,8889.0
Allen County,Kansas,20,001,8594.0
Anderson County,Kansas,20,003,5210.0
Atchison County,Kansas,20,005,10065.0
Barber County,Kansas,20,007,3301.0
Barton County,Kansas,20,009,18049.0
Bourbon County,Kansas,20,011,9568.0
Brown County,Kansas,20,013,6542.0
Butler County,Kansas,20,015,43560.0
Chase County,Kansas,20,017,1823.0
Chautauqua County,Kansas,20,019,2446.0
Cherokee County,Kansas,20,021,13941.0
Cheyenne County,Kansas,20,023,1912.0
Clark County,Kansas,20,025,1412.0
Clay County,Kansas,20,027,5671.0
Cloud County,Kansas,20,029,6077.0
Coffey County,Kansas,20,031,5839.0
Comanche County,Kansas,20,033,1275.0
Cowley County,Kansas,20,035,23425.0
Crawford County,Kansas,20,037,23359.0
Decatur County,Kansas,20,039,2160.0
Dickinson County,Kansas,20,041,13106.0
Doniphan County,Kansas,20,043,5065.0
Douglas County,Kansas,20,045,68491.0
Edwards County,Kansas,20,047,2095.0
Elk County,Kansas,20,049,1893.0
Ellis County,Kansas,20,051,17449.0
Ellsworth County,Kansas,20,053,4544.0
Finney County,Kansas,20,055,21596.0
Ford County,Kansas,20,057,20438.0
Franklin County,Kansas,20,059,17003.0
Geary County,Kansas,20,061,18624.0
Gove County,Kansas,20,063,1923.0
Graham County,Kansas,20,065,1901.0
Grant County,Kansas,20,067,4530.0
Gray County,Kansas,20,069,3785.0
Greeley County,Kansas,20,071,782.0
Greenwood County,Kansas,20,073,4466.0
Hamilton County,Kansas,20,075,1582.0
Harper County,Kansas,20,077,3938.0
Harvey County,Kansas,20,079,22635.0
Haskell County,Kansas,20,081,2491.0
Hodgeman County,Kansas,20,083,1307.0
Jackson County,Kansas,20,085,9003.0
Jefferson County,Kansas,20,087,13228.0
Jewell County,Kansas,20,089,2199.0
Johnson County,Kansas,20,091,393634.0
Kearny County,Kansas,20,093,2381.0
Kingman County,Kansas,20,095,5268.0
Kiowa County,Kansas,20,097,1625.0
Labette County,Kansas,20,099,13852.0
Lane County,Kansas,20,101,1120.0
Leavenworth County,Kansas,20,103,54089.0
Lincoln County,Kansas,20,105,2160.0
Linn County,Kansas,20,107,6787.0
Logan County,Kansas,20,109,1921.0
Lyon County,Kansas,20,111,19969.0
McPherson County,Kansas,20,113,19320.0
Marion County,Kansas,20,115,8255.0
Marshall County,Kansas,20,117,6893.0
Meade County,Kansas,20,119,2743.0
Miami County,Kansas,20,121,22418.0
Mitchell County,Kansas,20,123,4182.0
Montgomery County,Kansas,20,125,22209.0
Morris County,Kansas,20,127,4031.0
Morton County,Kansas,20,129,1882.0
Nemaha County,Kansas,20,131,6633.0
Neosho County,Kansas,20,133,10743.0
Ness County,Kansas,20,135,2168.0
Norton County,Kansas,20,137,4006.0
Osage County,Kansas,20,139,10969.0
Osborne County,Kansas,20,141,2599.0
Ottawa County,Kansas,20,143,4105.0
Pawnee County,Kansas,20,145,5037.0
Phillips County,Kansas,20,147,3753.0
Pottawatomie County,Kansas,20,149,14937.0
Pratt County,Kansas,20,151,6210.0
Rawlins County,Kansas,20,153,1856.0
Reno County,Kansas,20,155,43231.0
Republic County,Kansas,20,157,3488.0
Rice County,Kansas,20,159,6295.0
Riley County,Kansas,20,161,37842.0
Rooks County,Kansas,20,163,3592.0
Rush County,Kansas,20,165,2269.0
Russell County,Kansas,20,167,5200.0
Saline County,Kansas,20,169,37041.0
Scott County,Kansas,20,171,3193.0
Sedgwick County,Kansas,20,173,330375.0
Seward County,Kansas,20,175,13090.0
Shawnee County,Kansas,20,177,120383.0
Sheridan County,Kansas,20,179,1826.0
Sherman County,Kansas,20,181,4017.0
Smith County,Kansas,20,183,2760.0
Stafford County,Kansas,20,185,2919.0
Stanton County,Kansas,20,187,1359.0
Stevens County,Kansas,20,189,3596.0
Sumner County,Kansas,20,191,15664.0
Thomas County,Kansas,20,193,5003.0
Trego County,Kansas,20,195,2099.0
Wabaunsee County,Kansas,20,197,4735.0
Wallace County,Kansas,20,199,1098.0
Washington County,Kansas,20,201,3884.0
Wichita County,Kansas,20,203,1490.0
Wilson County,Kansas,20,205,6085.0
Woodson County,Kansas,20,207,2334.0
Wyandotte County,Kansas,20,209,103749.0
Adair County,Kentucky,21,001,13076.0
Allen County,Kentucky,21,003,14195.0
Anderson County,Kentucky,21,005,15232.0
Ballard County,Kentucky,21,007,5668.0
Barren County,Kentucky,21,009,29677.0
Bath County,Kentucky,21,011,8211.0
Bell County,Kentucky,21,013,19141.0
Boone County,Kentucky,21,015,84634.0
Bourbon County,Kentucky,21,017,14032.0
Boyd County,Kentucky,21,019,34296.0
Boyle County,Kentucky,21,021,19933.0
Bracken County,Kentucky,21,023,5647.0
Breathitt County,Kentucky,21,025,9244.0
Breckinridge County,Kentucky,21,027,13986.0
Bullitt County,Kentucky,21,029,54935.0
Butler County,Kentucky,21,031,8995.0
Caldwell County,Kentucky,21,033,8994.0
Calloway County,Kentucky,21,035,24024.0
Campbell County,Kentucky,21,037,63213.0
Carlisle County,Kentucky,21,039,3395.0
Carroll County,Kentucky,21,041,7180.0
Carter County,Kentucky,21,043,18604.0
Casey County,Kentucky,21,045,10987.0
Christian County,Kentucky,21,047,41007.0
Clark County,Kentucky,21,049,25116.0
Clay County,Kentucky,21,051,14660.0
Clinton County,Kentucky,21,053,7078.0
Crittenden County,Kentucky,21,055,6451.0
Cumberland County,Kentucky,21,057,4725.0
Daviess County,Kentucky,21,059,67280.0
Edmonson County,Kentucky,21,061,8715.0
Elliott County,Kentucky,21,063,5538.0
Estill County,Kentucky,21,065,10227.0
Fayette County,Kentucky,21,067,206261.0
Fleming County,Kentucky,21,069,9821.0
Floyd County,Kentucky,21,071,25958.0
Franklin County,Kentucky,21,073,35279.0
Fulton County,Kentucky,21,075,4365.0
Gallatin County,Kentucky,21,077,5806.0
Garrard County,Kentucky,21,079,12297.0
Grant County,Kentucky,21,081,15943.0
Graves County,Kentucky,21,083,25295.0
Grayson County,Kentucky,21,085,17810.0
Green County,Kentucky,21,087,7952.0
Greenup County,Kentucky,21,089,25415.0
Hancock County,Kentucky,21,091,5800.0
Hardin County,Kentucky,21,093,70824.0
Harlan County,Kentucky,21,095,18885.0
Harrison County,Kentucky,21,097,12900.0
Hart County,Kentucky,21,099,12550.0
Henderson County,Kentucky,21,101,31947.0
Henry County,Kentucky,21,103,10804.0
Hickman County,Kentucky,21,105,3287.0
Hopkins County,Kentucky,21,107,31743.0
Jackson County,Kentucky,21,109,9317.0
Jefferson County,Kentucky,21,111,528360.0
Jessamine County,Kentucky,21,113,34193.0
Johnson County,Kentucky,21,115,16060.0
Kenton County,Kentucky,21,117,111740.0
Knott County,Kentucky,21,119,10683.0
Knox County,Kentucky,21,121,21103.0
Larue County,Kentucky,21,123,9903.0
Laurel County,Kentucky,21,125,41302.0
Lawrence County,Kentucky,21,127,10893.0
Lee County,Kentucky,21,129,4873.0
Leslie County,Kentucky,21,131,7412.0
Letcher County,Kentucky,21,133,16170.0
Lewis County,Kentucky,21,135,9506.0
Lincoln County,Kentucky,21,137,16885.0
Livingston County,Kentucky,21,139,6675.0
Logan County,Kentucky,21,141,18362.0
Lyon County,Kentucky,21,143,6371.0
McCracken County,Kentucky,21,145,45950.0
McCreary County,Kentucky,21,147,12366.0
McLean County,Kentucky,21,149,6398.0
Madison County,Kentucky,21,151,54820.0
Magoffin County,Kentucky,21,153,8826.0
Marion County,Kentucky,21,155,13058.0
Marshall County,Kentucky,21,157,22692.0
Martin County,Kentucky,21,159,8438.0
Mason County,Kentucky,21,161,11745.0
Meade County,Kentucky,21,163,19327.0
Menifee County,Kentucky,21,165,4663.0
Mercer County,Kentucky,21,167,15015.0
Metcalfe County,Kentucky,21,169,6991.0
Monroe County,Kentucky,21,171,7452.0
Montgomery County,Kentucky,21,173,18867.0
Morgan County,Kentucky,21,175,9841.0
Muhlenberg County,Kentucky,21,177,21763.0
Nelson County,Kentucky,21,179,30492.0
Nicholas County,Kentucky,21,181,4828.0
Ohio County,Kentucky,21,183,16389.0
Oldham County,Kentucky,21,185,43178.0
Owen County,Kentucky,21,187,7379.0
Owsley County,Kentucky,21,189,3115.0
Pendleton County,Kentucky,21,191,10026.0
Perry County,Kentucky,21,193,18891.0
Pike County,Kentucky,21,195,42717.0
Powell County,Kentucky,21,197,8391.0
Pulaski County,Kentucky,21,199,44945.0
Robertson County,Kentucky,21,201,1532.0
Rockcastle County,Kentucky,21,203,11872.0
Rowan County,Kentucky,21,205,14011.0
Russell County,Kentucky,21,207,12477.0
Scott County,Kentucky,21,209,34837.0
Shelby County,Kentucky,21,211,31814.0
Simpson County,Kentucky,21,213,12192.0
Spencer County,Kentucky,21,215,12704.0
Taylor County,Kentucky,21,217,16528.0
Todd County,Kentucky,21,219,8138.0
Trigg County,Kentucky,21,221,10264.0
Trimble County,Kentucky,21,223,6025.0
Union County,Kentucky,21,225,9560.0
Warren County,Kentucky,21,227,76589.0
Washington County,Kentucky,21,229,8084.0
Wayne County,Kentucky,21,231,14655.0
Webster County,Kentucky,21,233,9066.0
Whitley County,Kentucky,21,235,23070.0
Wolfe County,Kentucky,21,237,5049.0
Woodford County,Kentucky,21,239,18128.0
Acadia Parish,Louisiana,22,001,40816.0
Allen Parish,Louisiana,22,003,17942.0
Ascension Parish,Louisiana,22,005,78203.0
Assumption Parish,Louisiana,22,007,15539.0
Avoyelles Parish,Louisiana,22,009,27785.0
Beauregard Parish,Louisiana,22,011,24436.0
Bienville Parish,Louisiana,22,013,9472.0
Bossier Parish,Louisiana,22,015,82825.0
Caddo Parish,Louisiana,22,017,166837.0
Calcasieu Parish,Louisiana,22,019,132213.0
Caldwell Parish,Louisiana,22,021,6791.0
Cameron Parish,Louisiana,22,023,4791.0
Catahoula Parish,Louisiana,22,025,6723.0
Claiborne Parish,Louisiana,22,027,11877.0
Concordia Parish,Louisiana,22,029,13417.0
De Soto Parish,Louisiana,22,031,18434.0
East Baton Rouge Parish,Louisiana,22,033,279597.0
East Carroll Parish,Louisiana,22,035,4820.0
East Feliciana Parish,Louisiana,22,037,14258.0
Evangeline Parish,Louisiana,22,039,21586.0
Franklin Parish,Louisiana,22,041,13410.0
Grant Parish,Louisiana,22,043,15932.0
Iberia Parish,Louisiana,22,045,47200.0
Iberville Parish,Louisiana,22,047,22966.0
Jackson Parish,Louisiana,22,049,11181.0
Jefferson Parish,Louisiana,22,051,305052.0
Jefferson Davis Parish,Louisiana,22,053,20733.0
Lafayette Parish,Louisiana,22,055,159832.0
Lafourche Parish,Louisiana,22,057,66237.0
LaSalle Parish,Louisiana,22,059,10040.0
Lincoln Parish,Louisiana,22,061,25723.0
Livingston Parish,Louisiana,22,063,90800.0
Madison Parish,Louisiana,22,065,7627.0
Morehouse Parish,Louisiana,22,067,17299.0
Natchitoches Parish,Louisiana,22,069,23136.0
Orleans Parish,Louisiana,22,071,274663.0
Ouachita Parish,Louisiana,22,073,100828.0
Plaquemines Parish,Louisiana,22,075,15287.0
Pointe Coupee Parish,Louisiana,22,077,15464.0
Rapides Parish,Louisiana,22,079,86826.0
Red River Parish,Louisiana,22,081,5877.0
Richland Parish,Louisiana,22,083,13721.0
Sabine Parish,Louisiana,22,085,16506.0
Saint Bernard Parish,Louisiana,22,087,29621.0
Saint Charles Parish,Louisiana,22,089,34980.0
Saint Helena Parish,Louisiana,22,091,7321.0
Saint James Parish,Louisiana,22,093,14573.0
Saint John the Baptist Parish,Louisiana,22,095,28726.0
Saint Landry Parish,Louisiana,22,097,53648.0
Saint Martin Parish,Louisiana,22,099,35842.0
Saint Mary Parish,Louisiana,22,101,34901.0
Saint Tammany Parish,Louisiana,22,103,171596.0
Tangipahoa Parish,Louisiana,22,105,84349.0
Tensas Parish,Louisiana,22,107,3168.0
Terrebonne Parish,Louisiana,22,109,73881.0
Union Parish,Louisiana,22,111,15571.0
Vermilion Parish,Louisiana,22,113,39333.0
Vernon Parish,Louisiana,22,115,30714.0
Washington Parish,Louisiana,22,117,31448.0
Webster Parish,Louisiana,22,119,27321.0
West Baton Rouge Parish,Louisiana,22,121,17357.0
West Carroll Parish,Louisiana,22,123,7713.0
West Feliciana Parish,Louisiana,22,125,11010.0
Winn Parish,Louisiana,22,127,10166.0
Androscoggin County,Maine,23,001,74517.0
Aroostook County,Maine,23,003,50402.0
Cumberland County,Maine,23,005,209427.0
Franklin County,Maine,23,007,21546.0
Hancock County,Maine,23,009,41343.0
Kennebec County,Maine,23,011,87317.0
Knox County,Maine,23,013,30031.0
Lincoln County,Maine,23,015,26146.0
Oxford County,Maine,23,017,42314.0
Penobscot County,Maine,23,019,107392.0
Piscataquis County,Maine,23,021,12925.0
Sagadahoc County,Maine,23,023,26308.0
Somerset County,Maine,23,025,37429.0
Waldo County,Maine,23,027,29041.0
Washington County,Maine,23,029,23308.0
York County,Maine,23,031,148451.0
Allegany County,Maryland,24,001,50190.0
Anne Arundel County,Maryland,24,003,390445.0
Baltimore County,Maryland,24,005,574109.0
Calvert County,Maryland,24,009,61710.0
Caroline County,Maryland,24,011,22389.0
Carroll County,Maryland,24,013,115982.0
Cecil County,Maryland,24,015,70507.0
Charles County,Maryland,24,017,105078.0
Dorchester County,Maryland,24,019,23253.0
Frederick County,Maryland,24,021,168435.0
Garrett County,Maryland,24,023,21372.0
Harford County,Maryland,24,025,173422.0
Howard County,Maryland,24,027,212511.0
Kent County,Maryland,24,029,13929.0
Queen Anne's County,Maryland,24,035,34843.0
Saint Mary's County,Maryland,24,037,73604.0
Somerset County,Maryland,24,039,17058.0
Talbot County,Maryland,24,041,28080.0
Washington County,Maryland,24,043,104471.0
Wicomico County,Maryland,24,045,64156.0
Worcester County,Maryland,24,047,39149.0
Baltimore City,Maryland,24,510,424578.0
Montgomery County,Maryland,24,031,714495.0
Prince George's County,Maryland,24,033,611092.0
Barnstable County,Massachusetts,25,001,165336.0
Berkshire County,Massachusetts,25,003,92946.0
Bristol County,Massachusetts,25,005,390230.0
Dukes County,Massachusetts,25,007,12731.0
Essex County,Massachusetts,25,009,538981.0
Franklin County,Massachusetts,25,011,53210.0
Hampden County,Massachusetts,25,013,316312.0
Hampshire County,Massachusetts,25,015,99377.0
Middlesex County,Massachusetts,25,017,1116442.0
Nantucket County,Massachusetts,25,019,8025.0
Norfolk County,Massachusetts,25,021,488612.0
Plymouth County,Massachusetts,25,023,355335.0
Suffolk County,Massachusetts,25,025,546850.0
Worcester County,Massachusetts,25,027,564408.0
Alcona County,Michigan,26,001,8505.0
Alger County,Michigan,26,003,7030.0
Allegan County,Michigan,26,005,77855.0
Alpena County,Michigan,26,007,21069.0
Antrim County,Michigan,26,009,17364.0
Arenac County,Michigan,26,011,11380.0
Baraga County,Michigan,26,013,6249.0
Barry County,Michigan,26,015,41823.0
Bay County,Michigan,26,017,74892.0
Benzie County,Michigan,26,019,13184.0
Berrien County,Michigan,26,021,107593.0
Branch County,Michigan,26,023,30146.0
Calhoun County,Michigan,26,025,91073.0
Cass County,Michigan,26,027,36580.0
Charlevoix County,Michigan,26,029,19223.0
Cheboygan County,Michigan,26,031,19354.0
Chippewa County,Michigan,26,033,25952.0
Clare County,Michigan,26,035,22373.0
Clinton County,Michigan,26,037,53179.0
Crawford County,Michigan,26,039,10399.0
Delta County,Michigan,26,041,26412.0
Dickinson County,Michigan,26,043,18600.0
Eaton County,Michigan,26,045,76235.0
Emmet County,Michigan,26,047,23902.0
Genesee County,Michigan,26,049,278730.0
Gladwin County,Michigan,26,051,18769.0
Gogebic County,Michigan,26,053,11784.0
Grand Traverse County,Michigan,26,055,66101.0
Gratiot County,Michigan,26,057,28119.0
Hillsdale County,Michigan,26,059,31258.0
Houghton County,Michigan,26,061,21216.0
Huron County,Michigan,26,063,23186.0
Ingham County,Michigan,26,065,174461.0
Ionia County,Michigan,26,067,43360.0
Iosco County,Michigan,26,069,19494.0
Iron County,Michigan,26,071,8752.0
Isabella County,Michigan,26,073,38268.0
Jackson County,Michigan,26,075,109811.0
Kalamazoo County,Michigan,26,077,163025.0
Kalkaska County,Michigan,26,079,12586.0
Kent County,Michigan,26,081,422107.0
Keweenaw County,Michigan,26,083,1676.0
Lake County,Michigan,26,085,9037.0
Lapeer County,Michigan,26,087,62175.0
Leelanau County,Michigan,26,089,16610.0
Lenawee County,Michigan,26,091,68044.0
Livingston County,Michigan,26,093,131147.0
Luce County,Michigan,26,095,4782.0
Mackinac County,Michigan,26,097,8297.0
Macomb County,Michigan,26,099,609003.0
Manistee County,Michigan,26,101,18248.0
Marquette County,Michigan,26,103,44443.0
Mason County,Michigan,26,105,20827.0
Mecosta County,Michigan,26,107,26807.0
Menominee County,Michigan,26,109,17203.0
Midland County,Michigan,26,111,58142.0
Missaukee County,Michigan,26,113,10395.0
Monroe County,Michigan,26,115,104748.0
Montcalm County,Michigan,26,117,43763.0
Montmorency County,Michigan,26,119,7369.0
Muskegon County,Michigan,26,121,117584.0
Newaygo County,Michigan,26,123,33424.0
Oakland County,Michigan,26,125,878186.0
Oceana County,Michigan,26,127,18075.0
Ogemaw County,Michigan,26,129,15670.0
Ontonagon County,Michigan,26,131,4925.0
Osceola County,Michigan,26,133,16237.0
Oscoda County,Michigan,26,135,6174.0
Otsego County,Michigan,26,137,17243.0
Ottawa County,Michigan,26,139,175668.0
Presque Isle County,Michigan,26,141,9976.0
Roscommon County,Michigan,26,143,18890.0
Saginaw County,Michigan,26,145,132027.0
Saint Clair County,Michigan,26,147,112381.0
Saint Joseph County,Michigan,26,149,40779.0
Sanilac County,Michigan,26,151,29269.0
Schoolcraft County,Michigan,26,153,6086.0
Shiawassee County,Michigan,26,155,47813.0
Tuscola County,Michigan,26,157,37954.0
Van Buren County,Michigan,26,159,51307.0
Washtenaw County,Michigan,26,161,227170.0
Wayne County,Michigan,26,163,1178363.0
Wexford County,Michigan,26,165,22899.0
Aitkin County,Minnesota,27,001,12365.0
Anoka County,Minnesota,27,003,235946.0
Becker County,Minnesota,27,005,23078.0
Beltrami County,Minnesota,27,007,28164.0
Benton County,Minnesota,27,009,26513.0
Big Stone County,Minnesota,27,011,3650.0
Blue Earth County,Minnesota,27,013,38536.0
Brown County,Minnesota,27,015,17285.0
Carlton County,Minnesota,27,017,24795.0
Carver County,Minnesota,27,019,64983.0
Cass County,Minnesota,27,021,21084.0
Chippewa County,Minnesota,27,023,8265.0
Chisago County,Minnesota,27,025,37802.0
Clay County,Minnesota,27,027,38071.0
Clearwater County,Minnesota,27,029,6039.0
Cook County,Minnesota,27,031,4202.0
Cottonwood County,Minnesota,27,033,7801.0
Crow Wing County,Minnesota,27,035,45414.0
Dakota County,Minnesota,27,037,281427.0
Dodge County,Minnesota,27,039,13484.0
Douglas County,Minnesota,27,041,26537.0
Faribault County,Minnesota,27,043,9951.0
Fillmore County,Minnesota,27,045,14356.0
Freeborn County,Minnesota,27,047,21816.0
Goodhue County,Minnesota,27,049,32436.0
Grant County,Minnesota,27,051,4235.0
Hennepin County,Minnesota,27,053,854678.0
Houston County,Minnesota,27,055,13291.0
Hubbard County,Minnesota,27,057,15200.0
Isanti County,Minnesota,27,059,26632.0
Itasca County,Minnesota,27,061,32554.0
Jackson County,Minnesota,27,063,7112.0
Kanabec County,Minnesota,27,065,11362.0
Kandiyohi County,Minnesota,27,067,28642.0
Kittson County,Minnesota,27,069,3086.0
Koochiching County,Minnesota,27,071,9399.0
Lac qui Parle County,Minnesota,27,073,5000.0
Lake County,Minnesota,27,075,8103.0
Lake of the Woods County,Minnesota,27,077,2882.0
Le Sueur County,Minnesota,27,079,19124.0
Lincoln County,Minnesota,27,081,4030.0
Lyon County,Minnesota,27,083,16542.0
McLeod County,Minnesota,27,085,24700.0
Mahnomen County,Minnesota,27,087,3363.0
Marshall County,Minnesota,27,089,6568.0
Martin County,Minnesota,27,091,14169.0
Meeker County,Minnesota,27,093,15796.0
Mille Lacs County,Minnesota,27,095,17645.0
Morrison County,Minnesota,27,097,22870.0
Mower County,Minnesota,27,099,26598.0
Murray County,Minnesota,27,101,6036.0
Nicollet County,Minnesota,27,103,22009.0
Nobles County,Minnesota,27,105,14035.0
Norman County,Minnesota,27,107,4558.0
Olmsted County,Minnesota,27,109,103462.0
Otter Tail County,Minnesota,27,111,41264.0
Pennington County,Minnesota,27,113,9733.0
Pine County,Minnesota,27,115,21175.0
