County,State,State_FIPS,County_FIPS,doctorate_degree
Decatur County,Iowa,19,053,81
Delaware County,Iowa,19,055,38
Des Moines County,Iowa,19,057,119
Dickinson County,Iowa,19,059,88
Dubuque County,Iowa,19,061,658
Emmet County,Iowa,19,063,20
Fayette County,Iowa,19,065,127
Floyd County,Iowa,19,067,7
Franklin County,Iowa,19,069,23
Fremont County,Iowa,19,071,27
Greene County,Iowa,19,073,15
Grundy County,Iowa,19,075,21
Guthrie County,Iowa,19,077,44
Hamilton County,Iowa,19,079,49
Hancock County,Iowa,19,081,23
Hardin County,Iowa,19,083,60
Harrison County,Iowa,19,085,27
Henry County,Iowa,19,087,28
Howard County,Iowa,19,089,23
Humboldt County,Iowa,19,091,6
Ida County,Iowa,19,093,12
Iowa County,Iowa,19,095,67
Jackson County,Iowa,19,097,15
Jasper County,Iowa,19,099,94
Jefferson County,Iowa,19,101,207
Johnson County,Iowa,19,103,4272
Jones County,Iowa,19,105,65
Keokuk County,Iowa,19,107,9
Kossuth County,Iowa,19,109,18
Lee County,Iowa,19,111,96
Linn County,Iowa,19,113,1238
Louisa County,Iowa,19,115,9
Lucas County,Iowa,19,117,10
Lyon County,Iowa,19,119,45
Madison County,Iowa,19,121,47
Mahaska County,Iowa,19,123,83
Marion County,Iowa,19,125,293
Marshall County,Iowa,19,127,106
Mills County,Iowa,19,129,34
Mitchell County,Iowa,19,131,6
Monona County,Iowa,19,133,20
Monroe County,Iowa,19,135,41
Montgomery County,Iowa,19,137,14
Muscatine County,Iowa,19,139,80
O'Brien County,Iowa,19,141,24
Osceola County,Iowa,19,143,7
Page County,Iowa,19,145,37
Palo Alto County,Iowa,19,147,22
Plymouth County,Iowa,19,149,103
Pocahontas County,Iowa,19,151,8
Polk County,Iowa,19,153,3198
Pottawattamie County,Iowa,19,155,255
Poweshiek County,Iowa,19,157,336
Ringgold County,Iowa,19,159,5
Sac County,Iowa,19,161,36
Scott County,Iowa,19,163,899
Shelby County,Iowa,19,165,16
Sioux County,Iowa,19,167,227
Story County,Iowa,19,169,2957
Tama County,Iowa,19,171,30
Taylor County,Iowa,19,173,7
Union County,Iowa,19,175,2
Van Buren County,Iowa,19,177,18
Wapello County,Iowa,19,179,72
Warren County,Iowa,19,181,205
Washington County,Iowa,19,183,98
Wayne County,Iowa,19,185,0
Webster County,Iowa,19,187,110
Winnebago County,Iowa,19,189,23
Winneshiek County,Iowa,19,191,316
Woodbury County,Iowa,19,193,331
Worth County,Iowa,19,195,10
Wright County,Iowa,19,197,32
Allen County,Kansas,20,001,19
Anderson County,Kansas,20,003,20
Atchison County,Kansas,20,005,150
Barber County,Kansas,20,007,13
Barton County,Kansas,20,009,46
Bourbon County,Kansas,20,011,22
Brown County,Kansas,20,013,29
Butler County,Kansas,20,015,267
Chase County,Kansas,20,017,21
Chautauqua County,Kansas,20,019,10
Cherokee County,Kansas,20,021,18
Cheyenne County,Kansas,20,023,17
Clark County,Kansas,20,025,18
Clay County,Kansas,20,027,22
Cloud County,Kansas,20,029,52
Coffey County,Kansas,20,031,16
Comanche County,Kansas,20,033,0
Cowley County,Kansas,20,035,114
Crawford County,Kansas,20,037,347
Decatur County,Kansas,20,039,0
Dickinson County,Kansas,20,041,113
Doniphan County,Kansas,20,043,26
Douglas County,Kansas,20,045,2891
Edwards County,Kansas,20,047,15
Elk County,Kansas,20,049,13
Ellis County,Kansas,20,051,360
Ellsworth County,Kansas,20,053,65
Finney County,Kansas,20,055,97
Ford County,Kansas,20,057,63
Franklin County,Kansas,20,059,104
Geary County,Kansas,20,061,107
Gove County,Kansas,20,063,2
Graham County,Kansas,20,065,12
Grant County,Kansas,20,067,39
Gray County,Kansas,20,069,3
Greeley County,Kansas,20,071,5
Greenwood County,Kansas,20,073,14
Hamilton County,Kansas,20,075,2
Harper County,Kansas,20,077,18
Harvey County,Kansas,20,079,171
Haskell County,Kansas,20,081,13
Hodgeman County,Kansas,20,083,6
Jackson County,Kansas,20,085,26
Jefferson County,Kansas,20,087,153
Jewell County,Kansas,20,089,5
Johnson County,Kansas,20,091,5613
Kearny County,Kansas,20,093,5
Kingman County,Kansas,20,095,0
Kiowa County,Kansas,20,097,4
Labette County,Kansas,20,099,50
Lane County,Kansas,20,101,3
Leavenworth County,Kansas,20,103,504
Lincoln County,Kansas,20,105,4
Linn County,Kansas,20,107,20
Logan County,Kansas,20,109,5
Lyon County,Kansas,20,111,362
McPherson County,Kansas,20,113,209
Marion County,Kansas,20,115,72
Marshall County,Kansas,20,117,38
Meade County,Kansas,20,119,9
Miami County,Kansas,20,121,120
Mitchell County,Kansas,20,123,9
Montgomery County,Kansas,20,125,72
Morris County,Kansas,20,127,34
Morton County,Kansas,20,129,0
Nemaha County,Kansas,20,131,24
Neosho County,Kansas,20,133,53
Ness County,Kansas,20,135,4
Norton County,Kansas,20,137,12
Osage County,Kansas,20,139,62
Osborne County,Kansas,20,141,25
Ottawa County,Kansas,20,143,14
Pawnee County,Kansas,20,145,19
Phillips County,Kansas,20,147,9
Pottawatomie County,Kansas,20,149,230
Pratt County,Kansas,20,151,23
Rawlins County,Kansas,20,153,17
Reno County,Kansas,20,155,189
Republic County,Kansas,20,157,19
Rice County,Kansas,20,159,38
Riley County,Kansas,20,161,2002
Rooks County,Kansas,20,163,5
Rush County,Kansas,20,165,19
Russell County,Kansas,20,167,16
Saline County,Kansas,20,169,319
Scott County,Kansas,20,171,0
Sedgwick County,Kansas,20,173,2584
Seward County,Kansas,20,175,44
Shawnee County,Kansas,20,177,1190
Sheridan County,Kansas,20,179,1
Sherman County,Kansas,20,181,34
Smith County,Kansas,20,183,25
Stafford County,Kansas,20,185,12
Stanton County,Kansas,20,187,6
Stevens County,Kansas,20,189,0
Sumner County,Kansas,20,191,57
Thomas County,Kansas,20,193,20
Trego County,Kansas,20,195,0
Wabaunsee County,Kansas,20,197,10
Wallace County,Kansas,20,199,0
Washington County,Kansas,20,201,6
Wichita County,Kansas,20,203,9
Wilson County,Kansas,20,205,28
Woodson County,Kansas,20,207,7
Wyandotte County,Kansas,20,209,481
Adair County,Kentucky,21,001,41
Allen County,Kentucky,21,003,86
Anderson County,Kentucky,21,005,17
Ballard County,Kentucky,21,007,9
Barren County,Kentucky,21,009,84
Bath County,Kentucky,21,011,7
Bell County,Kentucky,21,013,139
Boone County,Kentucky,21,015,767
Bourbon County,Kentucky,21,017,27
Boyd County,Kentucky,21,019,270
Boyle County,Kentucky,21,021,283
Bracken County,Kentucky,21,023,22
Breathitt County,Kentucky,21,025,4
Breckinridge County,Kentucky,21,027,4
Bullitt County,Kentucky,21,029,154
Butler County,Kentucky,21,031,0
Caldwell County,Kentucky,21,033,6
Calloway County,Kentucky,21,035,482
Campbell County,Kentucky,21,037,584
Carlisle County,Kentucky,21,039,81
Carroll County,Kentucky,21,041,46
Carter County,Kentucky,21,043,86
Casey County,Kentucky,21,045,21
Christian County,Kentucky,21,047,137
Clark County,Kentucky,21,049,90
Clay County,Kentucky,21,051,20
Clinton County,Kentucky,21,053,0
Crittenden County,Kentucky,21,055,9
Cumberland County,Kentucky,21,057,10
Daviess County,Kentucky,21,059,426
Edmonson County,Kentucky,21,061,13
Elliott County,Kentucky,21,063,24
Estill County,Kentucky,21,065,17
Fayette County,Kentucky,21,067,5855
Fleming County,Kentucky,21,069,58
Floyd County,Kentucky,21,071,134
Franklin County,Kentucky,21,073,285
Fulton County,Kentucky,21,075,42
Gallatin County,Kentucky,21,077,0
Garrard County,Kentucky,21,079,43
Grant County,Kentucky,21,081,29
Graves County,Kentucky,21,083,150
Grayson County,Kentucky,21,085,8
Green County,Kentucky,21,087,34
Greenup County,Kentucky,21,089,103
Hancock County,Kentucky,21,091,42
Hardin County,Kentucky,21,093,303
Harlan County,Kentucky,21,095,65
Harrison County,Kentucky,21,097,0
Hart County,Kentucky,21,099,10
Henderson County,Kentucky,21,101,120
Henry County,Kentucky,21,103,13
Hickman County,Kentucky,21,105,38
Hopkins County,Kentucky,21,107,68
Jackson County,Kentucky,21,109,36
Jefferson County,Kentucky,21,111,6266
Jessamine County,Kentucky,21,113,390
Johnson County,Kentucky,21,115,0
Kenton County,Kentucky,21,117,718
Knott County,Kentucky,21,119,49
Knox County,Kentucky,21,121,98
Larue County,Kentucky,21,123,0
Laurel County,Kentucky,21,125,197
Lawrence County,Kentucky,21,127,5
Lee County,Kentucky,21,129,0
Leslie County,Kentucky,21,131,11
Letcher County,Kentucky,21,133,75
Lewis County,Kentucky,21,135,12
Lincoln County,Kentucky,21,137,6
Livingston County,Kentucky,21,139,19
Logan County,Kentucky,21,141,6
Lyon County,Kentucky,21,143,18
McCracken County,Kentucky,21,145,312
McCreary County,Kentucky,21,147,12
McLean County,Kentucky,21,149,14
Madison County,Kentucky,21,151,1194
Magoffin County,Kentucky,21,153,21
Marion County,Kentucky,21,155,4
Marshall County,Kentucky,21,157,100
Martin County,Kentucky,21,159,14
Mason County,Kentucky,21,161,52
Meade County,Kentucky,21,163,14
Menifee County,Kentucky,21,165,5
Mercer County,Kentucky,21,167,104
Metcalfe County,Kentucky,21,169,0
Monroe County,Kentucky,21,171,27
Montgomery County,Kentucky,21,173,79
Morgan County,Kentucky,21,175,24
Muhlenberg County,Kentucky,21,177,38
Nelson County,Kentucky,21,179,62
Nicholas County,Kentucky,21,181,21
Ohio County,Kentucky,21,183,31
Oldham County,Kentucky,21,185,523
Owen County,Kentucky,21,187,20
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,47
Perry County,Kentucky,21,193,75
Pike County,Kentucky,21,195,262
Powell County,Kentucky,21,197,33
Pulaski County,Kentucky,21,199,298
Robertson County,Kentucky,21,201,12
Rockcastle County,Kentucky,21,203,13
Rowan County,Kentucky,21,205,212
Russell County,Kentucky,21,207,19
Scott County,Kentucky,21,209,404
Shelby County,Kentucky,21,211,213
Simpson County,Kentucky,21,213,29
Spencer County,Kentucky,21,215,12
Taylor County,Kentucky,21,217,110
Todd County,Kentucky,21,219,8
Trigg County,Kentucky,21,221,47
Trimble County,Kentucky,21,223,2
Union County,Kentucky,21,225,56
Warren County,Kentucky,21,227,1152
Washington County,Kentucky,21,229,5
Wayne County,Kentucky,21,231,0
Webster County,Kentucky,21,233,18
Whitley County,Kentucky,21,235,195
Wolfe County,Kentucky,21,237,10
Woodford County,Kentucky,21,239,253
Acadia Parish,Louisiana,22,001,72
Allen Parish,Louisiana,22,003,69
Ascension Parish,Louisiana,22,005,506
Assumption Parish,Louisiana,22,007,18
Avoyelles Parish,Louisiana,22,009,37
Beauregard Parish,Louisiana,22,011,76
Bienville Parish,Louisiana,22,013,16
Bossier Parish,Louisiana,22,015,592
Caddo Parish,Louisiana,22,017,1535
Calcasieu Parish,Louisiana,22,019,711
Caldwell Parish,Louisiana,22,021,2
Cameron Parish,Louisiana,22,023,0
Catahoula Parish,Louisiana,22,025,6
Claiborne Parish,Louisiana,22,027,35
Concordia Parish,Louisiana,22,029,25
De Soto Parish,Louisiana,22,031,20
East Baton Rouge Parish,Louisiana,22,033,5681
East Carroll Parish,Louisiana,22,035,5
East Feliciana Parish,Louisiana,22,037,94
Evangeline Parish,Louisiana,22,039,14
Franklin Parish,Louisiana,22,041,46
Grant Parish,Louisiana,22,043,49
Iberia Parish,Louisiana,22,045,102
Iberville Parish,Louisiana,22,047,114
Jackson Parish,Louisiana,22,049,87
Jefferson Parish,Louisiana,22,051,2581
Jefferson Davis Parish,Louisiana,22,053,17
Lafayette Parish,Louisiana,22,055,1519
Lafourche Parish,Louisiana,22,057,455
LaSalle Parish,Louisiana,22,059,31
Lincoln Parish,Louisiana,22,061,594
Livingston Parish,Louisiana,22,063,345
Madison Parish,Louisiana,22,065,5
Morehouse Parish,Louisiana,22,067,53
Natchitoches Parish,Louisiana,22,069,394
Orleans Parish,Louisiana,22,071,4954
Ouachita Parish,Louisiana,22,073,791
Plaquemines Parish,Louisiana,22,075,39
Pointe Coupee Parish,Louisiana,22,077,87
Rapides Parish,Louisiana,22,079,602
Red River Parish,Louisiana,22,081,6
Richland Parish,Louisiana,22,083,26
Sabine Parish,Louisiana,22,085,90
Saint Bernard Parish,Louisiana,22,087,89
Saint Charles Parish,Louisiana,22,089,244
Saint Helena Parish,Louisiana,22,091,21
Saint James Parish,Louisiana,22,093,52
Saint John the Baptist Parish,Louisiana,22,095,42
Saint Landry Parish,Louisiana,22,097,131
Saint Martin Parish,Louisiana,22,099,153
Saint Mary Parish,Louisiana,22,101,33
Saint Tammany Parish,Louisiana,22,103,1574
Tangipahoa Parish,Louisiana,22,105,514
Tensas Parish,Louisiana,22,107,17
Terrebonne Parish,Louisiana,22,109,179
Union Parish,Louisiana,22,111,64
Vermilion Parish,Louisiana,22,113,129
Vernon Parish,Louisiana,22,115,75
Washington Parish,Louisiana,22,117,101
Webster Parish,Louisiana,22,119,119
West Baton Rouge Parish,Louisiana,22,121,59
West Carroll Parish,Louisiana,22,123,0
West Feliciana Parish,Louisiana,22,125,125
Winn Parish,Louisiana,22,127,13
Androscoggin County,Maine,23,001,480
Aroostook County,Maine,23,003,271
Cumberland County,Maine,23,005,3142
Franklin County,Maine,23,007,363
Hancock County,Maine,23,009,823
Kennebec County,Maine,23,011,923
Knox County,Maine,23,013,343
Lincoln County,Maine,23,015,497
Oxford County,Maine,23,017,116
Penobscot County,Maine,23,019,1412
Piscataquis County,Maine,23,021,49
Sagadahoc County,Maine,23,023,309
Somerset County,Maine,23,025,160
Waldo County,Maine,23,027,419
Washington County,Maine,23,029,184
York County,Maine,23,031,1473
Allegany County,Maryland,24,001,492
Anne Arundel County,Maryland,24,003,5432
Baltimore County,Maryland,24,005,9619
Calvert County,Maryland,24,009,733
Caroline County,Maryland,24,011,113
Carroll County,Maryland,24,013,953
Cecil County,Maryland,24,015,598
Charles County,Maryland,24,017,975
Dorchester County,Maryland,24,019,152
Frederick County,Maryland,24,021,3194
Garrett County,Maryland,24,023,127
Harford County,Maryland,24,025,2264
Howard County,Maryland,24,027,8816
Kent County,Maryland,24,029,387
Queen Anne's County,Maryland,24,035,410
Saint Mary's County,Maryland,24,037,660
Somerset County,Maryland,24,039,129
Talbot County,Maryland,24,041,591
Washington County,Maryland,24,043,701
Wicomico County,Maryland,24,045,989
Worcester County,Maryland,24,047,421
Baltimore City,Maryland,24,510,7283
Montgomery County,Maryland,24,031,41013
Prince George's County,Maryland,24,033,8431
Barnstable County,Massachusetts,25,001,3156
Berkshire County,Massachusetts,25,003,1517
Bristol County,Massachusetts,25,005,3091
Dukes County,Massachusetts,25,007,270
Essex County,Massachusetts,25,009,7049
Franklin County,Massachusetts,25,011,1212
Hampden County,Massachusetts,25,013,2340
Hampshire County,Massachusetts,25,015,4454
Middlesex County,Massachusetts,25,017,46691
Nantucket County,Massachusetts,25,019,115
Norfolk County,Massachusetts,25,021,14281
Plymouth County,Massachusetts,25,023,2940
Suffolk County,Massachusetts,25,025,11666
Worcester County,Massachusetts,25,027,8188
Alcona County,Michigan,26,001,45
Alger County,Michigan,26,003,43
Allegan County,Michigan,26,005,400
Alpena County,Michigan,26,007,132
Antrim County,Michigan,26,009,164
Arenac County,Michigan,26,011,34
Baraga County,Michigan,26,013,25
Barry County,Michigan,26,015,191
Bay County,Michigan,26,017,343
Benzie County,Michigan,26,019,149
Berrien County,Michigan,26,021,1050
Branch County,Michigan,26,023,124
Calhoun County,Michigan,26,025,501
Cass County,Michigan,26,027,121
Charlevoix County,Michigan,26,029,172
Cheboygan County,Michigan,26,031,110
Chippewa County,Michigan,26,033,258
Clare County,Michigan,26,035,48
Clinton County,Michigan,26,037,667
Crawford County,Michigan,26,039,53
Delta County,Michigan,26,041,53
Dickinson County,Michigan,26,043,51
Eaton County,Michigan,26,045,687
Emmet County,Michigan,26,047,263
Genesee County,Michigan,26,049,1631
Gladwin County,Michigan,26,051,27
Gogebic County,Michigan,26,053,84
Grand Traverse County,Michigan,26,055,533
Gratiot County,Michigan,26,057,201
Hillsdale County,Michigan,26,059,200
Houghton County,Michigan,26,061,578
Huron County,Michigan,26,063,39
Ingham County,Michigan,26,065,5398
Ionia County,Michigan,26,067,102
Iosco County,Michigan,26,069,73
Iron County,Michigan,26,071,58
Isabella County,Michigan,26,073,953
Jackson County,Michigan,26,075,440
Kalamazoo County,Michigan,26,077,3269
Kalkaska County,Michigan,26,079,56
Kent County,Michigan,26,081,3574
Keweenaw County,Michigan,26,083,20
Lake County,Michigan,26,085,8
Lapeer County,Michigan,26,087,299
Leelanau County,Michigan,26,089,267
Lenawee County,Michigan,26,091,251
Livingston County,Michigan,26,093,960
Luce County,Michigan,26,095,14
Mackinac County,Michigan,26,097,54
Macomb County,Michigan,26,099,2654
Manistee County,Michigan,26,101,106
Marquette County,Michigan,26,103,563
Mason County,Michigan,26,105,124
Mecosta County,Michigan,26,107,416
Menominee County,Michigan,26,109,17
Midland County,Michigan,26,111,1278
Missaukee County,Michigan,26,113,18
Monroe County,Michigan,26,115,499
Montcalm County,Michigan,26,117,169
Montmorency County,Michigan,26,119,9
Muskegon County,Michigan,26,121,427
Newaygo County,Michigan,26,123,102
Oakland County,Michigan,26,125,12550
Oceana County,Michigan,26,127,102
Ogemaw County,Michigan,26,129,33
Ontonagon County,Michigan,26,131,25
Osceola County,Michigan,26,133,46
Oscoda County,Michigan,26,135,8
Otsego County,Michigan,26,137,81
Ottawa County,Michigan,26,139,1335
Presque Isle County,Michigan,26,141,24
Roscommon County,Michigan,26,143,75
Saginaw County,Michigan,26,145,603
Saint Clair County,Michigan,26,147,377
Saint Joseph County,Michigan,26,149,198
Sanilac County,Michigan,26,151,31
Schoolcraft County,Michigan,26,153,17
Shiawassee County,Michigan,26,155,171
Tuscola County,Michigan,26,157,54
Van Buren County,Michigan,26,159,390
Washtenaw County,Michigan,26,161,11766
Wayne County,Michigan,26,163,7857
Wexford County,Michigan,26,165,170
Aitkin County,Minnesota,27,001,52
Anoka County,Minnesota,27,003,1667
Becker County,Minnesota,27,005,109
Beltrami County,Minnesota,27,007,350
Benton County,Minnesota,27,009,171
Big Stone County,Minnesota,27,011,28
Blue Earth County,Minnesota,27,013,558
Brown County,Minnesota,27,015,134
Carlton County,Minnesota,27,017,149
Carver County,Minnesota,27,019,557
Cass County,Minnesota,27,021,99
Chippewa County,Minnesota,27,023,27
Chisago County,Minnesota,27,025,195
Clay County,Minnesota,27,027,573
Clearwater County,Minnesota,27,029,17
Cook County,Minnesota,27,031,101
Cottonwood County,Minnesota,27,033,23
Crow Wing County,Minnesota,27,035,199
Dakota County,Minnesota,27,037,2514
Dodge County,Minnesota,27,039,38
Douglas County,Minnesota,27,041,135
Faribault County,Minnesota,27,043,38
Fillmore County,Minnesota,27,045,41
Freeborn County,Minnesota,27,047,64
Goodhue County,Minnesota,27,049,159
Grant County,Minnesota,27,051,7
Hennepin County,Minnesota,27,053,13172
Houston County,Minnesota,27,055,130
Hubbard County,Minnesota,27,057,118
Isanti County,Minnesota,27,059,79
Itasca County,Minnesota,27,061,152
Jackson County,Minnesota,27,063,13
Kanabec County,Minnesota,27,065,27
Kandiyohi County,Minnesota,27,067,199
Kittson County,Minnesota,27,069,15
Koochiching County,Minnesota,27,071,11
Lac qui Parle County,Minnesota,27,073,10
Lake County,Minnesota,27,075,104
Lake of the Woods County,Minnesota,27,077,0
Le Sueur County,Minnesota,27,079,177
Lincoln County,Minnesota,27,081,14
Lyon County,Minnesota,27,083,180
McLeod County,Minnesota,27,085,108
Mahnomen County,Minnesota,27,087,11
Marshall County,Minnesota,27,089,15
Martin County,Minnesota,27,091,22
Meeker County,Minnesota,27,093,76
Mille Lacs County,Minnesota,27,095,79
Morrison County,Minnesota,27,097,138
Mower County,Minnesota,27,099,107
Murray County,Minnesota,27,101,14
Nicollet County,Minnesota,27,103,405
Nobles County,Minnesota,27,105,30
Norman County,Minnesota,27,107,9
Olmsted County,Minnesota,27,109,2096
Otter Tail County,Minnesota,27,111,232
Pennington County,Minnesota,27,113,64
Pine County,Minnesota,27,115,75
Pipestone County,Minnesota,27,117,41
Polk County,Minnesota,27,119,111
Pope County,Minnesota,27,121,22
Ramsey County,Minnesota,27,123,8036
Red Lake County,Minnesota,27,125,4
Redwood County,Minnesota,27,127,51
Renville County,Minnesota,27,129,26
Rice County,Minnesota,27,131,840
Rock County,Minnesota,27,133,22
Roseau County,Minnesota,27,135,51
Saint Louis County,Minnesota,27,137,1429
Scott County,Minnesota,27,139,607
Sherburne County,Minnesota,27,141,362
Sibley County,Minnesota,27,143,49
Stearns County,Minnesota,27,145,1014
Steele County,Minnesota,27,147,38
Stevens County,Minnesota,27,149,162
Swift County,Minnesota,27,151,22
Todd County,Minnesota,27,153,24
Traverse County,Minnesota,27,155,8
Wabasha County,Minnesota,27,157,45
Wadena County,Minnesota,27,159,54
Waseca County,Minnesota,27,161,42
Washington County,Minnesota,27,163,2476
Watonwan County,Minnesota,27,165,28
Wilkin County,Minnesota,27,167,32
Winona County,Minnesota,27,169,606
Wright County,Minnesota,27,171,397
Yellow Medicine County,Minnesota,27,173,25
Adams County,Mississippi,28,001,87
Alcorn County,Mississippi,28,003,128
Amite County,Mississippi,28,005,64
Attala County,Mississippi,28,007,40
Benton County,Mississippi,28,009,41
Bolivar County,Mississippi,28,011,211
Calhoun County,Mississippi,28,013,25
Carroll County,Mississippi,28,015,0
Chickasaw County,Mississippi,28,017,35
Choctaw County,Mississippi,28,019,12
Claiborne County,Mississippi,28,021,32
Clarke County,Mississippi,28,023,12
Clay County,Mississippi,28,025,15
Coahoma County,Mississippi,28,027,87
Copiah County,Mississippi,28,029,114
Covington County,Mississippi,28,031,73
DeSoto County,Mississippi,28,033,556
Forrest County,Mississippi,28,035,774
Franklin County,Mississippi,28,037,24
George County,Mississippi,28,039,8
Greene County,Mississippi,28,041,0
Grenada County,Mississippi,28,043,9
Hancock County,Mississippi,28,045,219
Harrison County,Mississippi,28,047,905
Hinds County,Mississippi,28,049,1999
Holmes County,Mississippi,28,051,36
Humphreys County,Mississippi,28,053,15
Issaquena County,Mississippi,28,055,5
Itawamba County,Mississippi,28,057,27
Jackson County,Mississippi,28,059,596
Jasper County,Mississippi,28,061,21
Jefferson County,Mississippi,28,063,0
Jefferson Davis County,Mississippi,28,065,0
Jones County,Mississippi,28,067,317
Kemper County,Mississippi,28,069,25
Lafayette County,Mississippi,28,071,1247
Lamar County,Mississippi,28,073,398
Lauderdale County,Mississippi,28,075,443
Lawrence County,Mississippi,28,077,24
Leake County,Mississippi,28,079,30
Lee County,Mississippi,28,081,472
Leflore County,Mississippi,28,083,153
Lincoln County,Mississippi,28,085,134
Lowndes County,Mississippi,28,087,280
Madison County,Mississippi,28,089,1610
Marion County,Mississippi,28,091,104
Marshall County,Mississippi,28,093,61
Monroe County,Mississippi,28,095,166
Montgomery County,Mississippi,28,097,12
Neshoba County,Mississippi,28,099,70
Newton County,Mississippi,28,101,72
Noxubee County,Mississippi,28,103,24
Oktibbeha County,Mississippi,28,105,1644
Panola County,Mississippi,28,107,47
Pearl River County,Mississippi,28,109,181
Perry County,Mississippi,28,111,6
Pike County,Mississippi,28,113,100
Pontotoc County,Mississippi,28,115,44
Prentiss County,Mississippi,28,117,1
Quitman County,Mississippi,28,119,5
Rankin County,Mississippi,28,121,1178
Scott County,Mississippi,28,123,89
Sharkey County,Mississippi,28,125,27
Simpson County,Mississippi,28,127,42
Smith County,Mississippi,28,129,14
Stone County,Mississippi,28,131,7
Sunflower County,Mississippi,28,133,66
Tallahatchie County,Mississippi,28,135,11
Tate County,Mississippi,28,137,14
Tippah County,Mississippi,28,139,32
Tishomingo County,Mississippi,28,141,70
Tunica County,Mississippi,28,143,18
Union County,Mississippi,28,145,122
Walthall County,Mississippi,28,147,18
Warren County,Mississippi,28,149,435
Washington County,Mississippi,28,151,243
Wayne County,Mississippi,28,153,36
Webster County,Mississippi,28,155,55
Wilkinson County,Mississippi,28,157,45
Winston County,Mississippi,28,159,54
Yalobusha County,Mississippi,28,161,86
Yazoo County,Mississippi,28,163,43
Adair County,Missouri,29,001,507
Andrew County,Missouri,29,003,44
Atchison County,Missouri,29,005,38
Audrain County,Missouri,29,007,67
Barry County,Missouri,29,009,66
Barton County,Missouri,29,011,41
Bates County,Missouri,29,013,23
Benton County,Missouri,29,015,41
Bollinger County,Missouri,29,017,45
Boone County,Missouri,29,019,4316
Buchanan County,Missouri,29,021,384
Butler County,Missouri,29,023,152
Caldwell County,Missouri,29,025,10
Callaway County,Missouri,29,027,308
Camden County,Missouri,29,029,280
Cape Girardeau County,Missouri,29,031,608
Carroll County,Missouri,29,033,9
Carter County,Missouri,29,035,13
Cass County,Missouri,29,037,295
Cedar County,Missouri,29,039,26
Chariton County,Missouri,29,041,12
Christian County,Missouri,29,043,498
Clark County,Missouri,29,045,0
Clay County,Missouri,29,047,917
Clinton County,Missouri,29,049,92
Cole County,Missouri,29,051,444
Cooper County,Missouri,29,053,72
Crawford County,Missouri,29,055,45
Dade County,Missouri,29,057,58
Dallas County,Missouri,29,059,62
Daviess County,Missouri,29,061,37
DeKalb County,Missouri,29,063,43
Dent County,Missouri,29,065,22
Douglas County,Missouri,29,067,13
Dunklin County,Missouri,29,069,58
Franklin County,Missouri,29,071,362
Gasconade County,Missouri,29,073,24
Gentry County,Missouri,29,075,7
Greene County,Missouri,29,077,2203
Grundy County,Missouri,29,079,20
Harrison County,Missouri,29,081,13
Henry County,Missouri,29,083,84
Hickory County,Missouri,29,085,17
Holt County,Missouri,29,087,6
Howard County,Missouri,29,089,75
Howell County,Missouri,29,091,121
Iron County,Missouri,29,093,57
Jackson County,Missouri,29,095,4704
Jasper County,Missouri,29,097,512
Jefferson County,Missouri,29,099,625
Johnson County,Missouri,29,101,478
Knox County,Missouri,29,103,17
Laclede County,Missouri,29,105,147
Lafayette County,Missouri,29,107,134
Lawrence County,Missouri,29,109,121
Lewis County,Missouri,29,111,50
Lincoln County,Missouri,29,113,154
Linn County,Missouri,29,115,31
Livingston County,Missouri,29,117,14
McDonald County,Missouri,29,119,20
Macon County,Missouri,29,121,35
Madison County,Missouri,29,123,0
Maries County,Missouri,29,125,3
Marion County,Missouri,29,127,81
Mercer County,Missouri,29,129,12
Miller County,Missouri,29,131,41
Mississippi County,Missouri,29,133,9
Moniteau County,Missouri,29,135,35
Monroe County,Missouri,29,137,10
Montgomery County,Missouri,29,139,11
Morgan County,Missouri,29,141,46
New Madrid County,Missouri,29,143,37
Newton County,Missouri,29,145,301
Nodaway County,Missouri,29,147,236
Oregon County,Missouri,29,149,10
Osage County,Missouri,29,151,13
Ozark County,Missouri,29,153,42
Pemiscot County,Missouri,29,155,74
Perry County,Missouri,29,157,32
Pettis County,Missouri,29,159,108
Phelps County,Missouri,29,161,809
Pike County,Missouri,29,163,21
Platte County,Missouri,29,165,706
Polk County,Missouri,29,167,166
Pulaski County,Missouri,29,169,209
Putnam County,Missouri,29,171,34
Ralls County,Missouri,29,173,3
Randolph County,Missouri,29,175,116
Ray County,Missouri,29,177,34
Reynolds County,Missouri,29,179,18
Ripley County,Missouri,29,181,25
Saint Charles County,Missouri,29,183,2072
Saint Clair County,Missouri,29,185,15
Sainte Genevieve County,Missouri,29,186,14
Saint Francois County,Missouri,29,187,210
Saint Louis County,Missouri,29,189,12517
Saline County,Missouri,29,195,56
Schuyler County,Missouri,29,197,11
Scotland County,Missouri,29,199,6
Scott County,Missouri,29,201,46
Shannon County,Missouri,29,203,3
Shelby County,Missouri,29,205,11
Stoddard County,Missouri,29,207,84
Stone County,Missouri,29,209,175
Sullivan County,Missouri,29,211,4
Taney County,Missouri,29,213,236
Texas County,Missouri,29,215,44
Vernon County,Missouri,29,217,66
Warren County,Missouri,29,219,85
Washington County,Missouri,29,221,70
Wayne County,Missouri,29,223,41
