County,State,State_FIPS,County_FIPS,high_school_only_percentage
Johnson County,Indiana,18,081,33.8
Knox County,Indiana,18,083,37.8
Kosciusko County,Indiana,18,085,37.7
LaGrange County,Indiana,18,087,33.1
Lake County,Indiana,18,089,35.4
LaPorte County,Indiana,18,091,39.2
Lawrence County,Indiana,18,093,42.9
Madison County,Indiana,18,095,39.1
Marion County,Indiana,18,097,28.5
Marshall County,Indiana,18,099,40.5
Martin County,Indiana,18,101,43.1
Miami County,Indiana,18,103,42.7
Monroe County,Indiana,18,105,22.3
Montgomery County,Indiana,18,107,44.2
Morgan County,Indiana,18,109,41.6
Newton County,Indiana,18,111,49.5
Noble County,Indiana,18,113,41.1
Ohio County,Indiana,18,115,49.4
Orange County,Indiana,18,117,46.5
Owen County,Indiana,18,119,43.7
Parke County,Indiana,18,121,40.5
Perry County,Indiana,18,123,51.2
Pike County,Indiana,18,125,46.7
Porter County,Indiana,18,127,35.2
Posey County,Indiana,18,129,39.5
Pulaski County,Indiana,18,131,46.2
Putnam County,Indiana,18,133,42.8
Randolph County,Indiana,18,135,44.0
Ripley County,Indiana,18,137,44.9
Rush County,Indiana,18,139,47.4
Saint Joseph County,Indiana,18,141,31.2
Scott County,Indiana,18,143,42.6
Shelby County,Indiana,18,145,44.1
Spencer County,Indiana,18,147,43.6
Starke County,Indiana,18,149,42.3
Steuben County,Indiana,18,151,38.1
Sullivan County,Indiana,18,153,42.1
Switzerland County,Indiana,18,155,46.6
Tippecanoe County,Indiana,18,157,26.6
Tipton County,Indiana,18,159,40.5
Union County,Indiana,18,161,42.6
Vanderburgh County,Indiana,18,163,34.5
Vermillion County,Indiana,18,165,43.9
Vigo County,Indiana,18,167,33.6
Wabash County,Indiana,18,169,42.5
Warren County,Indiana,18,171,43.8
Warrick County,Indiana,18,173,33.8
Washington County,Indiana,18,175,45.9
Wayne County,Indiana,18,177,38.6
Wells County,Indiana,18,179,41.8
White County,Indiana,18,181,44.3
Whitley County,Indiana,18,183,42.3
Adair County,Iowa,19,001,44.7
Adams County,Iowa,19,003,39.1
Allamakee County,Iowa,19,005,42.1
Appanoose County,Iowa,19,007,36.3
Audubon County,Iowa,19,009,42.3
Benton County,Iowa,19,011,36.4
Black Hawk County,Iowa,19,013,32.7
Boone County,Iowa,19,015,34.8
Bremer County,Iowa,19,017,33.4
Buchanan County,Iowa,19,019,42.9
Buena Vista County,Iowa,19,021,31.0
Butler County,Iowa,19,023,40.8
Calhoun County,Iowa,19,025,37.0
Carroll County,Iowa,19,027,40.6
Cass County,Iowa,19,029,44.3
Cedar County,Iowa,19,031,37.0
Cerro Gordo County,Iowa,19,033,31.8
Cherokee County,Iowa,19,035,35.6
Chickasaw County,Iowa,19,037,43.2
Clarke County,Iowa,19,039,44.6
Clay County,Iowa,19,041,36.9
Clayton County,Iowa,19,043,44.5
Clinton County,Iowa,19,045,36.3
Crawford County,Iowa,19,047,35.8
Dallas County,Iowa,19,049,21.1
Davis County,Iowa,19,051,37.4
Decatur County,Iowa,19,053,38.6
Delaware County,Iowa,19,055,44.1
Des Moines County,Iowa,19,057,35.6
Dickinson County,Iowa,19,059,29.6
Dubuque County,Iowa,19,061,35.4
Emmet County,Iowa,19,063,34.6
Fayette County,Iowa,19,065,39.5
Floyd County,Iowa,19,067,35.5
Franklin County,Iowa,19,069,38.1
Fremont County,Iowa,19,071,36.4
Greene County,Iowa,19,073,35.7
Grundy County,Iowa,19,075,35.3
Guthrie County,Iowa,19,077,39.3
Hamilton County,Iowa,19,079,33.2
Hancock County,Iowa,19,081,36.4
Hardin County,Iowa,19,083,34.9
Harrison County,Iowa,19,085,38.1
Henry County,Iowa,19,087,37.3
Howard County,Iowa,19,089,44.0
Humboldt County,Iowa,19,091,37.1
Ida County,Iowa,19,093,40.1
Iowa County,Iowa,19,095,38.4
Jackson County,Iowa,19,097,44.8
Jasper County,Iowa,19,099,39.7
Jefferson County,Iowa,19,101,30.4
Johnson County,Iowa,19,103,17.1
Jones County,Iowa,19,105,39.6
Keokuk County,Iowa,19,107,42.8
Kossuth County,Iowa,19,109,38.0
Lee County,Iowa,19,111,41.7
Linn County,Iowa,19,113,27.2
Louisa County,Iowa,19,115,37.3
Lucas County,Iowa,19,117,44.9
Lyon County,Iowa,19,119,37.1
Madison County,Iowa,19,121,38.9
Mahaska County,Iowa,19,123,37.6
Marion County,Iowa,19,125,35.7
Marshall County,Iowa,19,127,32.9
Mills County,Iowa,19,129,35.9
Mitchell County,Iowa,19,131,44.2
Monona County,Iowa,19,133,43.3
Monroe County,Iowa,19,135,44.8
Montgomery County,Iowa,19,137,37.6
Muscatine County,Iowa,19,139,35.0
O'Brien County,Iowa,19,141,37.7
Osceola County,Iowa,19,143,37.6
Page County,Iowa,19,145,34.7
Palo Alto County,Iowa,19,147,30.9
Plymouth County,Iowa,19,149,35.6
Pocahontas County,Iowa,19,151,38.9
Polk County,Iowa,19,153,25.3
Pottawattamie County,Iowa,19,155,34.9
Poweshiek County,Iowa,19,157,36.8
Ringgold County,Iowa,19,159,35.5
Sac County,Iowa,19,161,39.3
Scott County,Iowa,19,163,28.3
Shelby County,Iowa,19,165,36.8
Sioux County,Iowa,19,167,31.9
Story County,Iowa,19,169,18.8
Tama County,Iowa,19,171,41.0
Taylor County,Iowa,19,173,42.0
Union County,Iowa,19,175,40.0
Van Buren County,Iowa,19,177,43.5
Wapello County,Iowa,19,179,36.7
Warren County,Iowa,19,181,32.6
Washington County,Iowa,19,183,35.8
Wayne County,Iowa,19,185,43.5
Webster County,Iowa,19,187,32.5
Winnebago County,Iowa,19,189,35.1
Winneshiek County,Iowa,19,191,35.1
Woodbury County,Iowa,19,193,34.2
Worth County,Iowa,19,195,36.6
Wright County,Iowa,19,197,37.5
Allen County,Kansas,20,001,33.4
Anderson County,Kansas,20,003,39.1
Atchison County,Kansas,20,005,41.0
Barber County,Kansas,20,007,36.6
Barton County,Kansas,20,009,33.9
Bourbon County,Kansas,20,011,31.2
Brown County,Kansas,20,013,39.8
Butler County,Kansas,20,015,26.8
Chase County,Kansas,20,017,33.5
Chautauqua County,Kansas,20,019,36.1
Cherokee County,Kansas,20,021,34.6
Cheyenne County,Kansas,20,023,31.5
Clark County,Kansas,20,025,26.1
Clay County,Kansas,20,027,33.7
Cloud County,Kansas,20,029,34.2
Coffey County,Kansas,20,031,36.8
Comanche County,Kansas,20,033,28.4
Cowley County,Kansas,20,035,30.5
Crawford County,Kansas,20,037,28.2
Decatur County,Kansas,20,039,37.6
Dickinson County,Kansas,20,041,36.0
Doniphan County,Kansas,20,043,38.7
Douglas County,Kansas,20,045,20.0
Edwards County,Kansas,20,047,30.7
Elk County,Kansas,20,049,35.3
Ellis County,Kansas,20,051,27.7
Ellsworth County,Kansas,20,053,32.2
Finney County,Kansas,20,055,23.1
Ford County,Kansas,20,057,23.0
Franklin County,Kansas,20,059,36.1
Geary County,Kansas,20,061,29.8
Gove County,Kansas,20,063,37.7
Graham County,Kansas,20,065,32.7
Grant County,Kansas,20,067,28.9
Gray County,Kansas,20,069,25.6
Greeley County,Kansas,20,071,30.3
Greenwood County,Kansas,20,073,40.1
Hamilton County,Kansas,20,075,34.8
Harper County,Kansas,20,077,36.6
Harvey County,Kansas,20,079,29.6
Haskell County,Kansas,20,081,20.9
Hodgeman County,Kansas,20,083,25.9
Jackson County,Kansas,20,085,40.6
Jefferson County,Kansas,20,087,40.7
Jewell County,Kansas,20,089,39.4
Johnson County,Kansas,20,091,15.2
Kearny County,Kansas,20,093,23.4
Kingman County,Kansas,20,095,34.8
Kiowa County,Kansas,20,097,26.9
Labette County,Kansas,20,099,33.1
Lane County,Kansas,20,101,29.7
Leavenworth County,Kansas,20,103,30.9
Lincoln County,Kansas,20,105,32.3
Linn County,Kansas,20,107,37.2
Logan County,Kansas,20,109,35.5
Lyon County,Kansas,20,111,33.4
McPherson County,Kansas,20,113,29.1
Marion County,Kansas,20,115,36.4
Marshall County,Kansas,20,117,44.8
Meade County,Kansas,20,119,31.1
Miami County,Kansas,20,121,32.5
Mitchell County,Kansas,20,123,34.0
Montgomery County,Kansas,20,125,32.1
Morris County,Kansas,20,127,35.7
Morton County,Kansas,20,129,32.5
Nemaha County,Kansas,20,131,41.9
Neosho County,Kansas,20,133,33.6
Ness County,Kansas,20,135,35.9
Norton County,Kansas,20,137,34.6
Osage County,Kansas,20,139,40.5
Osborne County,Kansas,20,141,36.3
Ottawa County,Kansas,20,143,32.9
Pawnee County,Kansas,20,145,28.0
Phillips County,Kansas,20,147,35.3
Pottawatomie County,Kansas,20,149,31.2
Pratt County,Kansas,20,151,26.5
Rawlins County,Kansas,20,153,30.8
Reno County,Kansas,20,155,28.6
Republic County,Kansas,20,157,35.1
Rice County,Kansas,20,159,30.5
Riley County,Kansas,20,161,17.4
Rooks County,Kansas,20,163,36.8
Rush County,Kansas,20,165,33.0
Russell County,Kansas,20,167,32.8
Saline County,Kansas,20,169,33.5
Scott County,Kansas,20,171,33.4
Sedgwick County,Kansas,20,173,26.8
Seward County,Kansas,20,175,24.8
Shawnee County,Kansas,20,177,31.1
Sheridan County,Kansas,20,179,33.8
Sherman County,Kansas,20,181,33.3
Smith County,Kansas,20,183,35.3
Stafford County,Kansas,20,185,28.7
Stanton County,Kansas,20,187,27.4
Stevens County,Kansas,20,189,35.6
Sumner County,Kansas,20,191,35.9
Thomas County,Kansas,20,193,28.9
Trego County,Kansas,20,195,33.2
Wabaunsee County,Kansas,20,197,38.9
Wallace County,Kansas,20,199,32.9
Washington County,Kansas,20,201,38.0
Wichita County,Kansas,20,203,29.6
Wilson County,Kansas,20,205,36.8
Woodson County,Kansas,20,207,38.8
Wyandotte County,Kansas,20,209,32.9
Adair County,Kentucky,21,001,36.3
Allen County,Kentucky,21,003,36.0
Anderson County,Kentucky,21,005,38.8
Ballard County,Kentucky,21,007,39.4
Barren County,Kentucky,21,009,41.5
Bath County,Kentucky,21,011,39.2
Bell County,Kentucky,21,013,35.6
Boone County,Kentucky,21,015,28.1
Bourbon County,Kentucky,21,017,36.7
Boyd County,Kentucky,21,019,35.9
Boyle County,Kentucky,21,021,35.0
Bracken County,Kentucky,21,023,43.4
Breathitt County,Kentucky,21,025,34.3
Breckinridge County,Kentucky,21,027,44.0
Bullitt County,Kentucky,21,029,40.8
Butler County,Kentucky,21,031,43.3
Caldwell County,Kentucky,21,033,44.9
Calloway County,Kentucky,21,035,31.6
Campbell County,Kentucky,21,037,31.0
Carlisle County,Kentucky,21,039,38.2
Carroll County,Kentucky,21,041,44.0
Carter County,Kentucky,21,043,41.4
Casey County,Kentucky,21,045,37.4
Christian County,Kentucky,21,047,32.7
Clark County,Kentucky,21,049,35.2
Clay County,Kentucky,21,051,36.9
Clinton County,Kentucky,21,053,36.2
Crittenden County,Kentucky,21,055,37.9
Cumberland County,Kentucky,21,057,39.1
Daviess County,Kentucky,21,059,37.8
Edmonson County,Kentucky,21,061,42.1
Elliott County,Kentucky,21,063,42.0
Estill County,Kentucky,21,065,48.6
Fayette County,Kentucky,21,067,20.6
Fleming County,Kentucky,21,069,38.9
Floyd County,Kentucky,21,071,34.7
Franklin County,Kentucky,21,073,31.8
Fulton County,Kentucky,21,075,34.8
Gallatin County,Kentucky,21,077,44.2
Garrard County,Kentucky,21,079,38.8
Grant County,Kentucky,21,081,44.8
Graves County,Kentucky,21,083,36.7
Grayson County,Kentucky,21,085,42.2
Green County,Kentucky,21,087,46.0
Greenup County,Kentucky,21,089,37.4
Hancock County,Kentucky,21,091,46.8
Hardin County,Kentucky,21,093,32.1
Harlan County,Kentucky,21,095,35.6
Harrison County,Kentucky,21,097,42.5
Hart County,Kentucky,21,099,41.3
Henderson County,Kentucky,21,101,36.6
Henry County,Kentucky,21,103,44.6
Hickman County,Kentucky,21,105,41.2
Hopkins County,Kentucky,21,107,39.5
Jackson County,Kentucky,21,109,43.4
Jefferson County,Kentucky,21,111,27.5
Jessamine County,Kentucky,21,113,28.9
Johnson County,Kentucky,21,115,37.3
Kenton County,Kentucky,21,117,29.4
Knott County,Kentucky,21,119,35.1
Knox County,Kentucky,21,121,40.7
Larue County,Kentucky,21,123,43.1
Laurel County,Kentucky,21,125,37.9
Lawrence County,Kentucky,21,127,41.5
Lee County,Kentucky,21,129,42.5
Leslie County,Kentucky,21,131,33.8
Letcher County,Kentucky,21,133,36.1
Lewis County,Kentucky,21,135,42.2
Lincoln County,Kentucky,21,137,44.5
Livingston County,Kentucky,21,139,46.9
Logan County,Kentucky,21,141,40.3
Lyon County,Kentucky,21,143,39.0
McCracken County,Kentucky,21,145,31.3
McCreary County,Kentucky,21,147,40.5
McLean County,Kentucky,21,149,39.9
Madison County,Kentucky,21,151,29.5
Magoffin County,Kentucky,21,153,37.8
Marion County,Kentucky,21,155,44.8
Marshall County,Kentucky,21,157,41.0
Martin County,Kentucky,21,159,39.5
Mason County,Kentucky,21,161,38.3
Meade County,Kentucky,21,163,39.8
Menifee County,Kentucky,21,165,39.1
Mercer County,Kentucky,21,167,38.8
Metcalfe County,Kentucky,21,169,40.9
Monroe County,Kentucky,21,171,41.8
Montgomery County,Kentucky,21,173,39.1
Morgan County,Kentucky,21,175,36.2
Muhlenberg County,Kentucky,21,177,42.1
Nelson County,Kentucky,21,179,42.0
Nicholas County,Kentucky,21,181,40.7
Ohio County,Kentucky,21,183,42.8
Oldham County,Kentucky,21,185,23.0
Owen County,Kentucky,21,187,47.0
Owsley County,Kentucky,21,189,34.6
Pendleton County,Kentucky,21,191,47.9
Perry County,Kentucky,21,193,32.2
Pike County,Kentucky,21,195,36.4
Powell County,Kentucky,21,197,40.7
Pulaski County,Kentucky,21,199,41.2
Robertson County,Kentucky,21,201,36.1
Rockcastle County,Kentucky,21,203,43.2
Rowan County,Kentucky,21,205,31.0
Russell County,Kentucky,21,207,36.6
Scott County,Kentucky,21,209,30.7
Shelby County,Kentucky,21,211,31.8
Simpson County,Kentucky,21,213,42.6
Spencer County,Kentucky,21,215,35.6
Taylor County,Kentucky,21,217,40.6
Todd County,Kentucky,21,219,41.9
Trigg County,Kentucky,21,221,30.1
Trimble County,Kentucky,21,223,47.2
Union County,Kentucky,21,225,40.2
Warren County,Kentucky,21,227,30.9
Washington County,Kentucky,21,229,41.6
Wayne County,Kentucky,21,231,37.0
Webster County,Kentucky,21,233,42.3
Whitley County,Kentucky,21,235,37.1
Wolfe County,Kentucky,21,237,38.5
Woodford County,Kentucky,21,239,28.9
Acadia Parish,Louisiana,22,001,39.2
Allen Parish,Louisiana,22,003,44.0
Ascension Parish,Louisiana,22,005,34.6
Assumption Parish,Louisiana,22,007,39.5
Avoyelles Parish,Louisiana,22,009,41.3
Beauregard Parish,Louisiana,22,011,42.7
Bienville Parish,Louisiana,22,013,42.7
Bossier Parish,Louisiana,22,015,29.4
Caddo Parish,Louisiana,22,017,32.9
Calcasieu Parish,Louisiana,22,019,35.8
Caldwell Parish,Louisiana,22,021,42.8
Cameron Parish,Louisiana,22,023,38.5
Catahoula Parish,Louisiana,22,025,42.2
Claiborne Parish,Louisiana,22,027,40.7
Concordia Parish,Louisiana,22,029,41.3
De Soto Parish,Louisiana,22,031,41.2
East Baton Rouge Parish,Louisiana,22,033,26.7
East Carroll Parish,Louisiana,22,035,38.5
East Feliciana Parish,Louisiana,22,037,43.5
Evangeline Parish,Louisiana,22,039,34.6
Franklin Parish,Louisiana,22,041,40.3
Grant Parish,Louisiana,22,043,42.3
Iberia Parish,Louisiana,22,045,42.1
Iberville Parish,Louisiana,22,047,38.3
Jackson Parish,Louisiana,22,049,41.9
Jefferson Parish,Louisiana,22,051,31.1
Jefferson Davis Parish,Louisiana,22,053,41.1
Lafayette Parish,Louisiana,22,055,28.7
Lafourche Parish,Louisiana,22,057,39.1
LaSalle Parish,Louisiana,22,059,43.6
Lincoln Parish,Louisiana,22,061,27.7
Livingston Parish,Louisiana,22,063,40.2
Madison Parish,Louisiana,22,065,39.6
Morehouse Parish,Louisiana,22,067,43.5
Natchitoches Parish,Louisiana,22,069,33.7
Orleans Parish,Louisiana,22,071,23.2
Ouachita Parish,Louisiana,22,073,32.9
Plaquemines Parish,Louisiana,22,075,39.3
Pointe Coupee Parish,Louisiana,22,077,41.7
Rapides Parish,Louisiana,22,079,37.0
Red River Parish,Louisiana,22,081,44.3
Richland Parish,Louisiana,22,083,41.0
Sabine Parish,Louisiana,22,085,42.0
Saint Bernard Parish,Louisiana,22,087,40.9
Saint Charles Parish,Louisiana,22,089,36.7
Saint Helena Parish,Louisiana,22,091,45.7
Saint James Parish,Louisiana,22,093,44.8
Saint John the Baptist Parish,Louisiana,22,095,37.5
Saint Landry Parish,Louisiana,22,097,44.5
Saint Martin Parish,Louisiana,22,099,42.1
Saint Mary Parish,Louisiana,22,101,43.4
Saint Tammany Parish,Louisiana,22,103,27.0
Tangipahoa Parish,Louisiana,22,105,35.6
Tensas Parish,Louisiana,22,107,45.6
Terrebonne Parish,Louisiana,22,109,40.0
Union Parish,Louisiana,22,111,44.9
Vermilion Parish,Louisiana,22,113,41.0
Vernon Parish,Louisiana,22,115,35.8
Washington Parish,Louisiana,22,117,40.5
Webster Parish,Louisiana,22,119,40.5
West Baton Rouge Parish,Louisiana,22,121,39.2
West Carroll Parish,Louisiana,22,123,44.0
West Feliciana Parish,Louisiana,22,125,33.7
Winn Parish,Louisiana,22,127,42.0
Androscoggin County,Maine,23,001,37.2
Aroostook County,Maine,23,003,39.0
Cumberland County,Maine,23,005,24.1
Franklin County,Maine,23,007,36.9
Hancock County,Maine,23,009,33.1
Kennebec County,Maine,23,011,35.6
Knox County,Maine,23,013,34.8
Lincoln County,Maine,23,015,32.1
Oxford County,Maine,23,017,45.6
Penobscot County,Maine,23,019,34.9
Piscataquis County,Maine,23,021,40.5
Sagadahoc County,Maine,23,023,31.6
Somerset County,Maine,23,025,41.3
Waldo County,Maine,23,027,34.0
Washington County,Maine,23,029,38.3
York County,Maine,23,031,31.6
Allegany County,Maryland,24,001,42.0
Anne Arundel County,Maryland,24,003,25.0
Baltimore County,Maryland,24,005,27.2
Calvert County,Maryland,24,009,31.5
Caroline County,Maryland,24,011,40.7
Carroll County,Maryland,24,013,30.6
Cecil County,Maryland,24,015,37.8
Charles County,Maryland,24,017,32.2
Dorchester County,Maryland,24,019,38.3
Frederick County,Maryland,24,021,25.2
Garrett County,Maryland,24,023,42.2
Harford County,Maryland,24,025,28.1
Howard County,Maryland,24,027,14.2
Kent County,Maryland,24,029,33.2
Queen Anne's County,Maryland,24,035,29.9
Saint Mary's County,Maryland,24,037,30.6
Somerset County,Maryland,24,039,43.2
Talbot County,Maryland,24,041,27.9
Washington County,Maryland,24,043,38.1
Wicomico County,Maryland,24,045,31.9
Worcester County,Maryland,24,047,31.6
Baltimore City,Maryland,24,510,29.8
Montgomery County,Maryland,24,031,14.0
Prince George's County,Maryland,24,033,26.1
Barnstable County,Massachusetts,25,001,24.9
Berkshire County,Massachusetts,25,003,31.7
Bristol County,Massachusetts,25,005,30.2
Dukes County,Massachusetts,25,007,23.1
Essex County,Massachusetts,25,009,26.2
Franklin County,Massachusetts,25,011,27.1
Hampden County,Massachusetts,25,013,30.8
Hampshire County,Massachusetts,25,015,24.2
Middlesex County,Massachusetts,25,017,21.1
Nantucket County,Massachusetts,25,019,25.4
Norfolk County,Massachusetts,25,021,21.0
Plymouth County,Massachusetts,25,023,29.0
Suffolk County,Massachusetts,25,025,23.6
Worcester County,Massachusetts,25,027,28.9
Alcona County,Michigan,26,001,39.9
Alger County,Michigan,26,003,43.2
Allegan County,Michigan,26,005,38.3
Alpena County,Michigan,26,007,33.4
Antrim County,Michigan,26,009,33.7
Arenac County,Michigan,26,011,42.8
Baraga County,Michigan,26,013,44.1
Barry County,Michigan,26,015,36.6
Bay County,Michigan,26,017,35.6
Benzie County,Michigan,26,019,34.2
Berrien County,Michigan,26,021,30.6
Branch County,Michigan,26,023,40.8
Calhoun County,Michigan,26,025,35.7
Cass County,Michigan,26,027,36.2
Charlevoix County,Michigan,26,029,31.8
Cheboygan County,Michigan,26,031,39.4
Chippewa County,Michigan,26,033,37.8
Clare County,Michigan,26,035,39.3
Clinton County,Michigan,26,037,27.9
Crawford County,Michigan,26,039,35.4
Delta County,Michigan,26,041,35.3
Dickinson County,Michigan,26,043,39.9
Eaton County,Michigan,26,045,29.7
Emmet County,Michigan,26,047,26.2
Genesee County,Michigan,26,049,32.8
Gladwin County,Michigan,26,051,40.2
Gogebic County,Michigan,26,053,38.4
Grand Traverse County,Michigan,26,055,26.9
Gratiot County,Michigan,26,057,41.1
Hillsdale County,Michigan,26,059,40.2
Houghton County,Michigan,26,061,33.8
Huron County,Michigan,26,063,44.3
Ingham County,Michigan,26,065,21.6
Ionia County,Michigan,26,067,38.1
Iosco County,Michigan,26,069,40.0
Iron County,Michigan,26,071,45.0
Isabella County,Michigan,26,073,31.8
Jackson County,Michigan,26,075,34.8
Kalamazoo County,Michigan,26,077,23.1
Kalkaska County,Michigan,26,079,42.4
Kent County,Michigan,26,081,25.5
Keweenaw County,Michigan,26,083,32.6
Lake County,Michigan,26,085,41.5
Lapeer County,Michigan,26,087,37.1
Leelanau County,Michigan,26,089,22.4
Lenawee County,Michigan,26,091,36.7
Livingston County,Michigan,26,093,25.6
Luce County,Michigan,26,095,45.0
Mackinac County,Michigan,26,097,36.5
Macomb County,Michigan,26,099,30.6
Manistee County,Michigan,26,101,37.3
Marquette County,Michigan,26,103,33.1
Mason County,Michigan,26,105,34.4
Mecosta County,Michigan,26,107,34.4
Menominee County,Michigan,26,109,42.2
Midland County,Michigan,26,111,29.6
Missaukee County,Michigan,26,113,42.8
Monroe County,Michigan,26,115,36.2
Montcalm County,Michigan,26,117,39.0
Montmorency County,Michigan,26,119,41.9
Muskegon County,Michigan,26,121,34.8
Newaygo County,Michigan,26,123,41.1
Oakland County,Michigan,26,125,20.1
Oceana County,Michigan,26,127,34.7
Ogemaw County,Michigan,26,129,40.9
Ontonagon County,Michigan,26,131,40.6
Osceola County,Michigan,26,133,44.7
Oscoda County,Michigan,26,135,40.6
Otsego County,Michigan,26,137,36.6
Ottawa County,Michigan,26,139,28.9
Presque Isle County,Michigan,26,141,40.6
Roscommon County,Michigan,26,143,38.9
Saginaw County,Michigan,26,145,34.2
Saint Clair County,Michigan,26,147,35.3
Saint Joseph County,Michigan,26,149,38.9
Sanilac County,Michigan,26,151,45.1
Schoolcraft County,Michigan,26,153,46.8
Shiawassee County,Michigan,26,155,36.6
Tuscola County,Michigan,26,157,42.0
Van Buren County,Michigan,26,159,34.0
Washtenaw County,Michigan,26,161,15.7
Wayne County,Michigan,26,163,30.3
Wexford County,Michigan,26,165,38.8
Aitkin County,Minnesota,27,001,39.9
Anoka County,Minnesota,27,003,28.4
Becker County,Minnesota,27,005,33.5
Beltrami County,Minnesota,27,007,26.1
Benton County,Minnesota,27,009,32.1
Big Stone County,Minnesota,27,011,42.4
Blue Earth County,Minnesota,27,013,28.1
Brown County,Minnesota,27,015,37.6
Carlton County,Minnesota,27,017,36.4
Carver County,Minnesota,27,019,21.2
Cass County,Minnesota,27,021,35.4
Chippewa County,Minnesota,27,023,36.0
Chisago County,Minnesota,27,025,34.6
Clay County,Minnesota,27,027,27.3
Clearwater County,Minnesota,27,029,38.1
Cook County,Minnesota,27,031,25.1
Cottonwood County,Minnesota,27,033,36.2
Crow Wing County,Minnesota,27,035,31.4
Dakota County,Minnesota,27,037,21.6
Dodge County,Minnesota,27,039,33.5
Douglas County,Minnesota,27,041,29.9
Faribault County,Minnesota,27,043,39.9
Fillmore County,Minnesota,27,045,35.7
Freeborn County,Minnesota,27,047,36.7
Goodhue County,Minnesota,27,049,33.0
Grant County,Minnesota,27,051,33.4
Hennepin County,Minnesota,27,053,17.8
Houston County,Minnesota,27,055,34.3
Hubbard County,Minnesota,27,057,31.8
Isanti County,Minnesota,27,059,37.8
Itasca County,Minnesota,27,061,31.8
Jackson County,Minnesota,27,063,34.8
Kanabec County,Minnesota,27,065,39.7
Kandiyohi County,Minnesota,27,067,27.9
Kittson County,Minnesota,27,069,35.0
Koochiching County,Minnesota,27,071,36.5
Lac qui Parle County,Minnesota,27,073,38.3
Lake County,Minnesota,27,075,36.2
Lake of the Woods County,Minnesota,27,077,44.8
Le Sueur County,Minnesota,27,079,35.5
Lincoln County,Minnesota,27,081,40.5
Lyon County,Minnesota,27,083,35.1
McLeod County,Minnesota,27,085,38.0
Mahnomen County,Minnesota,27,087,37.1
Marshall County,Minnesota,27,089,37.4
Martin County,Minnesota,27,091,38.6
Meeker County,Minnesota,27,093,38.3
Mille Lacs County,Minnesota,27,095,38.3
Morrison County,Minnesota,27,097,38.6
Mower County,Minnesota,27,099,32.6
Murray County,Minnesota,27,101,36.5
Nicollet County,Minnesota,27,103,27.0
Nobles County,Minnesota,27,105,34.3
Norman County,Minnesota,27,107,38.5
Olmsted County,Minnesota,27,109,20.9
Otter Tail County,Minnesota,27,111,30.5
Pennington County,Minnesota,27,113,36.0
Pine County,Minnesota,27,115,42.6
Pipestone County,Minnesota,27,117,36.0
Polk County,Minnesota,27,119,31.1
Pope County,Minnesota,27,121,34.1
Ramsey County,Minnesota,27,123,21.9
Red Lake County,Minnesota,27,125,40.9
Redwood County,Minnesota,27,127,37.9
Renville County,Minnesota,27,129,37.5
Rice County,Minnesota,27,131,31.8
Rock County,Minnesota,27,133,38.5
Roseau County,Minnesota,27,135,37.3
Saint Louis County,Minnesota,27,137,29.5
Scott County,Minnesota,27,139,23.4
Sherburne County,Minnesota,27,141,26.6
Sibley County,Minnesota,27,143,40.8
Stearns County,Minnesota,27,145,30.2
Steele County,Minnesota,27,147,35.5
Stevens County,Minnesota,27,149,27.2
Swift County,Minnesota,27,151,38.6
Todd County,Minnesota,27,153,37.1
Traverse County,Minnesota,27,155,34.8
Wabasha County,Minnesota,27,157,39.1
Wadena County,Minnesota,27,159,39.3
Waseca County,Minnesota,27,161,35.2
Washington County,Minnesota,27,163,22.0
Watonwan County,Minnesota,27,165,40.0
Wilkin County,Minnesota,27,167,30.5
Winona County,Minnesota,27,169,29.6
Wright County,Minnesota,27,171,28.9
Yellow Medicine County,Minnesota,27,173,36.8
Adams County,Mississippi,28,001,35.9
Alcorn County,Mississippi,28,003,36.3
Amite County,Mississippi,28,005,36.6
Attala County,Mississippi,28,007,31.4
Benton County,Mississippi,28,009,38.1
Bolivar County,Mississippi,28,011,25.0
Calhoun County,Mississippi,28,013,34.2
Carroll County,Mississippi,28,015,37.3
Chickasaw County,Mississippi,28,017,37.3
Choctaw County,Mississippi,28,019,33.4
Claiborne County,Mississippi,28,021,29.8
Clarke County,Mississippi,28,023,34.4
Clay County,Mississippi,28,025,32.9
Coahoma County,Mississippi,28,027,27.6
Copiah County,Mississippi,28,029,31.5
Covington County,Mississippi,28,031,36.8
DeSoto County,Mississippi,28,033,29.9
Forrest County,Mississippi,28,035,28.2
Franklin County,Mississippi,28,037,37.3
George County,Mississippi,28,039,40.7
Greene County,Mississippi,28,041,36.7
Grenada County,Mississippi,28,043,30.2
Hancock County,Mississippi,28,045,29.2
Harrison County,Mississippi,28,047,28.8
Hinds County,Mississippi,28,049,24.9
Holmes County,Mississippi,28,051,36.9
Humphreys County,Mississippi,28,053,27.8
Issaquena County,Mississippi,28,055,34.9
Itawamba County,Mississippi,28,057,31.8
Jackson County,Mississippi,28,059,31.4
Jasper County,Mississippi,28,061,36.4
Jefferson County,Mississippi,28,063,36.4
Jefferson Davis County,Mississippi,28,065,39.1
Jones County,Mississippi,28,067,28.2
Kemper County,Mississippi,28,069,31.1
Lafayette County,Mississippi,28,071,20.9
Lamar County,Mississippi,28,073,23.9
Lauderdale County,Mississippi,28,075,30.9
Lawrence County,Mississippi,28,077,35.4
