County,State,State_FIPS,County_FIPS,some_college_less_1_year
Boone County,Iowa,19,015,1659
Bremer County,Iowa,19,017,1018
Buchanan County,Iowa,19,019,1022
Buena Vista County,Iowa,19,021,909
Butler County,Iowa,19,023,659
Calhoun County,Iowa,19,025,599
Carroll County,Iowa,19,027,1041
Cass County,Iowa,19,029,739
Cedar County,Iowa,19,031,1019
Cerro Gordo County,Iowa,19,033,2629
Cherokee County,Iowa,19,035,737
Chickasaw County,Iowa,19,037,555
Clarke County,Iowa,19,039,436
Clay County,Iowa,19,041,995
Clayton County,Iowa,19,043,941
Clinton County,Iowa,19,045,3040
Crawford County,Iowa,19,047,767
Dallas County,Iowa,19,049,2359
Davis County,Iowa,19,051,566
Decatur County,Iowa,19,053,331
Delaware County,Iowa,19,055,859
Des Moines County,Iowa,19,057,2688
Dickinson County,Iowa,19,059,1067
Dubuque County,Iowa,19,061,3855
Emmet County,Iowa,19,063,589
Fayette County,Iowa,19,065,1048
Floyd County,Iowa,19,067,790
Franklin County,Iowa,19,069,487
Fremont County,Iowa,19,071,353
Greene County,Iowa,19,073,547
Grundy County,Iowa,19,075,729
Guthrie County,Iowa,19,077,658
Hamilton County,Iowa,19,079,860
Hancock County,Iowa,19,081,592
Hardin County,Iowa,19,083,831
Harrison County,Iowa,19,085,999
Henry County,Iowa,19,087,1032
Howard County,Iowa,19,089,417
Humboldt County,Iowa,19,091,416
Ida County,Iowa,19,093,331
Iowa County,Iowa,19,095,824
Jackson County,Iowa,19,097,1007
Jasper County,Iowa,19,099,2385
Jefferson County,Iowa,19,101,886
Johnson County,Iowa,19,103,3602
Jones County,Iowa,19,105,1201
Keokuk County,Iowa,19,107,633
Kossuth County,Iowa,19,109,887
Lee County,Iowa,19,111,2269
Linn County,Iowa,19,113,11921
Louisa County,Iowa,19,115,578
Lucas County,Iowa,19,117,593
Lyon County,Iowa,19,119,690
Madison County,Iowa,19,121,744
Mahaska County,Iowa,19,123,1101
Marion County,Iowa,19,125,1938
Marshall County,Iowa,19,127,2264
Mills County,Iowa,19,129,897
Mitchell County,Iowa,19,131,510
Monona County,Iowa,19,133,632
Monroe County,Iowa,19,135,310
Montgomery County,Iowa,19,137,722
Muscatine County,Iowa,19,139,2781
O'Brien County,Iowa,19,141,673
Osceola County,Iowa,19,143,341
Page County,Iowa,19,145,943
Palo Alto County,Iowa,19,147,362
Plymouth County,Iowa,19,149,1425
Pocahontas County,Iowa,19,151,424
Polk County,Iowa,19,153,20238
Pottawattamie County,Iowa,19,155,5104
Poweshiek County,Iowa,19,157,879
Ringgold County,Iowa,19,159,275
Sac County,Iowa,19,161,419
Scott County,Iowa,19,163,9983
Shelby County,Iowa,19,165,627
Sioux County,Iowa,19,167,1078
Story County,Iowa,19,169,2608
Tama County,Iowa,19,171,1167
Taylor County,Iowa,19,173,375
Union County,Iowa,19,175,679
Van Buren County,Iowa,19,177,490
Wapello County,Iowa,19,179,1912
Warren County,Iowa,19,181,2643
Washington County,Iowa,19,183,1241
Wayne County,Iowa,19,185,414
Webster County,Iowa,19,187,2203
Winnebago County,Iowa,19,189,536
Winneshiek County,Iowa,19,191,713
Woodbury County,Iowa,19,193,4986
Worth County,Iowa,19,195,455
Wright County,Iowa,19,197,755
Allen County,Kansas,20,001,812
Anderson County,Kansas,20,003,469
Atchison County,Kansas,20,005,761
Barber County,Kansas,20,007,504
Barton County,Kansas,20,009,1965
Bourbon County,Kansas,20,011,927
Brown County,Kansas,20,013,578
Butler County,Kansas,20,015,4438
Chase County,Kansas,20,017,120
Chautauqua County,Kansas,20,019,320
Cherokee County,Kansas,20,021,1548
Cheyenne County,Kansas,20,023,174
Clark County,Kansas,20,025,128
Clay County,Kansas,20,027,665
Cloud County,Kansas,20,029,554
Coffey County,Kansas,20,031,601
Comanche County,Kansas,20,033,117
Cowley County,Kansas,20,035,2803
Crawford County,Kansas,20,037,1968
Decatur County,Kansas,20,039,221
Dickinson County,Kansas,20,041,1237
Doniphan County,Kansas,20,043,467
Douglas County,Kansas,20,045,3808
Edwards County,Kansas,20,047,184
Elk County,Kansas,20,049,176
Ellis County,Kansas,20,051,1215
Ellsworth County,Kansas,20,053,495
Finney County,Kansas,20,055,1338
Ford County,Kansas,20,057,1504
Franklin County,Kansas,20,059,1576
Geary County,Kansas,20,061,1915
Gove County,Kansas,20,063,175
Graham County,Kansas,20,065,173
Grant County,Kansas,20,067,371
Gray County,Kansas,20,069,240
Greeley County,Kansas,20,071,91
Greenwood County,Kansas,20,073,504
Hamilton County,Kansas,20,075,131
Harper County,Kansas,20,077,506
Harvey County,Kansas,20,079,2054
Haskell County,Kansas,20,081,196
Hodgeman County,Kansas,20,083,105
Jackson County,Kansas,20,085,797
Jefferson County,Kansas,20,087,1384
Jewell County,Kansas,20,089,252
Johnson County,Kansas,20,091,21942
Kearny County,Kansas,20,093,172
Kingman County,Kansas,20,095,529
Kiowa County,Kansas,20,097,184
Labette County,Kansas,20,099,1402
Lane County,Kansas,20,101,63
Leavenworth County,Kansas,20,103,4464
Lincoln County,Kansas,20,105,247
Linn County,Kansas,20,107,625
Logan County,Kansas,20,109,280
Lyon County,Kansas,20,111,1413
McPherson County,Kansas,20,113,1764
Marion County,Kansas,20,115,893
Marshall County,Kansas,20,117,712
Meade County,Kansas,20,119,211
Miami County,Kansas,20,121,2194
Mitchell County,Kansas,20,123,430
Montgomery County,Kansas,20,125,2288
Morris County,Kansas,20,127,467
Morton County,Kansas,20,129,112
Nemaha County,Kansas,20,131,559
Neosho County,Kansas,20,133,1167
Ness County,Kansas,20,135,203
Norton County,Kansas,20,137,470
Osage County,Kansas,20,139,1034
Osborne County,Kansas,20,141,194
Ottawa County,Kansas,20,143,485
Pawnee County,Kansas,20,145,414
Phillips County,Kansas,20,147,432
Pottawatomie County,Kansas,20,149,997
Pratt County,Kansas,20,151,670
Rawlins County,Kansas,20,153,186
Reno County,Kansas,20,155,4673
Republic County,Kansas,20,157,324
Rice County,Kansas,20,159,735
Riley County,Kansas,20,161,2030
Rooks County,Kansas,20,163,362
Rush County,Kansas,20,165,202
Russell County,Kansas,20,167,501
Saline County,Kansas,20,169,3423
Scott County,Kansas,20,171,258
Sedgwick County,Kansas,20,173,27160
Seward County,Kansas,20,175,892
Shawnee County,Kansas,20,177,9967
Sheridan County,Kansas,20,179,150
Sherman County,Kansas,20,181,456
Smith County,Kansas,20,183,285
Stafford County,Kansas,20,185,286
Stanton County,Kansas,20,187,125
Stevens County,Kansas,20,189,341
Sumner County,Kansas,20,191,1870
Thomas County,Kansas,20,193,558
Trego County,Kansas,20,195,236
Wabaunsee County,Kansas,20,197,402
Wallace County,Kansas,20,199,75
Washington County,Kansas,20,201,408
Wichita County,Kansas,20,203,108
Wilson County,Kansas,20,205,560
Woodson County,Kansas,20,207,246
Wyandotte County,Kansas,20,209,7161
Adair County,Kentucky,21,001,580
Allen County,Kentucky,21,003,961
Anderson County,Kentucky,21,005,1130
Ballard County,Kentucky,21,007,436
Barren County,Kentucky,21,009,1594
Bath County,Kentucky,21,011,407
Bell County,Kentucky,21,013,1015
Boone County,Kentucky,21,015,5477
Bourbon County,Kentucky,21,017,815
Boyd County,Kentucky,21,019,3077
Boyle County,Kentucky,21,021,1235
Bracken County,Kentucky,21,023,302
Breathitt County,Kentucky,21,025,491
Breckinridge County,Kentucky,21,027,896
Bullitt County,Kentucky,21,029,4274
Butler County,Kentucky,21,031,511
Caldwell County,Kentucky,21,033,707
Calloway County,Kentucky,21,035,1436
Campbell County,Kentucky,21,037,3944
Carlisle County,Kentucky,21,039,211
Carroll County,Kentucky,21,041,577
Carter County,Kentucky,21,043,1125
Casey County,Kentucky,21,045,698
Christian County,Kentucky,21,047,3791
Clark County,Kentucky,21,049,1871
Clay County,Kentucky,21,051,731
Clinton County,Kentucky,21,053,377
Crittenden County,Kentucky,21,055,533
Cumberland County,Kentucky,21,057,294
Daviess County,Kentucky,21,059,5086
Edmonson County,Kentucky,21,061,540
Elliott County,Kentucky,21,063,403
Estill County,Kentucky,21,065,481
Fayette County,Kentucky,21,067,9539
Fleming County,Kentucky,21,069,644
Floyd County,Kentucky,21,071,1625
Franklin County,Kentucky,21,073,2307
Fulton County,Kentucky,21,075,312
Gallatin County,Kentucky,21,077,360
Garrard County,Kentucky,21,079,724
Grant County,Kentucky,21,081,1137
Graves County,Kentucky,21,083,1704
Grayson County,Kentucky,21,085,1234
Green County,Kentucky,21,087,509
Greenup County,Kentucky,21,089,1914
Hancock County,Kentucky,21,091,405
Hardin County,Kentucky,21,093,5902
Harlan County,Kentucky,21,095,1297
Harrison County,Kentucky,21,097,998
Hart County,Kentucky,21,099,576
Henderson County,Kentucky,21,101,2482
Henry County,Kentucky,21,103,661
Hickman County,Kentucky,21,105,172
Hopkins County,Kentucky,21,107,2835
Jackson County,Kentucky,21,109,339
Jefferson County,Kentucky,21,111,34359
Jessamine County,Kentucky,21,113,1881
Johnson County,Kentucky,21,115,742
Kenton County,Kentucky,21,117,7103
Knott County,Kentucky,21,119,446
Knox County,Kentucky,21,121,1044
Larue County,Kentucky,21,123,651
Laurel County,Kentucky,21,125,2445
Lawrence County,Kentucky,21,127,559
Lee County,Kentucky,21,129,173
Leslie County,Kentucky,21,131,457
Letcher County,Kentucky,21,133,967
Lewis County,Kentucky,21,135,470
Lincoln County,Kentucky,21,137,988
Livingston County,Kentucky,21,139,490
Logan County,Kentucky,21,141,857
Lyon County,Kentucky,21,143,541
McCracken County,Kentucky,21,145,3887
McCreary County,Kentucky,21,147,822
McLean County,Kentucky,21,149,514
Madison County,Kentucky,21,151,3541
Magoffin County,Kentucky,21,153,403
Marion County,Kentucky,21,155,652
Marshall County,Kentucky,21,157,1306
Martin County,Kentucky,21,159,439
Mason County,Kentucky,21,161,940
Meade County,Kentucky,21,163,1757
Menifee County,Kentucky,21,165,246
Mercer County,Kentucky,21,167,865
Metcalfe County,Kentucky,21,169,328
Monroe County,Kentucky,21,171,326
Montgomery County,Kentucky,21,173,1096
Morgan County,Kentucky,21,175,454
Muhlenberg County,Kentucky,21,177,1142
Nelson County,Kentucky,21,179,2167
Nicholas County,Kentucky,21,181,412
Ohio County,Kentucky,21,183,1083
Oldham County,Kentucky,21,185,3099
Owen County,Kentucky,21,187,316
Owsley County,Kentucky,21,189,113
Pendleton County,Kentucky,21,191,721
Perry County,Kentucky,21,193,1060
Pike County,Kentucky,21,195,2521
Powell County,Kentucky,21,197,415
Pulaski County,Kentucky,21,199,2567
Robertson County,Kentucky,21,201,78
Rockcastle County,Kentucky,21,203,613
Rowan County,Kentucky,21,205,741
Russell County,Kentucky,21,207,676
Scott County,Kentucky,21,209,2019
Shelby County,Kentucky,21,211,2227
Simpson County,Kentucky,21,213,895
Spencer County,Kentucky,21,215,1055
Taylor County,Kentucky,21,217,1174
Todd County,Kentucky,21,219,585
Trigg County,Kentucky,21,221,772
Trimble County,Kentucky,21,223,269
Union County,Kentucky,21,225,1012
Warren County,Kentucky,21,227,3947
Washington County,Kentucky,21,229,399
Wayne County,Kentucky,21,231,1132
Webster County,Kentucky,21,233,599
Whitley County,Kentucky,21,235,1301
Wolfe County,Kentucky,21,237,183
Woodford County,Kentucky,21,239,1099
Acadia Parish,Louisiana,22,001,1922
Allen Parish,Louisiana,22,003,1139
Ascension Parish,Louisiana,22,005,4059
Assumption Parish,Louisiana,22,007,615
Avoyelles Parish,Louisiana,22,009,1467
Beauregard Parish,Louisiana,22,011,1553
Bienville Parish,Louisiana,22,013,495
Bossier Parish,Louisiana,22,015,4608
Caddo Parish,Louisiana,22,017,9009
Calcasieu Parish,Louisiana,22,019,7796
Caldwell Parish,Louisiana,22,021,398
Cameron Parish,Louisiana,22,023,289
Catahoula Parish,Louisiana,22,025,317
Claiborne Parish,Louisiana,22,027,726
Concordia Parish,Louisiana,22,029,658
De Soto Parish,Louisiana,22,031,941
East Baton Rouge Parish,Louisiana,22,033,14791
East Carroll Parish,Louisiana,22,035,187
East Feliciana Parish,Louisiana,22,037,694
Evangeline Parish,Louisiana,22,039,1124
Franklin Parish,Louisiana,22,041,882
Grant Parish,Louisiana,22,043,1186
Iberia Parish,Louisiana,22,045,2547
Iberville Parish,Louisiana,22,047,1041
Jackson Parish,Louisiana,22,049,682
Jefferson Parish,Louisiana,22,051,16330
Jefferson Davis Parish,Louisiana,22,053,1159
Lafayette Parish,Louisiana,22,055,8395
Lafourche Parish,Louisiana,22,057,2954
LaSalle Parish,Louisiana,22,059,442
Lincoln Parish,Louisiana,22,061,1157
Livingston Parish,Louisiana,22,063,5363
Madison Parish,Louisiana,22,065,342
Morehouse Parish,Louisiana,22,067,981
Natchitoches Parish,Louisiana,22,069,1099
Orleans Parish,Louisiana,22,071,9878
Ouachita Parish,Louisiana,22,073,6317
Plaquemines Parish,Louisiana,22,075,990
Pointe Coupee Parish,Louisiana,22,077,830
Rapides Parish,Louisiana,22,079,4985
Red River Parish,Louisiana,22,081,227
Richland Parish,Louisiana,22,083,653
Sabine Parish,Louisiana,22,085,1233
Saint Bernard Parish,Louisiana,22,087,1324
Saint Charles Parish,Louisiana,22,089,2053
Saint Helena Parish,Louisiana,22,091,533
Saint James Parish,Louisiana,22,093,662
Saint John the Baptist Parish,Louisiana,22,095,1474
Saint Landry Parish,Louisiana,22,097,2448
Saint Martin Parish,Louisiana,22,099,1583
Saint Mary Parish,Louisiana,22,101,1687
Saint Tammany Parish,Louisiana,22,103,9441
Tangipahoa Parish,Louisiana,22,105,4302
Tensas Parish,Louisiana,22,107,180
Terrebonne Parish,Louisiana,22,109,3485
Union Parish,Louisiana,22,111,1430
Vermilion Parish,Louisiana,22,113,1733
Vernon Parish,Louisiana,22,115,2235
Washington Parish,Louisiana,22,117,1874
Webster Parish,Louisiana,22,119,1458
West Baton Rouge Parish,Louisiana,22,121,910
West Carroll Parish,Louisiana,22,123,397
West Feliciana Parish,Louisiana,22,125,358
Winn Parish,Louisiana,22,127,387
Androscoggin County,Maine,23,001,5198
Aroostook County,Maine,23,003,3218
Cumberland County,Maine,23,005,11042
Franklin County,Maine,23,007,1351
Hancock County,Maine,23,009,2009
Kennebec County,Maine,23,011,5979
Knox County,Maine,23,013,1552
Lincoln County,Maine,23,015,1532
Oxford County,Maine,23,017,2462
Penobscot County,Maine,23,019,6453
Piscataquis County,Maine,23,021,906
Sagadahoc County,Maine,23,023,1599
Somerset County,Maine,23,025,2482
Waldo County,Maine,23,027,1472
Washington County,Maine,23,029,1598
York County,Maine,23,031,9403
Allegany County,Maryland,24,001,4116
Anne Arundel County,Maryland,24,003,25790
Baltimore County,Maryland,24,005,36065
Calvert County,Maryland,24,009,4621
Caroline County,Maryland,24,011,1718
Carroll County,Maryland,24,013,8231
Cecil County,Maryland,24,015,5467
Charles County,Maryland,24,017,7976
Dorchester County,Maryland,24,019,1830
Frederick County,Maryland,24,021,10792
Garrett County,Maryland,24,023,1396
Harford County,Maryland,24,025,13372
Howard County,Maryland,24,027,7921
Kent County,Maryland,24,029,901
Queen Anne's County,Maryland,24,035,2454
Saint Mary's County,Maryland,24,037,4798
Somerset County,Maryland,24,039,1144
Talbot County,Maryland,24,041,2022
Washington County,Maryland,24,043,8507
Wicomico County,Maryland,24,045,3533
Worcester County,Maryland,24,047,2717
Baltimore City,Maryland,24,510,21645
Montgomery County,Maryland,24,031,26311
Prince George's County,Maryland,24,033,34291
Barnstable County,Massachusetts,25,001,11084
Berkshire County,Massachusetts,25,003,6217
Bristol County,Massachusetts,25,005,22708
Dukes County,Massachusetts,25,007,504
Essex County,Massachusetts,25,009,25303
Franklin County,Massachusetts,25,011,3366
Hampden County,Massachusetts,25,013,19039
Hampshire County,Massachusetts,25,015,4850
Middlesex County,Massachusetts,25,017,43004
Nantucket County,Massachusetts,25,019,327
Norfolk County,Massachusetts,25,021,20577
Plymouth County,Massachusetts,25,023,20330
Suffolk County,Massachusetts,25,025,17109
Worcester County,Massachusetts,25,027,32411
Alcona County,Michigan,26,001,780
Alger County,Michigan,26,003,415
Allegan County,Michigan,26,005,6306
Alpena County,Michigan,26,007,1958
Antrim County,Michigan,26,009,1334
Arenac County,Michigan,26,011,939
Baraga County,Michigan,26,013,416
Barry County,Michigan,26,015,3744
Bay County,Michigan,26,017,6613
Benzie County,Michigan,26,019,887
Berrien County,Michigan,26,021,8396
Branch County,Michigan,26,023,2807
Calhoun County,Michigan,26,025,8549
Cass County,Michigan,26,027,3160
Charlevoix County,Michigan,26,029,1559
Cheboygan County,Michigan,26,031,1343
Chippewa County,Michigan,26,033,2575
Clare County,Michigan,26,035,2187
Clinton County,Michigan,26,037,4191
Crawford County,Michigan,26,039,933
Delta County,Michigan,26,041,1969
Dickinson County,Michigan,26,043,1253
Eaton County,Michigan,26,045,7361
Emmet County,Michigan,26,047,1654
Genesee County,Michigan,26,049,25134
Gladwin County,Michigan,26,051,1649
Gogebic County,Michigan,26,053,1143
Grand Traverse County,Michigan,26,055,5816
Gratiot County,Michigan,26,057,2338
Hillsdale County,Michigan,26,059,2682
Houghton County,Michigan,26,061,1390
Huron County,Michigan,26,063,1654
Ingham County,Michigan,26,065,13369
Ionia County,Michigan,26,067,4360
Iosco County,Michigan,26,069,1794
Iron County,Michigan,26,071,580
Isabella County,Michigan,26,073,2650
Jackson County,Michigan,26,075,10810
Kalamazoo County,Michigan,26,077,11291
Kalkaska County,Michigan,26,079,1000
Kent County,Michigan,26,081,28289
Keweenaw County,Michigan,26,083,38
Lake County,Michigan,26,085,919
Lapeer County,Michigan,26,087,5210
Leelanau County,Michigan,26,089,1112
Lenawee County,Michigan,26,091,5659
Livingston County,Michigan,26,093,9820
Luce County,Michigan,26,095,472
Mackinac County,Michigan,26,097,670
Macomb County,Michigan,26,099,46128
Manistee County,Michigan,26,101,1559
Marquette County,Michigan,26,103,3105
Mason County,Michigan,26,105,1793
Mecosta County,Michigan,26,107,2171
Menominee County,Michigan,26,109,1443
Midland County,Michigan,26,111,4195
Missaukee County,Michigan,26,113,822
Monroe County,Michigan,26,115,9840
Montcalm County,Michigan,26,117,4384
Montmorency County,Michigan,26,119,558
Muskegon County,Michigan,26,121,10294
Newaygo County,Michigan,26,123,3009
Oakland County,Michigan,26,125,52283
Oceana County,Michigan,26,127,1382
Ogemaw County,Michigan,26,129,1417
Ontonagon County,Michigan,26,131,342
Osceola County,Michigan,26,133,1505
Oscoda County,Michigan,26,135,522
Otsego County,Michigan,26,137,1237
Ottawa County,Michigan,26,139,12068
Presque Isle County,Michigan,26,141,861
Roscommon County,Michigan,26,143,1828
Saginaw County,Michigan,26,145,11066
Saint Clair County,Michigan,26,147,11198
Saint Joseph County,Michigan,26,149,3263
Sanilac County,Michigan,26,151,2438
Schoolcraft County,Michigan,26,153,473
Shiawassee County,Michigan,26,155,4504
Tuscola County,Michigan,26,157,3448
Van Buren County,Michigan,26,159,4144
Washtenaw County,Michigan,26,161,12307
Wayne County,Michigan,26,163,85504
Wexford County,Michigan,26,165,2151
Aitkin County,Minnesota,27,001,1000
Anoka County,Minnesota,27,003,18962
Becker County,Minnesota,27,005,1846
Beltrami County,Minnesota,27,007,1935
Benton County,Minnesota,27,009,1980
Big Stone County,Minnesota,27,011,267
Blue Earth County,Minnesota,27,013,2491
Brown County,Minnesota,27,015,1307
Carlton County,Minnesota,27,017,1901
Carver County,Minnesota,27,019,3530
Cass County,Minnesota,27,021,1545
Chippewa County,Minnesota,27,023,667
Chisago County,Minnesota,27,025,3174
Clay County,Minnesota,27,027,2440
Clearwater County,Minnesota,27,029,402
Cook County,Minnesota,27,031,244
Cottonwood County,Minnesota,27,033,513
Crow Wing County,Minnesota,27,035,3290
Dakota County,Minnesota,27,037,17684
Dodge County,Minnesota,27,039,874
Douglas County,Minnesota,27,041,1819
Faribault County,Minnesota,27,043,898
Fillmore County,Minnesota,27,045,1135
Freeborn County,Minnesota,27,047,1679
Goodhue County,Minnesota,27,049,2549
Grant County,Minnesota,27,051,345
Hennepin County,Minnesota,27,053,43117
Houston County,Minnesota,27,055,797
Hubbard County,Minnesota,27,057,1226
Isanti County,Minnesota,27,059,2100
Itasca County,Minnesota,27,061,2964
Jackson County,Minnesota,27,063,600
Kanabec County,Minnesota,27,065,1026
Kandiyohi County,Minnesota,27,067,2083
Kittson County,Minnesota,27,069,177
Koochiching County,Minnesota,27,071,908
Lac qui Parle County,Minnesota,27,073,407
Lake County,Minnesota,27,075,694
Lake of the Woods County,Minnesota,27,077,345
Le Sueur County,Minnesota,27,079,1426
Lincoln County,Minnesota,27,081,270
Lyon County,Minnesota,27,083,1005
McLeod County,Minnesota,27,085,1861
Mahnomen County,Minnesota,27,087,207
Marshall County,Minnesota,27,089,477
Martin County,Minnesota,27,091,1018
Meeker County,Minnesota,27,093,1354
Mille Lacs County,Minnesota,27,095,1836
Morrison County,Minnesota,27,097,1705
Mower County,Minnesota,27,099,2103
Murray County,Minnesota,27,101,417
Nicollet County,Minnesota,27,103,1377
Nobles County,Minnesota,27,105,937
Norman County,Minnesota,27,107,374
Olmsted County,Minnesota,27,109,6096
Otter Tail County,Minnesota,27,111,2896
Pennington County,Minnesota,27,113,683
Pine County,Minnesota,27,115,1739
Pipestone County,Minnesota,27,117,399
Polk County,Minnesota,27,119,1550
Pope County,Minnesota,27,121,540
Ramsey County,Minnesota,27,123,19123
Red Lake County,Minnesota,27,125,190
Redwood County,Minnesota,27,127,956
Renville County,Minnesota,27,129,733
Rice County,Minnesota,27,131,2731
Rock County,Minnesota,27,133,349
Roseau County,Minnesota,27,135,715
Saint Louis County,Minnesota,27,137,10846
Scott County,Minnesota,27,139,5416
Sherburne County,Minnesota,27,141,4739
Sibley County,Minnesota,27,143,626
Stearns County,Minnesota,27,145,6435
Steele County,Minnesota,27,147,1800
Stevens County,Minnesota,27,149,292
Swift County,Minnesota,27,151,405
Todd County,Minnesota,27,153,1304
Traverse County,Minnesota,27,155,162
Wabasha County,Minnesota,27,157,1083
Wadena County,Minnesota,27,159,790
Waseca County,Minnesota,27,161,1240
Washington County,Minnesota,27,163,10464
Watonwan County,Minnesota,27,165,479
Wilkin County,Minnesota,27,167,399
Winona County,Minnesota,27,169,1830
Wright County,Minnesota,27,171,6117
Yellow Medicine County,Minnesota,27,173,456
Adams County,Mississippi,28,001,904
Alcorn County,Mississippi,28,003,1498
Amite County,Mississippi,28,005,471
Attala County,Mississippi,28,007,660
Benton County,Mississippi,28,009,231
Bolivar County,Mississippi,28,011,611
Calhoun County,Mississippi,28,013,608
Carroll County,Mississippi,28,015,455
Chickasaw County,Mississippi,28,017,714
Choctaw County,Mississippi,28,019,338
Claiborne County,Mississippi,28,021,182
Clarke County,Mississippi,28,023,641
Clay County,Mississippi,28,025,750
Coahoma County,Mississippi,28,027,818
Copiah County,Mississippi,28,029,1149
Covington County,Mississippi,28,031,582
DeSoto County,Mississippi,28,033,7355
Forrest County,Mississippi,28,035,2838
Franklin County,Mississippi,28,037,272
George County,Mississippi,28,039,940
Greene County,Mississippi,28,041,450
Grenada County,Mississippi,28,043,924
Hancock County,Mississippi,28,045,2503
Harrison County,Mississippi,28,047,7883
Hinds County,Mississippi,28,049,7124
Holmes County,Mississippi,28,051,490
Humphreys County,Mississippi,28,053,191
Issaquena County,Mississippi,28,055,35
Itawamba County,Mississippi,28,057,1064
Jackson County,Mississippi,28,059,7459
Jasper County,Mississippi,28,061,654
Jefferson County,Mississippi,28,063,22
Jefferson Davis County,Mississippi,28,065,314
Jones County,Mississippi,28,067,2802
Kemper County,Mississippi,28,069,382
Lafayette County,Mississippi,28,071,1498
Lamar County,Mississippi,28,073,2066
Lauderdale County,Mississippi,28,075,3748
Lawrence County,Mississippi,28,077,424
Leake County,Mississippi,28,079,1021
Lee County,Mississippi,28,081,3500
Leflore County,Mississippi,28,083,1036
Lincoln County,Mississippi,28,085,1193
Lowndes County,Mississippi,28,087,2158
Madison County,Mississippi,28,089,2631
Marion County,Mississippi,28,091,886
Marshall County,Mississippi,28,093,1252
Monroe County,Mississippi,28,095,1155
Montgomery County,Mississippi,28,097,340
Neshoba County,Mississippi,28,099,1448
Newton County,Mississippi,28,101,888
Noxubee County,Mississippi,28,103,302
Oktibbeha County,Mississippi,28,105,938
Panola County,Mississippi,28,107,1331
Pearl River County,Mississippi,28,109,2610
Perry County,Mississippi,28,111,633
Pike County,Mississippi,28,113,1487
Pontotoc County,Mississippi,28,115,1131
Prentiss County,Mississippi,28,117,843
Quitman County,Mississippi,28,119,277
Rankin County,Mississippi,28,121,5317
Scott County,Mississippi,28,123,1113
Sharkey County,Mississippi,28,125,145
Simpson County,Mississippi,28,127,804
Smith County,Mississippi,28,129,564
Stone County,Mississippi,28,131,755
Sunflower County,Mississippi,28,133,723
Tallahatchie County,Mississippi,28,135,472
Tate County,Mississippi,28,137,1078
Tippah County,Mississippi,28,139,720
Tishomingo County,Mississippi,28,141,536
Tunica County,Mississippi,28,143,484
Union County,Mississippi,28,145,972
Walthall County,Mississippi,28,147,679
Warren County,Mississippi,28,149,1678
Washington County,Mississippi,28,151,1122
Wayne County,Mississippi,28,153,712
Webster County,Mississippi,28,155,527
Wilkinson County,Mississippi,28,157,187
Winston County,Mississippi,28,159,734
Yalobusha County,Mississippi,28,161,424
Yazoo County,Mississippi,28,163,1171
Adair County,Missouri,29,001,941
Andrew County,Missouri,29,003,947
Atchison County,Missouri,29,005,296
Audrain County,Missouri,29,007,1493
Barry County,Missouri,29,009,1708
Barton County,Missouri,29,011,743
Bates County,Missouri,29,013,902
Benton County,Missouri,29,015,1058
Bollinger County,Missouri,29,017,560
Boone County,Missouri,29,019,5748
Buchanan County,Missouri,29,021,4661
Butler County,Missouri,29,023,2358
Caldwell County,Missouri,29,025,523
Callaway County,Missouri,29,027,2059
Camden County,Missouri,29,029,2660
Cape Girardeau County,Missouri,29,031,3893
Carroll County,Missouri,29,033,463
Carter County,Missouri,29,035,305
Cass County,Missouri,29,037,6234
Cedar County,Missouri,29,039,772
Chariton County,Missouri,29,041,394
Christian County,Missouri,29,043,4647
Clark County,Missouri,29,045,366
Clay County,Missouri,29,047,12423
Clinton County,Missouri,29,049,1136
Cole County,Missouri,29,051,2841
Cooper County,Missouri,29,053,761
Crawford County,Missouri,29,055,1380
Dade County,Missouri,29,057,503
Dallas County,Missouri,29,059,669
Daviess County,Missouri,29,061,422
DeKalb County,Missouri,29,063,630
Dent County,Missouri,29,065,713
Douglas County,Missouri,29,067,587
Dunklin County,Missouri,29,069,1555
Franklin County,Missouri,29,071,5786
Gasconade County,Missouri,29,073,671
Gentry County,Missouri,29,075,336
Greene County,Missouri,29,077,14536
Grundy County,Missouri,29,079,677
Harrison County,Missouri,29,081,494
Henry County,Missouri,29,083,1284
Hickory County,Missouri,29,085,694
Holt County,Missouri,29,087,233
Howard County,Missouri,29,089,510
Howell County,Missouri,29,091,2275
Iron County,Missouri,29,093,590
Jackson County,Missouri,29,095,32714
Jasper County,Missouri,29,097,5461
Jefferson County,Missouri,29,099,13401
Johnson County,Missouri,29,101,2190
Knox County,Missouri,29,103,198
Laclede County,Missouri,29,105,1924
Lafayette County,Missouri,29,107,1880
Lawrence County,Missouri,29,109,1816
Lewis County,Missouri,29,111,624
Lincoln County,Missouri,29,113,2421
Linn County,Missouri,29,115,716
Livingston County,Missouri,29,117,917
McDonald County,Missouri,29,119,1286
Macon County,Missouri,29,121,945
Madison County,Missouri,29,123,691
Maries County,Missouri,29,125,371
Marion County,Missouri,29,127,1603
Mercer County,Missouri,29,129,163
Miller County,Missouri,29,131,1344
Mississippi County,Missouri,29,133,486
Moniteau County,Missouri,29,135,635
Monroe County,Missouri,29,137,571
Montgomery County,Missouri,29,139,657
Morgan County,Missouri,29,141,998
New Madrid County,Missouri,29,143,860
Newton County,Missouri,29,145,3684
Nodaway County,Missouri,29,147,752
