County,State,State_FIPS,County_FIPS,high_school_only_percentage
Leake County,Mississippi,28,079,36.6
Lee County,Mississippi,28,081,25.9
Leflore County,Mississippi,28,083,38.2
Lincoln County,Mississippi,28,085,37.6
Lowndes County,Mississippi,28,087,32.0
Madison County,Mississippi,28,089,17.0
Marion County,Mississippi,28,091,39.3
Marshall County,Mississippi,28,093,38.8
Monroe County,Mississippi,28,095,36.0
Montgomery County,Mississippi,28,097,33.3
Neshoba County,Mississippi,28,099,35.6
Newton County,Mississippi,28,101,30.9
Noxubee County,Mississippi,28,103,29.6
Oktibbeha County,Mississippi,28,105,21.7
Panola County,Mississippi,28,107,36.6
Pearl River County,Mississippi,28,109,30.4
Perry County,Mississippi,28,111,40.4
Pike County,Mississippi,28,113,35.9
Pontotoc County,Mississippi,28,115,29.1
Prentiss County,Mississippi,28,117,34.5
Quitman County,Mississippi,28,119,31.1
Rankin County,Mississippi,28,121,26.7
Scott County,Mississippi,28,123,37.5
Sharkey County,Mississippi,28,125,27.9
Simpson County,Mississippi,28,127,30.1
Smith County,Mississippi,28,129,39.2
Stone County,Mississippi,28,131,35.9
Sunflower County,Mississippi,28,133,32.2
Tallahatchie County,Mississippi,28,135,28.8
Tate County,Mississippi,28,137,35.4
Tippah County,Mississippi,28,139,36.2
Tishomingo County,Mississippi,28,141,38.9
Tunica County,Mississippi,28,143,33.4
Union County,Mississippi,28,145,33.7
Walthall County,Mississippi,28,147,43.8
Warren County,Mississippi,28,149,30.5
Washington County,Mississippi,28,151,32.3
Wayne County,Mississippi,28,153,38.4
Webster County,Mississippi,28,155,36.6
Wilkinson County,Mississippi,28,157,40.6
Winston County,Mississippi,28,159,35.7
Yalobusha County,Mississippi,28,161,40.2
Yazoo County,Mississippi,28,163,38.6
Adair County,Missouri,29,001,34.4
Andrew County,Missouri,29,003,37.4
Atchison County,Missouri,29,005,39.0
Audrain County,Missouri,29,007,45.8
Barry County,Missouri,29,009,41.3
Barton County,Missouri,29,011,41.1
Bates County,Missouri,29,013,44.2
Benton County,Missouri,29,015,40.3
Bollinger County,Missouri,29,017,47.3
Boone County,Missouri,29,019,21.3
Buchanan County,Missouri,29,021,37.8
Butler County,Missouri,29,023,37.3
Caldwell County,Missouri,29,025,43.7
Callaway County,Missouri,29,027,36.1
Camden County,Missouri,29,029,37.9
Cape Girardeau County,Missouri,29,031,31.2
Carroll County,Missouri,29,033,44.3
Carter County,Missouri,29,035,43.2
Cass County,Missouri,29,037,33.9
Cedar County,Missouri,29,039,41.2
Chariton County,Missouri,29,041,49.4
Christian County,Missouri,29,043,29.4
Clark County,Missouri,29,045,43.5
Clay County,Missouri,29,047,28.4
Clinton County,Missouri,29,049,40.0
Cole County,Missouri,29,051,29.7
Cooper County,Missouri,29,053,37.5
Crawford County,Missouri,29,055,39.1
Dade County,Missouri,29,057,44.8
Dallas County,Missouri,29,059,44.5
Daviess County,Missouri,29,061,41.0
DeKalb County,Missouri,29,063,47.1
Dent County,Missouri,29,065,41.4
Douglas County,Missouri,29,067,44.0
Dunklin County,Missouri,29,069,38.2
Franklin County,Missouri,29,071,32.7
Gasconade County,Missouri,29,073,38.5
Gentry County,Missouri,29,075,42.5
Greene County,Missouri,29,077,28.0
Grundy County,Missouri,29,079,39.0
Harrison County,Missouri,29,081,46.0
Henry County,Missouri,29,083,40.7
Hickory County,Missouri,29,085,44.5
Holt County,Missouri,29,087,43.3
Howard County,Missouri,29,089,37.1
Howell County,Missouri,29,091,38.9
Iron County,Missouri,29,093,41.4
Jackson County,Missouri,29,095,28.3
Jasper County,Missouri,29,097,33.6
Jefferson County,Missouri,29,099,31.6
Johnson County,Missouri,29,101,30.7
Knox County,Missouri,29,103,43.2
Laclede County,Missouri,29,105,40.8
Lafayette County,Missouri,29,107,43.5
Lawrence County,Missouri,29,109,38.7
Lewis County,Missouri,29,111,45.9
Lincoln County,Missouri,29,113,42.3
Linn County,Missouri,29,115,45.7
Livingston County,Missouri,29,117,39.8
McDonald County,Missouri,29,119,41.3
Macon County,Missouri,29,121,45.1
Madison County,Missouri,29,123,36.5
Maries County,Missouri,29,125,40.0
Marion County,Missouri,29,127,37.0
Mercer County,Missouri,29,129,47.3
Miller County,Missouri,29,131,40.6
Mississippi County,Missouri,29,133,41.8
Moniteau County,Missouri,29,135,40.1
Monroe County,Missouri,29,137,48.4
Montgomery County,Missouri,29,139,44.7
Morgan County,Missouri,29,141,38.1
New Madrid County,Missouri,29,143,46.7
Newton County,Missouri,29,145,34.5
Nodaway County,Missouri,29,147,37.7
Oregon County,Missouri,29,149,43.0
Osage County,Missouri,29,151,43.7
Ozark County,Missouri,29,153,43.4
Pemiscot County,Missouri,29,155,43.3
Perry County,Missouri,29,157,43.3
Pettis County,Missouri,29,159,34.8
Phelps County,Missouri,29,161,30.4
Pike County,Missouri,29,163,47.6
Platte County,Missouri,29,165,22.1
Polk County,Missouri,29,167,39.0
Pulaski County,Missouri,29,169,27.5
Putnam County,Missouri,29,171,42.8
Ralls County,Missouri,29,173,49.0
Randolph County,Missouri,29,175,36.3
Ray County,Missouri,29,177,45.1
Reynolds County,Missouri,29,179,40.4
Ripley County,Missouri,29,181,42.3
Saint Charles County,Missouri,29,183,24.6
Saint Clair County,Missouri,29,185,41.1
Sainte Genevieve County,Missouri,29,186,39.3
Saint Francois County,Missouri,29,187,37.2
Saint Louis County,Missouri,29,189,21.2
Saline County,Missouri,29,195,37.8
Schuyler County,Missouri,29,197,46.2
Scotland County,Missouri,29,199,41.5
Scott County,Missouri,29,201,41.6
Shannon County,Missouri,29,203,44.9
Shelby County,Missouri,29,205,43.4
Stoddard County,Missouri,29,207,41.5
Stone County,Missouri,29,209,32.9
Sullivan County,Missouri,29,211,50.2
Taney County,Missouri,29,213,33.6
Texas County,Missouri,29,215,38.6
Vernon County,Missouri,29,217,40.5
Warren County,Missouri,29,219,37.6
Washington County,Missouri,29,221,37.4
Wayne County,Missouri,29,223,39.0
Webster County,Missouri,29,225,37.3
Worth County,Missouri,29,227,43.6
Wright County,Missouri,29,229,45.5
Saint Louis City,Missouri,29,510,23.9
Beaverhead County,Montana,30,001,28.8
Big Horn County,Montana,30,003,35.2
Blaine County,Montana,30,005,27.4
Broadwater County,Montana,30,007,32.2
Carbon County,Montana,30,009,31.1
Carter County,Montana,30,011,32.7
Cascade County,Montana,30,013,32.8
Chouteau County,Montana,30,015,33.9
Custer County,Montana,30,017,28.7
Daniels County,Montana,30,019,37.0
Dawson County,Montana,30,021,34.2
Deer Lodge County,Montana,30,023,38.1
Fallon County,Montana,30,025,37.5
Fergus County,Montana,30,027,28.5
Flathead County,Montana,30,029,29.4
Gallatin County,Montana,30,031,17.8
Garfield County,Montana,30,033,44.1
Glacier County,Montana,30,035,39.2
Granite County,Montana,30,039,31.5
Hill County,Montana,30,041,30.2
Jefferson County,Montana,30,043,26.5
Judith Basin County,Montana,30,045,32.2
Lake County,Montana,30,047,28.5
Lewis and Clark County,Montana,30,049,23.6
Liberty County,Montana,30,051,21.5
Lincoln County,Montana,30,053,37.3
McCone County,Montana,30,055,38.8
Madison County,Montana,30,057,30.8
Meagher County,Montana,30,059,40.3
Mineral County,Montana,30,061,37.0
Missoula County,Montana,30,063,21.7
Musselshell County,Montana,30,065,42.8
Phillips County,Montana,30,071,39.5
Pondera County,Montana,30,073,33.5
Powder River County,Montana,30,075,29.7
Powell County,Montana,30,077,37.8
Prairie County,Montana,30,079,30.7
Ravalli County,Montana,30,081,30.4
Richland County,Montana,30,083,35.2
Roosevelt County,Montana,30,085,31.6
Rosebud County,Montana,30,087,30.7
Sanders County,Montana,30,089,41.9
Sheridan County,Montana,30,091,32.1
Silver Bow County,Montana,30,093,32.0
Stillwater County,Montana,30,095,35.5
Sweet Grass County,Montana,30,097,36.6
Teton County,Montana,30,099,31.8
Toole County,Montana,30,101,40.0
Valley County,Montana,30,105,34.5
Wheatland County,Montana,30,107,34.2
Wibaux County,Montana,30,109,37.2
Yellowstone County,Montana,30,111,30.2
Park County,Montana,30,067,29.9
Adams County,Nebraska,31,001,28.1
Antelope County,Nebraska,31,003,33.8
Boone County,Nebraska,31,011,37.6
Box Butte County,Nebraska,31,013,33.0
Boyd County,Nebraska,31,015,43.9
Brown County,Nebraska,31,017,40.8
Buffalo County,Nebraska,31,019,25.6
Burt County,Nebraska,31,021,35.7
Butler County,Nebraska,31,023,37.6
Cass County,Nebraska,31,025,29.9
Cedar County,Nebraska,31,027,35.4
Chase County,Nebraska,31,029,25.8
Cherry County,Nebraska,31,031,31.5
Cheyenne County,Nebraska,31,033,27.6
Clay County,Nebraska,31,035,34.4
Colfax County,Nebraska,31,037,28.9
Cuming County,Nebraska,31,039,35.1
Custer County,Nebraska,31,041,30.0
Dakota County,Nebraska,31,043,35.3
Dawes County,Nebraska,31,045,25.7
Dawson County,Nebraska,31,047,31.6
Deuel County,Nebraska,31,049,33.6
Dixon County,Nebraska,31,051,35.3
Dodge County,Nebraska,31,053,35.2
Douglas County,Nebraska,31,055,21.4
Dundy County,Nebraska,31,057,24.3
Fillmore County,Nebraska,31,059,33.5
Franklin County,Nebraska,31,061,35.3
Frontier County,Nebraska,31,063,29.2
Furnas County,Nebraska,31,065,33.0
Gage County,Nebraska,31,067,35.7
Garden County,Nebraska,31,069,31.9
Garfield County,Nebraska,31,071,31.3
Gosper County,Nebraska,31,073,27.5
Greeley County,Nebraska,31,077,34.3
Hall County,Nebraska,31,079,31.3
Hamilton County,Nebraska,31,081,30.0
Harlan County,Nebraska,31,083,27.2
Hitchcock County,Nebraska,31,087,33.5
Holt County,Nebraska,31,089,33.0
Howard County,Nebraska,31,093,36.2
Jefferson County,Nebraska,31,095,37.3
Johnson County,Nebraska,31,097,42.8
Kearney County,Nebraska,31,099,29.2
Keith County,Nebraska,31,101,31.7
Kimball County,Nebraska,31,105,36.3
Knox County,Nebraska,31,107,33.8
Lancaster County,Nebraska,31,109,21.5
Lincoln County,Nebraska,31,111,28.5
Madison County,Nebraska,31,119,30.4
Merrick County,Nebraska,31,121,35.3
Morrill County,Nebraska,31,123,32.3
Nance County,Nebraska,31,125,37.7
Nemaha County,Nebraska,31,127,29.9
Nuckolls County,Nebraska,31,129,34.0
Otoe County,Nebraska,31,131,35.3
Pawnee County,Nebraska,31,133,40.6
Perkins County,Nebraska,31,135,25.8
Phelps County,Nebraska,31,137,29.9
Pierce County,Nebraska,31,139,33.3
Platte County,Nebraska,31,141,29.8
Polk County,Nebraska,31,143,31.0
Red Willow County,Nebraska,31,145,32.6
Richardson County,Nebraska,31,147,36.2
Rock County,Nebraska,31,149,34.0
Saline County,Nebraska,31,151,33.3
Sarpy County,Nebraska,31,153,21.7
Saunders County,Nebraska,31,155,31.0
Scotts Bluff County,Nebraska,31,157,28.7
Seward County,Nebraska,31,159,28.6
Sheridan County,Nebraska,31,161,32.8
Sherman County,Nebraska,31,163,36.2
Sioux County,Nebraska,31,165,29.4
Stanton County,Nebraska,31,167,31.6
Thayer County,Nebraska,31,169,35.6
Thurston County,Nebraska,31,173,32.9
Valley County,Nebraska,31,175,34.2
Washington County,Nebraska,31,177,31.6
Wayne County,Nebraska,31,179,27.5
Webster County,Nebraska,31,181,35.5
York County,Nebraska,31,185,27.9
Churchill County,Nevada,32,001,31.6
Clark County,Nevada,32,003,28.5
Douglas County,Nevada,32,005,24.4
Elko County,Nevada,32,007,32.8
Eureka County,Nevada,32,011,47.4
Humboldt County,Nevada,32,013,30.8
Lander County,Nevada,32,015,38.0
Lincoln County,Nevada,32,017,34.3
Lyon County,Nevada,32,019,32.8
Mineral County,Nevada,32,021,35.7
Nye County,Nevada,32,023,38.9
Pershing County,Nevada,32,027,37.2
Storey County,Nevada,32,029,27.8
Washoe County,Nevada,32,031,23.5
White Pine County,Nevada,32,033,41.5
Carson City,Nevada,32,510,26.0
Belknap County,New Hampshire,33,001,29.5
Carroll County,New Hampshire,33,003,29.5
Cheshire County,New Hampshire,33,005,31.4
Coos County,New Hampshire,33,007,39.0
Grafton County,New Hampshire,33,009,26.5
Hillsborough County,New Hampshire,33,011,25.8
Merrimack County,New Hampshire,33,013,27.7
Rockingham County,New Hampshire,33,015,25.4
Strafford County,New Hampshire,33,017,27.6
Sullivan County,New Hampshire,33,019,36.4
Atlantic County,New Jersey,34,001,32.0
Bergen County,New Jersey,34,003,22.7
Burlington County,New Jersey,34,005,28.1
Camden County,New Jersey,34,007,29.5
Cape May County,New Jersey,34,009,32.0
Cumberland County,New Jersey,34,011,39.4
Essex County,New Jersey,34,013,28.0
Gloucester County,New Jersey,34,015,32.0
Hudson County,New Jersey,34,017,25.1
Hunterdon County,New Jersey,34,019,21.0
Mercer County,New Jersey,34,021,24.6
Middlesex County,New Jersey,34,023,25.3
Monmouth County,New Jersey,34,025,23.4
Morris County,New Jersey,34,027,20.1
Ocean County,New Jersey,34,029,34.0
Passaic County,New Jersey,34,031,34.5
Salem County,New Jersey,34,033,38.4
Somerset County,New Jersey,34,035,20.3
Sussex County,New Jersey,34,037,30.6
Union County,New Jersey,34,039,28.6
Warren County,New Jersey,34,041,30.6
Bernalillo County,New Mexico,35,001,23.2
Catron County,New Mexico,35,003,47.1
Chaves County,New Mexico,35,005,27.7
Colfax County,New Mexico,35,007,29.4
Curry County,New Mexico,35,009,26.7
De Baca County,New Mexico,35,011,36.2
Dona Ana County,New Mexico,35,013,22.7
Eddy County,New Mexico,35,015,36.6
Grant County,New Mexico,35,017,26.5
Guadalupe County,New Mexico,35,019,47.5
Hidalgo County,New Mexico,35,023,35.1
Lea County,New Mexico,35,025,31.5
Lincoln County,New Mexico,35,027,29.9
Los Alamos County,New Mexico,35,028,8.8
Luna County,New Mexico,35,029,34.4
McKinley County,New Mexico,35,031,34.4
Mora County,New Mexico,35,033,34.1
Otero County,New Mexico,35,035,27.3
Quay County,New Mexico,35,037,35.7
Rio Arriba County,New Mexico,35,039,32.2
Roosevelt County,New Mexico,35,041,28.1
Sandoval County,New Mexico,35,043,25.5
San Juan County,New Mexico,35,045,30.5
San Miguel County,New Mexico,35,047,27.6
Santa Fe County,New Mexico,35,049,22.3
Sierra County,New Mexico,35,051,28.6
Socorro County,New Mexico,35,053,37.4
Taos County,New Mexico,35,055,28.2
Torrance County,New Mexico,35,057,37.7
Union County,New Mexico,35,059,46.8
Cibola County,New Mexico,35,006,32.2
Valencia County,New Mexico,35,061,33.0
Albany County,New York,36,001,23.0
Allegany County,New York,36,003,36.7
Bronx County,New York,36,005,27.9
Broome County,New York,36,007,31.5
Cattaraugus County,New York,36,009,39.2
Cayuga County,New York,36,011,33.3
Chautauqua County,New York,36,013,35.5
Chemung County,New York,36,015,35.3
Chenango County,New York,36,017,39.0
Clinton County,New York,36,019,37.7
Columbia County,New York,36,021,30.0
Cortland County,New York,36,023,32.1
Delaware County,New York,36,025,37.6
Dutchess County,New York,36,027,26.8
Erie County,New York,36,029,27.6
Essex County,New York,36,031,34.4
Franklin County,New York,36,033,37.7
Fulton County,New York,36,035,35.7
Genesee County,New York,36,037,36.0
Greene County,New York,36,039,38.7
Hamilton County,New York,36,041,27.2
Herkimer County,New York,36,043,36.9
Jefferson County,New York,36,045,34.7
Kings County,New York,36,047,25.7
Lewis County,New York,36,049,44.7
Livingston County,New York,36,051,31.9
Madison County,New York,36,053,34.8
Monroe County,New York,36,055,23.4
Montgomery County,New York,36,057,35.4
Nassau County,New York,36,059,22.7
New York County,New York,36,061,12.4
Niagara County,New York,36,063,33.2
Oneida County,New York,36,065,31.9
Onondaga County,New York,36,067,25.4
Ontario County,New York,36,069,26.4
Orange County,New York,36,071,29.3
Orleans County,New York,36,073,38.3
Oswego County,New York,36,075,37.5
Otsego County,New York,36,077,31.3
Putnam County,New York,36,079,27.1
Queens County,New York,36,081,27.5
Rensselaer County,New York,36,083,29.0
Richmond County,New York,36,085,30.4
Rockland County,New York,36,087,22.5
Saint Lawrence County,New York,36,089,36.8
Saratoga County,New York,36,091,24.9
Schenectady County,New York,36,093,29.5
Schoharie County,New York,36,095,35.7
Schuyler County,New York,36,097,33.5
Seneca County,New York,36,099,35.2
Steuben County,New York,36,101,36.7
Suffolk County,New York,36,103,27.3
Sullivan County,New York,36,105,33.8
Tioga County,New York,36,107,35.9
Tompkins County,New York,36,109,19.0
Ulster County,New York,36,111,29.7
Warren County,New York,36,113,30.6
Washington County,New York,36,115,38.7
Wayne County,New York,36,117,33.7
Westchester County,New York,36,119,19.2
Wyoming County,New York,36,121,40.0
Yates County,New York,36,123,32.6
Alamance County,North Carolina,37,001,27.7
Alexander County,North Carolina,37,003,38.7
Alleghany County,North Carolina,37,005,29.0
Anson County,North Carolina,37,007,40.2
Ashe County,North Carolina,37,009,31.8
Avery County,North Carolina,37,011,30.2
Beaufort County,North Carolina,37,013,32.5
Bertie County,North Carolina,37,015,38.1
Bladen County,North Carolina,37,017,33.4
Brunswick County,North Carolina,37,019,27.9
Buncombe County,North Carolina,37,021,23.2
Burke County,North Carolina,37,023,31.4
Cabarrus County,North Carolina,37,025,25.2
Caldwell County,North Carolina,37,027,32.5
Camden County,North Carolina,37,029,29.4
Carteret County,North Carolina,37,031,25.6
Caswell County,North Carolina,37,033,33.6
Catawba County,North Carolina,37,035,30.0
Chatham County,North Carolina,37,037,21.2
Cherokee County,North Carolina,37,039,33.8
Chowan County,North Carolina,37,041,33.4
Clay County,North Carolina,37,043,33.4
Cleveland County,North Carolina,37,045,34.4
Columbus County,North Carolina,37,047,36.3
Craven County,North Carolina,37,049,26.0
Cumberland County,North Carolina,37,051,25.9
Currituck County,North Carolina,37,053,28.8
Dare County,North Carolina,37,055,22.8
Davidson County,North Carolina,37,057,32.8
Davie County,North Carolina,37,059,32.0
Duplin County,North Carolina,37,061,31.8
Durham County,North Carolina,37,063,17.7
Edgecombe County,North Carolina,37,065,37.5
Forsyth County,North Carolina,37,067,25.7
Franklin County,North Carolina,37,069,29.8
Gaston County,North Carolina,37,071,30.7
Gates County,North Carolina,37,073,37.9
Graham County,North Carolina,37,075,36.3
Granville County,North Carolina,37,077,30.6
Greene County,North Carolina,37,079,32.9
Guilford County,North Carolina,37,081,23.3
Halifax County,North Carolina,37,083,37.2
Harnett County,North Carolina,37,085,29.9
Haywood County,North Carolina,37,087,26.4
Henderson County,North Carolina,37,089,24.2
Hertford County,North Carolina,37,091,32.7
Hoke County,North Carolina,37,093,28.7
Hyde County,North Carolina,37,095,38.7
Iredell County,North Carolina,37,097,28.3
Jackson County,North Carolina,37,099,26.8
Johnston County,North Carolina,37,101,27.8
Jones County,North Carolina,37,103,34.4
Lee County,North Carolina,37,105,26.8
Lenoir County,North Carolina,37,107,31.9
Lincoln County,North Carolina,37,109,31.1
McDowell County,North Carolina,37,111,32.4
Macon County,North Carolina,37,113,31.0
Madison County,North Carolina,37,115,31.3
Martin County,North Carolina,37,117,33.9
Mecklenburg County,North Carolina,37,119,17.0
Mitchell County,North Carolina,37,121,33.0
Montgomery County,North Carolina,37,123,34.6
Moore County,North Carolina,37,125,21.6
Nash County,North Carolina,37,127,33.7
New Hanover County,North Carolina,37,129,21.3
Northampton County,North Carolina,37,131,38.5
Onslow County,North Carolina,37,133,30.0
Orange County,North Carolina,37,135,13.6
Pamlico County,North Carolina,37,137,31.0
Pasquotank County,North Carolina,37,139,32.0
Pender County,North Carolina,37,141,27.6
Perquimans County,North Carolina,37,143,28.7
Person County,North Carolina,37,145,37.4
Pitt County,North Carolina,37,147,23.8
Polk County,North Carolina,37,149,25.1
Randolph County,North Carolina,37,151,33.5
Richmond County,North Carolina,37,153,32.2
Robeson County,North Carolina,37,155,33.4
Rockingham County,North Carolina,37,157,34.9
Rowan County,North Carolina,37,159,32.6
Rutherford County,North Carolina,37,161,32.5
Sampson County,North Carolina,37,163,34.2
Scotland County,North Carolina,37,165,33.9
Stanly County,North Carolina,37,167,33.3
Stokes County,North Carolina,37,169,40.0
Surry County,North Carolina,37,171,28.9
Swain County,North Carolina,37,173,30.6
Transylvania County,North Carolina,37,175,26.8
Tyrrell County,North Carolina,37,177,36.5
Union County,North Carolina,37,179,24.6
Vance County,North Carolina,37,181,37.0
Wake County,North Carolina,37,183,15.1
Warren County,North Carolina,37,185,36.7
Washington County,North Carolina,37,187,37.4
Watauga County,North Carolina,37,189,20.7
Wayne County,North Carolina,37,191,30.5
Wilkes County,North Carolina,37,193,31.7
Wilson County,North Carolina,37,195,31.5
Yadkin County,North Carolina,37,197,33.8
Yancey County,North Carolina,37,199,33.2
Adams County,North Dakota,38,001,34.3
Barnes County,North Dakota,38,003,31.5
Benson County,North Dakota,38,005,29.5
Bottineau County,North Dakota,38,009,27.8
Bowman County,North Dakota,38,011,34.6
Burke County,North Dakota,38,013,27.8
Burleigh County,North Dakota,38,015,22.7
Cass County,North Dakota,38,017,20.1
Cavalier County,North Dakota,38,019,31.5
Dickey County,North Dakota,38,021,27.8
Divide County,North Dakota,38,023,34.0
Dunn County,North Dakota,38,025,33.7
Eddy County,North Dakota,38,027,29.3
Emmons County,North Dakota,38,029,35.2
Foster County,North Dakota,38,031,26.0
Golden Valley County,North Dakota,38,033,25.3
Grand Forks County,North Dakota,38,035,22.2
Grant County,North Dakota,38,037,36.1
Griggs County,North Dakota,38,039,33.4
Hettinger County,North Dakota,38,041,33.8
Kidder County,North Dakota,38,043,33.8
LaMoure County,North Dakota,38,045,28.9
Logan County,North Dakota,38,047,33.2
McHenry County,North Dakota,38,049,33.6
McIntosh County,North Dakota,38,051,33.0
McKenzie County,North Dakota,38,053,28.4
McLean County,North Dakota,38,055,33.8
Mercer County,North Dakota,38,057,27.0
Morton County,North Dakota,38,059,29.4
Mountrail County,North Dakota,38,061,33.9
Nelson County,North Dakota,38,063,29.2
Oliver County,North Dakota,38,065,30.8
Pembina County,North Dakota,38,067,31.8
Pierce County,North Dakota,38,069,35.2
Ramsey County,North Dakota,38,071,28.8
Ransom County,North Dakota,38,073,35.4
Renville County,North Dakota,38,075,34.1
Richland County,North Dakota,38,077,27.1
Rolette County,North Dakota,38,079,25.8
Sargent County,North Dakota,38,081,36.4
Sheridan County,North Dakota,38,083,37.5
Sioux County,North Dakota,38,085,32.4
Stark County,North Dakota,38,089,32.1
Steele County,North Dakota,38,091,25.3
Stutsman County,North Dakota,38,093,33.8
Towner County,North Dakota,38,095,33.8
Traill County,North Dakota,38,097,26.0
Walsh County,North Dakota,38,099,33.0
Ward County,North Dakota,38,101,30.0
Wells County,North Dakota,38,103,32.9
Williams County,North Dakota,38,105,27.1
Adams County,Ohio,39,001,44.5
Allen County,Ohio,39,003,38.8
Ashland County,Ohio,39,005,41.6
Ashtabula County,Ohio,39,007,44.6
Athens County,Ohio,39,009,35.1
Auglaize County,Ohio,39,011,43.5
Belmont County,Ohio,39,013,42.4
Brown County,Ohio,39,015,45.6
Butler County,Ohio,39,017,32.9
Carroll County,Ohio,39,019,49.7
Champaign County,Ohio,39,021,46.2
Clark County,Ohio,39,023,37.9
Clermont County,Ohio,39,025,32.4
Clinton County,Ohio,39,027,39.1
Columbiana County,Ohio,39,029,44.7
Coshocton County,Ohio,39,031,47.3
Crawford County,Ohio,39,033,46.8
Cuyahoga County,Ohio,39,035,27.8
Darke County,Ohio,39,037,46.9
Defiance County,Ohio,39,039,42.1
Delaware County,Ohio,39,041,18.3
Erie County,Ohio,39,043,37.2
Fairfield County,Ohio,39,045,34.0
Fayette County,Ohio,39,047,45.9
Franklin County,Ohio,39,049,24.6
Fulton County,Ohio,39,051,41.7
Gallia County,Ohio,39,053,41.2
Geauga County,Ohio,39,055,25.3
Greene County,Ohio,39,057,24.5
Guernsey County,Ohio,39,059,42.7
Hamilton County,Ohio,39,061,26.3
Hancock County,Ohio,39,063,36.0
Hardin County,Ohio,39,065,48.0
Harrison County,Ohio,39,067,47.9
Henry County,Ohio,39,069,44.5
Highland County,Ohio,39,071,45.4
Hocking County,Ohio,39,073,45.6
Holmes County,Ohio,39,075,32.9
Huron County,Ohio,39,077,46.2
Jackson County,Ohio,39,079,42.1
Jefferson County,Ohio,39,081,44.8
Knox County,Ohio,39,083,39.8
Lake County,Ohio,39,085,31.8
Lawrence County,Ohio,39,087,43.9
Licking County,Ohio,39,089,34.3
Logan County,Ohio,39,091,48.4
Lorain County,Ohio,39,093,31.0
Lucas County,Ohio,39,095,29.7
Madison County,Ohio,39,097,41.6
Mahoning County,Ohio,39,099,37.6
Marion County,Ohio,39,101,44.5
Medina County,Ohio,39,103,31.0
Meigs County,Ohio,39,105,41.8
Mercer County,Ohio,39,107,45.3
Miami County,Ohio,39,109,36.6
Monroe County,Ohio,39,111,51.8
Montgomery County,Ohio,39,113,27.8
Morgan County,Ohio,39,115,43.9
Morrow County,Ohio,39,117,43.9
Muskingum County,Ohio,39,119,41.6
Noble County,Ohio,39,121,47.9
Ottawa County,Ohio,39,123,35.2
Paulding County,Ohio,39,125,47.9
Perry County,Ohio,39,127,47.5
Pickaway County,Ohio,39,129,42.6
Pike County,Ohio,39,131,40.2
Portage County,Ohio,39,133,36.6
Preble County,Ohio,39,135,43.9
Putnam County,Ohio,39,137,41.3
Richland County,Ohio,39,139,39.4
Ross County,Ohio,39,141,43.0
Sandusky County,Ohio,39,143,42.4
Scioto County,Ohio,39,145,41.2
Seneca County,Ohio,39,147,45.2
Shelby County,Ohio,39,149,41.3
Stark County,Ohio,39,151,38.2
Summit County,Ohio,39,153,30.2
Trumbull County,Ohio,39,155,44.5
Tuscarawas County,Ohio,39,157,44.7
Union County,Ohio,39,159,32.0
Van Wert County,Ohio,39,161,44.3
Vinton County,Ohio,39,163,43.7
Warren County,Ohio,39,165,25.8
Washington County,Ohio,39,167,40.3
Wayne County,Ohio,39,169,39.0
Williams County,Ohio,39,171,42.4
Wood County,Ohio,39,173,30.7
Wyandot County,Ohio,39,175,45.7
Adair County,Oklahoma,40,001,46.6
Alfalfa County,Oklahoma,40,003,37.5
Atoka County,Oklahoma,40,005,40.3
Beaver County,Oklahoma,40,007,34.9
Beckham County,Oklahoma,40,009,36.2
Blaine County,Oklahoma,40,011,35.9
Bryan County,Oklahoma,40,013,32.8
Caddo County,Oklahoma,40,015,41.4
Canadian County,Oklahoma,40,017,29.8
Carter County,Oklahoma,40,019,36.7
Cherokee County,Oklahoma,40,021,31.3
Choctaw County,Oklahoma,40,023,38.3
Cimarron County,Oklahoma,40,025,36.0
Cleveland County,Oklahoma,40,027,24.7
Coal County,Oklahoma,40,029,41.6
Comanche County,Oklahoma,40,031,32.8
Cotton County,Oklahoma,40,033,41.8
Craig County,Oklahoma,40,035,39.5
Creek County,Oklahoma,40,037,40.0
Custer County,Oklahoma,40,039,31.1
Delaware County,Oklahoma,40,041,35.8
Dewey County,Oklahoma,40,043,41.5
Ellis County,Oklahoma,40,045,34.5
Garfield County,Oklahoma,40,047,36.2
Garvin County,Oklahoma,40,049,45.0
Grady County,Oklahoma,40,051,40.3
Grant County,Oklahoma,40,053,36.9
Greer County,Oklahoma,40,055,36.5
Harmon County,Oklahoma,40,057,25.1
Harper County,Oklahoma,40,059,33.1
Haskell County,Oklahoma,40,061,37.4
Hughes County,Oklahoma,40,063,40.3
Jackson County,Oklahoma,40,065,26.9
Jefferson County,Oklahoma,40,067,41.4
Johnston County,Oklahoma,40,069,34.9
Kay County,Oklahoma,40,071,32.4
Kingfisher County,Oklahoma,40,073,38.3
Kiowa County,Oklahoma,40,075,37.2
Latimer County,Oklahoma,40,077,36.8
Le Flore County,Oklahoma,40,079,41.1
Lincoln County,Oklahoma,40,081,40.8
Logan County,Oklahoma,40,083,32.5
Love County,Oklahoma,40,085,41.6
McClain County,Oklahoma,40,087,32.8
McCurtain County,Oklahoma,40,089,43.0
McIntosh County,Oklahoma,40,091,42.7
Major County,Oklahoma,40,093,38.6
Marshall County,Oklahoma,40,095,35.6
