County,State,State_FIPS,County_FIPS,professional_degree
Issaquena County,Mississippi,28,055,0.0
Itawamba County,Mississippi,28,057,127.0
Jackson County,Mississippi,28,059,1283.0
Jasper County,Mississippi,28,061,31.0
Jefferson County,Mississippi,28,063,50.0
Jefferson Davis County,Mississippi,28,065,0.0
Jones County,Mississippi,28,067,482.0
Kemper County,Mississippi,28,069,5.0
Lafayette County,Mississippi,28,071,732.0
Lamar County,Mississippi,28,073,727.0
Lauderdale County,Mississippi,28,075,702.0
Lawrence County,Mississippi,28,077,50.0
Leake County,Mississippi,28,079,45.0
Lee County,Mississippi,28,081,1025.0
Leflore County,Mississippi,28,083,152.0
Lincoln County,Mississippi,28,085,210.0
Lowndes County,Mississippi,28,087,510.0
Madison County,Mississippi,28,089,3278.0
Marion County,Mississippi,28,091,134.0
Marshall County,Mississippi,28,093,82.0
Monroe County,Mississippi,28,095,176.0
Montgomery County,Mississippi,28,097,59.0
Neshoba County,Mississippi,28,099,100.0
Newton County,Mississippi,28,101,68.0
Noxubee County,Mississippi,28,103,16.0
Oktibbeha County,Mississippi,28,105,550.0
Panola County,Mississippi,28,107,172.0
Pearl River County,Mississippi,28,109,83.0
Perry County,Mississippi,28,111,48.0
Pike County,Mississippi,28,113,179.0
Pontotoc County,Mississippi,28,115,114.0
Prentiss County,Mississippi,28,117,135.0
Quitman County,Mississippi,28,119,44.0
Rankin County,Mississippi,28,121,1864.0
Scott County,Mississippi,28,123,111.0
Sharkey County,Mississippi,28,125,10.0
Simpson County,Mississippi,28,127,250.0
Smith County,Mississippi,28,129,52.0
Stone County,Mississippi,28,131,0.0
Sunflower County,Mississippi,28,133,83.0
Tallahatchie County,Mississippi,28,135,6.0
Tate County,Mississippi,28,137,217.0
Tippah County,Mississippi,28,139,115.0
Tishomingo County,Mississippi,28,141,118.0
Tunica County,Mississippi,28,143,13.0
Union County,Mississippi,28,145,188.0
Walthall County,Mississippi,28,147,29.0
Warren County,Mississippi,28,149,329.0
Washington County,Mississippi,28,151,317.0
Wayne County,Mississippi,28,153,5.0
Webster County,Mississippi,28,155,40.0
Wilkinson County,Mississippi,28,157,63.0
Winston County,Mississippi,28,159,84.0
Yalobusha County,Mississippi,28,161,36.0
Yazoo County,Mississippi,28,163,51.0
Adair County,Missouri,29,001,378.0
Andrew County,Missouri,29,003,82.0
Atchison County,Missouri,29,005,64.0
Audrain County,Missouri,29,007,168.0
Barry County,Missouri,29,009,76.0
Barton County,Missouri,29,011,26.0
Bates County,Missouri,29,013,37.0
Benton County,Missouri,29,015,76.0
Bollinger County,Missouri,29,017,81.0
Boone County,Missouri,29,019,3508.0
Buchanan County,Missouri,29,021,719.0
Butler County,Missouri,29,023,359.0
Caldwell County,Missouri,29,025,30.0
Callaway County,Missouri,29,027,321.0
Camden County,Missouri,29,029,423.0
Cape Girardeau County,Missouri,29,031,594.0
Carroll County,Missouri,29,033,53.0
Carter County,Missouri,29,035,41.0
Cass County,Missouri,29,037,734.0
Cedar County,Missouri,29,039,97.0
Chariton County,Missouri,29,041,15.0
Christian County,Missouri,29,043,718.0
Clark County,Missouri,29,045,18.0
Clay County,Missouri,29,047,2085.0
Clinton County,Missouri,29,049,109.0
Cole County,Missouri,29,051,1039.0
Cooper County,Missouri,29,053,118.0
Crawford County,Missouri,29,055,120.0
Dade County,Missouri,29,057,54.0
Dallas County,Missouri,29,059,51.0
Daviess County,Missouri,29,061,73.0
DeKalb County,Missouri,29,063,34.0
Dent County,Missouri,29,065,58.0
Douglas County,Missouri,29,067,11.0
Dunklin County,Missouri,29,069,238.0
Franklin County,Missouri,29,071,877.0
Gasconade County,Missouri,29,073,24.0
Gentry County,Missouri,29,075,49.0
Greene County,Missouri,29,077,3326.0
Grundy County,Missouri,29,079,69.0
Harrison County,Missouri,29,081,30.0
Henry County,Missouri,29,083,140.0
Hickory County,Missouri,29,085,44.0
Holt County,Missouri,29,087,15.0
Howard County,Missouri,29,089,29.0
Howell County,Missouri,29,091,367.0
Iron County,Missouri,29,093,41.0
Jackson County,Missouri,29,095,8761.0
Jasper County,Missouri,29,097,644.0
Jefferson County,Missouri,29,099,725.0
Johnson County,Missouri,29,101,419.0
Knox County,Missouri,29,103,23.0
Laclede County,Missouri,29,105,101.0
Lafayette County,Missouri,29,107,132.0
Lawrence County,Missouri,29,109,115.0
Lewis County,Missouri,29,111,32.0
Lincoln County,Missouri,29,113,242.0
Linn County,Missouri,29,115,58.0
Livingston County,Missouri,29,117,132.0
McDonald County,Missouri,29,119,115.0
Macon County,Missouri,29,121,111.0
Madison County,Missouri,29,123,37.0
Maries County,Missouri,29,125,74.0
Marion County,Missouri,29,127,259.0
Mercer County,Missouri,29,129,17.0
Miller County,Missouri,29,131,148.0
Mississippi County,Missouri,29,133,56.0
Moniteau County,Missouri,29,135,15.0
Monroe County,Missouri,29,137,34.0
Montgomery County,Missouri,29,139,38.0
Morgan County,Missouri,29,141,83.0
New Madrid County,Missouri,29,143,47.0
Newton County,Missouri,29,145,538.0
Nodaway County,Missouri,29,147,193.0
Oregon County,Missouri,29,149,34.0
Osage County,Missouri,29,151,63.0
Ozark County,Missouri,29,153,93.0
Pemiscot County,Missouri,29,155,43.0
Perry County,Missouri,29,157,111.0
Pettis County,Missouri,29,159,330.0
Phelps County,Missouri,29,161,515.0
Pike County,Missouri,29,163,91.0
Platte County,Missouri,29,165,1536.0
Polk County,Missouri,29,167,182.0
Pulaski County,Missouri,29,169,213.0
Putnam County,Missouri,29,171,7.0
Ralls County,Missouri,29,173,33.0
Randolph County,Missouri,29,175,125.0
Ray County,Missouri,29,177,83.0
Reynolds County,Missouri,29,179,9.0
Ripley County,Missouri,29,181,69.0
Saint Charles County,Missouri,29,183,2539.0
Saint Clair County,Missouri,29,185,44.0
Sainte Genevieve County,Missouri,29,186,53.0
Saint Francois County,Missouri,29,187,448.0
Saint Louis County,Missouri,29,189,22845.0
Saline County,Missouri,29,195,150.0
Schuyler County,Missouri,29,197,24.0
Scotland County,Missouri,29,199,15.0
Scott County,Missouri,29,201,260.0
Shannon County,Missouri,29,203,66.0
Shelby County,Missouri,29,205,17.0
Stoddard County,Missouri,29,207,183.0
Stone County,Missouri,29,209,110.0
Sullivan County,Missouri,29,211,33.0
Taney County,Missouri,29,213,304.0
Texas County,Missouri,29,215,103.0
Vernon County,Missouri,29,217,103.0
Warren County,Missouri,29,219,134.0
Washington County,Missouri,29,221,109.0
Wayne County,Missouri,29,223,23.0
Webster County,Missouri,29,225,220.0
Worth County,Missouri,29,227,26.0
Wright County,Missouri,29,229,78.0
Saint Louis City,Missouri,29,510,5415.0
Beaverhead County,Montana,30,001,70.0
Big Horn County,Montana,30,003,62.0
Blaine County,Montana,30,005,5.0
Broadwater County,Montana,30,007,7.0
Carbon County,Montana,30,009,92.0
Carter County,Montana,30,011,6.0
Cascade County,Montana,30,013,863.0
Chouteau County,Montana,30,015,9.0
Custer County,Montana,30,017,39.0
Daniels County,Montana,30,019,4.0
Dawson County,Montana,30,021,34.0
Deer Lodge County,Montana,30,023,76.0
Fallon County,Montana,30,025,2.0
Fergus County,Montana,30,027,137.0
Flathead County,Montana,30,029,1337.0
Gallatin County,Montana,30,031,1435.0
Garfield County,Montana,30,033,12.0
Glacier County,Montana,30,035,56.0
Granite County,Montana,30,039,17.0
Hill County,Montana,30,041,65.0
Jefferson County,Montana,30,043,136.0
Judith Basin County,Montana,30,045,7.0
Lake County,Montana,30,047,343.0
Lewis and Clark County,Montana,30,049,1244.0
Liberty County,Montana,30,051,0.0
Lincoln County,Montana,30,053,117.0
McCone County,Montana,30,055,8.0
Madison County,Montana,30,057,52.0
Meagher County,Montana,30,059,7.0
Mineral County,Montana,30,061,10.0
Missoula County,Montana,30,063,2129.0
Musselshell County,Montana,30,065,89.0
Phillips County,Montana,30,071,8.0
Pondera County,Montana,30,073,34.0
Powder River County,Montana,30,075,23.0
Powell County,Montana,30,077,48.0
Prairie County,Montana,30,079,8.0
Ravalli County,Montana,30,081,352.0
Richland County,Montana,30,083,33.0
Roosevelt County,Montana,30,085,30.0
Rosebud County,Montana,30,087,39.0
Sanders County,Montana,30,089,27.0
Sheridan County,Montana,30,091,20.0
Silver Bow County,Montana,30,093,380.0
Stillwater County,Montana,30,095,101.0
Sweet Grass County,Montana,30,097,13.0
Teton County,Montana,30,099,47.0
Toole County,Montana,30,101,37.0
Valley County,Montana,30,105,31.0
Wheatland County,Montana,30,107,0.0
Wibaux County,Montana,30,109,10.0
Yellowstone County,Montana,30,111,2076.0
Park County,Montana,30,067,302.0
Adams County,Nebraska,31,001,278.0
Antelope County,Nebraska,31,003,38.0
Boone County,Nebraska,31,011,20.0
Box Butte County,Nebraska,31,013,37.0
Boyd County,Nebraska,31,015,5.0
Brown County,Nebraska,31,017,14.0
Buffalo County,Nebraska,31,019,370.0
Burt County,Nebraska,31,021,54.0
Butler County,Nebraska,31,023,52.0
Cass County,Nebraska,31,025,244.0
Cedar County,Nebraska,31,027,33.0
Chase County,Nebraska,31,029,3.0
Cherry County,Nebraska,31,031,25.0
Cheyenne County,Nebraska,31,033,62.0
Clay County,Nebraska,31,035,11.0
Colfax County,Nebraska,31,037,36.0
Cuming County,Nebraska,31,039,42.0
Custer County,Nebraska,31,041,64.0
Dakota County,Nebraska,31,043,88.0
Dawes County,Nebraska,31,045,116.0
Dawson County,Nebraska,31,047,149.0
Deuel County,Nebraska,31,049,20.0
Dixon County,Nebraska,31,051,11.0
Dodge County,Nebraska,31,053,178.0
Douglas County,Nebraska,31,055,8820.0
Dundy County,Nebraska,31,057,12.0
Fillmore County,Nebraska,31,059,20.0
Franklin County,Nebraska,31,061,15.0
Frontier County,Nebraska,31,063,14.0
Furnas County,Nebraska,31,065,31.0
Gage County,Nebraska,31,067,165.0
Garden County,Nebraska,31,069,30.0
Garfield County,Nebraska,31,071,15.0
Gosper County,Nebraska,31,073,16.0
Greeley County,Nebraska,31,077,30.0
Hall County,Nebraska,31,079,606.0
Hamilton County,Nebraska,31,081,63.0
Harlan County,Nebraska,31,083,16.0
Hitchcock County,Nebraska,31,087,5.0
Holt County,Nebraska,31,089,68.0
Howard County,Nebraska,31,093,51.0
Jefferson County,Nebraska,31,095,24.0
Johnson County,Nebraska,31,097,16.0
Kearney County,Nebraska,31,099,103.0
Keith County,Nebraska,31,101,66.0
Kimball County,Nebraska,31,105,26.0
Knox County,Nebraska,31,107,53.0
Lancaster County,Nebraska,31,109,3589.0
Lincoln County,Nebraska,31,111,228.0
Madison County,Nebraska,31,119,422.0
Merrick County,Nebraska,31,121,11.0
Morrill County,Nebraska,31,123,13.0
Nance County,Nebraska,31,125,9.0
Nemaha County,Nebraska,31,127,28.0
Nuckolls County,Nebraska,31,129,42.0
Otoe County,Nebraska,31,131,97.0
Pawnee County,Nebraska,31,133,24.0
Perkins County,Nebraska,31,135,31.0
Phelps County,Nebraska,31,137,59.0
Pierce County,Nebraska,31,139,24.0
Platte County,Nebraska,31,141,236.0
Polk County,Nebraska,31,143,19.0
Red Willow County,Nebraska,31,145,91.0
Richardson County,Nebraska,31,147,70.0
Rock County,Nebraska,31,149,14.0
Saline County,Nebraska,31,151,137.0
Sarpy County,Nebraska,31,153,1668.0
Saunders County,Nebraska,31,155,141.0
Scotts Bluff County,Nebraska,31,157,423.0
Seward County,Nebraska,31,159,171.0
Sheridan County,Nebraska,31,161,25.0
Sherman County,Nebraska,31,163,12.0
Sioux County,Nebraska,31,165,6.0
Stanton County,Nebraska,31,167,24.0
Thayer County,Nebraska,31,169,21.0
Thurston County,Nebraska,31,173,43.0
Valley County,Nebraska,31,175,16.0
Washington County,Nebraska,31,177,166.0
Wayne County,Nebraska,31,179,95.0
Webster County,Nebraska,31,181,24.0
York County,Nebraska,31,185,112.0
Churchill County,Nevada,32,001,164.0
Clark County,Nevada,32,003,20679.0
Douglas County,Nevada,32,005,698.0
Elko County,Nevada,32,007,306.0
Eureka County,Nevada,32,011,4.0
Humboldt County,Nevada,32,013,45.0
Lander County,Nevada,32,015,11.0
Lincoln County,Nevada,32,017,0.0
Lyon County,Nevada,32,019,196.0
Mineral County,Nevada,32,021,0.0
Nye County,Nevada,32,023,189.0
Pershing County,Nevada,32,027,7.0
Storey County,Nevada,32,029,61.0
Washoe County,Nevada,32,031,6049.0
White Pine County,Nevada,32,033,30.0
Carson City,Nevada,32,510,653.0
Belknap County,New Hampshire,33,001,941.0
Carroll County,New Hampshire,33,003,591.0
Cheshire County,New Hampshire,33,005,955.0
Coos County,New Hampshire,33,007,272.0
Grafton County,New Hampshire,33,009,2072.0
Hillsborough County,New Hampshire,33,011,4177.0
Merrimack County,New Hampshire,33,013,2103.0
Rockingham County,New Hampshire,33,015,3676.0
Strafford County,New Hampshire,33,017,838.0
Sullivan County,New Hampshire,33,019,485.0
Atlantic County,New Jersey,34,001,2856.0
Bergen County,New Jersey,34,003,22166.0
Burlington County,New Jersey,34,005,7016.0
Camden County,New Jersey,34,007,7995.0
Cape May County,New Jersey,34,009,1148.0
Cumberland County,New Jersey,34,011,762.0
Essex County,New Jersey,34,013,14475.0
Gloucester County,New Jersey,34,015,2766.0
Hudson County,New Jersey,34,017,10117.0
Hunterdon County,New Jersey,34,019,3094.0
Mercer County,New Jersey,34,021,6662.0
Middlesex County,New Jersey,34,023,12147.0
Monmouth County,New Jersey,34,025,12263.0
Morris County,New Jersey,34,027,12040.0
Ocean County,New Jersey,34,029,5208.0
Passaic County,New Jersey,34,031,5254.0
Salem County,New Jersey,34,033,282.0
Somerset County,New Jersey,34,035,8489.0
Sussex County,New Jersey,34,037,1811.0
Union County,New Jersey,34,039,8516.0
Warren County,New Jersey,34,041,1063.0
Bernalillo County,New Mexico,35,001,9778.0
Catron County,New Mexico,35,003,0.0
Chaves County,New Mexico,35,005,234.0
Colfax County,New Mexico,35,007,76.0
Curry County,New Mexico,35,009,202.0
De Baca County,New Mexico,35,011,10.0
Dona Ana County,New Mexico,35,013,1771.0
Eddy County,New Mexico,35,015,193.0
Grant County,New Mexico,35,017,262.0
Guadalupe County,New Mexico,35,019,9.0
Hidalgo County,New Mexico,35,023,14.0
Lea County,New Mexico,35,025,158.0
Lincoln County,New Mexico,35,027,132.0
Los Alamos County,New Mexico,35,028,148.0
Luna County,New Mexico,35,029,133.0
McKinley County,New Mexico,35,031,364.0
Mora County,New Mexico,35,033,5.0
Otero County,New Mexico,35,035,257.0
Quay County,New Mexico,35,037,60.0
Rio Arriba County,New Mexico,35,039,230.0
Roosevelt County,New Mexico,35,041,55.0
Sandoval County,New Mexico,35,043,1549.0
San Juan County,New Mexico,35,045,642.0
San Miguel County,New Mexico,35,047,212.0
Santa Fe County,New Mexico,35,049,3388.0
Sierra County,New Mexico,35,051,104.0
Socorro County,New Mexico,35,053,133.0
Taos County,New Mexico,35,055,433.0
Torrance County,New Mexico,35,057,94.0
Union County,New Mexico,35,059,17.0
Cibola County,New Mexico,35,006,111.0
Valencia County,New Mexico,35,061,279.0
Albany County,New York,36,001,6296.0
Allegany County,New York,36,003,354.0
Bronx County,New York,36,005,9117.0
Broome County,New York,36,007,2006.0
Cattaraugus County,New York,36,009,481.0
Cayuga County,New York,36,011,674.0
Chautauqua County,New York,36,013,996.0
Chemung County,New York,36,015,848.0
Chenango County,New York,36,017,338.0
Clinton County,New York,36,019,830.0
Columbia County,New York,36,021,1017.0
Cortland County,New York,36,023,278.0
Delaware County,New York,36,025,268.0
Dutchess County,New York,36,027,3957.0
Erie County,New York,36,029,13451.0
Essex County,New York,36,031,370.0
Franklin County,New York,36,033,313.0
Fulton County,New York,36,035,335.0
Genesee County,New York,36,037,247.0
Greene County,New York,36,039,355.0
Hamilton County,New York,36,041,36.0
Herkimer County,New York,36,043,489.0
Jefferson County,New York,36,045,985.0
Kings County,New York,36,047,38208.0
Lewis County,New York,36,049,124.0
Livingston County,New York,36,051,518.0
Madison County,New York,36,053,680.0
Monroe County,New York,36,055,11200.0
Montgomery County,New York,36,057,420.0
Nassau County,New York,36,059,41100.0
New York County,New York,36,061,87354.0
Niagara County,New York,36,063,1415.0
Oneida County,New York,36,065,1959.0
Onondaga County,New York,36,067,7369.0
Ontario County,New York,36,069,1081.0
Orange County,New York,36,071,3643.0
Orleans County,New York,36,073,222.0
Oswego County,New York,36,075,447.0
Otsego County,New York,36,077,1001.0
Putnam County,New York,36,079,1655.0
Queens County,New York,36,081,30403.0
Rensselaer County,New York,36,083,1599.0
Richmond County,New York,36,085,6581.0
Rockland County,New York,36,087,6061.0
Saint Lawrence County,New York,36,089,1078.0
Saratoga County,New York,36,091,3037.0
Schenectady County,New York,36,093,1848.0
Schoharie County,New York,36,095,230.0
Schuyler County,New York,36,097,195.0
Seneca County,New York,36,099,260.0
Steuben County,New York,36,101,831.0
Suffolk County,New York,36,103,24907.0
Sullivan County,New York,36,105,650.0
Tioga County,New York,36,107,274.0
Tompkins County,New York,36,109,1898.0
Ulster County,New York,36,111,2355.0
Warren County,New York,36,113,712.0
Washington County,New York,36,115,358.0
Wayne County,New York,36,117,430.0
Westchester County,New York,36,119,34796.0
Wyoming County,New York,36,121,162.0
Yates County,New York,36,123,260.0
Alamance County,North Carolina,37,001,973.0
Alexander County,North Carolina,37,003,152.0
Alleghany County,North Carolina,37,005,73.0
Anson County,North Carolina,37,007,61.0
Ashe County,North Carolina,37,009,176.0
Avery County,North Carolina,37,011,142.0
Beaufort County,North Carolina,37,013,269.0
Bertie County,North Carolina,37,015,102.0
Bladen County,North Carolina,37,017,95.0
Brunswick County,North Carolina,37,019,1003.0
Buncombe County,North Carolina,37,021,4004.0
Burke County,North Carolina,37,023,566.0
Cabarrus County,North Carolina,37,025,1375.0
Caldwell County,North Carolina,37,027,550.0
Camden County,North Carolina,37,029,16.0
Carteret County,North Carolina,37,031,848.0
Caswell County,North Carolina,37,033,107.0
Catawba County,North Carolina,37,035,1204.0
Chatham County,North Carolina,37,037,1602.0
Cherokee County,North Carolina,37,039,296.0
Chowan County,North Carolina,37,041,77.0
Clay County,North Carolina,37,043,100.0
Cleveland County,North Carolina,37,045,366.0
Columbus County,North Carolina,37,047,161.0
Craven County,North Carolina,37,049,698.0
Cumberland County,North Carolina,37,051,2227.0
Currituck County,North Carolina,37,053,51.0
Dare County,North Carolina,37,055,345.0
Davidson County,North Carolina,37,057,991.0
Davie County,North Carolina,37,059,318.0
Duplin County,North Carolina,37,061,157.0
Durham County,North Carolina,37,063,6896.0
Edgecombe County,North Carolina,37,065,195.0
Forsyth County,North Carolina,37,067,5149.0
Franklin County,North Carolina,37,069,304.0
Gaston County,North Carolina,37,071,1355.0
Gates County,North Carolina,37,073,49.0
Graham County,North Carolina,37,075,50.0
Granville County,North Carolina,37,077,345.0
Greene County,North Carolina,37,079,63.0
Guilford County,North Carolina,37,081,5357.0
Halifax County,North Carolina,37,083,186.0
Harnett County,North Carolina,37,085,452.0
Haywood County,North Carolina,37,087,601.0
Henderson County,North Carolina,37,089,1348.0
Hertford County,North Carolina,37,091,177.0
Hoke County,North Carolina,37,093,101.0
Hyde County,North Carolina,37,095,23.0
Iredell County,North Carolina,37,097,1460.0
Jackson County,North Carolina,37,099,372.0
Johnston County,North Carolina,37,101,1030.0
Jones County,North Carolina,37,103,66.0
Lee County,North Carolina,37,105,161.0
Lenoir County,North Carolina,37,107,196.0
Lincoln County,North Carolina,37,109,414.0
McDowell County,North Carolina,37,111,281.0
Macon County,North Carolina,37,113,366.0
Madison County,North Carolina,37,115,119.0
Martin County,North Carolina,37,117,109.0
Mecklenburg County,North Carolina,37,119,14627.0
Mitchell County,North Carolina,37,121,98.0
Montgomery County,North Carolina,37,123,93.0
Moore County,North Carolina,37,125,1471.0
Nash County,North Carolina,37,127,510.0
New Hanover County,North Carolina,37,129,3170.0
Northampton County,North Carolina,37,131,59.0
Onslow County,North Carolina,37,133,926.0
Orange County,North Carolina,37,135,4341.0
Pamlico County,North Carolina,37,137,110.0
Pasquotank County,North Carolina,37,139,243.0
Pender County,North Carolina,37,141,495.0
Perquimans County,North Carolina,37,143,91.0
Person County,North Carolina,37,145,63.0
Pitt County,North Carolina,37,147,1773.0
Polk County,North Carolina,37,149,354.0
Randolph County,North Carolina,37,151,622.0
Richmond County,North Carolina,37,153,275.0
Robeson County,North Carolina,37,155,510.0
Rockingham County,North Carolina,37,157,326.0
Rowan County,North Carolina,37,159,673.0
Rutherford County,North Carolina,37,161,509.0
Sampson County,North Carolina,37,163,274.0
Scotland County,North Carolina,37,165,170.0
Stanly County,North Carolina,37,167,197.0
Stokes County,North Carolina,37,169,88.0
Surry County,North Carolina,37,171,442.0
Swain County,North Carolina,37,173,57.0
Transylvania County,North Carolina,37,175,587.0
Tyrrell County,North Carolina,37,177,8.0
Union County,North Carolina,37,179,1510.0
Vance County,North Carolina,37,181,185.0
Wake County,North Carolina,37,183,14606.0
Warren County,North Carolina,37,185,135.0
Washington County,North Carolina,37,187,86.0
Watauga County,North Carolina,37,189,513.0
Wayne County,North Carolina,37,191,603.0
Wilkes County,North Carolina,37,193,136.0
Wilson County,North Carolina,37,195,323.0
Yadkin County,North Carolina,37,197,67.0
Yancey County,North Carolina,37,199,200.0
Adams County,North Dakota,38,001,18.0
Barnes County,North Dakota,38,003,79.0
Benson County,North Dakota,38,005,11.0
Bottineau County,North Dakota,38,009,43.0
Bowman County,North Dakota,38,011,12.0
Burke County,North Dakota,38,013,3.0
Burleigh County,North Dakota,38,015,1151.0
Cass County,North Dakota,38,017,2173.0
Cavalier County,North Dakota,38,019,14.0
Dickey County,North Dakota,38,021,76.0
Divide County,North Dakota,38,023,0.0
Dunn County,North Dakota,38,025,7.0
Eddy County,North Dakota,38,027,18.0
Emmons County,North Dakota,38,029,10.0
Foster County,North Dakota,38,031,3.0
Golden Valley County,North Dakota,38,033,7.0
Grand Forks County,North Dakota,38,035,761.0
Grant County,North Dakota,38,037,16.0
Griggs County,North Dakota,38,039,0.0
Hettinger County,North Dakota,38,041,11.0
Kidder County,North Dakota,38,043,3.0
LaMoure County,North Dakota,38,045,15.0
Logan County,North Dakota,38,047,2.0
McHenry County,North Dakota,38,049,15.0
McIntosh County,North Dakota,38,051,18.0
McKenzie County,North Dakota,38,053,12.0
McLean County,North Dakota,38,055,27.0
Mercer County,North Dakota,38,057,45.0
Morton County,North Dakota,38,059,239.0
Mountrail County,North Dakota,38,061,19.0
Nelson County,North Dakota,38,063,6.0
Oliver County,North Dakota,38,065,4.0
Pembina County,North Dakota,38,067,53.0
Pierce County,North Dakota,38,069,26.0
Ramsey County,North Dakota,38,071,90.0
Ransom County,North Dakota,38,073,19.0
Renville County,North Dakota,38,075,1.0
Richland County,North Dakota,38,077,132.0
Rolette County,North Dakota,38,079,101.0
Sargent County,North Dakota,38,081,5.0
Sheridan County,North Dakota,38,083,7.0
Sioux County,North Dakota,38,085,13.0
Stark County,North Dakota,38,089,144.0
Steele County,North Dakota,38,091,5.0
Stutsman County,North Dakota,38,093,129.0
Towner County,North Dakota,38,095,16.0
Traill County,North Dakota,38,097,30.0
Walsh County,North Dakota,38,099,70.0
Ward County,North Dakota,38,101,427.0
Wells County,North Dakota,38,103,16.0
Williams County,North Dakota,38,105,218.0
Adams County,Ohio,39,001,59.0
Allen County,Ohio,39,003,870.0
Ashland County,Ohio,39,005,224.0
Ashtabula County,Ohio,39,007,458.0
Athens County,Ohio,39,009,416.0
Auglaize County,Ohio,39,011,293.0
Belmont County,Ohio,39,013,324.0
Brown County,Ohio,39,015,181.0
Butler County,Ohio,39,017,2534.0
Carroll County,Ohio,39,019,144.0
Champaign County,Ohio,39,021,118.0
Clark County,Ohio,39,023,651.0
Clermont County,Ohio,39,025,1522.0
Clinton County,Ohio,39,027,144.0
Columbiana County,Ohio,39,029,442.0
Coshocton County,Ohio,39,031,87.0
Crawford County,Ohio,39,033,250.0
Cuyahoga County,Ohio,39,035,23897.0
Darke County,Ohio,39,037,145.0
Defiance County,Ohio,39,039,177.0
Delaware County,Ohio,39,041,3612.0
Erie County,Ohio,39,043,694.0
Fairfield County,Ohio,39,045,1246.0
Fayette County,Ohio,39,047,98.0
Franklin County,Ohio,39,049,18852.0
Fulton County,Ohio,39,051,288.0
Gallia County,Ohio,39,053,183.0
Geauga County,Ohio,39,055,1478.0
Greene County,Ohio,39,057,2081.0
Guernsey County,Ohio,39,059,151.0
Hamilton County,Ohio,39,061,13308.0
Hancock County,Ohio,39,063,623.0
Hardin County,Ohio,39,065,131.0
Harrison County,Ohio,39,067,10.0
Henry County,Ohio,39,069,114.0
Highland County,Ohio,39,071,114.0
Hocking County,Ohio,39,073,123.0
Holmes County,Ohio,39,075,150.0
Huron County,Ohio,39,077,296.0
Jackson County,Ohio,39,079,80.0
Jefferson County,Ohio,39,081,468.0
Knox County,Ohio,39,083,324.0
Lake County,Ohio,39,085,2103.0
Lawrence County,Ohio,39,087,337.0
Licking County,Ohio,39,089,1268.0
Logan County,Ohio,39,091,232.0
Lorain County,Ohio,39,093,2458.0
Lucas County,Ohio,39,095,5190.0
Madison County,Ohio,39,097,199.0
Mahoning County,Ohio,39,099,2406.0
Marion County,Ohio,39,101,491.0
Medina County,Ohio,39,103,1779.0
Meigs County,Ohio,39,105,51.0
Mercer County,Ohio,39,107,153.0
Miami County,Ohio,39,109,499.0
Monroe County,Ohio,39,111,59.0
Montgomery County,Ohio,39,113,5658.0
Morgan County,Ohio,39,115,46.0
Morrow County,Ohio,39,117,237.0
Muskingum County,Ohio,39,119,547.0
Noble County,Ohio,39,121,79.0
Ottawa County,Ohio,39,123,311.0
Paulding County,Ohio,39,125,71.0
Perry County,Ohio,39,127,49.0
Pickaway County,Ohio,39,129,278.0
Pike County,Ohio,39,131,69.0
Portage County,Ohio,39,133,1037.0
Preble County,Ohio,39,135,160.0
Putnam County,Ohio,39,137,90.0
Richland County,Ohio,39,139,768.0
Ross County,Ohio,39,141,499.0
Sandusky County,Ohio,39,143,286.0
Scioto County,Ohio,39,145,388.0
Seneca County,Ohio,39,147,172.0
Shelby County,Ohio,39,149,157.0
Stark County,Ohio,39,151,2922.0
Summit County,Ohio,39,153,6806.0
Trumbull County,Ohio,39,155,1228.0
Tuscarawas County,Ohio,39,157,394.0
Union County,Ohio,39,159,304.0
Van Wert County,Ohio,39,161,135.0
Vinton County,Ohio,39,163,29.0
Warren County,Ohio,39,165,2588.0
Washington County,Ohio,39,167,300.0
Wayne County,Ohio,39,169,766.0
Williams County,Ohio,39,171,163.0
Wood County,Ohio,39,173,1574.0
Wyandot County,Ohio,39,175,90.0
Adair County,Oklahoma,40,001,69.0
Alfalfa County,Oklahoma,40,003,9.0
Atoka County,Oklahoma,40,005,23.0
Beaver County,Oklahoma,40,007,11.0
Beckham County,Oklahoma,40,009,144.0
Blaine County,Oklahoma,40,011,32.0
Bryan County,Oklahoma,40,013,298.0
Caddo County,Oklahoma,40,015,42.0
Canadian County,Oklahoma,40,017,828.0
Carter County,Oklahoma,40,019,306.0
Cherokee County,Oklahoma,40,021,446.0
Choctaw County,Oklahoma,40,023,84.0
Cimarron County,Oklahoma,40,025,1.0
Cleveland County,Oklahoma,40,027,2836.0
Coal County,Oklahoma,40,029,17.0
Comanche County,Oklahoma,40,031,768.0
Cotton County,Oklahoma,40,033,35.0
Craig County,Oklahoma,40,035,47.0
Creek County,Oklahoma,40,037,427.0
Custer County,Oklahoma,40,039,181.0
Delaware County,Oklahoma,40,041,261.0
Dewey County,Oklahoma,40,043,9.0
Ellis County,Oklahoma,40,045,43.0
Garfield County,Oklahoma,40,047,512.0
Garvin County,Oklahoma,40,049,170.0
Grady County,Oklahoma,40,051,313.0
Grant County,Oklahoma,40,053,15.0
Greer County,Oklahoma,40,055,18.0
Harmon County,Oklahoma,40,057,10.0
Harper County,Oklahoma,40,059,8.0
