County,State,State_FIPS,County_FIPS,professional_degree
Henry County,Indiana,18,065,227.0
Howard County,Indiana,18,067,636.0
Huntington County,Indiana,18,069,166.0
Jackson County,Indiana,18,071,215.0
Jasper County,Indiana,18,073,242.0
Jay County,Indiana,18,075,38.0
Jefferson County,Indiana,18,077,143.0
Jennings County,Indiana,18,079,18.0
Johnson County,Indiana,18,081,1170.0
Knox County,Indiana,18,083,117.0
Kosciusko County,Indiana,18,085,404.0
LaGrange County,Indiana,18,087,46.0
Lake County,Indiana,18,089,3398.0
LaPorte County,Indiana,18,091,797.0
Lawrence County,Indiana,18,093,184.0
Madison County,Indiana,18,095,684.0
Marion County,Indiana,18,097,12050.0
Marshall County,Indiana,18,099,396.0
Martin County,Indiana,18,101,31.0
Miami County,Indiana,18,103,122.0
Monroe County,Indiana,18,105,1899.0
Montgomery County,Indiana,18,107,250.0
Morgan County,Indiana,18,109,347.0
Newton County,Indiana,18,111,45.0
Noble County,Indiana,18,113,196.0
Ohio County,Indiana,18,115,45.0
Orange County,Indiana,18,117,92.0
Owen County,Indiana,18,119,123.0
Parke County,Indiana,18,121,36.0
Perry County,Indiana,18,123,100.0
Pike County,Indiana,18,125,14.0
Porter County,Indiana,18,127,1760.0
Posey County,Indiana,18,129,200.0
Pulaski County,Indiana,18,131,51.0
Putnam County,Indiana,18,133,223.0
Randolph County,Indiana,18,135,64.0
Ripley County,Indiana,18,137,118.0
Rush County,Indiana,18,139,93.0
Saint Joseph County,Indiana,18,141,2851.0
Scott County,Indiana,18,143,106.0
Shelby County,Indiana,18,145,255.0
Spencer County,Indiana,18,147,91.0
Starke County,Indiana,18,149,74.0
Steuben County,Indiana,18,151,206.0
Sullivan County,Indiana,18,153,76.0
Switzerland County,Indiana,18,155,16.0
Tippecanoe County,Indiana,18,157,1590.0
Tipton County,Indiana,18,159,46.0
Union County,Indiana,18,161,40.0
Vanderburgh County,Indiana,18,163,1474.0
Vermillion County,Indiana,18,165,41.0
Vigo County,Indiana,18,167,757.0
Wabash County,Indiana,18,169,144.0
Warren County,Indiana,18,171,47.0
Warrick County,Indiana,18,173,800.0
Washington County,Indiana,18,175,76.0
Wayne County,Indiana,18,177,387.0
Wells County,Indiana,18,179,168.0
White County,Indiana,18,181,84.0
Whitley County,Indiana,18,183,240.0
Adair County,Iowa,19,001,40.0
Adams County,Iowa,19,003,19.0
Allamakee County,Iowa,19,005,105.0
Appanoose County,Iowa,19,007,93.0
Audubon County,Iowa,19,009,39.0
Benton County,Iowa,19,011,157.0
Black Hawk County,Iowa,19,013,1208.0
Boone County,Iowa,19,015,192.0
Bremer County,Iowa,19,017,157.0
Buchanan County,Iowa,19,019,104.0
Buena Vista County,Iowa,19,021,156.0
Butler County,Iowa,19,023,55.0
Calhoun County,Iowa,19,025,93.0
Carroll County,Iowa,19,027,164.0
Cass County,Iowa,19,029,96.0
Cedar County,Iowa,19,031,108.0
Cerro Gordo County,Iowa,19,033,377.0
Cherokee County,Iowa,19,035,87.0
Chickasaw County,Iowa,19,037,41.0
Clarke County,Iowa,19,039,44.0
Clay County,Iowa,19,041,102.0
Clayton County,Iowa,19,043,93.0
Clinton County,Iowa,19,045,259.0
Crawford County,Iowa,19,047,77.0
Dallas County,Iowa,19,049,1413.0
Davis County,Iowa,19,051,40.0
Decatur County,Iowa,19,053,31.0
Delaware County,Iowa,19,055,85.0
Des Moines County,Iowa,19,057,274.0
Dickinson County,Iowa,19,059,353.0
Dubuque County,Iowa,19,061,1050.0
Emmet County,Iowa,19,063,33.0
Fayette County,Iowa,19,065,163.0
Floyd County,Iowa,19,067,91.0
Franklin County,Iowa,19,069,83.0
Fremont County,Iowa,19,071,36.0
Greene County,Iowa,19,073,83.0
Grundy County,Iowa,19,075,92.0
Guthrie County,Iowa,19,077,126.0
Hamilton County,Iowa,19,079,166.0
Hancock County,Iowa,19,081,67.0
Hardin County,Iowa,19,083,148.0
Harrison County,Iowa,19,085,74.0
Henry County,Iowa,19,087,84.0
Howard County,Iowa,19,089,50.0
Humboldt County,Iowa,19,091,36.0
Ida County,Iowa,19,093,33.0
Iowa County,Iowa,19,095,93.0
Jackson County,Iowa,19,097,112.0
Jasper County,Iowa,19,099,144.0
Jefferson County,Iowa,19,101,196.0
Johnson County,Iowa,19,103,4480.0
Jones County,Iowa,19,105,79.0
Keokuk County,Iowa,19,107,74.0
Kossuth County,Iowa,19,109,96.0
Lee County,Iowa,19,111,226.0
Linn County,Iowa,19,113,2367.0
Louisa County,Iowa,19,115,40.0
Lucas County,Iowa,19,117,59.0
Lyon County,Iowa,19,119,67.0
Madison County,Iowa,19,121,60.0
Mahaska County,Iowa,19,123,155.0
Marion County,Iowa,19,125,134.0
Marshall County,Iowa,19,127,193.0
Mills County,Iowa,19,129,61.0
Mitchell County,Iowa,19,131,26.0
Monona County,Iowa,19,133,36.0
Monroe County,Iowa,19,135,21.0
Montgomery County,Iowa,19,137,32.0
Muscatine County,Iowa,19,139,288.0
O'Brien County,Iowa,19,141,147.0
Osceola County,Iowa,19,143,26.0
Page County,Iowa,19,145,129.0
Palo Alto County,Iowa,19,147,31.0
Plymouth County,Iowa,19,149,111.0
Pocahontas County,Iowa,19,151,40.0
Polk County,Iowa,19,153,6891.0
Pottawattamie County,Iowa,19,155,601.0
Poweshiek County,Iowa,19,157,202.0
Ringgold County,Iowa,19,159,39.0
Sac County,Iowa,19,161,56.0
Scott County,Iowa,19,163,2175.0
Shelby County,Iowa,19,165,65.0
Sioux County,Iowa,19,167,241.0
Story County,Iowa,19,169,998.0
Tama County,Iowa,19,171,86.0
Taylor County,Iowa,19,173,26.0
Union County,Iowa,19,175,71.0
Van Buren County,Iowa,19,177,4.0
Wapello County,Iowa,19,179,263.0
Warren County,Iowa,19,181,553.0
Washington County,Iowa,19,183,199.0
Wayne County,Iowa,19,185,38.0
Webster County,Iowa,19,187,234.0
Winnebago County,Iowa,19,189,52.0
Winneshiek County,Iowa,19,191,134.0
Woodbury County,Iowa,19,193,985.0
Worth County,Iowa,19,195,11.0
Wright County,Iowa,19,197,83.0
Allen County,Kansas,20,001,78.0
Anderson County,Kansas,20,003,156.0
Atchison County,Kansas,20,005,41.0
Barber County,Kansas,20,007,31.0
Barton County,Kansas,20,009,156.0
Bourbon County,Kansas,20,011,154.0
Brown County,Kansas,20,013,82.0
Butler County,Kansas,20,015,385.0
Chase County,Kansas,20,017,8.0
Chautauqua County,Kansas,20,019,9.0
Cherokee County,Kansas,20,021,136.0
Cheyenne County,Kansas,20,023,22.0
Clark County,Kansas,20,025,11.0
Clay County,Kansas,20,027,48.0
Cloud County,Kansas,20,029,68.0
Coffey County,Kansas,20,031,44.0
Comanche County,Kansas,20,033,12.0
Cowley County,Kansas,20,035,215.0
Crawford County,Kansas,20,037,363.0
Decatur County,Kansas,20,039,19.0
Dickinson County,Kansas,20,041,84.0
Doniphan County,Kansas,20,043,28.0
Douglas County,Kansas,20,045,2307.0
Edwards County,Kansas,20,047,6.0
Elk County,Kansas,20,049,12.0
Ellis County,Kansas,20,051,265.0
Ellsworth County,Kansas,20,053,62.0
Finney County,Kansas,20,055,170.0
Ford County,Kansas,20,057,152.0
Franklin County,Kansas,20,059,138.0
Geary County,Kansas,20,061,109.0
Gove County,Kansas,20,063,17.0
Graham County,Kansas,20,065,18.0
Grant County,Kansas,20,067,51.0
Gray County,Kansas,20,069,4.0
Greeley County,Kansas,20,071,13.0
Greenwood County,Kansas,20,073,21.0
Hamilton County,Kansas,20,075,4.0
Harper County,Kansas,20,077,24.0
Harvey County,Kansas,20,079,282.0
Haskell County,Kansas,20,081,15.0
Hodgeman County,Kansas,20,083,13.0
Jackson County,Kansas,20,085,53.0
Jefferson County,Kansas,20,087,87.0
Jewell County,Kansas,20,089,3.0
Johnson County,Kansas,20,091,14601.0
Kearny County,Kansas,20,093,46.0
Kingman County,Kansas,20,095,24.0
Kiowa County,Kansas,20,097,17.0
Labette County,Kansas,20,099,198.0
Lane County,Kansas,20,101,0.0
Leavenworth County,Kansas,20,103,636.0
Lincoln County,Kansas,20,105,22.0
Linn County,Kansas,20,107,26.0
Logan County,Kansas,20,109,24.0
Lyon County,Kansas,20,111,248.0
McPherson County,Kansas,20,113,239.0
Marion County,Kansas,20,115,95.0
Marshall County,Kansas,20,117,91.0
Meade County,Kansas,20,119,14.0
Miami County,Kansas,20,121,197.0
Mitchell County,Kansas,20,123,54.0
Montgomery County,Kansas,20,125,171.0
Morris County,Kansas,20,127,46.0
Morton County,Kansas,20,129,7.0
Nemaha County,Kansas,20,131,48.0
Neosho County,Kansas,20,133,141.0
Ness County,Kansas,20,135,14.0
Norton County,Kansas,20,137,26.0
Osage County,Kansas,20,139,61.0
Osborne County,Kansas,20,141,36.0
Ottawa County,Kansas,20,143,17.0
Pawnee County,Kansas,20,145,78.0
Phillips County,Kansas,20,147,46.0
Pottawatomie County,Kansas,20,149,166.0
Pratt County,Kansas,20,151,56.0
Rawlins County,Kansas,20,153,21.0
Reno County,Kansas,20,155,344.0
Republic County,Kansas,20,157,19.0
Rice County,Kansas,20,159,31.0
Riley County,Kansas,20,161,1083.0
Rooks County,Kansas,20,163,39.0
Rush County,Kansas,20,165,30.0
Russell County,Kansas,20,167,101.0
Saline County,Kansas,20,169,602.0
Scott County,Kansas,20,171,62.0
Sedgwick County,Kansas,20,173,4869.0
Seward County,Kansas,20,175,92.0
Shawnee County,Kansas,20,177,2446.0
Sheridan County,Kansas,20,179,22.0
Sherman County,Kansas,20,181,26.0
Smith County,Kansas,20,183,27.0
Stafford County,Kansas,20,185,10.0
Stanton County,Kansas,20,187,0.0
Stevens County,Kansas,20,189,10.0
Sumner County,Kansas,20,191,133.0
Thomas County,Kansas,20,193,92.0
Trego County,Kansas,20,195,13.0
Wabaunsee County,Kansas,20,197,44.0
Wallace County,Kansas,20,199,2.0
Washington County,Kansas,20,201,17.0
Wichita County,Kansas,20,203,7.0
Wilson County,Kansas,20,205,70.0
Woodson County,Kansas,20,207,9.0
Wyandotte County,Kansas,20,209,850.0
Adair County,Kentucky,21,001,142.0
Allen County,Kentucky,21,003,114.0
Anderson County,Kentucky,21,005,184.0
Ballard County,Kentucky,21,007,57.0
Barren County,Kentucky,21,009,356.0
Bath County,Kentucky,21,011,73.0
Bell County,Kentucky,21,013,197.0
Boone County,Kentucky,21,015,1304.0
Bourbon County,Kentucky,21,017,183.0
Boyd County,Kentucky,21,019,530.0
Boyle County,Kentucky,21,021,331.0
Bracken County,Kentucky,21,023,34.0
Breathitt County,Kentucky,21,025,116.0
Breckinridge County,Kentucky,21,027,53.0
Bullitt County,Kentucky,21,029,421.0
Butler County,Kentucky,21,031,51.0
Caldwell County,Kentucky,21,033,43.0
Calloway County,Kentucky,21,035,339.0
Campbell County,Kentucky,21,037,1192.0
Carlisle County,Kentucky,21,039,23.0
Carroll County,Kentucky,21,041,78.0
Carter County,Kentucky,21,043,153.0
Casey County,Kentucky,21,045,149.0
Christian County,Kentucky,21,047,469.0
Clark County,Kentucky,21,049,195.0
Clay County,Kentucky,21,051,138.0
Clinton County,Kentucky,21,053,68.0
Crittenden County,Kentucky,21,055,128.0
Cumberland County,Kentucky,21,057,27.0
Daviess County,Kentucky,21,059,794.0
Edmonson County,Kentucky,21,061,92.0
Elliott County,Kentucky,21,063,20.0
Estill County,Kentucky,21,065,75.0
Fayette County,Kentucky,21,067,7174.0
Fleming County,Kentucky,21,069,66.0
Floyd County,Kentucky,21,071,260.0
Franklin County,Kentucky,21,073,525.0
Fulton County,Kentucky,21,075,19.0
Gallatin County,Kentucky,21,077,22.0
Garrard County,Kentucky,21,079,118.0
Grant County,Kentucky,21,081,203.0
Graves County,Kentucky,21,083,254.0
Grayson County,Kentucky,21,085,240.0
Green County,Kentucky,21,087,48.0
Greenup County,Kentucky,21,089,272.0
Hancock County,Kentucky,21,091,37.0
Hardin County,Kentucky,21,093,995.0
Harlan County,Kentucky,21,095,240.0
Harrison County,Kentucky,21,097,224.0
Hart County,Kentucky,21,099,71.0
Henderson County,Kentucky,21,101,285.0
Henry County,Kentucky,21,103,55.0
Hickman County,Kentucky,21,105,32.0
Hopkins County,Kentucky,21,107,394.0
Jackson County,Kentucky,21,109,100.0
Jefferson County,Kentucky,21,111,12877.0
Jessamine County,Kentucky,21,113,762.0
Johnson County,Kentucky,21,115,222.0
Kenton County,Kentucky,21,117,2202.0
Knott County,Kentucky,21,119,158.0
Knox County,Kentucky,21,121,254.0
Larue County,Kentucky,21,123,49.0
Laurel County,Kentucky,21,125,402.0
Lawrence County,Kentucky,21,127,94.0
Lee County,Kentucky,21,129,36.0
Leslie County,Kentucky,21,131,76.0
Letcher County,Kentucky,21,133,169.0
Lewis County,Kentucky,21,135,78.0
Lincoln County,Kentucky,21,137,153.0
Livingston County,Kentucky,21,139,16.0
Logan County,Kentucky,21,141,104.0
Lyon County,Kentucky,21,143,125.0
McCracken County,Kentucky,21,145,890.0
McCreary County,Kentucky,21,147,81.0
McLean County,Kentucky,21,149,68.0
Madison County,Kentucky,21,151,721.0
Magoffin County,Kentucky,21,153,213.0
Marion County,Kentucky,21,155,52.0
Marshall County,Kentucky,21,157,265.0
Martin County,Kentucky,21,159,95.0
Mason County,Kentucky,21,161,179.0
Meade County,Kentucky,21,163,85.0
Menifee County,Kentucky,21,165,15.0
Mercer County,Kentucky,21,167,82.0
Metcalfe County,Kentucky,21,169,37.0
Monroe County,Kentucky,21,171,70.0
Montgomery County,Kentucky,21,173,201.0
Morgan County,Kentucky,21,175,111.0
Muhlenberg County,Kentucky,21,177,270.0
Nelson County,Kentucky,21,179,359.0
Nicholas County,Kentucky,21,181,42.0
Ohio County,Kentucky,21,183,188.0
Oldham County,Kentucky,21,185,1211.0
Owen County,Kentucky,21,187,54.0
Owsley County,Kentucky,21,189,55.0
Pendleton County,Kentucky,21,191,57.0
Perry County,Kentucky,21,193,286.0
Pike County,Kentucky,21,195,680.0
Powell County,Kentucky,21,197,33.0
Pulaski County,Kentucky,21,199,586.0
Robertson County,Kentucky,21,201,29.0
Rockcastle County,Kentucky,21,203,117.0
Rowan County,Kentucky,21,205,379.0
Russell County,Kentucky,21,207,156.0
Scott County,Kentucky,21,209,641.0
Shelby County,Kentucky,21,211,438.0
Simpson County,Kentucky,21,213,141.0
Spencer County,Kentucky,21,215,97.0
Taylor County,Kentucky,21,217,287.0
Todd County,Kentucky,21,219,95.0
Trigg County,Kentucky,21,221,63.0
Trimble County,Kentucky,21,223,50.0
Union County,Kentucky,21,225,64.0
Warren County,Kentucky,21,227,1293.0
Washington County,Kentucky,21,229,127.0
Wayne County,Kentucky,21,231,201.0
Webster County,Kentucky,21,233,41.0
Whitley County,Kentucky,21,235,324.0
Wolfe County,Kentucky,21,237,18.0
Woodford County,Kentucky,21,239,489.0
Acadia Parish,Louisiana,22,001,244.0
Allen Parish,Louisiana,22,003,191.0
Ascension Parish,Louisiana,22,005,934.0
Assumption Parish,Louisiana,22,007,41.0
Avoyelles Parish,Louisiana,22,009,121.0
Beauregard Parish,Louisiana,22,011,188.0
Bienville Parish,Louisiana,22,013,34.0
Bossier Parish,Louisiana,22,015,998.0
Caddo Parish,Louisiana,22,017,3213.0
Calcasieu Parish,Louisiana,22,019,1619.0
Caldwell Parish,Louisiana,22,021,92.0
Cameron Parish,Louisiana,22,023,16.0
Catahoula Parish,Louisiana,22,025,27.0
Claiborne Parish,Louisiana,22,027,72.0
Concordia Parish,Louisiana,22,029,59.0
De Soto Parish,Louisiana,22,031,125.0
East Baton Rouge Parish,Louisiana,22,033,6640.0
East Carroll Parish,Louisiana,22,035,9.0
East Feliciana Parish,Louisiana,22,037,78.0
Evangeline Parish,Louisiana,22,039,174.0
Franklin Parish,Louisiana,22,041,29.0
Grant Parish,Louisiana,22,043,50.0
Iberia Parish,Louisiana,22,045,366.0
Iberville Parish,Louisiana,22,047,111.0
Jackson Parish,Louisiana,22,049,95.0
Jefferson Parish,Louisiana,22,051,6286.0
Jefferson Davis Parish,Louisiana,22,053,156.0
Lafayette Parish,Louisiana,22,055,2761.0
Lafourche Parish,Louisiana,22,057,498.0
LaSalle Parish,Louisiana,22,059,33.0
Lincoln Parish,Louisiana,22,061,399.0
Livingston Parish,Louisiana,22,063,539.0
Madison Parish,Louisiana,22,065,39.0
Morehouse Parish,Louisiana,22,067,190.0
Natchitoches Parish,Louisiana,22,069,196.0
Orleans Parish,Louisiana,22,071,11236.0
Ouachita Parish,Louisiana,22,073,1310.0
Plaquemines Parish,Louisiana,22,075,88.0
Pointe Coupee Parish,Louisiana,22,077,160.0
Rapides Parish,Louisiana,22,079,1228.0
Red River Parish,Louisiana,22,081,15.0
Richland Parish,Louisiana,22,083,139.0
Sabine Parish,Louisiana,22,085,137.0
Saint Bernard Parish,Louisiana,22,087,160.0
Saint Charles Parish,Louisiana,22,089,104.0
Saint Helena Parish,Louisiana,22,091,84.0
Saint James Parish,Louisiana,22,093,34.0
Saint John the Baptist Parish,Louisiana,22,095,294.0
Saint Landry Parish,Louisiana,22,097,421.0
Saint Martin Parish,Louisiana,22,099,125.0
Saint Mary Parish,Louisiana,22,101,254.0
Saint Tammany Parish,Louisiana,22,103,4415.0
Tangipahoa Parish,Louisiana,22,105,815.0
Tensas Parish,Louisiana,22,107,0.0
Terrebonne Parish,Louisiana,22,109,626.0
Union Parish,Louisiana,22,111,68.0
Vermilion Parish,Louisiana,22,113,122.0
Vernon Parish,Louisiana,22,115,234.0
Washington Parish,Louisiana,22,117,149.0
Webster Parish,Louisiana,22,119,119.0
West Baton Rouge Parish,Louisiana,22,121,194.0
West Carroll Parish,Louisiana,22,123,62.0
West Feliciana Parish,Louisiana,22,125,121.0
Winn Parish,Louisiana,22,127,99.0
Androscoggin County,Maine,23,001,974.0
Aroostook County,Maine,23,003,449.0
Cumberland County,Maine,23,005,6886.0
Franklin County,Maine,23,007,211.0
Hancock County,Maine,23,009,708.0
Kennebec County,Maine,23,011,1252.0
Knox County,Maine,23,013,525.0
Lincoln County,Maine,23,015,434.0
Oxford County,Maine,23,017,309.0
Penobscot County,Maine,23,019,1371.0
Piscataquis County,Maine,23,021,88.0
Sagadahoc County,Maine,23,023,450.0
Somerset County,Maine,23,025,394.0
Waldo County,Maine,23,027,366.0
Washington County,Maine,23,029,260.0
York County,Maine,23,031,1978.0
Allegany County,Maryland,24,001,478.0
Anne Arundel County,Maryland,24,003,9325.0
Baltimore County,Maryland,24,005,16515.0
Calvert County,Maryland,24,009,1025.0
Caroline County,Maryland,24,011,126.0
Carroll County,Maryland,24,013,1910.0
Cecil County,Maryland,24,015,715.0
Charles County,Maryland,24,017,1109.0
Dorchester County,Maryland,24,019,295.0
Frederick County,Maryland,24,021,3220.0
Garrett County,Maryland,24,023,246.0
Harford County,Maryland,24,025,2478.0
Howard County,Maryland,24,027,10545.0
Kent County,Maryland,24,029,348.0
Queen Anne's County,Maryland,24,035,822.0
Saint Mary's County,Maryland,24,037,935.0
Somerset County,Maryland,24,039,123.0
Talbot County,Maryland,24,041,891.0
Washington County,Maryland,24,043,1003.0
Wicomico County,Maryland,24,045,1004.0
Worcester County,Maryland,24,047,754.0
Baltimore City,Maryland,24,510,12068.0
Montgomery County,Maryland,24,031,45074.0
Prince George's County,Maryland,24,033,8844.0
Barnstable County,Massachusetts,25,001,4372.0
Berkshire County,Massachusetts,25,003,2263.0
Bristol County,Massachusetts,25,005,4911.0
Dukes County,Massachusetts,25,007,459.0
Essex County,Massachusetts,25,009,12688.0
Franklin County,Massachusetts,25,011,858.0
Hampden County,Massachusetts,25,013,5147.0
Hampshire County,Massachusetts,25,015,2910.0
Middlesex County,Massachusetts,25,017,41669.0
Nantucket County,Massachusetts,25,019,244.0
Norfolk County,Massachusetts,25,021,21333.0
Plymouth County,Massachusetts,25,023,6990.0
Suffolk County,Massachusetts,25,025,20095.0
Worcester County,Massachusetts,25,027,9921.0
Alcona County,Michigan,26,001,91.0
Alger County,Michigan,26,003,19.0
Allegan County,Michigan,26,005,648.0
Alpena County,Michigan,26,007,244.0
Antrim County,Michigan,26,009,229.0
Arenac County,Michigan,26,011,45.0
Baraga County,Michigan,26,013,68.0
Barry County,Michigan,26,015,336.0
Bay County,Michigan,26,017,661.0
Benzie County,Michigan,26,019,206.0
Berrien County,Michigan,26,021,1818.0
Branch County,Michigan,26,023,185.0
Calhoun County,Michigan,26,025,765.0
Cass County,Michigan,26,027,280.0
Charlevoix County,Michigan,26,029,406.0
Cheboygan County,Michigan,26,031,153.0
Chippewa County,Michigan,26,033,237.0
Clare County,Michigan,26,035,89.0
Clinton County,Michigan,26,037,1050.0
Crawford County,Michigan,26,039,145.0
Delta County,Michigan,26,041,321.0
Dickinson County,Michigan,26,043,292.0
Eaton County,Michigan,26,045,938.0
Emmet County,Michigan,26,047,586.0
Genesee County,Michigan,26,049,3184.0
Gladwin County,Michigan,26,051,114.0
Gogebic County,Michigan,26,053,102.0
Grand Traverse County,Michigan,26,055,1588.0
Gratiot County,Michigan,26,057,143.0
Hillsdale County,Michigan,26,059,322.0
Houghton County,Michigan,26,061,327.0
Huron County,Michigan,26,063,231.0
Ingham County,Michigan,26,065,4756.0
Ionia County,Michigan,26,067,164.0
Iosco County,Michigan,26,069,184.0
Iron County,Michigan,26,071,73.0
Isabella County,Michigan,26,073,411.0
Jackson County,Michigan,26,075,958.0
Kalamazoo County,Michigan,26,077,3204.0
Kalkaska County,Michigan,26,079,98.0
Kent County,Michigan,26,081,7576.0
Keweenaw County,Michigan,26,083,66.0
Lake County,Michigan,26,085,30.0
Lapeer County,Michigan,26,087,422.0
Leelanau County,Michigan,26,089,436.0
Lenawee County,Michigan,26,091,615.0
Livingston County,Michigan,26,093,1934.0
Luce County,Michigan,26,095,42.0
Mackinac County,Michigan,26,097,91.0
Macomb County,Michigan,26,099,6096.0
Manistee County,Michigan,26,101,238.0
Marquette County,Michigan,26,103,796.0
Mason County,Michigan,26,105,216.0
Mecosta County,Michigan,26,107,219.0
Menominee County,Michigan,26,109,158.0
Midland County,Michigan,26,111,964.0
Missaukee County,Michigan,26,113,56.0
Monroe County,Michigan,26,115,754.0
Montcalm County,Michigan,26,117,281.0
Montmorency County,Michigan,26,119,27.0
Muskegon County,Michigan,26,121,796.0
Newaygo County,Michigan,26,123,169.0
Oakland County,Michigan,26,125,30749.0
Oceana County,Michigan,26,127,172.0
Ogemaw County,Michigan,26,129,120.0
Ontonagon County,Michigan,26,131,34.0
Osceola County,Michigan,26,133,86.0
Oscoda County,Michigan,26,135,42.0
Otsego County,Michigan,26,137,211.0
Ottawa County,Michigan,26,139,2140.0
Presque Isle County,Michigan,26,141,107.0
Roscommon County,Michigan,26,143,77.0
Saginaw County,Michigan,26,145,1760.0
Saint Clair County,Michigan,26,147,962.0
Saint Joseph County,Michigan,26,149,299.0
Sanilac County,Michigan,26,151,188.0
Schoolcraft County,Michigan,26,153,30.0
Shiawassee County,Michigan,26,155,325.0
Tuscola County,Michigan,26,157,219.0
Van Buren County,Michigan,26,159,439.0
Washtenaw County,Michigan,26,161,9644.0
Wayne County,Michigan,26,163,15897.0
Wexford County,Michigan,26,165,238.0
Aitkin County,Minnesota,27,001,141.0
Anoka County,Minnesota,27,003,2448.0
Becker County,Minnesota,27,005,319.0
Beltrami County,Minnesota,27,007,407.0
Benton County,Minnesota,27,009,282.0
Big Stone County,Minnesota,27,011,40.0
Blue Earth County,Minnesota,27,013,602.0
Brown County,Minnesota,27,015,242.0
Carlton County,Minnesota,27,017,163.0
Carver County,Minnesota,27,019,1079.0
Cass County,Minnesota,27,021,193.0
Chippewa County,Minnesota,27,023,41.0
Chisago County,Minnesota,27,025,422.0
Clay County,Minnesota,27,027,260.0
Clearwater County,Minnesota,27,029,32.0
Cook County,Minnesota,27,031,140.0
Cottonwood County,Minnesota,27,033,65.0
Crow Wing County,Minnesota,27,035,687.0
Dakota County,Minnesota,27,037,5644.0
Dodge County,Minnesota,27,039,131.0
Douglas County,Minnesota,27,041,345.0
Faribault County,Minnesota,27,043,112.0
Fillmore County,Minnesota,27,045,138.0
Freeborn County,Minnesota,27,047,223.0
Goodhue County,Minnesota,27,049,373.0
Grant County,Minnesota,27,051,36.0
Hennepin County,Minnesota,27,053,27863.0
Houston County,Minnesota,27,055,129.0
Hubbard County,Minnesota,27,057,229.0
Isanti County,Minnesota,27,059,196.0
Itasca County,Minnesota,27,061,406.0
Jackson County,Minnesota,27,063,61.0
Kanabec County,Minnesota,27,065,126.0
Kandiyohi County,Minnesota,27,067,544.0
Kittson County,Minnesota,27,069,35.0
Koochiching County,Minnesota,27,071,92.0
Lac qui Parle County,Minnesota,27,073,66.0
Lake County,Minnesota,27,075,199.0
Lake of the Woods County,Minnesota,27,077,1.0
Le Sueur County,Minnesota,27,079,134.0
Lincoln County,Minnesota,27,081,22.0
Lyon County,Minnesota,27,083,170.0
McLeod County,Minnesota,27,085,165.0
Mahnomen County,Minnesota,27,087,18.0
Marshall County,Minnesota,27,089,46.0
Martin County,Minnesota,27,091,128.0
Meeker County,Minnesota,27,093,160.0
Mille Lacs County,Minnesota,27,095,81.0
Morrison County,Minnesota,27,097,155.0
Mower County,Minnesota,27,099,296.0
Murray County,Minnesota,27,101,92.0
Nicollet County,Minnesota,27,103,330.0
Nobles County,Minnesota,27,105,121.0
Norman County,Minnesota,27,107,21.0
Olmsted County,Minnesota,27,109,4740.0
Otter Tail County,Minnesota,27,111,532.0
Pennington County,Minnesota,27,113,71.0
Pine County,Minnesota,27,115,81.0
Pipestone County,Minnesota,27,117,87.0
Polk County,Minnesota,27,119,225.0
Pope County,Minnesota,27,121,99.0
Ramsey County,Minnesota,27,123,10914.0
Red Lake County,Minnesota,27,125,15.0
Redwood County,Minnesota,27,127,74.0
Renville County,Minnesota,27,129,55.0
Rice County,Minnesota,27,131,708.0
Rock County,Minnesota,27,133,81.0
Roseau County,Minnesota,27,135,105.0
Saint Louis County,Minnesota,27,137,2254.0
Scott County,Minnesota,27,139,1159.0
Sherburne County,Minnesota,27,141,647.0
Sibley County,Minnesota,27,143,115.0
Stearns County,Minnesota,27,145,1535.0
Steele County,Minnesota,27,147,280.0
Stevens County,Minnesota,27,149,83.0
Swift County,Minnesota,27,151,44.0
Todd County,Minnesota,27,153,118.0
Traverse County,Minnesota,27,155,31.0
Wabasha County,Minnesota,27,157,155.0
Wadena County,Minnesota,27,159,90.0
Waseca County,Minnesota,27,161,58.0
Washington County,Minnesota,27,163,4394.0
Watonwan County,Minnesota,27,165,37.0
Wilkin County,Minnesota,27,167,28.0
Winona County,Minnesota,27,169,377.0
Wright County,Minnesota,27,171,913.0
Yellow Medicine County,Minnesota,27,173,69.0
Adams County,Mississippi,28,001,254.0
Alcorn County,Mississippi,28,003,438.0
Amite County,Mississippi,28,005,18.0
Attala County,Mississippi,28,007,119.0
Benton County,Mississippi,28,009,57.0
Bolivar County,Mississippi,28,011,279.0
Calhoun County,Mississippi,28,013,26.0
Carroll County,Mississippi,28,015,102.0
Chickasaw County,Mississippi,28,017,81.0
Choctaw County,Mississippi,28,019,50.0
Claiborne County,Mississippi,28,021,66.0
Clarke County,Mississippi,28,023,103.0
Clay County,Mississippi,28,025,108.0
Coahoma County,Mississippi,28,027,155.0
Copiah County,Mississippi,28,029,65.0
Covington County,Mississippi,28,031,192.0
DeSoto County,Mississippi,28,033,1052.0
Forrest County,Mississippi,28,035,764.0
Franklin County,Mississippi,28,037,21.0
George County,Mississippi,28,039,69.0
Greene County,Mississippi,28,041,33.0
Grenada County,Mississippi,28,043,79.0
Hancock County,Mississippi,28,045,383.0
Harrison County,Mississippi,28,047,1572.0
Hinds County,Mississippi,28,049,3656.0
Holmes County,Mississippi,28,051,74.0
Humphreys County,Mississippi,28,053,15.0
Issaquena County,Mississippi,28,055,10.0
