County,State,State_FIPS,County_FIPS,doctorate_degree
Howard County,Indiana,18,067,211.0
Huntington County,Indiana,18,069,180.0
Jackson County,Indiana,18,071,72.0
Jasper County,Indiana,18,073,79.0
Jay County,Indiana,18,075,18.0
Jefferson County,Indiana,18,077,198.0
Jennings County,Indiana,18,079,33.0
Johnson County,Indiana,18,081,790.0
Knox County,Indiana,18,083,54.0
Kosciusko County,Indiana,18,085,363.0
LaGrange County,Indiana,18,087,81.0
Lake County,Indiana,18,089,1564.0
LaPorte County,Indiana,18,091,407.0
Lawrence County,Indiana,18,093,127.0
Madison County,Indiana,18,095,508.0
Marion County,Indiana,18,097,5715.0
Marshall County,Indiana,18,099,94.0
Martin County,Indiana,18,101,36.0
Miami County,Indiana,18,103,60.0
Monroe County,Indiana,18,105,4143.0
Montgomery County,Indiana,18,107,138.0
Morgan County,Indiana,18,109,143.0
Newton County,Indiana,18,111,22.0
Noble County,Indiana,18,113,129.0
Ohio County,Indiana,18,115,5.0
Orange County,Indiana,18,117,12.0
Owen County,Indiana,18,119,41.0
Parke County,Indiana,18,121,25.0
Perry County,Indiana,18,123,42.0
Pike County,Indiana,18,125,4.0
Porter County,Indiana,18,127,1337.0
Posey County,Indiana,18,129,139.0
Pulaski County,Indiana,18,131,0.0
Putnam County,Indiana,18,133,490.0
Randolph County,Indiana,18,135,80.0
Ripley County,Indiana,18,137,87.0
Rush County,Indiana,18,139,25.0
Saint Joseph County,Indiana,18,141,2848.0
Scott County,Indiana,18,143,86.0
Shelby County,Indiana,18,145,112.0
Spencer County,Indiana,18,147,71.0
Starke County,Indiana,18,149,55.0
Steuben County,Indiana,18,151,133.0
Sullivan County,Indiana,18,153,33.0
Switzerland County,Indiana,18,155,11.0
Tippecanoe County,Indiana,18,157,3860.0
Tipton County,Indiana,18,159,35.0
Union County,Indiana,18,161,27.0
Vanderburgh County,Indiana,18,163,961.0
Vermillion County,Indiana,18,165,49.0
Vigo County,Indiana,18,167,1025.0
Wabash County,Indiana,18,169,145.0
Warren County,Indiana,18,171,37.0
Warrick County,Indiana,18,173,416.0
Washington County,Indiana,18,175,102.0
Wayne County,Indiana,18,177,348.0
Wells County,Indiana,18,179,43.0
White County,Indiana,18,181,30.0
Whitley County,Indiana,18,183,49.0
Adair County,Iowa,19,001,7.0
Adams County,Iowa,19,003,5.0
Allamakee County,Iowa,19,005,50.0
Appanoose County,Iowa,19,007,21.0
Audubon County,Iowa,19,009,12.0
Benton County,Iowa,19,011,19.0
Black Hawk County,Iowa,19,013,1223.0
Boone County,Iowa,19,015,118.0
Bremer County,Iowa,19,017,123.0
Buchanan County,Iowa,19,019,31.0
Buena Vista County,Iowa,19,021,188.0
Butler County,Iowa,19,023,30.0
Calhoun County,Iowa,19,025,33.0
Carroll County,Iowa,19,027,147.0
Cass County,Iowa,19,029,54.0
Cedar County,Iowa,19,031,146.0
Cerro Gordo County,Iowa,19,033,149.0
Cherokee County,Iowa,19,035,65.0
Chickasaw County,Iowa,19,037,9.0
Clarke County,Iowa,19,039,0.0
Clay County,Iowa,19,041,44.0
Clayton County,Iowa,19,043,36.0
Clinton County,Iowa,19,045,126.0
Crawford County,Iowa,19,047,55.0
Dallas County,Iowa,19,049,523.0
Davis County,Iowa,19,051,23.0
Decatur County,Iowa,19,053,67.0
Delaware County,Iowa,19,055,79.0
Des Moines County,Iowa,19,057,136.0
Dickinson County,Iowa,19,059,59.0
Dubuque County,Iowa,19,061,693.0
Emmet County,Iowa,19,063,21.0
Fayette County,Iowa,19,065,106.0
Floyd County,Iowa,19,067,67.0
Franklin County,Iowa,19,069,16.0
Fremont County,Iowa,19,071,24.0
Greene County,Iowa,19,073,13.0
Grundy County,Iowa,19,075,26.0
Guthrie County,Iowa,19,077,41.0
Hamilton County,Iowa,19,079,49.0
Hancock County,Iowa,19,081,25.0
Hardin County,Iowa,19,083,53.0
Harrison County,Iowa,19,085,38.0
Henry County,Iowa,19,087,46.0
Howard County,Iowa,19,089,28.0
Humboldt County,Iowa,19,091,9.0
Ida County,Iowa,19,093,10.0
Iowa County,Iowa,19,095,80.0
Jackson County,Iowa,19,097,23.0
Jasper County,Iowa,19,099,58.0
Jefferson County,Iowa,19,101,260.0
Johnson County,Iowa,19,103,4384.0
Jones County,Iowa,19,105,65.0
Keokuk County,Iowa,19,107,11.0
Kossuth County,Iowa,19,109,23.0
Lee County,Iowa,19,111,55.0
Linn County,Iowa,19,113,1316.0
Louisa County,Iowa,19,115,18.0
Lucas County,Iowa,19,117,8.0
Lyon County,Iowa,19,119,46.0
Madison County,Iowa,19,121,35.0
Mahaska County,Iowa,19,123,90.0
Marion County,Iowa,19,125,292.0
Marshall County,Iowa,19,127,159.0
Mills County,Iowa,19,129,34.0
Mitchell County,Iowa,19,131,0.0
Monona County,Iowa,19,133,25.0
Monroe County,Iowa,19,135,30.0
Montgomery County,Iowa,19,137,16.0
Muscatine County,Iowa,19,139,121.0
O'Brien County,Iowa,19,141,33.0
Osceola County,Iowa,19,143,0.0
Page County,Iowa,19,145,38.0
Palo Alto County,Iowa,19,147,17.0
Plymouth County,Iowa,19,149,93.0
Pocahontas County,Iowa,19,151,10.0
Polk County,Iowa,19,153,3252.0
Pottawattamie County,Iowa,19,155,307.0
Poweshiek County,Iowa,19,157,366.0
Ringgold County,Iowa,19,159,20.0
Sac County,Iowa,19,161,46.0
Scott County,Iowa,19,163,1004.0
Shelby County,Iowa,19,165,23.0
Sioux County,Iowa,19,167,164.0
Story County,Iowa,19,169,3388.0
Tama County,Iowa,19,171,34.0
Taylor County,Iowa,19,173,5.0
Union County,Iowa,19,175,6.0
Van Buren County,Iowa,19,177,17.0
Wapello County,Iowa,19,179,101.0
Warren County,Iowa,19,181,268.0
Washington County,Iowa,19,183,126.0
Wayne County,Iowa,19,185,0.0
Webster County,Iowa,19,187,67.0
Winnebago County,Iowa,19,189,18.0
Winneshiek County,Iowa,19,191,317.0
Woodbury County,Iowa,19,193,414.0
Worth County,Iowa,19,195,9.0
Wright County,Iowa,19,197,29.0
Allen County,Kansas,20,001,15.0
Anderson County,Kansas,20,003,18.0
Atchison County,Kansas,20,005,127.0
Barber County,Kansas,20,007,16.0
Barton County,Kansas,20,009,98.0
Bourbon County,Kansas,20,011,29.0
Brown County,Kansas,20,013,42.0
Butler County,Kansas,20,015,267.0
Chase County,Kansas,20,017,26.0
Chautauqua County,Kansas,20,019,4.0
Cherokee County,Kansas,20,021,25.0
Cheyenne County,Kansas,20,023,14.0
Clark County,Kansas,20,025,17.0
Clay County,Kansas,20,027,27.0
Cloud County,Kansas,20,029,69.0
Coffey County,Kansas,20,031,17.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,97.0
Crawford County,Kansas,20,037,373.0
Decatur County,Kansas,20,039,0.0
Dickinson County,Kansas,20,041,132.0
Doniphan County,Kansas,20,043,24.0
Douglas County,Kansas,20,045,2933.0
Edwards County,Kansas,20,047,10.0
Elk County,Kansas,20,049,14.0
Ellis County,Kansas,20,051,413.0
Ellsworth County,Kansas,20,053,63.0
Finney County,Kansas,20,055,114.0
Ford County,Kansas,20,057,65.0
Franklin County,Kansas,20,059,130.0
Geary County,Kansas,20,061,129.0
Gove County,Kansas,20,063,1.0
Graham County,Kansas,20,065,20.0
Grant County,Kansas,20,067,40.0
Gray County,Kansas,20,069,5.0
Greeley County,Kansas,20,071,6.0
Greenwood County,Kansas,20,073,13.0
Hamilton County,Kansas,20,075,5.0
Harper County,Kansas,20,077,15.0
Harvey County,Kansas,20,079,183.0
Haskell County,Kansas,20,081,16.0
Hodgeman County,Kansas,20,083,8.0
Jackson County,Kansas,20,085,5.0
Jefferson County,Kansas,20,087,126.0
Jewell County,Kansas,20,089,25.0
Johnson County,Kansas,20,091,5902.0
Kearny County,Kansas,20,093,5.0
Kingman County,Kansas,20,095,14.0
Kiowa County,Kansas,20,097,9.0
Labette County,Kansas,20,099,83.0
Lane County,Kansas,20,101,4.0
Leavenworth County,Kansas,20,103,524.0
Lincoln County,Kansas,20,105,3.0
Linn County,Kansas,20,107,15.0
Logan County,Kansas,20,109,3.0
Lyon County,Kansas,20,111,364.0
McPherson County,Kansas,20,113,192.0
Marion County,Kansas,20,115,65.0
Marshall County,Kansas,20,117,46.0
Meade County,Kansas,20,119,8.0
Miami County,Kansas,20,121,96.0
Mitchell County,Kansas,20,123,7.0
Montgomery County,Kansas,20,125,102.0
Morris County,Kansas,20,127,19.0
Morton County,Kansas,20,129,0.0
Nemaha County,Kansas,20,131,14.0
Neosho County,Kansas,20,133,51.0
Ness County,Kansas,20,135,3.0
Norton County,Kansas,20,137,9.0
Osage County,Kansas,20,139,88.0
Osborne County,Kansas,20,141,27.0
Ottawa County,Kansas,20,143,20.0
Pawnee County,Kansas,20,145,23.0
Phillips County,Kansas,20,147,13.0
Pottawatomie County,Kansas,20,149,239.0
Pratt County,Kansas,20,151,10.0
Rawlins County,Kansas,20,153,5.0
Reno County,Kansas,20,155,188.0
Republic County,Kansas,20,157,20.0
Rice County,Kansas,20,159,81.0
Riley County,Kansas,20,161,2115.0
Rooks County,Kansas,20,163,27.0
Rush County,Kansas,20,165,17.0
Russell County,Kansas,20,167,51.0
Saline County,Kansas,20,169,257.0
Scott County,Kansas,20,171,0.0
Sedgwick County,Kansas,20,173,2694.0
Seward County,Kansas,20,175,30.0
Shawnee County,Kansas,20,177,1283.0
Sheridan County,Kansas,20,179,1.0
Sherman County,Kansas,20,181,0.0
Smith County,Kansas,20,183,24.0
Stafford County,Kansas,20,185,7.0
Stanton County,Kansas,20,187,9.0
Stevens County,Kansas,20,189,0.0
Sumner County,Kansas,20,191,75.0
Thomas County,Kansas,20,193,15.0
Trego County,Kansas,20,195,11.0
Wabaunsee County,Kansas,20,197,23.0
Wallace County,Kansas,20,199,7.0
Washington County,Kansas,20,201,5.0
Wichita County,Kansas,20,203,5.0
Wilson County,Kansas,20,205,31.0
Woodson County,Kansas,20,207,7.0
Wyandotte County,Kansas,20,209,507.0
Adair County,Kentucky,21,001,72.0
Allen County,Kentucky,21,003,78.0
Anderson County,Kentucky,21,005,34.0
Ballard County,Kentucky,21,007,18.0
Barren County,Kentucky,21,009,109.0
Bath County,Kentucky,21,011,13.0
Bell County,Kentucky,21,013,137.0
Boone County,Kentucky,21,015,686.0
Bourbon County,Kentucky,21,017,10.0
Boyd County,Kentucky,21,019,251.0
Boyle County,Kentucky,21,021,269.0
Bracken County,Kentucky,21,023,22.0
Breathitt County,Kentucky,21,025,0.0
Breckinridge County,Kentucky,21,027,4.0
Bullitt County,Kentucky,21,029,178.0
Butler County,Kentucky,21,031,0.0
Caldwell County,Kentucky,21,033,10.0
Calloway County,Kentucky,21,035,510.0
Campbell County,Kentucky,21,037,625.0
Carlisle County,Kentucky,21,039,37.0
Carroll County,Kentucky,21,041,31.0
Carter County,Kentucky,21,043,87.0
Casey County,Kentucky,21,045,24.0
Christian County,Kentucky,21,047,163.0
Clark County,Kentucky,21,049,76.0
Clay County,Kentucky,21,051,30.0
Clinton County,Kentucky,21,053,0.0
Crittenden County,Kentucky,21,055,16.0
Cumberland County,Kentucky,21,057,12.0
Daviess County,Kentucky,21,059,488.0
Edmonson County,Kentucky,21,061,13.0
Elliott County,Kentucky,21,063,5.0
Estill County,Kentucky,21,065,16.0
Fayette County,Kentucky,21,067,5776.0
Fleming County,Kentucky,21,069,44.0
Floyd County,Kentucky,21,071,159.0
Franklin County,Kentucky,21,073,315.0
Fulton County,Kentucky,21,075,30.0
Gallatin County,Kentucky,21,077,4.0
Garrard County,Kentucky,21,079,86.0
Grant County,Kentucky,21,081,42.0
Graves County,Kentucky,21,083,193.0
Grayson County,Kentucky,21,085,21.0
Green County,Kentucky,21,087,25.0
Greenup County,Kentucky,21,089,109.0
Hancock County,Kentucky,21,091,55.0
Hardin County,Kentucky,21,093,391.0
Harlan County,Kentucky,21,095,59.0
Harrison County,Kentucky,21,097,0.0
Hart County,Kentucky,21,099,6.0
Henderson County,Kentucky,21,101,153.0
Henry County,Kentucky,21,103,24.0
Hickman County,Kentucky,21,105,37.0
Hopkins County,Kentucky,21,107,49.0
Jackson County,Kentucky,21,109,33.0
Jefferson County,Kentucky,21,111,6797.0
Jessamine County,Kentucky,21,113,407.0
Johnson County,Kentucky,21,115,13.0
Kenton County,Kentucky,21,117,728.0
Knott County,Kentucky,21,119,58.0
Knox County,Kentucky,21,121,149.0
Larue County,Kentucky,21,123,5.0
Laurel County,Kentucky,21,125,249.0
Lawrence County,Kentucky,21,127,17.0
Lee County,Kentucky,21,129,0.0
Leslie County,Kentucky,21,131,12.0
Letcher County,Kentucky,21,133,126.0
Lewis County,Kentucky,21,135,10.0
Lincoln County,Kentucky,21,137,5.0
Livingston County,Kentucky,21,139,29.0
Logan County,Kentucky,21,141,5.0
Lyon County,Kentucky,21,143,30.0
McCracken County,Kentucky,21,145,418.0
McCreary County,Kentucky,21,147,9.0
McLean County,Kentucky,21,149,12.0
Madison County,Kentucky,21,151,1154.0
Magoffin County,Kentucky,21,153,25.0
Marion County,Kentucky,21,155,4.0
Marshall County,Kentucky,21,157,84.0
Martin County,Kentucky,21,159,14.0
Mason County,Kentucky,21,161,45.0
Meade County,Kentucky,21,163,21.0
Menifee County,Kentucky,21,165,17.0
Mercer County,Kentucky,21,167,112.0
Metcalfe County,Kentucky,21,169,0.0
Monroe County,Kentucky,21,171,43.0
Montgomery County,Kentucky,21,173,90.0
Morgan County,Kentucky,21,175,19.0
Muhlenberg County,Kentucky,21,177,54.0
Nelson County,Kentucky,21,179,39.0
Nicholas County,Kentucky,21,181,30.0
Ohio County,Kentucky,21,183,67.0
Oldham County,Kentucky,21,185,511.0
Owen County,Kentucky,21,187,13.0
Owsley County,Kentucky,21,189,12.0
Pendleton County,Kentucky,21,191,54.0
Perry County,Kentucky,21,193,92.0
Pike County,Kentucky,21,195,229.0
Powell County,Kentucky,21,197,36.0
Pulaski County,Kentucky,21,199,277.0
Robertson County,Kentucky,21,201,0.0
Rockcastle County,Kentucky,21,203,13.0
Rowan County,Kentucky,21,205,245.0
Russell County,Kentucky,21,207,20.0
Scott County,Kentucky,21,209,396.0
Shelby County,Kentucky,21,211,199.0
Simpson County,Kentucky,21,213,25.0
Spencer County,Kentucky,21,215,15.0
Taylor County,Kentucky,21,217,111.0
Todd County,Kentucky,21,219,27.0
Trigg County,Kentucky,21,221,57.0
Trimble County,Kentucky,21,223,2.0
Union County,Kentucky,21,225,62.0
Warren County,Kentucky,21,227,1033.0
Washington County,Kentucky,21,229,2.0
Wayne County,Kentucky,21,231,0.0
Webster County,Kentucky,21,233,20.0
Whitley County,Kentucky,21,235,205.0
Wolfe County,Kentucky,21,237,12.0
Woodford County,Kentucky,21,239,253.0
Acadia Parish,Louisiana,22,001,60.0
Allen Parish,Louisiana,22,003,73.0
Ascension Parish,Louisiana,22,005,361.0
Assumption Parish,Louisiana,22,007,18.0
Avoyelles Parish,Louisiana,22,009,41.0
Beauregard Parish,Louisiana,22,011,97.0
Bienville Parish,Louisiana,22,013,15.0
Bossier Parish,Louisiana,22,015,601.0
Caddo Parish,Louisiana,22,017,1549.0
Calcasieu Parish,Louisiana,22,019,677.0
Caldwell Parish,Louisiana,22,021,1.0
Cameron Parish,Louisiana,22,023,0.0
Catahoula Parish,Louisiana,22,025,0.0
Claiborne Parish,Louisiana,22,027,34.0
Concordia Parish,Louisiana,22,029,19.0
De Soto Parish,Louisiana,22,031,2.0
East Baton Rouge Parish,Louisiana,22,033,5860.0
East Carroll Parish,Louisiana,22,035,14.0
East Feliciana Parish,Louisiana,22,037,142.0
Evangeline Parish,Louisiana,22,039,14.0
Franklin Parish,Louisiana,22,041,53.0
Grant Parish,Louisiana,22,043,47.0
Iberia Parish,Louisiana,22,045,195.0
Iberville Parish,Louisiana,22,047,133.0
Jackson Parish,Louisiana,22,049,72.0
Jefferson Parish,Louisiana,22,051,2737.0
Jefferson Davis Parish,Louisiana,22,053,13.0
Lafayette Parish,Louisiana,22,055,1647.0
Lafourche Parish,Louisiana,22,057,531.0
LaSalle Parish,Louisiana,22,059,19.0
Lincoln Parish,Louisiana,22,061,585.0
Livingston Parish,Louisiana,22,063,349.0
Madison Parish,Louisiana,22,065,26.0
Morehouse Parish,Louisiana,22,067,55.0
Natchitoches Parish,Louisiana,22,069,372.0
Orleans Parish,Louisiana,22,071,5274.0
Ouachita Parish,Louisiana,22,073,692.0
Plaquemines Parish,Louisiana,22,075,57.0
Pointe Coupee Parish,Louisiana,22,077,34.0
Rapides Parish,Louisiana,22,079,610.0
Red River Parish,Louisiana,22,081,14.0
Richland Parish,Louisiana,22,083,38.0
Sabine Parish,Louisiana,22,085,93.0
Saint Bernard Parish,Louisiana,22,087,117.0
Saint Charles Parish,Louisiana,22,089,207.0
Saint Helena Parish,Louisiana,22,091,26.0
Saint James Parish,Louisiana,22,093,45.0
Saint John the Baptist Parish,Louisiana,22,095,128.0
Saint Landry Parish,Louisiana,22,097,117.0
Saint Martin Parish,Louisiana,22,099,193.0
Saint Mary Parish,Louisiana,22,101,50.0
Saint Tammany Parish,Louisiana,22,103,1673.0
Tangipahoa Parish,Louisiana,22,105,593.0
Tensas Parish,Louisiana,22,107,21.0
Terrebonne Parish,Louisiana,22,109,231.0
Union Parish,Louisiana,22,111,62.0
Vermilion Parish,Louisiana,22,113,118.0
Vernon Parish,Louisiana,22,115,121.0
Washington Parish,Louisiana,22,117,127.0
Webster Parish,Louisiana,22,119,186.0
West Baton Rouge Parish,Louisiana,22,121,62.0
West Carroll Parish,Louisiana,22,123,0.0
West Feliciana Parish,Louisiana,22,125,125.0
Winn Parish,Louisiana,22,127,15.0
Androscoggin County,Maine,23,001,467.0
Aroostook County,Maine,23,003,280.0
Cumberland County,Maine,23,005,3304.0
Franklin County,Maine,23,007,345.0
Hancock County,Maine,23,009,767.0
Kennebec County,Maine,23,011,1052.0
Knox County,Maine,23,013,361.0
Lincoln County,Maine,23,015,496.0
Oxford County,Maine,23,017,138.0
Penobscot County,Maine,23,019,1502.0
Piscataquis County,Maine,23,021,54.0
Sagadahoc County,Maine,23,023,354.0
Somerset County,Maine,23,025,175.0
Waldo County,Maine,23,027,410.0
Washington County,Maine,23,029,169.0
York County,Maine,23,031,1604.0
Allegany County,Maryland,24,001,497.0
Anne Arundel County,Maryland,24,003,5653.0
Baltimore County,Maryland,24,005,10144.0
Calvert County,Maryland,24,009,700.0
Caroline County,Maryland,24,011,89.0
Carroll County,Maryland,24,013,997.0
Cecil County,Maryland,24,015,584.0
Charles County,Maryland,24,017,1064.0
Dorchester County,Maryland,24,019,150.0
Frederick County,Maryland,24,021,3542.0
Garrett County,Maryland,24,023,146.0
Harford County,Maryland,24,025,2556.0
Howard County,Maryland,24,027,9144.0
Kent County,Maryland,24,029,392.0
Queen Anne's County,Maryland,24,035,367.0
Saint Mary's County,Maryland,24,037,609.0
Somerset County,Maryland,24,039,172.0
Talbot County,Maryland,24,041,683.0
Washington County,Maryland,24,043,654.0
Wicomico County,Maryland,24,045,1022.0
Worcester County,Maryland,24,047,466.0
Baltimore City,Maryland,24,510,7841.0
Montgomery County,Maryland,24,031,41287.0
Prince George's County,Maryland,24,033,8825.0
Barnstable County,Massachusetts,25,001,3425.0
Berkshire County,Massachusetts,25,003,1596.0
Bristol County,Massachusetts,25,005,3313.0
Dukes County,Massachusetts,25,007,269.0
Essex County,Massachusetts,25,009,7177.0
Franklin County,Massachusetts,25,011,1089.0
Hampden County,Massachusetts,25,013,2540.0
Hampshire County,Massachusetts,25,015,4614.0
Middlesex County,Massachusetts,25,017,47403.0
Nantucket County,Massachusetts,25,019,106.0
Norfolk County,Massachusetts,25,021,14529.0
Plymouth County,Massachusetts,25,023,3280.0
Suffolk County,Massachusetts,25,025,12152.0
Worcester County,Massachusetts,25,027,8194.0
Alcona County,Michigan,26,001,48.0
Alger County,Michigan,26,003,43.0
Allegan County,Michigan,26,005,470.0
Alpena County,Michigan,26,007,76.0
Antrim County,Michigan,26,009,114.0
Arenac County,Michigan,26,011,36.0
Baraga County,Michigan,26,013,19.0
Barry County,Michigan,26,015,173.0
Bay County,Michigan,26,017,414.0
Benzie County,Michigan,26,019,142.0
Berrien County,Michigan,26,021,994.0
Branch County,Michigan,26,023,122.0
Calhoun County,Michigan,26,025,571.0
Cass County,Michigan,26,027,153.0
Charlevoix County,Michigan,26,029,183.0
Cheboygan County,Michigan,26,031,87.0
Chippewa County,Michigan,26,033,262.0
Clare County,Michigan,26,035,32.0
Clinton County,Michigan,26,037,818.0
Crawford County,Michigan,26,039,55.0
Delta County,Michigan,26,041,102.0
Dickinson County,Michigan,26,043,118.0
Eaton County,Michigan,26,045,692.0
Emmet County,Michigan,26,047,255.0
Genesee County,Michigan,26,049,1726.0
Gladwin County,Michigan,26,051,28.0
Gogebic County,Michigan,26,053,82.0
Grand Traverse County,Michigan,26,055,516.0
Gratiot County,Michigan,26,057,242.0
Hillsdale County,Michigan,26,059,209.0
Houghton County,Michigan,26,061,660.0
Huron County,Michigan,26,063,41.0
Ingham County,Michigan,26,065,5726.0
Ionia County,Michigan,26,067,86.0
Iosco County,Michigan,26,069,91.0
Iron County,Michigan,26,071,43.0
Isabella County,Michigan,26,073,975.0
Jackson County,Michigan,26,075,555.0
Kalamazoo County,Michigan,26,077,3163.0
Kalkaska County,Michigan,26,079,64.0
Kent County,Michigan,26,081,4216.0
Keweenaw County,Michigan,26,083,15.0
Lake County,Michigan,26,085,13.0
Lapeer County,Michigan,26,087,336.0
Leelanau County,Michigan,26,089,247.0
Lenawee County,Michigan,26,091,315.0
Livingston County,Michigan,26,093,894.0
Luce County,Michigan,26,095,12.0
Mackinac County,Michigan,26,097,42.0
Macomb County,Michigan,26,099,2770.0
Manistee County,Michigan,26,101,104.0
Marquette County,Michigan,26,103,473.0
Mason County,Michigan,26,105,112.0
Mecosta County,Michigan,26,107,402.0
Menominee County,Michigan,26,109,20.0
Midland County,Michigan,26,111,1354.0
Missaukee County,Michigan,26,113,16.0
Monroe County,Michigan,26,115,566.0
Montcalm County,Michigan,26,117,164.0
Montmorency County,Michigan,26,119,10.0
Muskegon County,Michigan,26,121,458.0
Newaygo County,Michigan,26,123,109.0
Oakland County,Michigan,26,125,13534.0
Oceana County,Michigan,26,127,94.0
Ogemaw County,Michigan,26,129,32.0
Ontonagon County,Michigan,26,131,31.0
Osceola County,Michigan,26,133,46.0
Oscoda County,Michigan,26,135,4.0
Otsego County,Michigan,26,137,75.0
Ottawa County,Michigan,26,139,1465.0
Presque Isle County,Michigan,26,141,26.0
Roscommon County,Michigan,26,143,62.0
Saginaw County,Michigan,26,145,619.0
Saint Clair County,Michigan,26,147,522.0
Saint Joseph County,Michigan,26,149,205.0
Sanilac County,Michigan,26,151,51.0
Schoolcraft County,Michigan,26,153,11.0
Shiawassee County,Michigan,26,155,187.0
Tuscola County,Michigan,26,157,59.0
Van Buren County,Michigan,26,159,348.0
Washtenaw County,Michigan,26,161,11792.0
Wayne County,Michigan,26,163,8888.0
Wexford County,Michigan,26,165,132.0
Aitkin County,Minnesota,27,001,34.0
Anoka County,Minnesota,27,003,1609.0
Becker County,Minnesota,27,005,128.0
Beltrami County,Minnesota,27,007,439.0
Benton County,Minnesota,27,009,197.0
Big Stone County,Minnesota,27,011,28.0
Blue Earth County,Minnesota,27,013,541.0
Brown County,Minnesota,27,015,147.0
Carlton County,Minnesota,27,017,150.0
Carver County,Minnesota,27,019,571.0
Cass County,Minnesota,27,021,102.0
Chippewa County,Minnesota,27,023,16.0
Chisago County,Minnesota,27,025,218.0
Clay County,Minnesota,27,027,544.0
Clearwater County,Minnesota,27,029,21.0
Cook County,Minnesota,27,031,71.0
Cottonwood County,Minnesota,27,033,24.0
Crow Wing County,Minnesota,27,035,250.0
Dakota County,Minnesota,27,037,2569.0
Dodge County,Minnesota,27,039,40.0
Douglas County,Minnesota,27,041,140.0
Faribault County,Minnesota,27,043,35.0
Fillmore County,Minnesota,27,045,45.0
Freeborn County,Minnesota,27,047,57.0
Goodhue County,Minnesota,27,049,230.0
Grant County,Minnesota,27,051,4.0
Hennepin County,Minnesota,27,053,14025.0
Houston County,Minnesota,27,055,125.0
Hubbard County,Minnesota,27,057,140.0
Isanti County,Minnesota,27,059,83.0
Itasca County,Minnesota,27,061,202.0
Jackson County,Minnesota,27,063,19.0
Kanabec County,Minnesota,27,065,48.0
Kandiyohi County,Minnesota,27,067,181.0
Kittson County,Minnesota,27,069,11.0
Koochiching County,Minnesota,27,071,30.0
Lac qui Parle County,Minnesota,27,073,12.0
Lake County,Minnesota,27,075,126.0
Lake of the Woods County,Minnesota,27,077,0.0
Le Sueur County,Minnesota,27,079,143.0
Lincoln County,Minnesota,27,081,17.0
Lyon County,Minnesota,27,083,155.0
McLeod County,Minnesota,27,085,115.0
Mahnomen County,Minnesota,27,087,14.0
Marshall County,Minnesota,27,089,11.0
Martin County,Minnesota,27,091,55.0
Meeker County,Minnesota,27,093,66.0
Mille Lacs County,Minnesota,27,095,73.0
Morrison County,Minnesota,27,097,121.0
Mower County,Minnesota,27,099,129.0
Murray County,Minnesota,27,101,17.0
Nicollet County,Minnesota,27,103,539.0
Nobles County,Minnesota,27,105,40.0
Norman County,Minnesota,27,107,11.0
Olmsted County,Minnesota,27,109,2448.0
Otter Tail County,Minnesota,27,111,286.0
Pennington County,Minnesota,27,113,83.0
Pine County,Minnesota,27,115,60.0
Pipestone County,Minnesota,27,117,40.0
Polk County,Minnesota,27,119,128.0
Pope County,Minnesota,27,121,19.0
Ramsey County,Minnesota,27,123,8233.0
Red Lake County,Minnesota,27,125,5.0
Redwood County,Minnesota,27,127,57.0
Renville County,Minnesota,27,129,37.0
Rice County,Minnesota,27,131,807.0
Rock County,Minnesota,27,133,24.0
Roseau County,Minnesota,27,135,49.0
Saint Louis County,Minnesota,27,137,1253.0
Scott County,Minnesota,27,139,612.0
Sherburne County,Minnesota,27,141,318.0
Sibley County,Minnesota,27,143,52.0
Stearns County,Minnesota,27,145,1038.0
Steele County,Minnesota,27,147,38.0
Stevens County,Minnesota,27,149,143.0
Swift County,Minnesota,27,151,46.0
Todd County,Minnesota,27,153,28.0
Traverse County,Minnesota,27,155,3.0
Wabasha County,Minnesota,27,157,48.0
Wadena County,Minnesota,27,159,49.0
Waseca County,Minnesota,27,161,63.0
Washington County,Minnesota,27,163,2877.0
Watonwan County,Minnesota,27,165,35.0
Wilkin County,Minnesota,27,167,20.0
Winona County,Minnesota,27,169,671.0
Wright County,Minnesota,27,171,403.0
Yellow Medicine County,Minnesota,27,173,22.0
Adams County,Mississippi,28,001,97.0
Alcorn County,Mississippi,28,003,149.0
Amite County,Mississippi,28,005,54.0
Attala County,Mississippi,28,007,38.0
Benton County,Mississippi,28,009,22.0
Bolivar County,Mississippi,28,011,191.0
Calhoun County,Mississippi,28,013,16.0
Carroll County,Mississippi,28,015,15.0
Chickasaw County,Mississippi,28,017,60.0
Choctaw County,Mississippi,28,019,14.0
Claiborne County,Mississippi,28,021,25.0
Clarke County,Mississippi,28,023,14.0
Clay County,Mississippi,28,025,30.0
Coahoma County,Mississippi,28,027,66.0
Copiah County,Mississippi,28,029,90.0
Covington County,Mississippi,28,031,60.0
DeSoto County,Mississippi,28,033,594.0
Forrest County,Mississippi,28,035,867.0
Franklin County,Mississippi,28,037,26.0
George County,Mississippi,28,039,17.0
Greene County,Mississippi,28,041,0.0
Grenada County,Mississippi,28,043,35.0
Hancock County,Mississippi,28,045,266.0
Harrison County,Mississippi,28,047,1067.0
Hinds County,Mississippi,28,049,2166.0
Holmes County,Mississippi,28,051,30.0
Humphreys County,Mississippi,28,053,11.0
Issaquena County,Mississippi,28,055,4.0
Itawamba County,Mississippi,28,057,21.0
