County,State,State_FIPS,County_FIPS,associates_degree
Dubois County,Indiana,18,037,3438.0
Elkhart County,Indiana,18,039,7635.0
Fayette County,Indiana,18,041,1077.0
Floyd County,Indiana,18,043,4167.0
Fountain County,Indiana,18,045,843.0
Franklin County,Indiana,18,047,1132.0
Fulton County,Indiana,18,049,1169.0
Gibson County,Indiana,18,051,2809.0
Grant County,Indiana,18,053,3196.0
Greene County,Indiana,18,055,2365.0
Hamilton County,Indiana,18,057,11885.0
Hancock County,Indiana,18,059,4718.0
Harrison County,Indiana,18,061,2172.0
Hendricks County,Indiana,18,063,9320.0
Henry County,Indiana,18,065,2528.0
Howard County,Indiana,18,067,4328.0
Huntington County,Indiana,18,069,2083.0
Jackson County,Indiana,18,071,2270.0
Jasper County,Indiana,18,073,1871.0
Jay County,Indiana,18,075,1145.0
Jefferson County,Indiana,18,077,1455.0
Jennings County,Indiana,18,079,1324.0
Johnson County,Indiana,18,081,9289.0
Knox County,Indiana,18,083,3883.0
Kosciusko County,Indiana,18,085,3225.0
LaGrange County,Indiana,18,087,1198.0
Lake County,Indiana,18,089,25033.0
LaPorte County,Indiana,18,091,6402.0
Lawrence County,Indiana,18,093,3136.0
Madison County,Indiana,18,095,7841.0
Marion County,Indiana,18,097,41778.0
Marshall County,Indiana,18,099,2250.0
Martin County,Indiana,18,101,837.0
Miami County,Indiana,18,103,1935.0
Monroe County,Indiana,18,105,5185.0
Montgomery County,Indiana,18,107,1673.0
Morgan County,Indiana,18,109,4475.0
Newton County,Indiana,18,111,740.0
Noble County,Indiana,18,113,2508.0
Ohio County,Indiana,18,115,332.0
Orange County,Indiana,18,117,791.0
Owen County,Indiana,18,119,993.0
Parke County,Indiana,18,121,930.0
Perry County,Indiana,18,123,1043.0
Pike County,Indiana,18,125,736.0
Porter County,Indiana,18,127,10623.0
Posey County,Indiana,18,129,1759.0
Pulaski County,Indiana,18,131,512.0
Putnam County,Indiana,18,133,1955.0
Randolph County,Indiana,18,135,1525.0
Ripley County,Indiana,18,137,1531.0
Rush County,Indiana,18,139,529.0
Saint Joseph County,Indiana,18,141,13483.0
Scott County,Indiana,18,143,1085.0
Shelby County,Indiana,18,145,2553.0
Spencer County,Indiana,18,147,1373.0
Starke County,Indiana,18,149,1386.0
Steuben County,Indiana,18,151,2073.0
Sullivan County,Indiana,18,153,1778.0
Switzerland County,Indiana,18,155,598.0
Tippecanoe County,Indiana,18,157,7301.0
Tipton County,Indiana,18,159,1019.0
Union County,Indiana,18,161,365.0
Vanderburgh County,Indiana,18,163,9668.0
Vermillion County,Indiana,18,165,874.0
Vigo County,Indiana,18,167,5981.0
Wabash County,Indiana,18,169,1600.0
Warren County,Indiana,18,171,500.0
Warrick County,Indiana,18,173,4301.0
Washington County,Indiana,18,175,1401.0
Wayne County,Indiana,18,177,3450.0
Wells County,Indiana,18,179,1978.0
White County,Indiana,18,181,1663.0
Whitley County,Indiana,18,183,2051.0
Adair County,Iowa,19,001,626.0
Adams County,Iowa,19,003,417.0
Allamakee County,Iowa,19,005,869.0
Appanoose County,Iowa,19,007,845.0
Audubon County,Iowa,19,009,497.0
Benton County,Iowa,19,011,2135.0
Black Hawk County,Iowa,19,013,8851.0
Boone County,Iowa,19,015,2247.0
Bremer County,Iowa,19,017,1893.0
Buchanan County,Iowa,19,019,1729.0
Buena Vista County,Iowa,19,021,997.0
Butler County,Iowa,19,023,1385.0
Calhoun County,Iowa,19,025,866.0
Carroll County,Iowa,19,027,1846.0
Cass County,Iowa,19,029,778.0
Cedar County,Iowa,19,031,1735.0
Cerro Gordo County,Iowa,19,033,4706.0
Cherokee County,Iowa,19,035,943.0
Chickasaw County,Iowa,19,037,1010.0
Clarke County,Iowa,19,039,583.0
Clay County,Iowa,19,041,1733.0
Clayton County,Iowa,19,043,1202.0
Clinton County,Iowa,19,045,3728.0
Crawford County,Iowa,19,047,946.0
Dallas County,Iowa,19,049,4756.0
Davis County,Iowa,19,051,555.0
Decatur County,Iowa,19,053,340.0
Delaware County,Iowa,19,055,1139.0
Des Moines County,Iowa,19,057,3102.0
Dickinson County,Iowa,19,059,1624.0
Dubuque County,Iowa,19,061,5647.0
Emmet County,Iowa,19,063,911.0
Fayette County,Iowa,19,065,1540.0
Floyd County,Iowa,19,067,1598.0
Franklin County,Iowa,19,069,899.0
Fremont County,Iowa,19,071,445.0
Greene County,Iowa,19,073,810.0
Grundy County,Iowa,19,075,1190.0
Guthrie County,Iowa,19,077,829.0
Hamilton County,Iowa,19,079,1237.0
Hancock County,Iowa,19,081,1212.0
Hardin County,Iowa,19,083,1739.0
Harrison County,Iowa,19,085,977.0
Henry County,Iowa,19,087,1608.0
Howard County,Iowa,19,089,666.0
Humboldt County,Iowa,19,091,857.0
Ida County,Iowa,19,093,521.0
Iowa County,Iowa,19,095,1299.0
Jackson County,Iowa,19,097,1474.0
Jasper County,Iowa,19,099,2621.0
Jefferson County,Iowa,19,101,1320.0
Johnson County,Iowa,19,103,7143.0
Jones County,Iowa,19,105,1846.0
Keokuk County,Iowa,19,107,908.0
Kossuth County,Iowa,19,109,1569.0
Lee County,Iowa,19,111,2712.0
Linn County,Iowa,19,113,16670.0
Louisa County,Iowa,19,115,729.0
Lucas County,Iowa,19,117,635.0
Lyon County,Iowa,19,119,967.0
Madison County,Iowa,19,121,1157.0
Mahaska County,Iowa,19,123,1400.0
Marion County,Iowa,19,125,2406.0
Marshall County,Iowa,19,127,2332.0
Mills County,Iowa,19,129,901.0
Mitchell County,Iowa,19,131,1038.0
Monona County,Iowa,19,133,610.0
Monroe County,Iowa,19,135,602.0
Montgomery County,Iowa,19,137,951.0
Muscatine County,Iowa,19,139,2972.0
O'Brien County,Iowa,19,141,1147.0
Osceola County,Iowa,19,143,479.0
Page County,Iowa,19,145,1343.0
Palo Alto County,Iowa,19,147,1032.0
Plymouth County,Iowa,19,149,1916.0
Pocahontas County,Iowa,19,151,677.0
Polk County,Iowa,19,153,29290.0
Pottawattamie County,Iowa,19,155,6553.0
Poweshiek County,Iowa,19,157,1160.0
Ringgold County,Iowa,19,159,368.0
Sac County,Iowa,19,161,760.0
Scott County,Iowa,19,163,12571.0
Shelby County,Iowa,19,165,1048.0
Sioux County,Iowa,19,167,2465.0
Story County,Iowa,19,169,4389.0
Tama County,Iowa,19,171,1534.0
Taylor County,Iowa,19,173,477.0
Union County,Iowa,19,175,1002.0
Van Buren County,Iowa,19,177,615.0
Wapello County,Iowa,19,179,2472.0
Warren County,Iowa,19,181,3152.0
Washington County,Iowa,19,183,1628.0
Wayne County,Iowa,19,185,486.0
Webster County,Iowa,19,187,3545.0
Winnebago County,Iowa,19,189,880.0
Winneshiek County,Iowa,19,191,1534.0
Woodbury County,Iowa,19,193,5467.0
Worth County,Iowa,19,195,806.0
Wright County,Iowa,19,197,1042.0
Allen County,Kansas,20,001,1048.0
Anderson County,Kansas,20,003,512.0
Atchison County,Kansas,20,005,790.0
Barber County,Kansas,20,007,284.0
Barton County,Kansas,20,009,1909.0
Bourbon County,Kansas,20,011,1032.0
Brown County,Kansas,20,013,516.0
Butler County,Kansas,20,015,4001.0
Chase County,Kansas,20,017,81.0
Chautauqua County,Kansas,20,019,199.0
Cherokee County,Kansas,20,021,1254.0
Cheyenne County,Kansas,20,023,248.0
Clark County,Kansas,20,025,115.0
Clay County,Kansas,20,027,481.0
Cloud County,Kansas,20,029,737.0
Coffey County,Kansas,20,031,522.0
Comanche County,Kansas,20,033,84.0
Cowley County,Kansas,20,035,2580.0
Crawford County,Kansas,20,037,1986.0
Decatur County,Kansas,20,039,173.0
Dickinson County,Kansas,20,041,1277.0
Doniphan County,Kansas,20,043,430.0
Douglas County,Kansas,20,045,3766.0
Edwards County,Kansas,20,047,140.0
Elk County,Kansas,20,049,197.0
Ellis County,Kansas,20,051,1195.0
Ellsworth County,Kansas,20,053,355.0
Finney County,Kansas,20,055,1609.0
Ford County,Kansas,20,057,1469.0
Franklin County,Kansas,20,059,1437.0
Geary County,Kansas,20,061,1965.0
Gove County,Kansas,20,063,173.0
Graham County,Kansas,20,065,164.0
Grant County,Kansas,20,067,244.0
Gray County,Kansas,20,069,363.0
Greeley County,Kansas,20,071,66.0
Greenwood County,Kansas,20,073,371.0
Hamilton County,Kansas,20,075,159.0
Harper County,Kansas,20,077,409.0
Harvey County,Kansas,20,079,1763.0
Haskell County,Kansas,20,081,197.0
Hodgeman County,Kansas,20,083,162.0
Jackson County,Kansas,20,085,816.0
Jefferson County,Kansas,20,087,949.0
Jewell County,Kansas,20,089,297.0
Johnson County,Kansas,20,091,27570.0
Kearny County,Kansas,20,093,294.0
Kingman County,Kansas,20,095,383.0
Kiowa County,Kansas,20,097,187.0
Labette County,Kansas,20,099,1752.0
Lane County,Kansas,20,101,111.0
Leavenworth County,Kansas,20,103,3896.0
Lincoln County,Kansas,20,105,319.0
Linn County,Kansas,20,107,743.0
Logan County,Kansas,20,109,215.0
Lyon County,Kansas,20,111,1278.0
McPherson County,Kansas,20,113,1355.0
Marion County,Kansas,20,115,543.0
Marshall County,Kansas,20,117,534.0
Meade County,Kansas,20,119,208.0
Miami County,Kansas,20,121,2227.0
Mitchell County,Kansas,20,123,431.0
Montgomery County,Kansas,20,125,2730.0
Morris County,Kansas,20,127,180.0
Morton County,Kansas,20,129,170.0
Nemaha County,Kansas,20,131,423.0
Neosho County,Kansas,20,133,1328.0
Ness County,Kansas,20,135,215.0
Norton County,Kansas,20,137,346.0
Osage County,Kansas,20,139,635.0
Osborne County,Kansas,20,141,238.0
Ottawa County,Kansas,20,143,431.0
Pawnee County,Kansas,20,145,371.0
Phillips County,Kansas,20,147,423.0
Pottawatomie County,Kansas,20,149,1184.0
Pratt County,Kansas,20,151,686.0
Rawlins County,Kansas,20,153,212.0
Reno County,Kansas,20,155,4142.0
Republic County,Kansas,20,157,372.0
Rice County,Kansas,20,159,449.0
Riley County,Kansas,20,161,2788.0
Rooks County,Kansas,20,163,282.0
Rush County,Kansas,20,165,185.0
Russell County,Kansas,20,167,379.0
Saline County,Kansas,20,169,2479.0
Scott County,Kansas,20,171,200.0
Sedgwick County,Kansas,20,173,22443.0
Seward County,Kansas,20,175,932.0
Shawnee County,Kansas,20,177,7961.0
Sheridan County,Kansas,20,179,165.0
Sherman County,Kansas,20,181,512.0
Smith County,Kansas,20,183,253.0
Stafford County,Kansas,20,185,302.0
Stanton County,Kansas,20,187,121.0
Stevens County,Kansas,20,189,171.0
Sumner County,Kansas,20,191,1253.0
Thomas County,Kansas,20,193,652.0
Trego County,Kansas,20,195,140.0
Wabaunsee County,Kansas,20,197,432.0
Wallace County,Kansas,20,199,95.0
Washington County,Kansas,20,201,464.0
Wichita County,Kansas,20,203,135.0
Wilson County,Kansas,20,205,508.0
Woodson County,Kansas,20,207,196.0
Wyandotte County,Kansas,20,209,7091.0
Adair County,Kentucky,21,001,897.0
Allen County,Kentucky,21,003,1067.0
Anderson County,Kentucky,21,005,923.0
Ballard County,Kentucky,21,007,480.0
Barren County,Kentucky,21,009,1926.0
Bath County,Kentucky,21,011,639.0
Bell County,Kentucky,21,013,1267.0
Boone County,Kentucky,21,015,7058.0
Bourbon County,Kentucky,21,017,1061.0
Boyd County,Kentucky,21,019,3328.0
Boyle County,Kentucky,21,021,1745.0
Bracken County,Kentucky,21,023,579.0
Breathitt County,Kentucky,21,025,627.0
Breckinridge County,Kentucky,21,027,935.0
Bullitt County,Kentucky,21,029,4101.0
Butler County,Kentucky,21,031,710.0
Caldwell County,Kentucky,21,033,497.0
Calloway County,Kentucky,21,035,1330.0
Campbell County,Kentucky,21,037,4963.0
Carlisle County,Kentucky,21,039,246.0
Carroll County,Kentucky,21,041,264.0
Carter County,Kentucky,21,043,1066.0
Casey County,Kentucky,21,045,703.0
Christian County,Kentucky,21,047,3552.0
Clark County,Kentucky,21,049,1621.0
Clay County,Kentucky,21,051,662.0
Clinton County,Kentucky,21,053,397.0
Crittenden County,Kentucky,21,055,461.0
Cumberland County,Kentucky,21,057,356.0
Daviess County,Kentucky,21,059,5768.0
Edmonson County,Kentucky,21,061,577.0
Elliott County,Kentucky,21,063,254.0
Estill County,Kentucky,21,065,462.0
Fayette County,Kentucky,21,067,15058.0
Fleming County,Kentucky,21,069,852.0
Floyd County,Kentucky,21,071,1743.0
Franklin County,Kentucky,21,073,1414.0
Fulton County,Kentucky,21,075,210.0
Gallatin County,Kentucky,21,077,291.0
Garrard County,Kentucky,21,079,777.0
Grant County,Kentucky,21,081,1035.0
Graves County,Kentucky,21,083,2064.0
Grayson County,Kentucky,21,085,1195.0
Green County,Kentucky,21,087,330.0
Greenup County,Kentucky,21,089,2140.0
Hancock County,Kentucky,21,091,448.0
Hardin County,Kentucky,21,093,6649.0
Harlan County,Kentucky,21,095,1636.0
Harrison County,Kentucky,21,097,754.0
Hart County,Kentucky,21,099,637.0
Henderson County,Kentucky,21,101,2786.0
Henry County,Kentucky,21,103,704.0
Hickman County,Kentucky,21,105,265.0
Hopkins County,Kentucky,21,107,2913.0
Jackson County,Kentucky,21,109,270.0
Jefferson County,Kentucky,21,111,36914.0
Jessamine County,Kentucky,21,113,2337.0
Johnson County,Kentucky,21,115,1049.0
Kenton County,Kentucky,21,117,7777.0
Knott County,Kentucky,21,119,748.0
Knox County,Kentucky,21,121,718.0
Larue County,Kentucky,21,123,792.0
Laurel County,Kentucky,21,125,2265.0
Lawrence County,Kentucky,21,127,743.0
Lee County,Kentucky,21,129,331.0
Leslie County,Kentucky,21,131,399.0
Letcher County,Kentucky,21,133,1581.0
Lewis County,Kentucky,21,135,517.0
Lincoln County,Kentucky,21,137,975.0
Livingston County,Kentucky,21,139,407.0
Logan County,Kentucky,21,141,1149.0
Lyon County,Kentucky,21,143,486.0
McCracken County,Kentucky,21,145,4456.0
McCreary County,Kentucky,21,147,1079.0
McLean County,Kentucky,21,149,553.0
Madison County,Kentucky,21,151,3224.0
Magoffin County,Kentucky,21,153,395.0
Marion County,Kentucky,21,155,1171.0
Marshall County,Kentucky,21,157,1816.0
Martin County,Kentucky,21,159,622.0
Mason County,Kentucky,21,161,1001.0
Meade County,Kentucky,21,163,1662.0
Menifee County,Kentucky,21,165,193.0
Mercer County,Kentucky,21,167,1266.0
Metcalfe County,Kentucky,21,169,318.0
Monroe County,Kentucky,21,171,456.0
Montgomery County,Kentucky,21,173,869.0
Morgan County,Kentucky,21,175,510.0
Muhlenberg County,Kentucky,21,177,1818.0
Nelson County,Kentucky,21,179,2701.0
Nicholas County,Kentucky,21,181,498.0
Ohio County,Kentucky,21,183,1157.0
Oldham County,Kentucky,21,185,3100.0
Owen County,Kentucky,21,187,398.0
Owsley County,Kentucky,21,189,137.0
Pendleton County,Kentucky,21,191,873.0
Perry County,Kentucky,21,193,1600.0
Pike County,Kentucky,21,195,2335.0
Powell County,Kentucky,21,197,380.0
Pulaski County,Kentucky,21,199,3585.0
Robertson County,Kentucky,21,201,90.0
Rockcastle County,Kentucky,21,203,759.0
Rowan County,Kentucky,21,205,996.0
Russell County,Kentucky,21,207,929.0
Scott County,Kentucky,21,209,2386.0
Shelby County,Kentucky,21,211,2075.0
Simpson County,Kentucky,21,213,683.0
Spencer County,Kentucky,21,215,1220.0
Taylor County,Kentucky,21,217,1218.0
Todd County,Kentucky,21,219,511.0
Trigg County,Kentucky,21,221,845.0
Trimble County,Kentucky,21,223,455.0
Union County,Kentucky,21,225,997.0
Warren County,Kentucky,21,227,5172.0
Washington County,Kentucky,21,229,497.0
Wayne County,Kentucky,21,231,572.0
Webster County,Kentucky,21,233,662.0
Whitley County,Kentucky,21,235,820.0
Wolfe County,Kentucky,21,237,244.0
Woodford County,Kentucky,21,239,1178.0
Acadia Parish,Louisiana,22,001,2457.0
Allen Parish,Louisiana,22,003,762.0
Ascension Parish,Louisiana,22,005,5303.0
Assumption Parish,Louisiana,22,007,813.0
Avoyelles Parish,Louisiana,22,009,1397.0
Beauregard Parish,Louisiana,22,011,1437.0
Bienville Parish,Louisiana,22,013,401.0
Bossier Parish,Louisiana,22,015,5766.0
Caddo Parish,Louisiana,22,017,9969.0
Calcasieu Parish,Louisiana,22,019,9108.0
Caldwell Parish,Louisiana,22,021,83.0
Cameron Parish,Louisiana,22,023,380.0
Catahoula Parish,Louisiana,22,025,250.0
Claiborne Parish,Louisiana,22,027,465.0
Concordia Parish,Louisiana,22,029,783.0
De Soto Parish,Louisiana,22,031,923.0
East Baton Rouge Parish,Louisiana,22,033,13930.0
East Carroll Parish,Louisiana,22,035,113.0
East Feliciana Parish,Louisiana,22,037,662.0
Evangeline Parish,Louisiana,22,039,1194.0
Franklin Parish,Louisiana,22,041,490.0
Grant Parish,Louisiana,22,043,868.0
Iberia Parish,Louisiana,22,045,2054.0
Iberville Parish,Louisiana,22,047,1129.0
Jackson Parish,Louisiana,22,049,677.0
Jefferson Parish,Louisiana,22,051,16727.0
Jefferson Davis Parish,Louisiana,22,053,891.0
Lafayette Parish,Louisiana,22,055,7901.0
Lafourche Parish,Louisiana,22,057,2627.0
LaSalle Parish,Louisiana,22,059,614.0
Lincoln Parish,Louisiana,22,061,1290.0
Livingston Parish,Louisiana,22,063,4353.0
Madison Parish,Louisiana,22,065,467.0
Morehouse Parish,Louisiana,22,067,682.0
Natchitoches Parish,Louisiana,22,069,1069.0
Orleans Parish,Louisiana,22,071,11135.0
Ouachita Parish,Louisiana,22,073,4195.0
Plaquemines Parish,Louisiana,22,075,849.0
Pointe Coupee Parish,Louisiana,22,077,699.0
Rapides Parish,Louisiana,22,079,4535.0
Red River Parish,Louisiana,22,081,216.0
Richland Parish,Louisiana,22,083,434.0
Sabine Parish,Louisiana,22,085,866.0
Saint Bernard Parish,Louisiana,22,087,1248.0
Saint Charles Parish,Louisiana,22,089,2830.0
Saint Helena Parish,Louisiana,22,091,344.0
Saint James Parish,Louisiana,22,093,1043.0
Saint John the Baptist Parish,Louisiana,22,095,1608.0
Saint Landry Parish,Louisiana,22,097,2704.0
Saint Martin Parish,Louisiana,22,099,1482.0
Saint Mary Parish,Louisiana,22,101,1173.0
Saint Tammany Parish,Louisiana,22,103,10471.0
Tangipahoa Parish,Louisiana,22,105,3721.0
Tensas Parish,Louisiana,22,107,77.0
Terrebonne Parish,Louisiana,22,109,3069.0
Union Parish,Louisiana,22,111,808.0
Vermilion Parish,Louisiana,22,113,2053.0
Vernon Parish,Louisiana,22,115,1983.0
Washington Parish,Louisiana,22,117,1800.0
Webster Parish,Louisiana,22,119,1388.0
West Baton Rouge Parish,Louisiana,22,121,923.0
West Carroll Parish,Louisiana,22,123,102.0
West Feliciana Parish,Louisiana,22,125,260.0
Winn Parish,Louisiana,22,127,540.0
Androscoggin County,Maine,23,001,7320.0
Aroostook County,Maine,23,003,4925.0
Cumberland County,Maine,23,005,18471.0
Franklin County,Maine,23,007,1827.0
Hancock County,Maine,23,009,3211.0
Kennebec County,Maine,23,011,8509.0
Knox County,Maine,23,013,2384.0
Lincoln County,Maine,23,015,2138.0
Oxford County,Maine,23,017,3040.0
Penobscot County,Maine,23,019,11137.0
Piscataquis County,Maine,23,021,1282.0
Sagadahoc County,Maine,23,023,2004.0
Somerset County,Maine,23,025,3587.0
Waldo County,Maine,23,027,2436.0
Washington County,Maine,23,029,1828.0
York County,Maine,23,031,14206.0
Allegany County,Maryland,24,001,4485.0
Anne Arundel County,Maryland,24,003,27409.0
Baltimore County,Maryland,24,005,38597.0
Calvert County,Maryland,24,009,4207.0
Caroline County,Maryland,24,011,1307.0
Carroll County,Maryland,24,013,8919.0
Cecil County,Maryland,24,015,4796.0
Charles County,Maryland,24,017,7563.0
Dorchester County,Maryland,24,019,1273.0
Frederick County,Maryland,24,021,12845.0
Garrett County,Maryland,24,023,1595.0
Harford County,Maryland,24,025,13640.0
Howard County,Maryland,24,027,11295.0
Kent County,Maryland,24,029,967.0
Queen Anne's County,Maryland,24,035,2553.0
Saint Mary's County,Maryland,24,037,5372.0
Somerset County,Maryland,24,039,772.0
Talbot County,Maryland,24,041,1889.0
Washington County,Maryland,24,043,7800.0
Wicomico County,Maryland,24,045,3904.0
Worcester County,Maryland,24,047,2870.0
Baltimore City,Maryland,24,510,18318.0
Montgomery County,Maryland,24,031,35473.0
Prince George's County,Maryland,24,033,34371.0
Barnstable County,Massachusetts,25,001,15162.0
Berkshire County,Massachusetts,25,003,8001.0
Bristol County,Massachusetts,25,005,32749.0
Dukes County,Massachusetts,25,007,1162.0
Essex County,Massachusetts,25,009,42829.0
Franklin County,Massachusetts,25,011,5413.0
Hampden County,Massachusetts,25,013,28887.0
Hampshire County,Massachusetts,25,015,8637.0
Middlesex County,Massachusetts,25,017,65752.0
Nantucket County,Massachusetts,25,019,464.0
Norfolk County,Massachusetts,25,021,36314.0
Plymouth County,Massachusetts,25,023,33689.0
Suffolk County,Massachusetts,25,025,23759.0
Worcester County,Massachusetts,25,027,49355.0
Alcona County,Michigan,26,001,749.0
Alger County,Michigan,26,003,544.0
Allegan County,Michigan,26,005,6034.0
Alpena County,Michigan,26,007,2496.0
Antrim County,Michigan,26,009,1379.0
Arenac County,Michigan,26,011,859.0
Baraga County,Michigan,26,013,387.0
Barry County,Michigan,26,015,4324.0
Bay County,Michigan,26,017,8318.0
Benzie County,Michigan,26,019,1180.0
Berrien County,Michigan,26,021,9840.0
Branch County,Michigan,26,023,2366.0
Calhoun County,Michigan,26,025,8420.0
Cass County,Michigan,26,027,3400.0
Charlevoix County,Michigan,26,029,1582.0
Cheboygan County,Michigan,26,031,1617.0
Chippewa County,Michigan,26,033,1937.0
Clare County,Michigan,26,035,1683.0
Clinton County,Michigan,26,037,5487.0
Crawford County,Michigan,26,039,942.0
Delta County,Michigan,26,041,3330.0
Dickinson County,Michigan,26,043,1813.0
Eaton County,Michigan,26,045,8281.0
Emmet County,Michigan,26,047,2297.0
Genesee County,Michigan,26,049,27038.0
Gladwin County,Michigan,26,051,1675.0
Gogebic County,Michigan,26,053,1218.0
Grand Traverse County,Michigan,26,055,6276.0
Gratiot County,Michigan,26,057,2196.0
Hillsdale County,Michigan,26,059,2367.0
Houghton County,Michigan,26,061,1755.0
Huron County,Michigan,26,063,2150.0
Ingham County,Michigan,26,065,14998.0
Ionia County,Michigan,26,067,3965.0
Iosco County,Michigan,26,069,1531.0
Iron County,Michigan,26,071,770.0
Isabella County,Michigan,26,073,2959.0
Jackson County,Michigan,26,075,9629.0
Kalamazoo County,Michigan,26,077,14728.0
Kalkaska County,Michigan,26,079,859.0
Kent County,Michigan,26,081,33954.0
Keweenaw County,Michigan,26,083,198.0
Lake County,Michigan,26,085,559.0
Lapeer County,Michigan,26,087,5749.0
Leelanau County,Michigan,26,089,1477.0
Lenawee County,Michigan,26,091,5798.0
Livingston County,Michigan,26,093,11763.0
Luce County,Michigan,26,095,413.0
Mackinac County,Michigan,26,097,578.0
Macomb County,Michigan,26,099,59454.0
Manistee County,Michigan,26,101,1690.0
Marquette County,Michigan,26,103,3941.0
Mason County,Michigan,26,105,2078.0
Mecosta County,Michigan,26,107,2336.0
Menominee County,Michigan,26,109,1919.0
Midland County,Michigan,26,111,5916.0
Missaukee County,Michigan,26,113,894.0
Monroe County,Michigan,26,115,10118.0
Montcalm County,Michigan,26,117,3933.0
Montmorency County,Michigan,26,119,655.0
Muskegon County,Michigan,26,121,11946.0
Newaygo County,Michigan,26,123,2720.0
Oakland County,Michigan,26,125,64757.0
Oceana County,Michigan,26,127,1846.0
Ogemaw County,Michigan,26,129,1257.0
Ontonagon County,Michigan,26,131,532.0
Osceola County,Michigan,26,133,1304.0
Oscoda County,Michigan,26,135,298.0
Otsego County,Michigan,26,137,1602.0
Ottawa County,Michigan,26,139,14877.0
Presque Isle County,Michigan,26,141,909.0
Roscommon County,Michigan,26,143,1587.0
Saginaw County,Michigan,26,145,12620.0
Saint Clair County,Michigan,26,147,11262.0
Saint Joseph County,Michigan,26,149,3219.0
Sanilac County,Michigan,26,151,2592.0
Schoolcraft County,Michigan,26,153,444.0
Shiawassee County,Michigan,26,155,5088.0
Tuscola County,Michigan,26,157,3641.0
Van Buren County,Michigan,26,159,4336.0
Washtenaw County,Michigan,26,161,15045.0
Wayne County,Michigan,26,163,89494.0
Wexford County,Michigan,26,165,2226.0
Aitkin County,Minnesota,27,001,1346.0
Anoka County,Minnesota,27,003,27081.0
Becker County,Minnesota,27,005,2556.0
Beltrami County,Minnesota,27,007,3403.0
Benton County,Minnesota,27,009,3180.0
Big Stone County,Minnesota,27,011,431.0
Blue Earth County,Minnesota,27,013,4337.0
Brown County,Minnesota,27,015,1606.0
Carlton County,Minnesota,27,017,2370.0
Carver County,Minnesota,27,019,6106.0
Cass County,Minnesota,27,021,1987.0
Chippewa County,Minnesota,27,023,1170.0
Chisago County,Minnesota,27,025,4382.0
Clay County,Minnesota,27,027,4631.0
Clearwater County,Minnesota,27,029,661.0
Cook County,Minnesota,27,031,363.0
Cottonwood County,Minnesota,27,033,849.0
Crow Wing County,Minnesota,27,035,5383.0
Dakota County,Minnesota,27,037,30167.0
Dodge County,Minnesota,27,039,1739.0
Douglas County,Minnesota,27,041,4124.0
Faribault County,Minnesota,27,043,1092.0
Fillmore County,Minnesota,27,045,1686.0
Freeborn County,Minnesota,27,047,2566.0
Goodhue County,Minnesota,27,049,3540.0
Grant County,Minnesota,27,051,649.0
Hennepin County,Minnesota,27,053,66915.0
Houston County,Minnesota,27,055,1928.0
Hubbard County,Minnesota,27,057,1715.0
Isanti County,Minnesota,27,059,2600.0
Itasca County,Minnesota,27,061,3543.0
Jackson County,Minnesota,27,063,912.0
Kanabec County,Minnesota,27,065,1179.0
Kandiyohi County,Minnesota,27,067,3935.0
Kittson County,Minnesota,27,069,305.0
Koochiching County,Minnesota,27,071,996.0
Lac qui Parle County,Minnesota,27,073,614.0
Lake County,Minnesota,27,075,1015.0
Lake of the Woods County,Minnesota,27,077,201.0
Le Sueur County,Minnesota,27,079,2049.0
Lincoln County,Minnesota,27,081,488.0
Lyon County,Minnesota,27,083,1658.0
McLeod County,Minnesota,27,085,3236.0
Mahnomen County,Minnesota,27,087,340.0
Marshall County,Minnesota,27,089,754.0
Martin County,Minnesota,27,091,1587.0
Meeker County,Minnesota,27,093,1812.0
Mille Lacs County,Minnesota,27,095,1833.0
Morrison County,Minnesota,27,097,2592.0
Mower County,Minnesota,27,099,3024.0
Murray County,Minnesota,27,101,720.0
Nicollet County,Minnesota,27,103,2428.0
Nobles County,Minnesota,27,105,1407.0
Norman County,Minnesota,27,107,612.0
Olmsted County,Minnesota,27,109,11360.0
Otter Tail County,Minnesota,27,111,5396.0
Pennington County,Minnesota,27,113,1427.0
Pine County,Minnesota,27,115,1878.0
Pipestone County,Minnesota,27,117,618.0
Polk County,Minnesota,27,119,2662.0
Pope County,Minnesota,27,121,1135.0
Ramsey County,Minnesota,27,123,27026.0
Red Lake County,Minnesota,27,125,341.0
Redwood County,Minnesota,27,127,1057.0
Renville County,Minnesota,27,129,1276.0
Rice County,Minnesota,27,131,3915.0
Rock County,Minnesota,27,133,724.0
Roseau County,Minnesota,27,135,993.0
Saint Louis County,Minnesota,27,137,16299.0
Scott County,Minnesota,27,139,9801.0
Sherburne County,Minnesota,27,141,7436.0
Sibley County,Minnesota,27,143,1053.0
Stearns County,Minnesota,27,145,11724.0
Steele County,Minnesota,27,147,2170.0
Stevens County,Minnesota,27,149,881.0
Swift County,Minnesota,27,151,811.0
Todd County,Minnesota,27,153,2039.0
Traverse County,Minnesota,27,155,371.0
Wabasha County,Minnesota,27,157,1666.0
Wadena County,Minnesota,27,159,1198.0
Waseca County,Minnesota,27,161,1431.0
Washington County,Minnesota,27,163,17866.0
Watonwan County,Minnesota,27,165,717.0
Wilkin County,Minnesota,27,167,885.0
Winona County,Minnesota,27,169,3372.0
