County,State,State_FIPS,County_FIPS,some_college_less_1_year
Dubois County,Indiana,18,037,1348.0
Elkhart County,Indiana,18,039,8333.0
Fayette County,Indiana,18,041,1186.0
Floyd County,Indiana,18,043,3718.0
Fountain County,Indiana,18,045,913.0
Franklin County,Indiana,18,047,857.0
Fulton County,Indiana,18,049,1166.0
Gibson County,Indiana,18,051,1661.0
Grant County,Indiana,18,053,3248.0
Greene County,Indiana,18,055,1748.0
Hamilton County,Indiana,18,057,8803.0
Hancock County,Indiana,18,059,3552.0
Harrison County,Indiana,18,061,2245.0
Hendricks County,Indiana,18,063,6710.0
Henry County,Indiana,18,065,2589.0
Howard County,Indiana,18,067,4141.0
Huntington County,Indiana,18,069,1678.0
Jackson County,Indiana,18,071,2210.0
Jasper County,Indiana,18,073,1627.0
Jay County,Indiana,18,075,869.0
Jefferson County,Indiana,18,077,1799.0
Jennings County,Indiana,18,079,1575.0
Johnson County,Indiana,18,081,6911.0
Knox County,Indiana,18,083,1604.0
Kosciusko County,Indiana,18,085,4043.0
LaGrange County,Indiana,18,087,1195.0
Lake County,Indiana,18,089,23601.0
LaPorte County,Indiana,18,091,5556.0
Lawrence County,Indiana,18,093,2174.0
Madison County,Indiana,18,095,6690.0
Marion County,Indiana,18,097,38798.0
Marshall County,Indiana,18,099,2228.0
Martin County,Indiana,18,101,674.0
Miami County,Indiana,18,103,1719.0
Monroe County,Indiana,18,105,4372.0
Montgomery County,Indiana,18,107,2015.0
Morgan County,Indiana,18,109,3787.0
Newton County,Indiana,18,111,627.0
Noble County,Indiana,18,113,2352.0
Ohio County,Indiana,18,115,374.0
Orange County,Indiana,18,117,859.0
Owen County,Indiana,18,119,1112.0
Parke County,Indiana,18,121,977.0
Perry County,Indiana,18,123,932.0
Pike County,Indiana,18,125,470.0
Porter County,Indiana,18,127,7177.0
Posey County,Indiana,18,129,1433.0
Pulaski County,Indiana,18,131,594.0
Putnam County,Indiana,18,133,1827.0
Randolph County,Indiana,18,135,1498.0
Ripley County,Indiana,18,137,1433.0
Rush County,Indiana,18,139,706.0
Saint Joseph County,Indiana,18,141,12469.0
Scott County,Indiana,18,143,1184.0
Shelby County,Indiana,18,145,2184.0
Spencer County,Indiana,18,147,857.0
Starke County,Indiana,18,149,1562.0
Steuben County,Indiana,18,151,1638.0
Sullivan County,Indiana,18,153,1089.0
Switzerland County,Indiana,18,155,480.0
Tippecanoe County,Indiana,18,157,6440.0
Tipton County,Indiana,18,159,546.0
Union County,Indiana,18,161,389.0
Vanderburgh County,Indiana,18,163,8164.0
Vermillion County,Indiana,18,165,971.0
Vigo County,Indiana,18,167,5473.0
Wabash County,Indiana,18,169,1553.0
Warren County,Indiana,18,171,450.0
Warrick County,Indiana,18,173,2676.0
Washington County,Indiana,18,175,1263.0
Wayne County,Indiana,18,177,3697.0
Wells County,Indiana,18,179,1404.0
White County,Indiana,18,181,1173.0
Whitley County,Indiana,18,183,1762.0
Adair County,Iowa,19,001,477.0
Adams County,Iowa,19,003,278.0
Allamakee County,Iowa,19,005,629.0
Appanoose County,Iowa,19,007,1077.0
Audubon County,Iowa,19,009,300.0
Benton County,Iowa,19,011,1370.0
Black Hawk County,Iowa,19,013,5457.0
Boone County,Iowa,19,015,1169.0
Bremer County,Iowa,19,017,942.0
Buchanan County,Iowa,19,019,908.0
Buena Vista County,Iowa,19,021,710.0
Butler County,Iowa,19,023,861.0
Calhoun County,Iowa,19,025,615.0
Carroll County,Iowa,19,027,1011.0
Cass County,Iowa,19,029,860.0
Cedar County,Iowa,19,031,1045.0
Cerro Gordo County,Iowa,19,033,2348.0
Cherokee County,Iowa,19,035,626.0
Chickasaw County,Iowa,19,037,529.0
Clarke County,Iowa,19,039,440.0
Clay County,Iowa,19,041,797.0
Clayton County,Iowa,19,043,861.0
Clinton County,Iowa,19,045,3039.0
Crawford County,Iowa,19,047,678.0
Dallas County,Iowa,19,049,3683.0
Davis County,Iowa,19,051,443.0
Decatur County,Iowa,19,053,353.0
Delaware County,Iowa,19,055,981.0
Des Moines County,Iowa,19,057,2269.0
Dickinson County,Iowa,19,059,1018.0
Dubuque County,Iowa,19,061,4198.0
Emmet County,Iowa,19,063,599.0
Fayette County,Iowa,19,065,1068.0
Floyd County,Iowa,19,067,868.0
Franklin County,Iowa,19,069,583.0
Fremont County,Iowa,19,071,422.0
Greene County,Iowa,19,073,539.0
Grundy County,Iowa,19,075,562.0
Guthrie County,Iowa,19,077,697.0
Hamilton County,Iowa,19,079,716.0
Hancock County,Iowa,19,081,464.0
Hardin County,Iowa,19,083,772.0
Harrison County,Iowa,19,085,862.0
Henry County,Iowa,19,087,980.0
Howard County,Iowa,19,089,405.0
Humboldt County,Iowa,19,091,355.0
Ida County,Iowa,19,093,395.0
Iowa County,Iowa,19,095,964.0
Jackson County,Iowa,19,097,1185.0
Jasper County,Iowa,19,099,2191.0
Jefferson County,Iowa,19,101,1259.0
Johnson County,Iowa,19,103,4152.0
Jones County,Iowa,19,105,1373.0
Keokuk County,Iowa,19,107,551.0
Kossuth County,Iowa,19,109,855.0
Lee County,Iowa,19,111,2028.0
Linn County,Iowa,19,113,11531.0
Louisa County,Iowa,19,115,563.0
Lucas County,Iowa,19,117,525.0
Lyon County,Iowa,19,119,522.0
Madison County,Iowa,19,121,898.0
Mahaska County,Iowa,19,123,1135.0
Marion County,Iowa,19,125,1580.0
Marshall County,Iowa,19,127,1660.0
Mills County,Iowa,19,129,885.0
Mitchell County,Iowa,19,131,485.0
Monona County,Iowa,19,133,629.0
Monroe County,Iowa,19,135,417.0
Montgomery County,Iowa,19,137,661.0
Muscatine County,Iowa,19,139,1842.0
O'Brien County,Iowa,19,141,639.0
Osceola County,Iowa,19,143,301.0
Page County,Iowa,19,145,913.0
Palo Alto County,Iowa,19,147,514.0
Plymouth County,Iowa,19,149,1180.0
Pocahontas County,Iowa,19,151,397.0
Polk County,Iowa,19,153,21267.0
Pottawattamie County,Iowa,19,155,5718.0
Poweshiek County,Iowa,19,157,857.0
Ringgold County,Iowa,19,159,241.0
Sac County,Iowa,19,161,465.0
Scott County,Iowa,19,163,8421.0
Shelby County,Iowa,19,165,786.0
Sioux County,Iowa,19,167,1351.0
Story County,Iowa,19,169,2849.0
Tama County,Iowa,19,171,915.0
Taylor County,Iowa,19,173,429.0
Union County,Iowa,19,175,802.0
Van Buren County,Iowa,19,177,444.0
Wapello County,Iowa,19,179,2260.0
Warren County,Iowa,19,181,2429.0
Washington County,Iowa,19,183,1116.0
Wayne County,Iowa,19,185,339.0
Webster County,Iowa,19,187,1806.0
Winnebago County,Iowa,19,189,586.0
Winneshiek County,Iowa,19,191,697.0
Woodbury County,Iowa,19,193,5367.0
Worth County,Iowa,19,195,519.0
Wright County,Iowa,19,197,599.0
Allen County,Kansas,20,001,775.0
Anderson County,Kansas,20,003,513.0
Atchison County,Kansas,20,005,637.0
Barber County,Kansas,20,007,391.0
Barton County,Kansas,20,009,1598.0
Bourbon County,Kansas,20,011,852.0
Brown County,Kansas,20,013,541.0
Butler County,Kansas,20,015,4188.0
Chase County,Kansas,20,017,225.0
Chautauqua County,Kansas,20,019,258.0
Cherokee County,Kansas,20,021,1312.0
Cheyenne County,Kansas,20,023,140.0
Clark County,Kansas,20,025,113.0
Clay County,Kansas,20,027,565.0
Cloud County,Kansas,20,029,541.0
Coffey County,Kansas,20,031,600.0
Comanche County,Kansas,20,033,140.0
Cowley County,Kansas,20,035,1973.0
Crawford County,Kansas,20,037,1902.0
Decatur County,Kansas,20,039,283.0
Dickinson County,Kansas,20,041,1415.0
Doniphan County,Kansas,20,043,404.0
Douglas County,Kansas,20,045,4079.0
Edwards County,Kansas,20,047,188.0
Elk County,Kansas,20,049,170.0
Ellis County,Kansas,20,051,1313.0
Ellsworth County,Kansas,20,053,470.0
Finney County,Kansas,20,055,1818.0
Ford County,Kansas,20,057,1511.0
Franklin County,Kansas,20,059,1496.0
Geary County,Kansas,20,061,2157.0
Gove County,Kansas,20,063,163.0
Graham County,Kansas,20,065,174.0
Grant County,Kansas,20,067,350.0
Gray County,Kansas,20,069,287.0
Greeley County,Kansas,20,071,45.0
Greenwood County,Kansas,20,073,447.0
Hamilton County,Kansas,20,075,64.0
Harper County,Kansas,20,077,531.0
Harvey County,Kansas,20,079,1874.0
Haskell County,Kansas,20,081,138.0
Hodgeman County,Kansas,20,083,127.0
Jackson County,Kansas,20,085,930.0
Jefferson County,Kansas,20,087,1087.0
Jewell County,Kansas,20,089,192.0
Johnson County,Kansas,20,091,23219.0
Kearny County,Kansas,20,093,189.0
Kingman County,Kansas,20,095,650.0
Kiowa County,Kansas,20,097,153.0
Labette County,Kansas,20,099,1345.0
Lane County,Kansas,20,101,67.0
Leavenworth County,Kansas,20,103,4428.0
Lincoln County,Kansas,20,105,218.0
Linn County,Kansas,20,107,624.0
Logan County,Kansas,20,109,225.0
Lyon County,Kansas,20,111,1448.0
McPherson County,Kansas,20,113,1839.0
Marion County,Kansas,20,115,948.0
Marshall County,Kansas,20,117,537.0
Meade County,Kansas,20,119,263.0
Miami County,Kansas,20,121,1788.0
Mitchell County,Kansas,20,123,375.0
Montgomery County,Kansas,20,125,2271.0
Morris County,Kansas,20,127,461.0
Morton County,Kansas,20,129,133.0
Nemaha County,Kansas,20,131,409.0
Neosho County,Kansas,20,133,1007.0
Ness County,Kansas,20,135,226.0
Norton County,Kansas,20,137,537.0
Osage County,Kansas,20,139,995.0
Osborne County,Kansas,20,141,221.0
Ottawa County,Kansas,20,143,392.0
Pawnee County,Kansas,20,145,472.0
Phillips County,Kansas,20,147,324.0
Pottawatomie County,Kansas,20,149,1611.0
Pratt County,Kansas,20,151,710.0
Rawlins County,Kansas,20,153,180.0
Reno County,Kansas,20,155,5029.0
Republic County,Kansas,20,157,349.0
Rice County,Kansas,20,159,644.0
Riley County,Kansas,20,161,2856.0
Rooks County,Kansas,20,163,368.0
Rush County,Kansas,20,165,227.0
Russell County,Kansas,20,167,541.0
Saline County,Kansas,20,169,3606.0
Scott County,Kansas,20,171,294.0
Sedgwick County,Kansas,20,173,26808.0
Seward County,Kansas,20,175,708.0
Shawnee County,Kansas,20,177,9790.0
Sheridan County,Kansas,20,179,145.0
Sherman County,Kansas,20,181,368.0
Smith County,Kansas,20,183,231.0
Stafford County,Kansas,20,185,235.0
Stanton County,Kansas,20,187,58.0
Stevens County,Kansas,20,189,294.0
Sumner County,Kansas,20,191,1276.0
Thomas County,Kansas,20,193,499.0
Trego County,Kansas,20,195,225.0
Wabaunsee County,Kansas,20,197,466.0
Wallace County,Kansas,20,199,68.0
Washington County,Kansas,20,201,352.0
Wichita County,Kansas,20,203,152.0
Wilson County,Kansas,20,205,594.0
Woodson County,Kansas,20,207,286.0
Wyandotte County,Kansas,20,209,6971.0
Adair County,Kentucky,21,001,690.0
Allen County,Kentucky,21,003,997.0
Anderson County,Kentucky,21,005,1137.0
Ballard County,Kentucky,21,007,451.0
Barren County,Kentucky,21,009,1787.0
Bath County,Kentucky,21,011,415.0
Bell County,Kentucky,21,013,845.0
Boone County,Kentucky,21,015,6368.0
Bourbon County,Kentucky,21,017,1033.0
Boyd County,Kentucky,21,019,3027.0
Boyle County,Kentucky,21,021,1244.0
Bracken County,Kentucky,21,023,426.0
Breathitt County,Kentucky,21,025,410.0
Breckinridge County,Kentucky,21,027,1072.0
Bullitt County,Kentucky,21,029,4442.0
Butler County,Kentucky,21,031,457.0
Caldwell County,Kentucky,21,033,676.0
Calloway County,Kentucky,21,035,1918.0
Campbell County,Kentucky,21,037,4144.0
Carlisle County,Kentucky,21,039,242.0
Carroll County,Kentucky,21,041,578.0
Carter County,Kentucky,21,043,1019.0
Casey County,Kentucky,21,045,494.0
Christian County,Kentucky,21,047,3118.0
Clark County,Kentucky,21,049,1999.0
Clay County,Kentucky,21,051,924.0
Clinton County,Kentucky,21,053,362.0
Crittenden County,Kentucky,21,055,460.0
Cumberland County,Kentucky,21,057,284.0
Daviess County,Kentucky,21,059,5877.0
Edmonson County,Kentucky,21,061,570.0
Elliott County,Kentucky,21,063,170.0
Estill County,Kentucky,21,065,603.0
Fayette County,Kentucky,21,067,10828.0
Fleming County,Kentucky,21,069,669.0
Floyd County,Kentucky,21,071,1420.0
Franklin County,Kentucky,21,073,2280.0
Fulton County,Kentucky,21,075,361.0
Gallatin County,Kentucky,21,077,398.0
Garrard County,Kentucky,21,079,652.0
Grant County,Kentucky,21,081,908.0
Graves County,Kentucky,21,083,1591.0
Grayson County,Kentucky,21,085,1176.0
Green County,Kentucky,21,087,556.0
Greenup County,Kentucky,21,089,2145.0
Hancock County,Kentucky,21,091,414.0
Hardin County,Kentucky,21,093,5667.0
Harlan County,Kentucky,21,095,1033.0
Harrison County,Kentucky,21,097,860.0
Hart County,Kentucky,21,099,770.0
Henderson County,Kentucky,21,101,2912.0
Henry County,Kentucky,21,103,856.0
Hickman County,Kentucky,21,105,176.0
Hopkins County,Kentucky,21,107,2688.0
Jackson County,Kentucky,21,109,365.0
Jefferson County,Kentucky,21,111,34495.0
Jessamine County,Kentucky,21,113,2421.0
Johnson County,Kentucky,21,115,1033.0
Kenton County,Kentucky,21,117,8050.0
Knott County,Kentucky,21,119,659.0
Knox County,Kentucky,21,121,826.0
Larue County,Kentucky,21,123,812.0
Laurel County,Kentucky,21,125,2161.0
Lawrence County,Kentucky,21,127,466.0
Lee County,Kentucky,21,129,249.0
Leslie County,Kentucky,21,131,285.0
Letcher County,Kentucky,21,133,948.0
Lewis County,Kentucky,21,135,557.0
Lincoln County,Kentucky,21,137,888.0
Livingston County,Kentucky,21,139,501.0
Logan County,Kentucky,21,141,980.0
Lyon County,Kentucky,21,143,499.0
McCracken County,Kentucky,21,145,3592.0
McCreary County,Kentucky,21,147,699.0
McLean County,Kentucky,21,149,414.0
Madison County,Kentucky,21,151,3003.0
Magoffin County,Kentucky,21,153,474.0
Marion County,Kentucky,21,155,644.0
Marshall County,Kentucky,21,157,1438.0
Martin County,Kentucky,21,159,374.0
Mason County,Kentucky,21,161,996.0
Meade County,Kentucky,21,163,1717.0
Menifee County,Kentucky,21,165,232.0
Mercer County,Kentucky,21,167,872.0
Metcalfe County,Kentucky,21,169,447.0
Monroe County,Kentucky,21,171,452.0
Montgomery County,Kentucky,21,173,1569.0
Morgan County,Kentucky,21,175,605.0
Muhlenberg County,Kentucky,21,177,1298.0
Nelson County,Kentucky,21,179,2737.0
Nicholas County,Kentucky,21,181,301.0
Ohio County,Kentucky,21,183,1117.0
Oldham County,Kentucky,21,185,3141.0
Owen County,Kentucky,21,187,399.0
Owsley County,Kentucky,21,189,91.0
Pendleton County,Kentucky,21,191,827.0
Perry County,Kentucky,21,193,1106.0
Pike County,Kentucky,21,195,2740.0
Powell County,Kentucky,21,197,428.0
Pulaski County,Kentucky,21,199,3429.0
Robertson County,Kentucky,21,201,95.0
Rockcastle County,Kentucky,21,203,874.0
Rowan County,Kentucky,21,205,928.0
Russell County,Kentucky,21,207,448.0
Scott County,Kentucky,21,209,2414.0
Shelby County,Kentucky,21,211,2497.0
Simpson County,Kentucky,21,213,964.0
Spencer County,Kentucky,21,215,1028.0
Taylor County,Kentucky,21,217,1531.0
Todd County,Kentucky,21,219,487.0
Trigg County,Kentucky,21,221,814.0
Trimble County,Kentucky,21,223,369.0
Union County,Kentucky,21,225,699.0
Warren County,Kentucky,21,227,4689.0
Washington County,Kentucky,21,229,415.0
Wayne County,Kentucky,21,231,924.0
Webster County,Kentucky,21,233,430.0
Whitley County,Kentucky,21,235,1490.0
Wolfe County,Kentucky,21,237,275.0
Woodford County,Kentucky,21,239,1132.0
Acadia Parish,Louisiana,22,001,2472.0
Allen Parish,Louisiana,22,003,1178.0
Ascension Parish,Louisiana,22,005,4478.0
Assumption Parish,Louisiana,22,007,872.0
Avoyelles Parish,Louisiana,22,009,1260.0
Beauregard Parish,Louisiana,22,011,1753.0
Bienville Parish,Louisiana,22,013,581.0
Bossier Parish,Louisiana,22,015,6064.0
Caddo Parish,Louisiana,22,017,9055.0
Calcasieu Parish,Louisiana,22,019,7851.0
Caldwell Parish,Louisiana,22,021,334.0
Cameron Parish,Louisiana,22,023,279.0
Catahoula Parish,Louisiana,22,025,250.0
Claiborne Parish,Louisiana,22,027,525.0
Concordia Parish,Louisiana,22,029,637.0
De Soto Parish,Louisiana,22,031,1187.0
East Baton Rouge Parish,Louisiana,22,033,14816.0
East Carroll Parish,Louisiana,22,035,180.0
East Feliciana Parish,Louisiana,22,037,766.0
Evangeline Parish,Louisiana,22,039,1317.0
Franklin Parish,Louisiana,22,041,570.0
Grant Parish,Louisiana,22,043,1112.0
Iberia Parish,Louisiana,22,045,2428.0
Iberville Parish,Louisiana,22,047,1371.0
Jackson Parish,Louisiana,22,049,558.0
Jefferson Parish,Louisiana,22,051,16609.0
Jefferson Davis Parish,Louisiana,22,053,987.0
Lafayette Parish,Louisiana,22,055,8278.0
Lafourche Parish,Louisiana,22,057,3286.0
LaSalle Parish,Louisiana,22,059,394.0
Lincoln Parish,Louisiana,22,061,1468.0
Livingston Parish,Louisiana,22,063,4995.0
Madison Parish,Louisiana,22,065,356.0
Morehouse Parish,Louisiana,22,067,962.0
Natchitoches Parish,Louisiana,22,069,2153.0
Orleans Parish,Louisiana,22,071,12867.0
Ouachita Parish,Louisiana,22,073,5920.0
Plaquemines Parish,Louisiana,22,075,1031.0
Pointe Coupee Parish,Louisiana,22,077,783.0
Rapides Parish,Louisiana,22,079,5202.0
Red River Parish,Louisiana,22,081,269.0
Richland Parish,Louisiana,22,083,733.0
Sabine Parish,Louisiana,22,085,1270.0
Saint Bernard Parish,Louisiana,22,087,2509.0
Saint Charles Parish,Louisiana,22,089,1989.0
Saint Helena Parish,Louisiana,22,091,257.0
Saint James Parish,Louisiana,22,093,677.0
Saint John the Baptist Parish,Louisiana,22,095,1604.0
Saint Landry Parish,Louisiana,22,097,2053.0
Saint Martin Parish,Louisiana,22,099,1729.0
Saint Mary Parish,Louisiana,22,101,1626.0
Saint Tammany Parish,Louisiana,22,103,10507.0
Tangipahoa Parish,Louisiana,22,105,4408.0
Tensas Parish,Louisiana,22,107,132.0
Terrebonne Parish,Louisiana,22,109,4541.0
Union Parish,Louisiana,22,111,1126.0
Vermilion Parish,Louisiana,22,113,1988.0
Vernon Parish,Louisiana,22,115,1920.0
Washington Parish,Louisiana,22,117,1511.0
Webster Parish,Louisiana,22,119,1656.0
West Baton Rouge Parish,Louisiana,22,121,771.0
West Carroll Parish,Louisiana,22,123,333.0
West Feliciana Parish,Louisiana,22,125,538.0
Winn Parish,Louisiana,22,127,458.0
Androscoggin County,Maine,23,001,5559.0
Aroostook County,Maine,23,003,3146.0
Cumberland County,Maine,23,005,9866.0
Franklin County,Maine,23,007,1360.0
Hancock County,Maine,23,009,2572.0
Kennebec County,Maine,23,011,6344.0
Knox County,Maine,23,013,1742.0
Lincoln County,Maine,23,015,1411.0
Oxford County,Maine,23,017,3016.0
Penobscot County,Maine,23,019,6641.0
Piscataquis County,Maine,23,021,769.0
Sagadahoc County,Maine,23,023,1453.0
Somerset County,Maine,23,025,2354.0
Waldo County,Maine,23,027,1980.0
Washington County,Maine,23,029,1469.0
York County,Maine,23,031,10125.0
Allegany County,Maryland,24,001,3730.0
Anne Arundel County,Maryland,24,003,26288.0
Baltimore County,Maryland,24,005,35767.0
Calvert County,Maryland,24,009,5684.0
Caroline County,Maryland,24,011,1466.0
Carroll County,Maryland,24,013,8558.0
Cecil County,Maryland,24,015,5847.0
Charles County,Maryland,24,017,7628.0
Dorchester County,Maryland,24,019,1763.0
Frederick County,Maryland,24,021,11740.0
Garrett County,Maryland,24,023,1437.0
Harford County,Maryland,24,025,13795.0
Howard County,Maryland,24,027,8283.0
Kent County,Maryland,24,029,804.0
Queen Anne's County,Maryland,24,035,2588.0
Saint Mary's County,Maryland,24,037,4993.0
Somerset County,Maryland,24,039,1019.0
Talbot County,Maryland,24,041,1796.0
Washington County,Maryland,24,043,9285.0
Wicomico County,Maryland,24,045,4121.0
Worcester County,Maryland,24,047,3067.0
Baltimore City,Maryland,24,510,22817.0
Montgomery County,Maryland,24,031,25897.0
Prince George's County,Maryland,24,033,37574.0
Barnstable County,Massachusetts,25,001,9952.0
Berkshire County,Massachusetts,25,003,6222.0
Bristol County,Massachusetts,25,005,23859.0
Dukes County,Massachusetts,25,007,590.0
Essex County,Massachusetts,25,009,26223.0
Franklin County,Massachusetts,25,011,3322.0
Hampden County,Massachusetts,25,013,20498.0
Hampshire County,Massachusetts,25,015,4771.0
Middlesex County,Massachusetts,25,017,43851.0
Nantucket County,Massachusetts,25,019,330.0
Norfolk County,Massachusetts,25,021,19802.0
Plymouth County,Massachusetts,25,023,21129.0
Suffolk County,Massachusetts,25,025,17547.0
Worcester County,Massachusetts,25,027,31989.0
Alcona County,Michigan,26,001,639.0
Alger County,Michigan,26,003,525.0
Allegan County,Michigan,26,005,5591.0
Alpena County,Michigan,26,007,1752.0
Antrim County,Michigan,26,009,1354.0
Arenac County,Michigan,26,011,1016.0
Baraga County,Michigan,26,013,466.0
Barry County,Michigan,26,015,3283.0
Bay County,Michigan,26,017,6446.0
Benzie County,Michigan,26,019,985.0
Berrien County,Michigan,26,021,9280.0
Branch County,Michigan,26,023,2892.0
Calhoun County,Michigan,26,025,7781.0
Cass County,Michigan,26,027,3985.0
Charlevoix County,Michigan,26,029,1610.0
Cheboygan County,Michigan,26,031,1507.0
Chippewa County,Michigan,26,033,2319.0
Clare County,Michigan,26,035,2325.0
Clinton County,Michigan,26,037,4607.0
Crawford County,Michigan,26,039,761.0
Delta County,Michigan,26,041,2332.0
Dickinson County,Michigan,26,043,1388.0
Eaton County,Michigan,26,045,8033.0
Emmet County,Michigan,26,047,2063.0
Genesee County,Michigan,26,049,23607.0
Gladwin County,Michigan,26,051,1814.0
Gogebic County,Michigan,26,053,836.0
Grand Traverse County,Michigan,26,055,5881.0
Gratiot County,Michigan,26,057,2831.0
Hillsdale County,Michigan,26,059,2337.0
Houghton County,Michigan,26,061,1118.0
Huron County,Michigan,26,063,1691.0
Ingham County,Michigan,26,065,13495.0
Ionia County,Michigan,26,067,4285.0
Iosco County,Michigan,26,069,1665.0
Iron County,Michigan,26,071,652.0
Isabella County,Michigan,26,073,3179.0
Jackson County,Michigan,26,075,10605.0
Kalamazoo County,Michigan,26,077,12131.0
Kalkaska County,Michigan,26,079,1086.0
Kent County,Michigan,26,081,29783.0
Keweenaw County,Michigan,26,083,71.0
Lake County,Michigan,26,085,806.0
Lapeer County,Michigan,26,087,5902.0
Leelanau County,Michigan,26,089,926.0
Lenawee County,Michigan,26,091,5932.0
Livingston County,Michigan,26,093,12003.0
Luce County,Michigan,26,095,483.0
Mackinac County,Michigan,26,097,644.0
Macomb County,Michigan,26,099,49713.0
Manistee County,Michigan,26,101,1664.0
Marquette County,Michigan,26,103,3187.0
Mason County,Michigan,26,105,1814.0
Mecosta County,Michigan,26,107,2285.0
Menominee County,Michigan,26,109,1400.0
Midland County,Michigan,26,111,4066.0
Missaukee County,Michigan,26,113,897.0
Monroe County,Michigan,26,115,10314.0
Montcalm County,Michigan,26,117,4220.0
Montmorency County,Michigan,26,119,538.0
Muskegon County,Michigan,26,121,11228.0
Newaygo County,Michigan,26,123,2891.0
Oakland County,Michigan,26,125,50990.0
Oceana County,Michigan,26,127,1399.0
Ogemaw County,Michigan,26,129,1584.0
Ontonagon County,Michigan,26,131,371.0
Osceola County,Michigan,26,133,1320.0
Oscoda County,Michigan,26,135,603.0
Otsego County,Michigan,26,137,1464.0
Ottawa County,Michigan,26,139,13063.0
Presque Isle County,Michigan,26,141,834.0
Roscommon County,Michigan,26,143,1859.0
Saginaw County,Michigan,26,145,11019.0
Saint Clair County,Michigan,26,147,11065.0
Saint Joseph County,Michigan,26,149,3881.0
Sanilac County,Michigan,26,151,2422.0
Schoolcraft County,Michigan,26,153,446.0
Shiawassee County,Michigan,26,155,3835.0
Tuscola County,Michigan,26,157,3104.0
Van Buren County,Michigan,26,159,4474.0
Washtenaw County,Michigan,26,161,11648.0
Wayne County,Michigan,26,163,80026.0
Wexford County,Michigan,26,165,1977.0
Aitkin County,Minnesota,27,001,1105.0
Anoka County,Minnesota,27,003,17785.0
Becker County,Minnesota,27,005,1678.0
Beltrami County,Minnesota,27,007,2108.0
Benton County,Minnesota,27,009,1924.0
Big Stone County,Minnesota,27,011,238.0
Blue Earth County,Minnesota,27,013,2243.0
Brown County,Minnesota,27,015,1226.0
Carlton County,Minnesota,27,017,1921.0
Carver County,Minnesota,27,019,3513.0
Cass County,Minnesota,27,021,1945.0
Chippewa County,Minnesota,27,023,660.0
Chisago County,Minnesota,27,025,3417.0
Clay County,Minnesota,27,027,2974.0
Clearwater County,Minnesota,27,029,435.0
Cook County,Minnesota,27,031,220.0
Cottonwood County,Minnesota,27,033,495.0
Crow Wing County,Minnesota,27,035,4298.0
Dakota County,Minnesota,27,037,17386.0
Dodge County,Minnesota,27,039,909.0
Douglas County,Minnesota,27,041,1998.0
Faribault County,Minnesota,27,043,743.0
Fillmore County,Minnesota,27,045,1159.0
Freeborn County,Minnesota,27,047,1653.0
Goodhue County,Minnesota,27,049,2478.0
Grant County,Minnesota,27,051,314.0
Hennepin County,Minnesota,27,053,47650.0
Houston County,Minnesota,27,055,880.0
Hubbard County,Minnesota,27,057,1199.0
Isanti County,Minnesota,27,059,2810.0
Itasca County,Minnesota,27,061,2945.0
Jackson County,Minnesota,27,063,572.0
Kanabec County,Minnesota,27,065,1110.0
Kandiyohi County,Minnesota,27,067,1928.0
Kittson County,Minnesota,27,069,189.0
Koochiching County,Minnesota,27,071,1099.0
Lac qui Parle County,Minnesota,27,073,374.0
Lake County,Minnesota,27,075,684.0
Lake of the Woods County,Minnesota,27,077,167.0
Le Sueur County,Minnesota,27,079,1463.0
Lincoln County,Minnesota,27,081,246.0
Lyon County,Minnesota,27,083,1044.0
McLeod County,Minnesota,27,085,1836.0
Mahnomen County,Minnesota,27,087,242.0
Marshall County,Minnesota,27,089,385.0
Martin County,Minnesota,27,091,1120.0
Meeker County,Minnesota,27,093,1340.0
Mille Lacs County,Minnesota,27,095,1777.0
Morrison County,Minnesota,27,097,1791.0
Mower County,Minnesota,27,099,1974.0
Murray County,Minnesota,27,101,483.0
Nicollet County,Minnesota,27,103,1559.0
Nobles County,Minnesota,27,105,901.0
Norman County,Minnesota,27,107,281.0
Olmsted County,Minnesota,27,109,6244.0
Otter Tail County,Minnesota,27,111,2888.0
Pennington County,Minnesota,27,113,765.0
Pine County,Minnesota,27,115,2053.0
Pipestone County,Minnesota,27,117,474.0
Polk County,Minnesota,27,119,1836.0
Pope County,Minnesota,27,121,662.0
Ramsey County,Minnesota,27,123,21908.0
Red Lake County,Minnesota,27,125,249.0
Redwood County,Minnesota,27,127,610.0
Renville County,Minnesota,27,129,467.0
Rice County,Minnesota,27,131,2856.0
Rock County,Minnesota,27,133,442.0
Roseau County,Minnesota,27,135,764.0
Saint Louis County,Minnesota,27,137,10024.0
Scott County,Minnesota,27,139,5367.0
Sherburne County,Minnesota,27,141,5248.0
Sibley County,Minnesota,27,143,611.0
Stearns County,Minnesota,27,145,6804.0
Steele County,Minnesota,27,147,1694.0
Stevens County,Minnesota,27,149,275.0
Swift County,Minnesota,27,151,452.0
Todd County,Minnesota,27,153,1230.0
Traverse County,Minnesota,27,155,185.0
Wabasha County,Minnesota,27,157,1263.0
Wadena County,Minnesota,27,159,779.0
Waseca County,Minnesota,27,161,931.0
Washington County,Minnesota,27,163,11588.0
Watonwan County,Minnesota,27,165,504.0
Wilkin County,Minnesota,27,167,365.0
Winona County,Minnesota,27,169,2290.0
Wright County,Minnesota,27,171,6322.0
Yellow Medicine County,Minnesota,27,173,506.0
