County,State,State_FIPS,County_FIPS,professional_degree
Dallas County,Iowa,19,049,1045
Davis County,Iowa,19,051,27
Decatur County,Iowa,19,053,16
Delaware County,Iowa,19,055,92
Des Moines County,Iowa,19,057,365
Dickinson County,Iowa,19,059,268
Dubuque County,Iowa,19,061,911
Emmet County,Iowa,19,063,83
Fayette County,Iowa,19,065,148
Floyd County,Iowa,19,067,78
Franklin County,Iowa,19,069,46
Fremont County,Iowa,19,071,61
Greene County,Iowa,19,073,61
Grundy County,Iowa,19,075,54
Guthrie County,Iowa,19,077,128
Hamilton County,Iowa,19,079,34
Hancock County,Iowa,19,081,101
Hardin County,Iowa,19,083,106
Harrison County,Iowa,19,085,41
Henry County,Iowa,19,087,162
Howard County,Iowa,19,089,97
Humboldt County,Iowa,19,091,19
Ida County,Iowa,19,093,30
Iowa County,Iowa,19,095,92
Jackson County,Iowa,19,097,161
Jasper County,Iowa,19,099,189
Jefferson County,Iowa,19,101,203
Johnson County,Iowa,19,103,3742
Jones County,Iowa,19,105,93
Keokuk County,Iowa,19,107,35
Kossuth County,Iowa,19,109,75
Lee County,Iowa,19,111,280
Linn County,Iowa,19,113,2144
Louisa County,Iowa,19,115,44
Lucas County,Iowa,19,117,47
Lyon County,Iowa,19,119,49
Madison County,Iowa,19,121,152
Mahaska County,Iowa,19,123,119
Marion County,Iowa,19,125,200
Marshall County,Iowa,19,127,280
Mills County,Iowa,19,129,112
Mitchell County,Iowa,19,131,74
Monona County,Iowa,19,133,31
Monroe County,Iowa,19,135,39
Montgomery County,Iowa,19,137,75
Muscatine County,Iowa,19,139,200
O'Brien County,Iowa,19,141,126
Osceola County,Iowa,19,143,49
Page County,Iowa,19,145,133
Palo Alto County,Iowa,19,147,41
Plymouth County,Iowa,19,149,273
Pocahontas County,Iowa,19,151,33
Polk County,Iowa,19,153,5697
Pottawattamie County,Iowa,19,155,405
Poweshiek County,Iowa,19,157,166
Ringgold County,Iowa,19,159,18
Sac County,Iowa,19,161,43
Scott County,Iowa,19,163,2027
Shelby County,Iowa,19,165,85
Sioux County,Iowa,19,167,209
Story County,Iowa,19,169,937
Tama County,Iowa,19,171,104
Taylor County,Iowa,19,173,12
Union County,Iowa,19,175,85
Van Buren County,Iowa,19,177,9
Wapello County,Iowa,19,179,227
Warren County,Iowa,19,181,396
Washington County,Iowa,19,183,208
Wayne County,Iowa,19,185,35
Webster County,Iowa,19,187,318
Winnebago County,Iowa,19,189,30
Winneshiek County,Iowa,19,191,249
Woodbury County,Iowa,19,193,746
Worth County,Iowa,19,195,66
Wright County,Iowa,19,197,98
Allen County,Kansas,20,001,114
Anderson County,Kansas,20,003,73
Atchison County,Kansas,20,005,37
Barber County,Kansas,20,007,35
Barton County,Kansas,20,009,215
Bourbon County,Kansas,20,011,203
Brown County,Kansas,20,013,42
Butler County,Kansas,20,015,414
Chase County,Kansas,20,017,23
Chautauqua County,Kansas,20,019,16
Cherokee County,Kansas,20,021,39
Cheyenne County,Kansas,20,023,17
Clark County,Kansas,20,025,17
Clay County,Kansas,20,027,34
Cloud County,Kansas,20,029,46
Coffey County,Kansas,20,031,44
Comanche County,Kansas,20,033,30
Cowley County,Kansas,20,035,241
Crawford County,Kansas,20,037,407
Decatur County,Kansas,20,039,28
Dickinson County,Kansas,20,041,265
Doniphan County,Kansas,20,043,43
Douglas County,Kansas,20,045,2147
Edwards County,Kansas,20,047,24
Elk County,Kansas,20,049,38
Ellis County,Kansas,20,051,342
Ellsworth County,Kansas,20,053,38
Finney County,Kansas,20,055,161
Ford County,Kansas,20,057,161
Franklin County,Kansas,20,059,213
Geary County,Kansas,20,061,121
Gove County,Kansas,20,063,16
Graham County,Kansas,20,065,17
Grant County,Kansas,20,067,47
Gray County,Kansas,20,069,31
Greeley County,Kansas,20,071,8
Greenwood County,Kansas,20,073,40
Hamilton County,Kansas,20,075,4
Harper County,Kansas,20,077,26
Harvey County,Kansas,20,079,318
Haskell County,Kansas,20,081,15
Hodgeman County,Kansas,20,083,0
Jackson County,Kansas,20,085,81
Jefferson County,Kansas,20,087,143
Jewell County,Kansas,20,089,22
Johnson County,Kansas,20,091,13108
Kearny County,Kansas,20,093,11
Kingman County,Kansas,20,095,109
Kiowa County,Kansas,20,097,10
Labette County,Kansas,20,099,190
Lane County,Kansas,20,101,2
Leavenworth County,Kansas,20,103,627
Lincoln County,Kansas,20,105,2
Linn County,Kansas,20,107,56
Logan County,Kansas,20,109,13
Lyon County,Kansas,20,111,172
McPherson County,Kansas,20,113,247
Marion County,Kansas,20,115,60
Marshall County,Kansas,20,117,48
Meade County,Kansas,20,119,34
Miami County,Kansas,20,121,264
Mitchell County,Kansas,20,123,21
Montgomery County,Kansas,20,125,249
Morris County,Kansas,20,127,38
Morton County,Kansas,20,129,23
Nemaha County,Kansas,20,131,38
Neosho County,Kansas,20,133,59
Ness County,Kansas,20,135,38
Norton County,Kansas,20,137,28
Osage County,Kansas,20,139,108
Osborne County,Kansas,20,141,33
Ottawa County,Kansas,20,143,15
Pawnee County,Kansas,20,145,63
Phillips County,Kansas,20,147,38
Pottawatomie County,Kansas,20,149,322
Pratt County,Kansas,20,151,66
Rawlins County,Kansas,20,153,22
Reno County,Kansas,20,155,342
Republic County,Kansas,20,157,82
Rice County,Kansas,20,159,48
Riley County,Kansas,20,161,623
Rooks County,Kansas,20,163,58
Rush County,Kansas,20,165,24
Russell County,Kansas,20,167,65
Saline County,Kansas,20,169,383
Scott County,Kansas,20,171,49
Sedgwick County,Kansas,20,173,4446
Seward County,Kansas,20,175,126
Shawnee County,Kansas,20,177,2583
Sheridan County,Kansas,20,179,10
Sherman County,Kansas,20,181,0
Smith County,Kansas,20,183,38
Stafford County,Kansas,20,185,23
Stanton County,Kansas,20,187,0
Stevens County,Kansas,20,189,11
Sumner County,Kansas,20,191,98
Thomas County,Kansas,20,193,84
Trego County,Kansas,20,195,19
Wabaunsee County,Kansas,20,197,26
Wallace County,Kansas,20,199,9
Washington County,Kansas,20,201,31
Wichita County,Kansas,20,203,0
Wilson County,Kansas,20,205,51
Woodson County,Kansas,20,207,31
Wyandotte County,Kansas,20,209,828
Adair County,Kentucky,21,001,153
Allen County,Kentucky,21,003,109
Anderson County,Kentucky,21,005,166
Ballard County,Kentucky,21,007,42
Barren County,Kentucky,21,009,270
Bath County,Kentucky,21,011,23
Bell County,Kentucky,21,013,288
Boone County,Kentucky,21,015,984
Bourbon County,Kentucky,21,017,174
Boyd County,Kentucky,21,019,489
Boyle County,Kentucky,21,021,546
Bracken County,Kentucky,21,023,10
Breathitt County,Kentucky,21,025,82
Breckinridge County,Kentucky,21,027,41
Bullitt County,Kentucky,21,029,340
Butler County,Kentucky,21,031,55
Caldwell County,Kentucky,21,033,133
Calloway County,Kentucky,21,035,331
Campbell County,Kentucky,21,037,1172
Carlisle County,Kentucky,21,039,18
Carroll County,Kentucky,21,041,26
Carter County,Kentucky,21,043,79
Casey County,Kentucky,21,045,146
Christian County,Kentucky,21,047,315
Clark County,Kentucky,21,049,301
Clay County,Kentucky,21,051,69
Clinton County,Kentucky,21,053,66
Crittenden County,Kentucky,21,055,27
Cumberland County,Kentucky,21,057,69
Daviess County,Kentucky,21,059,925
Edmonson County,Kentucky,21,061,35
Elliott County,Kentucky,21,063,0
Estill County,Kentucky,21,065,77
Fayette County,Kentucky,21,067,7136
Fleming County,Kentucky,21,069,81
Floyd County,Kentucky,21,071,178
Franklin County,Kentucky,21,073,537
Fulton County,Kentucky,21,075,29
Gallatin County,Kentucky,21,077,20
Garrard County,Kentucky,21,079,93
Grant County,Kentucky,21,081,129
Graves County,Kentucky,21,083,140
Grayson County,Kentucky,21,085,132
Green County,Kentucky,21,087,91
Greenup County,Kentucky,21,089,321
Hancock County,Kentucky,21,091,28
Hardin County,Kentucky,21,093,1003
Harlan County,Kentucky,21,095,215
Harrison County,Kentucky,21,097,199
Hart County,Kentucky,21,099,81
Henderson County,Kentucky,21,101,390
Henry County,Kentucky,21,103,69
Hickman County,Kentucky,21,105,19
Hopkins County,Kentucky,21,107,386
Jackson County,Kentucky,21,109,62
Jefferson County,Kentucky,21,111,12621
Jessamine County,Kentucky,21,113,634
Johnson County,Kentucky,21,115,243
Kenton County,Kentucky,21,117,1847
Knott County,Kentucky,21,119,48
Knox County,Kentucky,21,121,264
Larue County,Kentucky,21,123,81
Laurel County,Kentucky,21,125,597
Lawrence County,Kentucky,21,127,60
Lee County,Kentucky,21,129,7
Leslie County,Kentucky,21,131,89
Letcher County,Kentucky,21,133,88
Lewis County,Kentucky,21,135,108
Lincoln County,Kentucky,21,137,135
Livingston County,Kentucky,21,139,63
Logan County,Kentucky,21,141,133
Lyon County,Kentucky,21,143,66
McCracken County,Kentucky,21,145,906
McCreary County,Kentucky,21,147,16
McLean County,Kentucky,21,149,49
Madison County,Kentucky,21,151,917
Magoffin County,Kentucky,21,153,114
Marion County,Kentucky,21,155,200
Marshall County,Kentucky,21,157,183
Martin County,Kentucky,21,159,56
Mason County,Kentucky,21,161,129
Meade County,Kentucky,21,163,124
Menifee County,Kentucky,21,165,36
Mercer County,Kentucky,21,167,219
Metcalfe County,Kentucky,21,169,24
Monroe County,Kentucky,21,171,81
Montgomery County,Kentucky,21,173,164
Morgan County,Kentucky,21,175,115
Muhlenberg County,Kentucky,21,177,186
Nelson County,Kentucky,21,179,217
Nicholas County,Kentucky,21,181,19
Ohio County,Kentucky,21,183,77
Oldham County,Kentucky,21,185,1075
Owen County,Kentucky,21,187,160
Owsley County,Kentucky,21,189,15
Pendleton County,Kentucky,21,191,139
Perry County,Kentucky,21,193,256
Pike County,Kentucky,21,195,663
Powell County,Kentucky,21,197,12
Pulaski County,Kentucky,21,199,516
Robertson County,Kentucky,21,201,7
Rockcastle County,Kentucky,21,203,159
Rowan County,Kentucky,21,205,261
Russell County,Kentucky,21,207,145
Scott County,Kentucky,21,209,580
Shelby County,Kentucky,21,211,447
Simpson County,Kentucky,21,213,92
Spencer County,Kentucky,21,215,76
Taylor County,Kentucky,21,217,281
Todd County,Kentucky,21,219,65
Trigg County,Kentucky,21,221,188
Trimble County,Kentucky,21,223,59
Union County,Kentucky,21,225,56
Warren County,Kentucky,21,227,1035
Washington County,Kentucky,21,229,74
Wayne County,Kentucky,21,231,72
Webster County,Kentucky,21,233,60
Whitley County,Kentucky,21,235,263
Wolfe County,Kentucky,21,237,26
Woodford County,Kentucky,21,239,335
Acadia Parish,Louisiana,22,001,121
Allen Parish,Louisiana,22,003,52
Ascension Parish,Louisiana,22,005,665
Assumption Parish,Louisiana,22,007,48
Avoyelles Parish,Louisiana,22,009,215
Beauregard Parish,Louisiana,22,011,232
Bienville Parish,Louisiana,22,013,2
Bossier Parish,Louisiana,22,015,983
Caddo Parish,Louisiana,22,017,3476
Calcasieu Parish,Louisiana,22,019,1134
Caldwell Parish,Louisiana,22,021,92
Cameron Parish,Louisiana,22,023,33
Catahoula Parish,Louisiana,22,025,52
Claiborne Parish,Louisiana,22,027,107
Concordia Parish,Louisiana,22,029,117
De Soto Parish,Louisiana,22,031,108
East Baton Rouge Parish,Louisiana,22,033,6484
East Carroll Parish,Louisiana,22,035,0
East Feliciana Parish,Louisiana,22,037,97
Evangeline Parish,Louisiana,22,039,287
Franklin Parish,Louisiana,22,041,56
Grant Parish,Louisiana,22,043,65
Iberia Parish,Louisiana,22,045,425
Iberville Parish,Louisiana,22,047,63
Jackson Parish,Louisiana,22,049,41
Jefferson Parish,Louisiana,22,051,6064
Jefferson Davis Parish,Louisiana,22,053,140
Lafayette Parish,Louisiana,22,055,2641
Lafourche Parish,Louisiana,22,057,508
LaSalle Parish,Louisiana,22,059,31
Lincoln Parish,Louisiana,22,061,506
Livingston Parish,Louisiana,22,063,465
Madison Parish,Louisiana,22,065,53
Morehouse Parish,Louisiana,22,067,97
Natchitoches Parish,Louisiana,22,069,287
Orleans Parish,Louisiana,22,071,9137
Ouachita Parish,Louisiana,22,073,1301
Plaquemines Parish,Louisiana,22,075,133
Pointe Coupee Parish,Louisiana,22,077,52
Rapides Parish,Louisiana,22,079,985
Red River Parish,Louisiana,22,081,29
Richland Parish,Louisiana,22,083,88
Sabine Parish,Louisiana,22,085,55
Saint Bernard Parish,Louisiana,22,087,76
Saint Charles Parish,Louisiana,22,089,307
Saint Helena Parish,Louisiana,22,091,25
Saint James Parish,Louisiana,22,093,32
Saint John the Baptist Parish,Louisiana,22,095,355
Saint Landry Parish,Louisiana,22,097,408
Saint Martin Parish,Louisiana,22,099,186
Saint Mary Parish,Louisiana,22,101,273
Saint Tammany Parish,Louisiana,22,103,3542
Tangipahoa Parish,Louisiana,22,105,694
Tensas Parish,Louisiana,22,107,36
Terrebonne Parish,Louisiana,22,109,665
Union Parish,Louisiana,22,111,76
Vermilion Parish,Louisiana,22,113,207
Vernon Parish,Louisiana,22,115,215
Washington Parish,Louisiana,22,117,133
Webster Parish,Louisiana,22,119,98
West Baton Rouge Parish,Louisiana,22,121,79
West Carroll Parish,Louisiana,22,123,12
West Feliciana Parish,Louisiana,22,125,39
Winn Parish,Louisiana,22,127,91
Androscoggin County,Maine,23,001,663
Aroostook County,Maine,23,003,381
Cumberland County,Maine,23,005,6226
Franklin County,Maine,23,007,281
Hancock County,Maine,23,009,833
Kennebec County,Maine,23,011,1508
Knox County,Maine,23,013,557
Lincoln County,Maine,23,015,427
Oxford County,Maine,23,017,298
Penobscot County,Maine,23,019,1471
Piscataquis County,Maine,23,021,49
Sagadahoc County,Maine,23,023,417
Somerset County,Maine,23,025,275
Waldo County,Maine,23,027,391
Washington County,Maine,23,029,207
York County,Maine,23,031,2367
Allegany County,Maryland,24,001,563
Anne Arundel County,Maryland,24,003,8752
Baltimore County,Maryland,24,005,17133
Calvert County,Maryland,24,009,1002
Caroline County,Maryland,24,011,142
Carroll County,Maryland,24,013,1728
Cecil County,Maryland,24,015,505
Charles County,Maryland,24,017,846
Dorchester County,Maryland,24,019,306
Frederick County,Maryland,24,021,2665
Garrett County,Maryland,24,023,262
Harford County,Maryland,24,025,2323
Howard County,Maryland,24,027,9061
Kent County,Maryland,24,029,238
Queen Anne's County,Maryland,24,035,536
Saint Mary's County,Maryland,24,037,863
Somerset County,Maryland,24,039,236
Talbot County,Maryland,24,041,816
Washington County,Maryland,24,043,883
Wicomico County,Maryland,24,045,897
Worcester County,Maryland,24,047,777
Baltimore City,Maryland,24,510,10669
Montgomery County,Maryland,24,031,43710
Prince George's County,Maryland,24,033,8809
Barnstable County,Massachusetts,25,001,4598
Berkshire County,Massachusetts,25,003,2106
Bristol County,Massachusetts,25,005,4468
Dukes County,Massachusetts,25,007,238
Essex County,Massachusetts,25,009,12817
Franklin County,Massachusetts,25,011,721
Hampden County,Massachusetts,25,013,4785
Hampshire County,Massachusetts,25,015,2738
Middlesex County,Massachusetts,25,017,38713
Nantucket County,Massachusetts,25,019,281
Norfolk County,Massachusetts,25,021,19854
Plymouth County,Massachusetts,25,023,6140
Suffolk County,Massachusetts,25,025,17994
Worcester County,Massachusetts,25,027,9815
Alcona County,Michigan,26,001,77
Alger County,Michigan,26,003,65
Allegan County,Michigan,26,005,734
Alpena County,Michigan,26,007,339
Antrim County,Michigan,26,009,203
Arenac County,Michigan,26,011,46
Baraga County,Michigan,26,013,32
Barry County,Michigan,26,015,408
Bay County,Michigan,26,017,662
Benzie County,Michigan,26,019,223
Berrien County,Michigan,26,021,1547
Branch County,Michigan,26,023,251
Calhoun County,Michigan,26,025,931
Cass County,Michigan,26,027,245
Charlevoix County,Michigan,26,029,367
Cheboygan County,Michigan,26,031,299
Chippewa County,Michigan,26,033,315
Clare County,Michigan,26,035,130
Clinton County,Michigan,26,037,856
Crawford County,Michigan,26,039,103
Delta County,Michigan,26,041,276
Dickinson County,Michigan,26,043,190
Eaton County,Michigan,26,045,856
Emmet County,Michigan,26,047,558
Genesee County,Michigan,26,049,3011
Gladwin County,Michigan,26,051,118
Gogebic County,Michigan,26,053,113
Grand Traverse County,Michigan,26,055,1273
Gratiot County,Michigan,26,057,120
Hillsdale County,Michigan,26,059,299
Houghton County,Michigan,26,061,340
Huron County,Michigan,26,063,217
Ingham County,Michigan,26,065,4898
Ionia County,Michigan,26,067,139
Iosco County,Michigan,26,069,161
Iron County,Michigan,26,071,96
Isabella County,Michigan,26,073,464
Jackson County,Michigan,26,075,1226
Kalamazoo County,Michigan,26,077,3089
Kalkaska County,Michigan,26,079,59
Kent County,Michigan,26,081,7092
Keweenaw County,Michigan,26,083,27
Lake County,Michigan,26,085,5
Lapeer County,Michigan,26,087,416
Leelanau County,Michigan,26,089,493
Lenawee County,Michigan,26,091,491
Livingston County,Michigan,26,093,1605
Luce County,Michigan,26,095,29
Mackinac County,Michigan,26,097,66
Macomb County,Michigan,26,099,5504
Manistee County,Michigan,26,101,226
Marquette County,Michigan,26,103,691
Mason County,Michigan,26,105,182
Mecosta County,Michigan,26,107,189
Menominee County,Michigan,26,109,131
Midland County,Michigan,26,111,892
Missaukee County,Michigan,26,113,71
Monroe County,Michigan,26,115,861
Montcalm County,Michigan,26,117,361
Montmorency County,Michigan,26,119,51
Muskegon County,Michigan,26,121,980
Newaygo County,Michigan,26,123,204
Oakland County,Michigan,26,125,29639
Oceana County,Michigan,26,127,165
Ogemaw County,Michigan,26,129,138
Ontonagon County,Michigan,26,131,23
Osceola County,Michigan,26,133,112
Oscoda County,Michigan,26,135,26
Otsego County,Michigan,26,137,205
Ottawa County,Michigan,26,139,2149
Presque Isle County,Michigan,26,141,87
Roscommon County,Michigan,26,143,99
Saginaw County,Michigan,26,145,1637
Saint Clair County,Michigan,26,147,957
Saint Joseph County,Michigan,26,149,322
Sanilac County,Michigan,26,151,172
Schoolcraft County,Michigan,26,153,28
Shiawassee County,Michigan,26,155,336
Tuscola County,Michigan,26,157,195
Van Buren County,Michigan,26,159,517
Washtenaw County,Michigan,26,161,9622
Wayne County,Michigan,26,163,15686
Wexford County,Michigan,26,165,238
Aitkin County,Minnesota,27,001,103
Anoka County,Minnesota,27,003,2343
Becker County,Minnesota,27,005,293
Beltrami County,Minnesota,27,007,384
Benton County,Minnesota,27,009,244
Big Stone County,Minnesota,27,011,43
Blue Earth County,Minnesota,27,013,520
Brown County,Minnesota,27,015,264
Carlton County,Minnesota,27,017,179
Carver County,Minnesota,27,019,1248
Cass County,Minnesota,27,021,208
Chippewa County,Minnesota,27,023,65
Chisago County,Minnesota,27,025,377
Clay County,Minnesota,27,027,371
Clearwater County,Minnesota,27,029,30
Cook County,Minnesota,27,031,81
Cottonwood County,Minnesota,27,033,108
Crow Wing County,Minnesota,27,035,548
Dakota County,Minnesota,27,037,5930
Dodge County,Minnesota,27,039,149
Douglas County,Minnesota,27,041,573
Faribault County,Minnesota,27,043,58
Fillmore County,Minnesota,27,045,124
Freeborn County,Minnesota,27,047,191
Goodhue County,Minnesota,27,049,357
Grant County,Minnesota,27,051,37
Hennepin County,Minnesota,27,053,26292
Houston County,Minnesota,27,055,270
Hubbard County,Minnesota,27,057,191
Isanti County,Minnesota,27,059,211
Itasca County,Minnesota,27,061,383
Jackson County,Minnesota,27,063,55
Kanabec County,Minnesota,27,065,76
Kandiyohi County,Minnesota,27,067,465
Kittson County,Minnesota,27,069,31
Koochiching County,Minnesota,27,071,42
Lac qui Parle County,Minnesota,27,073,38
Lake County,Minnesota,27,075,104
Lake of the Woods County,Minnesota,27,077,0
Le Sueur County,Minnesota,27,079,196
Lincoln County,Minnesota,27,081,22
Lyon County,Minnesota,27,083,195
McLeod County,Minnesota,27,085,204
Mahnomen County,Minnesota,27,087,27
Marshall County,Minnesota,27,089,50
Martin County,Minnesota,27,091,163
Meeker County,Minnesota,27,093,103
Mille Lacs County,Minnesota,27,095,97
Morrison County,Minnesota,27,097,243
Mower County,Minnesota,27,099,165
Murray County,Minnesota,27,101,58
Nicollet County,Minnesota,27,103,354
Nobles County,Minnesota,27,105,120
Norman County,Minnesota,27,107,32
Olmsted County,Minnesota,27,109,4355
Otter Tail County,Minnesota,27,111,622
Pennington County,Minnesota,27,113,88
Pine County,Minnesota,27,115,136
Pipestone County,Minnesota,27,117,76
Polk County,Minnesota,27,119,205
Pope County,Minnesota,27,121,66
Ramsey County,Minnesota,27,123,10460
Red Lake County,Minnesota,27,125,11
Redwood County,Minnesota,27,127,81
Renville County,Minnesota,27,129,47
Rice County,Minnesota,27,131,661
Rock County,Minnesota,27,133,83
Roseau County,Minnesota,27,135,73
Saint Louis County,Minnesota,27,137,2256
Scott County,Minnesota,27,139,981
Sherburne County,Minnesota,27,141,553
Sibley County,Minnesota,27,143,66
Stearns County,Minnesota,27,145,1469
Steele County,Minnesota,27,147,342
Stevens County,Minnesota,27,149,81
Swift County,Minnesota,27,151,51
Todd County,Minnesota,27,153,130
Traverse County,Minnesota,27,155,22
Wabasha County,Minnesota,27,157,123
Wadena County,Minnesota,27,159,84
Waseca County,Minnesota,27,161,143
Washington County,Minnesota,27,163,3779
Watonwan County,Minnesota,27,165,31
Wilkin County,Minnesota,27,167,55
Winona County,Minnesota,27,169,341
Wright County,Minnesota,27,171,834
Yellow Medicine County,Minnesota,27,173,63
Adams County,Mississippi,28,001,225
Alcorn County,Mississippi,28,003,243
Amite County,Mississippi,28,005,61
Attala County,Mississippi,28,007,220
Benton County,Mississippi,28,009,42
Bolivar County,Mississippi,28,011,158
Calhoun County,Mississippi,28,013,60
Carroll County,Mississippi,28,015,35
Chickasaw County,Mississippi,28,017,127
Choctaw County,Mississippi,28,019,80
Claiborne County,Mississippi,28,021,20
Clarke County,Mississippi,28,023,14
Clay County,Mississippi,28,025,162
Coahoma County,Mississippi,28,027,144
Copiah County,Mississippi,28,029,86
Covington County,Mississippi,28,031,46
DeSoto County,Mississippi,28,033,951
Forrest County,Mississippi,28,035,712
Franklin County,Mississippi,28,037,34
George County,Mississippi,28,039,56
Greene County,Mississippi,28,041,26
Grenada County,Mississippi,28,043,99
Hancock County,Mississippi,28,045,387
Harrison County,Mississippi,28,047,1603
Hinds County,Mississippi,28,049,3592
Holmes County,Mississippi,28,051,73
Humphreys County,Mississippi,28,053,20
Issaquena County,Mississippi,28,055,0
Itawamba County,Mississippi,28,057,211
Jackson County,Mississippi,28,059,1273
Jasper County,Mississippi,28,061,39
Jefferson County,Mississippi,28,063,13
Jefferson Davis County,Mississippi,28,065,16
Jones County,Mississippi,28,067,561
Kemper County,Mississippi,28,069,38
Lafayette County,Mississippi,28,071,840
Lamar County,Mississippi,28,073,699
Lauderdale County,Mississippi,28,075,791
Lawrence County,Mississippi,28,077,59
Leake County,Mississippi,28,079,21
Lee County,Mississippi,28,081,1000
Leflore County,Mississippi,28,083,171
Lincoln County,Mississippi,28,085,296
Lowndes County,Mississippi,28,087,628
Madison County,Mississippi,28,089,2940
Marion County,Mississippi,28,091,168
Marshall County,Mississippi,28,093,83
Monroe County,Mississippi,28,095,189
Montgomery County,Mississippi,28,097,19
Neshoba County,Mississippi,28,099,145
Newton County,Mississippi,28,101,53
Noxubee County,Mississippi,28,103,38
Oktibbeha County,Mississippi,28,105,501
Panola County,Mississippi,28,107,128
Pearl River County,Mississippi,28,109,192
Perry County,Mississippi,28,111,24
Pike County,Mississippi,28,113,292
Pontotoc County,Mississippi,28,115,99
Prentiss County,Mississippi,28,117,47
Quitman County,Mississippi,28,119,45
Rankin County,Mississippi,28,121,1569
Scott County,Mississippi,28,123,103
Sharkey County,Mississippi,28,125,20
Simpson County,Mississippi,28,127,213
Smith County,Mississippi,28,129,103
Stone County,Mississippi,28,131,28
Sunflower County,Mississippi,28,133,90
Tallahatchie County,Mississippi,28,135,23
Tate County,Mississippi,28,137,135
Tippah County,Mississippi,28,139,117
Tishomingo County,Mississippi,28,141,182
Tunica County,Mississippi,28,143,37
Union County,Mississippi,28,145,207
Walthall County,Mississippi,28,147,33
Warren County,Mississippi,28,149,365
Washington County,Mississippi,28,151,276
Wayne County,Mississippi,28,153,18
Webster County,Mississippi,28,155,55
Wilkinson County,Mississippi,28,157,37
Winston County,Mississippi,28,159,63
Yalobusha County,Mississippi,28,161,80
Yazoo County,Mississippi,28,163,118
Adair County,Missouri,29,001,363
Andrew County,Missouri,29,003,81
Atchison County,Missouri,29,005,73
Audrain County,Missouri,29,007,203
Barry County,Missouri,29,009,109
Barton County,Missouri,29,011,103
Bates County,Missouri,29,013,29
Benton County,Missouri,29,015,100
Bollinger County,Missouri,29,017,110
Boone County,Missouri,29,019,3133
Buchanan County,Missouri,29,021,812
Butler County,Missouri,29,023,408
Caldwell County,Missouri,29,025,26
Callaway County,Missouri,29,027,398
Camden County,Missouri,29,029,513
Cape Girardeau County,Missouri,29,031,644
Carroll County,Missouri,29,033,33
Carter County,Missouri,29,035,19
Cass County,Missouri,29,037,682
Cedar County,Missouri,29,039,30
Chariton County,Missouri,29,041,18
Christian County,Missouri,29,043,571
Clark County,Missouri,29,045,15
Clay County,Missouri,29,047,2051
Clinton County,Missouri,29,049,114
Cole County,Missouri,29,051,1011
Cooper County,Missouri,29,053,113
Crawford County,Missouri,29,055,81
Dade County,Missouri,29,057,29
Dallas County,Missouri,29,059,59
Daviess County,Missouri,29,061,94
DeKalb County,Missouri,29,063,43
Dent County,Missouri,29,065,47
Douglas County,Missouri,29,067,29
Dunklin County,Missouri,29,069,177
Franklin County,Missouri,29,071,1086
Gasconade County,Missouri,29,073,70
Gentry County,Missouri,29,075,36
Greene County,Missouri,29,077,3551
Grundy County,Missouri,29,079,39
Harrison County,Missouri,29,081,17
Henry County,Missouri,29,083,173
Hickory County,Missouri,29,085,67
Holt County,Missouri,29,087,19
Howard County,Missouri,29,089,55
Howell County,Missouri,29,091,359
Iron County,Missouri,29,093,56
Jackson County,Missouri,29,095,8496
Jasper County,Missouri,29,097,738
Jefferson County,Missouri,29,099,802
Johnson County,Missouri,29,101,335
Knox County,Missouri,29,103,39
Laclede County,Missouri,29,105,118
Lafayette County,Missouri,29,107,145
Lawrence County,Missouri,29,109,121
Lewis County,Missouri,29,111,13
Lincoln County,Missouri,29,113,262
Linn County,Missouri,29,115,172
Livingston County,Missouri,29,117,111
McDonald County,Missouri,29,119,46
Macon County,Missouri,29,121,103
Madison County,Missouri,29,123,47
Maries County,Missouri,29,125,82
Marion County,Missouri,29,127,226
Mercer County,Missouri,29,129,22
Miller County,Missouri,29,131,183
Mississippi County,Missouri,29,133,35
Moniteau County,Missouri,29,135,18
Monroe County,Missouri,29,137,37
Montgomery County,Missouri,29,139,43
Morgan County,Missouri,29,141,93
New Madrid County,Missouri,29,143,87
Newton County,Missouri,29,145,597
Nodaway County,Missouri,29,147,188
Oregon County,Missouri,29,149,49
Osage County,Missouri,29,151,44
Ozark County,Missouri,29,153,37
Pemiscot County,Missouri,29,155,54
Perry County,Missouri,29,157,78
Pettis County,Missouri,29,159,216
Phelps County,Missouri,29,161,406
Pike County,Missouri,29,163,113
Platte County,Missouri,29,165,1446
Polk County,Missouri,29,167,186
Pulaski County,Missouri,29,169,271
Putnam County,Missouri,29,171,5
Ralls County,Missouri,29,173,57
Randolph County,Missouri,29,175,165
Ray County,Missouri,29,177,170
Reynolds County,Missouri,29,179,18
Ripley County,Missouri,29,181,57
Saint Charles County,Missouri,29,183,2611
Saint Clair County,Missouri,29,185,99
Sainte Genevieve County,Missouri,29,186,58
Saint Francois County,Missouri,29,187,466
Saint Louis County,Missouri,29,189,21997
Saline County,Missouri,29,195,136
Schuyler County,Missouri,29,197,2
Scotland County,Missouri,29,199,35
Scott County,Missouri,29,201,285
Shannon County,Missouri,29,203,49
Shelby County,Missouri,29,205,43
Stoddard County,Missouri,29,207,130
Stone County,Missouri,29,209,146
Sullivan County,Missouri,29,211,27
Taney County,Missouri,29,213,283
Texas County,Missouri,29,215,128
Vernon County,Missouri,29,217,126
Warren County,Missouri,29,219,52
