County,State,State_FIPS,County_FIPS,masters_degree
Fountain County,Indiana,18,045,481.0
Franklin County,Indiana,18,047,912.0
Fulton County,Indiana,18,049,709.0
Gibson County,Indiana,18,051,900.0
Grant County,Indiana,18,053,2518.0
Greene County,Indiana,18,055,897.0
Hamilton County,Indiana,18,057,32084.0
Hancock County,Indiana,18,059,3830.0
Harrison County,Indiana,18,061,1566.0
Hendricks County,Indiana,18,063,10482.0
Henry County,Indiana,18,065,1586.0
Howard County,Indiana,18,067,3541.0
Huntington County,Indiana,18,069,1487.0
Jackson County,Indiana,18,071,1391.0
Jasper County,Indiana,18,073,709.0
Jay County,Indiana,18,075,484.0
Jefferson County,Indiana,18,077,1154.0
Jennings County,Indiana,18,079,602.0
Johnson County,Indiana,18,081,8484.0
Knox County,Indiana,18,083,1245.0
Kosciusko County,Indiana,18,085,3486.0
LaGrange County,Indiana,18,087,506.0
Lake County,Indiana,18,089,19248.0
LaPorte County,Indiana,18,091,3249.0
Lawrence County,Indiana,18,093,1599.0
Madison County,Indiana,18,095,4347.0
Marion County,Indiana,18,097,47621.0
Marshall County,Indiana,18,099,1874.0
Martin County,Indiana,18,101,285.0
Miami County,Indiana,18,103,1026.0
Monroe County,Indiana,18,105,12540.0
Montgomery County,Indiana,18,107,1077.0
Morgan County,Indiana,18,109,2265.0
Newton County,Indiana,18,111,273.0
Noble County,Indiana,18,113,947.0
Ohio County,Indiana,18,115,172.0
Orange County,Indiana,18,117,436.0
Owen County,Indiana,18,119,621.0
Parke County,Indiana,18,121,453.0
Perry County,Indiana,18,123,717.0
Pike County,Indiana,18,125,350.0
Porter County,Indiana,18,127,8542.0
Posey County,Indiana,18,129,915.0
Pulaski County,Indiana,18,131,225.0
Putnam County,Indiana,18,133,1161.0
Randolph County,Indiana,18,135,814.0
Ripley County,Indiana,18,137,1008.0
Rush County,Indiana,18,139,446.0
Saint Joseph County,Indiana,18,141,13870.0
Scott County,Indiana,18,143,689.0
Shelby County,Indiana,18,145,1551.0
Spencer County,Indiana,18,147,620.0
Starke County,Indiana,18,149,483.0
Steuben County,Indiana,18,151,1555.0
Sullivan County,Indiana,18,153,558.0
Switzerland County,Indiana,18,155,168.0
Tippecanoe County,Indiana,18,157,11913.0
Tipton County,Indiana,18,159,845.0
Union County,Indiana,18,161,265.0
Vanderburgh County,Indiana,18,163,8218.0
Vermillion County,Indiana,18,165,368.0
Vigo County,Indiana,18,167,5058.0
Wabash County,Indiana,18,169,1381.0
Warren County,Indiana,18,171,234.0
Warrick County,Indiana,18,173,3347.0
Washington County,Indiana,18,175,695.0
Wayne County,Indiana,18,177,2520.0
Wells County,Indiana,18,179,901.0
White County,Indiana,18,181,745.0
Whitley County,Indiana,18,183,1124.0
Adair County,Iowa,19,001,135.0
Adams County,Iowa,19,003,67.0
Allamakee County,Iowa,19,005,344.0
Appanoose County,Iowa,19,007,319.0
Audubon County,Iowa,19,009,170.0
Benton County,Iowa,19,011,903.0
Black Hawk County,Iowa,19,013,5834.0
Boone County,Iowa,19,015,933.0
Bremer County,Iowa,19,017,1260.0
Buchanan County,Iowa,19,019,663.0
Buena Vista County,Iowa,19,021,530.0
Butler County,Iowa,19,023,305.0
Calhoun County,Iowa,19,025,326.0
Carroll County,Iowa,19,027,556.0
Cass County,Iowa,19,029,361.0
Cedar County,Iowa,19,031,500.0
Cerro Gordo County,Iowa,19,033,1495.0
Cherokee County,Iowa,19,035,324.0
Chickasaw County,Iowa,19,037,292.0
Clarke County,Iowa,19,039,249.0
Clay County,Iowa,19,041,474.0
Clayton County,Iowa,19,043,364.0
Clinton County,Iowa,19,045,1288.0
Crawford County,Iowa,19,047,262.0
Dallas County,Iowa,19,049,6384.0
Davis County,Iowa,19,051,209.0
Decatur County,Iowa,19,053,394.0
Delaware County,Iowa,19,055,488.0
Des Moines County,Iowa,19,057,1341.0
Dickinson County,Iowa,19,059,726.0
Dubuque County,Iowa,19,061,5181.0
Emmet County,Iowa,19,063,264.0
Fayette County,Iowa,19,065,592.0
Floyd County,Iowa,19,067,369.0
Franklin County,Iowa,19,069,198.0
Fremont County,Iowa,19,071,242.0
Greene County,Iowa,19,073,260.0
Grundy County,Iowa,19,075,438.0
Guthrie County,Iowa,19,077,292.0
Hamilton County,Iowa,19,079,451.0
Hancock County,Iowa,19,081,284.0
Hardin County,Iowa,19,083,626.0
Harrison County,Iowa,19,085,396.0
Henry County,Iowa,19,087,592.0
Howard County,Iowa,19,089,215.0
Humboldt County,Iowa,19,091,257.0
Ida County,Iowa,19,093,138.0
Iowa County,Iowa,19,095,335.0
Jackson County,Iowa,19,097,647.0
Jasper County,Iowa,19,099,882.0
Jefferson County,Iowa,19,101,1434.0
Johnson County,Iowa,19,103,11860.0
Jones County,Iowa,19,105,655.0
Keokuk County,Iowa,19,107,307.0
Kossuth County,Iowa,19,109,291.0
Lee County,Iowa,19,111,855.0
Linn County,Iowa,19,113,11063.0
Louisa County,Iowa,19,115,260.0
Lucas County,Iowa,19,117,125.0
Lyon County,Iowa,19,119,273.0
Madison County,Iowa,19,121,556.0
Mahaska County,Iowa,19,123,831.0
Marion County,Iowa,19,125,1552.0
Marshall County,Iowa,19,127,943.0
Mills County,Iowa,19,129,584.0
Mitchell County,Iowa,19,131,304.0
Monona County,Iowa,19,133,211.0
Monroe County,Iowa,19,135,109.0
Montgomery County,Iowa,19,137,246.0
Muscatine County,Iowa,19,139,1521.0
O'Brien County,Iowa,19,141,317.0
Osceola County,Iowa,19,143,134.0
Page County,Iowa,19,145,400.0
Palo Alto County,Iowa,19,147,307.0
Plymouth County,Iowa,19,149,636.0
Pocahontas County,Iowa,19,151,95.0
Polk County,Iowa,19,153,24760.0
Pottawattamie County,Iowa,19,155,3341.0
Poweshiek County,Iowa,19,157,874.0
Ringgold County,Iowa,19,159,159.0
Sac County,Iowa,19,161,325.0
Scott County,Iowa,19,163,10145.0
Shelby County,Iowa,19,165,297.0
Sioux County,Iowa,19,167,1314.0
Story County,Iowa,19,169,6740.0
Tama County,Iowa,19,171,368.0
Taylor County,Iowa,19,173,128.0
Union County,Iowa,19,175,341.0
Van Buren County,Iowa,19,177,222.0
Wapello County,Iowa,19,179,1288.0
Warren County,Iowa,19,181,2162.0
Washington County,Iowa,19,183,642.0
Wayne County,Iowa,19,185,131.0
Webster County,Iowa,19,187,857.0
Winnebago County,Iowa,19,189,271.0
Winneshiek County,Iowa,19,191,985.0
Woodbury County,Iowa,19,193,3420.0
Worth County,Iowa,19,195,175.0
Wright County,Iowa,19,197,244.0
Allen County,Kansas,20,001,588.0
Anderson County,Kansas,20,003,270.0
Atchison County,Kansas,20,005,698.0
Barber County,Kansas,20,007,150.0
Barton County,Kansas,20,009,793.0
Bourbon County,Kansas,20,011,475.0
Brown County,Kansas,20,013,306.0
Butler County,Kansas,20,015,3676.0
Chase County,Kansas,20,017,109.0
Chautauqua County,Kansas,20,019,60.0
Cherokee County,Kansas,20,021,791.0
Cheyenne County,Kansas,20,023,84.0
Clark County,Kansas,20,025,71.0
Clay County,Kansas,20,027,512.0
Cloud County,Kansas,20,029,458.0
Coffey County,Kansas,20,031,350.0
Comanche County,Kansas,20,033,31.0
Cowley County,Kansas,20,035,1375.0
Crawford County,Kansas,20,037,2003.0
Decatur County,Kansas,20,039,53.0
Dickinson County,Kansas,20,041,655.0
Doniphan County,Kansas,20,043,232.0
Douglas County,Kansas,20,045,10816.0
Edwards County,Kansas,20,047,65.0
Elk County,Kansas,20,049,138.0
Ellis County,Kansas,20,051,1644.0
Ellsworth County,Kansas,20,053,207.0
Finney County,Kansas,20,055,956.0
Ford County,Kansas,20,057,959.0
Franklin County,Kansas,20,059,1016.0
Geary County,Kansas,20,061,1158.0
Gove County,Kansas,20,063,49.0
Graham County,Kansas,20,065,70.0
Grant County,Kansas,20,067,107.0
Gray County,Kansas,20,069,168.0
Greeley County,Kansas,20,071,37.0
Greenwood County,Kansas,20,073,194.0
Hamilton County,Kansas,20,075,31.0
Harper County,Kansas,20,077,201.0
Harvey County,Kansas,20,079,2265.0
Haskell County,Kansas,20,081,95.0
Hodgeman County,Kansas,20,083,101.0
Jackson County,Kansas,20,085,502.0
Jefferson County,Kansas,20,087,835.0
Jewell County,Kansas,20,089,86.0
Johnson County,Kansas,20,091,62831.0
Kearny County,Kansas,20,093,107.0
Kingman County,Kansas,20,095,239.0
Kiowa County,Kansas,20,097,107.0
Labette County,Kansas,20,099,550.0
Lane County,Kansas,20,101,73.0
Leavenworth County,Kansas,20,103,6135.0
Lincoln County,Kansas,20,105,178.0
Linn County,Kansas,20,107,276.0
Logan County,Kansas,20,109,28.0
Lyon County,Kansas,20,111,1605.0
McPherson County,Kansas,20,113,1153.0
Marion County,Kansas,20,115,443.0
Marshall County,Kansas,20,117,334.0
Meade County,Kansas,20,119,172.0
Miami County,Kansas,20,121,1836.0
Mitchell County,Kansas,20,123,236.0
Montgomery County,Kansas,20,125,926.0
Morris County,Kansas,20,127,188.0
Morton County,Kansas,20,129,72.0
Nemaha County,Kansas,20,131,340.0
Neosho County,Kansas,20,133,688.0
Ness County,Kansas,20,135,80.0
Norton County,Kansas,20,137,177.0
Osage County,Kansas,20,139,644.0
Osborne County,Kansas,20,141,96.0
Ottawa County,Kansas,20,143,188.0
Pawnee County,Kansas,20,145,147.0
Phillips County,Kansas,20,147,217.0
Pottawatomie County,Kansas,20,149,1161.0
Pratt County,Kansas,20,151,413.0
Rawlins County,Kansas,20,153,91.0
Reno County,Kansas,20,155,2186.0
Republic County,Kansas,20,157,272.0
Rice County,Kansas,20,159,337.0
Riley County,Kansas,20,161,4936.0
Rooks County,Kansas,20,163,184.0
Rush County,Kansas,20,165,96.0
Russell County,Kansas,20,167,355.0
Saline County,Kansas,20,169,2354.0
Scott County,Kansas,20,171,141.0
Sedgwick County,Kansas,20,173,27802.0
Seward County,Kansas,20,175,333.0
Shawnee County,Kansas,20,177,9724.0
Sheridan County,Kansas,20,179,71.0
Sherman County,Kansas,20,181,175.0
Smith County,Kansas,20,183,104.0
Stafford County,Kansas,20,185,175.0
Stanton County,Kansas,20,187,29.0
Stevens County,Kansas,20,189,125.0
Sumner County,Kansas,20,191,842.0
Thomas County,Kansas,20,193,219.0
Trego County,Kansas,20,195,135.0
Wabaunsee County,Kansas,20,197,301.0
Wallace County,Kansas,20,199,65.0
Washington County,Kansas,20,201,183.0
Wichita County,Kansas,20,203,62.0
Wilson County,Kansas,20,205,260.0
Woodson County,Kansas,20,207,103.0
Wyandotte County,Kansas,20,209,4432.0
Adair County,Kentucky,21,001,766.0
Allen County,Kentucky,21,003,695.0
Anderson County,Kentucky,21,005,909.0
Ballard County,Kentucky,21,007,310.0
Barren County,Kentucky,21,009,1322.0
Bath County,Kentucky,21,011,297.0
Bell County,Kentucky,21,013,692.0
Boone County,Kentucky,21,015,7300.0
Bourbon County,Kentucky,21,017,760.0
Boyd County,Kentucky,21,019,2046.0
Boyle County,Kentucky,21,021,1692.0
Bracken County,Kentucky,21,023,227.0
Breathitt County,Kentucky,21,025,572.0
Breckinridge County,Kentucky,21,027,530.0
Bullitt County,Kentucky,21,029,2430.0
Butler County,Kentucky,21,031,395.0
Caldwell County,Kentucky,21,033,566.0
Calloway County,Kentucky,21,035,2273.0
Campbell County,Kentucky,21,037,6086.0
Carlisle County,Kentucky,21,039,191.0
Carroll County,Kentucky,21,041,167.0
Carter County,Kentucky,21,043,815.0
Casey County,Kentucky,21,045,520.0
Christian County,Kentucky,21,047,2408.0
Clark County,Kentucky,21,049,1488.0
Clay County,Kentucky,21,051,533.0
Clinton County,Kentucky,21,053,244.0
Crittenden County,Kentucky,21,055,233.0
Cumberland County,Kentucky,21,057,169.0
Daviess County,Kentucky,21,059,4882.0
Edmonson County,Kentucky,21,061,292.0
Elliott County,Kentucky,21,063,115.0
Estill County,Kentucky,21,065,232.0
Fayette County,Kentucky,21,067,25078.0
Fleming County,Kentucky,21,069,484.0
Floyd County,Kentucky,21,071,1002.0
Franklin County,Kentucky,21,073,3302.0
Fulton County,Kentucky,21,075,153.0
Gallatin County,Kentucky,21,077,102.0
Garrard County,Kentucky,21,079,712.0
Grant County,Kentucky,21,081,564.0
Graves County,Kentucky,21,083,1434.0
Grayson County,Kentucky,21,085,528.0
Green County,Kentucky,21,087,370.0
Greenup County,Kentucky,21,089,1287.0
Hancock County,Kentucky,21,091,199.0
Hardin County,Kentucky,21,093,5692.0
Harlan County,Kentucky,21,095,703.0
Harrison County,Kentucky,21,097,675.0
Hart County,Kentucky,21,099,501.0
Henderson County,Kentucky,21,101,2148.0
Henry County,Kentucky,21,103,363.0
Hickman County,Kentucky,21,105,115.0
Hopkins County,Kentucky,21,107,1489.0
Jackson County,Kentucky,21,109,261.0
Jefferson County,Kentucky,21,111,50785.0
Jessamine County,Kentucky,21,113,2689.0
Johnson County,Kentucky,21,115,858.0
Kenton County,Kentucky,21,117,10172.0
Knott County,Kentucky,21,119,548.0
Knox County,Kentucky,21,121,1152.0
Larue County,Kentucky,21,123,625.0
Laurel County,Kentucky,21,125,1813.0
Lawrence County,Kentucky,21,127,410.0
Lee County,Kentucky,21,129,157.0
Leslie County,Kentucky,21,131,154.0
Letcher County,Kentucky,21,133,653.0
Lewis County,Kentucky,21,135,231.0
Lincoln County,Kentucky,21,137,708.0
Livingston County,Kentucky,21,139,151.0
Logan County,Kentucky,21,141,842.0
Lyon County,Kentucky,21,143,372.0
McCracken County,Kentucky,21,145,3041.0
McCreary County,Kentucky,21,147,228.0
McLean County,Kentucky,21,149,264.0
Madison County,Kentucky,21,151,5023.0
Magoffin County,Kentucky,21,153,294.0
Marion County,Kentucky,21,155,481.0
Marshall County,Kentucky,21,157,1534.0
Martin County,Kentucky,21,159,225.0
Mason County,Kentucky,21,161,814.0
Meade County,Kentucky,21,163,1354.0
Menifee County,Kentucky,21,165,96.0
Mercer County,Kentucky,21,167,992.0
Metcalfe County,Kentucky,21,169,313.0
Monroe County,Kentucky,21,171,371.0
Montgomery County,Kentucky,21,173,949.0
Morgan County,Kentucky,21,175,468.0
Muhlenberg County,Kentucky,21,177,790.0
Nelson County,Kentucky,21,179,1563.0
Nicholas County,Kentucky,21,181,132.0
Ohio County,Kentucky,21,183,791.0
Oldham County,Kentucky,21,185,5383.0
Owen County,Kentucky,21,187,192.0
Owsley County,Kentucky,21,189,225.0
Pendleton County,Kentucky,21,191,491.0
Perry County,Kentucky,21,193,1093.0
Pike County,Kentucky,21,195,1737.0
Powell County,Kentucky,21,197,353.0
Pulaski County,Kentucky,21,199,2197.0
Robertson County,Kentucky,21,201,44.0
Rockcastle County,Kentucky,21,203,467.0
Rowan County,Kentucky,21,205,1195.0
Russell County,Kentucky,21,207,525.0
Scott County,Kentucky,21,209,2937.0
Shelby County,Kentucky,21,211,2493.0
Simpson County,Kentucky,21,213,453.0
Spencer County,Kentucky,21,215,868.0
Taylor County,Kentucky,21,217,1043.0
Todd County,Kentucky,21,219,391.0
Trigg County,Kentucky,21,221,432.0
Trimble County,Kentucky,21,223,284.0
Union County,Kentucky,21,225,357.0
Warren County,Kentucky,21,227,6776.0
Washington County,Kentucky,21,229,673.0
Wayne County,Kentucky,21,231,614.0
Webster County,Kentucky,21,233,222.0
Whitley County,Kentucky,21,235,1748.0
Wolfe County,Kentucky,21,237,271.0
Woodford County,Kentucky,21,239,1682.0
Acadia Parish,Louisiana,22,001,1084.0
Allen Parish,Louisiana,22,003,381.0
Ascension Parish,Louisiana,22,005,4817.0
Assumption Parish,Louisiana,22,007,549.0
Avoyelles Parish,Louisiana,22,009,727.0
Beauregard Parish,Louisiana,22,011,1154.0
Bienville Parish,Louisiana,22,013,316.0
Bossier Parish,Louisiana,22,015,5926.0
Caddo Parish,Louisiana,22,017,10131.0
Calcasieu Parish,Louisiana,22,019,7116.0
Caldwell Parish,Louisiana,22,021,163.0
Cameron Parish,Louisiana,22,023,145.0
Catahoula Parish,Louisiana,22,025,262.0
Claiborne Parish,Louisiana,22,027,429.0
Concordia Parish,Louisiana,22,029,436.0
De Soto Parish,Louisiana,22,031,773.0
East Baton Rouge Parish,Louisiana,22,033,24041.0
East Carroll Parish,Louisiana,22,035,87.0
East Feliciana Parish,Louisiana,22,037,412.0
Evangeline Parish,Louisiana,22,039,535.0
Franklin Parish,Louisiana,22,041,431.0
Grant Parish,Louisiana,22,043,318.0
Iberia Parish,Louisiana,22,045,1244.0
Iberville Parish,Louisiana,22,047,665.0
Jackson Parish,Louisiana,22,049,398.0
Jefferson Parish,Louisiana,22,051,18426.0
Jefferson Davis Parish,Louisiana,22,053,1032.0
Lafayette Parish,Louisiana,22,055,11495.0
Lafourche Parish,Louisiana,22,057,2225.0
LaSalle Parish,Louisiana,22,059,250.0
Lincoln Parish,Louisiana,22,061,2672.0
Livingston Parish,Louisiana,22,063,3903.0
Madison Parish,Louisiana,22,065,263.0
Morehouse Parish,Louisiana,22,067,252.0
Natchitoches Parish,Louisiana,22,069,1357.0
Orleans Parish,Louisiana,22,071,27379.0
Ouachita Parish,Louisiana,22,073,5959.0
Plaquemines Parish,Louisiana,22,075,618.0
Pointe Coupee Parish,Louisiana,22,077,365.0
Rapides Parish,Louisiana,22,079,4567.0
Red River Parish,Louisiana,22,081,298.0
Richland Parish,Louisiana,22,083,607.0
Sabine Parish,Louisiana,22,085,647.0
Saint Bernard Parish,Louisiana,22,087,748.0
Saint Charles Parish,Louisiana,22,089,1863.0
Saint Helena Parish,Louisiana,22,091,437.0
Saint James Parish,Louisiana,22,093,602.0
Saint John the Baptist Parish,Louisiana,22,095,1142.0
Saint Landry Parish,Louisiana,22,097,1820.0
Saint Martin Parish,Louisiana,22,099,1051.0
Saint Mary Parish,Louisiana,22,101,885.0
Saint Tammany Parish,Louisiana,22,103,13605.0
Tangipahoa Parish,Louisiana,22,105,3811.0
Tensas Parish,Louisiana,22,107,71.0
Terrebonne Parish,Louisiana,22,109,2517.0
Union Parish,Louisiana,22,111,538.0
Vermilion Parish,Louisiana,22,113,1272.0
Vernon Parish,Louisiana,22,115,1138.0
Washington Parish,Louisiana,22,117,1095.0
Webster Parish,Louisiana,22,119,1021.0
West Baton Rouge Parish,Louisiana,22,121,918.0
West Carroll Parish,Louisiana,22,123,222.0
West Feliciana Parish,Louisiana,22,125,559.0
Winn Parish,Louisiana,22,127,294.0
Androscoggin County,Maine,23,001,3759.0
Aroostook County,Maine,23,003,2293.0
Cumberland County,Maine,23,005,27390.0
Franklin County,Maine,23,007,1529.0
Hancock County,Maine,23,009,3985.0
Kennebec County,Maine,23,011,6706.0
Knox County,Maine,23,013,2641.0
Lincoln County,Maine,23,015,2884.0
Oxford County,Maine,23,017,2137.0
Penobscot County,Maine,23,019,7730.0
Piscataquis County,Maine,23,021,579.0
Sagadahoc County,Maine,23,023,3069.0
Somerset County,Maine,23,025,1285.0
Waldo County,Maine,23,027,2354.0
Washington County,Maine,23,029,1284.0
York County,Maine,23,031,12504.0
Allegany County,Maryland,24,001,3101.0
Anne Arundel County,Maryland,24,003,52737.0
Baltimore County,Maryland,24,005,66842.0
Calvert County,Maryland,24,009,7124.0
Caroline County,Maryland,24,011,1497.0
Carroll County,Maryland,24,013,12827.0
Cecil County,Maryland,24,015,5068.0
Charles County,Maryland,24,017,10430.0
Dorchester County,Maryland,24,019,1292.0
Frederick County,Maryland,24,021,23488.0
Garrett County,Maryland,24,023,1577.0
Harford County,Maryland,24,025,21238.0
Howard County,Maryland,24,027,46862.0
Kent County,Maryland,24,029,1467.0
Queen Anne's County,Maryland,24,035,3726.0
Saint Mary's County,Maryland,24,037,7830.0
Somerset County,Maryland,24,039,649.0
Talbot County,Maryland,24,041,3312.0
Washington County,Maryland,24,043,7432.0
Wicomico County,Maryland,24,045,5150.0
Worcester County,Maryland,24,047,3333.0
Baltimore City,Maryland,24,510,42290.0
Montgomery County,Maryland,24,031,137992.0
Prince George's County,Maryland,24,033,68683.0
Barnstable County,Massachusetts,25,001,22640.0
Berkshire County,Massachusetts,25,003,9864.0
Bristol County,Massachusetts,25,005,31075.0
Dukes County,Massachusetts,25,007,1496.0
Essex County,Massachusetts,25,009,65487.0
Franklin County,Massachusetts,25,011,6476.0
Hampden County,Massachusetts,25,013,26261.0
Hampshire County,Massachusetts,25,015,16505.0
Middlesex County,Massachusetts,25,017,218821.0
Nantucket County,Massachusetts,25,019,1388.0
Norfolk County,Massachusetts,25,021,82681.0
Plymouth County,Massachusetts,25,023,38036.0
Suffolk County,Massachusetts,25,025,74042.0
Worcester County,Massachusetts,25,027,61736.0
Alcona County,Michigan,26,001,345.0
Alger County,Michigan,26,003,305.0
Allegan County,Michigan,26,005,4689.0
Alpena County,Michigan,26,007,1055.0
Antrim County,Michigan,26,009,1417.0
Arenac County,Michigan,26,011,359.0
Baraga County,Michigan,26,013,248.0
Barry County,Michigan,26,015,2040.0
Bay County,Michigan,26,017,3594.0
Benzie County,Michigan,26,019,1181.0
Berrien County,Michigan,26,021,9005.0
Branch County,Michigan,26,023,1059.0
Calhoun County,Michigan,26,025,5242.0
Cass County,Michigan,26,027,1795.0
Charlevoix County,Michigan,26,029,1802.0
Cheboygan County,Michigan,26,031,1243.0
Chippewa County,Michigan,26,033,1267.0
Clare County,Michigan,26,035,832.0
Clinton County,Michigan,26,037,4427.0
Crawford County,Michigan,26,039,557.0
Delta County,Michigan,26,041,1270.0
Dickinson County,Michigan,26,043,1197.0
Eaton County,Michigan,26,045,5949.0
Emmet County,Michigan,26,047,2302.0
Genesee County,Michigan,26,049,16727.0
Gladwin County,Michigan,26,051,895.0
Gogebic County,Michigan,26,053,586.0
Grand Traverse County,Michigan,26,055,6372.0
Gratiot County,Michigan,26,057,1242.0
Hillsdale County,Michigan,26,059,1522.0
Houghton County,Michigan,26,061,1930.0
Huron County,Michigan,26,063,912.0
Ingham County,Michigan,26,065,20040.0
Ionia County,Michigan,26,067,1751.0
Iosco County,Michigan,26,069,954.0
Iron County,Michigan,26,071,468.0
Isabella County,Michigan,26,073,3476.0
Jackson County,Michigan,26,075,6201.0
Kalamazoo County,Michigan,26,077,18980.0
Kalkaska County,Michigan,26,079,410.0
Kent County,Michigan,26,081,37910.0
Keweenaw County,Michigan,26,083,166.0
Lake County,Michigan,26,085,287.0
Lapeer County,Michigan,26,087,3028.0
Leelanau County,Michigan,26,089,2271.0
Lenawee County,Michigan,26,091,4042.0
Livingston County,Michigan,26,093,12662.0
Luce County,Michigan,26,095,249.0
Mackinac County,Michigan,26,097,690.0
Macomb County,Michigan,26,099,42989.0
Manistee County,Michigan,26,101,882.0
Marquette County,Michigan,26,103,3140.0
Mason County,Michigan,26,105,1566.0
Mecosta County,Michigan,26,107,1757.0
Menominee County,Michigan,26,109,648.0
Midland County,Michigan,26,111,5540.0
Missaukee County,Michigan,26,113,368.0
Monroe County,Michigan,26,115,6023.0
Montcalm County,Michigan,26,117,1487.0
Montmorency County,Michigan,26,119,304.0
Muskegon County,Michigan,26,121,5620.0
Newaygo County,Michigan,26,123,1509.0
Oakland County,Michigan,26,125,133621.0
Oceana County,Michigan,26,127,921.0
Ogemaw County,Michigan,26,129,501.0
Ontonagon County,Michigan,26,131,187.0
Osceola County,Michigan,26,133,608.0
Oscoda County,Michigan,26,135,220.0
Otsego County,Michigan,26,137,1039.0
Ottawa County,Michigan,26,139,15184.0
Presque Isle County,Michigan,26,141,518.0
Roscommon County,Michigan,26,143,944.0
Saginaw County,Michigan,26,145,6863.0
Saint Clair County,Michigan,26,147,6035.0
Saint Joseph County,Michigan,26,149,1908.0
Sanilac County,Michigan,26,151,1178.0
Schoolcraft County,Michigan,26,153,248.0
Shiawassee County,Michigan,26,155,2085.0
Tuscola County,Michigan,26,157,1405.0
Van Buren County,Michigan,26,159,3155.0
Washtenaw County,Michigan,26,161,43126.0
Wayne County,Michigan,26,163,86242.0
Wexford County,Michigan,26,165,1046.0
Aitkin County,Minnesota,27,001,469.0
Anoka County,Minnesota,27,003,17012.0
Becker County,Minnesota,27,005,1103.0
Beltrami County,Minnesota,27,007,2088.0
Benton County,Minnesota,27,009,1141.0
Big Stone County,Minnesota,27,011,129.0
Blue Earth County,Minnesota,27,013,3178.0
Brown County,Minnesota,27,015,583.0
Carlton County,Minnesota,27,017,1171.0
Carver County,Minnesota,27,019,7765.0
Cass County,Minnesota,27,021,1109.0
Chippewa County,Minnesota,27,023,274.0
Chisago County,Minnesota,27,025,1812.0
Clay County,Minnesota,27,027,2822.0
Clearwater County,Minnesota,27,029,200.0
Cook County,Minnesota,27,031,376.0
Cottonwood County,Minnesota,27,033,266.0
Crow Wing County,Minnesota,27,035,2826.0
Dakota County,Minnesota,27,037,27173.0
Dodge County,Minnesota,27,039,783.0
Douglas County,Minnesota,27,041,1425.0
Faribault County,Minnesota,27,043,297.0
Fillmore County,Minnesota,27,045,711.0
Freeborn County,Minnesota,27,047,716.0
Goodhue County,Minnesota,27,049,1960.0
Grant County,Minnesota,27,051,178.0
Hennepin County,Minnesota,27,053,112295.0
Houston County,Minnesota,27,055,768.0
Hubbard County,Minnesota,27,057,1041.0
Isanti County,Minnesota,27,059,1095.0
Itasca County,Minnesota,27,061,1719.0
Jackson County,Minnesota,27,063,252.0
Kanabec County,Minnesota,27,065,460.0
Kandiyohi County,Minnesota,27,067,1364.0
Kittson County,Minnesota,27,069,159.0
Koochiching County,Minnesota,27,071,288.0
Lac qui Parle County,Minnesota,27,073,156.0
Lake County,Minnesota,27,075,518.0
Lake of the Woods County,Minnesota,27,077,78.0
Le Sueur County,Minnesota,27,079,820.0
Lincoln County,Minnesota,27,081,146.0
Lyon County,Minnesota,27,083,739.0
McLeod County,Minnesota,27,085,922.0
Mahnomen County,Minnesota,27,087,84.0
Marshall County,Minnesota,27,089,237.0
Martin County,Minnesota,27,091,566.0
Meeker County,Minnesota,27,093,629.0
Mille Lacs County,Minnesota,27,095,632.0
Morrison County,Minnesota,27,097,865.0
Mower County,Minnesota,27,099,1409.0
Murray County,Minnesota,27,101,262.0
Nicollet County,Minnesota,27,103,1621.0
Nobles County,Minnesota,27,105,412.0
Norman County,Minnesota,27,107,140.0
Olmsted County,Minnesota,27,109,12070.0
Otter Tail County,Minnesota,27,111,2128.0
Pennington County,Minnesota,27,113,320.0
Pine County,Minnesota,27,115,743.0
Pipestone County,Minnesota,27,117,164.0
Polk County,Minnesota,27,119,1108.0
Pope County,Minnesota,27,121,415.0
Ramsey County,Minnesota,27,123,40186.0
Red Lake County,Minnesota,27,125,81.0
Redwood County,Minnesota,27,127,341.0
Renville County,Minnesota,27,129,263.0
Rice County,Minnesota,27,131,2876.0
Rock County,Minnesota,27,133,297.0
Roseau County,Minnesota,27,135,306.0
Saint Louis County,Minnesota,27,137,9118.0
Scott County,Minnesota,27,139,8151.0
Sherburne County,Minnesota,27,141,3471.0
Sibley County,Minnesota,27,143,286.0
Stearns County,Minnesota,27,145,5805.0
Steele County,Minnesota,27,147,1445.0
Stevens County,Minnesota,27,149,223.0
Swift County,Minnesota,27,151,193.0
Todd County,Minnesota,27,153,503.0
Traverse County,Minnesota,27,155,74.0
Wabasha County,Minnesota,27,157,820.0
Wadena County,Minnesota,27,159,219.0
Waseca County,Minnesota,27,161,615.0
Washington County,Minnesota,27,163,19295.0
Watonwan County,Minnesota,27,165,213.0
Wilkin County,Minnesota,27,167,185.0
Winona County,Minnesota,27,169,2461.0
Wright County,Minnesota,27,171,5881.0
Yellow Medicine County,Minnesota,27,173,216.0
Adams County,Mississippi,28,001,1276.0
Alcorn County,Mississippi,28,003,1183.0
Amite County,Mississippi,28,005,366.0
Attala County,Mississippi,28,007,455.0
Benton County,Mississippi,28,009,228.0
Bolivar County,Mississippi,28,011,1315.0
Calhoun County,Mississippi,28,013,469.0
Carroll County,Mississippi,28,015,174.0
Chickasaw County,Mississippi,28,017,207.0
