County,State,State_FIPS,County_FIPS,doctorate_degree
Howard County,Indiana,18,067,180.0
Huntington County,Indiana,18,069,192.0
Jackson County,Indiana,18,071,110.0
Jasper County,Indiana,18,073,72.0
Jay County,Indiana,18,075,51.0
Jefferson County,Indiana,18,077,187.0
Jennings County,Indiana,18,079,21.0
Johnson County,Indiana,18,081,843.0
Knox County,Indiana,18,083,194.0
Kosciusko County,Indiana,18,085,314.0
LaGrange County,Indiana,18,087,36.0
Lake County,Indiana,18,089,1567.0
LaPorte County,Indiana,18,091,432.0
Lawrence County,Indiana,18,093,191.0
Madison County,Indiana,18,095,501.0
Marion County,Indiana,18,097,6730.0
Marshall County,Indiana,18,099,112.0
Martin County,Indiana,18,101,51.0
Miami County,Indiana,18,103,90.0
Monroe County,Indiana,18,105,3978.0
Montgomery County,Indiana,18,107,169.0
Morgan County,Indiana,18,109,127.0
Newton County,Indiana,18,111,20.0
Noble County,Indiana,18,113,127.0
Ohio County,Indiana,18,115,20.0
Orange County,Indiana,18,117,41.0
Owen County,Indiana,18,119,38.0
Parke County,Indiana,18,121,35.0
Perry County,Indiana,18,123,54.0
Pike County,Indiana,18,125,9.0
Porter County,Indiana,18,127,1458.0
Posey County,Indiana,18,129,114.0
Pulaski County,Indiana,18,131,12.0
Putnam County,Indiana,18,133,366.0
Randolph County,Indiana,18,135,92.0
Ripley County,Indiana,18,137,75.0
Rush County,Indiana,18,139,28.0
Saint Joseph County,Indiana,18,141,3136.0
Scott County,Indiana,18,143,87.0
Shelby County,Indiana,18,145,122.0
Spencer County,Indiana,18,147,94.0
Starke County,Indiana,18,149,88.0
Steuben County,Indiana,18,151,182.0
Sullivan County,Indiana,18,153,16.0
Switzerland County,Indiana,18,155,23.0
Tippecanoe County,Indiana,18,157,4329.0
Tipton County,Indiana,18,159,12.0
Union County,Indiana,18,161,41.0
Vanderburgh County,Indiana,18,163,1054.0
Vermillion County,Indiana,18,165,28.0
Vigo County,Indiana,18,167,946.0
Wabash County,Indiana,18,169,162.0
Warren County,Indiana,18,171,54.0
Warrick County,Indiana,18,173,465.0
Washington County,Indiana,18,175,46.0
Wayne County,Indiana,18,177,398.0
Wells County,Indiana,18,179,81.0
White County,Indiana,18,181,18.0
Whitley County,Indiana,18,183,98.0
Adair County,Iowa,19,001,21.0
Adams County,Iowa,19,003,9.0
Allamakee County,Iowa,19,005,41.0
Appanoose County,Iowa,19,007,28.0
Audubon County,Iowa,19,009,19.0
Benton County,Iowa,19,011,35.0
Black Hawk County,Iowa,19,013,1221.0
Boone County,Iowa,19,015,218.0
Bremer County,Iowa,19,017,208.0
Buchanan County,Iowa,19,019,32.0
Buena Vista County,Iowa,19,021,138.0
Butler County,Iowa,19,023,38.0
Calhoun County,Iowa,19,025,45.0
Carroll County,Iowa,19,027,158.0
Cass County,Iowa,19,029,49.0
Cedar County,Iowa,19,031,81.0
Cerro Gordo County,Iowa,19,033,156.0
Cherokee County,Iowa,19,035,36.0
Chickasaw County,Iowa,19,037,20.0
Clarke County,Iowa,19,039,0.0
Clay County,Iowa,19,041,35.0
Clayton County,Iowa,19,043,41.0
Clinton County,Iowa,19,045,190.0
Crawford County,Iowa,19,047,24.0
Dallas County,Iowa,19,049,643.0
Davis County,Iowa,19,051,22.0
Decatur County,Iowa,19,053,55.0
Delaware County,Iowa,19,055,85.0
Des Moines County,Iowa,19,057,173.0
Dickinson County,Iowa,19,059,94.0
Dubuque County,Iowa,19,061,746.0
Emmet County,Iowa,19,063,34.0
Fayette County,Iowa,19,065,103.0
Floyd County,Iowa,19,067,84.0
Franklin County,Iowa,19,069,27.0
Fremont County,Iowa,19,071,38.0
Greene County,Iowa,19,073,0.0
Grundy County,Iowa,19,075,15.0
Guthrie County,Iowa,19,077,52.0
Hamilton County,Iowa,19,079,63.0
Hancock County,Iowa,19,081,11.0
Hardin County,Iowa,19,083,80.0
Harrison County,Iowa,19,085,41.0
Henry County,Iowa,19,087,55.0
Howard County,Iowa,19,089,8.0
Humboldt County,Iowa,19,091,22.0
Ida County,Iowa,19,093,6.0
Iowa County,Iowa,19,095,53.0
Jackson County,Iowa,19,097,102.0
Jasper County,Iowa,19,099,88.0
Jefferson County,Iowa,19,101,238.0
Johnson County,Iowa,19,103,4794.0
Jones County,Iowa,19,105,70.0
Keokuk County,Iowa,19,107,10.0
Kossuth County,Iowa,19,109,12.0
Lee County,Iowa,19,111,52.0
Linn County,Iowa,19,113,1659.0
Louisa County,Iowa,19,115,26.0
Lucas County,Iowa,19,117,24.0
Lyon County,Iowa,19,119,76.0
Madison County,Iowa,19,121,16.0
Mahaska County,Iowa,19,123,85.0
Marion County,Iowa,19,125,298.0
Marshall County,Iowa,19,127,221.0
Mills County,Iowa,19,129,54.0
Mitchell County,Iowa,19,131,15.0
Monona County,Iowa,19,133,54.0
Monroe County,Iowa,19,135,57.0
Montgomery County,Iowa,19,137,11.0
Muscatine County,Iowa,19,139,137.0
O'Brien County,Iowa,19,141,51.0
Osceola County,Iowa,19,143,7.0
Page County,Iowa,19,145,46.0
Palo Alto County,Iowa,19,147,29.0
Plymouth County,Iowa,19,149,44.0
Pocahontas County,Iowa,19,151,22.0
Polk County,Iowa,19,153,3117.0
Pottawattamie County,Iowa,19,155,339.0
Poweshiek County,Iowa,19,157,235.0
Ringgold County,Iowa,19,159,20.0
Sac County,Iowa,19,161,34.0
Scott County,Iowa,19,163,1400.0
Shelby County,Iowa,19,165,19.0
Sioux County,Iowa,19,167,210.0
Story County,Iowa,19,169,3354.0
Tama County,Iowa,19,171,43.0
Taylor County,Iowa,19,173,3.0
Union County,Iowa,19,175,6.0
Van Buren County,Iowa,19,177,14.0
Wapello County,Iowa,19,179,115.0
Warren County,Iowa,19,181,323.0
Washington County,Iowa,19,183,133.0
Wayne County,Iowa,19,185,6.0
Webster County,Iowa,19,187,224.0
Winnebago County,Iowa,19,189,16.0
Winneshiek County,Iowa,19,191,319.0
Woodbury County,Iowa,19,193,418.0
Worth County,Iowa,19,195,17.0
Wright County,Iowa,19,197,42.0
Allen County,Kansas,20,001,11.0
Anderson County,Kansas,20,003,28.0
Atchison County,Kansas,20,005,199.0
Barber County,Kansas,20,007,28.0
Barton County,Kansas,20,009,140.0
Bourbon County,Kansas,20,011,30.0
Brown County,Kansas,20,013,64.0
Butler County,Kansas,20,015,348.0
Chase County,Kansas,20,017,44.0
Chautauqua County,Kansas,20,019,10.0
Cherokee County,Kansas,20,021,54.0
Cheyenne County,Kansas,20,023,3.0
Clark County,Kansas,20,025,0.0
Clay County,Kansas,20,027,14.0
Cloud County,Kansas,20,029,50.0
Coffey County,Kansas,20,031,8.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,53.0
Crawford County,Kansas,20,037,221.0
Decatur County,Kansas,20,039,9.0
Dickinson County,Kansas,20,041,104.0
Doniphan County,Kansas,20,043,20.0
Douglas County,Kansas,20,045,3457.0
Edwards County,Kansas,20,047,4.0
Elk County,Kansas,20,049,5.0
Ellis County,Kansas,20,051,210.0
Ellsworth County,Kansas,20,053,32.0
Finney County,Kansas,20,055,125.0
Ford County,Kansas,20,057,88.0
Franklin County,Kansas,20,059,123.0
Geary County,Kansas,20,061,105.0
Gove County,Kansas,20,063,2.0
Graham County,Kansas,20,065,20.0
Grant County,Kansas,20,067,58.0
Gray County,Kansas,20,069,29.0
Greeley County,Kansas,20,071,2.0
Greenwood County,Kansas,20,073,12.0
Hamilton County,Kansas,20,075,11.0
Harper County,Kansas,20,077,11.0
Harvey County,Kansas,20,079,269.0
Haskell County,Kansas,20,081,6.0
Hodgeman County,Kansas,20,083,4.0
Jackson County,Kansas,20,085,24.0
Jefferson County,Kansas,20,087,113.0
Jewell County,Kansas,20,089,32.0
Johnson County,Kansas,20,091,6636.0
Kearny County,Kansas,20,093,0.0
Kingman County,Kansas,20,095,29.0
Kiowa County,Kansas,20,097,17.0
Labette County,Kansas,20,099,117.0
Lane County,Kansas,20,101,3.0
Leavenworth County,Kansas,20,103,369.0
Lincoln County,Kansas,20,105,19.0
Linn County,Kansas,20,107,16.0
Logan County,Kansas,20,109,0.0
Lyon County,Kansas,20,111,239.0
McPherson County,Kansas,20,113,144.0
Marion County,Kansas,20,115,28.0
Marshall County,Kansas,20,117,28.0
Meade County,Kansas,20,119,7.0
Miami County,Kansas,20,121,195.0
Mitchell County,Kansas,20,123,10.0
Montgomery County,Kansas,20,125,76.0
Morris County,Kansas,20,127,0.0
Morton County,Kansas,20,129,0.0
Nemaha County,Kansas,20,131,47.0
Neosho County,Kansas,20,133,67.0
Ness County,Kansas,20,135,0.0
Norton County,Kansas,20,137,7.0
Osage County,Kansas,20,139,99.0
Osborne County,Kansas,20,141,20.0
Ottawa County,Kansas,20,143,32.0
Pawnee County,Kansas,20,145,25.0
Phillips County,Kansas,20,147,22.0
Pottawatomie County,Kansas,20,149,331.0
Pratt County,Kansas,20,151,34.0
Rawlins County,Kansas,20,153,5.0
Reno County,Kansas,20,155,132.0
Republic County,Kansas,20,157,33.0
Rice County,Kansas,20,159,80.0
Riley County,Kansas,20,161,2162.0
Rooks County,Kansas,20,163,29.0
Rush County,Kansas,20,165,25.0
Russell County,Kansas,20,167,75.0
Saline County,Kansas,20,169,304.0
Scott County,Kansas,20,171,10.0
Sedgwick County,Kansas,20,173,3082.0
Seward County,Kansas,20,175,24.0
Shawnee County,Kansas,20,177,1427.0
Sheridan County,Kansas,20,179,0.0
Sherman County,Kansas,20,181,17.0
Smith County,Kansas,20,183,34.0
Stafford County,Kansas,20,185,13.0
Stanton County,Kansas,20,187,15.0
Stevens County,Kansas,20,189,30.0
Sumner County,Kansas,20,191,68.0
Thomas County,Kansas,20,193,31.0
Trego County,Kansas,20,195,8.0
Wabaunsee County,Kansas,20,197,37.0
Wallace County,Kansas,20,199,5.0
Washington County,Kansas,20,201,3.0
Wichita County,Kansas,20,203,0.0
Wilson County,Kansas,20,205,55.0
Woodson County,Kansas,20,207,0.0
Wyandotte County,Kansas,20,209,572.0
Adair County,Kentucky,21,001,72.0
Allen County,Kentucky,21,003,37.0
Anderson County,Kentucky,21,005,64.0
Ballard County,Kentucky,21,007,18.0
Barren County,Kentucky,21,009,83.0
Bath County,Kentucky,21,011,28.0
Bell County,Kentucky,21,013,67.0
Boone County,Kentucky,21,015,748.0
Bourbon County,Kentucky,21,017,136.0
Boyd County,Kentucky,21,019,316.0
Boyle County,Kentucky,21,021,229.0
Bracken County,Kentucky,21,023,16.0
Breathitt County,Kentucky,21,025,12.0
Breckinridge County,Kentucky,21,027,0.0
Bullitt County,Kentucky,21,029,161.0
Butler County,Kentucky,21,031,62.0
Caldwell County,Kentucky,21,033,54.0
Calloway County,Kentucky,21,035,561.0
Campbell County,Kentucky,21,037,775.0
Carlisle County,Kentucky,21,039,18.0
Carroll County,Kentucky,21,041,34.0
Carter County,Kentucky,21,043,75.0
Casey County,Kentucky,21,045,73.0
Christian County,Kentucky,21,047,129.0
Clark County,Kentucky,21,049,157.0
Clay County,Kentucky,21,051,46.0
Clinton County,Kentucky,21,053,8.0
Crittenden County,Kentucky,21,055,6.0
Cumberland County,Kentucky,21,057,4.0
Daviess County,Kentucky,21,059,560.0
Edmonson County,Kentucky,21,061,7.0
Elliott County,Kentucky,21,063,13.0
Estill County,Kentucky,21,065,42.0
Fayette County,Kentucky,21,067,5935.0
Fleming County,Kentucky,21,069,24.0
Floyd County,Kentucky,21,071,65.0
Franklin County,Kentucky,21,073,186.0
Fulton County,Kentucky,21,075,21.0
Gallatin County,Kentucky,21,077,21.0
Garrard County,Kentucky,21,079,97.0
Grant County,Kentucky,21,081,32.0
Graves County,Kentucky,21,083,132.0
Grayson County,Kentucky,21,085,82.0
Green County,Kentucky,21,087,35.0
Greenup County,Kentucky,21,089,98.0
Hancock County,Kentucky,21,091,15.0
Hardin County,Kentucky,21,093,350.0
Harlan County,Kentucky,21,095,49.0
Harrison County,Kentucky,21,097,10.0
Hart County,Kentucky,21,099,4.0
Henderson County,Kentucky,21,101,191.0
Henry County,Kentucky,21,103,51.0
Hickman County,Kentucky,21,105,9.0
Hopkins County,Kentucky,21,107,133.0
Jackson County,Kentucky,21,109,52.0
Jefferson County,Kentucky,21,111,7241.0
Jessamine County,Kentucky,21,113,555.0
Johnson County,Kentucky,21,115,94.0
Kenton County,Kentucky,21,117,885.0
Knott County,Kentucky,21,119,52.0
Knox County,Kentucky,21,121,134.0
Larue County,Kentucky,21,123,11.0
Laurel County,Kentucky,21,125,213.0
Lawrence County,Kentucky,21,127,45.0
Lee County,Kentucky,21,129,0.0
Leslie County,Kentucky,21,131,28.0
Letcher County,Kentucky,21,133,92.0
Lewis County,Kentucky,21,135,44.0
Lincoln County,Kentucky,21,137,17.0
Livingston County,Kentucky,21,139,15.0
Logan County,Kentucky,21,141,30.0
Lyon County,Kentucky,21,143,22.0
McCracken County,Kentucky,21,145,317.0
McCreary County,Kentucky,21,147,11.0
McLean County,Kentucky,21,149,14.0
Madison County,Kentucky,21,151,1137.0
Magoffin County,Kentucky,21,153,3.0
Marion County,Kentucky,21,155,54.0
Marshall County,Kentucky,21,157,99.0
Martin County,Kentucky,21,159,19.0
Mason County,Kentucky,21,161,55.0
Meade County,Kentucky,21,163,35.0
Menifee County,Kentucky,21,165,32.0
Mercer County,Kentucky,21,167,112.0
Metcalfe County,Kentucky,21,169,23.0
Monroe County,Kentucky,21,171,84.0
Montgomery County,Kentucky,21,173,49.0
Morgan County,Kentucky,21,175,40.0
Muhlenberg County,Kentucky,21,177,30.0
Nelson County,Kentucky,21,179,191.0
Nicholas County,Kentucky,21,181,43.0
Ohio County,Kentucky,21,183,116.0
Oldham County,Kentucky,21,185,565.0
Owen County,Kentucky,21,187,0.0
Owsley County,Kentucky,21,189,16.0
Pendleton County,Kentucky,21,191,17.0
Perry County,Kentucky,21,193,181.0
Pike County,Kentucky,21,195,278.0
Powell County,Kentucky,21,197,20.0
Pulaski County,Kentucky,21,199,238.0
Robertson County,Kentucky,21,201,0.0
Rockcastle County,Kentucky,21,203,4.0
Rowan County,Kentucky,21,205,444.0
Russell County,Kentucky,21,207,45.0
Scott County,Kentucky,21,209,420.0
Shelby County,Kentucky,21,211,211.0
Simpson County,Kentucky,21,213,42.0
Spencer County,Kentucky,21,215,32.0
Taylor County,Kentucky,21,217,221.0
Todd County,Kentucky,21,219,25.0
Trigg County,Kentucky,21,221,63.0
Trimble County,Kentucky,21,223,19.0
Union County,Kentucky,21,225,43.0
Warren County,Kentucky,21,227,1049.0
Washington County,Kentucky,21,229,14.0
Wayne County,Kentucky,21,231,0.0
Webster County,Kentucky,21,233,8.0
Whitley County,Kentucky,21,235,196.0
Wolfe County,Kentucky,21,237,10.0
Woodford County,Kentucky,21,239,271.0
Acadia Parish,Louisiana,22,001,140.0
Allen Parish,Louisiana,22,003,55.0
Ascension Parish,Louisiana,22,005,535.0
Assumption Parish,Louisiana,22,007,15.0
Avoyelles Parish,Louisiana,22,009,79.0
Beauregard Parish,Louisiana,22,011,85.0
Bienville Parish,Louisiana,22,013,48.0
Bossier Parish,Louisiana,22,015,675.0
Caddo Parish,Louisiana,22,017,1772.0
Calcasieu Parish,Louisiana,22,019,893.0
Caldwell Parish,Louisiana,22,021,0.0
Cameron Parish,Louisiana,22,023,9.0
Catahoula Parish,Louisiana,22,025,19.0
Claiborne Parish,Louisiana,22,027,21.0
Concordia Parish,Louisiana,22,029,35.0
De Soto Parish,Louisiana,22,031,57.0
East Baton Rouge Parish,Louisiana,22,033,5788.0
East Carroll Parish,Louisiana,22,035,22.0
East Feliciana Parish,Louisiana,22,037,67.0
Evangeline Parish,Louisiana,22,039,34.0
Franklin Parish,Louisiana,22,041,33.0
Grant Parish,Louisiana,22,043,42.0
Iberia Parish,Louisiana,22,045,312.0
Iberville Parish,Louisiana,22,047,140.0
Jackson Parish,Louisiana,22,049,42.0
Jefferson Parish,Louisiana,22,051,2554.0
Jefferson Davis Parish,Louisiana,22,053,57.0
Lafayette Parish,Louisiana,22,055,1742.0
Lafourche Parish,Louisiana,22,057,456.0
LaSalle Parish,Louisiana,22,059,32.0
Lincoln Parish,Louisiana,22,061,808.0
Livingston Parish,Louisiana,22,063,515.0
Madison Parish,Louisiana,22,065,36.0
Morehouse Parish,Louisiana,22,067,58.0
Natchitoches Parish,Louisiana,22,069,200.0
Orleans Parish,Louisiana,22,071,5410.0
Ouachita Parish,Louisiana,22,073,745.0
Plaquemines Parish,Louisiana,22,075,73.0
Pointe Coupee Parish,Louisiana,22,077,44.0
Rapides Parish,Louisiana,22,079,794.0
Red River Parish,Louisiana,22,081,30.0
Richland Parish,Louisiana,22,083,47.0
Sabine Parish,Louisiana,22,085,42.0
Saint Bernard Parish,Louisiana,22,087,69.0
Saint Charles Parish,Louisiana,22,089,114.0
Saint Helena Parish,Louisiana,22,091,28.0
Saint James Parish,Louisiana,22,093,41.0
Saint John the Baptist Parish,Louisiana,22,095,136.0
Saint Landry Parish,Louisiana,22,097,210.0
Saint Martin Parish,Louisiana,22,099,101.0
Saint Mary Parish,Louisiana,22,101,36.0
Saint Tammany Parish,Louisiana,22,103,2619.0
Tangipahoa Parish,Louisiana,22,105,605.0
Tensas Parish,Louisiana,22,107,11.0
Terrebonne Parish,Louisiana,22,109,170.0
Union Parish,Louisiana,22,111,77.0
Vermilion Parish,Louisiana,22,113,37.0
Vernon Parish,Louisiana,22,115,146.0
Washington Parish,Louisiana,22,117,79.0
Webster Parish,Louisiana,22,119,59.0
West Baton Rouge Parish,Louisiana,22,121,64.0
West Carroll Parish,Louisiana,22,123,36.0
West Feliciana Parish,Louisiana,22,125,153.0
Winn Parish,Louisiana,22,127,68.0
Androscoggin County,Maine,23,001,650.0
Aroostook County,Maine,23,003,329.0
Cumberland County,Maine,23,005,3790.0
Franklin County,Maine,23,007,242.0
Hancock County,Maine,23,009,844.0
Kennebec County,Maine,23,011,1220.0
Knox County,Maine,23,013,420.0
Lincoln County,Maine,23,015,573.0
Oxford County,Maine,23,017,224.0
Penobscot County,Maine,23,019,1749.0
Piscataquis County,Maine,23,021,35.0
Sagadahoc County,Maine,23,023,357.0
Somerset County,Maine,23,025,174.0
Waldo County,Maine,23,027,376.0
Washington County,Maine,23,029,238.0
York County,Maine,23,031,1588.0
Allegany County,Maryland,24,001,496.0
Anne Arundel County,Maryland,24,003,6929.0
Baltimore County,Maryland,24,005,10487.0
Calvert County,Maryland,24,009,672.0
Caroline County,Maryland,24,011,128.0
Carroll County,Maryland,24,013,1197.0
Cecil County,Maryland,24,015,775.0
Charles County,Maryland,24,017,897.0
Dorchester County,Maryland,24,019,150.0
Frederick County,Maryland,24,021,4036.0
Garrett County,Maryland,24,023,178.0
Harford County,Maryland,24,025,2499.0
Howard County,Maryland,24,027,9787.0
Kent County,Maryland,24,029,378.0
Queen Anne's County,Maryland,24,035,482.0
Saint Mary's County,Maryland,24,037,740.0
Somerset County,Maryland,24,039,74.0
Talbot County,Maryland,24,041,807.0
Washington County,Maryland,24,043,582.0
Wicomico County,Maryland,24,045,1034.0
Worcester County,Maryland,24,047,319.0
Baltimore City,Maryland,24,510,9006.0
Montgomery County,Maryland,24,031,43352.0
Prince George's County,Maryland,24,033,9330.0
Barnstable County,Massachusetts,25,001,3499.0
Berkshire County,Massachusetts,25,003,1788.0
Bristol County,Massachusetts,25,005,3914.0
Dukes County,Massachusetts,25,007,263.0
Essex County,Massachusetts,25,009,8285.0
Franklin County,Massachusetts,25,011,1310.0
Hampden County,Massachusetts,25,013,2827.0
Hampshire County,Massachusetts,25,015,4951.0
Middlesex County,Massachusetts,25,017,53697.0
Nantucket County,Massachusetts,25,019,105.0
Norfolk County,Massachusetts,25,021,16414.0
Plymouth County,Massachusetts,25,023,3812.0
Suffolk County,Massachusetts,25,025,14797.0
Worcester County,Massachusetts,25,027,9484.0
Alcona County,Michigan,26,001,37.0
Alger County,Michigan,26,003,51.0
Allegan County,Michigan,26,005,527.0
Alpena County,Michigan,26,007,84.0
Antrim County,Michigan,26,009,163.0
Arenac County,Michigan,26,011,23.0
Baraga County,Michigan,26,013,39.0
Barry County,Michigan,26,015,206.0
Bay County,Michigan,26,017,360.0
Benzie County,Michigan,26,019,146.0
Berrien County,Michigan,26,021,1093.0
Branch County,Michigan,26,023,114.0
Calhoun County,Michigan,26,025,601.0
Cass County,Michigan,26,027,207.0
Charlevoix County,Michigan,26,029,230.0
Cheboygan County,Michigan,26,031,86.0
Chippewa County,Michigan,26,033,292.0
Clare County,Michigan,26,035,48.0
Clinton County,Michigan,26,037,762.0
Crawford County,Michigan,26,039,55.0
Delta County,Michigan,26,041,147.0
Dickinson County,Michigan,26,043,137.0
Eaton County,Michigan,26,045,591.0
Emmet County,Michigan,26,047,329.0
Genesee County,Michigan,26,049,1581.0
Gladwin County,Michigan,26,051,20.0
Gogebic County,Michigan,26,053,70.0
Grand Traverse County,Michigan,26,055,925.0
Gratiot County,Michigan,26,057,204.0
Hillsdale County,Michigan,26,059,209.0
Houghton County,Michigan,26,061,745.0
Huron County,Michigan,26,063,43.0
Ingham County,Michigan,26,065,6929.0
Ionia County,Michigan,26,067,136.0
Iosco County,Michigan,26,069,94.0
Iron County,Michigan,26,071,39.0
Isabella County,Michigan,26,073,986.0
Jackson County,Michigan,26,075,692.0
Kalamazoo County,Michigan,26,077,3546.0
Kalkaska County,Michigan,26,079,66.0
Kent County,Michigan,26,081,4933.0
Keweenaw County,Michigan,26,083,10.0
Lake County,Michigan,26,085,44.0
Lapeer County,Michigan,26,087,390.0
Leelanau County,Michigan,26,089,206.0
Lenawee County,Michigan,26,091,353.0
Livingston County,Michigan,26,093,1150.0
Luce County,Michigan,26,095,5.0
Mackinac County,Michigan,26,097,47.0
Macomb County,Michigan,26,099,3241.0
Manistee County,Michigan,26,101,107.0
Marquette County,Michigan,26,103,553.0
Mason County,Michigan,26,105,183.0
Mecosta County,Michigan,26,107,375.0
Menominee County,Michigan,26,109,56.0
Midland County,Michigan,26,111,1448.0
Missaukee County,Michigan,26,113,22.0
Monroe County,Michigan,26,115,327.0
Montcalm County,Michigan,26,117,86.0
Montmorency County,Michigan,26,119,17.0
Muskegon County,Michigan,26,121,419.0
Newaygo County,Michigan,26,123,160.0
Oakland County,Michigan,26,125,14921.0
Oceana County,Michigan,26,127,145.0
Ogemaw County,Michigan,26,129,24.0
Ontonagon County,Michigan,26,131,16.0
Osceola County,Michigan,26,133,79.0
Oscoda County,Michigan,26,135,4.0
Otsego County,Michigan,26,137,49.0
Ottawa County,Michigan,26,139,1853.0
Presque Isle County,Michigan,26,141,39.0
Roscommon County,Michigan,26,143,100.0
Saginaw County,Michigan,26,145,873.0
Saint Clair County,Michigan,26,147,484.0
Saint Joseph County,Michigan,26,149,203.0
Sanilac County,Michigan,26,151,96.0
Schoolcraft County,Michigan,26,153,37.0
Shiawassee County,Michigan,26,155,154.0
Tuscola County,Michigan,26,157,54.0
Van Buren County,Michigan,26,159,321.0
Washtenaw County,Michigan,26,161,12769.0
Wayne County,Michigan,26,163,9647.0
Wexford County,Michigan,26,165,89.0
Aitkin County,Minnesota,27,001,30.0
Anoka County,Minnesota,27,003,1600.0
Becker County,Minnesota,27,005,275.0
Beltrami County,Minnesota,27,007,542.0
Benton County,Minnesota,27,009,188.0
Big Stone County,Minnesota,27,011,21.0
Blue Earth County,Minnesota,27,013,694.0
Brown County,Minnesota,27,015,106.0
Carlton County,Minnesota,27,017,97.0
Carver County,Minnesota,27,019,877.0
Cass County,Minnesota,27,021,133.0
Chippewa County,Minnesota,27,023,10.0
Chisago County,Minnesota,27,025,202.0
Clay County,Minnesota,27,027,544.0
Clearwater County,Minnesota,27,029,19.0
Cook County,Minnesota,27,031,74.0
Cottonwood County,Minnesota,27,033,41.0
Crow Wing County,Minnesota,27,035,359.0
Dakota County,Minnesota,27,037,3312.0
Dodge County,Minnesota,27,039,46.0
Douglas County,Minnesota,27,041,271.0
Faribault County,Minnesota,27,043,36.0
Fillmore County,Minnesota,27,045,69.0
Freeborn County,Minnesota,27,047,74.0
Goodhue County,Minnesota,27,049,252.0
Grant County,Minnesota,27,051,17.0
Hennepin County,Minnesota,27,053,16020.0
Houston County,Minnesota,27,055,141.0
Hubbard County,Minnesota,27,057,142.0
Isanti County,Minnesota,27,059,112.0
Itasca County,Minnesota,27,061,196.0
Jackson County,Minnesota,27,063,22.0
Kanabec County,Minnesota,27,065,43.0
Kandiyohi County,Minnesota,27,067,183.0
Kittson County,Minnesota,27,069,22.0
Koochiching County,Minnesota,27,071,62.0
Lac qui Parle County,Minnesota,27,073,12.0
Lake County,Minnesota,27,075,124.0
Lake of the Woods County,Minnesota,27,077,0.0
Le Sueur County,Minnesota,27,079,158.0
Lincoln County,Minnesota,27,081,14.0
Lyon County,Minnesota,27,083,247.0
McLeod County,Minnesota,27,085,128.0
Mahnomen County,Minnesota,27,087,14.0
Marshall County,Minnesota,27,089,25.0
Martin County,Minnesota,27,091,51.0
Meeker County,Minnesota,27,093,73.0
Mille Lacs County,Minnesota,27,095,81.0
Morrison County,Minnesota,27,097,105.0
Mower County,Minnesota,27,099,292.0
Murray County,Minnesota,27,101,22.0
Nicollet County,Minnesota,27,103,526.0
Nobles County,Minnesota,27,105,57.0
Norman County,Minnesota,27,107,17.0
Olmsted County,Minnesota,27,109,3466.0
Otter Tail County,Minnesota,27,111,401.0
Pennington County,Minnesota,27,113,76.0
Pine County,Minnesota,27,115,97.0
Pipestone County,Minnesota,27,117,27.0
Polk County,Minnesota,27,119,173.0
Pope County,Minnesota,27,121,25.0
Ramsey County,Minnesota,27,123,9627.0
Red Lake County,Minnesota,27,125,6.0
Redwood County,Minnesota,27,127,37.0
Renville County,Minnesota,27,129,42.0
Rice County,Minnesota,27,131,685.0
Rock County,Minnesota,27,133,22.0
Roseau County,Minnesota,27,135,32.0
Saint Louis County,Minnesota,27,137,1657.0
Scott County,Minnesota,27,139,962.0
Sherburne County,Minnesota,27,141,391.0
Sibley County,Minnesota,27,143,37.0
Stearns County,Minnesota,27,145,1331.0
Steele County,Minnesota,27,147,102.0
Stevens County,Minnesota,27,149,176.0
Swift County,Minnesota,27,151,31.0
Todd County,Minnesota,27,153,41.0
Traverse County,Minnesota,27,155,5.0
Wabasha County,Minnesota,27,157,108.0
Wadena County,Minnesota,27,159,40.0
Waseca County,Minnesota,27,161,75.0
Washington County,Minnesota,27,163,3119.0
Watonwan County,Minnesota,27,165,21.0
Wilkin County,Minnesota,27,167,15.0
Winona County,Minnesota,27,169,486.0
Wright County,Minnesota,27,171,613.0
Yellow Medicine County,Minnesota,27,173,33.0
Adams County,Mississippi,28,001,97.0
Alcorn County,Mississippi,28,003,141.0
Amite County,Mississippi,28,005,25.0
Attala County,Mississippi,28,007,44.0
Benton County,Mississippi,28,009,16.0
Bolivar County,Mississippi,28,011,275.0
Calhoun County,Mississippi,28,013,64.0
Carroll County,Mississippi,28,015,38.0
Chickasaw County,Mississippi,28,017,34.0
Choctaw County,Mississippi,28,019,76.0
Claiborne County,Mississippi,28,021,62.0
Clarke County,Mississippi,28,023,12.0
Clay County,Mississippi,28,025,38.0
Coahoma County,Mississippi,28,027,29.0
Copiah County,Mississippi,28,029,71.0
Covington County,Mississippi,28,031,24.0
DeSoto County,Mississippi,28,033,744.0
Forrest County,Mississippi,28,035,684.0
Franklin County,Mississippi,28,037,33.0
George County,Mississippi,28,039,80.0
Greene County,Mississippi,28,041,6.0
Grenada County,Mississippi,28,043,79.0
Hancock County,Mississippi,28,045,275.0
Harrison County,Mississippi,28,047,1343.0
Hinds County,Mississippi,28,049,2222.0
Holmes County,Mississippi,28,051,29.0
Humphreys County,Mississippi,28,053,7.0
Issaquena County,Mississippi,28,055,0.0
Itawamba County,Mississippi,28,057,29.0
