County,State,State_FIPS,County_FIPS,ged_or_alternative
Elkhart County,Indiana,18,039,8295.0
Fayette County,Indiana,18,041,1605.0
Floyd County,Indiana,18,043,2291.0
Fountain County,Indiana,18,045,710.0
Franklin County,Indiana,18,047,762.0
Fulton County,Indiana,18,049,1066.0
Gibson County,Indiana,18,051,1107.0
Grant County,Indiana,18,053,3052.0
Greene County,Indiana,18,055,1637.0
Hamilton County,Indiana,18,057,3759.0
Hancock County,Indiana,18,059,2652.0
Harrison County,Indiana,18,061,2028.0
Hendricks County,Indiana,18,063,3317.0
Henry County,Indiana,18,065,2782.0
Howard County,Indiana,18,067,3690.0
Huntington County,Indiana,18,069,1621.0
Jackson County,Indiana,18,071,2093.0
Jasper County,Indiana,18,073,1149.0
Jay County,Indiana,18,075,855.0
Jefferson County,Indiana,18,077,1497.0
Jennings County,Indiana,18,079,1316.0
Johnson County,Indiana,18,081,4877.0
Knox County,Indiana,18,083,1330.0
Kosciusko County,Indiana,18,085,2636.0
LaGrange County,Indiana,18,087,947.0
Lake County,Indiana,18,089,13958.0
LaPorte County,Indiana,18,091,5762.0
Lawrence County,Indiana,18,093,2121.0
Madison County,Indiana,18,095,5837.0
Marion County,Indiana,18,097,28872.0
Marshall County,Indiana,18,099,1772.0
Martin County,Indiana,18,101,450.0
Miami County,Indiana,18,103,1870.0
Monroe County,Indiana,18,105,3064.0
Montgomery County,Indiana,18,107,1411.0
Morgan County,Indiana,18,109,2958.0
Newton County,Indiana,18,111,717.0
Noble County,Indiana,18,113,2095.0
Ohio County,Indiana,18,115,338.0
Orange County,Indiana,18,117,978.0
Owen County,Indiana,18,119,1330.0
Parke County,Indiana,18,121,854.0
Perry County,Indiana,18,123,1559.0
Pike County,Indiana,18,125,544.0
Porter County,Indiana,18,127,4262.0
Posey County,Indiana,18,129,600.0
Pulaski County,Indiana,18,131,529.0
Putnam County,Indiana,18,133,1988.0
Randolph County,Indiana,18,135,980.0
Ripley County,Indiana,18,137,934.0
Rush County,Indiana,18,139,744.0
Saint Joseph County,Indiana,18,141,8752.0
Scott County,Indiana,18,143,1038.0
Shelby County,Indiana,18,145,2106.0
Spencer County,Indiana,18,147,711.0
Starke County,Indiana,18,149,1226.0
Steuben County,Indiana,18,151,1108.0
Sullivan County,Indiana,18,153,1028.0
Switzerland County,Indiana,18,155,423.0
Tippecanoe County,Indiana,18,157,3834.0
Tipton County,Indiana,18,159,589.0
Union County,Indiana,18,161,295.0
Vanderburgh County,Indiana,18,163,6153.0
Vermillion County,Indiana,18,165,777.0
Vigo County,Indiana,18,167,4683.0
Wabash County,Indiana,18,169,875.0
Warren County,Indiana,18,171,293.0
Warrick County,Indiana,18,173,1990.0
Washington County,Indiana,18,175,1332.0
Wayne County,Indiana,18,177,3217.0
Wells County,Indiana,18,179,836.0
White County,Indiana,18,181,824.0
Whitley County,Indiana,18,183,1279.0
Adair County,Iowa,19,001,192.0
Adams County,Iowa,19,003,94.0
Allamakee County,Iowa,19,005,364.0
Appanoose County,Iowa,19,007,320.0
Audubon County,Iowa,19,009,161.0
Benton County,Iowa,19,011,619.0
Black Hawk County,Iowa,19,013,4115.0
Boone County,Iowa,19,015,856.0
Bremer County,Iowa,19,017,484.0
Buchanan County,Iowa,19,019,712.0
Buena Vista County,Iowa,19,021,391.0
Butler County,Iowa,19,023,366.0
Calhoun County,Iowa,19,025,378.0
Carroll County,Iowa,19,027,490.0
Cass County,Iowa,19,029,508.0
Cedar County,Iowa,19,031,486.0
Cerro Gordo County,Iowa,19,033,1203.0
Cherokee County,Iowa,19,035,408.0
Chickasaw County,Iowa,19,037,407.0
Clarke County,Iowa,19,039,206.0
Clay County,Iowa,19,041,421.0
Clayton County,Iowa,19,043,460.0
Clinton County,Iowa,19,045,1345.0
Crawford County,Iowa,19,047,441.0
Dallas County,Iowa,19,049,937.0
Davis County,Iowa,19,051,260.0
Decatur County,Iowa,19,053,287.0
Delaware County,Iowa,19,055,414.0
Des Moines County,Iowa,19,057,1510.0
Dickinson County,Iowa,19,059,367.0
Dubuque County,Iowa,19,061,2304.0
Emmet County,Iowa,19,063,244.0
Fayette County,Iowa,19,065,713.0
Floyd County,Iowa,19,067,314.0
Franklin County,Iowa,19,069,266.0
Fremont County,Iowa,19,071,243.0
Greene County,Iowa,19,073,337.0
Grundy County,Iowa,19,075,181.0
Guthrie County,Iowa,19,077,278.0
Hamilton County,Iowa,19,079,265.0
Hancock County,Iowa,19,081,271.0
Hardin County,Iowa,19,083,498.0
Harrison County,Iowa,19,085,413.0
Henry County,Iowa,19,087,918.0
Howard County,Iowa,19,089,280.0
Humboldt County,Iowa,19,091,253.0
Ida County,Iowa,19,093,183.0
Iowa County,Iowa,19,095,266.0
Jackson County,Iowa,19,097,531.0
Jasper County,Iowa,19,099,1807.0
Jefferson County,Iowa,19,101,487.0
Johnson County,Iowa,19,103,1758.0
Jones County,Iowa,19,105,800.0
Keokuk County,Iowa,19,107,321.0
Kossuth County,Iowa,19,109,319.0
Lee County,Iowa,19,111,1610.0
Linn County,Iowa,19,113,5681.0
Louisa County,Iowa,19,115,330.0
Lucas County,Iowa,19,117,302.0
Lyon County,Iowa,19,119,180.0
Madison County,Iowa,19,121,281.0
Mahaska County,Iowa,19,123,791.0
Marion County,Iowa,19,125,877.0
Marshall County,Iowa,19,127,1003.0
Mills County,Iowa,19,129,487.0
Mitchell County,Iowa,19,131,299.0
Monona County,Iowa,19,133,364.0
Monroe County,Iowa,19,135,344.0
Montgomery County,Iowa,19,137,335.0
Muscatine County,Iowa,19,139,1379.0
O'Brien County,Iowa,19,141,288.0
Osceola County,Iowa,19,143,147.0
Page County,Iowa,19,145,696.0
Palo Alto County,Iowa,19,147,248.0
Plymouth County,Iowa,19,149,566.0
Pocahontas County,Iowa,19,151,145.0
Polk County,Iowa,19,153,11957.0
Pottawattamie County,Iowa,19,155,3067.0
Poweshiek County,Iowa,19,157,527.0
Ringgold County,Iowa,19,159,114.0
Sac County,Iowa,19,161,254.0
Scott County,Iowa,19,163,4694.0
Shelby County,Iowa,19,165,347.0
Sioux County,Iowa,19,167,671.0
Story County,Iowa,19,169,980.0
Tama County,Iowa,19,171,485.0
Taylor County,Iowa,19,173,209.0
Union County,Iowa,19,175,351.0
Van Buren County,Iowa,19,177,184.0
Wapello County,Iowa,19,179,1153.0
Warren County,Iowa,19,181,1000.0
Washington County,Iowa,19,183,665.0
Wayne County,Iowa,19,185,241.0
Webster County,Iowa,19,187,1358.0
Winnebago County,Iowa,19,189,325.0
Winneshiek County,Iowa,19,191,345.0
Woodbury County,Iowa,19,193,3693.0
Worth County,Iowa,19,195,253.0
Wright County,Iowa,19,197,279.0
Allen County,Kansas,20,001,564.0
Anderson County,Kansas,20,003,284.0
Atchison County,Kansas,20,005,544.0
Barber County,Kansas,20,007,130.0
Barton County,Kansas,20,009,889.0
Bourbon County,Kansas,20,011,394.0
Brown County,Kansas,20,013,416.0
Butler County,Kansas,20,015,2121.0
Chase County,Kansas,20,017,84.0
Chautauqua County,Kansas,20,019,105.0
Cherokee County,Kansas,20,021,674.0
Cheyenne County,Kansas,20,023,43.0
Clark County,Kansas,20,025,35.0
Clay County,Kansas,20,027,178.0
Cloud County,Kansas,20,029,252.0
Coffey County,Kansas,20,031,309.0
Comanche County,Kansas,20,033,69.0
Cowley County,Kansas,20,035,1527.0
Crawford County,Kansas,20,037,1047.0
Decatur County,Kansas,20,039,78.0
Dickinson County,Kansas,20,041,537.0
Doniphan County,Kansas,20,043,208.0
Douglas County,Kansas,20,045,2149.0
Edwards County,Kansas,20,047,76.0
Elk County,Kansas,20,049,104.0
Ellis County,Kansas,20,051,766.0
Ellsworth County,Kansas,20,053,313.0
Finney County,Kansas,20,055,1049.0
Ford County,Kansas,20,057,605.0
Franklin County,Kansas,20,059,966.0
Geary County,Kansas,20,061,1168.0
Gove County,Kansas,20,063,69.0
Graham County,Kansas,20,065,85.0
Grant County,Kansas,20,067,182.0
Gray County,Kansas,20,069,163.0
Greeley County,Kansas,20,071,42.0
Greenwood County,Kansas,20,073,274.0
Hamilton County,Kansas,20,075,30.0
Harper County,Kansas,20,077,161.0
Harvey County,Kansas,20,079,1035.0
Haskell County,Kansas,20,081,54.0
Hodgeman County,Kansas,20,083,60.0
Jackson County,Kansas,20,085,448.0
Jefferson County,Kansas,20,087,815.0
Jewell County,Kansas,20,089,64.0
Johnson County,Kansas,20,091,7567.0
Kearny County,Kansas,20,093,53.0
Kingman County,Kansas,20,095,258.0
Kiowa County,Kansas,20,097,47.0
Labette County,Kansas,20,099,888.0
Lane County,Kansas,20,101,49.0
Leavenworth County,Kansas,20,103,3702.0
Lincoln County,Kansas,20,105,72.0
Linn County,Kansas,20,107,411.0
Logan County,Kansas,20,109,62.0
Lyon County,Kansas,20,111,1244.0
McPherson County,Kansas,20,113,898.0
Marion County,Kansas,20,115,450.0
Marshall County,Kansas,20,117,303.0
Meade County,Kansas,20,119,86.0
Miami County,Kansas,20,121,1021.0
Mitchell County,Kansas,20,123,138.0
Montgomery County,Kansas,20,125,1285.0
Morris County,Kansas,20,127,133.0
Morton County,Kansas,20,129,66.0
Nemaha County,Kansas,20,131,231.0
Neosho County,Kansas,20,133,708.0
Ness County,Kansas,20,135,61.0
Norton County,Kansas,20,137,233.0
Osage County,Kansas,20,139,733.0
Osborne County,Kansas,20,141,124.0
Ottawa County,Kansas,20,143,163.0
Pawnee County,Kansas,20,145,392.0
Phillips County,Kansas,20,147,124.0
Pottawatomie County,Kansas,20,149,560.0
Pratt County,Kansas,20,151,226.0
Rawlins County,Kansas,20,153,57.0
Reno County,Kansas,20,155,2488.0
Republic County,Kansas,20,157,122.0
Rice County,Kansas,20,159,287.0
Riley County,Kansas,20,161,935.0
Rooks County,Kansas,20,163,119.0
Rush County,Kansas,20,165,102.0
Russell County,Kansas,20,167,278.0
Saline County,Kansas,20,169,1841.0
Scott County,Kansas,20,171,90.0
Sedgwick County,Kansas,20,173,13938.0
Seward County,Kansas,20,175,429.0
Shawnee County,Kansas,20,177,6181.0
Sheridan County,Kansas,20,179,60.0
Sherman County,Kansas,20,181,105.0
Smith County,Kansas,20,183,104.0
Stafford County,Kansas,20,185,121.0
Stanton County,Kansas,20,187,11.0
Stevens County,Kansas,20,189,189.0
Sumner County,Kansas,20,191,809.0
Thomas County,Kansas,20,193,245.0
Trego County,Kansas,20,195,61.0
Wabaunsee County,Kansas,20,197,177.0
Wallace County,Kansas,20,199,32.0
Washington County,Kansas,20,201,124.0
Wichita County,Kansas,20,203,31.0
Wilson County,Kansas,20,205,506.0
Woodson County,Kansas,20,207,241.0
Wyandotte County,Kansas,20,209,5341.0
Adair County,Kentucky,21,001,1336.0
Allen County,Kentucky,21,003,1022.0
Anderson County,Kentucky,21,005,1323.0
Ballard County,Kentucky,21,007,456.0
Barren County,Kentucky,21,009,2441.0
Bath County,Kentucky,21,011,740.0
Bell County,Kentucky,21,013,1621.0
Boone County,Kentucky,21,015,3833.0
Bourbon County,Kentucky,21,017,808.0
Boyd County,Kentucky,21,019,2837.0
Boyle County,Kentucky,21,021,1430.0
Bracken County,Kentucky,21,023,434.0
Breathitt County,Kentucky,21,025,638.0
Breckinridge County,Kentucky,21,027,1422.0
Bullitt County,Kentucky,21,029,4915.0
Butler County,Kentucky,21,031,659.0
Caldwell County,Kentucky,21,033,945.0
Calloway County,Kentucky,21,035,1202.0
Campbell County,Kentucky,21,037,3270.0
Carlisle County,Kentucky,21,039,228.0
Carroll County,Kentucky,21,041,825.0
Carter County,Kentucky,21,043,1196.0
Casey County,Kentucky,21,045,1187.0
Christian County,Kentucky,21,047,2873.0
Clark County,Kentucky,21,049,1639.0
Clay County,Kentucky,21,051,1739.0
Clinton County,Kentucky,21,053,483.0
Crittenden County,Kentucky,21,055,540.0
Cumberland County,Kentucky,21,057,224.0
Daviess County,Kentucky,21,059,4196.0
Edmonson County,Kentucky,21,061,837.0
Elliott County,Kentucky,21,063,747.0
Estill County,Kentucky,21,065,1089.0
Fayette County,Kentucky,21,067,8393.0
Fleming County,Kentucky,21,069,767.0
Floyd County,Kentucky,21,071,1684.0
Franklin County,Kentucky,21,073,2807.0
Fulton County,Kentucky,21,075,419.0
Gallatin County,Kentucky,21,077,533.0
Garrard County,Kentucky,21,079,1047.0
Grant County,Kentucky,21,081,1377.0
Graves County,Kentucky,21,083,1892.0
Grayson County,Kentucky,21,085,1659.0
Green County,Kentucky,21,087,714.0
Greenup County,Kentucky,21,089,1225.0
Hancock County,Kentucky,21,091,402.0
Hardin County,Kentucky,21,093,4338.0
Harlan County,Kentucky,21,095,1392.0
Harrison County,Kentucky,21,097,1228.0
Hart County,Kentucky,21,099,1305.0
Henderson County,Kentucky,21,101,2728.0
Henry County,Kentucky,21,103,863.0
Hickman County,Kentucky,21,105,357.0
Hopkins County,Kentucky,21,107,2471.0
Jackson County,Kentucky,21,109,1167.0
Jefferson County,Kentucky,21,111,27505.0
Jessamine County,Kentucky,21,113,2363.0
Johnson County,Kentucky,21,115,788.0
Kenton County,Kentucky,21,117,5355.0
Knott County,Kentucky,21,119,877.0
Knox County,Kentucky,21,121,1445.0
Larue County,Kentucky,21,123,877.0
Laurel County,Kentucky,21,125,3388.0
Lawrence County,Kentucky,21,127,896.0
Lee County,Kentucky,21,129,480.0
Leslie County,Kentucky,21,131,479.0
Letcher County,Kentucky,21,133,1181.0
Lewis County,Kentucky,21,135,725.0
Lincoln County,Kentucky,21,137,1745.0
Livingston County,Kentucky,21,139,503.0
Logan County,Kentucky,21,141,1458.0
Lyon County,Kentucky,21,143,662.0
McCracken County,Kentucky,21,145,2560.0
McCreary County,Kentucky,21,147,1581.0
McLean County,Kentucky,21,149,446.0
Madison County,Kentucky,21,151,3469.0
Magoffin County,Kentucky,21,153,656.0
Marion County,Kentucky,21,155,1219.0
Marshall County,Kentucky,21,157,1726.0
Martin County,Kentucky,21,159,851.0
Mason County,Kentucky,21,161,816.0
Meade County,Kentucky,21,163,1426.0
Menifee County,Kentucky,21,165,468.0
Mercer County,Kentucky,21,167,1266.0
Metcalfe County,Kentucky,21,169,660.0
Monroe County,Kentucky,21,171,371.0
Montgomery County,Kentucky,21,173,1592.0
Morgan County,Kentucky,21,175,1172.0
Muhlenberg County,Kentucky,21,177,1688.0
Nelson County,Kentucky,21,179,1958.0
Nicholas County,Kentucky,21,181,400.0
Ohio County,Kentucky,21,183,1845.0
Oldham County,Kentucky,21,185,2315.0
Owen County,Kentucky,21,187,884.0
Owsley County,Kentucky,21,189,205.0
Pendleton County,Kentucky,21,191,796.0
Perry County,Kentucky,21,193,1294.0
Pike County,Kentucky,21,195,2844.0
Powell County,Kentucky,21,197,1020.0
Pulaski County,Kentucky,21,199,4341.0
Robertson County,Kentucky,21,201,90.0
Rockcastle County,Kentucky,21,203,1287.0
Rowan County,Kentucky,21,205,926.0
Russell County,Kentucky,21,207,1031.0
Scott County,Kentucky,21,209,2105.0
Shelby County,Kentucky,21,211,1754.0
Simpson County,Kentucky,21,213,1173.0
Spencer County,Kentucky,21,215,831.0
Taylor County,Kentucky,21,217,1483.0
Todd County,Kentucky,21,219,793.0
Trigg County,Kentucky,21,221,775.0
Trimble County,Kentucky,21,223,698.0
Union County,Kentucky,21,225,799.0
Warren County,Kentucky,21,227,4781.0
Washington County,Kentucky,21,229,932.0
Wayne County,Kentucky,21,231,1488.0
Webster County,Kentucky,21,233,786.0
Whitley County,Kentucky,21,235,2015.0
Wolfe County,Kentucky,21,237,221.0
Woodford County,Kentucky,21,239,993.0
Acadia Parish,Louisiana,22,001,2188.0
Allen Parish,Louisiana,22,003,1764.0
Ascension Parish,Louisiana,22,005,3711.0
Assumption Parish,Louisiana,22,007,1108.0
Avoyelles Parish,Louisiana,22,009,1949.0
Beauregard Parish,Louisiana,22,011,1739.0
Bienville Parish,Louisiana,22,013,521.0
Bossier Parish,Louisiana,22,015,3566.0
Caddo Parish,Louisiana,22,017,8143.0
Calcasieu Parish,Louisiana,22,019,7234.0
Caldwell Parish,Louisiana,22,021,701.0
Cameron Parish,Louisiana,22,023,225.0
Catahoula Parish,Louisiana,22,025,418.0
Claiborne Parish,Louisiana,22,027,971.0
Concordia Parish,Louisiana,22,029,1162.0
De Soto Parish,Louisiana,22,031,1089.0
East Baton Rouge Parish,Louisiana,22,033,7986.0
East Carroll Parish,Louisiana,22,035,262.0
East Feliciana Parish,Louisiana,22,037,1053.0
Evangeline Parish,Louisiana,22,039,1059.0
Franklin Parish,Louisiana,22,041,994.0
Grant Parish,Louisiana,22,043,2091.0
Iberia Parish,Louisiana,22,045,3407.0
Iberville Parish,Louisiana,22,047,1474.0
Jackson Parish,Louisiana,22,049,845.0
Jefferson Parish,Louisiana,22,051,13826.0
Jefferson Davis Parish,Louisiana,22,053,1122.0
Lafayette Parish,Louisiana,22,055,6370.0
Lafourche Parish,Louisiana,22,057,3893.0
LaSalle Parish,Louisiana,22,059,1038.0
Lincoln Parish,Louisiana,22,061,1401.0
Livingston Parish,Louisiana,22,063,6248.0
Madison Parish,Louisiana,22,065,450.0
Morehouse Parish,Louisiana,22,067,1363.0
Natchitoches Parish,Louisiana,22,069,1301.0
Orleans Parish,Louisiana,22,071,7452.0
Ouachita Parish,Louisiana,22,073,6406.0
Plaquemines Parish,Louisiana,22,075,1032.0
Pointe Coupee Parish,Louisiana,22,077,698.0
Rapides Parish,Louisiana,22,079,6039.0
Red River Parish,Louisiana,22,081,364.0
Richland Parish,Louisiana,22,083,1063.0
Sabine Parish,Louisiana,22,085,1355.0
Saint Bernard Parish,Louisiana,22,087,1501.0
Saint Charles Parish,Louisiana,22,089,1686.0
Saint Helena Parish,Louisiana,22,091,459.0
Saint James Parish,Louisiana,22,093,662.0
Saint John the Baptist Parish,Louisiana,22,095,1194.0
Saint Landry Parish,Louisiana,22,097,2556.0
Saint Martin Parish,Louisiana,22,099,1906.0
Saint Mary Parish,Louisiana,22,101,2630.0
Saint Tammany Parish,Louisiana,22,103,9052.0
Tangipahoa Parish,Louisiana,22,105,4483.0
Tensas Parish,Louisiana,22,107,123.0
Terrebonne Parish,Louisiana,22,109,4982.0
Union Parish,Louisiana,22,111,935.0
Vermilion Parish,Louisiana,22,113,2566.0
Vernon Parish,Louisiana,22,115,2074.0
Washington Parish,Louisiana,22,117,2695.0
Webster Parish,Louisiana,22,119,1778.0
West Baton Rouge Parish,Louisiana,22,121,1330.0
West Carroll Parish,Louisiana,22,123,654.0
West Feliciana Parish,Louisiana,22,125,1013.0
Winn Parish,Louisiana,22,127,1007.0
Androscoggin County,Maine,23,001,5278.0
Aroostook County,Maine,23,003,2828.0
Cumberland County,Maine,23,005,7500.0
Franklin County,Maine,23,007,1351.0
Hancock County,Maine,23,009,1598.0
Kennebec County,Maine,23,011,4971.0
Knox County,Maine,23,013,1521.0
Lincoln County,Maine,23,015,1129.0
Oxford County,Maine,23,017,2977.0
Penobscot County,Maine,23,019,5809.0
Piscataquis County,Maine,23,021,986.0
Sagadahoc County,Maine,23,023,1119.0
Somerset County,Maine,23,025,2448.0
Waldo County,Maine,23,027,1329.0
Washington County,Maine,23,029,1544.0
York County,Maine,23,031,7018.0
Allegany County,Maryland,24,001,3202.0
Anne Arundel County,Maryland,24,003,12502.0
Baltimore County,Maryland,24,005,19934.0
Calvert County,Maryland,24,009,2307.0
Caroline County,Maryland,24,011,806.0
Carroll County,Maryland,24,013,3563.0
Cecil County,Maryland,24,015,3062.0
Charles County,Maryland,24,017,2955.0
Dorchester County,Maryland,24,019,985.0
Frederick County,Maryland,24,021,3924.0
Garrett County,Maryland,24,023,881.0
Harford County,Maryland,24,025,5910.0
Howard County,Maryland,24,027,2722.0
Kent County,Maryland,24,029,521.0
Queen Anne's County,Maryland,24,035,1190.0
Saint Mary's County,Maryland,24,037,2599.0
Somerset County,Maryland,24,039,1564.0
Talbot County,Maryland,24,041,943.0
Washington County,Maryland,24,043,5710.0
Wicomico County,Maryland,24,045,2414.0
Worcester County,Maryland,24,047,1330.0
Baltimore City,Maryland,24,510,21003.0
Montgomery County,Maryland,24,031,8911.0
Prince George's County,Maryland,24,033,16472.0
Barnstable County,Massachusetts,25,001,4014.0
Berkshire County,Massachusetts,25,003,3565.0
Bristol County,Massachusetts,25,005,16236.0
Dukes County,Massachusetts,25,007,261.0
Essex County,Massachusetts,25,009,13552.0
Franklin County,Massachusetts,25,011,1890.0
Hampden County,Massachusetts,25,013,13851.0
Hampshire County,Massachusetts,25,015,2927.0
Middlesex County,Massachusetts,25,017,22721.0
Nantucket County,Massachusetts,25,019,163.0
Norfolk County,Massachusetts,25,021,10093.0
Plymouth County,Massachusetts,25,023,10350.0
Suffolk County,Massachusetts,25,025,15994.0
Worcester County,Massachusetts,25,027,19021.0
Alcona County,Michigan,26,001,456.0
Alger County,Michigan,26,003,757.0
Allegan County,Michigan,26,005,3498.0
Alpena County,Michigan,26,007,945.0
Antrim County,Michigan,26,009,564.0
Arenac County,Michigan,26,011,557.0
Baraga County,Michigan,26,013,916.0
Barry County,Michigan,26,015,1700.0
Bay County,Michigan,26,017,3137.0
Benzie County,Michigan,26,019,487.0
Berrien County,Michigan,26,021,4399.0
Branch County,Michigan,26,023,2095.0
Calhoun County,Michigan,26,025,5014.0
Cass County,Michigan,26,027,2018.0
Charlevoix County,Michigan,26,029,725.0
Cheboygan County,Michigan,26,031,690.0
Chippewa County,Michigan,26,033,2748.0
Clare County,Michigan,26,035,1403.0
Clinton County,Michigan,26,037,1266.0
Crawford County,Michigan,26,039,527.0
Delta County,Michigan,26,041,943.0
Dickinson County,Michigan,26,043,640.0
Eaton County,Michigan,26,045,2689.0
Emmet County,Michigan,26,047,599.0
Genesee County,Michigan,26,049,12323.0
Gladwin County,Michigan,26,051,891.0
Gogebic County,Michigan,26,053,877.0
Grand Traverse County,Michigan,26,055,2097.0
Gratiot County,Michigan,26,057,2271.0
Hillsdale County,Michigan,26,059,1510.0
Houghton County,Michigan,26,061,802.0
Huron County,Michigan,26,063,754.0
Ingham County,Michigan,26,065,5944.0
Ionia County,Michigan,26,067,3261.0
Iosco County,Michigan,26,069,842.0
Iron County,Michigan,26,071,375.0
Isabella County,Michigan,26,073,1311.0
Jackson County,Michigan,26,075,6695.0
Kalamazoo County,Michigan,26,077,5119.0
Kalkaska County,Michigan,26,079,599.0
Kent County,Michigan,26,081,13974.0
Keweenaw County,Michigan,26,083,49.0
Lake County,Michigan,26,085,735.0
Lapeer County,Michigan,26,087,3164.0
Leelanau County,Michigan,26,089,287.0
Lenawee County,Michigan,26,091,3388.0
Livingston County,Michigan,26,093,3649.0
Luce County,Michigan,26,095,660.0
Mackinac County,Michigan,26,097,345.0
Macomb County,Michigan,26,099,18456.0
Manistee County,Michigan,26,101,1182.0
Marquette County,Michigan,26,103,1716.0
Mason County,Michigan,26,105,748.0
Mecosta County,Michigan,26,107,1125.0
Menominee County,Michigan,26,109,607.0
Midland County,Michigan,26,111,1988.0
Missaukee County,Michigan,26,113,655.0
Monroe County,Michigan,26,115,4919.0
Montcalm County,Michigan,26,117,2629.0
Montmorency County,Michigan,26,119,553.0
Muskegon County,Michigan,26,121,8034.0
Newaygo County,Michigan,26,123,1928.0
Oakland County,Michigan,26,125,18480.0
Oceana County,Michigan,26,127,938.0
Ogemaw County,Michigan,26,129,820.0
Ontonagon County,Michigan,26,131,153.0
Osceola County,Michigan,26,133,981.0
Oscoda County,Michigan,26,135,355.0
Otsego County,Michigan,26,137,529.0
Ottawa County,Michigan,26,139,6148.0
Presque Isle County,Michigan,26,141,389.0
Roscommon County,Michigan,26,143,908.0
Saginaw County,Michigan,26,145,5838.0
Saint Clair County,Michigan,26,147,4511.0
Saint Joseph County,Michigan,26,149,2295.0
Sanilac County,Michigan,26,151,1096.0
Schoolcraft County,Michigan,26,153,403.0
Shiawassee County,Michigan,26,155,2094.0
Tuscola County,Michigan,26,157,1601.0
Van Buren County,Michigan,26,159,2978.0
Washtenaw County,Michigan,26,161,5169.0
Wayne County,Michigan,26,163,56389.0
Wexford County,Michigan,26,165,1270.0
Aitkin County,Minnesota,27,001,641.0
Anoka County,Minnesota,27,003,8774.0
Becker County,Minnesota,27,005,1002.0
Beltrami County,Minnesota,27,007,1532.0
Benton County,Minnesota,27,009,950.0
Big Stone County,Minnesota,27,011,123.0
Blue Earth County,Minnesota,27,013,1363.0
Brown County,Minnesota,27,015,546.0
Carlton County,Minnesota,27,017,1120.0
Carver County,Minnesota,27,019,1090.0
Cass County,Minnesota,27,021,912.0
Chippewa County,Minnesota,27,023,191.0
Chisago County,Minnesota,27,025,1497.0
Clay County,Minnesota,27,027,860.0
Clearwater County,Minnesota,27,029,324.0
Cook County,Minnesota,27,031,134.0
Cottonwood County,Minnesota,27,033,276.0
Crow Wing County,Minnesota,27,035,1806.0
Dakota County,Minnesota,27,037,6769.0
Dodge County,Minnesota,27,039,543.0
Douglas County,Minnesota,27,041,562.0
Faribault County,Minnesota,27,043,251.0
Fillmore County,Minnesota,27,045,424.0
Freeborn County,Minnesota,27,047,881.0
Goodhue County,Minnesota,27,049,1387.0
Grant County,Minnesota,27,051,114.0
Hennepin County,Minnesota,27,053,19545.0
Houston County,Minnesota,27,055,494.0
Hubbard County,Minnesota,27,057,621.0
Isanti County,Minnesota,27,059,1347.0
Itasca County,Minnesota,27,061,1560.0
Jackson County,Minnesota,27,063,144.0
Kanabec County,Minnesota,27,065,697.0
Kandiyohi County,Minnesota,27,067,880.0
Kittson County,Minnesota,27,069,113.0
Koochiching County,Minnesota,27,071,500.0
Lac qui Parle County,Minnesota,27,073,225.0
Lake County,Minnesota,27,075,334.0
Lake of the Woods County,Minnesota,27,077,99.0
Le Sueur County,Minnesota,27,079,711.0
Lincoln County,Minnesota,27,081,113.0
Lyon County,Minnesota,27,083,436.0
McLeod County,Minnesota,27,085,695.0
Mahnomen County,Minnesota,27,087,257.0
Marshall County,Minnesota,27,089,227.0
Martin County,Minnesota,27,091,448.0
Meeker County,Minnesota,27,093,452.0
Mille Lacs County,Minnesota,27,095,954.0
Morrison County,Minnesota,27,097,840.0
Mower County,Minnesota,27,099,882.0
Murray County,Minnesota,27,101,173.0
Nicollet County,Minnesota,27,103,445.0
Nobles County,Minnesota,27,105,383.0
Norman County,Minnesota,27,107,222.0
Olmsted County,Minnesota,27,109,2613.0
Otter Tail County,Minnesota,27,111,1391.0
Pennington County,Minnesota,27,113,474.0
Pine County,Minnesota,27,115,1517.0
Pipestone County,Minnesota,27,117,269.0
Polk County,Minnesota,27,119,706.0
Pope County,Minnesota,27,121,196.0
Ramsey County,Minnesota,27,123,10618.0
Red Lake County,Minnesota,27,125,103.0
Redwood County,Minnesota,27,127,369.0
Renville County,Minnesota,27,129,315.0
Rice County,Minnesota,27,131,1848.0
Rock County,Minnesota,27,133,225.0
Roseau County,Minnesota,27,135,322.0
Saint Louis County,Minnesota,27,137,5901.0
Scott County,Minnesota,27,139,2432.0
Sherburne County,Minnesota,27,141,2180.0
Sibley County,Minnesota,27,143,342.0
Stearns County,Minnesota,27,145,2139.0
Steele County,Minnesota,27,147,765.0
Stevens County,Minnesota,27,149,158.0
Swift County,Minnesota,27,151,206.0
Todd County,Minnesota,27,153,566.0
Traverse County,Minnesota,27,155,80.0
Wabasha County,Minnesota,27,157,524.0
Wadena County,Minnesota,27,159,461.0
Waseca County,Minnesota,27,161,668.0
Washington County,Minnesota,27,163,4759.0
Watonwan County,Minnesota,27,165,238.0
Wilkin County,Minnesota,27,167,183.0
Winona County,Minnesota,27,169,1072.0
Wright County,Minnesota,27,171,2647.0
Yellow Medicine County,Minnesota,27,173,304.0
Adams County,Mississippi,28,001,1611.0
Alcorn County,Mississippi,28,003,1764.0
Amite County,Mississippi,28,005,417.0
Attala County,Mississippi,28,007,699.0
