County,State,State_FIPS,County_FIPS,some_college_less_1_year
Dubois County,Indiana,18,037,1484.0
Elkhart County,Indiana,18,039,8563.0
Fayette County,Indiana,18,041,1162.0
Floyd County,Indiana,18,043,3814.0
Fountain County,Indiana,18,045,866.0
Franklin County,Indiana,18,047,917.0
Fulton County,Indiana,18,049,1185.0
Gibson County,Indiana,18,051,1644.0
Grant County,Indiana,18,053,3095.0
Greene County,Indiana,18,055,1430.0
Hamilton County,Indiana,18,057,9267.0
Hancock County,Indiana,18,059,3876.0
Harrison County,Indiana,18,061,2158.0
Hendricks County,Indiana,18,063,6788.0
Henry County,Indiana,18,065,2505.0
Howard County,Indiana,18,067,4375.0
Huntington County,Indiana,18,069,1729.0
Jackson County,Indiana,18,071,1889.0
Jasper County,Indiana,18,073,1570.0
Jay County,Indiana,18,075,845.0
Jefferson County,Indiana,18,077,1559.0
Jennings County,Indiana,18,079,1346.0
Johnson County,Indiana,18,081,6668.0
Knox County,Indiana,18,083,1663.0
Kosciusko County,Indiana,18,085,3980.0
LaGrange County,Indiana,18,087,1111.0
Lake County,Indiana,18,089,22498.0
LaPorte County,Indiana,18,091,6014.0
Lawrence County,Indiana,18,093,2109.0
Madison County,Indiana,18,095,6646.0
Marion County,Indiana,18,097,37652.0
Marshall County,Indiana,18,099,1984.0
Martin County,Indiana,18,101,424.0
Miami County,Indiana,18,103,1828.0
Monroe County,Indiana,18,105,4381.0
Montgomery County,Indiana,18,107,1812.0
Morgan County,Indiana,18,109,3509.0
Newton County,Indiana,18,111,597.0
Noble County,Indiana,18,113,2506.0
Ohio County,Indiana,18,115,237.0
Orange County,Indiana,18,117,1032.0
Owen County,Indiana,18,119,1171.0
Parke County,Indiana,18,121,1002.0
Perry County,Indiana,18,123,816.0
Pike County,Indiana,18,125,551.0
Porter County,Indiana,18,127,7010.0
Posey County,Indiana,18,129,1428.0
Pulaski County,Indiana,18,131,808.0
Putnam County,Indiana,18,133,1750.0
Randolph County,Indiana,18,135,1385.0
Ripley County,Indiana,18,137,1316.0
Rush County,Indiana,18,139,783.0
Saint Joseph County,Indiana,18,141,11902.0
Scott County,Indiana,18,143,1090.0
Shelby County,Indiana,18,145,2400.0
Spencer County,Indiana,18,147,1037.0
Starke County,Indiana,18,149,1345.0
Steuben County,Indiana,18,151,1756.0
Sullivan County,Indiana,18,153,946.0
Switzerland County,Indiana,18,155,538.0
Tippecanoe County,Indiana,18,157,5496.0
Tipton County,Indiana,18,159,646.0
Union County,Indiana,18,161,301.0
Vanderburgh County,Indiana,18,163,8600.0
Vermillion County,Indiana,18,165,733.0
Vigo County,Indiana,18,167,5422.0
Wabash County,Indiana,18,169,1509.0
Warren County,Indiana,18,171,370.0
Warrick County,Indiana,18,173,3070.0
Washington County,Indiana,18,175,1057.0
Wayne County,Indiana,18,177,3442.0
Wells County,Indiana,18,179,1270.0
White County,Indiana,18,181,1101.0
Whitley County,Indiana,18,183,1884.0
Adair County,Iowa,19,001,401.0
Adams County,Iowa,19,003,269.0
Allamakee County,Iowa,19,005,711.0
Appanoose County,Iowa,19,007,1049.0
Audubon County,Iowa,19,009,353.0
Benton County,Iowa,19,011,1485.0
Black Hawk County,Iowa,19,013,5246.0
Boone County,Iowa,19,015,1426.0
Bremer County,Iowa,19,017,1153.0
Buchanan County,Iowa,19,019,1047.0
Buena Vista County,Iowa,19,021,861.0
Butler County,Iowa,19,023,748.0
Calhoun County,Iowa,19,025,592.0
Carroll County,Iowa,19,027,899.0
Cass County,Iowa,19,029,589.0
Cedar County,Iowa,19,031,988.0
Cerro Gordo County,Iowa,19,033,2575.0
Cherokee County,Iowa,19,035,741.0
Chickasaw County,Iowa,19,037,497.0
Clarke County,Iowa,19,039,435.0
Clay County,Iowa,19,041,1000.0
Clayton County,Iowa,19,043,925.0
Clinton County,Iowa,19,045,2889.0
Crawford County,Iowa,19,047,623.0
Dallas County,Iowa,19,049,3160.0
Davis County,Iowa,19,051,560.0
Decatur County,Iowa,19,053,392.0
Delaware County,Iowa,19,055,1011.0
Des Moines County,Iowa,19,057,2459.0
Dickinson County,Iowa,19,059,1107.0
Dubuque County,Iowa,19,061,4128.0
Emmet County,Iowa,19,063,624.0
Fayette County,Iowa,19,065,1046.0
Floyd County,Iowa,19,067,795.0
Franklin County,Iowa,19,069,479.0
Fremont County,Iowa,19,071,376.0
Greene County,Iowa,19,073,524.0
Grundy County,Iowa,19,075,602.0
Guthrie County,Iowa,19,077,693.0
Hamilton County,Iowa,19,079,780.0
Hancock County,Iowa,19,081,506.0
Hardin County,Iowa,19,083,858.0
Harrison County,Iowa,19,085,941.0
Henry County,Iowa,19,087,975.0
Howard County,Iowa,19,089,474.0
Humboldt County,Iowa,19,091,573.0
Ida County,Iowa,19,093,360.0
Iowa County,Iowa,19,095,844.0
Jackson County,Iowa,19,097,1066.0
Jasper County,Iowa,19,099,2333.0
Jefferson County,Iowa,19,101,916.0
Johnson County,Iowa,19,103,3548.0
Jones County,Iowa,19,105,1250.0
Keokuk County,Iowa,19,107,500.0
Kossuth County,Iowa,19,109,814.0
Lee County,Iowa,19,111,2058.0
Linn County,Iowa,19,113,12049.0
Louisa County,Iowa,19,115,461.0
Lucas County,Iowa,19,117,536.0
Lyon County,Iowa,19,119,567.0
Madison County,Iowa,19,121,862.0
Mahaska County,Iowa,19,123,1109.0
Marion County,Iowa,19,125,1554.0
Marshall County,Iowa,19,127,2188.0
Mills County,Iowa,19,129,979.0
Mitchell County,Iowa,19,131,516.0
Monona County,Iowa,19,133,597.0
Monroe County,Iowa,19,135,347.0
Montgomery County,Iowa,19,137,720.0
Muscatine County,Iowa,19,139,2162.0
O'Brien County,Iowa,19,141,753.0
Osceola County,Iowa,19,143,336.0
Page County,Iowa,19,145,977.0
Palo Alto County,Iowa,19,147,511.0
Plymouth County,Iowa,19,149,1289.0
Pocahontas County,Iowa,19,151,401.0
Polk County,Iowa,19,153,20675.0
Pottawattamie County,Iowa,19,155,5545.0
Poweshiek County,Iowa,19,157,1109.0
Ringgold County,Iowa,19,159,294.0
Sac County,Iowa,19,161,440.0
Scott County,Iowa,19,163,8794.0
Shelby County,Iowa,19,165,654.0
Sioux County,Iowa,19,167,1331.0
Story County,Iowa,19,169,2524.0
Tama County,Iowa,19,171,987.0
Taylor County,Iowa,19,173,382.0
Union County,Iowa,19,175,746.0
Van Buren County,Iowa,19,177,470.0
Wapello County,Iowa,19,179,1863.0
Warren County,Iowa,19,181,2487.0
Washington County,Iowa,19,183,1298.0
Wayne County,Iowa,19,185,384.0
Webster County,Iowa,19,187,1880.0
Winnebago County,Iowa,19,189,552.0
Winneshiek County,Iowa,19,191,699.0
Woodbury County,Iowa,19,193,4886.0
Worth County,Iowa,19,195,531.0
Wright County,Iowa,19,197,775.0
Allen County,Kansas,20,001,785.0
Anderson County,Kansas,20,003,430.0
Atchison County,Kansas,20,005,813.0
Barber County,Kansas,20,007,325.0
Barton County,Kansas,20,009,1939.0
Bourbon County,Kansas,20,011,956.0
Brown County,Kansas,20,013,563.0
Butler County,Kansas,20,015,4335.0
Chase County,Kansas,20,017,222.0
Chautauqua County,Kansas,20,019,181.0
Cherokee County,Kansas,20,021,1373.0
Cheyenne County,Kansas,20,023,162.0
Clark County,Kansas,20,025,128.0
Clay County,Kansas,20,027,595.0
Cloud County,Kansas,20,029,590.0
Coffey County,Kansas,20,031,601.0
Comanche County,Kansas,20,033,149.0
Cowley County,Kansas,20,035,2335.0
Crawford County,Kansas,20,037,1936.0
Decatur County,Kansas,20,039,260.0
Dickinson County,Kansas,20,041,1265.0
Doniphan County,Kansas,20,043,450.0
Douglas County,Kansas,20,045,4150.0
Edwards County,Kansas,20,047,240.0
Elk County,Kansas,20,049,214.0
Ellis County,Kansas,20,051,1419.0
Ellsworth County,Kansas,20,053,516.0
Finney County,Kansas,20,055,1909.0
Ford County,Kansas,20,057,1547.0
Franklin County,Kansas,20,059,1452.0
Geary County,Kansas,20,061,2273.0
Gove County,Kansas,20,063,178.0
Graham County,Kansas,20,065,145.0
Grant County,Kansas,20,067,375.0
Gray County,Kansas,20,069,300.0
Greeley County,Kansas,20,071,59.0
Greenwood County,Kansas,20,073,500.0
Hamilton County,Kansas,20,075,99.0
Harper County,Kansas,20,077,518.0
Harvey County,Kansas,20,079,1904.0
Haskell County,Kansas,20,081,160.0
Hodgeman County,Kansas,20,083,134.0
Jackson County,Kansas,20,085,858.0
Jefferson County,Kansas,20,087,1322.0
Jewell County,Kansas,20,089,222.0
Johnson County,Kansas,20,091,22377.0
Kearny County,Kansas,20,093,198.0
Kingman County,Kansas,20,095,710.0
Kiowa County,Kansas,20,097,187.0
Labette County,Kansas,20,099,1328.0
Lane County,Kansas,20,101,118.0
Leavenworth County,Kansas,20,103,4339.0
Lincoln County,Kansas,20,105,196.0
Linn County,Kansas,20,107,523.0
Logan County,Kansas,20,109,245.0
Lyon County,Kansas,20,111,1439.0
McPherson County,Kansas,20,113,1956.0
Marion County,Kansas,20,115,847.0
Marshall County,Kansas,20,117,716.0
Meade County,Kansas,20,119,245.0
Miami County,Kansas,20,121,2134.0
Mitchell County,Kansas,20,123,449.0
Montgomery County,Kansas,20,125,2567.0
Morris County,Kansas,20,127,510.0
Morton County,Kansas,20,129,173.0
Nemaha County,Kansas,20,131,547.0
Neosho County,Kansas,20,133,1247.0
Ness County,Kansas,20,135,197.0
Norton County,Kansas,20,137,383.0
Osage County,Kansas,20,139,1040.0
Osborne County,Kansas,20,141,199.0
Ottawa County,Kansas,20,143,442.0
Pawnee County,Kansas,20,145,475.0
Phillips County,Kansas,20,147,346.0
Pottawatomie County,Kansas,20,149,1255.0
Pratt County,Kansas,20,151,806.0
Rawlins County,Kansas,20,153,219.0
Reno County,Kansas,20,155,4738.0
Republic County,Kansas,20,157,463.0
Rice County,Kansas,20,159,618.0
Riley County,Kansas,20,161,2465.0
Rooks County,Kansas,20,163,355.0
Rush County,Kansas,20,165,222.0
Russell County,Kansas,20,167,436.0
Saline County,Kansas,20,169,3052.0
Scott County,Kansas,20,171,309.0
Sedgwick County,Kansas,20,173,26828.0
Seward County,Kansas,20,175,912.0
Shawnee County,Kansas,20,177,10452.0
Sheridan County,Kansas,20,179,127.0
Sherman County,Kansas,20,181,439.0
Smith County,Kansas,20,183,291.0
Stafford County,Kansas,20,185,296.0
Stanton County,Kansas,20,187,97.0
Stevens County,Kansas,20,189,318.0
Sumner County,Kansas,20,191,1633.0
Thomas County,Kansas,20,193,447.0
Trego County,Kansas,20,195,258.0
Wabaunsee County,Kansas,20,197,469.0
Wallace County,Kansas,20,199,50.0
Washington County,Kansas,20,201,374.0
Wichita County,Kansas,20,203,128.0
Wilson County,Kansas,20,205,617.0
Woodson County,Kansas,20,207,305.0
Wyandotte County,Kansas,20,209,6863.0
Adair County,Kentucky,21,001,616.0
Allen County,Kentucky,21,003,1029.0
Anderson County,Kentucky,21,005,1129.0
Ballard County,Kentucky,21,007,362.0
Barren County,Kentucky,21,009,1952.0
Bath County,Kentucky,21,011,442.0
Bell County,Kentucky,21,013,938.0
Boone County,Kentucky,21,015,5802.0
Bourbon County,Kentucky,21,017,896.0
Boyd County,Kentucky,21,019,3012.0
Boyle County,Kentucky,21,021,1313.0
Bracken County,Kentucky,21,023,260.0
Breathitt County,Kentucky,21,025,420.0
Breckinridge County,Kentucky,21,027,908.0
Bullitt County,Kentucky,21,029,4151.0
Butler County,Kentucky,21,031,590.0
Caldwell County,Kentucky,21,033,680.0
Calloway County,Kentucky,21,035,1805.0
Campbell County,Kentucky,21,037,4001.0
Carlisle County,Kentucky,21,039,262.0
Carroll County,Kentucky,21,041,480.0
Carter County,Kentucky,21,043,1138.0
Casey County,Kentucky,21,045,520.0
Christian County,Kentucky,21,047,3708.0
Clark County,Kentucky,21,049,1900.0
Clay County,Kentucky,21,051,824.0
Clinton County,Kentucky,21,053,340.0
Crittenden County,Kentucky,21,055,598.0
Cumberland County,Kentucky,21,057,336.0
Daviess County,Kentucky,21,059,5052.0
Edmonson County,Kentucky,21,061,663.0
Elliott County,Kentucky,21,063,312.0
Estill County,Kentucky,21,065,494.0
Fayette County,Kentucky,21,067,9930.0
Fleming County,Kentucky,21,069,812.0
Floyd County,Kentucky,21,071,1577.0
Franklin County,Kentucky,21,073,2560.0
Fulton County,Kentucky,21,075,298.0
Gallatin County,Kentucky,21,077,422.0
Garrard County,Kentucky,21,079,829.0
Grant County,Kentucky,21,081,773.0
Graves County,Kentucky,21,083,1689.0
Grayson County,Kentucky,21,085,1118.0
Green County,Kentucky,21,087,580.0
Greenup County,Kentucky,21,089,1912.0
Hancock County,Kentucky,21,091,418.0
Hardin County,Kentucky,21,093,5675.0
Harlan County,Kentucky,21,095,1092.0
Harrison County,Kentucky,21,097,733.0
Hart County,Kentucky,21,099,576.0
Henderson County,Kentucky,21,101,2527.0
Henry County,Kentucky,21,103,705.0
Hickman County,Kentucky,21,105,149.0
Hopkins County,Kentucky,21,107,3024.0
Jackson County,Kentucky,21,109,641.0
Jefferson County,Kentucky,21,111,35837.0
Jessamine County,Kentucky,21,113,2058.0
Johnson County,Kentucky,21,115,1095.0
Kenton County,Kentucky,21,117,8508.0
Knott County,Kentucky,21,119,541.0
Knox County,Kentucky,21,121,1088.0
Larue County,Kentucky,21,123,708.0
Laurel County,Kentucky,21,125,2134.0
Lawrence County,Kentucky,21,127,493.0
Lee County,Kentucky,21,129,122.0
Leslie County,Kentucky,21,131,458.0
Letcher County,Kentucky,21,133,941.0
Lewis County,Kentucky,21,135,580.0
Lincoln County,Kentucky,21,137,1016.0
Livingston County,Kentucky,21,139,353.0
Logan County,Kentucky,21,141,1049.0
Lyon County,Kentucky,21,143,463.0
McCracken County,Kentucky,21,145,3275.0
McCreary County,Kentucky,21,147,458.0
McLean County,Kentucky,21,149,473.0
Madison County,Kentucky,21,151,3185.0
Magoffin County,Kentucky,21,153,450.0
Marion County,Kentucky,21,155,666.0
Marshall County,Kentucky,21,157,1502.0
Martin County,Kentucky,21,159,453.0
Mason County,Kentucky,21,161,821.0
Meade County,Kentucky,21,163,1756.0
Menifee County,Kentucky,21,165,347.0
Mercer County,Kentucky,21,167,1001.0
Metcalfe County,Kentucky,21,169,397.0
Monroe County,Kentucky,21,171,266.0
Montgomery County,Kentucky,21,173,1365.0
Morgan County,Kentucky,21,175,519.0
Muhlenberg County,Kentucky,21,177,1344.0
Nelson County,Kentucky,21,179,2465.0
Nicholas County,Kentucky,21,181,375.0
Ohio County,Kentucky,21,183,1084.0
Oldham County,Kentucky,21,185,2840.0
Owen County,Kentucky,21,187,394.0
Owsley County,Kentucky,21,189,103.0
Pendleton County,Kentucky,21,191,1005.0
Perry County,Kentucky,21,193,1058.0
Pike County,Kentucky,21,195,2584.0
Powell County,Kentucky,21,197,394.0
Pulaski County,Kentucky,21,199,2895.0
Robertson County,Kentucky,21,201,79.0
Rockcastle County,Kentucky,21,203,716.0
Rowan County,Kentucky,21,205,834.0
Russell County,Kentucky,21,207,607.0
Scott County,Kentucky,21,209,2093.0
Shelby County,Kentucky,21,211,2077.0
Simpson County,Kentucky,21,213,937.0
Spencer County,Kentucky,21,215,932.0
Taylor County,Kentucky,21,217,1172.0
Todd County,Kentucky,21,219,422.0
Trigg County,Kentucky,21,221,856.0
Trimble County,Kentucky,21,223,450.0
Union County,Kentucky,21,225,829.0
Warren County,Kentucky,21,227,4265.0
Washington County,Kentucky,21,229,499.0
Wayne County,Kentucky,21,231,931.0
Webster County,Kentucky,21,233,496.0
Whitley County,Kentucky,21,235,1311.0
Wolfe County,Kentucky,21,237,138.0
Woodford County,Kentucky,21,239,1103.0
Acadia Parish,Louisiana,22,001,2329.0
Allen Parish,Louisiana,22,003,935.0
Ascension Parish,Louisiana,22,005,4119.0
Assumption Parish,Louisiana,22,007,540.0
Avoyelles Parish,Louisiana,22,009,1271.0
Beauregard Parish,Louisiana,22,011,1510.0
Bienville Parish,Louisiana,22,013,494.0
Bossier Parish,Louisiana,22,015,5665.0
Caddo Parish,Louisiana,22,017,8785.0
Calcasieu Parish,Louisiana,22,019,7561.0
Caldwell Parish,Louisiana,22,021,354.0
Cameron Parish,Louisiana,22,023,314.0
Catahoula Parish,Louisiana,22,025,295.0
Claiborne Parish,Louisiana,22,027,703.0
Concordia Parish,Louisiana,22,029,554.0
De Soto Parish,Louisiana,22,031,1068.0
East Baton Rouge Parish,Louisiana,22,033,15055.0
East Carroll Parish,Louisiana,22,035,113.0
East Feliciana Parish,Louisiana,22,037,690.0
Evangeline Parish,Louisiana,22,039,1291.0
Franklin Parish,Louisiana,22,041,688.0
Grant Parish,Louisiana,22,043,1283.0
Iberia Parish,Louisiana,22,045,2188.0
Iberville Parish,Louisiana,22,047,936.0
Jackson Parish,Louisiana,22,049,598.0
Jefferson Parish,Louisiana,22,051,15282.0
Jefferson Davis Parish,Louisiana,22,053,959.0
Lafayette Parish,Louisiana,22,055,8030.0
Lafourche Parish,Louisiana,22,057,3168.0
LaSalle Parish,Louisiana,22,059,355.0
Lincoln Parish,Louisiana,22,061,1228.0
Livingston Parish,Louisiana,22,063,4843.0
Madison Parish,Louisiana,22,065,390.0
Morehouse Parish,Louisiana,22,067,1011.0
Natchitoches Parish,Louisiana,22,069,1839.0
Orleans Parish,Louisiana,22,071,11242.0
Ouachita Parish,Louisiana,22,073,6145.0
Plaquemines Parish,Louisiana,22,075,958.0
Pointe Coupee Parish,Louisiana,22,077,772.0
Rapides Parish,Louisiana,22,079,4746.0
Red River Parish,Louisiana,22,081,215.0
Richland Parish,Louisiana,22,083,789.0
Sabine Parish,Louisiana,22,085,1057.0
Saint Bernard Parish,Louisiana,22,087,1665.0
Saint Charles Parish,Louisiana,22,089,1812.0
Saint Helena Parish,Louisiana,22,091,240.0
Saint James Parish,Louisiana,22,093,661.0
Saint John the Baptist Parish,Louisiana,22,095,1574.0
Saint Landry Parish,Louisiana,22,097,2403.0
Saint Martin Parish,Louisiana,22,099,2092.0
Saint Mary Parish,Louisiana,22,101,1607.0
Saint Tammany Parish,Louisiana,22,103,10496.0
Tangipahoa Parish,Louisiana,22,105,4180.0
Tensas Parish,Louisiana,22,107,205.0
Terrebonne Parish,Louisiana,22,109,3472.0
Union Parish,Louisiana,22,111,1177.0
Vermilion Parish,Louisiana,22,113,1954.0
Vernon Parish,Louisiana,22,115,2344.0
Washington Parish,Louisiana,22,117,1692.0
Webster Parish,Louisiana,22,119,1548.0
West Baton Rouge Parish,Louisiana,22,121,839.0
West Carroll Parish,Louisiana,22,123,368.0
West Feliciana Parish,Louisiana,22,125,523.0
Winn Parish,Louisiana,22,127,542.0
Androscoggin County,Maine,23,001,5296.0
Aroostook County,Maine,23,003,3332.0
Cumberland County,Maine,23,005,10324.0
Franklin County,Maine,23,007,1377.0
Hancock County,Maine,23,009,2238.0
Kennebec County,Maine,23,011,6032.0
Knox County,Maine,23,013,1641.0
Lincoln County,Maine,23,015,1590.0
Oxford County,Maine,23,017,2793.0
Penobscot County,Maine,23,019,6345.0
Piscataquis County,Maine,23,021,947.0
Sagadahoc County,Maine,23,023,1778.0
Somerset County,Maine,23,025,2447.0
Waldo County,Maine,23,027,1518.0
Washington County,Maine,23,029,1424.0
York County,Maine,23,031,9402.0
Allegany County,Maryland,24,001,3988.0
Anne Arundel County,Maryland,24,003,26358.0
Baltimore County,Maryland,24,005,34672.0
Calvert County,Maryland,24,009,5525.0
Caroline County,Maryland,24,011,1481.0
Carroll County,Maryland,24,013,8776.0
Cecil County,Maryland,24,015,5586.0
Charles County,Maryland,24,017,7837.0
Dorchester County,Maryland,24,019,1560.0
Frederick County,Maryland,24,021,11218.0
Garrett County,Maryland,24,023,1582.0
Harford County,Maryland,24,025,13957.0
Howard County,Maryland,24,027,7850.0
Kent County,Maryland,24,029,913.0
Queen Anne's County,Maryland,24,035,2308.0
Saint Mary's County,Maryland,24,037,5163.0
Somerset County,Maryland,24,039,1035.0
Talbot County,Maryland,24,041,2122.0
Washington County,Maryland,24,043,8959.0
Wicomico County,Maryland,24,045,3812.0
Worcester County,Maryland,24,047,2845.0
Baltimore City,Maryland,24,510,21710.0
Montgomery County,Maryland,24,031,26827.0
Prince George's County,Maryland,24,033,36858.0
Barnstable County,Massachusetts,25,001,10612.0
Berkshire County,Massachusetts,25,003,6198.0
Bristol County,Massachusetts,25,005,23431.0
Dukes County,Massachusetts,25,007,447.0
Essex County,Massachusetts,25,009,26850.0
Franklin County,Massachusetts,25,011,3273.0
Hampden County,Massachusetts,25,013,19333.0
Hampshire County,Massachusetts,25,015,4518.0
Middlesex County,Massachusetts,25,017,43661.0
Nantucket County,Massachusetts,25,019,406.0
Norfolk County,Massachusetts,25,021,20407.0
Plymouth County,Massachusetts,25,023,19948.0
Suffolk County,Massachusetts,25,025,17118.0
Worcester County,Massachusetts,25,027,30980.0
Alcona County,Michigan,26,001,750.0
Alger County,Michigan,26,003,395.0
Allegan County,Michigan,26,005,6172.0
Alpena County,Michigan,26,007,1795.0
Antrim County,Michigan,26,009,1289.0
Arenac County,Michigan,26,011,851.0
Baraga County,Michigan,26,013,378.0
Barry County,Michigan,26,015,3541.0
Bay County,Michigan,26,017,6374.0
Benzie County,Michigan,26,019,868.0
Berrien County,Michigan,26,021,8279.0
Branch County,Michigan,26,023,2851.0
Calhoun County,Michigan,26,025,8167.0
Cass County,Michigan,26,027,4003.0
Charlevoix County,Michigan,26,029,1625.0
Cheboygan County,Michigan,26,031,1520.0
Chippewa County,Michigan,26,033,2316.0
Clare County,Michigan,26,035,2062.0
Clinton County,Michigan,26,037,4260.0
Crawford County,Michigan,26,039,895.0
Delta County,Michigan,26,041,2130.0
Dickinson County,Michigan,26,043,1284.0
Eaton County,Michigan,26,045,7334.0
Emmet County,Michigan,26,047,1775.0
Genesee County,Michigan,26,049,23045.0
Gladwin County,Michigan,26,051,1533.0
Gogebic County,Michigan,26,053,1039.0
Grand Traverse County,Michigan,26,055,5848.0
Gratiot County,Michigan,26,057,2445.0
Hillsdale County,Michigan,26,059,2492.0
Houghton County,Michigan,26,061,1324.0
Huron County,Michigan,26,063,1842.0
Ingham County,Michigan,26,065,12763.0
Ionia County,Michigan,26,067,4393.0
Iosco County,Michigan,26,069,1682.0
Iron County,Michigan,26,071,618.0
Isabella County,Michigan,26,073,3043.0
Jackson County,Michigan,26,075,10459.0
Kalamazoo County,Michigan,26,077,12716.0
Kalkaska County,Michigan,26,079,1071.0
Kent County,Michigan,26,081,28644.0
Keweenaw County,Michigan,26,083,111.0
Lake County,Michigan,26,085,858.0
Lapeer County,Michigan,26,087,5512.0
Leelanau County,Michigan,26,089,951.0
Lenawee County,Michigan,26,091,6100.0
Livingston County,Michigan,26,093,11338.0
Luce County,Michigan,26,095,491.0
Mackinac County,Michigan,26,097,706.0
Macomb County,Michigan,26,099,45550.0
Manistee County,Michigan,26,101,1637.0
Marquette County,Michigan,26,103,3223.0
Mason County,Michigan,26,105,1819.0
Mecosta County,Michigan,26,107,2424.0
Menominee County,Michigan,26,109,1365.0
Midland County,Michigan,26,111,3986.0
Missaukee County,Michigan,26,113,911.0
Monroe County,Michigan,26,115,9365.0
Montcalm County,Michigan,26,117,4180.0
Montmorency County,Michigan,26,119,609.0
Muskegon County,Michigan,26,121,10636.0
Newaygo County,Michigan,26,123,2937.0
Oakland County,Michigan,26,125,53280.0
Oceana County,Michigan,26,127,1528.0
Ogemaw County,Michigan,26,129,1470.0
Ontonagon County,Michigan,26,131,384.0
Osceola County,Michigan,26,133,1345.0
Oscoda County,Michigan,26,135,647.0
Otsego County,Michigan,26,137,1274.0
Ottawa County,Michigan,26,139,12343.0
Presque Isle County,Michigan,26,141,867.0
Roscommon County,Michigan,26,143,1769.0
Saginaw County,Michigan,26,145,10913.0
Saint Clair County,Michigan,26,147,11076.0
Saint Joseph County,Michigan,26,149,3327.0
Sanilac County,Michigan,26,151,2331.0
Schoolcraft County,Michigan,26,153,513.0
Shiawassee County,Michigan,26,155,4126.0
Tuscola County,Michigan,26,157,3151.0
Van Buren County,Michigan,26,159,4336.0
Washtenaw County,Michigan,26,161,11901.0
Wayne County,Michigan,26,163,79486.0
Wexford County,Michigan,26,165,2074.0
Aitkin County,Minnesota,27,001,1137.0
Anoka County,Minnesota,27,003,18371.0
Becker County,Minnesota,27,005,1717.0
Beltrami County,Minnesota,27,007,1930.0
Benton County,Minnesota,27,009,2202.0
Big Stone County,Minnesota,27,011,227.0
Blue Earth County,Minnesota,27,013,2258.0
Brown County,Minnesota,27,015,1081.0
Carlton County,Minnesota,27,017,1864.0
Carver County,Minnesota,27,019,3550.0
Cass County,Minnesota,27,021,1654.0
Chippewa County,Minnesota,27,023,721.0
Chisago County,Minnesota,27,025,3288.0
Clay County,Minnesota,27,027,2760.0
Clearwater County,Minnesota,27,029,411.0
Cook County,Minnesota,27,031,244.0
Cottonwood County,Minnesota,27,033,554.0
Crow Wing County,Minnesota,27,035,3921.0
Dakota County,Minnesota,27,037,17303.0
Dodge County,Minnesota,27,039,975.0
Douglas County,Minnesota,27,041,1957.0
Faribault County,Minnesota,27,043,717.0
Fillmore County,Minnesota,27,045,1329.0
Freeborn County,Minnesota,27,047,1782.0
Goodhue County,Minnesota,27,049,2643.0
Grant County,Minnesota,27,051,312.0
Hennepin County,Minnesota,27,053,46787.0
Houston County,Minnesota,27,055,948.0
Hubbard County,Minnesota,27,057,1091.0
Isanti County,Minnesota,27,059,2292.0
Itasca County,Minnesota,27,061,3106.0
Jackson County,Minnesota,27,063,582.0
Kanabec County,Minnesota,27,065,1156.0
Kandiyohi County,Minnesota,27,067,2052.0
Kittson County,Minnesota,27,069,162.0
Koochiching County,Minnesota,27,071,765.0
Lac qui Parle County,Minnesota,27,073,356.0
Lake County,Minnesota,27,075,693.0
Lake of the Woods County,Minnesota,27,077,215.0
Le Sueur County,Minnesota,27,079,1377.0
Lincoln County,Minnesota,27,081,240.0
Lyon County,Minnesota,27,083,1059.0
McLeod County,Minnesota,27,085,1674.0
Mahnomen County,Minnesota,27,087,210.0
Marshall County,Minnesota,27,089,431.0
Martin County,Minnesota,27,091,904.0
Meeker County,Minnesota,27,093,1106.0
Mille Lacs County,Minnesota,27,095,1940.0
Morrison County,Minnesota,27,097,1802.0
Mower County,Minnesota,27,099,2010.0
Murray County,Minnesota,27,101,450.0
Nicollet County,Minnesota,27,103,1294.0
Nobles County,Minnesota,27,105,1005.0
Norman County,Minnesota,27,107,333.0
Olmsted County,Minnesota,27,109,6549.0
Otter Tail County,Minnesota,27,111,3274.0
Pennington County,Minnesota,27,113,713.0
Pine County,Minnesota,27,115,1928.0
Pipestone County,Minnesota,27,117,412.0
Polk County,Minnesota,27,119,1705.0
Pope County,Minnesota,27,121,531.0
Ramsey County,Minnesota,27,123,20279.0
Red Lake County,Minnesota,27,125,213.0
Redwood County,Minnesota,27,127,717.0
Renville County,Minnesota,27,129,600.0
Rice County,Minnesota,27,131,2864.0
Rock County,Minnesota,27,133,372.0
Roseau County,Minnesota,27,135,652.0
Saint Louis County,Minnesota,27,137,10014.0
Scott County,Minnesota,27,139,5496.0
Sherburne County,Minnesota,27,141,5139.0
Sibley County,Minnesota,27,143,693.0
Stearns County,Minnesota,27,145,6711.0
Steele County,Minnesota,27,147,1731.0
Stevens County,Minnesota,27,149,330.0
Swift County,Minnesota,27,151,382.0
Todd County,Minnesota,27,153,1187.0
Traverse County,Minnesota,27,155,153.0
Wabasha County,Minnesota,27,157,1275.0
Wadena County,Minnesota,27,159,738.0
Waseca County,Minnesota,27,161,1033.0
Washington County,Minnesota,27,163,11066.0
Watonwan County,Minnesota,27,165,411.0
Wilkin County,Minnesota,27,167,406.0
Winona County,Minnesota,27,169,1991.0
Wright County,Minnesota,27,171,6710.0
Yellow Medicine County,Minnesota,27,173,554.0
