County,State,State_FIPS,County_FIPS,doctorate_degree
Howard County,Indiana,18,067,172.0
Huntington County,Indiana,18,069,176.0
Jackson County,Indiana,18,071,85.0
Jasper County,Indiana,18,073,78.0
Jay County,Indiana,18,075,32.0
Jefferson County,Indiana,18,077,211.0
Jennings County,Indiana,18,079,33.0
Johnson County,Indiana,18,081,938.0
Knox County,Indiana,18,083,60.0
Kosciusko County,Indiana,18,085,302.0
LaGrange County,Indiana,18,087,18.0
Lake County,Indiana,18,089,1711.0
LaPorte County,Indiana,18,091,454.0
Lawrence County,Indiana,18,093,142.0
Madison County,Indiana,18,095,552.0
Marion County,Indiana,18,097,6050.0
Marshall County,Indiana,18,099,104.0
Martin County,Indiana,18,101,35.0
Miami County,Indiana,18,103,60.0
Monroe County,Indiana,18,105,3954.0
Montgomery County,Indiana,18,107,143.0
Morgan County,Indiana,18,109,186.0
Newton County,Indiana,18,111,39.0
Noble County,Indiana,18,113,157.0
Ohio County,Indiana,18,115,15.0
Orange County,Indiana,18,117,9.0
Owen County,Indiana,18,119,38.0
Parke County,Indiana,18,121,18.0
Perry County,Indiana,18,123,31.0
Pike County,Indiana,18,125,4.0
Porter County,Indiana,18,127,1489.0
Posey County,Indiana,18,129,109.0
Pulaski County,Indiana,18,131,0.0
Putnam County,Indiana,18,133,448.0
Randolph County,Indiana,18,135,59.0
Ripley County,Indiana,18,137,81.0
Rush County,Indiana,18,139,36.0
Saint Joseph County,Indiana,18,141,3202.0
Scott County,Indiana,18,143,63.0
Shelby County,Indiana,18,145,124.0
Spencer County,Indiana,18,147,56.0
Starke County,Indiana,18,149,47.0
Steuben County,Indiana,18,151,185.0
Sullivan County,Indiana,18,153,17.0
Switzerland County,Indiana,18,155,13.0
Tippecanoe County,Indiana,18,157,4024.0
Tipton County,Indiana,18,159,18.0
Union County,Indiana,18,161,43.0
Vanderburgh County,Indiana,18,163,950.0
Vermillion County,Indiana,18,165,54.0
Vigo County,Indiana,18,167,923.0
Wabash County,Indiana,18,169,148.0
Warren County,Indiana,18,171,68.0
Warrick County,Indiana,18,173,373.0
Washington County,Indiana,18,175,119.0
Wayne County,Indiana,18,177,328.0
Wells County,Indiana,18,179,66.0
White County,Indiana,18,181,14.0
Whitley County,Indiana,18,183,71.0
Adair County,Iowa,19,001,15.0
Adams County,Iowa,19,003,3.0
Allamakee County,Iowa,19,005,41.0
Appanoose County,Iowa,19,007,15.0
Audubon County,Iowa,19,009,23.0
Benton County,Iowa,19,011,34.0
Black Hawk County,Iowa,19,013,1315.0
Boone County,Iowa,19,015,144.0
Bremer County,Iowa,19,017,142.0
Buchanan County,Iowa,19,019,13.0
Buena Vista County,Iowa,19,021,141.0
Butler County,Iowa,19,023,38.0
Calhoun County,Iowa,19,025,42.0
Carroll County,Iowa,19,027,173.0
Cass County,Iowa,19,029,59.0
Cedar County,Iowa,19,031,120.0
Cerro Gordo County,Iowa,19,033,192.0
Cherokee County,Iowa,19,035,55.0
Chickasaw County,Iowa,19,037,10.0
Clarke County,Iowa,19,039,0.0
Clay County,Iowa,19,041,24.0
Clayton County,Iowa,19,043,38.0
Clinton County,Iowa,19,045,142.0
Crawford County,Iowa,19,047,30.0
Dallas County,Iowa,19,049,554.0
Davis County,Iowa,19,051,22.0
Decatur County,Iowa,19,053,58.0
Delaware County,Iowa,19,055,69.0
Des Moines County,Iowa,19,057,173.0
Dickinson County,Iowa,19,059,83.0
Dubuque County,Iowa,19,061,728.0
Emmet County,Iowa,19,063,29.0
Fayette County,Iowa,19,065,90.0
Floyd County,Iowa,19,067,69.0
Franklin County,Iowa,19,069,33.0
Fremont County,Iowa,19,071,37.0
Greene County,Iowa,19,073,14.0
Grundy County,Iowa,19,075,22.0
Guthrie County,Iowa,19,077,40.0
Hamilton County,Iowa,19,079,76.0
Hancock County,Iowa,19,081,18.0
Hardin County,Iowa,19,083,51.0
Harrison County,Iowa,19,085,40.0
Henry County,Iowa,19,087,41.0
Howard County,Iowa,19,089,0.0
Humboldt County,Iowa,19,091,19.0
Ida County,Iowa,19,093,11.0
Iowa County,Iowa,19,095,75.0
Jackson County,Iowa,19,097,40.0
Jasper County,Iowa,19,099,41.0
Jefferson County,Iowa,19,101,201.0
Johnson County,Iowa,19,103,4278.0
Jones County,Iowa,19,105,48.0
Keokuk County,Iowa,19,107,11.0
Kossuth County,Iowa,19,109,28.0
Lee County,Iowa,19,111,68.0
Linn County,Iowa,19,113,1431.0
Louisa County,Iowa,19,115,17.0
Lucas County,Iowa,19,117,9.0
Lyon County,Iowa,19,119,66.0
Madison County,Iowa,19,121,29.0
Mahaska County,Iowa,19,123,84.0
Marion County,Iowa,19,125,308.0
Marshall County,Iowa,19,127,169.0
Mills County,Iowa,19,129,36.0
Mitchell County,Iowa,19,131,4.0
Monona County,Iowa,19,133,30.0
Monroe County,Iowa,19,135,47.0
Montgomery County,Iowa,19,137,18.0
Muscatine County,Iowa,19,139,143.0
O'Brien County,Iowa,19,141,45.0
Osceola County,Iowa,19,143,7.0
Page County,Iowa,19,145,51.0
Palo Alto County,Iowa,19,147,28.0
Plymouth County,Iowa,19,149,37.0
Pocahontas County,Iowa,19,151,24.0
Polk County,Iowa,19,153,3229.0
Pottawattamie County,Iowa,19,155,297.0
Poweshiek County,Iowa,19,157,345.0
Ringgold County,Iowa,19,159,22.0
Sac County,Iowa,19,161,33.0
Scott County,Iowa,19,163,1096.0
Shelby County,Iowa,19,165,22.0
Sioux County,Iowa,19,167,145.0
Story County,Iowa,19,169,3253.0
Tama County,Iowa,19,171,43.0
Taylor County,Iowa,19,173,4.0
Union County,Iowa,19,175,6.0
Van Buren County,Iowa,19,177,7.0
Wapello County,Iowa,19,179,107.0
Warren County,Iowa,19,181,248.0
Washington County,Iowa,19,183,137.0
Wayne County,Iowa,19,185,3.0
Webster County,Iowa,19,187,73.0
Winnebago County,Iowa,19,189,18.0
Winneshiek County,Iowa,19,191,399.0
Woodbury County,Iowa,19,193,399.0
Worth County,Iowa,19,195,13.0
Wright County,Iowa,19,197,45.0
Allen County,Kansas,20,001,18.0
Anderson County,Kansas,20,003,17.0
Atchison County,Kansas,20,005,170.0
Barber County,Kansas,20,007,25.0
Barton County,Kansas,20,009,113.0
Bourbon County,Kansas,20,011,41.0
Brown County,Kansas,20,013,39.0
Butler County,Kansas,20,015,351.0
Chase County,Kansas,20,017,34.0
Chautauqua County,Kansas,20,019,3.0
Cherokee County,Kansas,20,021,20.0
Cheyenne County,Kansas,20,023,19.0
Clark County,Kansas,20,025,10.0
Clay County,Kansas,20,027,32.0
Cloud County,Kansas,20,029,70.0
Coffey County,Kansas,20,031,24.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,49.0
Crawford County,Kansas,20,037,310.0
Decatur County,Kansas,20,039,16.0
Dickinson County,Kansas,20,041,116.0
Doniphan County,Kansas,20,043,30.0
Douglas County,Kansas,20,045,3215.0
Edwards County,Kansas,20,047,4.0
Elk County,Kansas,20,049,9.0
Ellis County,Kansas,20,051,322.0
Ellsworth County,Kansas,20,053,69.0
Finney County,Kansas,20,055,122.0
Ford County,Kansas,20,057,67.0
Franklin County,Kansas,20,059,147.0
Geary County,Kansas,20,061,152.0
Gove County,Kansas,20,063,1.0
Graham County,Kansas,20,065,20.0
Grant County,Kansas,20,067,40.0
Gray County,Kansas,20,069,18.0
Greeley County,Kansas,20,071,2.0
Greenwood County,Kansas,20,073,18.0
Hamilton County,Kansas,20,075,10.0
Harper County,Kansas,20,077,22.0
Harvey County,Kansas,20,079,185.0
Haskell County,Kansas,20,081,12.0
Hodgeman County,Kansas,20,083,8.0
Jackson County,Kansas,20,085,11.0
Jefferson County,Kansas,20,087,126.0
Jewell County,Kansas,20,089,35.0
Johnson County,Kansas,20,091,6007.0
Kearny County,Kansas,20,093,0.0
Kingman County,Kansas,20,095,12.0
Kiowa County,Kansas,20,097,15.0
Labette County,Kansas,20,099,75.0
Lane County,Kansas,20,101,3.0
Leavenworth County,Kansas,20,103,412.0
Lincoln County,Kansas,20,105,4.0
Linn County,Kansas,20,107,24.0
Logan County,Kansas,20,109,3.0
Lyon County,Kansas,20,111,289.0
McPherson County,Kansas,20,113,143.0
Marion County,Kansas,20,115,58.0
Marshall County,Kansas,20,117,35.0
Meade County,Kansas,20,119,9.0
Miami County,Kansas,20,121,105.0
Mitchell County,Kansas,20,123,9.0
Montgomery County,Kansas,20,125,108.0
Morris County,Kansas,20,127,7.0
Morton County,Kansas,20,129,0.0
Nemaha County,Kansas,20,131,35.0
Neosho County,Kansas,20,133,66.0
Ness County,Kansas,20,135,4.0
Norton County,Kansas,20,137,5.0
Osage County,Kansas,20,139,87.0
Osborne County,Kansas,20,141,18.0
Ottawa County,Kansas,20,143,19.0
Pawnee County,Kansas,20,145,10.0
Phillips County,Kansas,20,147,11.0
Pottawatomie County,Kansas,20,149,331.0
Pratt County,Kansas,20,151,27.0
Rawlins County,Kansas,20,153,2.0
Reno County,Kansas,20,155,185.0
Republic County,Kansas,20,157,23.0
Rice County,Kansas,20,159,77.0
Riley County,Kansas,20,161,2136.0
Rooks County,Kansas,20,163,24.0
Rush County,Kansas,20,165,30.0
Russell County,Kansas,20,167,45.0
Saline County,Kansas,20,169,309.0
Scott County,Kansas,20,171,0.0
Sedgwick County,Kansas,20,173,2876.0
Seward County,Kansas,20,175,13.0
Shawnee County,Kansas,20,177,1308.0
Sheridan County,Kansas,20,179,1.0
Sherman County,Kansas,20,181,6.0
Smith County,Kansas,20,183,29.0
Stafford County,Kansas,20,185,6.0
Stanton County,Kansas,20,187,8.0
Stevens County,Kansas,20,189,0.0
Sumner County,Kansas,20,191,86.0
Thomas County,Kansas,20,193,22.0
Trego County,Kansas,20,195,11.0
Wabaunsee County,Kansas,20,197,21.0
Wallace County,Kansas,20,199,10.0
Washington County,Kansas,20,201,5.0
Wichita County,Kansas,20,203,0.0
Wilson County,Kansas,20,205,58.0
Woodson County,Kansas,20,207,7.0
Wyandotte County,Kansas,20,209,528.0
Adair County,Kentucky,21,001,73.0
Allen County,Kentucky,21,003,74.0
Anderson County,Kentucky,21,005,45.0
Ballard County,Kentucky,21,007,19.0
Barren County,Kentucky,21,009,139.0
Bath County,Kentucky,21,011,24.0
Bell County,Kentucky,21,013,115.0
Boone County,Kentucky,21,015,752.0
Bourbon County,Kentucky,21,017,89.0
Boyd County,Kentucky,21,019,357.0
Boyle County,Kentucky,21,021,252.0
Bracken County,Kentucky,21,023,20.0
Breathitt County,Kentucky,21,025,9.0
Breckinridge County,Kentucky,21,027,3.0
Bullitt County,Kentucky,21,029,166.0
Butler County,Kentucky,21,031,1.0
Caldwell County,Kentucky,21,033,12.0
Calloway County,Kentucky,21,035,478.0
Campbell County,Kentucky,21,037,755.0
Carlisle County,Kentucky,21,039,40.0
Carroll County,Kentucky,21,041,36.0
Carter County,Kentucky,21,043,83.0
Casey County,Kentucky,21,045,29.0
Christian County,Kentucky,21,047,161.0
Clark County,Kentucky,21,049,73.0
Clay County,Kentucky,21,051,28.0
Clinton County,Kentucky,21,053,0.0
Crittenden County,Kentucky,21,055,11.0
Cumberland County,Kentucky,21,057,0.0
Daviess County,Kentucky,21,059,530.0
Edmonson County,Kentucky,21,061,21.0
Elliott County,Kentucky,21,063,15.0
Estill County,Kentucky,21,065,15.0
Fayette County,Kentucky,21,067,5941.0
Fleming County,Kentucky,21,069,47.0
Floyd County,Kentucky,21,071,158.0
Franklin County,Kentucky,21,073,311.0
Fulton County,Kentucky,21,075,47.0
Gallatin County,Kentucky,21,077,21.0
Garrard County,Kentucky,21,079,71.0
Grant County,Kentucky,21,081,26.0
Graves County,Kentucky,21,083,147.0
Grayson County,Kentucky,21,085,56.0
Green County,Kentucky,21,087,21.0
Greenup County,Kentucky,21,089,102.0
Hancock County,Kentucky,21,091,13.0
Hardin County,Kentucky,21,093,429.0
Harlan County,Kentucky,21,095,44.0
Harrison County,Kentucky,21,097,10.0
Hart County,Kentucky,21,099,7.0
Henderson County,Kentucky,21,101,155.0
Henry County,Kentucky,21,103,33.0
Hickman County,Kentucky,21,105,32.0
Hopkins County,Kentucky,21,107,72.0
Jackson County,Kentucky,21,109,36.0
Jefferson County,Kentucky,21,111,7110.0
Jessamine County,Kentucky,21,113,515.0
Johnson County,Kentucky,21,115,49.0
Kenton County,Kentucky,21,117,784.0
Knott County,Kentucky,21,119,52.0
Knox County,Kentucky,21,121,172.0
Larue County,Kentucky,21,123,6.0
Laurel County,Kentucky,21,125,207.0
Lawrence County,Kentucky,21,127,16.0
Lee County,Kentucky,21,129,0.0
Leslie County,Kentucky,21,131,16.0
Letcher County,Kentucky,21,133,133.0
Lewis County,Kentucky,21,135,46.0
Lincoln County,Kentucky,21,137,13.0
Livingston County,Kentucky,21,139,37.0
Logan County,Kentucky,21,141,10.0
Lyon County,Kentucky,21,143,40.0
McCracken County,Kentucky,21,145,370.0
McCreary County,Kentucky,21,147,9.0
McLean County,Kentucky,21,149,9.0
Madison County,Kentucky,21,151,1112.0
Magoffin County,Kentucky,21,153,28.0
Marion County,Kentucky,21,155,34.0
Marshall County,Kentucky,21,157,97.0
Martin County,Kentucky,21,159,19.0
Mason County,Kentucky,21,161,41.0
Meade County,Kentucky,21,163,25.0
Menifee County,Kentucky,21,165,29.0
Mercer County,Kentucky,21,167,160.0
Metcalfe County,Kentucky,21,169,0.0
Monroe County,Kentucky,21,171,47.0
Montgomery County,Kentucky,21,173,103.0
Morgan County,Kentucky,21,175,23.0
Muhlenberg County,Kentucky,21,177,41.0
Nelson County,Kentucky,21,179,121.0
Nicholas County,Kentucky,21,181,32.0
Ohio County,Kentucky,21,183,63.0
Oldham County,Kentucky,21,185,538.0
Owen County,Kentucky,21,187,0.0
Owsley County,Kentucky,21,189,11.0
Pendleton County,Kentucky,21,191,46.0
Perry County,Kentucky,21,193,131.0
Pike County,Kentucky,21,195,256.0
Powell County,Kentucky,21,197,28.0
Pulaski County,Kentucky,21,199,246.0
Robertson County,Kentucky,21,201,0.0
Rockcastle County,Kentucky,21,203,12.0
Rowan County,Kentucky,21,205,311.0
Russell County,Kentucky,21,207,46.0
Scott County,Kentucky,21,209,445.0
Shelby County,Kentucky,21,211,232.0
Simpson County,Kentucky,21,213,27.0
Spencer County,Kentucky,21,215,15.0
Taylor County,Kentucky,21,217,142.0
Todd County,Kentucky,21,219,30.0
Trigg County,Kentucky,21,221,47.0
Trimble County,Kentucky,21,223,1.0
Union County,Kentucky,21,225,54.0
Warren County,Kentucky,21,227,980.0
Washington County,Kentucky,21,229,2.0
Wayne County,Kentucky,21,231,0.0
Webster County,Kentucky,21,233,15.0
Whitley County,Kentucky,21,235,151.0
Wolfe County,Kentucky,21,237,10.0
Woodford County,Kentucky,21,239,253.0
Acadia Parish,Louisiana,22,001,108.0
Allen Parish,Louisiana,22,003,94.0
Ascension Parish,Louisiana,22,005,362.0
Assumption Parish,Louisiana,22,007,31.0
Avoyelles Parish,Louisiana,22,009,51.0
Beauregard Parish,Louisiana,22,011,108.0
Bienville Parish,Louisiana,22,013,15.0
Bossier Parish,Louisiana,22,015,708.0
Caddo Parish,Louisiana,22,017,1693.0
Calcasieu Parish,Louisiana,22,019,698.0
Caldwell Parish,Louisiana,22,021,1.0
Cameron Parish,Louisiana,22,023,0.0
Catahoula Parish,Louisiana,22,025,0.0
Claiborne Parish,Louisiana,22,027,33.0
Concordia Parish,Louisiana,22,029,26.0
De Soto Parish,Louisiana,22,031,1.0
East Baton Rouge Parish,Louisiana,22,033,5502.0
East Carroll Parish,Louisiana,22,035,16.0
East Feliciana Parish,Louisiana,22,037,101.0
Evangeline Parish,Louisiana,22,039,5.0
Franklin Parish,Louisiana,22,041,57.0
Grant Parish,Louisiana,22,043,46.0
Iberia Parish,Louisiana,22,045,188.0
Iberville Parish,Louisiana,22,047,142.0
Jackson Parish,Louisiana,22,049,60.0
Jefferson Parish,Louisiana,22,051,2830.0
Jefferson Davis Parish,Louisiana,22,053,23.0
Lafayette Parish,Louisiana,22,055,1660.0
Lafourche Parish,Louisiana,22,057,548.0
LaSalle Parish,Louisiana,22,059,25.0
Lincoln Parish,Louisiana,22,061,634.0
Livingston Parish,Louisiana,22,063,331.0
Madison Parish,Louisiana,22,065,32.0
Morehouse Parish,Louisiana,22,067,53.0
Natchitoches Parish,Louisiana,22,069,309.0
Orleans Parish,Louisiana,22,071,5515.0
Ouachita Parish,Louisiana,22,073,733.0
Plaquemines Parish,Louisiana,22,075,56.0
Pointe Coupee Parish,Louisiana,22,077,37.0
Rapides Parish,Louisiana,22,079,715.0
Red River Parish,Louisiana,22,081,13.0
Richland Parish,Louisiana,22,083,46.0
Sabine Parish,Louisiana,22,085,104.0
Saint Bernard Parish,Louisiana,22,087,115.0
Saint Charles Parish,Louisiana,22,089,184.0
Saint Helena Parish,Louisiana,22,091,26.0
Saint James Parish,Louisiana,22,093,54.0
Saint John the Baptist Parish,Louisiana,22,095,169.0
Saint Landry Parish,Louisiana,22,097,97.0
Saint Martin Parish,Louisiana,22,099,184.0
Saint Mary Parish,Louisiana,22,101,46.0
Saint Tammany Parish,Louisiana,22,103,1876.0
Tangipahoa Parish,Louisiana,22,105,462.0
Tensas Parish,Louisiana,22,107,18.0
Terrebonne Parish,Louisiana,22,109,214.0
Union Parish,Louisiana,22,111,67.0
Vermilion Parish,Louisiana,22,113,120.0
Vernon Parish,Louisiana,22,115,121.0
Washington Parish,Louisiana,22,117,101.0
Webster Parish,Louisiana,22,119,106.0
West Baton Rouge Parish,Louisiana,22,121,83.0
West Carroll Parish,Louisiana,22,123,2.0
West Feliciana Parish,Louisiana,22,125,133.0
Winn Parish,Louisiana,22,127,15.0
Androscoggin County,Maine,23,001,493.0
Aroostook County,Maine,23,003,314.0
Cumberland County,Maine,23,005,3322.0
Franklin County,Maine,23,007,357.0
Hancock County,Maine,23,009,799.0
Kennebec County,Maine,23,011,1102.0
Knox County,Maine,23,013,385.0
Lincoln County,Maine,23,015,488.0
Oxford County,Maine,23,017,125.0
Penobscot County,Maine,23,019,1663.0
Piscataquis County,Maine,23,021,63.0
Sagadahoc County,Maine,23,023,389.0
Somerset County,Maine,23,025,194.0
Waldo County,Maine,23,027,426.0
Washington County,Maine,23,029,187.0
York County,Maine,23,031,1726.0
Allegany County,Maryland,24,001,510.0
Anne Arundel County,Maryland,24,003,5962.0
Baltimore County,Maryland,24,005,10902.0
Calvert County,Maryland,24,009,653.0
Caroline County,Maryland,24,011,84.0
Carroll County,Maryland,24,013,1054.0
Cecil County,Maryland,24,015,722.0
Charles County,Maryland,24,017,955.0
Dorchester County,Maryland,24,019,172.0
Frederick County,Maryland,24,021,3543.0
Garrett County,Maryland,24,023,176.0
Harford County,Maryland,24,025,2558.0
Howard County,Maryland,24,027,9109.0
Kent County,Maryland,24,029,415.0
Queen Anne's County,Maryland,24,035,503.0
Saint Mary's County,Maryland,24,037,668.0
Somerset County,Maryland,24,039,135.0
Talbot County,Maryland,24,041,754.0
Washington County,Maryland,24,043,548.0
Wicomico County,Maryland,24,045,1079.0
Worcester County,Maryland,24,047,385.0
Baltimore City,Maryland,24,510,8303.0
Montgomery County,Maryland,24,031,42095.0
Prince George's County,Maryland,24,033,9661.0
Barnstable County,Massachusetts,25,001,3432.0
Berkshire County,Massachusetts,25,003,1547.0
Bristol County,Massachusetts,25,005,3663.0
Dukes County,Massachusetts,25,007,240.0
Essex County,Massachusetts,25,009,7324.0
Franklin County,Massachusetts,25,011,1056.0
Hampden County,Massachusetts,25,013,2536.0
Hampshire County,Massachusetts,25,015,4758.0
Middlesex County,Massachusetts,25,017,50141.0
Nantucket County,Massachusetts,25,019,88.0
Norfolk County,Massachusetts,25,021,15094.0
Plymouth County,Massachusetts,25,023,3419.0
Suffolk County,Massachusetts,25,025,13466.0
Worcester County,Massachusetts,25,027,8702.0
Alcona County,Michigan,26,001,58.0
Alger County,Michigan,26,003,48.0
Allegan County,Michigan,26,005,534.0
Alpena County,Michigan,26,007,102.0
Antrim County,Michigan,26,009,137.0
Arenac County,Michigan,26,011,31.0
Baraga County,Michigan,26,013,34.0
Barry County,Michigan,26,015,162.0
Bay County,Michigan,26,017,418.0
Benzie County,Michigan,26,019,139.0
Berrien County,Michigan,26,021,1087.0
Branch County,Michigan,26,023,135.0
Calhoun County,Michigan,26,025,535.0
Cass County,Michigan,26,027,184.0
Charlevoix County,Michigan,26,029,199.0
Cheboygan County,Michigan,26,031,63.0
Chippewa County,Michigan,26,033,317.0
Clare County,Michigan,26,035,40.0
Clinton County,Michigan,26,037,777.0
Crawford County,Michigan,26,039,53.0
Delta County,Michigan,26,041,118.0
Dickinson County,Michigan,26,043,116.0
Eaton County,Michigan,26,045,563.0
Emmet County,Michigan,26,047,263.0
Genesee County,Michigan,26,049,1642.0
Gladwin County,Michigan,26,051,25.0
Gogebic County,Michigan,26,053,75.0
Grand Traverse County,Michigan,26,055,735.0
Gratiot County,Michigan,26,057,232.0
Hillsdale County,Michigan,26,059,188.0
Houghton County,Michigan,26,061,735.0
Huron County,Michigan,26,063,33.0
Ingham County,Michigan,26,065,6015.0
Ionia County,Michigan,26,067,102.0
Iosco County,Michigan,26,069,98.0
Iron County,Michigan,26,071,46.0
Isabella County,Michigan,26,073,996.0
Jackson County,Michigan,26,075,607.0
Kalamazoo County,Michigan,26,077,3216.0
Kalkaska County,Michigan,26,079,78.0
Kent County,Michigan,26,081,4561.0
Keweenaw County,Michigan,26,083,13.0
Lake County,Michigan,26,085,33.0
Lapeer County,Michigan,26,087,376.0
Leelanau County,Michigan,26,089,217.0
Lenawee County,Michigan,26,091,310.0
Livingston County,Michigan,26,093,990.0
Luce County,Michigan,26,095,11.0
Mackinac County,Michigan,26,097,40.0
Macomb County,Michigan,26,099,2956.0
Manistee County,Michigan,26,101,97.0
Marquette County,Michigan,26,103,461.0
Mason County,Michigan,26,105,147.0
Mecosta County,Michigan,26,107,395.0
Menominee County,Michigan,26,109,18.0
Midland County,Michigan,26,111,1375.0
Missaukee County,Michigan,26,113,19.0
Monroe County,Michigan,26,115,501.0
Montcalm County,Michigan,26,117,152.0
Montmorency County,Michigan,26,119,9.0
Muskegon County,Michigan,26,121,445.0
Newaygo County,Michigan,26,123,100.0
Oakland County,Michigan,26,125,13699.0
Oceana County,Michigan,26,127,76.0
Ogemaw County,Michigan,26,129,24.0
Ontonagon County,Michigan,26,131,18.0
Osceola County,Michigan,26,133,51.0
Oscoda County,Michigan,26,135,4.0
Otsego County,Michigan,26,137,42.0
Ottawa County,Michigan,26,139,1626.0
Presque Isle County,Michigan,26,141,40.0
Roscommon County,Michigan,26,143,74.0
Saginaw County,Michigan,26,145,692.0
Saint Clair County,Michigan,26,147,564.0
Saint Joseph County,Michigan,26,149,217.0
Sanilac County,Michigan,26,151,57.0
Schoolcraft County,Michigan,26,153,14.0
Shiawassee County,Michigan,26,155,161.0
Tuscola County,Michigan,26,157,57.0
Van Buren County,Michigan,26,159,308.0
Washtenaw County,Michigan,26,161,12220.0
Wayne County,Michigan,26,163,9477.0
Wexford County,Michigan,26,165,96.0
Aitkin County,Minnesota,27,001,41.0
Anoka County,Minnesota,27,003,1638.0
Becker County,Minnesota,27,005,210.0
Beltrami County,Minnesota,27,007,577.0
Benton County,Minnesota,27,009,187.0
Big Stone County,Minnesota,27,011,13.0
Blue Earth County,Minnesota,27,013,596.0
Brown County,Minnesota,27,015,142.0
Carlton County,Minnesota,27,017,130.0
Carver County,Minnesota,27,019,701.0
Cass County,Minnesota,27,021,124.0
Chippewa County,Minnesota,27,023,11.0
Chisago County,Minnesota,27,025,201.0
Clay County,Minnesota,27,027,544.0
Clearwater County,Minnesota,27,029,21.0
Cook County,Minnesota,27,031,67.0
Cottonwood County,Minnesota,27,033,38.0
Crow Wing County,Minnesota,27,035,290.0
Dakota County,Minnesota,27,037,2830.0
Dodge County,Minnesota,27,039,41.0
Douglas County,Minnesota,27,041,171.0
Faribault County,Minnesota,27,043,17.0
Fillmore County,Minnesota,27,045,55.0
Freeborn County,Minnesota,27,047,76.0
Goodhue County,Minnesota,27,049,233.0
Grant County,Minnesota,27,051,7.0
Hennepin County,Minnesota,27,053,14691.0
Houston County,Minnesota,27,055,132.0
Hubbard County,Minnesota,27,057,138.0
Isanti County,Minnesota,27,059,61.0
Itasca County,Minnesota,27,061,216.0
Jackson County,Minnesota,27,063,30.0
Kanabec County,Minnesota,27,065,50.0
Kandiyohi County,Minnesota,27,067,176.0
Kittson County,Minnesota,27,069,7.0
Koochiching County,Minnesota,27,071,39.0
Lac qui Parle County,Minnesota,27,073,14.0
Lake County,Minnesota,27,075,134.0
Lake of the Woods County,Minnesota,27,077,0.0
Le Sueur County,Minnesota,27,079,144.0
Lincoln County,Minnesota,27,081,18.0
Lyon County,Minnesota,27,083,184.0
McLeod County,Minnesota,27,085,129.0
Mahnomen County,Minnesota,27,087,12.0
Marshall County,Minnesota,27,089,23.0
Martin County,Minnesota,27,091,54.0
Meeker County,Minnesota,27,093,69.0
Mille Lacs County,Minnesota,27,095,74.0
Morrison County,Minnesota,27,097,138.0
Mower County,Minnesota,27,099,163.0
Murray County,Minnesota,27,101,12.0
Nicollet County,Minnesota,27,103,536.0
Nobles County,Minnesota,27,105,44.0
Norman County,Minnesota,27,107,8.0
Olmsted County,Minnesota,27,109,2766.0
Otter Tail County,Minnesota,27,111,290.0
Pennington County,Minnesota,27,113,58.0
Pine County,Minnesota,27,115,75.0
Pipestone County,Minnesota,27,117,45.0
Polk County,Minnesota,27,119,157.0
Pope County,Minnesota,27,121,17.0
Ramsey County,Minnesota,27,123,8646.0
Red Lake County,Minnesota,27,125,7.0
Redwood County,Minnesota,27,127,49.0
Renville County,Minnesota,27,129,40.0
Rice County,Minnesota,27,131,761.0
Rock County,Minnesota,27,133,23.0
Roseau County,Minnesota,27,135,43.0
Saint Louis County,Minnesota,27,137,1348.0
Scott County,Minnesota,27,139,640.0
Sherburne County,Minnesota,27,141,353.0
Sibley County,Minnesota,27,143,44.0
Stearns County,Minnesota,27,145,1090.0
Steele County,Minnesota,27,147,55.0
Stevens County,Minnesota,27,149,143.0
Swift County,Minnesota,27,151,31.0
Todd County,Minnesota,27,153,32.0
Traverse County,Minnesota,27,155,3.0
Wabasha County,Minnesota,27,157,92.0
Wadena County,Minnesota,27,159,55.0
Waseca County,Minnesota,27,161,71.0
Washington County,Minnesota,27,163,3050.0
Watonwan County,Minnesota,27,165,26.0
Wilkin County,Minnesota,27,167,19.0
Winona County,Minnesota,27,169,571.0
Wright County,Minnesota,27,171,448.0
Yellow Medicine County,Minnesota,27,173,18.0
Adams County,Mississippi,28,001,136.0
Alcorn County,Mississippi,28,003,154.0
Amite County,Mississippi,28,005,39.0
Attala County,Mississippi,28,007,32.0
Benton County,Mississippi,28,009,32.0
Bolivar County,Mississippi,28,011,218.0
Calhoun County,Mississippi,28,013,30.0
Carroll County,Mississippi,28,015,23.0
Chickasaw County,Mississippi,28,017,51.0
Choctaw County,Mississippi,28,019,26.0
Claiborne County,Mississippi,28,021,25.0
Clarke County,Mississippi,28,023,13.0
Clay County,Mississippi,28,025,33.0
Coahoma County,Mississippi,28,027,79.0
Copiah County,Mississippi,28,029,103.0
Covington County,Mississippi,28,031,29.0
DeSoto County,Mississippi,28,033,622.0
Forrest County,Mississippi,28,035,884.0
Franklin County,Mississippi,28,037,27.0
George County,Mississippi,28,039,35.0
Greene County,Mississippi,28,041,0.0
Grenada County,Mississippi,28,043,35.0
Hancock County,Mississippi,28,045,254.0
Harrison County,Mississippi,28,047,1150.0
Hinds County,Mississippi,28,049,2468.0
Holmes County,Mississippi,28,051,29.0
Humphreys County,Mississippi,28,053,7.0
Issaquena County,Mississippi,28,055,7.0
Itawamba County,Mississippi,28,057,36.0
Jackson County,Mississippi,28,059,463.0
