County,State,State_FIPS,County_FIPS,professional_degree
Hendricks County,Indiana,18,063,1530.0
Henry County,Indiana,18,065,259.0
Howard County,Indiana,18,067,668.0
Huntington County,Indiana,18,069,144.0
Jackson County,Indiana,18,071,172.0
Jasper County,Indiana,18,073,179.0
Jay County,Indiana,18,075,41.0
Jefferson County,Indiana,18,077,115.0
Jennings County,Indiana,18,079,16.0
Johnson County,Indiana,18,081,1334.0
Knox County,Indiana,18,083,148.0
Kosciusko County,Indiana,18,085,494.0
LaGrange County,Indiana,18,087,29.0
Lake County,Indiana,18,089,3469.0
LaPorte County,Indiana,18,091,803.0
Lawrence County,Indiana,18,093,186.0
Madison County,Indiana,18,095,648.0
Marion County,Indiana,18,097,12789.0
Marshall County,Indiana,18,099,364.0
Martin County,Indiana,18,101,33.0
Miami County,Indiana,18,103,114.0
Monroe County,Indiana,18,105,2113.0
Montgomery County,Indiana,18,107,238.0
Morgan County,Indiana,18,109,322.0
Newton County,Indiana,18,111,45.0
Noble County,Indiana,18,113,175.0
Ohio County,Indiana,18,115,20.0
Orange County,Indiana,18,117,46.0
Owen County,Indiana,18,119,158.0
Parke County,Indiana,18,121,30.0
Perry County,Indiana,18,123,153.0
Pike County,Indiana,18,125,40.0
Porter County,Indiana,18,127,1823.0
Posey County,Indiana,18,129,232.0
Pulaski County,Indiana,18,131,56.0
Putnam County,Indiana,18,133,190.0
Randolph County,Indiana,18,135,81.0
Ripley County,Indiana,18,137,168.0
Rush County,Indiana,18,139,66.0
Saint Joseph County,Indiana,18,141,3033.0
Scott County,Indiana,18,143,92.0
Shelby County,Indiana,18,145,260.0
Spencer County,Indiana,18,147,101.0
Starke County,Indiana,18,149,65.0
Steuben County,Indiana,18,151,192.0
Sullivan County,Indiana,18,153,54.0
Switzerland County,Indiana,18,155,8.0
Tippecanoe County,Indiana,18,157,1671.0
Tipton County,Indiana,18,159,21.0
Union County,Indiana,18,161,36.0
Vanderburgh County,Indiana,18,163,1773.0
Vermillion County,Indiana,18,165,38.0
Vigo County,Indiana,18,167,790.0
Wabash County,Indiana,18,169,171.0
Warren County,Indiana,18,171,63.0
Warrick County,Indiana,18,173,937.0
Washington County,Indiana,18,175,89.0
Wayne County,Indiana,18,177,463.0
Wells County,Indiana,18,179,147.0
White County,Indiana,18,181,100.0
Whitley County,Indiana,18,183,213.0
Adair County,Iowa,19,001,60.0
Adams County,Iowa,19,003,15.0
Allamakee County,Iowa,19,005,104.0
Appanoose County,Iowa,19,007,128.0
Audubon County,Iowa,19,009,19.0
Benton County,Iowa,19,011,161.0
Black Hawk County,Iowa,19,013,1163.0
Boone County,Iowa,19,015,228.0
Bremer County,Iowa,19,017,164.0
Buchanan County,Iowa,19,019,136.0
Buena Vista County,Iowa,19,021,144.0
Butler County,Iowa,19,023,85.0
Calhoun County,Iowa,19,025,102.0
Carroll County,Iowa,19,027,144.0
Cass County,Iowa,19,029,134.0
Cedar County,Iowa,19,031,81.0
Cerro Gordo County,Iowa,19,033,384.0
Cherokee County,Iowa,19,035,83.0
Chickasaw County,Iowa,19,037,57.0
Clarke County,Iowa,19,039,40.0
Clay County,Iowa,19,041,133.0
Clayton County,Iowa,19,043,116.0
Clinton County,Iowa,19,045,236.0
Crawford County,Iowa,19,047,93.0
Dallas County,Iowa,19,049,1585.0
Davis County,Iowa,19,051,41.0
Decatur County,Iowa,19,053,24.0
Delaware County,Iowa,19,055,66.0
Des Moines County,Iowa,19,057,204.0
Dickinson County,Iowa,19,059,313.0
Dubuque County,Iowa,19,061,1098.0
Emmet County,Iowa,19,063,25.0
Fayette County,Iowa,19,065,147.0
Floyd County,Iowa,19,067,76.0
Franklin County,Iowa,19,069,84.0
Fremont County,Iowa,19,071,33.0
Greene County,Iowa,19,073,85.0
Grundy County,Iowa,19,075,88.0
Guthrie County,Iowa,19,077,98.0
Hamilton County,Iowa,19,079,126.0
Hancock County,Iowa,19,081,71.0
Hardin County,Iowa,19,083,136.0
Harrison County,Iowa,19,085,90.0
Henry County,Iowa,19,087,93.0
Howard County,Iowa,19,089,64.0
Humboldt County,Iowa,19,091,45.0
Ida County,Iowa,19,093,32.0
Iowa County,Iowa,19,095,123.0
Jackson County,Iowa,19,097,105.0
Jasper County,Iowa,19,099,199.0
Jefferson County,Iowa,19,101,207.0
Johnson County,Iowa,19,103,4471.0
Jones County,Iowa,19,105,77.0
Keokuk County,Iowa,19,107,66.0
Kossuth County,Iowa,19,109,106.0
Lee County,Iowa,19,111,236.0
Linn County,Iowa,19,113,2174.0
Louisa County,Iowa,19,115,49.0
Lucas County,Iowa,19,117,67.0
Lyon County,Iowa,19,119,63.0
Madison County,Iowa,19,121,61.0
Mahaska County,Iowa,19,123,129.0
Marion County,Iowa,19,125,195.0
Marshall County,Iowa,19,127,221.0
Mills County,Iowa,19,129,59.0
Mitchell County,Iowa,19,131,31.0
Monona County,Iowa,19,133,45.0
Monroe County,Iowa,19,135,21.0
Montgomery County,Iowa,19,137,43.0
Muscatine County,Iowa,19,139,327.0
O'Brien County,Iowa,19,141,172.0
Osceola County,Iowa,19,143,33.0
Page County,Iowa,19,145,93.0
Palo Alto County,Iowa,19,147,53.0
Plymouth County,Iowa,19,149,155.0
Pocahontas County,Iowa,19,151,32.0
Polk County,Iowa,19,153,7235.0
Pottawattamie County,Iowa,19,155,674.0
Poweshiek County,Iowa,19,157,201.0
Ringgold County,Iowa,19,159,45.0
Sac County,Iowa,19,161,62.0
Scott County,Iowa,19,163,2166.0
Shelby County,Iowa,19,165,58.0
Sioux County,Iowa,19,167,208.0
Story County,Iowa,19,169,947.0
Tama County,Iowa,19,171,93.0
Taylor County,Iowa,19,173,26.0
Union County,Iowa,19,175,111.0
Van Buren County,Iowa,19,177,7.0
Wapello County,Iowa,19,179,326.0
Warren County,Iowa,19,181,529.0
Washington County,Iowa,19,183,189.0
Wayne County,Iowa,19,185,43.0
Webster County,Iowa,19,187,222.0
Winnebago County,Iowa,19,189,51.0
Winneshiek County,Iowa,19,191,178.0
Woodbury County,Iowa,19,193,963.0
Worth County,Iowa,19,195,23.0
Wright County,Iowa,19,197,53.0
Allen County,Kansas,20,001,58.0
Anderson County,Kansas,20,003,122.0
Atchison County,Kansas,20,005,52.0
Barber County,Kansas,20,007,44.0
Barton County,Kansas,20,009,194.0
Bourbon County,Kansas,20,011,143.0
Brown County,Kansas,20,013,66.0
Butler County,Kansas,20,015,432.0
Chase County,Kansas,20,017,9.0
Chautauqua County,Kansas,20,019,24.0
Cherokee County,Kansas,20,021,136.0
Cheyenne County,Kansas,20,023,25.0
Clark County,Kansas,20,025,7.0
Clay County,Kansas,20,027,18.0
Cloud County,Kansas,20,029,65.0
Coffey County,Kansas,20,031,54.0
Comanche County,Kansas,20,033,3.0
Cowley County,Kansas,20,035,264.0
Crawford County,Kansas,20,037,338.0
Decatur County,Kansas,20,039,22.0
Dickinson County,Kansas,20,041,94.0
Doniphan County,Kansas,20,043,26.0
Douglas County,Kansas,20,045,2190.0
Edwards County,Kansas,20,047,21.0
Elk County,Kansas,20,049,14.0
Ellis County,Kansas,20,051,255.0
Ellsworth County,Kansas,20,053,57.0
Finney County,Kansas,20,055,196.0
Ford County,Kansas,20,057,240.0
Franklin County,Kansas,20,059,137.0
Geary County,Kansas,20,061,135.0
Gove County,Kansas,20,063,21.0
Graham County,Kansas,20,065,17.0
Grant County,Kansas,20,067,41.0
Gray County,Kansas,20,069,15.0
Greeley County,Kansas,20,071,8.0
Greenwood County,Kansas,20,073,25.0
Hamilton County,Kansas,20,075,10.0
Harper County,Kansas,20,077,21.0
Harvey County,Kansas,20,079,331.0
Haskell County,Kansas,20,081,17.0
Hodgeman County,Kansas,20,083,13.0
Jackson County,Kansas,20,085,46.0
Jefferson County,Kansas,20,087,111.0
Jewell County,Kansas,20,089,5.0
Johnson County,Kansas,20,091,15116.0
Kearny County,Kansas,20,093,25.0
Kingman County,Kansas,20,095,20.0
Kiowa County,Kansas,20,097,20.0
Labette County,Kansas,20,099,135.0
Lane County,Kansas,20,101,0.0
Leavenworth County,Kansas,20,103,645.0
Lincoln County,Kansas,20,105,18.0
Linn County,Kansas,20,107,30.0
Logan County,Kansas,20,109,23.0
Lyon County,Kansas,20,111,247.0
McPherson County,Kansas,20,113,216.0
Marion County,Kansas,20,115,101.0
Marshall County,Kansas,20,117,90.0
Meade County,Kansas,20,119,13.0
Miami County,Kansas,20,121,249.0
Mitchell County,Kansas,20,123,63.0
Montgomery County,Kansas,20,125,208.0
Morris County,Kansas,20,127,45.0
Morton County,Kansas,20,129,7.0
Nemaha County,Kansas,20,131,54.0
Neosho County,Kansas,20,133,171.0
Ness County,Kansas,20,135,7.0
Norton County,Kansas,20,137,29.0
Osage County,Kansas,20,139,28.0
Osborne County,Kansas,20,141,35.0
Ottawa County,Kansas,20,143,18.0
Pawnee County,Kansas,20,145,33.0
Phillips County,Kansas,20,147,21.0
Pottawatomie County,Kansas,20,149,168.0
Pratt County,Kansas,20,151,84.0
Rawlins County,Kansas,20,153,26.0
Reno County,Kansas,20,155,463.0
Republic County,Kansas,20,157,29.0
Rice County,Kansas,20,159,35.0
Riley County,Kansas,20,161,1010.0
Rooks County,Kansas,20,163,38.0
Rush County,Kansas,20,165,8.0
Russell County,Kansas,20,167,80.0
Saline County,Kansas,20,169,650.0
Scott County,Kansas,20,171,59.0
Sedgwick County,Kansas,20,173,5085.0
Seward County,Kansas,20,175,80.0
Shawnee County,Kansas,20,177,2342.0
Sheridan County,Kansas,20,179,36.0
Sherman County,Kansas,20,181,17.0
Smith County,Kansas,20,183,31.0
Stafford County,Kansas,20,185,14.0
Stanton County,Kansas,20,187,0.0
Stevens County,Kansas,20,189,8.0
Sumner County,Kansas,20,191,129.0
Thomas County,Kansas,20,193,31.0
Trego County,Kansas,20,195,12.0
Wabaunsee County,Kansas,20,197,53.0
Wallace County,Kansas,20,199,5.0
Washington County,Kansas,20,201,19.0
Wichita County,Kansas,20,203,6.0
Wilson County,Kansas,20,205,63.0
Woodson County,Kansas,20,207,14.0
Wyandotte County,Kansas,20,209,952.0
Adair County,Kentucky,21,001,197.0
Allen County,Kentucky,21,003,127.0
Anderson County,Kentucky,21,005,161.0
Ballard County,Kentucky,21,007,57.0
Barren County,Kentucky,21,009,386.0
Bath County,Kentucky,21,011,103.0
Bell County,Kentucky,21,013,163.0
Boone County,Kentucky,21,015,1637.0
Bourbon County,Kentucky,21,017,135.0
Boyd County,Kentucky,21,019,573.0
Boyle County,Kentucky,21,021,348.0
Bracken County,Kentucky,21,023,67.0
Breathitt County,Kentucky,21,025,161.0
Breckinridge County,Kentucky,21,027,77.0
Bullitt County,Kentucky,21,029,364.0
Butler County,Kentucky,21,031,58.0
Caldwell County,Kentucky,21,033,60.0
Calloway County,Kentucky,21,035,384.0
Campbell County,Kentucky,21,037,1096.0
Carlisle County,Kentucky,21,039,16.0
Carroll County,Kentucky,21,041,95.0
Carter County,Kentucky,21,043,117.0
Casey County,Kentucky,21,045,79.0
Christian County,Kentucky,21,047,489.0
Clark County,Kentucky,21,049,176.0
Clay County,Kentucky,21,051,128.0
Clinton County,Kentucky,21,053,78.0
Crittenden County,Kentucky,21,055,133.0
Cumberland County,Kentucky,21,057,34.0
Daviess County,Kentucky,21,059,765.0
Edmonson County,Kentucky,21,061,96.0
Elliott County,Kentucky,21,063,39.0
Estill County,Kentucky,21,065,79.0
Fayette County,Kentucky,21,067,7159.0
Fleming County,Kentucky,21,069,50.0
Floyd County,Kentucky,21,071,257.0
Franklin County,Kentucky,21,073,535.0
Fulton County,Kentucky,21,075,38.0
Gallatin County,Kentucky,21,077,22.0
Garrard County,Kentucky,21,079,93.0
Grant County,Kentucky,21,081,118.0
Graves County,Kentucky,21,083,286.0
Grayson County,Kentucky,21,085,268.0
Green County,Kentucky,21,087,41.0
Greenup County,Kentucky,21,089,309.0
Hancock County,Kentucky,21,091,34.0
Hardin County,Kentucky,21,093,888.0
Harlan County,Kentucky,21,095,209.0
Harrison County,Kentucky,21,097,244.0
Hart County,Kentucky,21,099,99.0
Henderson County,Kentucky,21,101,358.0
Henry County,Kentucky,21,103,86.0
Hickman County,Kentucky,21,105,35.0
Hopkins County,Kentucky,21,107,526.0
Jackson County,Kentucky,21,109,89.0
Jefferson County,Kentucky,21,111,13329.0
Jessamine County,Kentucky,21,113,794.0
Johnson County,Kentucky,21,115,211.0
Kenton County,Kentucky,21,117,2319.0
Knott County,Kentucky,21,119,190.0
Knox County,Kentucky,21,121,226.0
Larue County,Kentucky,21,123,73.0
Laurel County,Kentucky,21,125,404.0
Lawrence County,Kentucky,21,127,87.0
Lee County,Kentucky,21,129,33.0
Leslie County,Kentucky,21,131,95.0
Letcher County,Kentucky,21,133,215.0
Lewis County,Kentucky,21,135,84.0
Lincoln County,Kentucky,21,137,155.0
Livingston County,Kentucky,21,139,19.0
Logan County,Kentucky,21,141,150.0
Lyon County,Kentucky,21,143,117.0
McCracken County,Kentucky,21,145,900.0
McCreary County,Kentucky,21,147,81.0
McLean County,Kentucky,21,149,73.0
Madison County,Kentucky,21,151,748.0
Magoffin County,Kentucky,21,153,216.0
Marion County,Kentucky,21,155,109.0
Marshall County,Kentucky,21,157,299.0
Martin County,Kentucky,21,159,83.0
Mason County,Kentucky,21,161,201.0
Meade County,Kentucky,21,163,112.0
Menifee County,Kentucky,21,165,15.0
Mercer County,Kentucky,21,167,86.0
Metcalfe County,Kentucky,21,169,60.0
Monroe County,Kentucky,21,171,84.0
Montgomery County,Kentucky,21,173,256.0
Morgan County,Kentucky,21,175,136.0
Muhlenberg County,Kentucky,21,177,323.0
Nelson County,Kentucky,21,179,344.0
Nicholas County,Kentucky,21,181,45.0
Ohio County,Kentucky,21,183,265.0
Oldham County,Kentucky,21,185,1314.0
Owen County,Kentucky,21,187,24.0
Owsley County,Kentucky,21,189,56.0
Pendleton County,Kentucky,21,191,101.0
Perry County,Kentucky,21,193,261.0
Pike County,Kentucky,21,195,620.0
Powell County,Kentucky,21,197,28.0
Pulaski County,Kentucky,21,199,605.0
Robertson County,Kentucky,21,201,21.0
Rockcastle County,Kentucky,21,203,106.0
Rowan County,Kentucky,21,205,389.0
Russell County,Kentucky,21,207,181.0
Scott County,Kentucky,21,209,723.0
Shelby County,Kentucky,21,211,456.0
Simpson County,Kentucky,21,213,133.0
Spencer County,Kentucky,21,215,168.0
Taylor County,Kentucky,21,217,329.0
Todd County,Kentucky,21,219,101.0
Trigg County,Kentucky,21,221,115.0
Trimble County,Kentucky,21,223,42.0
Union County,Kentucky,21,225,56.0
Warren County,Kentucky,21,227,1505.0
Washington County,Kentucky,21,229,138.0
Wayne County,Kentucky,21,231,192.0
Webster County,Kentucky,21,233,45.0
Whitley County,Kentucky,21,235,348.0
Wolfe County,Kentucky,21,237,9.0
Woodford County,Kentucky,21,239,524.0
Acadia Parish,Louisiana,22,001,271.0
Allen Parish,Louisiana,22,003,249.0
Ascension Parish,Louisiana,22,005,1068.0
Assumption Parish,Louisiana,22,007,40.0
Avoyelles Parish,Louisiana,22,009,212.0
Beauregard Parish,Louisiana,22,011,266.0
Bienville Parish,Louisiana,22,013,62.0
Bossier Parish,Louisiana,22,015,1128.0
Caddo Parish,Louisiana,22,017,3403.0
Calcasieu Parish,Louisiana,22,019,1724.0
Caldwell Parish,Louisiana,22,021,85.0
Cameron Parish,Louisiana,22,023,12.0
Catahoula Parish,Louisiana,22,025,25.0
Claiborne Parish,Louisiana,22,027,76.0
Concordia Parish,Louisiana,22,029,48.0
De Soto Parish,Louisiana,22,031,156.0
East Baton Rouge Parish,Louisiana,22,033,6757.0
East Carroll Parish,Louisiana,22,035,7.0
East Feliciana Parish,Louisiana,22,037,92.0
Evangeline Parish,Louisiana,22,039,161.0
Franklin Parish,Louisiana,22,041,36.0
Grant Parish,Louisiana,22,043,43.0
Iberia Parish,Louisiana,22,045,344.0
Iberville Parish,Louisiana,22,047,131.0
Jackson Parish,Louisiana,22,049,82.0
Jefferson Parish,Louisiana,22,051,6568.0
Jefferson Davis Parish,Louisiana,22,053,157.0
Lafayette Parish,Louisiana,22,055,3035.0
Lafourche Parish,Louisiana,22,057,584.0
LaSalle Parish,Louisiana,22,059,32.0
Lincoln Parish,Louisiana,22,061,414.0
Livingston Parish,Louisiana,22,063,708.0
Madison Parish,Louisiana,22,065,23.0
Morehouse Parish,Louisiana,22,067,180.0
Natchitoches Parish,Louisiana,22,069,118.0
Orleans Parish,Louisiana,22,071,11727.0
Ouachita Parish,Louisiana,22,073,1195.0
Plaquemines Parish,Louisiana,22,075,133.0
Pointe Coupee Parish,Louisiana,22,077,163.0
Rapides Parish,Louisiana,22,079,1191.0
Red River Parish,Louisiana,22,081,17.0
Richland Parish,Louisiana,22,083,151.0
Sabine Parish,Louisiana,22,085,119.0
Saint Bernard Parish,Louisiana,22,087,155.0
Saint Charles Parish,Louisiana,22,089,89.0
Saint Helena Parish,Louisiana,22,091,69.0
Saint James Parish,Louisiana,22,093,43.0
Saint John the Baptist Parish,Louisiana,22,095,161.0
Saint Landry Parish,Louisiana,22,097,374.0
Saint Martin Parish,Louisiana,22,099,141.0
Saint Mary Parish,Louisiana,22,101,209.0
Saint Tammany Parish,Louisiana,22,103,4515.0
Tangipahoa Parish,Louisiana,22,105,768.0
Tensas Parish,Louisiana,22,107,9.0
Terrebonne Parish,Louisiana,22,109,691.0
Union Parish,Louisiana,22,111,56.0
Vermilion Parish,Louisiana,22,113,113.0
Vernon Parish,Louisiana,22,115,234.0
Washington Parish,Louisiana,22,117,159.0
Webster Parish,Louisiana,22,119,137.0
West Baton Rouge Parish,Louisiana,22,121,235.0
West Carroll Parish,Louisiana,22,123,62.0
West Feliciana Parish,Louisiana,22,125,121.0
Winn Parish,Louisiana,22,127,85.0
Androscoggin County,Maine,23,001,1012.0
Aroostook County,Maine,23,003,476.0
Cumberland County,Maine,23,005,6885.0
Franklin County,Maine,23,007,305.0
Hancock County,Maine,23,009,803.0
Kennebec County,Maine,23,011,1116.0
Knox County,Maine,23,013,448.0
Lincoln County,Maine,23,015,516.0
Oxford County,Maine,23,017,371.0
Penobscot County,Maine,23,019,1540.0
Piscataquis County,Maine,23,021,106.0
Sagadahoc County,Maine,23,023,553.0
Somerset County,Maine,23,025,386.0
Waldo County,Maine,23,027,351.0
Washington County,Maine,23,029,285.0
York County,Maine,23,031,2107.0
Allegany County,Maryland,24,001,425.0
Anne Arundel County,Maryland,24,003,10043.0
Baltimore County,Maryland,24,005,16637.0
Calvert County,Maryland,24,009,949.0
Caroline County,Maryland,24,011,160.0
Carroll County,Maryland,24,013,2021.0
Cecil County,Maryland,24,015,798.0
Charles County,Maryland,24,017,1267.0
Dorchester County,Maryland,24,019,307.0
Frederick County,Maryland,24,021,3382.0
Garrett County,Maryland,24,023,263.0
Harford County,Maryland,24,025,2449.0
Howard County,Maryland,24,027,10556.0
Kent County,Maryland,24,029,345.0
Queen Anne's County,Maryland,24,035,828.0
Saint Mary's County,Maryland,24,037,829.0
Somerset County,Maryland,24,039,109.0
Talbot County,Maryland,24,041,1133.0
Washington County,Maryland,24,043,1027.0
Wicomico County,Maryland,24,045,1056.0
Worcester County,Maryland,24,047,757.0
Baltimore City,Maryland,24,510,12483.0
Montgomery County,Maryland,24,031,44984.0
Prince George's County,Maryland,24,033,9115.0
Barnstable County,Massachusetts,25,001,4386.0
Berkshire County,Massachusetts,25,003,2239.0
Bristol County,Massachusetts,25,005,5229.0
Dukes County,Massachusetts,25,007,581.0
Essex County,Massachusetts,25,009,12595.0
Franklin County,Massachusetts,25,011,942.0
Hampden County,Massachusetts,25,013,4715.0
Hampshire County,Massachusetts,25,015,2829.0
Middlesex County,Massachusetts,25,017,42622.0
Nantucket County,Massachusetts,25,019,253.0
Norfolk County,Massachusetts,25,021,21682.0
Plymouth County,Massachusetts,25,023,7411.0
Suffolk County,Massachusetts,25,025,21003.0
Worcester County,Massachusetts,25,027,10233.0
Alcona County,Michigan,26,001,97.0
Alger County,Michigan,26,003,22.0
Allegan County,Michigan,26,005,694.0
Alpena County,Michigan,26,007,245.0
Antrim County,Michigan,26,009,247.0
Arenac County,Michigan,26,011,40.0
Baraga County,Michigan,26,013,59.0
Barry County,Michigan,26,015,408.0
Bay County,Michigan,26,017,622.0
Benzie County,Michigan,26,019,232.0
Berrien County,Michigan,26,021,1841.0
Branch County,Michigan,26,023,175.0
Calhoun County,Michigan,26,025,790.0
Cass County,Michigan,26,027,313.0
Charlevoix County,Michigan,26,029,496.0
Cheboygan County,Michigan,26,031,148.0
Chippewa County,Michigan,26,033,221.0
Clare County,Michigan,26,035,88.0
Clinton County,Michigan,26,037,1259.0
Crawford County,Michigan,26,039,128.0
Delta County,Michigan,26,041,357.0
Dickinson County,Michigan,26,043,302.0
Eaton County,Michigan,26,045,1061.0
Emmet County,Michigan,26,047,572.0
Genesee County,Michigan,26,049,3258.0
Gladwin County,Michigan,26,051,94.0
Gogebic County,Michigan,26,053,104.0
Grand Traverse County,Michigan,26,055,1553.0
Gratiot County,Michigan,26,057,152.0
Hillsdale County,Michigan,26,059,332.0
Houghton County,Michigan,26,061,341.0
Huron County,Michigan,26,063,257.0
Ingham County,Michigan,26,065,4762.0
Ionia County,Michigan,26,067,192.0
Iosco County,Michigan,26,069,121.0
Iron County,Michigan,26,071,98.0
Isabella County,Michigan,26,073,407.0
Jackson County,Michigan,26,075,1064.0
Kalamazoo County,Michigan,26,077,3247.0
Kalkaska County,Michigan,26,079,76.0
Kent County,Michigan,26,081,8089.0
Keweenaw County,Michigan,26,083,57.0
Lake County,Michigan,26,085,49.0
Lapeer County,Michigan,26,087,421.0
Leelanau County,Michigan,26,089,408.0
Lenawee County,Michigan,26,091,685.0
Livingston County,Michigan,26,093,1950.0
Luce County,Michigan,26,095,34.0
Mackinac County,Michigan,26,097,88.0
Macomb County,Michigan,26,099,6297.0
Manistee County,Michigan,26,101,219.0
Marquette County,Michigan,26,103,774.0
Mason County,Michigan,26,105,238.0
Mecosta County,Michigan,26,107,282.0
Menominee County,Michigan,26,109,160.0
Midland County,Michigan,26,111,996.0
Missaukee County,Michigan,26,113,60.0
Monroe County,Michigan,26,115,823.0
Montcalm County,Michigan,26,117,296.0
Montmorency County,Michigan,26,119,34.0
Muskegon County,Michigan,26,121,874.0
Newaygo County,Michigan,26,123,184.0
Oakland County,Michigan,26,125,30983.0
Oceana County,Michigan,26,127,169.0
Ogemaw County,Michigan,26,129,133.0
Ontonagon County,Michigan,26,131,36.0
Osceola County,Michigan,26,133,69.0
Oscoda County,Michigan,26,135,44.0
Otsego County,Michigan,26,137,242.0
Ottawa County,Michigan,26,139,2391.0
Presque Isle County,Michigan,26,141,102.0
Roscommon County,Michigan,26,143,113.0
Saginaw County,Michigan,26,145,1764.0
Saint Clair County,Michigan,26,147,1111.0
Saint Joseph County,Michigan,26,149,254.0
Sanilac County,Michigan,26,151,194.0
Schoolcraft County,Michigan,26,153,26.0
Shiawassee County,Michigan,26,155,346.0
Tuscola County,Michigan,26,157,252.0
Van Buren County,Michigan,26,159,457.0
Washtenaw County,Michigan,26,161,9838.0
Wayne County,Michigan,26,163,16421.0
Wexford County,Michigan,26,165,184.0
Aitkin County,Minnesota,27,001,150.0
Anoka County,Minnesota,27,003,2550.0
Becker County,Minnesota,27,005,325.0
Beltrami County,Minnesota,27,007,448.0
Benton County,Minnesota,27,009,257.0
Big Stone County,Minnesota,27,011,29.0
Blue Earth County,Minnesota,27,013,665.0
Brown County,Minnesota,27,015,207.0
Carlton County,Minnesota,27,017,189.0
Carver County,Minnesota,27,019,1155.0
Cass County,Minnesota,27,021,224.0
Chippewa County,Minnesota,27,023,26.0
Chisago County,Minnesota,27,025,345.0
Clay County,Minnesota,27,027,286.0
Clearwater County,Minnesota,27,029,29.0
Cook County,Minnesota,27,031,150.0
Cottonwood County,Minnesota,27,033,77.0
Crow Wing County,Minnesota,27,035,765.0
Dakota County,Minnesota,27,037,5875.0
Dodge County,Minnesota,27,039,157.0
Douglas County,Minnesota,27,041,357.0
Faribault County,Minnesota,27,043,122.0
Fillmore County,Minnesota,27,045,147.0
Freeborn County,Minnesota,27,047,243.0
Goodhue County,Minnesota,27,049,375.0
Grant County,Minnesota,27,051,28.0
Hennepin County,Minnesota,27,053,29320.0
Houston County,Minnesota,27,055,122.0
Hubbard County,Minnesota,27,057,238.0
Isanti County,Minnesota,27,059,192.0
Itasca County,Minnesota,27,061,438.0
Jackson County,Minnesota,27,063,56.0
Kanabec County,Minnesota,27,065,152.0
Kandiyohi County,Minnesota,27,067,513.0
Kittson County,Minnesota,27,069,49.0
Koochiching County,Minnesota,27,071,93.0
Lac qui Parle County,Minnesota,27,073,75.0
Lake County,Minnesota,27,075,201.0
Lake of the Woods County,Minnesota,27,077,2.0
Le Sueur County,Minnesota,27,079,135.0
Lincoln County,Minnesota,27,081,26.0
Lyon County,Minnesota,27,083,161.0
McLeod County,Minnesota,27,085,205.0
Mahnomen County,Minnesota,27,087,21.0
Marshall County,Minnesota,27,089,30.0
Martin County,Minnesota,27,091,128.0
Meeker County,Minnesota,27,093,166.0
Mille Lacs County,Minnesota,27,095,73.0
Morrison County,Minnesota,27,097,129.0
Mower County,Minnesota,27,099,303.0
Murray County,Minnesota,27,101,58.0
Nicollet County,Minnesota,27,103,380.0
Nobles County,Minnesota,27,105,136.0
Norman County,Minnesota,27,107,28.0
Olmsted County,Minnesota,27,109,4696.0
Otter Tail County,Minnesota,27,111,571.0
Pennington County,Minnesota,27,113,91.0
Pine County,Minnesota,27,115,80.0
Pipestone County,Minnesota,27,117,71.0
Polk County,Minnesota,27,119,290.0
Pope County,Minnesota,27,121,96.0
Ramsey County,Minnesota,27,123,11004.0
Red Lake County,Minnesota,27,125,20.0
Redwood County,Minnesota,27,127,96.0
Renville County,Minnesota,27,129,58.0
Rice County,Minnesota,27,131,644.0
Rock County,Minnesota,27,133,90.0
Roseau County,Minnesota,27,135,97.0
Saint Louis County,Minnesota,27,137,2495.0
Scott County,Minnesota,27,139,1174.0
Sherburne County,Minnesota,27,141,716.0
Sibley County,Minnesota,27,143,104.0
Stearns County,Minnesota,27,145,1561.0
Steele County,Minnesota,27,147,328.0
Stevens County,Minnesota,27,149,59.0
Swift County,Minnesota,27,151,42.0
Todd County,Minnesota,27,153,92.0
Traverse County,Minnesota,27,155,33.0
Wabasha County,Minnesota,27,157,192.0
Wadena County,Minnesota,27,159,83.0
Waseca County,Minnesota,27,161,76.0
Washington County,Minnesota,27,163,4473.0
Watonwan County,Minnesota,27,165,26.0
Wilkin County,Minnesota,27,167,21.0
Winona County,Minnesota,27,169,386.0
Wright County,Minnesota,27,171,936.0
Yellow Medicine County,Minnesota,27,173,65.0
Adams County,Mississippi,28,001,286.0
Alcorn County,Mississippi,28,003,485.0
Amite County,Mississippi,28,005,48.0
Attala County,Mississippi,28,007,39.0
Benton County,Mississippi,28,009,39.0
Bolivar County,Mississippi,28,011,292.0
Calhoun County,Mississippi,28,013,39.0
Carroll County,Mississippi,28,015,100.0
Chickasaw County,Mississippi,28,017,72.0
Choctaw County,Mississippi,28,019,39.0
Claiborne County,Mississippi,28,021,68.0
Clarke County,Mississippi,28,023,112.0
Clay County,Mississippi,28,025,98.0
Coahoma County,Mississippi,28,027,147.0
Copiah County,Mississippi,28,029,61.0
Covington County,Mississippi,28,031,199.0
DeSoto County,Mississippi,28,033,1110.0
Forrest County,Mississippi,28,035,661.0
Franklin County,Mississippi,28,037,39.0
George County,Mississippi,28,039,81.0
Greene County,Mississippi,28,041,41.0
Grenada County,Mississippi,28,043,85.0
Hancock County,Mississippi,28,045,318.0
Harrison County,Mississippi,28,047,1773.0
Hinds County,Mississippi,28,049,3699.0
Holmes County,Mississippi,28,051,64.0
Humphreys County,Mississippi,28,053,32.0
