County,State,State_FIPS,County_FIPS,associates_degree
Black Hawk County,Iowa,19,013,8258
Boone County,Iowa,19,015,2107
Bremer County,Iowa,19,017,1895
Buchanan County,Iowa,19,019,1651
Buena Vista County,Iowa,19,021,939
Butler County,Iowa,19,023,1333
Calhoun County,Iowa,19,025,841
Carroll County,Iowa,19,027,1570
Cass County,Iowa,19,029,862
Cedar County,Iowa,19,031,1569
Cerro Gordo County,Iowa,19,033,4890
Cherokee County,Iowa,19,035,955
Chickasaw County,Iowa,19,037,873
Clarke County,Iowa,19,039,504
Clay County,Iowa,19,041,1646
Clayton County,Iowa,19,043,1214
Clinton County,Iowa,19,045,3816
Crawford County,Iowa,19,047,848
Dallas County,Iowa,19,049,4821
Davis County,Iowa,19,051,649
Decatur County,Iowa,19,053,323
Delaware County,Iowa,19,055,1187
Des Moines County,Iowa,19,057,3089
Dickinson County,Iowa,19,059,1533
Dubuque County,Iowa,19,061,5389
Emmet County,Iowa,19,063,1034
Fayette County,Iowa,19,065,1404
Floyd County,Iowa,19,067,1564
Franklin County,Iowa,19,069,926
Fremont County,Iowa,19,071,419
Greene County,Iowa,19,073,748
Grundy County,Iowa,19,075,1170
Guthrie County,Iowa,19,077,832
Hamilton County,Iowa,19,079,1262
Hancock County,Iowa,19,081,1143
Hardin County,Iowa,19,083,1795
Harrison County,Iowa,19,085,866
Henry County,Iowa,19,087,1533
Howard County,Iowa,19,089,573
Humboldt County,Iowa,19,091,807
Ida County,Iowa,19,093,463
Iowa County,Iowa,19,095,1333
Jackson County,Iowa,19,097,1229
Jasper County,Iowa,19,099,2523
Jefferson County,Iowa,19,101,1416
Johnson County,Iowa,19,103,7077
Jones County,Iowa,19,105,1722
Keokuk County,Iowa,19,107,793
Kossuth County,Iowa,19,109,1441
Lee County,Iowa,19,111,2575
Linn County,Iowa,19,113,16752
Louisa County,Iowa,19,115,688
Lucas County,Iowa,19,117,592
Lyon County,Iowa,19,119,897
Madison County,Iowa,19,121,1090
Mahaska County,Iowa,19,123,1369
Marion County,Iowa,19,125,2232
Marshall County,Iowa,19,127,2709
Mills County,Iowa,19,129,1016
Mitchell County,Iowa,19,131,1144
Monona County,Iowa,19,133,562
Monroe County,Iowa,19,135,545
Montgomery County,Iowa,19,137,938
Muscatine County,Iowa,19,139,3030
O'Brien County,Iowa,19,141,1128
Osceola County,Iowa,19,143,463
Page County,Iowa,19,145,1258
Palo Alto County,Iowa,19,147,1014
Plymouth County,Iowa,19,149,1623
Pocahontas County,Iowa,19,151,652
Polk County,Iowa,19,153,28009
Pottawattamie County,Iowa,19,155,6359
Poweshiek County,Iowa,19,157,1153
Ringgold County,Iowa,19,159,399
Sac County,Iowa,19,161,821
Scott County,Iowa,19,163,12079
Shelby County,Iowa,19,165,1028
Sioux County,Iowa,19,167,2331
Story County,Iowa,19,169,4452
Tama County,Iowa,19,171,1457
Taylor County,Iowa,19,173,442
Union County,Iowa,19,175,940
Van Buren County,Iowa,19,177,486
Wapello County,Iowa,19,179,2384
Warren County,Iowa,19,181,3002
Washington County,Iowa,19,183,1577
Wayne County,Iowa,19,185,498
Webster County,Iowa,19,187,3291
Winnebago County,Iowa,19,189,856
Winneshiek County,Iowa,19,191,1465
Woodbury County,Iowa,19,193,5453
Worth County,Iowa,19,195,762
Wright County,Iowa,19,197,1074
Allen County,Kansas,20,001,1059
Anderson County,Kansas,20,003,508
Atchison County,Kansas,20,005,674
Barber County,Kansas,20,007,252
Barton County,Kansas,20,009,1762
Bourbon County,Kansas,20,011,1157
Brown County,Kansas,20,013,481
Butler County,Kansas,20,015,3785
Chase County,Kansas,20,017,58
Chautauqua County,Kansas,20,019,225
Cherokee County,Kansas,20,021,1135
Cheyenne County,Kansas,20,023,226
Clark County,Kansas,20,025,144
Clay County,Kansas,20,027,464
Cloud County,Kansas,20,029,707
Coffey County,Kansas,20,031,506
Comanche County,Kansas,20,033,85
Cowley County,Kansas,20,035,2439
Crawford County,Kansas,20,037,1930
Decatur County,Kansas,20,039,170
Dickinson County,Kansas,20,041,1093
Doniphan County,Kansas,20,043,428
Douglas County,Kansas,20,045,3688
Edwards County,Kansas,20,047,181
Elk County,Kansas,20,049,187
Ellis County,Kansas,20,051,1321
Ellsworth County,Kansas,20,053,351
Finney County,Kansas,20,055,1681
Ford County,Kansas,20,057,1450
Franklin County,Kansas,20,059,1491
Geary County,Kansas,20,061,1860
Gove County,Kansas,20,063,177
Graham County,Kansas,20,065,185
Grant County,Kansas,20,067,348
Gray County,Kansas,20,069,352
Greeley County,Kansas,20,071,69
Greenwood County,Kansas,20,073,361
Hamilton County,Kansas,20,075,161
Harper County,Kansas,20,077,367
Harvey County,Kansas,20,079,1697
Haskell County,Kansas,20,081,158
Hodgeman County,Kansas,20,083,150
Jackson County,Kansas,20,085,756
Jefferson County,Kansas,20,087,890
Jewell County,Kansas,20,089,281
Johnson County,Kansas,20,091,26261
Kearny County,Kansas,20,093,266
Kingman County,Kansas,20,095,451
Kiowa County,Kansas,20,097,217
Labette County,Kansas,20,099,1771
Lane County,Kansas,20,101,109
Leavenworth County,Kansas,20,103,4059
Lincoln County,Kansas,20,105,334
Linn County,Kansas,20,107,577
Logan County,Kansas,20,109,196
Lyon County,Kansas,20,111,1134
McPherson County,Kansas,20,113,1469
Marion County,Kansas,20,115,559
Marshall County,Kansas,20,117,534
Meade County,Kansas,20,119,191
Miami County,Kansas,20,121,2051
Mitchell County,Kansas,20,123,386
Montgomery County,Kansas,20,125,2537
Morris County,Kansas,20,127,213
Morton County,Kansas,20,129,181
Nemaha County,Kansas,20,131,393
Neosho County,Kansas,20,133,1287
Ness County,Kansas,20,135,216
Norton County,Kansas,20,137,340
Osage County,Kansas,20,139,655
Osborne County,Kansas,20,141,227
Ottawa County,Kansas,20,143,430
Pawnee County,Kansas,20,145,435
Phillips County,Kansas,20,147,413
Pottawatomie County,Kansas,20,149,1187
Pratt County,Kansas,20,151,599
Rawlins County,Kansas,20,153,217
Reno County,Kansas,20,155,4104
Republic County,Kansas,20,157,438
Rice County,Kansas,20,159,431
Riley County,Kansas,20,161,2528
Rooks County,Kansas,20,163,262
Rush County,Kansas,20,165,143
Russell County,Kansas,20,167,419
Saline County,Kansas,20,169,2401
Scott County,Kansas,20,171,335
Sedgwick County,Kansas,20,173,21283
Seward County,Kansas,20,175,839
Shawnee County,Kansas,20,177,7806
Sheridan County,Kansas,20,179,185
Sherman County,Kansas,20,181,531
Smith County,Kansas,20,183,311
Stafford County,Kansas,20,185,287
Stanton County,Kansas,20,187,69
Stevens County,Kansas,20,189,153
Sumner County,Kansas,20,191,1200
Thomas County,Kansas,20,193,572
Trego County,Kansas,20,195,141
Wabaunsee County,Kansas,20,197,368
Wallace County,Kansas,20,199,87
Washington County,Kansas,20,201,442
Wichita County,Kansas,20,203,152
Wilson County,Kansas,20,205,512
Woodson County,Kansas,20,207,218
Wyandotte County,Kansas,20,209,7118
Adair County,Kentucky,21,001,813
Allen County,Kentucky,21,003,1055
Anderson County,Kentucky,21,005,1055
Ballard County,Kentucky,21,007,438
Barren County,Kentucky,21,009,1913
Bath County,Kentucky,21,011,517
Bell County,Kentucky,21,013,1149
Boone County,Kentucky,21,015,7230
Bourbon County,Kentucky,21,017,892
Boyd County,Kentucky,21,019,3041
Boyle County,Kentucky,21,021,1530
Bracken County,Kentucky,21,023,537
Breathitt County,Kentucky,21,025,599
Breckinridge County,Kentucky,21,027,809
Bullitt County,Kentucky,21,029,3944
Butler County,Kentucky,21,031,721
Caldwell County,Kentucky,21,033,461
Calloway County,Kentucky,21,035,1256
Campbell County,Kentucky,21,037,4609
Carlisle County,Kentucky,21,039,232
Carroll County,Kentucky,21,041,238
Carter County,Kentucky,21,043,1087
Casey County,Kentucky,21,045,656
Christian County,Kentucky,21,047,3478
Clark County,Kentucky,21,049,1758
Clay County,Kentucky,21,051,549
Clinton County,Kentucky,21,053,544
Crittenden County,Kentucky,21,055,464
Cumberland County,Kentucky,21,057,318
Daviess County,Kentucky,21,059,5572
Edmonson County,Kentucky,21,061,591
Elliott County,Kentucky,21,063,188
Estill County,Kentucky,21,065,485
Fayette County,Kentucky,21,067,13989
Fleming County,Kentucky,21,069,821
Floyd County,Kentucky,21,071,1617
Franklin County,Kentucky,21,073,1397
Fulton County,Kentucky,21,075,203
Gallatin County,Kentucky,21,077,294
Garrard County,Kentucky,21,079,789
Grant County,Kentucky,21,081,992
Graves County,Kentucky,21,083,1874
Grayson County,Kentucky,21,085,1068
Green County,Kentucky,21,087,325
Greenup County,Kentucky,21,089,2274
Hancock County,Kentucky,21,091,396
Hardin County,Kentucky,21,093,6333
Harlan County,Kentucky,21,095,1577
Harrison County,Kentucky,21,097,688
Hart County,Kentucky,21,099,636
Henderson County,Kentucky,21,101,2463
Henry County,Kentucky,21,103,587
Hickman County,Kentucky,21,105,249
Hopkins County,Kentucky,21,107,2653
Jackson County,Kentucky,21,109,307
Jefferson County,Kentucky,21,111,36299
Jessamine County,Kentucky,21,113,2310
Johnson County,Kentucky,21,115,865
Kenton County,Kentucky,21,117,8036
Knott County,Kentucky,21,119,752
Knox County,Kentucky,21,121,616
Larue County,Kentucky,21,123,801
Laurel County,Kentucky,21,125,2237
Lawrence County,Kentucky,21,127,705
Lee County,Kentucky,21,129,307
Leslie County,Kentucky,21,131,425
Letcher County,Kentucky,21,133,1492
Lewis County,Kentucky,21,135,521
Lincoln County,Kentucky,21,137,916
Livingston County,Kentucky,21,139,460
Logan County,Kentucky,21,141,1106
Lyon County,Kentucky,21,143,427
McCracken County,Kentucky,21,145,4421
McCreary County,Kentucky,21,147,965
McLean County,Kentucky,21,149,453
Madison County,Kentucky,21,151,3205
Magoffin County,Kentucky,21,153,347
Marion County,Kentucky,21,155,1089
Marshall County,Kentucky,21,157,1476
Martin County,Kentucky,21,159,670
Mason County,Kentucky,21,161,929
Meade County,Kentucky,21,163,1696
Menifee County,Kentucky,21,165,145
Mercer County,Kentucky,21,167,1184
Metcalfe County,Kentucky,21,169,280
Monroe County,Kentucky,21,171,422
Montgomery County,Kentucky,21,173,968
Morgan County,Kentucky,21,175,408
Muhlenberg County,Kentucky,21,177,1750
Nelson County,Kentucky,21,179,2486
Nicholas County,Kentucky,21,181,417
Ohio County,Kentucky,21,183,1137
Oldham County,Kentucky,21,185,3039
Owen County,Kentucky,21,187,304
Owsley County,Kentucky,21,189,98
Pendleton County,Kentucky,21,191,928
Perry County,Kentucky,21,193,1505
Pike County,Kentucky,21,195,2344
Powell County,Kentucky,21,197,397
Pulaski County,Kentucky,21,199,3861
Robertson County,Kentucky,21,201,100
Rockcastle County,Kentucky,21,203,792
Rowan County,Kentucky,21,205,688
Russell County,Kentucky,21,207,844
Scott County,Kentucky,21,209,2112
Shelby County,Kentucky,21,211,2007
Simpson County,Kentucky,21,213,547
Spencer County,Kentucky,21,215,1187
Taylor County,Kentucky,21,217,1095
Todd County,Kentucky,21,219,509
Trigg County,Kentucky,21,221,824
Trimble County,Kentucky,21,223,429
Union County,Kentucky,21,225,1039
Warren County,Kentucky,21,227,5013
Washington County,Kentucky,21,229,556
Wayne County,Kentucky,21,231,664
Webster County,Kentucky,21,233,626
Whitley County,Kentucky,21,235,798
Wolfe County,Kentucky,21,237,275
Woodford County,Kentucky,21,239,1225
Acadia Parish,Louisiana,22,001,2596
Allen Parish,Louisiana,22,003,809
Ascension Parish,Louisiana,22,005,4643
Assumption Parish,Louisiana,22,007,754
Avoyelles Parish,Louisiana,22,009,1386
Beauregard Parish,Louisiana,22,011,1361
Bienville Parish,Louisiana,22,013,372
Bossier Parish,Louisiana,22,015,5323
Caddo Parish,Louisiana,22,017,10175
Calcasieu Parish,Louisiana,22,019,8635
Caldwell Parish,Louisiana,22,021,163
Cameron Parish,Louisiana,22,023,315
Catahoula Parish,Louisiana,22,025,224
Claiborne Parish,Louisiana,22,027,384
Concordia Parish,Louisiana,22,029,683
De Soto Parish,Louisiana,22,031,1006
East Baton Rouge Parish,Louisiana,22,033,12750
East Carroll Parish,Louisiana,22,035,138
East Feliciana Parish,Louisiana,22,037,662
Evangeline Parish,Louisiana,22,039,1109
Franklin Parish,Louisiana,22,041,377
Grant Parish,Louisiana,22,043,699
Iberia Parish,Louisiana,22,045,1966
Iberville Parish,Louisiana,22,047,1030
Jackson Parish,Louisiana,22,049,661
Jefferson Parish,Louisiana,22,051,16496
Jefferson Davis Parish,Louisiana,22,053,805
Lafayette Parish,Louisiana,22,055,7725
Lafourche Parish,Louisiana,22,057,2561
LaSalle Parish,Louisiana,22,059,461
Lincoln Parish,Louisiana,22,061,1343
Livingston Parish,Louisiana,22,063,4184
Madison Parish,Louisiana,22,065,330
Morehouse Parish,Louisiana,22,067,564
Natchitoches Parish,Louisiana,22,069,1059
Orleans Parish,Louisiana,22,071,10480
Ouachita Parish,Louisiana,22,073,4091
Plaquemines Parish,Louisiana,22,075,832
Pointe Coupee Parish,Louisiana,22,077,607
Rapides Parish,Louisiana,22,079,4702
Red River Parish,Louisiana,22,081,283
Richland Parish,Louisiana,22,083,467
Sabine Parish,Louisiana,22,085,724
Saint Bernard Parish,Louisiana,22,087,1090
Saint Charles Parish,Louisiana,22,089,2774
Saint Helena Parish,Louisiana,22,091,293
Saint James Parish,Louisiana,22,093,1064
Saint John the Baptist Parish,Louisiana,22,095,1443
Saint Landry Parish,Louisiana,22,097,2498
Saint Martin Parish,Louisiana,22,099,1316
Saint Mary Parish,Louisiana,22,101,1183
Saint Tammany Parish,Louisiana,22,103,10119
Tangipahoa Parish,Louisiana,22,105,3931
Tensas Parish,Louisiana,22,107,71
Terrebonne Parish,Louisiana,22,109,2872
Union Parish,Louisiana,22,111,877
Vermilion Parish,Louisiana,22,113,1816
Vernon Parish,Louisiana,22,115,1844
Washington Parish,Louisiana,22,117,1786
Webster Parish,Louisiana,22,119,1377
West Baton Rouge Parish,Louisiana,22,121,826
West Carroll Parish,Louisiana,22,123,174
West Feliciana Parish,Louisiana,22,125,368
Winn Parish,Louisiana,22,127,514
Androscoggin County,Maine,23,001,7206
Aroostook County,Maine,23,003,4654
Cumberland County,Maine,23,005,17980
Franklin County,Maine,23,007,1736
Hancock County,Maine,23,009,3059
Kennebec County,Maine,23,011,8690
Knox County,Maine,23,013,2288
Lincoln County,Maine,23,015,2021
Oxford County,Maine,23,017,2700
Penobscot County,Maine,23,019,10997
Piscataquis County,Maine,23,021,1218
Sagadahoc County,Maine,23,023,2146
Somerset County,Maine,23,025,3417
Waldo County,Maine,23,027,2093
Washington County,Maine,23,029,1860
York County,Maine,23,031,14272
Allegany County,Maryland,24,001,4389
Anne Arundel County,Maryland,24,003,26336
Baltimore County,Maryland,24,005,36683
Calvert County,Maryland,24,009,3972
Caroline County,Maryland,24,011,1229
Carroll County,Maryland,24,013,8668
Cecil County,Maryland,24,015,4924
Charles County,Maryland,24,017,7231
Dorchester County,Maryland,24,019,1175
Frederick County,Maryland,24,021,12151
Garrett County,Maryland,24,023,1527
Harford County,Maryland,24,025,13461
Howard County,Maryland,24,027,11088
Kent County,Maryland,24,029,940
Queen Anne's County,Maryland,24,035,2518
Saint Mary's County,Maryland,24,037,4986
Somerset County,Maryland,24,039,811
Talbot County,Maryland,24,041,1924
Washington County,Maryland,24,043,7661
Wicomico County,Maryland,24,045,4217
Worcester County,Maryland,24,047,2956
Baltimore City,Maryland,24,510,18557
Montgomery County,Maryland,24,031,35070
Prince George's County,Maryland,24,033,33397
Barnstable County,Massachusetts,25,001,15531
Berkshire County,Massachusetts,25,003,7505
Bristol County,Massachusetts,25,005,33146
Dukes County,Massachusetts,25,007,1152
Essex County,Massachusetts,25,009,42786
Franklin County,Massachusetts,25,011,5122
Hampden County,Massachusetts,25,013,28191
Hampshire County,Massachusetts,25,015,8152
Middlesex County,Massachusetts,25,017,64515
Nantucket County,Massachusetts,25,019,608
Norfolk County,Massachusetts,25,021,36439
Plymouth County,Massachusetts,25,023,32422
Suffolk County,Massachusetts,25,025,23748
Worcester County,Massachusetts,25,027,48780
Alcona County,Michigan,26,001,698
Alger County,Michigan,26,003,415
Allegan County,Michigan,26,005,6002
Alpena County,Michigan,26,007,2424
Antrim County,Michigan,26,009,1257
Arenac County,Michigan,26,011,962
Baraga County,Michigan,26,013,363
Barry County,Michigan,26,015,3977
Bay County,Michigan,26,017,8040
Benzie County,Michigan,26,019,1165
Berrien County,Michigan,26,021,9650
Branch County,Michigan,26,023,2250
Calhoun County,Michigan,26,025,8491
Cass County,Michigan,26,027,3409
Charlevoix County,Michigan,26,029,1658
Cheboygan County,Michigan,26,031,1637
Chippewa County,Michigan,26,033,2027
Clare County,Michigan,26,035,1612
Clinton County,Michigan,26,037,5207
Crawford County,Michigan,26,039,907
Delta County,Michigan,26,041,3238
Dickinson County,Michigan,26,043,1843
Eaton County,Michigan,26,045,7988
Emmet County,Michigan,26,047,2352
Genesee County,Michigan,26,049,26504
Gladwin County,Michigan,26,051,1575
Gogebic County,Michigan,26,053,1267
Grand Traverse County,Michigan,26,055,5953
Gratiot County,Michigan,26,057,2177
Hillsdale County,Michigan,26,059,2305
Houghton County,Michigan,26,061,1775
Huron County,Michigan,26,063,2151
Ingham County,Michigan,26,065,14166
Ionia County,Michigan,26,067,3920
Iosco County,Michigan,26,069,1462
Iron County,Michigan,26,071,768
Isabella County,Michigan,26,073,2783
Jackson County,Michigan,26,075,9340
Kalamazoo County,Michigan,26,077,14204
Kalkaska County,Michigan,26,079,824
Kent County,Michigan,26,081,33477
Keweenaw County,Michigan,26,083,206
Lake County,Michigan,26,085,526
Lapeer County,Michigan,26,087,5597
Leelanau County,Michigan,26,089,1449
Lenawee County,Michigan,26,091,5802
Livingston County,Michigan,26,093,11464
Luce County,Michigan,26,095,426
Mackinac County,Michigan,26,097,564
Macomb County,Michigan,26,099,57066
Manistee County,Michigan,26,101,1682
Marquette County,Michigan,26,103,3792
Mason County,Michigan,26,105,1853
Mecosta County,Michigan,26,107,2123
Menominee County,Michigan,26,109,1884
Midland County,Michigan,26,111,5717
Missaukee County,Michigan,26,113,842
Monroe County,Michigan,26,115,10029
Montcalm County,Michigan,26,117,3816
Montmorency County,Michigan,26,119,678
Muskegon County,Michigan,26,121,12035
Newaygo County,Michigan,26,123,2634
Oakland County,Michigan,26,125,64662
Oceana County,Michigan,26,127,1767
Ogemaw County,Michigan,26,129,1298
Ontonagon County,Michigan,26,131,478
Osceola County,Michigan,26,133,1300
Oscoda County,Michigan,26,135,310
Otsego County,Michigan,26,137,1408
Ottawa County,Michigan,26,139,14194
Presque Isle County,Michigan,26,141,964
Roscommon County,Michigan,26,143,1639
Saginaw County,Michigan,26,145,12088
Saint Clair County,Michigan,26,147,10872
Saint Joseph County,Michigan,26,149,3209
Sanilac County,Michigan,26,151,2466
Schoolcraft County,Michigan,26,153,468
Shiawassee County,Michigan,26,155,4911
Tuscola County,Michigan,26,157,3448
Van Buren County,Michigan,26,159,4082
Washtenaw County,Michigan,26,161,14632
Wayne County,Michigan,26,163,86275
Wexford County,Michigan,26,165,2071
Aitkin County,Minnesota,27,001,1324
Anoka County,Minnesota,27,003,25692
Becker County,Minnesota,27,005,2476
Beltrami County,Minnesota,27,007,2986
Benton County,Minnesota,27,009,3074
Big Stone County,Minnesota,27,011,437
Blue Earth County,Minnesota,27,013,4149
Brown County,Minnesota,27,015,1532
Carlton County,Minnesota,27,017,2447
Carver County,Minnesota,27,019,5807
Cass County,Minnesota,27,021,1941
Chippewa County,Minnesota,27,023,1108
Chisago County,Minnesota,27,025,4215
Clay County,Minnesota,27,027,4512
Clearwater County,Minnesota,27,029,681
Cook County,Minnesota,27,031,329
Cottonwood County,Minnesota,27,033,839
Crow Wing County,Minnesota,27,035,5316
Dakota County,Minnesota,27,037,29629
Dodge County,Minnesota,27,039,1566
Douglas County,Minnesota,27,041,3977
Faribault County,Minnesota,27,043,1041
Fillmore County,Minnesota,27,045,1613
Freeborn County,Minnesota,27,047,2611
Goodhue County,Minnesota,27,049,3600
Grant County,Minnesota,27,051,610
Hennepin County,Minnesota,27,053,64501
Houston County,Minnesota,27,055,1862
Hubbard County,Minnesota,27,057,1592
Isanti County,Minnesota,27,059,2587
Itasca County,Minnesota,27,061,3505
Jackson County,Minnesota,27,063,974
Kanabec County,Minnesota,27,065,1211
Kandiyohi County,Minnesota,27,067,3993
Kittson County,Minnesota,27,069,325
Koochiching County,Minnesota,27,071,874
Lac qui Parle County,Minnesota,27,073,614
Lake County,Minnesota,27,075,990
Lake of the Woods County,Minnesota,27,077,259
Le Sueur County,Minnesota,27,079,1853
Lincoln County,Minnesota,27,081,467
Lyon County,Minnesota,27,083,1544
McLeod County,Minnesota,27,085,3146
Mahnomen County,Minnesota,27,087,360
Marshall County,Minnesota,27,089,749
Martin County,Minnesota,27,091,1639
Meeker County,Minnesota,27,093,1748
Mille Lacs County,Minnesota,27,095,1746
Morrison County,Minnesota,27,097,2388
Mower County,Minnesota,27,099,3042
Murray County,Minnesota,27,101,617
Nicollet County,Minnesota,27,103,2236
Nobles County,Minnesota,27,105,1410
Norman County,Minnesota,27,107,582
Olmsted County,Minnesota,27,109,11021
Otter Tail County,Minnesota,27,111,5228
Pennington County,Minnesota,27,113,1406
Pine County,Minnesota,27,115,1670
Pipestone County,Minnesota,27,117,641
Polk County,Minnesota,27,119,2698
Pope County,Minnesota,27,121,1035
Ramsey County,Minnesota,27,123,25432
Red Lake County,Minnesota,27,125,314
Redwood County,Minnesota,27,127,1048
Renville County,Minnesota,27,129,1274
Rice County,Minnesota,27,131,3698
Rock County,Minnesota,27,133,748
Roseau County,Minnesota,27,135,1002
Saint Louis County,Minnesota,27,137,15219
Scott County,Minnesota,27,139,9512
Sherburne County,Minnesota,27,141,7208
Sibley County,Minnesota,27,143,1018
Stearns County,Minnesota,27,145,11452
Steele County,Minnesota,27,147,2280
Stevens County,Minnesota,27,149,755
Swift County,Minnesota,27,151,784
Todd County,Minnesota,27,153,1832
Traverse County,Minnesota,27,155,351
Wabasha County,Minnesota,27,157,1629
Wadena County,Minnesota,27,159,1306
Waseca County,Minnesota,27,161,1274
Washington County,Minnesota,27,163,17441
Watonwan County,Minnesota,27,165,738
Wilkin County,Minnesota,27,167,785
Winona County,Minnesota,27,169,3369
Wright County,Minnesota,27,171,9857
Yellow Medicine County,Minnesota,27,173,861
Adams County,Mississippi,28,001,1740
Alcorn County,Mississippi,28,003,2196
Amite County,Mississippi,28,005,559
Attala County,Mississippi,28,007,1020
Benton County,Mississippi,28,009,491
Bolivar County,Mississippi,28,011,1124
Calhoun County,Mississippi,28,013,567
Carroll County,Mississippi,28,015,443
Chickasaw County,Mississippi,28,017,590
Choctaw County,Mississippi,28,019,467
Claiborne County,Mississippi,28,021,477
Clarke County,Mississippi,28,023,836
Clay County,Mississippi,28,025,874
Coahoma County,Mississippi,28,027,1320
Copiah County,Mississippi,28,029,1726
Covington County,Mississippi,28,031,886
DeSoto County,Mississippi,28,033,9287
Forrest County,Mississippi,28,035,3089
Franklin County,Mississippi,28,037,344
George County,Mississippi,28,039,1147
Greene County,Mississippi,28,041,720
Grenada County,Mississippi,28,043,1095
Hancock County,Mississippi,28,045,2416
Harrison County,Mississippi,28,047,11718
Hinds County,Mississippi,28,049,11274
Holmes County,Mississippi,28,051,582
Humphreys County,Mississippi,28,053,248
Issaquena County,Mississippi,28,055,34
Itawamba County,Mississippi,28,057,1387
Jackson County,Mississippi,28,059,9541
Jasper County,Mississippi,28,061,825
Jefferson County,Mississippi,28,063,280
Jefferson Davis County,Mississippi,28,065,482
Jones County,Mississippi,28,067,4266
Kemper County,Mississippi,28,069,616
Lafayette County,Mississippi,28,071,1696
Lamar County,Mississippi,28,073,3324
Lauderdale County,Mississippi,28,075,5048
Lawrence County,Mississippi,28,077,670
Leake County,Mississippi,28,079,1125
Lee County,Mississippi,28,081,4670
Leflore County,Mississippi,28,083,940
Lincoln County,Mississippi,28,085,2288
Lowndes County,Mississippi,28,087,3004
Madison County,Mississippi,28,089,4016
Marion County,Mississippi,28,091,1461
Marshall County,Mississippi,28,093,1010
Monroe County,Mississippi,28,095,1884
Montgomery County,Mississippi,28,097,385
Neshoba County,Mississippi,28,099,1702
Newton County,Mississippi,28,101,1484
Noxubee County,Mississippi,28,103,539
Oktibbeha County,Mississippi,28,105,1613
Panola County,Mississippi,28,107,2076
Pearl River County,Mississippi,28,109,3917
Perry County,Mississippi,28,111,843
Pike County,Mississippi,28,113,2050
Pontotoc County,Mississippi,28,115,1805
Prentiss County,Mississippi,28,117,1619
Quitman County,Mississippi,28,119,475
Rankin County,Mississippi,28,121,8706
Scott County,Mississippi,28,123,1185
Sharkey County,Mississippi,28,125,228
Simpson County,Mississippi,28,127,1357
Smith County,Mississippi,28,129,676
Stone County,Mississippi,28,131,1209
Sunflower County,Mississippi,28,133,978
Tallahatchie County,Mississippi,28,135,937
Tate County,Mississippi,28,137,1832
Tippah County,Mississippi,28,139,1203
Tishomingo County,Mississippi,28,141,1235
Tunica County,Mississippi,28,143,582
Union County,Mississippi,28,145,1351
Walthall County,Mississippi,28,147,886
Warren County,Mississippi,28,149,2583
Washington County,Mississippi,28,151,2064
Wayne County,Mississippi,28,153,734
Webster County,Mississippi,28,155,516
Wilkinson County,Mississippi,28,157,364
Winston County,Mississippi,28,159,1201
Yalobusha County,Mississippi,28,161,655
Yazoo County,Mississippi,28,163,1116
Adair County,Missouri,29,001,828
Andrew County,Missouri,29,003,480
Atchison County,Missouri,29,005,218
Audrain County,Missouri,29,007,1094
Barry County,Missouri,29,009,1477
Barton County,Missouri,29,011,547
Bates County,Missouri,29,013,692
Benton County,Missouri,29,015,876
Bollinger County,Missouri,29,017,406
Boone County,Missouri,29,019,6178
Buchanan County,Missouri,29,021,3070
Butler County,Missouri,29,023,2104
Caldwell County,Missouri,29,025,466
Callaway County,Missouri,29,027,2002
Camden County,Missouri,29,029,2472
Cape Girardeau County,Missouri,29,031,2549
Carroll County,Missouri,29,033,314
Carter County,Missouri,29,035,391
Cass County,Missouri,29,037,5366
Cedar County,Missouri,29,039,511
Chariton County,Missouri,29,041,314
Christian County,Missouri,29,043,3692
Clark County,Missouri,29,045,382
Clay County,Missouri,29,047,11983
Clinton County,Missouri,29,049,1017
Cole County,Missouri,29,051,3744
Cooper County,Missouri,29,053,935
Crawford County,Missouri,29,055,971
Dade County,Missouri,29,057,394
Dallas County,Missouri,29,059,587
Daviess County,Missouri,29,061,374
DeKalb County,Missouri,29,063,654
Dent County,Missouri,29,065,667
Douglas County,Missouri,29,067,621
Dunklin County,Missouri,29,069,1069
Franklin County,Missouri,29,071,6243
Gasconade County,Missouri,29,073,809
Gentry County,Missouri,29,075,256
Greene County,Missouri,29,077,12946
Grundy County,Missouri,29,079,682
Harrison County,Missouri,29,081,374
Henry County,Missouri,29,083,1008
Hickory County,Missouri,29,085,381
Holt County,Missouri,29,087,142
Howard County,Missouri,29,089,392
Howell County,Missouri,29,091,1633
Iron County,Missouri,29,093,500
Jackson County,Missouri,29,095,30279
Jasper County,Missouri,29,097,4976
Jefferson County,Missouri,29,099,14500
Johnson County,Missouri,29,101,2830
Knox County,Missouri,29,103,150
Laclede County,Missouri,29,105,1161
Lafayette County,Missouri,29,107,1392
Lawrence County,Missouri,29,109,1636
Lewis County,Missouri,29,111,298
Lincoln County,Missouri,29,113,2694
Linn County,Missouri,29,115,424
Livingston County,Missouri,29,117,534
McDonald County,Missouri,29,119,939
Macon County,Missouri,29,121,778
Madison County,Missouri,29,123,579
Maries County,Missouri,29,125,386
Marion County,Missouri,29,127,1246
Mercer County,Missouri,29,129,182
Miller County,Missouri,29,131,819
Mississippi County,Missouri,29,133,331
Moniteau County,Missouri,29,135,578
Monroe County,Missouri,29,137,453
Montgomery County,Missouri,29,139,637
Morgan County,Missouri,29,141,790
