County,State,State_FIPS,County_FIPS,professional_degree
Hendricks County,Indiana,18,063,1625.0
Henry County,Indiana,18,065,198.0
Howard County,Indiana,18,067,634.0
Huntington County,Indiana,18,069,149.0
Jackson County,Indiana,18,071,218.0
Jasper County,Indiana,18,073,100.0
Jay County,Indiana,18,075,44.0
Jefferson County,Indiana,18,077,102.0
Jennings County,Indiana,18,079,0.0
Johnson County,Indiana,18,081,1429.0
Knox County,Indiana,18,083,200.0
Kosciusko County,Indiana,18,085,510.0
LaGrange County,Indiana,18,087,22.0
Lake County,Indiana,18,089,3695.0
LaPorte County,Indiana,18,091,783.0
Lawrence County,Indiana,18,093,196.0
Madison County,Indiana,18,095,749.0
Marion County,Indiana,18,097,12933.0
Marshall County,Indiana,18,099,380.0
Martin County,Indiana,18,101,45.0
Miami County,Indiana,18,103,108.0
Monroe County,Indiana,18,105,2079.0
Montgomery County,Indiana,18,107,182.0
Morgan County,Indiana,18,109,302.0
Newton County,Indiana,18,111,44.0
Noble County,Indiana,18,113,183.0
Ohio County,Indiana,18,115,33.0
Orange County,Indiana,18,117,74.0
Owen County,Indiana,18,119,94.0
Parke County,Indiana,18,121,45.0
Perry County,Indiana,18,123,174.0
Pike County,Indiana,18,125,48.0
Porter County,Indiana,18,127,2041.0
Posey County,Indiana,18,129,165.0
Pulaski County,Indiana,18,131,61.0
Putnam County,Indiana,18,133,204.0
Randolph County,Indiana,18,135,91.0
Ripley County,Indiana,18,137,219.0
Rush County,Indiana,18,139,67.0
Saint Joseph County,Indiana,18,141,3256.0
Scott County,Indiana,18,143,102.0
Shelby County,Indiana,18,145,288.0
Spencer County,Indiana,18,147,86.0
Starke County,Indiana,18,149,76.0
Steuben County,Indiana,18,151,185.0
Sullivan County,Indiana,18,153,46.0
Switzerland County,Indiana,18,155,22.0
Tippecanoe County,Indiana,18,157,1703.0
Tipton County,Indiana,18,159,48.0
Union County,Indiana,18,161,42.0
Vanderburgh County,Indiana,18,163,1810.0
Vermillion County,Indiana,18,165,27.0
Vigo County,Indiana,18,167,917.0
Wabash County,Indiana,18,169,142.0
Warren County,Indiana,18,171,38.0
Warrick County,Indiana,18,173,920.0
Washington County,Indiana,18,175,106.0
Wayne County,Indiana,18,177,579.0
Wells County,Indiana,18,179,178.0
White County,Indiana,18,181,105.0
Whitley County,Indiana,18,183,204.0
Adair County,Iowa,19,001,61.0
Adams County,Iowa,19,003,22.0
Allamakee County,Iowa,19,005,93.0
Appanoose County,Iowa,19,007,149.0
Audubon County,Iowa,19,009,24.0
Benton County,Iowa,19,011,164.0
Black Hawk County,Iowa,19,013,1257.0
Boone County,Iowa,19,015,222.0
Bremer County,Iowa,19,017,198.0
Buchanan County,Iowa,19,019,128.0
Buena Vista County,Iowa,19,021,171.0
Butler County,Iowa,19,023,89.0
Calhoun County,Iowa,19,025,104.0
Carroll County,Iowa,19,027,140.0
Cass County,Iowa,19,029,150.0
Cedar County,Iowa,19,031,80.0
Cerro Gordo County,Iowa,19,033,389.0
Cherokee County,Iowa,19,035,113.0
Chickasaw County,Iowa,19,037,51.0
Clarke County,Iowa,19,039,44.0
Clay County,Iowa,19,041,182.0
Clayton County,Iowa,19,043,103.0
Clinton County,Iowa,19,045,355.0
Crawford County,Iowa,19,047,112.0
Dallas County,Iowa,19,049,1653.0
Davis County,Iowa,19,051,50.0
Decatur County,Iowa,19,053,50.0
Delaware County,Iowa,19,055,39.0
Des Moines County,Iowa,19,057,248.0
Dickinson County,Iowa,19,059,310.0
Dubuque County,Iowa,19,061,1072.0
Emmet County,Iowa,19,063,25.0
Fayette County,Iowa,19,065,120.0
Floyd County,Iowa,19,067,49.0
Franklin County,Iowa,19,069,70.0
Fremont County,Iowa,19,071,28.0
Greene County,Iowa,19,073,71.0
Grundy County,Iowa,19,075,84.0
Guthrie County,Iowa,19,077,84.0
Hamilton County,Iowa,19,079,145.0
Hancock County,Iowa,19,081,66.0
Hardin County,Iowa,19,083,124.0
Harrison County,Iowa,19,085,72.0
Henry County,Iowa,19,087,75.0
Howard County,Iowa,19,089,72.0
Humboldt County,Iowa,19,091,20.0
Ida County,Iowa,19,093,27.0
Iowa County,Iowa,19,095,197.0
Jackson County,Iowa,19,097,136.0
Jasper County,Iowa,19,099,232.0
Jefferson County,Iowa,19,101,270.0
Johnson County,Iowa,19,103,4651.0
Jones County,Iowa,19,105,80.0
Keokuk County,Iowa,19,107,63.0
Kossuth County,Iowa,19,109,81.0
Lee County,Iowa,19,111,192.0
Linn County,Iowa,19,113,2224.0
Louisa County,Iowa,19,115,43.0
Lucas County,Iowa,19,117,51.0
Lyon County,Iowa,19,119,36.0
Madison County,Iowa,19,121,56.0
Mahaska County,Iowa,19,123,118.0
Marion County,Iowa,19,125,212.0
Marshall County,Iowa,19,127,237.0
Mills County,Iowa,19,129,63.0
Mitchell County,Iowa,19,131,45.0
Monona County,Iowa,19,133,42.0
Monroe County,Iowa,19,135,21.0
Montgomery County,Iowa,19,137,26.0
Muscatine County,Iowa,19,139,337.0
O'Brien County,Iowa,19,141,140.0
Osceola County,Iowa,19,143,40.0
Page County,Iowa,19,145,111.0
Palo Alto County,Iowa,19,147,94.0
Plymouth County,Iowa,19,149,221.0
Pocahontas County,Iowa,19,151,47.0
Polk County,Iowa,19,153,7744.0
Pottawattamie County,Iowa,19,155,589.0
Poweshiek County,Iowa,19,157,253.0
Ringgold County,Iowa,19,159,55.0
Sac County,Iowa,19,161,55.0
Scott County,Iowa,19,163,2376.0
Shelby County,Iowa,19,165,61.0
Sioux County,Iowa,19,167,251.0
Story County,Iowa,19,169,825.0
Tama County,Iowa,19,171,79.0
Taylor County,Iowa,19,173,22.0
Union County,Iowa,19,175,119.0
Van Buren County,Iowa,19,177,12.0
Wapello County,Iowa,19,179,309.0
Warren County,Iowa,19,181,550.0
Washington County,Iowa,19,183,177.0
Wayne County,Iowa,19,185,34.0
Webster County,Iowa,19,187,182.0
Winnebago County,Iowa,19,189,58.0
Winneshiek County,Iowa,19,191,213.0
Woodbury County,Iowa,19,193,895.0
Worth County,Iowa,19,195,45.0
Wright County,Iowa,19,197,45.0
Allen County,Kansas,20,001,43.0
Anderson County,Kansas,20,003,102.0
Atchison County,Kansas,20,005,57.0
Barber County,Kansas,20,007,26.0
Barton County,Kansas,20,009,262.0
Bourbon County,Kansas,20,011,169.0
Brown County,Kansas,20,013,53.0
Butler County,Kansas,20,015,459.0
Chase County,Kansas,20,017,10.0
Chautauqua County,Kansas,20,019,25.0
Cherokee County,Kansas,20,021,117.0
Cheyenne County,Kansas,20,023,22.0
Clark County,Kansas,20,025,8.0
Clay County,Kansas,20,027,2.0
Cloud County,Kansas,20,029,72.0
Coffey County,Kansas,20,031,55.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,249.0
Crawford County,Kansas,20,037,308.0
Decatur County,Kansas,20,039,15.0
Dickinson County,Kansas,20,041,68.0
Doniphan County,Kansas,20,043,35.0
Douglas County,Kansas,20,045,2141.0
Edwards County,Kansas,20,047,21.0
Elk County,Kansas,20,049,13.0
Ellis County,Kansas,20,051,308.0
Ellsworth County,Kansas,20,053,63.0
Finney County,Kansas,20,055,263.0
Ford County,Kansas,20,057,263.0
Franklin County,Kansas,20,059,126.0
Geary County,Kansas,20,061,99.0
Gove County,Kansas,20,063,16.0
Graham County,Kansas,20,065,26.0
Grant County,Kansas,20,067,32.0
Gray County,Kansas,20,069,12.0
Greeley County,Kansas,20,071,10.0
Greenwood County,Kansas,20,073,27.0
Hamilton County,Kansas,20,075,11.0
Harper County,Kansas,20,077,43.0
Harvey County,Kansas,20,079,352.0
Haskell County,Kansas,20,081,5.0
Hodgeman County,Kansas,20,083,13.0
Jackson County,Kansas,20,085,97.0
Jefferson County,Kansas,20,087,92.0
Jewell County,Kansas,20,089,10.0
Johnson County,Kansas,20,091,15230.0
Kearny County,Kansas,20,093,29.0
Kingman County,Kansas,20,095,32.0
Kiowa County,Kansas,20,097,16.0
Labette County,Kansas,20,099,129.0
Lane County,Kansas,20,101,0.0
Leavenworth County,Kansas,20,103,677.0
Lincoln County,Kansas,20,105,19.0
Linn County,Kansas,20,107,38.0
Logan County,Kansas,20,109,21.0
Lyon County,Kansas,20,111,334.0
McPherson County,Kansas,20,113,227.0
Marion County,Kansas,20,115,104.0
Marshall County,Kansas,20,117,61.0
Meade County,Kansas,20,119,9.0
Miami County,Kansas,20,121,327.0
Mitchell County,Kansas,20,123,61.0
Montgomery County,Kansas,20,125,204.0
Morris County,Kansas,20,127,40.0
Morton County,Kansas,20,129,7.0
Nemaha County,Kansas,20,131,75.0
Neosho County,Kansas,20,133,181.0
Ness County,Kansas,20,135,12.0
Norton County,Kansas,20,137,30.0
Osage County,Kansas,20,139,20.0
Osborne County,Kansas,20,141,24.0
Ottawa County,Kansas,20,143,12.0
Pawnee County,Kansas,20,145,35.0
Phillips County,Kansas,20,147,23.0
Pottawatomie County,Kansas,20,149,186.0
Pratt County,Kansas,20,151,76.0
Rawlins County,Kansas,20,153,21.0
Reno County,Kansas,20,155,566.0
Republic County,Kansas,20,157,33.0
Rice County,Kansas,20,159,51.0
Riley County,Kansas,20,161,799.0
Rooks County,Kansas,20,163,15.0
Rush County,Kansas,20,165,14.0
Russell County,Kansas,20,167,80.0
Saline County,Kansas,20,169,586.0
Scott County,Kansas,20,171,56.0
Sedgwick County,Kansas,20,173,5520.0
Seward County,Kansas,20,175,66.0
Shawnee County,Kansas,20,177,2452.0
Sheridan County,Kansas,20,179,19.0
Sherman County,Kansas,20,181,27.0
Smith County,Kansas,20,183,26.0
Stafford County,Kansas,20,185,8.0
Stanton County,Kansas,20,187,0.0
Stevens County,Kansas,20,189,17.0
Sumner County,Kansas,20,191,104.0
Thomas County,Kansas,20,193,41.0
Trego County,Kansas,20,195,12.0
Wabaunsee County,Kansas,20,197,36.0
Wallace County,Kansas,20,199,4.0
Washington County,Kansas,20,201,23.0
Wichita County,Kansas,20,203,4.0
Wilson County,Kansas,20,205,23.0
Woodson County,Kansas,20,207,5.0
Wyandotte County,Kansas,20,209,1044.0
Adair County,Kentucky,21,001,230.0
Allen County,Kentucky,21,003,119.0
Anderson County,Kentucky,21,005,197.0
Ballard County,Kentucky,21,007,44.0
Barren County,Kentucky,21,009,353.0
Bath County,Kentucky,21,011,70.0
Bell County,Kentucky,21,013,140.0
Boone County,Kentucky,21,015,1617.0
Bourbon County,Kentucky,21,017,123.0
Boyd County,Kentucky,21,019,604.0
Boyle County,Kentucky,21,021,355.0
Bracken County,Kentucky,21,023,90.0
Breathitt County,Kentucky,21,025,171.0
Breckinridge County,Kentucky,21,027,100.0
Bullitt County,Kentucky,21,029,319.0
Butler County,Kentucky,21,031,45.0
Caldwell County,Kentucky,21,033,75.0
Calloway County,Kentucky,21,035,390.0
Campbell County,Kentucky,21,037,1081.0
Carlisle County,Kentucky,21,039,13.0
Carroll County,Kentucky,21,041,32.0
Carter County,Kentucky,21,043,123.0
Casey County,Kentucky,21,045,87.0
Christian County,Kentucky,21,047,489.0
Clark County,Kentucky,21,049,218.0
Clay County,Kentucky,21,051,171.0
Clinton County,Kentucky,21,053,55.0
Crittenden County,Kentucky,21,055,116.0
Cumberland County,Kentucky,21,057,54.0
Daviess County,Kentucky,21,059,766.0
Edmonson County,Kentucky,21,061,102.0
Elliott County,Kentucky,21,063,30.0
Estill County,Kentucky,21,065,82.0
Fayette County,Kentucky,21,067,7922.0
Fleming County,Kentucky,21,069,47.0
Floyd County,Kentucky,21,071,228.0
Franklin County,Kentucky,21,073,469.0
Fulton County,Kentucky,21,075,28.0
Gallatin County,Kentucky,21,077,20.0
Garrard County,Kentucky,21,079,105.0
Grant County,Kentucky,21,081,116.0
Graves County,Kentucky,21,083,270.0
Grayson County,Kentucky,21,085,159.0
Green County,Kentucky,21,087,67.0
Greenup County,Kentucky,21,089,389.0
Hancock County,Kentucky,21,091,28.0
Hardin County,Kentucky,21,093,921.0
Harlan County,Kentucky,21,095,184.0
Harrison County,Kentucky,21,097,204.0
Hart County,Kentucky,21,099,108.0
Henderson County,Kentucky,21,101,324.0
Henry County,Kentucky,21,103,122.0
Hickman County,Kentucky,21,105,40.0
Hopkins County,Kentucky,21,107,550.0
Jackson County,Kentucky,21,109,152.0
Jefferson County,Kentucky,21,111,13673.0
Jessamine County,Kentucky,21,113,831.0
Johnson County,Kentucky,21,115,150.0
Kenton County,Kentucky,21,117,2319.0
Knott County,Kentucky,21,119,166.0
Knox County,Kentucky,21,121,326.0
Larue County,Kentucky,21,123,65.0
Laurel County,Kentucky,21,125,394.0
Lawrence County,Kentucky,21,127,72.0
Lee County,Kentucky,21,129,49.0
Leslie County,Kentucky,21,131,69.0
Letcher County,Kentucky,21,133,248.0
Lewis County,Kentucky,21,135,80.0
Lincoln County,Kentucky,21,137,131.0
Livingston County,Kentucky,21,139,53.0
Logan County,Kentucky,21,141,176.0
Lyon County,Kentucky,21,143,128.0
McCracken County,Kentucky,21,145,827.0
McCreary County,Kentucky,21,147,37.0
McLean County,Kentucky,21,149,57.0
Madison County,Kentucky,21,151,719.0
Magoffin County,Kentucky,21,153,225.0
Marion County,Kentucky,21,155,192.0
Marshall County,Kentucky,21,157,369.0
Martin County,Kentucky,21,159,51.0
Mason County,Kentucky,21,161,158.0
Meade County,Kentucky,21,163,195.0
Menifee County,Kentucky,21,165,29.0
Mercer County,Kentucky,21,167,111.0
Metcalfe County,Kentucky,21,169,61.0
Monroe County,Kentucky,21,171,95.0
Montgomery County,Kentucky,21,173,258.0
Morgan County,Kentucky,21,175,129.0
Muhlenberg County,Kentucky,21,177,247.0
Nelson County,Kentucky,21,179,364.0
Nicholas County,Kentucky,21,181,38.0
Ohio County,Kentucky,21,183,220.0
Oldham County,Kentucky,21,185,1458.0
Owen County,Kentucky,21,187,19.0
Owsley County,Kentucky,21,189,27.0
Pendleton County,Kentucky,21,191,85.0
Perry County,Kentucky,21,193,271.0
Pike County,Kentucky,21,195,676.0
Powell County,Kentucky,21,197,66.0
Pulaski County,Kentucky,21,199,656.0
Robertson County,Kentucky,21,201,16.0
Rockcastle County,Kentucky,21,203,86.0
Rowan County,Kentucky,21,205,376.0
Russell County,Kentucky,21,207,131.0
Scott County,Kentucky,21,209,682.0
Shelby County,Kentucky,21,211,486.0
Simpson County,Kentucky,21,213,149.0
Spencer County,Kentucky,21,215,138.0
Taylor County,Kentucky,21,217,351.0
Todd County,Kentucky,21,219,47.0
Trigg County,Kentucky,21,221,136.0
Trimble County,Kentucky,21,223,24.0
Union County,Kentucky,21,225,60.0
Warren County,Kentucky,21,227,1773.0
Washington County,Kentucky,21,229,119.0
Wayne County,Kentucky,21,231,170.0
Webster County,Kentucky,21,233,58.0
Whitley County,Kentucky,21,235,358.0
Wolfe County,Kentucky,21,237,26.0
Woodford County,Kentucky,21,239,475.0
Acadia Parish,Louisiana,22,001,264.0
Allen Parish,Louisiana,22,003,276.0
Ascension Parish,Louisiana,22,005,991.0
Assumption Parish,Louisiana,22,007,94.0
Avoyelles Parish,Louisiana,22,009,301.0
Beauregard Parish,Louisiana,22,011,253.0
Bienville Parish,Louisiana,22,013,59.0
Bossier Parish,Louisiana,22,015,928.0
Caddo Parish,Louisiana,22,017,3322.0
Calcasieu Parish,Louisiana,22,019,1594.0
Caldwell Parish,Louisiana,22,021,87.0
Cameron Parish,Louisiana,22,023,25.0
Catahoula Parish,Louisiana,22,025,23.0
Claiborne Parish,Louisiana,22,027,85.0
Concordia Parish,Louisiana,22,029,69.0
De Soto Parish,Louisiana,22,031,162.0
East Baton Rouge Parish,Louisiana,22,033,7166.0
East Carroll Parish,Louisiana,22,035,0.0
East Feliciana Parish,Louisiana,22,037,101.0
Evangeline Parish,Louisiana,22,039,127.0
Franklin Parish,Louisiana,22,041,47.0
Grant Parish,Louisiana,22,043,37.0
Iberia Parish,Louisiana,22,045,316.0
Iberville Parish,Louisiana,22,047,116.0
Jackson Parish,Louisiana,22,049,76.0
Jefferson Parish,Louisiana,22,051,6720.0
Jefferson Davis Parish,Louisiana,22,053,145.0
Lafayette Parish,Louisiana,22,055,3154.0
Lafourche Parish,Louisiana,22,057,628.0
LaSalle Parish,Louisiana,22,059,38.0
Lincoln Parish,Louisiana,22,061,468.0
Livingston Parish,Louisiana,22,063,660.0
Madison Parish,Louisiana,22,065,35.0
Morehouse Parish,Louisiana,22,067,123.0
Natchitoches Parish,Louisiana,22,069,170.0
Orleans Parish,Louisiana,22,071,11724.0
Ouachita Parish,Louisiana,22,073,1229.0
Plaquemines Parish,Louisiana,22,075,166.0
Pointe Coupee Parish,Louisiana,22,077,132.0
Rapides Parish,Louisiana,22,079,1313.0
Red River Parish,Louisiana,22,081,4.0
Richland Parish,Louisiana,22,083,157.0
Sabine Parish,Louisiana,22,085,112.0
Saint Bernard Parish,Louisiana,22,087,175.0
Saint Charles Parish,Louisiana,22,089,154.0
Saint Helena Parish,Louisiana,22,091,6.0
Saint James Parish,Louisiana,22,093,28.0
Saint John the Baptist Parish,Louisiana,22,095,169.0
Saint Landry Parish,Louisiana,22,097,467.0
Saint Martin Parish,Louisiana,22,099,145.0
Saint Mary Parish,Louisiana,22,101,169.0
Saint Tammany Parish,Louisiana,22,103,4167.0
Tangipahoa Parish,Louisiana,22,105,686.0
Tensas Parish,Louisiana,22,107,8.0
Terrebonne Parish,Louisiana,22,109,597.0
Union Parish,Louisiana,22,111,39.0
Vermilion Parish,Louisiana,22,113,136.0
Vernon Parish,Louisiana,22,115,229.0
Washington Parish,Louisiana,22,117,113.0
Webster Parish,Louisiana,22,119,135.0
West Baton Rouge Parish,Louisiana,22,121,251.0
West Carroll Parish,Louisiana,22,123,71.0
West Feliciana Parish,Louisiana,22,125,102.0
Winn Parish,Louisiana,22,127,88.0
Androscoggin County,Maine,23,001,1089.0
Aroostook County,Maine,23,003,524.0
Cumberland County,Maine,23,005,7283.0
Franklin County,Maine,23,007,338.0
Hancock County,Maine,23,009,798.0
Kennebec County,Maine,23,011,1176.0
Knox County,Maine,23,013,520.0
Lincoln County,Maine,23,015,602.0
Oxford County,Maine,23,017,401.0
Penobscot County,Maine,23,019,1691.0
Piscataquis County,Maine,23,021,111.0
Sagadahoc County,Maine,23,023,575.0
Somerset County,Maine,23,025,326.0
Waldo County,Maine,23,027,357.0
Washington County,Maine,23,029,215.0
York County,Maine,23,031,2275.0
Allegany County,Maryland,24,001,495.0
Anne Arundel County,Maryland,24,003,9549.0
Baltimore County,Maryland,24,005,17826.0
Calvert County,Maryland,24,009,1087.0
Caroline County,Maryland,24,011,162.0
Carroll County,Maryland,24,013,2058.0
Cecil County,Maryland,24,015,692.0
Charles County,Maryland,24,017,1341.0
Dorchester County,Maryland,24,019,374.0
Frederick County,Maryland,24,021,3522.0
Garrett County,Maryland,24,023,245.0
Harford County,Maryland,24,025,2646.0
Howard County,Maryland,24,027,10266.0
Kent County,Maryland,24,029,355.0
Queen Anne's County,Maryland,24,035,736.0
Saint Mary's County,Maryland,24,037,992.0
Somerset County,Maryland,24,039,50.0
Talbot County,Maryland,24,041,1241.0
Washington County,Maryland,24,043,1078.0
Wicomico County,Maryland,24,045,989.0
Worcester County,Maryland,24,047,700.0
Baltimore City,Maryland,24,510,12407.0
Montgomery County,Maryland,24,031,46104.0
Prince George's County,Maryland,24,033,9646.0
Barnstable County,Massachusetts,25,001,4505.0
Berkshire County,Massachusetts,25,003,2284.0
Bristol County,Massachusetts,25,005,5474.0
Dukes County,Massachusetts,25,007,744.0
Essex County,Massachusetts,25,009,12887.0
Franklin County,Massachusetts,25,011,1085.0
Hampden County,Massachusetts,25,013,4445.0
Hampshire County,Massachusetts,25,015,2804.0
Middlesex County,Massachusetts,25,017,44129.0
Nantucket County,Massachusetts,25,019,285.0
Norfolk County,Massachusetts,25,021,22304.0
Plymouth County,Massachusetts,25,023,8127.0
Suffolk County,Massachusetts,25,025,22257.0
Worcester County,Massachusetts,25,027,10573.0
Alcona County,Michigan,26,001,92.0
Alger County,Michigan,26,003,26.0
Allegan County,Michigan,26,005,704.0
Alpena County,Michigan,26,007,279.0
Antrim County,Michigan,26,009,288.0
Arenac County,Michigan,26,011,45.0
Baraga County,Michigan,26,013,60.0
Barry County,Michigan,26,015,417.0
Bay County,Michigan,26,017,776.0
Benzie County,Michigan,26,019,231.0
Berrien County,Michigan,26,021,1802.0
Branch County,Michigan,26,023,167.0
Calhoun County,Michigan,26,025,798.0
Cass County,Michigan,26,027,375.0
Charlevoix County,Michigan,26,029,541.0
Cheboygan County,Michigan,26,031,188.0
Chippewa County,Michigan,26,033,264.0
Clare County,Michigan,26,035,88.0
Clinton County,Michigan,26,037,1166.0
Crawford County,Michigan,26,039,140.0
Delta County,Michigan,26,041,364.0
Dickinson County,Michigan,26,043,326.0
Eaton County,Michigan,26,045,1131.0
Emmet County,Michigan,26,047,541.0
Genesee County,Michigan,26,049,3356.0
Gladwin County,Michigan,26,051,103.0
Gogebic County,Michigan,26,053,132.0
Grand Traverse County,Michigan,26,055,1565.0
Gratiot County,Michigan,26,057,141.0
Hillsdale County,Michigan,26,059,403.0
Houghton County,Michigan,26,061,322.0
Huron County,Michigan,26,063,245.0
Ingham County,Michigan,26,065,4821.0
Ionia County,Michigan,26,067,211.0
Iosco County,Michigan,26,069,148.0
Iron County,Michigan,26,071,94.0
Isabella County,Michigan,26,073,452.0
Jackson County,Michigan,26,075,1074.0
Kalamazoo County,Michigan,26,077,3282.0
Kalkaska County,Michigan,26,079,101.0
Kent County,Michigan,26,081,8181.0
Keweenaw County,Michigan,26,083,38.0
Lake County,Michigan,26,085,42.0
Lapeer County,Michigan,26,087,404.0
Leelanau County,Michigan,26,089,498.0
Lenawee County,Michigan,26,091,676.0
Livingston County,Michigan,26,093,1930.0
Luce County,Michigan,26,095,38.0
Mackinac County,Michigan,26,097,109.0
Macomb County,Michigan,26,099,6944.0
Manistee County,Michigan,26,101,240.0
Marquette County,Michigan,26,103,750.0
Mason County,Michigan,26,105,234.0
Mecosta County,Michigan,26,107,295.0
Menominee County,Michigan,26,109,183.0
Midland County,Michigan,26,111,1099.0
Missaukee County,Michigan,26,113,65.0
Monroe County,Michigan,26,115,941.0
Montcalm County,Michigan,26,117,309.0
Montmorency County,Michigan,26,119,48.0
Muskegon County,Michigan,26,121,1012.0
Newaygo County,Michigan,26,123,194.0
Oakland County,Michigan,26,125,31816.0
Oceana County,Michigan,26,127,172.0
Ogemaw County,Michigan,26,129,134.0
Ontonagon County,Michigan,26,131,51.0
Osceola County,Michigan,26,133,63.0
Oscoda County,Michigan,26,135,26.0
Otsego County,Michigan,26,137,272.0
Ottawa County,Michigan,26,139,2459.0
Presque Isle County,Michigan,26,141,142.0
Roscommon County,Michigan,26,143,160.0
Saginaw County,Michigan,26,145,1970.0
Saint Clair County,Michigan,26,147,1171.0
Saint Joseph County,Michigan,26,149,231.0
Sanilac County,Michigan,26,151,180.0
Schoolcraft County,Michigan,26,153,27.0
Shiawassee County,Michigan,26,155,413.0
Tuscola County,Michigan,26,157,239.0
Van Buren County,Michigan,26,159,529.0
Washtenaw County,Michigan,26,161,10475.0
Wayne County,Michigan,26,163,16375.0
Wexford County,Michigan,26,165,169.0
Aitkin County,Minnesota,27,001,136.0
Anoka County,Minnesota,27,003,2601.0
Becker County,Minnesota,27,005,385.0
Beltrami County,Minnesota,27,007,506.0
Benton County,Minnesota,27,009,229.0
Big Stone County,Minnesota,27,011,26.0
Blue Earth County,Minnesota,27,013,708.0
Brown County,Minnesota,27,015,243.0
Carlton County,Minnesota,27,017,215.0
Carver County,Minnesota,27,019,1392.0
Cass County,Minnesota,27,021,256.0
Chippewa County,Minnesota,27,023,62.0
Chisago County,Minnesota,27,025,276.0
Clay County,Minnesota,27,027,332.0
Clearwater County,Minnesota,27,029,26.0
Cook County,Minnesota,27,031,130.0
Cottonwood County,Minnesota,27,033,56.0
Crow Wing County,Minnesota,27,035,748.0
Dakota County,Minnesota,27,037,6145.0
Dodge County,Minnesota,27,039,159.0
Douglas County,Minnesota,27,041,349.0
Faribault County,Minnesota,27,043,90.0
Fillmore County,Minnesota,27,045,164.0
Freeborn County,Minnesota,27,047,201.0
Goodhue County,Minnesota,27,049,436.0
Grant County,Minnesota,27,051,24.0
Hennepin County,Minnesota,27,053,29346.0
Houston County,Minnesota,27,055,145.0
Hubbard County,Minnesota,27,057,224.0
Isanti County,Minnesota,27,059,187.0
Itasca County,Minnesota,27,061,437.0
Jackson County,Minnesota,27,063,75.0
Kanabec County,Minnesota,27,065,122.0
Kandiyohi County,Minnesota,27,067,569.0
Kittson County,Minnesota,27,069,59.0
Koochiching County,Minnesota,27,071,89.0
Lac qui Parle County,Minnesota,27,073,67.0
Lake County,Minnesota,27,075,145.0
Lake of the Woods County,Minnesota,27,077,7.0
Le Sueur County,Minnesota,27,079,145.0
Lincoln County,Minnesota,27,081,33.0
Lyon County,Minnesota,27,083,194.0
McLeod County,Minnesota,27,085,169.0
Mahnomen County,Minnesota,27,087,28.0
Marshall County,Minnesota,27,089,27.0
Martin County,Minnesota,27,091,118.0
Meeker County,Minnesota,27,093,151.0
Mille Lacs County,Minnesota,27,095,91.0
Morrison County,Minnesota,27,097,155.0
Mower County,Minnesota,27,099,337.0
Murray County,Minnesota,27,101,53.0
Nicollet County,Minnesota,27,103,383.0
Nobles County,Minnesota,27,105,132.0
Norman County,Minnesota,27,107,27.0
Olmsted County,Minnesota,27,109,4847.0
Otter Tail County,Minnesota,27,111,595.0
Pennington County,Minnesota,27,113,106.0
Pine County,Minnesota,27,115,82.0
Pipestone County,Minnesota,27,117,72.0
Polk County,Minnesota,27,119,289.0
Pope County,Minnesota,27,121,89.0
Ramsey County,Minnesota,27,123,11573.0
Red Lake County,Minnesota,27,125,15.0
Redwood County,Minnesota,27,127,94.0
Renville County,Minnesota,27,129,54.0
Rice County,Minnesota,27,131,663.0
Rock County,Minnesota,27,133,113.0
Roseau County,Minnesota,27,135,101.0
Saint Louis County,Minnesota,27,137,2539.0
Scott County,Minnesota,27,139,1317.0
Sherburne County,Minnesota,27,141,717.0
Sibley County,Minnesota,27,143,96.0
Stearns County,Minnesota,27,145,1515.0
Steele County,Minnesota,27,147,336.0
Stevens County,Minnesota,27,149,115.0
Swift County,Minnesota,27,151,51.0
Todd County,Minnesota,27,153,120.0
Traverse County,Minnesota,27,155,37.0
Wabasha County,Minnesota,27,157,215.0
Wadena County,Minnesota,27,159,89.0
Waseca County,Minnesota,27,161,87.0
Washington County,Minnesota,27,163,4773.0
Watonwan County,Minnesota,27,165,24.0
Wilkin County,Minnesota,27,167,25.0
Winona County,Minnesota,27,169,393.0
Wright County,Minnesota,27,171,1116.0
Yellow Medicine County,Minnesota,27,173,45.0
Adams County,Mississippi,28,001,292.0
Alcorn County,Mississippi,28,003,452.0
Amite County,Mississippi,28,005,80.0
Attala County,Mississippi,28,007,47.0
Benton County,Mississippi,28,009,59.0
Bolivar County,Mississippi,28,011,397.0
Calhoun County,Mississippi,28,013,31.0
Carroll County,Mississippi,28,015,78.0
Chickasaw County,Mississippi,28,017,81.0
Choctaw County,Mississippi,28,019,38.0
Claiborne County,Mississippi,28,021,75.0
Clarke County,Mississippi,28,023,96.0
Clay County,Mississippi,28,025,124.0
Coahoma County,Mississippi,28,027,128.0
Copiah County,Mississippi,28,029,72.0
Covington County,Mississippi,28,031,163.0
DeSoto County,Mississippi,28,033,1323.0
Forrest County,Mississippi,28,035,850.0
Franklin County,Mississippi,28,037,21.0
George County,Mississippi,28,039,81.0
Greene County,Mississippi,28,041,40.0
Grenada County,Mississippi,28,043,113.0
Hancock County,Mississippi,28,045,381.0
Harrison County,Mississippi,28,047,1964.0
Hinds County,Mississippi,28,049,3747.0
Holmes County,Mississippi,28,051,64.0
