County,State,State_FIPS,County_FIPS,ged_or_alternative
Pettis County,Missouri,29,159,1209
Phelps County,Missouri,29,161,1658
Pike County,Missouri,29,163,1089
Platte County,Missouri,29,165,1279
Polk County,Missouri,29,167,1010
Pulaski County,Missouri,29,169,1244
Putnam County,Missouri,29,171,130
Ralls County,Missouri,29,173,434
Randolph County,Missouri,29,175,1205
Ray County,Missouri,29,177,857
Reynolds County,Missouri,29,179,280
Ripley County,Missouri,29,181,753
Saint Charles County,Missouri,29,183,7881
Saint Clair County,Missouri,29,185,442
Sainte Genevieve County,Missouri,29,186,628
Saint Francois County,Missouri,29,187,3556
Saint Louis County,Missouri,29,189,19959
Saline County,Missouri,29,195,651
Schuyler County,Missouri,29,197,144
Scotland County,Missouri,29,199,122
Scott County,Missouri,29,201,1513
Shannon County,Missouri,29,203,366
Shelby County,Missouri,29,205,216
Stoddard County,Missouri,29,207,1424
Stone County,Missouri,29,209,1474
Sullivan County,Missouri,29,211,227
Taney County,Missouri,29,213,1595
Texas County,Missouri,29,215,1413
Vernon County,Missouri,29,217,801
Warren County,Missouri,29,219,1197
Washington County,Missouri,29,221,1408
Wayne County,Missouri,29,223,746
Webster County,Missouri,29,225,1713
Worth County,Missouri,29,227,54
Wright County,Missouri,29,229,770
Saint Louis City,Missouri,29,510,9200
Beaverhead County,Montana,30,001,195
Big Horn County,Montana,30,003,379
Blaine County,Montana,30,005,192
Broadwater County,Montana,30,007,221
Carbon County,Montana,30,009,328
Carter County,Montana,30,011,17
Cascade County,Montana,30,013,2738
Chouteau County,Montana,30,015,174
Custer County,Montana,30,017,512
Daniels County,Montana,30,019,17
Dawson County,Montana,30,021,419
Deer Lodge County,Montana,30,023,484
Fallon County,Montana,30,025,54
Fergus County,Montana,30,027,517
Flathead County,Montana,30,029,2250
Gallatin County,Montana,30,031,1693
Garfield County,Montana,30,033,23
Glacier County,Montana,30,035,638
Granite County,Montana,30,039,85
Hill County,Montana,30,041,625
Jefferson County,Montana,30,043,304
Judith Basin County,Montana,30,045,35
Lake County,Montana,30,047,844
Lewis and Clark County,Montana,30,049,1838
Liberty County,Montana,30,051,8
Lincoln County,Montana,30,053,928
McCone County,Montana,30,055,22
Madison County,Montana,30,057,150
Meagher County,Montana,30,059,52
Mineral County,Montana,30,061,356
Missoula County,Montana,30,063,3071
Musselshell County,Montana,30,065,308
Phillips County,Montana,30,071,71
Pondera County,Montana,30,073,174
Powder River County,Montana,30,075,28
Powell County,Montana,30,077,634
Prairie County,Montana,30,079,31
Ravalli County,Montana,30,081,1708
Richland County,Montana,30,083,440
Roosevelt County,Montana,30,085,493
Rosebud County,Montana,30,087,314
Sanders County,Montana,30,089,538
Sheridan County,Montana,30,091,44
Silver Bow County,Montana,30,093,1517
Stillwater County,Montana,30,095,299
Sweet Grass County,Montana,30,097,84
Teton County,Montana,30,099,192
Toole County,Montana,30,101,264
Valley County,Montana,30,105,126
Wheatland County,Montana,30,107,68
Wibaux County,Montana,30,109,28
Yellowstone County,Montana,30,111,5333
Park County,Montana,30,067,460
Adams County,Nebraska,31,001,813
Antelope County,Nebraska,31,003,196
Boone County,Nebraska,31,011,129
Box Butte County,Nebraska,31,013,387
Boyd County,Nebraska,31,015,36
Brown County,Nebraska,31,017,93
Buffalo County,Nebraska,31,019,1059
Burt County,Nebraska,31,021,201
Butler County,Nebraska,31,023,213
Cass County,Nebraska,31,025,472
Cedar County,Nebraska,31,027,128
Chase County,Nebraska,31,029,96
Cherry County,Nebraska,31,031,43
Cheyenne County,Nebraska,31,033,258
Clay County,Nebraska,31,035,141
Colfax County,Nebraska,31,037,242
Cuming County,Nebraska,31,039,156
Custer County,Nebraska,31,041,171
Dakota County,Nebraska,31,043,666
Dawes County,Nebraska,31,045,204
Dawson County,Nebraska,31,047,783
Deuel County,Nebraska,31,049,67
Dixon County,Nebraska,31,051,119
Dodge County,Nebraska,31,053,1083
Douglas County,Nebraska,31,055,10926
Dundy County,Nebraska,31,057,67
Fillmore County,Nebraska,31,059,129
Franklin County,Nebraska,31,061,98
Frontier County,Nebraska,31,063,58
Furnas County,Nebraska,31,065,100
Gage County,Nebraska,31,067,659
Garden County,Nebraska,31,069,86
Garfield County,Nebraska,31,071,69
Gosper County,Nebraska,31,073,56
Greeley County,Nebraska,31,077,12
Hall County,Nebraska,31,079,1221
Hamilton County,Nebraska,31,081,167
Harlan County,Nebraska,31,083,82
Hitchcock County,Nebraska,31,087,91
Holt County,Nebraska,31,089,168
Howard County,Nebraska,31,093,93
Jefferson County,Nebraska,31,095,213
Johnson County,Nebraska,31,097,342
Kearney County,Nebraska,31,099,104
Keith County,Nebraska,31,101,370
Kimball County,Nebraska,31,105,90
Knox County,Nebraska,31,107,227
Lancaster County,Nebraska,31,109,5939
Lincoln County,Nebraska,31,111,1041
Madison County,Nebraska,31,119,878
Merrick County,Nebraska,31,121,166
Morrill County,Nebraska,31,123,167
Nance County,Nebraska,31,125,95
Nemaha County,Nebraska,31,127,150
Nuckolls County,Nebraska,31,129,130
Otoe County,Nebraska,31,131,473
Pawnee County,Nebraska,31,133,62
Perkins County,Nebraska,31,135,49
Phelps County,Nebraska,31,137,113
Pierce County,Nebraska,31,139,124
Platte County,Nebraska,31,141,903
Polk County,Nebraska,31,143,128
Red Willow County,Nebraska,31,145,287
Richardson County,Nebraska,31,147,405
Rock County,Nebraska,31,149,35
Saline County,Nebraska,31,151,360
Sarpy County,Nebraska,31,153,2287
Saunders County,Nebraska,31,155,347
Scotts Bluff County,Nebraska,31,157,1133
Seward County,Nebraska,31,159,296
Sheridan County,Nebraska,31,161,107
Sherman County,Nebraska,31,163,75
Sioux County,Nebraska,31,165,18
Stanton County,Nebraska,31,167,127
Thayer County,Nebraska,31,169,99
Thurston County,Nebraska,31,173,250
Valley County,Nebraska,31,175,73
Washington County,Nebraska,31,177,464
Wayne County,Nebraska,31,179,117
Webster County,Nebraska,31,181,77
York County,Nebraska,31,185,307
Churchill County,Nevada,32,001,1016
Clark County,Nevada,32,003,45802
Douglas County,Nevada,32,005,852
Elko County,Nevada,32,007,1031
Eureka County,Nevada,32,011,85
Humboldt County,Nevada,32,013,446
Lander County,Nevada,32,015,201
Lincoln County,Nevada,32,017,110
Lyon County,Nevada,32,019,1913
Mineral County,Nevada,32,021,228
Nye County,Nevada,32,023,2128
Pershing County,Nevada,32,027,445
Storey County,Nevada,32,029,94
Washoe County,Nevada,32,031,9846
White Pine County,Nevada,32,033,321
Carson City,Nevada,32,510,1851
Belknap County,New Hampshire,33,001,1786
Carroll County,New Hampshire,33,003,1412
Cheshire County,New Hampshire,33,005,2297
Coos County,New Hampshire,33,007,1393
Grafton County,New Hampshire,33,009,2133
Hillsborough County,New Hampshire,33,011,9827
Merrimack County,New Hampshire,33,013,4900
Rockingham County,New Hampshire,33,015,7045
Strafford County,New Hampshire,33,017,3609
Sullivan County,New Hampshire,33,019,1595
Atlantic County,New Jersey,34,001,5851
Bergen County,New Jersey,34,003,10477
Burlington County,New Jersey,34,005,9811
Camden County,New Jersey,34,007,11076
Cape May County,New Jersey,34,009,2658
Cumberland County,New Jersey,34,011,7118
Essex County,New Jersey,34,013,14163
Gloucester County,New Jersey,34,015,6654
Hudson County,New Jersey,34,017,9704
Hunterdon County,New Jersey,34,019,1806
Mercer County,New Jersey,34,021,6446
Middlesex County,New Jersey,34,023,12369
Monmouth County,New Jersey,34,025,8191
Morris County,New Jersey,34,027,6086
Ocean County,New Jersey,34,029,13904
Passaic County,New Jersey,34,031,8214
Salem County,New Jersey,34,033,1776
Somerset County,New Jersey,34,035,3102
Sussex County,New Jersey,34,037,2403
Union County,New Jersey,34,039,7484
Warren County,New Jersey,34,041,2323
Bernalillo County,New Mexico,35,001,17624
Catron County,New Mexico,35,003,177
Chaves County,New Mexico,35,005,2578
Colfax County,New Mexico,35,007,339
Curry County,New Mexico,35,009,1529
De Baca County,New Mexico,35,011,69
Dona Ana County,New Mexico,35,013,5120
Eddy County,New Mexico,35,015,1936
Grant County,New Mexico,35,017,994
Guadalupe County,New Mexico,35,019,184
Hidalgo County,New Mexico,35,023,224
Lea County,New Mexico,35,025,2199
Lincoln County,New Mexico,35,027,609
Los Alamos County,New Mexico,35,028,248
Luna County,New Mexico,35,029,992
McKinley County,New Mexico,35,031,941
Mora County,New Mexico,35,033,291
Otero County,New Mexico,35,035,2510
Quay County,New Mexico,35,037,350
Rio Arriba County,New Mexico,35,039,1159
Roosevelt County,New Mexico,35,041,588
Sandoval County,New Mexico,35,043,3418
San Juan County,New Mexico,35,045,3854
San Miguel County,New Mexico,35,047,984
Santa Fe County,New Mexico,35,049,3451
Sierra County,New Mexico,35,051,475
Socorro County,New Mexico,35,053,336
Taos County,New Mexico,35,055,636
Torrance County,New Mexico,35,057,806
Union County,New Mexico,35,059,228
Cibola County,New Mexico,35,006,1122
Valencia County,New Mexico,35,061,2459
Albany County,New York,36,001,7169
Allegany County,New York,36,003,1741
Bronx County,New York,36,005,39815
Broome County,New York,36,007,6510
Cattaraugus County,New York,36,009,3664
Cayuga County,New York,36,011,3945
Chautauqua County,New York,36,013,4804
Chemung County,New York,36,015,3744
Chenango County,New York,36,017,2266
Clinton County,New York,36,019,4054
Columbia County,New York,36,021,2086
Cortland County,New York,36,023,1880
Delaware County,New York,36,025,1862
Dutchess County,New York,36,027,9202
Erie County,New York,36,029,25806
Essex County,New York,36,031,1793
Franklin County,New York,36,033,3213
Fulton County,New York,36,035,2865
Genesee County,New York,36,037,2028
Greene County,New York,36,039,1946
Hamilton County,New York,36,041,124
Herkimer County,New York,36,043,2736
Jefferson County,New York,36,045,4692
Kings County,New York,36,047,67263
Lewis County,New York,36,049,844
Livingston County,New York,36,051,2187
Madison County,New York,36,053,2159
Monroe County,New York,36,055,18488
Montgomery County,New York,36,057,1789
Nassau County,New York,36,059,19444
New York County,New York,36,061,24529
Niagara County,New York,36,063,7914
Oneida County,New York,36,065,8577
Onondaga County,New York,36,067,12004
Ontario County,New York,36,069,3179
Orange County,New York,36,071,9468
Orleans County,New York,36,073,2352
Oswego County,New York,36,075,6126
Otsego County,New York,36,077,2445
Putnam County,New York,36,079,1763
Queens County,New York,36,081,51498
Rensselaer County,New York,36,083,5159
Richmond County,New York,36,085,13071
Rockland County,New York,36,087,4015
Saint Lawrence County,New York,36,089,5004
Saratoga County,New York,36,091,5320
Schenectady County,New York,36,093,4343
Schoharie County,New York,36,095,1114
Schuyler County,New York,36,097,777
Seneca County,New York,36,099,1448
Steuben County,New York,36,101,3677
Suffolk County,New York,36,103,26689
Sullivan County,New York,36,105,2637
Tioga County,New York,36,107,2101
Tompkins County,New York,36,109,2016
Ulster County,New York,36,111,5601
Warren County,New York,36,113,2653
Washington County,New York,36,115,3391
Wayne County,New York,36,117,3584
Westchester County,New York,36,119,12367
Wyoming County,New York,36,121,2356
Yates County,New York,36,123,695
Alamance County,North Carolina,37,001,4757
Alexander County,North Carolina,37,003,1665
Alleghany County,North Carolina,37,005,356
Anson County,North Carolina,37,007,1189
Ashe County,North Carolina,37,009,641
Avery County,North Carolina,37,011,992
Beaufort County,North Carolina,37,013,1829
Bertie County,North Carolina,37,015,971
Bladen County,North Carolina,37,017,1586
Brunswick County,North Carolina,37,019,3180
Buncombe County,North Carolina,37,021,8059
Burke County,North Carolina,37,023,3734
Cabarrus County,North Carolina,37,025,4931
Caldwell County,North Carolina,37,027,3477
Camden County,North Carolina,37,029,234
Carteret County,North Carolina,37,031,2549
Caswell County,North Carolina,37,033,1328
Catawba County,North Carolina,37,035,5122
Chatham County,North Carolina,37,037,1433
Cherokee County,North Carolina,37,039,1087
Chowan County,North Carolina,37,041,490
Clay County,North Carolina,37,043,381
Cleveland County,North Carolina,37,045,3442
Columbus County,North Carolina,37,047,2161
Craven County,North Carolina,37,049,3719
Cumberland County,North Carolina,37,051,8442
Currituck County,North Carolina,37,053,944
Dare County,North Carolina,37,055,900
Davidson County,North Carolina,37,057,6745
Davie County,North Carolina,37,059,1077
Duplin County,North Carolina,37,061,1954
Durham County,North Carolina,37,063,5546
Edgecombe County,North Carolina,37,065,2465
Forsyth County,North Carolina,37,067,8497
Franklin County,North Carolina,37,069,1969
Gaston County,North Carolina,37,071,8884
Gates County,North Carolina,37,073,323
Graham County,North Carolina,37,075,261
Granville County,North Carolina,37,077,2419
Greene County,North Carolina,37,079,944
Guilford County,North Carolina,37,081,10016
Halifax County,North Carolina,37,083,2465
Harnett County,North Carolina,37,085,3521
Haywood County,North Carolina,37,087,2339
Henderson County,North Carolina,37,089,3135
Hertford County,North Carolina,37,091,817
Hoke County,North Carolina,37,093,1378
Hyde County,North Carolina,37,095,352
Iredell County,North Carolina,37,097,6254
Jackson County,North Carolina,37,099,1320
Johnston County,North Carolina,37,101,5391
Jones County,North Carolina,37,103,513
Lee County,North Carolina,37,105,1699
Lenoir County,North Carolina,37,107,2089
Lincoln County,North Carolina,37,109,2532
McDowell County,North Carolina,37,111,2013
Macon County,North Carolina,37,113,1516
Madison County,North Carolina,37,115,1059
Martin County,North Carolina,37,117,1072
Mecklenburg County,North Carolina,37,119,14239
Mitchell County,North Carolina,37,121,784
Montgomery County,North Carolina,37,123,1124
Moore County,North Carolina,37,125,2521
Nash County,North Carolina,37,127,3117
New Hanover County,North Carolina,37,129,4763
Northampton County,North Carolina,37,131,838
Onslow County,North Carolina,37,133,4564
Orange County,North Carolina,37,135,2087
Pamlico County,North Carolina,37,137,839
Pasquotank County,North Carolina,37,139,1567
Pender County,North Carolina,37,141,2000
Perquimans County,North Carolina,37,143,554
Person County,North Carolina,37,145,1542
Pitt County,North Carolina,37,147,4154
Polk County,North Carolina,37,149,713
Randolph County,North Carolina,37,151,6851
Richmond County,North Carolina,37,153,1968
Robeson County,North Carolina,37,155,3450
Rockingham County,North Carolina,37,157,3792
Rowan County,North Carolina,37,159,5753
Rutherford County,North Carolina,37,161,2809
Sampson County,North Carolina,37,163,2033
Scotland County,North Carolina,37,165,1591
Stanly County,North Carolina,37,167,2023
Stokes County,North Carolina,37,169,1992
Surry County,North Carolina,37,171,2479
Swain County,North Carolina,37,173,462
Transylvania County,North Carolina,37,175,1283
Tyrrell County,North Carolina,37,177,228
Union County,North Carolina,37,179,4713
Vance County,North Carolina,37,181,1798
Wake County,North Carolina,37,183,13620
Warren County,North Carolina,37,185,893
Washington County,North Carolina,37,187,674
Watauga County,North Carolina,37,189,785
Wayne County,North Carolina,37,191,3146
Wilkes County,North Carolina,37,193,2320
Wilson County,North Carolina,37,195,2964
Yadkin County,North Carolina,37,197,1353
Yancey County,North Carolina,37,199,795
Adams County,North Dakota,38,001,43
Barnes County,North Dakota,38,003,380
Benson County,North Dakota,38,005,207
Bottineau County,North Dakota,38,009,185
Bowman County,North Dakota,38,011,45
Burke County,North Dakota,38,013,38
Burleigh County,North Dakota,38,015,2162
Cass County,North Dakota,38,017,2868
Cavalier County,North Dakota,38,019,104
Dickey County,North Dakota,38,021,117
Divide County,North Dakota,38,023,1
Dunn County,North Dakota,38,025,69
Eddy County,North Dakota,38,027,77
Emmons County,North Dakota,38,029,40
Foster County,North Dakota,38,031,68
Golden Valley County,North Dakota,38,033,50
Grand Forks County,North Dakota,38,035,1379
Grant County,North Dakota,38,037,50
Griggs County,North Dakota,38,039,50
Hettinger County,North Dakota,38,041,38
Kidder County,North Dakota,38,043,62
LaMoure County,North Dakota,38,045,51
Logan County,North Dakota,38,047,37
McHenry County,North Dakota,38,049,132
McIntosh County,North Dakota,38,051,57
McKenzie County,North Dakota,38,053,150
McLean County,North Dakota,38,055,268
Mercer County,North Dakota,38,057,289
Morton County,North Dakota,38,059,674
Mountrail County,North Dakota,38,061,257
Nelson County,North Dakota,38,063,41
Oliver County,North Dakota,38,065,36
Pembina County,North Dakota,38,067,214
Pierce County,North Dakota,38,069,115
Ramsey County,North Dakota,38,071,390
Ransom County,North Dakota,38,073,102
Renville County,North Dakota,38,075,32
Richland County,North Dakota,38,077,296
Rolette County,North Dakota,38,079,502
Sargent County,North Dakota,38,081,98
Sheridan County,North Dakota,38,083,27
Sioux County,North Dakota,38,085,165
Stark County,North Dakota,38,089,684
Steele County,North Dakota,38,091,13
Stutsman County,North Dakota,38,093,812
Towner County,North Dakota,38,095,42
Traill County,North Dakota,38,097,162
Walsh County,North Dakota,38,099,378
Ward County,North Dakota,38,101,1173
Wells County,North Dakota,38,103,91
Williams County,North Dakota,38,105,657
Adams County,Ohio,39,001,1153
Allen County,Ohio,39,003,3335
Ashland County,Ohio,39,005,1230
Ashtabula County,Ohio,39,007,3966
Athens County,Ohio,39,009,1302
Auglaize County,Ohio,39,011,1165
Belmont County,Ohio,39,013,2290
Brown County,Ohio,39,015,1896
Butler County,Ohio,39,017,9654
Carroll County,Ohio,39,019,961
Champaign County,Ohio,39,021,1557
Clark County,Ohio,39,023,4900
Clermont County,Ohio,39,025,6276
Clinton County,Ohio,39,027,1438
Columbiana County,Ohio,39,029,3723
Coshocton County,Ohio,39,031,990
Crawford County,Ohio,39,033,1260
Cuyahoga County,Ohio,39,035,28974
Darke County,Ohio,39,037,1610
Defiance County,Ohio,39,039,1251
Delaware County,Ohio,39,041,1734
Erie County,Ohio,39,043,2205
Fairfield County,Ohio,39,045,3481
Fayette County,Ohio,39,047,1004
Franklin County,Ohio,39,049,22618
Fulton County,Ohio,39,051,876
Gallia County,Ohio,39,053,1015
Geauga County,Ohio,39,055,1417
Greene County,Ohio,39,057,3489
Guernsey County,Ohio,39,059,1229
Hamilton County,Ohio,39,061,16654
Hancock County,Ohio,39,063,1281
Hardin County,Ohio,39,065,898
Harrison County,Ohio,39,067,347
Henry County,Ohio,39,069,725
Highland County,Ohio,39,071,1328
Hocking County,Ohio,39,073,821
Holmes County,Ohio,39,075,999
Huron County,Ohio,39,077,2072
Jackson County,Ohio,39,079,1084
Jefferson County,Ohio,39,081,1806
Knox County,Ohio,39,083,1519
Lake County,Ohio,39,085,4329
Lawrence County,Ohio,39,087,2024
Licking County,Ohio,39,089,4987
Logan County,Ohio,39,091,1627
Lorain County,Ohio,39,093,8923
Lucas County,Ohio,39,095,11399
Madison County,Ohio,39,097,2258
Mahoning County,Ohio,39,099,6554
Marion County,Ohio,39,101,3481
Medina County,Ohio,39,103,3459
Meigs County,Ohio,39,105,764
Mercer County,Ohio,39,107,789
Miami County,Ohio,39,109,3354
Monroe County,Ohio,39,111,506
Montgomery County,Ohio,39,113,14442
Morgan County,Ohio,39,115,425
Morrow County,Ohio,39,117,976
Muskingum County,Ohio,39,119,2289
Noble County,Ohio,39,121,537
Ottawa County,Ohio,39,123,968
Paulding County,Ohio,39,125,622
Perry County,Ohio,39,127,1224
Pickaway County,Ohio,39,129,2047
Pike County,Ohio,39,131,891
Portage County,Ohio,39,133,3555
Preble County,Ohio,39,135,1495
Putnam County,Ohio,39,137,565
Richland County,Ohio,39,139,4729
Ross County,Ohio,39,141,3366
Sandusky County,Ohio,39,143,1532
Scioto County,Ohio,39,145,2554
Seneca County,Ohio,39,147,1814
Shelby County,Ohio,39,149,1719
Stark County,Ohio,39,151,8371
Summit County,Ohio,39,153,11185
Trumbull County,Ohio,39,155,5258
Tuscarawas County,Ohio,39,157,2537
Union County,Ohio,39,159,1576
Van Wert County,Ohio,39,161,555
Vinton County,Ohio,39,163,473
Warren County,Ohio,39,165,4850
Washington County,Ohio,39,167,1191
Wayne County,Ohio,39,169,3584
Williams County,Ohio,39,171,1255
Wood County,Ohio,39,173,2335
Wyandot County,Ohio,39,175,589
Adair County,Oklahoma,40,001,902
Alfalfa County,Oklahoma,40,003,439
Atoka County,Oklahoma,40,005,807
Beaver County,Oklahoma,40,007,151
Beckham County,Oklahoma,40,009,745
Blaine County,Oklahoma,40,011,640
Bryan County,Oklahoma,40,013,1606
Caddo County,Oklahoma,40,015,1590
Canadian County,Oklahoma,40,017,3533
Carter County,Oklahoma,40,019,1460
Cherokee County,Oklahoma,40,021,2032
Choctaw County,Oklahoma,40,023,649
Cimarron County,Oklahoma,40,025,33
Cleveland County,Oklahoma,40,027,7327
Coal County,Oklahoma,40,029,236
Comanche County,Oklahoma,40,031,4976
Cotton County,Oklahoma,40,033,240
Craig County,Oklahoma,40,035,672
Creek County,Oklahoma,40,037,2774
Custer County,Oklahoma,40,039,428
Delaware County,Oklahoma,40,041,1992
Dewey County,Oklahoma,40,043,158
Ellis County,Oklahoma,40,045,71
Garfield County,Oklahoma,40,047,1803
Garvin County,Oklahoma,40,049,1081
Grady County,Oklahoma,40,051,2182
Grant County,Oklahoma,40,053,105
Greer County,Oklahoma,40,055,437
Harmon County,Oklahoma,40,057,141
Harper County,Oklahoma,40,059,52
Haskell County,Oklahoma,40,061,322
Hughes County,Oklahoma,40,063,881
Jackson County,Oklahoma,40,065,883
Jefferson County,Oklahoma,40,067,295
Johnston County,Oklahoma,40,069,355
Kay County,Oklahoma,40,071,1582
Kingfisher County,Oklahoma,40,073,339
Kiowa County,Oklahoma,40,075,313
Latimer County,Oklahoma,40,077,380
Le Flore County,Oklahoma,40,079,2079
Lincoln County,Oklahoma,40,081,1540
Logan County,Oklahoma,40,083,1475
Love County,Oklahoma,40,085,497
McClain County,Oklahoma,40,087,815
McCurtain County,Oklahoma,40,089,1504
McIntosh County,Oklahoma,40,091,944
Major County,Oklahoma,40,093,273
Marshall County,Oklahoma,40,095,874
Mayes County,Oklahoma,40,097,2069
Murray County,Oklahoma,40,099,470
Muskogee County,Oklahoma,40,101,2520
Noble County,Oklahoma,40,103,394
Nowata County,Oklahoma,40,105,272
Okfuskee County,Oklahoma,40,107,712
Oklahoma County,Oklahoma,40,109,18535
Okmulgee County,Oklahoma,40,111,1209
Osage County,Oklahoma,40,113,1782
Ottawa County,Oklahoma,40,115,1169
Pawnee County,Oklahoma,40,117,623
Payne County,Oklahoma,40,119,2086
Pittsburg County,Oklahoma,40,121,2256
Pontotoc County,Oklahoma,40,123,1254
Pottawatomie County,Oklahoma,40,125,2766
Pushmataha County,Oklahoma,40,127,508
Roger Mills County,Oklahoma,40,129,67
Rogers County,Oklahoma,40,131,2743
Seminole County,Oklahoma,40,133,891
Sequoyah County,Oklahoma,40,135,1961
Stephens County,Oklahoma,40,137,1910
Texas County,Oklahoma,40,139,508
Tillman County,Oklahoma,40,141,291
Tulsa County,Oklahoma,40,143,14972
Wagoner County,Oklahoma,40,145,2655
Washington County,Oklahoma,40,147,1555
Washita County,Oklahoma,40,149,394
Woods County,Oklahoma,40,151,219
Woodward County,Oklahoma,40,153,891
Baker County,Oregon,41,001,639
Benton County,Oregon,41,003,1400
Clackamas County,Oregon,41,005,9034
Clatsop County,Oregon,41,007,1345
Columbia County,Oregon,41,009,2034
Coos County,Oregon,41,011,2576
Crook County,Oregon,41,013,746
Curry County,Oregon,41,015,766
Deschutes County,Oregon,41,017,3856
Douglas County,Oregon,41,019,4368
Gilliam County,Oregon,41,021,25
Grant County,Oregon,41,023,205
Harney County,Oregon,41,025,264
Hood River County,Oregon,41,027,608
Jackson County,Oregon,41,029,6038
Jefferson County,Oregon,41,031,1172
Josephine County,Oregon,41,033,3749
Klamath County,Oregon,41,035,2898
Lake County,Oregon,41,037,455
Lane County,Oregon,41,039,10178
Lincoln County,Oregon,41,041,1779
Linn County,Oregon,41,043,5164
Malheur County,Oregon,41,045,1554
Marion County,Oregon,41,047,11942
Morrow County,Oregon,41,049,399
Multnomah County,Oregon,41,051,17757
Polk County,Oregon,41,053,2603
Sherman County,Oregon,41,055,83
Tillamook County,Oregon,41,057,985
Umatilla County,Oregon,41,059,3489
Union County,Oregon,41,061,835
Wallowa County,Oregon,41,063,212
Wasco County,Oregon,41,065,1017
Washington County,Oregon,41,067,11068
Wheeler County,Oregon,41,069,38
Yamhill County,Oregon,41,071,3231
Adams County,Pennsylvania,42,001,3494
Allegheny County,Pennsylvania,42,003,30813
Armstrong County,Pennsylvania,42,005,2502
Beaver County,Pennsylvania,42,007,4607
Bedford County,Pennsylvania,42,009,1386
Berks County,Pennsylvania,42,011,12527
Blair County,Pennsylvania,42,013,4643
Bradford County,Pennsylvania,42,015,2074
Bucks County,Pennsylvania,42,017,10438
Butler County,Pennsylvania,42,019,4988
Cambria County,Pennsylvania,42,021,4340
Cameron County,Pennsylvania,42,023,236
Carbon County,Pennsylvania,42,025,2281
Centre County,Pennsylvania,42,027,2862
Chester County,Pennsylvania,42,029,5958
Clarion County,Pennsylvania,42,031,1005
Clearfield County,Pennsylvania,42,033,3545
Clinton County,Pennsylvania,42,035,1076
Columbia County,Pennsylvania,42,037,1707
Crawford County,Pennsylvania,42,039,2685
Cumberland County,Pennsylvania,42,041,5718
Dauphin County,Pennsylvania,42,043,6489
Delaware County,Pennsylvania,42,045,10448
Elk County,Pennsylvania,42,047,831
Erie County,Pennsylvania,42,049,8053
Fayette County,Pennsylvania,42,051,4952
Forest County,Pennsylvania,42,053,615
Franklin County,Pennsylvania,42,055,4660
Fulton County,Pennsylvania,42,057,581
Greene County,Pennsylvania,42,059,2342
Huntingdon County,Pennsylvania,42,061,2481
Indiana County,Pennsylvania,42,063,2350
Jefferson County,Pennsylvania,42,065,1436
Juniata County,Pennsylvania,42,067,778
Lackawanna County,Pennsylvania,42,069,5002
Lancaster County,Pennsylvania,42,071,15955
Lawrence County,Pennsylvania,42,073,3449
Lebanon County,Pennsylvania,42,075,3991
Lehigh County,Pennsylvania,42,077,8187
Luzerne County,Pennsylvania,42,079,10085
Lycoming County,Pennsylvania,42,081,4137
McKean County,Pennsylvania,42,083,2047
Mercer County,Pennsylvania,42,085,3890
Mifflin County,Pennsylvania,42,087,2024
Monroe County,Pennsylvania,42,089,4969
Montgomery County,Pennsylvania,42,091,11840
Montour County,Pennsylvania,42,093,312
Northampton County,Pennsylvania,42,095,7054
Northumberland County,Pennsylvania,42,097,3927
Perry County,Pennsylvania,42,099,1520
Philadelphia County,Pennsylvania,42,101,40328
Pike County,Pennsylvania,42,103,1703
Potter County,Pennsylvania,42,105,664
Schuylkill County,Pennsylvania,42,107,6452
Snyder County,Pennsylvania,42,109,1270
Somerset County,Pennsylvania,42,111,2686
Sullivan County,Pennsylvania,42,113,142
Susquehanna County,Pennsylvania,42,115,1394
Tioga County,Pennsylvania,42,117,1417
Union County,Pennsylvania,42,119,2467
Venango County,Pennsylvania,42,121,1993
Warren County,Pennsylvania,42,123,1311
Washington County,Pennsylvania,42,125,4908
Wayne County,Pennsylvania,42,127,2284
Westmoreland County,Pennsylvania,42,129,9777
Wyoming County,Pennsylvania,42,131,769
York County,Pennsylvania,42,133,14168
Bristol County,Rhode Island,44,001,1395
Kent County,Rhode Island,44,003,5675
Newport County,Rhode Island,44,005,1888
Providence County,Rhode Island,44,007,20068
Washington County,Rhode Island,44,009,3114
Abbeville County,South Carolina,45,001,1004
Aiken County,South Carolina,45,003,4895
Allendale County,South Carolina,45,005,454
Anderson County,South Carolina,45,007,7498
Bamberg County,South Carolina,45,009,257
Barnwell County,South Carolina,45,011,621
Beaufort County,South Carolina,45,013,2950
Berkeley County,South Carolina,45,015,6124
Calhoun County,South Carolina,45,017,332
Charleston County,South Carolina,45,019,6314
Cherokee County,South Carolina,45,021,2494
Chester County,South Carolina,45,023,1345
Chesterfield County,South Carolina,45,025,1611
Clarendon County,South Carolina,45,027,1378
Colleton County,South Carolina,45,029,1318
Darlington County,South Carolina,45,031,1970
Dillon County,South Carolina,45,033,1020
Dorchester County,South Carolina,45,035,3521
Edgefield County,South Carolina,45,037,1356
Fairfield County,South Carolina,45,039,617
Florence County,South Carolina,45,041,3681
Georgetown County,South Carolina,45,043,1825
Greenville County,South Carolina,45,045,11916
Greenwood County,South Carolina,45,047,2472
Hampton County,South Carolina,45,049,764
Horry County,South Carolina,45,051,7760
Jasper County,South Carolina,45,053,663
Kershaw County,South Carolina,45,055,1973
