County,State,State_FIPS,County_FIPS,some_college_1_plus_year
Clay County,Indiana,18,021,2127.0
Clinton County,Indiana,18,023,2308.0
Crawford County,Indiana,18,025,828.0
Daviess County,Indiana,18,027,1951.0
Dearborn County,Indiana,18,029,4319.0
Decatur County,Indiana,18,031,1985.0
DeKalb County,Indiana,18,033,3976.0
Delaware County,Indiana,18,035,9932.0
Dubois County,Indiana,18,037,2924.0
Elkhart County,Indiana,18,039,17025.0
Fayette County,Indiana,18,041,1827.0
Floyd County,Indiana,18,043,7575.0
Fountain County,Indiana,18,045,1549.0
Franklin County,Indiana,18,047,1425.0
Fulton County,Indiana,18,049,2120.0
Gibson County,Indiana,18,051,3080.0
Grant County,Indiana,18,053,5867.0
Greene County,Indiana,18,055,3094.0
Hamilton County,Indiana,18,057,24386.0
Hancock County,Indiana,18,059,6747.0
Harrison County,Indiana,18,061,3697.0
Hendricks County,Indiana,18,063,15345.0
Henry County,Indiana,18,065,4574.0
Howard County,Indiana,18,067,8951.0
Huntington County,Indiana,18,069,3533.0
Jackson County,Indiana,18,071,3993.0
Jasper County,Indiana,18,073,3443.0
Jay County,Indiana,18,075,1662.0
Jefferson County,Indiana,18,077,2691.0
Jennings County,Indiana,18,079,2586.0
Johnson County,Indiana,18,081,13689.0
Knox County,Indiana,18,083,3217.0
Kosciusko County,Indiana,18,085,6399.0
LaGrange County,Indiana,18,087,2307.0
Lake County,Indiana,18,089,50247.0
LaPorte County,Indiana,18,091,10840.0
Lawrence County,Indiana,18,093,4091.0
Madison County,Indiana,18,095,12639.0
Marion County,Indiana,18,097,83616.0
Marshall County,Indiana,18,099,3498.0
Martin County,Indiana,18,101,697.0
Miami County,Indiana,18,103,3801.0
Monroe County,Indiana,18,105,10307.0
Montgomery County,Indiana,18,107,3878.0
Morgan County,Indiana,18,109,6642.0
Newton County,Indiana,18,111,1584.0
Noble County,Indiana,18,113,3572.0
Ohio County,Indiana,18,115,501.0
Orange County,Indiana,18,117,1636.0
Owen County,Indiana,18,119,2073.0
Parke County,Indiana,18,121,1800.0
Perry County,Indiana,18,123,1690.0
Pike County,Indiana,18,125,1223.0
Porter County,Indiana,18,127,16653.0
Posey County,Indiana,18,129,2538.0
Pulaski County,Indiana,18,131,1294.0
Putnam County,Indiana,18,133,3451.0
Randolph County,Indiana,18,135,2350.0
Ripley County,Indiana,18,137,2081.0
Rush County,Indiana,18,139,1621.0
Saint Joseph County,Indiana,18,141,22710.0
Scott County,Indiana,18,143,2066.0
Shelby County,Indiana,18,145,3473.0
Spencer County,Indiana,18,147,1735.0
Starke County,Indiana,18,149,1961.0
Steuben County,Indiana,18,151,3186.0
Sullivan County,Indiana,18,153,2000.0
Switzerland County,Indiana,18,155,970.0
Tippecanoe County,Indiana,18,157,14685.0
Tipton County,Indiana,18,159,1140.0
Union County,Indiana,18,161,610.0
Vanderburgh County,Indiana,18,163,17758.0
Vermillion County,Indiana,18,165,1506.0
Vigo County,Indiana,18,167,10192.0
Wabash County,Indiana,18,169,2655.0
Warren County,Indiana,18,171,740.0
Warrick County,Indiana,18,173,6232.0
Washington County,Indiana,18,175,2506.0
Wayne County,Indiana,18,177,5991.0
Wells County,Indiana,18,179,2587.0
White County,Indiana,18,181,2387.0
Whitley County,Indiana,18,183,2895.0
Adair County,Iowa,19,001,578.0
Adams County,Iowa,19,003,337.0
Allamakee County,Iowa,19,005,1175.0
Appanoose County,Iowa,19,007,1163.0
Audubon County,Iowa,19,009,640.0
Benton County,Iowa,19,011,2341.0
Black Hawk County,Iowa,19,013,11902.0
Boone County,Iowa,19,015,3058.0
Bremer County,Iowa,19,017,2152.0
Buchanan County,Iowa,19,019,2001.0
Buena Vista County,Iowa,19,021,1627.0
Butler County,Iowa,19,023,1505.0
Calhoun County,Iowa,19,025,1042.0
Carroll County,Iowa,19,027,1996.0
Cass County,Iowa,19,029,1036.0
Cedar County,Iowa,19,031,1878.0
Cerro Gordo County,Iowa,19,033,4764.0
Cherokee County,Iowa,19,035,1150.0
Chickasaw County,Iowa,19,037,943.0
Clarke County,Iowa,19,039,1008.0
Clay County,Iowa,19,041,2095.0
Clayton County,Iowa,19,043,1498.0
Clinton County,Iowa,19,045,4222.0
Crawford County,Iowa,19,047,1588.0
Dallas County,Iowa,19,049,5951.0
Davis County,Iowa,19,051,592.0
Decatur County,Iowa,19,053,576.0
Delaware County,Iowa,19,055,1272.0
Des Moines County,Iowa,19,057,4496.0
Dickinson County,Iowa,19,059,1830.0
Dubuque County,Iowa,19,061,8470.0
Emmet County,Iowa,19,063,1030.0
Fayette County,Iowa,19,065,2040.0
Floyd County,Iowa,19,067,1292.0
Franklin County,Iowa,19,069,1019.0
Fremont County,Iowa,19,071,794.0
Greene County,Iowa,19,073,878.0
Grundy County,Iowa,19,075,1137.0
Guthrie County,Iowa,19,077,1058.0
Hamilton County,Iowa,19,079,1413.0
Hancock County,Iowa,19,081,962.0
Hardin County,Iowa,19,083,2021.0
Harrison County,Iowa,19,085,1528.0
Henry County,Iowa,19,087,2233.0
Howard County,Iowa,19,089,842.0
Humboldt County,Iowa,19,091,886.0
Ida County,Iowa,19,093,637.0
Iowa County,Iowa,19,095,1791.0
Jackson County,Iowa,19,097,1647.0
Jasper County,Iowa,19,099,3476.0
Jefferson County,Iowa,19,101,1811.0
Johnson County,Iowa,19,103,11031.0
Jones County,Iowa,19,105,1762.0
Keokuk County,Iowa,19,107,918.0
Kossuth County,Iowa,19,109,1579.0
Lee County,Iowa,19,111,3642.0
Linn County,Iowa,19,113,20926.0
Louisa County,Iowa,19,115,955.0
Lucas County,Iowa,19,117,861.0
Lyon County,Iowa,19,119,895.0
Madison County,Iowa,19,121,1379.0
Mahaska County,Iowa,19,123,1900.0
Marion County,Iowa,19,125,2762.0
Marshall County,Iowa,19,127,3699.0
Mills County,Iowa,19,129,1441.0
Mitchell County,Iowa,19,131,956.0
Monona County,Iowa,19,133,1064.0
Monroe County,Iowa,19,135,826.0
Montgomery County,Iowa,19,137,995.0
Muscatine County,Iowa,19,139,3744.0
O'Brien County,Iowa,19,141,1242.0
Osceola County,Iowa,19,143,533.0
Page County,Iowa,19,145,1742.0
Palo Alto County,Iowa,19,147,922.0
Plymouth County,Iowa,19,149,2766.0
Pocahontas County,Iowa,19,151,753.0
Polk County,Iowa,19,153,43675.0
Pottawattamie County,Iowa,19,155,9330.0
Poweshiek County,Iowa,19,157,1587.0
Ringgold County,Iowa,19,159,506.0
Sac County,Iowa,19,161,1116.0
Scott County,Iowa,19,163,16050.0
Shelby County,Iowa,19,165,977.0
Sioux County,Iowa,19,167,2359.0
Story County,Iowa,19,169,6250.0
Tama County,Iowa,19,171,1694.0
Taylor County,Iowa,19,173,495.0
Union County,Iowa,19,175,1322.0
Van Buren County,Iowa,19,177,752.0
Wapello County,Iowa,19,179,3185.0
Warren County,Iowa,19,181,4650.0
Washington County,Iowa,19,183,1765.0
Wayne County,Iowa,19,185,492.0
Webster County,Iowa,19,187,3831.0
Winnebago County,Iowa,19,189,1033.0
Winneshiek County,Iowa,19,191,1575.0
Woodbury County,Iowa,19,193,8760.0
Worth County,Iowa,19,195,748.0
Wright County,Iowa,19,197,1734.0
Allen County,Kansas,20,001,1657.0
Anderson County,Kansas,20,003,756.0
Atchison County,Kansas,20,005,1828.0
Barber County,Kansas,20,007,542.0
Barton County,Kansas,20,009,2545.0
Bourbon County,Kansas,20,011,1765.0
Brown County,Kansas,20,013,1154.0
Butler County,Kansas,20,015,7352.0
Chase County,Kansas,20,017,340.0
Chautauqua County,Kansas,20,019,389.0
Cherokee County,Kansas,20,021,2512.0
Cheyenne County,Kansas,20,023,317.0
Clark County,Kansas,20,025,323.0
Clay County,Kansas,20,027,643.0
Cloud County,Kansas,20,029,868.0
Coffey County,Kansas,20,031,977.0
Comanche County,Kansas,20,033,256.0
Cowley County,Kansas,20,035,4129.0
Crawford County,Kansas,20,037,3836.0
Decatur County,Kansas,20,039,296.0
Dickinson County,Kansas,20,041,2032.0
Doniphan County,Kansas,20,043,858.0
Douglas County,Kansas,20,045,9538.0
Edwards County,Kansas,20,047,464.0
Elk County,Kansas,20,049,257.0
Ellis County,Kansas,20,051,2341.0
Ellsworth County,Kansas,20,053,809.0
Finney County,Kansas,20,055,3212.0
Ford County,Kansas,20,057,2590.0
Franklin County,Kansas,20,059,2708.0
Geary County,Kansas,20,061,3492.0
Gove County,Kansas,20,063,293.0
Graham County,Kansas,20,065,301.0
Grant County,Kansas,20,067,743.0
Gray County,Kansas,20,069,549.0
Greeley County,Kansas,20,071,122.0
Greenwood County,Kansas,20,073,836.0
Hamilton County,Kansas,20,075,188.0
Harper County,Kansas,20,077,535.0
Harvey County,Kansas,20,079,3879.0
Haskell County,Kansas,20,081,508.0
Hodgeman County,Kansas,20,083,252.0
Jackson County,Kansas,20,085,1519.0
Jefferson County,Kansas,20,087,2136.0
Jewell County,Kansas,20,089,361.0
Johnson County,Kansas,20,091,48967.0
Kearny County,Kansas,20,093,288.0
Kingman County,Kansas,20,095,826.0
Kiowa County,Kansas,20,097,235.0
Labette County,Kansas,20,099,2527.0
Lane County,Kansas,20,101,232.0
Leavenworth County,Kansas,20,103,8563.0
Lincoln County,Kansas,20,105,373.0
Linn County,Kansas,20,107,1209.0
Logan County,Kansas,20,109,355.0
Lyon County,Kansas,20,111,3270.0
McPherson County,Kansas,20,113,2812.0
Marion County,Kansas,20,115,1286.0
Marshall County,Kansas,20,117,879.0
Meade County,Kansas,20,119,342.0
Miami County,Kansas,20,121,3857.0
Mitchell County,Kansas,20,123,700.0
Montgomery County,Kansas,20,125,3884.0
Morris County,Kansas,20,127,545.0
Morton County,Kansas,20,129,392.0
Nemaha County,Kansas,20,131,808.0
Neosho County,Kansas,20,133,2025.0
Ness County,Kansas,20,135,420.0
Norton County,Kansas,20,137,478.0
Osage County,Kansas,20,139,1618.0
Osborne County,Kansas,20,141,433.0
Ottawa County,Kansas,20,143,666.0
Pawnee County,Kansas,20,145,880.0
Phillips County,Kansas,20,147,537.0
Pottawatomie County,Kansas,20,149,1951.0
Pratt County,Kansas,20,151,837.0
Rawlins County,Kansas,20,153,335.0
Reno County,Kansas,20,155,7063.0
Republic County,Kansas,20,157,426.0
Rice County,Kansas,20,159,1199.0
Riley County,Kansas,20,161,5951.0
Rooks County,Kansas,20,163,512.0
Rush County,Kansas,20,165,366.0
Russell County,Kansas,20,167,874.0
Saline County,Kansas,20,169,6007.0
Scott County,Kansas,20,171,521.0
Sedgwick County,Kansas,20,173,53269.0
Seward County,Kansas,20,175,1759.0
Shawnee County,Kansas,20,177,18110.0
Sheridan County,Kansas,20,179,300.0
Sherman County,Kansas,20,181,795.0
Smith County,Kansas,20,183,396.0
Stafford County,Kansas,20,185,445.0
Stanton County,Kansas,20,187,260.0
Stevens County,Kansas,20,189,750.0
Sumner County,Kansas,20,191,2557.0
Thomas County,Kansas,20,193,973.0
Trego County,Kansas,20,195,334.0
Wabaunsee County,Kansas,20,197,787.0
Wallace County,Kansas,20,199,209.0
Washington County,Kansas,20,201,455.0
Wichita County,Kansas,20,203,222.0
Wilson County,Kansas,20,205,1001.0
Woodson County,Kansas,20,207,312.0
Wyandotte County,Kansas,20,209,15084.0
Adair County,Kentucky,21,001,1450.0
Allen County,Kentucky,21,003,1725.0
Anderson County,Kentucky,21,005,2326.0
Ballard County,Kentucky,21,007,897.0
Barren County,Kentucky,21,009,3356.0
Bath County,Kentucky,21,011,726.0
Bell County,Kentucky,21,013,1939.0
Boone County,Kentucky,21,015,14627.0
Bourbon County,Kentucky,21,017,2157.0
Boyd County,Kentucky,21,019,5161.0
Boyle County,Kentucky,21,021,2994.0
Bracken County,Kentucky,21,023,636.0
Breathitt County,Kentucky,21,025,1183.0
Breckinridge County,Kentucky,21,027,1633.0
Bullitt County,Kentucky,21,029,8207.0
Butler County,Kentucky,21,031,823.0
Caldwell County,Kentucky,21,033,1139.0
Calloway County,Kentucky,21,035,3744.0
Campbell County,Kentucky,21,037,7770.0
Carlisle County,Kentucky,21,039,423.0
Carroll County,Kentucky,21,041,1065.0
Carter County,Kentucky,21,043,2743.0
Casey County,Kentucky,21,045,1266.0
Christian County,Kentucky,21,047,7237.0
Clark County,Kentucky,21,049,3774.0
Clay County,Kentucky,21,051,1346.0
Clinton County,Kentucky,21,053,814.0
Crittenden County,Kentucky,21,055,815.0
Cumberland County,Kentucky,21,057,653.0
Daviess County,Kentucky,21,059,9501.0
Edmonson County,Kentucky,21,061,1181.0
Elliott County,Kentucky,21,063,754.0
Estill County,Kentucky,21,065,988.0
Fayette County,Kentucky,21,067,31824.0
Fleming County,Kentucky,21,069,1034.0
Floyd County,Kentucky,21,071,3864.0
Franklin County,Kentucky,21,073,5233.0
Fulton County,Kentucky,21,075,598.0
Gallatin County,Kentucky,21,077,781.0
Garrard County,Kentucky,21,079,1464.0
Grant County,Kentucky,21,081,2119.0
Graves County,Kentucky,21,083,3840.0
Grayson County,Kentucky,21,085,2551.0
Green County,Kentucky,21,087,846.0
Greenup County,Kentucky,21,089,4037.0
Hancock County,Kentucky,21,091,790.0
Hardin County,Kentucky,21,093,12757.0
Harlan County,Kentucky,21,095,2343.0
Harrison County,Kentucky,21,097,1707.0
Hart County,Kentucky,21,099,1380.0
Henderson County,Kentucky,21,101,4459.0
Henry County,Kentucky,21,103,1675.0
Hickman County,Kentucky,21,105,362.0
Hopkins County,Kentucky,21,107,3773.0
Jackson County,Kentucky,21,109,753.0
Jefferson County,Kentucky,21,111,84090.0
Jessamine County,Kentucky,21,113,4155.0
Johnson County,Kentucky,21,115,2091.0
Kenton County,Kentucky,21,117,15511.0
Knott County,Kentucky,21,119,1205.0
Knox County,Kentucky,21,121,2687.0
Larue County,Kentucky,21,123,1315.0
Laurel County,Kentucky,21,125,6188.0
Lawrence County,Kentucky,21,127,1316.0
Lee County,Kentucky,21,129,654.0
Leslie County,Kentucky,21,131,734.0
Letcher County,Kentucky,21,133,1553.0
Lewis County,Kentucky,21,135,1052.0
Lincoln County,Kentucky,21,137,1903.0
Livingston County,Kentucky,21,139,1011.0
Logan County,Kentucky,21,141,2246.0
Lyon County,Kentucky,21,143,925.0
McCracken County,Kentucky,21,145,7039.0
McCreary County,Kentucky,21,147,1540.0
McLean County,Kentucky,21,149,1092.0
Madison County,Kentucky,21,151,8192.0
Magoffin County,Kentucky,21,153,1172.0
Marion County,Kentucky,21,155,1363.0
Marshall County,Kentucky,21,157,3562.0
Martin County,Kentucky,21,159,898.0
Mason County,Kentucky,21,161,1391.0
Meade County,Kentucky,21,163,2641.0
Menifee County,Kentucky,21,165,496.0
Mercer County,Kentucky,21,167,1977.0
Metcalfe County,Kentucky,21,169,781.0
Monroe County,Kentucky,21,171,612.0
Montgomery County,Kentucky,21,173,2851.0
Morgan County,Kentucky,21,175,1051.0
Muhlenberg County,Kentucky,21,177,2163.0
Nelson County,Kentucky,21,179,4811.0
Nicholas County,Kentucky,21,181,491.0
Ohio County,Kentucky,21,183,2170.0
Oldham County,Kentucky,21,185,6837.0
Owen County,Kentucky,21,187,643.0
Owsley County,Kentucky,21,189,288.0
Pendleton County,Kentucky,21,191,1201.0
Perry County,Kentucky,21,193,2694.0
Pike County,Kentucky,21,195,4630.0
Powell County,Kentucky,21,197,1170.0
Pulaski County,Kentucky,21,199,6342.0
Robertson County,Kentucky,21,201,173.0
Rockcastle County,Kentucky,21,203,1342.0
Rowan County,Kentucky,21,205,1794.0
Russell County,Kentucky,21,207,1814.0
Scott County,Kentucky,21,209,5738.0
Shelby County,Kentucky,21,211,4917.0
Simpson County,Kentucky,21,213,1394.0
Spencer County,Kentucky,21,215,1921.0
Taylor County,Kentucky,21,217,1922.0
Todd County,Kentucky,21,219,938.0
Trigg County,Kentucky,21,221,1885.0
Trimble County,Kentucky,21,223,513.0
Union County,Kentucky,21,225,1431.0
Warren County,Kentucky,21,227,11442.0
Washington County,Kentucky,21,229,707.0
Wayne County,Kentucky,21,231,1591.0
Webster County,Kentucky,21,233,1031.0
Whitley County,Kentucky,21,235,2904.0
Wolfe County,Kentucky,21,237,719.0
Woodford County,Kentucky,21,239,2401.0
Acadia Parish,Louisiana,22,001,4842.0
Allen Parish,Louisiana,22,003,1957.0
Ascension Parish,Louisiana,22,005,12559.0
Assumption Parish,Louisiana,22,007,1356.0
Avoyelles Parish,Louisiana,22,009,4420.0
Beauregard Parish,Louisiana,22,011,3758.0
Bienville Parish,Louisiana,22,013,1318.0
Bossier Parish,Louisiana,22,015,14788.0
Caddo Parish,Louisiana,22,017,28050.0
Calcasieu Parish,Louisiana,22,019,22810.0
Caldwell Parish,Louisiana,22,021,709.0
Cameron Parish,Louisiana,22,023,834.0
Catahoula Parish,Louisiana,22,025,733.0
Claiborne Parish,Louisiana,22,027,1810.0
Concordia Parish,Louisiana,22,029,2135.0
De Soto Parish,Louisiana,22,031,2400.0
East Baton Rouge Parish,Louisiana,22,033,48828.0
East Carroll Parish,Louisiana,22,035,683.0
East Feliciana Parish,Louisiana,22,037,1849.0
Evangeline Parish,Louisiana,22,039,2086.0
Franklin Parish,Louisiana,22,041,1486.0
Grant Parish,Louisiana,22,043,1949.0
Iberia Parish,Louisiana,22,045,5342.0
Iberville Parish,Louisiana,22,047,2970.0
Jackson Parish,Louisiana,22,049,1463.0
Jefferson Parish,Louisiana,22,051,51397.0
Jefferson Davis Parish,Louisiana,22,053,2791.0
Lafayette Parish,Louisiana,22,055,24205.0
Lafourche Parish,Louisiana,22,057,7135.0
LaSalle Parish,Louisiana,22,059,1202.0
Lincoln Parish,Louisiana,22,061,3709.0
Livingston Parish,Louisiana,22,063,13985.0
Madison Parish,Louisiana,22,065,1061.0
Morehouse Parish,Louisiana,22,067,2023.0
Natchitoches Parish,Louisiana,22,069,2004.0
Orleans Parish,Louisiana,22,071,46658.0
Ouachita Parish,Louisiana,22,073,16953.0
Plaquemines Parish,Louisiana,22,075,2614.0
Pointe Coupee Parish,Louisiana,22,077,2228.0
Rapides Parish,Louisiana,22,079,14545.0
Red River Parish,Louisiana,22,081,749.0
Richland Parish,Louisiana,22,083,1986.0
Sabine Parish,Louisiana,22,085,1795.0
Saint Bernard Parish,Louisiana,22,087,6055.0
Saint Charles Parish,Louisiana,22,089,5950.0
Saint Helena Parish,Louisiana,22,091,884.0
Saint James Parish,Louisiana,22,093,2349.0
Saint John the Baptist Parish,Louisiana,22,095,5296.0
Saint Landry Parish,Louisiana,22,097,6286.0
Saint Martin Parish,Louisiana,22,099,5088.0
Saint Mary Parish,Louisiana,22,101,3531.0
Saint Tammany Parish,Louisiana,22,103,30534.0
Tangipahoa Parish,Louisiana,22,105,13350.0
Tensas Parish,Louisiana,22,107,410.0
Terrebonne Parish,Louisiana,22,109,9396.0
Union Parish,Louisiana,22,111,1641.0
Vermilion Parish,Louisiana,22,113,4291.0
Vernon Parish,Louisiana,22,115,4652.0
Washington Parish,Louisiana,22,117,4127.0
Webster Parish,Louisiana,22,119,3567.0
West Baton Rouge Parish,Louisiana,22,121,3008.0
West Carroll Parish,Louisiana,22,123,935.0
West Feliciana Parish,Louisiana,22,125,1992.0
Winn Parish,Louisiana,22,127,1040.0
Androscoggin County,Maine,23,001,9753.0
Aroostook County,Maine,23,003,7378.0
Cumberland County,Maine,23,005,25405.0
Franklin County,Maine,23,007,2779.0
Hancock County,Maine,23,009,5776.0
Kennebec County,Maine,23,011,11969.0
Knox County,Maine,23,013,4039.0
Lincoln County,Maine,23,015,3259.0
Oxford County,Maine,23,017,5288.0
Penobscot County,Maine,23,019,15100.0
Piscataquis County,Maine,23,021,1582.0
Sagadahoc County,Maine,23,023,3354.0
Somerset County,Maine,23,025,4880.0
Waldo County,Maine,23,027,3888.0
Washington County,Maine,23,029,3167.0
York County,Maine,23,031,20326.0
Allegany County,Maryland,24,001,6042.0
Anne Arundel County,Maryland,24,003,49220.0
Baltimore County,Maryland,24,005,75530.0
Calvert County,Maryland,24,009,8936.0
Caroline County,Maryland,24,011,2562.0
Carroll County,Maryland,24,013,13610.0
Cecil County,Maryland,24,015,9932.0
Charles County,Maryland,24,017,18064.0
Dorchester County,Maryland,24,019,3341.0
Frederick County,Maryland,24,021,20745.0
Garrett County,Maryland,24,023,2062.0
Harford County,Maryland,24,025,23240.0
Howard County,Maryland,24,027,21537.0
Kent County,Maryland,24,029,1655.0
Queen Anne's County,Maryland,24,035,4129.0
Saint Mary's County,Maryland,24,037,8973.0
Somerset County,Maryland,24,039,2629.0
Talbot County,Maryland,24,041,3344.0
Washington County,Maryland,24,043,12664.0
Wicomico County,Maryland,24,045,8864.0
Worcester County,Maryland,24,047,5934.0
Baltimore City,Maryland,24,510,59417.0
Montgomery County,Maryland,24,031,70095.0
Prince George's County,Maryland,24,033,95859.0
Barnstable County,Massachusetts,25,001,20955.0
Berkshire County,Massachusetts,25,003,11086.0
Bristol County,Massachusetts,25,005,46702.0
Dukes County,Massachusetts,25,007,1943.0
Essex County,Massachusetts,25,009,61808.0
Franklin County,Massachusetts,25,011,5854.0
Hampden County,Massachusetts,25,013,38571.0
Hampshire County,Massachusetts,25,015,9953.0
Middlesex County,Massachusetts,25,017,94820.0
Nantucket County,Massachusetts,25,019,976.0
Norfolk County,Massachusetts,25,021,47479.0
Plymouth County,Massachusetts,25,023,43873.0
Suffolk County,Massachusetts,25,025,56807.0
Worcester County,Massachusetts,25,027,67572.0
Alcona County,Michigan,26,001,1454.0
Alger County,Michigan,26,003,923.0
Allegan County,Michigan,26,005,11518.0
Alpena County,Michigan,26,007,3725.0
Antrim County,Michigan,26,009,2517.0
Arenac County,Michigan,26,011,1581.0
Baraga County,Michigan,26,013,918.0
Barry County,Michigan,26,015,6630.0
Bay County,Michigan,26,017,12335.0
Benzie County,Michigan,26,019,1908.0
Berrien County,Michigan,26,021,16055.0
Branch County,Michigan,26,023,4603.0
Calhoun County,Michigan,26,025,14169.0
Cass County,Michigan,26,027,5140.0
Charlevoix County,Michigan,26,029,2877.0
Cheboygan County,Michigan,26,031,2988.0
Chippewa County,Michigan,26,033,4626.0
Clare County,Michigan,26,035,3606.0
Clinton County,Michigan,26,037,8758.0
Crawford County,Michigan,26,039,2014.0
Delta County,Michigan,26,041,4547.0
Dickinson County,Michigan,26,043,3040.0
Eaton County,Michigan,26,045,13053.0
Emmet County,Michigan,26,047,3974.0
Genesee County,Michigan,26,049,51286.0
Gladwin County,Michigan,26,051,2852.0
Gogebic County,Michigan,26,053,1937.0
Grand Traverse County,Michigan,26,055,10835.0
Gratiot County,Michigan,26,057,4417.0
Hillsdale County,Michigan,26,059,4989.0
Houghton County,Michigan,26,061,2689.0
Huron County,Michigan,26,063,3196.0
Ingham County,Michigan,26,065,28193.0
Ionia County,Michigan,26,067,6561.0
Iosco County,Michigan,26,069,3191.0
Iron County,Michigan,26,071,1201.0
Isabella County,Michigan,26,073,5488.0
Jackson County,Michigan,26,075,17818.0
Kalamazoo County,Michigan,26,077,26237.0
Kalkaska County,Michigan,26,079,1979.0
Kent County,Michigan,26,081,63287.0
Keweenaw County,Michigan,26,083,212.0
Lake County,Michigan,26,085,1174.0
Lapeer County,Michigan,26,087,10298.0
Leelanau County,Michigan,26,089,2411.0
Lenawee County,Michigan,26,091,10423.0
Livingston County,Michigan,26,093,19894.0
Luce County,Michigan,26,095,747.0
Mackinac County,Michigan,26,097,1399.0
Macomb County,Michigan,26,099,101442.0
Manistee County,Michigan,26,101,2509.0
Marquette County,Michigan,26,103,6572.0
Mason County,Michigan,26,105,3025.0
Mecosta County,Michigan,26,107,3649.0
Menominee County,Michigan,26,109,2538.0
Midland County,Michigan,26,111,7531.0
Missaukee County,Michigan,26,113,1404.0
Monroe County,Michigan,26,115,15032.0
Montcalm County,Michigan,26,117,6892.0
Montmorency County,Michigan,26,119,989.0
Muskegon County,Michigan,26,121,19210.0
Newaygo County,Michigan,26,123,4592.0
Oakland County,Michigan,26,125,128990.0
Oceana County,Michigan,26,127,2676.0
Ogemaw County,Michigan,26,129,2398.0
Ontonagon County,Michigan,26,131,723.0
Osceola County,Michigan,26,133,2172.0
Oscoda County,Michigan,26,135,1064.0
Otsego County,Michigan,26,137,2894.0
Ottawa County,Michigan,26,139,24850.0
Presque Isle County,Michigan,26,141,1529.0
Roscommon County,Michigan,26,143,3188.0
Saginaw County,Michigan,26,145,21728.0
Saint Clair County,Michigan,26,147,18000.0
Saint Joseph County,Michigan,26,149,6058.0
Sanilac County,Michigan,26,151,4514.0
Schoolcraft County,Michigan,26,153,874.0
Shiawassee County,Michigan,26,155,9086.0
Tuscola County,Michigan,26,157,5630.0
Van Buren County,Michigan,26,159,7896.0
Washtenaw County,Michigan,26,161,28803.0
Wayne County,Michigan,26,163,205005.0
Wexford County,Michigan,26,165,3918.0
Aitkin County,Minnesota,27,001,1909.0
Anoka County,Minnesota,27,003,36759.0
Becker County,Minnesota,27,005,3679.0
Beltrami County,Minnesota,27,007,4520.0
Benton County,Minnesota,27,009,4422.0
Big Stone County,Minnesota,27,011,540.0
Blue Earth County,Minnesota,27,013,5933.0
Brown County,Minnesota,27,015,2869.0
Carlton County,Minnesota,27,017,4653.0
Carver County,Minnesota,27,019,7995.0
Cass County,Minnesota,27,021,3527.0
Chippewa County,Minnesota,27,023,1271.0
Chisago County,Minnesota,27,025,6396.0
Clay County,Minnesota,27,027,5600.0
Clearwater County,Minnesota,27,029,876.0
Cook County,Minnesota,27,031,700.0
Cottonwood County,Minnesota,27,033,1171.0
Crow Wing County,Minnesota,27,035,7541.0
Dakota County,Minnesota,27,037,41611.0
Dodge County,Minnesota,27,039,1899.0
Douglas County,Minnesota,27,041,3590.0
Faribault County,Minnesota,27,043,1525.0
Fillmore County,Minnesota,27,045,2093.0
Freeborn County,Minnesota,27,047,3336.0
Goodhue County,Minnesota,27,049,4831.0
Grant County,Minnesota,27,051,688.0
Hennepin County,Minnesota,27,053,110252.0
Houston County,Minnesota,27,055,1991.0
Hubbard County,Minnesota,27,057,2304.0
Isanti County,Minnesota,27,059,4791.0
Itasca County,Minnesota,27,061,5800.0
Jackson County,Minnesota,27,063,1133.0
Kanabec County,Minnesota,27,065,1824.0
Kandiyohi County,Minnesota,27,067,4949.0
Kittson County,Minnesota,27,069,541.0
Koochiching County,Minnesota,27,071,1599.0
Lac qui Parle County,Minnesota,27,073,810.0
Lake County,Minnesota,27,075,1067.0
Lake of the Woods County,Minnesota,27,077,623.0
Le Sueur County,Minnesota,27,079,2730.0
Lincoln County,Minnesota,27,081,612.0
Lyon County,Minnesota,27,083,2483.0
McLeod County,Minnesota,27,085,3987.0
Mahnomen County,Minnesota,27,087,549.0
Marshall County,Minnesota,27,089,963.0
Martin County,Minnesota,27,091,2072.0
Meeker County,Minnesota,27,093,2395.0
Mille Lacs County,Minnesota,27,095,2550.0
Morrison County,Minnesota,27,097,3471.0
Mower County,Minnesota,27,099,3720.0
Murray County,Minnesota,27,101,852.0
Nicollet County,Minnesota,27,103,3107.0
Nobles County,Minnesota,27,105,1788.0
Norman County,Minnesota,27,107,724.0
Olmsted County,Minnesota,27,109,12444.0
Otter Tail County,Minnesota,27,111,6480.0
Pennington County,Minnesota,27,113,1430.0
Pine County,Minnesota,27,115,3197.0
Pipestone County,Minnesota,27,117,847.0
Polk County,Minnesota,27,119,2900.0
Pope County,Minnesota,27,121,1178.0
Ramsey County,Minnesota,27,123,45901.0
Red Lake County,Minnesota,27,125,405.0
Redwood County,Minnesota,27,127,1885.0
Renville County,Minnesota,27,129,2140.0
Rice County,Minnesota,27,131,5315.0
Rock County,Minnesota,27,133,968.0
Roseau County,Minnesota,27,135,1993.0
Saint Louis County,Minnesota,27,137,23879.0
Scott County,Minnesota,27,139,12960.0
Sherburne County,Minnesota,27,141,10082.0
Sibley County,Minnesota,27,143,1707.0
