County,State,State_FIPS,County_FIPS,doctorate_degree
Decatur County,Iowa,19,053,97
Delaware County,Iowa,19,055,19
Des Moines County,Iowa,19,057,85
Dickinson County,Iowa,19,059,51
Dubuque County,Iowa,19,061,673
Emmet County,Iowa,19,063,15
Fayette County,Iowa,19,065,118
Floyd County,Iowa,19,067,35
Franklin County,Iowa,19,069,21
Fremont County,Iowa,19,071,23
Greene County,Iowa,19,073,16
Grundy County,Iowa,19,075,30
Guthrie County,Iowa,19,077,48
Hamilton County,Iowa,19,079,53
Hancock County,Iowa,19,081,14
Hardin County,Iowa,19,083,33
Harrison County,Iowa,19,085,20
Henry County,Iowa,19,087,49
Howard County,Iowa,19,089,28
Humboldt County,Iowa,19,091,11
Ida County,Iowa,19,093,12
Iowa County,Iowa,19,095,36
Jackson County,Iowa,19,097,20
Jasper County,Iowa,19,099,102
Jefferson County,Iowa,19,101,153
Johnson County,Iowa,19,103,4235
Jones County,Iowa,19,105,57
Keokuk County,Iowa,19,107,10
Kossuth County,Iowa,19,109,40
Lee County,Iowa,19,111,97
Linn County,Iowa,19,113,1178
Louisa County,Iowa,19,115,7
Lucas County,Iowa,19,117,11
Lyon County,Iowa,19,119,26
Madison County,Iowa,19,121,62
Mahaska County,Iowa,19,123,61
Marion County,Iowa,19,125,220
Marshall County,Iowa,19,127,92
Mills County,Iowa,19,129,26
Mitchell County,Iowa,19,131,9
Monona County,Iowa,19,133,15
Monroe County,Iowa,19,135,22
Montgomery County,Iowa,19,137,21
Muscatine County,Iowa,19,139,95
O'Brien County,Iowa,19,141,16
Osceola County,Iowa,19,143,6
Page County,Iowa,19,145,28
Palo Alto County,Iowa,19,147,31
Plymouth County,Iowa,19,149,101
Pocahontas County,Iowa,19,151,5
Polk County,Iowa,19,153,2878
Pottawattamie County,Iowa,19,155,237
Poweshiek County,Iowa,19,157,276
Ringgold County,Iowa,19,159,5
Sac County,Iowa,19,161,37
Scott County,Iowa,19,163,668
Shelby County,Iowa,19,165,20
Sioux County,Iowa,19,167,275
Story County,Iowa,19,169,2883
Tama County,Iowa,19,171,38
Taylor County,Iowa,19,173,7
Union County,Iowa,19,175,24
Van Buren County,Iowa,19,177,16
Wapello County,Iowa,19,179,58
Warren County,Iowa,19,181,218
Washington County,Iowa,19,183,90
Wayne County,Iowa,19,185,0
Webster County,Iowa,19,187,128
Winnebago County,Iowa,19,189,39
Winneshiek County,Iowa,19,191,330
Woodbury County,Iowa,19,193,355
Worth County,Iowa,19,195,8
Wright County,Iowa,19,197,24
Allen County,Kansas,20,001,25
Anderson County,Kansas,20,003,0
Atchison County,Kansas,20,005,144
Barber County,Kansas,20,007,6
Barton County,Kansas,20,009,44
Bourbon County,Kansas,20,011,9
Brown County,Kansas,20,013,6
Butler County,Kansas,20,015,261
Chase County,Kansas,20,017,9
Chautauqua County,Kansas,20,019,5
Cherokee County,Kansas,20,021,21
Cheyenne County,Kansas,20,023,26
Clark County,Kansas,20,025,14
Clay County,Kansas,20,027,24
Cloud County,Kansas,20,029,50
Coffey County,Kansas,20,031,20
Comanche County,Kansas,20,033,5
Cowley County,Kansas,20,035,135
Crawford County,Kansas,20,037,402
Decatur County,Kansas,20,039,0
Dickinson County,Kansas,20,041,71
Doniphan County,Kansas,20,043,32
Douglas County,Kansas,20,045,2625
Edwards County,Kansas,20,047,16
Elk County,Kansas,20,049,5
Ellis County,Kansas,20,051,400
Ellsworth County,Kansas,20,053,53
Finney County,Kansas,20,055,87
Ford County,Kansas,20,057,95
Franklin County,Kansas,20,059,81
Geary County,Kansas,20,061,138
Gove County,Kansas,20,063,3
Graham County,Kansas,20,065,12
Grant County,Kansas,20,067,32
Gray County,Kansas,20,069,2
Greeley County,Kansas,20,071,3
Greenwood County,Kansas,20,073,8
Hamilton County,Kansas,20,075,5
Harper County,Kansas,20,077,21
Harvey County,Kansas,20,079,171
Haskell County,Kansas,20,081,9
Hodgeman County,Kansas,20,083,3
Jackson County,Kansas,20,085,24
Jefferson County,Kansas,20,087,177
Jewell County,Kansas,20,089,5
Johnson County,Kansas,20,091,5334
Kearny County,Kansas,20,093,5
Kingman County,Kansas,20,095,2
Kiowa County,Kansas,20,097,4
Labette County,Kansas,20,099,50
Lane County,Kansas,20,101,1
Leavenworth County,Kansas,20,103,477
Lincoln County,Kansas,20,105,0
Linn County,Kansas,20,107,22
Logan County,Kansas,20,109,2
Lyon County,Kansas,20,111,344
McPherson County,Kansas,20,113,164
Marion County,Kansas,20,115,71
Marshall County,Kansas,20,117,21
Meade County,Kansas,20,119,8
Miami County,Kansas,20,121,153
Mitchell County,Kansas,20,123,11
Montgomery County,Kansas,20,125,95
Morris County,Kansas,20,127,31
Morton County,Kansas,20,129,0
Nemaha County,Kansas,20,131,26
Neosho County,Kansas,20,133,34
Ness County,Kansas,20,135,4
Norton County,Kansas,20,137,64
Osage County,Kansas,20,139,57
Osborne County,Kansas,20,141,17
Ottawa County,Kansas,20,143,13
Pawnee County,Kansas,20,145,8
Phillips County,Kansas,20,147,9
Pottawatomie County,Kansas,20,149,161
Pratt County,Kansas,20,151,19
Rawlins County,Kansas,20,153,11
Reno County,Kansas,20,155,202
Republic County,Kansas,20,157,22
Rice County,Kansas,20,159,39
Riley County,Kansas,20,161,2042
Rooks County,Kansas,20,163,5
Rush County,Kansas,20,165,14
Russell County,Kansas,20,167,15
Saline County,Kansas,20,169,307
Scott County,Kansas,20,171,0
Sedgwick County,Kansas,20,173,2645
Seward County,Kansas,20,175,65
Shawnee County,Kansas,20,177,1039
Sheridan County,Kansas,20,179,1
Sherman County,Kansas,20,181,42
Smith County,Kansas,20,183,3
Stafford County,Kansas,20,185,9
Stanton County,Kansas,20,187,1
Stevens County,Kansas,20,189,0
Sumner County,Kansas,20,191,40
Thomas County,Kansas,20,193,53
Trego County,Kansas,20,195,0
Wabaunsee County,Kansas,20,197,14
Wallace County,Kansas,20,199,0
Washington County,Kansas,20,201,1
Wichita County,Kansas,20,203,8
Wilson County,Kansas,20,205,24
Woodson County,Kansas,20,207,5
Wyandotte County,Kansas,20,209,376
Adair County,Kentucky,21,001,42
Allen County,Kentucky,21,003,56
Anderson County,Kentucky,21,005,21
Ballard County,Kentucky,21,007,0
Barren County,Kentucky,21,009,85
Bath County,Kentucky,21,011,7
Bell County,Kentucky,21,013,131
Boone County,Kentucky,21,015,573
Bourbon County,Kentucky,21,017,36
Boyd County,Kentucky,21,019,271
Boyle County,Kentucky,21,021,242
Bracken County,Kentucky,21,023,7
Breathitt County,Kentucky,21,025,4
Breckinridge County,Kentucky,21,027,5
Bullitt County,Kentucky,21,029,186
Butler County,Kentucky,21,031,0
Caldwell County,Kentucky,21,033,5
Calloway County,Kentucky,21,035,484
Campbell County,Kentucky,21,037,603
Carlisle County,Kentucky,21,039,39
Carroll County,Kentucky,21,041,25
Carter County,Kentucky,21,043,52
Casey County,Kentucky,21,045,0
Christian County,Kentucky,21,047,134
Clark County,Kentucky,21,049,53
Clay County,Kentucky,21,051,19
Clinton County,Kentucky,21,053,0
Crittenden County,Kentucky,21,055,10
Cumberland County,Kentucky,21,057,19
Daviess County,Kentucky,21,059,381
Edmonson County,Kentucky,21,061,15
Elliott County,Kentucky,21,063,25
Estill County,Kentucky,21,065,1
Fayette County,Kentucky,21,067,5779
Fleming County,Kentucky,21,069,75
Floyd County,Kentucky,21,071,136
Franklin County,Kentucky,21,073,344
Fulton County,Kentucky,21,075,37
Gallatin County,Kentucky,21,077,4
Garrard County,Kentucky,21,079,23
Grant County,Kentucky,21,081,41
Graves County,Kentucky,21,083,148
Grayson County,Kentucky,21,085,9
Green County,Kentucky,21,087,24
Greenup County,Kentucky,21,089,121
Hancock County,Kentucky,21,091,53
Hardin County,Kentucky,21,093,396
Harlan County,Kentucky,21,095,65
Harrison County,Kentucky,21,097,12
Hart County,Kentucky,21,099,4
Henderson County,Kentucky,21,101,97
Henry County,Kentucky,21,103,14
Hickman County,Kentucky,21,105,27
Hopkins County,Kentucky,21,107,83
Jackson County,Kentucky,21,109,37
Jefferson County,Kentucky,21,111,5639
Jessamine County,Kentucky,21,113,393
Johnson County,Kentucky,21,115,20
Kenton County,Kentucky,21,117,713
Knott County,Kentucky,21,119,35
Knox County,Kentucky,21,121,113
Larue County,Kentucky,21,123,0
Laurel County,Kentucky,21,125,155
Lawrence County,Kentucky,21,127,16
Lee County,Kentucky,21,129,0
Leslie County,Kentucky,21,131,13
Letcher County,Kentucky,21,133,49
Lewis County,Kentucky,21,135,16
Lincoln County,Kentucky,21,137,7
Livingston County,Kentucky,21,139,18
Logan County,Kentucky,21,141,6
Lyon County,Kentucky,21,143,15
McCracken County,Kentucky,21,145,240
McCreary County,Kentucky,21,147,21
McLean County,Kentucky,21,149,18
Madison County,Kentucky,21,151,1075
Magoffin County,Kentucky,21,153,25
Marion County,Kentucky,21,155,4
Marshall County,Kentucky,21,157,106
Martin County,Kentucky,21,159,0
Mason County,Kentucky,21,161,55
Meade County,Kentucky,21,163,35
Menifee County,Kentucky,21,165,8
Mercer County,Kentucky,21,167,109
Metcalfe County,Kentucky,21,169,0
Monroe County,Kentucky,21,171,30
Montgomery County,Kentucky,21,173,97
Morgan County,Kentucky,21,175,29
Muhlenberg County,Kentucky,21,177,45
Nelson County,Kentucky,21,179,44
Nicholas County,Kentucky,21,181,17
Ohio County,Kentucky,21,183,35
Oldham County,Kentucky,21,185,491
Owen County,Kentucky,21,187,27
Owsley County,Kentucky,21,189,0
Pendleton County,Kentucky,21,191,55
Perry County,Kentucky,21,193,77
Pike County,Kentucky,21,195,272
Powell County,Kentucky,21,197,11
Pulaski County,Kentucky,21,199,189
Robertson County,Kentucky,21,201,9
Rockcastle County,Kentucky,21,203,10
Rowan County,Kentucky,21,205,261
Russell County,Kentucky,21,207,18
Scott County,Kentucky,21,209,350
Shelby County,Kentucky,21,211,225
Simpson County,Kentucky,21,213,13
Spencer County,Kentucky,21,215,29
Taylor County,Kentucky,21,217,55
Todd County,Kentucky,21,219,25
Trigg County,Kentucky,21,221,13
Trimble County,Kentucky,21,223,0
Union County,Kentucky,21,225,51
Warren County,Kentucky,21,227,1247
Washington County,Kentucky,21,229,5
Wayne County,Kentucky,21,231,0
Webster County,Kentucky,21,233,15
Whitley County,Kentucky,21,235,142
Wolfe County,Kentucky,21,237,0
Woodford County,Kentucky,21,239,291
Acadia Parish,Louisiana,22,001,34
Allen Parish,Louisiana,22,003,65
Ascension Parish,Louisiana,22,005,431
Assumption Parish,Louisiana,22,007,50
Avoyelles Parish,Louisiana,22,009,28
Beauregard Parish,Louisiana,22,011,96
Bienville Parish,Louisiana,22,013,21
Bossier Parish,Louisiana,22,015,308
Caddo Parish,Louisiana,22,017,1501
Calcasieu Parish,Louisiana,22,019,683
Caldwell Parish,Louisiana,22,021,1
Cameron Parish,Louisiana,22,023,0
Catahoula Parish,Louisiana,22,025,6
Claiborne Parish,Louisiana,22,027,33
Concordia Parish,Louisiana,22,029,8
De Soto Parish,Louisiana,22,031,22
East Baton Rouge Parish,Louisiana,22,033,5326
East Carroll Parish,Louisiana,22,035,5
East Feliciana Parish,Louisiana,22,037,66
Evangeline Parish,Louisiana,22,039,61
Franklin Parish,Louisiana,22,041,38
Grant Parish,Louisiana,22,043,39
Iberia Parish,Louisiana,22,045,51
Iberville Parish,Louisiana,22,047,148
Jackson Parish,Louisiana,22,049,118
Jefferson Parish,Louisiana,22,051,2506
Jefferson Davis Parish,Louisiana,22,053,23
Lafayette Parish,Louisiana,22,055,1352
Lafourche Parish,Louisiana,22,057,431
LaSalle Parish,Louisiana,22,059,43
Lincoln Parish,Louisiana,22,061,576
Livingston Parish,Louisiana,22,063,211
Madison Parish,Louisiana,22,065,1
Morehouse Parish,Louisiana,22,067,14
Natchitoches Parish,Louisiana,22,069,433
Orleans Parish,Louisiana,22,071,4760
Ouachita Parish,Louisiana,22,073,776
Plaquemines Parish,Louisiana,22,075,18
Pointe Coupee Parish,Louisiana,22,077,75
Rapides Parish,Louisiana,22,079,594
Red River Parish,Louisiana,22,081,4
Richland Parish,Louisiana,22,083,27
Sabine Parish,Louisiana,22,085,85
Saint Bernard Parish,Louisiana,22,087,74
Saint Charles Parish,Louisiana,22,089,203
Saint Helena Parish,Louisiana,22,091,6
Saint James Parish,Louisiana,22,093,46
Saint John the Baptist Parish,Louisiana,22,095,54
Saint Landry Parish,Louisiana,22,097,135
Saint Martin Parish,Louisiana,22,099,109
Saint Mary Parish,Louisiana,22,101,36
Saint Tammany Parish,Louisiana,22,103,1511
Tangipahoa Parish,Louisiana,22,105,550
Tensas Parish,Louisiana,22,107,17
Terrebonne Parish,Louisiana,22,109,246
Union Parish,Louisiana,22,111,41
Vermilion Parish,Louisiana,22,113,156
Vernon Parish,Louisiana,22,115,81
Washington Parish,Louisiana,22,117,76
Webster Parish,Louisiana,22,119,136
West Baton Rouge Parish,Louisiana,22,121,33
West Carroll Parish,Louisiana,22,123,3
West Feliciana Parish,Louisiana,22,125,124
Winn Parish,Louisiana,22,127,8
Androscoggin County,Maine,23,001,492
Aroostook County,Maine,23,003,234
Cumberland County,Maine,23,005,3212
Franklin County,Maine,23,007,330
Hancock County,Maine,23,009,718
Kennebec County,Maine,23,011,833
Knox County,Maine,23,013,282
Lincoln County,Maine,23,015,479
Oxford County,Maine,23,017,86
Penobscot County,Maine,23,019,1174
Piscataquis County,Maine,23,021,63
Sagadahoc County,Maine,23,023,350
Somerset County,Maine,23,025,134
Waldo County,Maine,23,027,473
Washington County,Maine,23,029,159
York County,Maine,23,031,1283
Allegany County,Maryland,24,001,445
Anne Arundel County,Maryland,24,003,4840
Baltimore County,Maryland,24,005,9155
Calvert County,Maryland,24,009,635
Caroline County,Maryland,24,011,131
Carroll County,Maryland,24,013,825
Cecil County,Maryland,24,015,511
Charles County,Maryland,24,017,857
Dorchester County,Maryland,24,019,136
Frederick County,Maryland,24,021,3139
Garrett County,Maryland,24,023,174
Harford County,Maryland,24,025,1962
Howard County,Maryland,24,027,8438
Kent County,Maryland,24,029,254
Queen Anne's County,Maryland,24,035,487
Saint Mary's County,Maryland,24,037,634
Somerset County,Maryland,24,039,113
Talbot County,Maryland,24,041,527
Washington County,Maryland,24,043,683
Wicomico County,Maryland,24,045,1104
Worcester County,Maryland,24,047,422
Baltimore City,Maryland,24,510,7183
Montgomery County,Maryland,24,031,39536
Prince George's County,Maryland,24,033,8428
Barnstable County,Massachusetts,25,001,3236
Berkshire County,Massachusetts,25,003,1512
Bristol County,Massachusetts,25,005,2640
Dukes County,Massachusetts,25,007,209
Essex County,Massachusetts,25,009,7181
Franklin County,Massachusetts,25,011,1166
Hampden County,Massachusetts,25,013,2224
Hampshire County,Massachusetts,25,015,4392
Middlesex County,Massachusetts,25,017,44565
Nantucket County,Massachusetts,25,019,113
Norfolk County,Massachusetts,25,021,13741
Plymouth County,Massachusetts,25,023,2823
Suffolk County,Massachusetts,25,025,10919
Worcester County,Massachusetts,25,027,7516
Alcona County,Michigan,26,001,42
Alger County,Michigan,26,003,46
Allegan County,Michigan,26,005,353
Alpena County,Michigan,26,007,154
Antrim County,Michigan,26,009,131
Arenac County,Michigan,26,011,37
Baraga County,Michigan,26,013,28
Barry County,Michigan,26,015,171
Bay County,Michigan,26,017,303
Benzie County,Michigan,26,019,140
Berrien County,Michigan,26,021,936
Branch County,Michigan,26,023,128
Calhoun County,Michigan,26,025,455
Cass County,Michigan,26,027,141
Charlevoix County,Michigan,26,029,146
Cheboygan County,Michigan,26,031,101
Chippewa County,Michigan,26,033,225
Clare County,Michigan,26,035,71
Clinton County,Michigan,26,037,637
Crawford County,Michigan,26,039,49
Delta County,Michigan,26,041,57
Dickinson County,Michigan,26,043,67
Eaton County,Michigan,26,045,658
Emmet County,Michigan,26,047,224
Genesee County,Michigan,26,049,1559
Gladwin County,Michigan,26,051,28
Gogebic County,Michigan,26,053,39
Grand Traverse County,Michigan,26,055,526
Gratiot County,Michigan,26,057,203
Hillsdale County,Michigan,26,059,190
Houghton County,Michigan,26,061,525
Huron County,Michigan,26,063,55
Ingham County,Michigan,26,065,5312
Ionia County,Michigan,26,067,143
Iosco County,Michigan,26,069,62
Iron County,Michigan,26,071,46
Isabella County,Michigan,26,073,1026
Jackson County,Michigan,26,075,403
Kalamazoo County,Michigan,26,077,2847
Kalkaska County,Michigan,26,079,24
Kent County,Michigan,26,081,3211
Keweenaw County,Michigan,26,083,26
Lake County,Michigan,26,085,0
Lapeer County,Michigan,26,087,221
Leelanau County,Michigan,26,089,238
Lenawee County,Michigan,26,091,301
Livingston County,Michigan,26,093,840
Luce County,Michigan,26,095,20
Mackinac County,Michigan,26,097,56
Macomb County,Michigan,26,099,2391
Manistee County,Michigan,26,101,89
Marquette County,Michigan,26,103,482
Mason County,Michigan,26,105,142
Mecosta County,Michigan,26,107,334
Menominee County,Michigan,26,109,16
Midland County,Michigan,26,111,1180
Missaukee County,Michigan,26,113,18
Monroe County,Michigan,26,115,525
Montcalm County,Michigan,26,117,160
Montmorency County,Michigan,26,119,23
Muskegon County,Michigan,26,121,422
Newaygo County,Michigan,26,123,110
Oakland County,Michigan,26,125,12593
Oceana County,Michigan,26,127,76
Ogemaw County,Michigan,26,129,31
Ontonagon County,Michigan,26,131,23
Osceola County,Michigan,26,133,50
Oscoda County,Michigan,26,135,7
Otsego County,Michigan,26,137,61
Ottawa County,Michigan,26,139,1251
Presque Isle County,Michigan,26,141,20
Roscommon County,Michigan,26,143,49
Saginaw County,Michigan,26,145,573
Saint Clair County,Michigan,26,147,390
Saint Joseph County,Michigan,26,149,180
Sanilac County,Michigan,26,151,31
Schoolcraft County,Michigan,26,153,11
Shiawassee County,Michigan,26,155,215
Tuscola County,Michigan,26,157,63
Van Buren County,Michigan,26,159,364
Washtenaw County,Michigan,26,161,11126
Wayne County,Michigan,26,163,7477
Wexford County,Michigan,26,165,125
Aitkin County,Minnesota,27,001,71
Anoka County,Minnesota,27,003,1582
Becker County,Minnesota,27,005,130
Beltrami County,Minnesota,27,007,363
Benton County,Minnesota,27,009,176
Big Stone County,Minnesota,27,011,30
Blue Earth County,Minnesota,27,013,534
Brown County,Minnesota,27,015,74
Carlton County,Minnesota,27,017,238
Carver County,Minnesota,27,019,530
Cass County,Minnesota,27,021,89
Chippewa County,Minnesota,27,023,20
Chisago County,Minnesota,27,025,154
Clay County,Minnesota,27,027,575
Clearwater County,Minnesota,27,029,19
Cook County,Minnesota,27,031,100
Cottonwood County,Minnesota,27,033,31
Crow Wing County,Minnesota,27,035,168
Dakota County,Minnesota,27,037,2381
Dodge County,Minnesota,27,039,18
Douglas County,Minnesota,27,041,110
Faribault County,Minnesota,27,043,33
Fillmore County,Minnesota,27,045,24
Freeborn County,Minnesota,27,047,68
Goodhue County,Minnesota,27,049,123
Grant County,Minnesota,27,051,7
Hennepin County,Minnesota,27,053,12936
Houston County,Minnesota,27,055,97
Hubbard County,Minnesota,27,057,103
Isanti County,Minnesota,27,059,100
Itasca County,Minnesota,27,061,143
Jackson County,Minnesota,27,063,11
Kanabec County,Minnesota,27,065,28
Kandiyohi County,Minnesota,27,067,193
Kittson County,Minnesota,27,069,13
Koochiching County,Minnesota,27,071,9
Lac qui Parle County,Minnesota,27,073,15
Lake County,Minnesota,27,075,110
Lake of the Woods County,Minnesota,27,077,0
Le Sueur County,Minnesota,27,079,170
Lincoln County,Minnesota,27,081,16
Lyon County,Minnesota,27,083,150
McLeod County,Minnesota,27,085,101
Mahnomen County,Minnesota,27,087,10
Marshall County,Minnesota,27,089,15
Martin County,Minnesota,27,091,18
Meeker County,Minnesota,27,093,60
Mille Lacs County,Minnesota,27,095,34
Morrison County,Minnesota,27,097,132
Mower County,Minnesota,27,099,104
Murray County,Minnesota,27,101,16
Nicollet County,Minnesota,27,103,427
Nobles County,Minnesota,27,105,36
Norman County,Minnesota,27,107,10
Olmsted County,Minnesota,27,109,1976
Otter Tail County,Minnesota,27,111,185
Pennington County,Minnesota,27,113,68
Pine County,Minnesota,27,115,61
Pipestone County,Minnesota,27,117,40
Polk County,Minnesota,27,119,122
Pope County,Minnesota,27,121,28
Ramsey County,Minnesota,27,123,7791
Red Lake County,Minnesota,27,125,3
Redwood County,Minnesota,27,127,45
Renville County,Minnesota,27,129,32
Rice County,Minnesota,27,131,847
Rock County,Minnesota,27,133,21
Roseau County,Minnesota,27,135,35
Saint Louis County,Minnesota,27,137,1431
Scott County,Minnesota,27,139,517
Sherburne County,Minnesota,27,141,354
Sibley County,Minnesota,27,143,45
Stearns County,Minnesota,27,145,897
Steele County,Minnesota,27,147,61
Stevens County,Minnesota,27,149,170
Swift County,Minnesota,27,151,24
Todd County,Minnesota,27,153,30
Traverse County,Minnesota,27,155,12
Wabasha County,Minnesota,27,157,59
Wadena County,Minnesota,27,159,16
Waseca County,Minnesota,27,161,44
Washington County,Minnesota,27,163,2346
Watonwan County,Minnesota,27,165,19
Wilkin County,Minnesota,27,167,29
Winona County,Minnesota,27,169,609
Wright County,Minnesota,27,171,312
Yellow Medicine County,Minnesota,27,173,27
Adams County,Mississippi,28,001,67
Alcorn County,Mississippi,28,003,63
Amite County,Mississippi,28,005,55
Attala County,Mississippi,28,007,46
Benton County,Mississippi,28,009,37
Bolivar County,Mississippi,28,011,211
Calhoun County,Mississippi,28,013,16
Carroll County,Mississippi,28,015,0
Chickasaw County,Mississippi,28,017,33
Choctaw County,Mississippi,28,019,10
Claiborne County,Mississippi,28,021,15
Clarke County,Mississippi,28,023,10
Clay County,Mississippi,28,025,44
Coahoma County,Mississippi,28,027,81
Copiah County,Mississippi,28,029,129
Covington County,Mississippi,28,031,89
DeSoto County,Mississippi,28,033,680
Forrest County,Mississippi,28,035,817
Franklin County,Mississippi,28,037,16
George County,Mississippi,28,039,21
Greene County,Mississippi,28,041,9
Grenada County,Mississippi,28,043,26
Hancock County,Mississippi,28,045,237
Harrison County,Mississippi,28,047,885
Hinds County,Mississippi,28,049,1958
Holmes County,Mississippi,28,051,35
Humphreys County,Mississippi,28,053,36
Issaquena County,Mississippi,28,055,7
Itawamba County,Mississippi,28,057,15
Jackson County,Mississippi,28,059,696
Jasper County,Mississippi,28,061,33
Jefferson County,Mississippi,28,063,0
Jefferson Davis County,Mississippi,28,065,0
Jones County,Mississippi,28,067,292
Kemper County,Mississippi,28,069,25
Lafayette County,Mississippi,28,071,1071
Lamar County,Mississippi,28,073,365
Lauderdale County,Mississippi,28,075,437
Lawrence County,Mississippi,28,077,21
Leake County,Mississippi,28,079,31
Lee County,Mississippi,28,081,331
Leflore County,Mississippi,28,083,187
Lincoln County,Mississippi,28,085,114
Lowndes County,Mississippi,28,087,278
Madison County,Mississippi,28,089,1322
Marion County,Mississippi,28,091,114
Marshall County,Mississippi,28,093,10
Monroe County,Mississippi,28,095,128
Montgomery County,Mississippi,28,097,29
Neshoba County,Mississippi,28,099,54
Newton County,Mississippi,28,101,73
Noxubee County,Mississippi,28,103,30
Oktibbeha County,Mississippi,28,105,1514
Panola County,Mississippi,28,107,44
Pearl River County,Mississippi,28,109,198
Perry County,Mississippi,28,111,7
Pike County,Mississippi,28,113,127
Pontotoc County,Mississippi,28,115,49
Prentiss County,Mississippi,28,117,49
Quitman County,Mississippi,28,119,5
Rankin County,Mississippi,28,121,1089
Scott County,Mississippi,28,123,101
Sharkey County,Mississippi,28,125,22
Simpson County,Mississippi,28,127,30
Smith County,Mississippi,28,129,15
Stone County,Mississippi,28,131,7
Sunflower County,Mississippi,28,133,44
Tallahatchie County,Mississippi,28,135,0
Tate County,Mississippi,28,137,14
Tippah County,Mississippi,28,139,5
Tishomingo County,Mississippi,28,141,51
Tunica County,Mississippi,28,143,10
Union County,Mississippi,28,145,144
Walthall County,Mississippi,28,147,67
Warren County,Mississippi,28,149,460
Washington County,Mississippi,28,151,276
Wayne County,Mississippi,28,153,21
Webster County,Mississippi,28,155,70
Wilkinson County,Mississippi,28,157,64
Winston County,Mississippi,28,159,75
Yalobusha County,Mississippi,28,161,112
Yazoo County,Mississippi,28,163,50
Adair County,Missouri,29,001,398
Andrew County,Missouri,29,003,47
Atchison County,Missouri,29,005,39
Audrain County,Missouri,29,007,50
Barry County,Missouri,29,009,92
Barton County,Missouri,29,011,36
Bates County,Missouri,29,013,20
Benton County,Missouri,29,015,33
Bollinger County,Missouri,29,017,7
Boone County,Missouri,29,019,4049
Buchanan County,Missouri,29,021,401
Butler County,Missouri,29,023,149
Caldwell County,Missouri,29,025,11
Callaway County,Missouri,29,027,304
Camden County,Missouri,29,029,361
Cape Girardeau County,Missouri,29,031,543
Carroll County,Missouri,29,033,27
Carter County,Missouri,29,035,29
Cass County,Missouri,29,037,274
Cedar County,Missouri,29,039,9
Chariton County,Missouri,29,041,36
Christian County,Missouri,29,043,476
Clark County,Missouri,29,045,0
Clay County,Missouri,29,047,888
Clinton County,Missouri,29,049,90
Cole County,Missouri,29,051,455
Cooper County,Missouri,29,053,77
Crawford County,Missouri,29,055,75
Dade County,Missouri,29,057,52
Dallas County,Missouri,29,059,77
Daviess County,Missouri,29,061,20
DeKalb County,Missouri,29,063,35
Dent County,Missouri,29,065,24
Douglas County,Missouri,29,067,21
Dunklin County,Missouri,29,069,66
Franklin County,Missouri,29,071,325
Gasconade County,Missouri,29,073,25
Gentry County,Missouri,29,075,5
Greene County,Missouri,29,077,1967
Grundy County,Missouri,29,079,21
Harrison County,Missouri,29,081,11
Henry County,Missouri,29,083,83
Hickory County,Missouri,29,085,14
Holt County,Missouri,29,087,7
Howard County,Missouri,29,089,78
Howell County,Missouri,29,091,140
Iron County,Missouri,29,093,60
Jackson County,Missouri,29,095,4421
Jasper County,Missouri,29,097,560
Jefferson County,Missouri,29,099,573
Johnson County,Missouri,29,101,506
Knox County,Missouri,29,103,0
Laclede County,Missouri,29,105,85
Lafayette County,Missouri,29,107,33
Lawrence County,Missouri,29,109,138
Lewis County,Missouri,29,111,41
Lincoln County,Missouri,29,113,105
Linn County,Missouri,29,115,20
Livingston County,Missouri,29,117,43
McDonald County,Missouri,29,119,1
Macon County,Missouri,29,121,29
Madison County,Missouri,29,123,0
Maries County,Missouri,29,125,0
Marion County,Missouri,29,127,71
Mercer County,Missouri,29,129,0
Miller County,Missouri,29,131,36
Mississippi County,Missouri,29,133,11
Moniteau County,Missouri,29,135,32
Monroe County,Missouri,29,137,8
Montgomery County,Missouri,29,139,14
Morgan County,Missouri,29,141,45
New Madrid County,Missouri,29,143,41
Newton County,Missouri,29,145,245
Nodaway County,Missouri,29,147,306
Oregon County,Missouri,29,149,12
Osage County,Missouri,29,151,12
Ozark County,Missouri,29,153,44
Pemiscot County,Missouri,29,155,65
Perry County,Missouri,29,157,32
Pettis County,Missouri,29,159,131
Phelps County,Missouri,29,161,765
Pike County,Missouri,29,163,17
Platte County,Missouri,29,165,573
Polk County,Missouri,29,167,253
Pulaski County,Missouri,29,169,202
Putnam County,Missouri,29,171,37
Ralls County,Missouri,29,173,7
Randolph County,Missouri,29,175,103
Ray County,Missouri,29,177,21
Reynolds County,Missouri,29,179,39
Ripley County,Missouri,29,181,29
Saint Charles County,Missouri,29,183,2107
Saint Clair County,Missouri,29,185,3
Sainte Genevieve County,Missouri,29,186,9
Saint Francois County,Missouri,29,187,205
Saint Louis County,Missouri,29,189,12389
Saline County,Missouri,29,195,63
Schuyler County,Missouri,29,197,4
Scotland County,Missouri,29,199,8
Scott County,Missouri,29,201,18
Shannon County,Missouri,29,203,4
Shelby County,Missouri,29,205,8
Stoddard County,Missouri,29,207,67
Stone County,Missouri,29,209,183
Sullivan County,Missouri,29,211,5
Taney County,Missouri,29,213,209
Texas County,Missouri,29,215,22
Vernon County,Missouri,29,217,75
Warren County,Missouri,29,219,56
Washington County,Missouri,29,221,55
Wayne County,Missouri,29,223,26
