County,State,State_FIPS,County_FIPS,high_school_only_percentage
Johnson County,Indiana,18,081,33.7
Knox County,Indiana,18,083,38.2
Kosciusko County,Indiana,18,085,36.9
LaGrange County,Indiana,18,087,28.1
Lake County,Indiana,18,089,38.4
LaPorte County,Indiana,18,091,39.5
Lawrence County,Indiana,18,093,43.2
Madison County,Indiana,18,095,42.9
Marion County,Indiana,18,097,29.4
Marshall County,Indiana,18,099,41.3
Martin County,Indiana,18,101,41.1
Miami County,Indiana,18,103,42.9
Monroe County,Indiana,18,105,23.3
Montgomery County,Indiana,18,107,45.5
Morgan County,Indiana,18,109,40.2
Newton County,Indiana,18,111,49.2
Noble County,Indiana,18,113,41.0
Ohio County,Indiana,18,115,45.7
Orange County,Indiana,18,117,44.5
Owen County,Indiana,18,119,50.9
Parke County,Indiana,18,121,39.3
Perry County,Indiana,18,123,45.8
Pike County,Indiana,18,125,46.3
Porter County,Indiana,18,127,36.5
Posey County,Indiana,18,129,44.5
Pulaski County,Indiana,18,131,50.3
Putnam County,Indiana,18,133,40.5
Randolph County,Indiana,18,135,46.7
Ripley County,Indiana,18,137,46.1
Rush County,Indiana,18,139,50.3
Saint Joseph County,Indiana,18,141,33.0
Scott County,Indiana,18,143,44.2
Shelby County,Indiana,18,145,43.5
Spencer County,Indiana,18,147,44.5
Starke County,Indiana,18,149,47.2
Steuben County,Indiana,18,151,44.1
Sullivan County,Indiana,18,153,43.8
Switzerland County,Indiana,18,155,49.0
Tippecanoe County,Indiana,18,157,28.2
Tipton County,Indiana,18,159,49.2
Union County,Indiana,18,161,43.5
Vanderburgh County,Indiana,18,163,34.5
Vermillion County,Indiana,18,165,50.4
Vigo County,Indiana,18,167,35.1
Wabash County,Indiana,18,169,45.8
Warren County,Indiana,18,171,46.8
Warrick County,Indiana,18,173,31.7
Washington County,Indiana,18,175,50.9
Wayne County,Indiana,18,177,41.0
Wells County,Indiana,18,179,45.7
White County,Indiana,18,181,43.0
Whitley County,Indiana,18,183,41.5
Adair County,Iowa,19,001,48.5
Adams County,Iowa,19,003,42.7
Allamakee County,Iowa,19,005,46.9
Appanoose County,Iowa,19,007,44.7
Audubon County,Iowa,19,009,43.4
Benton County,Iowa,19,011,44.5
Black Hawk County,Iowa,19,013,35.2
Boone County,Iowa,19,015,38.2
Bremer County,Iowa,19,017,34.4
Buchanan County,Iowa,19,019,47.9
Buena Vista County,Iowa,19,021,30.4
Butler County,Iowa,19,023,46.8
Calhoun County,Iowa,19,025,45.4
Carroll County,Iowa,19,027,43.6
Cass County,Iowa,19,029,45.0
Cedar County,Iowa,19,031,45.4
Cerro Gordo County,Iowa,19,033,34.5
Cherokee County,Iowa,19,035,42.4
Chickasaw County,Iowa,19,037,51.3
Clarke County,Iowa,19,039,49.1
Clay County,Iowa,19,041,37.4
Clayton County,Iowa,19,043,51.3
Clinton County,Iowa,19,045,42.9
Crawford County,Iowa,19,047,41.1
Dallas County,Iowa,19,049,25.0
Davis County,Iowa,19,051,38.2
Decatur County,Iowa,19,053,42.8
Delaware County,Iowa,19,055,52.7
Des Moines County,Iowa,19,057,39.1
Dickinson County,Iowa,19,059,34.3
Dubuque County,Iowa,19,061,39.1
Emmet County,Iowa,19,063,36.7
Fayette County,Iowa,19,065,45.9
Floyd County,Iowa,19,067,45.9
Franklin County,Iowa,19,069,32.1
Fremont County,Iowa,19,071,47.1
Greene County,Iowa,19,073,39.7
Grundy County,Iowa,19,075,38.9
Guthrie County,Iowa,19,077,41.6
Hamilton County,Iowa,19,079,39.2
Hancock County,Iowa,19,081,42.6
Hardin County,Iowa,19,083,35.4
Harrison County,Iowa,19,085,42.7
Henry County,Iowa,19,087,37.2
Howard County,Iowa,19,089,50.9
Humboldt County,Iowa,19,091,42.9
Ida County,Iowa,19,093,41.8
Iowa County,Iowa,19,095,44.6
Jackson County,Iowa,19,097,48.5
Jasper County,Iowa,19,099,45.0
Jefferson County,Iowa,19,101,33.4
Johnson County,Iowa,19,103,18.8
Jones County,Iowa,19,105,50.9
Keokuk County,Iowa,19,107,50.8
Kossuth County,Iowa,19,109,43.0
Lee County,Iowa,19,111,43.3
Linn County,Iowa,19,113,28.9
Louisa County,Iowa,19,115,43.9
Lucas County,Iowa,19,117,44.3
Lyon County,Iowa,19,119,41.0
Madison County,Iowa,19,121,43.6
Mahaska County,Iowa,19,123,45.1
Marion County,Iowa,19,125,37.9
Marshall County,Iowa,19,127,37.3
Mills County,Iowa,19,129,31.0
Mitchell County,Iowa,19,131,41.6
Monona County,Iowa,19,133,44.7
Monroe County,Iowa,19,135,51.5
Montgomery County,Iowa,19,137,36.5
Muscatine County,Iowa,19,139,34.6
O'Brien County,Iowa,19,141,37.5
Osceola County,Iowa,19,143,47.7
Page County,Iowa,19,145,40.1
Palo Alto County,Iowa,19,147,35.2
Plymouth County,Iowa,19,149,40.8
Pocahontas County,Iowa,19,151,41.6
Polk County,Iowa,19,153,27.1
Pottawattamie County,Iowa,19,155,38.1
Poweshiek County,Iowa,19,157,46.3
Ringgold County,Iowa,19,159,43.6
Sac County,Iowa,19,161,44.2
Scott County,Iowa,19,163,29.5
Shelby County,Iowa,19,165,50.4
Sioux County,Iowa,19,167,36.8
Story County,Iowa,19,169,19.3
Tama County,Iowa,19,171,45.9
Taylor County,Iowa,19,173,45.8
Union County,Iowa,19,175,44.6
Van Buren County,Iowa,19,177,47.9
Wapello County,Iowa,19,179,40.5
Warren County,Iowa,19,181,34.7
Washington County,Iowa,19,183,40.6
Wayne County,Iowa,19,185,47.2
Webster County,Iowa,19,187,36.1
Winnebago County,Iowa,19,189,35.3
Winneshiek County,Iowa,19,191,40.0
Woodbury County,Iowa,19,193,35.3
Worth County,Iowa,19,195,36.1
Wright County,Iowa,19,197,42.6
Allen County,Kansas,20,001,37.4
Anderson County,Kansas,20,003,41.6
Atchison County,Kansas,20,005,50.1
Barber County,Kansas,20,007,36.8
Barton County,Kansas,20,009,32.9
Bourbon County,Kansas,20,011,31.5
Brown County,Kansas,20,013,45.4
Butler County,Kansas,20,015,29.5
Chase County,Kansas,20,017,41.5
Chautauqua County,Kansas,20,019,35.5
Cherokee County,Kansas,20,021,40.9
Cheyenne County,Kansas,20,023,36.3
Clark County,Kansas,20,025,39.8
Clay County,Kansas,20,027,38.0
Cloud County,Kansas,20,029,40.6
Coffey County,Kansas,20,031,38.9
Comanche County,Kansas,20,033,36.4
Cowley County,Kansas,20,035,32.1
Crawford County,Kansas,20,037,29.8
Decatur County,Kansas,20,039,46.4
Dickinson County,Kansas,20,041,38.5
Doniphan County,Kansas,20,043,41.8
Douglas County,Kansas,20,045,19.4
Edwards County,Kansas,20,047,33.1
Elk County,Kansas,20,049,43.9
Ellis County,Kansas,20,051,29.5
Ellsworth County,Kansas,20,053,46.7
Finney County,Kansas,20,055,26.6
Ford County,Kansas,20,057,26.3
Franklin County,Kansas,20,059,40.8
Geary County,Kansas,20,061,33.8
Gove County,Kansas,20,063,49.6
Graham County,Kansas,20,065,36.7
Grant County,Kansas,20,067,31.4
Gray County,Kansas,20,069,29.8
Greeley County,Kansas,20,071,34.4
Greenwood County,Kansas,20,073,47.6
Hamilton County,Kansas,20,075,26.9
Harper County,Kansas,20,077,34.7
Harvey County,Kansas,20,079,34.6
Haskell County,Kansas,20,081,39.4
Hodgeman County,Kansas,20,083,34.2
Jackson County,Kansas,20,085,46.3
Jefferson County,Kansas,20,087,44.9
Jewell County,Kansas,20,089,33.8
Johnson County,Kansas,20,091,15.4
Kearny County,Kansas,20,093,27.7
Kingman County,Kansas,20,095,33.5
Kiowa County,Kansas,20,097,36.7
Labette County,Kansas,20,099,30.5
Lane County,Kansas,20,101,35.8
Leavenworth County,Kansas,20,103,34.7
Lincoln County,Kansas,20,105,39.4
Linn County,Kansas,20,107,43.4
Logan County,Kansas,20,109,39.0
Lyon County,Kansas,20,111,32.1
McPherson County,Kansas,20,113,35.1
Marion County,Kansas,20,115,40.5
Marshall County,Kansas,20,117,50.6
Meade County,Kansas,20,119,32.7
Miami County,Kansas,20,121,36.3
Mitchell County,Kansas,20,123,33.1
Montgomery County,Kansas,20,125,32.9
Morris County,Kansas,20,127,47.1
Morton County,Kansas,20,129,39.2
Nemaha County,Kansas,20,131,53.2
Neosho County,Kansas,20,133,38.5
Ness County,Kansas,20,135,44.8
Norton County,Kansas,20,137,37.9
Osage County,Kansas,20,139,44.2
Osborne County,Kansas,20,141,37.7
Ottawa County,Kansas,20,143,36.0
Pawnee County,Kansas,20,145,34.9
Phillips County,Kansas,20,147,42.8
Pottawatomie County,Kansas,20,149,28.8
Pratt County,Kansas,20,151,28.3
Rawlins County,Kansas,20,153,39.0
Reno County,Kansas,20,155,34.4
Republic County,Kansas,20,157,38.7
Rice County,Kansas,20,159,35.9
Riley County,Kansas,20,161,22.2
Rooks County,Kansas,20,163,38.0
Rush County,Kansas,20,165,41.5
Russell County,Kansas,20,167,39.7
Saline County,Kansas,20,169,35.2
Scott County,Kansas,20,171,34.5
Sedgwick County,Kansas,20,173,28.0
Seward County,Kansas,20,175,31.1
Shawnee County,Kansas,20,177,29.7
Sheridan County,Kansas,20,179,36.3
Sherman County,Kansas,20,181,32.2
Smith County,Kansas,20,183,44.0
Stafford County,Kansas,20,185,38.5
Stanton County,Kansas,20,187,28.8
Stevens County,Kansas,20,189,29.3
Sumner County,Kansas,20,191,38.3
Thomas County,Kansas,20,193,24.6
Trego County,Kansas,20,195,46.0
Wabaunsee County,Kansas,20,197,42.3
Wallace County,Kansas,20,199,39.1
Washington County,Kansas,20,201,38.0
Wichita County,Kansas,20,203,36.4
Wilson County,Kansas,20,205,41.9
Woodson County,Kansas,20,207,46.3
Wyandotte County,Kansas,20,209,37.9
Adair County,Kentucky,21,001,35.4
Allen County,Kentucky,21,003,39.6
Anderson County,Kentucky,21,005,43.0
Ballard County,Kentucky,21,007,42.4
Barren County,Kentucky,21,009,42.2
Bath County,Kentucky,21,011,39.2
Bell County,Kentucky,21,013,40.1
Boone County,Kentucky,21,015,29.2
Bourbon County,Kentucky,21,017,39.8
Boyd County,Kentucky,21,019,39.1
Boyle County,Kentucky,21,021,37.1
Bracken County,Kentucky,21,023,43.7
Breathitt County,Kentucky,21,025,39.1
Breckinridge County,Kentucky,21,027,50.6
Bullitt County,Kentucky,21,029,43.3
Butler County,Kentucky,21,031,44.9
Caldwell County,Kentucky,21,033,53.1
Calloway County,Kentucky,21,035,33.3
Campbell County,Kentucky,21,037,34.3
Carlisle County,Kentucky,21,039,47.9
Carroll County,Kentucky,21,041,43.6
Carter County,Kentucky,21,043,42.1
Casey County,Kentucky,21,045,35.3
Christian County,Kentucky,21,047,39.2
Clark County,Kentucky,21,049,35.6
Clay County,Kentucky,21,051,38.8
Clinton County,Kentucky,21,053,35.4
Crittenden County,Kentucky,21,055,49.0
Cumberland County,Kentucky,21,057,43.7
Daviess County,Kentucky,21,059,41.9
Edmonson County,Kentucky,21,061,45.9
Elliott County,Kentucky,21,063,46.9
Estill County,Kentucky,21,065,42.7
Fayette County,Kentucky,21,067,20.9
Fleming County,Kentucky,21,069,42.3
Floyd County,Kentucky,21,071,34.7
Franklin County,Kentucky,21,073,32.0
Fulton County,Kentucky,21,075,45.1
Gallatin County,Kentucky,21,077,41.9
Garrard County,Kentucky,21,079,42.8
Grant County,Kentucky,21,081,43.3
Graves County,Kentucky,21,083,39.6
Grayson County,Kentucky,21,085,44.0
Green County,Kentucky,21,087,47.8
Greenup County,Kentucky,21,089,39.5
Hancock County,Kentucky,21,091,45.2
Hardin County,Kentucky,21,093,34.1
Harlan County,Kentucky,21,095,40.1
Harrison County,Kentucky,21,097,40.4
Hart County,Kentucky,21,099,39.5
Henderson County,Kentucky,21,101,40.1
Henry County,Kentucky,21,103,49.1
Hickman County,Kentucky,21,105,38.7
Hopkins County,Kentucky,21,107,37.7
Jackson County,Kentucky,21,109,37.5
Jefferson County,Kentucky,21,111,29.6
Jessamine County,Kentucky,21,113,32.7
Johnson County,Kentucky,21,115,39.5
Kenton County,Kentucky,21,117,30.2
Knott County,Kentucky,21,119,36.1
Knox County,Kentucky,21,121,39.6
Larue County,Kentucky,21,123,41.8
Laurel County,Kentucky,21,125,39.5
Lawrence County,Kentucky,21,127,40.0
Lee County,Kentucky,21,129,42.1
Leslie County,Kentucky,21,131,34.3
Letcher County,Kentucky,21,133,37.0
Lewis County,Kentucky,21,135,43.0
Lincoln County,Kentucky,21,137,40.1
Livingston County,Kentucky,21,139,42.1
Logan County,Kentucky,21,141,43.5
Lyon County,Kentucky,21,143,36.2
McCracken County,Kentucky,21,145,32.4
McCreary County,Kentucky,21,147,36.2
McLean County,Kentucky,21,149,49.9
Madison County,Kentucky,21,151,30.8
Magoffin County,Kentucky,21,153,39.1
Marion County,Kentucky,21,155,50.1
Marshall County,Kentucky,21,157,45.2
Martin County,Kentucky,21,159,37.7
Mason County,Kentucky,21,161,39.2
Meade County,Kentucky,21,163,40.9
Menifee County,Kentucky,21,165,45.6
Mercer County,Kentucky,21,167,41.4
Metcalfe County,Kentucky,21,169,45.6
Monroe County,Kentucky,21,171,46.9
Montgomery County,Kentucky,21,173,40.7
Morgan County,Kentucky,21,175,39.1
Muhlenberg County,Kentucky,21,177,43.0
Nelson County,Kentucky,21,179,43.8
Nicholas County,Kentucky,21,181,44.7
Ohio County,Kentucky,21,183,44.8
Oldham County,Kentucky,21,185,25.5
Owen County,Kentucky,21,187,41.0
Owsley County,Kentucky,21,189,35.5
Pendleton County,Kentucky,21,191,41.7
Perry County,Kentucky,21,193,36.5
Pike County,Kentucky,21,195,39.0
Powell County,Kentucky,21,197,50.5
Pulaski County,Kentucky,21,199,38.3
Robertson County,Kentucky,21,201,49.2
Rockcastle County,Kentucky,21,203,40.0
Rowan County,Kentucky,21,205,33.4
Russell County,Kentucky,21,207,36.3
Scott County,Kentucky,21,209,32.0
Shelby County,Kentucky,21,211,32.2
Simpson County,Kentucky,21,213,38.8
Spencer County,Kentucky,21,215,35.5
Taylor County,Kentucky,21,217,39.0
Todd County,Kentucky,21,219,44.9
Trigg County,Kentucky,21,221,39.9
Trimble County,Kentucky,21,223,44.5
Union County,Kentucky,21,225,43.9
Warren County,Kentucky,21,227,31.4
Washington County,Kentucky,21,229,46.1
Wayne County,Kentucky,21,231,38.9
Webster County,Kentucky,21,233,42.7
Whitley County,Kentucky,21,235,39.4
Wolfe County,Kentucky,21,237,36.2
Woodford County,Kentucky,21,239,30.0
Acadia Parish,Louisiana,22,001,43.5
Allen Parish,Louisiana,22,003,40.4
Ascension Parish,Louisiana,22,005,39.9
Assumption Parish,Louisiana,22,007,40.3
Avoyelles Parish,Louisiana,22,009,36.8
Beauregard Parish,Louisiana,22,011,43.3
Bienville Parish,Louisiana,22,013,41.5
Bossier Parish,Louisiana,22,015,35.1
Caddo Parish,Louisiana,22,017,35.8
Calcasieu Parish,Louisiana,22,019,36.8
Caldwell Parish,Louisiana,22,021,49.9
Cameron Parish,Louisiana,22,023,51.3
Catahoula Parish,Louisiana,22,025,39.1
Claiborne Parish,Louisiana,22,027,40.2
Concordia Parish,Louisiana,22,029,36.9
De Soto Parish,Louisiana,22,031,43.3
East Baton Rouge Parish,Louisiana,22,033,26.2
East Carroll Parish,Louisiana,22,035,38.3
East Feliciana Parish,Louisiana,22,037,39.6
Evangeline Parish,Louisiana,22,039,39.0
Franklin Parish,Louisiana,22,041,41.1
Grant Parish,Louisiana,22,043,45.9
Iberia Parish,Louisiana,22,045,41.0
Iberville Parish,Louisiana,22,047,44.1
Jackson Parish,Louisiana,22,049,41.5
Jefferson Parish,Louisiana,22,051,31.1
Jefferson Davis Parish,Louisiana,22,053,45.0
Lafayette Parish,Louisiana,22,055,30.3
Lafourche Parish,Louisiana,22,057,38.0
LaSalle Parish,Louisiana,22,059,42.3
Lincoln Parish,Louisiana,22,061,28.1
Livingston Parish,Louisiana,22,063,39.5
Madison Parish,Louisiana,22,065,50.2
Morehouse Parish,Louisiana,22,067,43.1
Natchitoches Parish,Louisiana,22,069,36.6
Orleans Parish,Louisiana,22,071,27.3
Ouachita Parish,Louisiana,22,073,34.8
Plaquemines Parish,Louisiana,22,075,35.0
Pointe Coupee Parish,Louisiana,22,077,40.6
Rapides Parish,Louisiana,22,079,35.9
Red River Parish,Louisiana,22,081,43.0
Richland Parish,Louisiana,22,083,39.5
Sabine Parish,Louisiana,22,085,46.2
Saint Bernard Parish,Louisiana,22,087,44.5
Saint Charles Parish,Louisiana,22,089,37.9
Saint Helena Parish,Louisiana,22,091,48.3
Saint James Parish,Louisiana,22,093,47.8
Saint John the Baptist Parish,Louisiana,22,095,38.0
Saint Landry Parish,Louisiana,22,097,40.2
Saint Martin Parish,Louisiana,22,099,42.7
Saint Mary Parish,Louisiana,22,101,37.9
Saint Tammany Parish,Louisiana,22,103,25.6
Tangipahoa Parish,Louisiana,22,105,37.3
Tensas Parish,Louisiana,22,107,42.9
Terrebonne Parish,Louisiana,22,109,38.2
Union Parish,Louisiana,22,111,46.5
Vermilion Parish,Louisiana,22,113,45.1
Vernon Parish,Louisiana,22,115,39.1
Washington Parish,Louisiana,22,117,45.6
Webster Parish,Louisiana,22,119,42.2
West Baton Rouge Parish,Louisiana,22,121,41.5
West Carroll Parish,Louisiana,22,123,37.6
West Feliciana Parish,Louisiana,22,125,33.6
Winn Parish,Louisiana,22,127,43.6
Androscoggin County,Maine,23,001,41.0
Aroostook County,Maine,23,003,39.5
Cumberland County,Maine,23,005,26.0
Franklin County,Maine,23,007,37.7
Hancock County,Maine,23,009,34.9
Kennebec County,Maine,23,011,37.9
Knox County,Maine,23,013,39.4
Lincoln County,Maine,23,015,34.5
Oxford County,Maine,23,017,45.2
Penobscot County,Maine,23,019,37.7
Piscataquis County,Maine,23,021,47.5
Sagadahoc County,Maine,23,023,35.1
Somerset County,Maine,23,025,46.2
Waldo County,Maine,23,027,41.7
Washington County,Maine,23,029,39.7
York County,Maine,23,031,34.6
Allegany County,Maryland,24,001,46.1
Anne Arundel County,Maryland,24,003,25.8
Baltimore County,Maryland,24,005,27.1
Calvert County,Maryland,24,009,33.2
Caroline County,Maryland,24,011,39.8
Carroll County,Maryland,24,013,30.8
Cecil County,Maryland,24,015,37.5
Charles County,Maryland,24,017,31.9
Dorchester County,Maryland,24,019,42.6
Frederick County,Maryland,24,021,27.5
Garrett County,Maryland,24,023,43.4
Harford County,Maryland,24,025,28.5
Howard County,Maryland,24,027,13.7
Kent County,Maryland,24,029,35.7
Queen Anne's County,Maryland,24,035,30.8
Saint Mary's County,Maryland,24,037,31.8
Somerset County,Maryland,24,039,49.1
Talbot County,Maryland,24,041,29.4
Washington County,Maryland,24,043,39.1
Wicomico County,Maryland,24,045,34.9
Worcester County,Maryland,24,047,31.3
Baltimore City,Maryland,24,510,30.3
Montgomery County,Maryland,24,031,13.4
Prince George's County,Maryland,24,033,29.3
Barnstable County,Massachusetts,25,001,26.6
Berkshire County,Massachusetts,25,003,35.2
Bristol County,Massachusetts,25,005,32.3
Dukes County,Massachusetts,25,007,30.5
Essex County,Massachusetts,25,009,26.5
Franklin County,Massachusetts,25,011,33.2
Hampden County,Massachusetts,25,013,34.2
Hampshire County,Massachusetts,25,015,28.9
Middlesex County,Massachusetts,25,017,22.4
Nantucket County,Massachusetts,25,019,32.2
Norfolk County,Massachusetts,25,021,23.0
Plymouth County,Massachusetts,25,023,31.6
Suffolk County,Massachusetts,25,025,25.7
Worcester County,Massachusetts,25,027,30.5
Alcona County,Michigan,26,001,41.4
Alger County,Michigan,26,003,47.2
Allegan County,Michigan,26,005,40.1
Alpena County,Michigan,26,007,35.4
Antrim County,Michigan,26,009,38.4
Arenac County,Michigan,26,011,42.5
Baraga County,Michigan,26,013,45.7
Barry County,Michigan,26,015,41.8
Bay County,Michigan,26,017,36.2
Benzie County,Michigan,26,019,32.6
Berrien County,Michigan,26,021,32.4
Branch County,Michigan,26,023,43.2
Calhoun County,Michigan,26,025,36.4
Cass County,Michigan,26,027,39.7
Charlevoix County,Michigan,26,029,34.5
Cheboygan County,Michigan,26,031,39.8
Chippewa County,Michigan,26,033,40.6
Clare County,Michigan,26,035,41.0
Clinton County,Michigan,26,037,30.4
Crawford County,Michigan,26,039,38.8
Delta County,Michigan,26,041,37.9
Dickinson County,Michigan,26,043,40.4
Eaton County,Michigan,26,045,29.8
Emmet County,Michigan,26,047,30.4
Genesee County,Michigan,26,049,34.9
Gladwin County,Michigan,26,051,39.9
Gogebic County,Michigan,26,053,39.2
Grand Traverse County,Michigan,26,055,27.4
Gratiot County,Michigan,26,057,43.5
Hillsdale County,Michigan,26,059,42.7
Houghton County,Michigan,26,061,33.2
Huron County,Michigan,26,063,44.0
Ingham County,Michigan,26,065,22.7
Ionia County,Michigan,26,067,40.1
Iosco County,Michigan,26,069,37.3
Iron County,Michigan,26,071,42.7
Isabella County,Michigan,26,073,34.2
Jackson County,Michigan,26,075,34.7
Kalamazoo County,Michigan,26,077,25.3
Kalkaska County,Michigan,26,079,43.5
Kent County,Michigan,26,081,26.3
Keweenaw County,Michigan,26,083,40.3
Lake County,Michigan,26,085,45.5
Lapeer County,Michigan,26,087,40.5
Leelanau County,Michigan,26,089,24.1
Lenawee County,Michigan,26,091,37.5
Livingston County,Michigan,26,093,26.8
Luce County,Michigan,26,095,44.6
Mackinac County,Michigan,26,097,40.2
Macomb County,Michigan,26,099,30.2
Manistee County,Michigan,26,101,39.0
Marquette County,Michigan,26,103,31.6
Mason County,Michigan,26,105,35.1
Mecosta County,Michigan,26,107,38.7
Menominee County,Michigan,26,109,43.9
Midland County,Michigan,26,111,29.3
Missaukee County,Michigan,26,113,43.6
Monroe County,Michigan,26,115,37.6
Montcalm County,Michigan,26,117,40.1
Montmorency County,Michigan,26,119,43.2
Muskegon County,Michigan,26,121,37.7
Newaygo County,Michigan,26,123,42.6
Oakland County,Michigan,26,125,19.4
Oceana County,Michigan,26,127,38.7
Ogemaw County,Michigan,26,129,42.9
Ontonagon County,Michigan,26,131,40.5
Osceola County,Michigan,26,133,45.0
Oscoda County,Michigan,26,135,42.7
Otsego County,Michigan,26,137,39.3
Ottawa County,Michigan,26,139,31.1
Presque Isle County,Michigan,26,141,41.4
Roscommon County,Michigan,26,143,37.2
Saginaw County,Michigan,26,145,36.6
Saint Clair County,Michigan,26,147,38.3
Saint Joseph County,Michigan,26,149,40.0
Sanilac County,Michigan,26,151,47.2
Schoolcraft County,Michigan,26,153,42.9
Shiawassee County,Michigan,26,155,39.3
Tuscola County,Michigan,26,157,42.0
Van Buren County,Michigan,26,159,35.0
Washtenaw County,Michigan,26,161,15.9
Wayne County,Michigan,26,163,32.8
Wexford County,Michigan,26,165,40.0
Aitkin County,Minnesota,27,001,39.8
Anoka County,Minnesota,27,003,31.1
Becker County,Minnesota,27,005,35.9
Beltrami County,Minnesota,27,007,28.4
Benton County,Minnesota,27,009,35.3
Big Stone County,Minnesota,27,011,41.9
Blue Earth County,Minnesota,27,013,30.8
Brown County,Minnesota,27,015,39.1
Carlton County,Minnesota,27,017,35.9
Carver County,Minnesota,27,019,21.0
Cass County,Minnesota,27,021,36.7
Chippewa County,Minnesota,27,023,39.0
Chisago County,Minnesota,27,025,37.4
Clay County,Minnesota,27,027,30.2
Clearwater County,Minnesota,27,029,37.4
Cook County,Minnesota,27,031,28.3
Cottonwood County,Minnesota,27,033,39.6
Crow Wing County,Minnesota,27,035,30.4
Dakota County,Minnesota,27,037,22.7
Dodge County,Minnesota,27,039,36.2
Douglas County,Minnesota,27,041,32.2
Faribault County,Minnesota,27,043,43.7
Fillmore County,Minnesota,27,045,39.1
Freeborn County,Minnesota,27,047,39.4
Goodhue County,Minnesota,27,049,34.2
Grant County,Minnesota,27,051,36.2
Hennepin County,Minnesota,27,053,19.2
Houston County,Minnesota,27,055,39.1
Hubbard County,Minnesota,27,057,34.5
Isanti County,Minnesota,27,059,41.0
Itasca County,Minnesota,27,061,34.4
Jackson County,Minnesota,27,063,37.8
Kanabec County,Minnesota,27,065,44.6
Kandiyohi County,Minnesota,27,067,34.4
Kittson County,Minnesota,27,069,34.9
Koochiching County,Minnesota,27,071,42.3
Lac qui Parle County,Minnesota,27,073,40.9
Lake County,Minnesota,27,075,41.6
Lake of the Woods County,Minnesota,27,077,32.1
Le Sueur County,Minnesota,27,079,38.5
Lincoln County,Minnesota,27,081,45.8
Lyon County,Minnesota,27,083,31.7
McLeod County,Minnesota,27,085,37.6
Mahnomen County,Minnesota,27,087,38.7
Marshall County,Minnesota,27,089,40.8
Martin County,Minnesota,27,091,37.2
Meeker County,Minnesota,27,093,40.3
Mille Lacs County,Minnesota,27,095,39.9
Morrison County,Minnesota,27,097,42.0
Mower County,Minnesota,27,099,35.5
Murray County,Minnesota,27,101,42.7
Nicollet County,Minnesota,27,103,28.0
Nobles County,Minnesota,27,105,35.2
Norman County,Minnesota,27,107,43.3
Olmsted County,Minnesota,27,109,24.8
Otter Tail County,Minnesota,27,111,35.4
Pennington County,Minnesota,27,113,38.5
Pine County,Minnesota,27,115,42.3
Pipestone County,Minnesota,27,117,36.1
Polk County,Minnesota,27,119,34.1
Pope County,Minnesota,27,121,38.2
Ramsey County,Minnesota,27,123,23.7
Red Lake County,Minnesota,27,125,41.5
Redwood County,Minnesota,27,127,37.6
Renville County,Minnesota,27,129,40.3
Rice County,Minnesota,27,131,34.7
Rock County,Minnesota,27,133,40.3
Roseau County,Minnesota,27,135,40.7
Saint Louis County,Minnesota,27,137,30.4
Scott County,Minnesota,27,139,24.8
Sherburne County,Minnesota,27,141,32.3
Sibley County,Minnesota,27,143,45.6
Stearns County,Minnesota,27,145,32.4
Steele County,Minnesota,27,147,34.5
Stevens County,Minnesota,27,149,37.0
Swift County,Minnesota,27,151,47.3
Todd County,Minnesota,27,153,39.0
Traverse County,Minnesota,27,155,41.6
Wabasha County,Minnesota,27,157,42.9
Wadena County,Minnesota,27,159,35.4
Waseca County,Minnesota,27,161,41.0
Washington County,Minnesota,27,163,22.2
Watonwan County,Minnesota,27,165,39.1
Wilkin County,Minnesota,27,167,32.6
Winona County,Minnesota,27,169,31.3
Wright County,Minnesota,27,171,34.4
Yellow Medicine County,Minnesota,27,173,40.4
Adams County,Mississippi,28,001,33.7
Alcorn County,Mississippi,28,003,34.2
Amite County,Mississippi,28,005,39.5
Attala County,Mississippi,28,007,29.7
Benton County,Mississippi,28,009,35.6
Bolivar County,Mississippi,28,011,27.2
Calhoun County,Mississippi,28,013,32.9
Carroll County,Mississippi,28,015,35.1
Chickasaw County,Mississippi,28,017,34.7
Choctaw County,Mississippi,28,019,40.0
Claiborne County,Mississippi,28,021,43.4
Clarke County,Mississippi,28,023,44.0
Clay County,Mississippi,28,025,33.6
Coahoma County,Mississippi,28,027,31.6
Copiah County,Mississippi,28,029,30.7
Covington County,Mississippi,28,031,37.4
DeSoto County,Mississippi,28,033,31.8
Forrest County,Mississippi,28,035,28.8
Franklin County,Mississippi,28,037,30.1
George County,Mississippi,28,039,47.7
Greene County,Mississippi,28,041,47.0
Grenada County,Mississippi,28,043,30.9
Hancock County,Mississippi,28,045,29.7
Harrison County,Mississippi,28,047,29.8
Hinds County,Mississippi,28,049,27.1
Holmes County,Mississippi,28,051,33.8
Humphreys County,Mississippi,28,053,28.8
Issaquena County,Mississippi,28,055,33.6
Itawamba County,Mississippi,28,057,32.7
Jackson County,Mississippi,28,059,33.9
Jasper County,Mississippi,28,061,38.0
Jefferson County,Mississippi,28,063,47.3
Jefferson Davis County,Mississippi,28,065,33.5
Jones County,Mississippi,28,067,30.8
Kemper County,Mississippi,28,069,34.8
Lafayette County,Mississippi,28,071,20.8
Lamar County,Mississippi,28,073,24.2
Lauderdale County,Mississippi,28,075,33.2
Lawrence County,Mississippi,28,077,39.1
