location_name,year,MeanLifeExpectency
Greene County (Illinois),2014,77.0887707878812
Grundy County (Illinois),2014,78.4835010351659
Hamilton County (Illinois),2014,77.1736303579916
Hancock County (Illinois),2014,79.7021028773947
Hardin County (Illinois),2014,74.7141259587577
Henderson County (Illinois),2014,78.6245772870685
Henry County (Illinois),2014,79.0054535012937
Iroquois County (Illinois),2014,76.6767824292436
Jackson County (Illinois),2014,78.3142055114564
Jasper County (Illinois),2014,79.0420208539481
Jefferson County (Illinois),2014,76.6676257241001
Jersey County (Illinois),2014,77.3977138262436
Jo Daviess County (Illinois),2014,80.9399733502264
Johnson County (Illinois),2014,78.0271026293501
Kane County (Illinois),2014,81.1780140300063
Kankakee County (Illinois),2014,77.3756762939072
Kendall County (Illinois),2014,81.1682394047186
Knox County (Illinois),2014,76.8081736461794
Lake County (Illinois),2014,81.3680078879751
LaSalle County (Illinois),2014,77.3879409750252
Lawrence County (Illinois),2014,75.5440808433948
Lee County (Illinois),2014,78.4758363970636
Livingston County (Illinois),2014,77.4070170967807
Logan County (Illinois),2014,77.669992604221
McDonough County (Illinois),2014,79.143195588463
McHenry County (Illinois),2014,80.3108296102284
McLean County (Illinois),2014,80.0388451738632
Macon County (Illinois),2014,77.5272922570942
Macoupin County (Illinois),2014,77.5356999134514
Madison County (Illinois),2014,77.2316436829746
Marion County (Illinois),2014,75.4372688126741
Marshall County (Illinois),2014,77.2162290294091
Mason County (Illinois),2014,76.7182281195693
Massac County (Illinois),2014,75.0859767159437
Menard County (Illinois),2014,78.6954462738317
Mercer County (Illinois),2014,78.9196519195866
Monroe County (Illinois),2014,80.581235519976
Montgomery County (Illinois),2014,77.4661644560292
Morgan County (Illinois),2014,77.7859989812852
Moultrie County (Illinois),2014,77.5932569832692
Ogle County (Illinois),2014,79.1182220367965
Peoria County (Illinois),2014,77.6351378671419
Perry County (Illinois),2014,77.2147130780528
Piatt County (Illinois),2014,79.5941505550259
Pike County (Illinois),2014,78.0756738924952
Pope County (Illinois),2014,77.9551521813055
Pulaski County (Illinois),2014,74.5788119182333
Putnam County (Illinois),2014,79.404651850517
Randolph County (Illinois),2014,77.645169233513
Richland County (Illinois),2014,77.5155569357117
Rock Island County (Illinois),2014,78.248333579898
Saint Clair County (Illinois),2014,76.7346616113076
Saline County (Illinois),2014,73.988559075307
Sangamon County (Illinois),2014,78.1915146975255
Schuyler County (Illinois),2014,78.2880247983989
Scott County (Illinois),2014,77.6989255492651
Shelby County (Illinois),2014,79.4251414449343
Stark County (Illinois),2014,77.1309472207124
Stephenson County (Illinois),2014,79.1987616630274
Tazewell County (Illinois),2014,78.4615446261191
Union County (Illinois),2014,76.0602252637656
Vermilion County (Illinois),2014,75.595282302544
Wabash County (Illinois),2014,78.0822136955191
Warren County (Illinois),2014,78.316550582631
Washington County (Illinois),2014,78.868128990834
Wayne County (Illinois),2014,77.3406728339055
White County (Illinois),2014,75.7658048357302
Whiteside County (Illinois),2014,78.3304442616636
Will County (Illinois),2014,79.952430908493
Williamson County (Illinois),2014,76.7836183719078
Winnebago County (Illinois),2014,77.3201514517052
Woodford County (Illinois),2014,80.0011820702787
Adams County (Indiana),2014,79.1280761433617
Allen County (Indiana),2014,77.8198415600834
Bartholomew County (Indiana),2014,77.6833556761358
Benton County (Indiana),2014,78.0069810224679
Blackford County (Indiana),2014,75.9320709738548
Boone County (Indiana),2014,78.4365925728441
Brown County (Indiana),2014,78.7952109682444
Carroll County (Indiana),2014,79.7194560886173
Cass County (Indiana),2014,77.1891971329911
Clark County (Indiana),2014,75.6867124479446
Clay County (Indiana),2014,76.1873311584804
Clinton County (Indiana),2014,76.8199709083086
Crawford County (Indiana),2014,75.3459963264458
Daviess County (Indiana),2014,76.750702523945
Dearborn County (Indiana),2014,77.6066676621334
Decatur County (Indiana),2014,77.1070610766154
DeKalb County (Indiana),2014,77.540329554652
Delaware County (Indiana),2014,76.1080061590265
Dubois County (Indiana),2014,78.6766766929723
Elkhart County (Indiana),2014,78.4421799876614
Fayette County (Indiana),2014,74.0590979667962
Floyd County (Indiana),2014,76.7015766651966
Fountain County (Indiana),2014,76.5751668710613
Franklin County (Indiana),2014,78.3231118789265
Fulton County (Indiana),2014,76.1463481311294
Gibson County (Indiana),2014,77.3798149615478
Grant County (Indiana),2014,75.5871091813858
Greene County (Indiana),2014,76.1952801747037
Hamilton County (Indiana),2014,81.701932362011
Hancock County (Indiana),2014,78.4002241605996
Harrison County (Indiana),2014,77.4396548601405
Hendricks County (Indiana),2014,79.6206049357742
Henry County (Indiana),2014,75.7975807950295
Howard County (Indiana),2014,75.8905731666718
Huntington County (Indiana),2014,77.4634485043163
Jackson County (Indiana),2014,76.0136080774743
Jasper County (Indiana),2014,77.7390899067123
Jay County (Indiana),2014,75.9971462745193
Jefferson County (Indiana),2014,75.5399307808307
Jennings County (Indiana),2014,74.4254309326495
Johnson County (Indiana),2014,78.1667950137866
Knox County (Indiana),2014,75.7297440085312
Kosciusko County (Indiana),2014,78.1678191482624
LaGrange County (Indiana),2014,79.2669668786405
Lake County (Indiana),2014,76.7035595317456
LaPorte County (Indiana),2014,76.2302375591851
Lawrence County (Indiana),2014,76.0529992766018
Madison County (Indiana),2014,75.878885954694
Marion County (Indiana),2014,76.1639227923737
Marshall County (Indiana),2014,78.6375113922566
Martin County (Indiana),2014,77.1988898521192
Miami County (Indiana),2014,76.9661333986753
Monroe County (Indiana),2014,80.0983470019778
Montgomery County (Indiana),2014,77.3159400126931
Morgan County (Indiana),2014,76.7030836281741
Newton County (Indiana),2014,76.7023045866162
Noble County (Indiana),2014,77.4258823942983
Ohio County (Indiana),2014,77.7225906846265
Orange County (Indiana),2014,76.0398634065241
Owen County (Indiana),2014,76.2333205822317
Parke County (Indiana),2014,78.0514293977238
Perry County (Indiana),2014,77.2237316547992
Pike County (Indiana),2014,76.7194811990085
Porter County (Indiana),2014,78.4025228278712
Posey County (Indiana),2014,78.5536943652383
Pulaski County (Indiana),2014,75.9648047166187
Putnam County (Indiana),2014,77.6736305564839
Randolph County (Indiana),2014,76.8103376904848
Ripley County (Indiana),2014,77.2677900776299
Rush County (Indiana),2014,76.5770005648994
Saint Joseph County (Indiana),2014,77.5565784030573
Scott County (Indiana),2014,72.5853595189056
Shelby County (Indiana),2014,76.985974784829
Spencer County (Indiana),2014,78.7094519551677
Starke County (Indiana),2014,74.5324396974811
Steuben County (Indiana),2014,79.0125930567392
Sullivan County (Indiana),2014,75.5669134362493
Switzerland County (Indiana),2014,75.9457585026118
Tippecanoe County (Indiana),2014,79.165397458217
Tipton County (Indiana),2014,78.2010403709458
Union County (Indiana),2014,77.1559437435836
Vanderburgh County (Indiana),2014,76.6493969599376
Vermillion County (Indiana),2014,75.2719403831272
Vigo County (Indiana),2014,75.9526879870936
Wabash County (Indiana),2014,76.7434061512269
Warren County (Indiana),2014,78.9465492774301
Warrick County (Indiana),2014,78.8864954196819
Washington County (Indiana),2014,75.1865417991479
Wayne County (Indiana),2014,75.3856841080461
Wells County (Indiana),2014,78.5897804624149
White County (Indiana),2014,77.5729209518484
Whitley County (Indiana),2014,79.017846245448
Adair County (Iowa),2014,78.7511810040337
Adams County (Iowa),2014,78.7576191165128
Allamakee County (Iowa),2014,79.5625913202787
Appanoose County (Iowa),2014,77.4372219003488
Audubon County (Iowa),2014,79.0679417260096
Benton County (Iowa),2014,80.67393506918
Black Hawk County (Iowa),2014,79.191726321996
Boone County (Iowa),2014,78.65388449113
Bremer County (Iowa),2014,81.8858325354935
Buchanan County (Iowa),2014,79.0503755603135
Buena Vista County (Iowa),2014,80.4625715687155
Butler County (Iowa),2014,79.3739824543327
Calhoun County (Iowa),2014,78.9770589793165
Carroll County (Iowa),2014,79.9830615753187
Cass County (Iowa),2014,77.8307180425463
Cedar County (Iowa),2014,81.1038734254907
Cerro Gordo County (Iowa),2014,79.1234190016369
Cherokee County (Iowa),2014,79.6940204351259
Chickasaw County (Iowa),2014,79.9990109133062
Clarke County (Iowa),2014,77.5911286852963
Clay County (Iowa),2014,79.9244769672028
Clayton County (Iowa),2014,80.5299188163494
Clinton County (Iowa),2014,78.2015003349849
Crawford County (Iowa),2014,79.6203866342834
Dallas County (Iowa),2014,82.1510020659145
Davis County (Iowa),2014,78.9880336338991
Decatur County (Iowa),2014,78.0250854278239
Delaware County (Iowa),2014,80.5020913342923
Des Moines County (Iowa),2014,78.415051847097
Dickinson County (Iowa),2014,80.9009397924785
Dubuque County (Iowa),2014,80.1832043801412
Emmet County (Iowa),2014,78.8342271536183
Fayette County (Iowa),2014,79.1151074389125
Floyd County (Iowa),2014,79.8789312338613
Franklin County (Iowa),2014,80.1220575296532
Fremont County (Iowa),2014,78.578185220655
Greene County (Iowa),2014,78.9446702958754
Grundy County (Iowa),2014,80.7317287029445
Guthrie County (Iowa),2014,79.6422019598809
Hamilton County (Iowa),2014,80.2463258032945
Hancock County (Iowa),2014,80.7616298124775
Hardin County (Iowa),2014,79.7461971227769
Harrison County (Iowa),2014,77.6752953496133
Henry County (Iowa),2014,78.9077669627391
Howard County (Iowa),2014,79.6755381883585
Humboldt County (Iowa),2014,79.9713961607805
Ida County (Iowa),2014,78.8642861106834
Iowa County (Iowa),2014,79.9969188760388
Jackson County (Iowa),2014,79.0160465354857
Jasper County (Iowa),2014,79.5374106018389
Jefferson County (Iowa),2014,80.446165202437
Johnson County (Iowa),2014,82.3724610963179
Jones County (Iowa),2014,80.5151282851867
Keokuk County (Iowa),2014,79.9394741994332
Kossuth County (Iowa),2014,81.1797943037958
Lee County (Iowa),2014,76.6699628216179
Linn County (Iowa),2014,80.4455742017294
Louisa County (Iowa),2014,78.8337794290519
Lucas County (Iowa),2014,78.5779044635017
Lyon County (Iowa),2014,81.3169807823718
Madison County (Iowa),2014,79.5756969065328
Mahaska County (Iowa),2014,79.4397196170928
Marion County (Iowa),2014,79.0778051495132
Marshall County (Iowa),2014,77.8004412759981
Mills County (Iowa),2014,78.3409433879681
Mitchell County (Iowa),2014,80.7140116940972
Monona County (Iowa),2014,77.18862633584
Monroe County (Iowa),2014,77.1984711860676
Montgomery County (Iowa),2014,77.2052517071909
Muscatine County (Iowa),2014,78.7818970014724
O'Brien County (Iowa),2014,79.6083112602824
Osceola County (Iowa),2014,80.0797008301953
Page County (Iowa),2014,78.4613444608051
Palo Alto County (Iowa),2014,79.0174431230772
Plymouth County (Iowa),2014,80.4278034538726
Pocahontas County (Iowa),2014,78.6699378284188
Polk County (Iowa),2014,79.1299110955262
Pottawattamie County (Iowa),2014,78.0515955535923
Poweshiek County (Iowa),2014,79.3016402048352
Ringgold County (Iowa),2014,78.2662872529094
Sac County (Iowa),2014,79.274890687206
Scott County (Iowa),2014,79.1042692221961
Shelby County (Iowa),2014,80.5517293450223
Sioux County (Iowa),2014,82.8344707502386
Story County (Iowa),2014,82.2890313677327
Tama County (Iowa),2014,79.0344795081693
Taylor County (Iowa),2014,79.0073054983029
Union County (Iowa),2014,77.9563930750776
Van Buren County (Iowa),2014,77.7875030444845
Wapello County (Iowa),2014,77.2071613604667
Warren County (Iowa),2014,79.7539803207371
Washington County (Iowa),2014,79.7702503383771
Wayne County (Iowa),2014,77.7124997172719
Webster County (Iowa),2014,77.4472900163535
Winnebago County (Iowa),2014,80.1279276270312
Winneshiek County (Iowa),2014,82.3521216707271
Woodbury County (Iowa),2014,77.8598867927961
Worth County (Iowa),2014,79.3689796744802
Wright County (Iowa),2014,79.8624189696478
Allen County (Kansas),2014,75.8550924270962
Anderson County (Kansas),2014,78.1167897336932
Atchison County (Kansas),2014,77.1175668795981
Barber County (Kansas),2014,77.0036668605356
Barton County (Kansas),2014,77.9569577062512
Bourbon County (Kansas),2014,76.1845634055233
Brown County (Kansas),2014,76.7849088411477
Butler County (Kansas),2014,77.7183484480688
Chase County (Kansas),2014,78.2231794600284
Chautauqua County (Kansas),2014,76.3427650287772
Cherokee County (Kansas),2014,74.6691932934539
Cheyenne County (Kansas),2014,80.1896725941178
Clark County (Kansas),2014,78.4507503072335
Clay County (Kansas),2014,79.4528630930647
Cloud County (Kansas),2014,77.3152066030298
Coffey County (Kansas),2014,77.2080216291678
Comanche County (Kansas),2014,75.8014411875248
Cowley County (Kansas),2014,75.7759514520033
Crawford County (Kansas),2014,76.105058130513
Decatur County (Kansas),2014,79.2535292989953
Dickinson County (Kansas),2014,77.7333674208691
Doniphan County (Kansas),2014,78.4071922785004
Douglas County (Kansas),2014,80.5342248812015
Edwards County (Kansas),2014,76.8749457510433
Elk County (Kansas),2014,76.2046936876731
Ellis County (Kansas),2014,79.5886576814097
Ellsworth County (Kansas),2014,77.7759896409235
Finney County (Kansas),2014,79.2938602840067
Ford County (Kansas),2014,78.5094345363394
Franklin County (Kansas),2014,77.4418511903005
Geary County (Kansas),2014,76.1125085744501
Gove County (Kansas),2014,79.6696107136769
Graham County (Kansas),2014,79.4099287796001
Grant County (Kansas),2014,78.2233740513086
Gray County (Kansas),2014,78.900132187838
Greeley County (Kansas),2014,78.078879028332
Greenwood County (Kansas),2014,75.9595774443972
Hamilton County (Kansas),2014,76.9594781647281
Harper County (Kansas),2014,76.1819253657562
Harvey County (Kansas),2014,78.6133233127602
Haskell County (Kansas),2014,79.3135160205487
Hodgeman County (Kansas),2014,79.6342953631852
Jackson County (Kansas),2014,78.2898906284493
Jefferson County (Kansas),2014,78.6251090446727
Jewell County (Kansas),2014,79.2046788740494
Johnson County (Kansas),2014,81.6177655497744
Kearny County (Kansas),2014,77.5562424108424
Kingman County (Kansas),2014,75.9381754440496
Kiowa County (Kansas),2014,79.2245692075026
Labette County (Kansas),2014,75.39080272276
Lane County (Kansas),2014,76.8376357634427
Leavenworth County (Kansas),2014,78.9578017935443
Lincoln County (Kansas),2014,78.7808668531307
Linn County (Kansas),2014,77.455114707953
Logan County (Kansas),2014,78.6654516553045
Lyon County (Kansas),2014,78.6097169159648
McPherson County (Kansas),2014,78.5553096181351
Marion County (Kansas),2014,78.4217288098951
Marshall County (Kansas),2014,79.1495268528522
Meade County (Kansas),2014,78.8543934201479
Miami County (Kansas),2014,79.0320350911059
Mitchell County (Kansas),2014,78.7313374112773
Montgomery County (Kansas),2014,75.4195347088302
Morris County (Kansas),2014,78.4648638355101
Morton County (Kansas),2014,76.8493577424911
Nemaha County (Kansas),2014,79.5221201183035
Neosho County (Kansas),2014,76.5906037796993
Ness County (Kansas),2014,78.4620160752906
Norton County (Kansas),2014,78.7528238240797
Osage County (Kansas),2014,77.5595857393584
Osborne County (Kansas),2014,78.1257374872182
Ottawa County (Kansas),2014,77.3859503290058
Pawnee County (Kansas),2014,77.8742223584648
Phillips County (Kansas),2014,78.2690728686291
Pottawatomie County (Kansas),2014,79.871229555315
Pratt County (Kansas),2014,77.6417851571785
Rawlins County (Kansas),2014,78.9111804644299
Reno County (Kansas),2014,77.6565154433924
Republic County (Kansas),2014,78.2360762916928
Rice County (Kansas),2014,76.774098354104
Riley County (Kansas),2014,81.2359110381864
Rooks County (Kansas),2014,78.5113592303185
Rush County (Kansas),2014,77.8811748254415
Russell County (Kansas),2014,78.5675234933109
Saline County (Kansas),2014,78.014832492449
Scott County (Kansas),2014,79.1505887454111
Sedgwick County (Kansas),2014,77.6461112640109
Seward County (Kansas),2014,78.4161703266336
Shawnee County (Kansas),2014,77.559149974557
Sheridan County (Kansas),2014,79.7665090884878
Sherman County (Kansas),2014,77.8190566765517
Smith County (Kansas),2014,79.1460429289899
Stafford County (Kansas),2014,77.0604092786307
Stanton County (Kansas),2014,79.5676009476892
Stevens County (Kansas),2014,78.9337922943347
Sumner County (Kansas),2014,76.7767962984735
Thomas County (Kansas),2014,79.0182759785459
Trego County (Kansas),2014,78.6358875055024
Wabaunsee County (Kansas),2014,79.0436251693973
Wallace County (Kansas),2014,79.6128134931498
Washington County (Kansas),2014,79.4370322624191
Wichita County (Kansas),2014,78.926454808282
Wilson County (Kansas),2014,75.8949573651133
Woodson County (Kansas),2014,75.7034578943171
Wyandotte County (Kansas),2014,75.6713020487549
Adair County (Kentucky),2014,76.7818979280234
Allen County (Kentucky),2014,75.422714362056
Anderson County (Kentucky),2014,76.440303927978
Ballard County (Kentucky),2014,75.3701648472013
Barren County (Kentucky),2014,76.0512680070202
Bath County (Kentucky),2014,73.5898747757452
Bell County (Kentucky),2014,71.7172099044201
Boone County (Kentucky),2014,78.9509218198802
Bourbon County (Kentucky),2014,76.2049808276357
Boyd County (Kentucky),2014,75.0416309373778
Boyle County (Kentucky),2014,77.0317626340257
Bracken County (Kentucky),2014,74.5143091475195
Breathitt County (Kentucky),2014,69.8925074496196
Breckinridge County (Kentucky),2014,75.6383963609309
Bullitt County (Kentucky),2014,78.3045222598797
Butler County (Kentucky),2014,74.8554354670051
Caldwell County (Kentucky),2014,75.3016681987103
Calloway County (Kentucky),2014,77.0374364253596
Campbell County (Kentucky),2014,77.2849591470168
Carlisle County (Kentucky),2014,75.6213096025057
Carroll County (Kentucky),2014,73.1824962018495
Carter County (Kentucky),2014,74.5388073392227
Casey County (Kentucky),2014,74.7290734787385
Christian County (Kentucky),2014,75.249381609103
Clark County (Kentucky),2014,75.202967705506
Clay County (Kentucky),2014,71.5455077771772
Clinton County (Kentucky),2014,73.9570829890244
Crittenden County (Kentucky),2014,74.6017453323209
Cumberland County (Kentucky),2014,73.987590175573
Daviess County (Kentucky),2014,77.007272441498
Edmonson County (Kentucky),2014,76.8439881424712
Elliott County (Kentucky),2014,75.8461896836744
Estill County (Kentucky),2014,72.4069597872629
Fayette County (Kentucky),2014,78.4538398155492
Fleming County (Kentucky),2014,73.935597338029
Floyd County (Kentucky),2014,71.2143440125907
Franklin County (Kentucky),2014,76.4265514679885
Fulton County (Kentucky),2014,72.6593828635329
Gallatin County (Kentucky),2014,72.7168913920476
Garrard County (Kentucky),2014,77.315358565885
Grant County (Kentucky),2014,74.4870807473975
Graves County (Kentucky),2014,75.6152447822743
Grayson County (Kentucky),2014,74.0360277028669
Green County (Kentucky),2014,75.9363330813286
Greenup County (Kentucky),2014,75.3449020466419
Hancock County (Kentucky),2014,76.7204116462783
Hardin County (Kentucky),2014,77.2761353533211
Harlan County (Kentucky),2014,70.8111639389568
Harrison County (Kentucky),2014,74.761921410405
Hart County (Kentucky),2014,75.1002897290645
Henderson County (Kentucky),2014,75.9517144892147
Henry County (Kentucky),2014,74.9908099087752
Hickman County (Kentucky),2014,75.5980195589428
Hopkins County (Kentucky),2014,74.4277285761176
Jackson County (Kentucky),2014,72.9053788902614
Jefferson County (Kentucky),2014,76.4553028726808
Jessamine County (Kentucky),2014,77.4727242291645
Johnson County (Kentucky),2014,72.4634501192753
Kenton County (Kentucky),2014,76.2248758849541
Knott County (Kentucky),2014,72.2274451651351
Knox County (Kentucky),2014,72.5209071839703
Larue County (Kentucky),2014,75.8430134723381
Laurel County (Kentucky),2014,74.8236595780061
Lawrence County (Kentucky),2014,72.941811214509
Lee County (Kentucky),2014,71.1113878415521
Leslie County (Kentucky),2014,70.7055555295433
Letcher County (Kentucky),2014,71.5645048643434
Lewis County (Kentucky),2014,73.7438529769883
Lincoln County (Kentucky),2014,74.5793292154728
Livingston County (Kentucky),2014,74.8229816401454
Logan County (Kentucky),2014,75.6291633164398
Lyon County (Kentucky),2014,76.5899300439026
McCracken County (Kentucky),2014,75.8271878005943
McCreary County (Kentucky),2014,72.2113471861662
McLean County (Kentucky),2014,74.7707915801622
Madison County (Kentucky),2014,76.748896487138
Magoffin County (Kentucky),2014,72.4806991157989
Marion County (Kentucky),2014,75.8871556879405
Marshall County (Kentucky),2014,75.5417781936048
Martin County (Kentucky),2014,72.1756336285886
Mason County (Kentucky),2014,74.2657915095929
Meade County (Kentucky),2014,76.6581541175333
Menifee County (Kentucky),2014,74.3104976134433
Mercer County (Kentucky),2014,75.430311999531
Metcalfe County (Kentucky),2014,74.0456221188455
Monroe County (Kentucky),2014,73.5432842592436
Montgomery County (Kentucky),2014,75.127374270333
Morgan County (Kentucky),2014,75.2528638451593
Muhlenberg County (Kentucky),2014,74.9935967108223
Nelson County (Kentucky),2014,76.8987194680046
Nicholas County (Kentucky),2014,72.8262822071766
Ohio County (Kentucky),2014,75.0902644904247
Oldham County (Kentucky),2014,79.5139674989961
Owen County (Kentucky),2014,75.9217486277289
Owsley County (Kentucky),2014,70.0969601814892
Pendleton County (Kentucky),2014,74.5866908388364
Perry County (Kentucky),2014,69.683735429796
Pike County (Kentucky),2014,72.2258095328061
Powell County (Kentucky),2014,70.8040919231084
Pulaski County (Kentucky),2014,74.298612982802
Robertson County (Kentucky),2014,74.3927556858411
Rockcastle County (Kentucky),2014,74.0697863101122
Rowan County (Kentucky),2014,75.4472466860216
Russell County (Kentucky),2014,74.5859966248882
Scott County (Kentucky),2014,77.6544309447423
Shelby County (Kentucky),2014,78.3511931901035
Simpson County (Kentucky),2014,75.3904353349037
Spencer County (Kentucky),2014,77.4902632108746
Taylor County (Kentucky),2014,75.4334446448344
Todd County (Kentucky),2014,75.2986926893841
Trigg County (Kentucky),2014,76.4032793015858
Trimble County (Kentucky),2014,75.0799424419629
Union County (Kentucky),2014,74.605019325845
Warren County (Kentucky),2014,77.2379570098955
Washington County (Kentucky),2014,76.4265099949579
Wayne County (Kentucky),2014,75.533589644763
Webster County (Kentucky),2014,74.3770278323121
Whitley County (Kentucky),2014,71.6702212694558
Wolfe County (Kentucky),2014,71.0846493017442
Woodford County (Kentucky),2014,77.8165525306384
Acadia Parish (Louisiana),2014,74.2748694304924
Allen Parish (Louisiana),2014,75.9395524213431
Ascension Parish (Louisiana),2014,78.0777668979951
Assumption Parish (Louisiana),2014,76.7226505681577
Avoyelles Parish (Louisiana),2014,73.6650815001014
Beauregard Parish (Louisiana),2014,74.9465653604915
Bienville Parish (Louisiana),2014,73.7622183023725
Bossier Parish (Louisiana),2014,77.3401431442896
Caddo Parish (Louisiana),2014,74.6165916269247
Calcasieu Parish (Louisiana),2014,74.928923952257
Caldwell Parish (Louisiana),2014,73.2439678112588
Cameron Parish (Louisiana),2014,79.8406559398532
Catahoula Parish (Louisiana),2014,73.0517331236197
Claiborne Parish (Louisiana),2014,75.5720855786938
Concordia Parish (Louisiana),2014,73.1845158839163
De Soto Parish (Louisiana),2014,74.8889837139212
East Baton Rouge Parish (Louisiana),2014,76.0548822306623
East Carroll Parish (Louisiana),2014,72.3031757896148
East Feliciana Parish (Louisiana),2014,73.2356339882773
Evangeline Parish (Louisiana),2014,73.4327292513344
Franklin Parish (Louisiana),2014,73.6514973845938
Grant Parish (Louisiana),2014,74.9062429270841
Iberia Parish (Louisiana),2014,75.036225808113
Iberville Parish (Louisiana),2014,75.1554887311609
Jackson Parish (Louisiana),2014,75.3058508830645
Jefferson Parish (Louisiana),2014,77.0694313105778
Jefferson Davis Parish (Louisiana),2014,74.0464071976179
Lafayette Parish (Louisiana),2014,77.8336529637466
Lafourche Parish (Louisiana),2014,76.6362452359433
LaSalle Parish (Louisiana),2014,74.7030772285705
Lincoln Parish (Louisiana),2014,77.1841917874747
Livingston Parish (Louisiana),2014,75.961792334751
Madison Parish (Louisiana),2014,72.0302513341301
Morehouse Parish (Louisiana),2014,72.5870741237736
Natchitoches Parish (Louisiana),2014,75.0196332360676
Orleans Parish (Louisiana),2014,76.3628364080678
Ouachita Parish (Louisiana),2014,75.1711503571617
Plaquemines Parish (Louisiana),2014,76.9843999900467
Pointe Coupee Parish (Louisiana),2014,75.6299675556158
Rapides Parish (Louisiana),2014,74.4995471247045
Red River Parish (Louisiana),2014,73.7540277936501
Richland Parish (Louisiana),2014,74.2520041343832
Sabine Parish (Louisiana),2014,75.5404223957762
Saint Bernard Parish (Louisiana),2014,75.074482669048
Saint Charles Parish (Louisiana),2014,76.9209978275975
Saint Helena Parish (Louisiana),2014,74.0749557945451
Saint James Parish (Louisiana),2014,76.5514691049361
Saint John the Baptist Parish (Louisiana),2014,74.9404231460521
Saint Landry Parish (Louisiana),2014,73.119885220104
Saint Martin Parish (Louisiana),2014,75.8932456483429
Saint Mary Parish (Louisiana),2014,74.9647488575145
Saint Tammany Parish (Louisiana),2014,77.9670962249666
Tangipahoa Parish (Louisiana),2014,74.47815040957
Tensas Parish (Louisiana),2014,74.3955660759098
Terrebonne Parish (Louisiana),2014,75.1587814461959
Union Parish (Louisiana),2014,75.0816105635862
Vermilion Parish (Louisiana),2014,76.5160486060414
Vernon Parish (Louisiana),2014,75.5452747938725
Washington Parish (Louisiana),2014,72.5124772593749
Webster Parish (Louisiana),2014,73.9304811238509
West Baton Rouge Parish (Louisiana),2014,76.5190044677646
West Carroll Parish (Louisiana),2014,74.6645772898004
West Feliciana Parish (Louisiana),2014,77.3504566566623
Winn Parish (Louisiana),2014,74.4965474523871
Androscoggin County (Maine),2014,77.9992142946361
Aroostook County (Maine),2014,78.1898241878288
Cumberland County (Maine),2014,80.4035070593752
Franklin County (Maine),2014,78.8651856862251
Hancock County (Maine),2014,79.7178214060046
Kennebec County (Maine),2014,78.2160207767047
Knox County (Maine),2014,79.602183198624
Lincoln County (Maine),2014,79.8370265022354
Oxford County (Maine),2014,78.3144101710585
Penobscot County (Maine),2014,77.9863019266943
Piscataquis County (Maine),2014,77.1766383280172
Sagadahoc County (Maine),2014,79.9895356142953
Somerset County (Maine),2014,77.2833591963087
Waldo County (Maine),2014,79.2150605300058
Washington County (Maine),2014,76.7027641141313
York County (Maine),2014,79.7970147614055
Allegany County (Maryland),2014,76.9653192979653
Anne Arundel County (Maryland),2014,79.3850662544384
Baltimore County (Maryland),2014,79.1398789442577
Calvert County (Maryland),2014,79.4705867586169
Caroline County (Maryland),2014,76.5113812575404
Carroll County (Maryland),2014,79.1760360242092
Cecil County (Maryland),2014,76.7652799206305
Charles County (Maryland),2014,78.8357070459739
Dorchester County (Maryland),2014,77.1563324687391
Frederick County (Maryland),2014,80.5436004121406
Garrett County (Maryland),2014,78.5429939764657
Harford County (Maryland),2014,79.3959910886384
Howard County (Maryland),2014,82.9624141681438
Kent County (Maryland),2014,78.8535352495348
Queen Anne's County (Maryland),2014,80.0210949012144
Saint Mary's County (Maryland),2014,79.035615828634
Somerset County (Maryland),2014,76.661297587222
Talbot County (Maryland),2014,80.6760032676116
Washington County (Maryland),2014,77.5441132381566
Wicomico County (Maryland),2014,77.2669038799047
Worcester County (Maryland),2014,79.3181665782652
Baltimore City (Maryland),2014,73.187640355978
Montgomery County (Maryland),2014,81.856178749792
Prince George's County (Maryland),2014,81.856178749792
Barnstable County (Massachusetts),2014,80.2044046609924
Berkshire County (Massachusetts),2014,79.6579350325552
Bristol County (Massachusetts),2014,79.0781378542691
Dukes County (Massachusetts),2014,81.6569898740116
Essex County (Massachusetts),2014,80.6974105388049
Franklin County (Massachusetts),2014,80.1852657054297
Hampden County (Massachusetts),2014,78.9237508592868
Hampshire County (Massachusetts),2014,80.9933140328505
Middlesex County (Massachusetts),2014,81.9972572568586
Nantucket County (Massachusetts),2014,81.6579987285377
Norfolk County (Massachusetts),2014,81.6334168906704
Plymouth County (Massachusetts),2014,79.7286708853377
Suffolk County (Massachusetts),2014,80.5706417557409
Worcester County (Massachusetts),2014,79.6561990331936
Alcona County (Michigan),2014,77.2047659540093
Alger County (Michigan),2014,79.2833038303992
Allegan County (Michigan),2014,79.0058221684546
Alpena County (Michigan),2014,77.8257765710327
Antrim County (Michigan),2014,79.8597856877241
Arenac County (Michigan),2014,76.5477603633057
Baraga County (Michigan),2014,77.7541752220222
Barry County (Michigan),2014,79.4411883541981
Bay County (Michigan),2014,77.7374342070822
Benzie County (Michigan),2014,79.3468620806289
Berrien County (Michigan),2014,77.8187723733691
Branch County (Michigan),2014,77.4508081613802
Calhoun County (Michigan),2014,76.6147541978977
Cass County (Michigan),2014,78.2042614215762
Charlevoix County (Michigan),2014,79.7649333238799
