County,State,State_FIPS,County_FIPS,housing_cost_burden
Hendricks County,Indiana,18,063,1182.0
Henry County,Indiana,18,065,467.0
Howard County,Indiana,18,067,814.0
Huntington County,Indiana,18,069,513.0
Jackson County,Indiana,18,071,260.0
Jasper County,Indiana,18,073,244.0
Jay County,Indiana,18,075,206.0
Jefferson County,Indiana,18,077,236.0
Jennings County,Indiana,18,079,179.0
Johnson County,Indiana,18,081,1274.0
Knox County,Indiana,18,083,342.0
Kosciusko County,Indiana,18,085,446.0
LaGrange County,Indiana,18,087,118.0
Lake County,Indiana,18,089,4445.0
LaPorte County,Indiana,18,091,962.0
Lawrence County,Indiana,18,093,376.0
Madison County,Indiana,18,095,1532.0
Marion County,Indiana,18,097,14090.0
Marshall County,Indiana,18,099,197.0
Martin County,Indiana,18,101,51.0
Miami County,Indiana,18,103,259.0
Monroe County,Indiana,18,105,1903.0
Montgomery County,Indiana,18,107,431.0
Morgan County,Indiana,18,109,484.0
Newton County,Indiana,18,111,123.0
Noble County,Indiana,18,113,438.0
Ohio County,Indiana,18,115,15.0
Orange County,Indiana,18,117,184.0
Owen County,Indiana,18,119,135.0
Parke County,Indiana,18,121,104.0
Perry County,Indiana,18,123,106.0
Pike County,Indiana,18,125,47.0
Porter County,Indiana,18,127,1007.0
Posey County,Indiana,18,129,69.0
Pulaski County,Indiana,18,131,88.0
Putnam County,Indiana,18,133,143.0
Randolph County,Indiana,18,135,183.0
Ripley County,Indiana,18,137,208.0
Rush County,Indiana,18,139,152.0
Saint Joseph County,Indiana,18,141,2429.0
Scott County,Indiana,18,143,254.0
Shelby County,Indiana,18,145,470.0
Spencer County,Indiana,18,147,98.0
Starke County,Indiana,18,149,98.0
Steuben County,Indiana,18,151,346.0
Sullivan County,Indiana,18,153,185.0
Switzerland County,Indiana,18,155,95.0
Tippecanoe County,Indiana,18,157,2778.0
Tipton County,Indiana,18,159,117.0
Union County,Indiana,18,161,67.0
Vanderburgh County,Indiana,18,163,2544.0
Vermillion County,Indiana,18,165,129.0
Vigo County,Indiana,18,167,1285.0
Wabash County,Indiana,18,169,233.0
Warren County,Indiana,18,171,38.0
Warrick County,Indiana,18,173,526.0
Washington County,Indiana,18,175,124.0
Wayne County,Indiana,18,177,933.0
Wells County,Indiana,18,179,196.0
White County,Indiana,18,181,124.0
Whitley County,Indiana,18,183,318.0
Adair County,Iowa,19,001,62.0
Adams County,Iowa,19,003,17.0
Allamakee County,Iowa,19,005,54.0
Appanoose County,Iowa,19,007,126.0
Audubon County,Iowa,19,009,62.0
Benton County,Iowa,19,011,97.0
Black Hawk County,Iowa,19,013,1261.0
Boone County,Iowa,19,015,309.0
Bremer County,Iowa,19,017,114.0
Buchanan County,Iowa,19,019,47.0
Buena Vista County,Iowa,19,021,186.0
Butler County,Iowa,19,023,56.0
Calhoun County,Iowa,19,025,72.0
Carroll County,Iowa,19,027,230.0
Cass County,Iowa,19,029,198.0
Cedar County,Iowa,19,031,82.0
Cerro Gordo County,Iowa,19,033,495.0
Cherokee County,Iowa,19,035,73.0
Chickasaw County,Iowa,19,037,135.0
Clarke County,Iowa,19,039,123.0
Clay County,Iowa,19,041,197.0
Clayton County,Iowa,19,043,141.0
Clinton County,Iowa,19,045,424.0
Crawford County,Iowa,19,047,117.0
Dallas County,Iowa,19,049,751.0
Davis County,Iowa,19,051,46.0
Decatur County,Iowa,19,053,100.0
Delaware County,Iowa,19,055,68.0
Des Moines County,Iowa,19,057,406.0
Dickinson County,Iowa,19,059,118.0
Dubuque County,Iowa,19,061,944.0
Emmet County,Iowa,19,063,86.0
Fayette County,Iowa,19,065,164.0
Floyd County,Iowa,19,067,202.0
Franklin County,Iowa,19,069,55.0
Fremont County,Iowa,19,071,67.0
Greene County,Iowa,19,073,44.0
Grundy County,Iowa,19,075,58.0
Guthrie County,Iowa,19,077,65.0
Hamilton County,Iowa,19,079,81.0
Hancock County,Iowa,19,081,33.0
Hardin County,Iowa,19,083,161.0
Harrison County,Iowa,19,085,117.0
Henry County,Iowa,19,087,130.0
Howard County,Iowa,19,089,78.0
Humboldt County,Iowa,19,091,114.0
Ida County,Iowa,19,093,36.0
Iowa County,Iowa,19,095,96.0
Jackson County,Iowa,19,097,239.0
Jasper County,Iowa,19,099,251.0
Jefferson County,Iowa,19,101,87.0
Johnson County,Iowa,19,103,1574.0
Jones County,Iowa,19,105,155.0
Keokuk County,Iowa,19,107,94.0
Kossuth County,Iowa,19,109,60.0
Lee County,Iowa,19,111,364.0
Linn County,Iowa,19,113,2133.0
Louisa County,Iowa,19,115,69.0
Lucas County,Iowa,19,117,39.0
Lyon County,Iowa,19,119,35.0
Madison County,Iowa,19,121,167.0
Mahaska County,Iowa,19,123,140.0
Marion County,Iowa,19,125,162.0
Marshall County,Iowa,19,127,363.0
Mills County,Iowa,19,129,83.0
Mitchell County,Iowa,19,131,26.0
Monona County,Iowa,19,133,126.0
Monroe County,Iowa,19,135,57.0
Montgomery County,Iowa,19,137,76.0
Muscatine County,Iowa,19,139,259.0
O'Brien County,Iowa,19,141,93.0
Osceola County,Iowa,19,143,24.0
Page County,Iowa,19,145,147.0
Palo Alto County,Iowa,19,147,85.0
Plymouth County,Iowa,19,149,111.0
Pocahontas County,Iowa,19,151,10.0
Polk County,Iowa,19,153,4321.0
Pottawattamie County,Iowa,19,155,887.0
Poweshiek County,Iowa,19,157,191.0
Ringgold County,Iowa,19,159,40.0
Sac County,Iowa,19,161,38.0
Scott County,Iowa,19,163,1731.0
Shelby County,Iowa,19,165,115.0
Sioux County,Iowa,19,167,86.0
Story County,Iowa,19,169,991.0
Tama County,Iowa,19,171,47.0
Taylor County,Iowa,19,173,101.0
Union County,Iowa,19,175,116.0
Van Buren County,Iowa,19,177,9.0
Wapello County,Iowa,19,179,273.0
Warren County,Iowa,19,181,372.0
Washington County,Iowa,19,183,178.0
Wayne County,Iowa,19,185,29.0
Webster County,Iowa,19,187,435.0
Winnebago County,Iowa,19,189,25.0
Winneshiek County,Iowa,19,191,27.0
Woodbury County,Iowa,19,193,1269.0
Worth County,Iowa,19,195,85.0
Wright County,Iowa,19,197,149.0
Allen County,Kansas,20,001,127.0
Anderson County,Kansas,20,003,114.0
Atchison County,Kansas,20,005,50.0
Barber County,Kansas,20,007,50.0
Barton County,Kansas,20,009,252.0
Bourbon County,Kansas,20,011,118.0
Brown County,Kansas,20,013,113.0
Butler County,Kansas,20,015,711.0
Chase County,Kansas,20,017,21.0
Chautauqua County,Kansas,20,019,22.0
Cherokee County,Kansas,20,021,156.0
Cheyenne County,Kansas,20,023,2.0
Clark County,Kansas,20,025,2.0
Clay County,Kansas,20,027,84.0
Cloud County,Kansas,20,029,55.0
Coffey County,Kansas,20,031,69.0
Comanche County,Kansas,20,033,13.0
Cowley County,Kansas,20,035,462.0
Crawford County,Kansas,20,037,445.0
Decatur County,Kansas,20,039,54.0
Dickinson County,Kansas,20,041,241.0
Doniphan County,Kansas,20,043,47.0
Douglas County,Kansas,20,045,1576.0
Edwards County,Kansas,20,047,12.0
Elk County,Kansas,20,049,12.0
Ellis County,Kansas,20,051,375.0
Ellsworth County,Kansas,20,053,34.0
Finney County,Kansas,20,055,294.0
Ford County,Kansas,20,057,171.0
Franklin County,Kansas,20,059,212.0
Geary County,Kansas,20,061,571.0
Gove County,Kansas,20,063,8.0
Graham County,Kansas,20,065,11.0
Grant County,Kansas,20,067,56.0
Gray County,Kansas,20,069,52.0
Greeley County,Kansas,20,071,4.0
Greenwood County,Kansas,20,073,57.0
Hamilton County,Kansas,20,075,2.0
Harper County,Kansas,20,077,48.0
Harvey County,Kansas,20,079,445.0
Haskell County,Kansas,20,081,5.0
Hodgeman County,Kansas,20,083,10.0
Jackson County,Kansas,20,085,81.0
Jefferson County,Kansas,20,087,68.0
Jewell County,Kansas,20,089,20.0
Johnson County,Kansas,20,091,6244.0
Kearny County,Kansas,20,093,0.0
Kingman County,Kansas,20,095,42.0
Kiowa County,Kansas,20,097,40.0
Labette County,Kansas,20,099,367.0
Lane County,Kansas,20,101,20.0
Leavenworth County,Kansas,20,103,617.0
Lincoln County,Kansas,20,105,19.0
Linn County,Kansas,20,107,56.0
Logan County,Kansas,20,109,40.0
Lyon County,Kansas,20,111,282.0
McPherson County,Kansas,20,113,206.0
Marion County,Kansas,20,115,52.0
Marshall County,Kansas,20,117,148.0
Meade County,Kansas,20,119,12.0
Miami County,Kansas,20,121,285.0
Mitchell County,Kansas,20,123,68.0
Montgomery County,Kansas,20,125,395.0
Morris County,Kansas,20,127,35.0
Morton County,Kansas,20,129,9.0
Nemaha County,Kansas,20,131,52.0
Neosho County,Kansas,20,133,93.0
Ness County,Kansas,20,135,22.0
Norton County,Kansas,20,137,38.0
Osage County,Kansas,20,139,104.0
Osborne County,Kansas,20,141,3.0
Ottawa County,Kansas,20,143,25.0
Pawnee County,Kansas,20,145,35.0
Phillips County,Kansas,20,147,62.0
Pottawatomie County,Kansas,20,149,128.0
Pratt County,Kansas,20,151,23.0
Rawlins County,Kansas,20,153,14.0
Reno County,Kansas,20,155,631.0
Republic County,Kansas,20,157,35.0
Rice County,Kansas,20,159,59.0
Riley County,Kansas,20,161,1303.0
Rooks County,Kansas,20,163,9.0
Rush County,Kansas,20,165,27.0
Russell County,Kansas,20,167,27.0
Saline County,Kansas,20,169,557.0
Scott County,Kansas,20,171,0.0
Sedgwick County,Kansas,20,173,5594.0
Seward County,Kansas,20,175,223.0
Shawnee County,Kansas,20,177,2104.0
Sheridan County,Kansas,20,179,24.0
Sherman County,Kansas,20,181,23.0
Smith County,Kansas,20,183,23.0
Stafford County,Kansas,20,185,22.0
Stanton County,Kansas,20,187,12.0
Stevens County,Kansas,20,189,15.0
Sumner County,Kansas,20,191,141.0
Thomas County,Kansas,20,193,58.0
Trego County,Kansas,20,195,0.0
Wabaunsee County,Kansas,20,197,29.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,18.0
Wichita County,Kansas,20,203,8.0
Wilson County,Kansas,20,205,148.0
Woodson County,Kansas,20,207,28.0
Wyandotte County,Kansas,20,209,1917.0
Adair County,Kentucky,21,001,144.0
Allen County,Kentucky,21,003,96.0
Anderson County,Kentucky,21,005,248.0
Ballard County,Kentucky,21,007,50.0
Barren County,Kentucky,21,009,567.0
Bath County,Kentucky,21,011,124.0
Bell County,Kentucky,21,013,277.0
Boone County,Kentucky,21,015,965.0
Bourbon County,Kentucky,21,017,166.0
Boyd County,Kentucky,21,019,486.0
Boyle County,Kentucky,21,021,239.0
Bracken County,Kentucky,21,023,84.0
Breathitt County,Kentucky,21,025,82.0
Breckinridge County,Kentucky,21,027,74.0
Bullitt County,Kentucky,21,029,338.0
Butler County,Kentucky,21,031,130.0
Caldwell County,Kentucky,21,033,182.0
Calloway County,Kentucky,21,035,371.0
Campbell County,Kentucky,21,037,832.0
Carlisle County,Kentucky,21,039,26.0
Carroll County,Kentucky,21,041,121.0
Carter County,Kentucky,21,043,89.0
Casey County,Kentucky,21,045,96.0
Christian County,Kentucky,21,047,1155.0
Clark County,Kentucky,21,049,581.0
Clay County,Kentucky,21,051,64.0
Clinton County,Kentucky,21,053,48.0
Crittenden County,Kentucky,21,055,55.0
Cumberland County,Kentucky,21,057,50.0
Daviess County,Kentucky,21,059,1125.0
Edmonson County,Kentucky,21,061,67.0
Elliott County,Kentucky,21,063,55.0
Estill County,Kentucky,21,065,188.0
Fayette County,Kentucky,21,067,4385.0
Fleming County,Kentucky,21,069,99.0
Floyd County,Kentucky,21,071,382.0
Franklin County,Kentucky,21,073,630.0
Fulton County,Kentucky,21,075,64.0
Gallatin County,Kentucky,21,077,48.0
Garrard County,Kentucky,21,079,74.0
Grant County,Kentucky,21,081,157.0
Graves County,Kentucky,21,083,262.0
Grayson County,Kentucky,21,085,231.0
Green County,Kentucky,21,087,32.0
Greenup County,Kentucky,21,089,223.0
Hancock County,Kentucky,21,091,31.0
Hardin County,Kentucky,21,093,1276.0
Harlan County,Kentucky,21,095,221.0
Harrison County,Kentucky,21,097,114.0
Hart County,Kentucky,21,099,101.0
Henderson County,Kentucky,21,101,553.0
Henry County,Kentucky,21,103,165.0
Hickman County,Kentucky,21,105,24.0
Hopkins County,Kentucky,21,107,368.0
Jackson County,Kentucky,21,109,127.0
Jefferson County,Kentucky,21,111,9924.0
Jessamine County,Kentucky,21,113,422.0
Johnson County,Kentucky,21,115,275.0
Kenton County,Kentucky,21,117,1675.0
Knott County,Kentucky,21,119,65.0
Knox County,Kentucky,21,121,352.0
Larue County,Kentucky,21,123,95.0
Laurel County,Kentucky,21,125,650.0
Lawrence County,Kentucky,21,127,106.0
Lee County,Kentucky,21,129,31.0
Leslie County,Kentucky,21,131,47.0
Letcher County,Kentucky,21,133,94.0
Lewis County,Kentucky,21,135,23.0
Lincoln County,Kentucky,21,137,177.0
Livingston County,Kentucky,21,139,78.0
Logan County,Kentucky,21,141,303.0
Lyon County,Kentucky,21,143,69.0
McCracken County,Kentucky,21,145,659.0
McCreary County,Kentucky,21,147,37.0
McLean County,Kentucky,21,149,37.0
Madison County,Kentucky,21,151,925.0
Magoffin County,Kentucky,21,153,95.0
Marion County,Kentucky,21,155,215.0
Marshall County,Kentucky,21,157,143.0
Martin County,Kentucky,21,159,119.0
Mason County,Kentucky,21,161,263.0
Meade County,Kentucky,21,163,300.0
Menifee County,Kentucky,21,165,37.0
Mercer County,Kentucky,21,167,229.0
Metcalfe County,Kentucky,21,169,44.0
Monroe County,Kentucky,21,171,117.0
Montgomery County,Kentucky,21,173,318.0
Morgan County,Kentucky,21,175,111.0
Muhlenberg County,Kentucky,21,177,126.0
Nelson County,Kentucky,21,179,394.0
Nicholas County,Kentucky,21,181,50.0
Ohio County,Kentucky,21,183,139.0
Oldham County,Kentucky,21,185,279.0
Owen County,Kentucky,21,187,97.0
Owsley County,Kentucky,21,189,21.0
Pendleton County,Kentucky,21,191,99.0
Perry County,Kentucky,21,193,97.0
Pike County,Kentucky,21,195,455.0
Powell County,Kentucky,21,197,97.0
Pulaski County,Kentucky,21,199,460.0
Robertson County,Kentucky,21,201,44.0
Rockcastle County,Kentucky,21,203,84.0
Rowan County,Kentucky,21,205,226.0
Russell County,Kentucky,21,207,215.0
Scott County,Kentucky,21,209,477.0
Shelby County,Kentucky,21,211,488.0
Simpson County,Kentucky,21,213,202.0
Spencer County,Kentucky,21,215,35.0
Taylor County,Kentucky,21,217,248.0
Todd County,Kentucky,21,219,95.0
Trigg County,Kentucky,21,221,164.0
Trimble County,Kentucky,21,223,74.0
Union County,Kentucky,21,225,151.0
Warren County,Kentucky,21,227,1380.0
Washington County,Kentucky,21,229,94.0
Wayne County,Kentucky,21,231,166.0
Webster County,Kentucky,21,233,136.0
Whitley County,Kentucky,21,235,465.0
Wolfe County,Kentucky,21,237,42.0
Woodford County,Kentucky,21,239,140.0
Acadia Parish,Louisiana,22,001,489.0
Allen Parish,Louisiana,22,003,183.0
Ascension Parish,Louisiana,22,005,582.0
Assumption Parish,Louisiana,22,007,45.0
Avoyelles Parish,Louisiana,22,009,524.0
Beauregard Parish,Louisiana,22,011,294.0
Bienville Parish,Louisiana,22,013,80.0
Bossier Parish,Louisiana,22,015,1621.0
Caddo Parish,Louisiana,22,017,2848.0
Calcasieu Parish,Louisiana,22,019,1759.0
Caldwell Parish,Louisiana,22,021,31.0
Cameron Parish,Louisiana,22,023,8.0
Catahoula Parish,Louisiana,22,025,63.0
Claiborne Parish,Louisiana,22,027,103.0
Concordia Parish,Louisiana,22,029,166.0
De Soto Parish,Louisiana,22,031,227.0
East Baton Rouge Parish,Louisiana,22,033,4973.0
East Carroll Parish,Louisiana,22,035,115.0
East Feliciana Parish,Louisiana,22,037,154.0
Evangeline Parish,Louisiana,22,039,321.0
Franklin Parish,Louisiana,22,041,185.0
Grant Parish,Louisiana,22,043,146.0
Iberia Parish,Louisiana,22,045,654.0
Iberville Parish,Louisiana,22,047,212.0
Jackson Parish,Louisiana,22,049,175.0
Jefferson Parish,Louisiana,22,051,5231.0
Jefferson Davis Parish,Louisiana,22,053,223.0
Lafayette Parish,Louisiana,22,055,1719.0
Lafourche Parish,Louisiana,22,057,488.0
LaSalle Parish,Louisiana,22,059,30.0
Lincoln Parish,Louisiana,22,061,603.0
Livingston Parish,Louisiana,22,063,658.0
Madison Parish,Louisiana,22,065,127.0
Morehouse Parish,Louisiana,22,067,229.0
Natchitoches Parish,Louisiana,22,069,486.0
Orleans Parish,Louisiana,22,071,6514.0
Ouachita Parish,Louisiana,22,073,1979.0
Plaquemines Parish,Louisiana,22,075,302.0
Pointe Coupee Parish,Louisiana,22,077,151.0
Rapides Parish,Louisiana,22,079,1366.0
Red River Parish,Louisiana,22,081,67.0
Richland Parish,Louisiana,22,083,230.0
Sabine Parish,Louisiana,22,085,122.0
Saint Bernard Parish,Louisiana,22,087,273.0
Saint Charles Parish,Louisiana,22,089,241.0
Saint Helena Parish,Louisiana,22,091,27.0
Saint James Parish,Louisiana,22,093,121.0
Saint John the Baptist Parish,Louisiana,22,095,296.0
Saint Landry Parish,Louisiana,22,097,526.0
Saint Martin Parish,Louisiana,22,099,242.0
Saint Mary Parish,Louisiana,22,101,346.0
Saint Tammany Parish,Louisiana,22,103,2083.0
Tangipahoa Parish,Louisiana,22,105,1011.0
Tensas Parish,Louisiana,22,107,13.0
Terrebonne Parish,Louisiana,22,109,695.0
Union Parish,Louisiana,22,111,120.0
Vermilion Parish,Louisiana,22,113,347.0
Vernon Parish,Louisiana,22,115,716.0
Washington Parish,Louisiana,22,117,401.0
Webster Parish,Louisiana,22,119,337.0
West Baton Rouge Parish,Louisiana,22,121,88.0
West Carroll Parish,Louisiana,22,123,20.0
West Feliciana Parish,Louisiana,22,125,105.0
Winn Parish,Louisiana,22,127,127.0
Androscoggin County,Maine,23,001,1778.0
Aroostook County,Maine,23,003,716.0
Cumberland County,Maine,23,005,3822.0
Franklin County,Maine,23,007,152.0
Hancock County,Maine,23,009,400.0
Kennebec County,Maine,23,011,1464.0
Knox County,Maine,23,013,367.0
Lincoln County,Maine,23,015,253.0
Oxford County,Maine,23,017,443.0
Penobscot County,Maine,23,019,1596.0
Piscataquis County,Maine,23,021,189.0
Sagadahoc County,Maine,23,023,334.0
Somerset County,Maine,23,025,258.0
Waldo County,Maine,23,027,299.0
Washington County,Maine,23,029,356.0
York County,Maine,23,031,2116.0
Allegany County,Maryland,24,001,715.0
Anne Arundel County,Maryland,24,003,4832.0
Baltimore County,Maryland,24,005,9047.0
Calvert County,Maryland,24,009,493.0
Caroline County,Maryland,24,011,325.0
Carroll County,Maryland,24,013,781.0
Cecil County,Maryland,24,015,781.0
Charles County,Maryland,24,017,1180.0
Dorchester County,Maryland,24,019,326.0
Frederick County,Maryland,24,021,1949.0
Garrett County,Maryland,24,023,157.0
Harford County,Maryland,24,025,1683.0
Howard County,Maryland,24,027,2091.0
Kent County,Maryland,24,029,353.0
Queen Anne's County,Maryland,24,035,129.0
Saint Mary's County,Maryland,24,037,645.0
Somerset County,Maryland,24,039,169.0
Talbot County,Maryland,24,041,393.0
Washington County,Maryland,24,043,1536.0
Wicomico County,Maryland,24,045,1175.0
Worcester County,Maryland,24,047,430.0
Baltimore City,Maryland,24,510,10912.0
Montgomery County,Maryland,24,031,12267.0
Prince George's County,Maryland,24,033,12042.0
Barnstable County,Massachusetts,25,001,2005.0
Berkshire County,Massachusetts,25,003,1845.0
Bristol County,Massachusetts,25,005,7020.0
Dukes County,Massachusetts,25,007,124.0
Essex County,Massachusetts,25,009,10114.0
Franklin County,Massachusetts,25,011,909.0
Hampden County,Massachusetts,25,013,7028.0
Hampshire County,Massachusetts,25,015,1799.0
Middlesex County,Massachusetts,25,017,19979.0
Nantucket County,Massachusetts,25,019,93.0
Norfolk County,Massachusetts,25,021,7696.0
Plymouth County,Massachusetts,25,023,3830.0
Suffolk County,Massachusetts,25,025,19386.0
Worcester County,Massachusetts,25,027,10139.0
Alcona County,Michigan,26,001,12.0
Alger County,Michigan,26,003,37.0
Allegan County,Michigan,26,005,409.0
Alpena County,Michigan,26,007,215.0
Antrim County,Michigan,26,009,84.0
Arenac County,Michigan,26,011,76.0
Baraga County,Michigan,26,013,12.0
Barry County,Michigan,26,015,308.0
Bay County,Michigan,26,017,819.0
Benzie County,Michigan,26,019,77.0
Berrien County,Michigan,26,021,1481.0
Branch County,Michigan,26,023,344.0
Calhoun County,Michigan,26,025,1385.0
Cass County,Michigan,26,027,342.0
Charlevoix County,Michigan,26,029,250.0
Cheboygan County,Michigan,26,031,162.0
Chippewa County,Michigan,26,033,261.0
Clare County,Michigan,26,035,259.0
Clinton County,Michigan,26,037,498.0
Crawford County,Michigan,26,039,77.0
Delta County,Michigan,26,041,347.0
Dickinson County,Michigan,26,043,270.0
Eaton County,Michigan,26,045,948.0
Emmet County,Michigan,26,047,239.0
Genesee County,Michigan,26,049,4014.0
Gladwin County,Michigan,26,051,156.0
Gogebic County,Michigan,26,053,114.0
Grand Traverse County,Michigan,26,055,669.0
Gratiot County,Michigan,26,057,407.0
Hillsdale County,Michigan,26,059,250.0
Houghton County,Michigan,26,061,208.0
Huron County,Michigan,26,063,158.0
Ingham County,Michigan,26,065,3981.0
Ionia County,Michigan,26,067,561.0
Iosco County,Michigan,26,069,165.0
Iron County,Michigan,26,071,133.0
Isabella County,Michigan,26,073,749.0
Jackson County,Michigan,26,075,1592.0
Kalamazoo County,Michigan,26,077,3304.0
Kalkaska County,Michigan,26,079,122.0
Kent County,Michigan,26,081,5958.0
Keweenaw County,Michigan,26,083,9.0
Lake County,Michigan,26,085,38.0
Lapeer County,Michigan,26,087,539.0
Leelanau County,Michigan,26,089,81.0
Lenawee County,Michigan,26,091,655.0
Livingston County,Michigan,26,093,862.0
Luce County,Michigan,26,095,39.0
Mackinac County,Michigan,26,097,87.0
Macomb County,Michigan,26,099,7489.0
Manistee County,Michigan,26,101,125.0
Marquette County,Michigan,26,103,783.0
Mason County,Michigan,26,105,244.0
Mecosta County,Michigan,26,107,287.0
Menominee County,Michigan,26,109,219.0
Midland County,Michigan,26,111,642.0
Missaukee County,Michigan,26,113,32.0
Monroe County,Michigan,26,115,1150.0
Montcalm County,Michigan,26,117,351.0
Montmorency County,Michigan,26,119,60.0
Muskegon County,Michigan,26,121,1304.0
Newaygo County,Michigan,26,123,251.0
Oakland County,Michigan,26,125,11168.0
Oceana County,Michigan,26,127,178.0
Ogemaw County,Michigan,26,129,138.0
Ontonagon County,Michigan,26,131,26.0
Osceola County,Michigan,26,133,114.0
Oscoda County,Michigan,26,135,48.0
Otsego County,Michigan,26,137,175.0
Ottawa County,Michigan,26,139,1626.0
Presque Isle County,Michigan,26,141,44.0
Roscommon County,Michigan,26,143,283.0
Saginaw County,Michigan,26,145,1801.0
Saint Clair County,Michigan,26,147,1537.0
Saint Joseph County,Michigan,26,149,588.0
Sanilac County,Michigan,26,151,304.0
Schoolcraft County,Michigan,26,153,68.0
Shiawassee County,Michigan,26,155,477.0
Tuscola County,Michigan,26,157,313.0
Van Buren County,Michigan,26,159,534.0
Washtenaw County,Michigan,26,161,4229.0
Wayne County,Michigan,26,163,18820.0
Wexford County,Michigan,26,165,287.0
Aitkin County,Minnesota,27,001,101.0
Anoka County,Minnesota,27,003,2245.0
Becker County,Minnesota,27,005,101.0
Beltrami County,Minnesota,27,007,539.0
Benton County,Minnesota,27,009,571.0
Big Stone County,Minnesota,27,011,9.0
Blue Earth County,Minnesota,27,013,795.0
Brown County,Minnesota,27,015,112.0
Carlton County,Minnesota,27,017,162.0
Carver County,Minnesota,27,019,537.0
Cass County,Minnesota,27,021,245.0
Chippewa County,Minnesota,27,023,53.0
Chisago County,Minnesota,27,025,312.0
Clay County,Minnesota,27,027,498.0
Clearwater County,Minnesota,27,029,33.0
Cook County,Minnesota,27,031,115.0
Cottonwood County,Minnesota,27,033,94.0
Crow Wing County,Minnesota,27,035,578.0
Dakota County,Minnesota,27,037,3400.0
Dodge County,Minnesota,27,039,75.0
Douglas County,Minnesota,27,041,300.0
Faribault County,Minnesota,27,043,47.0
Fillmore County,Minnesota,27,045,148.0
Freeborn County,Minnesota,27,047,297.0
Goodhue County,Minnesota,27,049,432.0
Grant County,Minnesota,27,051,42.0
Hennepin County,Minnesota,27,053,16622.0
Houston County,Minnesota,27,055,157.0
Hubbard County,Minnesota,27,057,92.0
Isanti County,Minnesota,27,059,257.0
Itasca County,Minnesota,27,061,292.0
Jackson County,Minnesota,27,063,85.0
Kanabec County,Minnesota,27,065,158.0
Kandiyohi County,Minnesota,27,067,318.0
Kittson County,Minnesota,27,069,31.0
Koochiching County,Minnesota,27,071,141.0
Lac qui Parle County,Minnesota,27,073,24.0
Lake County,Minnesota,27,075,112.0
Lake of the Woods County,Minnesota,27,077,48.0
Le Sueur County,Minnesota,27,079,185.0
Lincoln County,Minnesota,27,081,23.0
Lyon County,Minnesota,27,083,336.0
McLeod County,Minnesota,27,085,340.0
Mahnomen County,Minnesota,27,087,40.0
Marshall County,Minnesota,27,089,31.0
Martin County,Minnesota,27,091,260.0
Meeker County,Minnesota,27,093,120.0
Mille Lacs County,Minnesota,27,095,280.0
Morrison County,Minnesota,27,097,287.0
Mower County,Minnesota,27,099,253.0
Murray County,Minnesota,27,101,8.0
Nicollet County,Minnesota,27,103,214.0
Nobles County,Minnesota,27,105,202.0
Norman County,Minnesota,27,107,47.0
Olmsted County,Minnesota,27,109,1376.0
Otter Tail County,Minnesota,27,111,338.0
Pennington County,Minnesota,27,113,115.0
Pine County,Minnesota,27,115,169.0
Pipestone County,Minnesota,27,117,78.0
Polk County,Minnesota,27,119,272.0
Pope County,Minnesota,27,121,82.0
Ramsey County,Minnesota,27,123,7548.0
Red Lake County,Minnesota,27,125,35.0
Redwood County,Minnesota,27,127,73.0
Renville County,Minnesota,27,129,91.0
Rice County,Minnesota,27,131,419.0
Rock County,Minnesota,27,133,43.0
Roseau County,Minnesota,27,135,78.0
Saint Louis County,Minnesota,27,137,2425.0
Scott County,Minnesota,27,139,714.0
Sherburne County,Minnesota,27,141,526.0
Sibley County,Minnesota,27,143,114.0
Stearns County,Minnesota,27,145,1372.0
Steele County,Minnesota,27,147,216.0
Stevens County,Minnesota,27,149,22.0
Swift County,Minnesota,27,151,72.0
Todd County,Minnesota,27,153,183.0
Traverse County,Minnesota,27,155,8.0
Wabasha County,Minnesota,27,157,96.0
Wadena County,Minnesota,27,159,68.0
Waseca County,Minnesota,27,161,226.0
Washington County,Minnesota,27,163,1453.0
Watonwan County,Minnesota,27,165,72.0
Wilkin County,Minnesota,27,167,64.0
Winona County,Minnesota,27,169,503.0
Wright County,Minnesota,27,171,797.0
Yellow Medicine County,Minnesota,27,173,53.0
Adams County,Mississippi,28,001,280.0
Alcorn County,Mississippi,28,003,360.0
Amite County,Mississippi,28,005,46.0
Attala County,Mississippi,28,007,31.0
Benton County,Mississippi,28,009,49.0
Bolivar County,Mississippi,28,011,389.0
Calhoun County,Mississippi,28,013,105.0
Carroll County,Mississippi,28,015,23.0
Chickasaw County,Mississippi,28,017,84.0
Choctaw County,Mississippi,28,019,57.0
Claiborne County,Mississippi,28,021,78.0
Clarke County,Mississippi,28,023,134.0
Clay County,Mississippi,28,025,22.0
Coahoma County,Mississippi,28,027,301.0
Copiah County,Mississippi,28,029,36.0
Covington County,Mississippi,28,031,82.0
DeSoto County,Mississippi,28,033,1497.0
Forrest County,Mississippi,28,035,907.0
Franklin County,Mississippi,28,037,68.0
George County,Mississippi,28,039,77.0
Greene County,Mississippi,28,041,53.0
Grenada County,Mississippi,28,043,300.0
Hancock County,Mississippi,28,045,463.0
Harrison County,Mississippi,28,047,3099.0
Hinds County,Mississippi,28,049,3187.0
Holmes County,Mississippi,28,051,83.0
Humphreys County,Mississippi,28,053,99.0
