County,State,mean_life_expectancy,State_FIPS,County_FIPS,black_population
Worth County,Georgia,76.1592505872106,13,321,6197
Hawaii County,Hawaii,79.9453271126833,15,001,1122
Honolulu County,Hawaii,81.403985407111,15,003,19293
Kauai County,Hawaii,81.0131763893028,15,007,365
Kalawao County,Hawaii,81.2091818949675,15,005,0
Maui County,Hawaii,81.2091818949675,15,009,848
Ada County,Idaho,80.5278211260016,16,001,3949
Adams County,Idaho,80.6813203572487,16,003,0
Bannock County,Idaho,77.6650015337982,16,005,537
Bear Lake County,Idaho,78.7262862242194,16,007,22
Benewah County,Idaho,76.3106302490997,16,009,75
Bingham County,Idaho,78.2281587453026,16,011,212
Blaine County,Idaho,84.3125365896444,16,013,7
Boise County,Idaho,81.1454367637589,16,015,34
Bonner County,Idaho,78.9146936194338,16,017,98
Bonneville County,Idaho,78.4902879281369,16,019,603
Boundary County,Idaho,77.8704729367478,16,021,0
Butte County,Idaho,79.0748166473113,16,023,5
Camas County,Idaho,81.1484295914994,16,025,12
Canyon County,Idaho,78.8836779004613,16,027,639
Caribou County,Idaho,78.2648862259708,16,029,0
Cassia County,Idaho,78.0139141094954,16,031,59
Clearwater County,Idaho,78.2666058656886,16,035,40
Custer County,Idaho,80.7352279076099,16,037,0
Elmore County,Idaho,78.3178836273286,16,039,759
Franklin County,Idaho,79.7797005617007,16,041,52
Fremont County,Idaho,79.5044815218344,16,043,7
Gem County,Idaho,78.2161536567442,16,045,2
Gooding County,Idaho,78.0137550859519,16,047,7
Idaho County,Idaho,79.1711390731802,16,049,22
Jefferson County,Idaho,79.9570723696404,16,051,56
Jerome County,Idaho,78.2466366471686,16,053,94
Kootenai County,Idaho,79.3449492232756,16,055,351
Latah County,Idaho,81.0271424608105,16,057,302
Lemhi County,Idaho,79.0079680562381,16,059,32
Lewis County,Idaho,78.5110701485936,16,061,0
Lincoln County,Idaho,78.1914052728889,16,063,56
Madison County,Idaho,80.7502407767665,16,065,229
Minidoka County,Idaho,78.1134043745211,16,067,10
Nez Perce County,Idaho,77.697410088418,16,069,141
Oneida County,Idaho,79.4365682026708,16,071,0
Owyhee County,Idaho,78.3083828987059,16,073,6
Payette County,Idaho,78.3951245115866,16,075,7
Power County,Idaho,78.2777533718071,16,077,23
Shoshone County,Idaho,75.7798754393285,16,079,33
Teton County,Idaho,82.1902103139816,16,081,0
Twin Falls County,Idaho,77.8661623336122,16,083,341
Valley County,Idaho,82.1445184750848,16,085,1
Washington County,Idaho,78.6611176209773,16,087,0
Adams County,Illinois,78.2482530376764,17,001,2406
Alexander County,Illinois,73.9083510623428,17,003,2923
Bond County,Illinois,78.3548595709217,17,005,791
Boone County,Illinois,79.5066644958085,17,007,1224
Brown County,Illinois,78.471645442572,17,009,1127
Bureau County,Illinois,78.888942842044,17,011,222
Calhoun County,Illinois,79.3237110528874,17,013,8
Carroll County,Illinois,78.6349408091865,17,015,146
Cass County,Illinois,76.983681327205,17,017,419
Champaign County,Illinois,80.3153250974503,17,019,25155
Christian County,Illinois,77.4348999440496,17,021,604
Clark County,Illinois,77.066077961637,17,023,69
Clay County,Illinois,77.0368270254908,17,025,63
Clinton County,Illinois,79.4298111164086,17,027,1318
Coles County,Illinois,78.1812941893074,17,029,2059
Cook County,Illinois,78.8357706531652,17,031,1290906
Crawford County,Illinois,77.6223341016623,17,033,705
Cumberland County,Illinois,78.5808029617463,17,035,74
DeKalb County,Illinois,79.7321198140726,17,037,6476
De Witt County,Illinois,77.2852941301842,17,039,191
Douglas County,Illinois,78.6700967350362,17,041,81
DuPage County,Illinois,81.7771581888962,17,043,40944
Edgar County,Illinois,77.0473285094396,17,045,113
Edwards County,Illinois,76.7750341715985,17,047,68
Effingham County,Illinois,78.3526865082364,17,049,99
Fayette County,Illinois,78.3833127413864,17,051,237
Ford County,Illinois,76.7916427108943,17,053,72
Franklin County,Illinois,74.8280944352345,17,055,110
Fulton County,Illinois,77.2958764397275,17,057,1211
Gallatin County,Illinois,74.8787198433691,17,059,34
Greene County,Illinois,77.562903747373,17,061,154
Grundy County,Illinois,78.5039883917422,17,063,607
Hamilton County,Illinois,77.3083154066561,17,065,36
Hancock County,Illinois,79.6186788125645,17,067,70
Hardin County,Illinois,74.997382569086,17,069,65
Henderson County,Illinois,78.9721471345895,17,071,28
Henry County,Illinois,79.018764432485,17,073,791
Iroquois County,Illinois,77.0573456555121,17,075,276
Jackson County,Illinois,78.1039749999683,17,077,8708
Jasper County,Illinois,78.9082234296615,17,079,5
Jefferson County,Illinois,76.8919535889143,17,081,3106
Jersey County,Illinois,77.6342942057723,17,083,185
Jo Daviess County,Illinois,81.0030587614697,17,085,121
Johnson County,Illinois,77.8417518850026,17,087,1446
Kane County,Illinois,80.8439634422232,17,089,27718
Kankakee County,Illinois,77.0522735473582,17,091,17054
Kendall County,Illinois,81.1144778850673,17,093,5507
Knox County,Illinois,77.0192356747579,17,095,4048
Lake County,Illinois,81.0589652945653,17,097,47209
LaSalle County,Illinois,77.4770415483469,17,099,1889
Lawrence County,Illinois,75.6167105057616,17,101,2304
Lee County,Illinois,78.295830111181,17,103,1667
Livingston County,Illinois,77.6409622862464,17,105,1995
Logan County,Illinois,77.5871340240177,17,107,3085
McDonough County,Illinois,79.363532294466,17,109,1547
McHenry County,Illinois,79.9589829808185,17,111,3311
McLean County,Illinois,79.9485432222221,17,113,12145
Macon County,Illinois,77.6612968928511,17,115,17423
Macoupin County,Illinois,77.5545518719061,17,117,278
Madison County,Illinois,77.2625820954452,17,119,21388
Marion County,Illinois,75.6105563448384,17,121,1200
Marshall County,Illinois,77.4260724440056,17,123,45
Mason County,Illinois,76.8616364895845,17,125,41
Massac County,Illinois,75.7115559439963,17,127,756
Menard County,Illinois,78.5255406352444,17,129,91
Mercer County,Illinois,78.9549066795878,17,131,74
Monroe County,Illinois,80.2284828955958,17,133,37
Montgomery County,Illinois,77.6376044549295,17,135,1437
Morgan County,Illinois,77.8773159804807,17,137,2206
Moultrie County,Illinois,77.5906725734935,17,139,37
Ogle County,Illinois,79.3121233534136,17,141,443
Peoria County,Illinois,77.6634396808641,17,143,32818
Perry County,Illinois,77.3403398056413,17,145,2003
Piatt County,Illinois,79.451085987238,17,147,74
Pike County,Illinois,78.1823617386641,17,149,243
Pope County,Illinois,77.9174092549572,17,151,158
Pulaski County,Illinois,74.825850747513,17,153,2033
Putnam County,Illinois,79.3537117629566,17,155,69
Randolph County,Illinois,77.4925227744635,17,157,3228
Richland County,Illinois,77.7843119998089,17,159,64
Rock Island County,Illinois,78.5135197997895,17,161,13244
Saint Clair County,Illinois,76.6830703330933,17,163,81001
Saline County,Illinois,74.0719575322382,17,165,940
Sangamon County,Illinois,78.0466655677763,17,167,22845
Schuyler County,Illinois,78.4547108463933,17,169,44
Scott County,Illinois,78.1091150182026,17,171,4
Shelby County,Illinois,79.4022164910792,17,173,95
Stark County,Illinois,77.3927083289307,17,175,13
Stephenson County,Illinois,79.188381023868,17,177,4277
Tazewell County,Illinois,78.2562783886076,17,179,1242
Union County,Illinois,76.07367855234,17,181,231
Vermilion County,Illinois,75.8324203405385,17,183,10621
Wabash County,Illinois,78.305177690675,17,185,81
Warren County,Illinois,78.4608235471448,17,187,379
Washington County,Illinois,78.7665149323811,17,189,135
Wayne County,Illinois,77.2863982884481,17,191,95
White County,Illinois,76.1091372629015,17,193,127
Whiteside County,Illinois,78.3886068125934,17,195,824
Will County,Illinois,79.8615105601754,17,197,73322
Williamson County,Illinois,76.7437704517089,17,199,2412
Winnebago County,Illinois,77.5336852596483,17,201,36350
Woodford County,Illinois,79.9237960271015,17,203,248
Adams County,Indiana,79.3476355651072,18,001,133
Allen County,Indiana,78.1694396116654,18,003,41649
Bartholomew County,Indiana,77.5684939594412,18,005,1316
Benton County,Indiana,78.0975670682824,18,007,96
Blackford County,Indiana,76.2253129182909,18,009,42
Boone County,Indiana,78.4815358712123,18,011,573
Brown County,Indiana,78.8309193640886,18,013,60
Carroll County,Indiana,79.5882542723452,18,015,97
Cass County,Indiana,77.3055837084595,18,017,721
Clark County,Indiana,75.9584188198245,18,019,7518
Clay County,Indiana,76.0857094560121,18,021,43
Clinton County,Indiana,76.8644293891106,18,023,103
Crawford County,Indiana,75.8094916868832,18,025,119
Daviess County,Indiana,76.8670140523443,18,027,140
Dearborn County,Indiana,77.7412865395695,18,029,316
Decatur County,Indiana,76.995287669581,18,031,111
DeKalb County,Indiana,77.6719749896727,18,033,60
Delaware County,Indiana,76.4132410258694,18,035,6249
Dubois County,Indiana,78.795183783275,18,037,187
Elkhart County,Indiana,78.4596509033017,18,039,11098
Fayette County,Indiana,74.3474993855523,18,041,347
Floyd County,Indiana,76.7151319508612,18,043,3379
Fountain County,Indiana,76.6646216643387,18,045,69
Franklin County,Indiana,78.5006016540326,18,047,21
Fulton County,Indiana,76.2646350591114,18,049,203
Gibson County,Indiana,77.7597408704558,18,051,667
Grant County,Indiana,76.0526325375937,18,053,4900
Greene County,Indiana,76.328268172536,18,055,100
Hamilton County,Indiana,81.6099053235975,18,057,8774
Hancock County,Indiana,78.2605240417767,18,059,1426
Harrison County,Indiana,77.4887186720571,18,061,210
Hendricks County,Indiana,79.630806921356,18,063,6725
Henry County,Indiana,75.9649588429752,18,065,675
Howard County,Indiana,76.3083878108017,18,067,5966
Huntington County,Indiana,77.6704683543824,18,069,174
Jackson County,Indiana,76.153514775358,18,071,104
Jasper County,Indiana,77.736025953551,18,073,261
Jay County,Indiana,76.3617527377948,18,075,218
Jefferson County,Indiana,75.9442313073024,18,077,607
Jennings County,Indiana,74.9288053642841,18,079,126
Johnson County,Indiana,78.2468073916435,18,081,1982
Knox County,Indiana,75.6865505779636,18,083,1050
Kosciusko County,Indiana,78.3118395216278,18,085,631
LaGrange County,Indiana,79.1774768522254,18,087,48
Lake County,Indiana,76.6431906946363,18,089,126048
LaPorte County,Indiana,76.5172832513549,18,091,11923
Lawrence County,Indiana,76.2554281858036,18,093,243
Madison County,Indiana,76.0119241901863,18,095,8400
Marion County,Indiana,76.1034734729151,18,097,235928
Marshall County,Indiana,78.5097477395854,18,099,337
Martin County,Indiana,77.1982397543801,18,101,16
Miami County,Indiana,77.3313699504727,18,103,1601
Monroe County,Indiana,80.0134346402073,18,105,4594
Montgomery County,Indiana,77.526425319862,18,107,334
Morgan County,Indiana,76.9601830694576,18,109,184
Newton County,Indiana,76.5273361206665,18,111,36
Noble County,Indiana,77.4943805515505,18,113,70
Ohio County,Indiana,77.8230802496075,18,115,58
Orange County,Indiana,76.3281566455206,18,117,276
Owen County,Indiana,76.1806440493233,18,119,118
Parke County,Indiana,78.2685171845289,18,121,254
Perry County,Indiana,77.4028959240055,18,123,381
Pike County,Indiana,76.778592695895,18,125,13
Porter County,Indiana,78.4665487084678,18,127,4804
Posey County,Indiana,78.6343766099474,18,129,280
Pulaski County,Indiana,76.4616018994716,18,131,55
Putnam County,Indiana,77.9298649828755,18,133,1525
Randolph County,Indiana,77.1892994656035,18,135,60
Ripley County,Indiana,77.4407634411934,18,137,118
Rush County,Indiana,77.0219560914142,18,139,163
Saint Joseph County,Indiana,77.7120247057819,18,141,33466
Scott County,Indiana,72.9264271528516,18,143,104
Shelby County,Indiana,76.968691600321,18,145,376
Spencer County,Indiana,78.7546241055827,18,147,153
Starke County,Indiana,74.7117564472541,18,149,122
Steuben County,Indiana,79.0015151039352,18,151,209
Sullivan County,Indiana,75.6100708136835,18,153,847
Switzerland County,Indiana,76.2856924467384,18,155,0
Tippecanoe County,Indiana,79.1988102777151,18,157,6831
Tipton County,Indiana,78.1625432963012,18,159,22
Union County,Indiana,77.4869106894508,18,161,42
Vanderburgh County,Indiana,76.8834073645536,18,163,16081
Vermillion County,Indiana,75.5043185906527,18,165,18
Vigo County,Indiana,75.960274018191,18,167,7270
Wabash County,Indiana,77.1018997987043,18,169,255
Warren County,Indiana,78.4718449317673,18,171,6
Warrick County,Indiana,78.936951271449,18,173,531
Washington County,Indiana,75.4121612310603,18,175,123
Wayne County,Indiana,75.8986264119033,18,177,2376
Wells County,Indiana,78.8713013391323,18,179,161
White County,Indiana,77.740638563914,18,181,57
Whitley County,Indiana,78.8547507855152,18,183,141
Adair County,Iowa,78.9285871641373,19,001,40
Adams County,Iowa,78.5901091418036,19,003,10
Allamakee County,Iowa,79.5207285306683,19,005,49
Appanoose County,Iowa,77.6572811189991,19,007,86
Audubon County,Iowa,79.6653215183583,19,009,6
Benton County,Iowa,80.5029077248208,19,011,49
Black Hawk County,Iowa,79.212405686509,19,013,11692
Boone County,Iowa,78.734081787928,19,015,261
Bremer County,Iowa,82.0711297598412,19,017,171
Buchanan County,Iowa,79.2366120499537,19,019,172
Buena Vista County,Iowa,80.8618234403595,19,021,454
Butler County,Iowa,79.6673296658521,19,023,41
Calhoun County,Iowa,79.4010050583555,19,025,87
Carroll County,Iowa,80.0472886806227,19,027,46
Cass County,Iowa,78.1273905300377,19,029,138
Cedar County,Iowa,81.0295739496107,19,031,12
Cerro Gordo County,Iowa,79.0692111437841,19,033,516
Cherokee County,Iowa,79.9243662437672,19,035,43
Chickasaw County,Iowa,80.2727717184539,19,037,11
Clarke County,Iowa,77.8212857621628,19,039,50
Clay County,Iowa,80.0249455119231,19,041,89
Clayton County,Iowa,80.5702716184877,19,043,87
Clinton County,Iowa,78.2239176974825,19,045,1350
Crawford County,Iowa,80.0783950140005,19,047,92
Dallas County,Iowa,81.8750052789047,19,049,826
Davis County,Iowa,79.1036285424214,19,051,18
Decatur County,Iowa,78.0988589062077,19,053,182
Delaware County,Iowa,80.6451149295045,19,055,34
Des Moines County,Iowa,78.6684344089278,19,057,1947
Dickinson County,Iowa,80.8458149524181,19,059,151
Dubuque County,Iowa,80.0787462167123,19,061,1332
Emmet County,Iowa,79.0046457366688,19,063,110
Fayette County,Iowa,79.3201988196253,19,065,176
Floyd County,Iowa,79.7266928264461,19,067,223
Franklin County,Iowa,80.1827964872491,19,069,22
Fremont County,Iowa,78.738347102804,19,071,38
Greene County,Iowa,79.1715399865834,19,073,11
Grundy County,Iowa,80.6091643077423,19,075,23
Guthrie County,Iowa,79.4933111066928,19,077,49
Hamilton County,Iowa,80.0212552359111,19,079,48
Hancock County,Iowa,80.6144040054528,19,081,1
Hardin County,Iowa,79.7255185498382,19,083,228
Harrison County,Iowa,77.9697326157077,19,085,18
Henry County,Iowa,79.1504195918476,19,087,291
Howard County,Iowa,79.8514303685052,19,089,30
Humboldt County,Iowa,80.2100782329489,19,091,13
Ida County,Iowa,79.1318941301834,19,093,11
Iowa County,Iowa,80.5164589388291,19,095,79
Jackson County,Iowa,78.9778354341402,19,097,74
Jasper County,Iowa,79.6760224456538,19,099,424
Jefferson County,Iowa,80.3389127442322,19,101,103
Johnson County,Iowa,82.1440223561085,19,103,5508
Jones County,Iowa,80.7064030606449,19,105,367
Keokuk County,Iowa,79.805345863836,19,107,24
Kossuth County,Iowa,81.2326360404311,19,109,26
Lee County,Iowa,77.0838596734375,19,111,1037
Linn County,Iowa,80.3172067062767,19,113,8126
Louisa County,Iowa,78.9412895645795,19,115,91
Lucas County,Iowa,78.4033573998582,19,117,18
Lyon County,Iowa,80.9590895988989,19,119,4
Madison County,Iowa,79.6231860834304,19,121,57
Mahaska County,Iowa,79.6368685335226,19,123,208
Marion County,Iowa,79.2493213975811,19,125,178
Marshall County,Iowa,77.9074652130282,19,127,731
Mills County,Iowa,78.381607001969,19,129,65
Mitchell County,Iowa,80.987190073483,19,131,33
Monona County,Iowa,77.2536140237399,19,133,25
Monroe County,Iowa,77.9183834813078,19,135,42
Montgomery County,Iowa,77.6026779995722,19,137,20
Muscatine County,Iowa,78.4553839072326,19,139,567
O'Brien County,Iowa,79.7329624327563,19,141,65
Osceola County,Iowa,80.0627370136433,19,143,62
Page County,Iowa,78.2041491756772,19,145,362
Palo Alto County,Iowa,78.800533443005,19,147,10
Plymouth County,Iowa,80.576040775569,19,149,61
Pocahontas County,Iowa,79.0369340059221,19,151,49
Polk County,Iowa,79.1404534911374,19,153,24961
Pottawattamie County,Iowa,77.922219695564,19,155,1245
Poweshiek County,Iowa,79.6491704233694,19,157,178
Ringgold County,Iowa,78.3900123664516,19,159,0
Sac County,Iowa,79.6812327387856,19,161,58
Scott County,Iowa,79.0906544952055,19,163,11428
Shelby County,Iowa,80.4588995271643,19,165,7
Sioux County,Iowa,82.5897867487701,19,167,221
Story County,Iowa,82.0780212118637,19,169,2319
Tama County,Iowa,79.3344255080947,19,171,108
Taylor County,Iowa,79.2808127760857,19,173,6
Union County,Iowa,78.0866994132525,19,175,235
Van Buren County,Iowa,78.1881008768314,19,177,35
Wapello County,Iowa,77.373366735188,19,179,379
Warren County,Iowa,79.7252341093361,19,181,275
Washington County,Iowa,79.9998868715056,19,183,135
Wayne County,Iowa,77.9485382815334,19,185,0
Webster County,Iowa,77.5596987869184,19,187,1559
Winnebago County,Iowa,80.158672069045,19,189,92
Winneshiek County,Iowa,82.4112342271648,19,191,179
Woodbury County,Iowa,77.9910315690524,19,193,2506
Worth County,Iowa,79.6946426027706,19,195,35
Wright County,Iowa,79.9297251565084,19,197,3
Allen County,Kansas,75.830154179135,20,001,238
Anderson County,Kansas,78.3082504044435,20,003,19
Atchison County,Kansas,77.3827814892573,20,005,939
Barber County,Kansas,77.3950215297183,20,007,23
Barton County,Kansas,78.2750354777503,20,009,433
Bourbon County,Kansas,76.4025590398312,20,011,364
Brown County,Kansas,76.8521458413242,20,013,134
Butler County,Kansas,77.7598249183444,20,015,1002
Chase County,Kansas,78.3254341228283,20,017,28
Chautauqua County,Kansas,76.1897107447973,20,019,59
Cherokee County,Kansas,74.6024196690393,20,021,57
Cheyenne County,Kansas,79.9022569256654,20,023,0
Clark County,Kansas,78.4170316174615,20,025,3
Clay County,Kansas,79.3047914480842,20,027,97
Cloud County,Kansas,77.4388530301399,20,029,26
Coffey County,Kansas,77.2437475754745,20,031,77
Comanche County,Kansas,76.3689796203999,20,033,0
Cowley County,Kansas,75.9616157393441,20,035,1038
Crawford County,Kansas,76.1863298268756,20,037,886
Decatur County,Kansas,78.744811410907,20,039,20
Dickinson County,Kansas,78.0312361234872,20,041,46
Doniphan County,Kansas,78.6040123266217,20,043,239
Douglas County,Kansas,80.6694695741282,20,045,4355
Edwards County,Kansas,77.6149505800203,20,047,17
Elk County,Kansas,76.5571819929397,20,049,18
Ellis County,Kansas,79.4020820279497,20,051,243
Ellsworth County,Kansas,78.2645174133732,20,053,239
Finney County,Kansas,79.3524053933482,20,055,770
Ford County,Kansas,78.5568250651775,20,057,573
Franklin County,Kansas,77.7115980672745,20,059,205
Geary County,Kansas,76.5845748476713,20,061,5732
Gove County,Kansas,79.5636287014821,20,063,10
Graham County,Kansas,79.2761337110293,20,065,80
Grant County,Kansas,78.5342965925339,20,067,6
Gray County,Kansas,79.2004811453989,20,069,7
Greeley County,Kansas,77.4995446841681,20,071,12
Greenwood County,Kansas,76.0578420709224,20,073,14
Hamilton County,Kansas,76.7799655167649,20,075,1
Harper County,Kansas,76.0464501994173,20,077,28
Harvey County,Kansas,78.8982856582243,20,079,558
Haskell County,Kansas,79.348455989482,20,081,24
Hodgeman County,Kansas,79.4506198013831,20,083,1
Jackson County,Kansas,78.1602327181748,20,085,169
Jefferson County,Kansas,78.8433390941426,20,087,57
Jewell County,Kansas,79.2668171303749,20,089,16
Johnson County,Kansas,81.5074301970825,20,091,22484
Kearny County,Kansas,77.9092117588975,20,093,16
Kingman County,Kansas,76.2599573644158,20,095,45
Kiowa County,Kansas,78.6371482405714,20,097,3
Labette County,Kansas,75.7829394615582,20,099,838
Lane County,Kansas,77.3164152585683,20,101,1
Leavenworth County,Kansas,78.758494856532,20,103,6610
Lincoln County,Kansas,78.8969396430317,20,105,0
Linn County,Kansas,77.5050143559704,20,107,47
Logan County,Kansas,78.4593585832108,20,109,7
Lyon County,Kansas,78.3688987199268,20,111,758
McPherson County,Kansas,78.5671484444305,20,113,273
Marion County,Kansas,78.5397104912583,20,115,95
Marshall County,Kansas,79.1606381096843,20,117,72
Meade County,Kansas,79.1941870018116,20,119,40
Miami County,Kansas,78.9533147449133,20,121,394
Mitchell County,Kansas,78.7918454869062,20,123,48
Montgomery County,Kansas,75.5609852865806,20,125,2003
Morris County,Kansas,78.8428292100381,20,127,5
Morton County,Kansas,77.2199271800744,20,129,54
Nemaha County,Kansas,79.5549350777418,20,131,96
Neosho County,Kansas,76.6349772334128,20,133,216
Ness County,Kansas,78.5707676056474,20,135,2
Norton County,Kansas,78.9989277989885,20,137,145
Osage County,Kansas,77.773408515887,20,139,89
Osborne County,Kansas,78.1981510753556,20,141,9
Ottawa County,Kansas,77.6535137936331,20,143,45
Pawnee County,Kansas,78.2050160377623,20,145,377
Phillips County,Kansas,78.0219983790046,20,147,16
Pottawatomie County,Kansas,79.6579584940787,20,149,256
Pratt County,Kansas,77.6577860953208,20,151,120
Rawlins County,Kansas,79.0878719108613,20,153,5
Reno County,Kansas,78.022217958988,20,155,2004
Republic County,Kansas,78.4905782502413,20,157,9
Rice County,Kansas,76.9662219250911,20,159,36
Riley County,Kansas,81.4383593818998,20,161,4281
Rooks County,Kansas,78.2827796104665,20,163,34
Rush County,Kansas,77.8038250717189,20,165,35
Russell County,Kansas,78.3673255440082,20,167,44
Saline County,Kansas,78.1543921032187,20,169,1802
Scott County,Kansas,78.9174482646616,20,171,7
Sedgwick County,Kansas,77.6683758708336,20,173,43337
Seward County,Kansas,78.6472535119848,20,175,1000
Shawnee County,Kansas,77.5970216891547,20,177,15406
Sheridan County,Kansas,79.855388951924,20,179,13
Sherman County,Kansas,77.6357047835864,20,181,47
Smith County,Kansas,78.9009639604143,20,183,1
Stafford County,Kansas,77.2061457752821,20,185,7
Stanton County,Kansas,78.9551603089731,20,187,5
Stevens County,Kansas,79.1852331538417,20,189,74
Sumner County,Kansas,76.7850444485191,20,191,274
Thomas County,Kansas,79.099681353006,20,193,57
Trego County,Kansas,78.5247961635422,20,195,13
Wabaunsee County,Kansas,78.7370638706615,20,197,55
Wallace County,Kansas,79.5864021450383,20,199,5
Washington County,Kansas,79.4094600058997,20,201,31
Wichita County,Kansas,78.8096558332545,20,203,0
Wilson County,Kansas,75.7757702913792,20,205,11
Woodson County,Kansas,76.4047426834268,20,207,8
Wyandotte County,Kansas,75.4680679176087,20,209,40435
Adair County,Kentucky,76.8422741120109,21,001,678
Allen County,Kentucky,75.4915139251152,21,003,259
Anderson County,Kentucky,76.9030111218305,21,005,524
Ballard County,Kentucky,75.2032410908584,21,007,230
Barren County,Kentucky,76.2545025775689,21,009,1835
Bath County,Kentucky,73.7953466924772,21,011,171
Bell County,Kentucky,72.1733839193326,21,013,738
Boone County,Kentucky,78.8633009674686,21,015,3383
Bourbon County,Kentucky,76.2619110292972,21,017,1408
Boyd County,Kentucky,75.2075538835016,21,019,1320
Boyle County,Kentucky,77.1101849474507,21,021,2030
Bracken County,Kentucky,74.9571286295659,21,023,11
Breathitt County,Kentucky,70.0554192690276,21,025,128
Breckinridge County,Kentucky,75.6736468340476,21,027,559
Bullitt County,Kentucky,78.2948337536787,21,029,451
Butler County,Kentucky,74.9912228827961,21,031,36
Caldwell County,Kentucky,75.5113034586988,21,033,694
Calloway County,Kentucky,77.3335684436731,21,035,1463
Campbell County,Kentucky,77.2842256075941,21,037,2275
Carlisle County,Kentucky,75.773205227897,21,039,66
Carroll County,Kentucky,73.2310420228359,21,041,146
Carter County,Kentucky,74.7199162296701,21,043,194
Casey County,Kentucky,74.6134454740891,21,045,44
Christian County,Kentucky,75.2182638487866,21,047,15725
Clark County,Kentucky,75.4668654771136,21,049,1758
Clay County,Kentucky,71.7453027288305,21,051,1081
Clinton County,Kentucky,73.7805822581565,21,053,85
Crittenden County,Kentucky,74.6578897891606,21,055,58
Cumberland County,Kentucky,74.2544484675624,21,057,264
Daviess County,Kentucky,77.1229702915126,21,059,4476
Edmonson County,Kentucky,77.0089045447906,21,061,108
Elliott County,Kentucky,75.6970372861007,21,063,286
Estill County,Kentucky,72.8988014510879,21,065,26
Fayette County,Kentucky,78.507972573232,21,067,41965
Fleming County,Kentucky,74.3176924834605,21,069,119
Floyd County,Kentucky,71.6297938464249,21,071,393
Franklin County,Kentucky,76.4527407223969,21,073,5046
Fulton County,Kentucky,72.8154322078387,21,075,1611
Gallatin County,Kentucky,72.9285306774358,21,077,108
Garrard County,Kentucky,77.4753020155197,21,079,414
Grant County,Kentucky,74.7307919945688,21,081,161
Graves County,Kentucky,75.8077871490373,21,083,1478
Grayson County,Kentucky,74.2834018549417,21,085,169
Green County,Kentucky,76.3933077938855,21,087,332
Greenup County,Kentucky,75.6311013238273,21,089,222
Hancock County,Kentucky,77.0438119007337,21,091,81
Hardin County,Kentucky,77.2165761023179,21,093,12298
Harlan County,Kentucky,71.16865928194,21,095,853
Harrison County,Kentucky,75.0273779919886,21,097,528
Hart County,Kentucky,74.9931426222302,21,099,1023
Henderson County,Kentucky,76.0713879551375,21,101,3587
Henry County,Kentucky,75.479146271075,21,103,434
Hickman County,Kentucky,75.9757151728167,21,105,501
Hopkins County,Kentucky,74.577807084587,21,107,2750
Jackson County,Kentucky,72.8939479175582,21,109,9
Jefferson County,Kentucky,76.6751576530525,21,111,150759
Jessamine County,Kentucky,77.4873531301787,21,113,1540
Johnson County,Kentucky,72.766055033364,21,115,96
Kenton County,Kentucky,76.3819582110433,21,117,7666
Knott County,Kentucky,72.7646854191627,21,119,144
Knox County,Kentucky,72.8753733569811,21,121,493
Larue County,Kentucky,76.2230067906265,21,123,454
Laurel County,Kentucky,75.1309384131994,21,125,464
Lawrence County,Kentucky,73.2943604890071,21,127,39
Lee County,Kentucky,71.2954645005531,21,129,82
Leslie County,Kentucky,71.2717718770177,21,131,12
Letcher County,Kentucky,72.1427414043583,21,133,122
Lewis County,Kentucky,74.1223890766893,21,135,58
Lincoln County,Kentucky,74.9866816427039,21,137,530
Livingston County,Kentucky,75.0883047264127,21,139,106
Logan County,Kentucky,75.8454829529016,21,141,2076
Lyon County,Kentucky,76.3049251549359,21,143,533
McCracken County,Kentucky,76.1171193914587,21,145,6421
McCreary County,Kentucky,72.8348327950094,21,147,1101
McLean County,Kentucky,75.0613496197158,21,149,64
Madison County,Kentucky,76.9109067162791,21,151,2971
Magoffin County,Kentucky,72.6821644684138,21,153,35
Marion County,Kentucky,76.0241615946739,21,155,2010
Marshall County,Kentucky,75.90617200812,21,157,73
Martin County,Kentucky,72.6739121840742,21,159,855
Mason County,Kentucky,74.7723634996035,21,161,1198
Meade County,Kentucky,76.8600142490039,21,163,1234
Menifee County,Kentucky,74.6075555802098,21,165,114
Mercer County,Kentucky,75.7640567897449,21,167,1001
Metcalfe County,Kentucky,74.1066413238298,21,169,144
Monroe County,Kentucky,73.5068881187213,21,171,244
Montgomery County,Kentucky,75.4053397876247,21,173,895
Morgan County,Kentucky,75.4867811512333,21,175,583
Muhlenberg County,Kentucky,75.0134786088077,21,177,1482
Nelson County,Kentucky,76.8537175749028,21,179,2181
Nicholas County,Kentucky,73.5701791948725,21,181,33
Ohio County,Kentucky,75.2873907060901,21,183,377
Oldham County,Kentucky,79.6262351376221,21,185,2618
Owen County,Kentucky,76.6512341368284,21,187,160
Owsley County,Kentucky,70.1247684227285,21,189,27
Pendleton County,Kentucky,75.1538067566755,21,191,49
Perry County,Kentucky,70.2740761716714,21,193,312
Pike County,Kentucky,72.3838464625117,21,195,340
Powell County,Kentucky,71.1722258279146,21,197,159
Pulaski County,Kentucky,74.9121990964305,21,199,703
Robertson County,Kentucky,74.3508182057864,21,201,0
Rockcastle County,Kentucky,74.3618401966084,21,203,55
Rowan County,Kentucky,75.4010060163402,21,205,306
Russell County,Kentucky,74.9801262977718,21,207,128
Scott County,Kentucky,77.9025932838519,21,209,2607
