County,State,State_FIPS,County_FIPS,native_american_population
Howard County,Indiana,18,067,298.0
Huntington County,Indiana,18,069,97.0
Jackson County,Indiana,18,071,118.0
Jasper County,Indiana,18,073,60.0
Jay County,Indiana,18,075,55.0
Jefferson County,Indiana,18,077,64.0
Jennings County,Indiana,18,079,82.0
Johnson County,Indiana,18,081,336.0
Knox County,Indiana,18,083,29.0
Kosciusko County,Indiana,18,085,233.0
LaGrange County,Indiana,18,087,15.0
Lake County,Indiana,18,089,1504.0
LaPorte County,Indiana,18,091,316.0
Lawrence County,Indiana,18,093,94.0
Madison County,Indiana,18,095,178.0
Marion County,Indiana,18,097,2786.0
Marshall County,Indiana,18,099,138.0
Martin County,Indiana,18,101,68.0
Miami County,Indiana,18,103,351.0
Monroe County,Indiana,18,105,554.0
Montgomery County,Indiana,18,107,107.0
Morgan County,Indiana,18,109,51.0
Newton County,Indiana,18,111,19.0
Noble County,Indiana,18,113,45.0
Ohio County,Indiana,18,115,0.0
Orange County,Indiana,18,117,18.0
Owen County,Indiana,18,119,58.0
Parke County,Indiana,18,121,59.0
Perry County,Indiana,18,123,25.0
Pike County,Indiana,18,125,0.0
Porter County,Indiana,18,127,328.0
Posey County,Indiana,18,129,0.0
Pulaski County,Indiana,18,131,19.0
Putnam County,Indiana,18,133,48.0
Randolph County,Indiana,18,135,12.0
Ripley County,Indiana,18,137,161.0
Rush County,Indiana,18,139,0.0
Saint Joseph County,Indiana,18,141,1138.0
Scott County,Indiana,18,143,44.0
Shelby County,Indiana,18,145,110.0
Spencer County,Indiana,18,147,53.0
Starke County,Indiana,18,149,32.0
Steuben County,Indiana,18,151,15.0
Sullivan County,Indiana,18,153,42.0
Switzerland County,Indiana,18,155,0.0
Tippecanoe County,Indiana,18,157,230.0
Tipton County,Indiana,18,159,2.0
Union County,Indiana,18,161,0.0
Vanderburgh County,Indiana,18,163,404.0
Vermillion County,Indiana,18,165,45.0
Vigo County,Indiana,18,167,244.0
Wabash County,Indiana,18,169,205.0
Warren County,Indiana,18,171,12.0
Warrick County,Indiana,18,173,103.0
Washington County,Indiana,18,175,95.0
Wayne County,Indiana,18,177,118.0
Wells County,Indiana,18,179,89.0
White County,Indiana,18,181,46.0
Whitley County,Indiana,18,183,153.0
Adair County,Iowa,19,001,1.0
Adams County,Iowa,19,003,4.0
Allamakee County,Iowa,19,005,32.0
Appanoose County,Iowa,19,007,6.0
Audubon County,Iowa,19,009,38.0
Benton County,Iowa,19,011,10.0
Black Hawk County,Iowa,19,013,420.0
Boone County,Iowa,19,015,60.0
Bremer County,Iowa,19,017,60.0
Buchanan County,Iowa,19,019,76.0
Buena Vista County,Iowa,19,021,4.0
Butler County,Iowa,19,023,43.0
Calhoun County,Iowa,19,025,31.0
Carroll County,Iowa,19,027,14.0
Cass County,Iowa,19,029,50.0
Cedar County,Iowa,19,031,27.0
Cerro Gordo County,Iowa,19,033,118.0
Cherokee County,Iowa,19,035,56.0
Chickasaw County,Iowa,19,037,30.0
Clarke County,Iowa,19,039,0.0
Clay County,Iowa,19,041,8.0
Clayton County,Iowa,19,043,40.0
Clinton County,Iowa,19,045,125.0
Crawford County,Iowa,19,047,202.0
Dallas County,Iowa,19,049,38.0
Davis County,Iowa,19,051,0.0
Decatur County,Iowa,19,053,37.0
Delaware County,Iowa,19,055,5.0
Des Moines County,Iowa,19,057,68.0
Dickinson County,Iowa,19,059,42.0
Dubuque County,Iowa,19,061,48.0
Emmet County,Iowa,19,063,46.0
Fayette County,Iowa,19,065,109.0
Floyd County,Iowa,19,067,66.0
Franklin County,Iowa,19,069,8.0
Fremont County,Iowa,19,071,50.0
Greene County,Iowa,19,073,16.0
Grundy County,Iowa,19,075,4.0
Guthrie County,Iowa,19,077,31.0
Hamilton County,Iowa,19,079,0.0
Hancock County,Iowa,19,081,19.0
Hardin County,Iowa,19,083,35.0
Harrison County,Iowa,19,085,66.0
Henry County,Iowa,19,087,58.0
Howard County,Iowa,19,089,0.0
Humboldt County,Iowa,19,091,19.0
Ida County,Iowa,19,093,56.0
Iowa County,Iowa,19,095,8.0
Jackson County,Iowa,19,097,15.0
Jasper County,Iowa,19,099,71.0
Jefferson County,Iowa,19,101,2.0
Johnson County,Iowa,19,103,199.0
Jones County,Iowa,19,105,124.0
Keokuk County,Iowa,19,107,7.0
Kossuth County,Iowa,19,109,27.0
Lee County,Iowa,19,111,48.0
Linn County,Iowa,19,113,416.0
Louisa County,Iowa,19,115,31.0
Lucas County,Iowa,19,117,27.0
Lyon County,Iowa,19,119,70.0
Madison County,Iowa,19,121,5.0
Mahaska County,Iowa,19,123,29.0
Marion County,Iowa,19,125,94.0
Marshall County,Iowa,19,127,97.0
Mills County,Iowa,19,129,121.0
Mitchell County,Iowa,19,131,26.0
Monona County,Iowa,19,133,110.0
Monroe County,Iowa,19,135,0.0
Montgomery County,Iowa,19,137,24.0
Muscatine County,Iowa,19,139,66.0
O'Brien County,Iowa,19,141,36.0
Osceola County,Iowa,19,143,11.0
Page County,Iowa,19,145,55.0
Palo Alto County,Iowa,19,147,12.0
Plymouth County,Iowa,19,149,46.0
Pocahontas County,Iowa,19,151,6.0
Polk County,Iowa,19,153,1277.0
Pottawattamie County,Iowa,19,155,304.0
Poweshiek County,Iowa,19,157,17.0
Ringgold County,Iowa,19,159,20.0
Sac County,Iowa,19,161,0.0
Scott County,Iowa,19,163,503.0
Shelby County,Iowa,19,165,16.0
Sioux County,Iowa,19,167,81.0
Story County,Iowa,19,169,211.0
Tama County,Iowa,19,171,1290.0
Taylor County,Iowa,19,173,16.0
Union County,Iowa,19,175,35.0
Van Buren County,Iowa,19,177,7.0
Wapello County,Iowa,19,179,68.0
Warren County,Iowa,19,181,113.0
Washington County,Iowa,19,183,49.0
Wayne County,Iowa,19,185,21.0
Webster County,Iowa,19,187,140.0
Winnebago County,Iowa,19,189,81.0
Winneshiek County,Iowa,19,191,41.0
Woodbury County,Iowa,19,193,1570.0
Worth County,Iowa,19,195,6.0
Wright County,Iowa,19,197,26.0
Allen County,Kansas,20,001,35.0
Anderson County,Kansas,20,003,176.0
Atchison County,Kansas,20,005,83.0
Barber County,Kansas,20,007,18.0
Barton County,Kansas,20,009,77.0
Bourbon County,Kansas,20,011,136.0
Brown County,Kansas,20,013,814.0
Butler County,Kansas,20,015,610.0
Chase County,Kansas,20,017,43.0
Chautauqua County,Kansas,20,019,235.0
Cherokee County,Kansas,20,021,665.0
Cheyenne County,Kansas,20,023,0.0
Clark County,Kansas,20,025,39.0
Clay County,Kansas,20,027,49.0
Cloud County,Kansas,20,029,28.0
Coffey County,Kansas,20,031,64.0
Comanche County,Kansas,20,033,0.0
Cowley County,Kansas,20,035,793.0
Crawford County,Kansas,20,037,207.0
Decatur County,Kansas,20,039,19.0
Dickinson County,Kansas,20,041,177.0
Doniphan County,Kansas,20,043,89.0
Douglas County,Kansas,20,045,2564.0
Edwards County,Kansas,20,047,4.0
Elk County,Kansas,20,049,52.0
Ellis County,Kansas,20,051,40.0
Ellsworth County,Kansas,20,053,48.0
Finney County,Kansas,20,055,328.0
Ford County,Kansas,20,057,140.0
Franklin County,Kansas,20,059,109.0
Geary County,Kansas,20,061,357.0
Gove County,Kansas,20,063,11.0
Graham County,Kansas,20,065,4.0
Grant County,Kansas,20,067,23.0
Gray County,Kansas,20,069,0.0
Greeley County,Kansas,20,071,6.0
Greenwood County,Kansas,20,073,13.0
Hamilton County,Kansas,20,075,2.0
Harper County,Kansas,20,077,129.0
Harvey County,Kansas,20,079,211.0
Haskell County,Kansas,20,081,111.0
Hodgeman County,Kansas,20,083,3.0
Jackson County,Kansas,20,085,930.0
Jefferson County,Kansas,20,087,137.0
Jewell County,Kansas,20,089,6.0
Johnson County,Kansas,20,091,1506.0
Kearny County,Kansas,20,093,25.0
Kingman County,Kansas,20,095,47.0
Kiowa County,Kansas,20,097,4.0
Labette County,Kansas,20,099,200.0
Lane County,Kansas,20,101,7.0
Leavenworth County,Kansas,20,103,572.0
Lincoln County,Kansas,20,105,20.0
Linn County,Kansas,20,107,86.0
Logan County,Kansas,20,109,12.0
Lyon County,Kansas,20,111,152.0
McPherson County,Kansas,20,113,158.0
Marion County,Kansas,20,115,89.0
Marshall County,Kansas,20,117,24.0
Meade County,Kansas,20,119,0.0
Miami County,Kansas,20,121,204.0
Mitchell County,Kansas,20,123,18.0
Montgomery County,Kansas,20,125,1079.0
Morris County,Kansas,20,127,7.0
Morton County,Kansas,20,129,5.0
Nemaha County,Kansas,20,131,46.0
Neosho County,Kansas,20,133,54.0
Ness County,Kansas,20,135,5.0
Norton County,Kansas,20,137,31.0
Osage County,Kansas,20,139,83.0
Osborne County,Kansas,20,141,20.0
Ottawa County,Kansas,20,143,16.0
Pawnee County,Kansas,20,145,12.0
Phillips County,Kansas,20,147,9.0
Pottawatomie County,Kansas,20,149,194.0
Pratt County,Kansas,20,151,140.0
Rawlins County,Kansas,20,153,38.0
Reno County,Kansas,20,155,387.0
Republic County,Kansas,20,157,6.0
Rice County,Kansas,20,159,21.0
Riley County,Kansas,20,161,308.0
Rooks County,Kansas,20,163,11.0
Rush County,Kansas,20,165,12.0
Russell County,Kansas,20,167,27.0
Saline County,Kansas,20,169,195.0
Scott County,Kansas,20,171,42.0
Sedgwick County,Kansas,20,173,4940.0
Seward County,Kansas,20,175,176.0
Shawnee County,Kansas,20,177,1576.0
Sheridan County,Kansas,20,179,35.0
Sherman County,Kansas,20,181,23.0
Smith County,Kansas,20,183,0.0
Stafford County,Kansas,20,185,12.0
Stanton County,Kansas,20,187,6.0
Stevens County,Kansas,20,189,45.0
Sumner County,Kansas,20,191,291.0
Thomas County,Kansas,20,193,71.0
Trego County,Kansas,20,195,40.0
Wabaunsee County,Kansas,20,197,25.0
Wallace County,Kansas,20,199,6.0
Washington County,Kansas,20,201,16.0
Wichita County,Kansas,20,203,22.0
Wilson County,Kansas,20,205,65.0
Woodson County,Kansas,20,207,12.0
Wyandotte County,Kansas,20,209,1053.0
Adair County,Kentucky,21,001,26.0
Allen County,Kentucky,21,003,6.0
Anderson County,Kentucky,21,005,0.0
Ballard County,Kentucky,21,007,36.0
Barren County,Kentucky,21,009,128.0
Bath County,Kentucky,21,011,9.0
Bell County,Kentucky,21,013,9.0
Boone County,Kentucky,21,015,214.0
Bourbon County,Kentucky,21,017,7.0
Boyd County,Kentucky,21,019,85.0
Boyle County,Kentucky,21,021,55.0
Bracken County,Kentucky,21,023,0.0
Breathitt County,Kentucky,21,025,15.0
Breckinridge County,Kentucky,21,027,0.0
Bullitt County,Kentucky,21,029,105.0
Butler County,Kentucky,21,031,44.0
Caldwell County,Kentucky,21,033,0.0
Calloway County,Kentucky,21,035,116.0
Campbell County,Kentucky,21,037,67.0
Carlisle County,Kentucky,21,039,24.0
Carroll County,Kentucky,21,041,21.0
Carter County,Kentucky,21,043,37.0
Casey County,Kentucky,21,045,54.0
Christian County,Kentucky,21,047,467.0
Clark County,Kentucky,21,049,32.0
Clay County,Kentucky,21,051,71.0
Clinton County,Kentucky,21,053,0.0
Crittenden County,Kentucky,21,055,8.0
Cumberland County,Kentucky,21,057,0.0
Daviess County,Kentucky,21,059,136.0
Edmonson County,Kentucky,21,061,21.0
Elliott County,Kentucky,21,063,7.0
Estill County,Kentucky,21,065,21.0
Fayette County,Kentucky,21,067,1022.0
Fleming County,Kentucky,21,069,7.0
Floyd County,Kentucky,21,071,39.0
Franklin County,Kentucky,21,073,108.0
Fulton County,Kentucky,21,075,4.0
Gallatin County,Kentucky,21,077,0.0
Garrard County,Kentucky,21,079,24.0
Grant County,Kentucky,21,081,48.0
Graves County,Kentucky,21,083,62.0
Grayson County,Kentucky,21,085,122.0
Green County,Kentucky,21,087,0.0
Greenup County,Kentucky,21,089,80.0
Hancock County,Kentucky,21,091,0.0
Hardin County,Kentucky,21,093,255.0
Harlan County,Kentucky,21,095,36.0
Harrison County,Kentucky,21,097,32.0
Hart County,Kentucky,21,099,62.0
Henderson County,Kentucky,21,101,80.0
Henry County,Kentucky,21,103,42.0
Hickman County,Kentucky,21,105,0.0
Hopkins County,Kentucky,21,107,148.0
Jackson County,Kentucky,21,109,3.0
Jefferson County,Kentucky,21,111,1114.0
Jessamine County,Kentucky,21,113,168.0
Johnson County,Kentucky,21,115,28.0
Kenton County,Kentucky,21,117,190.0
Knott County,Kentucky,21,119,0.0
Knox County,Kentucky,21,121,106.0
Larue County,Kentucky,21,123,18.0
Laurel County,Kentucky,21,125,254.0
Lawrence County,Kentucky,21,127,5.0
Lee County,Kentucky,21,129,89.0
Leslie County,Kentucky,21,131,0.0
Letcher County,Kentucky,21,133,42.0
Lewis County,Kentucky,21,135,62.0
Lincoln County,Kentucky,21,137,31.0
Livingston County,Kentucky,21,139,49.0
Logan County,Kentucky,21,141,39.0
Lyon County,Kentucky,21,143,25.0
McCracken County,Kentucky,21,145,154.0
McCreary County,Kentucky,21,147,122.0
McLean County,Kentucky,21,149,36.0
Madison County,Kentucky,21,151,317.0
Magoffin County,Kentucky,21,153,4.0
Marion County,Kentucky,21,155,0.0
Marshall County,Kentucky,21,157,41.0
Martin County,Kentucky,21,159,11.0
Mason County,Kentucky,21,161,8.0
Meade County,Kentucky,21,163,199.0
Menifee County,Kentucky,21,165,1.0
Mercer County,Kentucky,21,167,41.0
Metcalfe County,Kentucky,21,169,6.0
Monroe County,Kentucky,21,171,3.0
Montgomery County,Kentucky,21,173,93.0
Morgan County,Kentucky,21,175,10.0
Muhlenberg County,Kentucky,21,177,75.0
Nelson County,Kentucky,21,179,134.0
Nicholas County,Kentucky,21,181,18.0
Ohio County,Kentucky,21,183,4.0
Oldham County,Kentucky,21,185,122.0
Owen County,Kentucky,21,187,19.0
Owsley County,Kentucky,21,189,9.0
Pendleton County,Kentucky,21,191,15.0
Perry County,Kentucky,21,193,39.0
Pike County,Kentucky,21,195,84.0
Powell County,Kentucky,21,197,10.0
Pulaski County,Kentucky,21,199,164.0
Robertson County,Kentucky,21,201,3.0
Rockcastle County,Kentucky,21,203,216.0
Rowan County,Kentucky,21,205,40.0
Russell County,Kentucky,21,207,24.0
Scott County,Kentucky,21,209,73.0
Shelby County,Kentucky,21,211,24.0
Simpson County,Kentucky,21,213,154.0
Spencer County,Kentucky,21,215,11.0
Taylor County,Kentucky,21,217,0.0
Todd County,Kentucky,21,219,7.0
Trigg County,Kentucky,21,221,0.0
Trimble County,Kentucky,21,223,5.0
Union County,Kentucky,21,225,12.0
Warren County,Kentucky,21,227,398.0
Washington County,Kentucky,21,229,0.0
Wayne County,Kentucky,21,231,14.0
Webster County,Kentucky,21,233,11.0
Whitley County,Kentucky,21,235,59.0
Wolfe County,Kentucky,21,237,35.0
Woodford County,Kentucky,21,239,12.0
Acadia Parish,Louisiana,22,001,27.0
Allen Parish,Louisiana,22,003,516.0
Ascension Parish,Louisiana,22,005,68.0
Assumption Parish,Louisiana,22,007,141.0
Avoyelles Parish,Louisiana,22,009,505.0
Beauregard Parish,Louisiana,22,011,289.0
Bienville Parish,Louisiana,22,013,14.0
Bossier Parish,Louisiana,22,015,721.0
Caddo Parish,Louisiana,22,017,879.0
Calcasieu Parish,Louisiana,22,019,683.0
Caldwell Parish,Louisiana,22,021,91.0
Cameron Parish,Louisiana,22,023,0.0
Catahoula Parish,Louisiana,22,025,8.0
Claiborne Parish,Louisiana,22,027,90.0
Concordia Parish,Louisiana,22,029,13.0
De Soto Parish,Louisiana,22,031,233.0
East Baton Rouge Parish,Louisiana,22,033,824.0
East Carroll Parish,Louisiana,22,035,0.0
East Feliciana Parish,Louisiana,22,037,32.0
Evangeline Parish,Louisiana,22,039,62.0
Franklin Parish,Louisiana,22,041,7.0
Grant Parish,Louisiana,22,043,277.0
Iberia Parish,Louisiana,22,045,68.0
Iberville Parish,Louisiana,22,047,67.0
Jackson Parish,Louisiana,22,049,4.0
Jefferson Parish,Louisiana,22,051,1737.0
Jefferson Davis Parish,Louisiana,22,053,215.0
Lafayette Parish,Louisiana,22,055,449.0
Lafourche Parish,Louisiana,22,057,2147.0
LaSalle Parish,Louisiana,22,059,148.0
Lincoln Parish,Louisiana,22,061,66.0
Livingston Parish,Louisiana,22,063,401.0
Madison Parish,Louisiana,22,065,9.0
Morehouse Parish,Louisiana,22,067,21.0
Natchitoches Parish,Louisiana,22,069,500.0
Orleans Parish,Louisiana,22,071,776.0
Ouachita Parish,Louisiana,22,073,430.0
Plaquemines Parish,Louisiana,22,075,256.0
Pointe Coupee Parish,Louisiana,22,077,53.0
Rapides Parish,Louisiana,22,079,790.0
Red River Parish,Louisiana,22,081,36.0
Richland Parish,Louisiana,22,083,14.0
Sabine Parish,Louisiana,22,085,1911.0
Saint Bernard Parish,Louisiana,22,087,293.0
Saint Charles Parish,Louisiana,22,089,120.0
Saint Helena Parish,Louisiana,22,091,120.0
Saint James Parish,Louisiana,22,093,23.0
Saint John the Baptist Parish,Louisiana,22,095,27.0
Saint Landry Parish,Louisiana,22,097,54.0
Saint Martin Parish,Louisiana,22,099,415.0
Saint Mary Parish,Louisiana,22,101,572.0
Saint Tammany Parish,Louisiana,22,103,1103.0
Tangipahoa Parish,Louisiana,22,105,459.0
Tensas Parish,Louisiana,22,107,0.0
Terrebonne Parish,Louisiana,22,109,6068.0
Union Parish,Louisiana,22,111,15.0
Vermilion Parish,Louisiana,22,113,312.0
Vernon Parish,Louisiana,22,115,649.0
Washington Parish,Louisiana,22,117,124.0
Webster Parish,Louisiana,22,119,189.0
West Baton Rouge Parish,Louisiana,22,121,69.0
West Carroll Parish,Louisiana,22,123,31.0
West Feliciana Parish,Louisiana,22,125,45.0
Winn Parish,Louisiana,22,127,137.0
Androscoggin County,Maine,23,001,147.0
Aroostook County,Maine,23,003,1144.0
Cumberland County,Maine,23,005,650.0
Franklin County,Maine,23,007,126.0
Hancock County,Maine,23,009,211.0
Kennebec County,Maine,23,011,685.0
Knox County,Maine,23,013,195.0
Lincoln County,Maine,23,015,159.0
Oxford County,Maine,23,017,283.0
Penobscot County,Maine,23,019,1751.0
Piscataquis County,Maine,23,021,94.0
Sagadahoc County,Maine,23,023,143.0
Somerset County,Maine,23,025,215.0
Waldo County,Maine,23,027,75.0
Washington County,Maine,23,029,1438.0
York County,Maine,23,031,697.0
Allegany County,Maryland,24,001,118.0
Anne Arundel County,Maryland,24,003,1222.0
Baltimore County,Maryland,24,005,2110.0
Calvert County,Maryland,24,009,77.0
Caroline County,Maryland,24,011,30.0
Carroll County,Maryland,24,013,306.0
Cecil County,Maryland,24,015,245.0
Charles County,Maryland,24,017,1026.0
Dorchester County,Maryland,24,019,27.0
Frederick County,Maryland,24,021,646.0
Garrett County,Maryland,24,023,45.0
Harford County,Maryland,24,025,443.0
Howard County,Maryland,24,027,499.0
Kent County,Maryland,24,029,36.0
Queen Anne's County,Maryland,24,035,39.0
Saint Mary's County,Maryland,24,037,217.0
Somerset County,Maryland,24,039,69.0
Talbot County,Maryland,24,041,79.0
Washington County,Maryland,24,043,313.0
Wicomico County,Maryland,24,045,214.0
Worcester County,Maryland,24,047,80.0
Baltimore City,Maryland,24,510,1799.0
Montgomery County,Maryland,24,031,2857.0
Prince George's County,Maryland,24,033,3449.0
Barnstable County,Massachusetts,25,001,909.0
Berkshire County,Massachusetts,25,003,299.0
Bristol County,Massachusetts,25,005,660.0
Dukes County,Massachusetts,25,007,272.0
Essex County,Massachusetts,25,009,1658.0
Franklin County,Massachusetts,25,011,173.0
Hampden County,Massachusetts,25,013,1489.0
Hampshire County,Massachusetts,25,015,276.0
Middlesex County,Massachusetts,25,017,2335.0
Nantucket County,Massachusetts,25,019,62.0
Norfolk County,Massachusetts,25,021,641.0
Plymouth County,Massachusetts,25,023,790.0
Suffolk County,Massachusetts,25,025,2856.0
Worcester County,Massachusetts,25,027,1511.0
Alcona County,Michigan,26,001,52.0
Alger County,Michigan,26,003,253.0
Allegan County,Michigan,26,005,597.0
Alpena County,Michigan,26,007,133.0
Antrim County,Michigan,26,009,218.0
Arenac County,Michigan,26,011,205.0
Baraga County,Michigan,26,013,352.0
Barry County,Michigan,26,015,154.0
Bay County,Michigan,26,017,335.0
Benzie County,Michigan,26,019,222.0
Berrien County,Michigan,26,021,487.0
Branch County,Michigan,26,023,119.0
Calhoun County,Michigan,26,025,969.0
Cass County,Michigan,26,027,595.0
Charlevoix County,Michigan,26,029,309.0
Cheboygan County,Michigan,26,031,519.0
Chippewa County,Michigan,26,033,5573.0
Clare County,Michigan,26,035,145.0
Clinton County,Michigan,26,037,131.0
Crawford County,Michigan,26,039,39.0
Delta County,Michigan,26,041,736.0
Dickinson County,Michigan,26,043,175.0
Eaton County,Michigan,26,045,528.0
Emmet County,Michigan,26,047,737.0
Genesee County,Michigan,26,049,1601.0
Gladwin County,Michigan,26,051,162.0
Gogebic County,Michigan,26,053,374.0
Grand Traverse County,Michigan,26,055,1103.0
Gratiot County,Michigan,26,057,190.0
Hillsdale County,Michigan,26,059,142.0
Houghton County,Michigan,26,061,154.0
Huron County,Michigan,26,063,137.0
Ingham County,Michigan,26,065,1087.0
Ionia County,Michigan,26,067,378.0
Iosco County,Michigan,26,069,240.0
Iron County,Michigan,26,071,144.0
Isabella County,Michigan,26,073,1932.0
Jackson County,Michigan,26,075,741.0
Kalamazoo County,Michigan,26,077,705.0
Kalkaska County,Michigan,26,079,105.0
Kent County,Michigan,26,081,2921.0
Keweenaw County,Michigan,26,083,9.0
Lake County,Michigan,26,085,81.0
Lapeer County,Michigan,26,087,276.0
Leelanau County,Michigan,26,089,728.0
Lenawee County,Michigan,26,091,443.0
Livingston County,Michigan,26,093,449.0
Luce County,Michigan,26,095,522.0
Mackinac County,Michigan,26,097,1775.0
Macomb County,Michigan,26,099,2136.0
Manistee County,Michigan,26,101,483.0
Marquette County,Michigan,26,103,670.0
Mason County,Michigan,26,105,259.0
Mecosta County,Michigan,26,107,210.0
Menominee County,Michigan,26,109,535.0
Midland County,Michigan,26,111,380.0
Missaukee County,Michigan,26,113,108.0
Monroe County,Michigan,26,115,621.0
Montcalm County,Michigan,26,117,339.0
Montmorency County,Michigan,26,119,68.0
Muskegon County,Michigan,26,121,1256.0
Newaygo County,Michigan,26,123,267.0
Oakland County,Michigan,26,125,3268.0
Oceana County,Michigan,26,127,178.0
Ogemaw County,Michigan,26,129,252.0
Ontonagon County,Michigan,26,131,67.0
Osceola County,Michigan,26,133,172.0
Oscoda County,Michigan,26,135,55.0
Otsego County,Michigan,26,137,158.0
Ottawa County,Michigan,26,139,1263.0
Presque Isle County,Michigan,26,141,52.0
Roscommon County,Michigan,26,143,270.0
Saginaw County,Michigan,26,145,478.0
Saint Clair County,Michigan,26,147,305.0
Saint Joseph County,Michigan,26,149,290.0
Sanilac County,Michigan,26,151,138.0
Schoolcraft County,Michigan,26,153,489.0
Shiawassee County,Michigan,26,155,178.0
Tuscola County,Michigan,26,157,139.0
Van Buren County,Michigan,26,159,589.0
Washtenaw County,Michigan,26,161,1076.0
Wayne County,Michigan,26,163,5950.0
Wexford County,Michigan,26,165,210.0
Aitkin County,Minnesota,27,001,309.0
Anoka County,Minnesota,27,003,2246.0
Becker County,Minnesota,27,005,2517.0
Beltrami County,Minnesota,27,007,9621.0
Benton County,Minnesota,27,009,167.0
Big Stone County,Minnesota,27,011,0.0
Blue Earth County,Minnesota,27,013,263.0
Brown County,Minnesota,27,015,56.0
Carlton County,Minnesota,27,017,1838.0
Carver County,Minnesota,27,019,135.0
Cass County,Minnesota,27,021,3174.0
Chippewa County,Minnesota,27,023,177.0
Chisago County,Minnesota,27,025,218.0
Clay County,Minnesota,27,027,770.0
Clearwater County,Minnesota,27,029,805.0
Cook County,Minnesota,27,031,429.0
Cottonwood County,Minnesota,27,033,54.0
Crow Wing County,Minnesota,27,035,747.0
Dakota County,Minnesota,27,037,1168.0
Dodge County,Minnesota,27,039,54.0
Douglas County,Minnesota,27,041,138.0
Faribault County,Minnesota,27,043,11.0
Fillmore County,Minnesota,27,045,16.0
Freeborn County,Minnesota,27,047,88.0
Goodhue County,Minnesota,27,049,526.0
Grant County,Minnesota,27,051,26.0
Hennepin County,Minnesota,27,053,7999.0
Houston County,Minnesota,27,055,39.0
Hubbard County,Minnesota,27,057,442.0
Isanti County,Minnesota,27,059,176.0
Itasca County,Minnesota,27,061,1594.0
Jackson County,Minnesota,27,063,9.0
Kanabec County,Minnesota,27,065,155.0
Kandiyohi County,Minnesota,27,067,234.0
Kittson County,Minnesota,27,069,9.0
Koochiching County,Minnesota,27,071,471.0
Lac qui Parle County,Minnesota,27,073,14.0
Lake County,Minnesota,27,075,56.0
Lake of the Woods County,Minnesota,27,077,12.0
Le Sueur County,Minnesota,27,079,95.0
Lincoln County,Minnesota,27,081,39.0
Lyon County,Minnesota,27,083,139.0
McLeod County,Minnesota,27,085,75.0
Mahnomen County,Minnesota,27,087,2273.0
Marshall County,Minnesota,27,089,32.0
Martin County,Minnesota,27,091,19.0
Meeker County,Minnesota,27,093,73.0
Mille Lacs County,Minnesota,27,095,1322.0
Morrison County,Minnesota,27,097,49.0
Mower County,Minnesota,27,099,43.0
Murray County,Minnesota,27,101,25.0
Nicollet County,Minnesota,27,103,74.0
Nobles County,Minnesota,27,105,98.0
Norman County,Minnesota,27,107,98.0
Olmsted County,Minnesota,27,109,418.0
Otter Tail County,Minnesota,27,111,206.0
Pennington County,Minnesota,27,113,209.0
Pine County,Minnesota,27,115,705.0
Pipestone County,Minnesota,27,117,124.0
Polk County,Minnesota,27,119,373.0
Pope County,Minnesota,27,121,47.0
Ramsey County,Minnesota,27,123,3401.0
Red Lake County,Minnesota,27,125,66.0
Redwood County,Minnesota,27,127,768.0
Renville County,Minnesota,27,129,204.0
Rice County,Minnesota,27,131,271.0
Rock County,Minnesota,27,133,64.0
Roseau County,Minnesota,27,135,220.0
Saint Louis County,Minnesota,27,137,3826.0
Scott County,Minnesota,27,139,979.0
Sherburne County,Minnesota,27,141,471.0
Sibley County,Minnesota,27,143,29.0
Stearns County,Minnesota,27,145,537.0
Steele County,Minnesota,27,147,50.0
Stevens County,Minnesota,27,149,187.0
Swift County,Minnesota,27,151,21.0
Todd County,Minnesota,27,153,58.0
Traverse County,Minnesota,27,155,137.0
Wabasha County,Minnesota,27,157,51.0
Wadena County,Minnesota,27,159,119.0
Waseca County,Minnesota,27,161,133.0
Washington County,Minnesota,27,163,944.0
Watonwan County,Minnesota,27,165,50.0
Wilkin County,Minnesota,27,167,99.0
Winona County,Minnesota,27,169,170.0
Wright County,Minnesota,27,171,419.0
Yellow Medicine County,Minnesota,27,173,331.0
Adams County,Mississippi,28,001,33.0
Alcorn County,Mississippi,28,003,96.0
Amite County,Mississippi,28,005,3.0
Attala County,Mississippi,28,007,5.0
Benton County,Mississippi,28,009,33.0
Bolivar County,Mississippi,28,011,74.0
Calhoun County,Mississippi,28,013,0.0
Carroll County,Mississippi,28,015,24.0
Chickasaw County,Mississippi,28,017,8.0
Choctaw County,Mississippi,28,019,21.0
Claiborne County,Mississippi,28,021,19.0
Clarke County,Mississippi,28,023,16.0
Clay County,Mississippi,28,025,60.0
Coahoma County,Mississippi,28,027,9.0
Copiah County,Mississippi,28,029,3.0
Covington County,Mississippi,28,031,0.0
DeSoto County,Mississippi,28,033,233.0
Forrest County,Mississippi,28,035,192.0
Franklin County,Mississippi,28,037,1.0
George County,Mississippi,28,039,52.0
Greene County,Mississippi,28,041,35.0
Grenada County,Mississippi,28,043,54.0
Hancock County,Mississippi,28,045,17.0
Harrison County,Mississippi,28,047,959.0
Hinds County,Mississippi,28,049,279.0
Holmes County,Mississippi,28,051,17.0
Humphreys County,Mississippi,28,053,9.0
Issaquena County,Mississippi,28,055,0.0
Itawamba County,Mississippi,28,057,1.0
Jackson County,Mississippi,28,059,498.0
