County,State,State_FIPS,County_FIPS,age_60_and_over
Johnson County,Indiana,18,081,20.4
Knox County,Indiana,18,083,23.7
Kosciusko County,Indiana,18,085,22.7
LaGrange County,Indiana,18,087,19.6
Lake County,Indiana,18,089,22.7
LaPorte County,Indiana,18,091,24.3
Lawrence County,Indiana,18,093,26.5
Madison County,Indiana,18,095,24.5
Marion County,Indiana,18,097,17.9
Marshall County,Indiana,18,099,24.0
Martin County,Indiana,18,101,26.7
Miami County,Indiana,18,103,22.9
Monroe County,Indiana,18,105,17.8
Montgomery County,Indiana,18,107,24.5
Morgan County,Indiana,18,109,23.1
Newton County,Indiana,18,111,26.4
Noble County,Indiana,18,113,21.9
Ohio County,Indiana,18,115,28.0
Orange County,Indiana,18,117,26.6
Owen County,Indiana,18,119,26.5
Parke County,Indiana,18,121,27.0
Perry County,Indiana,18,123,25.0
Pike County,Indiana,18,125,27.6
Porter County,Indiana,18,127,22.9
Posey County,Indiana,18,129,25.5
Pulaski County,Indiana,18,131,26.2
Putnam County,Indiana,18,133,22.5
Randolph County,Indiana,18,135,26.5
Ripley County,Indiana,18,137,23.6
Rush County,Indiana,18,139,24.7
Saint Joseph County,Indiana,18,141,22.0
Scott County,Indiana,18,143,23.3
Shelby County,Indiana,18,145,23.5
Spencer County,Indiana,18,147,26.4
Starke County,Indiana,18,149,25.7
Steuben County,Indiana,18,151,27.0
Sullivan County,Indiana,18,153,23.0
Switzerland County,Indiana,18,155,24.9
Tippecanoe County,Indiana,18,157,16.1
Tipton County,Indiana,18,159,26.2
Union County,Indiana,18,161,25.8
Vanderburgh County,Indiana,18,163,23.5
Vermillion County,Indiana,18,165,26.2
Vigo County,Indiana,18,167,21.9
Wabash County,Indiana,18,169,27.8
Warren County,Indiana,18,171,27.3
Warrick County,Indiana,18,173,23.9
Washington County,Indiana,18,175,24.5
Wayne County,Indiana,18,177,26.3
Wells County,Indiana,18,179,24.2
White County,Indiana,18,181,27.2
Whitley County,Indiana,18,183,25.1
Adair County,Iowa,19,001,31.5
Adams County,Iowa,19,003,32.0
Allamakee County,Iowa,19,005,29.8
Appanoose County,Iowa,19,007,31.0
Audubon County,Iowa,19,009,32.3
Benton County,Iowa,19,011,25.2
Black Hawk County,Iowa,19,013,22.2
Boone County,Iowa,19,015,25.7
Bremer County,Iowa,19,017,25.4
Buchanan County,Iowa,19,019,24.4
Buena Vista County,Iowa,19,021,21.3
Butler County,Iowa,19,023,29.6
Calhoun County,Iowa,19,025,31.8
Carroll County,Iowa,19,027,26.6
Cass County,Iowa,19,029,30.7
Cedar County,Iowa,19,031,27.4
Cerro Gordo County,Iowa,19,033,28.9
Cherokee County,Iowa,19,035,32.7
Chickasaw County,Iowa,19,037,28.2
Clarke County,Iowa,19,039,25.3
Clay County,Iowa,19,041,28.7
Clayton County,Iowa,19,043,31.1
Clinton County,Iowa,19,045,26.4
Crawford County,Iowa,19,047,22.7
Dallas County,Iowa,19,049,16.4
Davis County,Iowa,19,051,24.4
Decatur County,Iowa,19,053,26.2
Delaware County,Iowa,19,055,26.9
Des Moines County,Iowa,19,057,28.1
Dickinson County,Iowa,19,059,34.2
Dubuque County,Iowa,19,061,24.3
Emmet County,Iowa,19,063,28.8
Fayette County,Iowa,19,065,28.5
Floyd County,Iowa,19,067,28.4
Franklin County,Iowa,19,069,28.3
Fremont County,Iowa,19,071,30.8
Greene County,Iowa,19,073,30.5
Grundy County,Iowa,19,075,27.2
Guthrie County,Iowa,19,077,29.2
Hamilton County,Iowa,19,079,27.1
Hancock County,Iowa,19,081,28.5
Hardin County,Iowa,19,083,29.7
Harrison County,Iowa,19,085,27.3
Henry County,Iowa,19,087,25.1
Howard County,Iowa,19,089,27.1
Humboldt County,Iowa,19,091,29.0
Ida County,Iowa,19,093,30.0
Iowa County,Iowa,19,095,25.9
Jackson County,Iowa,19,097,27.7
Jasper County,Iowa,19,099,26.2
Jefferson County,Iowa,19,101,29.6
Johnson County,Iowa,19,103,16.0
Jones County,Iowa,19,105,26.5
Keokuk County,Iowa,19,107,29.1
Kossuth County,Iowa,19,109,31.0
Lee County,Iowa,19,111,27.7
Linn County,Iowa,19,113,21.5
Louisa County,Iowa,19,115,25.1
Lucas County,Iowa,19,117,28.7
Lyon County,Iowa,19,119,23.8
Madison County,Iowa,19,121,23.6
Mahaska County,Iowa,19,123,25.2
Marion County,Iowa,19,125,24.5
Marshall County,Iowa,19,127,24.0
Mills County,Iowa,19,129,25.6
Mitchell County,Iowa,19,131,29.2
Monona County,Iowa,19,133,32.1
Monroe County,Iowa,19,135,27.1
Montgomery County,Iowa,19,137,28.9
Muscatine County,Iowa,19,139,23.1
O'Brien County,Iowa,19,141,28.2
Osceola County,Iowa,19,143,28.5
Page County,Iowa,19,145,30.7
Palo Alto County,Iowa,19,147,28.7
Plymouth County,Iowa,19,149,25.2
Pocahontas County,Iowa,19,151,31.5
Polk County,Iowa,19,153,18.2
Pottawattamie County,Iowa,19,155,24.1
Poweshiek County,Iowa,19,157,26.9
Ringgold County,Iowa,19,159,31.5
Sac County,Iowa,19,161,31.0
Scott County,Iowa,19,163,22.3
Shelby County,Iowa,19,165,29.2
Sioux County,Iowa,19,167,21.0
Story County,Iowa,19,169,16.2
Tama County,Iowa,19,171,26.8
Taylor County,Iowa,19,173,29.5
Union County,Iowa,19,175,26.3
Van Buren County,Iowa,19,177,30.4
Wapello County,Iowa,19,179,24.7
Warren County,Iowa,19,181,21.6
Washington County,Iowa,19,183,25.5
Wayne County,Iowa,19,185,28.6
Webster County,Iowa,19,187,24.9
Winnebago County,Iowa,19,189,30.2
Winneshiek County,Iowa,19,191,27.8
Woodbury County,Iowa,19,193,20.8
Worth County,Iowa,19,195,27.7
Wright County,Iowa,19,197,30.7
Allen County,Kansas,20,001,26.4
Anderson County,Kansas,20,003,27.5
Atchison County,Kansas,20,005,22.8
Barber County,Kansas,20,007,28.6
Barton County,Kansas,20,009,26.3
Bourbon County,Kansas,20,011,25.4
Brown County,Kansas,20,013,27.5
Butler County,Kansas,20,015,21.5
Chase County,Kansas,20,017,30.7
Chautauqua County,Kansas,20,019,35.6
Cherokee County,Kansas,20,021,26.2
Cheyenne County,Kansas,20,023,34.9
Clark County,Kansas,20,025,30.6
Clay County,Kansas,20,027,31.8
Cloud County,Kansas,20,029,27.6
Coffey County,Kansas,20,031,27.8
Comanche County,Kansas,20,033,35.3
Cowley County,Kansas,20,035,24.3
Crawford County,Kansas,20,037,21.0
Decatur County,Kansas,20,039,37.8
Dickinson County,Kansas,20,041,26.3
Doniphan County,Kansas,20,043,26.4
Douglas County,Kansas,20,045,16.7
Edwards County,Kansas,20,047,29.4
Elk County,Kansas,20,049,37.6
Ellis County,Kansas,20,051,21.8
Ellsworth County,Kansas,20,053,29.0
Finney County,Kansas,20,055,15.7
Ford County,Kansas,20,057,14.9
Franklin County,Kansas,20,059,22.6
Geary County,Kansas,20,061,11.5
Gove County,Kansas,20,063,35.2
Graham County,Kansas,20,065,33.2
Grant County,Kansas,20,067,19.1
Gray County,Kansas,20,069,21.2
Greeley County,Kansas,20,071,29.1
Greenwood County,Kansas,20,073,32.9
Hamilton County,Kansas,20,075,19.9
Harper County,Kansas,20,077,30.0
Harvey County,Kansas,20,079,25.4
Haskell County,Kansas,20,081,21.6
Hodgeman County,Kansas,20,083,30.3
Jackson County,Kansas,20,085,27.2
Jefferson County,Kansas,20,087,26.0
Jewell County,Kansas,20,089,39.0
Johnson County,Kansas,20,091,20.0
Kearny County,Kansas,20,093,20.7
Kingman County,Kansas,20,095,29.6
Kiowa County,Kansas,20,097,29.1
Labette County,Kansas,20,099,26.0
Lane County,Kansas,20,101,24.3
Leavenworth County,Kansas,20,103,19.8
Lincoln County,Kansas,20,105,32.1
Linn County,Kansas,20,107,28.7
Logan County,Kansas,20,109,29.4
Lyon County,Kansas,20,111,20.6
McPherson County,Kansas,20,113,26.6
Marion County,Kansas,20,115,29.0
Marshall County,Kansas,20,117,28.8
Meade County,Kansas,20,119,22.7
Miami County,Kansas,20,121,23.7
Mitchell County,Kansas,20,123,30.2
Montgomery County,Kansas,20,125,26.3
Morris County,Kansas,20,127,33.3
Morton County,Kansas,20,129,26.9
Nemaha County,Kansas,20,131,27.5
Neosho County,Kansas,20,133,25.9
Ness County,Kansas,20,135,33.8
Norton County,Kansas,20,137,28.6
Osage County,Kansas,20,139,27.1
Osborne County,Kansas,20,141,31.5
Ottawa County,Kansas,20,143,27.1
Pawnee County,Kansas,20,145,30.8
Phillips County,Kansas,20,147,30.3
Pottawatomie County,Kansas,20,149,19.4
Pratt County,Kansas,20,151,26.7
Rawlins County,Kansas,20,153,33.7
Reno County,Kansas,20,155,26.5
Republic County,Kansas,20,157,36.5
Rice County,Kansas,20,159,25.9
Riley County,Kansas,20,161,12.4
Rooks County,Kansas,20,163,28.3
Rush County,Kansas,20,165,32.8
Russell County,Kansas,20,167,31.4
Saline County,Kansas,20,169,23.9
Scott County,Kansas,20,171,24.8
Sedgwick County,Kansas,20,173,20.1
Seward County,Kansas,20,175,14.8
Shawnee County,Kansas,20,177,24.5
Sheridan County,Kansas,20,179,31.2
Sherman County,Kansas,20,181,26.3
Smith County,Kansas,20,183,36.5
Stafford County,Kansas,20,185,28.7
Stanton County,Kansas,20,187,23.7
Stevens County,Kansas,20,189,20.4
Sumner County,Kansas,20,191,25.5
Thomas County,Kansas,20,193,23.6
Trego County,Kansas,20,195,36.0
Wabaunsee County,Kansas,20,197,27.6
Wallace County,Kansas,20,199,28.9
Washington County,Kansas,20,201,31.2
Wichita County,Kansas,20,203,27.0
Wilson County,Kansas,20,205,29.8
Woodson County,Kansas,20,207,33.4
Wyandotte County,Kansas,20,209,17.8
Adair County,Kentucky,21,001,25.6
Allen County,Kentucky,21,003,23.5
Anderson County,Kentucky,21,005,22.5
Ballard County,Kentucky,21,007,28.6
Barren County,Kentucky,21,009,23.6
Bath County,Kentucky,21,011,22.4
Bell County,Kentucky,21,013,25.1
Boone County,Kentucky,21,015,18.8
Bourbon County,Kentucky,21,017,25.8
Boyd County,Kentucky,21,019,26.4
Boyle County,Kentucky,21,021,24.9
Bracken County,Kentucky,21,023,22.5
Breathitt County,Kentucky,21,025,23.9
Breckinridge County,Kentucky,21,027,27.6
Bullitt County,Kentucky,21,029,22.3
Butler County,Kentucky,21,031,25.4
Caldwell County,Kentucky,21,033,27.2
Calloway County,Kentucky,21,035,22.9
Campbell County,Kentucky,21,037,22.2
Carlisle County,Kentucky,21,039,28.4
Carroll County,Kentucky,21,041,20.1
Carter County,Kentucky,21,043,25.8
Casey County,Kentucky,21,045,26.8
Christian County,Kentucky,21,047,16.6
Clark County,Kentucky,21,049,24.3
Clay County,Kentucky,21,051,21.1
Clinton County,Kentucky,21,053,26.0
Crittenden County,Kentucky,21,055,27.9
Cumberland County,Kentucky,21,057,28.5
Daviess County,Kentucky,21,059,23.2
Edmonson County,Kentucky,21,061,27.3
Elliott County,Kentucky,21,063,24.7
Estill County,Kentucky,21,065,25.0
Fayette County,Kentucky,21,067,18.3
Fleming County,Kentucky,21,069,24.5
Floyd County,Kentucky,21,071,24.6
Franklin County,Kentucky,21,073,23.8
Fulton County,Kentucky,21,075,29.1
Gallatin County,Kentucky,21,077,20.1
Garrard County,Kentucky,21,079,24.9
Grant County,Kentucky,21,081,19.0
Graves County,Kentucky,21,083,24.1
Grayson County,Kentucky,21,085,24.3
Green County,Kentucky,21,087,28.5
Greenup County,Kentucky,21,089,27.0
Hancock County,Kentucky,21,091,22.8
Hardin County,Kentucky,21,093,19.5
Harlan County,Kentucky,21,095,25.8
Harrison County,Kentucky,21,097,24.8
Hart County,Kentucky,21,099,23.3
Henderson County,Kentucky,21,101,24.2
Henry County,Kentucky,21,103,24.6
Hickman County,Kentucky,21,105,33.9
Hopkins County,Kentucky,21,107,24.8
Jackson County,Kentucky,21,109,23.1
Jefferson County,Kentucky,21,111,22.3
Jessamine County,Kentucky,21,113,20.8
Johnson County,Kentucky,21,115,24.6
Kenton County,Kentucky,21,117,20.2
Knott County,Kentucky,21,119,25.2
Knox County,Kentucky,21,121,23.4
Larue County,Kentucky,21,123,24.2
Laurel County,Kentucky,21,125,22.9
Lawrence County,Kentucky,21,127,23.9
Lee County,Kentucky,21,129,24.5
Leslie County,Kentucky,21,131,25.3
Letcher County,Kentucky,21,133,25.5
Lewis County,Kentucky,21,135,24.8
Lincoln County,Kentucky,21,137,24.1
Livingston County,Kentucky,21,139,28.6
Logan County,Kentucky,21,141,24.7
Lyon County,Kentucky,21,143,36.4
McCracken County,Kentucky,21,145,26.7
McCreary County,Kentucky,21,147,21.4
McLean County,Kentucky,21,149,26.6
Madison County,Kentucky,21,151,19.0
Magoffin County,Kentucky,21,153,25.5
Marion County,Kentucky,21,155,22.6
Marshall County,Kentucky,21,157,28.7
Martin County,Kentucky,21,159,22.9
Mason County,Kentucky,21,161,23.8
Meade County,Kentucky,21,163,20.3
Menifee County,Kentucky,21,165,27.8
Mercer County,Kentucky,21,167,26.0
Metcalfe County,Kentucky,21,169,25.6
Monroe County,Kentucky,21,171,24.5
Montgomery County,Kentucky,21,173,21.5
Morgan County,Kentucky,21,175,23.2
Muhlenberg County,Kentucky,21,177,24.9
Nelson County,Kentucky,21,179,22.3
Nicholas County,Kentucky,21,181,23.1
Ohio County,Kentucky,21,183,24.9
Oldham County,Kentucky,21,185,18.4
Owen County,Kentucky,21,187,25.1
Owsley County,Kentucky,21,189,28.5
Pendleton County,Kentucky,21,191,22.3
Perry County,Kentucky,21,193,23.4
Pike County,Kentucky,21,195,24.9
Powell County,Kentucky,21,197,22.0
Pulaski County,Kentucky,21,199,25.6
Robertson County,Kentucky,21,201,26.1
Rockcastle County,Kentucky,21,203,24.7
Rowan County,Kentucky,21,205,19.0
Russell County,Kentucky,21,207,26.9
Scott County,Kentucky,21,209,16.6
Shelby County,Kentucky,21,211,21.9
Simpson County,Kentucky,21,213,24.0
Spencer County,Kentucky,21,215,19.5
Taylor County,Kentucky,21,217,23.0
Todd County,Kentucky,21,219,22.4
Trigg County,Kentucky,21,221,31.2
Trimble County,Kentucky,21,223,23.7
Union County,Kentucky,21,225,23.3
Warren County,Kentucky,21,227,17.8
Washington County,Kentucky,21,229,23.9
Wayne County,Kentucky,21,231,27.3
Webster County,Kentucky,21,233,25.3
Whitley County,Kentucky,21,235,21.8
Wolfe County,Kentucky,21,237,26.3
Woodford County,Kentucky,21,239,26.1
Acadia Parish,Louisiana,22,001,20.8
Allen Parish,Louisiana,22,003,20.1
Ascension Parish,Louisiana,22,005,17.0
Assumption Parish,Louisiana,22,007,23.8
Avoyelles Parish,Louisiana,22,009,22.9
Beauregard Parish,Louisiana,22,011,21.4
Bienville Parish,Louisiana,22,013,27.1
Bossier Parish,Louisiana,22,015,19.5
Caddo Parish,Louisiana,22,017,23.2
Calcasieu Parish,Louisiana,22,019,20.4
Caldwell Parish,Louisiana,22,021,24.0
Cameron Parish,Louisiana,22,023,24.9
Catahoula Parish,Louisiana,22,025,24.5
Claiborne Parish,Louisiana,22,027,25.3
Concordia Parish,Louisiana,22,029,23.1
De Soto Parish,Louisiana,22,031,23.1
East Baton Rouge Parish,Louisiana,22,033,19.5
East Carroll Parish,Louisiana,22,035,18.9
East Feliciana Parish,Louisiana,22,037,24.6
Evangeline Parish,Louisiana,22,039,21.7
Franklin Parish,Louisiana,22,041,24.6
Grant Parish,Louisiana,22,043,19.9
Iberia Parish,Louisiana,22,045,21.3
Iberville Parish,Louisiana,22,047,21.3
Jackson Parish,Louisiana,22,049,26.4
Jefferson Parish,Louisiana,22,051,23.4
Jefferson Davis Parish,Louisiana,22,053,23.7
Lafayette Parish,Louisiana,22,055,18.9
Lafourche Parish,Louisiana,22,057,21.5
LaSalle Parish,Louisiana,22,059,23.8
Lincoln Parish,Louisiana,22,061,18.0
Livingston Parish,Louisiana,22,063,19.0
Madison Parish,Louisiana,22,065,20.3
Morehouse Parish,Louisiana,22,067,24.8
Natchitoches Parish,Louisiana,22,069,22.0
Orleans Parish,Louisiana,22,071,20.7
Ouachita Parish,Louisiana,22,073,20.6
Plaquemines Parish,Louisiana,22,075,19.2
Pointe Coupee Parish,Louisiana,22,077,28.3
Rapides Parish,Louisiana,22,079,22.0
Red River Parish,Louisiana,22,081,24.6
Richland Parish,Louisiana,22,083,23.2
Sabine Parish,Louisiana,22,085,27.1
Saint Bernard Parish,Louisiana,22,087,16.4
Saint Charles Parish,Louisiana,22,089,19.4
Saint Helena Parish,Louisiana,22,091,27.4
Saint James Parish,Louisiana,22,093,24.3
Saint John the Baptist Parish,Louisiana,22,095,20.3
Saint Landry Parish,Louisiana,22,097,22.3
Saint Martin Parish,Louisiana,22,099,21.2
Saint Mary Parish,Louisiana,22,101,22.8
Saint Tammany Parish,Louisiana,22,103,23.4
Tangipahoa Parish,Louisiana,22,105,20.1
Tensas Parish,Louisiana,22,107,31.3
Terrebonne Parish,Louisiana,22,109,19.9
Union Parish,Louisiana,22,111,28.5
Vermilion Parish,Louisiana,22,113,21.1
Vernon Parish,Louisiana,22,115,16.5
Washington Parish,Louisiana,22,117,24.8
Webster Parish,Louisiana,22,119,26.7
West Baton Rouge Parish,Louisiana,22,121,20.2
West Carroll Parish,Louisiana,22,123,24.6
West Feliciana Parish,Louisiana,22,125,20.2
Winn Parish,Louisiana,22,127,24.8
Androscoggin County,Maine,23,001,24.0
Aroostook County,Maine,23,003,31.7
Cumberland County,Maine,23,005,24.6
Franklin County,Maine,23,007,29.8
Hancock County,Maine,23,009,33.1
Kennebec County,Maine,23,011,27.0
Knox County,Maine,23,013,33.3
Lincoln County,Maine,23,015,36.7
Oxford County,Maine,23,017,30.2
Penobscot County,Maine,23,019,25.4
Piscataquis County,Maine,23,021,35.3
Sagadahoc County,Maine,23,023,29.4
Somerset County,Maine,23,025,28.5
Waldo County,Maine,23,027,30.3
Washington County,Maine,23,029,32.6
York County,Maine,23,031,27.8
Allegany County,Maryland,24,001,26.1
Anne Arundel County,Maryland,24,003,20.5
Baltimore County,Maryland,24,005,23.6
Calvert County,Maryland,24,009,21.1
Caroline County,Maryland,24,011,22.0
Carroll County,Maryland,24,013,23.4
Cecil County,Maryland,24,015,22.4
Charles County,Maryland,24,017,18.2
Dorchester County,Maryland,24,019,28.2
Frederick County,Maryland,24,021,20.1
Garrett County,Maryland,24,023,30.0
Harford County,Maryland,24,025,22.6
Howard County,Maryland,24,027,19.3
Kent County,Maryland,24,029,33.5
Queen Anne's County,Maryland,24,035,25.5
Saint Mary's County,Maryland,24,037,18.6
Somerset County,Maryland,24,039,22.9
Talbot County,Maryland,24,041,36.9
Washington County,Maryland,24,043,23.5
Wicomico County,Maryland,24,045,21.4
Worcester County,Maryland,24,047,36.0
Baltimore City,Maryland,24,510,19.8
Montgomery County,Maryland,24,031,21.2
Prince George's County,Maryland,24,033,18.8
Barnstable County,Massachusetts,25,001,39.1
Berkshire County,Massachusetts,25,003,30.8
Bristol County,Massachusetts,25,005,23.3
Dukes County,Massachusetts,25,007,32.4
Essex County,Massachusetts,25,009,23.3
Franklin County,Massachusetts,25,011,30.0
Hampden County,Massachusetts,25,013,23.0
Hampshire County,Massachusetts,25,015,23.2
Middlesex County,Massachusetts,25,017,21.0
Nantucket County,Massachusetts,25,019,21.4
Norfolk County,Massachusetts,25,021,23.2
Plymouth County,Massachusetts,25,023,24.6
Suffolk County,Massachusetts,25,025,16.6
Worcester County,Massachusetts,25,027,21.9
Alcona County,Michigan,26,001,46.7
Alger County,Michigan,26,003,34.4
Allegan County,Michigan,26,005,22.6
Alpena County,Michigan,26,007,30.9
Antrim County,Michigan,26,009,36.3
Arenac County,Michigan,26,011,34.3
Baraga County,Michigan,26,013,28.7
Barry County,Michigan,26,015,26.0
Bay County,Michigan,26,017,27.5
Benzie County,Michigan,26,019,35.1
Berrien County,Michigan,26,021,26.3
Branch County,Michigan,26,023,25.0
Calhoun County,Michigan,26,025,24.3
Cass County,Michigan,26,027,28.5
Charlevoix County,Michigan,26,029,32.7
Cheboygan County,Michigan,26,031,36.1
Chippewa County,Michigan,26,033,24.1
Clare County,Michigan,26,035,31.4
Clinton County,Michigan,26,037,23.0
Crawford County,Michigan,26,039,33.6
Delta County,Michigan,26,041,32.3
Dickinson County,Michigan,26,043,30.5
Eaton County,Michigan,26,045,25.5
Emmet County,Michigan,26,047,29.4
Genesee County,Michigan,26,049,24.0
Gladwin County,Michigan,26,051,35.4
Gogebic County,Michigan,26,053,33.5
Grand Traverse County,Michigan,26,055,26.7
Gratiot County,Michigan,26,057,23.3
Hillsdale County,Michigan,26,059,26.6
Houghton County,Michigan,26,061,23.0
Huron County,Michigan,26,063,33.7
Ingham County,Michigan,26,065,18.7
Ionia County,Michigan,26,067,21.2
Iosco County,Michigan,26,069,38.3
Iron County,Michigan,26,071,40.0
Isabella County,Michigan,26,073,17.6
Jackson County,Michigan,26,075,24.2
Kalamazoo County,Michigan,26,077,20.7
Kalkaska County,Michigan,26,079,28.1
Kent County,Michigan,26,081,19.2
Keweenaw County,Michigan,26,083,44.6
Lake County,Michigan,26,085,36.9
Lapeer County,Michigan,26,087,25.5
Leelanau County,Michigan,26,089,39.9
Lenawee County,Michigan,26,091,25.5
Livingston County,Michigan,26,093,24.1
Luce County,Michigan,26,095,29.3
Mackinac County,Michigan,26,097,37.6
Macomb County,Michigan,26,099,23.3
Manistee County,Michigan,26,101,34.0
Marquette County,Michigan,26,103,25.8
Mason County,Michigan,26,105,31.7
Mecosta County,Michigan,26,107,24.7
Menominee County,Michigan,26,109,32.2
Midland County,Michigan,26,111,24.6
Missaukee County,Michigan,26,113,28.1
Monroe County,Michigan,26,115,24.9
Montcalm County,Michigan,26,117,23.9
Montmorency County,Michigan,26,119,42.7
Muskegon County,Michigan,26,121,23.4
Newaygo County,Michigan,26,123,26.3
Oakland County,Michigan,26,125,23.2
Oceana County,Michigan,26,127,28.1
Ogemaw County,Michigan,26,129,34.4
Ontonagon County,Michigan,26,131,47.2
Osceola County,Michigan,26,133,28.0
Oscoda County,Michigan,26,135,36.6
Otsego County,Michigan,26,137,27.6
Ottawa County,Michigan,26,139,20.3
Presque Isle County,Michigan,26,141,40.7
Roscommon County,Michigan,26,143,43.1
Saginaw County,Michigan,26,145,25.6
Saint Clair County,Michigan,26,147,25.7
Saint Joseph County,Michigan,26,149,24.2
Sanilac County,Michigan,26,151,28.9
Schoolcraft County,Michigan,26,153,37.1
Shiawassee County,Michigan,26,155,25.2
Tuscola County,Michigan,26,157,27.6
Van Buren County,Michigan,26,159,25.5
Washtenaw County,Michigan,26,161,19.0
Wayne County,Michigan,26,163,21.4
Wexford County,Michigan,26,165,26.7
Aitkin County,Minnesota,27,001,41.6
Anoka County,Minnesota,27,003,19.6
Becker County,Minnesota,27,005,28.3
Beltrami County,Minnesota,27,007,21.8
Benton County,Minnesota,27,009,19.8
Big Stone County,Minnesota,27,011,35.2
Blue Earth County,Minnesota,27,013,19.0
Brown County,Minnesota,27,015,28.2
Carlton County,Minnesota,27,017,24.0
Carver County,Minnesota,27,019,17.3
Cass County,Minnesota,27,021,34.3
Chippewa County,Minnesota,27,023,28.2
Chisago County,Minnesota,27,025,21.4
Clay County,Minnesota,27,027,17.8
Clearwater County,Minnesota,27,029,26.8
Cook County,Minnesota,27,031,36.2
Cottonwood County,Minnesota,27,033,29.8
Crow Wing County,Minnesota,27,035,30.0
Dakota County,Minnesota,27,037,19.6
Dodge County,Minnesota,27,039,20.5
Douglas County,Minnesota,27,041,29.8
Faribault County,Minnesota,27,043,30.8
Fillmore County,Minnesota,27,045,28.1
Freeborn County,Minnesota,27,047,29.0
Goodhue County,Minnesota,27,049,26.8
Grant County,Minnesota,27,051,29.8
Hennepin County,Minnesota,27,053,19.7
Houston County,Minnesota,27,055,29.0
Hubbard County,Minnesota,27,057,33.7
Isanti County,Minnesota,27,059,22.0
Itasca County,Minnesota,27,061,31.1
Jackson County,Minnesota,27,063,29.2
Kanabec County,Minnesota,27,065,28.4
Kandiyohi County,Minnesota,27,067,25.3
Kittson County,Minnesota,27,069,32.4
Koochiching County,Minnesota,27,071,33.1
Lac qui Parle County,Minnesota,27,073,34.9
Lake County,Minnesota,27,075,34.9
Lake of the Woods County,Minnesota,27,077,34.7
Le Sueur County,Minnesota,27,079,23.4
Lincoln County,Minnesota,27,081,31.5
Lyon County,Minnesota,27,083,21.3
McLeod County,Minnesota,27,085,25.0
Mahnomen County,Minnesota,27,087,23.8
Marshall County,Minnesota,27,089,28.6
Martin County,Minnesota,27,091,30.6
Meeker County,Minnesota,27,093,26.9
Mille Lacs County,Minnesota,27,095,24.9
Morrison County,Minnesota,27,097,26.4
Mower County,Minnesota,27,099,24.5
Murray County,Minnesota,27,101,33.1
Nicollet County,Minnesota,27,103,22.1
Nobles County,Minnesota,27,105,22.5
Norman County,Minnesota,27,107,28.8
Olmsted County,Minnesota,27,109,20.9
Otter Tail County,Minnesota,27,111,31.8
Pennington County,Minnesota,27,113,24.9
Pine County,Minnesota,27,115,27.8
Pipestone County,Minnesota,27,117,27.8
Polk County,Minnesota,27,119,24.8
Pope County,Minnesota,27,121,31.4
Ramsey County,Minnesota,27,123,19.9
Red Lake County,Minnesota,27,125,27.5
Redwood County,Minnesota,27,127,28.0
Renville County,Minnesota,27,129,27.9
Rice County,Minnesota,27,131,21.4
Rock County,Minnesota,27,133,26.8
Roseau County,Minnesota,27,135,23.9
Saint Louis County,Minnesota,27,137,26.5
Scott County,Minnesota,27,139,15.5
Sherburne County,Minnesota,27,141,15.7
Sibley County,Minnesota,27,143,25.0
Stearns County,Minnesota,27,145,20.5
Steele County,Minnesota,27,147,23.6
Stevens County,Minnesota,27,149,22.2
Swift County,Minnesota,27,151,29.1
Todd County,Minnesota,27,153,29.1
Traverse County,Minnesota,27,155,32.4
Wabasha County,Minnesota,27,157,28.5
Wadena County,Minnesota,27,159,28.2
Waseca County,Minnesota,27,161,25.0
Washington County,Minnesota,27,163,20.8
Watonwan County,Minnesota,27,165,26.8
Wilkin County,Minnesota,27,167,26.6
Winona County,Minnesota,27,169,22.7
Wright County,Minnesota,27,171,17.5
Yellow Medicine County,Minnesota,27,173,28.4
Adams County,Mississippi,28,001,25.9
Alcorn County,Mississippi,28,003,24.0
Amite County,Mississippi,28,005,29.6
Attala County,Mississippi,28,007,25.6
Benton County,Mississippi,28,009,24.7
Bolivar County,Mississippi,28,011,21.5
Calhoun County,Mississippi,28,013,25.8
Carroll County,Mississippi,28,015,29.7
Chickasaw County,Mississippi,28,017,24.0
Choctaw County,Mississippi,28,019,29.0
Claiborne County,Mississippi,28,021,22.4
Clarke County,Mississippi,28,023,27.1
Clay County,Mississippi,28,025,25.5
Coahoma County,Mississippi,28,027,21.1
Copiah County,Mississippi,28,029,23.2
Covington County,Mississippi,28,031,22.6
DeSoto County,Mississippi,28,033,17.9
Forrest County,Mississippi,28,035,19.5
Franklin County,Mississippi,28,037,27.2
George County,Mississippi,28,039,19.9
Greene County,Mississippi,28,041,19.7
Grenada County,Mississippi,28,043,23.0
Hancock County,Mississippi,28,045,26.9
Harrison County,Mississippi,28,047,20.5
Hinds County,Mississippi,28,049,19.5
Holmes County,Mississippi,28,051,20.7
Humphreys County,Mississippi,28,053,23.3
Issaquena County,Mississippi,28,055,21.5
Itawamba County,Mississippi,28,057,23.5
Jackson County,Mississippi,28,059,22.0
Jasper County,Mississippi,28,061,28.0
Jefferson County,Mississippi,28,063,23.0
Jefferson Davis County,Mississippi,28,065,28.7
Jones County,Mississippi,28,067,23.2
Kemper County,Mississippi,28,069,23.7
Lafayette County,Mississippi,28,071,17.1
Lamar County,Mississippi,28,073,18.4
Lauderdale County,Mississippi,28,075,23.4
Lawrence County,Mississippi,28,077,24.7
