County,State,mean_life_expectancy,State_FIPS,County_FIPS,health_insurance_rate
Telfair County,Georgia,77.3078965375373,13,271,83.4
Terrell County,Georgia,74.0773156453608,13,273,81.6
Thomas County,Georgia,75.201477897301,13,275,83.1
Tift County,Georgia,74.7870201854646,13,277,79.5
Toombs County,Georgia,74.1778642566855,13,279,77.6
Towns County,Georgia,77.8229688611086,13,281,86.7
Treutlen County,Georgia,74.9329068404422,13,283,83.1
Troup County,Georgia,75.1486114971861,13,285,86.1
Turner County,Georgia,72.9932040808079,13,287,78.1
Twiggs County,Georgia,74.1272906446595,13,289,85.1
Union County,Georgia,78.415270096365,13,291,87.6
Upson County,Georgia,73.0792631348822,13,293,83.8
Walker County,Georgia,74.8118385223856,13,295,84.7
Walton County,Georgia,76.352234370486,13,297,87.2
Ware County,Georgia,73.7498453948408,13,299,81.9
Warren County,Georgia,74.1883642622755,13,301,82.9
Washington County,Georgia,75.3034859538113,13,303,85.7
Wayne County,Georgia,73.9630482802072,13,305,79.9
Webster County,Georgia,78.5007920549565,13,307,87.4
Wheeler County,Georgia,77.1619995698847,13,309,79.5
White County,Georgia,78.5916537923616,13,311,86.0
Whitfield County,Georgia,77.2456867509714,13,313,79.0
Wilcox County,Georgia,75.2183695032722,13,315,85.1
Wilkes County,Georgia,74.5831373681597,13,317,83.9
Wilkinson County,Georgia,74.2377828800541,13,319,89.3
Worth County,Georgia,75.5688114187151,13,321,80.7
Hawaii County,Hawaii,80.0433283563566,15,001,93.4
Honolulu County,Hawaii,81.5288654020006,15,003,95.5
Kauai County,Hawaii,81.2885989767399,15,007,93.3
Kalawao County,Hawaii,81.6022793092956,15,005,92.7
Maui County,Hawaii,81.6022793092956,15,009,93.0
Ada County,Idaho,80.6492124178609,16,001,89.3
Adams County,Idaho,80.4585907587652,16,003,81.7
Bannock County,Idaho,77.1500078905129,16,005,88.8
Bear Lake County,Idaho,78.5844515167266,16,007,90.0
Benewah County,Idaho,75.944913432029,16,009,82.6
Bingham County,Idaho,77.7827223533336,16,011,86.8
Blaine County,Idaho,83.6228802296991,16,013,83.5
Boise County,Idaho,81.3403902681859,16,015,87.6
Bonner County,Idaho,79.1305707609657,16,017,85.2
Bonneville County,Idaho,78.2736785879565,16,019,88.1
Boundary County,Idaho,78.6482681534744,16,021,78.5
Butte County,Idaho,78.5726191122502,16,023,86.4
Camas County,Idaho,80.562604263514,16,025,78.1
Canyon County,Idaho,78.8829969807554,16,027,83.6
Caribou County,Idaho,77.8818625646932,16,029,91.7
Cassia County,Idaho,77.8669694301039,16,031,81.7
Clearwater County,Idaho,78.2936577830062,16,035,86.6
Custer County,Idaho,80.1866632267708,16,037,86.2
Elmore County,Idaho,77.9932770717701,16,039,86.9
Franklin County,Idaho,79.290721202944,16,041,87.0
Fremont County,Idaho,79.4388539780583,16,043,85.7
Gem County,Idaho,77.6567495024108,16,045,81.6
Gooding County,Idaho,78.2750059282776,16,047,79.2
Idaho County,Idaho,79.4040840538418,16,049,86.8
Jefferson County,Idaho,79.6622552500095,16,051,86.8
Jerome County,Idaho,78.1723636821426,16,053,76.8
Kootenai County,Idaho,79.0595560076741,16,055,86.7
Latah County,Idaho,81.2285037737435,16,057,91.8
Lemhi County,Idaho,78.56051581245,16,059,84.7
Lewis County,Idaho,78.2732521406635,16,061,82.5
Lincoln County,Idaho,77.9006648276826,16,063,75.5
Madison County,Idaho,80.7365367513647,16,065,91.7
Minidoka County,Idaho,78.2166428521007,16,067,76.7
Nez Perce County,Idaho,77.2062321886789,16,069,87.7
Oneida County,Idaho,79.2150163948579,16,071,87.0
Owyhee County,Idaho,78.46044458149,16,073,73.9
Payette County,Idaho,77.8592584122404,16,075,83.2
Power County,Idaho,77.9179822611832,16,077,85.5
Shoshone County,Idaho,75.2080815004412,16,079,84.7
Teton County,Idaho,82.5644671892687,16,081,86.0
Twin Falls County,Idaho,77.9557545243585,16,083,85.0
Valley County,Idaho,82.0093328266915,16,085,83.2
Washington County,Idaho,78.3447971515704,16,087,81.8
Adams County,Illinois,78.2364724987973,17,001,93.2
Alexander County,Illinois,73.7694331519724,17,003,87.7
Bond County,Illinois,78.3857918943903,17,005,94.5
Boone County,Illinois,79.5114723099561,17,007,91.9
Brown County,Illinois,78.0586273250647,17,009,95.1
Bureau County,Illinois,78.4850004015145,17,011,92.4
Calhoun County,Illinois,78.7872842736101,17,013,96.0
Carroll County,Illinois,78.5419586257175,17,015,92.4
Cass County,Illinois,76.7163352786374,17,017,90.0
Champaign County,Illinois,80.4425235584885,17,019,93.3
Christian County,Illinois,76.9221215038543,17,021,93.3
Clark County,Illinois,76.5410816166663,17,023,92.0
Clay County,Illinois,76.6835522550341,17,025,92.0
Clinton County,Illinois,79.20363790919,17,027,94.8
Coles County,Illinois,77.981866044557,17,029,90.7
Cook County,Illinois,79.177654597965,17,031,87.4
Crawford County,Illinois,77.1045974700904,17,033,91.2
Cumberland County,Illinois,78.4085527012416,17,035,93.8
DeKalb County,Illinois,79.5824526610323,17,037,91.7
De Witt County,Illinois,76.8337015871046,17,039,93.1
Douglas County,Illinois,78.578043057421,17,041,85.0
DuPage County,Illinois,82.0692152925835,17,043,92.5
Edgar County,Illinois,76.4832830443027,17,045,92.6
Edwards County,Illinois,76.7342311362719,17,047,92.8
Effingham County,Illinois,77.9767885635955,17,049,93.4
Fayette County,Illinois,78.106699152885,17,051,88.3
Ford County,Illinois,76.3461784370539,17,053,92.6
Franklin County,Illinois,74.6773649119244,17,055,90.1
Fulton County,Illinois,76.6405488919485,17,057,92.0
Gallatin County,Illinois,73.9122499854368,17,059,93.1
Greene County,Illinois,76.7695015391874,17,061,91.6
Grundy County,Illinois,78.2178257938286,17,063,94.5
Hamilton County,Illinois,76.9865488951621,17,065,89.7
Hancock County,Illinois,79.4812074748106,17,067,93.9
Hardin County,Illinois,74.2768899187106,17,069,89.9
Henderson County,Illinois,78.3259201419375,17,071,92.7
Henry County,Illinois,78.859616056202,17,073,94.1
Iroquois County,Illinois,76.1965274414115,17,075,91.8
Jackson County,Illinois,78.2164627314215,17,077,91.9
Jasper County,Illinois,78.6356563559491,17,079,93.3
Jefferson County,Illinois,76.4753562627206,17,081,91.7
Jersey County,Illinois,76.9875632086643,17,083,92.1
Jo Daviess County,Illinois,80.7306385693572,17,085,93.5
Johnson County,Illinois,77.8516000485313,17,087,92.4
Kane County,Illinois,81.1607006643239,17,089,88.8
Kankakee County,Illinois,76.9855990463622,17,091,91.5
Kendall County,Illinois,81.0831301128255,17,093,95.1
Knox County,Illinois,76.5282102063254,17,095,91.3
Lake County,Illinois,81.2638943061807,17,097,91.0
LaSalle County,Illinois,77.0637020119413,17,099,92.1
Lawrence County,Illinois,75.5270625661644,17,101,91.3
Lee County,Illinois,77.9727745680027,17,103,92.9
Livingston County,Illinois,76.8591643161108,17,105,93.5
Logan County,Illinois,77.3058681515721,17,107,94.0
McDonough County,Illinois,78.6507974340575,17,109,92.9
McHenry County,Illinois,80.2794500597363,17,111,93.0
McLean County,Illinois,79.8233846113779,17,113,94.6
Macon County,Illinois,77.0315948840164,17,115,92.7
Macoupin County,Illinois,77.1909889818966,17,117,92.7
Madison County,Illinois,76.6833049966821,17,119,93.4
Marion County,Illinois,74.968913889049,17,121,91.1
Marshall County,Illinois,76.8052116331298,17,123,94.7
Mason County,Illinois,76.3262280785189,17,125,93.1
Massac County,Illinois,74.8319035581934,17,127,92.3
Menard County,Illinois,78.316351851309,17,129,95.5
Mercer County,Illinois,78.450379280445,17,131,96.0
Monroe County,Illinois,80.5515356141449,17,133,95.8
Montgomery County,Illinois,77.1588109164219,17,135,94.1
Morgan County,Illinois,77.264868465187,17,137,93.1
Moultrie County,Illinois,77.4396263799289,17,139,87.0
Ogle County,Illinois,78.7558134573112,17,141,93.1
Peoria County,Illinois,77.3137639343974,17,143,92.5
Perry County,Illinois,76.8986080238477,17,145,94.0
Piatt County,Illinois,79.0893781017308,17,147,95.7
Pike County,Illinois,77.5391374004315,17,149,90.7
Pope County,Illinois,77.791777764723,17,151,93.7
Pulaski County,Illinois,74.3373625202228,17,153,92.5
Putnam County,Illinois,78.9806875406341,17,155,93.0
Randolph County,Illinois,77.3287862451738,17,157,93.3
Richland County,Illinois,77.319225987809,17,159,93.3
Rock Island County,Illinois,78.0116277482826,17,161,91.9
Saint Clair County,Illinois,76.3596825304911,17,163,90.8
Saline County,Illinois,73.7691044182752,17,165,91.5
Sangamon County,Illinois,77.7580162846626,17,167,94.0
Schuyler County,Illinois,77.7696985363822,17,169,83.2
Scott County,Illinois,77.5001435607922,17,171,92.3
Shelby County,Illinois,79.2590346745143,17,173,93.4
Stark County,Illinois,76.8639705887918,17,175,92.1
Stephenson County,Illinois,78.8250729716074,17,177,93.1
Tazewell County,Illinois,78.3046000362719,17,179,94.6
Union County,Illinois,75.9474691504219,17,181,91.5
Vermilion County,Illinois,75.274542600159,17,183,91.4
Wabash County,Illinois,77.8103306210694,17,185,92.4
Warren County,Illinois,78.052970113434,17,187,93.9
Washington County,Illinois,78.6238004731137,17,189,94.2
Wayne County,Illinois,77.0058885735229,17,191,91.8
White County,Illinois,75.3174096816897,17,193,91.6
Whiteside County,Illinois,77.9962917333154,17,195,92.8
Will County,Illinois,79.7280418889056,17,197,92.8
Williamson County,Illinois,76.6401081151474,17,199,91.8
Winnebago County,Illinois,76.8256290913658,17,201,91.6
Woodford County,Illinois,79.7635162804493,17,203,95.6
Adams County,Indiana,78.6099265181178,18,001,78.6
Allen County,Indiana,77.2878082640271,18,003,87.8
Bartholomew County,Indiana,77.6073451562475,18,005,89.3
Benton County,Indiana,77.5469173477013,18,007,86.8
Blackford County,Indiana,75.5888736905433,18,009,86.6
Boone County,Indiana,78.4554827399822,18,011,92.7
Brown County,Indiana,78.8506720563162,18,013,88.3
Carroll County,Indiana,79.2139932325925,18,015,88.2
Cass County,Indiana,76.6051064309118,18,017,87.6
Clark County,Indiana,75.1812411054194,18,019,88.2
Clay County,Indiana,75.9353146182707,18,021,90.0
Clinton County,Indiana,76.5071277999508,18,023,87.8
Crawford County,Indiana,75.0800107708371,18,025,91.7
Daviess County,Indiana,76.3032968127297,18,027,77.4
Dearborn County,Indiana,77.2870586893728,18,029,91.6
Decatur County,Indiana,76.6247351715522,18,031,88.8
DeKalb County,Indiana,77.0378053198773,18,033,88.6
Delaware County,Indiana,75.4997514237695,18,035,88.8
Dubois County,Indiana,78.6895019771062,18,037,93.3
Elkhart County,Indiana,78.2499079431819,18,039,81.6
Fayette County,Indiana,73.3953876065298,18,041,85.4
Floyd County,Indiana,76.3538739785115,18,043,91.0
Fountain County,Indiana,76.0295612675845,18,045,90.6
Franklin County,Indiana,77.9516329836839,18,047,91.6
Fulton County,Indiana,75.7269390916714,18,049,87.8
Gibson County,Indiana,77.2974658951101,18,051,90.0
Grant County,Indiana,74.8705216914387,18,053,88.3
Greene County,Indiana,75.9076622683788,18,055,87.8
Hamilton County,Indiana,81.5946264477584,18,057,94.0
Hancock County,Indiana,78.171603296033,18,059,91.4
Harrison County,Indiana,76.9212669648546,18,061,91.4
Hendricks County,Indiana,79.4321163269164,18,063,92.5
Henry County,Indiana,75.2401687413227,18,065,87.8
Howard County,Indiana,75.2857579307992,18,067,89.3
Huntington County,Indiana,76.9275980844103,18,069,89.5
Jackson County,Indiana,75.5477991457413,18,071,89.0
Jasper County,Indiana,77.122445499465,18,073,91.3
Jay County,Indiana,75.5620978498543,18,075,87.9
Jefferson County,Indiana,75.3075118155963,18,077,89.2
Jennings County,Indiana,74.1626492662047,18,079,88.6
Johnson County,Indiana,78.0001980158916,18,081,90.7
Knox County,Indiana,75.4403206930184,18,083,88.9
Kosciusko County,Indiana,77.95193883502,18,085,87.6
LaGrange County,Indiana,78.9339430821133,18,087,59.7
Lake County,Indiana,76.265415794645,18,089,88.2
LaPorte County,Indiana,75.9221178688242,18,091,89.5
Lawrence County,Indiana,75.8100165826887,18,093,87.9
Madison County,Indiana,75.4216768529383,18,095,88.3
Marion County,Indiana,75.8152846915981,18,097,86.1
Marshall County,Indiana,78.3872097048119,18,099,84.9
Martin County,Indiana,77.0834815030599,18,101,88.9
Miami County,Indiana,76.6096070502187,18,103,90.0
Monroe County,Indiana,79.8533425739366,18,105,90.2
Montgomery County,Indiana,77.0808334249817,18,107,88.3
Morgan County,Indiana,76.5028001991266,18,109,90.0
Newton County,Indiana,76.2437055452073,18,111,87.2
Noble County,Indiana,76.9838476978966,18,113,88.2
Ohio County,Indiana,77.2856847215348,18,115,91.5
Orange County,Indiana,75.7016187027433,18,117,89.0
Owen County,Indiana,75.9327405172846,18,119,87.3
Parke County,Indiana,77.9013741159824,18,121,85.2
Perry County,Indiana,76.9154574099155,18,123,90.9
Pike County,Indiana,76.3710370312559,18,125,91.6
Porter County,Indiana,78.2372497626121,18,127,91.3
Posey County,Indiana,78.2378731378236,18,129,94.5
Pulaski County,Indiana,75.6832029234199,18,131,89.1
Putnam County,Indiana,77.4849797770486,18,133,89.7
Randolph County,Indiana,76.2753933311568,18,135,86.1
Ripley County,Indiana,76.8498021842202,18,137,91.9
Rush County,Indiana,75.9902661852517,18,139,85.5
Saint Joseph County,Indiana,77.0559049558277,18,141,88.8
Scott County,Indiana,71.9565701926189,18,143,90.7
Shelby County,Indiana,76.6359729340364,18,145,87.7
Spencer County,Indiana,78.3253266358022,18,147,91.6
Starke County,Indiana,73.9744537642762,18,149,90.5
Steuben County,Indiana,78.7946142512439,18,151,88.6
Sullivan County,Indiana,75.2101517808369,18,153,86.2
Switzerland County,Indiana,75.4991269178379,18,155,85.8
Tippecanoe County,Indiana,79.2213402160096,18,157,89.2
Tipton County,Indiana,77.9314159293671,18,159,90.4
Union County,Indiana,76.2181119630577,18,161,88.3
Vanderburgh County,Indiana,76.2933743300626,18,163,89.3
Vermillion County,Indiana,75.0782700086447,18,165,89.6
Vigo County,Indiana,75.8059296437222,18,167,88.3
Wabash County,Indiana,76.1891174920247,18,169,90.1
Warren County,Indiana,78.4738266283658,18,171,93.8
Warrick County,Indiana,78.5708045693579,18,173,92.6
Washington County,Indiana,74.8123525326464,18,175,88.3
Wayne County,Indiana,74.6400089998032,18,177,85.1
Wells County,Indiana,78.1211701722691,18,179,91.1
White County,Indiana,76.979863388741,18,181,90.2
Whitley County,Indiana,78.6893334731017,18,183,91.6
Adair County,Iowa,78.2722216745053,19,001,93.7
Adams County,Iowa,78.2562080838269,19,003,92.3
Allamakee County,Iowa,79.2775063526061,19,005,91.6
Appanoose County,Iowa,76.7750656952685,19,007,90.6
Audubon County,Iowa,78.6437551635846,19,009,93.6
Benton County,Iowa,80.3549397992736,19,011,96.7
Black Hawk County,Iowa,78.7665323564129,19,013,93.4
Boone County,Iowa,78.5744380526717,19,015,93.8
Bremer County,Iowa,81.7324086822186,19,017,96.6
Buchanan County,Iowa,78.9233001810294,19,019,92.1
Buena Vista County,Iowa,80.1536306802379,19,021,88.0
Butler County,Iowa,79.0264661744778,19,023,95.0
Calhoun County,Iowa,78.6543253490709,19,025,94.9
Carroll County,Iowa,79.6797051084203,19,027,96.7
Cass County,Iowa,77.2747677046566,19,029,94.7
Cedar County,Iowa,80.985277501221,19,031,96.4
Cerro Gordo County,Iowa,78.7615111246002,19,033,93.3
Cherokee County,Iowa,79.4236019334943,19,035,91.8
Chickasaw County,Iowa,79.6205395733571,19,037,94.2
Clarke County,Iowa,77.3071840956902,19,039,88.6
Clay County,Iowa,79.667286986663,19,041,94.3
Clayton County,Iowa,80.446345525961,19,043,92.4
Clinton County,Iowa,77.798064314864,19,045,94.9
Crawford County,Iowa,79.189800089565,19,047,89.4
Dallas County,Iowa,82.0742464268387,19,049,95.8
Davis County,Iowa,79.0159432914758,19,051,75.5
Decatur County,Iowa,77.976326977202,19,053,87.2
Delaware County,Iowa,80.2600325362815,19,055,96.1
Des Moines County,Iowa,78.1019156918892,19,057,93.2
Dickinson County,Iowa,80.6807036057415,19,059,95.2
Dubuque County,Iowa,80.1162972528086,19,061,95.2
Emmet County,Iowa,78.5965789555193,19,063,91.5
Fayette County,Iowa,78.7943216192379,19,065,92.4
Floyd County,Iowa,79.4612735064932,19,067,92.9
Franklin County,Iowa,79.7394870666519,19,069,94.1
Fremont County,Iowa,78.0092969792555,19,071,92.8
Greene County,Iowa,78.6568866509727,19,073,94.6
Grundy County,Iowa,80.4472398026981,19,075,96.4
Guthrie County,Iowa,79.3212565543,19,077,93.5
Hamilton County,Iowa,80.0032530091539,19,079,93.4
Hancock County,Iowa,80.5976264205096,19,081,95.1
Hardin County,Iowa,79.1950138376552,19,083,95.0
Harrison County,Iowa,77.3516723078532,19,085,92.2
Henry County,Iowa,78.6654826184545,19,087,94.5
Howard County,Iowa,79.2365368415477,19,089,92.4
Humboldt County,Iowa,79.6700698483603,19,091,96.0
Ida County,Iowa,78.2962627787167,19,093,94.3
Iowa County,Iowa,79.5716182277172,19,095,94.2
Jackson County,Iowa,78.8285947213709,19,097,93.2
Jasper County,Iowa,79.1500087632454,19,099,93.8
Jefferson County,Iowa,80.0532562726524,19,101,92.4
Johnson County,Iowa,82.2667647489935,19,103,93.3
Jones County,Iowa,80.5236829527486,19,105,95.0
Keokuk County,Iowa,79.5789802610829,19,107,94.6
Kossuth County,Iowa,80.6354878606905,19,109,95.5
Lee County,Iowa,76.4276265602279,19,111,93.2
Linn County,Iowa,80.2984286925395,19,113,94.9
Louisa County,Iowa,78.5960165226171,19,115,94.3
Lucas County,Iowa,78.4000196600919,19,117,93.0
Lyon County,Iowa,80.993835682486,19,119,92.4
Madison County,Iowa,79.3505309798479,19,121,94.4
Mahaska County,Iowa,78.7930014717408,19,123,94.7
Marion County,Iowa,78.8636274203441,19,125,96.7
Marshall County,Iowa,77.4021563289162,19,127,92.3
Mills County,Iowa,78.361466258978,19,129,94.3
Mitchell County,Iowa,80.3380544582293,19,131,90.6
Monona County,Iowa,76.7887562813254,19,133,93.1
Monroe County,Iowa,76.894378928337,19,135,91.7
Montgomery County,Iowa,77.1195539689675,19,137,91.9
Muscatine County,Iowa,78.6115857092783,19,139,93.4
O'Brien County,Iowa,78.9810706495601,19,141,94.5
Osceola County,Iowa,79.8188699469672,19,143,92.1
Page County,Iowa,78.0975013452627,19,145,91.7
Palo Alto County,Iowa,78.7451700059344,19,147,95.1
Plymouth County,Iowa,80.1983831889794,19,149,94.4
Pocahontas County,Iowa,77.9655590387009,19,151,93.4
Polk County,Iowa,78.9179519956592,19,153,93.7
Pottawattamie County,Iowa,77.7661117827901,19,155,91.8
Poweshiek County,Iowa,79.1320295308507,19,157,92.9
Ringgold County,Iowa,78.0203971148904,19,159,90.1
Sac County,Iowa,78.9855184027822,19,161,93.6
Scott County,Iowa,78.8594281659847,19,163,93.6
Shelby County,Iowa,80.0507489197417,19,165,92.9
Sioux County,Iowa,82.7987012751719,19,167,93.6
Story County,Iowa,82.044287087195,19,169,95.7
Tama County,Iowa,78.3620704173599,19,171,92.4
Taylor County,Iowa,78.8488780205051,19,173,88.9
Union County,Iowa,77.6461646092836,19,175,91.8
Van Buren County,Iowa,77.4690379279516,19,177,84.8
Wapello County,Iowa,76.6694307799384,19,179,92.3
Warren County,Iowa,79.6554946701571,19,181,96.0
Washington County,Iowa,79.4383309934467,19,183,91.4
Wayne County,Iowa,77.2102991182827,19,185,87.2
Webster County,Iowa,77.0493744221533,19,187,93.0
Winnebago County,Iowa,79.6866940299671,19,189,95.7
Winneshiek County,Iowa,82.1944049142049,19,191,96.1
Woodbury County,Iowa,77.578350255682,19,193,90.9
Worth County,Iowa,78.9624631226065,19,195,94.1
Wright County,Iowa,79.3193016298044,19,197,92.2
Allen County,Kansas,75.7661359504331,20,001,89.7
Anderson County,Kansas,77.5660830416391,20,003,87.7
Atchison County,Kansas,77.0509201626171,20,005,90.1
Barber County,Kansas,76.2119786219296,20,007,89.4
Barton County,Kansas,77.6937918660427,20,009,86.3
Bourbon County,Kansas,75.7608333999345,20,011,91.0
Brown County,Kansas,76.2687972934032,20,013,89.4
Butler County,Kansas,77.3417834386768,20,015,90.8
Chase County,Kansas,77.4514036841243,20,017,93.6
Chautauqua County,Kansas,75.7441010735871,20,019,87.5
Cherokee County,Kansas,74.1733883867652,20,021,85.7
Cheyenne County,Kansas,79.8750558101501,20,023,92.2
Clark County,Kansas,78.253257394351,20,025,89.1
Clay County,Kansas,79.0612098465375,20,027,93.5
Cloud County,Kansas,76.8488563678614,20,029,89.0
Coffey County,Kansas,77.019256823946,20,031,90.4
Comanche County,Kansas,75.0378246318337,20,033,86.7
Cowley County,Kansas,75.3471490052645,20,035,88.6
Crawford County,Kansas,75.744576196987,20,037,87.1
Decatur County,Kansas,78.4063912649795,20,039,88.8
Dickinson County,Kansas,77.4942069184003,20,041,92.6
Doniphan County,Kansas,78.225834804691,20,043,87.3
Douglas County,Kansas,80.4355405752634,20,045,89.6
Edwards County,Kansas,76.1021579377635,20,047,87.4
Elk County,Kansas,75.5958924422605,20,049,88.4
Ellis County,Kansas,79.3206347308398,20,051,91.7
Ellsworth County,Kansas,77.4625878887857,20,053,94.0
Finney County,Kansas,78.8142620849593,20,055,86.3
Ford County,Kansas,77.889849770855,20,057,83.4
Franklin County,Kansas,76.9386360340633,20,059,91.8
Geary County,Kansas,75.8036410748307,20,061,89.3
Gove County,Kansas,79.2349117312435,20,063,88.6
Graham County,Kansas,78.9550057817651,20,065,91.8
Grant County,Kansas,77.774065690746,20,067,79.4
Gray County,Kansas,78.6603637708299,20,069,88.6
Greeley County,Kansas,77.3733717322033,20,071,92.4
Greenwood County,Kansas,75.7025602623321,20,073,87.8
Hamilton County,Kansas,76.6521112768867,20,075,74.8
Harper County,Kansas,74.9848116074241,20,077,87.7
Harvey County,Kansas,78.426252914288,20,079,91.2
Haskell County,Kansas,78.5508054233982,20,081,81.6
Hodgeman County,Kansas,79.2936583903412,20,083,91.3
Jackson County,Kansas,77.96455024392,20,085,94.1
Jefferson County,Kansas,78.4260076172935,20,087,90.2
Jewell County,Kansas,78.7585618056103,20,089,92.2
Johnson County,Kansas,81.4738704398417,20,091,93.3
Kearny County,Kansas,77.4448991133502,20,093,88.7
Kingman County,Kansas,75.1646766814616,20,095,91.8
Kiowa County,Kansas,78.6004919850708,20,097,91.1
Labette County,Kansas,74.8343492833944,20,099,87.9
Lane County,Kansas,76.2886097003814,20,101,91.1
Leavenworth County,Kansas,78.7756960420812,20,103,93.5
Lincoln County,Kansas,78.5649488019108,20,105,88.5
Linn County,Kansas,77.0342917543474,20,107,91.2
Logan County,Kansas,78.0587294439973,20,109,93.9
Lyon County,Kansas,78.3275152038245,20,111,86.3
McPherson County,Kansas,78.0756965289184,20,113,94.0
Marion County,Kansas,78.2334010702821,20,115,92.3
Marshall County,Kansas,78.6698054394173,20,117,92.2
Meade County,Kansas,78.3005197774986,20,119,89.0
Miami County,Kansas,79.0719905017385,20,121,93.1
Mitchell County,Kansas,78.1606589842233,20,123,93.4
Montgomery County,Kansas,74.9232960957717,20,125,87.7
Morris County,Kansas,78.3624405073241,20,127,90.7
Morton County,Kansas,76.4918613138331,20,129,89.1
Nemaha County,Kansas,79.2069366331076,20,131,94.4
Neosho County,Kansas,76.3240833411632,20,133,89.9
Ness County,Kansas,77.6910475937663,20,135,93.1
Norton County,Kansas,78.4602726363669,20,137,94.3
Osage County,Kansas,77.0863199495646,20,139,90.4
Osborne County,Kansas,77.8798684633021,20,141,89.0
Ottawa County,Kansas,77.1008376866091,20,143,92.2
Pawnee County,Kansas,76.7928911235417,20,145,92.1
Phillips County,Kansas,77.7856203682329,20,147,94.1
Pottawatomie County,Kansas,79.7093426566876,20,149,92.7
Pratt County,Kansas,77.1735206457462,20,151,89.8
Rawlins County,Kansas,78.5890056645648,20,153,94.0
Reno County,Kansas,77.3339284896692,20,155,89.2
Republic County,Kansas,78.0020533687376,20,157,93.0
Rice County,Kansas,76.3218097092669,20,159,87.7
Riley County,Kansas,80.8732274133424,20,161,93.7
Rooks County,Kansas,77.8562237264178,20,163,90.8
Rush County,Kansas,77.1695189337561,20,165,91.9
Russell County,Kansas,78.1512485669521,20,167,91.2
Saline County,Kansas,77.7836377932591,20,169,88.0
Scott County,Kansas,78.664133258565,20,171,95.9
Sedgwick County,Kansas,77.2583454564927,20,173,87.5
Seward County,Kansas,77.9795456915693,20,175,80.8
Shawnee County,Kansas,77.1874788094334,20,177,90.1
Sheridan County,Kansas,79.1318226593404,20,179,89.8
Sherman County,Kansas,77.4357966297518,20,181,93.1
Smith County,Kansas,78.2506306103965,20,183,93.3
Stafford County,Kansas,76.7027249481911,20,185,88.9
Stanton County,Kansas,78.5610279185218,20,187,86.0
Stevens County,Kansas,77.99297874835,20,189,83.7
Sumner County,Kansas,76.4988842937202,20,191,90.2
Thomas County,Kansas,78.2936006662157,20,193,93.0
Trego County,Kansas,77.8448032407542,20,195,92.6
Wabaunsee County,Kansas,78.6705656320233,20,197,92.0
Wallace County,Kansas,79.7526261552927,20,199,92.4
Washington County,Kansas,79.1017296817279,20,201,93.0
Wichita County,Kansas,78.7153763681339,20,203,92.2
Wilson County,Kansas,75.468709373693,20,205,85.2
Woodson County,Kansas,75.211839334962,20,207,84.7
Wyandotte County,Kansas,75.5479142564321,20,209,79.0
Adair County,Kentucky,76.3512048679056,21,001,87.9
Allen County,Kentucky,75.0287976516555,21,003,85.2
Anderson County,Kentucky,76.0626227493723,21,005,92.9
Ballard County,Kentucky,74.7736695413684,21,007,89.8
Barren County,Kentucky,75.5934375217917,21,009,89.6
Bath County,Kentucky,72.9955623335311,21,011,88.3
Bell County,Kentucky,70.9276442742281,21,013,88.9
Boone County,Kentucky,78.6949637723234,21,015,93.3
Bourbon County,Kentucky,75.7694615037609,21,017,88.1
Boyd County,Kentucky,74.4548279840089,21,019,90.1
Boyle County,Kentucky,76.6462697872498,21,021,90.9
Bracken County,Kentucky,73.8683105638938,21,023,92.3
Breathitt County,Kentucky,69.3033403079807,21,025,89.5
Breckinridge County,Kentucky,75.332558740171,21,027,88.6
Bullitt County,Kentucky,78.025405876798,21,029,93.8
Butler County,Kentucky,74.6656433296172,21,031,89.4
Caldwell County,Kentucky,74.8138140490084,21,033,90.3
Calloway County,Kentucky,76.7832094526468,21,035,89.9
Campbell County,Kentucky,77.2261524609775,21,037,91.3
Carlisle County,Kentucky,75.1649800241203,21,039,87.2
Carroll County,Kentucky,72.2157106486103,21,041,88.1
Carter County,Kentucky,73.8971780968134,21,043,87.4
Casey County,Kentucky,74.3418863588638,21,045,85.4
Christian County,Kentucky,74.959720316502,21,047,88.0
Clark County,Kentucky,74.5339680254701,21,049,91.0
Clay County,Kentucky,70.6774882250347,21,051,89.8
Clinton County,Kentucky,73.4341218517135,21,053,87.9
Crittenden County,Kentucky,74.2651756904982,21,055,85.1
Cumberland County,Kentucky,73.456324663164,21,057,84.9
Daviess County,Kentucky,76.7862182086854,21,059,92.2
Edmonson County,Kentucky,76.1551355214202,21,061,93.6
Elliott County,Kentucky,75.3888931090141,21,063,89.9
Estill County,Kentucky,71.9116343719901,21,065,88.7
Fayette County,Kentucky,78.2559923985799,21,067,90.3
Fleming County,Kentucky,73.3917014481591,21,069,83.3
Floyd County,Kentucky,70.5754445814748,21,071,87.6
Franklin County,Kentucky,76.0440981241968,21,073,90.1
Fulton County,Kentucky,72.1205661400066,21,075,88.9
Gallatin County,Kentucky,72.3775202215569,21,077,88.8
Garrard County,Kentucky,77.0125285823787,21,079,89.4
Grant County,Kentucky,74.0197677939787,21,081,90.2
Graves County,Kentucky,75.1257696529764,21,083,89.3
Grayson County,Kentucky,73.5536145813882,21,085,87.7
Green County,Kentucky,75.6212160856655,21,087,90.4
Greenup County,Kentucky,74.685171641106,21,089,90.4
Hancock County,Kentucky,76.2537582420668,21,091,93.4
