County,State,mean_life_expectancy,State_FIPS,County_FIPS,black_population
Richmond County,Georgia,73.8895818653717,13,245,113881.0
Rockdale County,Georgia,77.6928428558949,13,247,47414.0
Schley County,Georgia,77.058150222235,13,249,1558.0
Screven County,Georgia,74.6085022351091,13,251,5868.0
Seminole County,Georgia,73.5921597026236,13,253,2790.0
Spalding County,Georgia,74.3781789988297,13,255,21697.0
Stephens County,Georgia,73.7027569889285,13,257,2876.0
Stewart County,Georgia,74.37185142151,13,259,3269.0
Sumter County,Georgia,74.3526146490998,13,261,15974.0
Talbot County,Georgia,74.5787742587229,13,263,3687.0
Taliaferro County,Georgia,74.5090321508796,13,265,1085.0
Tattnall County,Georgia,75.0787450048277,13,267,7403.0
Taylor County,Georgia,74.826413782212,13,269,3150.0
Telfair County,Georgia,77.4118023700194,13,271,6725.0
Terrell County,Georgia,74.047856156973,13,273,5272.0
Thomas County,Georgia,75.1637298975083,13,275,16302.0
Tift County,Georgia,74.6252663476572,13,277,12200.0
Toombs County,Georgia,74.1398277610655,13,279,6968.0
Towns County,Georgia,77.9839741536435,13,281,135.0
Treutlen County,Georgia,75.0736767341149,13,283,1840.0
Troup County,Georgia,75.2128793509429,13,285,24934.0
Turner County,Georgia,72.8231013731621,13,287,3423.0
Twiggs County,Georgia,74.0962727293491,13,289,3510.0
Union County,Georgia,78.5498245366418,13,291,148.0
Upson County,Georgia,73.1031799879218,13,293,7369.0
Walker County,Georgia,75.0218016901729,13,295,2817.0
Walton County,Georgia,76.6433835473526,13,297,15327.0
Ware County,Georgia,73.6383080835926,13,299,10621.0
Warren County,Georgia,74.5589380253612,13,301,3267.0
Washington County,Georgia,75.3804160644681,13,303,10845.0
Wayne County,Georgia,73.9559274718921,13,305,5935.0
Webster County,Georgia,78.50575430382,13,307,1045.0
Wheeler County,Georgia,77.5803002823704,13,309,3379.0
White County,Georgia,78.8922112158044,13,311,417.0
Whitfield County,Georgia,77.3776211235376,13,313,4110.0
Wilcox County,Georgia,75.3781742309209,13,315,3122.0
Wilkes County,Georgia,74.6975332268248,13,317,4198.0
Wilkinson County,Georgia,74.0332879546364,13,319,3567.0
Worth County,Georgia,75.5140896562059,13,321,5833.0
Hawaii County,Hawaii,80.0262975905518,15,001,1342.0
Honolulu County,Hawaii,81.6669639071556,15,003,23472.0
Kauai County,Hawaii,81.579885664621,15,007,482.0
Kalawao County,Hawaii,81.8844793956315,15,005,2.0
Maui County,Hawaii,81.8844793956315,15,009,968.0
Ada County,Idaho,80.7694769978456,16,001,6204.0
Adams County,Idaho,80.5140845182445,16,003,11.0
Bannock County,Idaho,77.1614821139865,16,005,568.0
Bear Lake County,Idaho,78.9404788606559,16,007,21.0
Benewah County,Idaho,76.1593876081303,16,009,6.0
Bingham County,Idaho,77.7202562915435,16,011,122.0
Blaine County,Idaho,83.6103577262114,16,013,81.0
Boise County,Idaho,81.7291404884041,16,015,16.0
Bonner County,Idaho,79.4441967824983,16,017,127.0
Bonneville County,Idaho,78.2502720007639,16,019,608.0
Boundary County,Idaho,79.229849021604,16,021,33.0
Butte County,Idaho,78.8272499122227,16,023,4.0
Camas County,Idaho,80.5430590963083,16,025,0.0
Canyon County,Idaho,79.0079948992091,16,027,715.0
Caribou County,Idaho,78.036370392902,16,029,0.0
Cassia County,Idaho,77.9808446471502,16,031,46.0
Clearwater County,Idaho,78.6461240911162,16,035,33.0
Custer County,Idaho,80.1625621970769,16,037,4.0
Elmore County,Idaho,78.1026082997708,16,039,687.0
Franklin County,Idaho,79.2699814741995,16,041,32.0
Fremont County,Idaho,79.6161181213554,16,043,40.0
Gem County,Idaho,77.8100875126734,16,045,0.0
Gooding County,Idaho,78.616613440821,16,047,15.0
Idaho County,Idaho,79.7105919313918,16,049,33.0
Jefferson County,Idaho,79.5549325361917,16,051,24.0
Jerome County,Idaho,78.372243553832,16,053,29.0
Kootenai County,Idaho,79.2328439147693,16,055,610.0
Latah County,Idaho,81.7350004374416,16,057,386.0
Lemhi County,Idaho,78.6706979935259,16,059,3.0
Lewis County,Idaho,78.5015164349575,16,061,9.0
Lincoln County,Idaho,77.9642795231461,16,063,0.0
Madison County,Idaho,80.6257884901165,16,065,106.0
Minidoka County,Idaho,78.4276114220126,16,067,27.0
Nez Perce County,Idaho,77.3697884443554,16,069,104.0
Oneida County,Idaho,79.3365167879412,16,071,4.0
Owyhee County,Idaho,78.9976569149105,16,073,50.0
Payette County,Idaho,77.8679092587371,16,075,78.0
Power County,Idaho,78.0334499144763,16,077,4.0
Shoshone County,Idaho,75.2040558962485,16,079,55.0
Teton County,Idaho,82.8445853721701,16,081,17.0
Twin Falls County,Idaho,78.1094938120641,16,083,591.0
Valley County,Idaho,82.0226748663957,16,085,9.0
Washington County,Idaho,78.3239726157779,16,087,17.0
Adams County,Illinois,78.3241804008291,17,001,2712.0
Alexander County,Illinois,73.9462721371861,17,003,2169.0
Bond County,Illinois,78.4717991782688,17,005,1043.0
Boone County,Illinois,79.8353957702262,17,007,1190.0
Brown County,Illinois,78.0675227444201,17,009,1364.0
Bureau County,Illinois,78.4729903522156,17,011,311.0
Calhoun County,Illinois,78.6939937898545,17,013,17.0
Carroll County,Illinois,78.6786514000322,17,015,166.0
Cass County,Illinois,76.8126707654135,17,017,590.0
Champaign County,Illinois,80.5258760958324,17,019,27942.0
Christian County,Illinois,76.9402584003335,17,021,423.0
Clark County,Illinois,76.7133538518677,17,023,49.0
Clay County,Illinois,76.8126312858613,17,025,61.0
Clinton County,Illinois,79.3869666770734,17,027,1311.0
Coles County,Illinois,78.1763838538685,17,029,1905.0
Cook County,Illinois,79.388624870544,17,031,1230494.0
Crawford County,Illinois,77.3234446027132,17,033,1100.0
Cumberland County,Illinois,78.7967924567709,17,035,9.0
DeKalb County,Illinois,79.6759119459418,17,037,8033.0
De Witt County,Illinois,76.8180688005805,17,039,76.0
Douglas County,Illinois,78.6926727445963,17,041,105.0
DuPage County,Illinois,82.2955496478991,17,043,44287.0
Edgar County,Illinois,76.5394303741436,17,045,61.0
Edwards County,Illinois,77.0303092038165,17,047,45.0
Effingham County,Illinois,78.1763063585551,17,049,179.0
Fayette County,Illinois,78.0790932011151,17,051,1043.0
Ford County,Illinois,76.4303581544281,17,053,147.0
Franklin County,Illinois,75.0052157093261,17,055,323.0
Fulton County,Illinois,76.5893588775311,17,057,1317.0
Gallatin County,Illinois,73.8857874155799,17,059,12.0
Greene County,Illinois,76.6470892549106,17,061,194.0
Grundy County,Illinois,78.3318211066917,17,063,735.0
Hamilton County,Illinois,77.2026480007867,17,065,31.0
Hancock County,Illinois,79.5573589371456,17,067,148.0
Hardin County,Illinois,74.377254352652,17,069,112.0
Henderson County,Illinois,78.3904547826165,17,071,5.0
Henry County,Illinois,78.9966692082307,17,073,856.0
Iroquois County,Illinois,76.2693361456723,17,075,290.0
Jackson County,Illinois,78.5649461440718,17,077,8753.0
Jasper County,Illinois,78.8146163051599,17,079,97.0
Jefferson County,Illinois,76.5579062480992,17,081,3201.0
Jersey County,Illinois,76.9002213179343,17,083,105.0
Jo Daviess County,Illinois,80.850974155617,17,085,110.0
Johnson County,Illinois,78.1357772600792,17,087,1486.0
Kane County,Illinois,81.4244763769702,17,089,29259.0
Kankakee County,Illinois,76.9524134714262,17,091,16716.0
Kendall County,Illinois,81.2027499055598,17,093,8775.0
Knox County,Illinois,76.5287204524217,17,095,4570.0
Lake County,Illinois,81.3828962935101,17,097,47489.0
LaSalle County,Illinois,76.9612540429278,17,099,2787.0
Lawrence County,Illinois,75.7701800680072,17,101,1445.0
Lee County,Illinois,77.9407152687588,17,103,1769.0
Livingston County,Illinois,76.8526449261429,17,105,1454.0
Logan County,Illinois,77.3401593384336,17,107,1849.0
McDonough County,Illinois,78.3631672317894,17,109,1458.0
McHenry County,Illinois,80.5457367844027,17,111,4473.0
McLean County,Illinois,79.860466717077,17,113,14618.0
Macon County,Illinois,77.0347172463258,17,115,15291.0
Macoupin County,Illinois,77.1963804690827,17,117,422.0
Madison County,Illinois,76.6044613766013,17,119,22659.0
Marion County,Illinois,74.9027400694676,17,121,1330.0
Marshall County,Illinois,76.7912181603338,17,123,49.0
Mason County,Illinois,76.3002084250437,17,125,130.0
Massac County,Illinois,74.8941726397218,17,127,901.0
Menard County,Illinois,78.534602669867,17,129,58.0
Mercer County,Illinois,78.469435704446,17,131,92.0
Monroe County,Illinois,80.7570763816713,17,133,76.0
Montgomery County,Illinois,77.3427905018426,17,135,1458.0
Morgan County,Illinois,77.1240704347098,17,137,2369.0
Moultrie County,Illinois,77.5785545719955,17,139,78.0
Ogle County,Illinois,78.7200077023725,17,141,501.0
Peoria County,Illinois,77.4158634334202,17,143,32473.0
Perry County,Illinois,76.8758712474532,17,145,1918.0
Piatt County,Illinois,79.0910973850545,17,147,90.0
Pike County,Illinois,77.5626535112966,17,149,243.0
Pope County,Illinois,77.9657052384489,17,151,223.0
Pulaski County,Illinois,74.4889515867204,17,153,1685.0
Putnam County,Illinois,78.9165585412303,17,155,34.0
Randolph County,Illinois,77.4546551573067,17,157,3311.0
Richland County,Illinois,77.38551782801,17,159,141.0
Rock Island County,Illinois,78.0205462617953,17,161,14645.0
Saint Clair County,Illinois,76.5432401399524,17,163,79351.0
Saline County,Illinois,73.8836205281008,17,165,683.0
Sangamon County,Illinois,77.905619192986,17,167,25260.0
Schuyler County,Illinois,77.6166765385924,17,169,518.0
Scott County,Illinois,77.4510352949078,17,171,8.0
Shelby County,Illinois,79.4408212604492,17,173,203.0
Stark County,Illinois,76.6850576449433,17,175,38.0
Stephenson County,Illinois,78.8714100011904,17,177,4469.0
Tazewell County,Illinois,78.4548323260504,17,179,1747.0
Union County,Illinois,76.1468956659704,17,181,237.0
Vermilion County,Illinois,75.2475248380187,17,183,10975.0
Wabash County,Illinois,77.9442606593382,17,185,93.0
Warren County,Illinois,78.1127678708528,17,187,453.0
Washington County,Illinois,78.8623415586465,17,189,117.0
Wayne County,Illinois,77.2387027685413,17,191,290.0
White County,Illinois,75.3907063706392,17,193,101.0
Whiteside County,Illinois,78.083218041726,17,195,986.0
Will County,Illinois,79.7707965460722,17,197,77224.0
Williamson County,Illinois,76.7620320923806,17,199,2843.0
Winnebago County,Illinois,76.7974300064302,17,201,36833.0
Woodford County,Illinois,79.8054959522829,17,203,250.0
Adams County,Indiana,78.6019930288169,18,001,392.0
Allen County,Indiana,77.1607074409299,18,003,42187.0
Bartholomew County,Indiana,77.8624452242181,18,005,1625.0
Benton County,Indiana,77.5803580092312,18,007,49.0
Blackford County,Indiana,75.5470994844992,18,009,17.0
Boone County,Indiana,78.615389328637,18,011,1024.0
Brown County,Indiana,79.1524183428869,18,013,157.0
Carroll County,Indiana,79.1449585287065,18,015,89.0
Cass County,Indiana,76.4608744503126,18,017,463.0
Clark County,Indiana,75.2091145327983,18,019,7981.0
Clay County,Indiana,76.1309841903176,18,021,202.0
Clinton County,Indiana,76.4991854824918,18,023,355.0
Crawford County,Indiana,74.8767218774509,18,025,33.0
Daviess County,Indiana,76.4456941516313,18,027,577.0
Dearborn County,Indiana,77.2868742421107,18,029,433.0
Decatur County,Indiana,76.7688249887165,18,031,167.0
DeKalb County,Indiana,77.0180867785605,18,033,114.0
Delaware County,Indiana,75.2492934634053,18,035,8440.0
Dubois County,Indiana,78.7089181869261,18,037,189.0
Elkhart County,Indiana,78.352026606518,18,039,10720.0
Fayette County,Indiana,73.3564709588259,18,041,588.0
Floyd County,Indiana,76.4433594089583,18,043,4122.0
Fountain County,Indiana,76.3008742486403,18,045,60.0
Franklin County,Indiana,77.9859091853119,18,047,25.0
Fulton County,Indiana,75.7930250466542,18,049,204.0
Gibson County,Indiana,77.275830928128,18,051,660.0
Grant County,Indiana,74.7412632026,18,053,5072.0
Greene County,Indiana,76.0422184409344,18,055,125.0
Hamilton County,Indiana,81.7330103270652,18,057,11845.0
Hancock County,Indiana,78.3504741516967,18,059,1549.0
Harrison County,Indiana,76.9216204880241,18,061,319.0
Hendricks County,Indiana,79.4482507938322,18,063,10623.0
Henry County,Indiana,75.2016314013464,18,065,1189.0
Howard County,Indiana,75.1118653705632,18,067,5968.0
Huntington County,Indiana,76.8857168308219,18,069,357.0
Jackson County,Indiana,75.6005005184537,18,071,471.0
Jasper County,Indiana,77.2299046838758,18,073,254.0
Jay County,Indiana,75.3901749180443,18,075,90.0
Jefferson County,Indiana,75.206779911775,18,077,704.0
Jennings County,Indiana,74.1095022502929,18,079,314.0
Johnson County,Indiana,78.0318484187986,18,081,3743.0
Knox County,Indiana,75.676967637,18,083,1082.0
Kosciusko County,Indiana,78.0199896524348,18,085,553.0
LaGrange County,Indiana,78.9645542961231,18,087,31.0
Lake County,Indiana,76.2429829190555,18,089,116708.0
LaPorte County,Indiana,75.8488665589742,18,091,12278.0
Lawrence County,Indiana,76.03952309869,18,093,163.0
Madison County,Indiana,75.4679667804453,18,095,10183.0
Marion County,Indiana,75.9005576936484,18,097,261724.0
Marshall County,Indiana,78.4785921860917,18,099,443.0
Martin County,Indiana,77.2986265302712,18,101,80.0
Miami County,Indiana,76.4563317874465,18,103,1864.0
Monroe County,Indiana,80.0202739648796,18,105,4362.0
Montgomery County,Indiana,77.0660771989252,18,107,303.0
Morgan County,Indiana,76.5551814633251,18,109,212.0
Newton County,Indiana,76.2892564927404,18,111,37.0
Noble County,Indiana,77.1151475645601,18,113,243.0
Ohio County,Indiana,77.2788131394757,18,115,68.0
Orange County,Indiana,75.7720772126641,18,117,260.0
Owen County,Indiana,76.1197496620259,18,119,159.0
Parke County,Indiana,77.9986392973836,18,121,67.0
Perry County,Indiana,77.0167764524923,18,123,577.0
Pike County,Indiana,76.4944133876388,18,125,125.0
Porter County,Indiana,78.2666772799645,18,127,6134.0
Posey County,Indiana,78.3378117768588,18,129,504.0
Pulaski County,Indiana,75.5662796412788,18,131,61.0
Putnam County,Indiana,77.5610372671674,18,133,1020.0
Randolph County,Indiana,76.0036631576149,18,135,170.0
Ripley County,Indiana,76.8825275758423,18,137,144.0
Rush County,Indiana,75.8327337097174,18,139,264.0
Saint Joseph County,Indiana,77.020424773368,18,141,34965.0
Scott County,Indiana,71.7549238243359,18,143,60.0
Shelby County,Indiana,76.8011454355614,18,145,481.0
Spencer County,Indiana,78.1956683565146,18,147,149.0
Starke County,Indiana,74.021464768196,18,149,84.0
Steuben County,Indiana,78.8688584699482,18,151,93.0
Sullivan County,Indiana,75.3063795427588,18,153,826.0
Switzerland County,Indiana,75.4820732648522,18,155,99.0
Tippecanoe County,Indiana,79.2367554463722,18,157,9645.0
Tipton County,Indiana,78.0214946520149,18,159,25.0
Union County,Indiana,75.984341834022,18,161,5.0
Vanderburgh County,Indiana,76.351952170343,18,163,17062.0
Vermillion County,Indiana,75.0133792307226,18,165,219.0
Vigo County,Indiana,76.0483257409536,18,167,7037.0
Wabash County,Indiana,75.9166052801631,18,169,314.0
Warren County,Indiana,78.6746336631216,18,171,53.0
Warrick County,Indiana,78.6527449482776,18,173,1072.0
Washington County,Indiana,74.6605841570975,18,175,24.0
Wayne County,Indiana,74.2701138806716,18,177,3497.0
Wells County,Indiana,78.0415461728138,18,179,202.0
White County,Indiana,77.074958141879,18,181,106.0
Whitley County,Indiana,78.9329567273177,18,183,139.0
Adair County,Iowa,78.191305734376,19,001,27.0
Adams County,Iowa,78.5578108774677,19,003,16.0
Allamakee County,Iowa,79.2883641917331,19,005,174.0
Appanoose County,Iowa,76.8050731034277,19,007,74.0
Audubon County,Iowa,78.4334985980952,19,009,20.0
Benton County,Iowa,80.3680414098214,19,011,155.0
Black Hawk County,Iowa,78.6648662799212,19,013,12103.0
Boone County,Iowa,78.6409310307817,19,015,135.0
Bremer County,Iowa,81.7396672499431,19,017,258.0
Buchanan County,Iowa,78.9793043129131,19,019,22.0
Buena Vista County,Iowa,80.0157447162606,19,021,551.0
Butler County,Iowa,78.9512384479894,19,023,84.0
Calhoun County,Iowa,78.5770546545779,19,025,121.0
Carroll County,Iowa,79.7431923490471,19,027,35.0
Cass County,Iowa,77.1884496961551,19,029,40.0
Cedar County,Iowa,81.1739719030601,19,031,136.0
Cerro Gordo County,Iowa,78.6037872292039,19,033,745.0
Cherokee County,Iowa,79.3832724264671,19,035,269.0
Chickasaw County,Iowa,79.8039148234653,19,037,62.0
Clarke County,Iowa,77.3931311964062,19,039,6.0
Clay County,Iowa,79.7090766390781,19,041,108.0
Clayton County,Iowa,80.4179607133052,19,043,181.0
Clinton County,Iowa,77.8248888678183,19,045,1262.0
Crawford County,Iowa,79.0325795765578,19,047,438.0
Dallas County,Iowa,82.2406118484434,19,049,1361.0
Davis County,Iowa,79.1448232414488,19,051,5.0
Decatur County,Iowa,78.2818258766444,19,053,127.0
Delaware County,Iowa,80.2902137304578,19,055,48.0
Des Moines County,Iowa,78.1401170269441,19,057,2351.0
Dickinson County,Iowa,80.7150979145072,19,059,111.0
Dubuque County,Iowa,80.2449498008062,19,061,3326.0
Emmet County,Iowa,78.6830557572651,19,063,173.0
Fayette County,Iowa,78.6307916077816,19,065,405.0
Floyd County,Iowa,79.5816674520281,19,067,274.0
Franklin County,Iowa,79.7329120591748,19,069,142.0
Fremont County,Iowa,77.9671602672344,19,071,33.0
Greene County,Iowa,78.6277287268987,19,073,33.0
Grundy County,Iowa,80.4242817695342,19,075,69.0
Guthrie County,Iowa,79.3862263910083,19,077,3.0
Hamilton County,Iowa,79.9640201032018,19,079,206.0
Hancock County,Iowa,80.7565704226179,19,081,70.0
Hardin County,Iowa,79.1397788989212,19,083,230.0
Harrison County,Iowa,77.3106578879599,19,085,31.0
Henry County,Iowa,78.6856058547691,19,087,449.0
Howard County,Iowa,79.122993939726,19,089,29.0
Humboldt County,Iowa,79.6908525318878,19,091,25.0
Ida County,Iowa,78.1774469100889,19,093,6.0
Iowa County,Iowa,79.4197214458691,19,095,150.0
Jackson County,Iowa,79.1203149618637,19,097,99.0
Jasper County,Iowa,79.1769937527667,19,099,705.0
Jefferson County,Iowa,79.9446583834988,19,101,321.0
Johnson County,Iowa,82.4968290535962,19,103,9945.0
Jones County,Iowa,80.5816273735701,19,105,504.0
Keokuk County,Iowa,79.6792457561323,19,107,39.0
Kossuth County,Iowa,80.500993832857,19,109,167.0
Lee County,Iowa,76.2788988897644,19,111,883.0
Linn County,Iowa,80.4001703425896,19,113,11858.0
Louisa County,Iowa,78.5377219432877,19,115,125.0
Lucas County,Iowa,78.3497022185292,19,117,14.0
Lyon County,Iowa,81.1681606928194,19,119,7.0
Madison County,Iowa,79.4836024652341,19,121,37.0
Mahaska County,Iowa,78.6842414396971,19,123,347.0
Marion County,Iowa,78.8188133722539,19,125,197.0
Marshall County,Iowa,77.3957016901355,19,127,383.0
Mills County,Iowa,78.2683213143663,19,129,130.0
Mitchell County,Iowa,80.1674782610449,19,131,9.0
Monona County,Iowa,76.7896479563353,19,133,24.0
Monroe County,Iowa,76.8139807933775,19,135,5.0
Montgomery County,Iowa,77.1709315819115,19,137,0.0
Muscatine County,Iowa,78.7853380443276,19,139,1008.0
O'Brien County,Iowa,78.8813479729444,19,141,147.0
Osceola County,Iowa,79.9663896616057,19,143,77.0
Page County,Iowa,78.3704795642361,19,145,265.0
Palo Alto County,Iowa,78.9848998801317,19,147,209.0
Plymouth County,Iowa,80.051593426125,19,149,178.0
Pocahontas County,Iowa,77.7634513922993,19,151,44.0
Polk County,Iowa,79.0066189725812,19,153,31076.0
Pottawattamie County,Iowa,77.7798464619574,19,155,1366.0
Poweshiek County,Iowa,79.1517252930158,19,157,345.0
Ringgold County,Iowa,78.0430166163017,19,159,3.0
Sac County,Iowa,78.8640707030742,19,161,64.0
Scott County,Iowa,79.0019184638011,19,163,12861.0
Shelby County,Iowa,79.9286530093904,19,165,96.0
Sioux County,Iowa,83.0086462865347,19,167,124.0
Story County,Iowa,81.9975221896519,19,169,1828.0
Tama County,Iowa,78.2784905326018,19,171,143.0
Taylor County,Iowa,78.7176124673936,19,173,15.0
Union County,Iowa,77.6935582419084,19,175,63.0
Van Buren County,Iowa,77.3906742969451,19,177,53.0
Wapello County,Iowa,76.7518071717344,19,179,1143.0
Warren County,Iowa,79.7254926754049,19,181,229.0
Washington County,Iowa,79.5042904771143,19,183,201.0
Wayne County,Iowa,77.2359328898886,19,185,67.0
Webster County,Iowa,77.072652705731,19,187,1739.0
Winnebago County,Iowa,79.6516461990249,19,189,136.0
Winneshiek County,Iowa,82.0801712818938,19,191,193.0
Woodbury County,Iowa,77.6003705480919,19,193,3578.0
Worth County,Iowa,78.8214998533969,19,195,94.0
Wright County,Iowa,79.294605635486,19,197,88.0
Allen County,Kansas,76.0445264619325,20,001,188.0
Anderson County,Kansas,77.4722239174003,20,003,45.0
Atchison County,Kansas,77.013110626701,20,005,378.0
Barber County,Kansas,75.9307588328647,20,007,28.0
Barton County,Kansas,77.651286851966,20,009,453.0
Bourbon County,Kansas,75.6239652124273,20,011,473.0
Brown County,Kansas,76.2464832669521,20,013,122.0
Butler County,Kansas,77.4186593121645,20,015,1563.0
Chase County,Kansas,77.444868528934,20,017,46.0
Chautauqua County,Kansas,75.7977285171211,20,019,20.0
Cherokee County,Kansas,74.3560816394977,20,021,125.0
Cheyenne County,Kansas,79.9927708782607,20,023,0.0
Clark County,Kansas,78.2758441155862,20,025,12.0
Clay County,Kansas,79.1757343450658,20,027,45.0
Cloud County,Kansas,76.8490094042015,20,029,161.0
Coffey County,Kansas,77.1497096529907,20,031,51.0
Comanche County,Kansas,74.7986857141922,20,033,0.0
Cowley County,Kansas,75.3096715158499,20,035,1126.0
Crawford County,Kansas,75.8859906668623,20,037,866.0
Decatur County,Kansas,78.5615494473137,20,039,4.0
Dickinson County,Kansas,77.5021722022868,20,041,256.0
Doniphan County,Kansas,78.2540364679889,20,043,427.0
Douglas County,Kansas,80.3915975003559,20,045,5047.0
Edwards County,Kansas,75.7039838510011,20,047,17.0
Elk County,Kansas,75.3578938816447,20,049,6.0
Ellis County,Kansas,79.3534292288408,20,051,399.0
Ellsworth County,Kansas,77.3000945535882,20,053,287.0
Finney County,Kansas,78.7690060697501,20,055,948.0
Ford County,Kansas,77.9663708648819,20,057,697.0
Franklin County,Kansas,77.0004494236805,20,059,271.0
Geary County,Kansas,75.7537685420029,20,061,6334.0
Gove County,Kansas,79.2141609450008,20,063,17.0
Graham County,Kansas,78.946065099785,20,065,100.0
Grant County,Kansas,77.7178429573409,20,067,0.0
Gray County,Kansas,78.5836046030321,20,069,51.0
Greeley County,Kansas,77.6417955415681,20,071,8.0
Greenwood County,Kansas,75.8852323665722,20,073,19.0
Hamilton County,Kansas,76.8647212534582,20,075,96.0
Harper County,Kansas,74.838520882139,20,077,12.0
Harvey County,Kansas,78.4144513568142,20,079,665.0
Haskell County,Kansas,78.6519154668893,20,081,0.0
Hodgeman County,Kansas,79.3366536792482,20,083,0.0
Jackson County,Kansas,77.917698172033,20,085,86.0
Jefferson County,Kansas,78.5070604701071,20,087,128.0
Jewell County,Kansas,78.7122427834265,20,089,18.0
Johnson County,Kansas,81.5326497472756,20,091,27360.0
Kearny County,Kansas,77.4187205467079,20,093,69.0
Kingman County,Kansas,74.7385366850788,20,095,21.0
Kiowa County,Kansas,79.2639332342267,20,097,30.0
Labette County,Kansas,74.820287881741,20,099,856.0
Lane County,Kansas,76.181056762548,20,101,1.0
Leavenworth County,Kansas,78.8499199477726,20,103,7008.0
Lincoln County,Kansas,78.6506155543102,20,105,23.0
Linn County,Kansas,77.2564077639493,20,107,62.0
Logan County,Kansas,78.1494917574221,20,109,1.0
Lyon County,Kansas,78.5480622921641,20,111,768.0
McPherson County,Kansas,78.0538556225921,20,113,329.0
Marion County,Kansas,78.2639262143454,20,115,59.0
Marshall County,Kansas,78.5979084732871,20,117,50.0
Meade County,Kansas,78.2310027091298,20,119,26.0
Miami County,Kansas,79.2837417541267,20,121,459.0
Mitchell County,Kansas,78.1147533931311,20,123,51.0
Montgomery County,Kansas,74.9075433416686,20,125,1674.0
Morris County,Kansas,78.4105060990233,20,127,6.0
Morton County,Kansas,76.4551288815534,20,129,26.0
Nemaha County,Kansas,79.2292066656551,20,131,56.0
Neosho County,Kansas,76.5728216735582,20,133,198.0
Ness County,Kansas,77.6521969368524,20,135,21.0
Norton County,Kansas,78.3730161848343,20,137,148.0
Osage County,Kansas,76.9479759463615,20,139,95.0
Osborne County,Kansas,77.9915165147488,20,141,14.0
Ottawa County,Kansas,77.0818124974714,20,143,53.0
Pawnee County,Kansas,76.3798845684848,20,145,350.0
Phillips County,Kansas,77.7692443749949,20,147,40.0
Pottawatomie County,Kansas,79.8439536898881,20,149,164.0
Pratt County,Kansas,77.1546281299399,20,151,225.0
Rawlins County,Kansas,78.4943091051693,20,153,10.0
Reno County,Kansas,77.3820105300906,20,155,1788.0
Republic County,Kansas,78.0859365465591,20,157,16.0
Rice County,Kansas,76.388837822138,20,159,183.0
Riley County,Kansas,80.5736184348131,20,161,4751.0
Rooks County,Kansas,77.8818127404019,20,163,44.0
Rush County,Kansas,76.9578493174813,20,165,5.0
Russell County,Kansas,78.276059978331,20,167,107.0
Saline County,Kansas,77.8936961999898,20,169,1543.0
Scott County,Kansas,78.7099100836608,20,171,0.0
Sedgwick County,Kansas,77.3211658162385,20,173,45888.0
Seward County,Kansas,77.9326692406105,20,175,1173.0
Shawnee County,Kansas,76.9697571046222,20,177,14754.0
Sheridan County,Kansas,79.024280246429,20,179,11.0
Sherman County,Kansas,77.4436664068635,20,181,43.0
Smith County,Kansas,78.2518191595717,20,183,8.0
Stafford County,Kansas,76.8082861564469,20,185,25.0
Stanton County,Kansas,78.5655225070577,20,187,1.0
Stevens County,Kansas,77.7637700169686,20,189,37.0
Sumner County,Kansas,76.6642807387263,20,191,258.0
Thomas County,Kansas,78.1067882301834,20,193,143.0
Trego County,Kansas,77.8291564591515,20,195,3.0
Wabaunsee County,Kansas,78.6514710204073,20,197,32.0
Wallace County,Kansas,80.1316244278983,20,199,4.0
Washington County,Kansas,79.1944848579898,20,201,16.0
Wichita County,Kansas,78.9881943982417,20,203,19.0
Wilson County,Kansas,75.6514964471299,20,205,49.0
Woodson County,Kansas,75.3941105420183,20,207,34.0
Wyandotte County,Kansas,75.7207278455705,20,209,37018.0
Adair County,Kentucky,76.5136462640591,21,001,631.0
Allen County,Kentucky,75.0887917568038,21,003,311.0
Anderson County,Kentucky,75.9637533515189,21,005,566.0
Ballard County,Kentucky,74.9187630300758,21,007,336.0
Barren County,Kentucky,75.571334850775,21,009,1643.0
Bath County,Kentucky,73.1884422765574,21,011,141.0
Bell County,Kentucky,70.9890290560855,21,013,783.0
Boone County,Kentucky,78.7528590914348,21,015,3941.0
Bourbon County,Kentucky,75.8374417176116,21,017,1435.0
Boyd County,Kentucky,74.2652176157485,21,019,1234.0
Boyle County,Kentucky,76.6594388289504,21,021,2114.0
Bracken County,Kentucky,73.9551791632204,21,023,3.0
Breathitt County,Kentucky,69.6923652540017,21,025,146.0
Breckinridge County,Kentucky,75.5039007595766,21,027,369.0
Bullitt County,Kentucky,77.9749030454976,21,029,615.0
Butler County,Kentucky,74.7488522772366,21,031,46.0
Caldwell County,Kentucky,74.9457214529365,21,033,840.0
Calloway County,Kentucky,76.8995907993517,21,035,1326.0
Campbell County,Kentucky,77.2560427418117,21,037,2951.0
Carlisle County,Kentucky,74.9235712650983,21,039,65.0
Carroll County,Kentucky,72.0946640299241,21,041,318.0
Carter County,Kentucky,73.5163575301331,21,043,267.0
Casey County,Kentucky,74.7686633409923,21,045,112.0
Christian County,Kentucky,75.0171460435278,21,047,15316.0
Clark County,Kentucky,74.4777614642088,21,049,1663.0
Clay County,Kentucky,70.7321889850072,21,051,696.0
Clinton County,Kentucky,73.6875606395771,21,053,43.0
Crittenden County,Kentucky,74.3923488897413,21,055,109.0
