County,State,mean_life_expectancy,State_FIPS,County_FIPS,median_home_value
White County,Georgia,78.5571382430035,13,311,173400
Whitfield County,Georgia,77.1821631247314,13,313,123300
Wilcox County,Georgia,75.3754452456506,13,315,71800
Wilkes County,Georgia,75.393443998121,13,317,102300
Wilkinson County,Georgia,74.4653822052792,13,319,72000
Worth County,Georgia,76.3125556280685,13,321,80600
Hawaii County,Hawaii,80.1962934894907,15,001,326900
Honolulu County,Hawaii,81.5379952940021,15,003,557800
Kauai County,Hawaii,81.2634162368424,15,007,513600
Kalawao County,Hawaii,81.3977889898364,15,005,-666666666
Maui County,Hawaii,81.3977889898364,15,009,563500
Ada County,Idaho,80.6992086312901,16,001,193300
Adams County,Idaho,80.6512582796805,16,003,142900
Bannock County,Idaho,77.7041866693936,16,005,143200
Bear Lake County,Idaho,78.8247616862098,16,007,131600
Benewah County,Idaho,76.1743046438564,16,009,124000
Bingham County,Idaho,78.1957286355338,16,011,135900
Blaine County,Idaho,84.3719498430769,16,013,404900
Boise County,Idaho,81.2739482119467,16,015,195800
Bonner County,Idaho,78.9410676420792,16,017,227900
Bonneville County,Idaho,78.536758713297,16,019,157500
Boundary County,Idaho,78.0278088967513,16,021,174200
Butte County,Idaho,78.8736282215021,16,023,112300
Camas County,Idaho,81.1922864605902,16,025,165400
Canyon County,Idaho,79.0552409857648,16,027,134400
Caribou County,Idaho,78.3590804305647,16,029,114100
Cassia County,Idaho,78.1489047977562,16,031,124700
Clearwater County,Idaho,78.3065897692389,16,035,141000
Custer County,Idaho,80.7548702583805,16,037,154500
Elmore County,Idaho,78.3116981956039,16,039,142000
Franklin County,Idaho,79.7813378741643,16,041,163000
Fremont County,Idaho,79.5370839143604,16,043,142500
Gem County,Idaho,78.34011101866,16,045,155500
Gooding County,Idaho,78.0235315812131,16,047,127400
Idaho County,Idaho,79.2143775883952,16,049,148400
Jefferson County,Idaho,79.9127050009559,16,051,159500
Jerome County,Idaho,78.407725190056,16,053,136500
Kootenai County,Idaho,79.2388331967563,16,055,201400
Latah County,Idaho,80.8834822220305,16,057,189800
Lemhi County,Idaho,78.9991283718338,16,059,182800
Lewis County,Idaho,78.5657450603545,16,061,118200
Lincoln County,Idaho,78.2816226649995,16,063,126500
Madison County,Idaho,81.0434566426995,16,065,171600
Minidoka County,Idaho,78.4770759003077,16,067,107600
Nez Perce County,Idaho,77.6766156975419,16,069,168500
Oneida County,Idaho,79.4092427309321,16,071,121000
Owyhee County,Idaho,78.6661103536176,16,073,129600
Payette County,Idaho,78.3464073685756,16,075,134000
Power County,Idaho,77.9657281647991,16,077,147800
Shoshone County,Idaho,75.7228450883277,16,079,138800
Teton County,Idaho,82.6277300654122,16,081,226600
Twin Falls County,Idaho,77.9131501699993,16,083,150300
Valley County,Idaho,82.1847032243004,16,085,244200
Washington County,Idaho,78.5126783615283,16,087,134400
Adams County,Illinois,78.3489124357671,17,001,102500
Alexander County,Illinois,73.7575887141434,17,003,58000
Bond County,Illinois,78.2406839106156,17,005,101900
Boone County,Illinois,79.5470261403817,17,007,164700
Brown County,Illinois,78.5320218461636,17,009,85400
Bureau County,Illinois,78.8726155769582,17,011,103700
Calhoun County,Illinois,79.3900321496443,17,013,115600
Carroll County,Illinois,78.7684174153591,17,015,99600
Cass County,Illinois,77.1290717398139,17,017,76400
Champaign County,Illinois,80.4897842649458,17,019,149000
Christian County,Illinois,77.3329401854685,17,021,82000
Clark County,Illinois,77.0048377770082,17,023,86300
Clay County,Illinois,76.9555548965121,17,025,75500
Clinton County,Illinois,79.3993350580809,17,027,128700
Coles County,Illinois,77.9843163605551,17,029,91100
Cook County,Illinois,79.0496552966331,17,031,244900
Crawford County,Illinois,77.545475568063,17,033,74700
Cumberland County,Illinois,78.4724456722611,17,035,82400
DeKalb County,Illinois,79.672980108982,17,037,179300
De Witt County,Illinois,77.2194062501798,17,039,105100
Douglas County,Illinois,78.7938733001023,17,041,98800
DuPage County,Illinois,81.9381835278837,17,043,298500
Edgar County,Illinois,76.8116794940531,17,045,72500
Edwards County,Illinois,76.7260928473027,17,047,62100
Effingham County,Illinois,78.3468967206024,17,049,112800
Fayette County,Illinois,78.5261048545,17,051,79600
Ford County,Illinois,76.6670484113413,17,053,91500
Franklin County,Illinois,74.8161855865432,17,055,63900
Fulton County,Illinois,77.1574269694275,17,057,81800
Gallatin County,Illinois,74.6583494791198,17,059,59700
Greene County,Illinois,77.5129410739514,17,061,73300
Grundy County,Illinois,78.5373310140172,17,063,186500
Hamilton County,Illinois,77.0769493893911,17,065,75100
Hancock County,Illinois,79.65909407034,17,067,80100
Hardin County,Illinois,74.7977903044342,17,069,72400
Henderson County,Illinois,78.8020714215288,17,071,84400
Henry County,Illinois,79.0275752070742,17,073,108800
Iroquois County,Illinois,76.9651673717261,17,075,99400
Jackson County,Illinois,78.0098337728233,17,077,96900
Jasper County,Illinois,79.0834142293583,17,079,82800
Jefferson County,Illinois,76.7655532681683,17,081,86000
Jersey County,Illinois,77.5245409113854,17,083,118900
Jo Daviess County,Illinois,80.8742350779271,17,085,141200
Johnson County,Illinois,77.9446231523655,17,087,92500
Kane County,Illinois,80.9379343303043,17,089,233800
Kankakee County,Illinois,77.2644121145009,17,091,149200
Kendall County,Illinois,81.1337839875047,17,093,229400
Knox County,Illinois,77.073253373246,17,095,80400
Lake County,Illinois,81.2448762524699,17,097,267700
LaSalle County,Illinois,77.4715669625332,17,099,126900
Lawrence County,Illinois,75.6205418035559,17,101,65200
Lee County,Illinois,78.3968582750062,17,103,113000
Livingston County,Illinois,77.7454009430223,17,105,108300
Logan County,Illinois,77.5413705352449,17,107,97000
McDonough County,Illinois,79.3356685759066,17,109,86500
McHenry County,Illinois,80.1096734909612,17,111,233400
McLean County,Illinois,80.0641334232381,17,113,156600
Macon County,Illinois,77.6103774706962,17,115,92500
Macoupin County,Illinois,77.6429466441172,17,117,93600
Madison County,Illinois,77.3246295277805,17,119,124900
Marion County,Illinois,75.4868366424632,17,121,71800
Marshall County,Illinois,77.5453047115191,17,123,103500
Mason County,Illinois,76.7561989284825,17,125,81600
Massac County,Illinois,75.4981925111284,17,127,82700
Menard County,Illinois,78.5152034041841,17,129,116800
Mercer County,Illinois,78.9615382858566,17,131,95100
Monroe County,Illinois,80.3247810769711,17,133,198300
Montgomery County,Illinois,77.6000517731715,17,135,81100
Morgan County,Illinois,78.153885615653,17,137,91600
Moultrie County,Illinois,77.6704814357092,17,139,94100
Ogle County,Illinois,79.2423429726647,17,141,151400
Peoria County,Illinois,77.5888781097316,17,143,124000
Perry County,Illinois,77.2508582738569,17,145,77200
Piatt County,Illinois,79.4072548967904,17,147,120800
Pike County,Illinois,78.2994122036603,17,149,76500
Pope County,Illinois,78.0261557444892,17,151,93000
Pulaski County,Illinois,74.6925595665263,17,153,52700
Putnam County,Illinois,79.4761962910542,17,155,128600
Randolph County,Illinois,77.6309057233618,17,157,89300
Richland County,Illinois,77.7363584249074,17,159,79400
Rock Island County,Illinois,78.5170956987508,17,161,114000
Saint Clair County,Illinois,76.7161753601221,17,163,125700
Saline County,Illinois,73.9857289262721,17,165,71700
Sangamon County,Illinois,78.1996583207706,17,167,124100
Schuyler County,Illinois,78.4476751147837,17,169,75500
Scott County,Illinois,77.8723775429143,17,171,80800
Shelby County,Illinois,79.4160538287933,17,173,87000
Stark County,Illinois,77.4065663980925,17,175,86600
Stephenson County,Illinois,79.278319960549,17,177,103400
Tazewell County,Illinois,78.5199329141939,17,179,130600
Union County,Illinois,76.2223539248808,17,181,89700
Vermilion County,Illinois,75.7481610363374,17,183,77200
Wabash County,Illinois,78.1944127190549,17,185,80000
Warren County,Illinois,78.3304332475068,17,187,83000
Washington County,Illinois,78.9632115016959,17,189,104800
Wayne County,Illinois,77.3103715515045,17,191,72500
White County,Illinois,75.9287809980545,17,193,67700
Whiteside County,Illinois,78.3845532660126,17,195,99400
Will County,Illinois,79.921812556413,17,197,228900
Williamson County,Illinois,76.6909210597348,17,199,90300
Winnebago County,Illinois,77.5903374684713,17,201,127500
Woodford County,Illinois,79.9406466571983,17,203,156600
Adams County,Indiana,79.10863905292,18,001,113500
Allen County,Indiana,78.1066249813074,18,003,113400
Bartholomew County,Indiana,77.6753588885786,18,005,137000
Benton County,Indiana,78.1823302835969,18,007,85300
Blackford County,Indiana,76.2251877006383,18,009,73000
Boone County,Indiana,78.5670574486803,18,011,182300
Brown County,Indiana,78.6794386182142,18,013,158300
Carroll County,Indiana,79.6926703041251,18,015,106100
Cass County,Indiana,77.2702341103603,18,017,80900
Clark County,Indiana,75.8693438195699,18,019,127400
Clay County,Indiana,76.0172593739849,18,021,87800
Clinton County,Indiana,76.9633693566098,18,023,97000
Crawford County,Indiana,75.6451586951159,18,025,86500
Daviess County,Indiana,76.7996956119401,18,027,102700
Dearborn County,Indiana,77.7137420823975,18,029,161700
Decatur County,Indiana,77.000354211248,18,031,117500
DeKalb County,Indiana,77.6776403096605,18,033,109200
Delaware County,Indiana,76.4319953627186,18,035,90800
Dubois County,Indiana,78.6910970555099,18,037,132200
Elkhart County,Indiana,78.4433321079367,18,039,125900
Fayette County,Indiana,74.4521855377607,18,041,81500
Floyd County,Indiana,76.8176948594496,18,043,150600
Fountain County,Indiana,76.7105769389428,18,045,89900
Franklin County,Indiana,78.2254029893972,18,047,151900
Fulton County,Indiana,76.2220073610104,18,049,93200
Gibson County,Indiana,77.62049806858,18,051,103100
Grant County,Indiana,75.9964414967353,18,053,81300
Greene County,Indiana,76.3394198477181,18,055,88100
Hamilton County,Indiana,81.6931627446357,18,057,214400
Hancock County,Indiana,78.2981868024249,18,059,157700
Harrison County,Indiana,77.4556101461271,18,061,125400
Hendricks County,Indiana,79.6314471032762,18,063,161500
Henry County,Indiana,76.0542793851489,18,065,93600
Howard County,Indiana,76.186692766995,18,067,100500
Huntington County,Indiana,77.5450425562246,18,069,98000
Jackson County,Indiana,76.0547807074264,18,071,117400
Jasper County,Indiana,77.7672342300838,18,073,145400
Jay County,Indiana,76.4198285571374,18,075,77600
Jefferson County,Indiana,75.7768041254993,18,077,108700
Jennings County,Indiana,74.9696935965512,18,079,92100
Johnson County,Indiana,78.2545698696458,18,081,145900
Knox County,Indiana,75.7855993912433,18,083,84200
Kosciusko County,Indiana,78.3020568995406,18,085,133300
LaGrange County,Indiana,79.3112813311658,18,087,154100
Lake County,Indiana,76.7133301589113,18,089,137400
LaPorte County,Indiana,76.3948055967274,18,091,120600
Lawrence County,Indiana,76.0683507516692,18,093,95700
Madison County,Indiana,76.0328094835292,18,095,93600
Marion County,Indiana,76.1909147593533,18,097,120000
Marshall County,Indiana,78.5467905471958,18,099,123700
Martin County,Indiana,77.261458799746,18,101,88600
Miami County,Indiana,77.2333003462506,18,103,84200
Monroe County,Indiana,80.0168691239955,18,105,155300
Montgomery County,Indiana,77.419445363511,18,107,108200
Morgan County,Indiana,76.8282192566051,18,109,143000
Newton County,Indiana,76.7508054936571,18,111,110900
Noble County,Indiana,77.454740064494,18,113,112900
Ohio County,Indiana,77.7269593649938,18,115,142200
Orange County,Indiana,76.2155820518532,18,117,90200
Owen County,Indiana,76.0885361000219,18,119,97300
Parke County,Indiana,78.3459316573547,18,121,93300
Perry County,Indiana,77.1812657258562,18,123,96400
Pike County,Indiana,76.8332914847443,18,125,82500
Porter County,Indiana,78.5946487558035,18,127,166600
Posey County,Indiana,78.8061867555354,18,129,122200
Pulaski County,Indiana,76.2537873756355,18,131,99100
Putnam County,Indiana,77.8000844162511,18,133,123000
Randolph County,Indiana,77.1417378051397,18,135,77200
Ripley County,Indiana,77.3828572144829,18,137,137500
Rush County,Indiana,76.8591485989229,18,139,107200
Saint Joseph County,Indiana,77.7811150058067,18,141,117100
Scott County,Indiana,72.9513784585624,18,143,96800
Shelby County,Indiana,76.9469314443069,18,145,128200
Spencer County,Indiana,78.8505057093868,18,147,113800
Starke County,Indiana,74.5791222030702,18,149,98000
Steuben County,Indiana,79.0697701372316,18,151,120900
Sullivan County,Indiana,75.5209382384669,18,153,77000
Switzerland County,Indiana,76.057542155507,18,155,110700
Tippecanoe County,Indiana,79.1974373457372,18,157,129700
Tipton County,Indiana,78.1294539093809,18,159,110800
Union County,Indiana,77.5249646694011,18,161,113200
Vanderburgh County,Indiana,76.8276616371405,18,163,113700
Vermillion County,Indiana,75.3902120225868,18,165,76400
Vigo County,Indiana,75.9322550202077,18,167,91200
Wabash County,Indiana,77.0951836327656,18,169,96600
Warren County,Indiana,78.7531785602367,18,171,98600
Warrick County,Indiana,78.8488658800924,18,173,143900
Washington County,Indiana,75.3561602016912,18,175,101200
Wayne County,Indiana,75.7210236000048,18,177,97300
Wells County,Indiana,78.8164555188085,18,179,109700
White County,Indiana,77.7295962861624,18,181,112700
Whitley County,Indiana,79.0452963995149,18,183,127100
Adair County,Iowa,78.7605442780773,19,001,96700
Adams County,Iowa,78.5568813594229,19,003,88100
Allamakee County,Iowa,79.7393992324402,19,005,111100
Appanoose County,Iowa,77.6446453395507,19,007,76300
Audubon County,Iowa,79.590956585313,19,009,69900
Benton County,Iowa,80.6491700993739,19,011,130900
Black Hawk County,Iowa,79.3735900737619,19,013,122300
Boone County,Iowa,78.8532742146027,19,015,118200
Bremer County,Iowa,82.0704160642289,19,017,139300
Buchanan County,Iowa,79.1836368917541,19,019,117800
Buena Vista County,Iowa,80.6848193384376,19,021,94700
Butler County,Iowa,79.6448067660733,19,023,97500
Calhoun County,Iowa,79.2461472952856,19,025,72200
Carroll County,Iowa,79.9016794961866,19,027,105500
Cass County,Iowa,78.1408301639085,19,029,85500
Cedar County,Iowa,81.0538144944642,19,031,134000
Cerro Gordo County,Iowa,79.1761120092532,19,033,107800
Cherokee County,Iowa,79.9593324257431,19,035,78800
Chickasaw County,Iowa,80.2684114499224,19,037,94300
Clarke County,Iowa,77.856849104424,19,039,86500
Clay County,Iowa,79.8940807358669,19,041,102600
Clayton County,Iowa,80.6318543193924,19,043,98500
Clinton County,Iowa,78.2768236714948,19,045,110700
Crawford County,Iowa,80.0381854163523,19,047,79500
Dallas County,Iowa,81.8695091852878,19,049,182700
Davis County,Iowa,79.0803253658714,19,051,103500
Decatur County,Iowa,78.1249657479449,19,053,70000
Delaware County,Iowa,80.6010298908814,19,055,125400
Des Moines County,Iowa,78.6178138672673,19,057,94500
Dickinson County,Iowa,80.6833645918765,19,059,154700
Dubuque County,Iowa,80.0409424252503,19,061,144300
Emmet County,Iowa,78.7914748803203,19,063,83600
Fayette County,Iowa,79.2079257158097,19,065,82800
Floyd County,Iowa,79.7533906447473,19,067,89200
Franklin County,Iowa,80.3416972775274,19,069,85200
Fremont County,Iowa,78.617035422691,19,071,90500
Greene County,Iowa,79.0989780752994,19,073,78300
Grundy County,Iowa,80.5719876988128,19,075,118500
Guthrie County,Iowa,79.5630566148047,19,077,95000
Hamilton County,Iowa,80.1830175394811,19,079,90000
Hancock County,Iowa,80.611942135149,19,081,83800
Hardin County,Iowa,79.6643908613779,19,083,88800
Harrison County,Iowa,77.9255561892742,19,085,109100
Henry County,Iowa,79.114200476486,19,087,98700
Howard County,Iowa,79.8485843907778,19,089,90400
Humboldt County,Iowa,79.9626426965249,19,091,83400
Ida County,Iowa,79.0585037362516,19,093,73700
Iowa County,Iowa,80.4890135788362,19,095,137300
Jackson County,Iowa,78.7927729440258,19,097,112700
Jasper County,Iowa,79.679281386481,19,099,116000
Jefferson County,Iowa,80.5375633016688,19,101,90100
Johnson County,Iowa,82.1844619705219,19,103,183100
Jones County,Iowa,80.4953758790235,19,105,119000
Keokuk County,Iowa,79.9374405823347,19,107,76200
Kossuth County,Iowa,81.3548113270652,19,109,88300
Lee County,Iowa,76.9093007291384,19,111,82200
Linn County,Iowa,80.3734841779471,19,113,142300
Louisa County,Iowa,78.9730880153079,19,115,94100
Lucas County,Iowa,78.5851293938875,19,117,84700
Lyon County,Iowa,81.148179863915,19,119,105500
Madison County,Iowa,79.6420925599423,19,121,159600
Mahaska County,Iowa,79.6022227539185,19,123,99100
Marion County,Iowa,79.1450118292749,19,125,132700
Marshall County,Iowa,78.0445772470682,19,127,104000
Mills County,Iowa,78.3787233326155,19,129,151400
Mitchell County,Iowa,80.9629944583236,19,131,100400
Monona County,Iowa,77.2080652922631,19,133,74800
Monroe County,Iowa,77.6385536835239,19,135,87700
Montgomery County,Iowa,77.6066167054178,19,137,78200
Muscatine County,Iowa,78.6910323238503,19,139,120600
O'Brien County,Iowa,79.7436127895147,19,141,86000
Osceola County,Iowa,79.8812026689713,19,143,73600
Page County,Iowa,78.2319295523827,19,145,77600
Palo Alto County,Iowa,78.9326403619784,19,147,82300
Plymouth County,Iowa,80.5580434613828,19,149,128300
Pocahontas County,Iowa,79.0080443171667,19,151,56700
Polk County,Iowa,79.1754143849637,19,153,153600
Pottawattamie County,Iowa,78.0415384502436,19,155,124700
Poweshiek County,Iowa,79.6932079753112,19,157,119100
Ringgold County,Iowa,78.4221074278507,19,159,84300
Sac County,Iowa,79.5272165554243,19,161,78300
Scott County,Iowa,79.1499528008644,19,163,141400
Shelby County,Iowa,80.6377713275269,19,165,104600
Sioux County,Iowa,82.7612252358714,19,167,129400
Story County,Iowa,82.2541933418442,19,169,160700
Tama County,Iowa,79.153842170556,19,171,100100
Taylor County,Iowa,79.3234526473165,19,173,65100
Union County,Iowa,78.083341899027,19,175,91000
Van Buren County,Iowa,78.1376478488718,19,177,67500
Wapello County,Iowa,77.2596943299344,19,179,77500
Warren County,Iowa,79.8319844812265,19,181,154600
Washington County,Iowa,80.0296148725653,19,183,116900
Wayne County,Iowa,77.9069421572314,19,185,60000
Webster County,Iowa,77.4897411949446,19,187,84000
Winnebago County,Iowa,80.3397618258079,19,189,92900
Winneshiek County,Iowa,82.3930684122002,19,191,154300
Woodbury County,Iowa,78.0233128429221,19,193,97400
Worth County,Iowa,79.5973204812741,19,195,98300
Wright County,Iowa,80.1111034736425,19,197,74200
Allen County,Kansas,75.7456016642854,20,001,63400
Anderson County,Kansas,78.0583821521914,20,003,87300
Atchison County,Kansas,77.1504931865396,20,005,87800
Barber County,Kansas,77.1977168973389,20,007,58000
Barton County,Kansas,78.1535671040513,20,009,73600
Bourbon County,Kansas,76.2854403262409,20,011,79900
Brown County,Kansas,76.9812546175143,20,013,80400
Butler County,Kansas,77.8251955223233,20,015,124900
Chase County,Kansas,78.4145984726479,20,017,80300
Chautauqua County,Kansas,76.3346180527011,20,019,46100
Cherokee County,Kansas,74.6605686182445,20,021,71900
Cheyenne County,Kansas,79.6657253219841,20,023,72600
Clark County,Kansas,78.7761348381694,20,025,56400
Clay County,Kansas,79.3155442773043,20,027,87200
Cloud County,Kansas,77.3372183424685,20,029,63800
Coffey County,Kansas,77.097468868888,20,031,102200
Comanche County,Kansas,76.5891534858085,20,033,47900
Cowley County,Kansas,75.7334693099381,20,035,79900
Crawford County,Kansas,76.3057239132614,20,037,83400
Decatur County,Kansas,79.1376102801554,20,039,54500
Dickinson County,Kansas,77.9415010982874,20,041,106400
Doniphan County,Kansas,78.6141829095255,20,043,85000
Douglas County,Kansas,80.6223100312615,20,045,178700
Edwards County,Kansas,77.437540836725,20,047,54900
Elk County,Kansas,76.5425902788036,20,049,53400
Ellis County,Kansas,79.5002510274274,20,051,134700
Ellsworth County,Kansas,78.2155842277977,20,053,71100
Finney County,Kansas,79.4701987982048,20,055,106900
Ford County,Kansas,78.5103828841101,20,057,87300
Franklin County,Kansas,77.7326210452103,20,059,120000
Geary County,Kansas,76.5520605133894,20,061,130600
Gove County,Kansas,79.7026220074315,20,063,66800
Graham County,Kansas,79.6215240756737,20,065,67400
Grant County,Kansas,78.5520497002638,20,067,88200
Gray County,Kansas,79.1125050506102,20,069,102400
Greeley County,Kansas,77.279476836115,20,071,76600
Greenwood County,Kansas,76.0226404951917,20,073,55700
Hamilton County,Kansas,76.7582074560122,20,075,75700
Harper County,Kansas,76.2078805872183,20,077,67000
Harvey County,Kansas,78.6615919428302,20,079,107800
Haskell County,Kansas,79.3283007326473,20,081,98300
Hodgeman County,Kansas,79.3734751905449,20,083,72400
Jackson County,Kansas,78.2216025523955,20,085,116500
Jefferson County,Kansas,78.7516709491591,20,087,131700
Jewell County,Kansas,79.0035785746987,20,089,50500
Johnson County,Kansas,81.5867012206082,20,091,211900
Kearny County,Kansas,77.8907643634897,20,093,92000
Kingman County,Kansas,76.0055896995841,20,095,87600
Kiowa County,Kansas,78.9243444142467,20,097,100300
Labette County,Kansas,75.689096203584,20,099,64700
Lane County,Kansas,77.3616568405227,20,101,57000
Leavenworth County,Kansas,78.9239494251314,20,103,166600
Lincoln County,Kansas,79.1308749905149,20,105,61000
Linn County,Kansas,77.4007527105963,20,107,98800
Logan County,Kansas,78.7689299293396,20,109,74600
Lyon County,Kansas,78.4198020871217,20,111,92700
McPherson County,Kansas,78.6348894981866,20,113,121400
Marion County,Kansas,78.6246839087988,20,115,81500
Marshall County,Kansas,79.1787437971039,20,117,77700
Meade County,Kansas,78.9529578654015,20,119,83600
Miami County,Kansas,78.9959941157408,20,121,163200
Mitchell County,Kansas,78.6097725548086,20,123,70700
Montgomery County,Kansas,75.3982622227074,20,125,72500
Morris County,Kansas,78.6609828704592,20,127,76800
Morton County,Kansas,77.2933023413455,20,129,73400
Nemaha County,Kansas,79.7719740061442,20,131,89800
Neosho County,Kansas,76.755450035774,20,133,68900
Ness County,Kansas,78.6010251872461,20,135,53800
Norton County,Kansas,79.0986802177561,20,137,63600
Osage County,Kansas,77.7131825199691,20,139,96200
Osborne County,Kansas,78.2756639650454,20,141,50000
Ottawa County,Kansas,77.4322416400935,20,143,84800
Pawnee County,Kansas,78.1007669141943,20,145,70800
Phillips County,Kansas,78.2187309585589,20,147,61600
Pottawatomie County,Kansas,79.9509984873056,20,149,152000
Pratt County,Kansas,77.6921346587163,20,151,73600
Rawlins County,Kansas,79.1283792229379,20,153,60600
Reno County,Kansas,77.8903584400063,20,155,90000
Republic County,Kansas,78.4787187962831,20,157,46900
Rice County,Kansas,76.8711925734521,20,159,71200
Riley County,Kansas,81.3715194752047,20,161,166900
Rooks County,Kansas,78.3120928233758,20,163,63400
Rush County,Kansas,77.8988005800046,20,165,53600
Russell County,Kansas,78.5145373760544,20,167,64800
Saline County,Kansas,78.1704293082708,20,169,119900
Scott County,Kansas,78.5627686652649,20,171,95500
Sedgwick County,Kansas,77.6733449756353,20,173,123000
Seward County,Kansas,78.6347244402381,20,175,86400
Shawnee County,Kansas,77.6688389578252,20,177,119400
Sheridan County,Kansas,79.7943373498445,20,179,78700
Sherman County,Kansas,77.516984994898,20,181,69000
Smith County,Kansas,79.0627811265411,20,183,59500
Stafford County,Kansas,77.1824423958935,20,185,59300
Stanton County,Kansas,78.9906303111057,20,187,85200
Stevens County,Kansas,78.9106161997635,20,189,78100
Sumner County,Kansas,76.8333564746614,20,191,85600
Thomas County,Kansas,79.3598170027844,20,193,92200
Trego County,Kansas,78.5971100115041,20,195,69100
Wabaunsee County,Kansas,78.8903440815747,20,197,109000
Wallace County,Kansas,79.3895270451535,20,199,64100
Washington County,Kansas,79.4062152657966,20,201,55800
Wichita County,Kansas,79.0281555988547,20,203,71500
Wilson County,Kansas,75.6740580994789,20,205,62300
Woodson County,Kansas,76.3196155757124,20,207,53800
Wyandotte County,Kansas,75.6788047893435,20,209,96000
Adair County,Kentucky,76.8951273884187,21,001,78900
Allen County,Kentucky,75.5537560118933,21,003,93500
Anderson County,Kentucky,76.6689800272318,21,005,132700
Ballard County,Kentucky,75.1249448879756,21,007,91800
Barren County,Kentucky,76.2181002388888,21,009,101800
Bath County,Kentucky,73.6919354847708,21,011,65900
Bell County,Kentucky,72.1545932485008,21,013,66200
Boone County,Kentucky,78.9787600807626,21,015,173000
Bourbon County,Kentucky,76.148520208131,21,017,139000
Boyd County,Kentucky,75.286820982908,21,019,96700
Boyle County,Kentucky,77.1462163595648,21,021,132700
Bracken County,Kentucky,74.8446210398713,21,023,89000
Breathitt County,Kentucky,70.0415135650985,21,025,50700
Breckinridge County,Kentucky,75.6507406495333,21,027,81800
Bullitt County,Kentucky,78.4187380405662,21,029,146600
Butler County,Kentucky,75.0760325204733,21,031,80100
Caldwell County,Kentucky,75.4563764083961,21,033,78500
Calloway County,Kentucky,77.0999511193579,21,035,113600
Campbell County,Kentucky,77.2566845266223,21,037,147600
Carlisle County,Kentucky,75.6041427230956,21,039,73800
Carroll County,Kentucky,73.2590590509219,21,041,99600
Carter County,Kentucky,74.7136005684046,21,043,74900
Casey County,Kentucky,74.6275677580659,21,045,76200
Christian County,Kentucky,75.3410818188128,21,047,100900
Clark County,Kentucky,75.3869072888123,21,049,139100
Clay County,Kentucky,71.6387957521678,21,051,58300
Clinton County,Kentucky,73.8631933008376,21,053,67700
Crittenden County,Kentucky,74.5557027872821,21,055,74900
Cumberland County,Kentucky,73.920137220099,21,057,63300
Daviess County,Kentucky,77.1597737928846,21,059,108300
Edmonson County,Kentucky,77.0390623633687,21,061,91400
Elliott County,Kentucky,75.5980470389881,21,063,69800
Estill County,Kentucky,72.7582824254055,21,065,73800
Fayette County,Kentucky,78.4904824391869,21,067,163000
Fleming County,Kentucky,73.9729178875857,21,069,82000
Floyd County,Kentucky,71.5768261599747,21,071,69600
Franklin County,Kentucky,76.5156574529496,21,073,142200
Fulton County,Kentucky,72.730042355421,21,075,58500
Gallatin County,Kentucky,72.9563859777985,21,077,101700
Garrard County,Kentucky,77.6303146171834,21,079,115600
Grant County,Kentucky,74.6936022231672,21,081,123400
Graves County,Kentucky,75.8077427780724,21,083,85000
Grayson County,Kentucky,74.203757171922,21,085,89200
Green County,Kentucky,76.2308931842454,21,087,72000
Greenup County,Kentucky,75.6280139153187,21,089,91600
Hancock County,Kentucky,76.9052312418095,21,091,90200
Hardin County,Kentucky,77.274197955433,21,093,140600
Harlan County,Kentucky,71.0630213845707,21,095,52700
Harrison County,Kentucky,74.7897773768268,21,097,105600
Hart County,Kentucky,74.9852122897416,21,099,77300
Henderson County,Kentucky,76.0040643726601,21,101,100500
Henry County,Kentucky,75.3369902764808,21,103,124900
Hickman County,Kentucky,76.0514933400692,21,105,61400
Hopkins County,Kentucky,74.4535311676816,21,107,83300
Jackson County,Kentucky,72.8152323363802,21,109,62300
Jefferson County,Kentucky,76.6103484991577,21,111,148700
Jessamine County,Kentucky,77.567987074532,21,113,157000
Johnson County,Kentucky,72.710308234689,21,115,76600
Kenton County,Kentucky,76.396194448502,21,117,146200
Knott County,Kentucky,72.5640164701593,21,119,57900
Knox County,Kentucky,72.9002154045939,21,121,73500
Larue County,Kentucky,76.1120641645342,21,123,96400
Laurel County,Kentucky,75.0464481736786,21,125,96200
Lawrence County,Kentucky,73.3012000044671,21,127,75200
Lee County,Kentucky,71.2206644427907,21,129,57900
Leslie County,Kentucky,71.0435658901931,21,131,50500
Letcher County,Kentucky,72.1227170347455,21,133,54800
Lewis County,Kentucky,74.0857570285331,21,135,61100
Lincoln County,Kentucky,74.8709717233835,21,137,84400
Livingston County,Kentucky,74.8750058070676,21,139,81600
Logan County,Kentucky,75.7509910871707,21,141,87700
Lyon County,Kentucky,76.479913302617,21,143,96600
McCracken County,Kentucky,75.9825596618081,21,145,118600
McCreary County,Kentucky,72.6023149390992,21,147,65300
McLean County,Kentucky,75.0159964761838,21,149,80300
Madison County,Kentucky,76.8595000070909,21,151,143000
Magoffin County,Kentucky,72.5268484582371,21,153,48300
Marion County,Kentucky,76.0971102267259,21,155,100600
Marshall County,Kentucky,75.8141217191829,21,157,103300
Martin County,Kentucky,72.6005125595288,21,159,77100
Mason County,Kentucky,74.4527109111077,21,161,99000
Meade County,Kentucky,76.7511220573896,21,163,111100
Menifee County,Kentucky,74.4094075459957,21,165,68800
Mercer County,Kentucky,75.6375088727127,21,167,125600
