County,State,State_FIPS,County_FIPS,housing_cost_burden
Hendricks County,Indiana,18,063,1143.0
Henry County,Indiana,18,065,382.0
Howard County,Indiana,18,067,833.0
Huntington County,Indiana,18,069,483.0
Jackson County,Indiana,18,071,298.0
Jasper County,Indiana,18,073,275.0
Jay County,Indiana,18,075,181.0
Jefferson County,Indiana,18,077,329.0
Jennings County,Indiana,18,079,131.0
Johnson County,Indiana,18,081,1269.0
Knox County,Indiana,18,083,412.0
Kosciusko County,Indiana,18,085,366.0
LaGrange County,Indiana,18,087,142.0
Lake County,Indiana,18,089,4436.0
LaPorte County,Indiana,18,091,1097.0
Lawrence County,Indiana,18,093,395.0
Madison County,Indiana,18,095,1449.0
Marion County,Indiana,18,097,13933.0
Marshall County,Indiana,18,099,215.0
Martin County,Indiana,18,101,82.0
Miami County,Indiana,18,103,286.0
Monroe County,Indiana,18,105,2007.0
Montgomery County,Indiana,18,107,410.0
Morgan County,Indiana,18,109,477.0
Newton County,Indiana,18,111,178.0
Noble County,Indiana,18,113,480.0
Ohio County,Indiana,18,115,15.0
Orange County,Indiana,18,117,164.0
Owen County,Indiana,18,119,132.0
Parke County,Indiana,18,121,102.0
Perry County,Indiana,18,123,87.0
Pike County,Indiana,18,125,64.0
Porter County,Indiana,18,127,876.0
Posey County,Indiana,18,129,84.0
Pulaski County,Indiana,18,131,85.0
Putnam County,Indiana,18,133,129.0
Randolph County,Indiana,18,135,191.0
Ripley County,Indiana,18,137,186.0
Rush County,Indiana,18,139,106.0
Saint Joseph County,Indiana,18,141,2734.0
Scott County,Indiana,18,143,162.0
Shelby County,Indiana,18,145,321.0
Spencer County,Indiana,18,147,86.0
Starke County,Indiana,18,149,54.0
Steuben County,Indiana,18,151,305.0
Sullivan County,Indiana,18,153,169.0
Switzerland County,Indiana,18,155,97.0
Tippecanoe County,Indiana,18,157,2684.0
Tipton County,Indiana,18,159,147.0
Union County,Indiana,18,161,76.0
Vanderburgh County,Indiana,18,163,2413.0
Vermillion County,Indiana,18,165,122.0
Vigo County,Indiana,18,167,1377.0
Wabash County,Indiana,18,169,178.0
Warren County,Indiana,18,171,40.0
Warrick County,Indiana,18,173,493.0
Washington County,Indiana,18,175,165.0
Wayne County,Indiana,18,177,976.0
Wells County,Indiana,18,179,328.0
White County,Indiana,18,181,106.0
Whitley County,Indiana,18,183,229.0
Adair County,Iowa,19,001,55.0
Adams County,Iowa,19,003,17.0
Allamakee County,Iowa,19,005,65.0
Appanoose County,Iowa,19,007,143.0
Audubon County,Iowa,19,009,25.0
Benton County,Iowa,19,011,130.0
Black Hawk County,Iowa,19,013,1465.0
Boone County,Iowa,19,015,262.0
Bremer County,Iowa,19,017,97.0
Buchanan County,Iowa,19,019,57.0
Buena Vista County,Iowa,19,021,201.0
Butler County,Iowa,19,023,78.0
Calhoun County,Iowa,19,025,80.0
Carroll County,Iowa,19,027,264.0
Cass County,Iowa,19,029,212.0
Cedar County,Iowa,19,031,68.0
Cerro Gordo County,Iowa,19,033,443.0
Cherokee County,Iowa,19,035,111.0
Chickasaw County,Iowa,19,037,112.0
Clarke County,Iowa,19,039,117.0
Clay County,Iowa,19,041,133.0
Clayton County,Iowa,19,043,106.0
Clinton County,Iowa,19,045,522.0
Crawford County,Iowa,19,047,167.0
Dallas County,Iowa,19,049,510.0
Davis County,Iowa,19,051,61.0
Decatur County,Iowa,19,053,81.0
Delaware County,Iowa,19,055,94.0
Des Moines County,Iowa,19,057,436.0
Dickinson County,Iowa,19,059,99.0
Dubuque County,Iowa,19,061,884.0
Emmet County,Iowa,19,063,79.0
Fayette County,Iowa,19,065,160.0
Floyd County,Iowa,19,067,187.0
Franklin County,Iowa,19,069,38.0
Fremont County,Iowa,19,071,97.0
Greene County,Iowa,19,073,52.0
Grundy County,Iowa,19,075,66.0
Guthrie County,Iowa,19,077,61.0
Hamilton County,Iowa,19,079,87.0
Hancock County,Iowa,19,081,33.0
Hardin County,Iowa,19,083,174.0
Harrison County,Iowa,19,085,117.0
Henry County,Iowa,19,087,99.0
Howard County,Iowa,19,089,84.0
Humboldt County,Iowa,19,091,120.0
Ida County,Iowa,19,093,44.0
Iowa County,Iowa,19,095,91.0
Jackson County,Iowa,19,097,212.0
Jasper County,Iowa,19,099,218.0
Jefferson County,Iowa,19,101,144.0
Johnson County,Iowa,19,103,1645.0
Jones County,Iowa,19,105,109.0
Keokuk County,Iowa,19,107,92.0
Kossuth County,Iowa,19,109,107.0
Lee County,Iowa,19,111,287.0
Linn County,Iowa,19,113,2144.0
Louisa County,Iowa,19,115,71.0
Lucas County,Iowa,19,117,30.0
Lyon County,Iowa,19,119,34.0
Madison County,Iowa,19,121,162.0
Mahaska County,Iowa,19,123,131.0
Marion County,Iowa,19,125,178.0
Marshall County,Iowa,19,127,311.0
Mills County,Iowa,19,129,47.0
Mitchell County,Iowa,19,131,15.0
Monona County,Iowa,19,133,122.0
Monroe County,Iowa,19,135,75.0
Montgomery County,Iowa,19,137,56.0
Muscatine County,Iowa,19,139,291.0
O'Brien County,Iowa,19,141,56.0
Osceola County,Iowa,19,143,19.0
Page County,Iowa,19,145,119.0
Palo Alto County,Iowa,19,147,83.0
Plymouth County,Iowa,19,149,151.0
Pocahontas County,Iowa,19,151,13.0
Polk County,Iowa,19,153,4344.0
Pottawattamie County,Iowa,19,155,828.0
Poweshiek County,Iowa,19,157,192.0
Ringgold County,Iowa,19,159,32.0
Sac County,Iowa,19,161,30.0
Scott County,Iowa,19,163,1761.0
Shelby County,Iowa,19,165,127.0
Sioux County,Iowa,19,167,108.0
Story County,Iowa,19,169,1087.0
Tama County,Iowa,19,171,54.0
Taylor County,Iowa,19,173,92.0
Union County,Iowa,19,175,165.0
Van Buren County,Iowa,19,177,11.0
Wapello County,Iowa,19,179,349.0
Warren County,Iowa,19,181,374.0
Washington County,Iowa,19,183,165.0
Wayne County,Iowa,19,185,17.0
Webster County,Iowa,19,187,405.0
Winnebago County,Iowa,19,189,23.0
Winneshiek County,Iowa,19,191,31.0
Woodbury County,Iowa,19,193,1252.0
Worth County,Iowa,19,195,76.0
Wright County,Iowa,19,197,157.0
Allen County,Kansas,20,001,122.0
Anderson County,Kansas,20,003,107.0
Atchison County,Kansas,20,005,65.0
Barber County,Kansas,20,007,21.0
Barton County,Kansas,20,009,167.0
Bourbon County,Kansas,20,011,119.0
Brown County,Kansas,20,013,132.0
Butler County,Kansas,20,015,701.0
Chase County,Kansas,20,017,30.0
Chautauqua County,Kansas,20,019,31.0
Cherokee County,Kansas,20,021,138.0
Cheyenne County,Kansas,20,023,2.0
Clark County,Kansas,20,025,3.0
Clay County,Kansas,20,027,49.0
Cloud County,Kansas,20,029,48.0
Coffey County,Kansas,20,031,85.0
Comanche County,Kansas,20,033,16.0
Cowley County,Kansas,20,035,478.0
Crawford County,Kansas,20,037,528.0
Decatur County,Kansas,20,039,34.0
Dickinson County,Kansas,20,041,322.0
Doniphan County,Kansas,20,043,79.0
Douglas County,Kansas,20,045,1546.0
Edwards County,Kansas,20,047,0.0
Elk County,Kansas,20,049,22.0
Ellis County,Kansas,20,051,465.0
Ellsworth County,Kansas,20,053,31.0
Finney County,Kansas,20,055,279.0
Ford County,Kansas,20,057,103.0
Franklin County,Kansas,20,059,236.0
Geary County,Kansas,20,061,520.0
Gove County,Kansas,20,063,14.0
Graham County,Kansas,20,065,18.0
Grant County,Kansas,20,067,34.0
Gray County,Kansas,20,069,63.0
Greeley County,Kansas,20,071,4.0
Greenwood County,Kansas,20,073,63.0
Hamilton County,Kansas,20,075,9.0
Harper County,Kansas,20,077,47.0
Harvey County,Kansas,20,079,526.0
Haskell County,Kansas,20,081,12.0
Hodgeman County,Kansas,20,083,13.0
Jackson County,Kansas,20,085,108.0
Jefferson County,Kansas,20,087,57.0
Jewell County,Kansas,20,089,5.0
Johnson County,Kansas,20,091,5914.0
Kearny County,Kansas,20,093,12.0
Kingman County,Kansas,20,095,37.0
Kiowa County,Kansas,20,097,38.0
Labette County,Kansas,20,099,343.0
Lane County,Kansas,20,101,18.0
Leavenworth County,Kansas,20,103,624.0
Lincoln County,Kansas,20,105,23.0
Linn County,Kansas,20,107,50.0
Logan County,Kansas,20,109,51.0
Lyon County,Kansas,20,111,227.0
McPherson County,Kansas,20,113,198.0
Marion County,Kansas,20,115,65.0
Marshall County,Kansas,20,117,157.0
Meade County,Kansas,20,119,18.0
Miami County,Kansas,20,121,214.0
Mitchell County,Kansas,20,123,60.0
Montgomery County,Kansas,20,125,329.0
Morris County,Kansas,20,127,28.0
Morton County,Kansas,20,129,16.0
Nemaha County,Kansas,20,131,78.0
Neosho County,Kansas,20,133,81.0
Ness County,Kansas,20,135,24.0
Norton County,Kansas,20,137,1.0
Osage County,Kansas,20,139,107.0
Osborne County,Kansas,20,141,6.0
Ottawa County,Kansas,20,143,21.0
Pawnee County,Kansas,20,145,113.0
Phillips County,Kansas,20,147,62.0
Pottawatomie County,Kansas,20,149,130.0
Pratt County,Kansas,20,151,9.0
Rawlins County,Kansas,20,153,14.0
Reno County,Kansas,20,155,575.0
Republic County,Kansas,20,157,37.0
Rice County,Kansas,20,159,45.0
Riley County,Kansas,20,161,1269.0
Rooks County,Kansas,20,163,21.0
Rush County,Kansas,20,165,34.0
Russell County,Kansas,20,167,17.0
Saline County,Kansas,20,169,598.0
Scott County,Kansas,20,171,0.0
Sedgwick County,Kansas,20,173,5095.0
Seward County,Kansas,20,175,215.0
Shawnee County,Kansas,20,177,2192.0
Sheridan County,Kansas,20,179,23.0
Sherman County,Kansas,20,181,44.0
Smith County,Kansas,20,183,19.0
Stafford County,Kansas,20,185,16.0
Stanton County,Kansas,20,187,6.0
Stevens County,Kansas,20,189,12.0
Sumner County,Kansas,20,191,147.0
Thomas County,Kansas,20,193,54.0
Trego County,Kansas,20,195,8.0
Wabaunsee County,Kansas,20,197,31.0
Wallace County,Kansas,20,199,0.0
Washington County,Kansas,20,201,18.0
Wichita County,Kansas,20,203,9.0
Wilson County,Kansas,20,205,150.0
Woodson County,Kansas,20,207,30.0
Wyandotte County,Kansas,20,209,2057.0
Adair County,Kentucky,21,001,119.0
Allen County,Kentucky,21,003,74.0
Anderson County,Kentucky,21,005,202.0
Ballard County,Kentucky,21,007,52.0
Barren County,Kentucky,21,009,620.0
Bath County,Kentucky,21,011,119.0
Bell County,Kentucky,21,013,261.0
Boone County,Kentucky,21,015,865.0
Bourbon County,Kentucky,21,017,238.0
Boyd County,Kentucky,21,019,491.0
Boyle County,Kentucky,21,021,331.0
Bracken County,Kentucky,21,023,98.0
Breathitt County,Kentucky,21,025,76.0
Breckinridge County,Kentucky,21,027,116.0
Bullitt County,Kentucky,21,029,437.0
Butler County,Kentucky,21,031,142.0
Caldwell County,Kentucky,21,033,196.0
Calloway County,Kentucky,21,035,590.0
Campbell County,Kentucky,21,037,852.0
Carlisle County,Kentucky,21,039,33.0
Carroll County,Kentucky,21,041,115.0
Carter County,Kentucky,21,043,133.0
Casey County,Kentucky,21,045,74.0
Christian County,Kentucky,21,047,1077.0
Clark County,Kentucky,21,049,479.0
Clay County,Kentucky,21,051,53.0
Clinton County,Kentucky,21,053,82.0
Crittenden County,Kentucky,21,055,35.0
Cumberland County,Kentucky,21,057,69.0
Daviess County,Kentucky,21,059,1035.0
Edmonson County,Kentucky,21,061,23.0
Elliott County,Kentucky,21,063,51.0
Estill County,Kentucky,21,065,167.0
Fayette County,Kentucky,21,067,4269.0
Fleming County,Kentucky,21,069,71.0
Floyd County,Kentucky,21,071,441.0
Franklin County,Kentucky,21,073,613.0
Fulton County,Kentucky,21,075,63.0
Gallatin County,Kentucky,21,077,68.0
Garrard County,Kentucky,21,079,71.0
Grant County,Kentucky,21,081,174.0
Graves County,Kentucky,21,083,198.0
Grayson County,Kentucky,21,085,277.0
Green County,Kentucky,21,087,62.0
Greenup County,Kentucky,21,089,203.0
Hancock County,Kentucky,21,091,27.0
Hardin County,Kentucky,21,093,1476.0
Harlan County,Kentucky,21,095,264.0
Harrison County,Kentucky,21,097,105.0
Hart County,Kentucky,21,099,123.0
Henderson County,Kentucky,21,101,577.0
Henry County,Kentucky,21,103,136.0
Hickman County,Kentucky,21,105,44.0
Hopkins County,Kentucky,21,107,370.0
Jackson County,Kentucky,21,109,136.0
Jefferson County,Kentucky,21,111,9735.0
Jessamine County,Kentucky,21,113,403.0
Johnson County,Kentucky,21,115,258.0
Kenton County,Kentucky,21,117,1629.0
Knott County,Kentucky,21,119,81.0
Knox County,Kentucky,21,121,403.0
Larue County,Kentucky,21,123,152.0
Laurel County,Kentucky,21,125,560.0
Lawrence County,Kentucky,21,127,136.0
Lee County,Kentucky,21,129,31.0
Leslie County,Kentucky,21,131,48.0
Letcher County,Kentucky,21,133,66.0
Lewis County,Kentucky,21,135,49.0
Lincoln County,Kentucky,21,137,151.0
Livingston County,Kentucky,21,139,90.0
Logan County,Kentucky,21,141,335.0
Lyon County,Kentucky,21,143,65.0
McCracken County,Kentucky,21,145,731.0
McCreary County,Kentucky,21,147,66.0
McLean County,Kentucky,21,149,43.0
Madison County,Kentucky,21,151,1023.0
Magoffin County,Kentucky,21,153,94.0
Marion County,Kentucky,21,155,229.0
Marshall County,Kentucky,21,157,140.0
Martin County,Kentucky,21,159,196.0
Mason County,Kentucky,21,161,132.0
Meade County,Kentucky,21,163,267.0
Menifee County,Kentucky,21,165,23.0
Mercer County,Kentucky,21,167,267.0
Metcalfe County,Kentucky,21,169,29.0
Monroe County,Kentucky,21,171,113.0
Montgomery County,Kentucky,21,173,321.0
Morgan County,Kentucky,21,175,79.0
Muhlenberg County,Kentucky,21,177,114.0
Nelson County,Kentucky,21,179,388.0
Nicholas County,Kentucky,21,181,67.0
Ohio County,Kentucky,21,183,154.0
Oldham County,Kentucky,21,185,132.0
Owen County,Kentucky,21,187,89.0
Owsley County,Kentucky,21,189,22.0
Pendleton County,Kentucky,21,191,84.0
Perry County,Kentucky,21,193,113.0
Pike County,Kentucky,21,195,589.0
Powell County,Kentucky,21,197,124.0
Pulaski County,Kentucky,21,199,485.0
Robertson County,Kentucky,21,201,24.0
Rockcastle County,Kentucky,21,203,92.0
Rowan County,Kentucky,21,205,175.0
Russell County,Kentucky,21,207,214.0
Scott County,Kentucky,21,209,378.0
Shelby County,Kentucky,21,211,504.0
Simpson County,Kentucky,21,213,163.0
Spencer County,Kentucky,21,215,64.0
Taylor County,Kentucky,21,217,181.0
Todd County,Kentucky,21,219,87.0
Trigg County,Kentucky,21,221,153.0
Trimble County,Kentucky,21,223,65.0
Union County,Kentucky,21,225,157.0
Warren County,Kentucky,21,227,1288.0
Washington County,Kentucky,21,229,85.0
Wayne County,Kentucky,21,231,194.0
Webster County,Kentucky,21,233,148.0
Whitley County,Kentucky,21,235,515.0
Wolfe County,Kentucky,21,237,43.0
Woodford County,Kentucky,21,239,127.0
Acadia Parish,Louisiana,22,001,539.0
Allen Parish,Louisiana,22,003,176.0
Ascension Parish,Louisiana,22,005,574.0
Assumption Parish,Louisiana,22,007,79.0
Avoyelles Parish,Louisiana,22,009,453.0
Beauregard Parish,Louisiana,22,011,241.0
Bienville Parish,Louisiana,22,013,109.0
Bossier Parish,Louisiana,22,015,1478.0
Caddo Parish,Louisiana,22,017,2780.0
Calcasieu Parish,Louisiana,22,019,1612.0
Caldwell Parish,Louisiana,22,021,33.0
Cameron Parish,Louisiana,22,023,0.0
Catahoula Parish,Louisiana,22,025,69.0
Claiborne Parish,Louisiana,22,027,121.0
Concordia Parish,Louisiana,22,029,161.0
De Soto Parish,Louisiana,22,031,233.0
East Baton Rouge Parish,Louisiana,22,033,5407.0
East Carroll Parish,Louisiana,22,035,122.0
East Feliciana Parish,Louisiana,22,037,105.0
Evangeline Parish,Louisiana,22,039,329.0
Franklin Parish,Louisiana,22,041,145.0
Grant Parish,Louisiana,22,043,140.0
Iberia Parish,Louisiana,22,045,470.0
Iberville Parish,Louisiana,22,047,174.0
Jackson Parish,Louisiana,22,049,135.0
Jefferson Parish,Louisiana,22,051,5353.0
Jefferson Davis Parish,Louisiana,22,053,179.0
Lafayette Parish,Louisiana,22,055,1832.0
Lafourche Parish,Louisiana,22,057,495.0
LaSalle Parish,Louisiana,22,059,5.0
Lincoln Parish,Louisiana,22,061,537.0
Livingston Parish,Louisiana,22,063,509.0
Madison Parish,Louisiana,22,065,166.0
Morehouse Parish,Louisiana,22,067,206.0
Natchitoches Parish,Louisiana,22,069,436.0
Orleans Parish,Louisiana,22,071,6102.0
Ouachita Parish,Louisiana,22,073,2059.0
Plaquemines Parish,Louisiana,22,075,291.0
Pointe Coupee Parish,Louisiana,22,077,159.0
Rapides Parish,Louisiana,22,079,1228.0
Red River Parish,Louisiana,22,081,72.0
Richland Parish,Louisiana,22,083,193.0
Sabine Parish,Louisiana,22,085,106.0
Saint Bernard Parish,Louisiana,22,087,300.0
Saint Charles Parish,Louisiana,22,089,238.0
Saint Helena Parish,Louisiana,22,091,38.0
Saint James Parish,Louisiana,22,093,87.0
Saint John the Baptist Parish,Louisiana,22,095,286.0
Saint Landry Parish,Louisiana,22,097,574.0
Saint Martin Parish,Louisiana,22,099,203.0
Saint Mary Parish,Louisiana,22,101,293.0
Saint Tammany Parish,Louisiana,22,103,2060.0
Tangipahoa Parish,Louisiana,22,105,1086.0
Tensas Parish,Louisiana,22,107,9.0
Terrebonne Parish,Louisiana,22,109,572.0
Union Parish,Louisiana,22,111,105.0
Vermilion Parish,Louisiana,22,113,289.0
Vernon Parish,Louisiana,22,115,774.0
Washington Parish,Louisiana,22,117,269.0
Webster Parish,Louisiana,22,119,286.0
West Baton Rouge Parish,Louisiana,22,121,100.0
West Carroll Parish,Louisiana,22,123,63.0
West Feliciana Parish,Louisiana,22,125,85.0
Winn Parish,Louisiana,22,127,159.0
Androscoggin County,Maine,23,001,1400.0
Aroostook County,Maine,23,003,837.0
Cumberland County,Maine,23,005,3671.0
Franklin County,Maine,23,007,149.0
Hancock County,Maine,23,009,459.0
Kennebec County,Maine,23,011,1508.0
Knox County,Maine,23,013,434.0
Lincoln County,Maine,23,015,244.0
Oxford County,Maine,23,017,376.0
Penobscot County,Maine,23,019,1639.0
Piscataquis County,Maine,23,021,191.0
Sagadahoc County,Maine,23,023,293.0
Somerset County,Maine,23,025,293.0
Waldo County,Maine,23,027,338.0
Washington County,Maine,23,029,373.0
York County,Maine,23,031,2107.0
Allegany County,Maryland,24,001,707.0
Anne Arundel County,Maryland,24,003,4729.0
Baltimore County,Maryland,24,005,9251.0
Calvert County,Maryland,24,009,570.0
Caroline County,Maryland,24,011,229.0
Carroll County,Maryland,24,013,779.0
Cecil County,Maryland,24,015,767.0
Charles County,Maryland,24,017,1015.0
Dorchester County,Maryland,24,019,378.0
Frederick County,Maryland,24,021,1952.0
Garrett County,Maryland,24,023,191.0
Harford County,Maryland,24,025,1525.0
Howard County,Maryland,24,027,2274.0
Kent County,Maryland,24,029,210.0
Queen Anne's County,Maryland,24,035,136.0
Saint Mary's County,Maryland,24,037,622.0
Somerset County,Maryland,24,039,224.0
Talbot County,Maryland,24,041,436.0
Washington County,Maryland,24,043,1608.0
Wicomico County,Maryland,24,045,1086.0
Worcester County,Maryland,24,047,425.0
Baltimore City,Maryland,24,510,10971.0
Montgomery County,Maryland,24,031,12498.0
Prince George's County,Maryland,24,033,11838.0
Barnstable County,Massachusetts,25,001,2086.0
Berkshire County,Massachusetts,25,003,1811.0
Bristol County,Massachusetts,25,005,7237.0
Dukes County,Massachusetts,25,007,89.0
Essex County,Massachusetts,25,009,10746.0
Franklin County,Massachusetts,25,011,940.0
Hampden County,Massachusetts,25,013,6966.0
Hampshire County,Massachusetts,25,015,1652.0
Middlesex County,Massachusetts,25,017,20186.0
Nantucket County,Massachusetts,25,019,69.0
Norfolk County,Massachusetts,25,021,7322.0
Plymouth County,Massachusetts,25,023,3841.0
Suffolk County,Massachusetts,25,025,19562.0
Worcester County,Massachusetts,25,027,10037.0
Alcona County,Michigan,26,001,11.0
Alger County,Michigan,26,003,48.0
Allegan County,Michigan,26,005,424.0
Alpena County,Michigan,26,007,190.0
Antrim County,Michigan,26,009,85.0
Arenac County,Michigan,26,011,81.0
Baraga County,Michigan,26,013,28.0
Barry County,Michigan,26,015,395.0
Bay County,Michigan,26,017,742.0
Benzie County,Michigan,26,019,83.0
Berrien County,Michigan,26,021,1366.0
Branch County,Michigan,26,023,347.0
Calhoun County,Michigan,26,025,1481.0
Cass County,Michigan,26,027,268.0
Charlevoix County,Michigan,26,029,252.0
Cheboygan County,Michigan,26,031,160.0
Chippewa County,Michigan,26,033,279.0
Clare County,Michigan,26,035,286.0
Clinton County,Michigan,26,037,574.0
Crawford County,Michigan,26,039,98.0
Delta County,Michigan,26,041,264.0
Dickinson County,Michigan,26,043,250.0
Eaton County,Michigan,26,045,1014.0
Emmet County,Michigan,26,047,258.0
Genesee County,Michigan,26,049,4074.0
Gladwin County,Michigan,26,051,188.0
Gogebic County,Michigan,26,053,99.0
Grand Traverse County,Michigan,26,055,612.0
Gratiot County,Michigan,26,057,367.0
Hillsdale County,Michigan,26,059,261.0
Houghton County,Michigan,26,061,286.0
Huron County,Michigan,26,063,144.0
Ingham County,Michigan,26,065,3907.0
Ionia County,Michigan,26,067,382.0
Iosco County,Michigan,26,069,116.0
Iron County,Michigan,26,071,79.0
Isabella County,Michigan,26,073,821.0
Jackson County,Michigan,26,075,1625.0
Kalamazoo County,Michigan,26,077,3110.0
Kalkaska County,Michigan,26,079,113.0
Kent County,Michigan,26,081,6215.0
Keweenaw County,Michigan,26,083,9.0
Lake County,Michigan,26,085,53.0
Lapeer County,Michigan,26,087,508.0
Leelanau County,Michigan,26,089,73.0
Lenawee County,Michigan,26,091,592.0
Livingston County,Michigan,26,093,704.0
Luce County,Michigan,26,095,56.0
Mackinac County,Michigan,26,097,90.0
Macomb County,Michigan,26,099,7464.0
Manistee County,Michigan,26,101,184.0
Marquette County,Michigan,26,103,730.0
Mason County,Michigan,26,105,214.0
Mecosta County,Michigan,26,107,322.0
Menominee County,Michigan,26,109,190.0
Midland County,Michigan,26,111,630.0
Missaukee County,Michigan,26,113,39.0
Monroe County,Michigan,26,115,1147.0
Montcalm County,Michigan,26,117,311.0
Montmorency County,Michigan,26,119,60.0
Muskegon County,Michigan,26,121,1267.0
Newaygo County,Michigan,26,123,249.0
Oakland County,Michigan,26,125,11312.0
Oceana County,Michigan,26,127,202.0
Ogemaw County,Michigan,26,129,138.0
Ontonagon County,Michigan,26,131,28.0
Osceola County,Michigan,26,133,136.0
Oscoda County,Michigan,26,135,26.0
Otsego County,Michigan,26,137,211.0
Ottawa County,Michigan,26,139,1627.0
Presque Isle County,Michigan,26,141,44.0
Roscommon County,Michigan,26,143,197.0
Saginaw County,Michigan,26,145,1575.0
Saint Clair County,Michigan,26,147,1626.0
Saint Joseph County,Michigan,26,149,563.0
Sanilac County,Michigan,26,151,264.0
Schoolcraft County,Michigan,26,153,75.0
Shiawassee County,Michigan,26,155,424.0
Tuscola County,Michigan,26,157,301.0
Van Buren County,Michigan,26,159,484.0
Washtenaw County,Michigan,26,161,4163.0
Wayne County,Michigan,26,163,17895.0
Wexford County,Michigan,26,165,276.0
Aitkin County,Minnesota,27,001,91.0
Anoka County,Minnesota,27,003,2200.0
Becker County,Minnesota,27,005,128.0
Beltrami County,Minnesota,27,007,485.0
Benton County,Minnesota,27,009,391.0
Big Stone County,Minnesota,27,011,14.0
Blue Earth County,Minnesota,27,013,815.0
Brown County,Minnesota,27,015,130.0
Carlton County,Minnesota,27,017,163.0
Carver County,Minnesota,27,019,666.0
Cass County,Minnesota,27,021,213.0
Chippewa County,Minnesota,27,023,85.0
Chisago County,Minnesota,27,025,271.0
Clay County,Minnesota,27,027,410.0
Clearwater County,Minnesota,27,029,45.0
Cook County,Minnesota,27,031,89.0
Cottonwood County,Minnesota,27,033,111.0
Crow Wing County,Minnesota,27,035,489.0
Dakota County,Minnesota,27,037,3450.0
Dodge County,Minnesota,27,039,80.0
Douglas County,Minnesota,27,041,335.0
Faribault County,Minnesota,27,043,61.0
Fillmore County,Minnesota,27,045,168.0
Freeborn County,Minnesota,27,047,322.0
Goodhue County,Minnesota,27,049,446.0
Grant County,Minnesota,27,051,48.0
Hennepin County,Minnesota,27,053,16114.0
Houston County,Minnesota,27,055,147.0
Hubbard County,Minnesota,27,057,104.0
Isanti County,Minnesota,27,059,268.0
Itasca County,Minnesota,27,061,313.0
Jackson County,Minnesota,27,063,86.0
Kanabec County,Minnesota,27,065,106.0
Kandiyohi County,Minnesota,27,067,352.0
Kittson County,Minnesota,27,069,26.0
Koochiching County,Minnesota,27,071,111.0
Lac qui Parle County,Minnesota,27,073,27.0
Lake County,Minnesota,27,075,101.0
Lake of the Woods County,Minnesota,27,077,41.0
Le Sueur County,Minnesota,27,079,186.0
Lincoln County,Minnesota,27,081,34.0
Lyon County,Minnesota,27,083,335.0
McLeod County,Minnesota,27,085,279.0
Mahnomen County,Minnesota,27,087,30.0
Marshall County,Minnesota,27,089,39.0
Martin County,Minnesota,27,091,183.0
Meeker County,Minnesota,27,093,142.0
Mille Lacs County,Minnesota,27,095,298.0
Morrison County,Minnesota,27,097,273.0
Mower County,Minnesota,27,099,408.0
Murray County,Minnesota,27,101,10.0
Nicollet County,Minnesota,27,103,265.0
Nobles County,Minnesota,27,105,193.0
Norman County,Minnesota,27,107,56.0
Olmsted County,Minnesota,27,109,1252.0
Otter Tail County,Minnesota,27,111,346.0
Pennington County,Minnesota,27,113,103.0
Pine County,Minnesota,27,115,195.0
Pipestone County,Minnesota,27,117,88.0
Polk County,Minnesota,27,119,220.0
Pope County,Minnesota,27,121,59.0
Ramsey County,Minnesota,27,123,7425.0
Red Lake County,Minnesota,27,125,30.0
Redwood County,Minnesota,27,127,73.0
Renville County,Minnesota,27,129,74.0
Rice County,Minnesota,27,131,440.0
Rock County,Minnesota,27,133,71.0
Roseau County,Minnesota,27,135,107.0
Saint Louis County,Minnesota,27,137,2394.0
Scott County,Minnesota,27,139,660.0
Sherburne County,Minnesota,27,141,494.0
Sibley County,Minnesota,27,143,111.0
Stearns County,Minnesota,27,145,1506.0
Steele County,Minnesota,27,147,139.0
Stevens County,Minnesota,27,149,69.0
Swift County,Minnesota,27,151,66.0
Todd County,Minnesota,27,153,211.0
Traverse County,Minnesota,27,155,17.0
Wabasha County,Minnesota,27,157,121.0
Wadena County,Minnesota,27,159,34.0
Waseca County,Minnesota,27,161,211.0
Washington County,Minnesota,27,163,1345.0
Watonwan County,Minnesota,27,165,59.0
Wilkin County,Minnesota,27,167,9.0
Winona County,Minnesota,27,169,415.0
Wright County,Minnesota,27,171,696.0
Yellow Medicine County,Minnesota,27,173,41.0
Adams County,Mississippi,28,001,218.0
Alcorn County,Mississippi,28,003,381.0
Amite County,Mississippi,28,005,49.0
Attala County,Mississippi,28,007,48.0
Benton County,Mississippi,28,009,30.0
Bolivar County,Mississippi,28,011,333.0
Calhoun County,Mississippi,28,013,129.0
Carroll County,Mississippi,28,015,21.0
Chickasaw County,Mississippi,28,017,78.0
Choctaw County,Mississippi,28,019,55.0
Claiborne County,Mississippi,28,021,61.0
Clarke County,Mississippi,28,023,75.0
Clay County,Mississippi,28,025,28.0
Coahoma County,Mississippi,28,027,361.0
Copiah County,Mississippi,28,029,88.0
Covington County,Mississippi,28,031,99.0
DeSoto County,Mississippi,28,033,1344.0
Forrest County,Mississippi,28,035,1035.0
Franklin County,Mississippi,28,037,36.0
George County,Mississippi,28,039,62.0
Greene County,Mississippi,28,041,22.0
Grenada County,Mississippi,28,043,241.0
Hancock County,Mississippi,28,045,503.0
Harrison County,Mississippi,28,047,2955.0
Hinds County,Mississippi,28,049,2888.0
Holmes County,Mississippi,28,051,133.0
