County,State,mean_life_expectancy,State_FIPS,County_FIPS,black_population
Hawaii County,Hawaii,79.9021805477702,15,001,1083
Honolulu County,Hawaii,81.4372917823407,15,003,18733
Kauai County,Hawaii,80.892712497556,15,007,456
Kalawao County,Hawaii,81.0521480376699,15,005,0
Maui County,Hawaii,81.0521480376699,15,009,898
Ada County,Idaho,80.4659988746763,16,001,3861
Adams County,Idaho,80.6177829884253,16,003,2
Bannock County,Idaho,77.8275630698745,16,005,487
Bear Lake County,Idaho,78.4985916438357,16,007,17
Benewah County,Idaho,76.439236457947,16,009,68
Bingham County,Idaho,78.319333862563,16,011,200
Blaine County,Idaho,84.2346957802856,16,013,12
Boise County,Idaho,80.8851870096994,16,015,0
Bonner County,Idaho,78.9780067242656,16,017,66
Bonneville County,Idaho,78.6039524599321,16,019,689
Boundary County,Idaho,77.8305690835646,16,021,0
Butte County,Idaho,79.1350494931734,16,023,0
Camas County,Idaho,81.1525954064987,16,025,5
Canyon County,Idaho,78.9646848676507,16,027,802
Caribou County,Idaho,78.0992977779889,16,029,0
Cassia County,Idaho,78.1516074488616,16,031,31
Clearwater County,Idaho,78.3457830900889,16,035,27
Custer County,Idaho,80.6620609791676,16,037,0
Elmore County,Idaho,78.0859851888431,16,039,697
Franklin County,Idaho,79.9228514635355,16,041,33
Fremont County,Idaho,79.4109937842938,16,043,0
Gem County,Idaho,78.124536695093,16,045,0
Gooding County,Idaho,78.0336188098876,16,047,14
Idaho County,Idaho,79.1503933228207,16,049,21
Jefferson County,Idaho,80.0203598175136,16,051,14
Jerome County,Idaho,78.4400077598823,16,053,93
Kootenai County,Idaho,79.4993703162829,16,055,344
Latah County,Idaho,81.0236157687751,16,057,308
Lemhi County,Idaho,78.5745335855377,16,059,48
Lewis County,Idaho,78.561911947684,16,061,7
Lincoln County,Idaho,78.2470106709795,16,063,50
Madison County,Idaho,80.8021284382066,16,065,157
Minidoka County,Idaho,78.1305837825129,16,067,13
Nez Perce County,Idaho,77.8848846964467,16,069,129
Oneida County,Idaho,79.4559286301124,16,071,0
Owyhee County,Idaho,78.4827890248785,16,073,16
Payette County,Idaho,78.3055092311615,16,075,6
Power County,Idaho,78.3117990764662,16,077,16
Shoshone County,Idaho,75.9229965637296,16,079,25
Teton County,Idaho,82.1241124883669,16,081,0
Twin Falls County,Idaho,77.9153831457345,16,083,397
Valley County,Idaho,82.1218180342936,16,085,0
Washington County,Idaho,78.6555940857741,16,087,19
Adams County,Illinois,78.2155047259361,17,001,2262
Alexander County,Illinois,74.0838013699826,17,003,3011
Bond County,Illinois,78.5259346307229,17,005,454
Boone County,Illinois,79.6185510539869,17,007,1265
Brown County,Illinois,78.521214694586,17,009,1282
Bureau County,Illinois,78.8281003663895,17,011,258
Calhoun County,Illinois,79.3450498823769,17,013,8
Carroll County,Illinois,78.9450647809369,17,015,164
Cass County,Illinois,77.071667296571,17,017,364
Champaign County,Illinois,80.4408088937956,17,019,24888
Christian County,Illinois,77.4558037293564,17,021,572
Clark County,Illinois,77.1315459687779,17,023,40
Clay County,Illinois,77.1564624781176,17,025,44
Clinton County,Illinois,79.3319927187848,17,027,1371
Coles County,Illinois,78.2343708155223,17,029,2029
Cook County,Illinois,78.7675340619824,17,031,1303321
Crawford County,Illinois,77.5255151518973,17,033,500
Cumberland County,Illinois,78.4282713689727,17,035,46
DeKalb County,Illinois,79.7588549549049,17,037,6264
De Witt County,Illinois,77.2340423247393,17,039,105
Douglas County,Illinois,78.7089823089532,17,041,54
DuPage County,Illinois,81.7202279124413,17,043,40452
Edgar County,Illinois,76.8381051983776,17,045,152
Edwards County,Illinois,77.0954252690895,17,047,45
Effingham County,Illinois,78.4866337041515,17,049,35
Fayette County,Illinois,78.5168151995478,17,051,48
Ford County,Illinois,77.0059121883947,17,053,165
Franklin County,Illinois,74.7783912366192,17,055,100
Fulton County,Illinois,77.2942475555178,17,057,1186
Gallatin County,Illinois,74.8711579232834,17,059,39
Greene County,Illinois,77.5340285276531,17,061,49
Grundy County,Illinois,78.433090122442,17,063,574
Hamilton County,Illinois,77.3876008452062,17,065,16
Hancock County,Illinois,79.629552722102,17,067,46
Hardin County,Illinois,75.1037098981954,17,069,35
Henderson County,Illinois,78.9326163814815,17,071,8
Henry County,Illinois,79.0786549900914,17,073,762
Iroquois County,Illinois,77.0530954985586,17,075,256
Jackson County,Illinois,78.3558412513346,17,077,8644
Jasper County,Illinois,78.9755747655658,17,079,0
Jefferson County,Illinois,76.9995619679606,17,081,3199
Jersey County,Illinois,77.6874887054356,17,083,168
Jo Daviess County,Illinois,80.8940112772337,17,085,66
Johnson County,Illinois,77.8916730310793,17,087,1726
Kane County,Illinois,80.8324153213975,17,089,27972
Kankakee County,Illinois,77.0511025093506,17,091,16999
Kendall County,Illinois,81.1520525592185,17,093,4993
Knox County,Illinois,77.2026704026763,17,095,3943
Lake County,Illinois,81.0438032601197,17,097,46435
LaSalle County,Illinois,77.5459253003503,17,099,1601
Lawrence County,Illinois,75.8388443061564,17,101,1496
Lee County,Illinois,78.245443067664,17,103,1450
Livingston County,Illinois,77.670477848257,17,105,1831
Logan County,Illinois,77.8754570481437,17,107,3075
McDonough County,Illinois,79.4062865490831,17,109,1447
McHenry County,Illinois,79.927800583937,17,111,3084
McLean County,Illinois,79.9729191179379,17,113,11899
Macon County,Illinois,77.657648578676,17,115,17300
Macoupin County,Illinois,77.6347801935715,17,117,148
Madison County,Illinois,77.2858422810409,17,119,21388
Marion County,Illinois,75.7543121622367,17,121,1096
Marshall County,Illinois,77.4358868968687,17,123,38
Mason County,Illinois,77.0017178193981,17,125,23
Massac County,Illinois,75.9209195080152,17,127,666
Menard County,Illinois,78.4489432695009,17,129,18
Mercer County,Illinois,78.9099042843888,17,131,60
Monroe County,Illinois,80.1766480806725,17,133,43
Montgomery County,Illinois,77.592570663239,17,135,1001
Morgan County,Illinois,77.9461234200254,17,137,2106
Moultrie County,Illinois,77.6884614827362,17,139,22
Ogle County,Illinois,79.2906238942232,17,141,284
Peoria County,Illinois,77.8566204072676,17,143,32355
Perry County,Illinois,77.4372063982252,17,145,1934
Piatt County,Illinois,79.3327043104627,17,147,50
Pike County,Illinois,78.1706367688642,17,149,201
Pope County,Illinois,77.9882662716818,17,151,168
Pulaski County,Illinois,75.0747680756802,17,153,2003
Putnam County,Illinois,79.4889016294198,17,155,55
Randolph County,Illinois,77.5933991528153,17,157,3298
Richland County,Illinois,77.8611671379202,17,159,155
Rock Island County,Illinois,78.6886232010514,17,161,13090
Saint Clair County,Illinois,76.6172347048136,17,163,80458
Saline County,Illinois,74.1929442784736,17,165,879
Sangamon County,Illinois,78.0564238903027,17,167,22178
Schuyler County,Illinois,78.6004393130297,17,169,8
Scott County,Illinois,78.5132345658719,17,171,0
Shelby County,Illinois,79.4747302245782,17,173,74
Stark County,Illinois,77.5107957156245,17,175,8
Stephenson County,Illinois,79.3383732792333,17,177,4252
Tazewell County,Illinois,78.4025572114398,17,179,1086
Union County,Illinois,76.1375512605289,17,181,211
Vermilion County,Illinois,75.9091293400132,17,183,10489
Wabash County,Illinois,78.2879516900331,17,185,157
Warren County,Illinois,78.3294361693242,17,187,331
Washington County,Illinois,78.6997973910066,17,189,106
Wayne County,Illinois,77.5383398072725,17,191,84
White County,Illinois,76.1451352182879,17,193,61
Whiteside County,Illinois,78.4338263043161,17,195,850
Will County,Illinois,79.8669040192805,17,197,71293
Williamson County,Illinois,76.802928702952,17,199,2316
Winnebago County,Illinois,77.7337274346774,17,201,35455
Woodford County,Illinois,79.9464371385798,17,203,209
Adams County,Indiana,79.3712485200352,18,001,118
Allen County,Indiana,78.4147037962238,18,003,41063
Bartholomew County,Indiana,77.6056114883649,18,005,1287
Benton County,Indiana,78.1645472705748,18,007,98
Blackford County,Indiana,76.4341239867334,18,009,39
Boone County,Indiana,78.603628680554,18,011,493
Brown County,Indiana,78.9685914494138,18,013,71
Carroll County,Indiana,79.7047797049808,18,015,106
Cass County,Indiana,77.3188228862585,18,017,751
Clark County,Indiana,76.0427788142712,18,019,7378
Clay County,Indiana,76.0680949775663,18,021,48
Clinton County,Indiana,77.1541280968943,18,023,174
Crawford County,Indiana,76.0790224157026,18,025,143
Daviess County,Indiana,76.9724439016718,18,027,110
Dearborn County,Indiana,77.8988495025153,18,029,267
Decatur County,Indiana,77.3293199059149,18,031,92
DeKalb County,Indiana,77.8912118263568,18,033,88
Delaware County,Indiana,76.4889942417835,18,035,6552
Dubois County,Indiana,78.9619923695382,18,037,543
Elkhart County,Indiana,78.5307172496096,18,039,10887
Fayette County,Indiana,74.5889797468247,18,041,277
Floyd County,Indiana,76.8145513777526,18,043,3508
Fountain County,Indiana,76.6946341990452,18,045,56
Franklin County,Indiana,78.5690742799511,18,047,0
Fulton County,Indiana,76.5681358884196,18,049,266
Gibson County,Indiana,77.7136530039987,18,051,657
Grant County,Indiana,76.1495724811481,18,053,5243
Greene County,Indiana,76.3751364200295,18,055,84
Hamilton County,Indiana,81.6249647290836,18,057,8351
Hancock County,Indiana,78.3159049516266,18,059,1287
Harrison County,Indiana,77.6538630252868,18,061,65
Hendricks County,Indiana,79.7788029903489,18,063,6301
Henry County,Indiana,76.1781991357702,18,065,819
Howard County,Indiana,76.4859376743676,18,067,5864
Huntington County,Indiana,77.7753402511285,18,069,23
Jackson County,Indiana,76.3221945948309,18,071,188
Jasper County,Indiana,77.8756848924201,18,073,269
Jay County,Indiana,76.4841488958862,18,075,197
Jefferson County,Indiana,76.1117997486586,18,077,453
Jennings County,Indiana,75.0796444602305,18,079,103
Johnson County,Indiana,78.2019800928201,18,081,1791
Knox County,Indiana,75.9458729444513,18,083,943
Kosciusko County,Indiana,78.3799117760446,18,085,622
LaGrange County,Indiana,79.3694736649173,18,087,25
Lake County,Indiana,76.5912742481831,18,089,125837
LaPorte County,Indiana,76.5398657826205,18,091,11947
Lawrence County,Indiana,76.3245229031389,18,093,210
Madison County,Indiana,76.1381606471623,18,095,9245
Marion County,Indiana,76.1743334523217,18,097,233885
Marshall County,Indiana,78.470533923684,18,099,295
Martin County,Indiana,77.3552412027224,18,101,1
Miami County,Indiana,77.3132535150181,18,103,1530
Monroe County,Indiana,80.0752455979385,18,105,4587
Montgomery County,Indiana,77.5863719538982,18,107,278
Morgan County,Indiana,77.0068652588323,18,109,172
Newton County,Indiana,76.7645138075899,18,111,43
Noble County,Indiana,77.521835642205,18,113,143
Ohio County,Indiana,77.921853380803,18,115,51
Orange County,Indiana,76.4790173717264,18,117,248
Owen County,Indiana,76.2599535609292,18,119,99
Parke County,Indiana,78.4811303441364,18,121,406
Perry County,Indiana,77.4186812372198,18,123,539
Pike County,Indiana,76.6616430154496,18,125,25
Porter County,Indiana,78.4110229250721,18,127,4463
Posey County,Indiana,78.6836021800504,18,129,265
Pulaski County,Indiana,76.6028207203012,18,131,22
Putnam County,Indiana,78.0464651343321,18,133,1460
Randolph County,Indiana,77.3853371041381,18,135,43
Ripley County,Indiana,77.5397291297579,18,137,92
Rush County,Indiana,77.1389217275224,18,139,166
Saint Joseph County,Indiana,77.8540195270236,18,141,32951
Scott County,Indiana,73.1117543002383,18,143,126
Shelby County,Indiana,77.0903166361284,18,145,253
Spencer County,Indiana,78.6123959207427,18,147,104
Starke County,Indiana,74.6109705461555,18,149,100
Steuben County,Indiana,79.0964536766245,18,151,180
Sullivan County,Indiana,75.7558568710623,18,153,938
Switzerland County,Indiana,76.3911974778933,18,155,0
Tippecanoe County,Indiana,79.1986341352195,18,157,6401
Tipton County,Indiana,78.3286707566271,18,159,0
Union County,Indiana,77.7188620568618,18,161,5
Vanderburgh County,Indiana,76.9057170978124,18,163,15916
Vermillion County,Indiana,75.6654223997796,18,165,18
Vigo County,Indiana,76.1264027823735,18,167,7188
Wabash County,Indiana,77.2867140031736,18,169,225
Warren County,Indiana,78.3272304987008,18,171,0
Warrick County,Indiana,78.9018750251717,18,173,516
Washington County,Indiana,75.6280276959216,18,175,112
Wayne County,Indiana,76.0888383643348,18,177,3199
Wells County,Indiana,78.962846069095,18,179,175
White County,Indiana,77.726324931784,18,181,89
Whitley County,Indiana,78.9218217484002,18,183,104
Adair County,Iowa,79.0719832268639,19,001,28
Adams County,Iowa,78.9686938759386,19,003,11
Allamakee County,Iowa,79.695632119616,19,005,28
Appanoose County,Iowa,77.6253348944381,19,007,107
Audubon County,Iowa,79.764599009106,19,009,0
Benton County,Iowa,80.6000082383902,19,011,106
Black Hawk County,Iowa,79.3926826042446,19,013,11249
Boone County,Iowa,78.901004553724,19,015,231
Bremer County,Iowa,82.0646725449539,19,017,147
Buchanan County,Iowa,79.389766045618,19,019,142
Buena Vista County,Iowa,81.0559247981952,19,021,443
Butler County,Iowa,79.8085646416952,19,023,33
Calhoun County,Iowa,79.5705326094368,19,025,112
Carroll County,Iowa,80.1273366604241,19,027,0
Cass County,Iowa,78.1016714396256,19,029,162
Cedar County,Iowa,81.1644389917429,19,031,8
Cerro Gordo County,Iowa,79.1466133857695,19,033,541
Cherokee County,Iowa,80.0066185532446,19,035,20
Chickasaw County,Iowa,80.4887696552929,19,037,0
Clarke County,Iowa,77.9168427724838,19,039,114
Clay County,Iowa,80.0811975914707,19,041,54
Clayton County,Iowa,80.5708979863848,19,043,24
Clinton County,Iowa,78.3632156032928,19,045,1258
Crawford County,Iowa,80.0901859886765,19,047,139
Dallas County,Iowa,81.787312436915,19,049,761
Davis County,Iowa,79.1887245596173,19,051,8
Decatur County,Iowa,78.3363443588443,19,053,65
Delaware County,Iowa,80.6769898999291,19,055,2
Des Moines County,Iowa,78.8792196075566,19,057,1872
Dickinson County,Iowa,81.1031735924382,19,059,86
Dubuque County,Iowa,80.0709451769198,19,061,1412
Emmet County,Iowa,79.218186217826,19,063,92
Fayette County,Iowa,79.4547196846439,19,065,227
Floyd County,Iowa,79.8214486780098,19,067,249
Franklin County,Iowa,80.2671824015771,19,069,22
Fremont County,Iowa,78.6712477819994,19,071,38
Greene County,Iowa,79.4424135240314,19,073,4
Grundy County,Iowa,80.8237573805511,19,075,8
Guthrie County,Iowa,79.7404904814188,19,077,39
Hamilton County,Iowa,80.0501238589463,19,079,70
Hancock County,Iowa,80.6254864020816,19,081,14
Hardin County,Iowa,79.6451797423081,19,083,248
Harrison County,Iowa,78.0165026139863,19,085,13
Henry County,Iowa,79.1802767115071,19,087,140
Howard County,Iowa,79.9453493028591,19,089,9
Humboldt County,Iowa,80.2061271614978,19,091,0
Ida County,Iowa,79.1782464837655,19,093,0
Iowa County,Iowa,80.6880748559206,19,095,51
Jackson County,Iowa,79.1105377134799,19,097,43
Jasper County,Iowa,79.5967912306049,19,099,470
Jefferson County,Iowa,80.3410224837327,19,101,198
Johnson County,Iowa,82.1771084784199,19,103,5534
Jones County,Iowa,80.7902460411633,19,105,383
Keokuk County,Iowa,79.9043056548306,19,107,13
Kossuth County,Iowa,81.4076130421444,19,109,37
Lee County,Iowa,77.083560231233,19,111,998
Linn County,Iowa,80.376380841051,19,113,7785
Louisa County,Iowa,79.0872264609391,19,115,43
Lucas County,Iowa,78.6599832182858,19,117,4
Lyon County,Iowa,80.8871826941424,19,119,18
Madison County,Iowa,79.629679704305,19,121,44
Mahaska County,Iowa,79.6968290650264,19,123,284
Marion County,Iowa,79.3281673083329,19,125,169
Marshall County,Iowa,77.853291564291,19,127,642
Mills County,Iowa,78.5551914778218,19,129,31
Mitchell County,Iowa,81.0873963862735,19,131,56
Monona County,Iowa,77.5107233141147,19,133,15
Monroe County,Iowa,77.9076870657431,19,135,31
Montgomery County,Iowa,77.8666622607315,19,137,25
Muscatine County,Iowa,78.6184457919961,19,139,608
O'Brien County,Iowa,79.8981573418661,19,141,48
Osceola County,Iowa,80.0132320713829,19,143,93
Page County,Iowa,78.4133466983998,19,145,457
Palo Alto County,Iowa,78.8802775033229,19,147,0
Plymouth County,Iowa,80.6958809405996,19,149,71
Pocahontas County,Iowa,79.1961129307099,19,151,22
Polk County,Iowa,79.166428396151,19,153,23696
Pottawattamie County,Iowa,77.8806816923231,19,155,1280
Poweshiek County,Iowa,79.6392820035514,19,157,249
Ringgold County,Iowa,78.6728037048958,19,159,0
Sac County,Iowa,79.6433771250437,19,161,91
Scott County,Iowa,79.0717236800582,19,163,11119
Shelby County,Iowa,80.5048519431993,19,165,0
Sioux County,Iowa,82.6311190966049,19,167,340
Story County,Iowa,82.1640733900952,19,169,2072
Tama County,Iowa,79.3966907834824,19,171,103
Taylor County,Iowa,79.3876066868044,19,173,28
Union County,Iowa,78.2617544650589,19,175,201
Van Buren County,Iowa,78.1971646308939,19,177,18
Wapello County,Iowa,77.4316482427158,19,179,365
Warren County,Iowa,79.8899296927302,19,181,263
Washington County,Iowa,80.0497722121134,19,183,109
Wayne County,Iowa,77.9437616578511,19,185,0
Webster County,Iowa,77.5704989785376,19,187,1501
Winnebago County,Iowa,80.4554714231625,19,189,54
Winneshiek County,Iowa,82.6036965553233,19,191,168
Woodbury County,Iowa,78.151702034341,19,193,2501
Worth County,Iowa,79.7758707760329,19,195,15
Wright County,Iowa,80.0053527460113,19,197,0
Allen County,Kansas,76.2059843750331,20,001,193
Anderson County,Kansas,78.3151817095765,20,003,0
Atchison County,Kansas,77.4140045774292,20,005,1026
Barber County,Kansas,77.5143969016317,20,007,21
Barton County,Kansas,78.4737943891205,20,009,401
Bourbon County,Kansas,76.7827166895921,20,011,407
Brown County,Kansas,76.7633576026362,20,013,125
Butler County,Kansas,77.9376153149888,20,015,837
Chase County,Kansas,78.1945421264817,20,017,21
Chautauqua County,Kansas,76.4870340695915,20,019,54
Cherokee County,Kansas,74.5041387307109,20,021,109
Cheyenne County,Kansas,79.8560798951122,20,023,0
Clark County,Kansas,78.355619471644,20,025,0
Clay County,Kansas,79.3789641603944,20,027,95
Cloud County,Kansas,77.468402181144,20,029,12
Coffey County,Kansas,77.2677767133664,20,031,60
Comanche County,Kansas,76.4993343891788,20,033,0
Cowley County,Kansas,76.0551493743829,20,035,1088
Crawford County,Kansas,76.3346741189293,20,037,829
Decatur County,Kansas,78.9633977241563,20,039,4
Dickinson County,Kansas,78.2963422310303,20,041,78
Doniphan County,Kansas,78.9285766621073,20,043,233
Douglas County,Kansas,80.6417457887631,20,045,4075
Edwards County,Kansas,77.7568862707322,20,047,14
Elk County,Kansas,76.5849487329846,20,049,5
Ellis County,Kansas,79.552161377284,20,051,229
Ellsworth County,Kansas,78.2450119632243,20,053,238
Finney County,Kansas,79.6542207844467,20,055,736
Ford County,Kansas,78.6413127385478,20,057,449
Franklin County,Kansas,77.8555061580949,20,059,234
Geary County,Kansas,76.8167419357107,20,061,5742
Gove County,Kansas,79.3696256630958,20,063,7
Graham County,Kansas,79.2924918447201,20,065,106
Grant County,Kansas,78.4814196801537,20,067,0
Gray County,Kansas,79.1906003246625,20,069,0
Greeley County,Kansas,77.2750086630918,20,071,38
Greenwood County,Kansas,76.1212356779332,20,073,5
Hamilton County,Kansas,77.0371042143994,20,075,0
Harper County,Kansas,76.1086195876814,20,077,40
Harvey County,Kansas,79.0226611357408,20,079,566
Haskell County,Kansas,79.2097629097663,20,081,48
Hodgeman County,Kansas,79.5257847971964,20,083,0
Jackson County,Kansas,78.4520874173941,20,085,178
Jefferson County,Kansas,78.9712973588437,20,087,56
Jewell County,Kansas,79.658632098299,20,089,5
Johnson County,Kansas,81.5715624402345,20,091,21387
Kearny County,Kansas,77.7439370660301,20,093,17
Kingman County,Kansas,76.5844966563936,20,095,17
Kiowa County,Kansas,79.0454849793345,20,097,0
Labette County,Kansas,75.8644821023362,20,099,927
Lane County,Kansas,76.9808127883904,20,101,0
Leavenworth County,Kansas,78.7565205116046,20,103,6834
Lincoln County,Kansas,78.9410125564796,20,105,0
Linn County,Kansas,77.7925846958653,20,107,10
Logan County,Kansas,78.7361030833335,20,109,4
Lyon County,Kansas,78.4710590213596,20,111,811
McPherson County,Kansas,78.8208676020308,20,113,185
Marion County,Kansas,78.8208024926894,20,115,111
Marshall County,Kansas,79.1022093694601,20,117,94
Meade County,Kansas,79.23990162177,20,119,46
Miami County,Kansas,79.0457074174219,20,121,350
Mitchell County,Kansas,78.7074613524988,20,123,9
Montgomery County,Kansas,75.706490966003,20,125,1989
Morris County,Kansas,78.9555851058118,20,127,0
Morton County,Kansas,77.568624637988,20,129,28
Nemaha County,Kansas,79.4287796820381,20,131,26
Neosho County,Kansas,76.7810837584305,20,133,308
Ness County,Kansas,78.8325797305079,20,135,0
Norton County,Kansas,79.1081937373719,20,137,191
Osage County,Kansas,77.8056993758688,20,139,99
Osborne County,Kansas,78.4577059538992,20,141,5
Ottawa County,Kansas,77.8301354074827,20,143,28
Pawnee County,Kansas,78.4620896442965,20,145,453
Phillips County,Kansas,78.1883529013033,20,147,21
Pottawatomie County,Kansas,79.652013038355,20,149,219
Pratt County,Kansas,77.9021558233917,20,151,169
Rawlins County,Kansas,78.9590948032803,20,153,13
Reno County,Kansas,78.1560473013166,20,155,2024
Republic County,Kansas,78.719348197805,20,157,1
Rice County,Kansas,77.0657552248949,20,159,70
Riley County,Kansas,81.589336276005,20,161,4171
Rooks County,Kansas,78.317980727003,20,163,12
Rush County,Kansas,77.876606603159,20,165,23
Russell County,Kansas,78.2527196095544,20,167,0
Saline County,Kansas,78.2476673131172,20,169,1791
Scott County,Kansas,79.116363271101,20,171,0
Sedgwick County,Kansas,77.6409401011123,20,173,43446
Seward County,Kansas,78.6302830850175,20,175,912
Shawnee County,Kansas,77.6688605327113,20,177,15310
Sheridan County,Kansas,79.7173969689301,20,179,16
Sherman County,Kansas,77.5807694345381,20,181,46
Smith County,Kansas,78.8717693474449,20,183,0
Stafford County,Kansas,77.4405372740074,20,185,19
Stanton County,Kansas,79.039242958242,20,187,9
Stevens County,Kansas,78.8403727193376,20,189,18
Sumner County,Kansas,77.0660077012812,20,191,291
Thomas County,Kansas,79.0998511331617,20,193,48
Trego County,Kansas,78.0877503220003,20,195,0
Wabaunsee County,Kansas,78.6861814661929,20,197,52
Wallace County,Kansas,79.5928538110786,20,199,4
Washington County,Kansas,79.7758151540558,20,201,9
Wichita County,Kansas,78.7802420212799,20,203,31
Wilson County,Kansas,75.7909201141266,20,205,2
Woodson County,Kansas,76.3286237653537,20,207,0
Wyandotte County,Kansas,75.3969182313583,20,209,40748
Adair County,Kentucky,77.129321845096,21,001,648
Allen County,Kentucky,75.4237752489499,21,003,225
Anderson County,Kentucky,76.9820816476599,21,005,523
Ballard County,Kentucky,75.2711219755317,21,007,246
Barren County,Kentucky,76.371070347562,21,009,1899
Bath County,Kentucky,74.1823021242755,21,011,260
Bell County,Kentucky,72.5907482157812,21,013,752
Boone County,Kentucky,78.7333687658794,21,015,2935
Bourbon County,Kentucky,76.428520299668,21,017,1407
Boyd County,Kentucky,75.2644914775016,21,019,1561
Boyle County,Kentucky,77.2489998623118,21,021,1790
Bracken County,Kentucky,75.2233712259951,21,023,26
Breathitt County,Kentucky,70.5172208650459,21,025,60
Breckinridge County,Kentucky,75.6665957914632,21,027,520
Bullitt County,Kentucky,78.3597174170466,21,029,450
Butler County,Kentucky,75.2192403009479,21,031,7
Caldwell County,Kentucky,75.6637710880636,21,033,685
Calloway County,Kentucky,77.5412218316494,21,035,1360
Campbell County,Kentucky,77.1079185274792,21,037,2051
Carlisle County,Kentucky,75.9497059794165,21,039,24
Carroll County,Kentucky,73.5090696981304,21,041,107
Carter County,Kentucky,74.654769666868,21,043,181
Casey County,Kentucky,74.7957915284389,21,045,27
Christian County,Kentucky,75.2709356782685,21,047,15747
Clark County,Kentucky,75.6200117039776,21,049,1854
Clay County,Kentucky,71.9855499601434,21,051,1120
Clinton County,Kentucky,74.0845489244013,21,053,83
Crittenden County,Kentucky,74.7884335667622,21,055,39
Cumberland County,Kentucky,74.2691337772451,21,057,253
Daviess County,Kentucky,77.2181986077902,21,059,4601
Edmonson County,Kentucky,77.1386332987435,21,061,281
Elliott County,Kentucky,75.5372446231454,21,063,305
Estill County,Kentucky,73.1147509344136,21,065,101
Fayette County,Kentucky,78.5044247534186,21,067,41168
Fleming County,Kentucky,74.5030348326387,21,069,80
Floyd County,Kentucky,71.6614878466158,21,071,325
Franklin County,Kentucky,76.6852640705144,21,073,5178
Fulton County,Kentucky,72.9916161939331,21,075,1630
Gallatin County,Kentucky,73.2120027034323,21,077,103
Garrard County,Kentucky,77.7534861402125,21,079,384
Grant County,Kentucky,74.9754465872786,21,081,152
Graves County,Kentucky,75.8000217003746,21,083,1423
Grayson County,Kentucky,74.4894420618223,21,085,140
Green County,Kentucky,76.4420789608532,21,087,289
Greenup County,Kentucky,75.7581197913034,21,089,204
Hancock County,Kentucky,77.0415343248443,21,091,58
Hardin County,Kentucky,77.2028951341123,21,093,11905
Harlan County,Kentucky,71.3289797088568,21,095,690
Harrison County,Kentucky,75.3534419105549,21,097,539
Hart County,Kentucky,75.1504794882734,21,099,1110
Henderson County,Kentucky,76.2379354341948,21,101,3403
Henry County,Kentucky,75.6959451840641,21,103,413
Hickman County,Kentucky,76.4285724368735,21,105,500
Hopkins County,Kentucky,74.7863524320186,21,107,2796
Jackson County,Kentucky,72.9737260798429,21,109,0
Jefferson County,Kentucky,76.717376817022,21,111,149689
Jessamine County,Kentucky,77.5109280626475,21,113,1478
Johnson County,Kentucky,72.8860365348361,21,115,60
Kenton County,Kentucky,76.4457922653165,21,117,7369
Knott County,Kentucky,73.0818163677611,21,119,37
Knox County,Kentucky,73.0151819960079,21,121,727
Larue County,Kentucky,76.2469047546999,21,123,476
Laurel County,Kentucky,75.2428288840879,21,125,490
Lawrence County,Kentucky,73.4743439171441,21,127,17
Lee County,Kentucky,71.5740893489996,21,129,102
Leslie County,Kentucky,71.6301869525376,21,131,5
Letcher County,Kentucky,72.3485847533802,21,133,132
Lewis County,Kentucky,74.3609470812574,21,135,77
Lincoln County,Kentucky,74.9687032916821,21,137,576
Livingston County,Kentucky,75.2729039842767,21,139,71
Logan County,Kentucky,75.773399398464,21,141,1538
Lyon County,Kentucky,76.5418181152988,21,143,633
McCracken County,Kentucky,76.1176151619885,21,145,6601
McCreary County,Kentucky,73.0065544018881,21,147,714
McLean County,Kentucky,75.2560481867771,21,149,63
Madison County,Kentucky,77.0062455082828,21,151,2474
Magoffin County,Kentucky,72.9814167290968,21,153,8
Marion County,Kentucky,76.1933391052279,21,155,1769
Marshall County,Kentucky,76.1842696032768,21,157,124
Martin County,Kentucky,73.0564412044172,21,159,264
Mason County,Kentucky,74.841635541093,21,161,1282
Meade County,Kentucky,77.05093430787,21,163,1246
Menifee County,Kentucky,74.6259552260973,21,165,37
Mercer County,Kentucky,75.8584673025341,21,167,872
Metcalfe County,Kentucky,74.1261821550506,21,169,139
Monroe County,Kentucky,73.6184527702716,21,171,233
Montgomery County,Kentucky,75.6923067475309,21,173,873
Morgan County,Kentucky,75.6375168208909,21,175,630
Muhlenberg County,Kentucky,75.1278052464978,21,177,1360
Nelson County,Kentucky,76.8599534397763,21,179,2084
Nicholas County,Kentucky,73.7351210863634,21,181,76
Ohio County,Kentucky,75.5776288898172,21,183,189
Oldham County,Kentucky,79.5695788095263,21,185,2688
Owen County,Kentucky,77.0394787190961,21,187,178
Owsley County,Kentucky,70.2556697575591,21,189,0
Pendleton County,Kentucky,75.2443725713402,21,191,62
Perry County,Kentucky,70.5263929140239,21,193,410
Pike County,Kentucky,72.2714726526633,21,195,161
Powell County,Kentucky,71.6367569281667,21,197,165
Pulaski County,Kentucky,75.0298632632862,21,199,642
Robertson County,Kentucky,74.2310858942381,21,201,0
Rockcastle County,Kentucky,74.5422543081389,21,203,111
Rowan County,Kentucky,75.5790329536557,21,205,148
Russell County,Kentucky,75.0871475205624,21,207,125
Scott County,Kentucky,77.9397993540658,21,209,2589
Shelby County,Kentucky,78.567875223287,21,211,3136
