County,State,mean_life_expectancy,State_FIPS,County_FIPS,per_capita_income
White County,Georgia,78.5571382430035,13,311,23344
Whitfield County,Georgia,77.1821631247314,13,313,20024
Wilcox County,Georgia,75.3754452456506,13,315,12980
Wilkes County,Georgia,75.393443998121,13,317,16408
Wilkinson County,Georgia,74.4653822052792,13,319,18412
Worth County,Georgia,76.3125556280685,13,321,18916
Hawaii County,Hawaii,80.1962934894907,15,001,24882
Honolulu County,Hawaii,81.5379952940021,15,003,30219
Kauai County,Hawaii,81.2634162368424,15,007,26464
Kalawao County,Hawaii,81.3977889898364,15,005,50618
Maui County,Hawaii,81.3977889898364,15,009,29493
Ada County,Idaho,80.6992086312901,16,001,27522
Adams County,Idaho,80.6512582796805,16,003,20462
Bannock County,Idaho,77.7041866693936,16,005,21478
Bear Lake County,Idaho,78.8247616862098,16,007,19366
Benewah County,Idaho,76.1743046438564,16,009,19549
Bingham County,Idaho,78.1957286355338,16,011,18892
Blaine County,Idaho,84.3719498430769,16,013,33603
Boise County,Idaho,81.2739482119467,16,015,24208
Bonner County,Idaho,78.9410676420792,16,017,24026
Bonneville County,Idaho,78.536758713297,16,019,23306
Boundary County,Idaho,78.0278088967513,16,021,18298
Butte County,Idaho,78.8736282215021,16,023,20866
Camas County,Idaho,81.1922864605902,16,025,20477
Canyon County,Idaho,79.0552409857648,16,027,17840
Caribou County,Idaho,78.3590804305647,16,029,22995
Cassia County,Idaho,78.1489047977562,16,031,18019
Clearwater County,Idaho,78.3065897692389,16,035,20533
Custer County,Idaho,80.7548702583805,16,037,23509
Elmore County,Idaho,78.3116981956039,16,039,20480
Franklin County,Idaho,79.7813378741643,16,041,18593
Fremont County,Idaho,79.5370839143604,16,043,19199
Gem County,Idaho,78.34011101866,16,045,19838
Gooding County,Idaho,78.0235315812131,16,047,18433
Idaho County,Idaho,79.2143775883952,16,049,19237
Jefferson County,Idaho,79.9127050009559,16,051,19712
Jerome County,Idaho,78.407725190056,16,053,17240
Kootenai County,Idaho,79.2388331967563,16,055,24789
Latah County,Idaho,80.8834822220305,16,057,22046
Lemhi County,Idaho,78.9991283718338,16,059,23351
Lewis County,Idaho,78.5657450603545,16,061,20160
Lincoln County,Idaho,78.2816226649995,16,063,16678
Madison County,Idaho,81.0434566426995,16,065,14623
Minidoka County,Idaho,78.4770759003077,16,067,19466
Nez Perce County,Idaho,77.6766156975419,16,069,24130
Oneida County,Idaho,79.4092427309321,16,071,18436
Owyhee County,Idaho,78.6661103536176,16,073,16028
Payette County,Idaho,78.3464073685756,16,075,18651
Power County,Idaho,77.9657281647991,16,077,18189
Shoshone County,Idaho,75.7228450883277,16,079,20342
Teton County,Idaho,82.6277300654122,16,081,24207
Twin Falls County,Idaho,77.9131501699993,16,083,20271
Valley County,Idaho,82.1847032243004,16,085,26716
Washington County,Idaho,78.5126783615283,16,087,19582
Adams County,Illinois,78.3489124357671,17,001,24631
Alexander County,Illinois,73.7575887141434,17,003,14222
Bond County,Illinois,78.2406839106156,17,005,23081
Boone County,Illinois,79.5470261403817,17,007,26559
Brown County,Illinois,78.5320218461636,17,009,19180
Bureau County,Illinois,78.8726155769582,17,011,26259
Calhoun County,Illinois,79.3900321496443,17,013,25822
Carroll County,Illinois,78.7684174153591,17,015,27103
Cass County,Illinois,77.1290717398139,17,017,20894
Champaign County,Illinois,80.4897842649458,17,019,25455
Christian County,Illinois,77.3329401854685,17,021,23340
Clark County,Illinois,77.0048377770082,17,023,24652
Clay County,Illinois,76.9555548965121,17,025,21111
Clinton County,Illinois,79.3993350580809,17,027,27527
Coles County,Illinois,77.9843163605551,17,029,22263
Cook County,Illinois,79.0496552966331,17,031,30048
Crawford County,Illinois,77.545475568063,17,033,24535
Cumberland County,Illinois,78.4724456722611,17,035,22292
DeKalb County,Illinois,79.672980108982,17,037,24063
De Witt County,Illinois,77.2194062501798,17,039,27222
Douglas County,Illinois,78.7938733001023,17,041,23870
DuPage County,Illinois,81.9381835278837,17,043,38398
Edgar County,Illinois,76.8116794940531,17,045,23724
Edwards County,Illinois,76.7260928473027,17,047,20758
Effingham County,Illinois,78.3468967206024,17,049,26029
Fayette County,Illinois,78.5261048545,17,051,22194
Ford County,Illinois,76.6670484113413,17,053,26042
Franklin County,Illinois,74.8161855865432,17,055,20233
Fulton County,Illinois,77.1574269694275,17,057,21396
Gallatin County,Illinois,74.6583494791198,17,059,24055
Greene County,Illinois,77.5129410739514,17,061,22466
Grundy County,Illinois,78.5373310140172,17,063,28075
Hamilton County,Illinois,77.0769493893911,17,065,21510
Hancock County,Illinois,79.65909407034,17,067,23088
Hardin County,Illinois,74.7977903044342,17,069,22457
Henderson County,Illinois,78.8020714215288,17,071,24684
Henry County,Illinois,79.0275752070742,17,073,26644
Iroquois County,Illinois,76.9651673717261,17,075,24884
Jackson County,Illinois,78.0098337728233,17,077,19943
Jasper County,Illinois,79.0834142293583,17,079,23859
Jefferson County,Illinois,76.7655532681683,17,081,22201
Jersey County,Illinois,77.5245409113854,17,083,25682
Jo Daviess County,Illinois,80.8742350779271,17,085,28529
Johnson County,Illinois,77.9446231523655,17,087,18560
Kane County,Illinois,80.9379343303043,17,089,29730
Kankakee County,Illinois,77.2644121145009,17,091,23535
Kendall County,Illinois,81.1337839875047,17,093,31856
Knox County,Illinois,77.073253373246,17,095,21653
Lake County,Illinois,81.2448762524699,17,097,38248
LaSalle County,Illinois,77.4715669625332,17,099,25641
Lawrence County,Illinois,75.6205418035559,17,101,18576
Lee County,Illinois,78.3968582750062,17,103,25484
Livingston County,Illinois,77.7454009430223,17,105,23512
Logan County,Illinois,77.5413705352449,17,107,21255
McDonough County,Illinois,79.3356685759066,17,109,19897
McHenry County,Illinois,80.1096734909612,17,111,32408
McLean County,Illinois,80.0641334232381,17,113,29960
Macon County,Illinois,77.6103774706962,17,115,25948
Macoupin County,Illinois,77.6429466441172,17,117,24267
Madison County,Illinois,77.3246295277805,17,119,26797
Marion County,Illinois,75.4868366424632,17,121,21696
Marshall County,Illinois,77.5453047115191,17,123,25985
Mason County,Illinois,76.7561989284825,17,125,23967
Massac County,Illinois,75.4981925111284,17,127,21466
Menard County,Illinois,78.5152034041841,17,129,27577
Mercer County,Illinois,78.9615382858566,17,131,26468
Monroe County,Illinois,80.3247810769711,17,133,32334
Montgomery County,Illinois,77.6000517731715,17,135,21550
Morgan County,Illinois,78.153885615653,17,137,24082
Moultrie County,Illinois,77.6704814357092,17,139,23985
Ogle County,Illinois,79.2423429726647,17,141,26331
Peoria County,Illinois,77.5888781097316,17,143,28979
Perry County,Illinois,77.2508582738569,17,145,19151
Piatt County,Illinois,79.4072548967904,17,147,28930
Pike County,Illinois,78.2994122036603,17,149,20637
Pope County,Illinois,78.0261557444892,17,151,20885
Pulaski County,Illinois,74.6925595665263,17,153,18553
Putnam County,Illinois,79.4761962910542,17,155,26493
Randolph County,Illinois,77.6309057233618,17,157,21600
Richland County,Illinois,77.7363584249074,17,159,23236
Rock Island County,Illinois,78.5170956987508,17,161,26284
Saint Clair County,Illinois,76.7161753601221,17,163,25504
Saline County,Illinois,73.9857289262721,17,165,21341
Sangamon County,Illinois,78.1996583207706,17,167,29686
Schuyler County,Illinois,78.4476751147837,17,169,23075
Scott County,Illinois,77.8723775429143,17,171,26347
Shelby County,Illinois,79.4160538287933,17,173,23233
Stark County,Illinois,77.4065663980925,17,175,26157
Stephenson County,Illinois,79.278319960549,17,177,23695
Tazewell County,Illinois,78.5199329141939,17,179,27838
Union County,Illinois,76.2223539248808,17,181,20497
Vermilion County,Illinois,75.7481610363374,17,183,21169
Wabash County,Illinois,78.1944127190549,17,185,23123
Warren County,Illinois,78.3304332475068,17,187,20744
Washington County,Illinois,78.9632115016959,17,189,26247
Wayne County,Illinois,77.3103715515045,17,191,23242
White County,Illinois,75.9287809980545,17,193,24150
Whiteside County,Illinois,78.3845532660126,17,195,24062
Will County,Illinois,79.921812556413,17,197,30407
Williamson County,Illinois,76.6909210597348,17,199,22840
Winnebago County,Illinois,77.5903374684713,17,201,24404
Woodford County,Illinois,79.9406466571983,17,203,30401
Adams County,Indiana,79.10863905292,18,001,19881
Allen County,Indiana,78.1066249813074,18,003,25237
Bartholomew County,Indiana,77.6753588885786,18,005,27178
Benton County,Indiana,78.1823302835969,18,007,22643
Blackford County,Indiana,76.2251877006383,18,009,21506
Boone County,Indiana,78.5670574486803,18,011,37018
Brown County,Indiana,78.6794386182142,18,013,25787
Carroll County,Indiana,79.6926703041251,18,015,24357
Cass County,Indiana,77.2702341103603,18,017,21259
Clark County,Indiana,75.8693438195699,18,019,24486
Clay County,Indiana,76.0172593739849,18,021,21010
Clinton County,Indiana,76.9633693566098,18,023,21457
Crawford County,Indiana,75.6451586951159,18,025,19305
Daviess County,Indiana,76.7996956119401,18,027,20754
Dearborn County,Indiana,77.7137420823975,18,029,26024
Decatur County,Indiana,77.000354211248,18,031,22272
DeKalb County,Indiana,77.6776403096605,18,033,22193
Delaware County,Indiana,76.4319953627186,18,035,21119
Dubois County,Indiana,78.6910970555099,18,037,25731
Elkhart County,Indiana,78.4433321079367,18,039,21866
Fayette County,Indiana,74.4521855377607,18,041,18649
Floyd County,Indiana,76.8176948594496,18,043,27101
Fountain County,Indiana,76.7105769389428,18,045,22275
Franklin County,Indiana,78.2254029893972,18,047,23785
Fulton County,Indiana,76.2220073610104,18,049,22513
Gibson County,Indiana,77.62049806858,18,051,23390
Grant County,Indiana,75.9964414967353,18,053,20571
Greene County,Indiana,76.3394198477181,18,055,21730
Hamilton County,Indiana,81.6931627446357,18,057,39606
Hancock County,Indiana,78.2981868024249,18,059,28807
Harrison County,Indiana,77.4556101461271,18,061,23591
Hendricks County,Indiana,79.6314471032762,18,063,29321
Henry County,Indiana,76.0542793851489,18,065,19487
Howard County,Indiana,76.186692766995,18,067,23723
Huntington County,Indiana,77.5450425562246,18,069,22116
Jackson County,Indiana,76.0547807074264,18,071,22468
Jasper County,Indiana,77.7672342300838,18,073,24386
Jay County,Indiana,76.4198285571374,18,075,19818
Jefferson County,Indiana,75.7768041254993,18,077,21253
Jennings County,Indiana,74.9696935965512,18,079,19991
Johnson County,Indiana,78.2545698696458,18,081,28737
Knox County,Indiana,75.7855993912433,18,083,20934
Kosciusko County,Indiana,78.3020568995406,18,085,24328
LaGrange County,Indiana,79.3112813311658,18,087,19038
Lake County,Indiana,76.7133301589113,18,089,23792
LaPorte County,Indiana,76.3948055967274,18,091,23278
Lawrence County,Indiana,76.0683507516692,18,093,22003
Madison County,Indiana,76.0328094835292,18,095,21854
Marion County,Indiana,76.1909147593533,18,097,24301
Marshall County,Indiana,78.5467905471958,18,099,22172
Martin County,Indiana,77.261458799746,18,101,21992
Miami County,Indiana,77.2333003462506,18,103,19388
Monroe County,Indiana,80.0168691239955,18,105,22869
Montgomery County,Indiana,77.419445363511,18,107,22655
Morgan County,Indiana,76.8282192566051,18,109,25664
Newton County,Indiana,76.7508054936571,18,111,23872
Noble County,Indiana,77.454740064494,18,113,20955
Ohio County,Indiana,77.7269593649938,18,115,25775
Orange County,Indiana,76.2155820518532,18,117,18663
Owen County,Indiana,76.0885361000219,18,119,20489
Parke County,Indiana,78.3459316573547,18,121,21170
Perry County,Indiana,77.1812657258562,18,123,21028
Pike County,Indiana,76.8332914847443,18,125,21295
Porter County,Indiana,78.5946487558035,18,127,28244
Posey County,Indiana,78.8061867555354,18,129,28492
Pulaski County,Indiana,76.2537873756355,18,131,21775
Putnam County,Indiana,77.8000844162511,18,133,21179
Randolph County,Indiana,77.1417378051397,18,135,21377
Ripley County,Indiana,77.3828572144829,18,137,21898
Rush County,Indiana,76.8591485989229,18,139,22868
Saint Joseph County,Indiana,77.7811150058067,18,141,23321
Scott County,Indiana,72.9513784585624,18,143,19846
Shelby County,Indiana,76.9469314443069,18,145,25017
Spencer County,Indiana,78.8505057093868,18,147,24092
Starke County,Indiana,74.5791222030702,18,149,18724
Steuben County,Indiana,79.0697701372316,18,151,23988
Sullivan County,Indiana,75.5209382384669,18,153,20763
Switzerland County,Indiana,76.057542155507,18,155,20727
Tippecanoe County,Indiana,79.1974373457372,18,157,23212
Tipton County,Indiana,78.1294539093809,18,159,25138
Union County,Indiana,77.5249646694011,18,161,21314
Vanderburgh County,Indiana,76.8276616371405,18,163,24522
Vermillion County,Indiana,75.3902120225868,18,165,22703
Vigo County,Indiana,75.9322550202077,18,167,21444
Wabash County,Indiana,77.0951836327656,18,169,20863
Warren County,Indiana,78.7531785602367,18,171,25904
Warrick County,Indiana,78.8488658800924,18,173,29915
Washington County,Indiana,75.3561602016912,18,175,20268
Wayne County,Indiana,75.7210236000048,18,177,21700
Wells County,Indiana,78.8164555188085,18,179,24026
White County,Indiana,77.7295962861624,18,181,23130
Whitley County,Indiana,79.0452963995149,18,183,23977
Adair County,Iowa,78.7605442780773,19,001,25147
Adams County,Iowa,78.5568813594229,19,003,25709
Allamakee County,Iowa,79.7393992324402,19,005,23392
Appanoose County,Iowa,77.6446453395507,19,007,20463
Audubon County,Iowa,79.590956585313,19,009,26855
Benton County,Iowa,80.6491700993739,19,011,26744
Black Hawk County,Iowa,79.3735900737619,19,013,23910
Boone County,Iowa,78.8532742146027,19,015,26899
Bremer County,Iowa,82.0704160642289,19,017,28276
Buchanan County,Iowa,79.1836368917541,19,019,26058
Buena Vista County,Iowa,80.6848193384376,19,021,22965
Butler County,Iowa,79.6448067660733,19,023,24361
Calhoun County,Iowa,79.2461472952856,19,025,25469
Carroll County,Iowa,79.9016794961866,19,027,25301
Cass County,Iowa,78.1408301639085,19,029,24001
Cedar County,Iowa,81.0538144944642,19,031,26604
Cerro Gordo County,Iowa,79.1761120092532,19,033,26764
Cherokee County,Iowa,79.9593324257431,19,035,25801
Chickasaw County,Iowa,80.2684114499224,19,037,24378
Clarke County,Iowa,77.856849104424,19,039,23397
Clay County,Iowa,79.8940807358669,19,041,26872
Clayton County,Iowa,80.6318543193924,19,043,24378
Clinton County,Iowa,78.2768236714948,19,045,24998
Crawford County,Iowa,80.0381854163523,19,047,21892
Dallas County,Iowa,81.8695091852878,19,049,35116
Davis County,Iowa,79.0803253658714,19,051,22227
Decatur County,Iowa,78.1249657479449,19,053,18926
Delaware County,Iowa,80.6010298908814,19,055,24989
Des Moines County,Iowa,78.6178138672673,19,057,24225
Dickinson County,Iowa,80.6833645918765,19,059,31529
Dubuque County,Iowa,80.0409424252503,19,061,26034
Emmet County,Iowa,78.7914748803203,19,063,26740
Fayette County,Iowa,79.2079257158097,19,065,22335
Floyd County,Iowa,79.7533906447473,19,067,23480
Franklin County,Iowa,80.3416972775274,19,069,25102
Fremont County,Iowa,78.617035422691,19,071,25422
Greene County,Iowa,79.0989780752994,19,073,26461
Grundy County,Iowa,80.5719876988128,19,075,29044
Guthrie County,Iowa,79.5630566148047,19,077,25941
Hamilton County,Iowa,80.1830175394811,19,079,24517
Hancock County,Iowa,80.611942135149,19,081,24729
Hardin County,Iowa,79.6643908613779,19,083,24261
Harrison County,Iowa,77.9255561892742,19,085,25348
Henry County,Iowa,79.114200476486,19,087,23577
Howard County,Iowa,79.8485843907778,19,089,23541
Humboldt County,Iowa,79.9626426965249,19,091,26616
Ida County,Iowa,79.0585037362516,19,093,25363
Iowa County,Iowa,80.4890135788362,19,095,29053
Jackson County,Iowa,78.7927729440258,19,097,24253
Jasper County,Iowa,79.679281386481,19,099,24096
Jefferson County,Iowa,80.5375633016688,19,101,25048
Johnson County,Iowa,82.1844619705219,19,103,29294
Jones County,Iowa,80.4953758790235,19,105,24726
Keokuk County,Iowa,79.9374405823347,19,107,21978
Kossuth County,Iowa,81.3548113270652,19,109,29333
Lee County,Iowa,76.9093007291384,19,111,22117
Linn County,Iowa,80.3734841779471,19,113,29739
Louisa County,Iowa,78.9730880153079,19,115,23149
Lucas County,Iowa,78.5851293938875,19,117,21240
Lyon County,Iowa,81.148179863915,19,119,22714
Madison County,Iowa,79.6420925599423,19,121,27745
Mahaska County,Iowa,79.6022227539185,19,123,22931
Marion County,Iowa,79.1450118292749,19,125,24898
Marshall County,Iowa,78.0445772470682,19,127,23121
Mills County,Iowa,78.3787233326155,19,129,27382
Mitchell County,Iowa,80.9629944583236,19,131,24292
Monona County,Iowa,77.2080652922631,19,133,23844
Monroe County,Iowa,77.6385536835239,19,135,23291
Montgomery County,Iowa,77.6066167054178,19,137,22811
Muscatine County,Iowa,78.6910323238503,19,139,24386
O'Brien County,Iowa,79.7436127895147,19,141,26338
Osceola County,Iowa,79.8812026689713,19,143,24306
Page County,Iowa,78.2319295523827,19,145,22895
Palo Alto County,Iowa,78.9326403619784,19,147,23514
Plymouth County,Iowa,80.5580434613828,19,149,29020
Pocahontas County,Iowa,79.0080443171667,19,151,24073
Polk County,Iowa,79.1754143849637,19,153,29973
Pottawattamie County,Iowa,78.0415384502436,19,155,25239
Poweshiek County,Iowa,79.6932079753112,19,157,25606
Ringgold County,Iowa,78.4221074278507,19,159,22382
Sac County,Iowa,79.5272165554243,19,161,25811
Scott County,Iowa,79.1499528008644,19,163,28764
Shelby County,Iowa,80.6377713275269,19,165,25031
Sioux County,Iowa,82.7612252358714,19,167,23632
Story County,Iowa,82.2541933418442,19,169,25856
Tama County,Iowa,79.153842170556,19,171,24127
Taylor County,Iowa,79.3234526473165,19,173,22872
Union County,Iowa,78.083341899027,19,175,21792
Van Buren County,Iowa,78.1376478488718,19,177,20704
Wapello County,Iowa,77.2596943299344,19,179,22825
Warren County,Iowa,79.8319844812265,19,181,29282
Washington County,Iowa,80.0296148725653,19,183,25438
Wayne County,Iowa,77.9069421572314,19,185,20966
Webster County,Iowa,77.4897411949446,19,187,24107
Winnebago County,Iowa,80.3397618258079,19,189,24057
Winneshiek County,Iowa,82.3930684122002,19,191,24564
Woodbury County,Iowa,78.0233128429221,19,193,22921
Worth County,Iowa,79.5973204812741,19,195,28854
Wright County,Iowa,80.1111034736425,19,197,24828
Allen County,Kansas,75.7456016642854,20,001,20521
Anderson County,Kansas,78.0583821521914,20,003,21757
Atchison County,Kansas,77.1504931865396,20,005,21952
Barber County,Kansas,77.1977168973389,20,007,25276
Barton County,Kansas,78.1535671040513,20,009,25463
Bourbon County,Kansas,76.2854403262409,20,011,19155
Brown County,Kansas,76.9812546175143,20,013,20273
Butler County,Kansas,77.8251955223233,20,015,27081
Chase County,Kansas,78.4145984726479,20,017,21465
Chautauqua County,Kansas,76.3346180527011,20,019,21544
Cherokee County,Kansas,74.6605686182445,20,021,19522
Cheyenne County,Kansas,79.6657253219841,20,023,23111
Clark County,Kansas,78.7761348381694,20,025,26062
Clay County,Kansas,79.3155442773043,20,027,24286
Cloud County,Kansas,77.3372183424685,20,029,20056
Coffey County,Kansas,77.097468868888,20,031,25935
Comanche County,Kansas,76.5891534858085,20,033,21954
Cowley County,Kansas,75.7334693099381,20,035,21245
Crawford County,Kansas,76.3057239132614,20,037,20508
Decatur County,Kansas,79.1376102801554,20,039,22858
Dickinson County,Kansas,77.9415010982874,20,041,23995
Doniphan County,Kansas,78.6141829095255,20,043,22427
Douglas County,Kansas,80.6223100312615,20,045,25723
Edwards County,Kansas,77.437540836725,20,047,23360
Elk County,Kansas,76.5425902788036,20,049,19816
Ellis County,Kansas,79.5002510274274,20,051,24625
Ellsworth County,Kansas,78.2155842277977,20,053,23437
Finney County,Kansas,79.4701987982048,20,055,21925
Ford County,Kansas,78.5103828841101,20,057,20398
Franklin County,Kansas,77.7326210452103,20,059,23193
Geary County,Kansas,76.5520605133894,20,061,21969
Gove County,Kansas,79.7026220074315,20,063,24866
Graham County,Kansas,79.6215240756737,20,065,26971
Grant County,Kansas,78.5520497002638,20,067,24534
Gray County,Kansas,79.1125050506102,20,069,24574
Greeley County,Kansas,77.279476836115,20,071,28245
Greenwood County,Kansas,76.0226404951917,20,073,23047
Hamilton County,Kansas,76.7582074560122,20,075,23559
Harper County,Kansas,76.2078805872183,20,077,22743
Harvey County,Kansas,78.6615919428302,20,079,23181
Haskell County,Kansas,79.3283007326473,20,081,24337
Hodgeman County,Kansas,79.3734751905449,20,083,28353
Jackson County,Kansas,78.2216025523955,20,085,24693
Jefferson County,Kansas,78.7516709491591,20,087,26974
Jewell County,Kansas,79.0035785746987,20,089,22371
Johnson County,Kansas,81.5867012206082,20,091,38845
Kearny County,Kansas,77.8907643634897,20,093,21298
Kingman County,Kansas,76.0055896995841,20,095,23870
Kiowa County,Kansas,78.9243444142467,20,097,23136
Labette County,Kansas,75.689096203584,20,099,21509
Lane County,Kansas,77.3616568405227,20,101,27432
Leavenworth County,Kansas,78.9239494251314,20,103,26733
Lincoln County,Kansas,79.1308749905149,20,105,23939
Linn County,Kansas,77.4007527105963,20,107,26860
Logan County,Kansas,78.7689299293396,20,109,25608
Lyon County,Kansas,78.4198020871217,20,111,19421
McPherson County,Kansas,78.6348894981866,20,113,27161
Marion County,Kansas,78.6246839087988,20,115,21827
Marshall County,Kansas,79.1787437971039,20,117,22606
Meade County,Kansas,78.9529578654015,20,119,25644
Miami County,Kansas,78.9959941157408,20,121,28019
Mitchell County,Kansas,78.6097725548086,20,123,25789
Montgomery County,Kansas,75.3982622227074,20,125,21696
Morris County,Kansas,78.6609828704592,20,127,24528
Morton County,Kansas,77.2933023413455,20,129,22287
Nemaha County,Kansas,79.7719740061442,20,131,23926
Neosho County,Kansas,76.755450035774,20,133,20026
Ness County,Kansas,78.6010251872461,20,135,30256
Norton County,Kansas,79.0986802177561,20,137,21518
Osage County,Kansas,77.7131825199691,20,139,24358
Osborne County,Kansas,78.2756639650454,20,141,26382
Ottawa County,Kansas,77.4322416400935,20,143,24426
Pawnee County,Kansas,78.1007669141943,20,145,21793
Phillips County,Kansas,78.2187309585589,20,147,23613
Pottawatomie County,Kansas,79.9509984873056,20,149,24988
Pratt County,Kansas,77.6921346587163,20,151,25902
Rawlins County,Kansas,79.1283792229379,20,153,26396
Reno County,Kansas,77.8903584400063,20,155,23196
Republic County,Kansas,78.4787187962831,20,157,25980
Rice County,Kansas,76.8711925734521,20,159,22124
Riley County,Kansas,81.3715194752047,20,161,22230
Rooks County,Kansas,78.3120928233758,20,163,22943
Rush County,Kansas,77.8988005800046,20,165,25414
Russell County,Kansas,78.5145373760544,20,167,27606
Saline County,Kansas,78.1704293082708,20,169,24537
Scott County,Kansas,78.5627686652649,20,171,27248
Sedgwick County,Kansas,77.6733449756353,20,173,25856
Seward County,Kansas,78.6347244402381,20,175,18498
Shawnee County,Kansas,77.6688389578252,20,177,26369
Sheridan County,Kansas,79.7943373498445,20,179,26746
Sherman County,Kansas,77.516984994898,20,181,20466
Smith County,Kansas,79.0627811265411,20,183,26646
Stafford County,Kansas,77.1824423958935,20,185,23643
Stanton County,Kansas,78.9906303111057,20,187,22053
Stevens County,Kansas,78.9106161997635,20,189,25109
Sumner County,Kansas,76.8333564746614,20,191,23246
Thomas County,Kansas,79.3598170027844,20,193,25942
Trego County,Kansas,78.5971100115041,20,195,22434
Wabaunsee County,Kansas,78.8903440815747,20,197,23532
Wallace County,Kansas,79.3895270451535,20,199,23692
Washington County,Kansas,79.4062152657966,20,201,22060
Wichita County,Kansas,79.0281555988547,20,203,24533
Wilson County,Kansas,75.6740580994789,20,205,19454
Woodson County,Kansas,76.3196155757124,20,207,21615
Wyandotte County,Kansas,75.6788047893435,20,209,19216
Adair County,Kentucky,76.8951273884187,21,001,16824
Allen County,Kentucky,75.5537560118933,21,003,17827
Anderson County,Kentucky,76.6689800272318,21,005,24846
Ballard County,Kentucky,75.1249448879756,21,007,24778
Barren County,Kentucky,76.2181002388888,21,009,19613
Bath County,Kentucky,73.6919354847708,21,011,15985
Bell County,Kentucky,72.1545932485008,21,013,15140
Boone County,Kentucky,78.9787600807626,21,015,28640
Bourbon County,Kentucky,76.148520208131,21,017,22809
Boyd County,Kentucky,75.286820982908,21,019,23049
Boyle County,Kentucky,77.1462163595648,21,021,23009
Bracken County,Kentucky,74.8446210398713,21,023,20788
Breathitt County,Kentucky,70.0415135650985,21,025,15458
Breckinridge County,Kentucky,75.6507406495333,21,027,17868
Bullitt County,Kentucky,78.4187380405662,21,029,23952
Butler County,Kentucky,75.0760325204733,21,031,17607
Caldwell County,Kentucky,75.4563764083961,21,033,20039
Calloway County,Kentucky,77.0999511193579,21,035,21269
Campbell County,Kentucky,77.2566845266223,21,037,27063
Carlisle County,Kentucky,75.6041427230956,21,039,20790
Carroll County,Kentucky,73.2590590509219,21,041,20547
Carter County,Kentucky,74.7136005684046,21,043,18992
Casey County,Kentucky,74.6275677580659,21,045,15660
Christian County,Kentucky,75.3410818188128,21,047,18718
Clark County,Kentucky,75.3869072888123,21,049,24343
Clay County,Kentucky,71.6387957521678,21,051,12825
Clinton County,Kentucky,73.8631933008376,21,053,15438
Crittenden County,Kentucky,74.5557027872821,21,055,21681
Cumberland County,Kentucky,73.920137220099,21,057,16117
Daviess County,Kentucky,77.1597737928846,21,059,22785
Edmonson County,Kentucky,77.0390623633687,21,061,18775
Elliott County,Kentucky,75.5980470389881,21,063,13226
Estill County,Kentucky,72.7582824254055,21,065,16653
Fayette County,Kentucky,78.4904824391869,21,067,29339
Fleming County,Kentucky,73.9729178875857,21,069,18449
Floyd County,Kentucky,71.5768261599747,21,071,17146
Franklin County,Kentucky,76.5156574529496,21,073,26367
Fulton County,Kentucky,72.730042355421,21,075,19260
Gallatin County,Kentucky,72.9563859777985,21,077,19032
Garrard County,Kentucky,77.6303146171834,21,079,19715
Grant County,Kentucky,74.6936022231672,21,081,21141
Graves County,Kentucky,75.8077427780724,21,083,20800
Grayson County,Kentucky,74.203757171922,21,085,18972
Green County,Kentucky,76.2308931842454,21,087,19981
Greenup County,Kentucky,75.6280139153187,21,089,22350
Hancock County,Kentucky,76.9052312418095,21,091,21920
Hardin County,Kentucky,77.274197955433,21,093,23742
Harlan County,Kentucky,71.0630213845707,21,095,15831
Harrison County,Kentucky,74.7897773768268,21,097,20897
Hart County,Kentucky,74.9852122897416,21,099,18138
Henderson County,Kentucky,76.0040643726601,21,101,22844
Henry County,Kentucky,75.3369902764808,21,103,21303
Hickman County,Kentucky,76.0514933400692,21,105,19792
Hopkins County,Kentucky,74.4535311676816,21,107,22523
Jackson County,Kentucky,72.8152323363802,21,109,15307
Jefferson County,Kentucky,76.6103484991577,21,111,27487
Jessamine County,Kentucky,77.567987074532,21,113,26416
Johnson County,Kentucky,72.710308234689,21,115,19358
Kenton County,Kentucky,76.396194448502,21,117,27669
Knott County,Kentucky,72.5640164701593,21,119,17826
Knox County,Kentucky,72.9002154045939,21,121,14282
Larue County,Kentucky,76.1120641645342,21,123,19159
Laurel County,Kentucky,75.0464481736786,21,125,20329
Lawrence County,Kentucky,73.3012000044671,21,127,16595
Lee County,Kentucky,71.2206644427907,21,129,14424
Leslie County,Kentucky,71.0435658901931,21,131,15909
Letcher County,Kentucky,72.1227170347455,21,133,17544
Lewis County,Kentucky,74.0857570285331,21,135,15577
Lincoln County,Kentucky,74.8709717233835,21,137,17331
Livingston County,Kentucky,74.8750058070676,21,139,19553
Logan County,Kentucky,75.7509910871707,21,141,19844
Lyon County,Kentucky,76.479913302617,21,143,21122
McCracken County,Kentucky,75.9825596618081,21,145,25884
McCreary County,Kentucky,72.6023149390992,21,147,12213
McLean County,Kentucky,75.0159964761838,21,149,20494
Madison County,Kentucky,76.8595000070909,21,151,21652
Magoffin County,Kentucky,72.5268484582371,21,153,14505
Marion County,Kentucky,76.0971102267259,21,155,18720
Marshall County,Kentucky,75.8141217191829,21,157,22727
Martin County,Kentucky,72.6005125595288,21,159,14512
Mason County,Kentucky,74.4527109111077,21,161,21645
Meade County,Kentucky,76.7511220573896,21,163,20384
Menifee County,Kentucky,74.4094075459957,21,165,14853
Mercer County,Kentucky,75.6375088727127,21,167,23294
