County,State,State_FIPS,County_FIPS,total_population_race
Douglas County,Missouri,29,067,13690
Dunklin County,Missouri,29,069,31970
Franklin County,Missouri,29,071,101440
Gasconade County,Missouri,29,073,15160
Gentry County,Missouri,29,075,6773
Greene County,Missouri,29,077,275671
Grundy County,Missouri,29,079,10256
Harrison County,Missouri,29,081,8901
Henry County,Missouri,29,083,22234
Hickory County,Missouri,29,085,9554
Holt County,Missouri,29,087,4840
Howard County,Missouri,29,089,10160
Howell County,Missouri,29,091,40330
Iron County,Missouri,29,093,10563
Jackson County,Missouri,29,095,672784
Jasper County,Missouri,29,097,116493
Jefferson County,Missouri,29,099,218628
Johnson County,Missouri,29,101,52964
Knox County,Missouri,29,103,4111
Laclede County,Missouri,29,105,35507
Lafayette County,Missouri,29,107,33278
Lawrence County,Missouri,29,109,38559
Lewis County,Missouri,29,111,10203
Lincoln County,Missouri,29,113,52637
Linn County,Missouri,29,115,12668
Livingston County,Missouri,29,117,15068
McDonald County,Missouri,29,119,22970
Macon County,Missouri,29,121,15532
Madison County,Missouri,29,123,12334
Maries County,Missouri,29,125,9140
Marion County,Missouri,29,127,28703
Mercer County,Missouri,29,129,3763
Miller County,Missouri,29,131,24822
Mississippi County,Missouri,29,133,14231
Moniteau County,Missouri,29,135,15587
Monroe County,Missouri,29,137,8876
Montgomery County,Missouri,29,139,12181
Morgan County,Missouri,29,141,20479
New Madrid County,Missouri,29,143,18780
Newton County,Missouri,29,145,58314
Nodaway County,Missouri,29,147,23305
Oregon County,Missouri,29,149,10885
Osage County,Missouri,29,151,13857
Ozark County,Missouri,29,153,9672
Pemiscot County,Missouri,29,155,18288
Perry County,Missouri,29,157,18986
Pettis County,Missouri,29,159,42044
Phelps County,Missouri,29,161,44825
Pike County,Missouri,29,163,18574
Platte County,Missouri,29,165,89567
Polk County,Missouri,29,167,31035
Pulaski County,Missouri,29,169,51620
Putnam County,Missouri,29,171,4976
Ralls County,Missouri,29,173,10198
Randolph County,Missouri,29,175,25388
Ray County,Missouri,29,177,23422
Reynolds County,Missouri,29,179,6682
Ripley County,Missouri,29,181,14070
Saint Charles County,Missouri,29,183,360695
Saint Clair County,Missouri,29,185,9693
Sainte Genevieve County,Missouri,29,186,18066
Saint Francois County,Missouri,29,187,65246
Saint Louis County,Missouri,29,189,999147
Saline County,Missouri,29,195,23232
Schuyler County,Missouri,29,197,4397
Scotland County,Missouri,29,199,4843
Scott County,Missouri,29,201,39192
Shannon County,Missouri,29,203,8407
Shelby County,Missouri,29,205,6328
Stoddard County,Missouri,29,207,29902
Stone County,Missouri,29,209,31968
Sullivan County,Missouri,29,211,6667
Taney County,Missouri,29,213,51596
Texas County,Missouri,29,215,25840
Vernon County,Missouri,29,217,20958
Warren County,Missouri,29,219,32440
Washington County,Missouri,29,221,25120
Wayne County,Missouri,29,223,13444
Webster County,Missouri,29,225,36183
Worth County,Missouri,29,227,2146
Wright County,Missouri,29,229,18732
Saint Louis City,Missouri,29,510,318527
Beaverhead County,Montana,30,001,9228
Big Horn County,Montana,30,003,12872
Blaine County,Montana,30,005,6514
Broadwater County,Montana,30,007,5575
Carbon County,Montana,30,009,10057
Carter County,Montana,30,011,1276
Cascade County,Montana,30,013,81248
Chouteau County,Montana,30,015,5811
Custer County,Montana,30,017,11706
Daniels County,Montana,30,019,1734
Dawson County,Montana,30,021,9022
Deer Lodge County,Montana,30,023,9277
Fallon County,Montana,30,025,3051
Fergus County,Montana,30,027,11507
Flathead County,Montana,30,029,90967
Gallatin County,Montana,30,031,90339
Garfield County,Montana,30,033,1100
Glacier County,Montana,30,035,13422
Granite County,Montana,30,039,3083
Hill County,Montana,30,041,16157
Jefferson County,Montana,30,043,11360
Judith Basin County,Montana,30,045,2052
Lake County,Montana,30,047,28794
Lewis and Clark County,Montana,30,049,63432
Liberty County,Montana,30,051,2326
Lincoln County,Montana,30,053,19594
McCone County,Montana,30,055,1808
Madison County,Montana,30,057,7688
Meagher County,Montana,30,059,1900
Mineral County,Montana,30,061,4203
Missoula County,Montana,30,063,109402
Musselshell County,Montana,30,065,4597
Phillips County,Montana,30,071,4203
Pondera County,Montana,30,073,6147
Powder River County,Montana,30,075,1639
Powell County,Montana,30,077,7067
Prairie County,Montana,30,079,1193
Ravalli County,Montana,30,081,40311
Richland County,Montana,30,083,9961
Roosevelt County,Montana,30,085,10477
Rosebud County,Montana,30,087,9261
Sanders County,Montana,30,089,11421
Sheridan County,Montana,30,091,3447
Silver Bow County,Montana,30,093,34164
Stillwater County,Montana,30,095,9096
Sweet Grass County,Montana,30,097,3661
Teton County,Montana,30,099,6082
Toole County,Montana,30,101,5210
Valley County,Montana,30,105,7423
Wheatland County,Montana,30,107,2142
Wibaux County,Montana,30,109,899
Yellowstone County,Montana,30,111,148191
Park County,Montana,30,067,15655
Adams County,Nebraska,31,001,31299
Antelope County,Nebraska,31,003,6655
Boone County,Nebraska,31,011,5473
Box Butte County,Nebraska,31,013,11345
Boyd County,Nebraska,31,015,2025
Brown County,Nebraska,31,017,3183
Buffalo County,Nebraska,31,019,46330
Burt County,Nebraska,31,021,6829
Butler County,Nebraska,31,023,8345
Cass County,Nebraska,31,025,25214
Cedar County,Nebraska,31,027,8807
Chase County,Nebraska,31,029,3964
Cherry County,Nebraska,31,031,5722
Cheyenne County,Nebraska,31,033,10038
Clay County,Nebraska,31,035,6497
Colfax County,Nebraska,31,037,10453
Cuming County,Nebraska,31,039,9140
Custer County,Nebraska,31,041,10904
Dakota County,Nebraska,31,043,20869
Dawes County,Nebraska,31,045,9176
Dawson County,Nebraska,31,047,24267
Deuel County,Nebraska,31,049,1962
Dixon County,Nebraska,31,051,5982
Dodge County,Nebraska,31,053,36590
Douglas County,Nebraska,31,055,518271
Dundy County,Nebraska,31,057,1996
Fillmore County,Nebraska,31,059,5867
Franklin County,Nebraska,31,061,3196
Frontier County,Nebraska,31,063,2693
Furnas County,Nebraska,31,065,4922
Gage County,Nebraska,31,067,22209
Garden County,Nebraska,31,069,2011
Garfield County,Nebraska,31,071,2106
Gosper County,Nebraska,31,073,2020
Greeley County,Nebraska,31,077,2515
Hall County,Nebraska,31,079,58681
Hamilton County,Nebraska,31,081,9096
Harlan County,Nebraska,31,083,3419
Hitchcock County,Nebraska,31,087,2898
Holt County,Nebraska,31,089,10418
Howard County,Nebraska,31,093,6294
Jefferson County,Nebraska,31,095,7572
Johnson County,Nebraska,31,097,5188
Kearney County,Nebraska,31,099,6514
Keith County,Nebraska,31,101,8284
Kimball County,Nebraska,31,105,3789
Knox County,Nebraska,31,107,8648
Lancaster County,Nebraska,31,109,286425
Lincoln County,Nebraska,31,111,36212
Madison County,Nebraska,31,119,34766
Merrick County,Nebraska,31,121,7779
Morrill County,Nebraska,31,123,4993
Nance County,Nebraska,31,125,3730
Nemaha County,Nebraska,31,127,7224
Nuckolls County,Nebraska,31,129,4490
Otoe County,Nebraska,31,131,15729
Pawnee County,Nebraska,31,133,2753
Perkins County,Nebraska,31,135,2947
Phelps County,Nebraska,31,137,9184
Pierce County,Nebraska,31,139,7231
Platte County,Nebraska,31,141,32195
Polk County,Nebraska,31,143,5371
Red Willow County,Nebraska,31,145,11013
Richardson County,Nebraska,31,147,8355
Rock County,Nebraska,31,149,1540
Saline County,Nebraska,31,151,14278
Sarpy County,Nebraska,31,153,159413
Saunders County,Nebraska,31,155,20696
Scotts Bluff County,Nebraska,31,157,36835
Seward County,Nebraska,31,159,16729
Sheridan County,Nebraska,31,161,5432
Sherman County,Nebraska,31,163,3133
Sioux County,Nebraska,31,165,1262
Stanton County,Nebraska,31,167,6139
Thayer County,Nebraska,31,169,5195
Thurston County,Nebraska,31,173,6926
Valley County,Nebraska,31,175,4322
Washington County,Nebraska,31,177,20201
Wayne County,Nebraska,31,179,9542
Webster County,Nebraska,31,181,3773
York County,Nebraska,31,185,13727
Churchill County,Nevada,32,001,24779
Clark County,Nevada,32,003,1954773
Douglas County,Nevada,32,005,47056
Elko County,Nevada,32,007,49133
Eureka County,Nevada,32,011,1809
Humboldt County,Nevada,32,013,16511
Lander County,Nevada,32,015,5751
Lincoln County,Nevada,32,017,5282
Lyon County,Nevada,32,019,51797
Mineral County,Nevada,32,021,4718
Nye County,Nevada,32,023,43801
Pershing County,Nevada,32,027,6707
Storey County,Nevada,32,029,4010
Washoe County,Nevada,32,031,422010
White Pine County,Nevada,32,033,9967
Carson City,Nevada,32,510,55184
Belknap County,New Hampshire,33,001,60206
Carroll County,New Hampshire,33,003,47761
Cheshire County,New Hampshire,33,005,77106
Coos County,New Hampshire,33,007,32872
Grafton County,New Hampshire,33,009,88985
Hillsborough County,New Hampshire,33,011,401101
Merrimack County,New Hampshire,33,013,146742
Rockingham County,New Hampshire,33,015,295872
Strafford County,New Hampshire,33,017,123295
Sullivan County,New Hampshire,33,019,43534
Atlantic County,New Jersey,34,001,274402
Bergen County,New Jersey,34,003,906781
Burlington County,New Jersey,34,005,449117
Camden County,New Jersey,34,007,513660
Cape May County,New Jersey,34,009,96987
Cumberland County,New Jersey,34,011,156864
Essex County,New Jersey,34,013,783840
Gloucester County,New Jersey,34,015,288187
Hudson County,New Jersey,34,017,636194
Hunterdon County,New Jersey,34,019,127996
Mercer County,New Jersey,34,021,366442
Middlesex County,New Jersey,34,023,811064
Monmouth County,New Jersey,34,025,629263
Morris County,New Jersey,34,027,493472
Ocean County,New Jersey,34,029,575961
Passaic County,New Jersey,34,031,500168
Salem County,New Jersey,34,033,66007
Somerset County,New Jersey,34,035,323650
Sussex County,New Jersey,34,037,148962
Union County,New Jersey,34,039,536383
Warren County,New Jersey,34,041,108488
Bernalillo County,New Mexico,35,001,661924
Catron County,New Mexico,35,003,3686
Chaves County,New Mexico,35,005,65343
Colfax County,New Mexico,35,007,13614
Curry County,New Mexico,35,009,48101
De Baca County,New Mexico,35,011,2069
Dona Ana County,New Mexico,35,013,208794
Eddy County,New Mexico,35,015,53693
Grant County,New Mexico,35,017,29602
Guadalupe County,New Mexico,35,019,4655
Hidalgo County,New Mexico,35,023,4903
Lea County,New Mexico,35,025,64670
Lincoln County,New Mexico,35,027,20440
Los Alamos County,New Mexico,35,028,18008
Luna County,New Mexico,35,029,25162
McKinley County,New Mexico,35,031,71888
Mora County,New Mexico,35,033,4830
Otero County,New Mexico,35,035,64176
Quay County,New Mexico,35,037,8956
Rio Arriba County,New Mexico,35,039,40201
Roosevelt County,New Mexico,35,041,19840
Sandoval County,New Mexico,35,043,131302
San Juan County,New Mexico,35,045,128600
San Miguel County,New Mexico,35,047,29225
Santa Fe County,New Mexico,35,049,144209
Sierra County,New Mexico,35,051,11956
Socorro County,New Mexico,35,053,17843
Taos County,New Mexico,35,055,32775
Torrance County,New Mexico,35,057,16285
Union County,New Mexico,35,059,4460
Cibola County,New Mexico,35,006,27293
Valencia County,New Mexico,35,061,76172
Albany County,New York,36,001,304511
Allegany County,New York,36,003,48837
Bronx County,New York,36,005,1386364
Broome County,New York,36,007,199928
Cattaraugus County,New York,36,009,80166
Cayuga County,New York,36,011,79996
Chautauqua County,New York,36,013,134599
Chemung County,New York,36,015,88779
Chenango County,New York,36,017,50490
Clinton County,New York,36,019,82054
Columbia County,New York,36,021,62881
Cortland County,New York,36,023,49453
Delaware County,New York,36,025,47851
Dutchess County,New York,36,027,297291
Erie County,New York,36,029,919542
Essex County,New York,36,031,39309
Franklin County,New York,36,033,51698
Fulton County,New York,36,035,55358
Genesee County,New York,36,037,59992
Greene County,New York,36,039,49122
Hamilton County,New York,36,041,4835
Herkimer County,New York,36,043,64475
Jefferson County,New York,36,045,117011
Kings County,New York,36,047,2512740
Lewis County,New York,36,049,27062
Livingston County,New York,36,051,65215
Madison County,New York,36,053,72977
Monroe County,New York,36,055,744746
Montgomery County,New York,36,057,50025
Nassau County,New York,36,059,1338712
New York County,New York,36,061,1596735
Niagara County,New York,36,063,215869
Oneida County,New York,36,065,234336
Onondaga County,New York,36,067,466179
Ontario County,New York,36,069,107728
Orange County,New York,36,071,372951
Orleans County,New York,36,073,42995
Oswego County,New York,36,075,122055
Otsego County,New York,36,077,62147
Putnam County,New York,36,079,99702
Queens County,New York,36,081,2235008
Rensselaer County,New York,36,083,159464
Richmond County,New York,36,085,468374
Rockland County,New York,36,087,312011
Saint Lawrence County,New York,36,089,112060
Saratoga County,New York,36,091,219832
Schenectady County,New York,36,093,154466
Schoharie County,New York,36,095,32617
Schuyler County,New York,36,097,18472
Seneca County,New York,36,099,35306
Steuben County,New York,36,101,98992
Suffolk County,New York,36,103,1492360
Sullivan County,New York,36,105,77340
Tioga County,New York,36,107,51067
Tompkins County,New York,36,109,101570
Ulster County,New York,36,111,182516
Warren County,New York,36,113,65700
Washington County,New York,36,115,63108
Wayne County,New York,36,117,93476
Westchester County,New York,36,119,950227
Wyoming County,New York,36,121,42092
Yates County,New York,36,123,25351
Alamance County,North Carolina,37,001,151170
Alexander County,North Carolina,37,003,37014
Alleghany County,North Carolina,37,005,11069
Anson County,North Carolina,37,007,26699
Ashe County,North Carolina,37,009,27099
Avery County,North Carolina,37,011,17815
Beaufort County,North Carolina,37,013,47542
Bertie County,North Carolina,37,015,21035
Bladen County,North Carolina,37,017,34922
Brunswick County,North Carolina,37,019,107925
Buncombe County,North Carolina,37,021,239000
Burke County,North Carolina,37,023,90821
Cabarrus County,North Carolina,37,025,178396
Caldwell County,North Carolina,37,027,82493
Camden County,North Carolina,37,029,9965
Carteret County,North Carolina,37,031,66415
Caswell County,North Carolina,37,033,23615
Catawba County,North Carolina,37,035,154201
Chatham County,North Carolina,37,037,63896
Cherokee County,North Carolina,37,039,27304
Chowan County,North Carolina,37,041,14825
Clay County,North Carolina,37,043,10575
Cleveland County,North Carolina,37,045,97890
Columbus County,North Carolina,37,047,57612
Craven County,North Carolina,37,049,102904
Cumberland County,North Carolina,37,051,319329
Currituck County,North Carolina,37,053,23677
Dare County,North Carolina,37,055,34019
Davidson County,North Carolina,37,057,162628
Davie County,North Carolina,37,059,41183
Duplin County,North Carolina,37,061,58510
Durham County,North Carolina,37,063,269283
Edgecombe County,North Carolina,37,065,56253
Forsyth County,North Carolina,37,067,351368
Franklin County,North Carolina,37,069,60470
Gaston County,North Carolina,37,071,206291
Gates County,North Carolina,37,073,12069
Graham County,North Carolina,37,075,8766
Granville County,North Carolina,37,077,59666
Greene County,North Carolina,37,079,21386
Guilford County,North Carolina,37,081,489576
Halifax County,North Carolina,37,083,54693
Harnett County,North Carolina,37,085,115559
Haywood County,North Carolina,37,087,58915
Henderson County,North Carolina,37,089,106577
Hertford County,North Carolina,37,091,24525
Hoke County,North Carolina,37,093,47368
Hyde County,North Carolina,37,095,5810
Iredell County,North Carolina,37,097,159614
Jackson County,North Carolina,37,099,39985
Johnston County,North Carolina,37,101,169122
Jones County,North Carolina,37,103,10144
Lee County,North Carolina,37,105,57876
Lenoir County,North Carolina,37,107,59372
Lincoln County,North Carolina,37,109,78052
McDowell County,North Carolina,37,111,44926
Macon County,North Carolina,37,113,33815
Madison County,North Carolina,37,115,20727
Martin County,North Carolina,37,117,24298
Mecklenburg County,North Carolina,37,119,926873
Mitchell County,North Carolina,37,121,15539
Montgomery County,North Carolina,37,123,27741
Moore County,North Carolina,37,125,88314
Nash County,North Carolina,37,127,95545
New Hanover County,North Carolina,37,129,203276
Northampton County,North Carolina,37,131,21959
Onslow County,North Carolina,37,133,176461
Orange County,North Carolina,37,135,133958
Pamlico County,North Carolina,37,137,13145
Pasquotank County,North Carolina,37,139,40551
Pender County,North Carolina,37,141,52447
Perquimans County,North Carolina,37,143,13414
Person County,North Carolina,37,145,39322
Pitt County,North Carolina,37,147,167951
Polk County,North Carolina,37,149,20386
Randolph County,North Carolina,37,151,141568
Richmond County,North Carolina,37,153,46608
Robeson County,North Carolina,37,155,133920
Rockingham County,North Carolina,37,157,93264
Rowan County,North Carolina,37,159,138189
Rutherford County,North Carolina,37,161,67446
Sampson County,North Carolina,37,163,63408
Scotland County,North Carolina,37,165,36266
Stanly County,North Carolina,37,167,60489
Stokes County,North Carolina,37,169,47224
Surry County,North Carolina,37,171,73551
Swain County,North Carolina,37,173,13995
Transylvania County,North Carolina,37,175,32825
Tyrrell County,North Carolina,37,177,4367
Union County,North Carolina,37,179,201617
Vance County,North Carolina,37,181,45183
Wake County,North Carolina,37,183,905573
Warren County,North Carolina,37,185,20860
Washington County,North Carolina,37,187,13085
Watauga County,North Carolina,37,189,51103
Wayne County,North Carolina,37,191,122419
Wilkes County,North Carolina,37,193,69265
Wilson County,North Carolina,37,195,81020
Yadkin County,North Carolina,37,197,38254
Yancey County,North Carolina,37,199,17814
Adams County,North Dakota,38,001,2325
Barnes County,North Dakota,38,003,11047
Benson County,North Dakota,38,005,6677
Bottineau County,North Dakota,38,009,6449
Bowman County,North Dakota,38,011,3154
Burke County,North Dakota,38,013,2011
Burleigh County,North Dakota,38,015,81941
Cass County,North Dakota,38,017,150240
Cavalier County,North Dakota,38,019,3974
Dickey County,North Dakota,38,021,5280
Divide County,North Dakota,38,023,2095
Dunn County,North Dakota,38,025,3648
Eddy County,North Dakota,38,027,2393
Emmons County,North Dakota,38,029,3544
Foster County,North Dakota,38,031,3368
Golden Valley County,North Dakota,38,033,1646
Grand Forks County,North Dakota,38,035,66890
Grant County,North Dakota,38,037,2380
Griggs County,North Dakota,38,039,2393
Hettinger County,North Dakota,38,041,2502
Kidder County,North Dakota,38,043,2426
LaMoure County,North Dakota,38,045,4141
Logan County,North Dakota,38,047,1972
McHenry County,North Dakota,38,049,5478
McIntosh County,North Dakota,38,051,2813
McKenzie County,North Dakota,38,053,6692
McLean County,North Dakota,38,055,9020
Mercer County,North Dakota,38,057,8400
Morton County,North Dakota,38,059,27439
Mountrail County,North Dakota,38,061,7830
Nelson County,North Dakota,38,063,3115
Oliver County,North Dakota,38,065,1875
Pembina County,North Dakota,38,067,7383
Pierce County,North Dakota,38,069,4378
Ramsey County,North Dakota,38,071,11450
Ransom County,North Dakota,38,073,5498
Renville County,North Dakota,38,075,2468
Richland County,North Dakota,38,077,16295
Rolette County,North Dakota,38,079,14015
Sargent County,North Dakota,38,081,3876
Sheridan County,North Dakota,38,083,1282
Sioux County,North Dakota,38,085,4193
Stark County,North Dakota,38,089,24682
Steele County,North Dakota,38,091,1976
Stutsman County,North Dakota,38,093,20965
Towner County,North Dakota,38,095,2264
Traill County,North Dakota,38,097,8105
Walsh County,North Dakota,38,099,11131
Ward County,North Dakota,38,101,62013
Wells County,North Dakota,38,103,4228
Williams County,North Dakota,38,105,23287
Adams County,Ohio,39,001,28524
Allen County,Ohio,39,003,106079
Ashland County,Ohio,39,005,53203
Ashtabula County,Ohio,39,007,101262
Athens County,Ohio,39,009,64592
Auglaize County,Ohio,39,011,45934
Belmont County,Ohio,39,013,70182
Brown County,Ohio,39,015,44666
Butler County,Ohio,39,017,368029
Carroll County,Ohio,39,019,28828
Champaign County,Ohio,39,021,39982
Clark County,Ohio,39,023,138278
Clermont County,Ohio,39,025,197543
Clinton County,Ohio,39,027,42161
Columbiana County,Ohio,39,029,107598
Coshocton County,Ohio,39,031,36880
Crawford County,Ohio,39,033,43623
Cuyahoga County,Ohio,39,035,1278024
Darke County,Ohio,39,037,52776
Defiance County,Ohio,39,039,38975
Delaware County,Ohio,39,041,174454
Erie County,Ohio,39,043,76952
Fairfield County,Ohio,39,045,146138
Fayette County,Ohio,39,047,28931
Franklin County,Ohio,39,049,1167484
Fulton County,Ohio,39,051,42635
Gallia County,Ohio,39,053,30877
Geauga County,Ohio,39,055,93485
Greene County,Ohio,39,057,161936
Guernsey County,Ohio,39,059,40056
Hamilton County,Ohio,39,061,801350
Hancock County,Ohio,39,063,75043
Hardin County,Ohio,39,065,31986
Harrison County,Ohio,39,067,15818
Henry County,Ohio,39,069,28246
Highland County,Ohio,39,071,43454
Hocking County,Ohio,39,073,29372
Holmes County,Ohio,39,075,42501
Huron County,Ohio,39,077,59628
Jackson County,Ohio,39,079,33134
Jefferson County,Ohio,39,081,69343
Knox County,Ohio,39,083,60791
Lake County,Ohio,39,085,229873
Lawrence County,Ohio,39,087,62441
Licking County,Ohio,39,089,166135
Logan County,Ohio,39,091,45816
Lorain County,Ohio,39,093,301108
Lucas County,Ohio,39,095,441198
Madison County,Ohio,39,097,43213
Mahoning County,Ohio,39,099,238352
Marion County,Ohio,39,101,66514
Medina County,Ohio,39,103,172334
Meigs County,Ohio,39,105,23664
Mercer County,Ohio,39,107,40866
Miami County,Ohio,39,109,102657
Monroe County,Ohio,39,111,14679
Montgomery County,Ohio,39,113,535626
Morgan County,Ohio,39,115,15042
Morrow County,Ohio,39,117,34895
Muskingum County,Ohio,39,119,85996
Noble County,Ohio,39,121,14643
Ottawa County,Ohio,39,123,41445
Paulding County,Ohio,39,125,19522
Perry County,Ohio,39,127,36086
Pickaway County,Ohio,39,129,55795
Pike County,Ohio,39,131,28652
Portage County,Ohio,39,133,161178
Preble County,Ohio,39,135,42240
Putnam County,Ohio,39,137,34445
Richland County,Ohio,39,139,124286
Ross County,Ohio,39,141,77741
Sandusky County,Ohio,39,143,60842
Scioto County,Ohio,39,145,79122
Seneca County,Ohio,39,147,56630
Shelby County,Ohio,39,149,49359
Stark County,Ohio,39,151,375593
Summit County,Ohio,39,153,541788
Trumbull County,Ohio,39,155,209942
Tuscarawas County,Ohio,39,157,92532
Union County,Ohio,39,159,52153
Van Wert County,Ohio,39,161,28808
Vinton County,Ohio,39,163,13397
Warren County,Ohio,39,165,213146
Washington County,Ohio,39,167,61751
Wayne County,Ohio,39,169,114644
Williams County,Ohio,39,171,37779
Wood County,Ohio,39,173,126254
Wyandot County,Ohio,39,175,22626
Adair County,Oklahoma,40,001,22470
Alfalfa County,Oklahoma,40,003,5631
Atoka County,Oklahoma,40,005,14133
Beaver County,Oklahoma,40,007,5587
Beckham County,Oklahoma,40,009,22519
Blaine County,Oklahoma,40,011,10651
Bryan County,Oklahoma,40,013,42494
Caddo County,Oklahoma,40,015,29403
Canadian County,Oklahoma,40,017,116299
Carter County,Oklahoma,40,019,47603
Cherokee County,Oklahoma,40,021,47165
Choctaw County,Oklahoma,40,023,15172
Cimarron County,Oklahoma,40,025,2451
Cleveland County,Oklahoma,40,027,256550
Coal County,Oklahoma,40,029,5906
Comanche County,Oklahoma,40,031,123101
Cotton County,Oklahoma,40,033,6171
Craig County,Oklahoma,40,035,14922
Creek County,Oklahoma,40,037,69934
Custer County,Oklahoma,40,039,27583
Delaware County,Oklahoma,40,041,41332
Dewey County,Oklahoma,40,043,4775
Ellis County,Oklahoma,40,045,4095
Garfield County,Oklahoma,40,047,60272
Garvin County,Oklahoma,40,049,27471
Grady County,Oklahoma,40,051,52451
Grant County,Oklahoma,40,053,4536
Greer County,Oklahoma,40,055,6185
Harmon County,Oklahoma,40,057,2888
Harper County,Oklahoma,40,059,3672
Haskell County,Oklahoma,40,061,12761
Hughes County,Oklahoma,40,063,13762
Jackson County,Oklahoma,40,065,26275
Jefferson County,Oklahoma,40,067,6445
Johnston County,Oklahoma,40,069,10938
Kay County,Oklahoma,40,071,46288
Kingfisher County,Oklahoma,40,073,14965
Kiowa County,Oklahoma,40,075,9421
Latimer County,Oklahoma,40,077,11099
Le Flore County,Oklahoma,40,079,50056
Lincoln County,Oklahoma,40,081,34106
Logan County,Oklahoma,40,083,41982
Love County,Oklahoma,40,085,9404
McClain County,Oklahoma,40,087,34471
McCurtain County,Oklahoma,40,089,33144
McIntosh County,Oklahoma,40,091,20266
Major County,Oklahoma,40,093,7563
Marshall County,Oklahoma,40,095,15774
Mayes County,Oklahoma,40,097,41162
Murray County,Oklahoma,40,099,13460
Muskogee County,Oklahoma,40,101,70635
Noble County,Oklahoma,40,103,11540
Nowata County,Oklahoma,40,105,10627
Okfuskee County,Oklahoma,40,107,12203
Oklahoma County,Oklahoma,40,109,721088
Okmulgee County,Oklahoma,40,111,39770
Osage County,Oklahoma,40,113,47650
Ottawa County,Oklahoma,40,115,31940
Pawnee County,Oklahoma,40,117,16573
Payne County,Oklahoma,40,119,77125
Pittsburg County,Oklahoma,40,121,45570
Pontotoc County,Oklahoma,40,123,37438
Pottawatomie County,Oklahoma,40,125,69676
Pushmataha County,Oklahoma,40,127,11449
Roger Mills County,Oklahoma,40,129,3678
Rogers County,Oklahoma,40,131,87031
Seminole County,Oklahoma,40,133,25394
Sequoyah County,Oklahoma,40,135,41945
Stephens County,Oklahoma,40,137,44848
Texas County,Oklahoma,40,139,20620
Tillman County,Oklahoma,40,141,7981
Tulsa County,Oklahoma,40,143,602692
Wagoner County,Oklahoma,40,145,73067
Washington County,Oklahoma,40,147,51112
Washita County,Oklahoma,40,149,11616
Woods County,Oklahoma,40,151,8741
Woodward County,Oklahoma,40,153,20232
Baker County,Oregon,41,001,16092
Benton County,Oregon,41,003,85501
Clackamas County,Oregon,41,005,377206
Clatsop County,Oregon,41,007,37068
Columbia County,Oregon,41,009,49317
Coos County,Oregon,41,011,62937
Crook County,Oregon,41,013,21102
Curry County,Oregon,41,015,22344
Deschutes County,Oregon,41,017,158884
Douglas County,Oregon,41,019,107391
Gilliam County,Oregon,41,021,1904
Grant County,Oregon,41,023,7366
Harney County,Oregon,41,025,7359
Hood River County,Oregon,41,027,22207
Jackson County,Oregon,41,029,203613
Jefferson County,Oregon,41,031,21746
Josephine County,Oregon,41,033,82636
Klamath County,Oregon,41,035,66350
Lake County,Oregon,41,037,7886
Lane County,Oregon,41,039,351794
Lincoln County,Oregon,41,041,45992
Linn County,Oregon,41,043,116871
Malheur County,Oregon,41,045,31057
Marion County,Oregon,41,047,315391
Morrow County,Oregon,41,049,11146
Multnomah County,Oregon,41,051,737110
Polk County,Oregon,41,053,75448
Sherman County,Oregon,41,055,1865
Tillamook County,Oregon,41,057,25254
Umatilla County,Oregon,41,059,75846
Union County,Oregon,41,061,25670
Wallowa County,Oregon,41,063,6938
Wasco County,Oregon,41,065,25113
Washington County,Oregon,41,067,531818
Wheeler County,Oregon,41,069,1287
Yamhill County,Oregon,41,071,99119
Adams County,Pennsylvania,42,001,101352
Allegheny County,Pennsylvania,42,003,1224772
Armstrong County,Pennsylvania,42,005,68942
Beaver County,Pennsylvania,42,007,170614
Bedford County,Pennsylvania,42,009,49680
Berks County,Pennsylvania,42,011,411094
Blair County,Pennsylvania,42,013,127133
Bradford County,Pennsylvania,42,015,62628
Bucks County,Pennsylvania,42,017,625485
Butler County,Pennsylvania,42,019,183946
Cambria County,Pennsylvania,42,021,143305
Cameron County,Pennsylvania,42,023,5058
Carbon County,Pennsylvania,42,025,65101
Centre County,Pennsylvania,42,027,153758
Chester County,Pennsylvania,42,029,499548
Clarion County,Pennsylvania,42,031,39991
Clearfield County,Pennsylvania,42,033,81668
Clinton County,Pennsylvania,42,035,39261
Columbia County,Pennsylvania,42,037,66984
Crawford County,Pennsylvania,42,039,88492
Cumberland County,Pennsylvania,42,041,235314
Dauphin County,Pennsylvania,42,043,267891
Delaware County,Pennsylvania,42,045,558874
Elk County,Pennsylvania,42,047,31981
Erie County,Pennsylvania,42,049,280181
Fayette County,Pennsylvania,42,051,136914
Forest County,Pennsylvania,42,053,7664
Franklin County,Pennsylvania,42,055,149554
Fulton County,Pennsylvania,42,057,14829
Greene County,Pennsylvania,42,059,38614
Huntingdon County,Pennsylvania,42,061,45931
Indiana County,Pennsylvania,42,063,88648
Jefferson County,Pennsylvania,42,065,45051
Juniata County,Pennsylvania,42,067,24664
Lackawanna County,Pennsylvania,42,069,214353
Lancaster County,Pennsylvania,42,071,519913
Lawrence County,Pennsylvania,42,073,90885
Lebanon County,Pennsylvania,42,075,133578
Lehigh County,Pennsylvania,42,077,350165
Luzerne County,Pennsylvania,42,079,320555
Lycoming County,Pennsylvania,42,081,116447
McKean County,Pennsylvania,42,083,43451
