County,State,mean_life_expectancy,State_FIPS,County_FIPS,median_gross_rent
Boise County,Idaho,81.2614433591502,16,015,600
Bonner County,Idaho,78.8930855775291,16,017,716
Bonneville County,Idaho,78.5248559732881,16,019,703
Boundary County,Idaho,78.287006648663,16,021,660
Butte County,Idaho,78.7630993063885,16,023,535
Camas County,Idaho,80.7969326423836,16,025,676
Canyon County,Idaho,79.0468609731634,16,027,738
Caribou County,Idaho,78.3811876624824,16,029,524
Cassia County,Idaho,78.2000031021407,16,031,548
Clearwater County,Idaho,78.3477651060484,16,035,613
Custer County,Idaho,80.7916312433429,16,037,439
Elmore County,Idaho,78.2241807850271,16,039,714
Franklin County,Idaho,79.6153205985448,16,041,638
Fremont County,Idaho,79.6131851033604,16,043,651
Gem County,Idaho,78.2291486604303,16,045,757
Gooding County,Idaho,78.3258262706324,16,047,643
Idaho County,Idaho,79.5342501577356,16,049,619
Jefferson County,Idaho,79.7810127717572,16,051,690
Jerome County,Idaho,78.355705725954,16,053,689
Kootenai County,Idaho,79.2089223795369,16,055,825
Latah County,Idaho,81.0847103689307,16,057,661
Lemhi County,Idaho,78.8668476329095,16,059,524
Lewis County,Idaho,78.3508965014346,16,061,556
Lincoln County,Idaho,78.2680422418382,16,063,724
Madison County,Idaho,80.9541426351055,16,065,635
Minidoka County,Idaho,78.5333295742048,16,067,542
Nez Perce County,Idaho,77.6553237164015,16,069,645
Oneida County,Idaho,79.4518295137409,16,071,504
Owyhee County,Idaho,78.5463909941907,16,073,530
Payette County,Idaho,78.4293725963789,16,075,678
Power County,Idaho,78.0040293554305,16,077,622
Shoshone County,Idaho,75.6506380166567,16,079,586
Teton County,Idaho,82.6834644294167,16,081,852
Twin Falls County,Idaho,78.0026114150324,16,083,710
Valley County,Idaho,81.8466480630619,16,085,676
Washington County,Idaho,78.4361415576766,16,087,631
Adams County,Illinois,78.2117958066337,17,001,576
Alexander County,Illinois,73.8632027969847,17,003,338
Bond County,Illinois,78.2414846120494,17,005,659
Boone County,Illinois,79.5107532437916,17,007,721
Brown County,Illinois,78.534605763088,17,009,545
Bureau County,Illinois,78.819330593955,17,011,636
Calhoun County,Illinois,79.460736499517,17,013,593
Carroll County,Illinois,78.6105019624199,17,015,541
Cass County,Illinois,77.1250871754692,17,017,613
Champaign County,Illinois,80.507940352384,17,019,804
Christian County,Illinois,77.3605329393116,17,021,600
Clark County,Illinois,76.8041826655067,17,023,622
Clay County,Illinois,76.9806436702069,17,025,524
Clinton County,Illinois,79.4074737865816,17,027,692
Coles County,Illinois,78.0239113581782,17,029,607
Cook County,Illinois,79.1311688749732,17,031,963
Crawford County,Illinois,77.5673746585798,17,033,563
Cumberland County,Illinois,78.4372060318459,17,035,515
DeKalb County,Illinois,79.6374893423965,17,037,830
De Witt County,Illinois,77.2797481786167,17,039,600
Douglas County,Illinois,78.6616006654845,17,041,686
DuPage County,Illinois,81.8976543081426,17,043,1104
Edgar County,Illinois,76.8338380138093,17,045,586
Edwards County,Illinois,76.7627926430186,17,047,477
Effingham County,Illinois,78.2270662775775,17,049,553
Fayette County,Illinois,78.4736703498543,17,051,540
Ford County,Illinois,76.6308758648888,17,053,598
Franklin County,Illinois,74.7794926067474,17,055,572
Fulton County,Illinois,77.132490990937,17,057,608
Gallatin County,Illinois,74.4232966458891,17,059,432
Greene County,Illinois,77.2848864398246,17,061,586
Grundy County,Illinois,78.434587664634,17,063,956
Hamilton County,Illinois,76.7957180811283,17,065,558
Hancock County,Illinois,79.7899599184006,17,067,539
Hardin County,Illinois,74.7482828996248,17,069,297
Henderson County,Illinois,78.5825051726107,17,071,545
Henry County,Illinois,78.9766193899124,17,073,632
Iroquois County,Illinois,76.8689948655174,17,075,621
Jackson County,Illinois,78.1810739908677,17,077,650
Jasper County,Illinois,78.9162489869283,17,079,520
Jefferson County,Illinois,76.6271827353006,17,081,585
Jersey County,Illinois,77.533240067735,17,083,642
Jo Daviess County,Illinois,80.8100562616136,17,085,625
Johnson County,Illinois,77.8251902273281,17,087,614
Kane County,Illinois,81.035340909543,17,089,984
Kankakee County,Illinois,77.2825580583853,17,091,795
Kendall County,Illinois,81.0258274873401,17,093,1205
Knox County,Illinois,76.8325513530931,17,095,606
Lake County,Illinois,81.2784275894707,17,097,1022
LaSalle County,Illinois,77.3448507095609,17,099,680
Lawrence County,Illinois,75.4332373363513,17,101,526
Lee County,Illinois,78.42964165186,17,103,620
Livingston County,Illinois,77.4635686752894,17,105,632
Logan County,Illinois,77.5643875713495,17,107,585
McDonough County,Illinois,79.2804743706863,17,109,683
McHenry County,Illinois,80.140405922829,17,111,1068
McLean County,Illinois,80.0374062375645,17,113,742
Macon County,Illinois,77.5194517834302,17,115,659
Macoupin County,Illinois,77.6454260547249,17,117,626
Madison County,Illinois,77.2787047821218,17,119,780
Marion County,Illinois,75.351368560877,17,121,635
Marshall County,Illinois,77.2859373984564,17,123,589
Mason County,Illinois,76.7353213536185,17,125,594
Massac County,Illinois,75.2879187428656,17,127,625
Menard County,Illinois,78.5921152792006,17,129,625
Mercer County,Illinois,78.8096421762167,17,131,590
Monroe County,Illinois,80.3809636905566,17,133,832
Montgomery County,Illinois,77.4105853694394,17,135,656
Morgan County,Illinois,78.0682560866414,17,137,607
Moultrie County,Illinois,77.425742651271,17,139,590
Ogle County,Illinois,79.0345206948814,17,141,690
Peoria County,Illinois,77.5292731396623,17,143,704
Perry County,Illinois,77.1771241335504,17,145,515
Piatt County,Illinois,79.4041956367617,17,147,727
Pike County,Illinois,78.1485608681993,17,149,526
Pope County,Illinois,77.9763895521772,17,151,473
Pulaski County,Illinois,74.7053017405268,17,153,465
Putnam County,Illinois,79.1977164377125,17,155,636
Randolph County,Illinois,77.4716617780757,17,157,653
Richland County,Illinois,77.4992538421413,17,159,541
Rock Island County,Illinois,78.3117455162011,17,161,650
Saint Clair County,Illinois,76.7504994321491,17,163,795
Saline County,Illinois,73.8951810856333,17,165,567
Sangamon County,Illinois,78.1303434392329,17,167,735
Schuyler County,Illinois,78.1236612181131,17,169,540
Scott County,Illinois,77.6636181810676,17,171,508
Shelby County,Illinois,79.4380571242107,17,173,646
Stark County,Illinois,77.3401103687184,17,175,562
Stephenson County,Illinois,79.0618239107545,17,177,601
Tazewell County,Illinois,78.3896848162772,17,179,667
Union County,Illinois,76.1736910925894,17,181,513
Vermilion County,Illinois,75.6768567592081,17,183,618
Wabash County,Illinois,77.8446652016667,17,185,575
Warren County,Illinois,78.312504260546,17,187,610
Washington County,Illinois,78.8205093690337,17,189,629
Wayne County,Illinois,77.2241981083123,17,191,531
White County,Illinois,75.709303478797,17,193,502
Whiteside County,Illinois,78.3793677295778,17,195,633
Will County,Illinois,79.9165237833283,17,197,983
Williamson County,Illinois,76.5616859882523,17,199,624
Winnebago County,Illinois,77.3513998156887,17,201,735
Woodford County,Illinois,79.7863792527069,17,203,680
Adams County,Indiana,79.083855716864,18,001,570
Allen County,Indiana,77.835101378399,18,003,668
Bartholomew County,Indiana,77.7050513195918,18,005,786
Benton County,Indiana,78.110592570653,18,007,721
Blackford County,Indiana,75.9862496939416,18,009,595
Boone County,Indiana,78.3492397445355,18,011,790
Brown County,Indiana,78.6665559521659,18,013,887
Carroll County,Indiana,79.6479964275868,18,015,644
Cass County,Indiana,77.2534259049709,18,017,599
Clark County,Indiana,75.7243615318112,18,019,739
Clay County,Indiana,76.0657722145055,18,021,650
Clinton County,Indiana,76.8426846835695,18,023,682
Crawford County,Indiana,75.3090731656955,18,025,555
Daviess County,Indiana,76.7231936909506,18,027,584
Dearborn County,Indiana,77.5953747530896,18,029,713
Decatur County,Indiana,76.9911081310487,18,031,711
DeKalb County,Indiana,77.5356206897947,18,033,630
Delaware County,Indiana,76.2062467232856,18,035,675
Dubois County,Indiana,78.6679199566961,18,037,626
Elkhart County,Indiana,78.3368917948217,18,039,708
Fayette County,Indiana,74.1547280949175,18,041,638
Floyd County,Indiana,76.8087756448577,18,043,718
Fountain County,Indiana,76.5187664231048,18,045,617
Franklin County,Indiana,78.3995014600233,18,047,626
Fulton County,Indiana,76.1308239090773,18,049,608
Gibson County,Indiana,77.4320171246451,18,051,615
Grant County,Indiana,75.7705773831268,18,053,610
Greene County,Indiana,76.272876325265,18,055,577
Hamilton County,Indiana,81.5865307305317,18,057,963
Hancock County,Indiana,78.3499556695363,18,059,820
Harrison County,Indiana,77.2705961741343,18,061,690
Hendricks County,Indiana,79.5495151943949,18,063,906
Henry County,Indiana,75.9206325784722,18,065,621
Howard County,Indiana,76.0013967914436,18,067,637
Huntington County,Indiana,77.3553479418624,18,069,663
Jackson County,Indiana,75.9941909054144,18,071,686
Jasper County,Indiana,77.6379056231259,18,073,688
Jay County,Indiana,76.1875829792033,18,075,551
Jefferson County,Indiana,75.6294320384736,18,077,652
Jennings County,Indiana,74.6465332139594,18,079,693
Johnson County,Indiana,78.1626459060497,18,081,830
Knox County,Indiana,75.7666342271034,18,083,609
Kosciusko County,Indiana,78.1015290142049,18,085,682
LaGrange County,Indiana,79.1598200888753,18,087,680
Lake County,Indiana,76.7000274896173,18,089,799
LaPorte County,Indiana,76.2679859070185,18,091,694
Lawrence County,Indiana,75.9929771672295,18,093,606
Madison County,Indiana,75.8327394693444,18,095,688
Marion County,Indiana,76.142415618782,18,097,768
Marshall County,Indiana,78.4813955121407,18,099,655
Martin County,Indiana,77.2187364806527,18,101,542
Miami County,Indiana,77.1580274454783,18,103,632
Monroe County,Indiana,80.0585272281401,18,105,799
Montgomery County,Indiana,77.3792598476801,18,107,667
Morgan County,Indiana,76.7907154432227,18,109,760
Newton County,Indiana,76.7743168738049,18,111,717
Noble County,Indiana,77.4321909397313,18,113,613
Ohio County,Indiana,77.6519405083919,18,115,698
Orange County,Indiana,76.0281804386214,18,117,592
Owen County,Indiana,76.0273126585599,18,119,679
Parke County,Indiana,78.2079396130296,18,121,590
Perry County,Indiana,77.1680662479327,18,123,568
Pike County,Indiana,76.648511342558,18,125,596
Porter County,Indiana,78.4928076007601,18,127,857
Posey County,Indiana,78.5484266123603,18,129,605
Pulaski County,Indiana,76.1539747608947,18,131,607
Putnam County,Indiana,77.7220242852834,18,133,653
Randolph County,Indiana,76.8798221198573,18,135,606
Ripley County,Indiana,77.1307634435037,18,137,653
Rush County,Indiana,76.7532853859975,18,139,607
Saint Joseph County,Indiana,77.5110880658183,18,141,711
Scott County,Indiana,72.6915747828592,18,143,716
Shelby County,Indiana,76.7707834921755,18,145,697
Spencer County,Indiana,78.6143175399103,18,147,566
Starke County,Indiana,74.4289146777688,18,149,666
Steuben County,Indiana,78.9581875422341,18,151,656
Sullivan County,Indiana,75.4654134628882,18,153,611
Switzerland County,Indiana,75.9437174970737,18,155,740
Tippecanoe County,Indiana,79.2372045170072,18,157,788
Tipton County,Indiana,78.1089673902395,18,159,661
Union County,Indiana,77.2368171682889,18,161,605
Vanderburgh County,Indiana,76.6712860849351,18,163,709
Vermillion County,Indiana,75.2491786994288,18,165,570
Vigo County,Indiana,75.796581705412,18,167,673
Wabash County,Indiana,77.0008225320876,18,169,599
Warren County,Indiana,78.8170966635244,18,171,709
Warrick County,Indiana,78.8092413323077,18,173,766
Washington County,Indiana,75.2464672254365,18,175,631
Wayne County,Indiana,75.4683535924965,18,177,636
Wells County,Indiana,78.6829437236547,18,179,577
White County,Indiana,77.62668129422,18,181,687
Whitley County,Indiana,78.9731078287699,18,183,631
Adair County,Iowa,78.6769196811541,19,001,526
Adams County,Iowa,78.4608538212739,19,003,475
Allamakee County,Iowa,79.6112710105108,19,005,529
Appanoose County,Iowa,77.3562991460817,19,007,528
Audubon County,Iowa,79.1878875354717,19,009,545
Benton County,Iowa,80.6402939763392,19,011,603
Black Hawk County,Iowa,79.1771903037536,19,013,671
Boone County,Iowa,78.758741897478,19,015,616
Bremer County,Iowa,82.01176586064,19,017,588
Buchanan County,Iowa,78.9827496069638,19,019,646
Buena Vista County,Iowa,80.4817508170506,19,021,565
Butler County,Iowa,79.4852059927596,19,023,562
Calhoun County,Iowa,78.9869321203202,19,025,493
Carroll County,Iowa,79.8999501222684,19,027,540
Cass County,Iowa,77.8915191596618,19,029,531
Cedar County,Iowa,81.0041884796632,19,031,686
Cerro Gordo County,Iowa,79.168176708395,19,033,584
Cherokee County,Iowa,79.6939758516341,19,035,506
Chickasaw County,Iowa,80.1487484880178,19,037,511
Clarke County,Iowa,77.4675570951136,19,039,631
Clay County,Iowa,79.8499640361801,19,041,524
Clayton County,Iowa,80.680609042156,19,043,552
Clinton County,Iowa,78.2617463295276,19,045,594
Crawford County,Iowa,79.831431594989,19,047,485
Dallas County,Iowa,81.8747929212083,19,049,842
Davis County,Iowa,79.0075947798582,19,051,556
Decatur County,Iowa,78.057316716468,19,053,467
Delaware County,Iowa,80.4393234163722,19,055,559
Des Moines County,Iowa,78.495646686896,19,057,614
Dickinson County,Iowa,80.8427151328009,19,059,612
Dubuque County,Iowa,80.0310647733595,19,061,670
Emmet County,Iowa,78.7706059747837,19,063,589
Fayette County,Iowa,79.0739638343001,19,065,523
Floyd County,Iowa,79.8177716190272,19,067,530
Franklin County,Iowa,80.1372007587954,19,069,525
Fremont County,Iowa,78.4914334427493,19,071,575
Greene County,Iowa,79.0781465852739,19,073,610
Grundy County,Iowa,80.6492931361591,19,075,549
Guthrie County,Iowa,79.6710919716922,19,077,545
Hamilton County,Iowa,80.0920342548185,19,079,607
Hancock County,Iowa,80.5776902344953,19,081,530
Hardin County,Iowa,79.5917498687289,19,083,564
Harrison County,Iowa,77.7831007539848,19,085,607
Henry County,Iowa,78.9241242453736,19,087,587
Howard County,Iowa,79.7155404269643,19,089,553
Humboldt County,Iowa,79.8972658776722,19,091,574
Ida County,Iowa,78.9494424186119,19,093,410
Iowa County,Iowa,80.2357117839382,19,095,527
Jackson County,Iowa,78.8089804967327,19,097,564
Jasper County,Iowa,79.6955909509012,19,099,629
Jefferson County,Iowa,80.3903320781435,19,101,602
Johnson County,Iowa,82.0825183049252,19,103,819
Jones County,Iowa,80.5466019871973,19,105,598
Keokuk County,Iowa,79.8515106967713,19,107,517
Kossuth County,Iowa,81.2428379182626,19,109,552
Lee County,Iowa,76.8566667628974,19,111,572
Linn County,Iowa,80.2355897684685,19,113,672
Louisa County,Iowa,78.8190388050918,19,115,618
Lucas County,Iowa,78.49811366698,19,117,449
Lyon County,Iowa,81.2668575638763,19,119,542
Madison County,Iowa,79.4944595620177,19,121,755
Mahaska County,Iowa,79.422758845112,19,123,560
Marion County,Iowa,79.0958091606253,19,125,652
Marshall County,Iowa,77.8889223875406,19,127,622
Mills County,Iowa,78.2079430502061,19,129,766
Mitchell County,Iowa,80.8072601456274,19,131,501
Monona County,Iowa,77.041387990649,19,133,517
Monroe County,Iowa,77.5413112480027,19,135,541
Montgomery County,Iowa,77.313888607355,19,137,565
Muscatine County,Iowa,78.6478345355873,19,139,716
O'Brien County,Iowa,79.6302826917795,19,141,538
Osceola County,Iowa,80.1800424270829,19,143,547
Page County,Iowa,78.2680812564627,19,145,553
Palo Alto County,Iowa,78.9088264426251,19,147,469
Plymouth County,Iowa,80.4794454882514,19,149,589
Pocahontas County,Iowa,78.8294684546909,19,151,504
Polk County,Iowa,79.1359111995346,19,153,779
Pottawattamie County,Iowa,77.9913019206409,19,155,738
Poweshiek County,Iowa,79.4493366532401,19,157,606
Ringgold County,Iowa,78.6059866475253,19,159,458
Sac County,Iowa,79.4450031400859,19,161,537
Scott County,Iowa,79.0545468703512,19,163,685
Shelby County,Iowa,80.658744742017,19,165,612
Sioux County,Iowa,82.7113344601191,19,167,587
Story County,Iowa,82.1728117700704,19,169,738
Tama County,Iowa,79.0674147264005,19,171,651
Taylor County,Iowa,79.0661441030004,19,173,582
Union County,Iowa,77.7833039982322,19,175,600
Van Buren County,Iowa,77.8627862177795,19,177,506
Wapello County,Iowa,77.1545464159054,19,179,604
Warren County,Iowa,79.7446348662471,19,181,730
Washington County,Iowa,79.8017434660004,19,183,676
Wayne County,Iowa,77.7908791715787,19,185,487
Webster County,Iowa,77.3646638808777,19,187,546
Winnebago County,Iowa,80.1355748008186,19,189,497
Winneshiek County,Iowa,82.3637741481435,19,191,577
Woodbury County,Iowa,77.9052767529133,19,193,643
Worth County,Iowa,79.4436626986162,19,195,553
Wright County,Iowa,79.9951551203303,19,197,506
Allen County,Kansas,75.882585041101,20,001,551
Anderson County,Kansas,77.7983447466189,20,003,646
Atchison County,Kansas,77.1410308397836,20,005,576
Barber County,Kansas,77.2476303446058,20,007,560
Barton County,Kansas,77.9456280990652,20,009,564
Bourbon County,Kansas,76.1743668973076,20,011,596
Brown County,Kansas,76.827290793129,20,013,526
Butler County,Kansas,77.653643961017,20,015,699
Chase County,Kansas,78.2212103313009,20,017,433
Chautauqua County,Kansas,76.2748461421129,20,019,614
Cherokee County,Kansas,74.6253980553134,20,021,580
Cheyenne County,Kansas,79.8988245152641,20,023,526
Clark County,Kansas,78.4574977370217,20,025,563
Clay County,Kansas,79.2903732417816,20,027,676
Cloud County,Kansas,77.1678089430998,20,029,554
Coffey County,Kansas,77.1690505670775,20,031,540
Comanche County,Kansas,76.200385507157,20,033,444
Cowley County,Kansas,75.7044637907084,20,035,615
Crawford County,Kansas,76.1474418830259,20,037,670
Decatur County,Kansas,79.2629740551582,20,039,513
Dickinson County,Kansas,77.9046314839945,20,041,600
Doniphan County,Kansas,78.3933828118063,20,043,548
Douglas County,Kansas,80.568149054579,20,045,860
Edwards County,Kansas,76.9710258607789,20,047,514
Elk County,Kansas,76.3806288850598,20,049,442
Ellis County,Kansas,79.3833272609793,20,051,603
Ellsworth County,Kansas,78.0326449230436,20,053,526
Finney County,Kansas,79.3323917035399,20,055,670
Ford County,Kansas,78.5062069741054,20,057,589
Franklin County,Kansas,77.5607999898959,20,059,721
Geary County,Kansas,76.23732963047,20,061,975
Gove County,Kansas,79.5516089753886,20,063,496
Graham County,Kansas,79.5375436538533,20,065,508
Grant County,Kansas,78.4441376789792,20,067,534
Gray County,Kansas,78.8824864572139,20,069,577
Greeley County,Kansas,77.6951054686288,20,071,440
Greenwood County,Kansas,75.8113941635601,20,073,503
Hamilton County,Kansas,76.5806338697535,20,075,497
Harper County,Kansas,76.1000230515251,20,077,597
Harvey County,Kansas,78.6058823624727,20,079,657
Haskell County,Kansas,79.209495172262,20,081,700
Hodgeman County,Kansas,79.4608972506357,20,083,526
Jackson County,Kansas,78.1357783945402,20,085,711
Jefferson County,Kansas,78.5089265504217,20,087,737
Jewell County,Kansas,79.2373822479936,20,089,512
Johnson County,Kansas,81.5663410434164,20,091,918
Kearny County,Kansas,77.814816492343,20,093,558
Kingman County,Kansas,75.8698642497825,20,095,619
Kiowa County,Kansas,79.3601669985623,20,097,486
Labette County,Kansas,75.5533199619998,20,099,551
Lane County,Kansas,76.9523045445447,20,101,618
Leavenworth County,Kansas,78.8853833202651,20,103,884
Lincoln County,Kansas,78.9055156601151,20,105,449
Linn County,Kansas,77.359566581095,20,107,661
Logan County,Kansas,78.6018217654352,20,109,561
Lyon County,Kansas,78.3656770719609,20,111,590
McPherson County,Kansas,78.4549842600295,20,113,628
Marion County,Kansas,78.4178134498718,20,115,557
Marshall County,Kansas,79.2062003850084,20,117,498
Meade County,Kansas,78.9286656917233,20,119,599
Miami County,Kansas,78.825108764518,20,121,758
Mitchell County,Kansas,78.7469666322474,20,123,501
Montgomery County,Kansas,75.3525546279111,20,125,577
Morris County,Kansas,78.6531207414544,20,127,549
Morton County,Kansas,76.7672229975746,20,129,549
Nemaha County,Kansas,79.6388366652866,20,131,499
Neosho County,Kansas,76.6194347413733,20,133,546
Ness County,Kansas,78.4391871462104,20,135,574
Norton County,Kansas,79.1426812624056,20,137,515
Osage County,Kansas,77.4904985674869,20,139,671
Osborne County,Kansas,78.180570165499,20,141,481
Ottawa County,Kansas,77.4740611506577,20,143,681
Pawnee County,Kansas,77.8725606397613,20,145,463
Phillips County,Kansas,78.2246974912784,20,147,473
Pottawatomie County,Kansas,79.8803727140995,20,149,700
Pratt County,Kansas,77.6993602400724,20,151,626
Rawlins County,Kansas,79.1452783615222,20,153,570
Reno County,Kansas,77.752765685217,20,155,652
Republic County,Kansas,78.1992586047921,20,157,461
Rice County,Kansas,76.665024286723,20,159,554
Riley County,Kansas,81.2182689184895,20,161,861
Rooks County,Kansas,78.1826351539927,20,163,500
Rush County,Kansas,77.878135493012,20,165,519
Russell County,Kansas,78.415108500231,20,167,640
Saline County,Kansas,78.0270930492462,20,169,675
Scott County,Kansas,78.5073359996031,20,171,771
Sedgwick County,Kansas,77.5811473153159,20,173,703
Seward County,Kansas,78.3764214462584,20,175,677
Shawnee County,Kansas,77.5744053251615,20,177,710
Sheridan County,Kansas,79.6894643938056,20,179,495
Sherman County,Kansas,77.2412758285407,20,181,611
Smith County,Kansas,78.8123974347014,20,183,373
Stafford County,Kansas,77.0971877633054,20,185,530
Stanton County,Kansas,79.181923478833,20,187,531
Stevens County,Kansas,78.7807736455209,20,189,681
Sumner County,Kansas,76.8759577311195,20,191,576
Thomas County,Kansas,78.9637775744216,20,193,432
Trego County,Kansas,78.5157790855886,20,195,593
Wabaunsee County,Kansas,78.8745517064821,20,197,717
Wallace County,Kansas,79.6130785059799,20,199,395
Washington County,Kansas,79.4077279509414,20,201,430
Wichita County,Kansas,78.685944488046,20,203,635
Wilson County,Kansas,75.868827066606,20,205,540
Woodson County,Kansas,76.1461364196326,20,207,491
Wyandotte County,Kansas,75.7064567992787,20,209,740
Adair County,Kentucky,76.7896372811212,21,001,454
Allen County,Kentucky,75.4998953230172,21,003,583
Anderson County,Kentucky,76.495332261507,21,005,724
Ballard County,Kentucky,75.1460706041707,21,007,526
Barren County,Kentucky,76.1702344562083,21,009,579
Bath County,Kentucky,73.6640383258637,21,011,557
Bell County,Kentucky,71.8816925775518,21,013,481
Boone County,Kentucky,78.9071460122873,21,015,881
Bourbon County,Kentucky,76.0754209405925,21,017,642
Boyd County,Kentucky,75.2078434019405,21,019,608
Boyle County,Kentucky,77.1273822733266,21,021,622
Bracken County,Kentucky,74.6400000046982,21,023,527
Breathitt County,Kentucky,69.8126767982604,21,025,488
Breckinridge County,Kentucky,75.5070298724736,21,027,513
Bullitt County,Kentucky,78.4151631663363,21,029,778
Butler County,Kentucky,74.8417241836782,21,031,558
Caldwell County,Kentucky,75.2625528145672,21,033,520
Calloway County,Kentucky,76.9268843614001,21,035,541
Campbell County,Kentucky,77.2166261553624,21,037,722
Carlisle County,Kentucky,75.3358400564866,21,039,518
Carroll County,Kentucky,73.0915989907789,21,041,646
Carter County,Kentucky,74.7024106706202,21,043,547
Casey County,Kentucky,74.6363506169731,21,045,459
Christian County,Kentucky,75.4852267381987,21,047,738
Clark County,Kentucky,75.2180837739457,21,049,671
Clay County,Kentucky,71.4503646681218,21,051,465
Clinton County,Kentucky,73.7684678157131,21,053,525
Crittenden County,Kentucky,74.456109733335,21,055,473
Cumberland County,Kentucky,74.0091795226862,21,057,450
Daviess County,Kentucky,77.1038232586164,21,059,636
Edmonson County,Kentucky,76.9905201195268,21,061,499
Elliott County,Kentucky,75.6889996378805,21,063,433
Estill County,Kentucky,72.4300513908382,21,065,497
Fayette County,Kentucky,78.4948362424525,21,067,756
Fleming County,Kentucky,73.9722419796188,21,069,499
Floyd County,Kentucky,71.4547347135904,21,071,562
Franklin County,Kentucky,76.2811582931018,21,073,682
Fulton County,Kentucky,72.5987988284971,21,075,491
Gallatin County,Kentucky,72.8039406271679,21,077,657
Garrard County,Kentucky,77.3300645087974,21,079,629
Grant County,Kentucky,74.5036678111454,21,081,719
Graves County,Kentucky,75.7259966059578,21,083,561
Grayson County,Kentucky,73.8695563325684,21,085,515
Green County,Kentucky,75.9968204720799,21,087,510
Greenup County,Kentucky,75.5765068798268,21,089,616
Hancock County,Kentucky,76.7334440005717,21,091,557
Hardin County,Kentucky,77.2136056721165,21,093,732
Harlan County,Kentucky,70.8569936188986,21,095,469
Harrison County,Kentucky,74.7640112274895,21,097,588
Hart County,Kentucky,74.896977074417,21,099,503
Henderson County,Kentucky,75.8940369072721,21,101,589
Henry County,Kentucky,75.2144286679198,21,103,692
Hickman County,Kentucky,75.6300108686608,21,105,548
Hopkins County,Kentucky,74.440684395275,21,107,590
Jackson County,Kentucky,72.8168531304896,21,109,570
Jefferson County,Kentucky,76.544252005117,21,111,721
Jessamine County,Kentucky,77.5908807311448,21,113,735
Johnson County,Kentucky,72.5237472681456,21,115,498
Kenton County,Kentucky,76.28143178253,21,117,733
Knott County,Kentucky,72.4803059768077,21,119,481
Knox County,Kentucky,72.6874663937597,21,121,496
Larue County,Kentucky,75.9363394593175,21,123,561
Laurel County,Kentucky,74.9410910573521,21,125,562
Lawrence County,Kentucky,73.1777231839005,21,127,496
Lee County,Kentucky,71.3136629909835,21,129,424
Leslie County,Kentucky,70.8410694570063,21,131,490
Letcher County,Kentucky,71.8899510272299,21,133,535
Lewis County,Kentucky,73.9891850665901,21,135,393
Lincoln County,Kentucky,74.8010803279279,21,137,540
Livingston County,Kentucky,74.7992812208588,21,139,569
Logan County,Kentucky,75.6288985939055,21,141,562
Lyon County,Kentucky,76.6069945683883,21,143,431
McCracken County,Kentucky,75.8125243300801,21,145,588
McCreary County,Kentucky,72.356271126072,21,147,470
McLean County,Kentucky,74.8788816731963,21,149,485
Madison County,Kentucky,76.8035787066163,21,151,634
Magoffin County,Kentucky,72.4484159744822,21,153,474
Marion County,Kentucky,76.0160422000093,21,155,535
Marshall County,Kentucky,75.5669537198296,21,157,591
Martin County,Kentucky,72.2412875292397,21,159,582
Mason County,Kentucky,74.5352101143641,21,161,563
Meade County,Kentucky,76.5786387736265,21,163,777
Menifee County,Kentucky,74.2024346998078,21,165,479
Mercer County,Kentucky,75.6027895181906,21,167,534
Metcalfe County,Kentucky,74.1489539068141,21,169,518
Monroe County,Kentucky,73.4841320485966,21,171,502
Montgomery County,Kentucky,75.332386998508,21,173,613
Morgan County,Kentucky,75.3490591903888,21,175,436
Muhlenberg County,Kentucky,74.7748885644796,21,177,519
Nelson County,Kentucky,76.7674546473502,21,179,665
Nicholas County,Kentucky,72.9839184876208,21,181,429
Ohio County,Kentucky,75.2654972276434,21,183,535
Oldham County,Kentucky,79.4406204359868,21,185,822
Owen County,Kentucky,76.0492687270108,21,187,518
Owsley County,Kentucky,70.1451725568317,21,189,289
Pendleton County,Kentucky,74.7116254019127,21,191,584
Perry County,Kentucky,69.8789081220948,21,193,503
Pike County,Kentucky,72.3917077852949,21,195,590
Powell County,Kentucky,70.78999190742,21,197,521
Pulaski County,Kentucky,74.4055810146181,21,199,582
Robertson County,Kentucky,74.4307842828673,21,201,568
Rockcastle County,Kentucky,74.0945302477552,21,203,508
Rowan County,Kentucky,75.5641523983729,21,205,610
Russell County,Kentucky,74.5751789578116,21,207,494
Scott County,Kentucky,77.7184617556225,21,209,726
Shelby County,Kentucky,78.3568947056409,21,211,771
Simpson County,Kentucky,75.3996788001601,21,213,642
Spencer County,Kentucky,77.5042410883377,21,215,626
Taylor County,Kentucky,75.5335319091141,21,217,553
Todd County,Kentucky,75.2569839283667,21,219,560
Trigg County,Kentucky,76.2531322244152,21,221,548
Trimble County,Kentucky,75.0059310054894,21,223,677
Union County,Kentucky,74.5866401442089,21,225,538
Warren County,Kentucky,77.1768374254617,21,227,663
Washington County,Kentucky,76.6174416025811,21,229,538
Wayne County,Kentucky,75.605485080694,21,231,472
Webster County,Kentucky,74.3717313291531,21,233,579
Whitley County,Kentucky,71.7029796738682,21,235,573
Wolfe County,Kentucky,71.2080985494209,21,237,461
Woodford County,Kentucky,78.0031969033258,21,239,732
Acadia Parish,Louisiana,74.2235221849913,22,001,524
Allen Parish,Louisiana,76.1389555656428,22,003,553
Ascension Parish,Louisiana,77.9647464320145,22,005,851
