County,State,mean_life_expectancy,State_FIPS,County_FIPS,housing_cost_burden
Autauga County,Alabama,75.7292435880376,01,001,482
Baldwin County,Alabama,77.9271776584132,01,003,1373
Barbour County,Alabama,75.726345615993,01,005,166
Bibb County,Alabama,73.8549042153188,01,007,107
Blount County,Alabama,75.7031620249924,01,009,156
Bullock County,Alabama,74.5147146410295,01,011,34
Butler County,Alabama,74.0029270174073,01,013,111
Calhoun County,Alabama,73.7720318613506,01,015,860
Chambers County,Alabama,74.4618272098825,01,017,358
Cherokee County,Alabama,74.9073645339479,01,019,159
Chilton County,Alabama,74.1680381073103,01,021,235
Choctaw County,Alabama,75.0330369420346,01,023,43
Clarke County,Alabama,75.3627746026001,01,025,219
Clay County,Alabama,74.5556200097281,01,027,42
Cleburne County,Alabama,74.0892819227667,01,029,97
Coffee County,Alabama,76.8920779757569,01,031,355
Colbert County,Alabama,74.7919396971864,01,033,443
Conecuh County,Alabama,73.9629702481659,01,035,83
Coosa County,Alabama,75.1116367329605,01,037,5
Covington County,Alabama,75.0377160434361,01,039,334
Crenshaw County,Alabama,74.4090115093279,01,041,78
Cullman County,Alabama,75.0285246631596,01,043,523
Dale County,Alabama,76.2376078137941,01,045,598
Dallas County,Alabama,72.3485612905477,01,047,461
DeKalb County,Alabama,74.9900686798499,01,049,430
Elmore County,Alabama,75.972036154942,01,051,443
Escambia County,Alabama,74.0158797821032,01,053,142
Etowah County,Alabama,73.2531150461842,01,055,808
Fayette County,Alabama,74.2005416942204,01,057,145
Franklin County,Alabama,73.4441492092538,01,059,298
Geneva County,Alabama,75.2391510545445,01,061,245
Greene County,Alabama,74.6190084135484,01,063,49
Hale County,Alabama,74.1705015045921,01,065,84
Henry County,Alabama,75.8618642097371,01,067,72
Houston County,Alabama,76.6654865118704,01,069,992
Jackson County,Alabama,73.8971307190983,01,071,409
Jefferson County,Alabama,74.9923234793925,01,073,6742
Lamar County,Alabama,74.6375257695077,01,075,87
Lauderdale County,Alabama,76.3717334494033,01,077,777
Lawrence County,Alabama,74.0874083511881,01,079,195
Lee County,Alabama,77.5552230695894,01,081,1644
Limestone County,Alabama,77.5349339425497,01,083,599
Lowndes County,Alabama,72.5169545782714,01,085,77
Macon County,Alabama,73.472029298343,01,087,228
Madison County,Alabama,77.7777375113583,01,089,2939
Marengo County,Alabama,74.31817729379,01,091,140
Marion County,Alabama,74.3185965980805,01,093,199
Marshall County,Alabama,74.2594225666453,01,095,461
Mobile County,Alabama,74.9254454523935,01,097,3734
Monroe County,Alabama,75.3055057626381,01,099,170
Montgomery County,Alabama,76.0363412800295,01,101,3069
Morgan County,Alabama,75.7692598409346,01,103,911
Perry County,Alabama,72.0683801705565,01,105,58
Pickens County,Alabama,74.4214021607815,01,107,238
Pike County,Alabama,75.324182967647,01,109,319
Randolph County,Alabama,74.4748298659528,01,111,210
Russell County,Alabama,74.2849040636452,01,113,1024
Saint Clair County,Alabama,75.1409064937624,01,115,355
Shelby County,Alabama,79.6179282707985,01,117,1011
Sumter County,Alabama,74.3938821811206,01,119,70
Talladega County,Alabama,73.5547810443691,01,121,810
Tallapoosa County,Alabama,75.2700066121829,01,123,416
Tuscaloosa County,Alabama,75.9567690035619,01,125,1452
Walker County,Alabama,71.0086526303479,01,127,418
Washington County,Alabama,74.7671249776603,01,129,46
Wilcox County,Alabama,72.1727031543216,01,131,130
Winston County,Alabama,74.1868543786886,01,133,148
Anchorage Municipality,Alaska,78.7324733774199,02,020,4435
Bethel Census Area,Alaska,72.9375771624196,02,050,80
Bristol Bay Borough,Alaska,75.4523499871574,02,060,18
Fairbanks North Star Borough,Alaska,79.1951142874763,02,090,1305
Haines Borough,Alaska,79.7853560050767,02,100,27
Juneau City and Borough,Alaska,79.6549904893737,02,110,502
Kenai Peninsula Borough,Alaska,78.364214012236,02,122,306
Kodiak Island Borough,Alaska,78.9325295918541,02,150,102
Matanuska-Susitna Borough,Alaska,78.153605044223,02,170,488
Nome Census Area,Alaska,71.2209696012473,02,180,99
North Slope Borough,Alaska,75.1130295005676,02,185,3
Sitka City and Borough,Alaska,79.6650631553651,02,220,143
Southeast Fairbanks Census Area,Alaska,77.5612030905116,02,240,40
Valdez-Cordova Census Area,Alaska,77.7789732408076,02,261,96
Wade Hampton Census Area,Alaska,69.3213264483902,02,270,10
Northwest Arctic Borough,Alaska,73.3099569505481,02,188,23
Aleutians East Borough,Alaska,83.2497136811526,02,013,11
Aleutians West Census Area,Alaska,83.2497136811526,02,016,37
Dillingham Census Area,Alaska,73.8738696625887,02,070,33
Lake and Peninsula Borough,Alaska,73.8738696625887,02,164,6
Denali Borough,Alaska,73.4675000952053,02,068,15
Yukon-Koyukuk Census Area,Alaska,73.4675000952053,02,290,22
Hoonah-Angoon Census Area,Alaska,80.4521604465035,02,105,15
Skagway Municipality,Alaska,80.4521604465035,02,230,14
Yakutat City and Borough,Alaska,80.4521604465035,02,282,10
Ketchikan Gateway Borough,Alaska,78.2747578732582,02,130,210
Petersburg Borough,Alaska,78.2747578732582,02,195,29
Prince of Wales-Hyder Census Area,Alaska,78.2747578732582,02,198,32
Wrangell City and Borough,Alaska,78.2747578732582,02,275,9
Apache County,Arizona,73.8561214396708,04,001,173
Cochise County,Arizona,78.5680603010476,04,003,1030
Coconino County,Arizona,79.1193751512235,04,005,1397
Gila County,Arizona,75.6097304830814,04,007,361
Graham County,Arizona,77.4622342675031,04,009,209
Greenlee County,Arizona,78.7507827120149,04,011,68
Maricopa County,Arizona,80.2124326116695,04,013,44938
Mohave County,Arizona,75.5591104853809,04,015,1708
Navajo County,Arizona,75.2738330677208,04,017,627
Pima County,Arizona,79.2757506659015,04,019,11178
Pinal County,Arizona,80.7659844558082,04,021,2308
Santa Cruz County,Arizona,82.0373373185342,04,023,290
Yavapai County,Arizona,78.7874029147685,04,025,2400
La Paz County,Arizona,81.3521675862137,04,012,159
Yuma County,Arizona,81.3521675862137,04,027,1801
Arkansas County,Arkansas,74.1112858269703,05,001,260
Ashley County,Arkansas,74.722530526701,05,003,33
Baxter County,Arkansas,76.2503312773737,05,005,256
Benton County,Arkansas,79.4131254615631,05,007,2205
Boone County,Arkansas,76.6663467075271,05,009,229
Bradley County,Arkansas,73.9859323033062,05,011,58
Calhoun County,Arkansas,75.1966838611123,05,013,46
Carroll County,Arkansas,77.1456627462798,05,015,161
Chicot County,Arkansas,73.5503670607376,05,017,180
Clark County,Arkansas,75.3636248057106,05,019,294
Clay County,Arkansas,73.5541248348346,05,021,184
Cleburne County,Arkansas,76.6484655444559,05,023,197
Cleveland County,Arkansas,75.4329581994689,05,025,34
Columbia County,Arkansas,74.6943200936668,05,027,186
Conway County,Arkansas,75.4217186668425,05,029,153
Craighead County,Arkansas,76.2385197940168,05,031,1087
Crawford County,Arkansas,75.686590417868,05,033,532
Crittenden County,Arkansas,72.9401979057682,05,035,795
Cross County,Arkansas,73.6904796145758,05,037,86
Dallas County,Arkansas,73.8830173656563,05,039,162
Desha County,Arkansas,73.3796780724682,05,041,149
Drew County,Arkansas,75.6904108101973,05,043,219
Faulkner County,Arkansas,76.9619590048966,05,045,1161
Franklin County,Arkansas,75.1411510297566,05,047,81
Fulton County,Arkansas,75.5379827898365,05,049,66
Garland County,Arkansas,75.2570452248396,05,051,1137
Grant County,Arkansas,75.6239859974003,05,053,31
Greene County,Arkansas,74.5331879883689,05,055,329
Hempstead County,Arkansas,75.2479397463284,05,057,138
Hot Spring County,Arkansas,75.1772664311386,05,059,326
Howard County,Arkansas,74.4354857160435,05,061,204
Independence County,Arkansas,75.5694409162232,05,063,321
Izard County,Arkansas,75.5978482588757,05,065,110
Jackson County,Arkansas,73.5653078755239,05,067,124
Jefferson County,Arkansas,74.0215400823225,05,069,623
Johnson County,Arkansas,76.2289901089355,05,071,378
Lafayette County,Arkansas,74.0803351638509,05,073,59
Lawrence County,Arkansas,74.0776121126324,05,075,101
Lee County,Arkansas,73.6384894525123,05,077,117
Lincoln County,Arkansas,75.7083515136591,05,079,81
Little River County,Arkansas,74.5062487093194,05,081,72
Logan County,Arkansas,74.7473624038807,05,083,143
Lonoke County,Arkansas,75.3274694088,05,085,510
Madison County,Arkansas,75.4443972571463,05,087,36
Marion County,Arkansas,75.5766832392705,05,089,83
Miller County,Arkansas,74.9195793668671,05,091,305
Mississippi County,Arkansas,72.4512758602153,05,093,535
Monroe County,Arkansas,73.4013992674969,05,095,109
Montgomery County,Arkansas,76.4915849838952,05,097,48
Nevada County,Arkansas,74.4070397931647,05,099,93
Newton County,Arkansas,76.7236904779886,05,101,50
Ouachita County,Arkansas,73.5602288399878,05,103,180
Perry County,Arkansas,75.7867157635549,05,105,50
Phillips County,Arkansas,71.4555730297611,05,107,222
Pike County,Arkansas,75.1998731244048,05,109,107
Poinsett County,Arkansas,71.7720566278047,05,111,274
Polk County,Arkansas,75.3955378678301,05,113,177
Pope County,Arkansas,76.7352799147921,05,115,396
Prairie County,Arkansas,75.5176517686095,05,117,85
Pulaski County,Arkansas,76.1575310521574,05,119,4813
Randolph County,Arkansas,75.2458406261395,05,121,93
Saint Francis County,Arkansas,74.4871340952185,05,123,363
Saline County,Arkansas,77.5497685849276,05,125,732
Scott County,Arkansas,75.5110878403514,05,127,94
Searcy County,Arkansas,75.9381330654498,05,129,35
Sebastian County,Arkansas,76.0469771550994,05,131,1640
Sevier County,Arkansas,74.8583636542812,05,133,136
Sharp County,Arkansas,74.6544772475062,05,135,103
Stone County,Arkansas,76.7418160917448,05,137,71
Union County,Arkansas,73.63000792895,05,139,245
Van Buren County,Arkansas,76.5025977068175,05,141,93
Washington County,Arkansas,77.957927833903,05,143,2918
White County,Arkansas,75.5251056199117,05,145,658
Woodruff County,Arkansas,72.9655981133841,05,147,81
Yell County,Arkansas,74.9132237672603,05,149,195
Alameda County,California,81.5917114810884,06,001,21987
Alpine County,California,79.0422582403089,06,003,5
Amador County,California,79.6400674957988,06,005,293
Butte County,California,77.9504183062094,06,007,3045
Calaveras County,California,79.766911503313,06,009,396
Colusa County,California,80.2484154818506,06,011,224
Contra Costa County,California,81.4778692927033,06,013,10863
Del Norte County,California,76.1007646914602,06,015,316
El Dorado County,California,81.2227109098631,06,017,1754
Fresno County,California,78.6072763856699,06,019,11284
Glenn County,California,78.2580621580513,06,021,333
Humboldt County,California,77.0221429576216,06,023,1899
Imperial County,California,80.8354361564269,06,025,1687
Inyo County,California,79.0510291877403,06,027,191
Kern County,California,77.3504807936172,06,029,8522
Kings County,California,79.3200585808375,06,031,1847
Lake County,California,75.3412286352568,06,033,1071
Lassen County,California,78.6032160433732,06,035,344
Los Angeles County,California,81.3931910172072,06,037,146423
Madera County,California,79.0617574128858,06,039,1296
Marin County,California,83.9987058251874,06,041,3413
Mariposa County,California,80.3397686208848,06,043,171
Mendocino County,California,78.5047347417068,06,045,1000
Merced County,California,78.7733024594045,06,047,2463
Modoc County,California,78.0080317178538,06,049,68
Mono County,California,85.1659002950784,06,051,117
Monterey County,California,81.9282367512405,06,053,6393
Napa County,California,80.9974023370734,06,055,1815
Nevada County,California,81.2238413839233,06,057,994
Orange County,California,82.3381698987313,06,059,39784
Placer County,California,81.3519443760521,06,061,3567
Plumas County,California,78.6309565054377,06,063,133
Riverside County,California,80.3223261105413,06,065,20234
Sacramento County,California,79.087098442518,06,067,20245
San Benito County,California,81.7579081627153,06,069,667
San Bernardino County,California,78.5304101343015,06,071,19468
San Diego County,California,81.381513680784,06,073,46486
San Francisco County,California,82.2907833071001,06,075,17981
San Joaquin County,California,78.2185152530442,06,077,7511
San Luis Obispo County,California,81.2529396083554,06,079,2917
San Mateo County,California,83.3198113420037,06,081,9069
Santa Barbara County,California,81.7611625675103,06,083,5675
Santa Clara County,California,83.4512906349108,06,085,21149
Santa Cruz County,California,81.4994501605179,06,087,3968
Shasta County,California,76.2592677020202,06,089,1765
Sierra County,California,79.0693360309628,06,091,22
Siskiyou County,California,77.0506509825431,06,093,481
Solano County,California,79.5796693603122,06,095,4948
Sonoma County,California,81.0959514185712,06,097,6268
Stanislaus County,California,77.9966459626766,06,099,5964
Sutter County,California,78.8028495993562,06,101,1287
Tehama County,California,77.8073761870042,06,103,1162
Trinity County,California,77.2394672692165,06,105,162
Tulare County,California,78.1621928874685,06,107,4646
Tuolumne County,California,78.9835377745994,06,109,783
Ventura County,California,81.6875318574591,06,111,8416
Yolo County,California,80.6033247823694,06,113,3173
Yuba County,California,75.9900621771567,06,115,879
Alamosa County,Colorado,76.5253065439348,08,003,270
Archuleta County,Colorado,81.6588311692978,08,007,134
Baca County,Colorado,77.1665962604476,08,009,30
Bent County,Colorado,76.0996500723774,08,011,109
Chaffee County,Colorado,81.2888183966825,08,015,265
Cheyenne County,Colorado,79.6787964950269,08,017,12
Clear Creek County,Colorado,81.7335004616299,08,019,66
Conejos County,Colorado,77.1707216337593,08,021,95
Costilla County,Colorado,77.5771561730912,08,023,7
Crowley County,Colorado,77.7424458507641,08,025,19
Custer County,Colorado,81.2346414969819,08,027,2
Delta County,Colorado,78.5735024481401,08,029,159
Dolores County,Colorado,79.7274007984304,08,033,0
Douglas County,Colorado,83.2883520746022,08,035,1577
Eagle County,Colorado,87.6811696488415,08,037,538
Elbert County,Colorado,81.2231670778837,08,039,90
El Paso County,Colorado,79.5323718299468,08,041,7909
Fremont County,Colorado,77.401443466878,08,043,588
Garfield County,Colorado,80.5775115723691,08,045,657
Gilpin County,Colorado,80.1710618635178,08,047,64
Grand County,Colorado,83.3265673182264,08,049,106
Gunnison County,Colorado,82.6027311894569,08,051,187
Huerfano County,Colorado,77.1399736736607,08,055,95
Jackson County,Colorado,79.7085644527226,08,057,11
Kiowa County,Colorado,77.8601759342113,08,061,15
Kit Carson County,Colorado,79.0944013468693,08,063,67
Lake County,Colorado,81.0498353165359,08,065,70
La Plata County,Colorado,81.8277265322899,08,067,704
Larimer County,Colorado,81.58596821444,08,069,3621
Las Animas County,Colorado,76.9973401027059,08,071,157
Lincoln County,Colorado,79.5129284860621,08,073,67
Logan County,Colorado,79.1620787101406,08,075,147
Mesa County,Colorado,78.7344198151753,08,077,1256
Moffat County,Colorado,78.2778338045996,08,081,69
Montezuma County,Colorado,77.4000139860387,08,083,229
Montrose County,Colorado,79.7082086300651,08,085,308
Morgan County,Colorado,78.2841712582528,08,087,223
Otero County,Colorado,75.8194915308757,08,089,270
Ouray County,Colorado,84.0367735438764,08,091,38
Park County,Colorado,82.7617966335922,08,093,72
Phillips County,Colorado,79.9038937806825,08,095,24
Pitkin County,Colorado,89.2148113345019,08,097,137
Prowers County,Colorado,76.947667951012,08,099,137
Pueblo County,Colorado,77.1926685376495,08,101,1589
Rio Blanco County,Colorado,79.2290211134147,08,103,55
Rio Grande County,Colorado,77.0914583603793,08,105,111
Routt County,Colorado,82.8198966836207,08,107,230
Saguache County,Colorado,80.0773699156685,08,109,81
San Miguel County,Colorado,85.4017699191143,08,113,134
Sedgwick County,Colorado,78.0283208874296,08,115,7
Summit County,Colorado,89.7522295499671,08,117,354
Teller County,Colorado,80.3394209122523,08,119,156
Washington County,Colorado,80.1606316629255,08,121,53
Yuma County,Colorado,78.96416336077,08,125,130
Adams County,Colorado,80.0651767732563,08,001,5251
Arapahoe County,Colorado,80.0651767732563,08,005,7721
Boulder County,Colorado,80.0651767732563,08,013,3791
Broomfield County,Colorado,80.0651767732563,08,014,430
Denver County,Colorado,80.0651767732563,08,031,11219
Jefferson County,Colorado,80.0651767732563,08,059,5706
Weld County,Colorado,80.0651767732563,08,123,2066
Fairfield County,Connecticut,82.301705240952,09,001,8501
Hartford County,Connecticut,80.4548248084037,09,003,9771
Litchfield County,Connecticut,80.6628977925182,09,005,1650
Middlesex County,Connecticut,81.2585082923244,09,007,1013
New Haven County,Connecticut,80.1714609156176,09,009,10690
New London County,Connecticut,80.2094373307813,09,011,3499
Tolland County,Connecticut,81.7620728696427,09,013,1277
Windham County,Connecticut,79.163911230996,09,015,1088
Kent County,Delaware,77.680533585267,10,001,1487
New Castle County,Delaware,78.7619523510733,10,003,5667
Sussex County,Delaware,78.5594945558292,10,005,1241
Alachua County,Florida,78.8298810026242,12,001,3489
Baker County,Florida,75.4892601979674,12,003,125
Bay County,Florida,76.578868950999,12,005,1979
Bradford County,Florida,76.16409529862,12,007,229
Brevard County,Florida,78.4425501968517,12,009,5508
Broward County,Florida,80.4620012985353,12,011,21121
Calhoun County,Florida,75.6805027177076,12,013,77
Charlotte County,Florida,80.5284884291945,12,015,1226
Citrus County,Florida,76.6303920419913,12,017,598
Clay County,Florida,77.9071530419271,12,019,1212
Collier County,Florida,84.1356415947054,12,021,2833
Columbia County,Florida,75.3682367841856,12,023,467
Miami-Dade County,Florida,81.0153198340328,12,086,30959
DeSoto County,Florida,79.8382749231809,12,027,169
Dixie County,Florida,75.3236310527,12,029,68
Duval County,Florida,76.3973175449474,12,031,10826
Escambia County,Florida,76.0503325549759,12,033,4028
Flagler County,Florida,79.6435125265413,12,035,849
Franklin County,Florida,76.5862795016104,12,037,66
Gadsden County,Florida,75.7723355129187,12,039,180
Gilchrist County,Florida,76.9222692782641,12,041,139
Glades County,Florida,80.9184507641511,12,043,63
Gulf County,Florida,76.5611850023736,12,045,62
Hamilton County,Florida,76.3520765176585,12,047,131
Hardee County,Florida,78.9865404932149,12,049,259
Hendry County,Florida,77.8725077937341,12,051,201
Hernando County,Florida,77.317775606079,12,053,975
Highlands County,Florida,79.3484213930435,12,055,870
Hillsborough County,Florida,78.5475087992222,12,057,16710
Holmes County,Florida,74.6560552672803,12,059,166
Indian River County,Florida,80.5178175495238,12,061,1508
Jackson County,Florida,75.8797991925372,12,063,296
Jefferson County,Florida,77.0437609758506,12,065,177
Lafayette County,Florida,76.9155975368524,12,067,24
Lake County,Florida,79.3669380965877,12,069,2293
Lee County,Florida,81.48918540059,12,071,5926
Leon County,Florida,79.5206843591431,12,073,3621
Levy County,Florida,75.293614646898,12,075,168
Liberty County,Florida,76.6292768578788,12,077,9
Madison County,Florida,75.4607942901121,12,079,117
Manatee County,Florida,80.629206729324,12,081,3475
Marion County,Florida,77.3074938351339,12,083,2683
Martin County,Florida,81.5922174449279,12,085,1266
Monroe County,Florida,79.5108728887751,12,087,1108
Nassau County,Florida,77.684803704205,12,089,630
Okaloosa County,Florida,78.0416688252663,12,091,1899
Okeechobee County,Florida,76.6699650326857,12,093,264
Orange County,Florida,79.8154001540693,12,095,15402
Osceola County,Florida,79.4491938069285,12,097,3422
Palm Beach County,Florida,81.8755936100244,12,099,11824
Pasco County,Florida,77.8111203152222,12,101,3584
Pinellas County,Florida,78.7254861652934,12,103,11955
Polk County,Florida,78.4014520540943,12,105,5581
Putnam County,Florida,74.9284440829679,12,107,590
Saint Johns County,Florida,80.9790544901203,12,109,1167
Saint Lucie County,Florida,79.7006582491651,12,111,2507
Santa Rosa County,Florida,78.143723059504,12,113,1691
Sarasota County,Florida,81.4263592751882,12,115,3926
Seminole County,Florida,80.4715917278167,12,117,3558
Sumter County,Florida,81.1782867363371,12,119,270
Suwannee County,Florida,75.6945004062578,12,121,255
Taylor County,Florida,75.9658571048214,12,123,99
Union County,Florida,69.1725317253423,12,125,122
Volusia County,Florida,77.5191900530103,12,127,4068
Wakulla County,Florida,76.7127120388798,12,129,199
Walton County,Florida,77.5888126252622,12,131,473
Washington County,Florida,74.6847848509577,12,133,70
Appling County,Georgia,74.9779197790545,13,001,187
Atkinson County,Georgia,73.8885246731924,13,003,66
Bacon County,Georgia,73.4867519673095,13,005,23
Baker County,Georgia,77.6880210275248,13,007,12
Baldwin County,Georgia,76.4917363724128,13,009,444
Banks County,Georgia,77.1087292269939,13,011,125
Barrow County,Georgia,76.5278828675982,13,013,501
Bartow County,Georgia,76.2568424918217,13,015,878
Ben Hill County,Georgia,73.7556677496527,13,017,193
Berrien County,Georgia,75.4235665257949,13,019,200
Bibb County,Georgia,73.9452638839029,13,021,1792
Bleckley County,Georgia,76.0719969810564,13,023,44
Brantley County,Georgia,74.7217910618662,13,025,32
Brooks County,Georgia,75.3616358192966,13,027,73
Bryan County,Georgia,76.3338879857695,13,029,377
Bulloch County,Georgia,77.0224181477753,13,031,680
Burke County,Georgia,73.7080288955286,13,033,159
Butts County,Georgia,74.2120351680728,13,035,90
Calhoun County,Georgia,75.1479380356581,13,037,45
Camden County,Georgia,77.8798137924963,13,039,489
Candler County,Georgia,74.1222922738895,13,043,45
Carroll County,Georgia,75.2649452209793,13,045,778
Catoosa County,Georgia,77.9156612399569,13,047,485
Charlton County,Georgia,76.8362263333628,13,049,53
Chatham County,Georgia,77.4078205118083,13,051,3860
Chattahoochee County,Georgia,77.4188164396145,13,053,310
Chattooga County,Georgia,74.0233955840073,13,055,216
Cherokee County,Georgia,79.763757077708,13,057,1221
Clarke County,Georgia,78.2517597517476,13,059,1566
Clay County,Georgia,74.7723471601889,13,061,36
Clayton County,Georgia,76.6132722992256,13,063,3112
Clinch County,Georgia,73.643481993455,13,065,55
Cobb County,Georgia,79.911245368843,13,067,7783
Coffee County,Georgia,75.1171865624406,13,069,458
Colquitt County,Georgia,75.1185273657102,13,071,423
Columbia County,Georgia,79.9378574714085,13,073,661
Cook County,Georgia,74.868413227934,13,075,135
Coweta County,Georgia,78.1474782080004,13,077,875
Crawford County,Georgia,76.4243544922846,13,079,52
Crisp County,Georgia,75.604155103377,13,081,400
Dade County,Georgia,75.6024112493452,13,083,53
Dawson County,Georgia,77.8272718341701,13,085,39
Decatur County,Georgia,74.590943827003,13,087,257
DeKalb County,Georgia,79.2158140499573,13,089,10033
Dodge County,Georgia,75.5425266340757,13,091,179
Dooly County,Georgia,78.0908779265121,13,093,118
Dougherty County,Georgia,75.0665944233774,13,095,1315
Douglas County,Georgia,77.1251788314126,13,097,1426
Early County,Georgia,74.1211600263603,13,099,36
Echols County,Georgia,77.4800040431731,13,101,15
Effingham County,Georgia,76.6807853160528,13,103,384
Elbert County,Georgia,74.994719658394,13,105,204
Emanuel County,Georgia,73.1490169283872,13,107,196
Evans County,Georgia,75.0916714641789,13,109,54
Fannin County,Georgia,76.5729956410993,13,111,217
Fayette County,Georgia,80.7760993114054,13,113,644
Floyd County,Georgia,75.5360393828392,13,115,1233
Forsyth County,Georgia,81.1621661366037,13,117,657
Franklin County,Georgia,74.539746357532,13,119,200
Fulton County,Georgia,78.2466293954694,13,121,14038
Gilmer County,Georgia,78.3285795455149,13,123,305
Glascock County,Georgia,74.4093464008475,13,125,49
Glynn County,Georgia,77.090338827007,13,127,714
Gordon County,Georgia,75.8777609472671,13,129,617
Grady County,Georgia,76.0273569976464,13,131,203
Greene County,Georgia,77.7414911540533,13,133,62
Gwinnett County,Georgia,80.3377205482278,13,135,7153
Habersham County,Georgia,77.7664591639441,13,137,334
Hall County,Georgia,78.8423446598875,13,139,1754
Hancock County,Georgia,76.1179496302772,13,141,79
Haralson County,Georgia,73.6407834485258,13,143,183
Harris County,Georgia,79.4813060339318,13,145,96
Hart County,Georgia,77.0693619469153,13,147,69
Heard County,Georgia,75.3100668615891,13,149,109
Henry County,Georgia,77.2270440243086,13,151,1474
Houston County,Georgia,77.6193132329139,13,153,1415
Irwin County,Georgia,75.5407385290799,13,155,113
Jackson County,Georgia,76.1224253591681,13,157,404
Jasper County,Georgia,76.4760822218681,13,159,51
Jeff Davis County,Georgia,73.5960389400029,13,161,137
Jefferson County,Georgia,73.2175880700057,13,163,249
Jenkins County,Georgia,74.2947516934314,13,165,15
Johnson County,Georgia,76.5217089511221,13,167,8
Jones County,Georgia,78.1776706001903,13,169,225
Lamar County,Georgia,74.9908744287588,13,171,131
Lanier County,Georgia,75.5473722896026,13,173,10
Laurens County,Georgia,74.9937502841476,13,175,416
Lee County,Georgia,77.5360123381794,13,177,275
Liberty County,Georgia,77.0173224716006,13,179,983
Lincoln County,Georgia,76.1252505636201,13,181,78
Long County,Georgia,78.1786437705502,13,183,144
Lowndes County,Georgia,76.2377961783429,13,185,1305
Lumpkin County,Georgia,78.0996066601956,13,187,192
McDuffie County,Georgia,74.5072516293479,13,189,152
McIntosh County,Georgia,79.4950677588258,13,191,55
Macon County,Georgia,74.3906529377592,13,193,92
Madison County,Georgia,75.8325465241539,13,195,122
Marion County,Georgia,76.7627012692049,13,197,106
Meriwether County,Georgia,74.9788050638371,13,199,140
Miller County,Georgia,74.2177122466892,13,201,46
Mitchell County,Georgia,75.1898689001318,13,205,339
Monroe County,Georgia,77.233986566549,13,207,112
Montgomery County,Georgia,75.4452929856624,13,209,76
Morgan County,Georgia,77.6218116292189,13,211,105
Murray County,Georgia,74.8836117904355,13,213,410
Muscogee County,Georgia,75.1089348482962,13,215,3249
Newton County,Georgia,76.3383600112654,13,217,375
Oconee County,Georgia,80.5411247556966,13,219,204
Oglethorpe County,Georgia,78.2764908663064,13,221,77
Paulding County,Georgia,78.4312674493041,13,223,1049
Peach County,Georgia,74.3399933464774,13,225,148
Pickens County,Georgia,77.4333827116229,13,227,333
Pierce County,Georgia,75.1463006448415,13,229,37
Pike County,Georgia,76.248270265237,13,231,35
Polk County,Georgia,73.7563254899217,13,233,301
Pulaski County,Georgia,77.5407856910735,13,235,5
Putnam County,Georgia,77.2505144611178,13,237,457
Quitman County,Georgia,75.704949473663,13,239,38
Rabun County,Georgia,77.7200499260469,13,241,81
Randolph County,Georgia,76.1922253365109,13,243,55
Richmond County,Georgia,74.1909796753774,13,245,2550
Rockdale County,Georgia,78.0306024210707,13,247,1094
Schley County,Georgia,77.5381182315156,13,249,50
Screven County,Georgia,74.8408399989457,13,251,55
Seminole County,Georgia,74.7722620916714,13,253,51
Spalding County,Georgia,74.4848966724655,13,255,566
Stephens County,Georgia,73.8081356220611,13,257,279
Stewart County,Georgia,74.7485703955724,13,259,48
Sumter County,Georgia,75.3379225174688,13,261,266
Talbot County,Georgia,75.3884489268479,13,263,28
Taliaferro County,Georgia,75.1585955884383,13,265,16
Tattnall County,Georgia,75.2235708271841,13,267,101
Taylor County,Georgia,75.1368046855178,13,269,31
Telfair County,Georgia,77.3785428575031,13,271,90
Terrell County,Georgia,74.7344941359309,13,273,63
Thomas County,Georgia,75.5189642380648,13,275,431
Tift County,Georgia,75.6807278477855,13,277,311
Toombs County,Georgia,74.5002564843312,13,279,321
Towns County,Georgia,77.83848587917,13,281,42
Treutlen County,Georgia,75.5427251028086,13,283,26
Troup County,Georgia,75.4809975435124,13,285,634
Turner County,Georgia,73.7428493298456,13,287,44
Twiggs County,Georgia,74.7854542382444,13,289,23
Union County,Georgia,78.2915900351121,13,291,148
Upson County,Georgia,73.8409648904424,13,293,435
Walker County,Georgia,75.0645520396827,13,295,871
Walton County,Georgia,76.5042468360091,13,297,673
Ware County,Georgia,74.5069783221159,13,299,405
Warren County,Georgia,74.1209055800715,13,301,31
Washington County,Georgia,75.6554816144758,13,303,152
Wayne County,Georgia,74.5948368825111,13,305,229
Webster County,Georgia,78.300660660108,13,307,17
Wheeler County,Georgia,76.7970901366388,13,309,16
White County,Georgia,78.5571382430035,13,311,272
Whitfield County,Georgia,77.1821631247314,13,313,1008
Wilcox County,Georgia,75.3754452456506,13,315,41
Wilkes County,Georgia,75.393443998121,13,317,164
Wilkinson County,Georgia,74.4653822052792,13,319,23
Worth County,Georgia,76.3125556280685,13,321,249
Hawaii County,Hawaii,80.1962934894907,15,001,1432
Honolulu County,Hawaii,81.5379952940021,15,003,12349
Kauai County,Hawaii,81.2634162368424,15,007,732
Kalawao County,Hawaii,81.3977889898364,15,005,0
Maui County,Hawaii,81.3977889898364,15,009,1956
Ada County,Idaho,80.6992086312901,16,001,4338
Adams County,Idaho,80.6512582796805,16,003,28
Bannock County,Idaho,77.7041866693936,16,005,692
Bear Lake County,Idaho,78.8247616862098,16,007,35
Benewah County,Idaho,76.1743046438564,16,009,51
