County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Whitfield County,Georgia,77.1821631247314,13,313,25479
Wilcox County,Georgia,75.3754452456506,13,315,1794
Wilkes County,Georgia,75.393443998121,13,317,2425
Wilkinson County,Georgia,74.4653822052792,13,319,2338
Worth County,Georgia,76.3125556280685,13,321,5676
Hawaii County,Hawaii,80.1962934894907,15,001,42762
Honolulu County,Hawaii,81.5379952940021,15,003,216181
Kauai County,Hawaii,81.2634162368424,15,007,15438
Kalawao County,Hawaii,81.3977889898364,15,005,7
Maui County,Hawaii,81.3977889898364,15,009,35912
Ada County,Idaho,80.6992086312901,16,001,101648
Adams County,Idaho,80.6512582796805,16,003,1243
Bannock County,Idaho,77.7041866693936,16,005,20202
Bear Lake County,Idaho,78.8247616862098,16,007,1839
Benewah County,Idaho,76.1743046438564,16,009,2603
Bingham County,Idaho,78.1957286355338,16,011,11228
Blaine County,Idaho,84.3719498430769,16,013,5813
Boise County,Idaho,81.2739482119467,16,015,1906
Bonner County,Idaho,78.9410676420792,16,017,11801
Bonneville County,Idaho,78.536758713297,16,019,26691
Boundary County,Idaho,78.0278088967513,16,021,2904
Butte County,Idaho,78.8736282215021,16,023,775
Camas County,Idaho,81.1922864605902,16,025,349
Canyon County,Idaho,79.0552409857648,16,027,46956
Caribou County,Idaho,78.3590804305647,16,029,1959
Cassia County,Idaho,78.1489047977562,16,031,5505
Clearwater County,Idaho,78.3065897692389,16,035,2465
Custer County,Idaho,80.7548702583805,16,037,1124
Elmore County,Idaho,78.3116981956039,16,039,6936
Franklin County,Idaho,79.7813378741643,16,041,3242
Fremont County,Idaho,79.5370839143604,16,043,3477
Gem County,Idaho,78.34011101866,16,045,4497
Gooding County,Idaho,78.0235315812131,16,047,3951
Idaho County,Idaho,79.2143775883952,16,049,4545
Jefferson County,Idaho,79.9127050009559,16,051,6725
Jerome County,Idaho,78.407725190056,16,053,5523
Kootenai County,Idaho,79.2388331967563,16,055,38483
Latah County,Idaho,80.8834822220305,16,057,8608
Lemhi County,Idaho,78.9991283718338,16,059,2275
Lewis County,Idaho,78.5657450603545,16,061,1059
Lincoln County,Idaho,78.2816226649995,16,063,1243
Madison County,Idaho,81.0434566426995,16,065,7920
Minidoka County,Idaho,78.4770759003077,16,067,5139
Nez Perce County,Idaho,77.6766156975419,16,069,10210
Oneida County,Idaho,79.4092427309321,16,071,1169
Owyhee County,Idaho,78.6661103536176,16,073,2822
Payette County,Idaho,78.3464073685756,16,075,5844
Power County,Idaho,77.9657281647991,16,077,2084
Shoshone County,Idaho,75.7228450883277,16,079,3639
Teton County,Idaho,82.6277300654122,16,081,2587
Twin Falls County,Idaho,77.9131501699993,16,083,19546
Valley County,Idaho,82.1847032243004,16,085,2529
Washington County,Idaho,78.5126783615283,16,087,2782
Adams County,Illinois,78.3489124357671,17,001,17483
Alexander County,Illinois,73.7575887141434,17,003,2028
Bond County,Illinois,78.2406839106156,17,005,4256
Boone County,Illinois,79.5470261403817,17,007,14138
Brown County,Illinois,78.5320218461636,17,009,1385
Bureau County,Illinois,78.8726155769582,17,011,9502
Calhoun County,Illinois,79.3900321496443,17,013,1418
Carroll County,Illinois,78.7684174153591,17,015,4553
Cass County,Illinois,77.1290717398139,17,017,3513
Champaign County,Illinois,80.4897842649458,17,019,43084
Christian County,Illinois,77.3329401854685,17,021,9206
Clark County,Illinois,77.0048377770082,17,023,4622
Clay County,Illinois,76.9555548965121,17,025,3697
Clinton County,Illinois,79.3993350580809,17,027,9803
Coles County,Illinois,77.9843163605551,17,029,11669
Cook County,Illinois,79.0496552966331,17,031,1189321
Crawford County,Illinois,77.545475568063,17,033,5173
Cumberland County,Illinois,78.4724456722611,17,035,2922
DeKalb County,Illinois,79.672980108982,17,037,23183
De Witt County,Illinois,77.2194062501798,17,039,4524
Douglas County,Illinois,78.7938733001023,17,041,5380
DuPage County,Illinois,81.9381835278837,17,043,238685
Edgar County,Illinois,76.8116794940531,17,045,5225
Edwards County,Illinois,76.7260928473027,17,047,1743
Effingham County,Illinois,78.3468967206024,17,049,9090
Fayette County,Illinois,78.5261048545,17,051,5643
Ford County,Illinois,76.6670484113413,17,053,3595
Franklin County,Illinois,74.8161855865432,17,055,10424
Fulton County,Illinois,77.1574269694275,17,057,9710
Gallatin County,Illinois,74.6583494791198,17,059,1561
Greene County,Illinois,77.5129410739514,17,061,3833
Grundy County,Illinois,78.5373310140172,17,063,12853
Hamilton County,Illinois,77.0769493893911,17,065,2364
Hancock County,Illinois,79.65909407034,17,067,5352
Hardin County,Illinois,74.7977903044342,17,069,1253
Henderson County,Illinois,78.8020714215288,17,071,2241
Henry County,Illinois,79.0275752070742,17,073,13859
Iroquois County,Illinois,76.9651673717261,17,075,8251
Jackson County,Illinois,78.0098337728233,17,077,12071
Jasper County,Illinois,79.0834142293583,17,079,2763
Jefferson County,Illinois,76.7655532681683,17,081,9928
Jersey County,Illinois,77.5245409113854,17,083,6403
Jo Daviess County,Illinois,80.8742350779271,17,085,6630
Johnson County,Illinois,77.9446231523655,17,087,2956
Kane County,Illinois,80.9379343303043,17,089,128159
Kankakee County,Illinois,77.2644121145009,17,091,27840
Kendall County,Illinois,81.1337839875047,17,093,29924
Knox County,Illinois,77.073253373246,17,095,13004
Lake County,Illinois,81.2448762524699,17,097,179208
LaSalle County,Illinois,77.4715669625332,17,099,30296
Lawrence County,Illinois,75.6205418035559,17,101,4143
Lee County,Illinois,78.3968582750062,17,103,9109
Livingston County,Illinois,77.7454009430223,17,105,9532
Logan County,Illinois,77.5413705352449,17,107,7018
McDonough County,Illinois,79.3356685759066,17,109,7040
McHenry County,Illinois,80.1096734909612,17,111,82182
McLean County,Illinois,80.0641334232381,17,113,39137
Macon County,Illinois,77.6103774706962,17,115,27899
Macoupin County,Illinois,77.6429466441172,17,117,13323
Madison County,Illinois,77.3246295277805,17,119,71126
Marion County,Illinois,75.4868366424632,17,121,10596
Marshall County,Illinois,77.5453047115191,17,123,3293
Mason County,Illinois,76.7561989284825,17,125,4174
Massac County,Illinois,75.4981925111284,17,127,4065
Menard County,Illinois,78.5152034041841,17,129,3478
Mercer County,Illinois,78.9615382858566,17,131,4954
Monroe County,Illinois,80.3247810769711,17,133,9355
Montgomery County,Illinois,77.6000517731715,17,135,7765
Morgan County,Illinois,78.153885615653,17,137,9219
Moultrie County,Illinois,77.6704814357092,17,139,4015
Ogle County,Illinois,79.2423429726647,17,141,14120
Peoria County,Illinois,77.5888781097316,17,143,46812
Perry County,Illinois,77.2508582738569,17,145,5221
Piatt County,Illinois,79.4072548967904,17,147,4602
Pike County,Illinois,78.2994122036603,17,149,4387
Pope County,Illinois,78.0261557444892,17,151,1231
Pulaski County,Illinois,74.6925595665263,17,153,1519
Putnam County,Illinois,79.4761962910542,17,155,1692
Randolph County,Illinois,77.6309057233618,17,157,8100
Richland County,Illinois,77.7363584249074,17,159,4405
Rock Island County,Illinois,78.5170956987508,17,161,37488
Saint Clair County,Illinois,76.7161753601221,17,163,68854
Saline County,Illinois,73.9857289262721,17,165,6705
Sangamon County,Illinois,78.1996583207706,17,167,51738
Schuyler County,Illinois,78.4476751147837,17,169,2149
Scott County,Illinois,77.8723775429143,17,171,1464
Shelby County,Illinois,79.4160538287933,17,173,6219
Stark County,Illinois,77.4065663980925,17,175,1657
Stephenson County,Illinois,79.278319960549,17,177,12788
Tazewell County,Illinois,78.5199329141939,17,179,37387
Union County,Illinois,76.2223539248808,17,181,4704
Vermilion County,Illinois,75.7481610363374,17,183,20113
Wabash County,Illinois,78.1944127190549,17,185,3352
Warren County,Illinois,78.3304332475068,17,187,4422
Washington County,Illinois,78.9632115016959,17,189,4246
Wayne County,Illinois,77.3103715515045,17,191,4890
White County,Illinois,75.9287809980545,17,193,4222
Whiteside County,Illinois,78.3845532660126,17,195,15848
Will County,Illinois,79.921812556413,17,197,171998
Williamson County,Illinois,76.6909210597348,17,199,17644
Winnebago County,Illinois,77.5903374684713,17,201,74378
Woodford County,Illinois,79.9406466571983,17,203,10845
Adams County,Indiana,79.10863905292,18,001,8793
Allen County,Indiana,78.1066249813074,18,003,90363
Bartholomew County,Indiana,77.6753588885786,18,005,20925
Benton County,Indiana,78.1823302835969,18,007,2294
Blackford County,Indiana,76.2251877006383,18,009,3661
Boone County,Indiana,78.5670574486803,18,011,16016
Brown County,Indiana,78.6794386182142,18,013,4255
Carroll County,Indiana,79.6926703041251,18,015,5551
Cass County,Indiana,77.2702341103603,18,017,10091
Clark County,Indiana,75.8693438195699,18,019,28338
Clay County,Indiana,76.0172593739849,18,021,7419
Clinton County,Indiana,76.9633693566098,18,023,8203
Crawford County,Indiana,75.6451586951159,18,025,2954
Daviess County,Indiana,76.7996956119401,18,027,7896
Dearborn County,Indiana,77.7137420823975,18,029,13002
Decatur County,Indiana,77.000354211248,18,031,7019
DeKalb County,Indiana,77.6776403096605,18,033,11451
Delaware County,Indiana,76.4319953627186,18,035,27856
Dubois County,Indiana,78.6910970555099,18,037,11325
Elkhart County,Indiana,78.4433321079367,18,039,50519
Fayette County,Indiana,74.4521855377607,18,041,6527
Floyd County,Indiana,76.8176948594496,18,043,20054
Fountain County,Indiana,76.7105769389428,18,045,4662
Franklin County,Indiana,78.2254029893972,18,047,6415
Fulton County,Indiana,76.2220073610104,18,049,6066
Gibson County,Indiana,77.62049806858,18,051,8924
Grant County,Indiana,75.9964414967353,18,053,17792
Greene County,Indiana,76.3394198477181,18,055,9093
Hamilton County,Indiana,81.6931627446357,18,057,75978
Hancock County,Indiana,78.2981868024249,18,059,19632
Harrison County,Indiana,77.4556101461271,18,061,10205
Hendricks County,Indiana,79.6314471032762,18,063,39599
Henry County,Indiana,76.0542793851489,18,065,12834
Howard County,Indiana,76.186692766995,18,067,22713
Huntington County,Indiana,77.5450425562246,18,069,9667
Jackson County,Indiana,76.0547807074264,18,071,11698
Jasper County,Indiana,77.7672342300838,18,073,9378
Jay County,Indiana,76.4198285571374,18,075,5605
Jefferson County,Indiana,75.7768041254993,18,077,8475
Jennings County,Indiana,74.9696935965512,18,079,7456
Johnson County,Indiana,78.2545698696458,18,081,37244
Knox County,Indiana,75.7855993912433,18,083,9569
Kosciusko County,Indiana,78.3020568995406,18,085,21576
LaGrange County,Indiana,79.3112813311658,18,087,9418
Lake County,Indiana,76.7133301589113,18,089,122478
LaPorte County,Indiana,76.3948055967274,18,091,28281
Lawrence County,Indiana,76.0683507516692,18,093,13259
Madison County,Indiana,76.0328094835292,18,095,32641
Marion County,Indiana,76.1909147593533,18,097,211413
Marshall County,Indiana,78.5467905471958,18,099,12451
Martin County,Indiana,77.261458799746,18,101,2691
Miami County,Indiana,77.2333003462506,18,103,9303
Monroe County,Indiana,80.0168691239955,18,105,27527
Montgomery County,Indiana,77.419445363511,18,107,10193
Morgan County,Indiana,76.8282192566051,18,109,19427
Newton County,Indiana,76.7508054936571,18,111,3827
Noble County,Indiana,77.454740064494,18,113,12934
Ohio County,Indiana,77.7269593649938,18,115,1687
Orange County,Indiana,76.2155820518532,18,117,5250
Owen County,Indiana,76.0885361000219,18,119,6035
Parke County,Indiana,78.3459316573547,18,121,4341
Perry County,Indiana,77.1812657258562,18,123,5037
Pike County,Indiana,76.8332914847443,18,125,3679
Porter County,Indiana,78.5946487558035,18,127,43048
Posey County,Indiana,78.8061867555354,18,129,7307
Pulaski County,Indiana,76.2537873756355,18,131,3605
Putnam County,Indiana,77.8000844162511,18,133,8955
Randolph County,Indiana,77.1417378051397,18,135,7096
Ripley County,Indiana,77.3828572144829,18,137,7693
Rush County,Indiana,76.8591485989229,18,139,4957
Saint Joseph County,Indiana,77.7811150058067,18,141,64994
Scott County,Indiana,72.9513784585624,18,143,6414
Shelby County,Indiana,76.9469314443069,18,145,11959
Spencer County,Indiana,78.8505057093868,18,147,5892
Starke County,Indiana,74.5791222030702,18,149,6475
Steuben County,Indiana,79.0697701372316,18,151,9762
Sullivan County,Indiana,75.5209382384669,18,153,5471
Switzerland County,Indiana,76.057542155507,18,155,2778
Tippecanoe County,Indiana,79.1974373457372,18,157,37676
Tipton County,Indiana,78.1294539093809,18,159,4854
Union County,Indiana,77.5249646694011,18,161,2101
Vanderburgh County,Indiana,76.8276616371405,18,163,45453
Vermillion County,Indiana,75.3902120225868,18,165,4361
Vigo County,Indiana,75.9322550202077,18,167,24724
Wabash County,Indiana,77.0951836327656,18,169,9093
Warren County,Indiana,78.7531785602367,18,171,2437
Warrick County,Indiana,78.8488658800924,18,173,16983
Washington County,Indiana,75.3561602016912,18,175,7411
Wayne County,Indiana,75.7210236000048,18,177,18826
Wells County,Indiana,78.8164555188085,18,179,7974
White County,Indiana,77.7295962861624,18,181,7107
Whitley County,Indiana,79.0452963995149,18,183,9163
Adair County,Iowa,78.7605442780773,19,001,2075
Adams County,Iowa,78.5568813594229,19,003,1164
Allamakee County,Iowa,79.7393992324402,19,005,3893
Appanoose County,Iowa,77.6446453395507,19,007,3537
Audubon County,Iowa,79.590956585313,19,009,1767
Benton County,Iowa,80.6491700993739,19,011,7773
Black Hawk County,Iowa,79.3735900737619,19,013,31686
Boone County,Iowa,78.8532742146027,19,015,7123
Bremer County,Iowa,82.0704160642289,19,017,6590
Buchanan County,Iowa,79.1836368917541,19,019,5883
Buena Vista County,Iowa,80.6848193384376,19,021,5135
Butler County,Iowa,79.6448067660733,19,023,4310
Calhoun County,Iowa,79.2461472952856,19,025,3063
Carroll County,Iowa,79.9016794961866,19,027,5694
Cass County,Iowa,78.1408301639085,19,029,3966
Cedar County,Iowa,81.0538144944642,19,031,5237
Cerro Gordo County,Iowa,79.1761120092532,19,033,11900
Cherokee County,Iowa,79.9593324257431,19,035,3393
Chickasaw County,Iowa,80.2684114499224,19,037,3659
Clarke County,Iowa,77.856849104424,19,039,2298
Clay County,Iowa,79.8940807358669,19,041,4693
Clayton County,Iowa,80.6318543193924,19,043,5196
Clinton County,Iowa,78.2768236714948,19,045,13053
Crawford County,Iowa,80.0381854163523,19,047,4275
Dallas County,Iowa,81.8695091852878,19,049,18184
Davis County,Iowa,79.0803253658714,19,051,2205
Decatur County,Iowa,78.1249657479449,19,053,2110
Delaware County,Iowa,80.6010298908814,19,055,4958
Des Moines County,Iowa,78.6178138672673,19,057,11086
Dickinson County,Iowa,80.6833645918765,19,059,5207
Dubuque County,Iowa,80.0409424252503,19,061,24507
Emmet County,Iowa,78.7914748803203,19,063,2642
Fayette County,Iowa,79.2079257158097,19,065,5453
Floyd County,Iowa,79.7533906447473,19,067,4546
Franklin County,Iowa,80.3416972775274,19,069,3038
Fremont County,Iowa,78.617035422691,19,071,2079
Greene County,Iowa,79.0989780752994,19,073,2628
Grundy County,Iowa,80.5719876988128,19,075,3567
Guthrie County,Iowa,79.5630566148047,19,077,3306
Hamilton County,Iowa,80.1830175394811,19,079,4209
Hancock County,Iowa,80.611942135149,19,081,3297
Hardin County,Iowa,79.6643908613779,19,083,4588
Harrison County,Iowa,77.9255561892742,19,085,4131
Henry County,Iowa,79.114200476486,19,087,5215
Howard County,Iowa,79.8485843907778,19,089,2509
Humboldt County,Iowa,79.9626426965249,19,091,2796
Ida County,Iowa,79.0585037362516,19,093,1977
Iowa County,Iowa,80.4890135788362,19,095,4648
Jackson County,Iowa,78.7927729440258,19,097,5892
Jasper County,Iowa,79.679281386481,19,099,9998
Jefferson County,Iowa,80.5375633016688,19,101,4037
Johnson County,Iowa,82.1844619705219,19,103,28411
Jones County,Iowa,80.4953758790235,19,105,5479
Keokuk County,Iowa,79.9374405823347,19,107,2788
Kossuth County,Iowa,81.3548113270652,19,109,4348
Lee County,Iowa,76.9093007291384,19,111,9320
Linn County,Iowa,80.3734841779471,19,113,53604
Louisa County,Iowa,78.9730880153079,19,115,3079
Lucas County,Iowa,78.5851293938875,19,117,2456
Lyon County,Iowa,81.148179863915,19,119,3128
Madison County,Iowa,79.6420925599423,19,121,4154
Mahaska County,Iowa,79.6022227539185,19,123,5781
Marion County,Iowa,79.1450118292749,19,125,9201
Marshall County,Iowa,78.0445772470682,19,127,10330
Mills County,Iowa,78.3787233326155,19,129,4104
Mitchell County,Iowa,80.9629944583236,19,131,3021
Monona County,Iowa,77.2080652922631,19,133,2632
Monroe County,Iowa,77.6385536835239,19,135,2305
Montgomery County,Iowa,77.6066167054178,19,137,2945
Muscatine County,Iowa,78.6910323238503,19,139,11502
O'Brien County,Iowa,79.7436127895147,19,141,3955
Osceola County,Iowa,79.8812026689713,19,143,1730
Page County,Iowa,78.2319295523827,19,145,4153
Palo Alto County,Iowa,78.9326403619784,19,147,2450
Plymouth County,Iowa,80.5580434613828,19,149,7047
Pocahontas County,Iowa,79.0080443171667,19,151,1938
Polk County,Iowa,79.1754143849637,19,153,111570
Pottawattamie County,Iowa,78.0415384502436,19,155,24715
Poweshiek County,Iowa,79.6932079753112,19,157,4751
Ringgold County,Iowa,78.4221074278507,19,159,1369
Sac County,Iowa,79.5272165554243,19,161,2819
Scott County,Iowa,79.1499528008644,19,163,42366
Shelby County,Iowa,80.6377713275269,19,165,3386
Sioux County,Iowa,82.7612252358714,19,167,8627
Story County,Iowa,82.2541933418442,19,169,18678
Tama County,Iowa,79.153842170556,19,171,5006
Taylor County,Iowa,79.3234526473165,19,173,1764
Union County,Iowa,78.083341899027,19,175,3430
Van Buren County,Iowa,78.1376478488718,19,177,2077
Wapello County,Iowa,77.2596943299344,19,179,9676
Warren County,Iowa,79.8319844812265,19,181,12647
Washington County,Iowa,80.0296148725653,19,183,5936
Wayne County,Iowa,77.9069421572314,19,185,1739
Webster County,Iowa,77.4897411949446,19,187,9405
Winnebago County,Iowa,80.3397618258079,19,189,3089
Winneshiek County,Iowa,82.3930684122002,19,191,5448
Woodbury County,Iowa,78.0233128429221,19,193,25765
Worth County,Iowa,79.5973204812741,19,195,2170
Wright County,Iowa,80.1111034736425,19,197,3428
Allen County,Kansas,75.7456016642854,20,001,3691
Anderson County,Kansas,78.0583821521914,20,003,2329
Atchison County,Kansas,77.1504931865396,20,005,4029
Barber County,Kansas,77.1977168973389,20,007,1437
Barton County,Kansas,78.1535671040513,20,009,7323
Bourbon County,Kansas,76.2854403262409,20,011,4018
Brown County,Kansas,76.9812546175143,20,013,2653
Butler County,Kansas,77.8251955223233,20,015,17352
Chase County,Kansas,78.4145984726479,20,017,742
Chautauqua County,Kansas,76.3346180527011,20,019,1106
Cherokee County,Kansas,74.6605686182445,20,021,5827
Cheyenne County,Kansas,79.6657253219841,20,023,842
Clark County,Kansas,78.7761348381694,20,025,605
Clay County,Kansas,79.3155442773043,20,027,2262
Cloud County,Kansas,77.3372183424685,20,029,2571
Coffey County,Kansas,77.097468868888,20,031,2444
Comanche County,Kansas,76.5891534858085,20,033,490
Cowley County,Kansas,75.7334693099381,20,035,8946
Crawford County,Kansas,76.3057239132614,20,037,9162
Decatur County,Kansas,79.1376102801554,20,039,914
Dickinson County,Kansas,77.9415010982874,20,041,5478
Doniphan County,Kansas,78.6141829095255,20,043,2001
Douglas County,Kansas,80.6223100312615,20,045,23552
Edwards County,Kansas,77.437540836725,20,047,857
Elk County,Kansas,76.5425902788036,20,049,826
Ellis County,Kansas,79.5002510274274,20,051,6665
Ellsworth County,Kansas,78.2155842277977,20,053,1680
Finney County,Kansas,79.4701987982048,20,055,8827
Ford County,Kansas,78.5103828841101,20,057,8009
Franklin County,Kansas,77.7326210452103,20,059,7000
Geary County,Kansas,76.5520605133894,20,061,8472
Gove County,Kansas,79.7026220074315,20,063,812
Graham County,Kansas,79.6215240756737,20,065,693
Grant County,Kansas,78.5520497002638,20,067,2262
Gray County,Kansas,79.1125050506102,20,069,1536
Greeley County,Kansas,77.279476836115,20,071,365
Greenwood County,Kansas,76.0226404951917,20,073,1805
Hamilton County,Kansas,76.7582074560122,20,075,754
Harper County,Kansas,76.2078805872183,20,077,1762
Harvey County,Kansas,78.6615919428302,20,079,9107
Haskell County,Kansas,79.3283007326473,20,081,1062
Hodgeman County,Kansas,79.3734751905449,20,083,564
Jackson County,Kansas,78.2216025523955,20,085,3968
Jefferson County,Kansas,78.7516709491591,20,087,5495
Jewell County,Kansas,79.0035785746987,20,089,946
Johnson County,Kansas,81.5867012206082,20,091,145710
Kearny County,Kansas,77.8907643634897,20,093,1025
Kingman County,Kansas,76.0055896995841,20,095,2219
Kiowa County,Kansas,78.9243444142467,20,097,717
Labette County,Kansas,75.689096203584,20,099,5988
Lane County,Kansas,77.3616568405227,20,101,444
Leavenworth County,Kansas,78.9239494251314,20,103,18607
Lincoln County,Kansas,79.1308749905149,20,105,894
Linn County,Kansas,77.4007527105963,20,107,3046
Logan County,Kansas,78.7689299293396,20,109,781
Lyon County,Kansas,78.4198020871217,20,111,7782
McPherson County,Kansas,78.6348894981866,20,113,8078
Marion County,Kansas,78.6246839087988,20,115,3438
Marshall County,Kansas,79.1787437971039,20,117,2773
Meade County,Kansas,78.9529578654015,20,119,1321
Miami County,Kansas,78.9959941157408,20,121,9118
Mitchell County,Kansas,78.6097725548086,20,123,1817
Montgomery County,Kansas,75.3982622227074,20,125,9303
Morris County,Kansas,78.6609828704592,20,127,1621
Morton County,Kansas,77.2933023413455,20,129,833
Nemaha County,Kansas,79.7719740061442,20,131,2794
Neosho County,Kansas,76.755450035774,20,133,4445
Ness County,Kansas,78.6010251872461,20,135,903
Norton County,Kansas,79.0986802177561,20,137,1276
Osage County,Kansas,77.7131825199691,20,139,4682
Osborne County,Kansas,78.2756639650454,20,141,1082
Ottawa County,Kansas,77.4322416400935,20,143,1806
Pawnee County,Kansas,78.1007669141943,20,145,1644
Phillips County,Kansas,78.2187309585589,20,147,1573
Pottawatomie County,Kansas,79.9509984873056,20,149,5689
Pratt County,Kansas,77.6921346587163,20,151,2549
Rawlins County,Kansas,79.1283792229379,20,153,793
Reno County,Kansas,77.8903584400063,20,155,17001
Republic County,Kansas,78.4787187962831,20,157,1426
Rice County,Kansas,76.8711925734521,20,159,2602
Riley County,Kansas,81.3715194752047,20,161,13597
Rooks County,Kansas,78.3120928233758,20,163,1492
Rush County,Kansas,77.8988005800046,20,165,881
Russell County,Kansas,78.5145373760544,20,167,2068
Saline County,Kansas,78.1704293082708,20,169,14260
Scott County,Kansas,78.5627686652649,20,171,1455
Sedgwick County,Kansas,77.6733449756353,20,173,125109
Seward County,Kansas,78.6347244402381,20,175,5303
Shawnee County,Kansas,77.6688389578252,20,177,46507
Sheridan County,Kansas,79.7943373498445,20,179,717
Sherman County,Kansas,77.516984994898,20,181,1692
Smith County,Kansas,79.0627811265411,20,183,1253
Stafford County,Kansas,77.1824423958935,20,185,1212
Stanton County,Kansas,78.9906303111057,20,187,573
Stevens County,Kansas,78.9106161997635,20,189,1554
Sumner County,Kansas,76.8333564746614,20,191,6302
Thomas County,Kansas,79.3598170027844,20,193,1683
Trego County,Kansas,78.5971100115041,20,195,834
Wabaunsee County,Kansas,78.8903440815747,20,197,1980
Wallace County,Kansas,79.3895270451535,20,199,397
Washington County,Kansas,79.4062152657966,20,201,1564
Wichita County,Kansas,79.0281555988547,20,203,636
Wilson County,Kansas,75.6740580994789,20,205,2613
Woodson County,Kansas,76.3196155757124,20,207,976
Wyandotte County,Kansas,75.6788047893435,20,209,36629
Adair County,Kentucky,76.8951273884187,21,001,4837
Allen County,Kentucky,75.5537560118933,21,003,5550
Anderson County,Kentucky,76.6689800272318,21,005,5783
Ballard County,Kentucky,75.1249448879756,21,007,2342
Barren County,Kentucky,76.2181002388888,21,009,11850
Bath County,Kentucky,73.6919354847708,21,011,2943
Bell County,Kentucky,72.1545932485008,21,013,7603
Boone County,Kentucky,78.9787600807626,21,015,31432
Bourbon County,Kentucky,76.148520208131,21,017,5511
Boyd County,Kentucky,75.286820982908,21,019,13181
Boyle County,Kentucky,77.1462163595648,21,021,7510
Bracken County,Kentucky,74.8446210398713,21,023,2128
Breathitt County,Kentucky,70.0415135650985,21,025,3503
Breckinridge County,Kentucky,75.6507406495333,21,027,5299
Bullitt County,Kentucky,78.4187380405662,21,029,20937
Butler County,Kentucky,75.0760325204733,21,031,3507
Caldwell County,Kentucky,75.4563764083961,21,033,3433
Calloway County,Kentucky,77.0999511193579,21,035,8841
Campbell County,Kentucky,77.2566845266223,21,037,22536
Carlisle County,Kentucky,75.6041427230956,21,039,1559
Carroll County,Kentucky,73.2590590509219,21,041,3023
Carter County,Kentucky,74.7136005684046,21,043,7158
Casey County,Kentucky,74.6275677580659,21,045,4229
Christian County,Kentucky,75.3410818188128,21,047,18708
Clark County,Kentucky,75.3869072888123,21,049,10476
Clay County,Kentucky,71.6387957521678,21,051,4725
Clinton County,Kentucky,73.8631933008376,21,053,2581
Crittenden County,Kentucky,74.5557027872821,21,055,2463
Cumberland County,Kentucky,73.920137220099,21,057,1712
Daviess County,Kentucky,77.1597737928846,21,059,25329
Edmonson County,Kentucky,77.0390623633687,21,061,3433
Elliott County,Kentucky,75.5980470389881,21,063,1747
Estill County,Kentucky,72.7582824254055,21,065,3912
Fayette County,Kentucky,78.4904824391869,21,067,71218
Fleming County,Kentucky,73.9729178875857,21,069,3790
Floyd County,Kentucky,71.5768261599747,21,071,10833
Franklin County,Kentucky,76.5156574529496,21,073,12854
Fulton County,Kentucky,72.730042355421,21,075,1988
Gallatin County,Kentucky,72.9563859777985,21,077,2092
Garrard County,Kentucky,77.6303146171834,21,079,4723
Grant County,Kentucky,74.6936022231672,21,081,6868
Graves County,Kentucky,75.8077427780724,21,083,10275
Grayson County,Kentucky,74.203757171922,21,085,6705
Green County,Kentucky,76.2308931842454,21,087,3263
Greenup County,Kentucky,75.6280139153187,21,089,10151
Hancock County,Kentucky,76.9052312418095,21,091,2489
Hardin County,Kentucky,77.274197955433,21,093,28264
Harlan County,Kentucky,71.0630213845707,21,095,7614
Harrison County,Kentucky,74.7897773768268,21,097,4691
Hart County,Kentucky,74.9852122897416,21,099,4967
Henderson County,Kentucky,76.0040643726601,21,101,12294
Henry County,Kentucky,75.3369902764808,21,103,4258
Hickman County,Kentucky,76.0514933400692,21,105,1163
Hopkins County,Kentucky,74.4535311676816,21,107,12829
Jackson County,Kentucky,72.8152323363802,21,109,4011
Jefferson County,Kentucky,76.6103484991577,21,111,187491
Jessamine County,Kentucky,77.567987074532,21,113,13252
Johnson County,Kentucky,72.710308234689,21,115,6767
Kenton County,Kentucky,76.396194448502,21,117,40265
Knott County,Kentucky,72.5640164701593,21,119,4074
Knox County,Kentucky,72.9002154045939,21,121,8351
Larue County,Kentucky,76.1120641645342,21,123,3701
Laurel County,Kentucky,75.0464481736786,21,125,16344
Lawrence County,Kentucky,73.3012000044671,21,127,4009
Lee County,Kentucky,71.2206644427907,21,129,1851
Leslie County,Kentucky,71.0435658901931,21,131,2994
Letcher County,Kentucky,72.1227170347455,21,133,6504
Lewis County,Kentucky,74.0857570285331,21,135,3577
Lincoln County,Kentucky,74.8709717233835,21,137,6780
Livingston County,Kentucky,74.8750058070676,21,139,2611
Logan County,Kentucky,75.7509910871707,21,141,7553
Lyon County,Kentucky,76.479913302617,21,143,2081
McCracken County,Kentucky,75.9825596618081,21,145,17835
McCreary County,Kentucky,72.6023149390992,21,147,4402
McLean County,Kentucky,75.0159964761838,21,149,2576
Madison County,Kentucky,76.8595000070909,21,151,20213
Magoffin County,Kentucky,72.5268484582371,21,153,3609
Marion County,Kentucky,76.0971102267259,21,155,4898
Marshall County,Kentucky,75.8141217191829,21,157,9008
Martin County,Kentucky,72.6005125595288,21,159,3296
Mason County,Kentucky,74.4527109111077,21,161,4719
Meade County,Kentucky,76.7511220573896,21,163,7724
Menifee County,Kentucky,74.4094075459957,21,165,1499
Mercer County,Kentucky,75.6375088727127,21,167,5731
Metcalfe County,Kentucky,74.2303398111707,21,169,2714
Monroe County,Kentucky,73.3186625629932,21,171,2826
