County,State,mean_life_expectancy,State_FIPS,County_FIPS,Median Age
Telfair County,Georgia,77.650119684055,13,271,41.5
Terrell County,Georgia,74.140676112874,13,273,41.1
Thomas County,Georgia,75.3560942395986,13,275,40.4
Tift County,Georgia,74.5373875864907,13,277,36.2
Toombs County,Georgia,74.3958270598409,13,279,36.4
Towns County,Georgia,78.2280698684163,13,281,54.0
Treutlen County,Georgia,75.1610079961081,13,283,40.1
Troup County,Georgia,75.3443414702564,13,285,36.4
Turner County,Georgia,72.8111618714218,13,287,40.3
Twiggs County,Georgia,74.154018930898,13,289,45.7
Union County,Georgia,79.019354209674,13,291,54.3
Upson County,Georgia,73.0857159664714,13,293,42.1
Walker County,Georgia,75.2369204895091,13,295,41.4
Walton County,Georgia,76.7752979599534,13,297,38.7
Ware County,Georgia,73.511007331741,13,299,39.5
Warren County,Georgia,74.7239511667808,13,301,45.1
Washington County,Georgia,75.5371230880087,13,303,41.5
Wayne County,Georgia,73.9998824370215,13,305,38.9
Webster County,Georgia,78.7050174485104,13,307,45.1
Wheeler County,Georgia,78.0130875152053,13,309,38.8
White County,Georgia,79.1471942604005,13,311,46.1
Whitfield County,Georgia,77.6588073389721,13,313,36.0
Wilcox County,Georgia,75.5955557220329,13,315,39.8
Wilkes County,Georgia,74.7109821773082,13,317,45.1
Wilkinson County,Georgia,74.2134610540593,13,319,42.6
Worth County,Georgia,75.2823894340214,13,321,41.6
Hawaii County,Hawaii,80.2568352732976,15,001,42.7
Honolulu County,Hawaii,81.8153393419279,15,003,37.9
Kauai County,Hawaii,81.6741363224012,15,007,42.6
Kalawao County,Hawaii,81.9874484177554,15,005,57.4
Maui County,Hawaii,81.9874484177554,15,009,41.2
Ada County,Idaho,80.936014639849,16,001,37.0
Adams County,Idaho,80.7342053228818,16,003,55.2
Bannock County,Idaho,77.2122914211476,16,005,33.8
Bear Lake County,Idaho,79.0613207816828,16,007,39.6
Benewah County,Idaho,76.2461373514745,16,009,46.2
Bingham County,Idaho,77.9455324012578,16,011,33.6
Blaine County,Idaho,83.586055802518,16,013,43.2
Boise County,Idaho,82.0989425092998,16,015,54.0
Bonner County,Idaho,79.7451883809608,16,017,47.9
Bonneville County,Idaho,78.3743634856776,16,019,32.9
Boundary County,Idaho,79.6031633422756,16,021,43.5
Butte County,Idaho,78.9051613332128,16,023,45.2
Camas County,Idaho,80.6787625407407,16,025,44.5
Canyon County,Idaho,79.1781137309207,16,027,33.6
Caribou County,Idaho,78.0709706007136,16,029,36.9
Cassia County,Idaho,78.1039269817433,16,031,32.9
Clearwater County,Idaho,78.9377108765173,16,035,50.4
Custer County,Idaho,80.3146828521566,16,037,53.0
Elmore County,Idaho,78.1176729196358,16,039,32.3
Franklin County,Idaho,79.2301783970525,16,041,32.8
Fremont County,Idaho,79.8235832335636,16,043,37.6
Gem County,Idaho,77.905801191209,16,045,44.6
Gooding County,Idaho,78.7387198970402,16,047,38.7
Idaho County,Idaho,80.2178264275529,16,049,50.2
Jefferson County,Idaho,79.5669957861167,16,051,31.5
Jerome County,Idaho,78.4700208501214,16,053,32.7
Kootenai County,Idaho,79.4359446608442,16,055,40.2
Latah County,Idaho,82.1128266621932,16,057,28.7
Lemhi County,Idaho,78.7793898464421,16,059,52.1
Lewis County,Idaho,78.6381338375493,16,061,48.6
Lincoln County,Idaho,78.0362194422426,16,063,35.1
Madison County,Idaho,80.6889395461325,16,065,23.5
Minidoka County,Idaho,78.6052731644612,16,067,35.2
Nez Perce County,Idaho,77.7039177057161,16,069,40.8
Oneida County,Idaho,79.4799737029482,16,071,38.6
Owyhee County,Idaho,79.1677631761969,16,073,38.9
Payette County,Idaho,77.9039479900526,16,075,40.4
Power County,Idaho,78.0640388607191,16,077,38.3
Shoshone County,Idaho,75.3833244735253,16,079,47.3
Teton County,Idaho,83.0603039631204,16,081,37.2
Twin Falls County,Idaho,78.3488494589197,16,083,34.7
Valley County,Idaho,82.1515978768587,16,085,50.6
Washington County,Idaho,78.4399257900155,16,087,45.4
Adams County,Illinois,78.4108241377861,17,001,41.5
Alexander County,Illinois,74.1333452633517,17,003,45.3
Bond County,Illinois,78.5713401113639,17,005,41.6
Boone County,Illinois,79.9428582701447,17,007,38.5
Brown County,Illinois,78.1777281866588,17,009,38.9
Bureau County,Illinois,78.544061938755,17,011,44.4
Calhoun County,Illinois,78.8043394171538,17,013,46.8
Carroll County,Illinois,78.8910292385652,17,015,48.3
Cass County,Illinois,76.8280964783694,17,017,40.0
Champaign County,Illinois,80.6263274745649,17,019,30.1
Christian County,Illinois,76.9275240211095,17,021,43.4
Clark County,Illinois,76.8952527936551,17,023,42.3
Clay County,Illinois,77.0093201944133,17,025,42.6
Clinton County,Illinois,79.5135151308142,17,027,40.6
Coles County,Illinois,78.3813214032447,17,029,35.7
Cook County,Illinois,79.6459409529399,17,031,36.8
Crawford County,Illinois,77.3638985239203,17,033,41.8
Cumberland County,Illinois,78.8024357091009,17,035,42.5
DeKalb County,Illinois,79.7664837822661,17,037,31.1
De Witt County,Illinois,76.9447382641543,17,039,43.6
Douglas County,Illinois,78.9587687134287,17,041,37.8
DuPage County,Illinois,82.4747645860602,17,043,39.3
Edgar County,Illinois,76.5809520655277,17,045,45.2
Edwards County,Illinois,77.2841835757641,17,047,43.5
Effingham County,Illinois,78.2284970466595,17,049,39.4
Fayette County,Illinois,78.15145433359,17,051,41.9
Ford County,Illinois,76.4781750643941,17,053,43.4
Franklin County,Illinois,75.2641596257497,17,055,42.8
Fulton County,Illinois,76.5894502597691,17,057,43.2
Gallatin County,Illinois,73.9544052557327,17,059,45.6
Greene County,Illinois,76.704348333612,17,061,42.5
Grundy County,Illinois,78.4351972231916,17,063,37.9
Hamilton County,Illinois,77.2472698523594,17,065,43.6
Hancock County,Illinois,79.6350662847843,17,067,46.0
Hardin County,Illinois,74.5135946282719,17,069,46.8
Henderson County,Illinois,78.4859612869517,17,071,50.0
Henry County,Illinois,79.2013348518121,17,073,43.1
Iroquois County,Illinois,76.1477142458242,17,075,44.4
Jackson County,Illinois,78.5878534476742,17,077,31.9
Jasper County,Illinois,79.0401561393534,17,079,43.1
Jefferson County,Illinois,76.7221942734513,17,081,40.9
Jersey County,Illinois,76.9407975345608,17,083,42.9
Jo Daviess County,Illinois,81.0296249222373,17,085,49.9
Johnson County,Illinois,78.2945422827274,17,087,43.7
Kane County,Illinois,81.6486766034134,17,089,37.3
Kankakee County,Illinois,77.1980838403221,17,091,37.7
Kendall County,Illinois,81.4692131135771,17,093,35.2
Knox County,Illinois,76.5044872354115,17,095,42.1
Lake County,Illinois,81.5591954426621,17,097,38.4
LaSalle County,Illinois,77.107957532664,17,099,41.9
Lawrence County,Illinois,76.0269519509141,17,101,42.4
Lee County,Illinois,78.0134731999883,17,103,43.2
Livingston County,Illinois,76.7332904110693,17,105,42.0
Logan County,Illinois,77.4008293188705,17,107,40.1
McDonough County,Illinois,78.4444478529811,17,109,33.0
McHenry County,Illinois,80.7531994834873,17,111,40.2
McLean County,Illinois,79.9762009223215,17,113,33.1
Macon County,Illinois,77.0990227815866,17,115,41.1
Macoupin County,Illinois,77.2591203021162,17,117,43.7
Madison County,Illinois,76.7324062492844,17,119,40.2
Marion County,Illinois,75.1421050344638,17,121,42.2
Marshall County,Illinois,76.9141990516706,17,123,46.0
Mason County,Illinois,76.4236932903109,17,125,45.2
Massac County,Illinois,75.2219992331137,17,127,43.5
Menard County,Illinois,78.6588999802911,17,129,43.2
Mercer County,Illinois,78.5940461505723,17,131,44.9
Monroe County,Illinois,80.9391997169105,17,133,42.0
Montgomery County,Illinois,77.3602207915958,17,135,43.3
Morgan County,Illinois,77.2723085467454,17,137,40.8
Moultrie County,Illinois,77.792969123772,17,139,40.7
Ogle County,Illinois,78.7416951008014,17,141,42.4
Peoria County,Illinois,77.53537224199,17,143,37.5
Perry County,Illinois,77.1032184657454,17,145,42.2
Piatt County,Illinois,79.2199866938064,17,147,42.9
Pike County,Illinois,77.6917173952783,17,149,42.0
Pope County,Illinois,78.2212071836404,17,151,52.5
Pulaski County,Illinois,74.551360732663,17,153,44.0
Putnam County,Illinois,79.0375984614486,17,155,48.1
Randolph County,Illinois,77.6581271215119,17,157,41.6
Richland County,Illinois,77.5359630091977,17,159,42.0
Rock Island County,Illinois,78.171954890751,17,161,40.1
Saint Clair County,Illinois,76.6052403646212,17,163,38.6
Saline County,Illinois,74.2451269202975,17,165,42.2
Sangamon County,Illinois,77.9718269806759,17,167,40.3
Schuyler County,Illinois,77.6502435897883,17,169,46.3
Scott County,Illinois,77.5595225077691,17,171,44.6
Shelby County,Illinois,79.6537542401869,17,173,45.1
Stark County,Illinois,76.7622823207536,17,175,45.1
Stephenson County,Illinois,79.0486179545879,17,177,45.3
Tazewell County,Illinois,78.6934183516167,17,179,41.0
Union County,Illinois,76.29997752897,17,181,43.7
Vermilion County,Illinois,75.3587334703099,17,183,40.4
Wabash County,Illinois,78.0692022385948,17,185,43.8
Warren County,Illinois,78.1600867943729,17,187,39.8
Washington County,Illinois,78.8975589650485,17,189,43.9
Wayne County,Illinois,77.3870650245161,17,191,43.4
White County,Illinois,75.4267189955755,17,193,44.3
Whiteside County,Illinois,77.9787431556263,17,195,43.4
Will County,Illinois,79.8733403907914,17,197,37.9
Williamson County,Illinois,77.1459331591583,17,199,41.2
Winnebago County,Illinois,76.9262091847846,17,201,39.7
Woodford County,Illinois,79.9848430144303,17,203,40.5
Adams County,Indiana,78.5134479392771,18,001,33.5
Allen County,Indiana,77.1861086597315,18,003,35.9
Bartholomew County,Indiana,78.1362788276523,18,005,37.8
Benton County,Indiana,77.7252618267823,18,007,40.5
Blackford County,Indiana,75.6251086287901,18,009,44.0
Boone County,Indiana,78.6768046513842,18,011,38.1
Brown County,Indiana,79.261608014995,18,013,50.0
Carroll County,Indiana,79.1951296359396,18,015,42.9
Cass County,Indiana,76.4895005919055,18,017,40.8
Clark County,Indiana,75.2892462175026,18,019,39.1
Clay County,Indiana,76.3144100317122,18,021,41.5
Clinton County,Indiana,76.6383525411855,18,023,37.8
Crawford County,Indiana,74.8320476778739,18,025,43.0
Daviess County,Indiana,76.521913021406,18,027,34.4
Dearborn County,Indiana,77.4086281975652,18,029,42.5
Decatur County,Indiana,76.9293928284762,18,031,39.2
DeKalb County,Indiana,77.024671861896,18,033,39.1
Delaware County,Indiana,75.2373410921926,18,035,35.6
Dubois County,Indiana,78.8383448029203,18,037,40.3
Elkhart County,Indiana,78.3655219221084,18,039,35.6
Fayette County,Indiana,73.3178804469784,18,041,42.8
Floyd County,Indiana,76.463432252425,18,043,39.8
Fountain County,Indiana,76.3755465816679,18,045,43.4
Franklin County,Indiana,78.0893222889317,18,047,42.2
Fulton County,Indiana,75.8956915167152,18,049,41.3
Gibson County,Indiana,77.4047734174084,18,051,40.3
Grant County,Indiana,74.7590112192379,18,053,40.3
Greene County,Indiana,76.2644140536446,18,055,43.1
Hamilton County,Indiana,81.884650572333,18,057,37.1
Hancock County,Indiana,78.5229511085764,18,059,39.8
Harrison County,Indiana,77.0288587138352,18,061,42.3
Hendricks County,Indiana,79.5668269026541,18,063,37.7
Henry County,Indiana,75.1536115586724,18,065,42.1
Howard County,Indiana,74.9489047191676,18,067,41.7
Huntington County,Indiana,76.8933100346019,18,069,40.7
Jackson County,Indiana,75.7248895843749,18,071,38.5
Jasper County,Indiana,77.2315077886883,18,073,40.3
Jay County,Indiana,75.3527950484122,18,075,39.7
Jefferson County,Indiana,75.3082469802004,18,077,40.8
Jennings County,Indiana,74.2441076770204,18,079,39.8
Johnson County,Indiana,78.1606030896181,18,081,37.5
Knox County,Indiana,75.8089688039943,18,083,37.9
Kosciusko County,Indiana,78.2258163599591,18,085,38.5
LaGrange County,Indiana,79.0160906526951,18,087,31.1
Lake County,Indiana,76.3165240703889,18,089,39.1
LaPorte County,Indiana,75.9947697509825,18,091,40.3
Lawrence County,Indiana,76.2260868408691,18,093,43.1
Madison County,Indiana,75.6408537948172,18,095,40.4
Marion County,Indiana,76.0231918226523,18,097,34.3
Marshall County,Indiana,78.5479376513577,18,099,40.0
Martin County,Indiana,77.4485911968536,18,101,42.7
Miami County,Indiana,76.614891042199,18,103,40.1
Monroe County,Indiana,80.2019980871782,18,105,29.6
Montgomery County,Indiana,77.0770551381436,18,107,40.2
Morgan County,Indiana,76.5510003801977,18,109,41.5
Newton County,Indiana,76.5467140301838,18,111,43.1
Noble County,Indiana,77.1433217450604,18,113,38.7
Ohio County,Indiana,77.2840359821668,18,115,47.4
Orange County,Indiana,75.8975861765461,18,117,42.4
Owen County,Indiana,76.3091592124924,18,119,45.2
Parke County,Indiana,78.1275939063661,18,121,43.2
Perry County,Indiana,77.1125803106419,18,123,42.0
Pike County,Indiana,76.4982144415491,18,125,43.7
Porter County,Indiana,78.4128660675834,18,127,39.5
Posey County,Indiana,78.425776546236,18,129,42.6
Pulaski County,Indiana,75.5842513794555,18,131,41.6
Putnam County,Indiana,77.8172275043327,18,133,37.9
Randolph County,Indiana,76.006880409403,18,135,42.6
Ripley County,Indiana,77.0192000687785,18,137,40.7
Rush County,Indiana,75.7847689002841,18,139,41.7
Saint Joseph County,Indiana,76.9424576770335,18,141,36.6
Scott County,Indiana,71.8852686350857,18,143,41.5
Shelby County,Indiana,76.9623904049306,18,145,40.8
Spencer County,Indiana,78.2640050756729,18,147,44.0
Starke County,Indiana,74.0850906806,18,149,41.5
Steuben County,Indiana,78.9807084719464,18,151,43.7
Sullivan County,Indiana,75.5407164932122,18,153,41.0
Switzerland County,Indiana,75.6498118795752,18,155,40.5
Tippecanoe County,Indiana,79.3086801306452,18,157,28.2
Tipton County,Indiana,78.2844543105133,18,159,45.1
Union County,Indiana,75.9758372116617,18,161,43.5
Vanderburgh County,Indiana,76.4096222747169,18,163,38.3
Vermillion County,Indiana,75.1270780763051,18,165,42.9
Vigo County,Indiana,76.1468585391734,18,167,36.2
Wabash County,Indiana,76.0170818504882,18,169,42.3
Warren County,Indiana,78.8663434372275,18,171,44.4
Warrick County,Indiana,78.7487087333079,18,173,41.2
Washington County,Indiana,74.8825225677883,18,175,41.6
Wayne County,Indiana,74.1733612406662,18,177,40.6
Wells County,Indiana,78.0517499670961,18,179,40.3
White County,Indiana,77.0203489990279,18,181,42.0
Whitley County,Indiana,78.9871283977797,18,183,41.8
Adair County,Iowa,78.2551121361173,19,001,45.4
Adams County,Iowa,78.7718115839805,19,003,47.3
Allamakee County,Iowa,79.3669401432937,19,005,44.4
Appanoose County,Iowa,76.6607425800552,19,007,45.7
Audubon County,Iowa,78.4273617191079,19,009,48.1
Benton County,Iowa,80.5921417599229,19,011,42.6
Black Hawk County,Iowa,78.8427102793679,19,013,35.2
Boone County,Iowa,78.7312281931819,19,015,41.8
Bremer County,Iowa,81.6533417308396,19,017,39.8
Buchanan County,Iowa,79.1937160141014,19,019,39.1
Buena Vista County,Iowa,80.1005167453593,19,021,35.0
Butler County,Iowa,78.9103284380656,19,023,43.9
Calhoun County,Iowa,78.612802904761,19,025,44.6
Carroll County,Iowa,79.8096857697095,19,027,42.0
Cass County,Iowa,77.2174569311579,19,029,44.9
Cedar County,Iowa,81.3748755703204,19,031,42.7
Cerro Gordo County,Iowa,78.6775782935106,19,033,44.3
Cherokee County,Iowa,79.4649432424677,19,035,46.3
Chickasaw County,Iowa,79.7492860640218,19,037,44.5
Clarke County,Iowa,77.5406562263327,19,039,40.5
Clay County,Iowa,79.7809698268811,19,041,42.9
Clayton County,Iowa,80.4572821123904,19,043,47.3
Clinton County,Iowa,77.9845995070331,19,045,42.2
Crawford County,Iowa,79.0291086889762,19,047,38.7
Dallas County,Iowa,82.5092321059997,19,049,35.4
Davis County,Iowa,79.2836063036186,19,051,36.8
Decatur County,Iowa,78.5927446811498,19,053,36.4
Delaware County,Iowa,80.4820288066423,19,055,43.8
Des Moines County,Iowa,78.1735552330975,19,057,42.9
Dickinson County,Iowa,81.0249856628752,19,059,48.4
Dubuque County,Iowa,80.4207738457331,19,061,38.6
Emmet County,Iowa,78.8393890947691,19,063,42.9
Fayette County,Iowa,78.6772728086239,19,065,43.8
Floyd County,Iowa,79.685447421035,19,067,44.1
Franklin County,Iowa,79.6389075080029,19,069,42.7
Fremont County,Iowa,78.0999004267531,19,071,46.2
Greene County,Iowa,78.7346624124314,19,073,44.5
Grundy County,Iowa,80.6145289480339,19,075,42.6
Guthrie County,Iowa,79.5641665022185,19,077,45.5
Hamilton County,Iowa,80.1609284126627,19,079,42.6
Hancock County,Iowa,80.9101050476889,19,081,44.2
Hardin County,Iowa,79.1435330787377,19,083,44.7
Harrison County,Iowa,77.3772522663472,19,085,44.0
Henry County,Iowa,78.7286248314187,19,087,39.7
Howard County,Iowa,79.194340200864,19,089,41.5
Humboldt County,Iowa,79.6320542010523,19,091,42.9
Ida County,Iowa,78.0570032611787,19,093,43.7
Iowa County,Iowa,79.4138252408093,19,095,41.7
Jackson County,Iowa,79.3222276323336,19,097,44.3
Jasper County,Iowa,79.3472454731249,19,099,42.1
Jefferson County,Iowa,80.0965479754017,19,101,42.9
Johnson County,Iowa,82.6992543095309,19,103,30.3
Jones County,Iowa,80.869223430138,19,105,43.1
Keokuk County,Iowa,79.8575298718056,19,107,43.7
Kossuth County,Iowa,80.5664451382283,19,109,45.5
Lee County,Iowa,76.3365051831041,19,111,43.1
Linn County,Iowa,80.4994811964469,19,113,37.7
Louisa County,Iowa,78.8459264697935,19,115,41.9
Lucas County,Iowa,78.5389429557975,19,117,44.2
Lyon County,Iowa,81.2413745878942,19,119,38.0
Madison County,Iowa,79.4918359348292,19,121,40.7
Mahaska County,Iowa,78.7128660620579,19,123,39.3
Marion County,Iowa,78.9001129468847,19,125,39.4
Marshall County,Iowa,77.2872366356519,19,127,38.7
Mills County,Iowa,78.5358047037252,19,129,42.5
Mitchell County,Iowa,80.1271744524666,19,131,43.6
Monona County,Iowa,76.8870776940436,19,133,46.0
Monroe County,Iowa,76.7418553052528,19,135,43.0
Montgomery County,Iowa,77.3006432830175,19,137,44.2
Muscatine County,Iowa,79.0058748363869,19,139,38.1
O'Brien County,Iowa,78.9803248784299,19,141,41.9
Osceola County,Iowa,80.0390506030993,19,143,44.0
Page County,Iowa,78.4607096970074,19,145,44.1
Palo Alto County,Iowa,79.1156486710083,19,147,41.4
Plymouth County,Iowa,80.1008264832932,19,149,40.0
Pocahontas County,Iowa,77.6750052977293,19,151,47.6
Polk County,Iowa,79.0565951609904,19,153,35.5
Pottawattamie County,Iowa,77.9324766632591,19,155,39.7
Poweshiek County,Iowa,79.2053792593986,19,157,40.5
Ringgold County,Iowa,78.1406975987493,19,159,44.0
Sac County,Iowa,78.9282456440612,19,161,46.1
Scott County,Iowa,79.2153182132883,19,163,38.3
Shelby County,Iowa,79.9561073660236,19,165,46.4
Sioux County,Iowa,83.1878954556268,19,167,33.4
Story County,Iowa,82.1876477624592,19,169,26.6
Tama County,Iowa,78.2031631134545,19,171,42.6
Taylor County,Iowa,78.8306243010605,19,173,42.3
Union County,Iowa,77.8365010415556,19,175,40.3
Van Buren County,Iowa,77.4223928525275,19,177,45.4
Wapello County,Iowa,76.8082383834938,19,179,39.6
Warren County,Iowa,79.8163535519277,19,181,38.3
Washington County,Iowa,79.4788905418761,19,183,40.3
Wayne County,Iowa,77.2008008696009,19,185,43.2
Webster County,Iowa,77.1316226394583,19,187,39.0
Winnebago County,Iowa,79.6069692706177,19,189,41.8
Winneshiek County,Iowa,82.181839369809,19,191,41.5
Woodbury County,Iowa,77.5712141695599,19,193,35.8
Worth County,Iowa,78.8062526098977,19,195,43.9
Wright County,Iowa,79.260243591855,19,197,43.5
Allen County,Kansas,76.296442179502,20,001,41.9
Anderson County,Kansas,77.4978766381638,20,003,40.8
Atchison County,Kansas,77.1218929033048,20,005,36.6
Barber County,Kansas,75.8851799165542,20,007,43.6
Barton County,Kansas,77.6943522206123,20,009,39.9
Bourbon County,Kansas,75.7805826979928,20,011,39.1
Brown County,Kansas,76.2127661832412,20,013,42.1
Butler County,Kansas,77.489409978807,20,015,38.6
Chase County,Kansas,77.4313174780199,20,017,44.8
Chautauqua County,Kansas,75.9417782677118,20,019,47.9
Cherokee County,Kansas,74.5368697338865,20,021,41.3
Cheyenne County,Kansas,80.2740876924938,20,023,45.6
Clark County,Kansas,78.546380078636,20,025,45.3
Clay County,Kansas,79.2986998495732,20,027,42.5
Cloud County,Kansas,76.9839385539818,20,029,40.8
Coffey County,Kansas,77.3387666304988,20,031,43.8
Comanche County,Kansas,74.6535197080675,20,033,48.1
Cowley County,Kansas,75.4333020385884,20,035,38.8
Crawford County,Kansas,75.8845581826386,20,037,32.5
Decatur County,Kansas,78.7033979802397,20,039,50.6
Dickinson County,Kansas,77.7267898884119,20,041,41.3
Doniphan County,Kansas,78.3355054831398,20,043,41.0
Douglas County,Kansas,80.5409003031295,20,045,29.8
Edwards County,Kansas,75.5552274283807,20,047,45.7
Elk County,Kansas,75.4531570390588,20,049,52.3
Ellis County,Kansas,79.3473569495684,20,051,32.5
Ellsworth County,Kansas,77.4280280374497,20,053,42.1
Finney County,Kansas,78.7869074688073,20,055,30.8
Ford County,Kansas,77.8995229960608,20,057,32.2
Franklin County,Kansas,76.9443861594414,20,059,40.0
Geary County,Kansas,75.8790094745933,20,061,26.4
Gove County,Kansas,79.419483750467,20,063,48.2
Graham County,Kansas,79.2408043690513,20,065,50.4
Grant County,Kansas,77.7419315631402,20,067,32.6
Gray County,Kansas,78.6448017823615,20,069,36.0
Greeley County,Kansas,77.8667372720826,20,071,42.2
Greenwood County,Kansas,76.0257498043061,20,073,48.6
Hamilton County,Kansas,77.0975641728458,20,075,35.8
Harper County,Kansas,74.814938041584,20,077,42.4
Harvey County,Kansas,78.56757787273,20,079,39.2
Haskell County,Kansas,78.666800564675,20,081,36.9
Hodgeman County,Kansas,79.5246784915692,20,083,47.6
Jackson County,Kansas,78.0419480619315,20,085,41.2
Jefferson County,Kansas,78.5290364704605,20,087,43.3
Jewell County,Kansas,78.808063186452,20,089,52.8
Johnson County,Kansas,81.6527215051749,20,091,37.6
Kearny County,Kansas,77.5302794799682,20,093,34.7
Kingman County,Kansas,74.6278901431386,20,095,45.4
Kiowa County,Kansas,79.0685167665611,20,097,41.6
Labette County,Kansas,74.762889218533,20,099,41.0
Lane County,Kansas,76.1659049016389,20,101,40.7
Leavenworth County,Kansas,79.0406656561928,20,103,37.8
Lincoln County,Kansas,78.8245153656251,20,105,46.5
Linn County,Kansas,77.7355196678004,20,107,44.4
Logan County,Kansas,78.304344959266,20,109,39.7
Lyon County,Kansas,78.732525948648,20,111,33.4
McPherson County,Kansas,78.2587085605267,20,113,40.8
Marion County,Kansas,78.3204531074937,20,115,44.5
Marshall County,Kansas,78.7333253808541,20,117,42.8
Meade County,Kansas,78.0996531517558,20,119,37.9
Miami County,Kansas,79.4747303593677,20,121,42.1
Mitchell County,Kansas,78.1330726385482,20,123,43.1
Montgomery County,Kansas,75.0210095659171,20,125,40.3
Morris County,Kansas,78.5873082591794,20,127,46.6
Morton County,Kansas,76.4203322698757,20,129,40.5
Nemaha County,Kansas,79.3480654714732,20,131,39.9
Neosho County,Kansas,76.7641253365272,20,133,40.2
Ness County,Kansas,77.702102149672,20,135,50.0
Norton County,Kansas,78.4709656506896,20,137,42.7
Osage County,Kansas,76.9564905099149,20,139,43.8
Osborne County,Kansas,78.0700790228275,20,141,46.7
Ottawa County,Kansas,77.1266260740639,20,143,43.0
Pawnee County,Kansas,76.6267726388332,20,145,43.0
Phillips County,Kansas,77.9499874974461,20,147,44.3
Pottawatomie County,Kansas,80.0065827988021,20,149,35.4
Pratt County,Kansas,77.2196994632044,20,151,38.5
Rawlins County,Kansas,78.5680130066458,20,153,48.8
Reno County,Kansas,77.4902397252843,20,155,40.3
Republic County,Kansas,78.0626266501808,20,157,50.7
Rice County,Kansas,76.549515223861,20,159,38.9
Riley County,Kansas,80.6403113604532,20,161,25.1
Rooks County,Kansas,77.9601280859414,20,163,44.7
Rush County,Kansas,77.1481283491402,20,165,46.6
Russell County,Kansas,78.3712769112537,20,167,49.1
Saline County,Kansas,77.9865711524777,20,169,38.6
Scott County,Kansas,78.7661102534979,20,171,39.7
Sedgwick County,Kansas,77.4457377481101,20,173,35.4
Seward County,Kansas,78.0703857961067,20,175,29.4
Shawnee County,Kansas,77.1236693121544,20,177,39.1
Sheridan County,Kansas,79.1071805061808,20,179,44.9
Sherman County,Kansas,77.7253680414713,20,181,39.3
Smith County,Kansas,78.3775937804681,20,183,51.4
Stafford County,Kansas,76.9745605640443,20,185,44.1
Stanton County,Kansas,78.6627703167398,20,187,35.3
Stevens County,Kansas,77.7780376737215,20,189,35.1
Sumner County,Kansas,76.7002787379991,20,191,41.2
Thomas County,Kansas,78.1227494048539,20,193,36.0
Trego County,Kansas,77.9226385495747,20,195,49.4
Wabaunsee County,Kansas,78.8674230282095,20,197,43.8
Wallace County,Kansas,80.4032038853101,20,199,41.8
Washington County,Kansas,79.2783420746166,20,201,45.4
Wichita County,Kansas,78.9883039661119,20,203,42.3
Wilson County,Kansas,75.7805919134799,20,205,43.7
Woodson County,Kansas,75.406218063147,20,207,47.4
Wyandotte County,Kansas,75.7837216710976,20,209,33.7
Adair County,Kentucky,76.6118721957864,21,001,41.8
Allen County,Kentucky,75.1924959216863,21,003,40.7
Anderson County,Kentucky,75.9485275148363,21,005,41.4
Ballard County,Kentucky,75.0008624394233,21,007,43.6
Barren County,Kentucky,75.6183089086578,21,009,40.5
Bath County,Kentucky,73.1148194016368,21,011,40.6
Bell County,Kentucky,71.0210164727217,21,013,41.7
Boone County,Kentucky,78.8102985354222,21,015,37.5
Bourbon County,Kentucky,75.857328951943,21,017,41.8
Boyd County,Kentucky,74.2002167866327,21,019,42.3
Boyle County,Kentucky,76.8041369881556,21,021,40.3
Bracken County,Kentucky,73.7837822732568,21,023,41.4
Breathitt County,Kentucky,69.9397131576984,21,025,42.2
Breckinridge County,Kentucky,75.5676656624348,21,027,43.1
Bullitt County,Kentucky,78.1579773177277,21,029,40.4
Butler County,Kentucky,74.9249343350633,21,031,41.3
Caldwell County,Kentucky,75.0271984211015,21,033,44.0
Calloway County,Kentucky,77.1298971942463,21,035,35.6
Campbell County,Kentucky,77.4664337849581,21,037,38.2
Carlisle County,Kentucky,75.1603900572402,21,039,42.8
Carroll County,Kentucky,72.1510984551111,21,041,38.5
Carter County,Kentucky,73.9860780516307,21,043,41.6
Casey County,Kentucky,74.9753594344314,21,045,42.6
Christian County,Kentucky,75.2641419796735,21,047,28.3
Clark County,Kentucky,74.6367568013828,21,049,42.3
Clay County,Kentucky,70.8458747638822,21,051,39.6
Clinton County,Kentucky,73.9653611146458,21,053,41.9
Crittenden County,Kentucky,74.4597431049398,21,055,43.6
Cumberland County,Kentucky,73.6012843152305,21,057,46.0
Daviess County,Kentucky,76.8868090777568,21,059,38.9
Edmonson County,Kentucky,76.3853693829538,21,061,44.3
Elliott County,Kentucky,75.4990964268554,21,063,41.4
Estill County,Kentucky,71.881666471421,21,065,43.5
Fayette County,Kentucky,78.4201998634114,21,067,34.6
Fleming County,Kentucky,73.3876187194457,21,069,41.4
Floyd County,Kentucky,70.6638789159013,21,071,42.2
Franklin County,Kentucky,76.1270459444938,21,073,40.9
Fulton County,Kentucky,72.2475212303055,21,075,43.5
Gallatin County,Kentucky,72.5748606696627,21,077,38.8
Garrard County,Kentucky,77.0681423411388,21,079,43.0
Grant County,Kentucky,74.126956516741,21,081,36.3
Graves County,Kentucky,75.2358667237258,21,083,39.7
Grayson County,Kentucky,73.6909151672626,21,085,40.3
Green County,Kentucky,75.4560970223048,21,087,44.6
Greenup County,Kentucky,74.4403005900991,21,089,43.4
Hancock County,Kentucky,76.1834536127678,21,091,39.9
