County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Families
Whitfield County,Georgia,77.1393039770506,13,313,25735
Wilcox County,Georgia,75.4152159689189,13,315,1895
Wilkes County,Georgia,75.4420838618787,13,317,2486
Wilkinson County,Georgia,74.2698826356033,13,319,2307
Worth County,Georgia,76.3997307975324,13,321,5706
Hawaii County,Hawaii,80.220476067836,15,001,43012
Honolulu County,Hawaii,81.5098024961717,15,003,217400
Kauai County,Hawaii,81.3406011310605,15,007,15609
Kalawao County,Hawaii,81.5307117939943,15,005,12
Maui County,Hawaii,81.5307117939943,15,009,36025
Ada County,Idaho,80.6881503004562,16,001,102874
Adams County,Idaho,80.7777420258914,16,003,1187
Bannock County,Idaho,77.4589642648081,16,005,20010
Bear Lake County,Idaho,78.9388732153243,16,007,1802
Benewah County,Idaho,76.0132440616116,16,009,2653
Bingham County,Idaho,78.1041722486079,16,011,11297
Blaine County,Idaho,84.2882722036719,16,013,6063
Boise County,Idaho,81.2614433591502,16,015,1858
Bonner County,Idaho,78.8930855775291,16,017,11470
Bonneville County,Idaho,78.5248559732881,16,019,26721
Boundary County,Idaho,78.287006648663,16,021,2900
Butte County,Idaho,78.7630993063885,16,023,680
Camas County,Idaho,80.7969326423836,16,025,321
Canyon County,Idaho,79.0468609731634,16,027,46991
Caribou County,Idaho,78.3811876624824,16,029,1950
Cassia County,Idaho,78.2000031021407,16,031,5514
Clearwater County,Idaho,78.3477651060484,16,035,2347
Custer County,Idaho,80.7916312433429,16,037,1147
Elmore County,Idaho,78.2241807850271,16,039,6684
Franklin County,Idaho,79.6153205985448,16,041,3161
Fremont County,Idaho,79.6131851033604,16,043,3441
Gem County,Idaho,78.2291486604303,16,045,4539
Gooding County,Idaho,78.3258262706324,16,047,3948
Idaho County,Idaho,79.5342501577356,16,049,4509
Jefferson County,Idaho,79.7810127717572,16,051,6690
Jerome County,Idaho,78.355705725954,16,053,5686
Kootenai County,Idaho,79.2089223795369,16,055,38681
Latah County,Idaho,81.0847103689307,16,057,8474
Lemhi County,Idaho,78.8668476329095,16,059,2317
Lewis County,Idaho,78.3508965014346,16,061,1051
Lincoln County,Idaho,78.2680422418382,16,063,1254
Madison County,Idaho,80.9541426351055,16,065,8084
Minidoka County,Idaho,78.5333295742048,16,067,5233
Nez Perce County,Idaho,77.6553237164015,16,069,10304
Oneida County,Idaho,79.4518295137409,16,071,1124
Owyhee County,Idaho,78.5463909941907,16,073,2786
Payette County,Idaho,78.4293725963789,16,075,5771
Power County,Idaho,78.0040293554305,16,077,2031
Shoshone County,Idaho,75.6506380166567,16,079,3576
Teton County,Idaho,82.6834644294167,16,081,2357
Twin Falls County,Idaho,78.0026114150324,16,083,19950
Valley County,Idaho,81.8466480630619,16,085,2394
Washington County,Idaho,78.4361415576766,16,087,2589
Adams County,Illinois,78.2117958066337,17,001,17503
Alexander County,Illinois,73.8632027969847,17,003,1937
Bond County,Illinois,78.2414846120494,17,005,4264
Boone County,Illinois,79.5107532437916,17,007,14042
Brown County,Illinois,78.534605763088,17,009,1367
Bureau County,Illinois,78.819330593955,17,011,9216
Calhoun County,Illinois,79.460736499517,17,013,1447
Carroll County,Illinois,78.6105019624199,17,015,4369
Cass County,Illinois,77.1250871754692,17,017,3522
Champaign County,Illinois,80.507940352384,17,019,42670
Christian County,Illinois,77.3605329393116,17,021,9071
Clark County,Illinois,76.8041826655067,17,023,4596
Clay County,Illinois,76.9806436702069,17,025,3616
Clinton County,Illinois,79.4074737865816,17,027,9800
Coles County,Illinois,78.0239113581782,17,029,11880
Cook County,Illinois,79.1311688749732,17,031,1186609
Crawford County,Illinois,77.5673746585798,17,033,5177
Cumberland County,Illinois,78.4372060318459,17,035,2878
DeKalb County,Illinois,79.6374893423965,17,037,22964
De Witt County,Illinois,77.2797481786167,17,039,4539
Douglas County,Illinois,78.6616006654845,17,041,5306
DuPage County,Illinois,81.8976543081426,17,043,238824
Edgar County,Illinois,76.8338380138093,17,045,5383
Edwards County,Illinois,76.7627926430186,17,047,1735
Effingham County,Illinois,78.2270662775775,17,049,9212
Fayette County,Illinois,78.4736703498543,17,051,5602
Ford County,Illinois,76.6308758648888,17,053,3542
Franklin County,Illinois,74.7794926067474,17,055,10304
Fulton County,Illinois,77.132490990937,17,057,9627
Gallatin County,Illinois,74.4232966458891,17,059,1554
Greene County,Illinois,77.2848864398246,17,061,3905
Grundy County,Illinois,78.434587664634,17,063,12791
Hamilton County,Illinois,76.7957180811283,17,065,2369
Hancock County,Illinois,79.7899599184006,17,067,5470
Hardin County,Illinois,74.7482828996248,17,069,1124
Henderson County,Illinois,78.5825051726107,17,071,2162
Henry County,Illinois,78.9766193899124,17,073,13991
Iroquois County,Illinois,76.8689948655174,17,075,8108
Jackson County,Illinois,78.1810739908677,17,077,11948
Jasper County,Illinois,78.9162489869283,17,079,2772
Jefferson County,Illinois,76.6271827353006,17,081,10024
Jersey County,Illinois,77.533240067735,17,083,6492
Jo Daviess County,Illinois,80.8100562616136,17,085,6620
Johnson County,Illinois,77.8251902273281,17,087,3006
Kane County,Illinois,81.035340909543,17,089,127489
Kankakee County,Illinois,77.2825580583853,17,091,28271
Kendall County,Illinois,81.0258274873401,17,093,29479
Knox County,Illinois,76.8325513530931,17,095,12809
Lake County,Illinois,81.2784275894707,17,097,179071
LaSalle County,Illinois,77.3448507095609,17,099,29720
Lawrence County,Illinois,75.4332373363513,17,101,3322
Lee County,Illinois,78.42964165186,17,103,9026
Livingston County,Illinois,77.4635686752894,17,105,9767
Logan County,Illinois,77.5643875713495,17,107,7189
McDonough County,Illinois,79.2804743706863,17,109,6853
McHenry County,Illinois,80.140405922829,17,111,82541
McLean County,Illinois,80.0374062375645,17,113,39616
Macon County,Illinois,77.5194517834302,17,115,28016
Macoupin County,Illinois,77.6454260547249,17,117,13273
Madison County,Illinois,77.2787047821218,17,119,71740
Marion County,Illinois,75.351368560877,17,121,10463
Marshall County,Illinois,77.2859373984564,17,123,3238
Mason County,Illinois,76.7353213536185,17,125,4164
Massac County,Illinois,75.2879187428656,17,127,3906
Menard County,Illinois,78.5921152792006,17,129,3433
Mercer County,Illinois,78.8096421762167,17,131,4871
Monroe County,Illinois,80.3809636905566,17,133,9420
Montgomery County,Illinois,77.4105853694394,17,135,7523
Morgan County,Illinois,78.0682560866414,17,137,9038
Moultrie County,Illinois,77.425742651271,17,139,4018
Ogle County,Illinois,79.0345206948814,17,141,13890
Peoria County,Illinois,77.5292731396623,17,143,46921
Perry County,Illinois,77.1771241335504,17,145,5049
Piatt County,Illinois,79.4041956367617,17,147,4717
Pike County,Illinois,78.1485608681993,17,149,4484
Pope County,Illinois,77.9763895521772,17,151,1153
Pulaski County,Illinois,74.7053017405268,17,153,1501
Putnam County,Illinois,79.1977164377125,17,155,1666
Randolph County,Illinois,77.4716617780757,17,157,8041
Richland County,Illinois,77.4992538421413,17,159,4198
Rock Island County,Illinois,78.3117455162011,17,161,37698
Saint Clair County,Illinois,76.7504994321491,17,163,69284
Saline County,Illinois,73.8951810856333,17,165,6640
Sangamon County,Illinois,78.1303434392329,17,167,51964
Schuyler County,Illinois,78.1236612181131,17,169,2166
Scott County,Illinois,77.6636181810676,17,171,1444
Shelby County,Illinois,79.4380571242107,17,173,6314
Stark County,Illinois,77.3401103687184,17,175,1655
Stephenson County,Illinois,79.0618239107545,17,177,12450
Tazewell County,Illinois,78.3896848162772,17,179,37329
Union County,Illinois,76.1736910925894,17,181,4672
Vermilion County,Illinois,75.6768567592081,17,183,20166
Wabash County,Illinois,77.8446652016667,17,185,3329
Warren County,Illinois,78.312504260546,17,187,4530
Washington County,Illinois,78.8205093690337,17,189,4080
Wayne County,Illinois,77.2241981083123,17,191,4952
White County,Illinois,75.709303478797,17,193,4253
Whiteside County,Illinois,78.3793677295778,17,195,15709
Will County,Illinois,79.9165237833283,17,197,171130
Williamson County,Illinois,76.5616859882523,17,199,17749
Winnebago County,Illinois,77.3513998156887,17,201,74655
Woodford County,Illinois,79.7863792527069,17,203,10979
Adams County,Indiana,79.083855716864,18,001,8671
Allen County,Indiana,77.835101378399,18,003,90579
Bartholomew County,Indiana,77.7050513195918,18,005,20674
Benton County,Indiana,78.110592570653,18,007,2336
Blackford County,Indiana,75.9862496939416,18,009,3625
Boone County,Indiana,78.3492397445355,18,011,16166
Brown County,Indiana,78.6665559521659,18,013,4141
Carroll County,Indiana,79.6479964275868,18,015,5551
Cass County,Indiana,77.2534259049709,18,017,10077
Clark County,Indiana,75.7243615318112,18,019,28306
Clay County,Indiana,76.0657722145055,18,021,7356
Clinton County,Indiana,76.8426846835695,18,023,8408
Crawford County,Indiana,75.3090731656955,18,025,2889
Daviess County,Indiana,76.7231936909506,18,027,7936
Dearborn County,Indiana,77.5953747530896,18,029,13262
Decatur County,Indiana,76.9911081310487,18,031,6830
DeKalb County,Indiana,77.5356206897947,18,033,11486
Delaware County,Indiana,76.2062467232856,18,035,27873
Dubois County,Indiana,78.6679199566961,18,037,11401
Elkhart County,Indiana,78.3368917948217,18,039,50812
Fayette County,Indiana,74.1547280949175,18,041,6461
Floyd County,Indiana,76.8087756448577,18,043,20169
Fountain County,Indiana,76.5187664231048,18,045,4715
Franklin County,Indiana,78.3995014600233,18,047,6452
Fulton County,Indiana,76.1308239090773,18,049,5796
Gibson County,Indiana,77.4320171246451,18,051,9167
Grant County,Indiana,75.7705773831268,18,053,17507
Greene County,Indiana,76.272876325265,18,055,8979
Hamilton County,Indiana,81.5865307305317,18,057,76696
Hancock County,Indiana,78.3499556695363,18,059,19490
Harrison County,Indiana,77.2705961741343,18,061,10220
Hendricks County,Indiana,79.5495151943949,18,063,40056
Henry County,Indiana,75.9206325784722,18,065,12399
Howard County,Indiana,76.0013967914436,18,067,22475
Huntington County,Indiana,77.3553479418624,18,069,9769
Jackson County,Indiana,75.9941909054144,18,071,11506
Jasper County,Indiana,77.6379056231259,18,073,9147
Jay County,Indiana,76.1875829792033,18,075,5506
Jefferson County,Indiana,75.6294320384736,18,077,8478
Jennings County,Indiana,74.6465332139594,18,079,7320
Johnson County,Indiana,78.1626459060497,18,081,37560
Knox County,Indiana,75.7666342271034,18,083,9529
Kosciusko County,Indiana,78.1015290142049,18,085,21184
LaGrange County,Indiana,79.1598200888753,18,087,9255
Lake County,Indiana,76.7000274896173,18,089,122309
LaPorte County,Indiana,76.2679859070185,18,091,28009
Lawrence County,Indiana,75.9929771672295,18,093,13164
Madison County,Indiana,75.8327394693444,18,095,32706
Marion County,Indiana,76.142415618782,18,097,213144
Marshall County,Indiana,78.4813955121407,18,099,12253
Martin County,Indiana,77.2187364806527,18,101,2709
Miami County,Indiana,77.1580274454783,18,103,9102
Monroe County,Indiana,80.0585272281401,18,105,27437
Montgomery County,Indiana,77.3792598476801,18,107,10259
Morgan County,Indiana,76.7907154432227,18,109,19354
Newton County,Indiana,76.7743168738049,18,111,3859
Noble County,Indiana,77.4321909397313,18,113,12703
Ohio County,Indiana,77.6519405083919,18,115,1679
Orange County,Indiana,76.0281804386214,18,117,5209
Owen County,Indiana,76.0273126585599,18,119,6084
Parke County,Indiana,78.2079396130296,18,121,4142
Perry County,Indiana,77.1680662479327,18,123,4953
Pike County,Indiana,76.648511342558,18,125,3696
Porter County,Indiana,78.4928076007601,18,127,43450
Posey County,Indiana,78.5484266123603,18,129,7432
Pulaski County,Indiana,76.1539747608947,18,131,3604
Putnam County,Indiana,77.7220242852834,18,133,9072
Randolph County,Indiana,76.8798221198573,18,135,7056
Ripley County,Indiana,77.1307634435037,18,137,7773
Rush County,Indiana,76.7532853859975,18,139,4933
Saint Joseph County,Indiana,77.5110880658183,18,141,65452
Scott County,Indiana,72.6915747828592,18,143,6353
Shelby County,Indiana,76.7707834921755,18,145,11897
Spencer County,Indiana,78.6143175399103,18,147,5795
Starke County,Indiana,74.4289146777688,18,149,6349
Steuben County,Indiana,78.9581875422341,18,151,9580
Sullivan County,Indiana,75.4654134628882,18,153,5462
Switzerland County,Indiana,75.9437174970737,18,155,2990
Tippecanoe County,Indiana,79.2372045170072,18,157,38212
Tipton County,Indiana,78.1089673902395,18,159,4845
Union County,Indiana,77.2368171682889,18,161,2018
Vanderburgh County,Indiana,76.6712860849351,18,163,44977
Vermillion County,Indiana,75.2491786994288,18,165,4255
Vigo County,Indiana,75.796581705412,18,167,24490
Wabash County,Indiana,77.0008225320876,18,169,9026
Warren County,Indiana,78.8170966635244,18,171,2429
Warrick County,Indiana,78.8092413323077,18,173,17003
Washington County,Indiana,75.2464672254365,18,175,7445
Wayne County,Indiana,75.4683535924965,18,177,18814
Wells County,Indiana,78.6829437236547,18,179,7833
White County,Indiana,77.62668129422,18,181,6846
Whitley County,Indiana,78.9731078287699,18,183,9219
Adair County,Iowa,78.6769196811541,19,001,2071
Adams County,Iowa,78.4608538212739,19,003,1182
Allamakee County,Iowa,79.6112710105108,19,005,3900
Appanoose County,Iowa,77.3562991460817,19,007,3478
Audubon County,Iowa,79.1878875354717,19,009,1692
Benton County,Iowa,80.6402939763392,19,011,7408
Black Hawk County,Iowa,79.1771903037536,19,013,31212
Boone County,Iowa,78.758741897478,19,015,6837
Bremer County,Iowa,82.01176586064,19,017,6546
Buchanan County,Iowa,78.9827496069638,19,019,5867
Buena Vista County,Iowa,80.4817508170506,19,021,4915
Butler County,Iowa,79.4852059927596,19,023,4367
Calhoun County,Iowa,78.9869321203202,19,025,2902
Carroll County,Iowa,79.8999501222684,19,027,5661
Cass County,Iowa,77.8915191596618,19,029,3930
Cedar County,Iowa,81.0041884796632,19,031,5348
Cerro Gordo County,Iowa,79.168176708395,19,033,11746
Cherokee County,Iowa,79.6939758516341,19,035,3351
Chickasaw County,Iowa,80.1487484880178,19,037,3664
Clarke County,Iowa,77.4675570951136,19,039,2263
Clay County,Iowa,79.8499640361801,19,041,4510
Clayton County,Iowa,80.680609042156,19,043,5192
Clinton County,Iowa,78.2617463295276,19,045,13047
Crawford County,Iowa,79.831431594989,19,047,4392
Dallas County,Iowa,81.8747929212083,19,049,18882
Davis County,Iowa,79.0075947798582,19,051,2162
Decatur County,Iowa,78.057316716468,19,053,2046
Delaware County,Iowa,80.4393234163722,19,055,5019
Des Moines County,Iowa,78.495646686896,19,057,10871
Dickinson County,Iowa,80.8427151328009,19,059,5271
Dubuque County,Iowa,80.0310647733595,19,061,24280
Emmet County,Iowa,78.7706059747837,19,063,2661
Fayette County,Iowa,79.0739638343001,19,065,5256
Floyd County,Iowa,79.8177716190272,19,067,4593
Franklin County,Iowa,80.1372007587954,19,069,3023
Fremont County,Iowa,78.4914334427493,19,071,2030
Greene County,Iowa,79.0781465852739,19,073,2606
Grundy County,Iowa,80.6492931361591,19,075,3539
Guthrie County,Iowa,79.6710919716922,19,077,3294
Hamilton County,Iowa,80.0920342548185,19,079,4139
Hancock County,Iowa,80.5776902344953,19,081,3140
Hardin County,Iowa,79.5917498687289,19,083,4611
Harrison County,Iowa,77.7831007539848,19,085,4138
Henry County,Iowa,78.9241242453736,19,087,5090
Howard County,Iowa,79.7155404269643,19,089,2440
Humboldt County,Iowa,79.8972658776722,19,091,2832
Ida County,Iowa,78.9494424186119,19,093,2011
Iowa County,Iowa,80.2357117839382,19,095,4758
Jackson County,Iowa,78.8089804967327,19,097,5825
Jasper County,Iowa,79.6955909509012,19,099,9983
Jefferson County,Iowa,80.3903320781435,19,101,4087
Johnson County,Iowa,82.0825183049252,19,103,29043
Jones County,Iowa,80.5466019871973,19,105,5554
Keokuk County,Iowa,79.8515106967713,19,107,2711
Kossuth County,Iowa,81.2428379182626,19,109,4368
Lee County,Iowa,76.8566667628974,19,111,9296
Linn County,Iowa,80.2355897684685,19,113,53672
Louisa County,Iowa,78.8190388050918,19,115,3069
Lucas County,Iowa,78.49811366698,19,117,2474
Lyon County,Iowa,81.2668575638763,19,119,3145
Madison County,Iowa,79.4944595620177,19,121,4219
Mahaska County,Iowa,79.422758845112,19,123,5823
Marion County,Iowa,79.0958091606253,19,125,9000
Marshall County,Iowa,77.8889223875406,19,127,10517
Mills County,Iowa,78.2079430502061,19,129,4034
Mitchell County,Iowa,80.8072601456274,19,131,2926
Monona County,Iowa,77.041387990649,19,133,2514
Monroe County,Iowa,77.5413112480027,19,135,2247
Montgomery County,Iowa,77.313888607355,19,137,3079
Muscatine County,Iowa,78.6478345355873,19,139,11437
O'Brien County,Iowa,79.6302826917795,19,141,3853
Osceola County,Iowa,80.1800424270829,19,143,1833
Page County,Iowa,78.2680812564627,19,145,4164
Palo Alto County,Iowa,78.9088264426251,19,147,2399
Plymouth County,Iowa,80.4794454882514,19,149,6979
Pocahontas County,Iowa,78.8294684546909,19,151,1921
Polk County,Iowa,79.1359111995346,19,153,112738
Pottawattamie County,Iowa,77.9913019206409,19,155,24736
Poweshiek County,Iowa,79.4493366532401,19,157,4783
Ringgold County,Iowa,78.6059866475253,19,159,1395
Sac County,Iowa,79.4450031400859,19,161,2843
Scott County,Iowa,79.0545468703512,19,163,42490
Shelby County,Iowa,80.658744742017,19,165,3364
Sioux County,Iowa,82.7113344601191,19,167,8819
Story County,Iowa,82.1728117700704,19,169,18849
Tama County,Iowa,79.0674147264005,19,171,4905
Taylor County,Iowa,79.0661441030004,19,173,1840
Union County,Iowa,77.7833039982322,19,175,3448
Van Buren County,Iowa,77.8627862177795,19,177,2095
Wapello County,Iowa,77.1545464159054,19,179,9445
Warren County,Iowa,79.7446348662471,19,181,12869
Washington County,Iowa,79.8017434660004,19,183,6045
Wayne County,Iowa,77.7908791715787,19,185,1686
Webster County,Iowa,77.3646638808777,19,187,9052
Winnebago County,Iowa,80.1355748008186,19,189,3026
Winneshiek County,Iowa,82.3637741481435,19,191,5390
Woodbury County,Iowa,77.9052767529133,19,193,25522
Worth County,Iowa,79.4436626986162,19,195,2235
Wright County,Iowa,79.9951551203303,19,197,3354
Allen County,Kansas,75.882585041101,20,001,3588
Anderson County,Kansas,77.7983447466189,20,003,2289
Atchison County,Kansas,77.1410308397836,20,005,4063
Barber County,Kansas,77.2476303446058,20,007,1436
Barton County,Kansas,77.9456280990652,20,009,7384
Bourbon County,Kansas,76.1743668973076,20,011,3850
Brown County,Kansas,76.827290793129,20,013,2632
Butler County,Kansas,77.653643961017,20,015,17274
Chase County,Kansas,78.2212103313009,20,017,728
Chautauqua County,Kansas,76.2748461421129,20,019,1091
Cherokee County,Kansas,74.6253980553134,20,021,5518
Cheyenne County,Kansas,79.8988245152641,20,023,820
Clark County,Kansas,78.4574977370217,20,025,613
Clay County,Kansas,79.2903732417816,20,027,2239
Cloud County,Kansas,77.1678089430998,20,029,2446
Coffey County,Kansas,77.1690505670775,20,031,2425
Comanche County,Kansas,76.200385507157,20,033,504
Cowley County,Kansas,75.7044637907084,20,035,8964
Crawford County,Kansas,76.1474418830259,20,037,9244
Decatur County,Kansas,79.2629740551582,20,039,895
Dickinson County,Kansas,77.9046314839945,20,041,5445
Doniphan County,Kansas,78.3933828118063,20,043,2137
Douglas County,Kansas,80.568149054579,20,045,23609
Edwards County,Kansas,76.9710258607789,20,047,831
Elk County,Kansas,76.3806288850598,20,049,828
Ellis County,Kansas,79.3833272609793,20,051,6431
Ellsworth County,Kansas,78.0326449230436,20,053,1616
Finney County,Kansas,79.3323917035399,20,055,8985
Ford County,Kansas,78.5062069741054,20,057,8039
Franklin County,Kansas,77.5607999898959,20,059,6834
Geary County,Kansas,76.23732963047,20,061,8797
Gove County,Kansas,79.5516089753886,20,063,842
Graham County,Kansas,79.5375436538533,20,065,738
Grant County,Kansas,78.4441376789792,20,067,2197
Gray County,Kansas,78.8824864572139,20,069,1567
Greeley County,Kansas,77.6951054686288,20,071,347
Greenwood County,Kansas,75.8113941635601,20,073,1859
Hamilton County,Kansas,76.5806338697535,20,075,743
Harper County,Kansas,76.1000230515251,20,077,1662
Harvey County,Kansas,78.6058823624727,20,079,9152
Haskell County,Kansas,79.209495172262,20,081,1052
Hodgeman County,Kansas,79.4608972506357,20,083,596
Jackson County,Kansas,78.1357783945402,20,085,3869
Jefferson County,Kansas,78.5089265504217,20,087,5338
Jewell County,Kansas,79.2373822479936,20,089,962
Johnson County,Kansas,81.5663410434164,20,091,146900
Kearny County,Kansas,77.814816492343,20,093,958
Kingman County,Kansas,75.8698642497825,20,095,2150
Kiowa County,Kansas,79.3601669985623,20,097,680
Labette County,Kansas,75.5533199619998,20,099,5732
Lane County,Kansas,76.9523045445447,20,101,447
Leavenworth County,Kansas,78.8853833202651,20,103,18607
Lincoln County,Kansas,78.9055156601151,20,105,898
Linn County,Kansas,77.359566581095,20,107,3046
Logan County,Kansas,78.6018217654352,20,109,760
Lyon County,Kansas,78.3656770719609,20,111,7791
McPherson County,Kansas,78.4549842600295,20,113,8086
Marion County,Kansas,78.4178134498718,20,115,3333
Marshall County,Kansas,79.2062003850084,20,117,2786
Meade County,Kansas,78.9286656917233,20,119,1287
Miami County,Kansas,78.825108764518,20,121,8986
Mitchell County,Kansas,78.7469666322474,20,123,1770
Montgomery County,Kansas,75.3525546279111,20,125,9105
Morris County,Kansas,78.6531207414544,20,127,1628
Morton County,Kansas,76.7672229975746,20,129,891
Nemaha County,Kansas,79.6388366652866,20,131,2832
Neosho County,Kansas,76.6194347413733,20,133,4425
Ness County,Kansas,78.4391871462104,20,135,899
Norton County,Kansas,79.1426812624056,20,137,1376
Osage County,Kansas,77.4904985674869,20,139,4635
Osborne County,Kansas,78.180570165499,20,141,1077
Ottawa County,Kansas,77.4740611506577,20,143,1761
Pawnee County,Kansas,77.8725606397613,20,145,1601
Phillips County,Kansas,78.2246974912784,20,147,1587
Pottawatomie County,Kansas,79.8803727140995,20,149,5627
Pratt County,Kansas,77.6993602400724,20,151,2626
Rawlins County,Kansas,79.1452783615222,20,153,785
Reno County,Kansas,77.752765685217,20,155,16996
Republic County,Kansas,78.1992586047921,20,157,1375
Rice County,Kansas,76.665024286723,20,159,2688
Riley County,Kansas,81.2182689184895,20,161,13786
Rooks County,Kansas,78.1826351539927,20,163,1473
Rush County,Kansas,77.878135493012,20,165,928
Russell County,Kansas,78.415108500231,20,167,2054
Saline County,Kansas,78.0270930492462,20,169,14581
Scott County,Kansas,78.5073359996031,20,171,1453
Sedgwick County,Kansas,77.5811473153159,20,173,124837
Seward County,Kansas,78.3764214462584,20,175,5462
Shawnee County,Kansas,77.5744053251615,20,177,45929
Sheridan County,Kansas,79.6894643938056,20,179,689
Sherman County,Kansas,77.2412758285407,20,181,1634
Smith County,Kansas,78.8123974347014,20,183,1183
Stafford County,Kansas,77.0971877633054,20,185,1224
Stanton County,Kansas,79.181923478833,20,187,570
Stevens County,Kansas,78.7807736455209,20,189,1446
Sumner County,Kansas,76.8759577311195,20,191,6113
Thomas County,Kansas,78.9637775744216,20,193,1689
Trego County,Kansas,78.5157790855886,20,195,813
Wabaunsee County,Kansas,78.8745517064821,20,197,1998
Wallace County,Kansas,79.6130785059799,20,199,428
Washington County,Kansas,79.4077279509414,20,201,1620
Wichita County,Kansas,78.685944488046,20,203,621
Wilson County,Kansas,75.868827066606,20,205,2585
Woodson County,Kansas,76.1461364196326,20,207,926
Wyandotte County,Kansas,75.7064567992787,20,209,36955
Adair County,Kentucky,76.7896372811212,21,001,4948
Allen County,Kentucky,75.4998953230172,21,003,5629
Anderson County,Kentucky,76.495332261507,21,005,6032
Ballard County,Kentucky,75.1460706041707,21,007,2265
Barren County,Kentucky,76.1702344562083,21,009,11733
Bath County,Kentucky,73.6640383258637,21,011,3072
Bell County,Kentucky,71.8816925775518,21,013,7549
Boone County,Kentucky,78.9071460122873,21,015,32123
Bourbon County,Kentucky,76.0754209405925,21,017,5407
Boyd County,Kentucky,75.2078434019405,21,019,13232
Boyle County,Kentucky,77.1273822733266,21,021,7472
Bracken County,Kentucky,74.6400000046982,21,023,2164
Breathitt County,Kentucky,69.8126767982604,21,025,3432
Breckinridge County,Kentucky,75.5070298724736,21,027,5178
Bullitt County,Kentucky,78.4151631663363,21,029,20986
Butler County,Kentucky,74.8417241836782,21,031,3684
Caldwell County,Kentucky,75.2625528145672,21,033,3516
Calloway County,Kentucky,76.9268843614001,21,035,8773
Campbell County,Kentucky,77.2166261553624,21,037,22673
Carlisle County,Kentucky,75.3358400564866,21,039,1534
Carroll County,Kentucky,73.0915989907789,21,041,2863
Carter County,Kentucky,74.7024106706202,21,043,7151
Casey County,Kentucky,74.6363506169731,21,045,4214
Christian County,Kentucky,75.4852267381987,21,047,18397
Clark County,Kentucky,75.2180837739457,21,049,10269
Clay County,Kentucky,71.4503646681218,21,051,4939
Clinton County,Kentucky,73.7684678157131,21,053,2585
Crittenden County,Kentucky,74.456109733335,21,055,2451
Cumberland County,Kentucky,74.0091795226862,21,057,1708
Daviess County,Kentucky,77.1038232586164,21,059,25866
Edmonson County,Kentucky,76.9905201195268,21,061,3429
Elliott County,Kentucky,75.6889996378805,21,063,1773
Estill County,Kentucky,72.4300513908382,21,065,3968
Fayette County,Kentucky,78.4948362424525,21,067,71828
Fleming County,Kentucky,73.9722419796188,21,069,3913
Floyd County,Kentucky,71.4547347135904,21,071,10638
Franklin County,Kentucky,76.2811582931018,21,073,12760
Fulton County,Kentucky,72.5987988284971,21,075,1781
Gallatin County,Kentucky,72.8039406271679,21,077,2052
Garrard County,Kentucky,77.3300645087974,21,079,4791
Grant County,Kentucky,74.5036678111454,21,081,6427
Graves County,Kentucky,75.7259966059578,21,083,10029
Grayson County,Kentucky,73.8695563325684,21,085,6803
Green County,Kentucky,75.9968204720799,21,087,3221
Greenup County,Kentucky,75.5765068798268,21,089,10204
Hancock County,Kentucky,76.7334440005717,21,091,2610
Hardin County,Kentucky,77.2136056721165,21,093,28277
Harlan County,Kentucky,70.8569936188986,21,095,8039
Harrison County,Kentucky,74.7640112274895,21,097,4643
Hart County,Kentucky,74.896977074417,21,099,5011
Henderson County,Kentucky,75.8940369072721,21,101,12498
Henry County,Kentucky,75.2144286679198,21,103,4351
Hickman County,Kentucky,75.6300108686608,21,105,1196
Hopkins County,Kentucky,74.440684395275,21,107,12646
Jackson County,Kentucky,72.8168531304896,21,109,3985
Jefferson County,Kentucky,76.544252005117,21,111,187930
Jessamine County,Kentucky,77.5908807311448,21,113,13441
Johnson County,Kentucky,72.5237472681456,21,115,6635
Kenton County,Kentucky,76.28143178253,21,117,40067
Knott County,Kentucky,72.4803059768077,21,119,4067
Knox County,Kentucky,72.6874663937597,21,121,8237
Larue County,Kentucky,75.9363394593175,21,123,3866
Laurel County,Kentucky,74.9410910573521,21,125,16887
Lawrence County,Kentucky,73.1777231839005,21,127,4136
Lee County,Kentucky,71.3136629909835,21,129,1910
Leslie County,Kentucky,70.8410694570063,21,131,2992
Letcher County,Kentucky,71.8899510272299,21,133,6467
Lewis County,Kentucky,73.9891850665901,21,135,3630
Lincoln County,Kentucky,74.8010803279279,21,137,6896
Livingston County,Kentucky,74.7992812208588,21,139,2665
Logan County,Kentucky,75.6288985939055,21,141,7455
Lyon County,Kentucky,76.6069945683883,21,143,1903
McCracken County,Kentucky,75.8125243300801,21,145,17563
McCreary County,Kentucky,72.356271126072,21,147,4535
McLean County,Kentucky,74.8788816731963,21,149,2651
Madison County,Kentucky,76.8035787066163,21,151,20544
Magoffin County,Kentucky,72.4484159744822,21,153,3530
Marion County,Kentucky,76.0160422000093,21,155,4755
Marshall County,Kentucky,75.5669537198296,21,157,8784
Martin County,Kentucky,72.2412875292397,21,159,3235
Mason County,Kentucky,74.5352101143641,21,161,4666
Meade County,Kentucky,76.5786387736265,21,163,7872
Menifee County,Kentucky,74.2024346998078,21,165,1608
Mercer County,Kentucky,75.6027895181906,21,167,5996
Metcalfe County,Kentucky,74.1489539068141,21,169,2717
Monroe County,Kentucky,73.4841320485966,21,171,2865
Montgomery County,Kentucky,75.332386998508,21,173,6773
