County,State,mean_life_expectancy,State_FIPS,County_FIPS,Hispanic Population
Rockdale County,Georgia,77.7038819561169,13,247,8774.0
Schley County,Georgia,77.1063445326143,13,249,243.0
Screven County,Georgia,74.4653823162502,13,251,246.0
Seminole County,Georgia,73.7255189590861,13,253,257.0
Spalding County,Georgia,74.2485252754827,13,255,2789.0
Stephens County,Georgia,73.3793014301216,13,257,754.0
Stewart County,Georgia,74.0889879344936,13,259,1296.0
Sumter County,Georgia,74.507156199642,13,261,1640.0
Talbot County,Georgia,74.7719078108227,13,263,141.0
Taliaferro County,Georgia,74.4151345520244,13,265,81.0
Tattnall County,Georgia,74.8066149880787,13,267,2746.0
Taylor County,Georgia,74.7090179595822,13,269,187.0
Telfair County,Georgia,77.3078965375373,13,271,2378.0
Terrell County,Georgia,74.0773156453608,13,273,236.0
Thomas County,Georgia,75.201477897301,13,275,1546.0
Tift County,Georgia,74.7870201854646,13,277,4526.0
Toombs County,Georgia,74.1778642566855,13,279,3089.0
Towns County,Georgia,77.8229688611086,13,281,258.0
Treutlen County,Georgia,74.9329068404422,13,283,116.0
Troup County,Georgia,75.1486114971861,13,285,2514.0
Turner County,Georgia,72.9932040808079,13,287,361.0
Twiggs County,Georgia,74.1272906446595,13,289,41.0
Union County,Georgia,78.415270096365,13,291,636.0
Upson County,Georgia,73.0792631348822,13,293,609.0
Walker County,Georgia,74.8118385223856,13,295,1323.0
Walton County,Georgia,76.352234370486,13,297,3368.0
Ware County,Georgia,73.7498453948408,13,299,1340.0
Warren County,Georgia,74.1883642622755,13,301,37.0
Washington County,Georgia,75.3034859538113,13,303,454.0
Wayne County,Georgia,73.9630482802072,13,305,1819.0
Webster County,Georgia,78.5007920549565,13,307,30.0
Wheeler County,Georgia,77.1619995698847,13,309,160.0
White County,Georgia,78.5916537923616,13,311,835.0
Whitfield County,Georgia,77.2456867509714,13,313,34728.0
Wilcox County,Georgia,75.2183695032722,13,315,362.0
Wilkes County,Georgia,74.5831373681597,13,317,415.0
Wilkinson County,Georgia,74.2377828800541,13,319,236.0
Worth County,Georgia,75.5688114187151,13,321,434.0
Hawaii County,Hawaii,80.0433283563566,15,001,24027.0
Honolulu County,Hawaii,81.5288654020006,15,003,92635.0
Kauai County,Hawaii,81.2885989767399,15,007,7506.0
Kalawao County,Hawaii,81.6022793092956,15,005,3.0
Maui County,Hawaii,81.6022793092956,15,009,17656.0
Ada County,Idaho,80.6492124178609,16,001,32905.0
Adams County,Idaho,80.4585907587652,16,003,122.0
Bannock County,Idaho,77.1500078905129,16,005,6678.0
Bear Lake County,Idaho,78.5844515167266,16,007,243.0
Benewah County,Idaho,75.944913432029,16,009,300.0
Bingham County,Idaho,77.7827223533336,16,011,8037.0
Blaine County,Idaho,83.6228802296991,16,013,4444.0
Boise County,Idaho,81.3403902681859,16,015,260.0
Bonner County,Idaho,79.1305707609657,16,017,1143.0
Bonneville County,Idaho,78.2736785879565,16,019,13517.0
Boundary County,Idaho,78.6482681534744,16,021,493.0
Butte County,Idaho,78.5726191122502,16,023,101.0
Camas County,Idaho,80.562604263514,16,025,82.0
Canyon County,Idaho,78.8829969807554,16,027,49941.0
Caribou County,Idaho,77.8818625646932,16,029,363.0
Cassia County,Idaho,77.8669694301039,16,031,6248.0
Clearwater County,Idaho,78.2936577830062,16,035,329.0
Custer County,Idaho,80.1866632267708,16,037,132.0
Elmore County,Idaho,77.9932770717701,16,039,4204.0
Franklin County,Idaho,79.290721202944,16,041,871.0
Fremont County,Idaho,79.4388539780583,16,043,1589.0
Gem County,Idaho,77.6567495024108,16,045,1362.0
Gooding County,Idaho,78.2750059282776,16,047,4388.0
Idaho County,Idaho,79.4040840538418,16,049,507.0
Jefferson County,Idaho,79.6622552500095,16,051,2810.0
Jerome County,Idaho,78.1723636821426,16,053,7622.0
Kootenai County,Idaho,79.0595560076741,16,055,6219.0
Latah County,Idaho,81.2285037737435,16,057,1559.0
Lemhi County,Idaho,78.56051581245,16,059,231.0
Lewis County,Idaho,78.2732521406635,16,061,160.0
Lincoln County,Idaho,77.9006648276826,16,063,1577.0
Madison County,Idaho,80.7365367513647,16,065,2639.0
Minidoka County,Idaho,78.2166428521007,16,067,6869.0
Nez Perce County,Idaho,77.2062321886789,16,069,1429.0
Oneida County,Idaho,79.2150163948579,16,071,162.0
Owyhee County,Idaho,78.46044458149,16,073,3001.0
Payette County,Idaho,77.8592584122404,16,075,3796.0
Power County,Idaho,77.9179822611832,16,077,2487.0
Shoshone County,Idaho,75.2080815004412,16,079,412.0
Teton County,Idaho,82.5644671892687,16,081,1814.0
Twin Falls County,Idaho,77.9557545243585,16,083,12235.0
Valley County,Idaho,82.0093328266915,16,085,111.0
Washington County,Idaho,78.3447971515704,16,087,1743.0
Adams County,Illinois,78.2364724987973,17,001,959.0
Alexander County,Illinois,73.7694331519724,17,003,127.0
Bond County,Illinois,78.3857918943903,17,005,598.0
Boone County,Illinois,79.5114723099561,17,007,11020.0
Brown County,Illinois,78.0586273250647,17,009,249.0
Bureau County,Illinois,78.4850004015145,17,011,2874.0
Calhoun County,Illinois,78.7872842736101,17,013,52.0
Carroll County,Illinois,78.5419586257175,17,015,503.0
Cass County,Illinois,76.7163352786374,17,017,2411.0
Champaign County,Illinois,80.4425235584885,17,019,11579.0
Christian County,Illinois,76.9221215038543,17,021,512.0
Clark County,Illinois,76.5410816166663,17,023,227.0
Clay County,Illinois,76.6835522550341,17,025,182.0
Clinton County,Illinois,79.20363790919,17,027,1154.0
Coles County,Illinois,77.981866044557,17,029,1224.0
Cook County,Illinois,79.177654597965,17,031,1300843.0
Crawford County,Illinois,77.1045974700904,17,033,415.0
Cumberland County,Illinois,78.4085527012416,17,035,155.0
DeKalb County,Illinois,79.5824526610323,17,037,11166.0
De Witt County,Illinois,76.8337015871046,17,039,393.0
Douglas County,Illinois,78.578043057421,17,041,1399.0
DuPage County,Illinois,82.0692152925835,17,043,129964.0
Edgar County,Illinois,76.4832830443027,17,045,198.0
Edwards County,Illinois,76.7342311362719,17,047,61.0
Effingham County,Illinois,77.9767885635955,17,049,648.0
Fayette County,Illinois,78.106699152885,17,051,461.0
Ford County,Illinois,76.3461784370539,17,053,394.0
Franklin County,Illinois,74.6773649119244,17,055,603.0
Fulton County,Illinois,76.6405488919485,17,057,982.0
Gallatin County,Illinois,73.9122499854368,17,059,35.0
Greene County,Illinois,76.7695015391874,17,061,149.0
Grundy County,Illinois,78.2178257938286,17,063,4584.0
Hamilton County,Illinois,76.9865488951621,17,065,22.0
Hancock County,Illinois,79.4812074748106,17,067,253.0
Hardin County,Illinois,74.2768899187106,17,069,71.0
Henderson County,Illinois,78.3259201419375,17,071,101.0
Henry County,Illinois,78.859616056202,17,073,2706.0
Iroquois County,Illinois,76.1965274414115,17,075,1827.0
Jackson County,Illinois,78.2164627314215,17,077,2460.0
Jasper County,Illinois,78.6356563559491,17,079,123.0
Jefferson County,Illinois,76.4753562627206,17,081,898.0
Jersey County,Illinois,76.9875632086643,17,083,285.0
Jo Daviess County,Illinois,80.7306385693572,17,085,652.0
Johnson County,Illinois,77.8516000485313,17,087,436.0
Kane County,Illinois,81.1607006643239,17,089,165114.0
Kankakee County,Illinois,76.9855990463622,17,091,10975.0
Kendall County,Illinois,81.0831301128255,17,093,20608.0
Knox County,Illinois,76.5282102063254,17,095,2778.0
Lake County,Illinois,81.2638943061807,17,097,146608.0
LaSalle County,Illinois,77.0637020119413,17,099,10126.0
Lawrence County,Illinois,75.5270625661644,17,101,806.0
Lee County,Illinois,77.9727745680027,17,103,1989.0
Livingston County,Illinois,76.8591643161108,17,105,1602.0
Logan County,Illinois,77.3058681515721,17,107,995.0
McDonough County,Illinois,78.6507974340575,17,109,847.0
McHenry County,Illinois,80.2794500597363,17,111,37727.0
McLean County,Illinois,79.8233846113779,17,113,8107.0
Macon County,Illinois,77.0315948840164,17,115,2285.0
Macoupin County,Illinois,77.1909889818966,17,117,486.0
Madison County,Illinois,76.6833049966821,17,119,8133.0
Marion County,Illinois,74.968913889049,17,121,687.0
Marshall County,Illinois,76.8052116331298,17,123,370.0
Mason County,Illinois,76.3262280785189,17,125,140.0
Massac County,Illinois,74.8319035581934,17,127,381.0
Menard County,Illinois,78.316351851309,17,129,173.0
Mercer County,Illinois,78.450379280445,17,131,336.0
Monroe County,Illinois,80.5515356141449,17,133,495.0
Montgomery County,Illinois,77.1588109164219,17,135,498.0
Morgan County,Illinois,77.264868465187,17,137,795.0
Moultrie County,Illinois,77.4396263799289,17,139,170.0
Ogle County,Illinois,78.7558134573112,17,141,4990.0
Peoria County,Illinois,77.3137639343974,17,143,8356.0
Perry County,Illinois,76.8986080238477,17,145,638.0
Piatt County,Illinois,79.0893781017308,17,147,207.0
Pike County,Illinois,77.5391374004315,17,149,202.0
Pope County,Illinois,77.791777764723,17,151,84.0
Pulaski County,Illinois,74.3373625202228,17,153,113.0
Putnam County,Illinois,78.9806875406341,17,155,287.0
Randolph County,Illinois,77.3287862451738,17,157,984.0
Richland County,Illinois,77.319225987809,17,159,245.0
Rock Island County,Illinois,78.0116277482826,17,161,18092.0
Saint Clair County,Illinois,76.3596825304911,17,163,10008.0
Saline County,Illinois,73.7691044182752,17,165,405.0
Sangamon County,Illinois,77.7580162846626,17,167,4217.0
Schuyler County,Illinois,77.7696985363822,17,169,21.0
Scott County,Illinois,77.5001435607922,17,171,60.0
Shelby County,Illinois,79.2590346745143,17,173,211.0
Stark County,Illinois,76.8639705887918,17,175,74.0
Stephenson County,Illinois,78.8250729716074,17,177,1588.0
Tazewell County,Illinois,78.3046000362719,17,179,2995.0
Union County,Illinois,75.9474691504219,17,181,863.0
Vermilion County,Illinois,75.274542600159,17,183,3744.0
Wabash County,Illinois,77.8103306210694,17,185,200.0
Warren County,Illinois,78.052970113434,17,187,1595.0
Washington County,Illinois,78.6238004731137,17,189,208.0
Wayne County,Illinois,77.0058885735229,17,191,126.0
White County,Illinois,75.3174096816897,17,193,188.0
Whiteside County,Illinois,77.9962917333154,17,195,6669.0
Will County,Illinois,79.7280418889056,17,197,113180.0
Williamson County,Illinois,76.6401081151474,17,199,1632.0
Winnebago County,Illinois,76.8256290913658,17,201,34439.0
Woodford County,Illinois,79.7635162804493,17,203,667.0
Adams County,Indiana,78.6099265181178,18,001,1533.0
Allen County,Indiana,77.2878082640271,18,003,25810.0
Bartholomew County,Indiana,77.6073451562475,18,005,5079.0
Benton County,Indiana,77.5469173477013,18,007,449.0
Blackford County,Indiana,75.5888736905433,18,009,176.0
Boone County,Indiana,78.4554827399822,18,011,1603.0
Brown County,Indiana,78.8506720563162,18,013,230.0
Carroll County,Indiana,79.2139932325925,18,015,788.0
Cass County,Indiana,76.6051064309118,18,017,5391.0
Clark County,Indiana,75.1812411054194,18,019,5833.0
Clay County,Indiana,75.9353146182707,18,021,344.0
Clinton County,Indiana,76.5071277999508,18,023,4812.0
Crawford County,Indiana,75.0800107708371,18,025,154.0
Daviess County,Indiana,76.3032968127297,18,027,1508.0
Dearborn County,Indiana,77.2870586893728,18,029,584.0
Decatur County,Indiana,76.6247351715522,18,031,486.0
DeKalb County,Indiana,77.0378053198773,18,033,1144.0
Delaware County,Indiana,75.4997514237695,18,035,2481.0
Dubois County,Indiana,78.6895019771062,18,037,2831.0
Elkhart County,Indiana,78.2499079431819,18,039,30252.0
Fayette County,Indiana,73.3953876065298,18,041,231.0
Floyd County,Indiana,76.3538739785115,18,043,2270.0
Fountain County,Indiana,76.0295612675845,18,045,395.0
Franklin County,Indiana,77.9516329836839,18,047,250.0
Fulton County,Indiana,75.7269390916714,18,049,994.0
Gibson County,Indiana,77.2974658951101,18,051,483.0
Grant County,Indiana,74.8705216914387,18,053,2772.0
Greene County,Indiana,75.9076622683788,18,055,405.0
Hamilton County,Indiana,81.5946264477584,18,057,11350.0
Hancock County,Indiana,78.171603296033,18,059,1499.0
Harrison County,Indiana,76.9212669648546,18,061,657.0
Hendricks County,Indiana,79.4321163269164,18,063,5493.0
Henry County,Indiana,75.2401687413227,18,065,783.0
Howard County,Indiana,75.2857579307992,18,067,2526.0
Huntington County,Indiana,76.9275980844103,18,069,754.0
Jackson County,Indiana,75.5477991457413,18,071,2677.0
Jasper County,Indiana,77.122445499465,18,073,1976.0
Jay County,Indiana,75.5620978498543,18,075,629.0
Jefferson County,Indiana,75.3075118155963,18,077,800.0
Jennings County,Indiana,74.1626492662047,18,079,633.0
Johnson County,Indiana,78.0001980158916,18,081,4920.0
Knox County,Indiana,75.4403206930184,18,083,660.0
Kosciusko County,Indiana,77.95193883502,18,085,6062.0
LaGrange County,Indiana,78.9339430821133,18,087,1496.0
Lake County,Indiana,76.265415794645,18,089,88341.0
LaPorte County,Indiana,75.9221178688242,18,091,6747.0
Lawrence County,Indiana,75.8100165826887,18,093,693.0
Madison County,Indiana,75.4216768529383,18,095,4814.0
Marion County,Indiana,75.8152846915981,18,097,91656.0
Marshall County,Indiana,78.3872097048119,18,099,4362.0
Martin County,Indiana,77.0834815030599,18,101,22.0
Miami County,Indiana,76.6096070502187,18,103,1004.0
Monroe County,Indiana,79.8533425739366,18,105,4672.0
Montgomery County,Indiana,77.0808334249817,18,107,1751.0
Morgan County,Indiana,76.5028001991266,18,109,979.0
Newton County,Indiana,76.2437055452073,18,111,828.0
Noble County,Indiana,76.9838476978966,18,113,4754.0
Ohio County,Indiana,77.2856847215348,18,115,37.0
Orange County,Indiana,75.7016187027433,18,117,261.0
Owen County,Indiana,75.9327405172846,18,119,246.0
Parke County,Indiana,77.9013741159824,18,121,244.0
Perry County,Indiana,76.9154574099155,18,123,237.0
Pike County,Indiana,76.3710370312559,18,125,56.0
Porter County,Indiana,78.2372497626121,18,127,15662.0
Posey County,Indiana,78.2378731378236,18,129,273.0
Pulaski County,Indiana,75.6832029234199,18,131,360.0
Putnam County,Indiana,77.4849797770486,18,133,985.0
Randolph County,Indiana,76.2753933311568,18,135,819.0
Ripley County,Indiana,76.8498021842202,18,137,500.0
Rush County,Indiana,75.9902661852517,18,139,241.0
Saint Joseph County,Indiana,77.0559049558277,18,141,21797.0
Scott County,Indiana,71.9565701926189,18,143,439.0
Shelby County,Indiana,76.6359729340364,18,145,1747.0
Spencer County,Indiana,78.3253266358022,18,147,575.0
Starke County,Indiana,73.9744537642762,18,149,797.0
Steuben County,Indiana,78.7946142512439,18,151,1151.0
Sullivan County,Indiana,75.2101517808369,18,153,350.0
Switzerland County,Indiana,75.4991269178379,18,155,188.0
Tippecanoe County,Indiana,79.2213402160096,18,157,14628.0
Tipton County,Indiana,77.9314159293671,18,159,383.0
Union County,Indiana,76.2181119630577,18,161,1.0
Vanderburgh County,Indiana,76.2933743300626,18,163,4500.0
Vermillion County,Indiana,75.0782700086447,18,165,174.0
Vigo County,Indiana,75.8059296437222,18,167,2708.0
Wabash County,Indiana,76.1891174920247,18,169,779.0
Warren County,Indiana,78.4738266283658,18,171,113.0
Warrick County,Indiana,78.5708045693579,18,173,1052.0
Washington County,Indiana,74.8123525326464,18,175,355.0
Wayne County,Indiana,74.6400089998032,18,177,1869.0
Wells County,Indiana,78.1211701722691,18,179,721.0
White County,Indiana,76.979863388741,18,181,1833.0
Whitley County,Indiana,78.6893334731017,18,183,615.0
Adair County,Iowa,78.2722216745053,19,001,117.0
Adams County,Iowa,78.2562080838269,19,003,31.0
Allamakee County,Iowa,79.2775063526061,19,005,792.0
Appanoose County,Iowa,76.7750656952685,19,007,217.0
Audubon County,Iowa,78.6437551635846,19,009,35.0
Benton County,Iowa,80.3549397992736,19,011,355.0
Black Hawk County,Iowa,78.7665323564129,19,013,5493.0
Boone County,Iowa,78.5744380526717,19,015,626.0
Bremer County,Iowa,81.7324086822186,19,017,339.0
Buchanan County,Iowa,78.9233001810294,19,019,301.0
Buena Vista County,Iowa,80.1536306802379,19,021,5046.0
Butler County,Iowa,79.0264661744778,19,023,177.0
Calhoun County,Iowa,78.6543253490709,19,025,180.0
Carroll County,Iowa,79.6797051084203,19,027,464.0
Cass County,Iowa,77.2747677046566,19,029,316.0
Cedar County,Iowa,80.985277501221,19,031,334.0
Cerro Gordo County,Iowa,78.7615111246002,19,033,1907.0
Cherokee County,Iowa,79.4236019334943,19,035,365.0
Chickasaw County,Iowa,79.6205395733571,19,037,269.0
Clarke County,Iowa,77.3071840956902,19,039,1119.0
Clay County,Iowa,79.667286986663,19,041,527.0
Clayton County,Iowa,80.446345525961,19,043,331.0
Clinton County,Iowa,77.798064314864,19,045,1416.0
Crawford County,Iowa,79.189800089565,19,047,4677.0
Dallas County,Iowa,82.0742464268387,19,049,4778.0
Davis County,Iowa,79.0159432914758,19,051,110.0
Decatur County,Iowa,77.976326977202,19,053,220.0
Delaware County,Iowa,80.2600325362815,19,055,210.0
Des Moines County,Iowa,78.1019156918892,19,057,1147.0
Dickinson County,Iowa,80.6807036057415,19,059,295.0
Dubuque County,Iowa,80.1162972528086,19,061,2126.0
Emmet County,Iowa,78.5965789555193,19,063,890.0
Fayette County,Iowa,78.7943216192379,19,065,455.0
Floyd County,Iowa,79.4612735064932,19,067,377.0
Franklin County,Iowa,79.7394870666519,19,069,1233.0
Fremont County,Iowa,78.0092969792555,19,071,176.0
Greene County,Iowa,78.6568866509727,19,073,232.0
Grundy County,Iowa,80.4472398026981,19,075,151.0
Guthrie County,Iowa,79.3212565543,19,077,254.0
Hamilton County,Iowa,80.0032530091539,19,079,857.0
Hancock County,Iowa,80.5976264205096,19,081,411.0
Hardin County,Iowa,79.1950138376552,19,083,699.0
Harrison County,Iowa,77.3516723078532,19,085,228.0
Henry County,Iowa,78.6654826184545,19,087,894.0
Howard County,Iowa,79.2365368415477,19,089,144.0
Humboldt County,Iowa,79.6700698483603,19,091,354.0
Ida County,Iowa,78.2962627787167,19,093,148.0
Iowa County,Iowa,79.5716182277172,19,095,384.0
Jackson County,Iowa,78.8285947213709,19,097,264.0
Jasper County,Iowa,79.1500087632454,19,099,681.0
Jefferson County,Iowa,80.0532562726524,19,101,521.0
Johnson County,Iowa,82.2667647489935,19,103,7558.0
Jones County,Iowa,80.5236829527486,19,105,340.0
Keokuk County,Iowa,79.5789802610829,19,107,147.0
Kossuth County,Iowa,80.6354878606905,19,109,310.0
Lee County,Iowa,76.4276265602279,19,111,1196.0
Linn County,Iowa,80.2984286925395,19,113,6527.0
Louisa County,Iowa,78.5960165226171,19,115,1792.0
Lucas County,Iowa,78.4000196600919,19,117,37.0
Lyon County,Iowa,80.993835682486,19,119,286.0
Madison County,Iowa,79.3505309798479,19,121,250.0
Mahaska County,Iowa,78.7930014717408,19,123,425.0
Marion County,Iowa,78.8636274203441,19,125,602.0
Marshall County,Iowa,77.4021563289162,19,127,8064.0
Mills County,Iowa,78.361466258978,19,129,408.0
Mitchell County,Iowa,80.3380544582293,19,131,140.0
Monona County,Iowa,76.7887562813254,19,133,150.0
Monroe County,Iowa,76.894378928337,19,135,199.0
Montgomery County,Iowa,77.1195539689675,19,137,352.0
Muscatine County,Iowa,78.6115857092783,19,139,7360.0
O'Brien County,Iowa,78.9810706495601,19,141,602.0
Osceola County,Iowa,79.8188699469672,19,143,426.0
Page County,Iowa,78.0975013452627,19,145,463.0
Palo Alto County,Iowa,78.7451700059344,19,147,198.0
Plymouth County,Iowa,80.1983831889794,19,149,1006.0
Pocahontas County,Iowa,77.9655590387009,19,151,247.0
Polk County,Iowa,78.9179519956592,19,153,36682.0
Pottawattamie County,Iowa,77.7661117827901,19,155,6746.0
Poweshiek County,Iowa,79.1320295308507,19,157,567.0
Ringgold County,Iowa,78.0203971148904,19,159,108.0
Sac County,Iowa,78.9855184027822,19,161,261.0
Scott County,Iowa,78.8594281659847,19,163,10752.0
Shelby County,Iowa,80.0507489197417,19,165,347.0
Sioux County,Iowa,82.7987012751719,19,167,3409.0
Story County,Iowa,82.044287087195,19,169,2990.0
Tama County,Iowa,78.3620704173599,19,171,1432.0
Taylor County,Iowa,78.8488780205051,19,173,460.0
Union County,Iowa,77.6461646092836,19,175,338.0
Van Buren County,Iowa,77.4690379279516,19,177,98.0
Wapello County,Iowa,76.6694307799384,19,179,3609.0
Warren County,Iowa,79.6554946701571,19,181,1165.0
Washington County,Iowa,79.4383309934467,19,183,1245.0
Wayne County,Iowa,77.2102991182827,19,185,77.0
Webster County,Iowa,77.0493744221533,19,187,1614.0
Winnebago County,Iowa,79.6866940299671,19,189,413.0
Winneshiek County,Iowa,82.1944049142049,19,191,437.0
Woodbury County,Iowa,77.578350255682,19,193,15635.0
Worth County,Iowa,78.9624631226065,19,195,205.0
Wright County,Iowa,79.3193016298044,19,197,1359.0
Allen County,Kansas,75.7661359504331,20,001,422.0
Anderson County,Kansas,77.5660830416391,20,003,36.0
Atchison County,Kansas,77.0509201626171,20,005,465.0
Barber County,Kansas,76.2119786219296,20,007,152.0
Barton County,Kansas,77.6937918660427,20,009,3857.0
Bourbon County,Kansas,75.7608333999345,20,011,350.0
Brown County,Kansas,76.2687972934032,20,013,380.0
Butler County,Kansas,77.3417834386768,20,015,2920.0
Chase County,Kansas,77.4514036841243,20,017,109.0
Chautauqua County,Kansas,75.7441010735871,20,019,58.0
Cherokee County,Kansas,74.1733883867652,20,021,473.0
Cheyenne County,Kansas,79.8750558101501,20,023,169.0
Clark County,Kansas,78.253257394351,20,025,253.0
Clay County,Kansas,79.0612098465375,20,027,200.0
Cloud County,Kansas,76.8488563678614,20,029,297.0
Coffey County,Kansas,77.019256823946,20,031,208.0
Comanche County,Kansas,75.0378246318337,20,033,119.0
Cowley County,Kansas,75.3471490052645,20,035,3689.0
Crawford County,Kansas,75.744576196987,20,037,2007.0
Decatur County,Kansas,78.4063912649795,20,039,82.0
Dickinson County,Kansas,77.4942069184003,20,041,859.0
Doniphan County,Kansas,78.225834804691,20,043,207.0
Douglas County,Kansas,80.4355405752634,20,045,6714.0
Edwards County,Kansas,76.1021579377635,20,047,591.0
Elk County,Kansas,75.5958924422605,20,049,106.0
Ellis County,Kansas,79.3206347308398,20,051,1592.0
Ellsworth County,Kansas,77.4625878887857,20,053,384.0
Finney County,Kansas,78.8142620849593,20,055,17908.0
Ford County,Kansas,77.889849770855,20,057,18313.0
Franklin County,Kansas,76.9386360340633,20,059,1014.0
Geary County,Kansas,75.8036410748307,20,061,5526.0
Gove County,Kansas,79.2349117312435,20,063,90.0
Graham County,Kansas,78.9550057817651,20,065,81.0
Grant County,Kansas,77.774065690746,20,067,3579.0
Gray County,Kansas,78.6603637708299,20,069,888.0
Greeley County,Kansas,77.3733717322033,20,071,257.0
Greenwood County,Kansas,75.7025602623321,20,073,239.0
Hamilton County,Kansas,76.6521112768867,20,075,922.0
Harper County,Kansas,74.9848116074241,20,077,366.0
Harvey County,Kansas,78.426252914288,20,079,3963.0
Haskell County,Kansas,78.5508054233982,20,081,1181.0
Hodgeman County,Kansas,79.2936583903412,20,083,135.0
Jackson County,Kansas,77.96455024392,20,085,563.0
Jefferson County,Kansas,78.4260076172935,20,087,449.0
Jewell County,Kansas,78.7585618056103,20,089,71.0
Johnson County,Kansas,81.4738704398417,20,091,41946.0
Kearny County,Kansas,77.4448991133502,20,093,1203.0
Kingman County,Kansas,75.1646766814616,20,095,235.0
Kiowa County,Kansas,78.6004919850708,20,097,152.0
Labette County,Kansas,74.8343492833944,20,099,901.0
Lane County,Kansas,76.2886097003814,20,101,89.0
Leavenworth County,Kansas,78.7756960420812,20,103,5282.0
Lincoln County,Kansas,78.5649488019108,20,105,84.0
Linn County,Kansas,77.0342917543474,20,107,231.0
Logan County,Kansas,78.0587294439973,20,109,141.0
Lyon County,Kansas,78.3275152038245,20,111,6893.0
McPherson County,Kansas,78.0756965289184,20,113,1139.0
Marion County,Kansas,78.2334010702821,20,115,381.0
Marshall County,Kansas,78.6698054394173,20,117,230.0
Meade County,Kansas,78.3005197774986,20,119,654.0
Miami County,Kansas,79.0719905017385,20,121,957.0
Mitchell County,Kansas,78.1606589842233,20,123,129.0
Montgomery County,Kansas,74.9232960957717,20,125,2050.0
Morris County,Kansas,78.3624405073241,20,127,245.0
Morton County,Kansas,76.4918613138331,20,129,650.0
Nemaha County,Kansas,79.2069366331076,20,131,163.0
Neosho County,Kansas,76.3240833411632,20,133,811.0
Ness County,Kansas,77.6910475937663,20,135,317.0
Norton County,Kansas,78.4602726363669,20,137,277.0
Osage County,Kansas,77.0863199495646,20,139,447.0
Osborne County,Kansas,77.8798684633021,20,141,69.0
Ottawa County,Kansas,77.1008376866091,20,143,164.0
Pawnee County,Kansas,76.7928911235417,20,145,515.0
Phillips County,Kansas,77.7856203682329,20,147,167.0
Pottawatomie County,Kansas,79.7093426566876,20,149,1202.0
Pratt County,Kansas,77.1735206457462,20,151,666.0
Rawlins County,Kansas,78.5890056645648,20,153,136.0
Reno County,Kansas,77.3339284896692,20,155,5663.0
Republic County,Kansas,78.0020533687376,20,157,72.0
Rice County,Kansas,76.3218097092669,20,159,1104.0
Riley County,Kansas,80.8732274133424,20,161,5838.0
Rooks County,Kansas,77.8562237264178,20,163,126.0
Rush County,Kansas,77.1695189337561,20,165,99.0
Russell County,Kansas,78.1512485669521,20,167,199.0
Saline County,Kansas,77.7836377932591,20,169,5935.0
Scott County,Kansas,78.664133258565,20,171,746.0
Sedgwick County,Kansas,77.2583454564927,20,173,70597.0
Seward County,Kansas,77.9795456915693,20,175,13675.0
Shawnee County,Kansas,77.1874788094334,20,177,20903.0
Sheridan County,Kansas,79.1318226593404,20,179,102.0
Sherman County,Kansas,77.4357966297518,20,181,716.0
Smith County,Kansas,78.2506306103965,20,183,70.0
Stafford County,Kansas,76.7027249481911,20,185,569.0
Stanton County,Kansas,78.5610279185218,20,187,695.0
Stevens County,Kansas,77.99297874835,20,189,1989.0
Sumner County,Kansas,76.4988842937202,20,191,1231.0
Thomas County,Kansas,78.2936006662157,20,193,408.0
Trego County,Kansas,77.8448032407542,20,195,24.0
Wabaunsee County,Kansas,78.6705656320233,20,197,236.0
Wallace County,Kansas,79.7526261552927,20,199,76.0
Washington County,Kansas,79.1017296817279,20,201,184.0
Wichita County,Kansas,78.7153763681339,20,203,717.0
Wilson County,Kansas,75.468709373693,20,205,250.0
Woodson County,Kansas,75.211839334962,20,207,87.0
Wyandotte County,Kansas,75.5479142564321,20,209,44658.0
Adair County,Kentucky,76.3512048679056,21,001,353.0
Allen County,Kentucky,75.0287976516555,21,003,378.0
Anderson County,Kentucky,76.0626227493723,21,005,342.0
Ballard County,Kentucky,74.7736695413684,21,007,96.0
Barren County,Kentucky,75.5934375217917,21,009,1280.0
Bath County,Kentucky,72.9955623335311,21,011,183.0
Bell County,Kentucky,70.9276442742281,21,013,119.0
Boone County,Kentucky,78.6949637723234,21,015,4984.0
Bourbon County,Kentucky,75.7694615037609,21,017,1327.0
Boyd County,Kentucky,74.4548279840089,21,019,784.0
Boyle County,Kentucky,76.6462697872498,21,021,926.0
Bracken County,Kentucky,73.8683105638938,21,023,130.0
Breathitt County,Kentucky,69.3033403079807,21,025,115.0
Breckinridge County,Kentucky,75.332558740171,21,027,243.0
Bullitt County,Kentucky,78.025405876798,21,029,1320.0
Butler County,Kentucky,74.6656433296172,21,031,439.0
Caldwell County,Kentucky,74.8138140490084,21,033,196.0
Calloway County,Kentucky,76.7832094526468,21,035,974.0
Campbell County,Kentucky,77.2261524609775,21,037,1675.0
Carlisle County,Kentucky,75.1649800241203,21,039,111.0
Carroll County,Kentucky,72.2157106486103,21,041,724.0
Carter County,Kentucky,73.8971780968134,21,043,327.0
Casey County,Kentucky,74.3418863588638,21,045,430.0
Christian County,Kentucky,74.959720316502,21,047,5406.0
Clark County,Kentucky,74.5339680254701,21,049,983.0
Clay County,Kentucky,70.6774882250347,21,051,455.0
Clinton County,Kentucky,73.4341218517135,21,053,279.0
