County,State,mean_life_expectancy,State_FIPS,County_FIPS,White Population
Polk County,Georgia,73.7361143015121,13,233,31781.0
Pulaski County,Georgia,77.7938948047007,13,235,7581.0
Putnam County,Georgia,77.2841027649912,13,237,14929.0
Quitman County,Georgia,75.7392722815738,13,239,1094.0
Rabun County,Georgia,77.6475490038442,13,241,15112.0
Randolph County,Georgia,75.7955773877892,13,243,2606.0
Richmond County,Georgia,74.1815498876986,13,245,79422.0
Rockdale County,Georgia,77.9264352187422,13,247,38777.0
Schley County,Georgia,77.7418036651367,13,249,3496.0
Screven County,Georgia,74.8961507342859,13,251,7927.0
Seminole County,Georgia,74.610792469006,13,253,5642.0
Spalding County,Georgia,74.3370993352963,13,255,40434.0
Stephens County,Georgia,73.6787807406777,13,257,21666.0
Stewart County,Georgia,74.7887527287855,13,259,1767.0
Sumter County,Georgia,75.1841605846496,13,261,13829.0
Talbot County,Georgia,75.3118618731684,13,263,2697.0
Taliaferro County,Georgia,75.125225892876,13,265,762.0
Tattnall County,Georgia,75.0566212046537,13,267,15785.0
Taylor County,Georgia,75.3285272043335,13,269,5048.0
Telfair County,Georgia,77.4934484958981,13,271,10002.0
Terrell County,Georgia,74.8605768903224,13,273,3528.0
Thomas County,Georgia,75.4296623182276,13,275,26765.0
Tift County,Georgia,75.4941491710569,13,277,25729.0
Toombs County,Georgia,74.6868128905818,13,279,18521.0
Towns County,Georgia,78.0592413616342,13,281,10235.0
Treutlen County,Georgia,75.7409950607443,13,283,4554.0
Troup County,Georgia,75.5637677704773,13,285,41551.0
Turner County,Georgia,73.8389474684703,13,287,4679.0
Twiggs County,Georgia,74.8315378911855,13,289,4807.0
Union County,Georgia,78.5718277651257,13,291,20847.0
Upson County,Georgia,73.747866131176,13,293,18774.0
Walker County,Georgia,75.0736008310864,13,295,63238.0
Walton County,Georgia,76.4817823930033,13,297,67918.0
Ware County,Georgia,74.2705727830116,13,299,23600.0
Warren County,Georgia,74.4653948806526,13,301,2098.0
Washington County,Georgia,75.6962260268692,13,303,9565.0
Wayne County,Georgia,74.5653689957012,13,305,22414.0
Webster County,Georgia,78.7215505083173,13,307,1329.0
Wheeler County,Georgia,76.6708134771365,13,309,4615.0
White County,Georgia,78.7455466786824,13,311,26257.0
Whitfield County,Georgia,77.2062653716308,13,313,90077.0
Wilcox County,Georgia,75.4736883253953,13,315,5409.0
Wilkes County,Georgia,75.1258419460157,13,317,5452.0
Wilkinson County,Georgia,74.2464436523865,13,319,5648.0
Worth County,Georgia,76.3946777533328,13,321,14861.0
Hawaii County,Hawaii,80.3234576322211,15,001,62903.0
Honolulu County,Hawaii,81.6135454316718,15,003,209847.0
Kauai County,Hawaii,81.3663766573643,15,007,23103.0
Kalawao County,Hawaii,81.594060822005,15,005,32.0
Maui County,Hawaii,81.594060822005,15,009,54749.0
Ada County,Idaho,80.786120813033,16,001,374848.0
Adams County,Idaho,81.0855696479483,16,003,3728.0
Bannock County,Idaho,77.5554981302592,16,005,75381.0
Bear Lake County,Idaho,78.9373270275254,16,007,5740.0
Benewah County,Idaho,76.1926106647462,16,009,7896.0
Bingham County,Idaho,78.0237247156828,16,011,39784.0
Blaine County,Idaho,84.1672121757644,16,013,19151.0
Boise County,Idaho,81.5669214057483,16,015,6569.0
Bonner County,Idaho,79.1765573237306,16,017,39195.0
Bonneville County,Idaho,78.4426842447671,16,019,96550.0
Boundary County,Idaho,78.6538317247422,16,021,10292.0
Butte County,Idaho,78.7714192374756,16,023,2578.0
Camas County,Idaho,80.9670354842837,16,025,994.0
Canyon County,Idaho,79.137937116866,16,027,178003.0
Caribou County,Idaho,78.2372403464673,16,029,6729.0
Cassia County,Idaho,78.2328803715708,16,031,21275.0
Clearwater County,Idaho,78.442760038034,16,035,8128.0
Custer County,Idaho,80.7867970714335,16,037,4187.0
Elmore County,Idaho,78.3195166361999,16,039,22271.0
Franklin County,Idaho,79.8167398163444,16,041,12525.0
Fremont County,Idaho,79.7255807337301,16,043,12293.0
Gem County,Idaho,78.1025956580277,16,045,15766.0
Gooding County,Idaho,78.433310726899,16,047,12971.0
Idaho County,Idaho,79.2999033607593,16,049,15241.0
Jefferson County,Idaho,79.7904863025569,16,051,25066.0
Jerome County,Idaho,78.4926477707898,16,053,20001.0
Kootenai County,Idaho,79.2309036067179,16,055,135067.0
Latah County,Idaho,81.2720960326172,16,057,35341.0
Lemhi County,Idaho,78.7991283304235,16,059,7522.0
Lewis County,Idaho,78.4933513903876,16,061,3489.0
Lincoln County,Idaho,78.3500552338154,16,063,4591.0
Madison County,Idaho,81.0225059483079,16,065,35944.0
Minidoka County,Idaho,78.76992299893,16,067,18058.0
Nez Perce County,Idaho,77.5072575844712,16,069,35629.0
Oneida County,Idaho,79.6761797898076,16,071,4102.0
Owyhee County,Idaho,78.6670598781679,16,073,10279.0
Payette County,Idaho,78.4784240577197,16,075,21077.0
Power County,Idaho,78.2892915023974,16,077,6314.0
Shoshone County,Idaho,75.5471869761505,16,079,12096.0
Teton County,Idaho,82.7775827815321,16,081,9618.0
Twin Falls County,Idaho,78.0036618922002,16,083,72814.0
Valley County,Idaho,82.0485508392263,16,085,9521.0
Washington County,Idaho,78.5577125485683,16,087,9333.0
Adams County,Illinois,78.3569255689483,17,001,62508.0
Alexander County,Illinois,73.8961831756164,17,003,4775.0
Bond County,Illinois,78.3057621948998,17,005,15983.0
Boone County,Illinois,79.6133998875275,17,007,48297.0
Brown County,Illinois,78.5943370219267,17,009,5428.0
Bureau County,Illinois,78.8912116851621,17,011,32784.0
Calhoun County,Illinois,79.3645867578297,17,013,4943.0
Carroll County,Illinois,78.7859461227991,17,015,14447.0
Cass County,Illinois,77.0743879581529,17,017,12130.0
Champaign County,Illinois,80.5801885798446,17,019,151456.0
Christian County,Illinois,77.2651359788516,17,021,33169.0
Clark County,Illinois,76.7432582949312,17,023,15881.0
Clay County,Illinois,77.0614267721102,17,025,13365.0
Clinton County,Illinois,79.4147552026956,17,027,35659.0
Coles County,Illinois,78.1832256427604,17,029,49919.0
Cook County,Illinois,79.2433669207053,17,031,2975596.0
Crawford County,Illinois,77.4184997501348,17,033,18249.0
Cumberland County,Illinois,78.6279791286105,17,035,10697.0
DeKalb County,Illinois,79.7905273347503,17,037,87514.0
De Witt County,Illinois,77.3271398571151,17,039,15949.0
Douglas County,Illinois,78.8608268729761,17,041,19080.0
DuPage County,Illinois,82.0489258402186,17,043,741208.0
Edgar County,Illinois,76.9057714703123,17,045,17839.0
Edwards County,Illinois,76.8995702423147,17,047,6544.0
Effingham County,Illinois,78.3854748806899,17,049,33444.0
Fayette County,Illinois,78.4701156219131,17,051,21105.0
Ford County,Illinois,76.5645394348812,17,053,13600.0
Franklin County,Illinois,74.9177679510582,17,055,38859.0
Fulton County,Illinois,76.9849763443053,17,057,34641.0
Gallatin County,Illinois,74.6152867426463,17,059,5248.0
Greene County,Illinois,77.0887707878812,17,061,13369.0
Grundy County,Illinois,78.4835010351659,17,063,47861.0
Hamilton County,Illinois,77.1736303579916,17,065,8216.0
Hancock County,Illinois,79.7021028773947,17,067,18389.0
Hardin County,Illinois,74.7141259587577,17,069,3990.0
Henderson County,Illinois,78.6245772870685,17,071,6893.0
Henry County,Illinois,79.0054535012937,17,073,46973.0
Iroquois County,Illinois,76.6767824292436,17,075,27860.0
Jackson County,Illinois,78.3142055114564,17,077,46669.0
Jasper County,Illinois,79.0420208539481,17,079,9452.0
Jefferson County,Illinois,76.6676257241001,17,081,33966.0
Jersey County,Illinois,77.3977138262436,17,083,22172.0
Jo Daviess County,Illinois,80.9399733502264,17,085,21926.0
Johnson County,Illinois,78.0271026293501,17,087,11245.0
Kane County,Illinois,81.1780140300063,17,089,380753.0
Kankakee County,Illinois,77.3756762939072,17,091,89765.0
Kendall County,Illinois,81.1682394047186,17,093,99130.0
Knox County,Illinois,76.8081736461794,17,095,45798.0
Lake County,Illinois,81.3680078879751,17,097,560800.0
LaSalle County,Illinois,77.3879409750252,17,099,106603.0
Lawrence County,Illinois,75.5440808433948,17,101,12554.0
Lee County,Illinois,78.4758363970636,17,103,32338.0
Livingston County,Illinois,77.4070170967807,17,105,35320.0
Logan County,Illinois,77.669992604221,17,107,24580.0
McDonough County,Illinois,79.143195588463,17,109,29247.0
McHenry County,Illinois,80.3108296102284,17,111,280156.0
McLean County,Illinois,80.0388451738632,17,113,144824.0
Macon County,Illinois,77.5272922570942,17,115,86770.0
Macoupin County,Illinois,77.5356999134514,17,117,45935.0
Madison County,Illinois,77.2316436829746,17,119,237095.0
Marion County,Illinois,75.4372688126741,17,121,36201.0
Marshall County,Illinois,77.2162290294091,17,123,11873.0
Mason County,Illinois,76.7182281195693,17,125,14036.0
Massac County,Illinois,75.0859767159437,17,127,13794.0
Menard County,Illinois,78.6954462738317,17,129,12319.0
Mercer County,Illinois,78.9196519195866,17,131,15785.0
Monroe County,Illinois,80.581235519976,17,133,32721.0
Montgomery County,Illinois,77.4661644560292,17,135,26726.0
Morgan County,Illinois,77.7859989812852,17,137,32232.0
Moultrie County,Illinois,77.5932569832692,17,139,14655.0
Ogle County,Illinois,79.1182220367965,17,141,50352.0
Peoria County,Illinois,77.6351378671419,17,143,139731.0
Perry County,Illinois,77.2147130780528,17,145,19436.0
Piatt County,Illinois,79.5941505550259,17,147,16185.0
Pike County,Illinois,78.0756738924952,17,149,15726.0
Pope County,Illinois,77.9551521813055,17,151,4092.0
Pulaski County,Illinois,74.5788119182333,17,153,3827.0
Putnam County,Illinois,79.404651850517,17,155,5730.0
Randolph County,Illinois,77.645169233513,17,157,29225.0
Richland County,Illinois,77.5155569357117,17,159,15731.0
Rock Island County,Illinois,78.248333579898,17,161,120355.0
Saint Clair County,Illinois,76.7346616113076,17,163,174857.0
Saline County,Illinois,73.988559075307,17,165,23196.0
Sangamon County,Illinois,78.1915146975255,17,167,165086.0
Schuyler County,Illinois,78.2880247983989,17,169,7168.0
Scott County,Illinois,77.6989255492651,17,171,5207.0
Shelby County,Illinois,79.4251414449343,17,173,21902.0
Stark County,Illinois,77.1309472207124,17,175,5740.0
Stephenson County,Illinois,79.1987616630274,17,177,40606.0
Tazewell County,Illinois,78.4615446261191,17,179,130596.0
Union County,Illinois,76.0602252637656,17,181,16743.0
Vermilion County,Illinois,75.595282302544,17,183,66879.0
Wabash County,Illinois,78.0822136955191,17,185,11378.0
Warren County,Illinois,78.316550582631,17,187,16151.0
Washington County,Illinois,78.868128990834,17,189,14151.0
Wayne County,Illinois,77.3406728339055,17,191,16269.0
White County,Illinois,75.7658048357302,17,193,14304.0
Whiteside County,Illinois,78.3304442616636,17,195,53197.0
Will County,Illinois,79.952430908493,17,197,514650.0
Williamson County,Illinois,76.7836183719078,17,199,61959.0
Winnebago County,Illinois,77.3201514517052,17,201,231858.0
Woodford County,Illinois,80.0011820702787,17,203,37781.0
Adams County,Indiana,79.1280761433617,18,001,33682.0
Allen County,Indiana,77.8198415600834,18,003,286974.0
Bartholomew County,Indiana,77.6833556761358,18,005,68855.0
Benton County,Indiana,78.0069810224679,18,007,8645.0
Blackford County,Indiana,75.9320709738548,18,009,12277.0
Boone County,Indiana,78.4365925728441,18,011,56172.0
Brown County,Indiana,78.7952109682444,18,013,14681.0
Carroll County,Indiana,79.7194560886173,18,015,19664.0
Cass County,Indiana,77.1891971329911,18,017,33729.0
Clark County,Indiana,75.6867124479446,18,019,99544.0
Clay County,Indiana,76.1873311584804,18,021,26164.0
Clinton County,Indiana,76.8199709083086,18,023,30990.0
Crawford County,Indiana,75.3459963264458,18,025,10394.0
Daviess County,Indiana,76.750702523945,18,027,31088.0
Dearborn County,Indiana,77.6066676621334,18,029,48486.0
Decatur County,Indiana,77.1070610766154,18,031,25177.0
DeKalb County,Indiana,77.540329554652,18,033,41049.0
Delaware County,Indiana,76.1080061590265,18,035,104481.0
Dubois County,Indiana,78.6766766929723,18,037,40688.0
Elkhart County,Indiana,78.4421799876614,18,039,172004.0
Fayette County,Indiana,74.0590979667962,18,041,23204.0
Floyd County,Indiana,76.7015766651966,18,043,68342.0
Fountain County,Indiana,76.5751668710613,18,045,16572.0
Franklin County,Indiana,78.3231118789265,18,047,22540.0
Fulton County,Indiana,76.1463481311294,18,049,19601.0
Gibson County,Indiana,77.3798149615478,18,051,31926.0
Grant County,Indiana,75.5871091813858,18,053,61655.0
Greene County,Indiana,76.1952801747037,18,055,32332.0
Hamilton County,Indiana,81.701932362011,18,057,254565.0
Hancock County,Indiana,78.4002241605996,18,059,67613.0
Harrison County,Indiana,77.4396548601405,18,061,38227.0
Hendricks County,Indiana,79.6206049357742,18,063,135302.0
Henry County,Indiana,75.7975807950295,18,065,46816.0
Howard County,Indiana,75.8905731666718,18,067,73230.0
Huntington County,Indiana,77.4634485043163,18,069,35853.0
Jackson County,Indiana,76.0136080774743,18,071,40153.0
Jasper County,Indiana,77.7390899067123,18,073,32523.0
Jay County,Indiana,75.9971462745193,18,075,20919.0
Jefferson County,Indiana,75.5399307808307,18,077,30836.0
Jennings County,Indiana,74.4254309326495,18,079,27409.0
Johnson County,Indiana,78.1667950137866,18,081,134480.0
Knox County,Indiana,75.7297440085312,18,083,36032.0
Kosciusko County,Indiana,78.1678191482624,18,085,72008.0
LaGrange County,Indiana,79.2669668786405,18,087,36924.0
Lake County,Indiana,76.7035595317456,18,089,305599.0
LaPorte County,Indiana,76.2302375591851,18,091,94111.0
Lawrence County,Indiana,76.0529992766018,18,093,44568.0
Madison County,Indiana,75.878885954694,18,095,115204.0
Marion County,Indiana,76.1639227923737,18,097,580939.0
Marshall County,Indiana,78.6375113922566,18,099,43837.0
Martin County,Indiana,77.1988898521192,18,101,10067.0
Miami County,Indiana,76.9661333986753,18,103,33187.0
Monroe County,Indiana,80.0983470019778,18,105,122835.0
Montgomery County,Indiana,77.3159400126931,18,107,36732.0
Morgan County,Indiana,76.7030836281741,18,109,67620.0
Newton County,Indiana,76.7023045866162,18,111,13782.0
Noble County,Indiana,77.4258823942983,18,113,45824.0
Ohio County,Indiana,77.7225906846265,18,115,5927.0
Orange County,Indiana,76.0398634065241,18,117,19134.0
Owen County,Indiana,76.2333205822317,18,119,20835.0
Parke County,Indiana,78.0514293977238,18,121,16585.0
Perry County,Indiana,77.2237316547992,18,123,18475.0
Pike County,Indiana,76.7194811990085,18,125,12652.0
Porter County,Indiana,78.4025228278712,18,127,153218.0
Posey County,Indiana,78.5536943652383,18,129,24803.0
Pulaski County,Indiana,75.9648047166187,18,131,12727.0
Putnam County,Indiana,77.6736305564839,18,133,35218.0
Randolph County,Indiana,76.8103376904848,18,135,25012.0
Ripley County,Indiana,77.2677900776299,18,137,27814.0
Rush County,Indiana,76.5770005648994,18,139,16704.0
Saint Joseph County,Indiana,77.5565784030573,18,141,212899.0
Scott County,Indiana,72.5853595189056,18,143,23360.0
Shelby County,Indiana,76.985974784829,18,145,41793.0
Spencer County,Indiana,78.7094519551677,18,147,20050.0
Starke County,Indiana,74.5324396974811,18,149,22283.0
Steuben County,Indiana,79.0125930567392,18,151,31736.0
Sullivan County,Indiana,75.5669134362493,18,153,19885.0
Switzerland County,Indiana,75.9457585026118,18,155,10222.0
Tippecanoe County,Indiana,79.165397458217,18,157,152528.0
Tipton County,Indiana,78.2010403709458,18,159,15289.0
Union County,Indiana,77.1559437435836,18,161,7124.0
Vanderburgh County,Indiana,76.6493969599376,18,163,155829.0
Vermillion County,Indiana,75.2719403831272,18,165,15681.0
Vigo County,Indiana,75.9526879870936,18,167,94863.0
Wabash County,Indiana,76.7434061512269,18,169,31189.0
Warren County,Indiana,78.9465492774301,18,171,8236.0
Warrick County,Indiana,78.8864954196819,18,173,57344.0
Washington County,Indiana,75.1865417991479,18,175,27517.0
Wayne County,Indiana,75.3856841080461,18,177,61682.0
Wells County,Indiana,78.5897804624149,18,179,27057.0
White County,Indiana,77.5729209518484,18,181,23296.0
Whitley County,Indiana,79.017846245448,18,183,32235.0
Adair County,Iowa,78.7511810040337,19,001,7447.0
Adams County,Iowa,78.7576191165128,19,003,3837.0
Allamakee County,Iowa,79.5625913202787,19,005,13697.0
Appanoose County,Iowa,77.4372219003488,19,007,12452.0
Audubon County,Iowa,79.0679417260096,19,009,5810.0
Benton County,Iowa,80.67393506918,19,011,25194.0
Black Hawk County,Iowa,79.191726321996,19,013,113211.0
Boone County,Iowa,78.65388449113,19,015,25635.0
Bremer County,Iowa,81.8858325354935,19,017,23710.0
Buchanan County,Iowa,79.0503755603135,19,019,20458.0
Buena Vista County,Iowa,80.4625715687155,19,021,16533.0
Butler County,Iowa,79.3739824543327,19,023,14723.0
Calhoun County,Iowa,78.9770589793165,19,025,9617.0
Carroll County,Iowa,79.9830615753187,19,027,20090.0
Cass County,Iowa,77.8307180425463,19,029,13393.0
Cedar County,Iowa,81.1038734254907,19,031,17957.0
Cerro Gordo County,Iowa,79.1234190016369,19,033,41605.0
Cherokee County,Iowa,79.6940204351259,19,035,11627.0
Chickasaw County,Iowa,79.9990109133062,19,037,12124.0
Clarke County,Iowa,77.5911286852963,19,039,8993.0
Clay County,Iowa,79.9244769672028,19,041,15913.0
Clayton County,Iowa,80.5299188163494,19,043,17477.0
Clinton County,Iowa,78.2015003349849,19,045,45660.0
Crawford County,Iowa,79.6203866342834,19,047,15800.0
Dallas County,Iowa,82.1510020659145,19,049,66408.0
Davis County,Iowa,78.9880336338991,19,051,8641.0
Decatur County,Iowa,78.0250854278239,19,053,7915.0
Delaware County,Iowa,80.5020913342923,19,055,17299.0
Des Moines County,Iowa,78.415051847097,19,057,36712.0
Dickinson County,Iowa,80.9009397924785,19,059,16461.0
Dubuque County,Iowa,80.1832043801412,19,061,89409.0
Emmet County,Iowa,78.8342271536183,19,063,9571.0
Fayette County,Iowa,79.1151074389125,19,065,19958.0
Floyd County,Iowa,79.8789312338613,19,067,15428.0
Franklin County,Iowa,80.1220575296532,19,069,10020.0
Fremont County,Iowa,78.578185220655,19,071,7018.0
Greene County,Iowa,78.9446702958754,19,073,9052.0
Grundy County,Iowa,80.7317287029445,19,075,12182.0
Guthrie County,Iowa,79.6422019598809,19,077,10535.0
Hamilton County,Iowa,80.2463258032945,19,079,14400.0
Hancock County,Iowa,80.7616298124775,19,081,10829.0
Hardin County,Iowa,79.7461971227769,19,083,16754.0
Harrison County,Iowa,77.6752953496133,19,085,14261.0
Henry County,Iowa,78.9077669627391,19,087,18570.0
Howard County,Iowa,79.6755381883585,19,089,9371.0
Humboldt County,Iowa,79.9713961607805,19,091,9466.0
Ida County,Iowa,78.8642861106834,19,093,6946.0
Iowa County,Iowa,79.9969188760388,19,095,16024.0
Jackson County,Iowa,79.0160465354857,19,097,19156.0
Jasper County,Iowa,79.5374106018389,19,099,35336.0
Jefferson County,Iowa,80.446165202437,19,101,14806.0
Johnson County,Iowa,82.3724610963179,19,103,116059.0
Jones County,Iowa,80.5151282851867,19,105,19698.0
Keokuk County,Iowa,79.9394741994332,19,107,10170.0
Kossuth County,Iowa,81.1797943037958,19,109,15030.0
Lee County,Iowa,76.6699628216179,19,111,33202.0
Linn County,Iowa,80.4455742017294,19,113,193587.0
Louisa County,Iowa,78.8337794290519,19,115,10387.0
Lucas County,Iowa,78.5779044635017,19,117,8637.0
Lyon County,Iowa,81.3169807823718,19,119,11421.0
Madison County,Iowa,79.5756969065328,19,121,15277.0
Mahaska County,Iowa,79.4397196170928,19,123,21389.0
Marion County,Iowa,79.0778051495132,19,125,32138.0
Marshall County,Iowa,77.8004412759981,19,127,35280.0
Mills County,Iowa,78.3409433879681,19,129,14556.0
Mitchell County,Iowa,80.7140116940972,19,131,10577.0
Monona County,Iowa,77.18862633584,19,133,8841.0
Monroe County,Iowa,77.1984711860676,19,135,7927.0
Montgomery County,Iowa,77.2052517071909,19,137,10228.0
Muscatine County,Iowa,78.7818970014724,19,139,39584.0
O'Brien County,Iowa,79.6083112602824,19,141,13470.0
Osceola County,Iowa,80.0797008301953,19,143,6033.0
Page County,Iowa,78.4613444608051,19,145,14844.0
Palo Alto County,Iowa,79.0174431230772,19,147,9049.0
Plymouth County,Iowa,80.4278034538726,19,149,24056.0
Pocahontas County,Iowa,78.6699378284188,19,151,6970.0
Polk County,Iowa,79.1299110955262,19,153,379579.0
Pottawattamie County,Iowa,78.0515955535923,19,155,88114.0
Poweshiek County,Iowa,79.3016402048352,19,157,17786.0
Ringgold County,Iowa,78.2662872529094,19,159,4970.0
Sac County,Iowa,79.274890687206,19,161,9966.0
Scott County,Iowa,79.1042692221961,19,163,145421.0
Shelby County,Iowa,80.5517293450223,19,165,11621.0
Sioux County,Iowa,82.8344707502386,19,167,31754.0
Story County,Iowa,82.2890313677327,19,169,81347.0
Tama County,Iowa,79.0344795081693,19,171,15738.0
Taylor County,Iowa,79.0073054983029,19,173,6019.0
Union County,Iowa,77.9563930750776,19,175,12249.0
Van Buren County,Iowa,77.7875030444845,19,177,7359.0
Wapello County,Iowa,77.2071613604667,19,179,32875.0
Warren County,Iowa,79.7539803207371,19,181,45614.0
Washington County,Iowa,79.7702503383771,19,183,20888.0
Wayne County,Iowa,77.7124997172719,19,185,6247.0
Webster County,Iowa,77.4472900163535,19,187,34453.0
Winnebago County,Iowa,80.1279276270312,19,189,10238.0
Winneshiek County,Iowa,82.3521216707271,19,191,20288.0
Woodbury County,Iowa,77.8598867927961,19,193,86770.0
Worth County,Iowa,79.3689796744802,19,195,7395.0
Wright County,Iowa,79.8624189696478,19,197,12505.0
Allen County,Kansas,75.8550924270962,20,001,12282.0
Anderson County,Kansas,78.1167897336932,20,003,7607.0
Atchison County,Kansas,77.1175668795981,20,005,15217.0
Barber County,Kansas,77.0036668605356,20,007,4736.0
Barton County,Kansas,77.9569577062512,20,009,25151.0
Bourbon County,Kansas,76.1845634055233,20,011,13916.0
Brown County,Kansas,76.7849088411477,20,013,8526.0
Butler County,Kansas,77.7183484480688,20,015,61638.0
Chase County,Kansas,78.2231794600284,20,017,2633.0
Chautauqua County,Kansas,76.3427650287772,20,019,3198.0
Cherokee County,Kansas,74.6691932934539,20,021,19252.0
Cheyenne County,Kansas,80.1896725941178,20,023,2625.0
Clark County,Kansas,78.4507503072335,20,025,1991.0
Clay County,Kansas,79.4528630930647,20,027,8177.0
Cloud County,Kansas,77.3152066030298,20,029,9123.0
Coffey County,Kansas,77.2080216291678,20,031,8209.0
Comanche County,Kansas,75.8014411875248,20,033,1847.0
Cowley County,Kansas,75.7759514520033,20,035,31518.0
Crawford County,Kansas,76.105058130513,20,037,36317.0
Decatur County,Kansas,79.2535292989953,20,039,2823.0
Dickinson County,Kansas,77.7333674208691,20,041,18636.0
Doniphan County,Kansas,78.4071922785004,20,043,7265.0
Douglas County,Kansas,80.5342248812015,20,045,96047.0
Edwards County,Kansas,76.8749457510433,20,047,2818.0
Elk County,Kansas,76.2046936876731,20,049,2586.0
Ellis County,Kansas,79.5886576814097,20,051,27089.0
Ellsworth County,Kansas,77.7759896409235,20,053,5847.0
Finney County,Kansas,79.2938602840067,20,055,29341.0
Ford County,Kansas,78.5094345363394,20,057,30298.0
Franklin County,Kansas,77.4418511903005,20,059,23989.0
Geary County,Kansas,76.1125085744501,20,061,25289.0
Gove County,Kansas,79.6696107136769,20,063,2702.0
Graham County,Kansas,79.4099287796001,20,065,2391.0
Grant County,Kansas,78.2233740513086,20,067,6103.0
Gray County,Kansas,78.900132187838,20,069,5919.0
Greeley County,Kansas,78.078879028332,20,071,1071.0
Greenwood County,Kansas,75.9595774443972,20,073,6232.0
Hamilton County,Kansas,76.9594781647281,20,075,2361.0
Harper County,Kansas,76.1819253657562,20,077,5666.0
Harvey County,Kansas,78.6133233127602,20,079,32201.0
Haskell County,Kansas,79.3135160205487,20,081,3570.0
Hodgeman County,Kansas,79.6342953631852,20,083,1915.0
Jackson County,Kansas,78.2898906284493,20,085,11798.0
Jefferson County,Kansas,78.6251090446727,20,087,18134.0
Jewell County,Kansas,79.2046788740494,20,089,2971.0
Johnson County,Kansas,81.6177655497744,20,091,487931.0
Kearny County,Kansas,77.5562424108424,20,093,3422.0
Kingman County,Kansas,75.9381754440496,20,095,7601.0
Kiowa County,Kansas,79.2245692075026,20,097,2440.0
Labette County,Kansas,75.39080272276,20,099,18741.0
Lane County,Kansas,76.8376357634427,20,101,1569.0
Leavenworth County,Kansas,78.9578017935443,20,103,65238.0
Lincoln County,Kansas,78.7808668531307,20,105,3109.0
Linn County,Kansas,77.455114707953,20,107,9203.0
Logan County,Kansas,78.6654516553045,20,109,2676.0
Lyon County,Kansas,78.6097169159648,20,111,29829.0
McPherson County,Kansas,78.5553096181351,20,113,27915.0
Marion County,Kansas,78.4217288098951,20,115,11913.0
Marshall County,Kansas,79.1495268528522,20,117,9742.0
Meade County,Kansas,78.8543934201479,20,119,3943.0
Miami County,Kansas,79.0320350911059,20,121,31383.0
Mitchell County,Kansas,78.7313374112773,20,123,6177.0
Montgomery County,Kansas,75.4195347088302,20,125,29451.0
Morris County,Kansas,78.4648638355101,20,127,5589.0
Morton County,Kansas,76.8493577424911,20,129,2583.0
Nemaha County,Kansas,79.5221201183035,20,131,9875.0
Neosho County,Kansas,76.5906037796993,20,133,15608.0
Ness County,Kansas,78.4620160752906,20,135,3007.0
Norton County,Kansas,78.7528238240797,20,137,5120.0
Osage County,Kansas,77.5595857393584,20,139,15592.0
Osborne County,Kansas,78.1257374872182,20,141,3725.0
Ottawa County,Kansas,77.3859503290058,20,143,5896.0
Pawnee County,Kansas,77.8742223584648,20,145,6304.0
Phillips County,Kansas,78.2690728686291,20,147,5352.0
Pottawatomie County,Kansas,79.871229555315,20,149,20991.0
Pratt County,Kansas,77.6417851571785,20,151,9284.0
Rawlins County,Kansas,78.9111804644299,20,153,2490.0
Reno County,Kansas,77.6565154433924,20,155,58596.0
Republic County,Kansas,78.2360762916928,20,157,4744.0
Rice County,Kansas,76.774098354104,20,159,9155.0
Riley County,Kansas,81.2359110381864,20,161,62412.0
Rooks County,Kansas,78.5113592303185,20,163,4970.0
Rush County,Kansas,77.8811748254415,20,165,3118.0
Russell County,Kansas,78.5675234933109,20,167,6653.0
Saline County,Kansas,78.014832492449,20,169,49138.0
Scott County,Kansas,79.1505887454111,20,171,4819.0
Sedgwick County,Kansas,77.6461112640109,20,173,399555.0
Seward County,Kansas,78.4161703266336,20,175,13869.0
Shawnee County,Kansas,77.559149974557,20,177,146429.0
Sheridan County,Kansas,79.7665090884878,20,179,2436.0
Sherman County,Kansas,77.8190566765517,20,181,5667.0
Smith County,Kansas,79.1460429289899,20,183,3652.0
Stafford County,Kansas,77.0604092786307,20,185,4141.0
Stanton County,Kansas,79.5676009476892,20,187,1520.0
Stevens County,Kansas,78.9337922943347,20,189,4443.0
Sumner County,Kansas,76.7767962984735,20,191,22466.0
Thomas County,Kansas,79.0182759785459,20,193,7650.0
Trego County,Kansas,78.6358875055024,20,195,2844.0
Wabaunsee County,Kansas,79.0436251693973,20,197,6796.0
Wallace County,Kansas,79.6128134931498,20,199,1556.0
Washington County,Kansas,79.4370322624191,20,201,5583.0
Wichita County,Kansas,78.926454808282,20,203,2133.0
Wilson County,Kansas,75.8949573651133,20,205,8717.0
Woodson County,Kansas,75.7034578943171,20,207,3099.0
Wyandotte County,Kansas,75.6713020487549,20,209,98930.0
Adair County,Kentucky,76.7818979280234,21,001,18061.0
Allen County,Kentucky,75.422714362056,21,003,19555.0
Anderson County,Kentucky,76.440303927978,21,005,20721.0
Ballard County,Kentucky,75.3701648472013,21,007,7840.0
Barren County,Kentucky,76.0512680070202,21,009,39908.0
Bath County,Kentucky,73.5898747757452,21,011,11434.0
Bell County,Kentucky,71.7172099044201,21,013,26780.0
Boone County,Kentucky,78.9509218198802,21,015,113086.0
Bourbon County,Kentucky,76.2049808276357,21,017,17990.0
Boyd County,Kentucky,75.0416309373778,21,019,46653.0
