County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Occupied Households
Whitfield County,Georgia,77.1393039770506,13,313,34450
Wilcox County,Georgia,75.4152159689189,13,315,2705
Wilkes County,Georgia,75.4420838618787,13,317,4083
Wilkinson County,Georgia,74.2698826356033,13,319,3348
Worth County,Georgia,76.3997307975324,13,321,7851
Hawaii County,Hawaii,80.220476067836,15,001,64909
Honolulu County,Hawaii,81.5098024961717,15,003,309803
Kauai County,Hawaii,81.3406011310605,15,007,22390
Kalawao County,Hawaii,81.5307117939943,15,005,46
Maui County,Hawaii,81.5307117939943,15,009,52623
Ada County,Idaho,80.6881503004562,16,001,151600
Adams County,Idaho,80.7777420258914,16,003,1707
Bannock County,Idaho,77.4589642648081,16,005,30271
Bear Lake County,Idaho,78.9388732153243,16,007,2442
Benewah County,Idaho,76.0132440616116,16,009,3888
Bingham County,Idaho,78.1041722486079,16,011,14650
Blaine County,Idaho,84.2882722036719,16,013,9207
Boise County,Idaho,81.2614433591502,16,015,2994
Bonner County,Idaho,78.8930855775291,16,017,17388
Bonneville County,Idaho,78.5248559732881,16,019,36066
Boundary County,Idaho,78.287006648663,16,021,4144
Butte County,Idaho,78.7630993063885,16,023,1022
Camas County,Idaho,80.7969326423836,16,025,464
Canyon County,Idaho,79.0468609731634,16,027,63442
Caribou County,Idaho,78.3811876624824,16,029,2644
Cassia County,Idaho,78.2000031021407,16,031,7653
Clearwater County,Idaho,78.3477651060484,16,035,3545
Custer County,Idaho,80.7916312433429,16,037,1870
Elmore County,Idaho,78.2241807850271,16,039,9555
Franklin County,Idaho,79.6153205985448,16,041,4150
Fremont County,Idaho,79.6131851033604,16,043,4549
Gem County,Idaho,78.2291486604303,16,045,6323
Gooding County,Idaho,78.3258262706324,16,047,5552
Idaho County,Idaho,79.5342501577356,16,049,6534
Jefferson County,Idaho,79.7810127717572,16,051,8058
Jerome County,Idaho,78.355705725954,16,053,7676
Kootenai County,Idaho,79.2089223795369,16,055,55679
Latah County,Idaho,81.0847103689307,16,057,14941
Lemhi County,Idaho,78.8668476329095,16,059,3832
Lewis County,Idaho,78.3508965014346,16,061,1660
Lincoln County,Idaho,78.2680422418382,16,063,1617
Madison County,Idaho,80.9541426351055,16,065,10323
Minidoka County,Idaho,78.5333295742048,16,067,6994
Nez Perce County,Idaho,77.6553237164015,16,069,16019
Oneida County,Idaho,79.4518295137409,16,071,1579
Owyhee County,Idaho,78.5463909941907,16,073,3911
Payette County,Idaho,78.4293725963789,16,075,8056
Power County,Idaho,78.0040293554305,16,077,2568
Shoshone County,Idaho,75.6506380166567,16,079,5714
Teton County,Idaho,82.6834644294167,16,081,3583
Twin Falls County,Idaho,78.0026114150324,16,083,28166
Valley County,Idaho,81.8466480630619,16,085,3519
Washington County,Idaho,78.4361415576766,16,087,3938
Adams County,Illinois,78.2117958066337,17,001,26912
Alexander County,Illinois,73.8632027969847,17,003,2860
Bond County,Illinois,78.2414846120494,17,005,6373
Boone County,Illinois,79.5107532437916,17,007,17938
Brown County,Illinois,78.534605763088,17,009,2105
Bureau County,Illinois,78.819330593955,17,011,13998
Calhoun County,Illinois,79.460736499517,17,013,2061
Carroll County,Illinois,78.6105019624199,17,015,6671
Cass County,Illinois,77.1250871754692,17,017,5134
Champaign County,Illinois,80.507940352384,17,019,79137
Christian County,Illinois,77.3605329393116,17,021,14138
Clark County,Illinois,76.8041826655067,17,023,6568
Clay County,Illinois,76.9806436702069,17,025,5486
Clinton County,Illinois,79.4074737865816,17,027,14051
Coles County,Illinois,78.0239113581782,17,029,21046
Cook County,Illinois,79.1311688749732,17,031,1933335
Crawford County,Illinois,77.5673746585798,17,033,7731
Cumberland County,Illinois,78.4372060318459,17,035,4184
DeKalb County,Illinois,79.6374893423965,17,037,37844
De Witt County,Illinois,77.2797481786167,17,039,6802
Douglas County,Illinois,78.6616006654845,17,041,7509
DuPage County,Illinois,81.8976543081426,17,043,336028
Edgar County,Illinois,76.8338380138093,17,045,7893
Edwards County,Illinois,76.7627926430186,17,047,2728
Effingham County,Illinois,78.2270662775775,17,049,13544
Fayette County,Illinois,78.4736703498543,17,051,8124
Ford County,Illinois,76.6308758648888,17,053,5651
Franklin County,Illinois,74.7794926067474,17,055,16110
Fulton County,Illinois,77.132490990937,17,057,14610
Gallatin County,Illinois,74.4232966458891,17,059,2369
Greene County,Illinois,77.2848864398246,17,061,5790
Grundy County,Illinois,78.434587664634,17,063,18082
Hamilton County,Illinois,76.7957180811283,17,065,3512
Hancock County,Illinois,79.7899599184006,17,067,8101
Hardin County,Illinois,74.7482828996248,17,069,1800
Henderson County,Illinois,78.5825051726107,17,071,3202
Henry County,Illinois,78.9766193899124,17,073,20393
Iroquois County,Illinois,76.8689948655174,17,075,11892
Jackson County,Illinois,78.1810739908677,17,077,23567
Jasper County,Illinois,78.9162489869283,17,079,3904
Jefferson County,Illinois,76.6271827353006,17,081,15288
Jersey County,Illinois,77.533240067735,17,083,8752
Jo Daviess County,Illinois,80.8100562616136,17,085,9616
Johnson County,Illinois,77.8251902273281,17,087,4362
Kane County,Illinois,81.035340909543,17,089,170358
Kankakee County,Illinois,77.2825580583853,17,091,41245
Kendall County,Illinois,81.0258274873401,17,093,38075
Knox County,Illinois,76.8325513530931,17,095,21481
Lake County,Illinois,81.2784275894707,17,097,241072
LaSalle County,Illinois,77.3448507095609,17,099,44257
Lawrence County,Illinois,75.4332373363513,17,101,4872
Lee County,Illinois,78.42964165186,17,103,13504
Livingston County,Illinois,77.4635686752894,17,105,14446
Logan County,Illinois,77.5643875713495,17,107,10963
McDonough County,Illinois,79.2804743706863,17,109,12620
McHenry County,Illinois,80.140405922829,17,111,108852
McLean County,Illinois,80.0374062375645,17,113,64016
Macon County,Illinois,77.5194517834302,17,115,45142
Macoupin County,Illinois,77.6454260547249,17,117,19254
Madison County,Illinois,77.2787047821218,17,119,107238
Marion County,Illinois,75.351368560877,17,121,15893
Marshall County,Illinois,77.2859373984564,17,123,5021
Mason County,Illinois,76.7353213536185,17,125,6310
Massac County,Illinois,75.2879187428656,17,127,6053
Menard County,Illinois,78.5921152792006,17,129,5071
Mercer County,Illinois,78.8096421762167,17,131,6716
Monroe County,Illinois,80.3809636905566,17,133,12506
Montgomery County,Illinois,77.4105853694394,17,135,11192
Morgan County,Illinois,78.0682560866414,17,137,13926
Moultrie County,Illinois,77.425742651271,17,139,5676
Ogle County,Illinois,79.0345206948814,17,141,20745
Peoria County,Illinois,77.5292731396623,17,143,75892
Perry County,Illinois,77.1771241335504,17,145,7982
Piatt County,Illinois,79.4041956367617,17,147,6546
Pike County,Illinois,78.1485608681993,17,149,6708
Pope County,Illinois,77.9763895521772,17,151,1736
Pulaski County,Illinois,74.7053017405268,17,153,2419
Putnam County,Illinois,79.1977164377125,17,155,2471
Randolph County,Illinois,77.4716617780757,17,157,11889
Richland County,Illinois,77.4992538421413,17,159,6620
Rock Island County,Illinois,78.3117455162011,17,161,60456
Saint Clair County,Illinois,76.7504994321491,17,163,102885
Saline County,Illinois,73.8951810856333,17,165,10174
Sangamon County,Illinois,78.1303434392329,17,167,82807
Schuyler County,Illinois,78.1236612181131,17,169,3056
Scott County,Illinois,77.6636181810676,17,171,2113
Shelby County,Illinois,79.4380571242107,17,173,8991
Stark County,Illinois,77.3401103687184,17,175,2416
Stephenson County,Illinois,79.0618239107545,17,177,19408
Tazewell County,Illinois,78.3896848162772,17,179,54428
Union County,Illinois,76.1736910925894,17,181,6852
Vermilion County,Illinois,75.6768567592081,17,183,31575
Wabash County,Illinois,77.8446652016667,17,185,4785
Warren County,Illinois,78.312504260546,17,187,6972
Washington County,Illinois,78.8205093690337,17,189,5882
Wayne County,Illinois,77.2241981083123,17,191,7063
White County,Illinois,75.709303478797,17,193,6240
Whiteside County,Illinois,78.3793677295778,17,195,23370
Will County,Illinois,79.9165237833283,17,197,222652
Williamson County,Illinois,76.5616859882523,17,199,26819
Winnebago County,Illinois,77.3513998156887,17,201,113449
Woodford County,Illinois,79.7863792527069,17,203,14362
Adams County,Indiana,79.083855716864,18,001,12127
Allen County,Indiana,77.835101378399,18,003,138212
Bartholomew County,Indiana,77.7050513195918,18,005,30041
Benton County,Indiana,78.110592570653,18,007,3444
Blackford County,Indiana,75.9862496939416,18,009,5190
Boone County,Indiana,78.3492397445355,18,011,21908
Brown County,Indiana,78.6665559521659,18,013,5889
Carroll County,Indiana,79.6479964275868,18,015,7995
Cass County,Indiana,77.2534259049709,18,017,14827
Clark County,Indiana,75.7243615318112,18,019,42502
Clay County,Indiana,76.0657722145055,18,021,10230
Clinton County,Indiana,76.8426846835695,18,023,11745
Crawford County,Indiana,75.3090731656955,18,025,4237
Daviess County,Indiana,76.7231936909506,18,027,11160
Dearborn County,Indiana,77.5953747530896,18,029,18556
Decatur County,Indiana,76.9911081310487,18,031,9792
DeKalb County,Indiana,77.5356206897947,18,033,16032
Delaware County,Indiana,76.2062467232856,18,035,46325
Dubois County,Indiana,78.6679199566961,18,037,15890
Elkhart County,Indiana,78.3368917948217,18,039,70130
Fayette County,Indiana,74.1547280949175,18,041,9536
Floyd County,Indiana,76.8087756448577,18,043,29087
Fountain County,Indiana,76.5187664231048,18,045,6925
Franklin County,Indiana,78.3995014600233,18,047,8551
Fulton County,Indiana,76.1308239090773,18,049,8221
Gibson County,Indiana,77.4320171246451,18,051,13094
Grant County,Indiana,75.7705773831268,18,053,26981
Greene County,Indiana,76.272876325265,18,055,12894
Hamilton County,Indiana,81.5865307305317,18,057,103234
Hancock County,Indiana,78.3499556695363,18,059,26071
Harrison County,Indiana,77.2705961741343,18,061,14499
Hendricks County,Indiana,79.5495151943949,18,063,52946
Henry County,Indiana,75.9206325784722,18,065,18367
Howard County,Indiana,76.0013967914436,18,067,34544
Huntington County,Indiana,77.3553479418624,18,069,14138
Jackson County,Indiana,75.9941909054144,18,071,16713
Jasper County,Indiana,77.6379056231259,18,073,11924
Jay County,Indiana,76.1875829792033,18,075,8179
Jefferson County,Indiana,75.6294320384736,18,077,12668
Jennings County,Indiana,74.6465332139594,18,079,10632
Johnson County,Indiana,78.1626459060497,18,081,52239
Knox County,Indiana,75.7666342271034,18,083,14738
Kosciusko County,Indiana,78.1015290142049,18,085,29705
LaGrange County,Indiana,79.1598200888753,18,087,11833
Lake County,Indiana,76.7000274896173,18,089,182080
LaPorte County,Indiana,76.2679859070185,18,091,42690
Lawrence County,Indiana,75.9929771672295,18,093,18592
Madison County,Indiana,75.8327394693444,18,095,50637
Marion County,Indiana,76.142415618782,18,097,360072
Marshall County,Indiana,78.4813955121407,18,099,17581
Martin County,Indiana,77.2187364806527,18,101,4146
Miami County,Indiana,77.1580274454783,18,103,13210
Monroe County,Indiana,80.0585272281401,18,105,53914
Montgomery County,Indiana,77.3792598476801,18,107,14590
Morgan County,Indiana,76.7907154432227,18,109,25621
Newton County,Indiana,76.7743168738049,18,111,5374
Noble County,Indiana,77.4321909397313,18,113,17722
Ohio County,Indiana,77.6519405083919,18,115,2422
Orange County,Indiana,76.0281804386214,18,117,7688
Owen County,Indiana,76.0273126585599,18,119,8552
Parke County,Indiana,78.2079396130296,18,121,5893
Perry County,Indiana,77.1680662479327,18,123,7411
Pike County,Indiana,76.648511342558,18,125,5149
Porter County,Indiana,78.4928076007601,18,127,61502
Posey County,Indiana,78.5484266123603,18,129,10050
Pulaski County,Indiana,76.1539747608947,18,131,5058
Putnam County,Indiana,77.7220242852834,18,133,12414
Randolph County,Indiana,76.8798221198573,18,135,10429
Ripley County,Indiana,77.1307634435037,18,137,10761
Rush County,Indiana,76.7532853859975,18,139,6874
Saint Joseph County,Indiana,77.5110880658183,18,141,101947
Scott County,Indiana,72.6915747828592,18,143,8914
Shelby County,Indiana,76.7707834921755,18,145,17171
Spencer County,Indiana,78.6143175399103,18,147,7984
Starke County,Indiana,74.4289146777688,18,149,8964
Steuben County,Indiana,78.9581875422341,18,151,13514
Sullivan County,Indiana,75.4654134628882,18,153,7764
Switzerland County,Indiana,75.9437174970737,18,155,4099
Tippecanoe County,Indiana,79.2372045170072,18,157,66667
Tipton County,Indiana,78.1089673902395,18,159,6622
Union County,Indiana,77.2368171682889,18,161,2943
Vanderburgh County,Indiana,76.6712860849351,18,163,73963
Vermillion County,Indiana,75.2491786994288,18,165,6466
Vigo County,Indiana,75.796581705412,18,167,39597
Wabash County,Indiana,77.0008225320876,18,169,12703
Warren County,Indiana,78.8170966635244,18,171,3283
Warrick County,Indiana,78.8092413323077,18,173,22454
Washington County,Indiana,75.2464672254365,18,175,10631
Wayne County,Indiana,75.4683535924965,18,177,28185
Wells County,Indiana,78.6829437236547,18,179,10904
White County,Indiana,77.62668129422,18,181,9541
Whitley County,Indiana,78.9731078287699,18,183,13094
Adair County,Iowa,78.6769196811541,19,001,3295
Adams County,Iowa,78.4608538212739,19,003,1745
Allamakee County,Iowa,79.6112710105108,19,005,5862
Appanoose County,Iowa,77.3562991460817,19,007,5534
Audubon County,Iowa,79.1878875354717,19,009,2684
Benton County,Iowa,80.6402939763392,19,011,10079
Black Hawk County,Iowa,79.1771903037536,19,013,52276
Boone County,Iowa,78.758741897478,19,015,10574
Bremer County,Iowa,82.01176586064,19,017,9258
Buchanan County,Iowa,78.9827496069638,19,019,8187
Buena Vista County,Iowa,80.4817508170506,19,021,7615
Butler County,Iowa,79.4852059927596,19,023,6189
Calhoun County,Iowa,78.9869321203202,19,025,4356
Carroll County,Iowa,79.8999501222684,19,027,8626
Cass County,Iowa,77.8915191596618,19,029,6081
Cedar County,Iowa,81.0041884796632,19,031,7665
Cerro Gordo County,Iowa,79.168176708395,19,033,19967
Cherokee County,Iowa,79.6939758516341,19,035,5354
Chickasaw County,Iowa,80.1487484880178,19,037,5364
Clarke County,Iowa,77.4675570951136,19,039,3672
Clay County,Iowa,79.8499640361801,19,041,7148
Clayton County,Iowa,80.680609042156,19,043,7707
Clinton County,Iowa,78.2617463295276,19,045,20008
Crawford County,Iowa,79.831431594989,19,047,6300
Dallas County,Iowa,81.8747929212083,19,049,26262
Davis County,Iowa,79.0075947798582,19,051,3115
Decatur County,Iowa,78.057316716468,19,053,3106
Delaware County,Iowa,80.4393234163722,19,055,7129
Des Moines County,Iowa,78.495646686896,19,057,16993
Dickinson County,Iowa,80.8427151328009,19,059,7981
Dubuque County,Iowa,80.0310647733595,19,061,37366
Emmet County,Iowa,78.7706059747837,19,063,4119
Fayette County,Iowa,79.0739638343001,19,065,8328
Floyd County,Iowa,79.8177716190272,19,067,7007
Franklin County,Iowa,80.1372007587954,19,069,4358
Fremont County,Iowa,78.4914334427493,19,071,2965
Greene County,Iowa,79.0781465852739,19,073,3969
Grundy County,Iowa,80.6492931361591,19,075,5073
Guthrie County,Iowa,79.6710919716922,19,077,4641
Hamilton County,Iowa,80.0920342548185,19,079,6395
Hancock County,Iowa,80.5776902344953,19,081,4648
Hardin County,Iowa,79.5917498687289,19,083,7061
Harrison County,Iowa,77.7831007539848,19,085,5996
Henry County,Iowa,78.9241242453736,19,087,7493
Howard County,Iowa,79.7155404269643,19,089,3884
Humboldt County,Iowa,79.8972658776722,19,091,4222
Ida County,Iowa,78.9494424186119,19,093,3182
Iowa County,Iowa,80.2357117839382,19,095,6745
Jackson County,Iowa,78.8089804967327,19,097,8479
Jasper County,Iowa,79.6955909509012,19,099,14826
Jefferson County,Iowa,80.3903320781435,19,101,6919
Johnson County,Iowa,82.0825183049252,19,103,54005
Jones County,Iowa,80.5466019871973,19,105,8063
Keokuk County,Iowa,79.8515106967713,19,107,4354
Kossuth County,Iowa,81.2428379182626,19,109,6728
Lee County,Iowa,76.8566667628974,19,111,14241
Linn County,Iowa,80.2355897684685,19,113,86052
Louisa County,Iowa,78.8190388050918,19,115,4381
Lucas County,Iowa,78.49811366698,19,117,3734
Lyon County,Iowa,81.2668575638763,19,119,4425
Madison County,Iowa,79.4944595620177,19,121,6092
Mahaska County,Iowa,79.422758845112,19,123,9073
Marion County,Iowa,79.0958091606253,19,125,12691
Marshall County,Iowa,77.8889223875406,19,127,15350
Mills County,Iowa,78.2079430502061,19,129,5375
Mitchell County,Iowa,80.8072601456274,19,131,4389
Monona County,Iowa,77.041387990649,19,133,3981
Monroe County,Iowa,77.5413112480027,19,135,3361
Montgomery County,Iowa,77.313888607355,19,137,4553
Muscatine County,Iowa,78.6478345355873,19,139,16410
O'Brien County,Iowa,79.6302826917795,19,141,6098
Osceola County,Iowa,80.1800424270829,19,143,2676
Page County,Iowa,78.2680812564627,19,145,6415
Palo Alto County,Iowa,78.9088264426251,19,147,3948
Plymouth County,Iowa,80.4794454882514,19,149,9867
Pocahontas County,Iowa,78.8294684546909,19,151,3227
Polk County,Iowa,79.1359111995346,19,153,173164
Pottawattamie County,Iowa,77.9913019206409,19,155,36460
Poweshiek County,Iowa,79.4493366532401,19,157,7488
Ringgold County,Iowa,78.6059866475253,19,159,2074
Sac County,Iowa,79.4450031400859,19,161,4435
Scott County,Iowa,79.0545468703512,19,163,67049
Shelby County,Iowa,80.658744742017,19,165,5083
Sioux County,Iowa,82.7113344601191,19,167,11623
Story County,Iowa,82.1728117700704,19,169,35196
Tama County,Iowa,79.0674147264005,19,171,6794
Taylor County,Iowa,79.0661441030004,19,173,2764
Union County,Iowa,77.7833039982322,19,175,5339
Van Buren County,Iowa,77.8627862177795,19,177,3023
Wapello County,Iowa,77.1545464159054,19,179,14534
Warren County,Iowa,79.7446348662471,19,181,17378
Washington County,Iowa,79.8017434660004,19,183,8948
Wayne County,Iowa,77.7908791715787,19,185,2589
Webster County,Iowa,77.3646638808777,19,187,15458
Winnebago County,Iowa,80.1355748008186,19,189,4591
Winneshiek County,Iowa,82.3637741481435,19,191,8042
Woodbury County,Iowa,77.9052767529133,19,193,38654
Worth County,Iowa,79.4436626986162,19,195,3197
Wright County,Iowa,79.9951551203303,19,197,5367
Allen County,Kansas,75.882585041101,20,001,5505
Anderson County,Kansas,77.7983447466189,20,003,3308
Atchison County,Kansas,77.1410308397836,20,005,6216
Barber County,Kansas,77.2476303446058,20,007,2187
Barton County,Kansas,77.9456280990652,20,009,11491
Bourbon County,Kansas,76.1743668973076,20,011,5636
Brown County,Kansas,76.827290793129,20,013,4104
Butler County,Kansas,77.653643961017,20,015,24270
Chase County,Kansas,78.2212103313009,20,017,1149
Chautauqua County,Kansas,76.2748461421129,20,019,1565
Cherokee County,Kansas,74.6253980553134,20,021,7936
Cheyenne County,Kansas,79.8988245152641,20,023,1343
Clark County,Kansas,78.4574977370217,20,025,932
Clay County,Kansas,79.2903732417816,20,027,3407
Cloud County,Kansas,77.1678089430998,20,029,4022
Coffey County,Kansas,77.1690505670775,20,031,3501
Comanche County,Kansas,76.200385507157,20,033,791
Cowley County,Kansas,75.7044637907084,20,035,13867
Crawford County,Kansas,76.1474418830259,20,037,15370
Decatur County,Kansas,79.2629740551582,20,039,1482
Dickinson County,Kansas,77.9046314839945,20,041,7845
Doniphan County,Kansas,78.3933828118063,20,043,3161
Douglas County,Kansas,80.568149054579,20,045,43398
Edwards County,Kansas,76.9710258607789,20,047,1269
Elk County,Kansas,76.3806288850598,20,049,1271
Ellis County,Kansas,79.3833272609793,20,051,11824
Ellsworth County,Kansas,78.0326449230436,20,053,2528
Finney County,Kansas,79.3323917035399,20,055,12515
Ford County,Kansas,78.5062069741054,20,057,11103
Franklin County,Kansas,77.5607999898959,20,059,9909
Geary County,Kansas,76.23732963047,20,061,12532
Gove County,Kansas,79.5516089753886,20,063,1201
Graham County,Kansas,79.5375436538533,20,065,1192
Grant County,Kansas,78.4441376789792,20,067,2793
Gray County,Kansas,78.8824864572139,20,069,2066
Greeley County,Kansas,77.6951054686288,20,071,493
Greenwood County,Kansas,75.8113941635601,20,073,2855
Hamilton County,Kansas,76.5806338697535,20,075,1076
Harper County,Kansas,76.1000230515251,20,077,2595
Harvey County,Kansas,78.6058823624727,20,079,13287
Haskell County,Kansas,79.209495172262,20,081,1411
Hodgeman County,Kansas,79.4608972506357,20,083,821
Jackson County,Kansas,78.1357783945402,20,085,5273
Jefferson County,Kansas,78.5089265504217,20,087,7421
Jewell County,Kansas,79.2373822479936,20,089,1454
Johnson County,Kansas,81.5663410434164,20,091,216304
Kearny County,Kansas,77.814816492343,20,093,1301
Kingman County,Kansas,75.8698642497825,20,095,3223
Kiowa County,Kansas,79.3601669985623,20,097,1065
Labette County,Kansas,75.5533199619998,20,099,8703
Lane County,Kansas,76.9523045445447,20,101,808
Leavenworth County,Kansas,78.8853833202651,20,103,26358
Lincoln County,Kansas,78.9055156601151,20,105,1414
Linn County,Kansas,77.359566581095,20,107,4234
Logan County,Kansas,78.6018217654352,20,109,1282
Lyon County,Kansas,78.3656770719609,20,111,13170
McPherson County,Kansas,78.4549842600295,20,113,11540
Marion County,Kansas,78.4178134498718,20,115,4861
Marshall County,Kansas,79.2062003850084,20,117,4345
Meade County,Kansas,78.9286656917233,20,119,1714
Miami County,Kansas,78.825108764518,20,121,12334
Mitchell County,Kansas,78.7469666322474,20,123,2804
Montgomery County,Kansas,75.3525546279111,20,125,14000
Morris County,Kansas,78.6531207414544,20,127,2503
Morton County,Kansas,76.7672229975746,20,129,1186
Nemaha County,Kansas,79.6388366652866,20,131,4117
Neosho County,Kansas,76.6194347413733,20,133,6508
Ness County,Kansas,78.4391871462104,20,135,1340
Norton County,Kansas,79.1426812624056,20,137,2248
Osage County,Kansas,77.4904985674869,20,139,6558
Osborne County,Kansas,78.180570165499,20,141,1727
Ottawa County,Kansas,77.4740611506577,20,143,2408
Pawnee County,Kansas,77.8725606397613,20,145,2545
Phillips County,Kansas,78.2246974912784,20,147,2388
Pottawatomie County,Kansas,79.8803727140995,20,149,7974
Pratt County,Kansas,77.6993602400724,20,151,4074
Rawlins County,Kansas,79.1452783615222,20,153,1224
Reno County,Kansas,77.752765685217,20,155,25693
Republic County,Kansas,78.1992586047921,20,157,2274
Rice County,Kansas,76.665024286723,20,159,3914
Riley County,Kansas,81.2182689184895,20,161,25895
Rooks County,Kansas,78.1826351539927,20,163,2349
Rush County,Kansas,77.878135493012,20,165,1529
Russell County,Kansas,78.415108500231,20,167,3317
Saline County,Kansas,78.0270930492462,20,169,22173
Scott County,Kansas,78.5073359996031,20,171,2121
Sedgwick County,Kansas,77.5811473153159,20,173,192651
Seward County,Kansas,78.3764214462584,20,175,7429
Shawnee County,Kansas,77.5744053251615,20,177,72584
Sheridan County,Kansas,79.6894643938056,20,179,1099
Sherman County,Kansas,77.2412758285407,20,181,2727
Smith County,Kansas,78.8123974347014,20,183,1726
Stafford County,Kansas,77.0971877633054,20,185,1884
Stanton County,Kansas,79.181923478833,20,187,775
Stevens County,Kansas,78.7807736455209,20,189,1936
Sumner County,Kansas,76.8759577311195,20,191,9110
Thomas County,Kansas,78.9637775744216,20,193,3120
Trego County,Kansas,78.5157790855886,20,195,1232
Wabaunsee County,Kansas,78.8745517064821,20,197,2693
Wallace County,Kansas,79.6130785059799,20,199,611
Washington County,Kansas,79.4077279509414,20,201,2487
Wichita County,Kansas,78.685944488046,20,203,877
Wilson County,Kansas,75.868827066606,20,205,3791
Woodson County,Kansas,76.1461364196326,20,207,1517
Wyandotte County,Kansas,75.7064567992787,20,209,57291
Adair County,Kentucky,76.7896372811212,21,001,7241
Allen County,Kentucky,75.4998953230172,21,003,8061
Anderson County,Kentucky,76.495332261507,21,005,8323
Ballard County,Kentucky,75.1460706041707,21,007,3327
Barren County,Kentucky,76.1702344562083,21,009,16584
Bath County,Kentucky,73.6640383258637,21,011,4447
Bell County,Kentucky,71.8816925775518,21,013,11109
Boone County,Kentucky,78.9071460122873,21,015,43255
Bourbon County,Kentucky,76.0754209405925,21,017,7865
Boyd County,Kentucky,75.2078434019405,21,019,19530
Boyle County,Kentucky,77.1273822733266,21,021,11100
Bracken County,Kentucky,74.6400000046982,21,023,3252
Breathitt County,Kentucky,69.8126767982604,21,025,5290
Breckinridge County,Kentucky,75.5070298724736,21,027,7213
Bullitt County,Kentucky,78.4151631663363,21,029,27874
Butler County,Kentucky,74.8417241836782,21,031,5124
Caldwell County,Kentucky,75.2625528145672,21,033,5232
Calloway County,Kentucky,76.9268843614001,21,035,14937
Campbell County,Kentucky,77.2166261553624,21,037,35203
Carlisle County,Kentucky,75.3358400564866,21,039,2034
Carroll County,Kentucky,73.0915989907789,21,041,4269
Carter County,Kentucky,74.7024106706202,21,043,10319
Casey County,Kentucky,74.6363506169731,21,045,6050
Christian County,Kentucky,75.4852267381987,21,047,25899
Clark County,Kentucky,75.2180837739457,21,049,14498
Clay County,Kentucky,71.4503646681218,21,051,7317
Clinton County,Kentucky,73.7684678157131,21,053,3960
Crittenden County,Kentucky,74.456109733335,21,055,3794
Cumberland County,Kentucky,74.0091795226862,21,057,2604
Daviess County,Kentucky,77.1038232586164,21,059,37677
Edmonson County,Kentucky,76.9905201195268,21,061,4766
Elliott County,Kentucky,75.6889996378805,21,063,2618
Estill County,Kentucky,72.4300513908382,21,065,5829
Fayette County,Kentucky,78.4948362424525,21,067,123142
Fleming County,Kentucky,73.9722419796188,21,069,5539
Floyd County,Kentucky,71.4547347135904,21,071,15422
Franklin County,Kentucky,76.2811582931018,21,073,21058
Fulton County,Kentucky,72.5987988284971,21,075,2744
Gallatin County,Kentucky,72.8039406271679,21,077,2995
Garrard County,Kentucky,77.3300645087974,21,079,6302
Grant County,Kentucky,74.5036678111454,21,081,8334
Graves County,Kentucky,75.7259966059578,21,083,14419
Grayson County,Kentucky,73.8695563325684,21,085,9897
Green County,Kentucky,75.9968204720799,21,087,4495
Greenup County,Kentucky,75.5765068798268,21,089,14465
Hancock County,Kentucky,76.7334440005717,21,091,3361
Hardin County,Kentucky,77.2136056721165,21,093,39401
Harlan County,Kentucky,70.8569936188986,21,095,11343
Harrison County,Kentucky,74.7640112274895,21,097,7179
Hart County,Kentucky,74.896977074417,21,099,7115
Henderson County,Kentucky,75.8940369072721,21,101,18787
Henry County,Kentucky,75.2144286679198,21,103,6008
Hickman County,Kentucky,75.6300108686608,21,105,1983
Hopkins County,Kentucky,74.440684395275,21,107,18495
Jackson County,Kentucky,72.8168531304896,21,109,5712
Jefferson County,Kentucky,76.544252005117,21,111,305832
Jessamine County,Kentucky,77.5908807311448,21,113,18012
Johnson County,Kentucky,72.5237472681456,21,115,9154
Kenton County,Kentucky,76.28143178253,21,117,61800
Knott County,Kentucky,72.4803059768077,21,119,5892
Knox County,Kentucky,72.6874663937597,21,121,12350
Larue County,Kentucky,75.9363394593175,21,123,5221
Laurel County,Kentucky,74.9410910573521,21,125,22931
Lawrence County,Kentucky,73.1777231839005,21,127,5823
Lee County,Kentucky,71.3136629909835,21,129,2951
Leslie County,Kentucky,70.8410694570063,21,131,4206
Letcher County,Kentucky,71.8899510272299,21,133,9366
Lewis County,Kentucky,73.9891850665901,21,135,5003
Lincoln County,Kentucky,74.8010803279279,21,137,9692
Livingston County,Kentucky,74.7992812208588,21,139,3569
Logan County,Kentucky,75.6288985939055,21,141,10912
Lyon County,Kentucky,76.6069945683883,21,143,3294
McCracken County,Kentucky,75.8125243300801,21,145,27037
McCreary County,Kentucky,72.356271126072,21,147,6312
McLean County,Kentucky,74.8788816731963,21,149,3770
Madison County,Kentucky,76.8035787066163,21,151,31484
Magoffin County,Kentucky,72.4484159744822,21,153,4931
Marion County,Kentucky,76.0160422000093,21,155,7368
Marshall County,Kentucky,75.5669537198296,21,157,11963
Martin County,Kentucky,72.2412875292397,21,159,4449
Mason County,Kentucky,74.5352101143641,21,161,6569
Meade County,Kentucky,76.5786387736265,21,163,10342
Menifee County,Kentucky,74.2024346998078,21,165,2379
Mercer County,Kentucky,75.6027895181906,21,167,8745
Metcalfe County,Kentucky,74.1489539068141,21,169,3919
Monroe County,Kentucky,73.4841320485966,21,171,4401
