County,State,mean_life_expectancy,State_FIPS,County_FIPS,Rent Burden Count (+50%)
Seminole County,Georgia,73.6092805430089,13,253,238.0
Spalding County,Georgia,74.6017277015724,13,255,2033.0
Stephens County,Georgia,73.7753654217199,13,257,473.0
Stewart County,Georgia,74.4562707570844,13,259,114.0
Sumter County,Georgia,74.3226006260793,13,261,1020.0
Talbot County,Georgia,74.7648988477763,13,263,66.0
Taliaferro County,Georgia,74.7025631630207,13,265,34.0
Tattnall County,Georgia,75.1531885694348,13,267,250.0
Taylor County,Georgia,74.5078041480481,13,269,259.0
Telfair County,Georgia,77.650119684055,13,271,295.0
Terrell County,Georgia,74.140676112874,13,273,295.0
Thomas County,Georgia,75.3560942395986,13,275,1627.0
Tift County,Georgia,74.5373875864907,13,277,1171.0
Toombs County,Georgia,74.3958270598409,13,279,868.0
Towns County,Georgia,78.2280698684163,13,281,169.0
Treutlen County,Georgia,75.1610079961081,13,283,146.0
Troup County,Georgia,75.3443414702564,13,285,2942.0
Turner County,Georgia,72.8111618714218,13,287,277.0
Twiggs County,Georgia,74.154018930898,13,289,12.0
Union County,Georgia,79.019354209674,13,291,469.0
Upson County,Georgia,73.0857159664714,13,293,692.0
Walker County,Georgia,75.2369204895091,13,295,1428.0
Walton County,Georgia,76.7752979599534,13,297,2164.0
Ware County,Georgia,73.511007331741,13,299,1265.0
Warren County,Georgia,74.7239511667808,13,301,179.0
Washington County,Georgia,75.5371230880087,13,303,414.0
Wayne County,Georgia,73.9998824370215,13,305,447.0
Webster County,Georgia,78.7050174485104,13,307,5.0
Wheeler County,Georgia,78.0130875152053,13,309,106.0
White County,Georgia,79.1471942604005,13,311,516.0
Whitfield County,Georgia,77.6588073389721,13,313,1868.0
Wilcox County,Georgia,75.5955557220329,13,315,94.0
Wilkes County,Georgia,74.7109821773082,13,317,244.0
Wilkinson County,Georgia,74.2134610540593,13,319,126.0
Worth County,Georgia,75.2823894340214,13,321,592.0
Hawaii County,Hawaii,80.2568352732976,15,001,5106.0
Honolulu County,Hawaii,81.8153393419279,15,003,37201.0
Kauai County,Hawaii,81.6741363224012,15,007,1480.0
Kalawao County,Hawaii,81.9874484177554,15,005,0.0
Maui County,Hawaii,81.9874484177554,15,009,4708.0
Ada County,Idaho,80.936014639849,16,001,10887.0
Adams County,Idaho,80.7342053228818,16,003,39.0
Bannock County,Idaho,77.2122914211476,16,005,2214.0
Bear Lake County,Idaho,79.0613207816828,16,007,75.0
Benewah County,Idaho,76.2461373514745,16,009,102.0
Bingham County,Idaho,77.9455324012578,16,011,447.0
Blaine County,Idaho,83.586055802518,16,013,416.0
Boise County,Idaho,82.0989425092998,16,015,98.0
Bonner County,Idaho,79.7451883809608,16,017,1003.0
Bonneville County,Idaho,78.3743634856776,16,019,2525.0
Boundary County,Idaho,79.6031633422756,16,021,121.0
Butte County,Idaho,78.9051613332128,16,023,17.0
Camas County,Idaho,80.6787625407407,16,025,11.0
Canyon County,Idaho,79.1781137309207,16,027,3779.0
Caribou County,Idaho,78.0709706007136,16,029,35.0
Cassia County,Idaho,78.1039269817433,16,031,235.0
Clearwater County,Idaho,78.9377108765173,16,035,120.0
Custer County,Idaho,80.3146828521566,16,037,67.0
Elmore County,Idaho,78.1176729196358,16,039,506.0
Franklin County,Idaho,79.2301783970525,16,041,170.0
Fremont County,Idaho,79.8235832335636,16,043,110.0
Gem County,Idaho,77.905801191209,16,045,232.0
Gooding County,Idaho,78.7387198970402,16,047,183.0
Idaho County,Idaho,80.2178264275529,16,049,239.0
Jefferson County,Idaho,79.5669957861167,16,051,136.0
Jerome County,Idaho,78.4700208501214,16,053,352.0
Kootenai County,Idaho,79.4359446608442,16,055,3578.0
Latah County,Idaho,82.1128266621932,16,057,1783.0
Lemhi County,Idaho,78.7793898464421,16,059,147.0
Lewis County,Idaho,78.6381338375493,16,061,82.0
Lincoln County,Idaho,78.0362194422426,16,063,67.0
Madison County,Idaho,80.6889395461325,16,065,2376.0
Minidoka County,Idaho,78.6052731644612,16,067,242.0
Nez Perce County,Idaho,77.7039177057161,16,069,1052.0
Oneida County,Idaho,79.4799737029482,16,071,17.0
Owyhee County,Idaho,79.1677631761969,16,073,125.0
Payette County,Idaho,77.9039479900526,16,075,285.0
Power County,Idaho,78.0640388607191,16,077,11.0
Shoshone County,Idaho,75.3833244735253,16,079,358.0
Teton County,Idaho,83.0603039631204,16,081,95.0
Twin Falls County,Idaho,78.3488494589197,16,083,1793.0
Valley County,Idaho,82.1515978768587,16,085,230.0
Washington County,Idaho,78.4399257900155,16,087,275.0
Adams County,Illinois,78.4108241377861,17,001,1490.0
Alexander County,Illinois,74.1333452633517,17,003,84.0
Bond County,Illinois,78.5713401113639,17,005,264.0
Boone County,Illinois,79.9428582701447,17,007,526.0
Brown County,Illinois,78.1777281866588,17,009,27.0
Bureau County,Illinois,78.544061938755,17,011,487.0
Calhoun County,Illinois,78.8043394171538,17,013,31.0
Carroll County,Illinois,78.8910292385652,17,015,191.0
Cass County,Illinois,76.8280964783694,17,017,117.0
Champaign County,Illinois,80.6263274745649,17,019,9963.0
Christian County,Illinois,76.9275240211095,17,021,493.0
Clark County,Illinois,76.8952527936551,17,023,197.0
Clay County,Illinois,77.0093201944133,17,025,172.0
Clinton County,Illinois,79.5135151308142,17,027,494.0
Coles County,Illinois,78.3813214032447,17,029,1926.0
Cook County,Illinois,79.6459409529399,17,031,204825.0
Crawford County,Illinois,77.3638985239203,17,033,400.0
Cumberland County,Illinois,78.8024357091009,17,035,54.0
DeKalb County,Illinois,79.7664837822661,17,037,4068.0
De Witt County,Illinois,76.9447382641543,17,039,132.0
Douglas County,Illinois,78.9587687134287,17,041,337.0
DuPage County,Illinois,82.4747645860602,17,043,19368.0
Edgar County,Illinois,76.5809520655277,17,045,387.0
Edwards County,Illinois,77.2841835757641,17,047,33.0
Effingham County,Illinois,78.2284970466595,17,049,418.0
Fayette County,Illinois,78.15145433359,17,051,265.0
Ford County,Illinois,76.4781750643941,17,053,317.0
Franklin County,Illinois,75.2641596257497,17,055,708.0
Fulton County,Illinois,76.5894502597691,17,057,494.0
Gallatin County,Illinois,73.9544052557327,17,059,56.0
Greene County,Illinois,76.704348333612,17,061,109.0
Grundy County,Illinois,78.4351972231916,17,063,1023.0
Hamilton County,Illinois,77.2472698523594,17,065,82.0
Hancock County,Illinois,79.6350662847843,17,067,140.0
Hardin County,Illinois,74.5135946282719,17,069,16.0
Henderson County,Illinois,78.4859612869517,17,071,36.0
Henry County,Illinois,79.2013348518121,17,073,574.0
Iroquois County,Illinois,76.1477142458242,17,075,526.0
Jackson County,Illinois,78.5878534476742,17,077,3583.0
Jasper County,Illinois,79.0401561393534,17,079,179.0
Jefferson County,Illinois,76.7221942734513,17,081,744.0
Jersey County,Illinois,76.9407975345608,17,083,229.0
Jo Daviess County,Illinois,81.0296249222373,17,085,281.0
Johnson County,Illinois,78.2945422827274,17,087,114.0
Kane County,Illinois,81.6486766034134,17,089,11100.0
Kankakee County,Illinois,77.1980838403221,17,091,3169.0
Kendall County,Illinois,81.4692131135771,17,093,1482.0
Knox County,Illinois,76.5044872354115,17,095,1652.0
Lake County,Illinois,81.5591954426621,17,097,13665.0
LaSalle County,Illinois,77.107957532664,17,099,2497.0
Lawrence County,Illinois,76.0269519509141,17,101,174.0
Lee County,Illinois,78.0134731999883,17,103,773.0
Livingston County,Illinois,76.7332904110693,17,105,881.0
Logan County,Illinois,77.4008293188705,17,107,434.0
McDonough County,Illinois,78.4444478529811,17,109,1078.0
McHenry County,Illinois,80.7531994834873,17,111,4752.0
McLean County,Illinois,79.9762009223215,17,113,5109.0
Macon County,Illinois,77.0990227815866,17,115,3272.0
Macoupin County,Illinois,77.2591203021162,17,117,1035.0
Madison County,Illinois,76.7324062492844,17,119,7077.0
Marion County,Illinois,75.1421050344638,17,121,723.0
Marshall County,Illinois,76.9141990516706,17,123,123.0
Mason County,Illinois,76.4236932903109,17,125,214.0
Massac County,Illinois,75.2219992331137,17,127,342.0
Menard County,Illinois,78.6588999802911,17,129,201.0
Mercer County,Illinois,78.5940461505723,17,131,224.0
Monroe County,Illinois,80.9391997169105,17,133,512.0
Montgomery County,Illinois,77.3602207915958,17,135,397.0
Morgan County,Illinois,77.2723085467454,17,137,837.0
Moultrie County,Illinois,77.792969123772,17,139,159.0
Ogle County,Illinois,78.7416951008014,17,141,824.0
Peoria County,Illinois,77.53537224199,17,143,5890.0
Perry County,Illinois,77.1032184657454,17,145,357.0
Piatt County,Illinois,79.2199866938064,17,147,221.0
Pike County,Illinois,77.6917173952783,17,149,131.0
Pope County,Illinois,78.2212071836404,17,151,39.0
Pulaski County,Illinois,74.551360732663,17,153,135.0
Putnam County,Illinois,79.0375984614486,17,155,62.0
Randolph County,Illinois,77.6581271215119,17,157,297.0
Richland County,Illinois,77.5359630091977,17,159,276.0
Rock Island County,Illinois,78.171954890751,17,161,3721.0
Saint Clair County,Illinois,76.6052403646212,17,163,8468.0
Saline County,Illinois,74.2451269202975,17,165,459.0
Sangamon County,Illinois,77.9718269806759,17,167,6371.0
Schuyler County,Illinois,77.6502435897883,17,169,44.0
Scott County,Illinois,77.5595225077691,17,171,38.0
Shelby County,Illinois,79.6537542401869,17,173,202.0
Stark County,Illinois,76.7622823207536,17,175,66.0
Stephenson County,Illinois,79.0486179545879,17,177,889.0
Tazewell County,Illinois,78.6934183516167,17,179,2047.0
Union County,Illinois,76.29997752897,17,181,182.0
Vermilion County,Illinois,75.3587334703099,17,183,1897.0
Wabash County,Illinois,78.0692022385948,17,185,239.0
Warren County,Illinois,78.1600867943729,17,187,236.0
Washington County,Illinois,78.8975589650485,17,189,122.0
Wayne County,Illinois,77.3870650245161,17,191,236.0
White County,Illinois,75.4267189955755,17,193,163.0
Whiteside County,Illinois,77.9787431556263,17,195,1087.0
Will County,Illinois,79.8733403907914,17,197,10318.0
Williamson County,Illinois,77.1459331591583,17,199,1503.0
Winnebago County,Illinois,76.9262091847846,17,201,9260.0
Woodford County,Illinois,79.9848430144303,17,203,480.0
Adams County,Indiana,78.5134479392771,18,001,437.0
Allen County,Indiana,77.1861086597315,18,003,8988.0
Bartholomew County,Indiana,78.1362788276523,18,005,1541.0
Benton County,Indiana,77.7252618267823,18,007,174.0
Blackford County,Indiana,75.6251086287901,18,009,255.0
Boone County,Indiana,78.6768046513842,18,011,969.0
Brown County,Indiana,79.261608014995,18,013,236.0
Carroll County,Indiana,79.1951296359396,18,015,148.0
Cass County,Indiana,76.4895005919055,18,017,561.0
Clark County,Indiana,75.2892462175026,18,019,2303.0
Clay County,Indiana,76.3144100317122,18,021,280.0
Clinton County,Indiana,76.6383525411855,18,023,536.0
Crawford County,Indiana,74.8320476778739,18,025,67.0
Daviess County,Indiana,76.521913021406,18,027,511.0
Dearborn County,Indiana,77.4086281975652,18,029,826.0
Decatur County,Indiana,76.9293928284762,18,031,399.0
DeKalb County,Indiana,77.024671861896,18,033,472.0
Delaware County,Indiana,75.2373410921926,18,035,4764.0
Dubois County,Indiana,78.8383448029203,18,037,670.0
Elkhart County,Indiana,78.3655219221084,18,039,4012.0
Fayette County,Indiana,73.3178804469784,18,041,694.0
Floyd County,Indiana,76.463432252425,18,043,1617.0
Fountain County,Indiana,76.3755465816679,18,045,250.0
Franklin County,Indiana,78.0893222889317,18,047,150.0
Fulton County,Indiana,75.8956915167152,18,049,314.0
Gibson County,Indiana,77.4047734174084,18,051,400.0
Grant County,Indiana,74.7590112192379,18,053,1697.0
Greene County,Indiana,76.2644140536446,18,055,363.0
Hamilton County,Indiana,81.884650572333,18,057,4647.0
Hancock County,Indiana,78.5229511085764,18,059,750.0
Harrison County,Indiana,77.0288587138352,18,061,265.0
Hendricks County,Indiana,79.5668269026541,18,063,2198.0
Henry County,Indiana,75.1536115586724,18,065,849.0
Howard County,Indiana,74.9489047191676,18,067,2499.0
Huntington County,Indiana,76.8933100346019,18,069,550.0
Jackson County,Indiana,75.7248895843749,18,071,948.0
Jasper County,Indiana,77.2315077886883,18,073,585.0
Jay County,Indiana,75.3527950484122,18,075,240.0
Jefferson County,Indiana,75.3082469802004,18,077,807.0
Jennings County,Indiana,74.2441076770204,18,079,410.0
Johnson County,Indiana,78.1606030896181,18,081,2384.0
Knox County,Indiana,75.8089688039943,18,083,911.0
Kosciusko County,Indiana,78.2258163599591,18,085,1080.0
LaGrange County,Indiana,79.0160906526951,18,087,121.0
Lake County,Indiana,76.3165240703889,18,089,12582.0
LaPorte County,Indiana,75.9947697509825,18,091,2449.0
Lawrence County,Indiana,76.2260868408691,18,093,705.0
Madison County,Indiana,75.6408537948172,18,095,3401.0
Marion County,Indiana,76.0231918226523,18,097,40828.0
Marshall County,Indiana,78.5479376513577,18,099,826.0
Martin County,Indiana,77.4485911968536,18,101,157.0
Miami County,Indiana,76.614891042199,18,103,678.0
Monroe County,Indiana,80.2019980871782,18,105,8216.0
Montgomery County,Indiana,77.0770551381436,18,107,674.0
Morgan County,Indiana,76.5510003801977,18,109,953.0
Newton County,Indiana,76.5467140301838,18,111,124.0
Noble County,Indiana,77.1433217450604,18,113,504.0
Ohio County,Indiana,77.2840359821668,18,115,74.0
Orange County,Indiana,75.8975861765461,18,117,355.0
Owen County,Indiana,76.3091592124924,18,119,216.0
Parke County,Indiana,78.1275939063661,18,121,200.0
Perry County,Indiana,77.1125803106419,18,123,224.0
Pike County,Indiana,76.4982144415491,18,125,102.0
Porter County,Indiana,78.4128660675834,18,127,3538.0
Posey County,Indiana,78.425776546236,18,129,401.0
Pulaski County,Indiana,75.5842513794555,18,131,166.0
Putnam County,Indiana,77.8172275043327,18,133,317.0
Randolph County,Indiana,76.006880409403,18,135,398.0
Ripley County,Indiana,77.0192000687785,18,137,465.0
Rush County,Indiana,75.7847689002841,18,139,312.0
Saint Joseph County,Indiana,76.9424576770335,18,141,7017.0
Scott County,Indiana,71.8852686350857,18,143,342.0
Shelby County,Indiana,76.9623904049306,18,145,783.0
Spencer County,Indiana,78.2640050756729,18,147,213.0
Starke County,Indiana,74.0850906806,18,149,294.0
Steuben County,Indiana,78.9807084719464,18,151,169.0
Sullivan County,Indiana,75.5407164932122,18,153,432.0
Switzerland County,Indiana,75.6498118795752,18,155,151.0
Tippecanoe County,Indiana,79.3086801306452,18,157,8436.0
Tipton County,Indiana,78.2844543105133,18,159,144.0
Union County,Indiana,75.9758372116617,18,161,84.0
Vanderburgh County,Indiana,76.4096222747169,18,163,6176.0
Vermillion County,Indiana,75.1270780763051,18,165,279.0
Vigo County,Indiana,76.1468585391734,18,167,4116.0
Wabash County,Indiana,76.0170818504882,18,169,684.0
Warren County,Indiana,78.8663434372275,18,171,136.0
Warrick County,Indiana,78.7487087333079,18,173,829.0
Washington County,Indiana,74.8825225677883,18,175,470.0
Wayne County,Indiana,74.1733612406662,18,177,1207.0
Wells County,Indiana,78.0517499670961,18,179,452.0
White County,Indiana,77.0203489990279,18,181,304.0
Whitley County,Indiana,78.9871283977797,18,183,255.0
Adair County,Iowa,78.2551121361173,19,001,133.0
Adams County,Iowa,78.7718115839805,19,003,7.0
Allamakee County,Iowa,79.3669401432937,19,005,205.0
Appanoose County,Iowa,76.6607425800552,19,007,267.0
Audubon County,Iowa,78.4273617191079,19,009,86.0
Benton County,Iowa,80.5921417599229,19,011,218.0
Black Hawk County,Iowa,78.8427102793679,19,013,4526.0
Boone County,Iowa,78.7312281931819,19,015,331.0
Bremer County,Iowa,81.6533417308396,19,017,318.0
Buchanan County,Iowa,79.1937160141014,19,019,253.0
Buena Vista County,Iowa,80.1005167453593,19,021,246.0
Butler County,Iowa,78.9103284380656,19,023,179.0
Calhoun County,Iowa,78.612802904761,19,025,152.0
Carroll County,Iowa,79.8096857697095,19,027,291.0
Cass County,Iowa,77.2174569311579,19,029,195.0
Cedar County,Iowa,81.3748755703204,19,031,117.0
Cerro Gordo County,Iowa,78.6775782935106,19,033,992.0
Cherokee County,Iowa,79.4649432424677,19,035,74.0
Chickasaw County,Iowa,79.7492860640218,19,037,112.0
Clarke County,Iowa,77.5406562263327,19,039,201.0
Clay County,Iowa,79.7809698268811,19,041,371.0
Clayton County,Iowa,80.4572821123904,19,043,280.0
Clinton County,Iowa,77.9845995070331,19,045,1180.0
Crawford County,Iowa,79.0291086889762,19,047,260.0
Dallas County,Iowa,82.5092321059997,19,049,1234.0
Davis County,Iowa,79.2836063036186,19,051,54.0
Decatur County,Iowa,78.5927446811498,19,053,151.0
Delaware County,Iowa,80.4820288066423,19,055,144.0
Des Moines County,Iowa,78.1735552330975,19,057,1223.0
Dickinson County,Iowa,81.0249856628752,19,059,276.0
Dubuque County,Iowa,80.4207738457331,19,061,2361.0
Emmet County,Iowa,78.8393890947691,19,063,164.0
Fayette County,Iowa,78.6772728086239,19,065,389.0
Floyd County,Iowa,79.685447421035,19,067,387.0
Franklin County,Iowa,79.6389075080029,19,069,148.0
Fremont County,Iowa,78.0999004267531,19,071,59.0
Greene County,Iowa,78.7346624124314,19,073,154.0
Grundy County,Iowa,80.6145289480339,19,075,88.0
Guthrie County,Iowa,79.5641665022185,19,077,160.0
Hamilton County,Iowa,80.1609284126627,19,079,282.0
Hancock County,Iowa,80.9101050476889,19,081,195.0
Hardin County,Iowa,79.1435330787377,19,083,290.0
Harrison County,Iowa,77.3772522663472,19,085,235.0
Henry County,Iowa,78.7286248314187,19,087,250.0
Howard County,Iowa,79.194340200864,19,089,72.0
Humboldt County,Iowa,79.6320542010523,19,091,139.0
Ida County,Iowa,78.0570032611787,19,093,68.0
Iowa County,Iowa,79.4138252408093,19,095,237.0
Jackson County,Iowa,79.3222276323336,19,097,267.0
Jasper County,Iowa,79.3472454731249,19,099,544.0
Jefferson County,Iowa,80.0965479754017,19,101,362.0
Johnson County,Iowa,82.6992543095309,19,103,8343.0
Jones County,Iowa,80.869223430138,19,105,244.0
Keokuk County,Iowa,79.8575298718056,19,107,165.0
Kossuth County,Iowa,80.5664451382283,19,109,271.0
Lee County,Iowa,76.3365051831041,19,111,631.0
Linn County,Iowa,80.4994811964469,19,113,4532.0
Louisa County,Iowa,78.8459264697935,19,115,118.0
Lucas County,Iowa,78.5389429557975,19,117,115.0
Lyon County,Iowa,81.2413745878942,19,119,50.0
Madison County,Iowa,79.4918359348292,19,121,113.0
Mahaska County,Iowa,78.7128660620579,19,123,566.0
Marion County,Iowa,78.9001129468847,19,125,455.0
Marshall County,Iowa,77.2872366356519,19,127,590.0
Mills County,Iowa,78.5358047037252,19,129,230.0
Mitchell County,Iowa,80.1271744524666,19,131,46.0
Monona County,Iowa,76.8870776940436,19,133,123.0
Monroe County,Iowa,76.7418553052528,19,135,115.0
Montgomery County,Iowa,77.3006432830175,19,137,161.0
Muscatine County,Iowa,79.0058748363869,19,139,778.0
O'Brien County,Iowa,78.9803248784299,19,141,380.0
Osceola County,Iowa,80.0390506030993,19,143,100.0
Page County,Iowa,78.4607096970074,19,145,365.0
Palo Alto County,Iowa,79.1156486710083,19,147,91.0
Plymouth County,Iowa,80.1008264832932,19,149,271.0
Pocahontas County,Iowa,77.6750052977293,19,151,96.0
Polk County,Iowa,79.0565951609904,19,153,12465.0
Pottawattamie County,Iowa,77.9324766632591,19,155,2104.0
Poweshiek County,Iowa,79.2053792593986,19,157,482.0
Ringgold County,Iowa,78.1406975987493,19,159,43.0
Sac County,Iowa,78.9282456440612,19,161,86.0
Scott County,Iowa,79.2153182132883,19,163,4606.0
Shelby County,Iowa,79.9561073660236,19,165,75.0
Sioux County,Iowa,83.1878954556268,19,167,392.0
Story County,Iowa,82.1876477624592,19,169,5596.0
Tama County,Iowa,78.2031631134545,19,171,205.0
Taylor County,Iowa,78.8306243010605,19,173,37.0
Union County,Iowa,77.8365010415556,19,175,234.0
Van Buren County,Iowa,77.4223928525275,19,177,63.0
Wapello County,Iowa,76.8082383834938,19,179,912.0
Warren County,Iowa,79.8163535519277,19,181,911.0
Washington County,Iowa,79.4788905418761,19,183,321.0
Wayne County,Iowa,77.2008008696009,19,185,65.0
Webster County,Iowa,77.1316226394583,19,187,980.0
Winnebago County,Iowa,79.6069692706177,19,189,126.0
Winneshiek County,Iowa,82.181839369809,19,191,376.0
Woodbury County,Iowa,77.5712141695599,19,193,2285.0
Worth County,Iowa,78.8062526098977,19,195,74.0
Wright County,Iowa,79.260243591855,19,197,191.0
Allen County,Kansas,76.296442179502,20,001,304.0
Anderson County,Kansas,77.4978766381638,20,003,77.0
Atchison County,Kansas,77.1218929033048,20,005,246.0
Barber County,Kansas,75.8851799165542,20,007,57.0
Barton County,Kansas,77.6943522206123,20,009,464.0
Bourbon County,Kansas,75.7805826979928,20,011,284.0
Brown County,Kansas,76.2127661832412,20,013,185.0
Butler County,Kansas,77.489409978807,20,015,1343.0
Chase County,Kansas,77.4313174780199,20,017,19.0
Chautauqua County,Kansas,75.9417782677118,20,019,43.0
Cherokee County,Kansas,74.5368697338865,20,021,258.0
Cheyenne County,Kansas,80.2740876924938,20,023,21.0
Clark County,Kansas,78.546380078636,20,025,27.0
Clay County,Kansas,79.2986998495732,20,027,67.0
Cloud County,Kansas,76.9839385539818,20,029,127.0
Coffey County,Kansas,77.3387666304988,20,031,124.0
Comanche County,Kansas,74.6535197080675,20,033,14.0
Cowley County,Kansas,75.4333020385884,20,035,591.0
Crawford County,Kansas,75.8845581826386,20,037,1706.0
Decatur County,Kansas,78.7033979802397,20,039,45.0
Dickinson County,Kansas,77.7267898884119,20,041,520.0
Doniphan County,Kansas,78.3355054831398,20,043,138.0
Douglas County,Kansas,80.5409003031295,20,045,6090.0
Edwards County,Kansas,75.5552274283807,20,047,31.0
Elk County,Kansas,75.4531570390588,20,049,31.0
Ellis County,Kansas,79.3473569495684,20,051,946.0
Ellsworth County,Kansas,77.4280280374497,20,053,61.0
Finney County,Kansas,78.7869074688073,20,055,640.0
Ford County,Kansas,77.8995229960608,20,057,559.0
Franklin County,Kansas,76.9443861594414,20,059,443.0
Geary County,Kansas,75.8790094745933,20,061,1212.0
Gove County,Kansas,79.419483750467,20,063,15.0
Graham County,Kansas,79.2408043690513,20,065,39.0
Grant County,Kansas,77.7419315631402,20,067,44.0
Gray County,Kansas,78.6448017823615,20,069,27.0
Greeley County,Kansas,77.8667372720826,20,071,19.0
Greenwood County,Kansas,76.0257498043061,20,073,69.0
Hamilton County,Kansas,77.0975641728458,20,075,6.0
Harper County,Kansas,74.814938041584,20,077,79.0
Harvey County,Kansas,78.56757787273,20,079,655.0
Haskell County,Kansas,78.666800564675,20,081,21.0
Hodgeman County,Kansas,79.5246784915692,20,083,9.0
Jackson County,Kansas,78.0419480619315,20,085,288.0
Jefferson County,Kansas,78.5290364704605,20,087,110.0
Jewell County,Kansas,78.808063186452,20,089,44.0
Johnson County,Kansas,81.6527215051749,20,091,11572.0
Kearny County,Kansas,77.5302794799682,20,093,22.0
Kingman County,Kansas,74.6278901431386,20,095,81.0
Kiowa County,Kansas,79.0685167665611,20,097,21.0
Labette County,Kansas,74.762889218533,20,099,423.0
Lane County,Kansas,76.1659049016389,20,101,9.0
Leavenworth County,Kansas,79.0406656561928,20,103,1475.0
Lincoln County,Kansas,78.8245153656251,20,105,20.0
Linn County,Kansas,77.7355196678004,20,107,93.0
Logan County,Kansas,78.304344959266,20,109,22.0
Lyon County,Kansas,78.732525948648,20,111,1215.0
McPherson County,Kansas,78.2587085605267,20,113,678.0
Marion County,Kansas,78.3204531074937,20,115,106.0
Marshall County,Kansas,78.7333253808541,20,117,87.0
Meade County,Kansas,78.0996531517558,20,119,27.0
Miami County,Kansas,79.4747303593677,20,121,402.0
Mitchell County,Kansas,78.1330726385482,20,123,102.0
Montgomery County,Kansas,75.0210095659171,20,125,654.0
Morris County,Kansas,78.5873082591794,20,127,48.0
Morton County,Kansas,76.4203322698757,20,129,53.0
Nemaha County,Kansas,79.3480654714732,20,131,118.0
Neosho County,Kansas,76.7641253365272,20,133,350.0
Ness County,Kansas,77.702102149672,20,135,17.0
Norton County,Kansas,78.4709656506896,20,137,47.0
Osage County,Kansas,76.9564905099149,20,139,215.0
Osborne County,Kansas,78.0700790228275,20,141,48.0
Ottawa County,Kansas,77.1266260740639,20,143,58.0
Pawnee County,Kansas,76.6267726388332,20,145,72.0
Phillips County,Kansas,77.9499874974461,20,147,49.0
Pottawatomie County,Kansas,80.0065827988021,20,149,308.0
Pratt County,Kansas,77.2196994632044,20,151,97.0
Rawlins County,Kansas,78.5680130066458,20,153,18.0
Reno County,Kansas,77.4902397252843,20,155,1543.0
Republic County,Kansas,78.0626266501808,20,157,104.0
Rice County,Kansas,76.549515223861,20,159,134.0
Riley County,Kansas,80.6403113604532,20,161,4103.0
Rooks County,Kansas,77.9601280859414,20,163,45.0
Rush County,Kansas,77.1481283491402,20,165,64.0
Russell County,Kansas,78.3712769112537,20,167,133.0
Saline County,Kansas,77.9865711524777,20,169,1337.0
Scott County,Kansas,78.7661102534979,20,171,51.0
Sedgwick County,Kansas,77.4457377481101,20,173,14468.0
Seward County,Kansas,78.0703857961067,20,175,427.0
Shawnee County,Kansas,77.1236693121544,20,177,5484.0
Sheridan County,Kansas,79.1071805061808,20,179,19.0
Sherman County,Kansas,77.7253680414713,20,181,159.0
Smith County,Kansas,78.3775937804681,20,183,43.0
Stafford County,Kansas,76.9745605640443,20,185,46.0
Stanton County,Kansas,78.6627703167398,20,187,6.0
Stevens County,Kansas,77.7780376737215,20,189,82.0
Sumner County,Kansas,76.7002787379991,20,191,361.0
Thomas County,Kansas,78.1227494048539,20,193,251.0
Trego County,Kansas,77.9226385495747,20,195,21.0
Wabaunsee County,Kansas,78.8674230282095,20,197,39.0
Wallace County,Kansas,80.4032038853101,20,199,0.0
Washington County,Kansas,79.2783420746166,20,201,50.0
Wichita County,Kansas,78.9883039661119,20,203,33.0
Wilson County,Kansas,75.7805919134799,20,205,173.0
Woodson County,Kansas,75.406218063147,20,207,41.0
Wyandotte County,Kansas,75.7837216710976,20,209,5622.0
Adair County,Kentucky,76.6118721957864,21,001,203.0
Allen County,Kentucky,75.1924959216863,21,003,472.0
Anderson County,Kentucky,75.9485275148363,21,005,403.0
Ballard County,Kentucky,75.0008624394233,21,007,90.0
Barren County,Kentucky,75.6183089086578,21,009,1503.0
Bath County,Kentucky,73.1148194016368,21,011,144.0
Bell County,Kentucky,71.0210164727217,21,013,900.0
Boone County,Kentucky,78.8102985354222,21,015,2430.0
Bourbon County,Kentucky,75.857328951943,21,017,446.0
Boyd County,Kentucky,74.2002167866327,21,019,1017.0
Boyle County,Kentucky,76.8041369881556,21,021,668.0
Bracken County,Kentucky,73.7837822732568,21,023,138.0
Breathitt County,Kentucky,69.9397131576984,21,025,262.0
Breckinridge County,Kentucky,75.5676656624348,21,027,159.0
Bullitt County,Kentucky,78.1579773177277,21,029,770.0
Butler County,Kentucky,74.9249343350633,21,031,173.0
Caldwell County,Kentucky,75.0271984211015,21,033,148.0
Calloway County,Kentucky,77.1298971942463,21,035,1457.0
Campbell County,Kentucky,77.4664337849581,21,037,2519.0
Carlisle County,Kentucky,75.1603900572402,21,039,68.0
Carroll County,Kentucky,72.1510984551111,21,041,248.0
Carter County,Kentucky,73.9860780516307,21,043,367.0
Casey County,Kentucky,74.9753594344314,21,045,138.0
Christian County,Kentucky,75.2641419796735,21,047,2645.0
Clark County,Kentucky,74.6367568013828,21,049,691.0
Clay County,Kentucky,70.8458747638822,21,051,457.0
Clinton County,Kentucky,73.9653611146458,21,053,126.0
Crittenden County,Kentucky,74.4597431049398,21,055,76.0
Cumberland County,Kentucky,73.6012843152305,21,057,75.0
Daviess County,Kentucky,76.8868090777568,21,059,2681.0
Edmonson County,Kentucky,76.3853693829538,21,061,180.0
Elliott County,Kentucky,75.4990964268554,21,063,106.0
Estill County,Kentucky,71.881666471421,21,065,312.0
