County,State,mean_life_expectancy,State_FIPS,County_FIPS,Bachelor's Degree or Higher (%)
Taliaferro County,Georgia,74.5589942222357,13,265,9.9
Tattnall County,Georgia,74.9764929055611,13,267,11.0
Taylor County,Georgia,74.951894748469,13,269,11.1
Telfair County,Georgia,77.2167856486671,13,271,9.3
Terrell County,Georgia,74.1184441419523,13,273,11.2
Thomas County,Georgia,75.421638660751,13,275,19.2
Tift County,Georgia,75.1145113471516,13,277,16.8
Toombs County,Georgia,74.3077119218903,13,279,15.7
Towns County,Georgia,77.8388989997476,13,281,22.4
Treutlen County,Georgia,75.3126646406623,13,283,14.8
Troup County,Georgia,75.2649957965081,13,285,18.7
Turner County,Georgia,73.6556082234005,13,287,11.7
Twiggs County,Georgia,74.2540456871956,13,289,9.7
Union County,Georgia,78.3529083964571,13,291,21.9
Upson County,Georgia,73.4150444672584,13,293,12.1
Walker County,Georgia,74.9581268639558,13,295,14.7
Walton County,Georgia,76.4248015912166,13,297,17.9
Ware County,Georgia,73.990969495044,13,299,12.9
Warren County,Georgia,74.3353854609358,13,301,12.5
Washington County,Georgia,75.4657894840954,13,303,12.9
Wayne County,Georgia,74.2533588163464,13,305,13.1
Webster County,Georgia,78.6200171926009,13,307,7.6
Wheeler County,Georgia,76.7946226180316,13,309,5.6
White County,Georgia,78.5154915927327,13,311,20.7
Whitfield County,Georgia,77.204149725482,13,313,14.0
Wilcox County,Georgia,75.2621635639276,13,315,8.5
Wilkes County,Georgia,74.9946507490401,13,317,15.7
Wilkinson County,Georgia,74.0706208537138,13,319,7.4
Worth County,Georgia,75.9791174696686,13,321,9.4
Hawaii County,Hawaii,80.1318361847079,15,001,26.8
Honolulu County,Hawaii,81.4925661979594,15,003,32.7
Kauai County,Hawaii,81.3428977555267,15,007,28.0
Kalawao County,Hawaii,81.5525217729432,15,005,34.6
Maui County,Hawaii,81.5525217729432,15,009,26.1
Ada County,Idaho,80.6255477938808,16,001,37.1
Adams County,Idaho,80.5863175909013,16,003,21.5
Bannock County,Idaho,77.2361541024289,16,005,26.4
Bear Lake County,Idaho,78.8065884388504,16,007,19.1
Benewah County,Idaho,75.8856713159137,16,009,13.3
Bingham County,Idaho,77.8357668240957,16,011,17.5
Blaine County,Idaho,83.8368181654119,16,013,42.9
Boise County,Idaho,81.5717488374485,16,015,25.1
Bonner County,Idaho,78.9952602060233,16,017,20.9
Bonneville County,Idaho,78.3080529280108,16,019,27.2
Boundary County,Idaho,78.5577227606745,16,021,16.0
Butte County,Idaho,78.539300006659,16,023,15.6
Camas County,Idaho,80.7309214718219,16,025,18.3
Canyon County,Idaho,78.8864173221514,16,027,17.7
Caribou County,Idaho,78.1347786797646,16,029,19.3
Cassia County,Idaho,77.9335935434406,16,031,17.8
Clearwater County,Idaho,78.3736816793976,16,035,16.9
Custer County,Idaho,80.2682245605936,16,037,27.1
Elmore County,Idaho,78.1686898993817,16,039,16.6
Franklin County,Idaho,79.6417323602015,16,041,18.4
Fremont County,Idaho,79.6202343812322,16,043,20.5
Gem County,Idaho,78.0718706891724,16,045,16.0
Gooding County,Idaho,78.3713210428447,16,047,14.3
Idaho County,Idaho,79.3438641299381,16,049,19.3
Jefferson County,Idaho,79.5431760925964,16,051,20.2
Jerome County,Idaho,78.0871897826278,16,053,14.0
Kootenai County,Idaho,79.0342264467305,16,055,23.3
Latah County,Idaho,81.2918703762464,16,057,45.6
Lemhi County,Idaho,78.800965054059,16,059,21.5
Lewis County,Idaho,78.2795990567073,16,061,15.2
Lincoln County,Idaho,77.8863265157536,16,063,11.6
Madison County,Idaho,80.8416546964326,16,065,34.8
Minidoka County,Idaho,78.3647896627557,16,067,12.9
Nez Perce County,Idaho,77.4341690889951,16,069,23.4
Oneida County,Idaho,79.300372655971,16,071,14.1
Owyhee County,Idaho,78.4859466318905,16,073,8.9
Payette County,Idaho,77.9761779579682,16,075,15.7
Power County,Idaho,78.0124898743236,16,077,13.0
Shoshone County,Idaho,75.3102234426062,16,079,14.1
Teton County,Idaho,82.7261624096339,16,081,39.8
Twin Falls County,Idaho,77.8659532150206,16,083,17.7
Valley County,Idaho,81.9115795042016,16,085,29.8
Washington County,Idaho,78.4912039214853,16,087,13.9
Adams County,Illinois,78.1718694913787,17,001,21.2
Alexander County,Illinois,73.9454754329116,17,003,8.0
Bond County,Illinois,78.1568072378127,17,005,17.6
Boone County,Illinois,79.4535656064282,17,007,20.2
Brown County,Illinois,78.2336263401057,17,009,14.0
Bureau County,Illinois,78.5429823248364,17,011,17.9
Calhoun County,Illinois,78.9652179588437,17,013,15.6
Carroll County,Illinois,78.6123786178153,17,015,16.2
Cass County,Illinois,76.7729402418154,17,017,13.9
Champaign County,Illinois,80.4285252208283,17,019,43.4
Christian County,Illinois,77.1226682083106,17,021,14.2
Clark County,Illinois,76.5988184247138,17,023,18.1
Clay County,Illinois,76.7864976814781,17,025,14.8
Clinton County,Illinois,79.3328781864294,17,027,20.8
Coles County,Illinois,78.0798636122915,17,029,24.1
Cook County,Illinois,79.1069839681418,17,031,35.8
Crawford County,Illinois,77.299309526476,17,033,18.8
Cumberland County,Illinois,78.4522093933998,17,035,13.6
DeKalb County,Illinois,79.5299982090179,17,037,30.0
De Witt County,Illinois,76.9462905740491,17,039,19.2
Douglas County,Illinois,78.6067972023928,17,041,17.8
DuPage County,Illinois,81.9525699982813,17,043,46.7
Edgar County,Illinois,76.7553626478681,17,045,18.1
Edwards County,Illinois,76.7109576896483,17,047,11.0
Effingham County,Illinois,78.1593537829625,17,049,20.9
Fayette County,Illinois,78.0583952133554,17,051,13.2
Ford County,Illinois,76.4711795706787,17,053,16.6
Franklin County,Illinois,74.8652339042314,17,055,14.8
Fulton County,Illinois,76.7728680560638,17,057,16.0
Gallatin County,Illinois,74.4603026821435,17,059,9.5
Greene County,Illinois,76.9318538829235,17,061,11.9
Grundy County,Illinois,78.300946206527,17,063,20.8
Hamilton County,Illinois,76.9473046835944,17,065,14.0
Hancock County,Illinois,79.3708557350261,17,067,20.3
Hardin County,Illinois,74.4652235575907,17,069,11.8
Henderson County,Illinois,78.3288645357404,17,071,13.9
Henry County,Illinois,78.991279310889,17,073,20.6
Iroquois County,Illinois,76.390270621341,17,075,15.3
Jackson County,Illinois,78.3086280524203,17,077,35.3
Jasper County,Illinois,78.707075576555,17,079,17.6
Jefferson County,Illinois,76.4928489076367,17,081,16.3
Jersey County,Illinois,77.1416546767785,17,083,17.4
Jo Daviess County,Illinois,80.6789413587746,17,085,23.6
Johnson County,Illinois,77.8282989608352,17,087,16.7
Kane County,Illinois,81.0243555773006,17,089,31.6
Kankakee County,Illinois,77.0391068467144,17,091,18.8
Kendall County,Illinois,81.0047331142036,17,093,34.8
Knox County,Illinois,76.6531014428048,17,095,17.7
Lake County,Illinois,81.2325803822019,17,097,43.2
LaSalle County,Illinois,77.175099317027,17,099,16.2
Lawrence County,Illinois,75.4513177516908,17,101,9.4
Lee County,Illinois,78.1025180764387,17,103,17.3
Livingston County,Illinois,77.0575106229881,17,105,15.2
Logan County,Illinois,77.5503645192857,17,107,17.2
McDonough County,Illinois,78.7488539333207,17,109,34.1
McHenry County,Illinois,80.2002761177025,17,111,32.5
McLean County,Illinois,79.9259894018527,17,113,44.0
Macon County,Illinois,77.2144932466898,17,115,22.9
Macoupin County,Illinois,77.2627131359827,17,117,18.1
Madison County,Illinois,76.9038166237458,17,119,25.3
Marion County,Illinois,75.1158694867116,17,121,14.5
Marshall County,Illinois,77.0362661397454,17,123,16.8
Mason County,Illinois,76.4368783701669,17,125,14.1
Massac County,Illinois,74.823494677358,17,127,14.7
Menard County,Illinois,78.5851596552448,17,129,23.1
Mercer County,Illinois,78.7619435183447,17,131,15.7
Monroe County,Illinois,80.4439200947907,17,133,27.5
Montgomery County,Illinois,77.2016881800359,17,135,13.0
Morgan County,Illinois,77.5010870801158,17,137,22.3
Moultrie County,Illinois,77.5170590015215,17,139,15.7
Ogle County,Illinois,78.8347881088827,17,141,19.8
Peoria County,Illinois,77.4458886365215,17,143,29.2
Perry County,Illinois,77.0207003474588,17,145,13.4
Piatt County,Illinois,79.2255166061693,17,147,27.6
Pike County,Illinois,77.9557186065726,17,149,15.2
Pope County,Illinois,77.7510962228488,17,151,15.1
Pulaski County,Illinois,74.3372309222475,17,153,11.6
Putnam County,Illinois,79.0907664028631,17,155,12.5
Randolph County,Illinois,77.4622195300788,17,157,12.0
Richland County,Illinois,77.3592499455493,17,159,20.9
Rock Island County,Illinois,78.1173629087226,17,161,22.0
Saint Clair County,Illinois,76.4864555084529,17,163,26.0
Saline County,Illinois,73.8012606035715,17,165,14.0
Sangamon County,Illinois,77.9373603619151,17,167,33.4
Schuyler County,Illinois,77.9259815147952,17,169,15.9
Scott County,Illinois,77.5687684599841,17,171,11.9
Shelby County,Illinois,79.2458326477064,17,173,14.9
Stark County,Illinois,77.037204493342,17,175,17.6
Stephenson County,Illinois,78.9502304247887,17,177,18.1
Tazewell County,Illinois,78.2991278384234,17,179,25.0
Union County,Illinois,76.0279937929639,17,181,21.6
Vermilion County,Illinois,75.4295301792222,17,183,13.8
Wabash County,Illinois,78.0842230311408,17,185,15.6
Warren County,Illinois,78.27159552349,17,187,20.9
Washington County,Illinois,78.6366553651392,17,189,20.9
Wayne County,Illinois,77.0651231120856,17,191,13.8
White County,Illinois,75.6336488610794,17,193,13.6
Whiteside County,Illinois,77.9791786756969,17,195,16.9
Will County,Illinois,79.7191239421703,17,197,33.0
Williamson County,Illinois,76.6809978966186,17,199,21.0
Winnebago County,Illinois,77.0469057372401,17,201,21.9
Woodford County,Illinois,79.7518354872733,17,203,28.4
Adams County,Indiana,78.7362279984462,18,001,15.0
Allen County,Indiana,77.4666415264509,18,003,27.0
Bartholomew County,Indiana,77.5707135415514,18,005,29.4
Benton County,Indiana,77.796481161916,18,007,16.9
Blackford County,Indiana,75.5324112750253,18,009,10.1
Boone County,Indiana,78.4775951793191,18,011,42.7
Brown County,Indiana,78.743283842491,18,013,22.3
Carroll County,Indiana,79.2096183818758,18,015,17.0
Cass County,Indiana,76.794833848304,18,017,14.2
Clark County,Indiana,75.3252931611161,18,019,20.1
Clay County,Indiana,76.0360510865966,18,021,15.1
Clinton County,Indiana,76.5800911936018,18,023,15.1
Crawford County,Indiana,75.0568151942805,18,025,9.7
Daviess County,Indiana,76.4568910373071,18,027,13.7
Dearborn County,Indiana,77.5322009452247,18,029,19.5
Decatur County,Indiana,76.902191598981,18,031,16.2
DeKalb County,Indiana,77.240348042282,18,033,17.0
Delaware County,Indiana,75.7525378516696,18,035,23.2
Dubois County,Indiana,78.6431874655469,18,037,18.7
Elkhart County,Indiana,78.2139696461672,18,039,18.1
Fayette County,Indiana,73.7151923372491,18,041,9.8
Floyd County,Indiana,76.5224659671751,18,043,25.8
Fountain County,Indiana,76.3900748251254,18,045,13.6
Franklin County,Indiana,78.054813167006,18,047,19.3
Fulton County,Indiana,75.909176722822,18,049,13.2
Gibson County,Indiana,77.3740248955786,18,051,15.1
Grant County,Indiana,75.2202206929596,18,053,17.3
Greene County,Indiana,76.1203433419019,18,055,13.7
Hamilton County,Indiana,81.6071277888778,18,057,55.9
Hancock County,Indiana,78.2915420375737,18,059,28.3
Harrison County,Indiana,76.9807671404359,18,061,16.0
Hendricks County,Indiana,79.4342370728384,18,063,33.4
Henry County,Indiana,75.6302385096592,18,065,15.6
Howard County,Indiana,75.5105772480835,18,067,18.9
Huntington County,Indiana,77.0523901263606,18,069,18.0
Jackson County,Indiana,75.6466336643304,18,071,15.0
Jasper County,Indiana,77.3825202906933,18,073,15.3
Jay County,Indiana,75.733044944935,18,075,10.1
Jefferson County,Indiana,75.3683301707295,18,077,17.6
Jennings County,Indiana,74.2917221265856,18,079,10.4
Johnson County,Indiana,78.139154479812,18,081,28.5
Knox County,Indiana,75.5124558669753,18,083,15.2
Kosciusko County,Indiana,78.0227452454518,18,085,20.7
LaGrange County,Indiana,78.9789818249844,18,087,9.8
Lake County,Indiana,76.3886015416659,18,089,20.4
LaPorte County,Indiana,75.9897993345015,18,091,17.2
Lawrence County,Indiana,76.0001509629496,18,093,13.8
Madison County,Indiana,75.5796550365398,18,095,17.5
Marion County,Indiana,75.8531028085811,18,097,28.3
Marshall County,Indiana,78.4000195463128,18,099,18.3
Martin County,Indiana,76.8922181859168,18,101,12.1
Miami County,Indiana,76.8353117940579,18,103,11.9
Monroe County,Indiana,79.970308940149,18,105,45.0
Montgomery County,Indiana,77.2057431651811,18,107,16.0
Morgan County,Indiana,76.5488972984397,18,109,15.7
Newton County,Indiana,76.3594649892954,18,111,9.7
Noble County,Indiana,77.1487605800933,18,113,14.3
Ohio County,Indiana,77.4795336071352,18,115,12.9
Orange County,Indiana,75.8264228432603,18,117,11.4
Owen County,Indiana,76.0092693253316,18,119,10.5
Parke County,Indiana,77.9238160447104,18,121,13.5
Perry County,Indiana,77.0472479676827,18,123,11.5
Pike County,Indiana,76.4582902520875,18,125,11.6
Porter County,Indiana,78.2741338980516,18,127,26.4
Posey County,Indiana,78.2883374781624,18,129,20.6
Pulaski County,Indiana,75.8319647198544,18,131,11.4
Putnam County,Indiana,77.5693909007409,18,133,15.2
Randolph County,Indiana,76.3917466924431,18,135,12.3
Ripley County,Indiana,77.0117143078975,18,137,16.4
Rush County,Indiana,76.3637552614332,18,139,14.9
Saint Joseph County,Indiana,77.1924744572934,18,141,27.9
Scott County,Indiana,72.2747926259361,18,143,12.2
Shelby County,Indiana,76.7726375091738,18,145,14.8
Spencer County,Indiana,78.5284274424832,18,147,15.0
Starke County,Indiana,74.33101653024,18,149,11.6
Steuben County,Indiana,78.8791359074353,18,151,20.0
Sullivan County,Indiana,75.3762319547652,18,153,13.2
Switzerland County,Indiana,75.6341760610185,18,155,9.1
Tippecanoe County,Indiana,79.1898173233057,18,157,35.2
Tipton County,Indiana,77.8972051427504,18,159,19.4
Union County,Indiana,76.6124680418967,18,161,18.6
Vanderburgh County,Indiana,76.4554033523992,18,163,24.2
Vermillion County,Indiana,75.0115196249668,18,165,13.5
Vigo County,Indiana,75.6814364834548,18,167,22.5
Wabash County,Indiana,76.4642972999989,18,169,18.8
Warren County,Indiana,78.6724205076137,18,171,18.6
Warrick County,Indiana,78.7085653824131,18,173,27.0
Washington County,Indiana,74.7994969176536,18,175,12.4
Wayne County,Indiana,75.0209314420543,18,177,17.4
Wells County,Indiana,78.4258616729726,18,179,17.6
White County,Indiana,77.3016134547006,18,181,15.5
Whitley County,Indiana,78.765523679648,18,183,18.4
Adair County,Iowa,78.41680849805,19,001,15.3
Adams County,Iowa,78.4113520535797,19,003,15.1
Allamakee County,Iowa,79.3772269402399,19,005,16.3
Appanoose County,Iowa,77.146504895349,19,007,17.6
Audubon County,Iowa,78.7996929189381,19,009,14.3
Benton County,Iowa,80.455849354841,19,011,21.6
Black Hawk County,Iowa,78.8718956850097,19,013,27.0
Boone County,Iowa,78.6323243354456,19,015,23.2
Bremer County,Iowa,81.7126534903994,19,017,28.6
Buchanan County,Iowa,78.8640694447105,19,019,16.8
Buena Vista County,Iowa,80.3068377069166,19,021,18.9
Butler County,Iowa,79.1974261039231,19,023,15.2
Calhoun County,Iowa,78.7314527492336,19,025,18.4
Carroll County,Iowa,79.9082264089914,19,027,20.1
Cass County,Iowa,77.4340144995155,19,029,19.9
Cedar County,Iowa,80.8957766007741,19,031,21.5
Cerro Gordo County,Iowa,78.829846461572,19,033,22.2
Cherokee County,Iowa,79.3852855846398,19,035,18.8
Chickasaw County,Iowa,79.8842835053304,19,037,15.0
Clarke County,Iowa,77.5784489231417,19,039,13.9
Clay County,Iowa,79.6981099882426,19,041,19.3
Clayton County,Iowa,80.263316999288,19,043,16.8
Clinton County,Iowa,78.0052835869224,19,045,19.6
Crawford County,Iowa,79.3922778620951,19,047,13.5
Dallas County,Iowa,82.0931030785954,19,049,44.2
Davis County,Iowa,78.9149961394619,19,051,16.8
Decatur County,Iowa,77.9481129182669,19,053,19.8
Delaware County,Iowa,80.4375706059313,19,055,14.8
Des Moines County,Iowa,78.2434884338252,19,057,20.0
Dickinson County,Iowa,80.6196879856627,19,059,27.4
Dubuque County,Iowa,80.0785898282954,19,061,28.7
Emmet County,Iowa,78.7409459478438,19,063,16.2
Fayette County,Iowa,78.871708969927,19,065,18.5
Floyd County,Iowa,79.6778506397587,19,067,18.2
Franklin County,Iowa,79.7664053082052,19,069,16.7
Fremont County,Iowa,78.2834971794871,19,071,21.5
Greene County,Iowa,78.9155026291003,19,073,18.6
Grundy County,Iowa,80.4884131582783,19,075,22.7
Guthrie County,Iowa,79.5454138332306,19,077,19.2
Hamilton County,Iowa,80.0134006890672,19,079,19.9
Hancock County,Iowa,80.4956175116772,19,081,18.1
Hardin County,Iowa,79.4602476515098,19,083,18.2
Harrison County,Iowa,77.494772561581,19,085,17.4
Henry County,Iowa,78.7680132652907,19,087,18.8
Howard County,Iowa,79.4478230939973,19,089,12.8
Humboldt County,Iowa,79.7205440059001,19,091,17.6
Ida County,Iowa,78.5822374664195,19,093,19.3
Iowa County,Iowa,79.9186763570488,19,095,20.7
Jackson County,Iowa,78.9197957121797,19,097,15.3
Jasper County,Iowa,79.2975717203645,19,099,18.2
Jefferson County,Iowa,80.2652834796143,19,101,31.9
Johnson County,Iowa,82.1599482063895,19,103,51.3
Jones County,Iowa,80.4414454001303,19,105,16.6
Keokuk County,Iowa,79.7497033681581,19,107,15.5
Kossuth County,Iowa,80.848769663266,19,109,19.1
Lee County,Iowa,76.5082474782454,19,111,15.5
Linn County,Iowa,80.1464487876184,19,113,31.5
Louisa County,Iowa,78.7886750414041,19,115,13.2
Lucas County,Iowa,78.3882531093073,19,117,14.9
Lyon County,Iowa,81.1305631409599,19,119,20.8
Madison County,Iowa,79.4468632346086,19,121,21.7
Mahaska County,Iowa,79.0985249463162,19,123,22.7
Marion County,Iowa,78.8966937895249,19,125,24.8
Marshall County,Iowa,77.6202324814898,19,127,19.7
Mills County,Iowa,78.0733683500545,19,129,23.8
Mitchell County,Iowa,80.617180146676,19,131,14.9
Monona County,Iowa,76.8509434270874,19,133,14.5
Monroe County,Iowa,77.011384044896,19,135,17.2
Montgomery County,Iowa,77.057656556425,19,137,14.9
Muscatine County,Iowa,78.5568946261411,19,139,18.8
O'Brien County,Iowa,79.2315919610848,19,141,18.8
Osceola County,Iowa,79.9194484000106,19,143,17.4
Page County,Iowa,78.0707781742838,19,145,20.0
Palo Alto County,Iowa,78.9679196937925,19,147,20.0
Plymouth County,Iowa,80.2257241601453,19,149,20.5
Pocahontas County,Iowa,78.187681673068,19,151,17.4
Polk County,Iowa,78.8555214600161,19,153,35.8
Pottawattamie County,Iowa,77.8230372379328,19,155,20.2
Poweshiek County,Iowa,79.0314221148005,19,157,24.6
Ringgold County,Iowa,78.1322661831892,19,159,20.8
Sac County,Iowa,79.0334448114957,19,161,19.7
Scott County,Iowa,78.960994248261,19,163,32.1
Shelby County,Iowa,80.1888228397947,19,165,21.3
Sioux County,Iowa,82.7022237275665,19,167,25.5
Story County,Iowa,82.0222955253118,19,169,48.3
Tama County,Iowa,78.7958879089385,19,171,15.7
Taylor County,Iowa,78.7926021997694,19,173,14.5
Union County,Iowa,77.6121790448654,19,175,14.7
Van Buren County,Iowa,77.5860023168226,19,177,12.7
Wapello County,Iowa,77.0233558887839,19,179,16.8
Warren County,Iowa,79.5869466718071,19,181,28.2
Washington County,Iowa,79.4808463781754,19,183,20.9
Wayne County,Iowa,77.564753285018,19,185,13.9
Webster County,Iowa,77.2057530667142,19,187,18.8
Winnebago County,Iowa,79.6305292141563,19,189,20.6
Winneshiek County,Iowa,82.1919894185696,19,191,27.7
Woodbury County,Iowa,77.7081605747285,19,193,21.1
Worth County,Iowa,79.0189137367233,19,195,15.4
Wright County,Iowa,79.544590295262,19,197,17.0
Allen County,Kansas,75.7542198500412,20,001,18.2
Anderson County,Kansas,77.8035021669576,20,003,16.5
Atchison County,Kansas,76.9749555561623,20,005,19.9
Barber County,Kansas,76.7873518185123,20,007,20.2
Barton County,Kansas,77.7942149995099,20,009,16.9
Bourbon County,Kansas,75.6515424577524,20,011,22.1
Brown County,Kansas,76.5440981646471,20,013,19.8
Butler County,Kansas,77.5250005337189,20,015,28.0
Chase County,Kansas,78.0613340818761,20,017,24.3
Chautauqua County,Kansas,75.9398376983806,20,019,17.5
Cherokee County,Kansas,74.3556555289652,20,021,17.4
Cheyenne County,Kansas,80.020801941372,20,023,22.3
Clark County,Kansas,78.6181470137132,20,025,29.7
Clay County,Kansas,78.9450639585163,20,027,23.7
Cloud County,Kansas,77.0145106668255,20,029,17.5
Coffey County,Kansas,76.9689790100673,20,031,21.0
Comanche County,Kansas,75.2539933846471,20,033,24.0
Cowley County,Kansas,75.6159829459499,20,035,19.2
Crawford County,Kansas,75.8625870537372,20,037,28.6
Decatur County,Kansas,78.5500015845146,20,039,26.6
Dickinson County,Kansas,77.5088511873898,20,041,20.0
Doniphan County,Kansas,78.1209856533247,20,043,16.5
Douglas County,Kansas,80.383976049002,20,045,49.1
Edwards County,Kansas,76.467145931475,20,047,18.7
Elk County,Kansas,75.8619320223813,20,049,17.4
Ellis County,Kansas,79.4482392232265,20,051,32.3
Ellsworth County,Kansas,77.6205938663922,20,053,21.2
Finney County,Kansas,79.0197266557603,20,055,18.6
Ford County,Kansas,78.1689340279792,20,057,17.9
Franklin County,Kansas,77.2178210993972,20,059,21.2
Geary County,Kansas,75.9875221650035,20,061,20.4
Gove County,Kansas,79.3190744343385,20,063,21.4
Graham County,Kansas,79.326431857006,20,065,26.5
Grant County,Kansas,78.0255066137591,20,067,18.2
Gray County,Kansas,78.8356441101762,20,069,19.1
Greeley County,Kansas,77.6307648929287,20,071,25.5
Greenwood County,Kansas,75.8676465907466,20,073,16.5
Hamilton County,Kansas,76.8146376792316,20,075,13.3
Harper County,Kansas,75.4672454832601,20,077,19.7
Harvey County,Kansas,78.5237096475712,20,079,26.5
Haskell County,Kansas,78.9969430125459,20,081,17.7
Hodgeman County,Kansas,79.1699741150876,20,083,23.7
Jackson County,Kansas,77.855323211086,20,085,18.7
Jefferson County,Kansas,78.4293316605584,20,087,19.5
Jewell County,Kansas,78.8975799721199,20,089,15.4
Johnson County,Kansas,81.5284120824917,20,091,52.8
Kearny County,Kansas,77.3129610916977,20,093,17.2
Kingman County,Kansas,75.373977019883,20,095,20.5
Kiowa County,Kansas,78.8911792583608,20,097,27.3
Labette County,Kansas,75.0919702508947,20,099,19.5
Lane County,Kansas,76.8061576558164,20,101,21.4
Leavenworth County,Kansas,78.7044636662073,20,103,29.0
Lincoln County,Kansas,78.4569683085188,20,105,20.3
Linn County,Kansas,77.0304021960133,20,107,15.0
Logan County,Kansas,78.3684582083951,20,109,18.2
Lyon County,Kansas,78.2976256229985,20,111,25.6
McPherson County,Kansas,78.333344815985,20,113,27.4
Marion County,Kansas,78.2854778918077,20,115,22.6
Marshall County,Kansas,78.8873519824525,20,117,16.6
Meade County,Kansas,78.4789319298214,20,119,22.2
Miami County,Kansas,78.8863962791474,20,121,23.3
Mitchell County,Kansas,78.2255106556416,20,123,25.7
Montgomery County,Kansas,75.237080678235,20,125,17.1
Morris County,Kansas,78.4211579895787,20,127,17.6
Morton County,Kansas,76.3802127783514,20,129,13.9
Nemaha County,Kansas,79.3418119351145,20,131,22.6
Neosho County,Kansas,76.3137079457624,20,133,18.6
Ness County,Kansas,78.0806464394956,20,135,19.8
Norton County,Kansas,78.6530043894018,20,137,17.4
Osage County,Kansas,77.2787322475573,20,139,19.5
Osborne County,Kansas,78.057376020727,20,141,20.6
Ottawa County,Kansas,77.0956300145733,20,143,21.4
Pawnee County,Kansas,77.0316549606281,20,145,21.7
Phillips County,Kansas,77.9051936218152,20,147,21.6
Pottawatomie County,Kansas,79.6613890799044,20,149,32.2
Pratt County,Kansas,77.2911372940427,20,151,25.9
Rawlins County,Kansas,78.9339827556012,20,153,25.0
Reno County,Kansas,77.4902323491333,20,155,20.2
Republic County,Kansas,78.185382114626,20,157,20.0
Rice County,Kansas,76.5391111276102,20,159,21.2
Riley County,Kansas,80.8462313402806,20,161,44.9
Rooks County,Kansas,78.2451515569162,20,163,22.0
Rush County,Kansas,77.4169189786962,20,165,21.7
Russell County,Kansas,78.1456897229621,20,167,24.0
Saline County,Kansas,77.7657749046388,20,169,23.4
Scott County,Kansas,78.8920597687431,20,171,20.5
Sedgwick County,Kansas,77.3872258332133,20,173,29.4
Seward County,Kansas,78.1339420323621,20,175,11.8
Shawnee County,Kansas,77.2697073754347,20,177,29.0
Sheridan County,Kansas,79.6673510603822,20,179,21.6
Sherman County,Kansas,77.3754035529983,20,181,14.1
Smith County,Kansas,78.7012956285732,20,183,18.1
Stafford County,Kansas,76.8359392117312,20,185,21.8
Stanton County,Kansas,78.9836541713805,20,187,22.2
Stevens County,Kansas,78.5925054452315,20,189,15.4
Sumner County,Kansas,76.5824086554827,20,191,19.9
Thomas County,Kansas,78.4773364821278,20,193,28.3
Trego County,Kansas,78.1084198875026,20,195,25.0
Wabaunsee County,Kansas,78.640359045093,20,197,23.0
Wallace County,Kansas,79.4489734982787,20,199,25.2
Washington County,Kansas,79.2092265783882,20,201,17.0
Wichita County,Kansas,78.7706998558489,20,203,16.1
Wilson County,Kansas,75.7017095149816,20,205,14.7
Woodson County,Kansas,75.4575019264833,20,207,16.0
Wyandotte County,Kansas,75.5876166794474,20,209,15.9
Adair County,Kentucky,76.4075090413772,21,001,15.9
Allen County,Kentucky,75.248534121476,21,003,13.6
Anderson County,Kentucky,76.2433760498101,21,005,18.9
Ballard County,Kentucky,75.0018886887782,21,007,13.6
Barren County,Kentucky,75.8637986802349,21,009,15.6
Bath County,Kentucky,73.1860605884486,21,011,12.2
Bell County,Kentucky,71.1201033241327,21,013,9.8
Boone County,Kentucky,78.7486824862628,21,015,30.8
Bourbon County,Kentucky,76.0958337142918,21,017,16.0
Boyd County,Kentucky,74.7040785654231,21,019,17.7
Boyle County,Kentucky,76.6743397753928,21,021,22.7
Bracken County,Kentucky,74.1808080980433,21,023,14.0
Breathitt County,Kentucky,69.547780222197,21,025,11.2
Breckinridge County,Kentucky,75.343619456124,21,027,9.5
Bullitt County,Kentucky,78.0032254291172,21,029,14.3
Butler County,Kentucky,74.7549925802091,21,031,8.7
Caldwell County,Kentucky,75.0949853243272,21,033,16.4
Calloway County,Kentucky,76.901126602468,21,035,27.5
Campbell County,Kentucky,77.0529873482454,21,037,29.1
Carlisle County,Kentucky,75.384063493555,21,039,13.3
Carroll County,Kentucky,72.8579542141668,21,041,11.2
Carter County,Kentucky,74.3290254926914,21,043,12.8
Casey County,Kentucky,74.641421898841,21,045,11.2
Christian County,Kentucky,75.0663904422994,21,047,16.6
Clark County,Kentucky,75.1279528053161,21,049,20.7
Clay County,Kentucky,70.8926191440727,21,051,9.6
Clinton County,Kentucky,73.6171951962314,21,053,9.6
Crittenden County,Kentucky,74.4525953349712,21,055,11.4
Cumberland County,Kentucky,73.6880241710154,21,057,13.4
Daviess County,Kentucky,76.8349054045393,21,059,20.3
Edmonson County,Kentucky,76.4275680751018,21,061,13.3
Elliott County,Kentucky,75.3463073120575,21,063,7.5
Estill County,Kentucky,72.184096022638,21,065,7.8
Fayette County,Kentucky,78.2681938764361,21,067,41.2
Fleming County,Kentucky,73.9801015563063,21,069,12.8
Floyd County,Kentucky,71.0279771319949,21,071,12.8
Franklin County,Kentucky,76.095726261588,21,073,27.0
Fulton County,Kentucky,72.5314974223013,21,075,13.1
Gallatin County,Kentucky,72.630865224891,21,077,10.1
Garrard County,Kentucky,77.0346535877495,21,079,15.1
Grant County,Kentucky,74.0886380345603,21,081,12.4
Graves County,Kentucky,75.2943411153592,21,083,17.3
Grayson County,Kentucky,73.7155524877595,21,085,9.1
