County,State,mean_life_expectancy,State_FIPS,County_FIPS,Bachelor's Degree or Higher (%)
Taylor County,Georgia,75.3285272043335,13,269,6.2
Telfair County,Georgia,77.4934484958981,13,271,7.1
Terrell County,Georgia,74.8605768903224,13,273,10.3
Thomas County,Georgia,75.4296623182276,13,275,16.6
Tift County,Georgia,75.4941491710569,13,277,15.9
Toombs County,Georgia,74.6868128905818,13,279,15.7
Towns County,Georgia,78.0592413616342,13,281,24.5
Treutlen County,Georgia,75.7409950607443,13,283,13.6
Troup County,Georgia,75.5637677704773,13,285,19.3
Turner County,Georgia,73.8389474684703,13,287,5.6
Twiggs County,Georgia,74.8315378911855,13,289,10.2
Union County,Georgia,78.5718277651257,13,291,18.0
Upson County,Georgia,73.747866131176,13,293,12.0
Walker County,Georgia,75.0736008310864,13,295,14.3
Walton County,Georgia,76.4817823930033,13,297,17.5
Ware County,Georgia,74.2705727830116,13,299,12.7
Warren County,Georgia,74.4653948806526,13,301,10.4
Washington County,Georgia,75.6962260268692,13,303,9.6
Wayne County,Georgia,74.5653689957012,13,305,10.7
Webster County,Georgia,78.7215505083173,13,307,3.5
Wheeler County,Georgia,76.6708134771365,13,309,6.1
White County,Georgia,78.7455466786824,13,311,20.3
Whitfield County,Georgia,77.2062653716308,13,313,14.3
Wilcox County,Georgia,75.4736883253953,13,315,7.5
Wilkes County,Georgia,75.1258419460157,13,317,17.6
Wilkinson County,Georgia,74.2464436523865,13,319,5.3
Worth County,Georgia,76.3946777533328,13,321,7.6
Hawaii County,Hawaii,80.3234576322211,15,001,24.0
Honolulu County,Hawaii,81.6135454316718,15,003,31.7
Kauai County,Hawaii,81.3663766573643,15,007,25.8
Kalawao County,Hawaii,81.594060822005,15,005,53.3
Maui County,Hawaii,81.594060822005,15,009,23.9
Ada County,Idaho,80.786120813033,16,001,38.3
Adams County,Idaho,81.0855696479483,16,003,19.2
Bannock County,Idaho,77.5554981302592,16,005,26.9
Bear Lake County,Idaho,78.9373270275254,16,007,20.5
Benewah County,Idaho,76.1926106647462,16,009,11.4
Bingham County,Idaho,78.0237247156828,16,011,17.5
Blaine County,Idaho,84.1672121757644,16,013,45.0
Boise County,Idaho,81.5669214057483,16,015,24.7
Bonner County,Idaho,79.1765573237306,16,017,21.8
Bonneville County,Idaho,78.4426842447671,16,019,30.3
Boundary County,Idaho,78.6538317247422,16,021,15.1
Butte County,Idaho,78.7714192374756,16,023,16.3
Camas County,Idaho,80.9670354842837,16,025,23.5
Canyon County,Idaho,79.137937116866,16,027,18.0
Caribou County,Idaho,78.2372403464673,16,029,20.7
Cassia County,Idaho,78.2328803715708,16,031,18.0
Clearwater County,Idaho,78.442760038034,16,035,13.6
Custer County,Idaho,80.7867970714335,16,037,28.5
Elmore County,Idaho,78.3195166361999,16,039,16.4
Franklin County,Idaho,79.8167398163444,16,041,21.1
Fremont County,Idaho,79.7255807337301,16,043,20.8
Gem County,Idaho,78.1025956580277,16,045,17.4
Gooding County,Idaho,78.433310726899,16,047,10.2
Idaho County,Idaho,79.2999033607593,16,049,15.9
Jefferson County,Idaho,79.7904863025569,16,051,23.3
Jerome County,Idaho,78.4926477707898,16,053,11.8
Kootenai County,Idaho,79.2309036067179,16,055,24.8
Latah County,Idaho,81.2720960326172,16,057,43.3
Lemhi County,Idaho,78.7991283304235,16,059,26.0
Lewis County,Idaho,78.4933513903876,16,061,17.6
Lincoln County,Idaho,78.3500552338154,16,063,11.8
Madison County,Idaho,81.0225059483079,16,065,36.6
Minidoka County,Idaho,78.76992299893,16,067,10.7
Nez Perce County,Idaho,77.5072575844712,16,069,20.9
Oneida County,Idaho,79.6761797898076,16,071,14.4
Owyhee County,Idaho,78.6670598781679,16,073,7.9
Payette County,Idaho,78.4784240577197,16,075,16.7
Power County,Idaho,78.2892915023974,16,077,12.8
Shoshone County,Idaho,75.5471869761505,16,079,14.6
Teton County,Idaho,82.7775827815321,16,081,37.7
Twin Falls County,Idaho,78.0036618922002,16,083,18.1
Valley County,Idaho,82.0485508392263,16,085,33.7
Washington County,Idaho,78.5577125485683,16,087,14.9
Adams County,Illinois,78.3569255689483,17,001,19.7
Alexander County,Illinois,73.8961831756164,17,003,7.2
Bond County,Illinois,78.3057621948998,17,005,18.0
Boone County,Illinois,79.6133998875275,17,007,18.7
Brown County,Illinois,78.5943370219267,17,009,10.3
Bureau County,Illinois,78.8912116851621,17,011,16.6
Calhoun County,Illinois,79.3645867578297,17,013,11.4
Carroll County,Illinois,78.7859461227991,17,015,14.7
Cass County,Illinois,77.0743879581529,17,017,13.4
Champaign County,Illinois,80.5801885798446,17,019,42.9
Christian County,Illinois,77.2651359788516,17,021,12.4
Clark County,Illinois,76.7432582949312,17,023,18.1
Clay County,Illinois,77.0614267721102,17,025,10.9
Clinton County,Illinois,79.4147552026956,17,027,16.4
Coles County,Illinois,78.1832256427604,17,029,24.1
Cook County,Illinois,79.2433669207053,17,031,34.9
Crawford County,Illinois,77.4184997501348,17,033,16.4
Cumberland County,Illinois,78.6279791286105,17,035,11.7
DeKalb County,Illinois,79.7905273347503,17,037,28.9
De Witt County,Illinois,77.3271398571151,17,039,15.9
Douglas County,Illinois,78.8608268729761,17,041,14.1
DuPage County,Illinois,82.0489258402186,17,043,48.3
Edgar County,Illinois,76.9057714703123,17,045,17.9
Edwards County,Illinois,76.8995702423147,17,047,10.0
Effingham County,Illinois,78.3854748806899,17,049,20.2
Fayette County,Illinois,78.4701156219131,17,051,13.6
Ford County,Illinois,76.5645394348812,17,053,16.0
Franklin County,Illinois,74.9177679510582,17,055,12.9
Fulton County,Illinois,76.9849763443053,17,057,12.5
Gallatin County,Illinois,74.6152867426463,17,059,11.6
Greene County,Illinois,77.0887707878812,17,061,11.7
Grundy County,Illinois,78.4835010351659,17,063,19.3
Hamilton County,Illinois,77.1736303579916,17,065,13.3
Hancock County,Illinois,79.7021028773947,17,067,18.0
Hardin County,Illinois,74.7141259587577,17,069,9.8
Henderson County,Illinois,78.6245772870685,17,071,14.0
Henry County,Illinois,79.0054535012937,17,073,19.2
Iroquois County,Illinois,76.6767824292436,17,075,14.9
Jackson County,Illinois,78.3142055114564,17,077,33.5
Jasper County,Illinois,79.0420208539481,17,079,14.8
Jefferson County,Illinois,76.6676257241001,17,081,16.0
Jersey County,Illinois,77.3977138262436,17,083,16.8
Jo Daviess County,Illinois,80.9399733502264,17,085,22.0
Johnson County,Illinois,78.0271026293501,17,087,13.3
Kane County,Illinois,81.1780140300063,17,089,32.1
Kankakee County,Illinois,77.3756762939072,17,091,16.5
Kendall County,Illinois,81.1682394047186,17,093,31.9
Knox County,Illinois,76.8081736461794,17,095,17.8
Lake County,Illinois,81.3680078879751,17,097,43.7
LaSalle County,Illinois,77.3879409750252,17,099,15.5
Lawrence County,Illinois,75.5440808433948,17,101,6.7
Lee County,Illinois,78.4758363970636,17,103,15.9
Livingston County,Illinois,77.4070170967807,17,105,15.8
Logan County,Illinois,77.669992604221,17,107,14.9
McDonough County,Illinois,79.143195588463,17,109,34.7
McHenry County,Illinois,80.3108296102284,17,111,32.4
McLean County,Illinois,80.0388451738632,17,113,44.6
Macon County,Illinois,77.5272922570942,17,115,23.5
Macoupin County,Illinois,77.5356999134514,17,117,16.5
Madison County,Illinois,77.2316436829746,17,119,25.0
Marion County,Illinois,75.4372688126741,17,121,12.4
Marshall County,Illinois,77.2162290294091,17,123,17.1
Mason County,Illinois,76.7182281195693,17,125,10.5
Massac County,Illinois,75.0859767159437,17,127,14.1
Menard County,Illinois,78.6954462738317,17,129,20.1
Mercer County,Illinois,78.9196519195866,17,131,13.9
Monroe County,Illinois,80.581235519976,17,133,27.1
Montgomery County,Illinois,77.4661644560292,17,135,10.1
Morgan County,Illinois,77.7859989812852,17,137,20.0
Moultrie County,Illinois,77.5932569832692,17,139,15.0
Ogle County,Illinois,79.1182220367965,17,141,19.7
Peoria County,Illinois,77.6351378671419,17,143,30.5
Perry County,Illinois,77.2147130780528,17,145,11.5
Piatt County,Illinois,79.5941505550259,17,147,25.1
Pike County,Illinois,78.0756738924952,17,149,13.9
Pope County,Illinois,77.9551521813055,17,151,11.2
Pulaski County,Illinois,74.5788119182333,17,153,7.9
Putnam County,Illinois,79.404651850517,17,155,13.4
Randolph County,Illinois,77.645169233513,17,157,9.6
Richland County,Illinois,77.5155569357117,17,159,20.8
Rock Island County,Illinois,78.248333579898,17,161,21.7
Saint Clair County,Illinois,76.7346616113076,17,163,25.8
Saline County,Illinois,73.988559075307,17,165,13.9
Sangamon County,Illinois,78.1915146975255,17,167,35.0
Schuyler County,Illinois,78.2880247983989,17,169,15.6
Scott County,Illinois,77.6989255492651,17,171,10.7
Shelby County,Illinois,79.4251414449343,17,173,14.9
Stark County,Illinois,77.1309472207124,17,175,17.9
Stephenson County,Illinois,79.1987616630274,17,177,17.8
Tazewell County,Illinois,78.4615446261191,17,179,25.3
Union County,Illinois,76.0602252637656,17,181,19.8
Vermilion County,Illinois,75.595282302544,17,183,12.8
Wabash County,Illinois,78.0822136955191,17,185,16.2
Warren County,Illinois,78.316550582631,17,187,18.1
Washington County,Illinois,78.868128990834,17,189,22.0
Wayne County,Illinois,77.3406728339055,17,191,10.4
White County,Illinois,75.7658048357302,17,193,13.1
Whiteside County,Illinois,78.3304442616636,17,195,16.6
Will County,Illinois,79.952430908493,17,197,31.9
Williamson County,Illinois,76.7836183719078,17,199,22.8
Winnebago County,Illinois,77.3201514517052,17,201,21.8
Woodford County,Illinois,80.0011820702787,17,203,27.0
Adams County,Indiana,79.1280761433617,18,001,16.6
Allen County,Indiana,77.8198415600834,18,003,27.3
Bartholomew County,Indiana,77.6833556761358,18,005,30.8
Benton County,Indiana,78.0069810224679,18,007,15.2
Blackford County,Indiana,75.9320709738548,18,009,9.4
Boone County,Indiana,78.4365925728441,18,011,43.8
Brown County,Indiana,78.7952109682444,18,013,18.7
Carroll County,Indiana,79.7194560886173,18,015,15.0
Cass County,Indiana,77.1891971329911,18,017,12.6
Clark County,Indiana,75.6867124479446,18,019,18.4
Clay County,Indiana,76.1873311584804,18,021,13.2
Clinton County,Indiana,76.8199709083086,18,023,11.9
Crawford County,Indiana,75.3459963264458,18,025,9.5
Daviess County,Indiana,76.750702523945,18,027,12.0
Dearborn County,Indiana,77.6066676621334,18,029,15.9
Decatur County,Indiana,77.1070610766154,18,031,13.8
DeKalb County,Indiana,77.540329554652,18,033,17.6
Delaware County,Indiana,76.1080061590265,18,035,22.7
Dubois County,Indiana,78.6766766929723,18,037,17.6
Elkhart County,Indiana,78.4421799876614,18,039,18.4
Fayette County,Indiana,74.0590979667962,18,041,10.5
Floyd County,Indiana,76.7015766651966,18,043,25.0
Fountain County,Indiana,76.5751668710613,18,045,11.2
Franklin County,Indiana,78.3231118789265,18,047,15.0
Fulton County,Indiana,76.1463481311294,18,049,12.4
Gibson County,Indiana,77.3798149615478,18,051,14.6
Grant County,Indiana,75.5871091813858,18,053,14.9
Greene County,Indiana,76.1952801747037,18,055,12.8
Hamilton County,Indiana,81.701932362011,18,057,58.7
Hancock County,Indiana,78.4002241605996,18,059,27.4
Harrison County,Indiana,77.4396548601405,18,061,13.7
Hendricks County,Indiana,79.6206049357742,18,063,32.0
Henry County,Indiana,75.7975807950295,18,065,13.0
Howard County,Indiana,75.8905731666718,18,067,19.9
Huntington County,Indiana,77.4634485043163,18,069,18.0
Jackson County,Indiana,76.0136080774743,18,071,15.7
Jasper County,Indiana,77.7390899067123,18,073,14.5
Jay County,Indiana,75.9971462745193,18,075,8.6
Jefferson County,Indiana,75.5399307808307,18,077,18.7
Jennings County,Indiana,74.4254309326495,18,079,9.8
Johnson County,Indiana,78.1667950137866,18,081,28.7
Knox County,Indiana,75.7297440085312,18,083,14.7
Kosciusko County,Indiana,78.1678191482624,18,085,21.7
LaGrange County,Indiana,79.2669668786405,18,087,9.9
Lake County,Indiana,76.7035595317456,18,089,19.2
LaPorte County,Indiana,76.2302375591851,18,091,16.1
Lawrence County,Indiana,76.0529992766018,18,093,14.1
Madison County,Indiana,75.878885954694,18,095,16.1
Marion County,Indiana,76.1639227923737,18,097,28.0
Marshall County,Indiana,78.6375113922566,18,099,16.4
Martin County,Indiana,77.1988898521192,18,101,10.0
Miami County,Indiana,76.9661333986753,18,103,9.9
Monroe County,Indiana,80.0983470019778,18,105,45.1
Montgomery County,Indiana,77.3159400126931,18,107,18.3
Morgan County,Indiana,76.7030836281741,18,109,15.3
Newton County,Indiana,76.7023045866162,18,111,10.0
Noble County,Indiana,77.4258823942983,18,113,12.7
Ohio County,Indiana,77.7225906846265,18,115,13.1
Orange County,Indiana,76.0398634065241,18,117,11.9
Owen County,Indiana,76.2333205822317,18,119,10.2
Parke County,Indiana,78.0514293977238,18,121,16.0
Perry County,Indiana,77.2237316547992,18,123,9.8
Pike County,Indiana,76.7194811990085,18,125,9.9
Porter County,Indiana,78.4025228278712,18,127,26.6
Posey County,Indiana,78.5536943652383,18,129,19.7
Pulaski County,Indiana,75.9648047166187,18,131,10.7
Putnam County,Indiana,77.6736305564839,18,133,13.4
Randolph County,Indiana,76.8103376904848,18,135,10.3
Ripley County,Indiana,77.2677900776299,18,137,16.2
Rush County,Indiana,76.5770005648994,18,139,14.6
Saint Joseph County,Indiana,77.5565784030573,18,141,28.0
Scott County,Indiana,72.5853595189056,18,143,11.9
Shelby County,Indiana,76.985974784829,18,145,13.9
Spencer County,Indiana,78.7094519551677,18,147,15.2
Starke County,Indiana,74.5324396974811,18,149,11.2
Steuben County,Indiana,79.0125930567392,18,151,20.0
Sullivan County,Indiana,75.5669134362493,18,153,10.7
Switzerland County,Indiana,75.9457585026118,18,155,7.1
Tippecanoe County,Indiana,79.165397458217,18,157,35.7
Tipton County,Indiana,78.2010403709458,18,159,16.5
Union County,Indiana,77.1559437435836,18,161,16.7
Vanderburgh County,Indiana,76.6493969599376,18,163,23.5
Vermillion County,Indiana,75.2719403831272,18,165,14.2
Vigo County,Indiana,75.9526879870936,18,167,20.9
Wabash County,Indiana,76.7434061512269,18,169,16.6
Warren County,Indiana,78.9465492774301,18,171,16.5
Warrick County,Indiana,78.8864954196819,18,173,28.1
Washington County,Indiana,75.1865417991479,18,175,12.1
Wayne County,Indiana,75.3856841080461,18,177,16.1
Wells County,Indiana,78.5897804624149,18,179,16.2
White County,Indiana,77.5729209518484,18,181,13.6
Whitley County,Indiana,79.017846245448,18,183,18.3
Adair County,Iowa,78.7511810040337,19,001,12.3
Adams County,Iowa,78.7576191165128,19,003,14.0
Allamakee County,Iowa,79.5625913202787,19,005,15.7
Appanoose County,Iowa,77.4372219003488,19,007,17.2
Audubon County,Iowa,79.0679417260096,19,009,16.2
Benton County,Iowa,80.67393506918,19,011,18.8
Black Hawk County,Iowa,79.191726321996,19,013,26.1
Boone County,Iowa,78.65388449113,19,015,20.5
Bremer County,Iowa,81.8858325354935,19,017,27.5
Buchanan County,Iowa,79.0503755603135,19,019,15.3
Buena Vista County,Iowa,80.4625715687155,19,021,18.0
Butler County,Iowa,79.3739824543327,19,023,14.1
Calhoun County,Iowa,78.9770589793165,19,025,15.2
Carroll County,Iowa,79.9830615753187,19,027,17.4
Cass County,Iowa,77.8307180425463,19,029,22.1
Cedar County,Iowa,81.1038734254907,19,031,18.8
Cerro Gordo County,Iowa,79.1234190016369,19,033,21.9
Cherokee County,Iowa,79.6940204351259,19,035,18.7
Chickasaw County,Iowa,79.9990109133062,19,037,11.9
Clarke County,Iowa,77.5911286852963,19,039,13.6
Clay County,Iowa,79.9244769672028,19,041,19.0
Clayton County,Iowa,80.5299188163494,19,043,14.4
Clinton County,Iowa,78.2015003349849,19,045,18.2
Crawford County,Iowa,79.6203866342834,19,047,11.8
Dallas County,Iowa,82.1510020659145,19,049,44.5
Davis County,Iowa,78.9880336338991,19,051,14.8
Decatur County,Iowa,78.0250854278239,19,053,17.9
Delaware County,Iowa,80.5020913342923,19,055,11.7
Des Moines County,Iowa,78.415051847097,19,057,20.4
Dickinson County,Iowa,80.9009397924785,19,059,26.2
Dubuque County,Iowa,80.1832043801412,19,061,26.1
Emmet County,Iowa,78.8342271536183,19,063,13.3
Fayette County,Iowa,79.1151074389125,19,065,16.2
Floyd County,Iowa,79.8789312338613,19,067,16.9
Franklin County,Iowa,80.1220575296532,19,069,15.5
Fremont County,Iowa,78.578185220655,19,071,20.7
Greene County,Iowa,78.9446702958754,19,073,17.7
Grundy County,Iowa,80.7317287029445,19,075,18.2
Guthrie County,Iowa,79.6422019598809,19,077,16.3
Hamilton County,Iowa,80.2463258032945,19,079,17.3
Hancock County,Iowa,80.7616298124775,19,081,18.5
Hardin County,Iowa,79.7461971227769,19,083,20.7
Harrison County,Iowa,77.6752953496133,19,085,17.9
Henry County,Iowa,78.9077669627391,19,087,17.9
Howard County,Iowa,79.6755381883585,19,089,9.6
Humboldt County,Iowa,79.9713961607805,19,091,17.0
Ida County,Iowa,78.8642861106834,19,093,16.3
Iowa County,Iowa,79.9969188760388,19,095,20.8
Jackson County,Iowa,79.0160465354857,19,097,11.9
Jasper County,Iowa,79.5374106018389,19,099,16.0
Jefferson County,Iowa,80.446165202437,19,101,33.9
Johnson County,Iowa,82.3724610963179,19,103,49.4
Jones County,Iowa,80.5151282851867,19,105,13.9
Keokuk County,Iowa,79.9394741994332,19,107,13.3
Kossuth County,Iowa,81.1797943037958,19,109,18.2
Lee County,Iowa,76.6699628216179,19,111,14.4
Linn County,Iowa,80.4455742017294,19,113,32.3
Louisa County,Iowa,78.8337794290519,19,115,14.1
Lucas County,Iowa,78.5779044635017,19,117,12.5
Lyon County,Iowa,81.3169807823718,19,119,19.8
Madison County,Iowa,79.5756969065328,19,121,19.8
Mahaska County,Iowa,79.4397196170928,19,123,21.1
Marion County,Iowa,79.0778051495132,19,125,23.1
Marshall County,Iowa,77.8004412759981,19,127,19.1
Mills County,Iowa,78.3409433879681,19,129,24.9
Mitchell County,Iowa,80.7140116940972,19,131,14.7
Monona County,Iowa,77.18862633584,19,133,13.1
Monroe County,Iowa,77.1984711860676,19,135,16.5
Montgomery County,Iowa,77.2052517071909,19,137,16.9
Muscatine County,Iowa,78.7818970014724,19,139,18.8
O'Brien County,Iowa,79.6083112602824,19,141,18.9
Osceola County,Iowa,80.0797008301953,19,143,14.1
Page County,Iowa,78.4613444608051,19,145,16.1
Palo Alto County,Iowa,79.0174431230772,19,147,17.2
Plymouth County,Iowa,80.4278034538726,19,149,17.7
Pocahontas County,Iowa,78.6699378284188,19,151,16.7
Polk County,Iowa,79.1299110955262,19,153,35.6
Pottawattamie County,Iowa,78.0515955535923,19,155,18.7
Poweshiek County,Iowa,79.3016402048352,19,157,25.5
Ringgold County,Iowa,78.2662872529094,19,159,17.5
Sac County,Iowa,79.274890687206,19,161,17.2
Scott County,Iowa,79.1042692221961,19,163,32.4
Shelby County,Iowa,80.5517293450223,19,165,15.4
Sioux County,Iowa,82.8344707502386,19,167,25.4
Story County,Iowa,82.2890313677327,19,169,49.9
Tama County,Iowa,79.0344795081693,19,171,14.2
Taylor County,Iowa,79.0073054983029,19,173,13.3
Union County,Iowa,77.9563930750776,19,175,14.9
Van Buren County,Iowa,77.7875030444845,19,177,12.3
Wapello County,Iowa,77.2071613604667,19,179,15.0
Warren County,Iowa,79.7539803207371,19,181,28.1
Washington County,Iowa,79.7702503383771,19,183,20.0
Wayne County,Iowa,77.7124997172719,19,185,10.8
Webster County,Iowa,77.4472900163535,19,187,17.9
Winnebago County,Iowa,80.1279276270312,19,189,21.0
Winneshiek County,Iowa,82.3521216707271,19,191,25.2
Woodbury County,Iowa,77.8598867927961,19,193,21.9
Worth County,Iowa,79.3689796744802,19,195,13.7
Wright County,Iowa,79.8624189696478,19,197,17.0
Allen County,Kansas,75.8550924270962,20,001,14.6
Anderson County,Kansas,78.1167897336932,20,003,17.7
Atchison County,Kansas,77.1175668795981,20,005,14.8
Barber County,Kansas,77.0036668605356,20,007,17.8
Barton County,Kansas,77.9569577062512,20,009,16.2
Bourbon County,Kansas,76.1845634055233,20,011,19.5
Brown County,Kansas,76.7849088411477,20,013,22.2
Butler County,Kansas,77.7183484480688,20,015,26.0
Chase County,Kansas,78.2231794600284,20,017,19.2
Chautauqua County,Kansas,76.3427650287772,20,019,17.8
Cherokee County,Kansas,74.6691932934539,20,021,16.7
Cheyenne County,Kansas,80.1896725941178,20,023,18.1
Clark County,Kansas,78.4507503072335,20,025,33.1
Clay County,Kansas,79.4528630930647,20,027,20.9
Cloud County,Kansas,77.3152066030298,20,029,16.4
Coffey County,Kansas,77.2080216291678,20,031,19.2
Comanche County,Kansas,75.8014411875248,20,033,21.7
Cowley County,Kansas,75.7759514520033,20,035,16.6
Crawford County,Kansas,76.105058130513,20,037,28.7
Decatur County,Kansas,79.2535292989953,20,039,27.0
Dickinson County,Kansas,77.7333674208691,20,041,18.5
Doniphan County,Kansas,78.4071922785004,20,043,15.2
Douglas County,Kansas,80.5342248812015,20,045,47.8
Edwards County,Kansas,76.8749457510433,20,047,20.1
Elk County,Kansas,76.2046936876731,20,049,15.6
Ellis County,Kansas,79.5886576814097,20,051,31.5
Ellsworth County,Kansas,77.7759896409235,20,053,17.9
Finney County,Kansas,79.2938602840067,20,055,17.8
Ford County,Kansas,78.5094345363394,20,057,15.8
Franklin County,Kansas,77.4418511903005,20,059,19.5
Geary County,Kansas,76.1125085744501,20,061,17.6
Gove County,Kansas,79.6696107136769,20,063,20.0
Graham County,Kansas,79.4099287796001,20,065,26.8
Grant County,Kansas,78.2233740513086,20,067,17.0
Gray County,Kansas,78.900132187838,20,069,21.5
Greeley County,Kansas,78.078879028332,20,071,22.3
Greenwood County,Kansas,75.9595774443972,20,073,15.3
Hamilton County,Kansas,76.9594781647281,20,075,12.0
Harper County,Kansas,76.1819253657562,20,077,18.5
Harvey County,Kansas,78.6133233127602,20,079,25.9
Haskell County,Kansas,79.3135160205487,20,081,17.5
Hodgeman County,Kansas,79.6342953631852,20,083,22.7
Jackson County,Kansas,78.2898906284493,20,085,16.3
Jefferson County,Kansas,78.6251090446727,20,087,17.0
Jewell County,Kansas,79.2046788740494,20,089,12.3
Johnson County,Kansas,81.6177655497744,20,091,54.1
Kearny County,Kansas,77.5562424108424,20,093,16.0
Kingman County,Kansas,75.9381754440496,20,095,21.6
Kiowa County,Kansas,79.2245692075026,20,097,21.5
Labette County,Kansas,75.39080272276,20,099,19.8
Lane County,Kansas,76.8376357634427,20,101,24.8
Leavenworth County,Kansas,78.9578017935443,20,103,30.2
Lincoln County,Kansas,78.7808668531307,20,105,20.4
Linn County,Kansas,77.455114707953,20,107,12.5
Logan County,Kansas,78.6654516553045,20,109,16.7
Lyon County,Kansas,78.6097169159648,20,111,22.9
McPherson County,Kansas,78.5553096181351,20,113,26.9
Marion County,Kansas,78.4217288098951,20,115,20.9
Marshall County,Kansas,79.1495268528522,20,117,14.0
Meade County,Kansas,78.8543934201479,20,119,20.3
Miami County,Kansas,79.0320350911059,20,121,22.5
Mitchell County,Kansas,78.7313374112773,20,123,24.6
Montgomery County,Kansas,75.4195347088302,20,125,17.1
Morris County,Kansas,78.4648638355101,20,127,13.2
Morton County,Kansas,76.8493577424911,20,129,17.4
Nemaha County,Kansas,79.5221201183035,20,131,17.4
Neosho County,Kansas,76.5906037796993,20,133,19.4
Ness County,Kansas,78.4620160752906,20,135,20.9
Norton County,Kansas,78.7528238240797,20,137,15.7
Osage County,Kansas,77.5595857393584,20,139,18.1
Osborne County,Kansas,78.1257374872182,20,141,21.3
Ottawa County,Kansas,77.3859503290058,20,143,16.8
Pawnee County,Kansas,77.8742223584648,20,145,17.8
Phillips County,Kansas,78.2690728686291,20,147,20.8
Pottawatomie County,Kansas,79.871229555315,20,149,30.0
Pratt County,Kansas,77.6417851571785,20,151,27.7
Rawlins County,Kansas,78.9111804644299,20,153,24.0
Reno County,Kansas,77.6565154433924,20,155,19.6
Republic County,Kansas,78.2360762916928,20,157,19.8
Rice County,Kansas,76.774098354104,20,159,21.8
Riley County,Kansas,81.2359110381864,20,161,45.6
Rooks County,Kansas,78.5113592303185,20,163,19.3
Rush County,Kansas,77.8811748254415,20,165,20.9
Russell County,Kansas,78.5675234933109,20,167,21.2
Saline County,Kansas,78.014832492449,20,169,24.8
Scott County,Kansas,79.1505887454111,20,171,24.4
Sedgwick County,Kansas,77.6461112640109,20,173,29.2
Seward County,Kansas,78.4161703266336,20,175,11.6
Shawnee County,Kansas,77.559149974557,20,177,28.5
Sheridan County,Kansas,79.7665090884878,20,179,20.9
Sherman County,Kansas,77.8190566765517,20,181,17.3
Smith County,Kansas,79.1460429289899,20,183,17.3
Stafford County,Kansas,77.0604092786307,20,185,15.9
Stanton County,Kansas,79.5676009476892,20,187,19.2
Stevens County,Kansas,78.9337922943347,20,189,11.9
Sumner County,Kansas,76.7767962984735,20,191,17.4
Thomas County,Kansas,79.0182759785459,20,193,28.6
Trego County,Kansas,78.6358875055024,20,195,19.0
Wabaunsee County,Kansas,79.0436251693973,20,197,20.2
Wallace County,Kansas,79.6128134931498,20,199,16.9
Washington County,Kansas,79.4370322624191,20,201,13.1
Wichita County,Kansas,78.926454808282,20,203,19.5
Wilson County,Kansas,75.8949573651133,20,205,11.1
Woodson County,Kansas,75.7034578943171,20,207,17.2
Wyandotte County,Kansas,75.6713020487549,20,209,14.7
Adair County,Kentucky,76.7818979280234,21,001,12.5
Allen County,Kentucky,75.422714362056,21,003,11.4
Anderson County,Kentucky,76.440303927978,21,005,15.9
Ballard County,Kentucky,75.3701648472013,21,007,12.6
Barren County,Kentucky,76.0512680070202,21,009,13.7
Bath County,Kentucky,73.5898747757452,21,011,9.6
Bell County,Kentucky,71.7172099044201,21,013,9.8
Boone County,Kentucky,78.9509218198802,21,015,32.1
Bourbon County,Kentucky,76.2049808276357,21,017,13.8
Boyd County,Kentucky,75.0416309373778,21,019,16.3
Boyle County,Kentucky,77.0317626340257,21,021,21.9
Bracken County,Kentucky,74.5143091475195,21,023,11.6
Breathitt County,Kentucky,69.8925074496196,21,025,10.1
Breckinridge County,Kentucky,75.6383963609309,21,027,8.8
Bullitt County,Kentucky,78.3045222598797,21,029,11.7
Butler County,Kentucky,74.8554354670051,21,031,6.5
Caldwell County,Kentucky,75.3016681987103,21,033,13.2
Calloway County,Kentucky,77.0374364253596,21,035,28.0
Campbell County,Kentucky,77.2849591470168,21,037,28.4
Carlisle County,Kentucky,75.6213096025057,21,039,14.3
Carroll County,Kentucky,73.1824962018495,21,041,9.7
Carter County,Kentucky,74.5388073392227,21,043,10.3
Casey County,Kentucky,74.7290734787385,21,045,6.8
Christian County,Kentucky,75.249381609103,21,047,15.8
Clark County,Kentucky,75.202967705506,21,049,18.5
Clay County,Kentucky,71.5455077771772,21,051,8.2
Clinton County,Kentucky,73.9570829890244,21,053,7.9
Crittenden County,Kentucky,74.6017453323209,21,055,9.9
Cumberland County,Kentucky,73.987590175573,21,057,10.0
Daviess County,Kentucky,77.007272441498,21,059,19.5
Edmonson County,Kentucky,76.8439881424712,21,061,9.8
Elliott County,Kentucky,75.8461896836744,21,063,2.8
Estill County,Kentucky,72.4069597872629,21,065,5.7
Fayette County,Kentucky,78.4538398155492,21,067,41.7
Fleming County,Kentucky,73.935597338029,21,069,9.6
Floyd County,Kentucky,71.2143440125907,21,071,10.2
Franklin County,Kentucky,76.4265514679885,21,073,27.2
Fulton County,Kentucky,72.6593828635329,21,075,11.2
Gallatin County,Kentucky,72.7168913920476,21,077,8.0
Garrard County,Kentucky,77.315358565885,21,079,17.6
Grant County,Kentucky,74.4870807473975,21,081,11.1
Graves County,Kentucky,75.6152447822743,21,083,15.6
Grayson County,Kentucky,74.0360277028669,21,085,8.0
Green County,Kentucky,75.9363330813286,21,087,10.4
Greenup County,Kentucky,75.3449020466419,21,089,14.0
