County,State,mean_life_expectancy,State_FIPS,County_FIPS,No Vehicle (Owner)
Erie County,New York,78.2441647327468,36,029,12563.0
Essex County,New York,79.8399738553393,36,031,374.0
Franklin County,New York,78.6811293671805,36,033,580.0
Fulton County,New York,78.1082611077729,36,035,590.0
Genesee County,New York,78.6983490604006,36,037,471.0
Greene County,New York,78.5541374396698,36,039,447.0
Hamilton County,New York,78.7297927217913,36,041,53.0
Herkimer County,New York,79.0528767857999,36,043,740.0
Jefferson County,New York,78.3301294656507,36,045,702.0
Kings County,New York,81.8130415988943,36,047,74612.0
Lewis County,New York,79.5612792730368,36,049,189.0
Livingston County,New York,79.9245347053497,36,051,516.0
Madison County,New York,80.2528591510081,36,053,475.0
Monroe County,New York,79.810733743228,36,055,5601.0
Montgomery County,New York,77.9429558942125,36,057,693.0
Nassau County,New York,82.451832817504,36,059,13405.0
New York County,New York,83.7874387478906,36,061,107454.0
Niagara County,New York,77.7387805670001,36,063,2383.0
Oneida County,New York,78.3535283873686,36,065,2202.0
Onondaga County,New York,79.4805204264948,36,067,4370.0
Ontario County,New York,79.7908591527048,36,069,826.0
Orange County,New York,79.9483829307699,36,071,2609.0
Orleans County,New York,78.0892557132678,36,073,381.0
Oswego County,New York,78.0200824294418,36,075,1108.0
Otsego County,New York,79.8730029093425,36,077,583.0
Putnam County,New York,81.7670994270523,36,079,753.0
Queens County,New York,83.0126580717661,36,081,58259.0
Rensselaer County,New York,78.8008131481422,36,083,1127.0
Richmond County,New York,80.4886225894065,36,085,7269.0
Rockland County,New York,82.6491075334985,36,087,2514.0
Saint Lawrence County,New York,78.6854890454419,36,089,1247.0
Saratoga County,New York,81.0596509710284,36,091,1295.0
Schenectady County,New York,79.0454075456472,36,093,1204.0
Schoharie County,New York,80.324325581262,36,095,280.0
Schuyler County,New York,78.7396287287246,36,097,157.0
Seneca County,New York,78.8036941224784,36,099,315.0
Steuben County,New York,78.5911407175225,36,101,1123.0
Suffolk County,New York,80.5794073376018,36,103,10619.0
Sullivan County,New York,77.7638901976196,36,105,694.0
Tioga County,New York,79.845978651128,36,107,521.0
Tompkins County,New York,80.9347689054729,36,109,572.0
Ulster County,New York,79.8304487106477,36,111,1399.0
Warren County,New York,79.54745342463,36,113,525.0
Washington County,New York,78.7905789927254,36,115,656.0
Wayne County,New York,78.8446538393151,36,117,730.0
Westchester County,New York,82.99344276073,36,119,9623.0
Wyoming County,New York,78.6090800762036,36,121,369.0
Yates County,New York,78.9489526206732,36,123,671.0
Alamance County,North Carolina,77.0446809949542,37,001,1135.0
Alexander County,North Carolina,76.8829711128533,37,003,283.0
Alleghany County,North Carolina,77.8566549811591,37,005,184.0
Anson County,North Carolina,74.3061128660673,37,007,350.0
Ashe County,North Carolina,77.6034494795894,37,009,371.0
Avery County,North Carolina,77.1564039181323,37,011,220.0
Beaufort County,North Carolina,76.177702384055,37,013,404.0
Bertie County,North Carolina,75.7606567653884,37,015,336.0
Bladen County,North Carolina,74.7329082773005,37,017,414.0
Brunswick County,North Carolina,78.1729790961877,37,019,921.0
Buncombe County,North Carolina,78.5169696296857,37,021,1824.0
Burke County,North Carolina,76.3374442480544,37,023,703.0
Cabarrus County,North Carolina,78.0721610965727,37,025,994.0
Caldwell County,North Carolina,75.7435634464125,37,027,851.0
Camden County,North Carolina,78.6643085755066,37,029,60.0
Carteret County,North Carolina,77.6803137748571,37,031,705.0
Caswell County,North Carolina,76.0573220450966,37,033,279.0
Catawba County,North Carolina,76.3239468228226,37,035,1192.0
Chatham County,North Carolina,80.7802012066737,37,037,509.0
Cherokee County,North Carolina,76.6058633675445,37,039,288.0
Chowan County,North Carolina,76.8385932707574,37,041,188.0
Clay County,North Carolina,77.5057071387186,37,043,162.0
Cleveland County,North Carolina,74.5100474001885,37,045,772.0
Columbus County,North Carolina,73.6585702616126,37,047,608.0
Craven County,North Carolina,77.0093577281902,37,049,784.0
Cumberland County,North Carolina,75.9433576722989,37,051,1338.0
Currituck County,North Carolina,77.632514953584,37,053,180.0
Dare County,North Carolina,78.4322254487731,37,055,139.0
Davidson County,North Carolina,76.2011782485777,37,057,909.0
Davie County,North Carolina,78.1663756431769,37,059,212.0
Duplin County,North Carolina,77.8988316100868,37,061,748.0
Durham County,North Carolina,79.6209209207794,37,063,1364.0
Edgecombe County,North Carolina,74.3569077718436,37,065,566.0
Forsyth County,North Carolina,77.8479963578129,37,067,2360.0
Franklin County,North Carolina,77.5521920660675,37,069,658.0
Gaston County,North Carolina,75.3357731264094,37,071,1497.0
Gates County,North Carolina,77.0748865543704,37,073,94.0
Graham County,North Carolina,76.2613823458498,37,075,102.0
Granville County,North Carolina,77.6770298975125,37,077,354.0
Greene County,North Carolina,76.7105230106257,37,079,181.0
Guilford County,North Carolina,78.3694011039939,37,081,2888.0
Halifax County,North Carolina,74.5113391659146,37,083,696.0
Harnett County,North Carolina,76.710403091091,37,085,669.0
Haywood County,North Carolina,77.3910404894932,37,087,551.0
Henderson County,North Carolina,78.9552933583691,37,089,984.0
Hertford County,North Carolina,76.267232724201,37,091,274.0
Hoke County,North Carolina,76.1832311029918,37,093,449.0
Hyde County,North Carolina,76.173957206577,37,095,97.0
Iredell County,North Carolina,77.3454511091566,37,097,889.0
Jackson County,North Carolina,78.3472678904906,37,099,428.0
Johnston County,North Carolina,77.5708422127428,37,101,893.0
Jones County,North Carolina,76.1902846019978,37,103,130.0
Lee County,North Carolina,76.5582704978537,37,105,397.0
Lenoir County,North Carolina,74.7601074543464,37,107,602.0
Lincoln County,North Carolina,76.8999526399262,37,109,452.0
McDowell County,North Carolina,76.5484183033718,37,111,452.0
Macon County,North Carolina,77.6353053977053,37,113,267.0
Madison County,North Carolina,77.4682504651738,37,115,227.0
Martin County,North Carolina,74.7824691301033,37,117,183.0
Mecklenburg County,North Carolina,79.8761053211426,37,119,4822.0
Mitchell County,North Carolina,75.8561194068156,37,121,218.0
Montgomery County,North Carolina,76.5916936298462,37,123,340.0
Moore County,North Carolina,79.3427913703438,37,125,753.0
Nash County,North Carolina,75.6795536686111,37,127,714.0
New Hanover County,North Carolina,79.1174741673504,37,129,1404.0
Northampton County,North Carolina,76.3336368827759,37,131,420.0
Onslow County,North Carolina,77.0565188865987,37,133,784.0
Orange County,North Carolina,81.4322730757217,37,135,437.0
Pamlico County,North Carolina,77.7983713464501,37,137,149.0
Pasquotank County,North Carolina,76.4006936612545,37,139,556.0
Pender County,North Carolina,77.6865952675424,37,141,717.0
Perquimans County,North Carolina,78.2530596149123,37,143,110.0
Person County,North Carolina,76.425729365848,37,145,309.0
Pitt County,North Carolina,77.9133027152523,37,147,1079.0
Polk County,North Carolina,79.2590954565432,37,149,138.0
Randolph County,North Carolina,76.3390043382547,37,151,1163.0
Richmond County,North Carolina,73.8821227474797,37,153,413.0
Robeson County,North Carolina,73.2581368854281,37,155,1291.0
Rockingham County,North Carolina,75.3423086247672,37,157,887.0
Rowan County,North Carolina,75.3149461138987,37,159,961.0
Rutherford County,North Carolina,75.4474226802566,37,161,683.0
Sampson County,North Carolina,75.6649184096691,37,163,519.0
Scotland County,North Carolina,74.4939266375213,37,165,330.0
Stanly County,North Carolina,76.12224718943,37,167,437.0
Stokes County,North Carolina,76.5472954735741,37,169,373.0
Surry County,North Carolina,75.8241194156526,37,171,831.0
Swain County,North Carolina,72.9333071004517,37,173,136.0
Transylvania County,North Carolina,79.9069808790819,37,175,317.0
Tyrrell County,North Carolina,77.0916721552808,37,177,98.0
Union County,North Carolina,79.3222472780239,37,179,926.0
Vance County,North Carolina,74.2482048829945,37,181,622.0
Wake County,North Carolina,81.2056453272975,37,183,3492.0
Warren County,North Carolina,77.1608974280253,37,185,352.0
Washington County,North Carolina,76.3479577736823,37,187,298.0
Watauga County,North Carolina,81.3004961408585,37,189,345.0
Wayne County,North Carolina,76.2961421513848,37,191,861.0
Wilkes County,North Carolina,76.5481319781807,37,193,974.0
Wilson County,North Carolina,76.2859284890573,37,195,607.0
Yadkin County,North Carolina,76.5449319450548,37,197,464.0
Yancey County,North Carolina,77.4673034710673,37,199,247.0
Adams County,North Dakota,79.0738378777805,38,001,8.0
Barnes County,North Dakota,78.9383322123709,38,003,63.0
Benson County,North Dakota,73.3573762495309,38,005,35.0
Bottineau County,North Dakota,78.2184316083034,38,009,8.0
Bowman County,North Dakota,78.9652330274439,38,011,20.0
Burke County,North Dakota,79.3296438864203,38,013,18.0
Burleigh County,North Dakota,81.0753727130627,38,015,419.0
Cass County,North Dakota,80.8082430677763,38,017,598.0
Cavalier County,North Dakota,79.9411536461026,38,019,25.0
Dickey County,North Dakota,79.6172723590442,38,021,14.0
Divide County,North Dakota,80.0334928955034,38,023,18.0
Dunn County,North Dakota,79.9105539910105,38,025,12.0
Eddy County,North Dakota,76.0655811408465,38,027,6.0
Emmons County,North Dakota,78.7996255970934,38,029,25.0
Foster County,North Dakota,79.1073068483587,38,031,12.0
Golden Valley County,North Dakota,81.9115769687696,38,033,0.0
Grand Forks County,North Dakota,79.4819639114585,38,035,203.0
Grant County,North Dakota,78.9115174742148,38,037,25.0
Griggs County,North Dakota,78.5726442694601,38,039,17.0
Hettinger County,North Dakota,79.439117069713,38,041,15.0
Kidder County,North Dakota,81.1671493331515,38,043,21.0
LaMoure County,North Dakota,81.6319504392094,38,045,17.0
Logan County,North Dakota,79.6529809445605,38,047,8.0
McHenry County,North Dakota,79.6216938482544,38,049,28.0
McIntosh County,North Dakota,79.6835872325003,38,051,39.0
McKenzie County,North Dakota,78.6156515176835,38,053,26.0
McLean County,North Dakota,78.66912756529,38,055,70.0
Mercer County,North Dakota,80.0222405152156,38,057,38.0
Morton County,North Dakota,78.7848318108501,38,059,141.0
Mountrail County,North Dakota,75.5207451272751,38,061,42.0
Nelson County,North Dakota,76.6714281078757,38,063,10.0
Oliver County,North Dakota,82.768651774396,38,065,1.0
Pembina County,North Dakota,80.0602804153587,38,067,46.0
Pierce County,North Dakota,78.2753776917395,38,069,23.0
Ramsey County,North Dakota,77.9553816760588,38,071,48.0
Ransom County,North Dakota,77.9478839270776,38,073,25.0
Renville County,North Dakota,78.6692842070299,38,075,5.0
Richland County,North Dakota,80.8895392896039,38,077,78.0
Rolette County,North Dakota,72.5878000635305,38,079,86.0
Sargent County,North Dakota,80.6806862319503,38,081,12.0
Sheridan County,North Dakota,82.925657346959,38,083,2.0
Sioux County,North Dakota,68.5616113431768,38,085,15.0
Stark County,North Dakota,80.6561397812348,38,089,123.0
Steele County,North Dakota,81.4763333018437,38,091,0.0
Stutsman County,North Dakota,78.6124766852733,38,093,176.0
Towner County,North Dakota,78.347784608966,38,095,7.0
Traill County,North Dakota,79.8524968989912,38,097,31.0
Walsh County,North Dakota,78.0115256375466,38,099,66.0
Ward County,North Dakota,80.0106268265473,38,101,214.0
Wells County,North Dakota,78.8608780100773,38,103,28.0
Williams County,North Dakota,78.2101275521644,38,105,142.0
Adams County,Ohio,73.6554564248194,39,001,251.0
Allen County,Ohio,77.2847596199185,39,003,561.0
Ashland County,Ohio,77.9942230682434,39,005,580.0
Ashtabula County,Ohio,75.6697430014554,39,007,1274.0
Athens County,Ohio,77.311779096574,39,009,336.0
Auglaize County,Ohio,78.6118101328376,39,011,226.0
Belmont County,Ohio,76.6787630137889,39,013,811.0
Brown County,Ohio,74.9272275080782,39,015,366.0
Butler County,Ohio,77.1219542453215,39,017,1811.0
Carroll County,Ohio,77.7574067472315,39,019,361.0
Champaign County,Ohio,77.0512465705741,39,021,241.0
Clark County,Ohio,74.9918222006765,39,023,1164.0
Clermont County,Ohio,77.8629647431364,39,025,1142.0
Clinton County,Ohio,75.7195246280182,39,027,243.0
Columbiana County,Ohio,76.4207531373641,39,029,806.0
Coshocton County,Ohio,76.9715311640109,39,031,597.0
Crawford County,Ohio,76.0367726616453,39,033,263.0
Cuyahoga County,Ohio,77.2188766392982,39,035,13359.0
Darke County,Ohio,77.4390777108236,39,037,497.0
Defiance County,Ohio,77.8974524188893,39,039,240.0
Delaware County,Ohio,81.8026567173157,39,041,622.0
Erie County,Ohio,77.0205695150211,39,043,666.0
Fairfield County,Ohio,78.6427615644754,39,045,615.0
Fayette County,Ohio,74.2833102752856,39,047,169.0
Franklin County,Ohio,77.2471786004326,39,049,6388.0
Fulton County,Ohio,78.2593638346074,39,051,239.0
Gallia County,Ohio,74.3487713837321,39,053,459.0
Geauga County,Ohio,81.2138671506158,39,055,1885.0
Greene County,Ohio,79.2163492858315,39,057,950.0
Guernsey County,Ohio,75.9400126198537,39,059,421.0
Hamilton County,Ohio,76.7618918967061,39,061,6163.0
Hancock County,Ohio,78.4862158659457,39,063,575.0
Hardin County,Ohio,76.207368042881,39,065,389.0
Harrison County,Ohio,75.8575806207302,39,067,164.0
Henry County,Ohio,78.6257196499168,39,069,245.0
Highland County,Ohio,75.3395214805756,39,071,592.0
Hocking County,Ohio,76.206337330482,39,073,187.0
Holmes County,Ohio,79.1566142603985,39,075,2953.0
Huron County,Ohio,76.7610511982465,39,077,622.0
Jackson County,Ohio,73.3893348825429,39,079,436.0
Jefferson County,Ohio,74.7646624481656,39,081,918.0
Knox County,Ohio,77.8064833351772,39,083,598.0
Lake County,Ohio,78.6140910310831,39,085,1780.0
Lawrence County,Ohio,73.7766715123119,39,087,702.0
Licking County,Ohio,77.6487071516428,39,089,1027.0
Logan County,Ohio,76.5269073612589,39,091,478.0
Lorain County,Ohio,77.9576002710043,39,093,2096.0
Lucas County,Ohio,76.1690429670612,39,095,4260.0
Madison County,Ohio,76.8982189673816,39,097,292.0
Mahoning County,Ohio,76.4262983650631,39,099,2520.0
Marion County,Ohio,76.1088948505246,39,101,490.0
Medina County,Ohio,79.9260795964239,39,103,939.0
Meigs County,Ohio,74.8271924506357,39,105,225.0
Mercer County,Ohio,78.816830329027,39,107,282.0
Miami County,Ohio,77.6678327303937,39,109,536.0
Monroe County,Ohio,77.1912282951852,39,111,206.0
Montgomery County,Ohio,75.6907854368318,39,113,4238.0
Morgan County,Ohio,77.254864921514,39,115,246.0
Morrow County,Ohio,77.7950322467585,39,117,402.0
Muskingum County,Ohio,76.1638132661022,39,119,796.0
Noble County,Ohio,80.8839512535125,39,121,125.0
Ottawa County,Ohio,78.6642524791503,39,123,383.0
Paulding County,Ohio,77.3843799119014,39,125,154.0
Perry County,Ohio,76.2994875359333,39,127,268.0
Pickaway County,Ohio,76.4506776333108,39,129,233.0
Pike County,Ohio,73.6372462415753,39,131,433.0
Portage County,Ohio,78.217199632119,39,133,889.0
Preble County,Ohio,75.9819741691797,39,135,204.0
Putnam County,Ohio,79.5660056346929,39,137,189.0
Richland County,Ohio,76.7292029404702,39,139,1235.0
Ross County,Ohio,75.206416290056,39,141,544.0
Sandusky County,Ohio,77.0952880098497,39,143,501.0
Scioto County,Ohio,73.5221432061333,39,145,665.0
Seneca County,Ohio,77.5900587800767,39,147,433.0
Shelby County,Ohio,78.1922711491222,39,149,163.0
Stark County,Ohio,77.6039078330574,39,151,3206.0
Summit County,Ohio,77.3168366687128,39,153,4417.0
Trumbull County,Ohio,76.2090871716527,39,155,2519.0
Tuscarawas County,Ohio,77.9281808905406,39,157,1071.0
Union County,Ohio,78.960801282214,39,159,328.0
Van Wert County,Ohio,77.851017243957,39,161,184.0
Vinton County,Ohio,74.8960773388615,39,163,109.0
Warren County,Ohio,79.4641992464484,39,165,729.0
Washington County,Ohio,76.956717727235,39,167,506.0
Wayne County,Ohio,78.3258000974321,39,169,1938.0
Williams County,Ohio,77.995622024884,39,171,272.0
Wood County,Ohio,78.871058856844,39,173,602.0
Wyandot County,Ohio,77.8947203471954,39,175,144.0
Adair County,Oklahoma,73.4055497369832,40,001,226.0
Alfalfa County,Oklahoma,77.9279404278322,40,003,76.0
Atoka County,Oklahoma,75.0369044822705,40,005,127.0
Beaver County,Oklahoma,78.0781887262286,40,007,52.0
Beckham County,Oklahoma,73.8553594943431,40,009,91.0
Blaine County,Oklahoma,74.5006171417173,40,011,98.0
Bryan County,Oklahoma,75.1575756081418,40,013,314.0
Caddo County,Oklahoma,72.9855167228826,40,015,186.0
Canadian County,Oklahoma,77.9216095566232,40,017,459.0
Carter County,Oklahoma,73.4960235216269,40,019,356.0
Cherokee County,Oklahoma,75.0783331926502,40,021,214.0
Choctaw County,Oklahoma,72.3567608189869,40,023,215.0
Cimarron County,Oklahoma,76.8182611282883,40,025,11.0
Cleveland County,Oklahoma,78.4260841131887,40,027,989.0
Coal County,Oklahoma,72.7538970294171,40,029,67.0
Comanche County,Oklahoma,75.8601629328028,40,031,645.0
Cotton County,Oklahoma,74.7198345772888,40,033,67.0
Craig County,Oklahoma,73.976679292022,40,035,117.0
Creek County,Oklahoma,74.2876208165494,40,037,412.0
Custer County,Oklahoma,75.0764261562024,40,039,67.0
Delaware County,Oklahoma,75.8146152688104,40,041,350.0
Dewey County,Oklahoma,74.302921539276,40,043,19.0
Ellis County,Oklahoma,76.5051360924671,40,045,25.0
Garfield County,Oklahoma,75.6269483510308,40,047,403.0
Garvin County,Oklahoma,73.3743662069459,40,049,142.0
Grady County,Oklahoma,75.7322279291988,40,051,316.0
Grant County,Oklahoma,76.1055187663158,40,053,12.0
Greer County,Oklahoma,75.3245859858888,40,055,51.0
Harmon County,Oklahoma,75.5599090159423,40,057,23.0
Harper County,Oklahoma,76.7938036790602,40,059,22.0
Haskell County,Oklahoma,73.9293270380875,40,061,106.0
Hughes County,Oklahoma,72.6957214503488,40,063,137.0
Jackson County,Oklahoma,75.3159126419759,40,065,138.0
Jefferson County,Oklahoma,73.2497862244248,40,067,68.0
Johnston County,Oklahoma,73.223963980199,40,069,70.0
Kay County,Oklahoma,74.6142093490795,40,071,365.0
Kingfisher County,Oklahoma,77.0728161590943,40,073,104.0
Kiowa County,Oklahoma,72.5062079057623,40,075,66.0
Latimer County,Oklahoma,74.8622756539237,40,077,115.0
Le Flore County,Oklahoma,73.6306875559217,40,079,385.0
Lincoln County,Oklahoma,75.1007461832811,40,081,308.0
Logan County,Oklahoma,78.3508140474477,40,083,272.0
Love County,Oklahoma,75.0525984351258,40,085,30.0
McClain County,Oklahoma,76.221831095311,40,087,195.0
McCurtain County,Oklahoma,72.7600811625977,40,089,269.0
McIntosh County,Oklahoma,73.5213707881977,40,091,147.0
Major County,Oklahoma,76.2113761510922,40,093,74.0
Marshall County,Oklahoma,75.959518864608,40,095,147.0
Mayes County,Oklahoma,74.7424784021605,40,097,427.0
Murray County,Oklahoma,73.7475524796536,40,099,143.0
Muskogee County,Oklahoma,72.7133592541602,40,101,553.0
Noble County,Oklahoma,76.4440378119757,40,103,74.0
Nowata County,Oklahoma,75.1543062594848,40,105,99.0
Okfuskee County,Oklahoma,71.8684532229019,40,107,97.0
Oklahoma County,Oklahoma,75.6850727178963,40,109,4174.0
Okmulgee County,Oklahoma,73.2176884778673,40,111,430.0
Osage County,Oklahoma,77.4702027779551,40,113,396.0
Ottawa County,Oklahoma,73.0797344607641,40,115,278.0
Pawnee County,Oklahoma,74.1373792361114,40,117,121.0
Payne County,Oklahoma,78.0199656861475,40,119,168.0
Pittsburg County,Oklahoma,73.5660126389887,40,121,403.0
Pontotoc County,Oklahoma,74.4044632576667,40,123,168.0
Pottawatomie County,Oklahoma,73.9593769156041,40,125,376.0
Pushmataha County,Oklahoma,73.7157583797235,40,127,123.0
Roger Mills County,Oklahoma,77.5755337400224,40,129,9.0
Rogers County,Oklahoma,77.1354168853122,40,131,505.0
Seminole County,Oklahoma,71.9393229881753,40,133,171.0
Sequoyah County,Oklahoma,73.608301672413,40,135,284.0
Stephens County,Oklahoma,74.968239426374,40,137,258.0
Texas County,Oklahoma,76.4635098386595,40,139,55.0
Tillman County,Oklahoma,74.762333389607,40,141,72.0
Tulsa County,Oklahoma,76.3825301475175,40,143,3374.0
Wagoner County,Oklahoma,77.8227566057999,40,145,356.0
Washington County,Oklahoma,76.6834169560362,40,147,418.0
Washita County,Oklahoma,75.6872723962128,40,149,47.0
Woods County,Oklahoma,77.0551584951129,40,151,86.0
Woodward County,Oklahoma,76.4685335491012,40,153,117.0
Baker County,Oregon,78.1459891943654,41,001,81.0
Benton County,Oregon,82.6113329727778,41,003,354.0
Clackamas County,Oregon,80.679258551656,41,005,1807.0
Clatsop County,Oregon,78.6380051921452,41,007,263.0
Columbia County,Oregon,79.089785319134,41,009,285.0
Coos County,Oregon,76.6166222995083,41,011,513.0
Crook County,Oregon,79.061152423734,41,013,200.0
Curry County,Oregon,76.7893586254035,41,015,231.0
Deschutes County,Oregon,80.8711398773437,41,017,565.0
Douglas County,Oregon,77.1629042519654,41,019,1045.0
Gilliam County,Oregon,80.8392512182842,41,021,8.0
Grant County,Oregon,80.2001560245652,41,023,72.0
Harney County,Oregon,78.6903748158697,41,025,67.0
Hood River County,Oregon,80.3306517069452,41,027,101.0
Jackson County,Oregon,78.7149669675299,41,029,1322.0
Jefferson County,Oregon,77.5729614236178,41,031,105.0
Josephine County,Oregon,76.728598554305,41,033,497.0
Klamath County,Oregon,76.4673019259959,41,035,417.0
Lake County,Oregon,77.9588246265892,41,037,53.0
Lane County,Oregon,79.1894538238338,41,039,2075.0
Lincoln County,Oregon,77.9730089124499,41,041,308.0
Linn County,Oregon,77.9979988431619,41,043,592.0
Malheur County,Oregon,77.9626839896984,41,045,157.0
Marion County,Oregon,79.2073096056602,41,047,1446.0
Morrow County,Oregon,79.5674034420069,41,049,34.0
Multnomah County,Oregon,79.3653150798846,41,051,6703.0
Polk County,Oregon,80.4395328265539,41,053,447.0
Sherman County,Oregon,80.6461642338064,41,055,4.0
Tillamook County,Oregon,79.0637487139388,41,057,244.0
Umatilla County,Oregon,78.3633732662513,41,059,350.0
Union County,Oregon,79.1273155830259,41,061,200.0
Wallowa County,Oregon,80.2552522378195,41,063,38.0
Wasco County,Oregon,77.4981038833387,41,065,91.0
Washington County,Oregon,82.2472893165625,41,067,2253.0
Wheeler County,Oregon,79.4826544704387,41,069,6.0
Yamhill County,Oregon,79.685377710859,41,071,437.0
Adams County,Pennsylvania,79.4498484683511,42,001,481.0
Allegheny County,Pennsylvania,78.1700339816467,42,003,17206.0
Armstrong County,Pennsylvania,77.0672226734488,42,005,837.0
Beaver County,Pennsylvania,77.2148694159707,42,007,2268.0
Bedford County,Pennsylvania,78.2629872954378,42,009,660.0
Berks County,Pennsylvania,79.1436965615664,42,011,3489.0
Blair County,Pennsylvania,76.9960773654841,42,013,1345.0
Bradford County,Pennsylvania,78.130286111169,42,015,502.0
Bucks County,Pennsylvania,79.8985354889808,42,017,3310.0
Butler County,Pennsylvania,78.8954724195819,42,019,1171.0
Cambria County,Pennsylvania,76.7073528117099,42,021,2044.0
Cameron County,Pennsylvania,78.794445771943,42,023,59.0
Carbon County,Pennsylvania,76.8207741365463,42,025,962.0
Centre County,Pennsylvania,82.3053775354591,42,027,991.0
Chester County,Pennsylvania,81.1444590125695,42,029,2698.0
Clarion County,Pennsylvania,77.9225538083147,42,031,387.0
Clearfield County,Pennsylvania,77.8099106528277,42,033,927.0
Clinton County,Pennsylvania,78.2794090516846,42,035,474.0
Columbia County,Pennsylvania,78.3695429726605,42,037,614.0
Crawford County,Pennsylvania,77.2171952366988,42,039,1242.0
Cumberland County,Pennsylvania,79.9660072381558,42,041,1702.0
Dauphin County,Pennsylvania,78.4296340961127,42,043,2337.0
Delaware County,Pennsylvania,78.4464989699391,42,045,6741.0
Elk County,Pennsylvania,78.2134806929739,42,047,385.0
Erie County,Pennsylvania,77.661991783772,42,049,2132.0
Fayette County,Pennsylvania,75.5641202467502,42,051,1623.0
Forest County,Pennsylvania,76.4650982597661,42,053,59.0
Franklin County,Pennsylvania,79.4332430519812,42,055,1139.0
Fulton County,Pennsylvania,77.9167959810303,42,057,187.0
Greene County,Pennsylvania,76.1004743993479,42,059,554.0
Huntingdon County,Pennsylvania,78.711737938373,42,061,421.0
Indiana County,Pennsylvania,78.3424607438445,42,063,1260.0
Jefferson County,Pennsylvania,77.3517653308302,42,065,704.0
Juniata County,Pennsylvania,79.0415666042199,42,067,367.0
Lackawanna County,Pennsylvania,76.9703874733342,42,069,2292.0
Lancaster County,Pennsylvania,80.1295669087565,42,071,6930.0
Lawrence County,Pennsylvania,76.8974679018736,42,073,1264.0
Lebanon County,Pennsylvania,79.019283283726,42,075,1140.0
Lehigh County,Pennsylvania,79.2747838631312,42,077,2692.0
Luzerne County,Pennsylvania,76.7591981156037,42,079,3837.0
Lycoming County,Pennsylvania,78.2551610248259,42,081,1156.0
McKean County,Pennsylvania,76.9483445019473,42,083,431.0
Mercer County,Pennsylvania,77.3419529996505,42,085,1578.0
Mifflin County,Pennsylvania,78.1251899376597,42,087,767.0
Monroe County,Pennsylvania,78.6141330992947,42,089,1085.0
Montgomery County,Pennsylvania,80.678104595656,42,091,4801.0
Montour County,Pennsylvania,78.3230700856946,42,093,227.0
Northampton County,Pennsylvania,79.9447600602662,42,095,2290.0
Northumberland County,Pennsylvania,77.461987268033,42,097,1294.0
Perry County,Pennsylvania,77.4606096128731,42,099,463.0
Philadelphia County,Pennsylvania,75.931173997275,42,101,57638.0
Pike County,Pennsylvania,80.2626081469485,42,103,503.0
Potter County,Pennsylvania,78.1407707282022,42,105,179.0
Schuylkill County,Pennsylvania,76.0349513608169,42,107,2008.0
Snyder County,Pennsylvania,80.1300340214086,42,109,566.0
Somerset County,Pennsylvania,77.546199911647,42,111,856.0
Sullivan County,Pennsylvania,76.2215288759216,42,113,57.0
Susquehanna County,Pennsylvania,77.9074862772633,42,115,262.0
Tioga County,Pennsylvania,78.774540017364,42,117,287.0
Union County,Pennsylvania,81.5069708540344,42,119,334.0
Venango County,Pennsylvania,77.4382755562792,42,121,595.0
Warren County,Pennsylvania,78.0514714038187,42,123,468.0
Washington County,Pennsylvania,77.2966729353576,42,125,1913.0
Wayne County,Pennsylvania,78.0237272602872,42,127,350.0
Westmoreland County,Pennsylvania,78.0796441392642,42,129,3776.0
Wyoming County,Pennsylvania,76.9411842010463,42,131,199.0
York County,Pennsylvania,78.9604718840585,42,133,3109.0
Bristol County,Rhode Island,81.2853444827852,44,001,426.0
Kent County,Rhode Island,79.2242537366618,44,003,1277.0
Newport County,Rhode Island,81.2301257816712,44,005,523.0
Providence County,Rhode Island,79.3644258276425,44,007,4108.0
Washington County,Rhode Island,81.1082157908006,44,009,653.0
Abbeville County,South Carolina,76.1123988828484,45,001,349.0
Aiken County,South Carolina,76.6188937341031,45,003,1351.0
Allendale County,South Carolina,72.6163725240061,45,005,123.0
Anderson County,South Carolina,75.7052550855852,45,007,1450.0
Bamberg County,South Carolina,74.3007024653609,45,009,334.0
Barnwell County,South Carolina,73.5470339151669,45,011,397.0
Beaufort County,South Carolina,81.7970703663666,45,013,1336.0
Berkeley County,South Carolina,77.8804538131479,45,015,1407.0
Calhoun County,South Carolina,75.8437060111536,45,017,178.0
Charleston County,South Carolina,78.5221519796829,45,019,3281.0
Cherokee County,South Carolina,73.9336764094201,45,021,701.0
Chester County,South Carolina,73.2041985226279,45,023,420.0
Chesterfield County,South Carolina,74.2447545623623,45,025,543.0
Clarendon County,South Carolina,75.7083530201835,45,027,333.0
Colleton County,South Carolina,72.9186590216789,45,029,458.0
Darlington County,South Carolina,73.3440715905654,45,031,1000.0
Dillon County,South Carolina,72.5919248239318,45,033,358.0
Dorchester County,South Carolina,78.0452807880868,45,035,870.0
Edgefield County,South Carolina,78.8702252106175,45,037,123.0
Fairfield County,South Carolina,74.1088177459737,45,039,313.0
Florence County,South Carolina,74.0044356872287,45,041,1289.0
Georgetown County,South Carolina,76.4337586460012,45,043,674.0
Greenville County,South Carolina,77.7685400444661,45,045,3009.0
Greenwood County,South Carolina,76.5175910341003,45,047,553.0
Hampton County,South Carolina,73.9264589599168,45,049,294.0
