County,State,mean_life_expectancy,State_FIPS,County_FIPS,Total Population
Polk County,Georgia,73.2748803672115,13,233,41444.0
Pulaski County,Georgia,77.6666373683592,13,235,11396.0
Putnam County,Georgia,77.4061176357782,13,237,21430.0
Quitman County,Georgia,75.3250351764225,13,239,2140.0
Rabun County,Georgia,76.9944546576478,13,241,16354.0
Randolph County,Georgia,75.026721238403,13,243,7206.0
Richmond County,Georgia,73.6808084874035,13,245,201568.0
Rockdale County,Georgia,77.6033875048851,13,247,88482.0
Schley County,Georgia,76.9446934911318,13,249,5168.0
Screven County,Georgia,74.5319377680867,13,251,14037.0
Seminole County,Georgia,73.47471546866,13,253,8549.0
Spalding County,Georgia,74.2476675171375,13,255,64192.0
Stephens County,Georgia,73.3838160708526,13,257,25625.0
Stewart County,Georgia,74.2587420264588,13,259,5832.0
Sumter County,Georgia,74.3351110608217,13,261,30687.0
Talbot County,Georgia,74.577238903621,13,263,6423.0
Taliaferro County,Georgia,74.243707404434,13,265,1844.0
Tattnall County,Georgia,74.8428091996403,13,267,25402.0
Taylor County,Georgia,74.7072893839871,13,269,8267.0
Telfair County,Georgia,77.1154103933062,13,271,16339.0
Terrell County,Georgia,73.8546304959187,13,273,8978.0
Thomas County,Georgia,75.1690114260441,13,275,44909.0
Tift County,Georgia,74.5509325356242,13,277,40531.0
Toombs County,Georgia,74.0099217198226,13,279,27160.0
Towns County,Georgia,77.7915154476499,13,281,11173.0
Treutlen County,Georgia,74.9031831148421,13,283,6752.0
Troup County,Georgia,75.0199708516939,13,285,69433.0
Turner County,Georgia,72.8469366146032,13,287,8036.0
Twiggs County,Georgia,73.9903104118999,13,289,8323.0
Union County,Georgia,78.3191047382087,13,291,22262.0
Upson County,Georgia,73.0634454812341,13,293,26241.0
Walker County,Georgia,74.8726755445435,13,295,68609.0
Walton County,Georgia,76.3500790906022,13,297,88695.0
Ware County,Georgia,73.6841856458992,13,299,35688.0
Warren County,Georgia,74.1341486349798,13,301,5410.0
Washington County,Georgia,75.2417260624277,13,303,20506.0
Wayne County,Georgia,73.9333969783465,13,305,29833.0
Webster County,Georgia,78.3816983844406,13,307,2627.0
Wheeler County,Georgia,77.2642870472334,13,309,7952.0
White County,Georgia,78.6709389268035,13,311,28509.0
Whitfield County,Georgia,77.0741142029924,13,313,103963.0
Wilcox County,Georgia,75.185232662392,13,315,8896.0
Wilkes County,Georgia,74.4532028572855,13,317,9905.0
Wilkinson County,Georgia,73.899468948531,13,319,9147.0
Worth County,Georgia,75.3756021723824,13,321,20809.0
Hawaii County,Hawaii,79.9425284447821,15,001,196325.0
Honolulu County,Hawaii,81.4815425146768,15,003,990060.0
Kauai County,Hawaii,81.4003396135632,15,007,71093.0
Kalawao County,Hawaii,81.6543838489769,15,005,86.0
Maui County,Hawaii,81.6543838489769,15,009,164094.0
Ada County,Idaho,80.5623842009789,16,001,435117.0
Adams County,Idaho,80.3383008383321,16,003,3946.0
Bannock County,Idaho,77.0815703316482,16,005,84113.0
Bear Lake County,Idaho,78.6908575063961,16,007,5942.0
Benewah County,Idaho,75.8859597671621,16,009,9050.0
Bingham County,Idaho,77.6665768597815,16,011,45369.0
Blaine County,Idaho,83.4393094989314,16,013,21583.0
Boise County,Idaho,81.5021931629867,16,015,6968.0
Bonner County,Idaho,79.1268722534252,16,017,41855.0
Bonneville County,Idaho,78.0782835953423,16,019,110404.0
Boundary County,Idaho,78.778005160812,16,021,11323.0
Butte County,Idaho,78.5234579408874,16,023,2613.0
Camas County,Idaho,80.4593265207532,16,025,886.0
Canyon County,Idaho,78.7489164303773,16,027,207027.0
Caribou County,Idaho,77.8388667927639,16,029,6862.0
Cassia County,Idaho,77.8325520962545,16,031,23472.0
Clearwater County,Idaho,78.379963737021,16,035,8533.0
Custer County,Idaho,79.951099479515,16,037,4141.0
Elmore County,Idaho,77.918383848112,16,039,26232.0
Franklin County,Idaho,79.1447410708704,16,041,13120.0
Fremont County,Idaho,79.4389751618535,16,043,12889.0
Gem County,Idaho,77.6719700457143,16,045,16850.0
Gooding County,Idaho,78.253717162963,16,047,15110.0
Idaho County,Idaho,79.4547826542974,16,049,16275.0
Jefferson County,Idaho,79.4779359870935,16,051,27410.0
Jerome County,Idaho,78.1575616125321,16,053,23039.0
Kootenai County,Idaho,79.1120709346287,16,055,150128.0
Latah County,Idaho,81.4221459137631,16,057,38697.0
Lemhi County,Idaho,78.4546129208234,16,059,7755.0
Lewis County,Idaho,78.3617255307179,16,061,3824.0
Lincoln County,Idaho,77.8110567313034,16,063,5296.0
Madison County,Idaho,80.621725401297,16,065,38241.0
Minidoka County,Idaho,78.141432021773,16,067,20448.0
Nez Perce County,Idaho,77.2504514902428,16,069,40014.0
Oneida County,Idaho,79.3973376463542,16,071,4284.0
Owyhee County,Idaho,78.6823500532035,16,073,11384.0
Payette County,Idaho,77.8043755447408,16,075,22839.0
Power County,Idaho,77.8037327635134,16,077,7667.0
Shoshone County,Idaho,75.3537133511927,16,079,12490.0
Teton County,Idaho,82.5671260543516,16,081,10776.0
Twin Falls County,Idaho,77.9385535745854,16,083,82248.0
Valley County,Idaho,81.8419253340933,16,085,10104.0
Washington County,Idaho,78.2033448393429,16,087,9996.0
Adams County,Illinois,78.0555591364872,17,001,66787.0
Alexander County,Illinois,73.7122376024094,17,003,6776.0
Bond County,Illinois,78.328040242306,17,005,17034.0
Boone County,Illinois,79.5933283432418,17,007,53638.0
Brown County,Illinois,77.9649694032623,17,009,6791.0
Bureau County,Illinois,78.3903488313218,17,011,33619.0
Calhoun County,Illinois,78.6746694724148,17,013,4897.0
Carroll County,Illinois,78.4788340806577,17,015,14704.0
Cass County,Illinois,76.6722980559395,17,017,12880.0
Champaign County,Illinois,80.3599077395168,17,019,207946.0
Christian County,Illinois,76.8474772233345,17,021,33562.0
Clark County,Illinois,76.5964413369319,17,023,15924.0
Clay County,Illinois,76.6791255779274,17,025,13393.0
Clinton County,Illinois,79.2137711947773,17,027,37640.0
Coles County,Illinois,78.0090220455468,17,029,52540.0
Cook County,Illinois,79.157632730843,17,031,5238541.0
Crawford County,Illinois,77.1073405440888,17,033,19214.0
Cumberland County,Illinois,78.5009331229403,17,035,10899.0
DeKalb County,Illinois,79.5236808933938,17,037,104473.0
De Witt County,Illinois,76.730836168955,17,039,16176.0
Douglas County,Illinois,78.4747837060648,17,041,19830.0
DuPage County,Illinois,82.0870228400336,17,043,931826.0
Edgar County,Illinois,76.3416636689184,17,045,17603.0
Edwards County,Illinois,76.7425461064023,17,047,6570.0
Effingham County,Illinois,78.0519293404532,17,049,34164.0
Fayette County,Illinois,77.8973824818473,17,051,21980.0
Ford County,Illinois,76.3079639701953,17,053,13470.0
Franklin County,Illinois,74.7216371828841,17,055,39302.0
Fulton County,Illinois,76.4723359464906,17,057,35733.0
Gallatin County,Illinois,73.8309404493299,17,059,5226.0
Greene County,Illinois,76.6305162217468,17,061,13311.0
Grundy County,Illinois,78.1831270801367,17,063,50333.0
Hamilton County,Illinois,76.9686648400877,17,065,8259.0
Hancock County,Illinois,79.3939483977973,17,067,18264.0
Hardin County,Illinois,74.1872829546433,17,069,4161.0
Henderson County,Illinois,78.2607824961669,17,071,6927.0
Henry County,Illinois,78.8633621086305,17,073,49649.0
Iroquois County,Illinois,76.0686838560546,17,075,28457.0
Jackson County,Illinois,78.2238529306992,17,077,59115.0
Jasper County,Illinois,78.6303660077961,17,079,9608.0
Jefferson County,Illinois,76.4793684714383,17,081,38358.0
Jersey County,Illinois,76.8398555245152,17,083,22215.0
Jo Daviess County,Illinois,80.5985064595928,17,085,22046.0
Johnson County,Illinois,77.830301599502,17,087,12899.0
Kane County,Illinois,81.1764982165447,17,089,529402.0
Kankakee County,Illinois,76.9224743640989,17,091,110801.0
Kendall County,Illinois,81.0822192454337,17,093,122933.0
Knox County,Illinois,76.4530799533177,17,095,51374.0
Lake County,Illinois,81.233286165799,17,097,704476.0
LaSalle County,Illinois,76.9203147479907,17,099,111151.0
Lawrence County,Illinois,75.580987197963,17,101,16457.0
Lee County,Illinois,77.9323802056279,17,103,34670.0
Livingston County,Illinois,76.7108390543287,17,105,36812.0
Logan County,Illinois,77.2926126571723,17,107,29488.0
McDonough County,Illinois,78.4557472154314,17,109,31597.0
McHenry County,Illinois,80.3407060287473,17,111,308043.0
McLean County,Illinois,79.766908163326,17,113,173231.0
Macon County,Illinois,77.0148354880899,17,115,107587.0
Macoupin County,Illinois,77.05419840319,17,117,45960.0
Madison County,Illinois,76.5154934783538,17,119,266153.0
Marion County,Illinois,74.8214776499557,17,121,38305.0
Marshall County,Illinois,76.6665442819204,17,123,11925.0
Mason County,Illinois,76.3193685040813,17,125,13904.0
Massac County,Illinois,74.8928782075179,17,127,14594.0
Menard County,Illinois,78.2678365504556,17,129,12416.0
Mercer County,Illinois,78.2412765472682,17,131,15794.0
Monroe County,Illinois,80.5116511678593,17,133,33739.0
Montgomery County,Illinois,77.1523427111279,17,135,29173.0
Morgan County,Illinois,77.1896118620297,17,137,34442.0
Moultrie County,Illinois,77.4457908520439,17,139,14711.0
Ogle County,Illinois,78.6258891413636,17,141,51619.0
Peoria County,Illinois,77.2546679931588,17,143,186145.0
Perry County,Illinois,76.8164588050926,17,145,21467.0
Piatt County,Illinois,79.0007582016943,17,147,16433.0
Pike County,Illinois,77.4125154218844,17,149,15930.0
Pope County,Illinois,77.7451228473583,17,151,4360.0
Pulaski County,Illinois,74.3189868611745,17,153,5691.0
Putnam County,Illinois,78.7812364234101,17,155,5771.0
Randolph County,Illinois,77.2678606216655,17,157,32829.0
Richland County,Illinois,77.2531551916998,17,159,15953.0
Rock Island County,Illinois,77.9320956932001,17,161,146205.0
Saint Clair County,Illinois,76.2552331300372,17,163,264433.0
Saline County,Illinois,73.7482085471059,17,165,24430.0
Sangamon County,Illinois,77.7491183874606,17,167,198134.0
Schuyler County,Illinois,77.6095741823402,17,169,7181.0
Scott County,Illinois,77.2843042095723,17,171,5109.0
Shelby County,Illinois,79.2089117617502,17,173,21906.0
Stark County,Illinois,76.6097376551672,17,175,5551.0
Stephenson County,Illinois,78.7432526017161,17,177,45839.0
Tazewell County,Illinois,78.2725743150662,17,179,134695.0
Union County,Illinois,75.8723955567275,17,181,17267.0
Vermilion County,Illinois,75.1124484854821,17,183,79207.0
Wabash County,Illinois,77.7827054848031,17,185,11568.0
Warren County,Illinois,78.0481878343776,17,187,17429.0
Washington County,Illinois,78.4912721636025,17,189,14260.0
Wayne County,Illinois,76.9666743433746,17,191,16569.0
White County,Illinois,75.2679042005485,17,193,14186.0
Whiteside County,Illinois,77.9074910103982,17,195,56823.0
Will County,Illinois,79.623864604701,17,197,687727.0
Williamson County,Illinois,76.6567810997299,17,199,67477.0
Winnebago County,Illinois,76.7404079763326,17,201,287512.0
Woodford County,Illinois,79.7338721243492,17,203,38942.0
Adams County,Indiana,78.4062056414824,18,001,35018.0
Allen County,Indiana,77.1184562486351,18,003,367747.0
Bartholomew County,Indiana,77.6368890844439,18,005,81024.0
Benton County,Indiana,77.5239716021756,18,007,8685.0
Blackford County,Indiana,75.3967305759086,18,009,12214.0
Boone County,Indiana,78.4355457877624,18,011,63013.0
Brown County,Indiana,78.8505089127972,18,013,15007.0
Carroll County,Indiana,79.0461140279017,18,015,19994.0
Cass County,Indiana,76.4155522812518,18,017,38248.0
Clark County,Indiana,75.0518938479591,18,019,114893.0
Clay County,Indiana,75.9323336532673,18,021,26375.0
Clinton County,Indiana,76.3473297229287,18,023,32455.0
Crawford County,Indiana,74.7835221852556,18,025,10598.0
Daviess County,Indiana,76.1257190897335,18,027,32777.0
Dearborn County,Indiana,77.1523365765038,18,029,49564.0
Decatur County,Indiana,76.6065089899634,18,031,26480.0
DeKalb County,Indiana,76.8812411864026,18,033,42524.0
Delaware County,Indiana,75.2689645261902,18,035,115938.0
Dubois County,Indiana,78.5848466105183,18,037,42379.0
Elkhart County,Indiana,78.2422213348993,18,039,202924.0
Fayette County,Indiana,73.2087453450096,18,041,23426.0
Floyd County,Indiana,76.2710399606671,18,043,76481.0
Fountain County,Indiana,76.0967879709921,18,045,16620.0
Franklin County,Indiana,77.8939739279784,18,047,22835.0
Fulton County,Indiana,75.6887770465186,18,049,20296.0
Gibson County,Indiana,77.1347614661409,18,051,33596.0
Grant County,Indiana,74.7686510123943,18,053,67615.0
Greene County,Indiana,76.185370389545,18,055,32431.0
Hamilton County,Indiana,81.5537810038123,18,057,309687.0
Hancock County,Indiana,78.1833909979154,18,059,72776.0
Harrison County,Indiana,76.7637183012055,18,061,39450.0
Hendricks County,Indiana,79.2969869671896,18,063,158170.0
Henry County,Indiana,75.1557046187798,18,065,48649.0
Howard County,Indiana,75.0396098594706,18,067,82457.0
Huntington County,Indiana,76.843281137231,18,069,36520.0
Jackson County,Indiana,75.3484149574253,18,071,43779.0
Jasper County,Indiana,77.0111364633553,18,073,33448.0
Jay County,Indiana,75.3225726610201,18,075,21107.0
Jefferson County,Indiana,75.1494097616655,18,077,32293.0
Jennings County,Indiana,73.9693600436412,18,079,27840.0
Johnson County,Indiana,77.9319760567759,18,081,149359.0
Knox County,Indiana,75.359604783233,18,083,37763.0
Kosciusko County,Indiana,77.9759814704766,18,085,78720.0
LaGrange County,Indiana,78.8489190816116,18,087,38720.0
Lake County,Indiana,76.141144551419,18,089,488694.0
LaPorte County,Indiana,75.7697358625553,18,091,110839.0
Lawrence County,Indiana,75.7738528069243,18,093,45669.0
Madison County,Indiana,75.2533570590286,18,095,129641.0
Marion County,Indiana,75.7615013990357,18,097,939964.0
Marshall County,Indiana,78.289885730806,18,099,46752.0
Martin County,Indiana,77.00069914002,18,101,10219.0
Miami County,Indiana,76.4386080008385,18,103,36035.0
Monroe County,Indiana,79.8990716368073,18,105,144436.0
Montgomery County,Indiana,76.9734069831095,18,107,38288.0
Morgan County,Indiana,76.3880453658001,18,109,69533.0
Newton County,Indiana,76.283509979691,18,111,14056.0
Noble County,Indiana,76.8636950036273,18,113,47421.0
Ohio County,Indiana,77.1749458140659,18,115,5911.0
Orange County,Indiana,75.6359814286848,18,117,19623.0
Owen County,Indiana,75.9317282037022,18,119,20957.0
Parke County,Indiana,77.8551585647584,18,121,17062.0
Perry County,Indiana,76.872187854762,18,123,19229.0
Pike County,Indiana,76.2656911941059,18,125,12471.0
Porter County,Indiana,78.1023092322929,18,127,167391.0
Posey County,Indiana,78.1948673386215,18,129,25599.0
Pulaski County,Indiana,75.5337366344658,18,131,12761.0
Putnam County,Indiana,77.513462153906,18,133,37543.0
Randolph County,Indiana,75.9955099292241,18,135,25203.0
Ripley County,Indiana,76.6786184213122,18,137,28372.0
Rush County,Indiana,75.7747683197417,18,139,16765.0
Saint Joseph County,Indiana,76.9280841152533,18,141,268613.0
Scott County,Indiana,71.7793997176809,18,143,23722.0
Shelby County,Indiana,76.7670703382821,18,145,44339.0
Spencer County,Indiana,78.1060419523875,18,147,20610.0
Starke County,Indiana,73.7937843200375,18,149,22966.0
Steuben County,Indiana,78.6949100917122,18,151,34459.0
Sullivan County,Indiana,75.1200188595805,18,153,20900.0
Switzerland County,Indiana,75.4004572635387,18,155,10617.0
Tippecanoe County,Indiana,79.1435463009051,18,157,186081.0
Tipton County,Indiana,77.7473377077031,18,159,15290.0
Union County,Indiana,75.9632359500566,18,161,7225.0
Vanderburgh County,Indiana,76.1675819006606,18,163,181831.0
Vermillion County,Indiana,74.8502861663619,18,165,15644.0
Vigo County,Indiana,75.7145644381981,18,167,107723.0
Wabash County,Indiana,75.8889509245659,18,169,31848.0
Warren County,Indiana,78.4461994137781,18,171,8269.0
Warrick County,Indiana,78.5857950061115,18,173,61581.0
Washington County,Indiana,74.6414175232495,18,175,27807.0
Wayne County,Indiana,74.3338733785861,18,177,66972.0
Wells County,Indiana,77.9214866340531,18,179,27832.0
White County,Indiana,76.9014590005706,18,181,24279.0
Whitley County,Indiana,78.6749626069212,18,183,33481.0
Adair County,Iowa,78.0811397489124,19,001,7192.0
Adams County,Iowa,78.262211852725,19,003,3785.0
Allamakee County,Iowa,79.1578888531795,19,005,13940.0
Appanoose County,Iowa,76.6869177760963,19,007,12547.0
Audubon County,Iowa,78.4300927064988,19,009,5711.0
Benton County,Iowa,80.3309943339669,19,011,25646.0
Black Hawk County,Iowa,78.5930977209139,19,013,132960.0
Boone County,Iowa,78.5035645066814,19,015,26381.0
Bremer County,Iowa,81.5256046873392,19,017,24741.0
Buchanan County,Iowa,78.9216697892563,19,019,21101.0
Buena Vista County,Iowa,79.973713676688,19,021,20369.0
Butler County,Iowa,78.9178811329782,19,023,14822.0
Calhoun County,Iowa,78.4819058192929,19,025,9814.0
Carroll County,Iowa,79.5282919123936,19,027,20428.0
Cass County,Iowa,77.136387620242,19,029,13327.0
Cedar County,Iowa,80.9365180717705,19,031,18368.0
Cerro Gordo County,Iowa,78.6051535674251,19,033,43134.0
Cherokee County,Iowa,79.3259095082494,19,035,11577.0
Chickasaw County,Iowa,79.6161742574868,19,037,12140.0
Clarke County,Iowa,77.2379717359897,19,039,9267.0
Clay County,Iowa,79.5487789169896,19,041,16387.0
Clayton County,Iowa,80.3298395563518,19,043,17711.0
Clinton County,Iowa,77.7074693155132,19,045,47587.0
Crawford County,Iowa,79.0264001299655,19,047,17131.0
Dallas County,Iowa,82.1243909626283,19,049,80864.0
Davis County,Iowa,78.9421565557115,19,051,8834.0
Decatur County,Iowa,78.1202832968409,19,053,8105.0
Delaware County,Iowa,80.1949593435348,19,055,17326.0
Des Moines County,Iowa,78.026963716468,19,057,39876.0
Dickinson County,Iowa,80.579010326073,19,059,17000.0
Dubuque County,Iowa,80.1141040504058,19,061,96571.0
Emmet County,Iowa,78.5303208873619,19,063,9661.0
Fayette County,Iowa,78.475251602752,19,065,20139.0
Floyd County,Iowa,79.408582140531,19,067,15904.0
Franklin County,Iowa,79.5748805197427,19,069,10326.0
Fremont County,Iowa,77.8324153664602,19,071,6985.0
Greene County,Iowa,78.5988168813813,19,073,9046.0
Grundy County,Iowa,80.4356536862476,19,075,12354.0
Guthrie County,Iowa,79.2599230077317,19,077,10664.0
Hamilton County,Iowa,79.8534043611743,19,079,15201.0
Hancock County,Iowa,80.4966677270879,19,081,10971.0
Hardin County,Iowa,79.0417825551162,19,083,17239.0
Harrison County,Iowa,77.1904751293824,19,085,14196.0
Henry County,Iowa,78.5868703249332,19,087,19865.0
Howard County,Iowa,79.0974009142343,19,089,9321.0
Humboldt County,Iowa,79.57982460758,19,091,9586.0
Ida County,Iowa,78.1415939399116,19,093,6965.0
Iowa County,Iowa,79.4406230461752,19,095,16231.0
Jackson County,Iowa,78.8871755150653,19,097,19409.0
Jasper County,Iowa,79.0375990221708,19,099,36789.0
Jefferson County,Iowa,79.9189156141171,19,101,17945.0
Johnson County,Iowa,82.2822944126182,19,103,144425.0
Jones County,Iowa,80.5144603092609,19,105,20468.0
Keokuk County,Iowa,79.5160124468944,19,107,10223.0
Kossuth County,Iowa,80.4770560979845,19,109,15166.0
Lee County,Iowa,76.2751575520909,19,111,34785.0
Linn County,Iowa,80.2303424015715,19,113,220008.0
Louisa County,Iowa,78.5788470550303,19,115,11238.0
Lucas County,Iowa,78.1114617832566,19,117,8600.0
Lyon County,Iowa,80.8927150722829,19,119,11745.0
Madison County,Iowa,79.2701308214249,19,121,15720.0
Mahaska County,Iowa,78.6642596738887,19,123,22301.0
Marion County,Iowa,78.7389493680463,19,125,33127.0
Marshall County,Iowa,77.161211336891,19,127,40476.0
Mills County,Iowa,78.141341612534,19,129,14933.0
Mitchell County,Iowa,80.1010721303503,19,131,10663.0
Monona County,Iowa,76.6889621347075,19,133,8865.0
Monroe County,Iowa,76.7435432105546,19,135,7912.0
Montgomery County,Iowa,77.1130147460912,19,137,10239.0
Muscatine County,Iowa,78.6192649746483,19,139,42923.0
O'Brien County,Iowa,79.0116316231126,19,141,13944.0
Osceola County,Iowa,79.744479354224,19,143,6149.0
Page County,Iowa,78.0318646885175,19,145,15393.0
Palo Alto County,Iowa,78.7354521514244,19,147,9110.0
Plymouth County,Iowa,80.0398072711535,19,149,25027.0
Pocahontas County,Iowa,77.6099766517486,19,151,6972.0
Polk County,Iowa,78.8638020999168,19,153,467235.0
Pottawattamie County,Iowa,77.7078560944376,19,155,93287.0
Poweshiek County,Iowa,79.0642909922253,19,157,18428.0
Ringgold County,Iowa,77.8449231237129,19,159,4986.0
Sac County,Iowa,78.782643173981,19,161,9936.0
Scott County,Iowa,78.8689353561669,19,163,171493.0
Shelby County,Iowa,79.8301050047321,19,165,11772.0
Sioux County,Iowa,82.8281480858219,19,167,34692.0
Story County,Iowa,82.0258731485556,19,169,95888.0
Tama County,Iowa,78.2155150089854,19,171,17236.0
Taylor County,Iowa,78.647341651423,19,173,6214.0
Union County,Iowa,77.5095653038828,19,175,12497.0
Van Buren County,Iowa,77.3457206170292,19,177,7308.0
Wapello County,Iowa,76.667273184577,19,179,35321.0
Warren County,Iowa,79.6052568343068,19,181,48630.0
Washington County,Iowa,79.3371274203564,19,183,22095.0
Wayne County,Iowa,77.1368005099372,19,185,6405.0
Webster County,Iowa,76.9181760396132,19,187,36945.0
Winnebago County,Iowa,79.5818527265812,19,189,10545.0
Winneshiek County,Iowa,81.9956172344947,19,191,20575.0
Woodbury County,Iowa,77.4667437631092,19,193,102397.0
Worth County,Iowa,78.7732666745037,19,195,7502.0
Wright County,Iowa,79.2401867184599,19,197,12864.0
Allen County,Kansas,75.7961296328286,20,001,12752.0
Anderson County,Kansas,77.3096567417183,20,003,7840.0
Atchison County,Kansas,76.8634036874542,20,005,16466.0
Barber County,Kansas,75.9842631826887,20,007,4905.0
Barton County,Kansas,77.4904112152262,20,009,27067.0
Bourbon County,Kansas,75.5172458415005,20,011,14757.0
Brown County,Kansas,76.122641688442,20,013,9736.0
Butler County,Kansas,77.3048957452463,20,015,66260.0
Chase County,Kansas,77.3094374993631,20,017,2665.0
Chautauqua County,Kansas,75.6653212051809,20,019,3425.0
Cherokee County,Kansas,74.1451587888701,20,021,20501.0
Cheyenne County,Kansas,79.7416802282723,20,023,2677.0
Clark County,Kansas,78.1679514583678,20,025,2089.0
Clay County,Kansas,78.9384258226644,20,027,8203.0
Cloud County,Kansas,76.8230472290077,20,029,9191.0
Coffey County,Kansas,76.9577152690927,20,031,8328.0
Comanche County,Kansas,74.8230473772719,20,033,1741.0
Cowley County,Kansas,75.1769842432043,20,035,35732.0
Crawford County,Kansas,75.6698696426118,20,037,39099.0
Decatur County,Kansas,78.342794934689,20,039,2891.0
Dickinson County,Kansas,77.4518075646912,20,041,19162.0
Doniphan County,Kansas,78.0990196970415,20,043,7790.0
Douglas County,Kansas,80.3148330549871,20,045,117806.0
Edwards County,Kansas,75.8254643685623,20,047,2946.0
Elk County,Kansas,75.4228928636308,20,049,2581.0
Ellis County,Kansas,79.1267364203483,20,051,28877.0
Ellsworth County,Kansas,77.285408902692,20,053,6331.0
Finney County,Kansas,78.6832438085302,20,055,37097.0
Ford County,Kansas,77.7764202200801,20,057,34658.0
Franklin County,Kansas,76.8980145266538,20,059,25599.0
Geary County,Kansas,75.7325989254904,20,061,35796.0
Gove County,Kansas,78.9994965148148,20,063,2632.0
Graham County,Kansas,78.8256740777329,20,065,2561.0
Grant County,Kansas,77.6012127288512,20,067,7716.0
Gray County,Kansas,78.5625442438442,20,069,6004.0
Greeley County,Kansas,77.4297545273833,20,071,1210.0
Greenwood County,Kansas,75.6273086774015,20,073,6227.0
Hamilton County,Kansas,76.5859680636821,20,075,2621.0
Harper County,Kansas,74.8164897442563,20,077,5746.0
Harvey County,Kansas,78.2910352438524,20,079,34683.0
Haskell County,Kansas,78.4665451968959,20,081,4081.0
Hodgeman County,Kansas,79.1754577514837,20,083,1875.0
Jackson County,Kansas,77.6656400541727,20,085,13322.0
Jefferson County,Kansas,78.3531580202094,20,087,18856.0
Jewell County,Kansas,78.6304726992006,20,089,2963.0
Johnson County,Kansas,81.4004138800271,20,091,578797.0
Kearny County,Kansas,77.1268834305723,20,093,3931.0
Kingman County,Kansas,74.6581381530606,20,095,7576.0
Kiowa County,Kansas,78.626574001732,20,097,2524.0
Labette County,Kansas,74.857804407408,20,099,20553.0
Lane County,Kansas,76.0885101218879,20,101,1702.0
Leavenworth County,Kansas,78.751027029372,20,103,79359.0
Lincoln County,Kansas,78.421504967925,20,105,3121.0
Linn County,Kansas,77.0689639336192,20,107,9602.0
Logan County,Kansas,77.9291998338467,20,109,2790.0
Lyon County,Kansas,78.3682767829173,20,111,33302.0
McPherson County,Kansas,77.9462276566495,20,113,28792.0
Marion County,Kansas,78.1109903362761,20,115,12087.0
Marshall County,Kansas,78.5009900629576,20,117,9859.0
Meade County,Kansas,78.0559289657112,20,119,4295.0
Miami County,Kansas,79.0578424360307,20,121,32976.0
Mitchell County,Kansas,77.8753455212892,20,123,6230.0
Montgomery County,Kansas,74.9343686956559,20,125,33463.0
Morris County,Kansas,78.2783422056036,20,127,5605.0
Morton County,Kansas,76.3487361461559,20,129,2931.0
Nemaha County,Kansas,79.1440100364849,20,131,10095.0
Neosho County,Kansas,76.3360708324616,20,133,16209.0
Ness County,Kansas,77.5690539442575,20,135,3001.0
Norton County,Kansas,78.3331397161034,20,137,5527.0
Osage County,Kansas,76.8977431330722,20,139,15894.0
Osborne County,Kansas,77.7845505183051,20,141,3684.0
Ottawa County,Kansas,76.7996231440693,20,143,5957.0
Pawnee County,Kansas,76.5005682858623,20,145,6776.0
Phillips County,Kansas,77.6002187894733,20,147,5446.0
Pottawatomie County,Kansas,79.6350783270286,20,149,23188.0
Pratt County,Kansas,77.1617135972764,20,151,9670.0
Rawlins County,Kansas,78.3916947397136,20,153,2520.0
Reno County,Kansas,77.2667460843186,20,155,63360.0
Republic County,Kansas,77.8788687159204,20,157,4705.0
Rice County,Kansas,76.2753845880505,20,159,9868.0
Riley County,Kansas,80.6584894992662,20,161,75696.0
Rooks County,Kansas,77.7052623173995,20,163,5148.0
Rush County,Kansas,76.9861392214814,20,165,3119.0
Russell County,Kansas,78.0304497540558,20,167,6987.0
Saline County,Kansas,77.6883743496995,20,169,55334.0
Scott County,Kansas,78.5341272727461,20,171,4981.0
Sedgwick County,Kansas,77.1677455537699,20,173,510484.0
Seward County,Kansas,77.7503279510539,20,175,22948.0
Shawnee County,Kansas,77.0170216775851,20,177,178392.0
Sheridan County,Kansas,78.9827922588643,20,179,2497.0
Sherman County,Kansas,77.2907845533393,20,181,5999.0
Smith County,Kansas,78.1551531740322,20,183,3693.0
Stafford County,Kansas,76.6114095777914,20,185,4251.0
Stanton County,Kansas,78.4005274424325,20,187,2107.0
Stevens County,Kansas,77.7152052385473,20,189,5741.0
Sumner County,Kansas,76.4535211929398,20,191,23336.0
Thomas County,Kansas,78.0514779900795,20,193,7847.0
Trego County,Kansas,77.6721084114231,20,195,2899.0
Wabaunsee County,Kansas,78.6127190158048,20,197,6918.0
Wallace County,Kansas,79.8595374958064,20,199,1591.0
Washington County,Kansas,79.0774692134267,20,201,5572.0
Wichita County,Kansas,78.668692510767,20,203,2157.0
Wilson County,Kansas,75.3833763134334,20,205,8858.0
Woodson County,Kansas,75.1480269593545,20,207,3178.0
Wyandotte County,Kansas,75.5376909913176,20,209,163227.0
Adair County,Kentucky,76.3245577659512,21,001,19304.0
Allen County,Kentucky,74.843909575268,21,003,20628.0
Anderson County,Kentucky,75.7682796961294,21,005,22017.0
Ballard County,Kentucky,74.6553719541995,21,007,8152.0
Barren County,Kentucky,75.456625574196,21,009,43418.0
Bath County,Kentucky,72.9701367501876,21,011,12189.0
Bell County,Kentucky,70.8267217044899,21,013,27469.0
Boone County,Kentucky,78.6495245947593,21,015,127682.0
Bourbon County,Kentucky,75.6521564610924,21,017,20017.0
Boyd County,Kentucky,74.0563147645224,21,019,48486.0
