County,State,mean_life_expectancy,State_FIPS,County_FIPS,Poverty Rate
Putnam County,Illinois,79.404651850517,17,155,10.5
Randolph County,Illinois,77.645169233513,17,157,12.3
Richland County,Illinois,77.5155569357117,17,159,15.0
Rock Island County,Illinois,78.248333579898,17,161,14.5
Saint Clair County,Illinois,76.7346616113076,17,163,17.8
Saline County,Illinois,73.988559075307,17,165,21.3
Sangamon County,Illinois,78.1915146975255,17,167,14.9
Schuyler County,Illinois,78.2880247983989,17,169,17.1
Scott County,Illinois,77.6989255492651,17,171,13.9
Shelby County,Illinois,79.4251414449343,17,173,11.5
Stark County,Illinois,77.1309472207124,17,175,9.9
Stephenson County,Illinois,79.1987616630274,17,177,15.5
Tazewell County,Illinois,78.4615446261191,17,179,9.3
Union County,Illinois,76.0602252637656,17,181,18.0
Vermilion County,Illinois,75.595282302544,17,183,19.1
Wabash County,Illinois,78.0822136955191,17,185,13.3
Warren County,Illinois,78.316550582631,17,187,15.6
Washington County,Illinois,78.868128990834,17,189,12.3
Wayne County,Illinois,77.3406728339055,17,191,15.3
White County,Illinois,75.7658048357302,17,193,14.4
Whiteside County,Illinois,78.3304442616636,17,195,11.9
Will County,Illinois,79.952430908493,17,197,8.2
Williamson County,Illinois,76.7836183719078,17,199,15.2
Winnebago County,Illinois,77.3201514517052,17,201,17.5
Woodford County,Illinois,80.0011820702787,17,203,8.1
Adams County,Indiana,79.1280761433617,18,001,18.4
Allen County,Indiana,77.8198415600834,18,003,15.5
Bartholomew County,Indiana,77.6833556761358,18,005,12.8
Benton County,Indiana,78.0069810224679,18,007,13.4
Blackford County,Indiana,75.9320709738548,18,009,16.0
Boone County,Indiana,78.4365925728441,18,011,6.9
Brown County,Indiana,78.7952109682444,18,013,14.0
Carroll County,Indiana,79.7194560886173,18,015,10.1
Cass County,Indiana,77.1891971329911,18,017,17.0
Clark County,Indiana,75.6867124479446,18,019,11.6
Clay County,Indiana,76.1873311584804,18,021,15.7
Clinton County,Indiana,76.8199709083086,18,023,13.0
Crawford County,Indiana,75.3459963264458,18,025,17.8
Daviess County,Indiana,76.750702523945,18,027,12.8
Dearborn County,Indiana,77.6066676621334,18,029,9.3
Decatur County,Indiana,77.1070610766154,18,031,13.8
DeKalb County,Indiana,77.540329554652,18,033,13.3
Delaware County,Indiana,76.1080061590265,18,035,22.6
Dubois County,Indiana,78.6766766929723,18,037,8.8
Elkhart County,Indiana,78.4421799876614,18,039,16.2
Fayette County,Indiana,74.0590979667962,18,041,20.6
Floyd County,Indiana,76.7015766651966,18,043,12.8
Fountain County,Indiana,76.5751668710613,18,045,12.1
Franklin County,Indiana,78.3231118789265,18,047,13.4
Fulton County,Indiana,76.1463481311294,18,049,16.7
Gibson County,Indiana,77.3798149615478,18,051,11.1
Grant County,Indiana,75.5871091813858,18,053,19.5
Greene County,Indiana,76.1952801747037,18,055,13.8
Hamilton County,Indiana,81.701932362011,18,057,4.8
Hancock County,Indiana,78.4002241605996,18,059,7.6
Harrison County,Indiana,77.4396548601405,18,061,12.4
Hendricks County,Indiana,79.6206049357742,18,063,5.8
Henry County,Indiana,75.7975807950295,18,065,17.2
Howard County,Indiana,75.8905731666718,18,067,17.5
Huntington County,Indiana,77.4634485043163,18,069,11.6
Jackson County,Indiana,76.0136080774743,18,071,14.1
Jasper County,Indiana,77.7390899067123,18,073,8.3
