County,State,mean_life_expectancy,State_FIPS,County_FIPS,High School Degree or Higher (%)
Tattnall County,Georgia,75.1143036933765,13,267,71.1
Taylor County,Georgia,75.260771305812,13,269,70.9
Telfair County,Georgia,77.4247551182069,13,271,67.8
Terrell County,Georgia,74.7927648235851,13,273,67.7
Thomas County,Georgia,75.6966995509426,13,275,79.5
Tift County,Georgia,75.5183458913149,13,277,76.6
Toombs County,Georgia,74.5016680010016,13,279,77.5
Towns County,Georgia,77.8096190210474,13,281,85.9
Treutlen County,Georgia,75.5570515870392,13,283,68.2
Troup County,Georgia,75.5421973131973,13,285,81.0
Turner County,Georgia,73.9949974109107,13,287,70.2
Twiggs County,Georgia,74.7504143091318,13,289,71.1
Union County,Georgia,78.4431060150389,13,291,83.1
Upson County,Georgia,73.8239867759287,13,293,76.7
Walker County,Georgia,75.146113334525,13,295,80.0
Walton County,Georgia,76.4762884017935,13,297,83.6
Ware County,Georgia,74.3664506333277,13,299,78.4
Warren County,Georgia,74.6068506784789,13,301,68.7
Washington County,Georgia,75.9518689818148,13,303,73.2
Wayne County,Georgia,74.5789591949201,13,305,81.7
Webster County,Georgia,78.5644449816301,13,307,78.2
Wheeler County,Georgia,76.6997760319894,13,309,71.3
White County,Georgia,78.6768410271151,13,311,81.6
Whitfield County,Georgia,77.1393039770506,13,313,67.4
Wilcox County,Georgia,75.4152159689189,13,315,72.8
Wilkes County,Georgia,75.4420838618787,13,317,72.6
Wilkinson County,Georgia,74.2698826356033,13,319,78.9
Worth County,Georgia,76.3997307975324,13,321,70.3
Hawaii County,Hawaii,80.220476067836,15,001,90.4
Honolulu County,Hawaii,81.5098024961717,15,003,91.4
Kauai County,Hawaii,81.3406011310605,15,007,89.7
Kalawao County,Hawaii,81.5307117939943,15,005,87.1
Maui County,Hawaii,81.5307117939943,15,009,90.4
Ada County,Idaho,80.6881503004562,16,001,93.5
Adams County,Idaho,80.7777420258914,16,003,92.7
Bannock County,Idaho,77.4589642648081,16,005,91.2
Bear Lake County,Idaho,78.9388732153243,16,007,90.3
Benewah County,Idaho,76.0132440616116,16,009,86.5
Bingham County,Idaho,78.1041722486079,16,011,83.3
Blaine County,Idaho,84.2882722036719,16,013,91.0
Boise County,Idaho,81.2614433591502,16,015,88.4
Bonner County,Idaho,78.8930855775291,16,017,89.1
Bonneville County,Idaho,78.5248559732881,16,019,88.9
Boundary County,Idaho,78.287006648663,16,021,83.1
Butte County,Idaho,78.7630993063885,16,023,87.2
Camas County,Idaho,80.7969326423836,16,025,82.8
Canyon County,Idaho,79.0468609731634,16,027,81.3
Caribou County,Idaho,78.3811876624824,16,029,88.6
Cassia County,Idaho,78.2000031021407,16,031,74.9
Clearwater County,Idaho,78.3477651060484,16,035,82.7
Custer County,Idaho,80.7916312433429,16,037,88.2
Elmore County,Idaho,78.2241807850271,16,039,84.0
Franklin County,Idaho,79.6153205985448,16,041,91.7
Fremont County,Idaho,79.6131851033604,16,043,86.4
Gem County,Idaho,78.2291486604303,16,045,86.2
Gooding County,Idaho,78.3258262706324,16,047,69.6
Idaho County,Idaho,79.5342501577356,16,049,87.9
Jefferson County,Idaho,79.7810127717572,16,051,88.2
Jerome County,Idaho,78.355705725954,16,053,66.4
Kootenai County,Idaho,79.2089223795369,16,055,91.6
Latah County,Idaho,81.0847103689307,16,057,95.0
Lemhi County,Idaho,78.8668476329095,16,059,90.9
Lewis County,Idaho,78.3508965014346,16,061,89.6
Lincoln County,Idaho,78.2680422418382,16,063,68.9
Madison County,Idaho,80.9541426351055,16,065,95.4
Minidoka County,Idaho,78.5333295742048,16,067,75.7
Nez Perce County,Idaho,77.6553237164015,16,069,87.9
Oneida County,Idaho,79.4518295137409,16,071,92.4
Owyhee County,Idaho,78.5463909941907,16,073,72.4
Payette County,Idaho,78.4293725963789,16,075,83.9
Power County,Idaho,78.0040293554305,16,077,81.8
Shoshone County,Idaho,75.6506380166567,16,079,87.1
Teton County,Idaho,82.6834644294167,16,081,83.8
Twin Falls County,Idaho,78.0026114150324,16,083,82.0
Valley County,Idaho,81.8466480630619,16,085,92.1
Washington County,Idaho,78.4361415576766,16,087,81.3
Adams County,Illinois,78.2117958066337,17,001,89.1
Alexander County,Illinois,73.8632027969847,17,003,71.2
Bond County,Illinois,78.2414846120494,17,005,88.1
Boone County,Illinois,79.5107532437916,17,007,85.2
Brown County,Illinois,78.534605763088,17,009,76.6
Bureau County,Illinois,78.819330593955,17,011,86.5
Calhoun County,Illinois,79.460736499517,17,013,87.0
Carroll County,Illinois,78.6105019624199,17,015,88.9
Cass County,Illinois,77.1250871754692,17,017,85.9
Champaign County,Illinois,80.507940352384,17,019,93.3
Christian County,Illinois,77.3605329393116,17,021,86.9
Clark County,Illinois,76.8041826655067,17,023,90.3
Clay County,Illinois,76.9806436702069,17,025,86.5
Clinton County,Illinois,79.4074737865816,17,027,88.2
Coles County,Illinois,78.0239113581782,17,029,90.4
Cook County,Illinois,79.1311688749732,17,031,83.8
Crawford County,Illinois,77.5673746585798,17,033,87.4
Cumberland County,Illinois,78.4372060318459,17,035,87.6
DeKalb County,Illinois,79.6374893423965,17,037,90.3
De Witt County,Illinois,77.2797481786167,17,039,91.9
Douglas County,Illinois,78.6616006654845,17,041,81.8
DuPage County,Illinois,81.8976543081426,17,043,92.3
Edgar County,Illinois,76.8338380138093,17,045,89.4
Edwards County,Illinois,76.7627926430186,17,047,86.4
Effingham County,Illinois,78.2270662775775,17,049,91.3
Fayette County,Illinois,78.4736703498543,17,051,83.3
Ford County,Illinois,76.6308758648888,17,053,86.7
Franklin County,Illinois,74.7794926067474,17,055,87.6
Fulton County,Illinois,77.132490990937,17,057,84.1
Gallatin County,Illinois,74.4232966458891,17,059,82.5
Greene County,Illinois,77.2848864398246,17,061,87.7
Grundy County,Illinois,78.434587664634,17,063,91.7
Hamilton County,Illinois,76.7957180811283,17,065,84.3
Hancock County,Illinois,79.7899599184006,17,067,91.5
Hardin County,Illinois,74.7482828996248,17,069,83.1
Henderson County,Illinois,78.5825051726107,17,071,86.0
Henry County,Illinois,78.9766193899124,17,073,88.9
Iroquois County,Illinois,76.8689948655174,17,075,87.6
Jackson County,Illinois,78.1810739908677,17,077,90.1
Jasper County,Illinois,78.9162489869283,17,079,91.4
Jefferson County,Illinois,76.6271827353006,17,081,85.2
Jersey County,Illinois,77.533240067735,17,083,87.8
Jo Daviess County,Illinois,80.8100562616136,17,085,90.3
Johnson County,Illinois,77.8251902273281,17,087,78.8
Kane County,Illinois,81.035340909543,17,089,81.5
Kankakee County,Illinois,77.2825580583853,17,091,84.6
Kendall County,Illinois,81.0258274873401,17,093,92.1
Knox County,Illinois,76.8325513530931,17,095,84.2
Lake County,Illinois,81.2784275894707,17,097,88.2
LaSalle County,Illinois,77.3448507095609,17,099,87.8
Lawrence County,Illinois,75.4332373363513,17,101,66.6
Lee County,Illinois,78.42964165186,17,103,83.6
Livingston County,Illinois,77.4635686752894,17,105,86.3
Logan County,Illinois,77.5643875713495,17,107,83.6
McDonough County,Illinois,79.2804743706863,17,109,92.4
McHenry County,Illinois,80.140405922829,17,111,91.8
McLean County,Illinois,80.0374062375645,17,113,94.1
Macon County,Illinois,77.5194517834302,17,115,88.0
Macoupin County,Illinois,77.6454260547249,17,117,89.3
Madison County,Illinois,77.2787047821218,17,119,91.1
Marion County,Illinois,75.351368560877,17,121,85.9
Marshall County,Illinois,77.2859373984564,17,123,90.6
Mason County,Illinois,76.7353213536185,17,125,85.2
Massac County,Illinois,75.2879187428656,17,127,81.9
Menard County,Illinois,78.5921152792006,17,129,89.4
Mercer County,Illinois,78.8096421762167,17,131,89.0
Monroe County,Illinois,80.3809636905566,17,133,92.3
Montgomery County,Illinois,77.4105853694394,17,135,82.1
Morgan County,Illinois,78.0682560866414,17,137,85.9
Moultrie County,Illinois,77.425742651271,17,139,83.6
Ogle County,Illinois,79.0345206948814,17,141,87.9
Peoria County,Illinois,77.5292731396623,17,143,89.5
Perry County,Illinois,77.1771241335504,17,145,83.4
Piatt County,Illinois,79.4041956367617,17,147,91.5
Pike County,Illinois,78.1485608681993,17,149,82.8
Pope County,Illinois,77.9763895521772,17,151,85.9
Pulaski County,Illinois,74.7053017405268,17,153,77.9
Putnam County,Illinois,79.1977164377125,17,155,90.9
Randolph County,Illinois,77.4716617780757,17,157,77.9
Richland County,Illinois,77.4992538421413,17,159,90.6
Rock Island County,Illinois,78.3117455162011,17,161,87.0
Saint Clair County,Illinois,76.7504994321491,17,163,89.5
Saline County,Illinois,73.8951810856333,17,165,86.7
Sangamon County,Illinois,78.1303434392329,17,167,91.2
Schuyler County,Illinois,78.1236612181131,17,169,88.3
Scott County,Illinois,77.6636181810676,17,171,88.4
Shelby County,Illinois,79.4380571242107,17,173,89.0
Stark County,Illinois,77.3401103687184,17,175,87.8
Stephenson County,Illinois,79.0618239107545,17,177,89.0
Tazewell County,Illinois,78.3896848162772,17,179,92.3
Union County,Illinois,76.1736910925894,17,181,82.4
Vermilion County,Illinois,75.6768567592081,17,183,85.1
Wabash County,Illinois,77.8446652016667,17,185,88.9
Warren County,Illinois,78.312504260546,17,187,85.5
Washington County,Illinois,78.8205093690337,17,189,91.2
Wayne County,Illinois,77.2241981083123,17,191,87.0
White County,Illinois,75.709303478797,17,193,85.9
Whiteside County,Illinois,78.3793677295778,17,195,87.0
Will County,Illinois,79.9165237833283,17,197,89.7
Williamson County,Illinois,76.5616859882523,17,199,88.8
Winnebago County,Illinois,77.3513998156887,17,201,85.4
Woodford County,Illinois,79.7863792527069,17,203,92.8
Adams County,Indiana,79.083855716864,18,001,82.5
Allen County,Indiana,77.835101378399,18,003,88.4
Bartholomew County,Indiana,77.7050513195918,18,005,89.2
Benton County,Indiana,78.110592570653,18,007,88.8
Blackford County,Indiana,75.9862496939416,18,009,86.2
Boone County,Indiana,78.3492397445355,18,011,93.5
Brown County,Indiana,78.6665559521659,18,013,85.9
Carroll County,Indiana,79.6479964275868,18,015,87.6
Cass County,Indiana,77.2534259049709,18,017,82.0
Clark County,Indiana,75.7243615318112,18,019,85.7
Clay County,Indiana,76.0657722145055,18,021,85.1
Clinton County,Indiana,76.8426846835695,18,023,83.3
Crawford County,Indiana,75.3090731656955,18,025,75.8
Daviess County,Indiana,76.7231936909506,18,027,75.3
Dearborn County,Indiana,77.5953747530896,18,029,87.2
Decatur County,Indiana,76.9911081310487,18,031,84.7
DeKalb County,Indiana,77.5356206897947,18,033,87.8
Delaware County,Indiana,76.2062467232856,18,035,85.5
Dubois County,Indiana,78.6679199566961,18,037,85.7
Elkhart County,Indiana,78.3368917948217,18,039,80.0
Fayette County,Indiana,74.1547280949175,18,041,75.9
Floyd County,Indiana,76.8087756448577,18,043,88.0
Fountain County,Indiana,76.5187664231048,18,045,86.1
Franklin County,Indiana,78.3995014600233,18,047,83.5
Fulton County,Indiana,76.1308239090773,18,049,82.0
Gibson County,Indiana,77.4320171246451,18,051,91.3
Grant County,Indiana,75.7705773831268,18,053,85.3
Greene County,Indiana,76.272876325265,18,055,83.5
Hamilton County,Indiana,81.5865307305317,18,057,96.2
Hancock County,Indiana,78.3499556695363,18,059,93.2
Harrison County,Indiana,77.2705961741343,18,061,85.5
Hendricks County,Indiana,79.5495151943949,18,063,93.4
Henry County,Indiana,75.9206325784722,18,065,84.8
Howard County,Indiana,76.0013967914436,18,067,88.9
Huntington County,Indiana,77.3553479418624,18,069,88.3
Jackson County,Indiana,75.9941909054144,18,071,85.1
Jasper County,Indiana,77.6379056231259,18,073,85.3
Jay County,Indiana,76.1875829792033,18,075,85.0
Jefferson County,Indiana,75.6294320384736,18,077,83.2
Jennings County,Indiana,74.6465332139594,18,079,83.8
Johnson County,Indiana,78.1626459060497,18,081,90.2
Knox County,Indiana,75.7666342271034,18,083,87.3
Kosciusko County,Indiana,78.1015290142049,18,085,85.5
LaGrange County,Indiana,79.1598200888753,18,087,61.0
Lake County,Indiana,76.7000274896173,18,089,86.6
LaPorte County,Indiana,76.2679859070185,18,091,84.8
Lawrence County,Indiana,75.9929771672295,18,093,82.8
Madison County,Indiana,75.8327394693444,18,095,86.7
Marion County,Indiana,76.142415618782,18,097,83.8
Marshall County,Indiana,78.4813955121407,18,099,83.4
Martin County,Indiana,77.2187364806527,18,101,79.8
Miami County,Indiana,77.1580274454783,18,103,83.7
Monroe County,Indiana,80.0585272281401,18,105,91.8
Montgomery County,Indiana,77.3792598476801,18,107,87.7
Morgan County,Indiana,76.7907154432227,18,109,85.8
Newton County,Indiana,76.7743168738049,18,111,86.5
Noble County,Indiana,77.4321909397313,18,113,81.9
Ohio County,Indiana,77.6519405083919,18,115,84.9
Orange County,Indiana,76.0281804386214,18,117,81.9
Owen County,Indiana,76.0273126585599,18,119,82.4
Parke County,Indiana,78.2079396130296,18,121,84.5
Perry County,Indiana,77.1680662479327,18,123,83.7
Pike County,Indiana,76.648511342558,18,125,85.5
Porter County,Indiana,78.4928076007601,18,127,91.6
Posey County,Indiana,78.5484266123603,18,129,91.8
Pulaski County,Indiana,76.1539747608947,18,131,85.0
Putnam County,Indiana,77.7220242852834,18,133,85.8
Randolph County,Indiana,76.8798221198573,18,135,83.2
Ripley County,Indiana,77.1307634435037,18,137,83.9
Rush County,Indiana,76.7532853859975,18,139,87.7
Saint Joseph County,Indiana,77.5110880658183,18,141,87.4
Scott County,Indiana,72.6915747828592,18,143,78.8
Shelby County,Indiana,76.7707834921755,18,145,85.0
Spencer County,Indiana,78.6143175399103,18,147,87.4
Starke County,Indiana,74.4289146777688,18,149,81.6
Steuben County,Indiana,78.9581875422341,18,151,89.0
Sullivan County,Indiana,75.4654134628882,18,153,82.5
Switzerland County,Indiana,75.9437174970737,18,155,81.7
Tippecanoe County,Indiana,79.2372045170072,18,157,90.4
Tipton County,Indiana,78.1089673902395,18,159,90.1
Union County,Indiana,77.2368171682889,18,161,83.1
Vanderburgh County,Indiana,76.6712860849351,18,163,88.7
Vermillion County,Indiana,75.2491786994288,18,165,90.5
Vigo County,Indiana,75.796581705412,18,167,86.3
Wabash County,Indiana,77.0008225320876,18,169,85.9
Warren County,Indiana,78.8170966635244,18,171,83.6
Warrick County,Indiana,78.8092413323077,18,173,92.8
Washington County,Indiana,75.2464672254365,18,175,80.9
Wayne County,Indiana,75.4683535924965,18,177,82.4
Wells County,Indiana,78.6829437236547,18,179,89.9
White County,Indiana,77.62668129422,18,181,88.2
Whitley County,Indiana,78.9731078287699,18,183,89.7
Adair County,Iowa,78.6769196811541,19,001,89.4
Adams County,Iowa,78.4608538212739,19,003,88.1
Allamakee County,Iowa,79.6112710105108,19,005,88.0
Appanoose County,Iowa,77.3562991460817,19,007,85.0
Audubon County,Iowa,79.1878875354717,19,009,88.4
Benton County,Iowa,80.6402939763392,19,011,90.2
Black Hawk County,Iowa,79.1771903037536,19,013,88.6
Boone County,Iowa,78.758741897478,19,015,91.4
Bremer County,Iowa,82.01176586064,19,017,92.1
Buchanan County,Iowa,78.9827496069638,19,019,89.8
Buena Vista County,Iowa,80.4817508170506,19,021,76.0
Butler County,Iowa,79.4852059927596,19,023,89.5
Calhoun County,Iowa,78.9869321203202,19,025,90.3
Carroll County,Iowa,79.8999501222684,19,027,91.2
Cass County,Iowa,77.8915191596618,19,029,92.6
Cedar County,Iowa,81.0041884796632,19,031,91.9
Cerro Gordo County,Iowa,79.168176708395,19,033,91.9
Cherokee County,Iowa,79.6939758516341,19,035,89.6
Chickasaw County,Iowa,80.1487484880178,19,037,86.6
Clarke County,Iowa,77.4675570951136,19,039,86.5
Clay County,Iowa,79.8499640361801,19,041,92.1
Clayton County,Iowa,80.680609042156,19,043,90.6
Clinton County,Iowa,78.2617463295276,19,045,89.2
Crawford County,Iowa,79.831431594989,19,047,77.1
Dallas County,Iowa,81.8747929212083,19,049,93.7
Davis County,Iowa,79.0075947798582,19,051,85.6
Decatur County,Iowa,78.057316716468,19,053,82.7
Delaware County,Iowa,80.4393234163722,19,055,88.7
Des Moines County,Iowa,78.495646686896,19,057,91.6
Dickinson County,Iowa,80.8427151328009,19,059,92.9
Dubuque County,Iowa,80.0310647733595,19,061,90.4
Emmet County,Iowa,78.7706059747837,19,063,86.5
Fayette County,Iowa,79.0739638343001,19,065,88.2
Floyd County,Iowa,79.8177716190272,19,067,88.5
Franklin County,Iowa,80.1372007587954,19,069,83.9
Fremont County,Iowa,78.4914334427493,19,071,90.9
Greene County,Iowa,79.0781465852739,19,073,89.5
Grundy County,Iowa,80.6492931361591,19,075,94.2
Guthrie County,Iowa,79.6710919716922,19,077,91.0
Hamilton County,Iowa,80.0920342548185,19,079,88.6
Hancock County,Iowa,80.5776902344953,19,081,89.4
Hardin County,Iowa,79.5917498687289,19,083,90.3
Harrison County,Iowa,77.7831007539848,19,085,90.3
Henry County,Iowa,78.9241242453736,19,087,90.3
Howard County,Iowa,79.7155404269643,19,089,84.3
Humboldt County,Iowa,79.8972658776722,19,091,88.7
Ida County,Iowa,78.9494424186119,19,093,89.2
Iowa County,Iowa,80.2357117839382,19,095,93.0
Jackson County,Iowa,78.8089804967327,19,097,88.3
Jasper County,Iowa,79.6955909509012,19,099,90.9
Jefferson County,Iowa,80.3903320781435,19,101,95.8
Johnson County,Iowa,82.0825183049252,19,103,94.5
Jones County,Iowa,80.5466019871973,19,105,91.1
Keokuk County,Iowa,79.8515106967713,19,107,88.0
Kossuth County,Iowa,81.2428379182626,19,109,93.3
Lee County,Iowa,76.8566667628974,19,111,90.5
Linn County,Iowa,80.2355897684685,19,113,93.3
Louisa County,Iowa,78.8190388050918,19,115,82.6
Lucas County,Iowa,78.49811366698,19,117,89.5
Lyon County,Iowa,81.2668575638763,19,119,86.8
Madison County,Iowa,79.4944595620177,19,121,92.8
Mahaska County,Iowa,79.422758845112,19,123,89.2
Marion County,Iowa,79.0958091606253,19,125,92.8
Marshall County,Iowa,77.8889223875406,19,127,84.1
Mills County,Iowa,78.2079430502061,19,129,91.2
Mitchell County,Iowa,80.8072601456274,19,131,90.5
Monona County,Iowa,77.041387990649,19,133,88.1
Monroe County,Iowa,77.5413112480027,19,135,86.5
Montgomery County,Iowa,77.313888607355,19,137,82.2
Muscatine County,Iowa,78.6478345355873,19,139,83.4
O'Brien County,Iowa,79.6302826917795,19,141,89.8
Osceola County,Iowa,80.1800424270829,19,143,87.6
Page County,Iowa,78.2680812564627,19,145,87.5
Palo Alto County,Iowa,78.9088264426251,19,147,87.8
Plymouth County,Iowa,80.4794454882514,19,149,91.3
Pocahontas County,Iowa,78.8294684546909,19,151,90.8
Polk County,Iowa,79.1359111995346,19,153,91.1
Pottawattamie County,Iowa,77.9913019206409,19,155,88.0
Poweshiek County,Iowa,79.4493366532401,19,157,92.5
Ringgold County,Iowa,78.6059866475253,19,159,87.2
Sac County,Iowa,79.4450031400859,19,161,89.9
Scott County,Iowa,79.0545468703512,19,163,92.2
Shelby County,Iowa,80.658744742017,19,165,89.9
Sioux County,Iowa,82.7113344601191,19,167,87.4
Story County,Iowa,82.1728117700704,19,169,95.4
Tama County,Iowa,79.0674147264005,19,171,89.4
Taylor County,Iowa,79.0661441030004,19,173,89.6
Union County,Iowa,77.7833039982322,19,175,91.5
Van Buren County,Iowa,77.8627862177795,19,177,85.4
Wapello County,Iowa,77.1545464159054,19,179,85.0
Warren County,Iowa,79.7446348662471,19,181,94.5
Washington County,Iowa,79.8017434660004,19,183,89.0
Wayne County,Iowa,77.7908791715787,19,185,88.1
Webster County,Iowa,77.3646638808777,19,187,87.9
Winnebago County,Iowa,80.1355748008186,19,189,92.3
Winneshiek County,Iowa,82.3637741481435,19,191,93.3
Woodbury County,Iowa,77.9052767529133,19,193,84.6
Worth County,Iowa,79.4436626986162,19,195,89.5
Wright County,Iowa,79.9951551203303,19,197,87.4
Allen County,Kansas,75.882585041101,20,001,87.0
Anderson County,Kansas,77.7983447466189,20,003,83.5
Atchison County,Kansas,77.1410308397836,20,005,92.5
Barber County,Kansas,77.2476303446058,20,007,90.3
Barton County,Kansas,77.9456280990652,20,009,85.1
Bourbon County,Kansas,76.1743668973076,20,011,84.9
Brown County,Kansas,76.827290793129,20,013,90.9
Butler County,Kansas,77.653643961017,20,015,91.9
Chase County,Kansas,78.2212103313009,20,017,89.6
Chautauqua County,Kansas,76.2748461421129,20,019,84.1
Cherokee County,Kansas,74.6253980553134,20,021,84.6
Cheyenne County,Kansas,79.8988245152641,20,023,90.0
Clark County,Kansas,78.4574977370217,20,025,93.8
Clay County,Kansas,79.2903732417816,20,027,93.7
Cloud County,Kansas,77.1678089430998,20,029,87.7
Coffey County,Kansas,77.1690505670775,20,031,91.9
Comanche County,Kansas,76.200385507157,20,033,89.4
Cowley County,Kansas,75.7044637907084,20,035,86.8
Crawford County,Kansas,76.1474418830259,20,037,89.7
Decatur County,Kansas,79.2629740551582,20,039,89.8
Dickinson County,Kansas,77.9046314839945,20,041,89.2
Doniphan County,Kansas,78.3933828118063,20,043,89.0
Douglas County,Kansas,80.568149054579,20,045,94.8
Edwards County,Kansas,76.9710258607789,20,047,83.2
Elk County,Kansas,76.3806288850598,20,049,89.4
Ellis County,Kansas,79.3833272609793,20,051,91.0
Ellsworth County,Kansas,78.0326449230436,20,053,88.3
Finney County,Kansas,79.3323917035399,20,055,68.9
Ford County,Kansas,78.5062069741054,20,057,67.8
Franklin County,Kansas,77.5607999898959,20,059,90.0
Geary County,Kansas,76.23732963047,20,061,92.9
Gove County,Kansas,79.5516089753886,20,063,90.8
Graham County,Kansas,79.5375436538533,20,065,92.7
Grant County,Kansas,78.4441376789792,20,067,73.9
Gray County,Kansas,78.8824864572139,20,069,74.4
Greeley County,Kansas,77.6951054686288,20,071,89.4
Greenwood County,Kansas,75.8113941635601,20,073,90.0
Hamilton County,Kansas,76.5806338697535,20,075,81.6
Harper County,Kansas,76.1000230515251,20,077,86.3
Harvey County,Kansas,78.6058823624727,20,079,89.3
Haskell County,Kansas,79.209495172262,20,081,70.7
Hodgeman County,Kansas,79.4608972506357,20,083,88.9
Jackson County,Kansas,78.1357783945402,20,085,94.1
Jefferson County,Kansas,78.5089265504217,20,087,91.4
Jewell County,Kansas,79.2373822479936,20,089,91.2
Johnson County,Kansas,81.5663410434164,20,091,95.5
Kearny County,Kansas,77.814816492343,20,093,76.6
Kingman County,Kansas,75.8698642497825,20,095,88.7
Kiowa County,Kansas,79.3601669985623,20,097,90.7
Labette County,Kansas,75.5533199619998,20,099,88.2
Lane County,Kansas,76.9523045445447,20,101,89.6
Leavenworth County,Kansas,78.8853833202651,20,103,91.1
Lincoln County,Kansas,78.9055156601151,20,105,94.1
Linn County,Kansas,77.359566581095,20,107,87.5
Logan County,Kansas,78.6018217654352,20,109,89.1
Lyon County,Kansas,78.3656770719609,20,111,87.5
McPherson County,Kansas,78.4549842600295,20,113,87.7
Marion County,Kansas,78.4178134498718,20,115,89.4
Marshall County,Kansas,79.2062003850084,20,117,93.1
Meade County,Kansas,78.9286656917233,20,119,84.2
Miami County,Kansas,78.825108764518,20,121,92.5
Mitchell County,Kansas,78.7469666322474,20,123,94.4
Montgomery County,Kansas,75.3525546279111,20,125,88.7
Morris County,Kansas,78.6531207414544,20,127,90.7
Morton County,Kansas,76.7672229975746,20,129,87.9
Nemaha County,Kansas,79.6388366652866,20,131,91.3
Neosho County,Kansas,76.6194347413733,20,133,89.9
Ness County,Kansas,78.4391871462104,20,135,88.9
Norton County,Kansas,79.1426812624056,20,137,81.4
Osage County,Kansas,77.4904985674869,20,139,89.4
Osborne County,Kansas,78.180570165499,20,141,86.6
Ottawa County,Kansas,77.4740611506577,20,143,89.8
Pawnee County,Kansas,77.8725606397613,20,145,86.7
Phillips County,Kansas,78.2246974912784,20,147,90.0
Pottawatomie County,Kansas,79.8803727140995,20,149,93.5
Pratt County,Kansas,77.6993602400724,20,151,90.1
Rawlins County,Kansas,79.1452783615222,20,153,94.8
Reno County,Kansas,77.752765685217,20,155,87.7
Republic County,Kansas,78.1992586047921,20,157,95.6
Rice County,Kansas,76.665024286723,20,159,87.9
Riley County,Kansas,81.2182689184895,20,161,96.1
Rooks County,Kansas,78.1826351539927,20,163,91.4
Rush County,Kansas,77.878135493012,20,165,93.1
Russell County,Kansas,78.415108500231,20,167,88.6
Saline County,Kansas,78.0270930492462,20,169,89.6
Scott County,Kansas,78.5073359996031,20,171,85.4
Sedgwick County,Kansas,77.5811473153159,20,173,88.2
Seward County,Kansas,78.3764214462584,20,175,61.3
Shawnee County,Kansas,77.5744053251615,20,177,90.2
Sheridan County,Kansas,79.6894643938056,20,179,89.8
Sherman County,Kansas,77.2412758285407,20,181,89.2
Smith County,Kansas,78.8123974347014,20,183,90.3
Stafford County,Kansas,77.0971877633054,20,185,85.5
Stanton County,Kansas,79.181923478833,20,187,69.5
Stevens County,Kansas,78.7807736455209,20,189,78.4
Sumner County,Kansas,76.8759577311195,20,191,90.4
Thomas County,Kansas,78.9637775744216,20,193,91.7
Trego County,Kansas,78.5157790855886,20,195,90.0
Wabaunsee County,Kansas,78.8745517064821,20,197,94.3
Wallace County,Kansas,79.6130785059799,20,199,84.2
Washington County,Kansas,79.4077279509414,20,201,90.5
Wichita County,Kansas,78.685944488046,20,203,75.2
Wilson County,Kansas,75.868827066606,20,205,82.1
Woodson County,Kansas,76.1461364196326,20,207,91.6
Wyandotte County,Kansas,75.7064567992787,20,209,76.4
Adair County,Kentucky,76.7896372811212,21,001,70.4
Allen County,Kentucky,75.4998953230172,21,003,76.3
Anderson County,Kentucky,76.495332261507,21,005,87.9
Ballard County,Kentucky,75.1460706041707,21,007,85.6
Barren County,Kentucky,76.1702344562083,21,009,77.8
Bath County,Kentucky,73.6640383258637,21,011,70.9
Bell County,Kentucky,71.8816925775518,21,013,65.2
Boone County,Kentucky,78.9071460122873,21,015,91.5
Bourbon County,Kentucky,76.0754209405925,21,017,77.0
Boyd County,Kentucky,75.2078434019405,21,019,88.0
Boyle County,Kentucky,77.1273822733266,21,021,84.5
Bracken County,Kentucky,74.6400000046982,21,023,78.4
Breathitt County,Kentucky,69.8126767982604,21,025,61.0
Breckinridge County,Kentucky,75.5070298724736,21,027,74.7
Bullitt County,Kentucky,78.4151631663363,21,029,82.6
Butler County,Kentucky,74.8417241836782,21,031,73.0
Caldwell County,Kentucky,75.2625528145672,21,033,83.6
Calloway County,Kentucky,76.9268843614001,21,035,85.5
Campbell County,Kentucky,77.2166261553624,21,037,87.7
Carlisle County,Kentucky,75.3358400564866,21,039,83.0
Carroll County,Kentucky,73.0915989907789,21,041,71.1
Carter County,Kentucky,74.7024106706202,21,043,74.4
Casey County,Kentucky,74.6363506169731,21,045,63.7
Christian County,Kentucky,75.4852267381987,21,047,82.5
Clark County,Kentucky,75.2180837739457,21,049,80.6
Clay County,Kentucky,71.4503646681218,21,051,62.0
Clinton County,Kentucky,73.7684678157131,21,053,64.2
Crittenden County,Kentucky,74.456109733335,21,055,81.8
Cumberland County,Kentucky,74.0091795226862,21,057,72.5
Daviess County,Kentucky,77.1038232586164,21,059,88.1
Edmonson County,Kentucky,76.9905201195268,21,061,75.0
Elliott County,Kentucky,75.6889996378805,21,063,64.9
Estill County,Kentucky,72.4300513908382,21,065,71.5
Fayette County,Kentucky,78.4948362424525,21,067,87.5
Fleming County,Kentucky,73.9722419796188,21,069,71.4
Floyd County,Kentucky,71.4547347135904,21,071,69.6
Franklin County,Kentucky,76.2811582931018,21,073,83.9
Fulton County,Kentucky,72.5987988284971,21,075,75.1
Gallatin County,Kentucky,72.8039406271679,21,077,72.2
Garrard County,Kentucky,77.3300645087974,21,079,79.2
Grant County,Kentucky,74.5036678111454,21,081,80.7
Graves County,Kentucky,75.7259966059578,21,083,81.5
Grayson County,Kentucky,73.8695563325684,21,085,74.6
Green County,Kentucky,75.9968204720799,21,087,72.7
