County,State,mean_life_expectancy,State_FIPS,County_FIPS,Gini Index
Putnam County,Georgia,78.1286067826551,13,237,0.4855
Quitman County,Georgia,76.2445068416415,13,239,0.4874
Rabun County,Georgia,77.2156800094562,13,241,0.5086
Randolph County,Georgia,75.0894837271813,13,243,0.45
Richmond County,Georgia,74.0629670568665,13,245,0.4738
Rockdale County,Georgia,77.7222836148183,13,247,0.4229
Schley County,Georgia,77.279661862851,13,249,0.444
Screven County,Georgia,74.7823602905223,13,251,0.4607
Seminole County,Georgia,73.6092805430089,13,253,0.6006
Spalding County,Georgia,74.6017277015724,13,255,0.4536
Stephens County,Georgia,73.7753654217199,13,257,0.4525
Stewart County,Georgia,74.4562707570844,13,259,0.488
Sumter County,Georgia,74.3226006260793,13,261,0.4751
Talbot County,Georgia,74.7648988477763,13,263,0.4411
Taliaferro County,Georgia,74.7025631630207,13,265,0.4557
Tattnall County,Georgia,75.1531885694348,13,267,0.4543
Taylor County,Georgia,74.5078041480481,13,269,0.4839
Telfair County,Georgia,77.650119684055,13,271,0.4803
Terrell County,Georgia,74.140676112874,13,273,0.4709
Thomas County,Georgia,75.3560942395986,13,275,0.5001
Tift County,Georgia,74.5373875864907,13,277,0.4571
Toombs County,Georgia,74.3958270598409,13,279,0.5396
Towns County,Georgia,78.2280698684163,13,281,0.4437
Treutlen County,Georgia,75.1610079961081,13,283,0.5255
Troup County,Georgia,75.3443414702564,13,285,0.4715
Turner County,Georgia,72.8111618714218,13,287,0.4761
Twiggs County,Georgia,74.154018930898,13,289,0.4787
Union County,Georgia,79.019354209674,13,291,0.4685
Upson County,Georgia,73.0857159664714,13,293,0.4773
Walker County,Georgia,75.2369204895091,13,295,0.45
Walton County,Georgia,76.7752979599534,13,297,0.4221
Ware County,Georgia,73.511007331741,13,299,0.4652
Warren County,Georgia,74.7239511667808,13,301,0.5202
Washington County,Georgia,75.5371230880087,13,303,0.4593
Wayne County,Georgia,73.9998824370215,13,305,0.4345
Webster County,Georgia,78.7050174485104,13,307,0.4952
Wheeler County,Georgia,78.0130875152053,13,309,0.4452
White County,Georgia,79.1471942604005,13,311,0.4204
Whitfield County,Georgia,77.6588073389721,13,313,0.4585
Wilcox County,Georgia,75.5955557220329,13,315,0.4679
Wilkes County,Georgia,74.7109821773082,13,317,0.5082
Wilkinson County,Georgia,74.2134610540593,13,319,0.4838
Worth County,Georgia,75.2823894340214,13,321,0.4566
Hawaii County,Hawaii,80.2568352732976,15,001,0.4708
Honolulu County,Hawaii,81.8153393419279,15,003,0.4336
Kauai County,Hawaii,81.6741363224012,15,007,0.4161
Kalawao County,Hawaii,81.9874484177554,15,005,0.3124
Maui County,Hawaii,81.9874484177554,15,009,0.4403
Ada County,Idaho,80.936014639849,16,001,0.4615
Adams County,Idaho,80.7342053228818,16,003,0.4392
Bannock County,Idaho,77.2122914211476,16,005,0.4402
Bear Lake County,Idaho,79.0613207816828,16,007,0.4051
Benewah County,Idaho,76.2461373514745,16,009,0.4029
Bingham County,Idaho,77.9455324012578,16,011,0.4048
Blaine County,Idaho,83.586055802518,16,013,0.4757
Boise County,Idaho,82.0989425092998,16,015,0.4139
Bonner County,Idaho,79.7451883809608,16,017,0.4436
Bonneville County,Idaho,78.3743634856776,16,019,0.4504
Boundary County,Idaho,79.6031633422756,16,021,0.4787
Butte County,Idaho,78.9051613332128,16,023,0.5235
Camas County,Idaho,80.6787625407407,16,025,0.5179
Canyon County,Idaho,79.1781137309207,16,027,0.408
Caribou County,Idaho,78.0709706007136,16,029,0.4049
Cassia County,Idaho,78.1039269817433,16,031,0.4115
Clearwater County,Idaho,78.9377108765173,16,035,0.4242
Custer County,Idaho,80.3146828521566,16,037,0.4454
Elmore County,Idaho,78.1176729196358,16,039,0.3976
Franklin County,Idaho,79.2301783970525,16,041,0.3944
Fremont County,Idaho,79.8235832335636,16,043,0.4028
Gem County,Idaho,77.905801191209,16,045,0.4175
Gooding County,Idaho,78.7387198970402,16,047,0.4134
Idaho County,Idaho,80.2178264275529,16,049,0.4286
Jefferson County,Idaho,79.5669957861167,16,051,0.3712
Jerome County,Idaho,78.4700208501214,16,053,0.4114
Kootenai County,Idaho,79.4359446608442,16,055,0.4278
Latah County,Idaho,82.1128266621932,16,057,0.4568
Lemhi County,Idaho,78.7793898464421,16,059,0.4323
Lewis County,Idaho,78.6381338375493,16,061,0.4534
Lincoln County,Idaho,78.0362194422426,16,063,0.4175
Madison County,Idaho,80.6889395461325,16,065,0.4795
Minidoka County,Idaho,78.6052731644612,16,067,0.4463
Nez Perce County,Idaho,77.7039177057161,16,069,0.4223
Oneida County,Idaho,79.4799737029482,16,071,0.3583
Owyhee County,Idaho,79.1677631761969,16,073,0.4434
Payette County,Idaho,77.9039479900526,16,075,0.4412
Power County,Idaho,78.0640388607191,16,077,0.4024
Shoshone County,Idaho,75.3833244735253,16,079,0.4429
Teton County,Idaho,83.0603039631204,16,081,0.3995
Twin Falls County,Idaho,78.3488494589197,16,083,0.4369
Valley County,Idaho,82.1515978768587,16,085,0.4613
Washington County,Idaho,78.4399257900155,16,087,0.4444
Adams County,Illinois,78.4108241377861,17,001,0.4503
Alexander County,Illinois,74.1333452633517,17,003,0.4413
Bond County,Illinois,78.5713401113639,17,005,0.4307
Boone County,Illinois,79.9428582701447,17,007,0.4412
Brown County,Illinois,78.1777281866588,17,009,0.3958
Bureau County,Illinois,78.544061938755,17,011,0.4206
Calhoun County,Illinois,78.8043394171538,17,013,0.4125
Carroll County,Illinois,78.8910292385652,17,015,0.4198
Cass County,Illinois,76.8280964783694,17,017,0.4227
Champaign County,Illinois,80.6263274745649,17,019,0.5061
Christian County,Illinois,76.9275240211095,17,021,0.423
Clark County,Illinois,76.8952527936551,17,023,0.4221
Clay County,Illinois,77.0093201944133,17,025,0.4286
Clinton County,Illinois,79.5135151308142,17,027,0.4101
Coles County,Illinois,78.3813214032447,17,029,0.5022
Cook County,Illinois,79.6459409529399,17,031,0.5081
Crawford County,Illinois,77.3638985239203,17,033,0.4608
Cumberland County,Illinois,78.8024357091009,17,035,0.4103
DeKalb County,Illinois,79.7664837822661,17,037,0.4361
De Witt County,Illinois,76.9447382641543,17,039,0.4206
Douglas County,Illinois,78.9587687134287,17,041,0.424
DuPage County,Illinois,82.4747645860602,17,043,0.454
Edgar County,Illinois,76.5809520655277,17,045,0.4004
Edwards County,Illinois,77.2841835757641,17,047,0.4144
Effingham County,Illinois,78.2284970466595,17,049,0.4544
Fayette County,Illinois,78.15145433359,17,051,0.4373
Ford County,Illinois,76.4781750643941,17,053,0.4239
Franklin County,Illinois,75.2641596257497,17,055,0.4501
Fulton County,Illinois,76.5894502597691,17,057,0.4538
Gallatin County,Illinois,73.9544052557327,17,059,0.5553
Greene County,Illinois,76.704348333612,17,061,0.4204
Grundy County,Illinois,78.4351972231916,17,063,0.3859
Hamilton County,Illinois,77.2472698523594,17,065,0.4165
Hancock County,Illinois,79.6350662847843,17,067,0.4286
Hardin County,Illinois,74.5135946282719,17,069,0.5011
Henderson County,Illinois,78.4859612869517,17,071,0.393
Henry County,Illinois,79.2013348518121,17,073,0.4151
Iroquois County,Illinois,76.1477142458242,17,075,0.4164
Jackson County,Illinois,78.5878534476742,17,077,0.5249
Jasper County,Illinois,79.0401561393534,17,079,0.4192
Jefferson County,Illinois,76.7221942734513,17,081,0.4516
Jersey County,Illinois,76.9407975345608,17,083,0.3975
Jo Daviess County,Illinois,81.0296249222373,17,085,0.4334
Johnson County,Illinois,78.2945422827274,17,087,0.4409
Kane County,Illinois,81.6486766034134,17,089,0.4431
Kankakee County,Illinois,77.1980838403221,17,091,0.4301
Kendall County,Illinois,81.4692131135771,17,093,0.3599
Knox County,Illinois,76.5044872354115,17,095,0.4523
Lake County,Illinois,81.5591954426621,17,097,0.4847
LaSalle County,Illinois,77.107957532664,17,099,0.4314
Lawrence County,Illinois,76.0269519509141,17,101,0.4263
Lee County,Illinois,78.0134731999883,17,103,0.436
Livingston County,Illinois,76.7332904110693,17,105,0.4302
Logan County,Illinois,77.4008293188705,17,107,0.4201
McDonough County,Illinois,78.4444478529811,17,109,0.4685
McHenry County,Illinois,80.7531994834873,17,111,0.4028
McLean County,Illinois,79.9762009223215,17,113,0.4725
Macon County,Illinois,77.0990227815866,17,115,0.4746
Macoupin County,Illinois,77.2591203021162,17,117,0.4203
Madison County,Illinois,76.7324062492844,17,119,0.4416
Marion County,Illinois,75.1421050344638,17,121,0.4314
Marshall County,Illinois,76.9141990516706,17,123,0.4162
Mason County,Illinois,76.4236932903109,17,125,0.4294
Massac County,Illinois,75.2219992331137,17,127,0.4097
Menard County,Illinois,78.6588999802911,17,129,0.4
Mercer County,Illinois,78.5940461505723,17,131,0.3801
Monroe County,Illinois,80.9391997169105,17,133,0.4253
Montgomery County,Illinois,77.3602207915958,17,135,0.4378
Morgan County,Illinois,77.2723085467454,17,137,0.4234
Moultrie County,Illinois,77.792969123772,17,139,0.392
Ogle County,Illinois,78.7416951008014,17,141,0.4052
Peoria County,Illinois,77.53537224199,17,143,0.4842
Perry County,Illinois,77.1032184657454,17,145,0.459
Piatt County,Illinois,79.2199866938064,17,147,0.3865
Pike County,Illinois,77.6917173952783,17,149,0.4368
Pope County,Illinois,78.2212071836404,17,151,0.4328
Pulaski County,Illinois,74.551360732663,17,153,0.4972
Putnam County,Illinois,79.0375984614486,17,155,0.3998
Randolph County,Illinois,77.6581271215119,17,157,0.4295
Richland County,Illinois,77.5359630091977,17,159,0.4302
Rock Island County,Illinois,78.171954890751,17,161,0.4286
Saint Clair County,Illinois,76.6052403646212,17,163,0.4688
Saline County,Illinois,74.2451269202975,17,165,0.4692
Sangamon County,Illinois,77.9718269806759,17,167,0.4589
Schuyler County,Illinois,77.6502435897883,17,169,0.3828
Scott County,Illinois,77.5595225077691,17,171,0.3907
Shelby County,Illinois,79.6537542401869,17,173,0.394
Stark County,Illinois,76.7622823207536,17,175,0.4554
Stephenson County,Illinois,79.0486179545879,17,177,0.4363
Tazewell County,Illinois,78.6934183516167,17,179,0.4181
Union County,Illinois,76.29997752897,17,181,0.437
Vermilion County,Illinois,75.3587334703099,17,183,0.4506
Wabash County,Illinois,78.0692022385948,17,185,0.434
Warren County,Illinois,78.1600867943729,17,187,0.412
Washington County,Illinois,78.8975589650485,17,189,0.3973
Wayne County,Illinois,77.3870650245161,17,191,0.4049
White County,Illinois,75.4267189955755,17,193,0.4205
Whiteside County,Illinois,77.9787431556263,17,195,0.4345
Will County,Illinois,79.8733403907914,17,197,0.4068
Williamson County,Illinois,77.1459331591583,17,199,0.4509
Winnebago County,Illinois,76.9262091847846,17,201,0.4489
Woodford County,Illinois,79.9848430144303,17,203,0.4386
Adams County,Indiana,78.5134479392771,18,001,0.4228
Allen County,Indiana,77.1861086597315,18,003,0.4458
Bartholomew County,Indiana,78.1362788276523,18,005,0.4298
Benton County,Indiana,77.7252618267823,18,007,0.4039
Blackford County,Indiana,75.6251086287901,18,009,0.4259
Boone County,Indiana,78.6768046513842,18,011,0.4894
Brown County,Indiana,79.261608014995,18,013,0.4588
Carroll County,Indiana,79.1951296359396,18,015,0.4112
Cass County,Indiana,76.4895005919055,18,017,0.42
Clark County,Indiana,75.2892462175026,18,019,0.4229
Clay County,Indiana,76.3144100317122,18,021,0.3774
Clinton County,Indiana,76.6383525411855,18,023,0.3786
Crawford County,Indiana,74.8320476778739,18,025,0.4557
Daviess County,Indiana,76.521913021406,18,027,0.4224
Dearborn County,Indiana,77.4086281975652,18,029,0.4032
Decatur County,Indiana,76.9293928284762,18,031,0.385
DeKalb County,Indiana,77.024671861896,18,033,0.4258
Delaware County,Indiana,75.2373410921926,18,035,0.4811
Dubois County,Indiana,78.8383448029203,18,037,0.4219
Elkhart County,Indiana,78.3655219221084,18,039,0.4263
Fayette County,Indiana,73.3178804469784,18,041,0.4145
Floyd County,Indiana,76.463432252425,18,043,0.4447
Fountain County,Indiana,76.3755465816679,18,045,0.4318
Franklin County,Indiana,78.0893222889317,18,047,0.413
Fulton County,Indiana,75.8956915167152,18,049,0.4239
Gibson County,Indiana,77.4047734174084,18,051,0.4053
Grant County,Indiana,74.7590112192379,18,053,0.4197
Greene County,Indiana,76.2644140536446,18,055,0.4064
Hamilton County,Indiana,81.884650572333,18,057,0.4444
Hancock County,Indiana,78.5229511085764,18,059,0.3819
Harrison County,Indiana,77.0288587138352,18,061,0.4253
Hendricks County,Indiana,79.5668269026541,18,063,0.3918
Henry County,Indiana,75.1536115586724,18,065,0.4233
Howard County,Indiana,74.9489047191676,18,067,0.4278
Huntington County,Indiana,76.8933100346019,18,069,0.3876
Jackson County,Indiana,75.7248895843749,18,071,0.4209
Jasper County,Indiana,77.2315077886883,18,073,0.3774
Jay County,Indiana,75.3527950484122,18,075,0.4177
Jefferson County,Indiana,75.3082469802004,18,077,0.4525
Jennings County,Indiana,74.2441076770204,18,079,0.4172
Johnson County,Indiana,78.1606030896181,18,081,0.4144
Knox County,Indiana,75.8089688039943,18,083,0.4363
Kosciusko County,Indiana,78.2258163599591,18,085,0.4093
LaGrange County,Indiana,79.0160906526951,18,087,0.3998
Lake County,Indiana,76.3165240703889,18,089,0.4495
LaPorte County,Indiana,75.9947697509825,18,091,0.4402
Lawrence County,Indiana,76.2260868408691,18,093,0.4055
Madison County,Indiana,75.6408537948172,18,095,0.4305
Marion County,Indiana,76.0231918226523,18,097,0.4839
Marshall County,Indiana,78.5479376513577,18,099,0.4334
Martin County,Indiana,77.4485911968536,18,101,0.4032
Miami County,Indiana,76.614891042199,18,103,0.4045
Monroe County,Indiana,80.2019980871782,18,105,0.4911
Montgomery County,Indiana,77.0770551381436,18,107,0.394
Morgan County,Indiana,76.5510003801977,18,109,0.4046
Newton County,Indiana,76.5467140301838,18,111,0.378
Noble County,Indiana,77.1433217450604,18,113,0.4006
Ohio County,Indiana,77.2840359821668,18,115,0.383
Orange County,Indiana,75.8975861765461,18,117,0.428
Owen County,Indiana,76.3091592124924,18,119,0.4043
Parke County,Indiana,78.1275939063661,18,121,0.4146
Perry County,Indiana,77.1125803106419,18,123,0.3985
Pike County,Indiana,76.4982144415491,18,125,0.3796
Porter County,Indiana,78.4128660675834,18,127,0.4267
Posey County,Indiana,78.425776546236,18,129,0.4124
Pulaski County,Indiana,75.5842513794555,18,131,0.4043
Putnam County,Indiana,77.8172275043327,18,133,0.3851
Randolph County,Indiana,76.006880409403,18,135,0.4215
Ripley County,Indiana,77.0192000687785,18,137,0.428
Rush County,Indiana,75.7847689002841,18,139,0.406
Saint Joseph County,Indiana,76.9424576770335,18,141,0.4689
Scott County,Indiana,71.8852686350857,18,143,0.4076
Shelby County,Indiana,76.9623904049306,18,145,0.4057
Spencer County,Indiana,78.2640050756729,18,147,0.4418
Starke County,Indiana,74.0850906806,18,149,0.4314
Steuben County,Indiana,78.9807084719464,18,151,0.4003
Sullivan County,Indiana,75.5407164932122,18,153,0.4296
Switzerland County,Indiana,75.6498118795752,18,155,0.4329
Tippecanoe County,Indiana,79.3086801306452,18,157,0.4703
Tipton County,Indiana,78.2844543105133,18,159,0.4001
Union County,Indiana,75.9758372116617,18,161,0.3826
Vanderburgh County,Indiana,76.4096222747169,18,163,0.4773
Vermillion County,Indiana,75.1270780763051,18,165,0.4205
Vigo County,Indiana,76.1468585391734,18,167,0.4676
Wabash County,Indiana,76.0170818504882,18,169,0.4019
Warren County,Indiana,78.8663434372275,18,171,0.407
Warrick County,Indiana,78.7487087333079,18,173,0.4409
Washington County,Indiana,74.8825225677883,18,175,0.4325
Wayne County,Indiana,74.1733612406662,18,177,0.4621
Wells County,Indiana,78.0517499670961,18,179,0.3978
White County,Indiana,77.0203489990279,18,181,0.394
Whitley County,Indiana,78.9871283977797,18,183,0.411
Adair County,Iowa,78.2551121361173,19,001,0.4298
Adams County,Iowa,78.7718115839805,19,003,0.4291
Allamakee County,Iowa,79.3669401432937,19,005,0.4155
Appanoose County,Iowa,76.6607425800552,19,007,0.4919
Audubon County,Iowa,78.4273617191079,19,009,0.4013
Benton County,Iowa,80.5921417599229,19,011,0.4174
Black Hawk County,Iowa,78.8427102793679,19,013,0.4694
Boone County,Iowa,78.7312281931819,19,015,0.4056
Bremer County,Iowa,81.6533417308396,19,017,0.3864
Buchanan County,Iowa,79.1937160141014,19,019,0.4662
Buena Vista County,Iowa,80.1005167453593,19,021,0.4092
Butler County,Iowa,78.9103284380656,19,023,0.4157
Calhoun County,Iowa,78.612802904761,19,025,0.4332
Carroll County,Iowa,79.8096857697095,19,027,0.4311
Cass County,Iowa,77.2174569311579,19,029,0.4317
Cedar County,Iowa,81.3748755703204,19,031,0.3762
Cerro Gordo County,Iowa,78.6775782935106,19,033,0.4474
Cherokee County,Iowa,79.4649432424677,19,035,0.4275
Chickasaw County,Iowa,79.7492860640218,19,037,0.3968
Clarke County,Iowa,77.5406562263327,19,039,0.4158
Clay County,Iowa,79.7809698268811,19,041,0.4135
Clayton County,Iowa,80.4572821123904,19,043,0.4049
Clinton County,Iowa,77.9845995070331,19,045,0.4263
Crawford County,Iowa,79.0291086889762,19,047,0.4913
Dallas County,Iowa,82.5092321059997,19,049,0.4255
Davis County,Iowa,79.2836063036186,19,051,0.4315
Decatur County,Iowa,78.5927446811498,19,053,0.4422
Delaware County,Iowa,80.4820288066423,19,055,0.4305
Des Moines County,Iowa,78.1735552330975,19,057,0.4619
Dickinson County,Iowa,81.0249856628752,19,059,0.4371
Dubuque County,Iowa,80.4207738457331,19,061,0.4478
Emmet County,Iowa,78.8393890947691,19,063,0.4333
Fayette County,Iowa,78.6772728086239,19,065,0.4506
Floyd County,Iowa,79.685447421035,19,067,0.4334
Franklin County,Iowa,79.6389075080029,19,069,0.429
Fremont County,Iowa,78.0999004267531,19,071,0.4074
Greene County,Iowa,78.7346624124314,19,073,0.395
Grundy County,Iowa,80.6145289480339,19,075,0.4184
Guthrie County,Iowa,79.5641665022185,19,077,0.4169
Hamilton County,Iowa,80.1609284126627,19,079,0.4115
Hancock County,Iowa,80.9101050476889,19,081,0.4012
Hardin County,Iowa,79.1435330787377,19,083,0.4164
Harrison County,Iowa,77.3772522663472,19,085,0.4217
Henry County,Iowa,78.7286248314187,19,087,0.3934
Howard County,Iowa,79.194340200864,19,089,0.397
Humboldt County,Iowa,79.6320542010523,19,091,0.4256
Ida County,Iowa,78.0570032611787,19,093,0.4565
Iowa County,Iowa,79.4138252408093,19,095,0.4429
Jackson County,Iowa,79.3222276323336,19,097,0.4186
Jasper County,Iowa,79.3472454731249,19,099,0.3959
Jefferson County,Iowa,80.0965479754017,19,101,0.4886
Johnson County,Iowa,82.6992543095309,19,103,0.4918
Jones County,Iowa,80.869223430138,19,105,0.4121
Keokuk County,Iowa,79.8575298718056,19,107,0.4512
Kossuth County,Iowa,80.5664451382283,19,109,0.4163
Lee County,Iowa,76.3365051831041,19,111,0.4199
Linn County,Iowa,80.4994811964469,19,113,0.4277
Louisa County,Iowa,78.8459264697935,19,115,0.4373
Lucas County,Iowa,78.5389429557975,19,117,0.4504
Lyon County,Iowa,81.2413745878942,19,119,0.3649
Madison County,Iowa,79.4918359348292,19,121,0.4412
Mahaska County,Iowa,78.7128660620579,19,123,0.4444
Marion County,Iowa,78.9001129468847,19,125,0.3993
Marshall County,Iowa,77.2872366356519,19,127,0.4045
Mills County,Iowa,78.5358047037252,19,129,0.4219
Mitchell County,Iowa,80.1271744524666,19,131,0.3954
Monona County,Iowa,76.8870776940436,19,133,0.4506
Monroe County,Iowa,76.7418553052528,19,135,0.4093
Montgomery County,Iowa,77.3006432830175,19,137,0.4449
Muscatine County,Iowa,79.0058748363869,19,139,0.4179
O'Brien County,Iowa,78.9803248784299,19,141,0.417
Osceola County,Iowa,80.0390506030993,19,143,0.4047
Page County,Iowa,78.4607096970074,19,145,0.4179
Palo Alto County,Iowa,79.1156486710083,19,147,0.4108
Plymouth County,Iowa,80.1008264832932,19,149,0.4062
Pocahontas County,Iowa,77.6750052977293,19,151,0.4083
Polk County,Iowa,79.0565951609904,19,153,0.4403
Pottawattamie County,Iowa,77.9324766632591,19,155,0.4241
Poweshiek County,Iowa,79.2053792593986,19,157,0.4595
Ringgold County,Iowa,78.1406975987493,19,159,0.4236
Sac County,Iowa,78.9282456440612,19,161,0.4248
Scott County,Iowa,79.2153182132883,19,163,0.4614
Shelby County,Iowa,79.9561073660236,19,165,0.4265
Sioux County,Iowa,83.1878954556268,19,167,0.3859
Story County,Iowa,82.1876477624592,19,169,0.466
Tama County,Iowa,78.2031631134545,19,171,0.4172
Taylor County,Iowa,78.8306243010605,19,173,0.4497
Union County,Iowa,77.8365010415556,19,175,0.4328
Van Buren County,Iowa,77.4223928525275,19,177,0.4593
Wapello County,Iowa,76.8082383834938,19,179,0.445
Warren County,Iowa,79.8163535519277,19,181,0.4182
Washington County,Iowa,79.4788905418761,19,183,0.3951
Wayne County,Iowa,77.2008008696009,19,185,0.4417
Webster County,Iowa,77.1316226394583,19,187,0.4456
Winnebago County,Iowa,79.6069692706177,19,189,0.4035
Winneshiek County,Iowa,82.181839369809,19,191,0.4045
Woodbury County,Iowa,77.5712141695599,19,193,0.4293
Worth County,Iowa,78.8062526098977,19,195,0.4113
Wright County,Iowa,79.260243591855,19,197,0.416
Allen County,Kansas,76.296442179502,20,001,0.4205
Anderson County,Kansas,77.4978766381638,20,003,0.4384
Atchison County,Kansas,77.1218929033048,20,005,0.4209
Barber County,Kansas,75.8851799165542,20,007,0.4708
Barton County,Kansas,77.6943522206123,20,009,0.4369
Bourbon County,Kansas,75.7805826979928,20,011,0.4397
Brown County,Kansas,76.2127661832412,20,013,0.4202
Butler County,Kansas,77.489409978807,20,015,0.4158
Chase County,Kansas,77.4313174780199,20,017,0.4056
Chautauqua County,Kansas,75.9417782677118,20,019,0.4374
Cherokee County,Kansas,74.5368697338865,20,021,0.4102
Cheyenne County,Kansas,80.2740876924938,20,023,0.4345
Clark County,Kansas,78.546380078636,20,025,0.3879
Clay County,Kansas,79.2986998495732,20,027,0.4453
Cloud County,Kansas,76.9839385539818,20,029,0.444
Coffey County,Kansas,77.3387666304988,20,031,0.4229
Comanche County,Kansas,74.6535197080675,20,033,0.427
Cowley County,Kansas,75.4333020385884,20,035,0.4184
Crawford County,Kansas,75.8845581826386,20,037,0.4629
Decatur County,Kansas,78.7033979802397,20,039,0.4228
Dickinson County,Kansas,77.7267898884119,20,041,0.4398
Doniphan County,Kansas,78.3355054831398,20,043,0.4324
Douglas County,Kansas,80.5409003031295,20,045,0.4741
Edwards County,Kansas,75.5552274283807,20,047,0.3881
Elk County,Kansas,75.4531570390588,20,049,0.4583
Ellis County,Kansas,79.3473569495684,20,051,0.484
Ellsworth County,Kansas,77.4280280374497,20,053,0.3936
Finney County,Kansas,78.7869074688073,20,055,0.3884
Ford County,Kansas,77.8995229960608,20,057,0.4126
Franklin County,Kansas,76.9443861594414,20,059,0.4034
Geary County,Kansas,75.8790094745933,20,061,0.3699
Gove County,Kansas,79.419483750467,20,063,0.4142
Graham County,Kansas,79.2408043690513,20,065,0.4035
Grant County,Kansas,77.7419315631402,20,067,0.4129
Gray County,Kansas,78.6448017823615,20,069,0.389
Greeley County,Kansas,77.8667372720826,20,071,0.3982
Greenwood County,Kansas,76.0257498043061,20,073,0.4585
Hamilton County,Kansas,77.0975641728458,20,075,0.3439
Harper County,Kansas,74.814938041584,20,077,0.4152
Harvey County,Kansas,78.56757787273,20,079,0.3984
Haskell County,Kansas,78.666800564675,20,081,0.4562
Hodgeman County,Kansas,79.5246784915692,20,083,0.385
Jackson County,Kansas,78.0419480619315,20,085,0.3962
Jefferson County,Kansas,78.5290364704605,20,087,0.3662
Jewell County,Kansas,78.808063186452,20,089,0.4936
Johnson County,Kansas,81.6527215051749,20,091,0.4465
Kearny County,Kansas,77.5302794799682,20,093,0.4552
Kingman County,Kansas,74.6278901431386,20,095,0.4417
Kiowa County,Kansas,79.0685167665611,20,097,0.3958
Labette County,Kansas,74.762889218533,20,099,0.4259
Lane County,Kansas,76.1659049016389,20,101,0.4271
Leavenworth County,Kansas,79.0406656561928,20,103,0.4144
Lincoln County,Kansas,78.8245153656251,20,105,0.3977
Linn County,Kansas,77.7355196678004,20,107,0.4575
Logan County,Kansas,78.304344959266,20,109,0.4407
Lyon County,Kansas,78.732525948648,20,111,0.4692
McPherson County,Kansas,78.2587085605267,20,113,0.4087
Marion County,Kansas,78.3204531074937,20,115,0.4095
Marshall County,Kansas,78.7333253808541,20,117,0.4138
Meade County,Kansas,78.0996531517558,20,119,0.3997
Miami County,Kansas,79.4747303593677,20,121,0.4247
Mitchell County,Kansas,78.1330726385482,20,123,0.4384
Montgomery County,Kansas,75.0210095659171,20,125,0.4434
Morris County,Kansas,78.5873082591794,20,127,0.4262
Morton County,Kansas,76.4203322698757,20,129,0.4193
Nemaha County,Kansas,79.3480654714732,20,131,0.4073
Neosho County,Kansas,76.7641253365272,20,133,0.4367
Ness County,Kansas,77.702102149672,20,135,0.4699
Norton County,Kansas,78.4709656506896,20,137,0.4589
Osage County,Kansas,76.9564905099149,20,139,0.4246
Osborne County,Kansas,78.0700790228275,20,141,0.4775
Ottawa County,Kansas,77.1266260740639,20,143,0.4098
Pawnee County,Kansas,76.6267726388332,20,145,0.3951
Phillips County,Kansas,77.9499874974461,20,147,0.4144
Pottawatomie County,Kansas,80.0065827988021,20,149,0.3979
Pratt County,Kansas,77.2196994632044,20,151,0.4275
Rawlins County,Kansas,78.5680130066458,20,153,0.4191
Reno County,Kansas,77.4902397252843,20,155,0.4402
Republic County,Kansas,78.0626266501808,20,157,0.4124
Rice County,Kansas,76.549515223861,20,159,0.4242
Riley County,Kansas,80.6403113604532,20,161,0.4747
Rooks County,Kansas,77.9601280859414,20,163,0.4012
Rush County,Kansas,77.1481283491402,20,165,0.4011
Russell County,Kansas,78.3712769112537,20,167,0.4309
Saline County,Kansas,77.9865711524777,20,169,0.437
Scott County,Kansas,78.7661102534979,20,171,0.3592
Sedgwick County,Kansas,77.4457377481101,20,173,0.4525
Seward County,Kansas,78.0703857961067,20,175,0.4053
Shawnee County,Kansas,77.1236693121544,20,177,0.442
Sheridan County,Kansas,79.1071805061808,20,179,0.4401
Sherman County,Kansas,77.7253680414713,20,181,0.4057
Smith County,Kansas,78.3775937804681,20,183,0.4458
Stafford County,Kansas,76.9745605640443,20,185,0.4456
Stanton County,Kansas,78.6627703167398,20,187,0.4214
Stevens County,Kansas,77.7780376737215,20,189,0.4621
Sumner County,Kansas,76.7002787379991,20,191,0.4151
Thomas County,Kansas,78.1227494048539,20,193,0.4769
Trego County,Kansas,77.9226385495747,20,195,0.3718
Wabaunsee County,Kansas,78.8674230282095,20,197,0.3684
Wallace County,Kansas,80.4032038853101,20,199,0.3566
Washington County,Kansas,79.2783420746166,20,201,0.4182
Wichita County,Kansas,78.9883039661119,20,203,0.3615
Wilson County,Kansas,75.7805919134799,20,205,0.4839
Woodson County,Kansas,75.406218063147,20,207,0.439
Wyandotte County,Kansas,75.7837216710976,20,209,0.4246
Adair County,Kentucky,76.6118721957864,21,001,0.4777
Allen County,Kentucky,75.1924959216863,21,003,0.4468
Anderson County,Kentucky,75.9485275148363,21,005,0.4075
Ballard County,Kentucky,75.0008624394233,21,007,0.4549
Barren County,Kentucky,75.6183089086578,21,009,0.4392
Bath County,Kentucky,73.1148194016368,21,011,0.4284
Bell County,Kentucky,71.0210164727217,21,013,0.4862
Boone County,Kentucky,78.8102985354222,21,015,0.4166
Bourbon County,Kentucky,75.857328951943,21,017,0.4524
Boyd County,Kentucky,74.2002167866327,21,019,0.4856
Boyle County,Kentucky,76.8041369881556,21,021,0.4771
Bracken County,Kentucky,73.7837822732568,21,023,0.4398
Breathitt County,Kentucky,69.9397131576984,21,025,0.534
