County,State,mean_life_expectancy,State_FIPS,County_FIPS,Rent Denominator
Perry County,Illinois,77.1771241335504,17,145,1863
Piatt County,Illinois,79.4041956367617,17,147,1149
Pike County,Illinois,78.1485608681993,17,149,1483
Pope County,Illinois,77.9763895521772,17,151,328
Pulaski County,Illinois,74.7053017405268,17,153,530
Putnam County,Illinois,79.1977164377125,17,155,505
Randolph County,Illinois,77.4716617780757,17,157,2856
Richland County,Illinois,77.4992538421413,17,159,1659
Rock Island County,Illinois,78.3117455162011,17,161,18028
Saint Clair County,Illinois,76.7504994321491,17,163,33710
Saline County,Illinois,73.8951810856333,17,165,2831
Sangamon County,Illinois,78.1303434392329,17,167,24827
Schuyler County,Illinois,78.1236612181131,17,169,581
Scott County,Illinois,77.6636181810676,17,171,510
Shelby County,Illinois,79.4380571242107,17,173,1693
Stark County,Illinois,77.3401103687184,17,175,436
Stephenson County,Illinois,79.0618239107545,17,177,5477
Tazewell County,Illinois,78.3896848162772,17,179,13050
Union County,Illinois,76.1736910925894,17,181,1665
Vermilion County,Illinois,75.6768567592081,17,183,9290
Wabash County,Illinois,77.8446652016667,17,185,1020
Warren County,Illinois,78.312504260546,17,187,1853
Washington County,Illinois,78.8205093690337,17,189,1144
Wayne County,Illinois,77.2241981083123,17,191,1476
White County,Illinois,75.709303478797,17,193,1336
Whiteside County,Illinois,78.3793677295778,17,195,5694
Will County,Illinois,79.9165237833283,17,197,38154
Williamson County,Illinois,76.5616859882523,17,199,7518
Winnebago County,Illinois,77.3513998156887,17,201,37582
Woodford County,Illinois,79.7863792527069,17,203,2637
Adams County,Indiana,79.083855716864,18,001,2563
Allen County,Indiana,77.835101378399,18,003,41673
Bartholomew County,Indiana,77.7050513195918,18,005,8744
Benton County,Indiana,78.110592570653,18,007,881
Blackford County,Indiana,75.9862496939416,18,009,1296
Boone County,Indiana,78.3492397445355,18,011,5089
Brown County,Indiana,78.6665559521659,18,013,1000
Carroll County,Indiana,79.6479964275868,18,015,1694
Cass County,Indiana,77.2534259049709,18,017,3578
Clark County,Indiana,75.7243615318112,18,019,12077
Clay County,Indiana,76.0657722145055,18,021,2438
Clinton County,Indiana,76.8426846835695,18,023,3275
Crawford County,Indiana,75.3090731656955,18,025,763
Daviess County,Indiana,76.7231936909506,18,027,2698
Dearborn County,Indiana,77.5953747530896,18,029,4269
Decatur County,Indiana,76.9911081310487,18,031,2874
DeKalb County,Indiana,77.5356206897947,18,033,3414
Delaware County,Indiana,76.2062467232856,18,035,16774
Dubois County,Indiana,78.6679199566961,18,037,3467
Elkhart County,Indiana,78.3368917948217,18,039,19947
Fayette County,Indiana,74.1547280949175,18,041,2673
Floyd County,Indiana,76.8087756448577,18,043,8207
Fountain County,Indiana,76.5187664231048,18,045,1628
Franklin County,Indiana,78.3995014600233,18,047,1765
Fulton County,Indiana,76.1308239090773,18,049,1936
Gibson County,Indiana,77.4320171246451,18,051,2907
Grant County,Indiana,75.7705773831268,18,053,8180
Greene County,Indiana,76.272876325265,18,055,2789
Hamilton County,Indiana,81.5865307305317,18,057,21423
Hancock County,Indiana,78.3499556695363,18,059,5168
Harrison County,Indiana,77.2705961741343,18,061,2730
Hendricks County,Indiana,79.5495151943949,18,063,9336
Henry County,Indiana,75.9206325784722,18,065,4895
Howard County,Indiana,76.0013967914436,18,067,10180
Huntington County,Indiana,77.3553479418624,18,069,3201
Jackson County,Indiana,75.9941909054144,18,071,4517
Jasper County,Indiana,77.6379056231259,18,073,2427
Jay County,Indiana,76.1875829792033,18,075,1967
Jefferson County,Indiana,75.6294320384736,18,077,3470
Jennings County,Indiana,74.6465332139594,18,079,2558
Johnson County,Indiana,78.1626459060497,18,081,14304
Knox County,Indiana,75.7666342271034,18,083,4800
Kosciusko County,Indiana,78.1015290142049,18,085,6616
LaGrange County,Indiana,79.1598200888753,18,087,2495
Lake County,Indiana,76.7000274896173,18,089,55342
LaPorte County,Indiana,76.2679859070185,18,091,11663
Lawrence County,Indiana,75.9929771672295,18,093,4043
Madison County,Indiana,75.8327394693444,18,095,15239
Marion County,Indiana,76.142415618782,18,097,158994
Marshall County,Indiana,78.4813955121407,18,099,3879
Martin County,Indiana,77.2187364806527,18,101,809
Miami County,Indiana,77.1580274454783,18,103,3265
Monroe County,Indiana,80.0585272281401,18,105,24827
Montgomery County,Indiana,77.3792598476801,18,107,4051
Morgan County,Indiana,76.7907154432227,18,109,6027
Newton County,Indiana,76.7743168738049,18,111,1260
Noble County,Indiana,77.4321909397313,18,113,4230
Ohio County,Indiana,77.6519405083919,18,115,619
Orange County,Indiana,76.0281804386214,18,117,1952
Owen County,Indiana,76.0273126585599,18,119,1820
Parke County,Indiana,78.2079396130296,18,121,952
Perry County,Indiana,77.1680662479327,18,123,1490
Pike County,Indiana,76.648511342558,18,125,870
Porter County,Indiana,78.4928076007601,18,127,13872
Posey County,Indiana,78.5484266123603,18,129,1512
Pulaski County,Indiana,76.1539747608947,18,131,1010
Putnam County,Indiana,77.7220242852834,18,133,2591
Randolph County,Indiana,76.8798221198573,18,135,2769
Ripley County,Indiana,77.1307634435037,18,137,2558
Rush County,Indiana,76.7532853859975,18,139,1932
Saint Joseph County,Indiana,77.5110880658183,18,141,31047
Scott County,Indiana,72.6915747828592,18,143,2390
Shelby County,Indiana,76.7707834921755,18,145,4970
Spencer County,Indiana,78.6143175399103,18,147,1428
Starke County,Indiana,74.4289146777688,18,149,1690
Steuben County,Indiana,78.9581875422341,18,151,3069
Sullivan County,Indiana,75.4654134628882,18,153,2159
Switzerland County,Indiana,75.9437174970737,18,155,970
Tippecanoe County,Indiana,79.2372045170072,18,157,30514
Tipton County,Indiana,78.1089673902395,18,159,1508
Union County,Indiana,77.2368171682889,18,161,703
Vanderburgh County,Indiana,76.6712860849351,18,163,26898
Vermillion County,Indiana,75.2491786994288,18,165,1409
Vigo County,Indiana,75.796581705412,18,167,14310
Wabash County,Indiana,77.0008225320876,18,169,3029
Warren County,Indiana,78.8170966635244,18,171,768
Warrick County,Indiana,78.8092413323077,18,173,3741
Washington County,Indiana,75.2464672254365,18,175,2094
Wayne County,Indiana,75.4683535924965,18,177,9353
Wells County,Indiana,78.6829437236547,18,179,2371
White County,Indiana,77.62668129422,18,181,2236
Whitley County,Indiana,78.9731078287699,18,183,2393
Adair County,Iowa,78.6769196811541,19,001,755
Adams County,Iowa,78.4608538212739,19,003,376
Allamakee County,Iowa,79.6112710105108,19,005,1204
Appanoose County,Iowa,77.3562991460817,19,007,1523
Audubon County,Iowa,79.1878875354717,19,009,525
Benton County,Iowa,80.6402939763392,19,011,1977
Black Hawk County,Iowa,79.1771903037536,19,013,16811
Boone County,Iowa,78.758741897478,19,015,2578
Bremer County,Iowa,82.01176586064,19,017,1733
Buchanan County,Iowa,78.9827496069638,19,019,1789
Buena Vista County,Iowa,80.4817508170506,19,021,2439
Butler County,Iowa,79.4852059927596,19,023,1262
Calhoun County,Iowa,78.9869321203202,19,025,913
Carroll County,Iowa,79.8999501222684,19,027,2119
Cass County,Iowa,77.8915191596618,19,029,1714
Cedar County,Iowa,81.0041884796632,19,031,1625
Cerro Gordo County,Iowa,79.168176708395,19,033,5670
Cherokee County,Iowa,79.6939758516341,19,035,1342
Chickasaw County,Iowa,80.1487484880178,19,037,1067
Clarke County,Iowa,77.4675570951136,19,039,1064
Clay County,Iowa,79.8499640361801,19,041,1843
Clayton County,Iowa,80.680609042156,19,043,1677
Clinton County,Iowa,78.2617463295276,19,045,5124
Crawford County,Iowa,79.831431594989,19,047,1517
Dallas County,Iowa,81.8747929212083,19,049,5936
Davis County,Iowa,79.0075947798582,19,051,616
Decatur County,Iowa,78.057316716468,19,053,928
Delaware County,Iowa,80.4393234163722,19,055,1508
Des Moines County,Iowa,78.495646686896,19,057,4566
Dickinson County,Iowa,80.8427151328009,19,059,1945
Dubuque County,Iowa,80.0310647733595,19,061,10103
Emmet County,Iowa,78.7706059747837,19,063,831
Fayette County,Iowa,79.0739638343001,19,065,1865
Floyd County,Iowa,79.8177716190272,19,067,1901
Franklin County,Iowa,80.1372007587954,19,069,1145
Fremont County,Iowa,78.4914334427493,19,071,668
Greene County,Iowa,79.0781465852739,19,073,951
Grundy County,Iowa,80.6492931361591,19,075,919
Guthrie County,Iowa,79.6710919716922,19,077,910
Hamilton County,Iowa,80.0920342548185,19,079,1855
Hancock County,Iowa,80.5776902344953,19,081,923
Hardin County,Iowa,79.5917498687289,19,083,1805
Harrison County,Iowa,77.7831007539848,19,085,1366
Henry County,Iowa,78.9241242453736,19,087,1948
Howard County,Iowa,79.7155404269643,19,089,786
Humboldt County,Iowa,79.8972658776722,19,091,984
Ida County,Iowa,78.9494424186119,19,093,851
Iowa County,Iowa,80.2357117839382,19,095,1368
Jackson County,Iowa,78.8089804967327,19,097,2019
Jasper County,Iowa,79.6955909509012,19,099,4259
Jefferson County,Iowa,80.3903320781435,19,101,1944
Johnson County,Iowa,82.0825183049252,19,103,21785
Jones County,Iowa,80.5466019871973,19,105,1595
Keokuk County,Iowa,79.8515106967713,19,107,844
Kossuth County,Iowa,81.2428379182626,19,109,1310
Lee County,Iowa,76.8566667628974,19,111,3719
Linn County,Iowa,80.2355897684685,19,113,23192
Louisa County,Iowa,78.8190388050918,19,115,937
Lucas County,Iowa,78.49811366698,19,117,841
Lyon County,Iowa,81.2668575638763,19,119,785
Madison County,Iowa,79.4944595620177,19,121,1414
Mahaska County,Iowa,79.422758845112,19,123,2680
Marion County,Iowa,79.0958091606253,19,125,3069
Marshall County,Iowa,77.8889223875406,19,127,4082
Mills County,Iowa,78.2079430502061,19,129,874
Mitchell County,Iowa,80.8072601456274,19,131,817
Monona County,Iowa,77.041387990649,19,133,1168
Monroe County,Iowa,77.5413112480027,19,135,824
Montgomery County,Iowa,77.313888607355,19,137,1286
Muscatine County,Iowa,78.6478345355873,19,139,4112
O'Brien County,Iowa,79.6302826917795,19,141,1529
Osceola County,Iowa,80.1800424270829,19,143,672
Page County,Iowa,78.2680812564627,19,145,1720
Palo Alto County,Iowa,78.9088264426251,19,147,900
Plymouth County,Iowa,80.4794454882514,19,149,2042
Pocahontas County,Iowa,78.8294684546909,19,151,665
Polk County,Iowa,79.1359111995346,19,153,53335
Pottawattamie County,Iowa,77.9913019206409,19,155,10867
Poweshiek County,Iowa,79.4493366532401,19,157,2029
Ringgold County,Iowa,78.6059866475253,19,159,488
Sac County,Iowa,79.4450031400859,19,161,823
Scott County,Iowa,79.0545468703512,19,163,20778
Shelby County,Iowa,80.658744742017,19,165,1135
Sioux County,Iowa,82.7113344601191,19,167,2329
Story County,Iowa,82.1728117700704,19,169,15824
Tama County,Iowa,79.0674147264005,19,171,1718
Taylor County,Iowa,79.0661441030004,19,173,657
Union County,Iowa,77.7833039982322,19,175,1433
Van Buren County,Iowa,77.8627862177795,19,177,429
Wapello County,Iowa,77.1545464159054,19,179,3949
Warren County,Iowa,79.7446348662471,19,181,3703
Washington County,Iowa,79.8017434660004,19,183,2170
Wayne County,Iowa,77.7908791715787,19,185,448
Webster County,Iowa,77.3646638808777,19,187,4862
Winnebago County,Iowa,80.1355748008186,19,189,1095
Winneshiek County,Iowa,82.3637741481435,19,191,1822
Woodbury County,Iowa,77.9052767529133,19,193,12483
Worth County,Iowa,79.4436626986162,19,195,604
Wright County,Iowa,79.9951551203303,19,197,1215
Allen County,Kansas,75.882585041101,20,001,1383
Anderson County,Kansas,77.7983447466189,20,003,782
Atchison County,Kansas,77.1410308397836,20,005,1700
Barber County,Kansas,77.2476303446058,20,007,597
Barton County,Kansas,77.9456280990652,20,009,3288
Bourbon County,Kansas,76.1743668973076,20,011,1544
Brown County,Kansas,76.827290793129,20,013,1359
Butler County,Kansas,77.653643961017,20,015,5812
Chase County,Kansas,78.2212103313009,20,017,304
Chautauqua County,Kansas,76.2748461421129,20,019,368
Cherokee County,Kansas,74.6253980553134,20,021,1912
Cheyenne County,Kansas,79.8988245152641,20,023,349
Clark County,Kansas,78.4574977370217,20,025,257
Clay County,Kansas,79.2903732417816,20,027,798
Cloud County,Kansas,77.1678089430998,20,029,958
Coffey County,Kansas,77.1690505670775,20,031,822
Comanche County,Kansas,76.200385507157,20,033,194
Cowley County,Kansas,75.7044637907084,20,035,4323
Crawford County,Kansas,76.1474418830259,20,037,6006
Decatur County,Kansas,79.2629740551582,20,039,267
Dickinson County,Kansas,77.9046314839945,20,041,2087
Doniphan County,Kansas,78.3933828118063,20,043,820
Douglas County,Kansas,80.568149054579,20,045,20837
Edwards County,Kansas,76.9710258607789,20,047,313
Elk County,Kansas,76.3806288850598,20,049,252
Ellis County,Kansas,79.3833272609793,20,051,4387
Ellsworth County,Kansas,78.0326449230436,20,053,582
Finney County,Kansas,79.3323917035399,20,055,4418
Ford County,Kansas,78.5062069741054,20,057,4227
Franklin County,Kansas,77.5607999898959,20,059,2885
Geary County,Kansas,76.23732963047,20,061,6688
Gove County,Kansas,79.5516089753886,20,063,246
Graham County,Kansas,79.5375436538533,20,065,209
Grant County,Kansas,78.4441376789792,20,067,733
Gray County,Kansas,78.8824864572139,20,069,499
Greeley County,Kansas,77.6951054686288,20,071,97
Greenwood County,Kansas,75.8113941635601,20,073,677
Hamilton County,Kansas,76.5806338697535,20,075,267
Harper County,Kansas,76.1000230515251,20,077,697
Harvey County,Kansas,78.6058823624727,20,079,3679
Haskell County,Kansas,79.209495172262,20,081,363
Hodgeman County,Kansas,79.4608972506357,20,083,168
Jackson County,Kansas,78.1357783945402,20,085,1250
Jefferson County,Kansas,78.5089265504217,20,087,1117
Jewell County,Kansas,79.2373822479936,20,089,299
Johnson County,Kansas,81.5663410434164,20,091,64599
Kearny County,Kansas,77.814816492343,20,093,351
Kingman County,Kansas,75.8698642497825,20,095,923
Kiowa County,Kansas,79.3601669985623,20,097,371
Labette County,Kansas,75.5533199619998,20,099,2512
Lane County,Kansas,76.9523045445447,20,101,179
Leavenworth County,Kansas,78.8853833202651,20,103,8585
Lincoln County,Kansas,78.9055156601151,20,105,298
Linn County,Kansas,77.359566581095,20,107,803
Logan County,Kansas,78.6018217654352,20,109,374
Lyon County,Kansas,78.3656770719609,20,111,5415
McPherson County,Kansas,78.4549842600295,20,113,2506
Marion County,Kansas,78.4178134498718,20,115,935
Marshall County,Kansas,79.2062003850084,20,117,1039
Meade County,Kansas,78.9286656917233,20,119,485
Miami County,Kansas,78.825108764518,20,121,2552
Mitchell County,Kansas,78.7469666322474,20,123,831
Montgomery County,Kansas,75.3525546279111,20,125,4182
Morris County,Kansas,78.6531207414544,20,127,540
Morton County,Kansas,76.7672229975746,20,129,351
Nemaha County,Kansas,79.6388366652866,20,131,858
Neosho County,Kansas,76.6194347413733,20,133,1726
Ness County,Kansas,78.4391871462104,20,135,234
Norton County,Kansas,79.1426812624056,20,137,570
Osage County,Kansas,77.4904985674869,20,139,1431
Osborne County,Kansas,78.180570165499,20,141,356
Ottawa County,Kansas,77.4740611506577,20,143,458
Pawnee County,Kansas,77.8725606397613,20,145,706
Phillips County,Kansas,78.2246974912784,20,147,529
Pottawatomie County,Kansas,79.8803727140995,20,149,1756
Pratt County,Kansas,77.6993602400724,20,151,1255
Rawlins County,Kansas,79.1452783615222,20,153,367
Reno County,Kansas,77.752765685217,20,155,8179
Republic County,Kansas,78.1992586047921,20,157,448
Rice County,Kansas,76.665024286723,20,159,1054
Riley County,Kansas,81.2182689184895,20,161,14894
Rooks County,Kansas,78.1826351539927,20,163,590
Rush County,Kansas,77.878135493012,20,165,383
Russell County,Kansas,78.415108500231,20,167,819
Saline County,Kansas,78.0270930492462,20,169,7284
Scott County,Kansas,78.5073359996031,20,171,567
Sedgwick County,Kansas,77.5811473153159,20,173,67596
Seward County,Kansas,78.3764214462584,20,175,2680
Shawnee County,Kansas,77.5744053251615,20,177,25814
Sheridan County,Kansas,79.6894643938056,20,179,239
Sherman County,Kansas,77.2412758285407,20,181,1241
Smith County,Kansas,78.8123974347014,20,183,351
Stafford County,Kansas,77.0971877633054,20,185,349
Stanton County,Kansas,79.181923478833,20,187,173
Stevens County,Kansas,78.7807736455209,20,189,480
Sumner County,Kansas,76.8759577311195,20,191,2062
Thomas County,Kansas,78.9637775744216,20,193,983
Trego County,Kansas,78.5157790855886,20,195,311
Wabaunsee County,Kansas,78.8745517064821,20,197,423
Wallace County,Kansas,79.6130785059799,20,199,137
Washington County,Kansas,79.4077279509414,20,201,513
Wichita County,Kansas,78.685944488046,20,203,236
Wilson County,Kansas,75.868827066606,20,205,946
Woodson County,Kansas,76.1461364196326,20,207,288
Wyandotte County,Kansas,75.7064567992787,20,209,22766
Adair County,Kentucky,76.7896372811212,21,001,1830
Allen County,Kentucky,75.4998953230172,21,003,2119
Anderson County,Kentucky,76.495332261507,21,005,2125
Ballard County,Kentucky,75.1460706041707,21,007,612
Barren County,Kentucky,76.1702344562083,21,009,5273
Bath County,Kentucky,73.6640383258637,21,011,936
Bell County,Kentucky,71.8816925775518,21,013,3588
Boone County,Kentucky,78.9071460122873,21,015,10606
Bourbon County,Kentucky,76.0754209405925,21,017,3159
Boyd County,Kentucky,75.2078434019405,21,019,6084
Boyle County,Kentucky,77.1273822733266,21,021,3887
Bracken County,Kentucky,74.6400000046982,21,023,707
Breathitt County,Kentucky,69.8126767982604,21,025,1323
Breckinridge County,Kentucky,75.5070298724736,21,027,1444
Bullitt County,Kentucky,78.4151631663363,21,029,4973
Butler County,Kentucky,74.8417241836782,21,031,1308
Caldwell County,Kentucky,75.2625528145672,21,033,1420
Calloway County,Kentucky,76.9268843614001,21,035,5131
Campbell County,Kentucky,77.2166261553624,21,037,10560
Carlisle County,Kentucky,75.3358400564866,21,039,390
Carroll County,Kentucky,73.0915989907789,21,041,1585
Carter County,Kentucky,74.7024106706202,21,043,2090
Casey County,Kentucky,74.6363506169731,21,045,1164
Christian County,Kentucky,75.4852267381987,21,047,12308
Clark County,Kentucky,75.2180837739457,21,049,5100
Clay County,Kentucky,71.4503646681218,21,051,1784
Clinton County,Kentucky,73.7684678157131,21,053,965
Crittenden County,Kentucky,74.456109733335,21,055,815
Cumberland County,Kentucky,74.0091795226862,21,057,637
Daviess County,Kentucky,77.1038232586164,21,059,11234
Edmonson County,Kentucky,76.9905201195268,21,061,1119
Elliott County,Kentucky,75.6889996378805,21,063,550
Estill County,Kentucky,72.4300513908382,21,065,1768
Fayette County,Kentucky,78.4948362424525,21,067,55170
Fleming County,Kentucky,73.9722419796188,21,069,1191
Floyd County,Kentucky,71.4547347135904,21,071,4751
Franklin County,Kentucky,76.2811582931018,21,073,7932
Fulton County,Kentucky,72.5987988284971,21,075,1086
Gallatin County,Kentucky,72.8039406271679,21,077,948
Garrard County,Kentucky,77.3300645087974,21,079,1323
Grant County,Kentucky,74.5036678111454,21,081,2212
Graves County,Kentucky,75.7259966059578,21,083,3427
Grayson County,Kentucky,73.8695563325684,21,085,2739
Green County,Kentucky,75.9968204720799,21,087,1046
Greenup County,Kentucky,75.5765068798268,21,089,3413
Hancock County,Kentucky,76.7334440005717,21,091,662
Hardin County,Kentucky,77.2136056721165,21,093,14621
Harlan County,Kentucky,70.8569936188986,21,095,3429
Harrison County,Kentucky,74.7640112274895,21,097,2434
Hart County,Kentucky,74.896977074417,21,099,1863
Henderson County,Kentucky,75.8940369072721,21,101,6008
Henry County,Kentucky,75.2144286679198,21,103,1681
Hickman County,Kentucky,75.6300108686608,21,105,408
Hopkins County,Kentucky,74.440684395275,21,107,5223
Jackson County,Kentucky,72.8168531304896,21,109,1405
Jefferson County,Kentucky,76.544252005117,21,111,114221
Jessamine County,Kentucky,77.5908807311448,21,113,6117
Johnson County,Kentucky,72.5237472681456,21,115,2363
Kenton County,Kentucky,76.28143178253,21,117,19762
Knott County,Kentucky,72.4803059768077,21,119,1176
Knox County,Kentucky,72.6874663937597,21,121,4396
Larue County,Kentucky,75.9363394593175,21,123,1237
Laurel County,Kentucky,74.9410910573521,21,125,6592
Lawrence County,Kentucky,73.1777231839005,21,127,1396
Lee County,Kentucky,71.3136629909835,21,129,784
Leslie County,Kentucky,70.8410694570063,21,131,933
Letcher County,Kentucky,71.8899510272299,21,133,2300
Lewis County,Kentucky,73.9891850665901,21,135,1036
Lincoln County,Kentucky,74.8010803279279,21,137,2362
Livingston County,Kentucky,74.7992812208588,21,139,670
Logan County,Kentucky,75.6288985939055,21,141,3147
Lyon County,Kentucky,76.6069945683883,21,143,715
McCracken County,Kentucky,75.8125243300801,21,145,8616
McCreary County,Kentucky,72.356271126072,21,147,2026
McLean County,Kentucky,74.8788816731963,21,149,814
Madison County,Kentucky,76.8035787066163,21,151,12435
Magoffin County,Kentucky,72.4484159744822,21,153,1055
Marion County,Kentucky,76.0160422000093,21,155,1704
Marshall County,Kentucky,75.5669537198296,21,157,2121
Martin County,Kentucky,72.2412875292397,21,159,1512
Mason County,Kentucky,74.5352101143641,21,161,1894
Meade County,Kentucky,76.5786387736265,21,163,2916
Menifee County,Kentucky,74.2024346998078,21,165,603
Mercer County,Kentucky,75.6027895181906,21,167,2197
Metcalfe County,Kentucky,74.1489539068141,21,169,853
Monroe County,Kentucky,73.4841320485966,21,171,1153
Montgomery County,Kentucky,75.332386998508,21,173,3526
Morgan County,Kentucky,75.3490591903888,21,175,1159
Muhlenberg County,Kentucky,74.7748885644796,21,177,2477
Nelson County,Kentucky,76.7674546473502,21,179,4080
Nicholas County,Kentucky,72.9839184876208,21,181,747
Ohio County,Kentucky,75.2654972276434,21,183,1673
Oldham County,Kentucky,79.4406204359868,21,185,2961
Owen County,Kentucky,76.0492687270108,21,187,1163
Owsley County,Kentucky,70.1451725568317,21,189,441
Pendleton County,Kentucky,74.7116254019127,21,191,1279
Perry County,Kentucky,69.8789081220948,21,193,3042
Pike County,Kentucky,72.3917077852949,21,195,7086
Powell County,Kentucky,70.78999190742,21,197,1568
Pulaski County,Kentucky,74.4055810146181,21,199,7389
Robertson County,Kentucky,74.4307842828673,21,201,228
Rockcastle County,Kentucky,74.0945302477552,21,203,1433
Rowan County,Kentucky,75.5641523983729,21,205,2893
Russell County,Kentucky,74.5751789578116,21,207,1859
Scott County,Kentucky,77.7184617556225,21,209,5028
Shelby County,Kentucky,78.3568947056409,21,211,4517
Simpson County,Kentucky,75.3996788001601,21,213,2280
Spencer County,Kentucky,77.5042410883377,21,215,949
Taylor County,Kentucky,75.5335319091141,21,217,2929
Todd County,Kentucky,75.2569839283667,21,219,1252
Trigg County,Kentucky,76.2531322244152,21,221,1114
Trimble County,Kentucky,75.0059310054894,21,223,804
Union County,Kentucky,74.5866401442089,21,225,1471
Warren County,Kentucky,77.1768374254617,21,227,17602
Washington County,Kentucky,76.6174416025811,21,229,767
Wayne County,Kentucky,75.605485080694,21,231,2226
Webster County,Kentucky,74.3717313291531,21,233,1447
Whitley County,Kentucky,71.7029796738682,21,235,4294
Wolfe County,Kentucky,71.2080985494209,21,237,781
Woodford County,Kentucky,78.0031969033258,21,239,2671
Acadia Parish,Louisiana,74.2235221849913,22,001,6693
Allen Parish,Louisiana,76.1389555656428,22,003,2243
Ascension Parish,Louisiana,77.9647464320145,22,005,7038
Assumption Parish,Louisiana,76.5468257115658,22,007,1544
Avoyelles Parish,Louisiana,73.6339363732797,22,009,4583
Beauregard Parish,Louisiana,74.9676902483984,22,011,3008
Bienville Parish,Louisiana,73.6457017004687,22,013,1611
Bossier Parish,Louisiana,77.3004502678436,22,015,15115
Caddo Parish,Louisiana,74.6153421812587,22,017,37285
Calcasieu Parish,Louisiana,74.9501730870946,22,019,21702
Caldwell Parish,Louisiana,73.1069893271645,22,021,1015
Cameron Parish,Louisiana,79.4986354731989,22,023,253
Catahoula Parish,Louisiana,72.9198224492342,22,025,861
Claiborne Parish,Louisiana,75.4954117378742,22,027,1716
Concordia Parish,Louisiana,73.2271547939275,22,029,2897
De Soto Parish,Louisiana,74.6951756187524,22,031,2530
East Baton Rouge Parish,Louisiana,76.0890791370001,22,033,65041
East Carroll Parish,Louisiana,72.1457170572598,22,035,1090
East Feliciana Parish,Louisiana,73.2145810609834,22,037,1403
Evangeline Parish,Louisiana,73.5367462209102,22,039,3906
Franklin Parish,Louisiana,73.5114099458631,22,041,2324
Grant Parish,Louisiana,74.8559297048238,22,043,1613
Iberia Parish,Louisiana,74.8369692681855,22,045,7572
Iberville Parish,Louisiana,74.8533158502047,22,047,2558
Jackson Parish,Louisiana,75.2359047617213,22,049,2031
Jefferson Parish,Louisiana,77.032298292349,22,051,62722
Jefferson Davis Parish,Louisiana,74.2283543567633,22,053,3022
Lafayette Parish,Louisiana,77.7390080203605,22,055,29845
Lafourche Parish,Louisiana,76.6355360757188,22,057,7806
LaSalle Parish,Louisiana,74.6772480137931,22,059,942
Lincoln Parish,Louisiana,77.2951598676725,22,061,7645
Livingston Parish,Louisiana,75.8312794231156,22,063,9411
Madison Parish,Louisiana,71.9999676719079,22,065,1876
Morehouse Parish,Louisiana,72.5283221676415,22,067,3488
Natchitoches Parish,Louisiana,75.2717895598355,22,069,5650
Orleans Parish,Louisiana,76.2890093871713,22,071,78223
Ouachita Parish,Louisiana,75.1920795163581,22,073,22818
Plaquemines Parish,Louisiana,76.8233361720861,22,075,2195
Pointe Coupee Parish,Louisiana,75.5096687816589,22,077,1937
Rapides Parish,Louisiana,74.4160885355234,22,079,16163
Red River Parish,Louisiana,73.7175081924577,22,081,794
Richland Parish,Louisiana,74.1580307933206,22,083,2377
Sabine Parish,Louisiana,75.4661581130241,22,085,2149
Saint Bernard Parish,Louisiana,74.7581674409192,22,087,4230
Saint Charles Parish,Louisiana,76.7970306859622,22,089,3552
Saint Helena Parish,Louisiana,73.9744658113066,22,091,736
Saint James Parish,Louisiana,76.4748712204607,22,093,1442
Saint John the Baptist Parish,Louisiana,74.9311280798375,22,095,3448
Saint Landry Parish,Louisiana,73.2697408572051,22,097,9272
Saint Martin Parish,Louisiana,75.688139138835,22,099,3698
Saint Mary Parish,Louisiana,74.8527611747267,22,101,6096
Saint Tammany Parish,Louisiana,77.8796624418648,22,103,19297
Tangipahoa Parish,Louisiana,74.4076305694896,22,105,13957
Tensas Parish,Louisiana,74.6008945308087,22,107,748
Terrebonne Parish,Louisiana,75.1862461742975,22,109,10039
Union Parish,Louisiana,74.9628580465202,22,111,1686
Vermilion Parish,Louisiana,76.4810038919952,22,113,5387
Vernon Parish,Louisiana,75.6342776610692,22,115,8224
Washington Parish,Louisiana,72.7585821447856,22,117,4758
Webster Parish,Louisiana,73.8887289045688,22,119,4917
West Baton Rouge Parish,Louisiana,76.481355926547,22,121,2436
West Carroll Parish,Louisiana,74.6321481635125,22,123,1220
West Feliciana Parish,Louisiana,77.2217565221022,22,125,1052
Winn Parish,Louisiana,74.4702851632681,22,127,1462
Androscoggin County,Maine,78.0847267660443,23,001,15580
Aroostook County,Maine,78.1761620063944,23,003,8777
Cumberland County,Maine,80.3087618977733,23,005,37350
Franklin County,Maine,78.9865275352724,23,007,2708
Hancock County,Maine,79.7380784789022,23,009,6288
Kennebec County,Maine,78.2102912088634,23,011,15182
Knox County,Maine,79.7929987499612,23,013,3583
Lincoln County,Maine,79.7075652315216,23,015,2443
Oxford County,Maine,78.3776328005355,23,017,4904
Penobscot County,Maine,78.1245755758481,23,019,20693
Piscataquis County,Maine,77.4030124931019,23,021,1791
Sagadahoc County,Maine,79.8436994895565,23,023,3592
Somerset County,Maine,77.3251089861178,23,025,4629
Waldo County,Maine,79.2862075671979,23,027,3536
Washington County,Maine,76.6879879060973,23,029,3294
York County,Maine,79.9776523741353,23,031,21961
Allegany County,Maryland,76.9721303602,24,001,8588
Anne Arundel County,Maryland,79.2914942778127,24,003,51544
Baltimore County,Maryland,79.2527847582288,24,005,105008
Calvert County,Maryland,79.4554967381292,24,009,5765
Caroline County,Maryland,76.5093276935924,24,011,3275
