County,State,mean_life_expectancy,State_FIPS,County_FIPS,Poverty Rate
Telfair County,Georgia,77.4247551182069,13,271,30.5
Terrell County,Georgia,74.7927648235851,13,273,31.6
Thomas County,Georgia,75.6966995509426,13,275,26.5
Tift County,Georgia,75.5183458913149,13,277,27.9
Toombs County,Georgia,74.5016680010016,13,279,26.9
Towns County,Georgia,77.8096190210474,13,281,16.3
Treutlen County,Georgia,75.5570515870392,13,283,25.8
Troup County,Georgia,75.5421973131973,13,285,23.6
Turner County,Georgia,73.9949974109107,13,287,22.0
Twiggs County,Georgia,74.7504143091318,13,289,28.7
Union County,Georgia,78.4431060150389,13,291,17.7
Upson County,Georgia,73.8239867759287,13,293,20.5
Walker County,Georgia,75.146113334525,13,295,16.7
Walton County,Georgia,76.4762884017935,13,297,13.8
Ware County,Georgia,74.3664506333277,13,299,24.3
Warren County,Georgia,74.6068506784789,13,301,31.6
Washington County,Georgia,75.9518689818148,13,303,25.0
Wayne County,Georgia,74.5789591949201,13,305,22.7
Webster County,Georgia,78.5644449816301,13,307,22.5
Wheeler County,Georgia,76.6997760319894,13,309,31.3
White County,Georgia,78.6768410271151,13,311,20.1
Whitfield County,Georgia,77.1393039770506,13,313,20.5
Wilcox County,Georgia,75.4152159689189,13,315,27.8
Wilkes County,Georgia,75.4420838618787,13,317,27.3
Wilkinson County,Georgia,74.2698826356033,13,319,21.3
Worth County,Georgia,76.3997307975324,13,321,20.2
Hawaii County,Hawaii,80.220476067836,15,001,18.3
Honolulu County,Hawaii,81.5098024961717,15,003,9.8
Kauai County,Hawaii,81.3406011310605,15,007,11.2
Kalawao County,Hawaii,81.5307117939943,15,005,14.7
Maui County,Hawaii,81.5307117939943,15,009,10.6
Ada County,Idaho,80.6881503004562,16,001,13.1
Adams County,Idaho,80.7777420258914,16,003,16.6
Bannock County,Idaho,77.4589642648081,16,005,15.5
Bear Lake County,Idaho,78.9388732153243,16,007,12.9
Benewah County,Idaho,76.0132440616116,16,009,14.7
Bingham County,Idaho,78.1041722486079,16,011,15.2
Blaine County,Idaho,84.2882722036719,16,013,8.3
Boise County,Idaho,81.2614433591502,16,015,17.0
Bonner County,Idaho,78.8930855775291,16,017,15.2
Bonneville County,Idaho,78.5248559732881,16,019,11.4
Boundary County,Idaho,78.287006648663,16,021,16.5
Butte County,Idaho,78.7630993063885,16,023,15.7
Camas County,Idaho,80.7969326423836,16,025,15.5
Canyon County,Idaho,79.0468609731634,16,027,20.4
Caribou County,Idaho,78.3811876624824,16,029,7.8
Cassia County,Idaho,78.2000031021407,16,031,15.9
Clearwater County,Idaho,78.3477651060484,16,035,12.5
Custer County,Idaho,80.7916312433429,16,037,16.1
Elmore County,Idaho,78.2241807850271,16,039,16.3
Franklin County,Idaho,79.6153205985448,16,041,12.2
Fremont County,Idaho,79.6131851033604,16,043,12.4
Gem County,Idaho,78.2291486604303,16,045,18.2
Gooding County,Idaho,78.3258262706324,16,047,20.8
Idaho County,Idaho,79.5342501577356,16,049,17.5
Jefferson County,Idaho,79.7810127717572,16,051,13.1
Jerome County,Idaho,78.355705725954,16,053,18.3
Kootenai County,Idaho,79.2089223795369,16,055,13.4
Latah County,Idaho,81.0847103689307,16,057,20.4
Lemhi County,Idaho,78.8668476329095,16,059,23.3
Lewis County,Idaho,78.3508965014346,16,061,17.9
Lincoln County,Idaho,78.2680422418382,16,063,16.6
Madison County,Idaho,80.9541426351055,16,065,35.8
Minidoka County,Idaho,78.5333295742048,16,067,13.6
Nez Perce County,Idaho,77.6553237164015,16,069,11.1
Oneida County,Idaho,79.4518295137409,16,071,16.1
Owyhee County,Idaho,78.5463909941907,16,073,24.2
Payette County,Idaho,78.4293725963789,16,075,20.0
Power County,Idaho,78.0040293554305,16,077,13.9
Shoshone County,Idaho,75.6506380166567,16,079,17.4
Teton County,Idaho,82.6834644294167,16,081,11.7
Twin Falls County,Idaho,78.0026114150324,16,083,15.0
Valley County,Idaho,81.8466480630619,16,085,9.5
Washington County,Idaho,78.4361415576766,16,087,15.0
Adams County,Illinois,78.2117958066337,17,001,14.4
Alexander County,Illinois,73.8632027969847,17,003,31.6
Bond County,Illinois,78.2414846120494,17,005,14.6
Boone County,Illinois,79.5107532437916,17,007,11.3
Brown County,Illinois,78.534605763088,17,009,12.3
Bureau County,Illinois,78.819330593955,17,011,11.6
Calhoun County,Illinois,79.460736499517,17,013,11.9
Carroll County,Illinois,78.6105019624199,17,015,13.7
Cass County,Illinois,77.1250871754692,17,017,14.8
Champaign County,Illinois,80.507940352384,17,019,22.3
Christian County,Illinois,77.3605329393116,17,021,14.9
Clark County,Illinois,76.8041826655067,17,023,12.3
Clay County,Illinois,76.9806436702069,17,025,15.6
Clinton County,Illinois,79.4074737865816,17,027,8.9
Coles County,Illinois,78.0239113581782,17,029,22.0
Cook County,Illinois,79.1311688749732,17,031,16.9
Crawford County,Illinois,77.5673746585798,17,033,14.4
Cumberland County,Illinois,78.4372060318459,17,035,13.9
DeKalb County,Illinois,79.6374893423965,17,037,19.0
De Witt County,Illinois,77.2797481786167,17,039,14.0
Douglas County,Illinois,78.6616006654845,17,041,10.3
DuPage County,Illinois,81.8976543081426,17,043,6.9
Edgar County,Illinois,76.8338380138093,17,045,18.4
Edwards County,Illinois,76.7627926430186,17,047,11.4
Effingham County,Illinois,78.2270662775775,17,049,9.1
Fayette County,Illinois,78.4736703498543,17,051,17.0
Ford County,Illinois,76.6308758648888,17,053,10.5
Franklin County,Illinois,74.7794926067474,17,055,19.1
Fulton County,Illinois,77.132490990937,17,057,13.3
Gallatin County,Illinois,74.4232966458891,17,059,17.2
Greene County,Illinois,77.2848864398246,17,061,13.2
Grundy County,Illinois,78.434587664634,17,063,9.0
Hamilton County,Illinois,76.7957180811283,17,065,17.1
Hancock County,Illinois,79.7899599184006,17,067,13.6
Hardin County,Illinois,74.7482828996248,17,069,23.6
Henderson County,Illinois,78.5825051726107,17,071,11.3
Henry County,Illinois,78.9766193899124,17,073,10.5
Iroquois County,Illinois,76.8689948655174,17,075,13.7
Jackson County,Illinois,78.1810739908677,17,077,30.4
Jasper County,Illinois,78.9162489869283,17,079,6.6
Jefferson County,Illinois,76.6271827353006,17,081,16.5
Jersey County,Illinois,77.533240067735,17,083,7.6
Jo Daviess County,Illinois,80.8100562616136,17,085,9.5
Johnson County,Illinois,77.8251902273281,17,087,14.1
Kane County,Illinois,81.035340909543,17,089,11.1
Kankakee County,Illinois,77.2825580583853,17,091,16.4
Kendall County,Illinois,81.0258274873401,17,093,4.8
Knox County,Illinois,76.8325513530931,17,095,16.7
Lake County,Illinois,81.2784275894707,17,097,9.0
LaSalle County,Illinois,77.3448507095609,17,099,12.2
Lawrence County,Illinois,75.4332373363513,17,101,13.3
Lee County,Illinois,78.42964165186,17,103,10.7
Livingston County,Illinois,77.4635686752894,17,105,10.3
Logan County,Illinois,77.5643875713495,17,107,13.8
McDonough County,Illinois,79.2804743706863,17,109,23.1
McHenry County,Illinois,80.140405922829,17,111,7.7
McLean County,Illinois,80.0374062375645,17,113,14.2
Macon County,Illinois,77.5194517834302,17,115,17.6
Macoupin County,Illinois,77.6454260547249,17,117,12.4
Madison County,Illinois,77.2787047821218,17,119,14.0
Marion County,Illinois,75.351368560877,17,121,18.1
Marshall County,Illinois,77.2859373984564,17,123,11.0
Mason County,Illinois,76.7353213536185,17,125,16.3
Massac County,Illinois,75.2879187428656,17,127,16.3
Menard County,Illinois,78.5921152792006,17,129,9.8
Mercer County,Illinois,78.8096421762167,17,131,10.1
Monroe County,Illinois,80.3809636905566,17,133,5.4
Montgomery County,Illinois,77.4105853694394,17,135,14.1
Morgan County,Illinois,78.0682560866414,17,137,14.4
Moultrie County,Illinois,77.425742651271,17,139,12.8
Ogle County,Illinois,79.0345206948814,17,141,11.3
Peoria County,Illinois,77.5292731396623,17,143,17.2
Perry County,Illinois,77.1771241335504,17,145,18.4
Piatt County,Illinois,79.4041956367617,17,147,6.2
Pike County,Illinois,78.1485608681993,17,149,16.6
Pope County,Illinois,77.9763895521772,17,151,17.0
Pulaski County,Illinois,74.7053017405268,17,153,18.8
Putnam County,Illinois,79.1977164377125,17,155,14.2
Randolph County,Illinois,77.4716617780757,17,157,12.4
Richland County,Illinois,77.4992538421413,17,159,14.2
Rock Island County,Illinois,78.3117455162011,17,161,13.3
Saint Clair County,Illinois,76.7504994321491,17,163,17.6
Saline County,Illinois,73.8951810856333,17,165,19.1
Sangamon County,Illinois,78.1303434392329,17,167,14.2
Schuyler County,Illinois,78.1236612181131,17,169,15.9
Scott County,Illinois,77.6636181810676,17,171,12.3
Shelby County,Illinois,79.4380571242107,17,173,11.8
Stark County,Illinois,77.3401103687184,17,175,11.1
Stephenson County,Illinois,79.0618239107545,17,177,15.9
Tazewell County,Illinois,78.3896848162772,17,179,9.1
Union County,Illinois,76.1736910925894,17,181,19.5
Vermilion County,Illinois,75.6768567592081,17,183,19.6
Wabash County,Illinois,77.8446652016667,17,185,12.7
Warren County,Illinois,78.312504260546,17,187,15.8
Washington County,Illinois,78.8205093690337,17,189,10.2
Wayne County,Illinois,77.2241981083123,17,191,14.7
White County,Illinois,75.709303478797,17,193,15.6
Whiteside County,Illinois,78.3793677295778,17,195,12.0
Will County,Illinois,79.9165237833283,17,197,8.0
Williamson County,Illinois,76.5616859882523,17,199,15.6
Winnebago County,Illinois,77.3513998156887,17,201,17.5
Woodford County,Illinois,79.7863792527069,17,203,8.8
Adams County,Indiana,79.083855716864,18,001,18.1
Allen County,Indiana,77.835101378399,18,003,15.3
Bartholomew County,Indiana,77.7050513195918,18,005,12.2
Benton County,Indiana,78.110592570653,18,007,11.1
Blackford County,Indiana,75.9862496939416,18,009,16.0
Boone County,Indiana,78.3492397445355,18,011,7.5
Brown County,Indiana,78.6665559521659,18,013,14.6
Carroll County,Indiana,79.6479964275868,18,015,10.7
Cass County,Indiana,77.2534259049709,18,017,16.5
Clark County,Indiana,75.7243615318112,18,019,12.2
Clay County,Indiana,76.0657722145055,18,021,15.8
Clinton County,Indiana,76.8426846835695,18,023,13.9
Crawford County,Indiana,75.3090731656955,18,025,19.6
Daviess County,Indiana,76.7231936909506,18,027,12.9
Dearborn County,Indiana,77.5953747530896,18,029,9.1
Decatur County,Indiana,76.9911081310487,18,031,14.1
DeKalb County,Indiana,77.5356206897947,18,033,12.4
Delaware County,Indiana,76.2062467232856,18,035,22.3
Dubois County,Indiana,78.6679199566961,18,037,8.3
Elkhart County,Indiana,78.3368917948217,18,039,16.7
Fayette County,Indiana,74.1547280949175,18,041,23.0
Floyd County,Indiana,76.8087756448577,18,043,13.3
Fountain County,Indiana,76.5187664231048,18,045,11.9
Franklin County,Indiana,78.3995014600233,18,047,13.5
Fulton County,Indiana,76.1308239090773,18,049,15.5
Gibson County,Indiana,77.4320171246451,18,051,11.5
Grant County,Indiana,75.7705773831268,18,053,18.6
Greene County,Indiana,76.272876325265,18,055,14.0
Hamilton County,Indiana,81.5865307305317,18,057,5.1
Hancock County,Indiana,78.3499556695363,18,059,7.6
Harrison County,Indiana,77.2705961741343,18,061,13.2
Hendricks County,Indiana,79.5495151943949,18,063,5.0
Henry County,Indiana,75.9206325784722,18,065,17.0
Howard County,Indiana,76.0013967914436,18,067,16.7
Huntington County,Indiana,77.3553479418624,18,069,12.0
Jackson County,Indiana,75.9941909054144,18,071,13.0
Jasper County,Indiana,77.6379056231259,18,073,7.7
Jay County,Indiana,76.1875829792033,18,075,14.7
Jefferson County,Indiana,75.6294320384736,18,077,13.6
Jennings County,Indiana,74.6465332139594,18,079,16.7
Johnson County,Indiana,78.1626459060497,18,081,10.6
Knox County,Indiana,75.7666342271034,18,083,14.0
Kosciusko County,Indiana,78.1015290142049,18,085,11.9
LaGrange County,Indiana,79.1598200888753,18,087,16.5
Lake County,Indiana,76.7000274896173,18,089,17.8
LaPorte County,Indiana,76.2679859070185,18,091,16.5
Lawrence County,Indiana,75.9929771672295,18,093,15.2
Madison County,Indiana,75.8327394693444,18,095,17.3
Marion County,Indiana,76.142415618782,18,097,20.4
Marshall County,Indiana,78.4813955121407,18,099,15.2
Martin County,Indiana,77.2187364806527,18,101,14.6
Miami County,Indiana,77.1580274454783,18,103,17.2
Monroe County,Indiana,80.0585272281401,18,105,25.1
Montgomery County,Indiana,77.3792598476801,18,107,16.8
Morgan County,Indiana,76.7907154432227,18,109,11.5
Newton County,Indiana,76.7743168738049,18,111,11.2
Noble County,Indiana,77.4321909397313,18,113,14.2
Ohio County,Indiana,77.6519405083919,18,115,8.3
Orange County,Indiana,76.0281804386214,18,117,17.9
Owen County,Indiana,76.0273126585599,18,119,14.0
Parke County,Indiana,78.2079396130296,18,121,13.3
Perry County,Indiana,77.1680662479327,18,123,10.9
Pike County,Indiana,76.648511342558,18,125,12.7
Porter County,Indiana,78.4928076007601,18,127,10.4
Posey County,Indiana,78.5484266123603,18,129,9.9
Pulaski County,Indiana,76.1539747608947,18,131,14.0
Putnam County,Indiana,77.7220242852834,18,133,9.7
Randolph County,Indiana,76.8798221198573,18,135,17.4
Ripley County,Indiana,77.1307634435037,18,137,9.4
Rush County,Indiana,76.7532853859975,18,139,15.4
Saint Joseph County,Indiana,77.5110880658183,18,141,17.7
Scott County,Indiana,72.6915747828592,18,143,19.0
Shelby County,Indiana,76.7707834921755,18,145,12.9
Spencer County,Indiana,78.6143175399103,18,147,12.6
Starke County,Indiana,74.4289146777688,18,149,16.9
Steuben County,Indiana,78.9581875422341,18,151,11.5
Sullivan County,Indiana,75.4654134628882,18,153,17.9
Switzerland County,Indiana,75.9437174970737,18,155,22.2
Tippecanoe County,Indiana,79.2372045170072,18,157,21.6
Tipton County,Indiana,78.1089673902395,18,159,9.4
Union County,Indiana,77.2368171682889,18,161,12.7
Vanderburgh County,Indiana,76.6712860849351,18,163,15.9
Vermillion County,Indiana,75.2491786994288,18,165,15.8
Vigo County,Indiana,75.796581705412,18,167,20.0
Wabash County,Indiana,77.0008225320876,18,169,15.1
Warren County,Indiana,78.8170966635244,18,171,7.1
Warrick County,Indiana,78.8092413323077,18,173,9.0
Washington County,Indiana,75.2464672254365,18,175,15.1
Wayne County,Indiana,75.4683535924965,18,177,21.8
Wells County,Indiana,78.6829437236547,18,179,10.7
White County,Indiana,77.62668129422,18,181,10.8
Whitley County,Indiana,78.9731078287699,18,183,8.2
Adair County,Iowa,78.6769196811541,19,001,9.5
Adams County,Iowa,78.4608538212739,19,003,11.3
Allamakee County,Iowa,79.6112710105108,19,005,12.6
Appanoose County,Iowa,77.3562991460817,19,007,15.2
Audubon County,Iowa,79.1878875354717,19,009,9.5
Benton County,Iowa,80.6402939763392,19,011,8.4
Black Hawk County,Iowa,79.1771903037536,19,013,17.0
Boone County,Iowa,78.758741897478,19,015,10.1
Bremer County,Iowa,82.01176586064,19,017,7.3
Buchanan County,Iowa,78.9827496069638,19,019,9.9
Buena Vista County,Iowa,80.4817508170506,19,021,12.8
Butler County,Iowa,79.4852059927596,19,023,9.8
Calhoun County,Iowa,78.9869321203202,19,025,13.4
Carroll County,Iowa,79.8999501222684,19,027,9.6
Cass County,Iowa,77.8915191596618,19,029,11.4
Cedar County,Iowa,81.0041884796632,19,031,8.0
Cerro Gordo County,Iowa,79.168176708395,19,033,13.2
Cherokee County,Iowa,79.6939758516341,19,035,9.7
Chickasaw County,Iowa,80.1487484880178,19,037,10.3
Clarke County,Iowa,77.4675570951136,19,039,13.7
Clay County,Iowa,79.8499640361801,19,041,8.9
Clayton County,Iowa,80.680609042156,19,043,12.5
Clinton County,Iowa,78.2617463295276,19,045,14.0
Crawford County,Iowa,79.831431594989,19,047,15.8
Dallas County,Iowa,81.8747929212083,19,049,6.4
Davis County,Iowa,79.0075947798582,19,051,21.2
Decatur County,Iowa,78.057316716468,19,053,19.5
Delaware County,Iowa,80.4393234163722,19,055,8.4
Des Moines County,Iowa,78.495646686896,19,057,13.8
Dickinson County,Iowa,80.8427151328009,19,059,7.8
Dubuque County,Iowa,80.0310647733595,19,061,10.9
Emmet County,Iowa,78.7706059747837,19,063,12.5
Fayette County,Iowa,79.0739638343001,19,065,11.5
Floyd County,Iowa,79.8177716190272,19,067,12.6
Franklin County,Iowa,80.1372007587954,19,069,11.1
Fremont County,Iowa,78.4914334427493,19,071,10.2
Greene County,Iowa,79.0781465852739,19,073,13.0
Grundy County,Iowa,80.6492931361591,19,075,7.0
Guthrie County,Iowa,79.6710919716922,19,077,10.3
Hamilton County,Iowa,80.0920342548185,19,079,12.3
Hancock County,Iowa,80.5776902344953,19,081,10.4
Hardin County,Iowa,79.5917498687289,19,083,8.6
Harrison County,Iowa,77.7831007539848,19,085,9.6
Henry County,Iowa,78.9241242453736,19,087,17.9
Howard County,Iowa,79.7155404269643,19,089,11.6
Humboldt County,Iowa,79.8972658776722,19,091,10.2
Ida County,Iowa,78.9494424186119,19,093,14.4
Iowa County,Iowa,80.2357117839382,19,095,10.9
Jackson County,Iowa,78.8089804967327,19,097,10.5
Jasper County,Iowa,79.6955909509012,19,099,11.8
Jefferson County,Iowa,80.3903320781435,19,101,12.4
Johnson County,Iowa,82.0825183049252,19,103,17.7
Jones County,Iowa,80.5466019871973,19,105,8.3
Keokuk County,Iowa,79.8515106967713,19,107,13.2
Kossuth County,Iowa,81.2428379182626,19,109,8.7
Lee County,Iowa,76.8566667628974,19,111,15.1
Linn County,Iowa,80.2355897684685,19,113,9.7
Louisa County,Iowa,78.8190388050918,19,115,12.2
Lucas County,Iowa,78.49811366698,19,117,17.0
Lyon County,Iowa,81.2668575638763,19,119,8.0
Madison County,Iowa,79.4944595620177,19,121,8.9
Mahaska County,Iowa,79.422758845112,19,123,15.9
Marion County,Iowa,79.0958091606253,19,125,9.2
Marshall County,Iowa,77.8889223875406,19,127,12.1
Mills County,Iowa,78.2079430502061,19,129,7.0
Mitchell County,Iowa,80.8072601456274,19,131,7.1
Monona County,Iowa,77.041387990649,19,133,9.0
Monroe County,Iowa,77.5413112480027,19,135,11.8
Montgomery County,Iowa,77.313888607355,19,137,16.1
Muscatine County,Iowa,78.6478345355873,19,139,14.4
O'Brien County,Iowa,79.6302826917795,19,141,11.3
Osceola County,Iowa,80.1800424270829,19,143,8.6
Page County,Iowa,78.2680812564627,19,145,13.9
Palo Alto County,Iowa,78.9088264426251,19,147,9.2
Plymouth County,Iowa,80.4794454882514,19,149,6.4
Pocahontas County,Iowa,78.8294684546909,19,151,14.2
Polk County,Iowa,79.1359111995346,19,153,11.8
Pottawattamie County,Iowa,77.9913019206409,19,155,13.8
Poweshiek County,Iowa,79.4493366532401,19,157,12.8
Ringgold County,Iowa,78.6059866475253,19,159,13.1
Sac County,Iowa,79.4450031400859,19,161,8.7
Scott County,Iowa,79.0545468703512,19,163,13.1
Shelby County,Iowa,80.658744742017,19,165,10.8
Sioux County,Iowa,82.7113344601191,19,167,8.2
Story County,Iowa,82.1728117700704,19,169,20.9
Tama County,Iowa,79.0674147264005,19,171,11.5
Taylor County,Iowa,79.0661441030004,19,173,14.5
Union County,Iowa,77.7833039982322,19,175,16.1
Van Buren County,Iowa,77.8627862177795,19,177,16.5
Wapello County,Iowa,77.1545464159054,19,179,19.1
Warren County,Iowa,79.7446348662471,19,181,7.3
Washington County,Iowa,79.8017434660004,19,183,9.8
Wayne County,Iowa,77.7908791715787,19,185,12.4
Webster County,Iowa,77.3646638808777,19,187,15.8
Winnebago County,Iowa,80.1355748008186,19,189,11.4
Winneshiek County,Iowa,82.3637741481435,19,191,8.4
Woodbury County,Iowa,77.9052767529133,19,193,15.7
Worth County,Iowa,79.4436626986162,19,195,11.5
Wright County,Iowa,79.9951551203303,19,197,11.0
Allen County,Kansas,75.882585041101,20,001,17.0
Anderson County,Kansas,77.7983447466189,20,003,12.8
Atchison County,Kansas,77.1410308397836,20,005,17.1
Barber County,Kansas,77.2476303446058,20,007,10.6
Barton County,Kansas,77.9456280990652,20,009,13.9
Bourbon County,Kansas,76.1743668973076,20,011,19.3
Brown County,Kansas,76.827290793129,20,013,19.0
Butler County,Kansas,77.653643961017,20,015,8.4
Chase County,Kansas,78.2212103313009,20,017,13.1
Chautauqua County,Kansas,76.2748461421129,20,019,15.2
Cherokee County,Kansas,74.6253980553134,20,021,18.4
Cheyenne County,Kansas,79.8988245152641,20,023,11.2
Clark County,Kansas,78.4574977370217,20,025,12.7
Clay County,Kansas,79.2903732417816,20,027,14.0
Cloud County,Kansas,77.1678089430998,20,029,16.3
Coffey County,Kansas,77.1690505670775,20,031,9.1
Comanche County,Kansas,76.200385507157,20,033,6.4
Cowley County,Kansas,75.7044637907084,20,035,17.6
Crawford County,Kansas,76.1474418830259,20,037,20.6
Decatur County,Kansas,79.2629740551582,20,039,10.1
Dickinson County,Kansas,77.9046314839945,20,041,10.9
Doniphan County,Kansas,78.3933828118063,20,043,12.3
Douglas County,Kansas,80.568149054579,20,045,19.0
Edwards County,Kansas,76.9710258607789,20,047,12.9
Elk County,Kansas,76.3806288850598,20,049,18.5
Ellis County,Kansas,79.3833272609793,20,051,16.2
Ellsworth County,Kansas,78.0326449230436,20,053,6.9
Finney County,Kansas,79.3323917035399,20,055,16.0
Ford County,Kansas,78.5062069741054,20,057,15.5
Franklin County,Kansas,77.5607999898959,20,059,13.1
Geary County,Kansas,76.23732963047,20,061,12.1
Gove County,Kansas,79.5516089753886,20,063,10.3
Graham County,Kansas,79.5375436538533,20,065,11.2
Grant County,Kansas,78.4441376789792,20,067,13.0
Gray County,Kansas,78.8824864572139,20,069,11.2
Greeley County,Kansas,77.6951054686288,20,071,5.4
Greenwood County,Kansas,75.8113941635601,20,073,16.1
Hamilton County,Kansas,76.5806338697535,20,075,11.2
Harper County,Kansas,76.1000230515251,20,077,16.5
Harvey County,Kansas,78.6058823624727,20,079,12.8
Haskell County,Kansas,79.209495172262,20,081,10.4
Hodgeman County,Kansas,79.4608972506357,20,083,5.2
Jackson County,Kansas,78.1357783945402,20,085,9.4
Jefferson County,Kansas,78.5089265504217,20,087,7.7
Jewell County,Kansas,79.2373822479936,20,089,12.5
Johnson County,Kansas,81.5663410434164,20,091,6.5
Kearny County,Kansas,77.814816492343,20,093,10.1
Kingman County,Kansas,75.8698642497825,20,095,12.5
Kiowa County,Kansas,79.3601669985623,20,097,12.3
Labette County,Kansas,75.5533199619998,20,099,15.3
Lane County,Kansas,76.9523045445447,20,101,10.3
Leavenworth County,Kansas,78.8853833202651,20,103,10.7
Lincoln County,Kansas,78.9055156601151,20,105,12.8
Linn County,Kansas,77.359566581095,20,107,12.9
Logan County,Kansas,78.6018217654352,20,109,12.8
Lyon County,Kansas,78.3656770719609,20,111,21.1
McPherson County,Kansas,78.4549842600295,20,113,8.2
Marion County,Kansas,78.4178134498718,20,115,12.0
Marshall County,Kansas,79.2062003850084,20,117,12.2
Meade County,Kansas,78.9286656917233,20,119,9.5
Miami County,Kansas,78.825108764518,20,121,9.5
Mitchell County,Kansas,78.7469666322474,20,123,9.7
Montgomery County,Kansas,75.3525546279111,20,125,19.4
Morris County,Kansas,78.6531207414544,20,127,8.3
Morton County,Kansas,76.7672229975746,20,129,11.3
Nemaha County,Kansas,79.6388366652866,20,131,11.5
Neosho County,Kansas,76.6194347413733,20,133,20.7
Ness County,Kansas,78.4391871462104,20,135,12.7
Norton County,Kansas,79.1426812624056,20,137,9.4
Osage County,Kansas,77.4904985674869,20,139,10.6
Osborne County,Kansas,78.180570165499,20,141,17.3
Ottawa County,Kansas,77.4740611506577,20,143,9.5
Pawnee County,Kansas,77.8725606397613,20,145,6.3
Phillips County,Kansas,78.2246974912784,20,147,10.0
Pottawatomie County,Kansas,79.8803727140995,20,149,9.0
Pratt County,Kansas,77.6993602400724,20,151,11.6
Rawlins County,Kansas,79.1452783615222,20,153,11.5
Reno County,Kansas,77.752765685217,20,155,12.4
Republic County,Kansas,78.1992586047921,20,157,12.5
Rice County,Kansas,76.665024286723,20,159,14.9
Riley County,Kansas,81.2182689184895,20,161,23.2
Rooks County,Kansas,78.1826351539927,20,163,18.3
Rush County,Kansas,77.878135493012,20,165,12.8
Russell County,Kansas,78.415108500231,20,167,14.6
Saline County,Kansas,78.0270930492462,20,169,17.4
Scott County,Kansas,78.5073359996031,20,171,11.3
Sedgwick County,Kansas,77.5811473153159,20,173,15.3
Seward County,Kansas,78.3764214462584,20,175,19.4
Shawnee County,Kansas,77.5744053251615,20,177,16.7
Sheridan County,Kansas,79.6894643938056,20,179,12.9
Sherman County,Kansas,77.2412758285407,20,181,16.8
Smith County,Kansas,78.8123974347014,20,183,15.4
Stafford County,Kansas,77.0971877633054,20,185,15.1
Stanton County,Kansas,79.181923478833,20,187,4.0
Stevens County,Kansas,78.7807736455209,20,189,15.1
Sumner County,Kansas,76.8759577311195,20,191,13.4
Thomas County,Kansas,78.9637775744216,20,193,11.2
Trego County,Kansas,78.5157790855886,20,195,6.7
Wabaunsee County,Kansas,78.8745517064821,20,197,6.4
Wallace County,Kansas,79.6130785059799,20,199,8.4
Washington County,Kansas,79.4077279509414,20,201,10.2
Wichita County,Kansas,78.685944488046,20,203,9.9
Wilson County,Kansas,75.868827066606,20,205,17.8
Woodson County,Kansas,76.1461364196326,20,207,19.6
Wyandotte County,Kansas,75.7064567992787,20,209,23.9
Adair County,Kentucky,76.7896372811212,21,001,19.1
Allen County,Kentucky,75.4998953230172,21,003,18.6
Anderson County,Kentucky,76.495332261507,21,005,11.3
Ballard County,Kentucky,75.1460706041707,21,007,14.4
Barren County,Kentucky,76.1702344562083,21,009,20.8
Bath County,Kentucky,73.6640383258637,21,011,28.0
Bell County,Kentucky,71.8816925775518,21,013,33.5
Boone County,Kentucky,78.9071460122873,21,015,9.0
Bourbon County,Kentucky,76.0754209405925,21,017,17.2
Boyd County,Kentucky,75.2078434019405,21,019,19.9
Boyle County,Kentucky,77.1273822733266,21,021,18.3
Bracken County,Kentucky,74.6400000046982,21,023,16.8
Breathitt County,Kentucky,69.8126767982604,21,025,32.5
Breckinridge County,Kentucky,75.5070298724736,21,027,19.6
Bullitt County,Kentucky,78.4151631663363,21,029,10.2
Butler County,Kentucky,74.8417241836782,21,031,25.1
Caldwell County,Kentucky,75.2625528145672,21,033,21.4
Calloway County,Kentucky,76.9268843614001,21,035,20.1
Campbell County,Kentucky,77.2166261553624,21,037,13.0
Carlisle County,Kentucky,75.3358400564866,21,039,16.2
Carroll County,Kentucky,73.0915989907789,21,041,29.9
Carter County,Kentucky,74.7024106706202,21,043,20.3
Casey County,Kentucky,74.6363506169731,21,045,26.8
Christian County,Kentucky,75.4852267381987,21,047,20.5
Clark County,Kentucky,75.2180837739457,21,049,15.4
Clay County,Kentucky,71.4503646681218,21,051,37.7
Clinton County,Kentucky,73.7684678157131,21,053,24.4
Crittenden County,Kentucky,74.456109733335,21,055,20.8
Cumberland County,Kentucky,74.0091795226862,21,057,23.6
Daviess County,Kentucky,77.1038232586164,21,059,15.2
Edmonson County,Kentucky,76.9905201195268,21,061,16.1
Elliott County,Kentucky,75.6889996378805,21,063,31.8
Estill County,Kentucky,72.4300513908382,21,065,27.2
Fayette County,Kentucky,78.4948362424525,21,067,18.9
Fleming County,Kentucky,73.9722419796188,21,069,22.2
Floyd County,Kentucky,71.4547347135904,21,071,28.9
Franklin County,Kentucky,76.2811582931018,21,073,16.6
Fulton County,Kentucky,72.5987988284971,21,075,22.2
Gallatin County,Kentucky,72.8039406271679,21,077,20.7
Garrard County,Kentucky,77.3300645087974,21,079,19.1
Grant County,Kentucky,74.5036678111454,21,081,18.0
Graves County,Kentucky,75.7259966059578,21,083,18.6
Grayson County,Kentucky,73.8695563325684,21,085,23.3
Green County,Kentucky,75.9968204720799,21,087,21.9
Greenup County,Kentucky,75.5765068798268,21,089,17.9
Hancock County,Kentucky,76.7334440005717,21,091,14.2
